Date,GLW
2010-11-04,13.00285530090332
2010-11-05,12.975373268127441
2010-11-08,13.04409408569336
2010-11-09,13.037223815917969
2010-11-10,12.913518905639648
2010-11-11,12.789811134338379
2010-11-12,12.624871253967285
2010-11-15,12.507712364196777
2010-11-16,12.025323867797852
2010-11-17,12.018430709838867
2010-11-18,12.218281745910645
2010-11-19,12.28719425201416
2010-11-22,12.404349327087402
2010-11-23,12.22517204284668
2010-11-24,12.507712364196777
2010-11-26,12.480154991149902
2010-11-29,12.28719425201416
2010-11-30,12.170042991638184
2010-12-01,12.431910514831543
2010-12-02,12.900521278381348
2010-12-03,12.914304733276367
2010-12-06,12.879847526550293
2010-12-07,12.845391273498535
2010-12-08,12.99699878692627
2010-12-09,13.093475341796875
2010-12-10,12.976324081420898
2010-12-13,13.300211906433105
2010-12-14,13.00389289855957
2010-12-15,12.845391273498535
2010-12-16,12.92119312286377
2010-12-17,13.086588859558105
2010-12-20,13.03834342956543
2010-12-21,13.258871078491211
2010-12-22,13.38980484008789
2010-12-23,13.362239837646484
2010-12-27,13.376023292541504
2010-12-28,13.327781677246094
2010-12-29,13.279544830322266
2010-12-30,13.33466911315918
2010-12-31,13.313996315002441
2011-01-03,13.224416732788086
2011-01-04,13.14171314239502
2011-01-05,13.079695701599121
2011-01-06,13.444934844970703
2011-01-07,13.410476684570312
2011-01-10,13.438040733337402
2011-01-11,13.4242582321167
2011-01-12,13.734360694885254
2011-01-13,13.679234504699707
2011-01-14,13.6516752243042
2011-01-18,13.672348976135254
2011-01-19,13.548299789428711
2011-01-20,13.355350494384766
2011-01-21,13.320889472961426
2011-01-24,13.534523963928223
2011-01-25,14.616451263427734
2011-01-26,15.009263038635254
2011-01-27,15.27113151550293
2011-01-28,15.02304458618164
2011-01-31,15.305582046508789
2011-02-01,15.636367797851562
2011-02-02,15.70528507232666
2011-02-03,15.553668975830078
2011-02-04,16.10498046875
2011-02-07,15.636367797851562
2011-02-08,15.581235885620117
2011-02-09,15.712176322937012
2011-02-10,15.27113151550293
2011-02-11,15.408952713012695
2011-02-14,15.326265335083008
2011-02-15,15.057501792907715
2011-02-16,15.35382080078125
2011-02-17,15.822431564331055
2011-02-18,16.00849723815918
2011-02-22,15.57434368133545
2011-02-23,15.42273998260498
2011-02-24,15.719730377197266
2011-02-25,15.609223365783691
2011-02-28,15.926929473876953
2011-03-01,15.21553897857666
2011-03-02,15.415834426879883
2011-03-03,15.781888008117676
2011-03-04,15.830239295959473
2011-03-07,15.602315902709961
2011-03-08,15.67137622833252
2011-03-09,15.312230110168457
2011-03-10,14.725157737731934
2011-03-11,14.718252182006836
2011-03-14,14.794222831726074
2011-03-15,14.566304206848145
2011-03-16,14.179522514343262
2011-03-17,14.303840637207031
2011-03-18,14.331477165222168
2011-03-21,14.34528636932373
2011-03-22,14.366006851196289
2011-03-23,14.40053939819336
2011-03-24,14.745879173278809
2011-03-25,14.821854591369629
2011-03-28,14.81494426727295
2011-03-29,14.580123901367188
2011-03-30,14.366006851196289
2011-03-31,14.248594284057617
2011-04-01,14.234782218933105
2011-04-04,14.214058876037598
2011-04-05,14.089739799499512
2011-04-06,14.082832336425781
2011-04-07,13.951602935791016
2011-04-08,13.523387908935547
2011-04-11,13.537199020385742
2011-04-12,13.247122764587402
2011-04-13,13.357624053955078
2011-04-14,13.55101203918457
2011-04-15,13.65461540222168
2011-04-18,13.46123218536377
2011-04-19,13.599360466003418
2011-04-20,14.13808536529541
2011-04-21,14.082832336425781
2011-04-25,13.999953269958496
2011-04-26,14.227876663208008
2011-04-27,14.55939769744873
2011-04-28,14.53177261352539
2011-04-29,14.462699890136719
2011-05-02,14.338385581970215
2011-05-03,14.234782218933105
2011-05-04,14.082832336425781
2011-05-05,13.889447212219238
2011-05-06,14.020673751831055
2011-05-09,14.386730194091797
2011-05-10,14.469613075256348
2011-05-11,14.34528636932373
2011-05-12,14.538676261901855
2011-05-13,14.31766128540039
2011-05-16,14.207151412963867
2011-05-17,14.006858825683594
2011-05-18,14.027580261230469
2011-05-19,13.97232437133789
2011-05-20,13.778936386108398
2011-05-23,13.454319953918457
2011-05-24,13.502668380737305
2011-05-25,13.523387908935547
2011-05-26,13.66187572479248
2011-05-27,13.758816719055176
2011-05-31,13.952701568603516
2011-06-01,13.654955863952637
2011-06-02,13.481841087341309
2011-06-03,13.177162170410156
2011-06-06,13.059455871582031
2011-06-07,13.080225944519043
2011-06-08,12.920961380004883
2011-06-09,12.955581665039062
2011-06-10,12.720159530639648
2011-06-13,12.65783405303955
2011-06-14,12.830946922302246
2011-06-15,12.450098991394043
2011-06-16,12.429332733154297
2011-06-17,12.325459480285645
2011-06-20,12.408553123474121
2011-06-21,12.22851848602295
2011-06-22,12.27699089050293
2011-06-23,12.318536758422852
2011-06-24,12.152350425720215
2011-06-27,12.027713775634766
2011-06-28,12.152350425720215
2011-06-29,12.23544692993164
2011-06-30,12.567814826965332
2011-07-01,12.837873458862305
2011-07-05,12.678606033325195
2011-07-06,12.630139350891113
2011-07-07,12.595515251159668
2011-07-08,12.367008209228516
2011-07-11,11.944620132446289
2011-07-12,11.695341110229492
2011-07-13,11.709190368652344
2011-07-14,11.466833114624023
2011-07-15,11.591474533081055
2011-07-18,11.425289154052734
2011-07-19,11.667642593383789
2011-07-20,11.674568176269531
2011-07-21,11.771506309509277
2011-07-22,11.868450164794922
2011-07-25,11.785360336303711
2011-07-26,11.972312927246094
2011-07-27,11.106761932373047
2011-07-28,11.079068183898926
2011-07-29,11.01674747467041
2011-08-01,10.822864532470703
2011-08-02,10.476643562316895
2011-08-03,10.649754524230957
2011-08-04,10.033480644226074
2011-08-05,9.915764808654785
2011-08-08,9.271793365478516
2011-08-09,9.92961311340332
2011-08-10,9.14023208618164
2011-08-11,9.860371589660645
2011-08-12,9.971159934997559
2011-08-15,10.774393081665039
2011-08-16,10.497418403625488
2011-08-17,10.435097694396973
2011-08-18,9.971159934997559
2011-08-19,9.915764808654785
2011-08-22,9.804975509643555
2011-08-23,10.102723121643066
2011-08-24,10.012711524963379
2011-08-25,9.708033561706543
2011-08-26,9.950386047363281
2011-08-29,10.485428810119629
2011-08-30,10.311713218688965
2011-08-31,10.44373607635498
2011-09-01,10.242228507995605
2011-09-02,9.811415672302246
2011-09-06,9.755829811096191
2011-09-07,10.096308708190918
2011-09-08,9.978182792663574
2011-09-09,9.436193466186523
2011-09-12,9.387552261352539
2011-09-13,9.519577026367188
2011-09-14,9.533470153808594
2011-09-15,9.672444343566895
2011-09-16,9.6863431930542
2011-09-19,9.290271759033203
2011-09-20,9.325011253356934
2011-09-21,8.956735610961914
2011-09-22,8.428646087646484
2011-09-23,8.58151626586914
2011-09-26,8.574566841125488
2011-09-27,8.880305290222168
2011-09-28,8.678794860839844
2011-09-29,8.796919822692871
2011-09-30,8.588465690612793
2011-10-03,8.254932403564453
2011-10-04,8.26882553100586
2011-10-05,8.755230903625488
2011-10-06,9.38060188293457
2011-10-07,9.311114311218262
2011-10-10,9.54041862487793
2011-10-11,9.519577026367188
2011-10-12,9.422293663024902
2011-10-13,9.422293663024902
2011-10-14,9.526522636413574
2011-10-17,9.074867248535156
2011-10-18,9.450085639953613
2011-10-19,9.206890106201172
2011-10-20,9.158248901367188
2011-10-21,9.547369003295898
2011-10-24,9.929540634155273
2011-10-25,9.533470153808594
2011-10-26,9.818368911743164
2011-10-27,10.71473217010498
2011-10-28,10.638297080993652
2011-10-31,9.929540634155273
2011-11-01,9.651599884033203
2011-11-02,9.700241088867188
2011-11-03,9.978182792663574
2011-11-04,10.103256225585938
2011-11-07,10.256123542785645
2011-11-08,10.34645938873291
2011-11-09,9.880901336669922
2011-11-10,10.124101638793945
2011-11-11,10.554915428161621
2011-11-14,10.712035179138184
2011-11-15,10.844709396362305
2011-11-16,10.774880409240723
2011-11-17,10.50253963470459
2011-11-18,10.474609375
2011-11-21,10.146406173706055
2011-11-22,10.09053897857666
2011-11-23,9.811216354370117
2011-11-25,9.741387367248535
2011-11-28,10.3209810256958
2011-11-29,9.210674285888672
2011-11-30,9.266542434692383
2011-12-01,9.406200408935547
2011-12-02,9.231621742248535
2011-12-05,9.510947227478027
2011-12-06,9.6925048828125
2011-12-07,9.776304244995117
2011-12-08,9.441118240356445
2011-12-09,9.629655838012695
2011-12-12,9.413182258605957
2011-12-13,9.175759315490723
2011-12-14,9.175759315490723
2011-12-15,9.196708679199219
2011-12-16,9.13386058807373
2011-12-19,8.777722358703613
2011-12-20,8.784707069396973
2011-12-21,8.763757705688477
2011-12-22,9.098941802978516
2011-12-23,9.343353271484375
2011-12-27,9.217658042907715
2011-12-28,9.029109954833984
2011-12-29,9.11291217803955
2011-12-30,9.064027786254883
2012-01-03,9.105929374694824
2012-01-04,9.196708679199219
2012-01-05,9.273521423339844
2012-01-06,9.441118240356445
2012-01-09,9.59473991394043
2012-01-10,9.769320487976074
2012-01-11,9.999760627746582
2012-01-12,9.91596508026123
2012-01-13,9.776304244995117
2012-01-17,9.881049156188965
2012-01-18,9.971829414367676
2012-01-19,10.09053897857666
2012-01-20,10.069592475891113
2012-01-23,10.034673690795898
2012-01-24,10.20925521850586
2012-01-25,9.11291217803955
2012-01-26,8.847554206848145
2012-01-27,8.812641143798828
2012-01-30,8.805656433105469
2012-01-31,8.987215995788574
2012-02-01,9.008163452148438
2012-02-02,9.036091804504395
2012-02-03,9.483016967773438
2012-02-06,9.587759017944336
2012-02-07,9.601724624633789
2012-02-08,9.601724624633789
2012-02-09,9.629655838012695
2012-02-10,9.496983528137207
2012-02-13,9.545862197875977
2012-02-14,9.413182258605957
2012-02-15,9.441118240356445
2012-02-16,9.643623352050781
2012-02-17,9.664573669433594
2012-02-21,9.615693092346191
2012-02-22,9.469047546386719
2012-02-23,9.483016967773438
2012-02-24,9.601724624633789
2012-02-27,9.49289321899414
2012-02-28,9.366510391235352
2012-02-29,9.15587043762207
2012-03-01,9.106721878051758
2012-03-02,9.120762825012207
2012-03-05,9.043529510498047
2012-03-06,8.994377136230469
2012-03-07,9.09969425201416
2012-03-08,9.415658950805664
2012-03-09,9.331401824951172
2012-03-12,9.443747520446777
2012-03-13,9.7597074508667
2012-03-14,9.865022659301758
2012-03-15,9.970349311828613
2012-03-16,10.061627388000488
2012-03-19,10.026520729064941
2012-03-20,9.865022659301758
2012-03-21,9.780770301818848
2012-03-22,9.731622695922852
2012-03-23,9.843964576721191
2012-03-26,10.117796897888184
2012-03-27,9.97736930847168
2012-03-28,9.843964576721191
2012-03-29,9.850981712341309
2012-03-30,9.886090278625488
2012-04-02,9.7597074508667
2012-04-03,9.738640785217285
2012-04-04,9.619278907775879
2012-04-05,9.506938934326172
2012-04-09,9.464808464050293
2012-04-10,9.401618957519531
2012-04-11,9.499913215637207
2012-04-12,9.640340805053711
2012-04-13,9.535025596618652
2012-04-16,9.528000831604004
2012-04-17,9.619278907775879
2012-04-18,9.506938934326172
2012-04-19,9.499913215637207
2012-04-20,9.254169464111328
2012-04-23,9.275233268737793
2012-04-24,9.373530387878418
2012-04-25,10.040559768676758
2012-04-26,10.040559768676758
2012-04-27,10.145879745483398
2012-04-30,10.07567024230957
2012-05-01,10.05460262298584
2012-05-02,10.012476921081543
2012-05-03,9.829920768737793
2012-05-04,9.598213195800781
2012-05-07,9.549066543579102
2012-05-08,9.380553245544434
2012-05-09,9.394594192504883
2012-05-10,9.35246467590332
2012-05-11,9.34544849395752
2012-05-14,9.34544849395752
2012-05-15,9.240123748779297
2012-05-16,9.071608543395996
2012-05-17,9.001397132873535
2012-05-18,8.952250480651855
2012-05-21,9.254169464111328
2012-05-22,9.2050199508667
2012-05-23,8.966291427612305
2012-05-24,8.994377136230469
2012-05-25,9.064591407775879
2012-05-29,9.251742362976074
2012-05-30,9.082247734069824
2012-05-31,9.17405891418457
2012-06-01,8.905688285827637
2012-06-04,8.644378662109375
2012-06-05,8.806814193725586
2012-06-06,9.06105899810791
2012-06-07,9.110494613647461
2012-06-08,9.272933959960938
2012-06-11,9.117557525634766
2012-06-12,9.308244705200195
2012-06-13,9.21643352508545
2012-06-14,9.195242881774902
2012-06-15,9.188182830810547
2012-06-18,9.251742362976074
2012-06-19,9.357680320739746
2012-06-20,9.364745140075684
2012-06-21,9.025745391845703
2012-06-22,9.082247734069824
2012-06-25,8.792689323425293
2012-06-26,8.778564453125
2012-06-27,8.891560554504395
2012-06-28,8.891560554504395
2012-06-29,9.131684303283691
2012-07-02,9.117557525634766
2012-07-03,9.237619400024414
2012-07-05,9.181119918823242
2012-07-06,9.03281021118164
2012-07-09,8.948060989379883
2012-07-10,8.85625171661377
2012-07-11,8.771501541137695
2012-07-12,8.707939147949219
2012-07-13,8.700876235961914
2012-07-16,8.651442527770996
2012-07-17,8.715002059936523
2012-07-18,8.750313758850098
2012-07-19,8.799752235412598
2012-07-20,8.66556453704834
2012-07-23,8.55963134765625
2012-07-24,8.524312973022461
2012-07-25,7.867513656616211
2012-07-26,7.931075096130371
2012-07-27,8.142949104309082
2012-07-30,8.065262794494629
2012-07-31,8.058196067810059
2012-08-01,7.98757266998291
2012-08-02,7.931075096130371
2012-08-03,8.00876235961914
2012-08-06,7.966386318206787
2012-08-07,8.142949104309082
2012-08-08,8.199446678161621
2012-08-09,8.185318946838379
2012-08-10,8.171197891235352
2012-08-13,8.135886192321777
2012-08-14,8.135886192321777
2012-08-15,8.185318946838379
2012-08-16,8.298319816589355
2012-08-17,8.467815399169922
2012-08-20,8.467815399169922
2012-08-21,8.376005172729492
2012-08-22,8.284196853637695
2012-08-23,8.157073974609375
2012-08-24,8.135886192321777
2012-08-27,8.185318946838379
2012-08-28,8.248886108398438
2012-08-29,8.359058380126953
2012-08-30,8.259544372558594
2012-08-31,8.522541999816895
2012-09-04,8.465679168701172
2012-09-05,8.423030853271484
2012-09-06,8.74289321899414
2012-09-07,8.920591354370117
2012-09-10,8.941915512084961
2012-09-11,9.076970100402832
2012-09-12,9.027214050292969
2012-09-13,9.140942573547363
2012-09-14,9.325751304626465
2012-09-17,9.155160903930664
2012-09-18,9.048537254333496
2012-09-19,9.155160903930664
2012-09-20,9.311532020568848
2012-09-21,9.396832466125488
2012-09-24,9.418157577514648
2012-09-25,9.19069766998291
2012-09-26,9.140942573547363
2012-09-27,9.453695297241211
2012-09-28,9.347074508666992
2012-10-01,9.304424285888672
2012-10-02,9.411049842834473
2012-10-03,9.510560989379883
2012-10-04,9.524774551391602
2012-10-05,9.453695297241211
2012-10-08,9.446588516235352
2012-10-09,9.268887519836426
2012-10-10,9.204915046691895
2012-10-11,9.254670143127441
2012-10-12,9.226237297058105
2012-10-15,9.297318458557129
2012-10-16,9.638505935668945
2012-10-17,9.830424308776855
2012-10-18,9.766449928283691
2012-10-19,9.610072135925293
2012-10-22,9.610072135925293
2012-10-23,9.53188419342041
2012-10-24,8.636270523071289
2012-10-25,8.593621253967285
2012-10-26,8.401705741882324
2012-10-31,8.351949691772461
2012-11-01,8.344841957092285
2012-11-02,8.316411018371582
2012-11-05,8.423030853271484
2012-11-06,8.45856761932373
2012-11-07,8.181355476379395
2012-11-08,8.103169441223145
2012-11-09,8.06052017211914
2012-11-12,8.010765075683594
2012-11-13,7.9325761795043945
2012-11-14,7.839420318603516
2012-11-15,7.796423435211182
2012-11-16,7.810755729675293
2012-11-19,7.918240547180176
2012-11-20,8.011399269104004
2012-11-21,7.968404769897461
2012-11-23,8.09022331237793
2012-11-26,8.133218765258789
2012-11-27,8.692156791687012
2012-11-28,8.756644248962402
2012-11-29,8.835470199584961
2012-11-30,8.763811111450195
2012-12-03,8.706483840942383
2012-12-04,8.756644248962402
2012-12-05,8.87130069732666
2012-12-06,8.94295597076416
2012-12-07,8.985952377319336
2012-12-10,9.050447463989258
2012-12-11,9.028945922851562
2012-12-12,9.12210464477539
2012-12-13,9.129270553588867
2012-12-14,9.043279647827148
2012-12-17,9.064774513244629
2012-12-18,9.308418273925781
2012-12-19,9.15076732635498
2012-12-20,9.165096282958984
2012-12-21,9.028945922851562
2012-12-24,9.129270553588867
2012-12-26,9.021781921386719
2012-12-27,9.014616966247559
2012-12-28,8.935791969299316
2012-12-31,9.043279647827148
2013-01-02,9.21526050567627
2013-01-03,9.15076732635498
2013-01-04,9.12210464477539
2013-01-07,9.050447463989258
2013-01-08,8.94295597076416
2013-01-09,8.885634422302246
2013-01-10,9.057611465454102
2013-01-11,8.921462059020996
2013-01-14,8.957290649414062
2013-01-15,9.043279647827148
2013-01-16,8.9716215133667
2013-01-17,8.813974380493164
2013-01-18,8.67065715789795
2013-01-22,8.82114028930664
2013-01-23,8.763811111450195
2013-01-24,8.713650703430176
2013-01-25,8.770977973937988
2013-01-28,8.706483840942383
2013-01-29,8.763811111450195
2013-01-30,8.5989990234375
2013-01-31,8.5989990234375
2013-02-01,8.534502029418945
2013-02-04,8.448514938354492
2013-02-05,8.570335388183594
2013-02-06,8.727983474731445
2013-02-07,8.8283052444458
2013-02-08,8.799643516540527
2013-02-11,8.914295196533203
2013-02-12,9.007448196411133
2013-02-13,9.157929420471191
2013-02-14,9.279753684997559
2013-02-15,9.165096282958984
2013-02-19,9.243922233581543
2013-02-20,9.050447463989258
2013-02-21,8.96445369720459
2013-02-22,9.036115646362305
2013-02-25,8.849801063537598
2013-02-26,8.87145709991455
2013-02-27,9.088014602661133
2013-02-28,9.10244369506836
2013-03-01,9.037481307983398
2013-03-04,8.936426162719727
2013-03-05,9.037481307983398
2013-03-06,9.066353797912598
2013-03-07,9.13853931427002
2013-03-08,9.174631118774414
2013-03-11,9.11688232421875
2013-03-12,9.145757675170898
2013-03-13,9.124101638793945
2013-03-14,9.246817588806152
2013-03-15,9.326218605041504
2013-03-18,9.275691032409668
2013-03-19,9.261252403259277
2013-03-20,9.513898849487305
2013-03-21,9.376747131347656
2013-03-22,9.420058250427246
2013-03-25,9.391185760498047
2013-03-26,9.463366508483887
2013-03-27,9.492244720458984
2013-03-28,9.622174263000488
2013-04-01,9.622174263000488
2013-04-02,9.622174263000488
2013-04-03,9.629388809204102
2013-04-04,9.629388809204102
2013-04-05,9.607738494873047
2013-04-08,9.636610984802246
2013-04-09,9.636610984802246
2013-04-10,9.672701835632324
2013-04-11,9.65104866027832
2013-04-12,9.600521087646484
2013-04-15,9.47780704498291
2013-04-16,9.513898849487305
2013-04-17,9.355090141296387
2013-04-18,9.427276611328125
2013-04-19,9.26846981048584
2013-04-22,9.254035949707031
2013-04-23,9.47780704498291
2013-04-24,9.997533798217773
2013-04-25,10.271831512451172
2013-04-26,10.271831512451172
2013-04-29,10.401766777038574
2013-04-30,10.466733932495117
2013-05-01,10.344015121459961
2013-05-02,10.372892379760742
2013-05-03,10.733810424804688
2013-05-06,10.741031646728516
2013-05-07,10.733810424804688
2013-05-08,10.741031646728516
2013-05-09,10.870964050292969
2013-05-10,10.899839401245117
2013-05-13,11.000896453857422
2013-05-14,11.210227966308594
2013-05-15,11.31850814819336
2013-05-16,11.152481079101562
2013-05-17,11.650554656982422
2013-05-20,11.773266792297363
2013-05-21,11.6866455078125
2013-05-22,11.40512752532959
2013-05-23,11.369036674499512
2013-05-24,11.304070472717285
2013-05-28,11.376255989074707
2013-05-29,11.325401306152344
2013-05-30,11.325401306152344
2013-05-31,11.165582656860352
2013-06-03,11.405313491821289
2013-06-04,11.310871124267578
2013-06-05,10.889532089233398
2013-06-06,10.904061317443848
2013-06-07,11.172846794128418
2013-06-10,11.05661678314209
2013-06-11,10.889532089233398
2013-06-12,10.73697566986084
2013-06-13,10.962175369262695
2013-06-14,10.838679313659668
2013-06-17,10.976709365844727
2013-06-18,11.034821510314941
2013-06-19,10.845945358276367
2013-06-20,10.395539283752441
2013-06-21,10.359216690063477
2013-06-24,10.141283988952637
2013-06-25,10.322895050048828
2013-06-26,10.410070419311523
2013-06-27,10.388278007507324
2013-06-28,10.337425231933594
2013-07-01,10.497248649597168
2013-07-02,10.47545051574707
2013-07-03,10.373750686645508
2013-07-05,10.548097610473633
2013-07-08,10.569889068603516
2013-07-09,10.729710578918457
2013-07-10,10.751505851745605
2013-07-11,10.925851821899414
2013-07-12,10.918590545654297
2013-07-15,10.962175369262695
2013-07-16,10.911322593688965
2013-07-17,10.766033172607422
2013-07-18,10.744240760803223
2013-07-19,10.976709365844727
2013-07-22,10.889532089233398
2013-07-23,10.911322593688965
2013-07-24,10.99850082397461
2013-07-25,11.100200653076172
2013-07-26,11.078411102294922
2013-07-29,11.180109977722168
2013-07-30,11.034821510314941
2013-07-31,11.034821510314941
2013-08-01,11.223700523376465
2013-08-02,11.1873779296875
2013-08-05,11.14378833770752
2013-08-06,10.947646141052246
2013-08-07,10.918590545654297
2013-08-08,10.991233825683594
2013-08-09,10.962175369262695
2013-08-12,10.976709365844727
2013-08-13,11.049348831176758
2013-08-14,10.983965873718262
2013-08-15,10.831411361694336
2013-08-16,10.918590545654297
2013-08-19,10.693387031555176
2013-08-20,10.511771202087402
2013-08-21,10.569889068603516
2013-08-22,10.620739936828613
2013-08-23,10.729710578918457
2013-08-26,10.715182304382324
2013-08-27,10.330163955688477
2013-08-28,10.366741180419922
2013-08-29,10.374055862426758
2013-08-30,10.27163314819336
2013-09-03,10.18384075164795
2013-09-04,10.374055862426758
2013-09-05,10.571588516235352
2013-09-06,10.53500747680664
2013-09-09,10.703278541564941
2013-09-10,10.87154483795166
2013-09-11,10.893488883972168
2013-09-12,10.60085391998291
2013-09-13,10.710594177246094
2013-09-16,10.60085391998291
