Date,DORM
2010-11-04,19.89582061767578
2010-11-05,19.9053897857666
2010-11-08,20.135011672973633
2010-11-09,17.7526798248291
2010-11-10,19.273927688598633
2010-11-11,19.417442321777344
2010-11-12,18.149734497070312
2010-11-15,17.757463455200195
2010-11-16,16.882028579711914
2010-11-17,16.384511947631836
2010-11-18,16.877243041992188
2010-11-19,16.848541259765625
2010-11-22,17.54697608947754
2010-11-23,17.2982177734375
2010-11-24,17.709625244140625
2010-11-26,17.862707138061523
2010-11-29,18.618545532226562
2010-11-30,18.90079116821289
2010-12-01,19.560955047607422
2010-12-02,20.087173461914062
2010-12-03,21.168312072753906
2010-12-06,22.378612518310547
2010-12-07,22.32120704650879
2010-12-08,21.6036376953125
2010-12-09,21.991127014160156
2010-12-10,21.26877212524414
2010-12-13,18.862520217895508
2010-12-14,18.52765464782715
2010-12-15,17.757463455200195
2010-12-16,18.953413009643555
2010-12-17,18.06362533569336
2010-12-20,17.972734451293945
2010-12-21,17.389110565185547
2010-12-22,17.350839614868164
2010-12-23,17.216894149780273
2010-12-27,17.542190551757812
2010-12-28,16.98248863220215
2010-12-29,17.073379516601562
2010-12-30,17.188190460205078
2010-12-31,17.336488723754883
2011-01-03,18.1593017578125
2011-01-04,17.700057983398438
2011-01-05,17.7526798248291
2011-01-06,17.422595977783203
2011-01-07,17.149919509887695
2011-01-10,18.044490814208984
2011-01-11,18.154518127441406
2011-01-12,17.97751808166504
2011-01-13,17.37954330444336
2011-01-14,17.542190551757812
2011-01-18,16.862892150878906
2011-01-19,16.504108428955078
2011-01-20,15.8917818069458
2011-01-21,15.67172622680664
2011-01-24,15.643024444580078
2011-01-25,16.016159057617188
2011-01-26,16.307971954345703
2011-01-27,16.30318832397461
2011-01-28,15.078536033630371
2011-01-31,15.389481544494629
2011-02-01,16.284053802490234
2011-02-02,16.44670295715332
2011-02-03,16.50889015197754
2011-02-04,16.116619110107422
2011-02-07,16.767215728759766
2011-02-08,16.7145938873291
2011-02-09,16.307971954345703
2011-02-10,15.896565437316895
2011-02-11,16.145322799682617
2011-02-14,16.078350067138672
2011-02-15,15.647807121276855
2011-02-16,16.322322845458984
2011-02-17,16.63805389404297
2011-02-18,16.384511947631836
2011-02-22,15.953969955444336
2011-02-23,15.595185279846191
2011-02-24,15.944403648376465
2011-02-25,16.394081115722656
2011-02-28,16.585432052612305
2011-03-01,15.824809074401855
2011-03-02,16.38929557800293
2011-03-03,16.905946731567383
2011-03-04,17.111650466918945
2011-03-07,17.192974090576172
2011-03-08,17.65700340270996
2011-03-09,17.30778694152832
2011-03-10,16.647621154785156
2011-03-11,16.441917419433594
2011-03-14,16.274486541748047
2011-03-15,16.36537742614746
2011-03-16,16.260135650634766
2011-03-17,16.279268264770508
2011-03-18,17.743112564086914
2011-03-21,18.393709182739258
2011-03-22,18.28846549987793
2011-03-23,18.111465454101562
2011-03-24,19.22130584716797
2011-03-25,19.10649299621582
2011-03-28,18.943843841552734
2011-03-29,19.10649299621582
2011-03-30,19.64228057861328
2011-03-31,20.135011672973633
2011-04-01,19.852767944335938
2011-04-04,19.766658782958984
2011-04-05,19.44614601135254
2011-04-06,19.81928062438965
2011-04-07,19.273927688598633
2011-04-08,18.843385696411133
2011-04-11,18.675952911376953
2011-04-12,18.45589828491211
2011-04-13,18.202356338500977
2011-04-14,19.10171127319336
2011-04-15,18.647249221801758
2011-04-18,18.00143814086914
2011-04-19,18.049274444580078
2011-04-20,19.087360382080078
2011-04-21,19.039520263671875
2011-04-25,18.929492950439453
2011-04-26,18.618545532226562
2011-04-27,18.652034759521484
2011-04-28,18.331518173217773
2011-04-29,18.656818389892578
2011-05-02,17.834003448486328
2011-05-03,18.08754539489746
2011-05-04,17.7048397064209
2011-05-05,17.59481430053711
2011-05-06,17.71440887451172
2011-05-09,18.092329025268555
2011-05-10,17.948816299438477
2011-05-11,17.77181625366211
2011-05-12,17.963165283203125
2011-05-13,17.159488677978516
2011-05-16,16.427566528320312
2011-05-17,16.23143196105957
2011-05-18,16.657188415527344
2011-05-19,16.80548667907715
2011-05-20,16.47062110900879
2011-05-23,16.264917373657227
2011-05-24,16.44670295715332
2011-05-25,17.092514038085938
2011-05-26,17.384326934814453
2011-05-27,17.66657066345215
2011-05-31,18.111465454101562
2011-06-01,17.71440887451172
2011-06-02,17.719192504882812
2011-06-03,17.446516036987305
2011-06-06,17.446516036987305
2011-06-07,17.566112518310547
2011-06-08,17.29343605041504
2011-06-09,17.484786987304688
2011-06-10,17.250381469726562
2011-06-13,16.98727035522461
2011-06-14,17.89619255065918
2011-06-15,17.006406784057617
2011-06-16,16.7145938873291
2011-06-17,16.66197395324707
2011-06-20,16.84375762939453
2011-06-21,17.81008529663086
2011-06-22,17.40346336364746
2011-06-23,17.987085342407227
2011-06-24,18.106679916381836
2011-06-27,18.178438186645508
2011-06-28,18.752492904663086
2011-06-29,18.59941291809082
2011-06-30,18.93427848815918
2011-07-01,19.393522262573242
2011-07-05,19.589658737182617
2011-07-06,19.647064208984375
2011-07-07,19.876686096191406
2011-07-08,19.8575496673584
2011-07-11,19.637495040893555
2011-07-12,19.694900512695312
2011-07-13,20.29766082763672
2011-07-14,19.981929779052734
2011-07-15,19.958011627197266
2011-07-18,19.67576789855957
2011-07-19,20.221120834350586
2011-07-20,19.991497039794922
2011-07-21,19.938875198364258
2011-07-22,19.847984313964844
2011-07-25,19.656631469726562
2011-07-26,18.537221908569336
2011-07-27,17.8818416595459
2011-07-28,17.16427230834961
2011-07-29,17.092514038085938
2011-08-01,16.92508316040039
2011-08-02,16.178810119628906
2011-08-03,17.121217727661133
2011-08-04,16.25535011291504
2011-08-05,15.982673645019531
2011-08-08,14.270073890686035
2011-08-09,15.800889015197754
2011-08-10,14.408803939819336
2011-08-11,15.54256534576416
2011-08-12,15.509077072143555
2011-08-15,16.04007911682129
2011-08-16,15.561698913574219
2011-08-17,15.475589752197266
2011-08-18,14.083505630493164
2011-08-19,13.370719909667969
2011-08-22,13.313313484191895
2011-08-23,14.973291397094727
2011-08-24,15.279455184936523
2011-08-25,14.700614929199219
2011-08-26,15.379915237426758
2011-08-29,15.915700912475586
2011-08-30,15.595185279846191
2011-08-31,15.475589752197266
2011-09-01,14.614506721496582
2011-09-02,13.829963684082031
2011-09-06,13.38507080078125
2011-09-07,13.758207321166992
2011-09-08,13.595558166503906
2011-09-09,13.332448959350586
2011-09-12,13.179367065429688
2011-09-13,13.853882789611816
2011-09-14,14.480561256408691
2011-09-15,14.566669464111328
2011-09-16,14.691047668457031
2011-09-19,14.533182144165039
2011-09-20,14.351398468017578
2011-09-21,13.361151695251465
2011-09-22,13.495097160339355
2011-09-23,13.605125427246094
2011-09-26,14.891966819763184
2011-09-27,15.67651081085205
2011-09-28,15.112022399902344
2011-09-29,16.13575553894043
2011-09-30,15.810456275939941
2011-10-03,15.0306978225708
2011-10-04,16.398862838745117
2011-10-05,16.68589210510254
2011-10-06,17.17862319946289
2011-10-07,16.274486541748047
2011-10-10,17.652219772338867
2011-10-11,17.958383560180664
2011-10-12,18.3123836517334
2011-10-13,18.393709182739258
2011-10-14,18.436763763427734
2011-10-17,17.192974090576172
2011-10-18,16.78156852722168
2011-10-19,16.140539169311523
2011-10-20,16.054431915283203
2011-10-21,16.54237937927246
2011-10-24,17.71440887451172
2011-10-25,17.700057983398438
2011-10-26,17.867490768432617
2011-10-27,18.6137638092041
2011-10-28,18.3123836517334
2011-10-31,18.231060028076172
2011-11-01,17.685707092285156
2011-11-02,18.149734497070312
2011-11-03,18.24062728881836
2011-11-04,18.12103271484375
2011-11-07,18.054059982299805
2011-11-08,18.12103271484375
2011-11-09,16.73373031616211
2011-11-10,17.049461364746094
2011-11-11,17.81008529663086
2011-11-14,17.728761672973633
2011-11-15,18.106679916381836
2011-11-16,17.637866973876953
2011-11-17,17.728761672973633
2011-11-18,18.197572708129883
2011-11-21,18.049274444580078
2011-11-22,18.13538360595703
2011-11-23,17.877058029174805
2011-11-25,17.097299575805664
2011-11-28,18.09711456298828
2011-11-29,17.652219772338867
2011-11-30,18.50373649597168
2011-12-01,17.939247131347656
2011-12-02,18.168869018554688
2011-12-05,18.12103271484375
2011-12-06,18.173654556274414
2011-12-07,18.446331024169922
2011-12-08,17.948816299438477
2011-12-09,18.953413009643555
2011-12-12,18.54200553894043
2011-12-13,18.436763763427734
2011-12-14,17.7048397064209
2011-12-15,17.82443618774414
2011-12-16,17.709625244140625
2011-12-19,17.709625244140625
2011-12-20,18.49416732788086
2011-12-21,18.570709228515625
2011-12-22,18.3363037109375
2011-12-23,18.173654556274414
2011-12-27,18.168869018554688
2011-12-28,17.7048397064209
2011-12-29,17.877058029174805
2011-12-30,17.66657066345215
2012-01-03,17.94403076171875
2012-01-04,17.757463455200195
2012-01-05,18.03970718383789
2012-01-06,17.862707138061523
2012-01-09,17.64265251159668
2012-01-10,18.570709228515625
2012-01-11,18.642467498779297
2012-01-12,19.183034896850586
2012-01-13,18.891223907470703
2012-01-17,18.532440185546875
2012-01-18,19.034738540649414
2012-01-19,19.029953002929688
2012-01-20,19.972362518310547
2012-01-23,20.307228088378906
2012-01-24,20.35984992980957
2012-01-25,20.469877243041992
2012-01-26,20.522499084472656
2012-01-27,20.699499130249023
2012-01-30,20.666013717651367
2012-01-31,20.804744720458984
2012-02-01,21.321393966674805
2012-02-02,21.85239601135254
2012-02-03,22.756532669067383
2012-02-06,22.708696365356445
2012-02-07,22.699129104614258
2012-02-08,22.603452682495117
2012-02-09,22.44080352783203
2012-02-10,22.220748901367188
2012-02-13,22.54604721069336
2012-02-14,22.062881469726562
2012-02-15,21.546232223510742
2012-02-16,22.115503311157227
2012-02-17,21.91458511352539
2012-02-21,22.000694274902344
2012-02-22,21.71845054626465
2012-02-23,22.56039810180664
2012-02-24,21.995908737182617
2012-02-27,22.259017944335938
2012-02-28,22.239883422851562
2012-02-29,21.72323226928711
2012-03-01,22.04374885559082
2012-03-02,20.843013763427734
2012-03-05,21.38836669921875
2012-03-06,21.08698844909668
2012-03-07,21.048717498779297
2012-03-08,21.493610382080078
2012-03-09,21.82847785949707
2012-03-12,21.728015899658203
2012-03-13,22.947885513305664
2012-03-14,22.627370834350586
2012-03-15,21.77107048034668
2012-03-16,22.1872615814209
2012-03-19,22.407316207885742
2012-03-20,22.206396102905273
2012-03-21,22.349910736083984
2012-03-22,22.244667053222656
2012-03-23,22.636938095092773
2012-03-26,23.617616653442383
2012-03-27,23.94770050048828
2012-03-28,24.47391700744629
2012-03-29,24.263431549072266
2012-03-30,24.206024169921875
2012-04-02,24.445213317871094
2012-04-03,24.1629695892334
2012-04-04,23.631969451904297
2012-04-05,23.914213180541992
2012-04-09,23.459753036499023
2012-04-10,23.096181869506836
2012-04-11,23.163156509399414
2012-04-12,23.521940231323242
2012-04-13,22.861778259277344
2012-04-16,22.804370880126953
2012-04-17,23.13445472717285
2012-04-18,22.77566909790039
2012-04-19,22.732614517211914
2012-04-20,22.914400100708008
2012-04-23,22.27337074279785
2012-04-24,22.254234313964844
2012-04-25,23.043560028076172
2012-04-26,22.79958724975586
2012-04-27,23.58891487121582
2012-04-30,22.856992721557617
2012-05-01,23.249263763427734
2012-05-02,23.75634765625
2012-05-03,24.11513328552246
2012-05-04,23.73242950439453
2012-05-07,24.143835067749023
2012-05-08,24.134267807006836
2012-05-09,24.158185958862305
2012-05-10,24.215591430664062
2012-05-11,23.73242950439453
2012-05-14,23.42148208618164
2012-05-15,23.435832977294922
2012-05-16,24.5935115814209
2012-05-17,24.803998947143555
2012-05-18,23.842456817626953
2012-05-21,23.268400192260742
2012-05-22,22.866559982299805
2012-05-23,22.555614471435547
2012-05-24,22.325990676879883
2012-05-25,22.981372833251953
2012-05-29,23.6032657623291
2012-05-30,23.364076614379883
2012-05-31,23.02920913696289
2012-06-01,21.598854064941406
2012-06-04,21.48404312133789
2012-06-05,21.1491756439209
2012-06-06,21.80455780029297
2012-06-07,21.809341430664062
2012-06-08,22.244667053222656
2012-06-11,21.94807243347168
2012-06-12,22.244667053222656
2012-06-13,21.933719635009766
2012-06-14,22.053314208984375
2012-06-15,21.84282684326172
2012-06-18,21.31661033630371
2012-06-19,21.909801483154297
2012-06-20,21.909801483154297
2012-06-21,22.101152420043945
2012-06-22,22.148990631103516
2012-06-25,22.101152420043945
2012-06-26,22.531694412231445
2012-06-27,22.42645263671875
2012-06-28,22.636938095092773
2012-06-29,24.00510597229004
2012-07-02,23.938133239746094
2012-07-03,24.827919006347656
2012-07-05,24.70353889465332
2012-07-06,24.445213317871094
2012-07-09,24.397377014160156
2012-07-10,24.41651153564453
2012-07-11,24.445213317871094
2012-07-12,23.775484085083008
2012-07-13,23.94770050048828
2012-07-16,23.61283302307129
2012-07-17,23.98596954345703
2012-07-18,24.70353889465332
2012-07-19,24.751379013061523
2012-07-20,24.52175521850586
2012-07-23,23.966833114624023
2012-07-24,23.64153480529785
2012-07-25,23.287534713745117
2012-07-26,23.6032657623291
2012-07-27,24.282564163208008
2012-07-30,23.804183959960938
2012-07-31,27.4781436920166
2012-08-01,26.559654235839844
2012-08-02,26.559654235839844
2012-08-03,27.095439910888672
2012-08-06,27.994794845581055
2012-08-07,28.836742401123047
2012-08-08,28.387065887451172
2012-08-09,28.176578521728516
2012-08-10,27.707765579223633
2012-08-13,27.975658416748047
2012-08-14,27.975658416748047
2012-08-15,27.7843074798584
2012-08-16,28.26268768310547
2012-08-17,28.406200408935547
2012-08-20,28.30095672607422
2012-08-21,27.899118423461914
2012-08-22,27.736469268798828
2012-08-23,27.382469177246094
2012-08-24,27.08587074279785
2012-08-27,27.229385375976562
2012-08-28,27.4781436920166
2012-08-29,27.659927368164062
2012-08-30,27.573820114135742
2012-08-31,28.205280303955078
2012-09-04,28.090471267700195
2012-09-05,27.83214569091797
2012-09-06,28.37749671936035
2012-09-07,28.43490219116211
2012-09-10,28.587984085083008
2012-09-11,28.3392276763916
2012-09-12,28.320093154907227
2012-09-13,28.654958724975586
2012-09-14,28.635822296142578
2012-09-17,28.44447135925293
2012-09-18,28.367929458618164
2012-09-19,28.54014778137207
2012-09-20,28.77933692932129
2012-09-21,29.075931549072266
2012-09-24,29.525609970092773
2012-09-25,30.45366668701172
2012-09-26,30.20490837097168
2012-09-27,30.271881103515625
2012-09-28,30.147502899169922
2012-10-01,30.39626121520996
2012-10-02,30.367557525634766
2012-10-03,30.53020668029785
2012-10-04,30.884206771850586
2012-10-05,30.664154052734375
2012-10-08,30.2144775390625
2012-10-09,29.286420822143555
2012-10-10,29.25771713256836
2012-10-11,29.133338928222656
2012-10-12,28.865446090698242
2012-10-15,29.267284393310547
2012-10-16,29.20987892150879
2012-10-17,29.468202590942383
2012-10-18,28.903715133666992
2012-10-19,28.320093154907227
2012-10-22,28.28182029724121
2012-10-23,28.205280303955078
2012-10-24,28.654958724975586
2012-10-25,29.10463523864746
2012-10-26,28.865446090698242
2012-10-31,29.229013442993164
2012-11-01,31.74529266357422
2012-11-02,31.974912643432617
2012-11-05,32.290645599365234
2012-11-06,32.52027130126953
2012-11-07,31.79313087463379
2012-11-08,30.86507225036621
2012-11-09,31.065994262695312
2012-11-12,30.97988510131836
2012-11-13,30.4919376373291
2012-11-14,29.812637329101562
2012-11-15,29.382095336914062
2012-11-16,29.994422912597656
2012-11-19,30.616315841674805
2012-11-20,31.82183074951172
2012-11-21,32.233238220214844
2012-11-23,32.04188919067383
2012-11-26,32.60637664794922
2012-11-27,32.28107833862305
2012-11-28,32.39588928222656
2012-11-29,32.74032211303711
2012-11-30,32.721187591552734
2012-12-03,32.558536529541016
2012-12-04,32.41502380371094
2012-12-05,33.01778030395508
2012-12-06,33.008216857910156
2012-12-07,32.52027130126953
2012-12-10,32.96994400024414
2012-12-11,33.13259506225586
2012-12-12,33.189998626708984
2012-12-13,33.310001373291016
2012-12-14,33.029998779296875
2012-12-17,33.040000915527344
2012-12-18,33.47999954223633
2012-12-19,33.43000030517578
2012-12-20,33.939998626708984
2012-12-21,33.630001068115234
2012-12-24,33.779998779296875
2012-12-26,33.810001373291016
2012-12-27,33.86000061035156
2012-12-28,34.150001525878906
2012-12-31,35.34000015258789
2013-01-02,36.56999969482422
2013-01-03,35.880001068115234
2013-01-04,35.880001068115234
2013-01-07,35.02000045776367
2013-01-08,35.61000061035156
2013-01-09,35.4900016784668
2013-01-10,35.4900016784668
2013-01-11,34.869998931884766
2013-01-14,34.66999816894531
2013-01-15,34.720001220703125
2013-01-16,34.5
2013-01-17,34.75
2013-01-18,34.63999938964844
2013-01-22,34.650001525878906
2013-01-23,34.72999954223633
2013-01-24,36.56999969482422
2013-01-25,36.90999984741211
2013-01-28,36.470001220703125
2013-01-29,35.93000030517578
2013-01-30,34.27000045776367
2013-01-31,34.630001068115234
2013-02-01,35.560001373291016
2013-02-04,34.650001525878906
2013-02-05,34.810001373291016
2013-02-06,34.970001220703125
2013-02-07,35.54999923706055
2013-02-08,36.150001525878906
2013-02-11,36.70000076293945
2013-02-12,36.86000061035156
2013-02-13,37.310001373291016
2013-02-14,37.630001068115234
2013-02-15,37.650001525878906
2013-02-19,38.34000015258789
2013-02-20,37.2599983215332
2013-02-21,33.5099983215332
2013-02-22,34.58000183105469
2013-02-25,34.29999923706055
2013-02-26,34.75
2013-02-27,35.15999984741211
2013-02-28,34.959999084472656
2013-03-01,35.560001373291016
2013-03-04,35.61000061035156
2013-03-05,36.09000015258789
2013-03-06,36.18000030517578
2013-03-07,36.27000045776367
2013-03-08,36.84000015258789
2013-03-11,37.290000915527344
2013-03-12,36.66999816894531
2013-03-13,36.790000915527344
2013-03-14,37.58000183105469
2013-03-15,37.7599983215332
2013-03-18,37.650001525878906
2013-03-19,37.56999969482422
2013-03-20,37.59000015258789
2013-03-21,38.20000076293945
2013-03-22,37.54999923706055
2013-03-25,36.86000061035156
2013-03-26,36.72999954223633
2013-03-27,37.380001068115234
2013-03-28,37.209999084472656
2013-04-01,36.61000061035156
2013-04-02,36.7400016784668
2013-04-03,35.7599983215332
2013-04-04,36.099998474121094
2013-04-05,36.56999969482422
2013-04-08,36.0099983215332
2013-04-09,36.220001220703125
2013-04-10,37.09000015258789
2013-04-11,37.06999969482422
2013-04-12,37.27000045776367
2013-04-15,35.65999984741211
2013-04-16,36.31999969482422
2013-04-17,34.56999969482422
2013-04-18,33.79999923706055
2013-04-19,35.25
2013-04-22,35.209999084472656
2013-04-23,35.63999938964844
2013-04-24,35.439998626708984
2013-04-25,35.810001373291016
2013-04-26,36.09000015258789
2013-04-29,36.33000183105469
2013-04-30,37.7400016784668
2013-05-01,39.43000030517578
2013-05-02,40.290000915527344
2013-05-03,40.45000076293945
2013-05-06,40.970001220703125
2013-05-07,41.43000030517578
2013-05-08,41.93000030517578
2013-05-09,41.959999084472656
2013-05-10,42.720001220703125
2013-05-13,42.9900016784668
2013-05-14,43.90999984741211
2013-05-15,44.310001373291016
2013-05-16,44.75
2013-05-17,45.310001373291016
2013-05-20,45.720001220703125
2013-05-21,45.540000915527344
2013-05-22,43.52000045776367
2013-05-23,44.209999084472656
2013-05-24,44.45000076293945
2013-05-28,45.63999938964844
2013-05-29,45.279998779296875
2013-05-30,45.380001068115234
2013-05-31,44.529998779296875
2013-06-03,45.38999938964844
2013-06-04,45.4900016784668
2013-06-05,44.7400016784668
2013-06-06,45.869998931884766
2013-06-07,45.869998931884766
2013-06-10,46.439998626708984
2013-06-11,46.09000015258789
2013-06-12,46.099998474121094
2013-06-13,46.84000015258789
2013-06-14,45.88999938964844
2013-06-17,45.779998779296875
2013-06-18,46.689998626708984
2013-06-19,45.7599983215332
2013-06-20,44.709999084472656
2013-06-21,45.33000183105469
2013-06-24,44.41999816894531
2013-06-25,45.310001373291016
2013-06-26,45.70000076293945
2013-06-27,46.0099983215332
2013-06-28,45.630001068115234
2013-07-01,46.09000015258789
2013-07-02,46.16999816894531
2013-07-03,46.099998474121094
2013-07-05,46.18000030517578
2013-07-08,46.45000076293945
2013-07-09,46.36000061035156
2013-07-10,46.18000030517578
2013-07-11,46.27000045776367
2013-07-12,46.88999938964844
2013-07-15,46.4900016784668
2013-07-16,45.52000045776367
2013-07-17,46.220001220703125
2013-07-18,47.400001525878906
2013-07-19,46.880001068115234
2013-07-22,47.08000183105469
2013-07-23,46.81999969482422
2013-07-24,46.86000061035156
2013-07-25,47.439998626708984
2013-07-26,47.04999923706055
2013-07-29,46.97999954223633
2013-07-30,47.22999954223633
2013-07-31,47.08000183105469
2013-08-01,47.90999984741211
2013-08-02,48.869998931884766
2013-08-05,48.77000045776367
2013-08-06,48.84000015258789
2013-08-07,48.34000015258789
2013-08-08,48.63999938964844
2013-08-09,48.81999969482422
2013-08-12,49.18000030517578
2013-08-13,51.36000061035156
2013-08-14,52.130001068115234
2013-08-15,51.650001525878906
2013-08-16,50.93000030517578
2013-08-19,50.130001068115234
2013-08-20,51.560001373291016
2013-08-21,50.70000076293945
2013-08-22,51.59000015258789
2013-08-23,51.689998626708984
2013-08-26,51.560001373291016
2013-08-27,50.099998474121094
2013-08-28,50.349998474121094
2013-08-29,51.18000030517578
2013-08-30,50.2400016784668
2013-09-03,50.93000030517578
2013-09-04,50.06999969482422
2013-09-05,50.040000915527344
2013-09-06,50.09000015258789
2013-09-09,50.209999084472656
2013-09-10,50.310001373291016
2013-09-11,50.66999816894531
2013-09-12,50.08000183105469
2013-09-13,50.13999938964844
2013-09-16,50.18000030517578
2013-09-17,50.369998931884766
