Date,NBR
2010-06-02,846.32080078125
2010-06-03,879.6437377929688
2010-06-04,827.9501953125
2010-06-07,835.64013671875
2010-06-08,857.0010375976562
2010-06-09,848.8839111328125
2010-06-10,903.9952392578125
2010-06-11,903.1406860351562
2010-06-14,889.04248046875
2010-06-15,924.501953125
2010-06-16,909.549072265625
2010-06-17,908.6946411132812
2010-06-18,918.9478759765625
2010-06-21,905.7040405273438
2010-06-22,866.8271484375
2010-06-23,857.8556518554688
2010-06-24,826.2415771484375
2010-06-25,815.9880981445312
2010-06-28,804.0260620117188
2010-06-29,767.2852172851562
2010-06-30,752.7597045898438
2010-07-01,752.7597045898438
2010-07-02,739.9431762695312
2010-07-06,748.9147338867188
2010-07-07,796.7633666992188
2010-07-08,768.5667114257812
2010-07-09,783.94677734375
2010-07-12,773.6935424804688
2010-07-13,763.440185546875
2010-07-14,763.440185546875
2010-07-15,760.8767700195312
2010-07-16,724.1361083984375
2010-07-19,741.6519165039062
2010-07-20,764.2947387695312
2010-07-21,755.3230590820312
2010-07-22,773.2662353515625
2010-07-23,798.044921875
2010-07-26,803.1715087890625
2010-07-27,785.2284545898438
2010-07-28,768.1397705078125
2010-07-29,794.6272583007812
2010-07-30,786.5101318359375
2010-08-02,801.462646484375
2010-08-03,777.9656982421875
2010-08-04,792.9183349609375
2010-08-05,777.5384521484375
2010-08-06,768.1397705078125
2010-08-09,782.6651611328125
2010-08-10,740.7976684570312
2010-08-11,700.2118530273438
2010-08-12,698.0758056640625
2010-08-13,703.2024536132812
2010-08-16,721.9998779296875
2010-08-17,743.361083984375
2010-08-18,746.7786865234375
2010-08-19,733.962158203125
2010-08-20,705.3384399414062
2010-08-23,701.9205932617188
2010-08-24,692.0947875976562
2010-08-25,681.4141845703125
2010-08-26,668.1703491210938
2010-08-27,694.2307739257812
2010-08-30,680.5597534179688
2010-08-31,669.8792724609375
2010-09-01,716.018798828125
2010-09-02,720.291015625
2010-09-03,743.361083984375
2010-09-07,723.7088623046875
2010-09-08,745.4970703125
2010-09-09,744.2153930664062
2010-09-10,747.2059326171875
2010-09-13,752.7597045898438
2010-09-14,745.0697631835938
2010-09-15,743.361083984375
2010-09-16,723.2816772460938
2010-09-17,728.4083251953125
2010-09-20,756.1775512695312
2010-09-21,775.4024047851562
2010-09-22,784.3739013671875
2010-09-23,778.3927612304688
2010-09-24,811.2887573242188
2010-09-27,784.8010864257812
2010-09-28,778.8201293945312
2010-09-29,792.4910278320312
2010-09-30,771.5574340820312
2010-10-01,761.7312622070312
2010-10-04,751.47802734375
2010-10-05,777.9656982421875
2010-10-06,777.9656982421875
2010-10-07,765.5763549804688
2010-10-08,794.199951171875
2010-10-11,804.4533081054688
2010-10-12,806.1622314453125
2010-10-13,828.8045654296875
2010-10-14,821.9691162109375
2010-10-15,835.2130126953125
2010-10-18,830.5135498046875
2010-10-19,783.0922241210938
2010-10-20,808.298095703125
2010-10-21,807.8709106445312
2010-10-22,826.6685791015625
2010-10-25,825.814208984375
2010-10-26,830.5135498046875
2010-10-27,876.6533203125
2010-10-28,867.25439453125
2010-10-29,892.8876342773438
2010-11-01,888.1881713867188
2010-11-02,888.1881713867188
2010-11-03,897.1596069335938
2010-11-04,926.2105712890625
2010-11-05,927.065185546875
2010-11-08,938.5997924804688
2010-11-09,921.0839233398438
2010-11-10,941.1634521484375
2010-11-11,955.688720703125
2010-11-12,929.6281127929688
2010-11-15,924.501953125
2010-11-16,909.1217651367188
2010-11-17,918.9478759765625
2010-11-18,951.4168090820312
2010-11-19,957.3974609375
2010-11-22,958.2521362304688
2010-11-23,911.2579956054688
2010-11-24,943.7266235351562
2010-11-26,929.2011108398438
2010-11-29,947.9988403320312
2010-11-30,943.7266235351562
2010-12-01,975.7681274414062
2010-12-02,988.1573486328125
2010-12-03,1007.8095092773438
2010-12-06,1018.0631103515625
2010-12-07,990.2933959960938
2010-12-08,971.4954833984375
2010-12-09,967.2236938476562
2010-12-10,977.4768676757812
2010-12-13,978.7584838867188
2010-12-14,965.9420166015625
2010-12-15,953.1255493164062
2010-12-16,938.5997924804688
2010-12-17,933.0460815429688
2010-12-20,949.2803955078125
2010-12-21,955.688720703125
2010-12-22,954.8344116210938
2010-12-23,974.0594482421875
2010-12-27,975.3410034179688
2010-12-28,983.885009765625
2010-12-29,998.410888671875
2010-12-30,994.5656127929688
2010-12-31,1002.2556762695312
2011-01-03,997.5562133789062
2011-01-04,970.6414184570312
2011-01-05,990.2933959960938
2011-01-06,974.0594482421875
2011-01-07,972.3504638671875
2011-01-10,951.4168090820312
2011-01-11,959.9610595703125
2011-01-12,955.688720703125
2011-01-13,943.2992553710938
2011-01-14,962.0970458984375
2011-01-18,968.9324951171875
2011-01-19,958.6793823242188
2011-01-20,953.9800415039062
2011-01-21,958.6793823242188
2011-01-24,959.5337524414062
2011-01-25,950.5621948242188
2011-01-26,999.2650146484375
2011-01-27,1037.287353515625
2011-01-28,1018.4898681640625
2011-01-31,1042.4141845703125
2011-02-01,1060.7845458984375
2011-02-02,1083.4273681640625
2011-02-03,1106.0697021484375
2011-02-04,1097.9525146484375
2011-02-07,1103.933349609375
2011-02-08,1098.3800048828125
2011-02-09,1071.892578125
2011-02-10,1096.243896484375
2011-02-11,1098.3800048828125
2011-02-14,1129.5667724609375
2011-02-15,1107.77880859375
2011-02-16,1142.3834228515625
2011-02-17,1182.541748046875
2011-02-18,1203.048583984375
2011-02-22,1187.241455078125
2011-02-23,1210.311279296875
2011-02-24,1181.2606201171875
2011-02-25,1210.7384033203125
2011-02-28,1216.2919921875
2011-03-01,1166.7347412109375
2011-03-02,1195.7855224609375
2011-03-03,1205.1845703125
2011-03-04,1207.3206787109375
2011-03-07,1178.2701416015625
2011-03-08,1168.8707275390625
2011-03-09,1164.171630859375
2011-03-10,1115.4686279296875
2011-03-11,1151.7823486328125
2011-03-14,1158.1905517578125
2011-03-15,1131.702880859375
2011-03-16,1110.342041015625
2011-03-17,1166.3076171875
2011-03-18,1141.5291748046875
2011-03-21,1180.8331298828125
2011-03-22,1162.035400390625
2011-03-23,1196.6397705078125
2011-03-24,1233.8084716796875
2011-03-25,1263.2864990234375
2011-03-28,1256.023681640625
2011-03-29,1274.8212890625
2011-03-30,1284.647705078125
2011-03-31,1297.890869140625
2011-04-01,1297.890869140625
2011-04-04,1289.7740478515625
2011-04-05,1305.5809326171875
2011-04-06,1281.229736328125
2011-04-07,1303.017578125
2011-04-08,1348.302978515625
2011-04-11,1317.543212890625
2011-04-12,1256.878173828125
2011-04-13,1271.4034423828125
2011-04-14,1307.71728515625
2011-04-15,1338.904052734375
2011-04-18,1324.378662109375
2011-04-19,1327.369140625
2011-04-20,1366.2462158203125
2011-04-21,1364.1102294921875
2011-04-25,1353.4296875
2011-04-26,1369.6641845703125
2011-04-27,1309.42626953125
2011-04-28,1294.0460205078125
2011-04-29,1308.9990234375
2011-05-02,1275.6756591796875
2011-05-03,1236.7987060546875
2011-05-04,1206.0391845703125
2011-05-05,1180.8331298828125
2011-05-06,1170.579833984375
2011-05-09,1202.194091796875
2011-05-10,1209.884033203125
2011-05-11,1150.50048828125
2011-05-12,1142.3834228515625
2011-05-13,1142.3834228515625
2011-05-16,1126.14892578125
2011-05-17,1101.3704833984375
2011-05-18,1142.3834228515625
2011-05-19,1146.228515625
2011-05-20,1147.0828857421875
2011-05-23,1127.8580322265625
2011-05-24,1152.2093505859375
2011-05-25,1184.6781005859375
2011-05-26,1174.85205078125
2011-05-27,1179.9788818359375
2011-05-31,1191.513916015625
2011-06-01,1144.51953125
2011-06-02,1175.2794189453125
2011-06-03,1172.7158203125
2011-06-06,1108.633056640625
2011-06-07,1121.876953125
2011-06-08,1117.177490234375
2011-06-09,1149.218994140625
2011-06-10,1116.3228759765625
2011-06-13,1068.474609375
2011-06-14,1097.9525146484375
2011-06-15,1074.4554443359375
2011-06-16,1065.910888671875
2011-06-17,1026.60693359375
2011-06-20,1007.8095092773438
2011-06-21,1020.19873046875
2011-06-22,1030.02490234375
2011-06-23,1021.05322265625
2011-06-24,984.3123168945312
2011-06-27,974.4862060546875
2011-06-28,1021.4805297851562
2011-06-29,1031.7337646484375
2011-06-30,1052.6676025390625
2011-07-01,1062.4932861328125
2011-07-05,1050.104248046875
2011-07-06,1051.3857421875
2011-07-07,1064.629638671875
2011-07-08,1043.6956787109375
2011-07-11,1018.9171752929688
2011-07-12,1010.8001098632812
2011-07-13,1038.5689697265625
2011-07-14,1041.1324462890625
2011-07-15,1124.4400634765625
2011-07-18,1112.478271484375
2011-07-19,1148.364501953125
2011-07-20,1145.801025390625
2011-07-21,1162.462646484375
2011-07-22,1177.8426513671875
2011-07-25,1153.063720703125
2011-07-26,1159.0450439453125
2011-07-27,1129.139404296875
2011-07-28,1147.5101318359375
2011-07-29,1128.2850341796875
2011-08-01,1121.0224609375
2011-08-02,1077.0189208984375
2011-08-03,1063.347900390625
2011-08-04,945.0081176757812
2011-08-05,889.8970336914062
2011-08-08,771.5574340820312
2011-08-09,820.6875
2011-08-10,780.101806640625
2011-08-11,805.7349853515625
2011-08-12,818.5513305664062
2011-08-15,853.5833129882812
2011-08-16,810.4342041015625
2011-08-17,815.9880981445312
2011-08-18,739.0886840820312
2011-08-19,701.9205932617188
2011-08-22,698.9302368164062
2011-08-23,735.2437744140625
2011-08-24,740.3704223632812
2011-08-25,729.6900024414062
2011-08-26,756.1775512695312
2011-08-29,790.7820434570312
2011-08-30,787.7916259765625
2011-08-31,787.7916259765625
2011-09-01,785.6556396484375
2011-09-02,751.0509643554688
2011-09-06,733.107666015625
2011-09-07,779.2472534179688
2011-09-08,758.3136596679688
2011-09-09,717.3006591796875
2011-09-12,742.0791625976562
2011-09-13,750.62353515625
2011-09-14,768.9940795898438
2011-09-15,790.3551025390625
2011-09-16,776.68408203125
2011-09-19,748.9147338867188
2011-09-20,717.3006591796875
2011-09-21,667.7431640625
2011-09-22,613.0590209960938
2011-09-23,601.0970458984375
2011-09-26,633.1384887695312
2011-09-27,605.7963256835938
2011-09-28,560.51123046875
2011-09-29,560.0839233398438
2011-09-30,523.7703247070312
2011-10-03,501.5550231933594
2011-10-04,526.3338012695312
2011-10-05,573.3277587890625
2011-10-06,600.2425537109375
2011-10-07,573.3277587890625
2011-10-10,611.3502807617188
2011-10-11,611.3502807617188
2011-10-12,625.8756103515625
2011-10-13,630.14794921875
2011-10-14,656.6354370117188
2011-10-17,626.7301635742188
2011-10-18,660.4805297851562
2011-10-19,628.8662719726562
2011-10-20,649.7999267578125
2011-10-21,650.2272338867188
2011-10-24,695.5123291015625
2011-10-25,675.0059204101562
2011-10-26,741.2247314453125
2011-10-27,800.1809692382812
2011-10-28,813.85205078125
2011-10-31,783.0922241210938
2011-11-01,727.5538940429688
2011-11-02,767.71240234375
2011-11-03,804.4533081054688
2011-11-04,820.6875
2011-11-07,853.5833129882812
2011-11-08,873.6626586914062
2011-11-09,832.2224731445312
2011-11-10,838.2035522460938
2011-11-11,878.7893676757812
2011-11-14,853.5833129882812
2011-11-15,851.8743286132812
2011-11-16,852.72900390625
2011-11-17,807.4436645507812
2011-11-18,794.199951171875
2011-11-21,766.430908203125
2011-11-22,745.0697631835938
2011-11-23,692.9491577148438
2011-11-25,682.69580078125
2011-11-28,709.183349609375
2011-11-29,711.3194580078125
2011-11-30,766.430908203125
2011-12-01,756.1775512695312
2011-12-02,748.4876708984375
2011-12-05,782.6651611328125
2011-12-06,798.4722290039062
2011-12-07,776.68408203125
2011-12-08,743.361083984375
2011-12-09,768.1397705078125
2011-12-12,740.7976684570312
2011-12-13,730.116943359375
2011-12-14,701.4933471679688
2011-12-15,699.357421875
2011-12-16,715.1644287109375
2011-12-19,693.3761596679688
2011-12-20,753.1868896484375
2011-12-21,761.7312622070312
2011-12-22,780.101806640625
2011-12-23,779.2472534179688
2011-12-27,775.82958984375
2011-12-28,743.7880859375
2011-12-29,751.47802734375
2011-12-30,740.7976684570312
2012-01-03,812.5703125
2012-01-04,800.608154296875
2012-01-05,801.8899536132812
2012-01-06,807.4436645507812
2012-01-09,821.5418701171875
2012-01-10,841.6211547851562
2012-01-11,800.1809692382812
2012-01-12,772.4118041992188
2012-01-13,745.0697631835938
2012-01-17,711.3194580078125
2012-01-18,738.6614990234375
2012-01-19,721.1455078125
2012-01-20,726.6995849609375
2012-01-23,733.962158203125
2012-01-24,742.0791625976562
2012-01-25,762.1585693359375
2012-01-26,746.7786865234375
2012-01-27,766.003662109375
2012-01-30,792.9183349609375
2012-01-31,795.4817504882812
2012-02-01,799.3265380859375
2012-02-02,819.8331909179688
2012-02-03,830.5135498046875
2012-02-06,841.1940307617188
2012-02-07,842.9029541015625
2012-02-08,834.785888671875
2012-02-09,833.9312133789062
2012-02-10,810.8613891601562
2012-02-13,818.5513305664062
2012-02-14,805.7349853515625
2012-02-15,830.9407348632812
2012-02-16,864.6911010742188
2012-02-17,888.6151733398438
2012-02-21,869.8176879882812
2012-02-22,930.4827880859375
2012-02-23,939.8815307617188
2012-02-24,953.1255493164062
2012-02-27,936.8911743164062
2012-02-28,938.1726684570312
2012-02-29,930.4827880859375
2012-03-01,940.308837890625
2012-03-02,920.6566772460938
2012-03-05,880.9254760742188
2012-03-06,848.0296630859375
2012-03-07,844.6118774414062
2012-03-08,865.9729614257812
2012-03-09,859.1372680664062
2012-03-12,833.5042724609375
2012-03-13,868.5360717773438
2012-03-14,857.4283447265625
2012-03-15,874.51708984375
2012-03-16,889.4697875976562
2012-03-19,890.32421875
2012-03-20,857.0010375976562
2012-03-21,829.2317504882812
2012-03-22,791.2095947265625
2012-03-23,823.2509155273438
2012-03-26,802.31689453125
2012-03-27,760.0224609375
2012-03-28,745.9243774414062
2012-03-29,733.107666015625
2012-03-30,747.2059326171875
2012-04-02,751.9053955078125
2012-04-03,734.3893432617188
2012-04-04,713.8828125
2012-04-05,709.183349609375
2012-04-09,700.2118530273438
2012-04-10,682.2685546875
2012-04-11,689.9584350585938
2012-04-12,725.4177856445312
2012-04-13,690.3856201171875
2012-04-16,661.76220703125
2012-04-17,680.5597534179688
2012-04-18,675.0059204101562
2012-04-19,676.71484375
2012-04-20,671.1609497070312
2012-04-23,671.5882568359375
2012-04-24,681.4141845703125
2012-04-25,724.5633544921875
2012-04-26,710.037841796875
2012-04-27,696.3668212890625
2012-04-30,711.3194580078125
2012-05-01,739.9431762695312
2012-05-02,717.3006591796875
2012-05-03,694.6580810546875
2012-05-04,661.76220703125
2012-05-07,662.6165161132812
2012-05-08,658.7716064453125
2012-05-09,651.5087890625
2012-05-10,662.1893310546875
2012-05-11,644.6732788085938
2012-05-14,625.021240234375
2012-05-15,591.2708740234375
2012-05-16,584.4353637695312
2012-05-17,572.4732666015625
2012-05-18,557.9479370117188
2012-05-21,610.4959106445312
2012-05-22,603.23291015625
2012-05-23,610.0685424804688
2012-05-24,591.6983032226562
2012-05-25,590.4165649414062
2012-05-29,611.7775268554688
2012-05-30,587.853271484375
2012-05-31,578.8816528320312
2012-06-01,555.8118896484375
2012-06-04,550.6852416992188
2012-06-05,563.501708984375
2012-06-06,586.5714721679688
2012-06-07,581.4449462890625
2012-06-08,571.1917114257812
2012-06-11,548.1219482421875
2012-06-12,555.3847045898438
2012-06-13,540.4318237304688
2012-06-14,542.5679931640625
2012-06-15,558.3751220703125
2012-06-18,553.6757202148438
2012-06-19,585.717041015625
2012-06-20,592.979736328125
2012-06-21,553.2484741210938
2012-06-22,563.501708984375
2012-06-25,547.2673950195312
2012-06-26,546.4130249023438
2012-06-27,577.1727294921875
2012-06-28,591.2708740234375
2012-06-29,615.1951904296875
2012-07-02,607.9324951171875
2012-07-03,632.283935546875
2012-07-05,622.4580078125
2012-07-06,597.67919921875
2012-07-09,584.4353637695312
2012-07-10,555.8118896484375
2012-07-11,565.6378173828125
2012-07-12,555.3847045898438
2012-07-13,567.3468627929688
2012-07-16,563.9290161132812
2012-07-17,601.0970458984375
2012-07-18,617.3312377929688
2012-07-19,616.049560546875
2012-07-20,610.4959106445312
2012-07-23,604.5148315429688
2012-07-24,598.9609985351562
2012-07-25,572.4732666015625
2012-07-26,594.688720703125
2012-07-27,613.0590209960938
2012-07-30,622.885009765625
2012-07-31,591.2708740234375
2012-08-01,587.426025390625
2012-08-02,572.4732666015625
2012-08-03,595.5430908203125
2012-08-06,617.3312377929688
2012-08-07,629.29345703125
2012-08-08,649.7999267578125
2012-08-09,667.7431640625
2012-08-10,650.6544799804688
2012-08-13,670.3065795898438
2012-08-14,684.8320922851562
2012-08-15,683.9776611328125
2012-08-16,692.521728515625
2012-08-17,690.8128662109375
2012-08-20,695.9395141601562
2012-08-21,692.0947875976562
2012-08-22,686.541015625
2012-08-23,666.888671875
2012-08-24,662.1893310546875
2012-08-27,648.9454345703125
2012-08-28,639.1195068359375
2012-08-29,633.565673828125
2012-08-30,628.4390869140625
2012-08-31,631.0023803710938
2012-09-04,622.885009765625
2012-09-05,627.5845947265625
2012-09-06,646.809326171875
2012-09-07,663.4708862304688
2012-09-10,655.781005859375
2012-09-11,668.59765625
2012-09-12,662.6165161132812
2012-09-13,688.6768188476562
2012-09-14,713.0282592773438
2012-09-17,694.2307739257812
2012-09-18,682.2685546875
2012-09-19,668.59765625
2012-09-20,661.3349609375
2012-09-21,653.64501953125
2012-09-24,644.2460327148438
2012-09-25,609.2142333984375
2012-09-26,596.3976440429688
2012-09-27,603.23291015625
2012-09-28,599.3881225585938
2012-10-01,600.2425537109375
2012-10-02,598.5337524414062
2012-10-03,584.4353637695312
2012-10-04,609.6415405273438
2012-10-05,602.8057250976562
2012-10-08,599.8154296875
2012-10-09,626.7301635742188
2012-10-10,608.3597412109375
2012-10-11,626.7301635742188
2012-10-12,620.7493286132812
2012-10-15,615.1951904296875
2012-10-16,633.1384887695312
2012-10-17,654.49951171875
2012-10-18,657.9171142578125
2012-10-19,636.1289672851562
2012-10-22,620.3219604492188
2012-10-23,608.786865234375
2012-10-24,597.2520751953125
2012-10-25,604.5148315429688
2012-10-26,584.4353637695312
2012-10-31,576.3182373046875
2012-11-01,595.970458984375
2012-11-02,578.8816528320312
2012-11-05,592.979736328125
2012-11-06,601.9515380859375
2012-11-07,575.4638061523438
2012-11-08,562.2200317382812
2012-11-09,560.9384765625
2012-11-12,575.4638061523438
2012-11-13,572.9005126953125
2012-11-14,567.7739868164062
2012-11-15,567.3468627929688
2012-11-16,562.2200317382812
2012-11-19,584.8627319335938
2012-11-20,578.4544677734375
2012-11-21,584.4353637695312
2012-11-23,598.9609985351562
2012-11-26,592.1253051757812
2012-11-27,589.5620727539062
2012-11-28,606.6507568359375
2012-11-29,615.1951904296875
2012-11-30,628.0118408203125
2012-12-03,620.7493286132812
2012-12-04,622.0307006835938
2012-12-05,626.7301635742188
2012-12-06,625.021240234375
2012-12-07,625.4485473632812
2012-12-10,625.8756103515625
2012-12-11,624.593994140625
2012-12-12,620.7493286132812
2012-12-13,591.6983032226562
2012-12-14,585.717041015625
2012-12-17,586.5714721679688
2012-12-18,619.8946533203125
2012-12-19,628.4390869140625
2012-12-20,640.4012451171875
2012-12-21,623.739501953125
2012-12-24,610.4959106445312
2012-12-26,611.7775268554688
2012-12-27,606.6507568359375
2012-12-28,598.1065673828125
2012-12-31,617.3312377929688
2013-01-02,632.283935546875
2013-01-03,640.8284912109375
2013-01-04,658.34423828125
2013-01-07,653.2178344726562
2013-01-08,641.6827392578125
2013-01-09,636.1289672851562
2013-01-10,623.3123168945312
2013-01-11,625.8756103515625
2013-01-14,619.4674682617188
2013-01-15,632.283935546875
2013-01-16,627.1573486328125
2013-01-17,643.8187866210938
2013-01-18,669.4520263671875
2013-01-22,676.2876586914062
2013-01-23,696.3668212890625
2013-01-24,701.066162109375
2013-01-25,710.4649658203125
2013-01-28,706.6200561523438
2013-01-29,713.4556884765625
2013-01-30,709.6105346679688
2013-01-31,712.1737670898438
2013-02-01,719.8638916015625
2013-02-04,694.2307739257812
2013-02-05,706.6200561523438
2013-02-06,707.4745483398438
2013-02-07,705.3384399414062
2013-02-08,707.9019165039062
2013-02-11,701.9205932617188
2013-02-12,719.8638916015625
2013-02-13,733.107666015625
2013-02-14,765.5763549804688
2013-02-15,755.3230590820312
2013-02-19,768.9940795898438
2013-02-20,712.1737670898438
2013-02-21,698.9302368164062
2013-02-22,698.0758056640625
2013-02-25,665.179931640625
2013-02-26,675.8603515625
2013-02-27,697.2213134765625
2013-02-28,716.018798828125
2013-03-01,702.7750244140625
2013-03-04,689.1041259765625
2013-03-05,699.78466796875
2013-03-06,694.6580810546875
2013-03-07,707.934326171875
2013-03-08,710.5039672851562
2013-03-11,709.2192993164062
2013-03-12,729.3480224609375
2013-03-13,709.6474609375
2013-03-14,714.3585205078125
2013-03-15,738.341796875
2013-03-18,712.6453247070312
2013-03-19,684.3794555664062
2013-03-20,671.1029663085938
2013-03-21,668.1049194335938
2013-03-22,659.9678344726562
2013-03-25,665.9637451171875
2013-03-26,675.81396484375
2013-03-27,691.6600341796875
2013-03-28,694.6580810546875
2013-04-01,668.96142578125
2013-04-02,662.53759765625
2013-04-03,637.69775390625
2013-04-04,638.1258544921875
2013-04-05,675.81396484375
2013-04-08,676.2423706054688
2013-04-09,694.229736328125
2013-04-10,704.5082397460938
2013-04-11,713.5018310546875
2013-04-12,689.0904541015625
2013-04-15,644.978271484375
2013-04-16,654.8287353515625
2013-04-17,627.4191284179688
2013-04-18,640.2674560546875
2013-04-19,635.1281127929688
2013-04-22,646.69140625
2013-04-23,653.9720458984375
2013-04-24,633.8433837890625
2013-04-25,626.1343383789062
2013-04-26,621.42333984375
2013-04-29,630.8453369140625
2013-04-30,633.4150390625
2013-05-01,626.9908447265625
2013-05-02,636.8411865234375
2013-05-03,656.1134033203125
2013-05-06,673.6727905273438
2013-05-07,677.9555053710938
2013-05-08,684.807861328125
2013-05-09,694.6580810546875
2013-05-10,690.3751831054688
2013-05-13,674.100830078125
2013-05-14,682.238037109375
2013-05-15,685.6643676757812
2013-05-16,688.6620483398438
2013-05-17,713.93017578125
2013-05-20,737.485107421875
2013-05-21,731.4893798828125
2013-05-22,718.2128295898438
2013-05-23,717.3561401367188
2013-05-24,711.7888793945312
2013-05-28,718.6411743164062
2013-05-29,713.5018310546875
2013-05-30,707.934326171875
2013-05-31,685.6643676757812
2013-06-03,709.6474609375
2013-06-04,700.2254638671875
2013-06-05,696.7909545898438
2013-06-06,695.5028076171875
2013-06-07,716.5397338867188
2013-06-10,712.2465209960938
2013-06-11,691.6389770507812
2013-06-12,679.617919921875
2013-06-13,697.2202758789062
2013-06-14,682.623291015625
2013-06-17,710.9586791992188
2013-06-18,721.2621459960938
2013-06-19,705.8068237304688
2013-06-20,672.7487182617188
2013-06-21,673.1783447265625
2013-06-24,657.2931518554688
2013-06-25,680.04736328125
2013-06-26,675.7540283203125
2013-06-27,671.4609375
2013-06-28,657.2931518554688
2013-07-01,679.1887817382812
2013-07-02,686.0576782226562
2013-07-03,677.4713134765625
2013-07-05,694.2149047851562
2013-07-08,689.492431640625
2013-07-09,686.9164428710938
2013-07-10,643.5548095703125
2013-07-11,626.8112182617188
2013-07-12,635.397705078125
2013-07-15,638.8323974609375
2013-07-16,638.403076171875
2013-07-17,654.2879028320312
2013-07-18,673.6074829101562
2013-07-19,670.6021118164062
2013-07-22,654.71728515625
2013-07-23,656.4345703125
2013-07-24,647.8480224609375
2013-07-25,648.7067260742188
2013-07-26,640.97900390625
2013-07-29,637.9736938476562
2013-07-30,651.7120971679688
2013-07-31,660.7277221679688
2013-08-01,677.900634765625
2013-08-02,675.7540283203125
2013-08-05,676.1834716796875
2013-08-06,657.2931518554688
2013-08-07,663.73291015625
2013-08-08,671.8901977539062
2013-08-09,668.884765625
2013-08-12,668.4555053710938
2013-08-13,680.4767456054688
2013-08-14,674.0368041992188
2013-08-15,674.4661254882812
2013-08-16,671.031494140625
2013-08-19,666.7383422851562
2013-08-20,676.6127319335938
2013-08-21,661.5863647460938
2013-08-22,678.7593994140625
2013-08-23,682.623291015625
2013-08-26,679.617919921875
2013-08-27,660.2984619140625
2013-08-28,674.4661254882812
2013-08-29,665.450439453125
2013-08-30,661.1570434570312
2013-09-03,662.0158081054688
2013-09-04,671.0549926757812
2013-09-05,694.7293090820312
2013-09-06,686.9813232421875
2013-09-09,701.1857299804688
2013-09-10,706.35107421875
2013-09-11,705.4901733398438
2013-09-12,703.337890625
2013-09-13,704.6293334960938
2013-09-16,700.7553100585938
2013-09-17,695.590087890625
2013-09-18,708.0728759765625
2013-09-19,708.0728759765625
2013-09-20,704.1988525390625
2013-09-23,695.15966796875
2013-09-24,699.8944091796875
2013-09-25,704.1988525390625
2013-09-26,707.2119140625
2013-09-27,706.7816162109375
