Date,ITRI
2010-05-14,73.69999694824219
2010-05-17,72.31999969482422
2010-05-18,70.44000244140625
2010-05-19,68.08000183105469
2010-05-20,65.4000015258789
2010-05-21,67.18000030517578
2010-05-24,65.8499984741211
2010-05-25,64.54000091552734
2010-05-26,64.30999755859375
2010-05-27,67.7699966430664
2010-05-28,66.66000366210938
2010-06-01,65.5199966430664
2010-06-02,67.44999694824219
2010-06-03,67.48999786376953
2010-06-04,65.37000274658203
2010-06-07,63.83000183105469
2010-06-08,62.970001220703125
2010-06-09,64.12000274658203
2010-06-10,65.29000091552734
2010-06-11,65.8499984741211
2010-06-14,67.30000305175781
2010-06-15,69.19999694824219
2010-06-16,69.83000183105469
2010-06-17,68.62000274658203
2010-06-18,67.58000183105469
2010-06-21,67.62999725341797
2010-06-22,65.55999755859375
2010-06-23,67.01000213623047
2010-06-24,65.41999816894531
2010-06-25,65.0199966430664
2010-06-28,65.04000091552734
2010-06-29,62.68000030517578
2010-06-30,61.81999969482422
2010-07-01,60.38999938964844
2010-07-02,60.2400016784668
2010-07-06,59.220001220703125
2010-07-07,62.029998779296875
2010-07-08,62.349998474121094
2010-07-09,62.2599983215332
2010-07-12,60.90999984741211
2010-07-13,63.970001220703125
2010-07-14,63.41999816894531
2010-07-15,63.0
2010-07-16,61.52000045776367
2010-07-19,62.689998626708984
2010-07-20,63.2599983215332
2010-07-21,62.72999954223633
2010-07-22,57.93000030517578
2010-07-23,59.20000076293945
2010-07-26,60.04999923706055
2010-07-27,58.5
2010-07-28,57.880001068115234
2010-07-29,62.86000061035156
2010-07-30,65.06999969482422
2010-08-02,60.54999923706055
2010-08-03,60.189998626708984
2010-08-04,60.7599983215332
2010-08-05,61.56999969482422
2010-08-06,60.95000076293945
2010-08-09,61.959999084472656
2010-08-10,61.400001525878906
2010-08-11,59.43000030517578
2010-08-12,57.290000915527344
2010-08-13,57.02000045776367
2010-08-16,57.68000030517578
2010-08-17,59.290000915527344
2010-08-18,59.33000183105469
2010-08-19,57.189998626708984
2010-08-20,55.90999984741211
2010-08-23,55.43000030517578
2010-08-24,54.380001068115234
2010-08-25,55.599998474121094
2010-08-26,54.02000045776367
2010-08-27,55.41999816894531
2010-08-30,54.25
2010-08-31,54.0
2010-09-01,57.650001525878906
2010-09-02,58.029998779296875
2010-09-03,58.900001525878906
2010-09-07,58.119998931884766
2010-09-08,58.88999938964844
2010-09-09,58.130001068115234
2010-09-10,57.81999969482422
2010-09-13,59.970001220703125
2010-09-14,59.5
2010-09-15,59.31999969482422
2010-09-16,57.959999084472656
2010-09-17,57.40999984741211
2010-09-20,57.970001220703125
2010-09-21,57.720001220703125
2010-09-22,57.849998474121094
2010-09-23,57.779998779296875
2010-09-24,59.15999984741211
2010-09-27,58.369998931884766
2010-09-28,60.040000915527344
2010-09-29,60.27000045776367
2010-09-30,61.22999954223633
2010-10-01,60.0
2010-10-04,59.83000183105469
2010-10-05,60.86000061035156
2010-10-06,61.900001525878906
2010-10-07,61.810001373291016
2010-10-08,62.599998474121094
2010-10-11,62.06999969482422
2010-10-12,62.02000045776367
2010-10-13,62.54999923706055
2010-10-14,62.5
2010-10-15,62.25
2010-10-18,62.599998474121094
2010-10-19,60.369998931884766
2010-10-20,60.689998626708984
2010-10-21,60.13999938964844
2010-10-22,60.709999084472656
2010-10-25,62.619998931884766
2010-10-26,63.220001220703125
2010-10-27,62.959999084472656
2010-10-28,60.849998474121094
2010-10-29,60.77000045776367
2010-11-01,58.83000183105469
2010-11-02,59.540000915527344
2010-11-03,59.7400016784668
2010-11-04,61.61000061035156
2010-11-05,60.709999084472656
2010-11-08,61.5
2010-11-09,60.599998474121094
2010-11-10,61.22999954223633
2010-11-11,60.459999084472656
2010-11-12,59.61000061035156
2010-11-15,58.75
2010-11-16,58.400001525878906
2010-11-17,58.189998626708984
2010-11-18,58.81999969482422
2010-11-19,58.0
2010-11-22,57.939998626708984
2010-11-23,58.31999969482422
2010-11-24,58.88999938964844
2010-11-26,58.58000183105469
2010-11-29,57.84000015258789
2010-11-30,56.77000045776367
2010-12-01,56.33000183105469
2010-12-02,53.25
2010-12-03,53.84000015258789
2010-12-06,54.20000076293945
2010-12-07,54.220001220703125
2010-12-08,54.209999084472656
2010-12-09,55.29999923706055
2010-12-10,55.88999938964844
2010-12-13,55.95000076293945
2010-12-14,55.66999816894531
2010-12-15,54.90999984741211
2010-12-16,55.43000030517578
2010-12-17,54.439998626708984
2010-12-20,54.400001525878906
2010-12-21,54.22999954223633
2010-12-22,53.849998474121094
2010-12-23,54.72999954223633
2010-12-27,54.72999954223633
2010-12-28,54.56999969482422
2010-12-29,55.529998779296875
2010-12-30,55.869998931884766
2010-12-31,55.45000076293945
2011-01-03,55.029998779296875
2011-01-04,55.06999969482422
2011-01-05,55.41999816894531
2011-01-06,57.0
2011-01-07,56.869998931884766
2011-01-10,57.279998779296875
2011-01-11,58.2400016784668
2011-01-12,59.029998779296875
2011-01-13,58.33000183105469
2011-01-14,59.20000076293945
2011-01-18,59.279998779296875
2011-01-19,59.900001525878906
2011-01-20,58.59000015258789
2011-01-21,58.630001068115234
2011-01-24,59.209999084472656
2011-01-25,58.380001068115234
2011-01-26,59.36000061035156
2011-01-27,59.09000015258789
2011-01-28,57.83000183105469
2011-01-31,58.02000045776367
2011-02-01,59.810001373291016
2011-02-02,58.81999969482422
2011-02-03,58.83000183105469
2011-02-04,64.13999938964844
2011-02-07,62.119998931884766
2011-02-08,62.790000915527344
2011-02-09,63.130001068115234
2011-02-10,63.060001373291016
2011-02-11,63.38999938964844
2011-02-14,63.900001525878906
2011-02-15,63.5
2011-02-16,63.619998931884766
2011-02-17,57.290000915527344
2011-02-18,57.709999084472656
2011-02-22,55.59000015258789
2011-02-23,55.79999923706055
2011-02-24,56.650001525878906
2011-02-25,56.970001220703125
2011-02-28,56.709999084472656
2011-03-01,55.4900016784668
2011-03-02,56.150001525878906
2011-03-03,56.540000915527344
2011-03-04,55.97999954223633
2011-03-07,54.90999984741211
2011-03-08,54.58000183105469
2011-03-09,53.7400016784668
2011-03-10,52.75
2011-03-11,53.45000076293945
2011-03-14,52.90999984741211
2011-03-15,51.97999954223633
2011-03-16,51.029998779296875
2011-03-17,51.13999938964844
2011-03-18,51.290000915527344
2011-03-21,51.58000183105469
2011-03-22,51.52000045776367
2011-03-23,51.459999084472656
2011-03-24,52.06999969482422
2011-03-25,53.02000045776367
2011-03-28,52.9900016784668
2011-03-29,54.84000015258789
2011-03-30,55.72999954223633
2011-03-31,56.439998626708984
2011-04-01,55.959999084472656
2011-04-04,55.779998779296875
2011-04-05,55.58000183105469
2011-04-06,55.45000076293945
2011-04-07,54.86000061035156
2011-04-08,54.5
2011-04-11,54.75
2011-04-12,54.790000915527344
2011-04-13,54.75
2011-04-14,54.630001068115234
2011-04-15,54.65999984741211
2011-04-18,53.849998474121094
2011-04-19,53.61000061035156
2011-04-20,54.59000015258789
2011-04-21,54.630001068115234
2011-04-25,54.29999923706055
2011-04-26,55.27000045776367
2011-04-27,55.18000030517578
2011-04-28,54.54999923706055
2011-04-29,54.43000030517578
2011-05-02,54.15999984741211
2011-05-03,54.16999816894531
2011-05-04,53.61000061035156
2011-05-05,53.2400016784668
2011-05-06,52.97999954223633
2011-05-09,52.93000030517578
2011-05-10,53.849998474121094
2011-05-11,53.5
2011-05-12,54.33000183105469
2011-05-13,54.91999816894531
2011-05-16,54.61000061035156
2011-05-17,53.34000015258789
2011-05-18,53.27000045776367
2011-05-19,54.11000061035156
2011-05-20,54.310001373291016
2011-05-23,53.0
2011-05-24,52.869998931884766
2011-05-25,52.93000030517578
2011-05-26,53.41999816894531
2011-05-27,50.7400016784668
2011-05-31,51.25
2011-06-01,50.59000015258789
2011-06-02,50.459999084472656
2011-06-03,49.75
2011-06-06,49.459999084472656
2011-06-07,49.75
2011-06-08,48.970001220703125
2011-06-09,48.959999084472656
2011-06-10,48.0099983215332
2011-06-13,47.959999084472656
2011-06-14,48.220001220703125
2011-06-15,47.65999984741211
2011-06-16,47.470001220703125
2011-06-17,47.79999923706055
2011-06-20,47.369998931884766
2011-06-21,47.939998626708984
2011-06-22,47.970001220703125
2011-06-23,47.560001373291016
2011-06-24,46.849998474121094
2011-06-27,46.68000030517578
2011-06-28,46.91999816894531
2011-06-29,47.52000045776367
2011-06-30,48.15999984741211
2011-07-01,48.84000015258789
2011-07-05,49.400001525878906
2011-07-06,48.779998779296875
2011-07-07,49.220001220703125
2011-07-08,48.939998626708984
2011-07-11,48.66999816894531
2011-07-12,47.7400016784668
2011-07-13,47.25
2011-07-14,46.09000015258789
2011-07-15,46.54999923706055
2011-07-18,46.310001373291016
2011-07-19,47.060001373291016
2011-07-20,47.72999954223633
2011-07-21,48.959999084472656
2011-07-22,49.2400016784668
2011-07-25,49.25
2011-07-26,49.25
2011-07-27,47.08000183105469
2011-07-28,43.130001068115234
2011-07-29,43.040000915527344
2011-08-01,42.70000076293945
2011-08-02,41.81999969482422
2011-08-03,43.25
2011-08-04,40.529998779296875
2011-08-05,40.33000183105469
2011-08-08,36.54999923706055
2011-08-09,38.38999938964844
2011-08-10,37.36000061035156
2011-08-11,39.380001068115234
2011-08-12,39.349998474121094
2011-08-15,40.7599983215332
2011-08-16,40.099998474121094
2011-08-17,38.63999938964844
2011-08-18,35.45000076293945
2011-08-19,35.06999969482422
2011-08-22,34.650001525878906
2011-08-23,37.0099983215332
2011-08-24,37.439998626708984
2011-08-25,36.279998779296875
2011-08-26,37.630001068115234
2011-08-29,39.689998626708984
2011-08-30,39.91999816894531
2011-08-31,39.81999969482422
2011-09-01,37.7599983215332
2011-09-02,36.66999816894531
2011-09-06,36.150001525878906
2011-09-07,38.18000030517578
2011-09-08,37.2400016784668
2011-09-09,35.88999938964844
2011-09-12,35.88999938964844
2011-09-13,36.709999084472656
2011-09-14,37.540000915527344
2011-09-15,38.189998626708984
2011-09-16,37.2599983215332
2011-09-19,36.630001068115234
2011-09-20,35.04999923706055
2011-09-21,33.959999084472656
2011-09-22,32.31999969482422
2011-09-23,33.130001068115234
2011-09-26,33.880001068115234
2011-09-27,34.709999084472656
2011-09-28,32.61000061035156
2011-09-29,32.13999938964844
2011-09-30,29.5
2011-10-03,27.520000457763672
2011-10-04,29.969999313354492
2011-10-05,31.889999389648438
2011-10-06,32.25
2011-10-07,30.829999923706055
2011-10-10,31.530000686645508
2011-10-11,31.540000915527344
2011-10-12,32.7599983215332
2011-10-13,33.20000076293945
2011-10-14,33.310001373291016
2011-10-17,33.56999969482422
2011-10-18,32.130001068115234
2011-10-19,31.040000915527344
2011-10-20,31.09000015258789
2011-10-21,31.479999542236328
2011-10-24,33.86000061035156
2011-10-25,32.540000915527344
2011-10-26,35.72999954223633
2011-10-27,37.189998626708984
2011-10-28,37.220001220703125
2011-10-31,36.790000915527344
2011-11-01,36.439998626708984
2011-11-02,37.58000183105469
2011-11-03,38.400001525878906
2011-11-04,38.4900016784668
2011-11-07,37.95000076293945
2011-11-08,38.16999816894531
2011-11-09,36.25
2011-11-10,35.93000030517578
2011-11-11,36.84000015258789
2011-11-14,36.720001220703125
2011-11-15,36.81999969482422
2011-11-16,36.75
2011-11-17,35.880001068115234
2011-11-18,35.0099983215332
2011-11-21,34.349998474121094
2011-11-22,33.369998931884766
2011-11-23,32.060001373291016
2011-11-25,32.20000076293945
2011-11-28,33.529998779296875
2011-11-29,33.88999938964844
2011-11-30,35.43000030517578
2011-12-01,35.400001525878906
2011-12-02,35.290000915527344
2011-12-05,36.630001068115234
2011-12-06,36.900001525878906
2011-12-07,36.869998931884766
2011-12-08,35.13999938964844
2011-12-09,36.650001525878906
2011-12-12,35.650001525878906
2011-12-13,35.02000045776367
2011-12-14,34.91999816894531
2011-12-15,34.849998474121094
2011-12-16,34.9900016784668
2011-12-19,33.90999984741211
2011-12-20,34.16999816894531
2011-12-21,34.209999084472656
2011-12-22,35.09000015258789
2011-12-23,35.77000045776367
2011-12-27,35.70000076293945
2011-12-28,35.900001525878906
2011-12-29,36.689998626708984
2011-12-30,35.77000045776367
2012-01-03,37.54999923706055
2012-01-04,36.790000915527344
2012-01-05,36.599998474121094
2012-01-06,36.77000045776367
2012-01-09,37.7599983215332
2012-01-10,38.599998474121094
2012-01-11,38.95000076293945
2012-01-12,39.119998931884766
2012-01-13,38.58000183105469
2012-01-17,37.900001525878906
2012-01-18,38.54999923706055
2012-01-19,39.060001373291016
2012-01-20,38.849998474121094
2012-01-23,38.88999938964844
2012-01-24,38.849998474121094
2012-01-25,39.34000015258789
2012-01-26,39.459999084472656
2012-01-27,40.220001220703125
2012-01-30,39.599998474121094
2012-01-31,38.790000915527344
2012-02-01,38.61000061035156
2012-02-02,38.38999938964844
2012-02-03,39.790000915527344
2012-02-06,41.040000915527344
2012-02-07,41.29999923706055
2012-02-08,41.189998626708984
2012-02-09,42.41999816894531
2012-02-10,41.45000076293945
2012-02-13,41.119998931884766
2012-02-14,40.79999923706055
2012-02-15,40.11000061035156
2012-02-16,48.22999954223633
2012-02-17,47.880001068115234
2012-02-21,46.779998779296875
2012-02-22,46.52000045776367
2012-02-23,45.20000076293945
2012-02-24,44.68000030517578
2012-02-27,45.11000061035156
2012-02-28,45.529998779296875
2012-02-29,44.459999084472656
2012-03-01,45.5099983215332
2012-03-02,44.47999954223633
2012-03-05,44.599998474121094
2012-03-06,43.5099983215332
2012-03-07,44.040000915527344
2012-03-08,45.060001373291016
2012-03-09,46.130001068115234
2012-03-12,45.45000076293945
2012-03-13,46.380001068115234
2012-03-14,46.130001068115234
2012-03-15,46.93000030517578
2012-03-16,44.650001525878906
2012-03-19,44.619998931884766
2012-03-20,44.0
2012-03-21,44.040000915527344
2012-03-22,43.84000015258789
2012-03-23,44.06999969482422
2012-03-26,44.4900016784668
2012-03-27,44.86000061035156
2012-03-28,45.189998626708984
2012-03-29,45.5099983215332
2012-03-30,45.40999984741211
2012-04-02,45.2599983215332
2012-04-03,45.41999816894531
2012-04-04,44.72999954223633
2012-04-05,44.38999938964844
2012-04-09,42.77000045776367
2012-04-10,42.06999969482422
2012-04-11,43.220001220703125
2012-04-12,44.33000183105469
2012-04-13,43.61000061035156
2012-04-16,43.7599983215332
2012-04-17,44.29999923706055
2012-04-18,44.400001525878906
2012-04-19,44.4900016784668
2012-04-20,44.31999969482422
2012-04-23,43.560001373291016
2012-04-24,43.470001220703125
2012-04-25,44.72999954223633
2012-04-26,43.099998474121094
2012-04-27,41.68000030517578
2012-04-30,40.79999923706055
2012-05-01,41.04999923706055
2012-05-02,41.33000183105469
2012-05-03,40.720001220703125
2012-05-04,40.0
2012-05-07,39.68000030517578
2012-05-08,39.9900016784668
2012-05-09,40.20000076293945
2012-05-10,40.290000915527344
2012-05-11,40.20000076293945
2012-05-14,39.72999954223633
2012-05-15,38.88999938964844
2012-05-16,34.959999084472656
2012-05-17,33.90999984741211
2012-05-18,33.5
2012-05-21,35.119998931884766
2012-05-22,35.2599983215332
2012-05-23,35.349998474121094
2012-05-24,35.29999923706055
2012-05-25,35.33000183105469
2012-05-29,36.619998931884766
2012-05-30,35.41999816894531
2012-05-31,35.83000183105469
2012-06-01,34.959999084472656
2012-06-04,34.279998779296875
2012-06-05,34.970001220703125
2012-06-06,35.84000015258789
2012-06-07,36.08000183105469
2012-06-08,36.15999984741211
2012-06-11,35.209999084472656
2012-06-12,36.119998931884766
2012-06-13,35.959999084472656
2012-06-14,36.59000015258789
2012-06-15,37.5099983215332
2012-06-18,39.88999938964844
2012-06-19,40.09000015258789
2012-06-20,40.27000045776367
2012-06-21,38.529998779296875
2012-06-22,38.70000076293945
2012-06-25,38.810001373291016
2012-06-26,39.41999816894531
2012-06-27,39.83000183105469
2012-06-28,39.7599983215332
2012-06-29,41.2400016784668
2012-07-02,41.40999984741211
2012-07-03,43.439998626708984
2012-07-05,43.79999923706055
2012-07-06,42.5
2012-07-09,42.220001220703125
2012-07-10,40.790000915527344
2012-07-11,41.15999984741211
2012-07-12,41.310001373291016
2012-07-13,41.52000045776367
2012-07-16,40.84000015258789
2012-07-17,40.16999816894531
2012-07-18,41.220001220703125
2012-07-19,41.029998779296875
2012-07-20,39.720001220703125
2012-07-23,39.11000061035156
2012-07-24,38.400001525878906
2012-07-25,38.310001373291016
2012-07-26,38.66999816894531
2012-07-27,39.970001220703125
2012-07-30,39.54999923706055
2012-07-31,38.970001220703125
2012-08-01,38.279998779296875
2012-08-02,42.16999816894531
2012-08-03,42.36000061035156
2012-08-06,42.47999954223633
2012-08-07,42.5099983215332
2012-08-08,42.45000076293945
2012-08-09,42.630001068115234
2012-08-10,43.939998626708984
2012-08-13,43.900001525878906
2012-08-14,43.43000030517578
2012-08-15,43.83000183105469
2012-08-16,44.459999084472656
2012-08-17,44.97999954223633
2012-08-20,44.880001068115234
2012-08-21,44.75
2012-08-22,44.72999954223633
2012-08-23,44.2400016784668
2012-08-24,44.369998931884766
2012-08-27,44.209999084472656
2012-08-28,44.4900016784668
2012-08-29,44.5099983215332
2012-08-30,43.43000030517578
2012-08-31,43.36000061035156
2012-09-04,42.97999954223633
2012-09-05,42.40999984741211
2012-09-06,43.13999938964844
2012-09-07,43.88999938964844
2012-09-10,44.970001220703125
2012-09-11,45.029998779296875
2012-09-12,45.34000015258789
2012-09-13,45.380001068115234
2012-09-14,45.849998474121094
2012-09-17,45.34000015258789
2012-09-18,44.83000183105469
2012-09-19,45.040000915527344
2012-09-20,44.04999923706055
2012-09-21,43.529998779296875
2012-09-24,43.18000030517578
2012-09-25,43.369998931884766
2012-09-26,42.459999084472656
2012-09-27,43.02000045776367
2012-09-28,43.130001068115234
2012-10-01,42.349998474121094
2012-10-02,41.83000183105469
2012-10-03,43.959999084472656
2012-10-04,44.189998626708984
2012-10-05,44.15999984741211
2012-10-08,44.11000061035156
2012-10-09,43.72999954223633
2012-10-10,42.91999816894531
2012-10-11,43.119998931884766
2012-10-12,42.27000045776367
2012-10-15,41.790000915527344
2012-10-16,41.959999084472656
2012-10-17,42.2400016784668
2012-10-18,42.58000183105469
2012-10-19,41.939998626708984
2012-10-22,41.650001525878906
2012-10-23,40.97999954223633
2012-10-24,40.65999984741211
2012-10-25,41.189998626708984
2012-10-26,41.040000915527344
2012-10-31,41.060001373291016
2012-11-01,39.56999969482422
2012-11-02,39.52000045776367
2012-11-05,39.81999969482422
2012-11-06,40.40999984741211
2012-11-07,39.36000061035156
2012-11-08,38.93000030517578
2012-11-09,38.709999084472656
2012-11-12,38.72999954223633
2012-11-13,38.77000045776367
2012-11-14,38.939998626708984
2012-11-15,41.36000061035156
2012-11-16,40.63999938964844
2012-11-19,40.79999923706055
2012-11-20,40.619998931884766
2012-11-21,41.25
2012-11-23,41.47999954223633
2012-11-26,41.7400016784668
2012-11-27,42.2400016784668
2012-11-28,43.5099983215332
2012-11-29,43.310001373291016
2012-11-30,43.79999923706055
2012-12-03,43.040000915527344
2012-12-04,43.779998779296875
2012-12-05,43.939998626708984
2012-12-06,43.880001068115234
2012-12-07,43.84000015258789
2012-12-10,44.52000045776367
2012-12-11,44.58000183105469
2012-12-12,44.13999938964844
2012-12-13,44.209999084472656
2012-12-14,44.47999954223633
2012-12-17,44.650001525878906
2012-12-18,45.119998931884766
2012-12-19,45.13999938964844
2012-12-20,45.209999084472656
2012-12-21,45.2599983215332
2012-12-24,44.5099983215332
2012-12-26,44.56999969482422
2012-12-27,44.290000915527344
2012-12-28,43.790000915527344
2012-12-31,44.54999923706055
2013-01-02,45.630001068115234
2013-01-03,45.31999969482422
2013-01-04,45.63999938964844
2013-01-07,44.720001220703125
2013-01-08,44.880001068115234
2013-01-09,44.88999938964844
2013-01-10,44.58000183105469
2013-01-11,45.279998779296875
2013-01-14,44.79999923706055
2013-01-15,44.790000915527344
2013-01-16,44.97999954223633
2013-01-17,44.97999954223633
2013-01-18,44.970001220703125
2013-01-22,45.290000915527344
2013-01-23,45.619998931884766
2013-01-24,46.279998779296875
2013-01-25,47.2599983215332
2013-01-28,46.7599983215332
2013-01-29,46.43000030517578
2013-01-30,45.7599983215332
2013-01-31,46.38999938964844
2013-02-01,46.47999954223633
2013-02-04,45.869998931884766
2013-02-05,46.0
2013-02-06,47.439998626708984
2013-02-07,46.93000030517578
2013-02-08,47.54999923706055
2013-02-11,47.47999954223633
2013-02-12,47.900001525878906
2013-02-13,47.849998474121094
2013-02-14,43.5099983215332
2013-02-15,43.5099983215332
2013-02-19,43.400001525878906
2013-02-20,43.22999954223633
2013-02-21,42.349998474121094
2013-02-22,43.380001068115234
2013-02-25,42.08000183105469
2013-02-26,41.95000076293945
2013-02-27,42.099998474121094
2013-02-28,42.06999969482422
2013-03-01,41.5
2013-03-04,41.959999084472656
2013-03-05,42.31999969482422
2013-03-06,42.7599983215332
2013-03-07,43.16999816894531
2013-03-08,43.38999938964844
2013-03-11,43.650001525878906
2013-03-12,43.869998931884766
2013-03-13,44.689998626708984
2013-03-14,45.75
2013-03-15,46.349998474121094
2013-03-18,46.150001525878906
2013-03-19,46.349998474121094
2013-03-20,46.72999954223633
2013-03-21,46.0
2013-03-22,45.790000915527344
2013-03-25,45.709999084472656
2013-03-26,45.75
2013-03-27,46.04999923706055
2013-03-28,46.400001525878906
2013-04-01,45.369998931884766
2013-04-02,45.0
2013-04-03,44.7599983215332
2013-04-04,45.45000076293945
2013-04-05,44.65999984741211
2013-04-08,45.09000015258789
2013-04-09,45.400001525878906
2013-04-10,46.619998931884766
2013-04-11,46.91999816894531
2013-04-12,47.0
2013-04-15,45.61000061035156
2013-04-16,45.11000061035156
2013-04-17,43.790000915527344
2013-04-18,43.20000076293945
2013-04-19,42.81999969482422
2013-04-22,42.959999084472656
2013-04-23,43.689998626708984
2013-04-24,44.20000076293945
2013-04-25,44.38999938964844
2013-04-26,39.849998474121094
2013-04-29,39.150001525878906
2013-04-30,39.650001525878906
2013-05-01,39.560001373291016
2013-05-02,39.439998626708984
2013-05-03,40.310001373291016
2013-05-06,40.16999816894531
2013-05-07,40.43000030517578
2013-05-08,40.79999923706055
2013-05-09,40.54999923706055
2013-05-10,40.939998626708984
2013-05-13,40.77000045776367
2013-05-14,41.400001525878906
2013-05-15,42.279998779296875
2013-05-16,42.290000915527344
2013-05-17,42.79999923706055
2013-05-20,43.099998474121094
2013-05-21,43.470001220703125
2013-05-22,42.380001068115234
2013-05-23,42.0
2013-05-24,41.630001068115234
2013-05-28,41.709999084472656
2013-05-29,41.06999969482422
2013-05-30,41.959999084472656
2013-05-31,42.0
2013-06-03,42.189998626708984
2013-06-04,41.93000030517578
2013-06-05,41.68000030517578
2013-06-06,42.470001220703125
2013-06-07,42.9900016784668
2013-06-10,42.70000076293945
2013-06-11,42.029998779296875
2013-06-12,42.25
2013-06-13,42.52000045776367
2013-06-14,42.290000915527344
2013-06-17,43.060001373291016
2013-06-18,43.45000076293945
2013-06-19,43.4900016784668
2013-06-20,42.849998474121094
2013-06-21,42.31999969482422
2013-06-24,41.20000076293945
2013-06-25,41.52000045776367
2013-06-26,41.63999938964844
2013-06-27,42.470001220703125
2013-06-28,42.43000030517578
2013-07-01,42.83000183105469
2013-07-02,41.11000061035156
2013-07-03,41.33000183105469
2013-07-05,42.52000045776367
2013-07-08,42.279998779296875
2013-07-09,42.5
2013-07-10,42.7400016784668
2013-07-11,43.15999984741211
2013-07-12,42.52000045776367
2013-07-15,42.439998626708984
2013-07-16,42.38999938964844
2013-07-17,42.439998626708984
2013-07-18,42.72999954223633
2013-07-19,43.130001068115234
2013-07-22,43.5
2013-07-23,43.150001525878906
2013-07-24,43.09000015258789
2013-07-25,43.720001220703125
2013-07-26,43.40999984741211
2013-07-29,43.349998474121094
2013-07-30,43.27000045776367
2013-07-31,43.119998931884766
2013-08-01,40.72999954223633
2013-08-02,40.16999816894531
2013-08-05,40.29999923706055
2013-08-06,39.959999084472656
2013-08-07,39.880001068115234
2013-08-08,39.93000030517578
2013-08-09,40.119998931884766
2013-08-12,40.599998474121094
2013-08-13,40.959999084472656
2013-08-14,40.290000915527344
2013-08-15,39.45000076293945
2013-08-16,39.310001373291016
2013-08-19,38.5099983215332
2013-08-20,38.2599983215332
2013-08-21,37.900001525878906
2013-08-22,37.91999816894531
2013-08-23,37.93000030517578
2013-08-26,37.86000061035156
2013-08-27,37.15999984741211
2013-08-28,37.40999984741211
2013-08-29,37.97999954223633
2013-08-30,37.459999084472656
2013-09-03,37.77000045776367
2013-09-04,38.47999954223633
2013-09-05,38.54999923706055
2013-09-06,38.38999938964844
2013-09-09,39.09000015258789
2013-09-10,39.4900016784668
2013-09-11,39.34000015258789
2013-09-12,40.369998931884766
2013-09-13,40.77000045776367
2013-09-16,40.63999938964844
2013-09-17,41.279998779296875
2013-09-18,42.209999084472656
2013-09-19,42.810001373291016
2013-09-20,43.0
2013-09-23,42.58000183105469
2013-09-24,42.65999984741211
2013-09-25,42.689998626708984
2013-09-26,42.97999954223633
2013-09-27,43.0099983215332
2013-09-30,42.83000183105469
2013-10-01,43.040000915527344
2013-10-02,42.95000076293945
2013-10-03,42.7400016784668
2013-10-04,42.9900016784668
