Date,GM
2011-07-08,23.596614837646484
2011-07-11,22.976444244384766
2011-07-12,22.924137115478516
2011-07-13,22.976444244384766
2011-07-14,22.490760803222656
2011-07-15,22.236713409423828
2011-07-18,21.743555068969727
2011-07-19,21.915414810180664
2011-07-20,21.848159790039062
2011-07-21,22.386150360107422
2011-07-22,22.490760803222656
2011-07-25,22.042436599731445
2011-07-26,21.736085891723633
2011-07-27,21.026247024536133
2011-07-28,20.996353149414062
2011-07-29,20.682527542114258
2011-08-01,20.97394561767578
2011-08-02,20.2117977142334
2011-08-03,20.301462173461914
2011-08-04,19.41976547241211
2011-08-05,19.658863067626953
2011-08-08,18.35873794555664
2011-08-09,19.08352279663086
2011-08-10,17.87305450439453
2011-08-11,19.285266876220703
2011-08-12,19.240434646606445
2011-08-15,19.74106216430664
2011-08-16,19.30020523071289
2011-08-17,18.63520622253418
2011-08-18,17.63395118713379
2011-08-19,16.5579776763916
2011-08-22,16.22174072265625
2011-08-23,16.483259201049805
2011-08-24,16.714893341064453
2011-08-25,16.66259002685547
2011-08-26,17.0884952545166
2011-08-29,17.775920867919922
2011-08-30,17.619007110595703
2011-08-31,17.955242156982422
2011-09-01,17.208045959472656
2011-09-02,16.4907283782959
2011-09-06,16.019996643066406
2011-09-07,17.081024169921875
2011-09-08,16.797086715698242
2011-09-09,16.25910186767578
2011-09-12,16.341297149658203
2011-09-13,16.438430786132812
2011-09-14,16.57293128967285
2011-09-15,16.961471557617188
2011-09-16,16.89422607421875
2011-09-19,17.222986221313477
2011-09-20,16.75973129272461
2011-09-21,15.900443077087402
2011-09-22,15.123353004455566
2011-09-23,15.691226959228516
2011-09-26,15.75100326538086
2011-09-27,15.833198547363281
2011-09-28,15.25037670135498
2011-09-29,15.5118989944458
2011-09-30,15.078523635864258
2011-10-03,14.742280006408691
2011-10-04,16.005048751831055
2011-10-05,16.64017105102539
2011-10-06,16.699953079223633
2011-10-07,16.445899963378906
2011-10-10,16.901687622070312
2011-10-11,16.812030792236328
2011-10-12,17.491981506347656
2011-10-13,17.297714233398438
2011-10-14,18.05238151550293
2011-10-17,17.320125579833984
2011-10-18,17.58911895751953
2011-10-19,17.252880096435547
2011-10-20,17.15574073791504
2011-10-21,18.194355010986328
2011-10-24,18.66508674621582
2011-10-25,18.575420379638672
2011-10-26,18.67255973815918
2011-10-27,19.666337966918945
2011-10-28,19.76347541809082
2011-10-31,19.31515121459961
2011-11-01,17.432199478149414
2011-11-02,17.33506965637207
2011-11-03,17.955242156982422
2011-11-04,17.641420364379883
2011-11-07,17.94029998779297
2011-11-08,18.709928512573242
2011-11-09,16.670066833496094
2011-11-10,16.961471557617188
2011-11-11,16.819501876831055
2011-11-14,17.17815589904785
2011-11-15,17.44715690612793
2011-11-16,16.92410659790039
2011-11-17,16.28151512145996
2011-11-18,16.199323654174805
2011-11-21,15.728588104248047
2011-11-22,15.489479064941406
2011-11-23,15.123353004455566
2011-11-25,15.198073387145996
2011-11-28,15.49695873260498
2011-11-29,15.175657272338867
2011-11-30,15.907916069030762
2011-12-01,15.661340713500977
2011-12-02,15.900443077087402
2011-12-05,16.132078170776367
2011-12-06,16.199323654174805
2011-12-07,16.39359474182129
2011-12-08,15.676281929016113
2011-12-09,15.803309440612793
2011-12-12,15.541789054870605
2011-12-13,15.026219367980957
2011-12-14,14.548005104064941
2011-12-15,15.018746376037598
2011-12-16,15.05610466003418
2011-12-19,14.234182357788086
2011-12-20,14.712396621704102
2011-12-21,15.183124542236328
2011-12-22,15.467065811157227
2011-12-23,15.31762409210205
2011-12-27,15.011274337768555
2011-12-28,14.8394193649292
2011-12-29,15.100937843322754
2011-12-30,15.145767211914062
2012-01-03,15.728588104248047
2012-01-04,15.803309440612793
2012-01-05,16.56545066833496
2012-01-06,17.125850677490234
2012-01-09,17.066078186035156
2012-01-10,17.364957809448242
2012-01-11,18.284015655517578
2012-01-12,18.433456420898438
2012-01-13,18.149518966674805
2012-01-17,18.08226776123047
2012-01-18,18.313901901245117
2012-01-19,18.545541763305664
2012-01-20,18.68003273010254
2012-01-23,18.62026023864746
2012-01-24,18.52312469482422
2012-01-25,18.62026023864746
2012-01-26,18.470813751220703
2012-01-27,18.20929718017578
2012-01-30,18.10468864440918
2012-01-31,17.947776794433594
2012-02-01,18.20929718017578
2012-02-02,18.164461135864258
2012-02-03,19.561735153198242
2012-02-06,19.95027732849121
2012-02-07,19.59162139892578
2012-02-08,19.240434646606445
2012-02-09,19.23296356201172
2012-02-10,19.053638458251953
2012-02-13,18.934078216552734
2012-02-14,18.97891616821289
2012-02-15,18.627729415893555
2012-02-16,20.301462173461914
2012-02-17,20.42848777770996
2012-02-21,20.219266891479492
2012-02-22,19.83819007873535
2012-02-23,20.01752471923828
2012-02-24,19.479537963867188
2012-02-27,19.770944595336914
2012-02-28,19.53183937072754
2012-02-29,19.442180633544922
2012-03-01,19.778413772583008
2012-03-02,19.76347541809082
2012-03-05,19.427234649658203
2012-03-06,18.3662052154541
2012-03-07,18.59037208557129
2012-03-08,19.016273498535156
2012-03-09,19.143295288085938
2012-03-12,18.971437454223633
2012-03-13,19.479537963867188
2012-03-14,19.666337966918945
2012-03-15,19.464595794677734
2012-03-16,19.105934143066406
2012-03-19,18.971437454223633
2012-03-20,18.74728012084961
2012-03-21,18.8967227935791
2012-03-22,18.717395782470703
2012-03-23,18.807050704956055
2012-03-26,19.113405227661133
2012-03-27,18.941553115844727
2012-03-28,18.792110443115234
2012-03-29,18.91166114807129
2012-03-30,19.16571044921875
2012-04-02,19.99510955810547
2012-04-03,19.08352279663086
2012-04-04,18.754758834838867
2012-04-05,18.538066864013672
2012-04-09,18.08226776123047
2012-04-10,17.716142654418945
2012-04-11,17.955242156982422
2012-04-12,18.156986236572266
2012-04-13,17.783388137817383
2012-04-16,17.499452590942383
2012-04-17,17.96271514892578
2012-04-18,18.044910430908203
2012-04-19,17.94029998779297
2012-04-20,17.63395118713379
2012-04-23,17.148265838623047
2012-04-24,17.10344123840332
2012-04-25,17.417264938354492
2012-04-26,17.723609924316406
2012-04-27,17.581649780273438
2012-04-30,17.185636520385742
2012-05-01,17.417264938354492
2012-05-02,17.133319854736328
2012-05-03,16.714893341064453
2012-05-04,16.707420349121094
2012-05-07,16.744781494140625
2012-05-08,16.610279083251953
2012-05-09,16.767200469970703
2012-05-10,16.714893341064453
2012-05-11,16.438430786132812
2012-05-14,16.16196632385254
2012-05-15,16.005048751831055
2012-05-16,16.37118148803711
2012-05-17,16.147022247314453
2012-05-18,15.825722694396973
2012-05-21,16.0947208404541
2012-05-22,16.0648250579834
2012-05-23,16.535564422607422
2012-05-24,16.46831703186035
2012-05-25,16.767200469970703
2012-05-29,17.073545455932617
2012-05-30,16.714893341064453
2012-05-31,16.58786964416504
2012-06-01,16.445899963378906
2012-06-04,15.773418426513672
2012-06-05,15.87802791595459
2012-06-06,16.311399459838867
2012-06-07,16.32634925842285
2012-06-08,16.475793838500977
2012-06-11,16.378652572631836
2012-06-12,16.56545066833496
2012-06-13,16.341297149658203
2012-06-14,16.28898811340332
2012-06-15,16.244163513183594
2012-06-18,16.012523651123047
2012-06-19,16.244163513183594
2012-06-20,16.049880981445312
2012-06-21,15.42223834991455
2012-06-22,15.392342567443848
2012-06-25,14.876775741577148
2012-06-26,14.831950187683105
2012-06-27,14.689976692199707
2012-06-28,14.809529304504395
2012-06-29,14.734811782836914
2012-07-02,14.622729301452637
2012-07-03,15.44465160369873
2012-07-05,15.347519874572754
2012-07-06,15.175657272338867
2012-07-09,15.108405113220215
2012-07-10,14.79458999633789
2012-07-11,14.869308471679688
2012-07-12,14.44339656829834
2012-07-13,14.6600923538208
2012-07-16,14.480761528015137
2012-07-17,14.645145416259766
2012-07-18,14.996334075927734
2012-07-19,15.04863452911377
2012-07-20,14.46581745147705
2012-07-23,14.420980453491211
2012-07-24,14.211766242980957
2012-07-25,14.047386169433594
2012-07-26,14.279019355773926
2012-07-27,14.697446823120117
2012-07-30,14.46581745147705
2012-07-31,14.727334022521973
2012-08-01,14.689976692199707
2012-08-02,14.301429748535156
2012-08-03,14.973916053771973
2012-08-06,14.831950187683105
2012-08-07,15.25784683227539
2012-08-08,15.227962493896484
2012-08-09,15.429701805114746
2012-08-10,15.347519874572754
2012-08-13,15.295209884643555
2012-08-14,15.100937843322754
2012-08-15,15.04863452911377
2012-08-16,15.937803268432617
2012-08-17,16.445899963378906
2012-08-20,16.341297149658203
2012-08-21,16.16196632385254
2012-08-22,16.23668098449707
2012-08-23,15.94527816772461
2012-08-24,15.825722694396973
2012-08-27,15.855616569519043
2012-08-28,15.646393775939941
2012-08-29,15.915386199951172
2012-08-30,15.773418426513672
2012-08-31,15.952752113342285
2012-09-04,15.922859191894531
2012-09-05,16.25910186767578
2012-09-06,16.774669647216797
2012-09-07,17.462099075317383
2012-09-10,17.170682907104492
2012-09-11,17.163211822509766
2012-09-12,17.28276252746582
2012-09-13,17.581649780273438
2012-09-14,18.037445068359375
2012-09-17,17.783388137817383
2012-09-18,18.25412368774414
2012-09-19,18.49323081970215
2012-09-20,18.246660232543945
2012-09-21,18.530593872070312
2012-09-24,18.201824188232422
2012-09-25,17.574174880981445
2012-09-26,17.47703742980957
2012-09-27,17.320125579833984
2012-09-28,16.998825073242188
2012-10-01,17.252880096435547
2012-10-02,17.6937255859375
2012-10-03,18.2242431640625
2012-10-04,18.41851234436035
2012-10-05,18.530593872070312
2012-10-08,18.35873794555664
2012-10-09,18.20929718017578
2012-10-10,18.10468864440918
2012-10-11,18.42598533630371
2012-10-12,18.261600494384766
2012-10-15,18.291486740112305
2012-10-16,18.52312469482422
2012-10-17,18.724863052368164
2012-10-18,19.09846305847168
2012-10-19,18.373674392700195
2012-10-22,18.396095275878906
2012-10-23,17.835695266723633
2012-10-24,17.701202392578125
2012-10-25,17.656368255615234
2012-10-26,17.394851684570312
2012-10-31,19.053638458251953
2012-11-01,19.188127517700195
2012-11-02,19.270328521728516
2012-11-05,19.105934143066406
2012-11-06,19.56920623779297
2012-11-07,18.70244598388672
2012-11-08,18.470813751220703
2012-11-09,18.709928512573242
2012-11-12,18.874303817749023
2012-11-13,18.545541763305664
2012-11-14,18.059852600097656
2012-11-15,17.843164443969727
2012-11-16,17.82075309753418
2012-11-19,18.627729415893555
2012-11-20,18.381153106689453
2012-11-21,18.381153106689453
2012-11-23,18.836946487426758
2012-11-26,18.851886749267578
2012-11-27,18.687501907348633
2012-11-28,18.889245986938477
2012-11-29,19.494483947753906
2012-11-30,19.33756446838379
2012-12-03,19.06110382080078
2012-12-04,18.98638153076172
2012-12-05,18.68003273010254
2012-12-06,18.35873794555664
2012-12-07,18.82200050354004
2012-12-10,18.889245986938477
2012-12-11,19.016273498535156
2012-12-12,19.150774002075195
2012-12-13,18.76969337463379
2012-12-14,18.388629913330078
2012-12-17,18.567956924438477
2012-12-18,19.046157836914062
2012-12-19,20.30892562866211
2012-12-20,20.42848777770996
2012-12-21,20.413543701171875
2012-12-24,20.66758918762207
2012-12-26,20.637697219848633
2012-12-27,20.891748428344727
2012-12-28,20.809553146362305
2012-12-31,21.541812896728516
2013-01-02,21.765968322753906
2013-01-03,22.281545639038086
2013-01-04,22.31142807006836
2013-01-07,22.161989212036133
2013-01-08,21.945308685302734
2013-01-09,22.393619537353516
2013-01-10,22.744810104370117
2013-01-11,22.685035705566406
2013-01-14,22.66261100769043
2013-01-15,22.864360809326172
2013-01-16,21.900474548339844
2013-01-17,22.034963607788086
2013-01-18,21.878055572509766
2013-01-22,21.392372131347656
2013-01-23,21.34754180908203
2013-01-24,21.50445556640625
2013-01-25,21.721145629882812
2013-01-28,21.541812896728516
2013-01-29,21.25787925720215
2013-01-30,20.876808166503906
2013-01-31,20.98888397216797
2013-02-01,21.04865837097168
2013-02-04,20.891748428344727
2013-02-05,21.362489700317383
2013-02-06,21.310178756713867
2013-02-07,21.272825241088867
2013-02-08,21.34754180908203
2013-02-11,21.317651748657227
2013-02-12,21.332597732543945
2013-02-13,21.422260284423828
2013-02-14,20.734838485717773
2013-02-15,20.7423152923584
2013-02-19,20.682527542114258
2013-02-20,20.24915885925293
2013-02-21,19.808307647705078
2013-02-22,20.25663185119629
2013-02-25,19.67380714416504
2013-02-26,20.047407150268555
2013-02-27,20.473318099975586
2013-02-28,20.286518096923828
2013-03-01,20.331344604492188
2013-03-04,20.241683959960938
2013-03-05,20.607807159423828
2013-03-06,20.854389190673828
2013-03-07,20.83197593688965
2013-03-08,20.9216365814209
2013-03-11,21.153270721435547
2013-03-12,21.198101043701172
2013-03-13,20.97394561767578
2013-03-14,21.04118537902832
2013-03-15,21.07854461669922
2013-03-18,20.95152473449707
2013-03-19,20.996353149414062
2013-03-20,21.818281173706055
2013-03-21,21.392372131347656
2013-03-22,21.08602523803711
2013-03-25,21.04118537902832
2013-03-26,21.033714294433594
2013-03-27,20.966468811035156
2013-03-28,20.787139892578125
2013-04-01,20.77219581604004
2013-04-02,20.86933135986328
2013-04-03,20.77219581604004
2013-04-04,20.72736358642578
2013-04-05,20.562971115112305
2013-04-08,20.615285873413086
2013-04-09,20.57045555114746
2013-04-10,21.198101043701172
2013-04-11,22.206823348999023
2013-04-12,22.13210678100586
2013-04-15,21.601591110229492
2013-04-16,22.02001953125
2013-04-17,21.870574951171875
2013-04-18,21.65389060974121
2013-04-19,21.780912399291992
2013-04-22,21.85563850402832
2013-04-23,22.30396270751953
2013-04-24,22.752273559570312
2013-04-25,22.946544647216797
2013-04-26,22.789640426635742
2013-04-29,23.006324768066406
2013-04-30,23.043685913085938
2013-05-01,22.550537109375
2013-05-02,23.28279685974121
2013-05-03,23.985157012939453
2013-05-06,23.77594757080078
2013-05-07,23.648921966552734
2013-05-08,23.970218658447266
2013-05-09,23.648921966552734
2013-05-10,23.477060317993164
2013-05-13,23.16324234008789
2013-05-14,23.574199676513672
2013-05-15,24.142070770263672
2013-05-16,24.201847076416016
2013-05-17,24.97146987915039
2013-05-20,25.180681228637695
2013-05-21,24.956523895263672
2013-05-22,24.829500198364258
2013-05-23,24.545568466186523
2013-05-24,24.560503005981445
2013-05-28,25.374956130981445
2013-05-29,25.442201614379883
2013-05-30,25.88304901123047
2013-05-31,25.32264518737793
2013-06-03,25.718671798706055
2013-06-04,26.122154235839844
2013-06-05,25.419788360595703
2013-06-06,25.733604431152344
2013-06-07,26.174455642700195
2013-06-10,25.957775115966797
2013-06-11,25.3525447845459
2013-06-12,24.9938907623291
2013-06-13,25.7784366607666
2013-06-14,25.62152862548828
2013-06-17,25.203094482421875
2013-06-18,25.41231346130371
2013-06-19,25.150789260864258
2013-06-20,24.328874588012695
2013-06-21,24.067359924316406
2013-06-24,23.477060317993164
2013-06-25,23.77594757080078
2013-06-26,24.32140350341797
2013-06-27,24.73236083984375
2013-06-28,24.889278411865234
2013-07-01,25.404842376708984
2013-07-02,25.479564666748047
2013-07-03,25.50945472717285
2013-07-05,25.905466079711914
2013-07-08,25.88304901123047
2013-07-09,26.092267990112305
2013-07-10,26.398622512817383
2013-07-11,27.00385093688965
2013-07-12,27.198129653930664
2013-07-15,27.272846221923828
2013-07-16,27.03374481201172
2013-07-17,27.168237686157227
2013-07-18,27.526899337768555
2013-07-19,27.355043411254883
2013-07-22,27.467113494873047
2013-07-23,27.355043411254883
2013-07-24,27.751062393188477
2013-07-25,27.706228256225586
2013-07-26,27.399864196777344
2013-07-29,27.183176040649414
2013-07-30,27.272846221923828
2013-07-31,26.802108764648438
2013-08-01,27.250431060791016
2013-08-02,27.609100341796875
2013-08-05,27.45964813232422
2013-08-06,26.869354248046875
2013-08-07,26.51070213317871
2013-08-08,26.906715393066406
2013-08-09,26.914188385009766
2013-08-12,26.884307861328125
2013-08-13,26.779693603515625
2013-08-14,26.57794189453125
2013-08-15,25.81580352783203
2013-08-16,25.68877601623535
2013-08-19,25.770977020263672
2013-08-20,25.99513053894043
2013-08-21,25.80085563659668
2013-08-22,26.144573211669922
2013-08-23,26.196876525878906
2013-08-26,26.092267990112305
2013-08-27,25.173208236694336
2013-08-28,25.345064163208008
2013-08-29,25.7410831451416
2013-08-30,25.464624404907227
2013-09-03,25.50945472717285
2013-09-04,26.78716468811035
2013-09-05,27.145828247070312
2013-09-06,27.01132583618164
2013-09-09,27.257905960083008
2013-09-10,27.646446228027344
2013-09-11,27.160762786865234
2013-09-12,27.175701141357422
2013-09-13,26.944080352783203
2013-09-16,27.063629150390625
2013-09-17,27.42976188659668
2013-09-18,28.07982635498047
2013-09-19,27.81830596923828
2013-09-20,27.519420623779297
2013-09-23,27.743589401245117
2013-09-24,27.975215911865234
2013-09-25,27.780942916870117
2013-09-26,27.609100341796875
2013-09-27,27.175701141357422
2013-09-30,26.8768310546875
2013-10-01,26.83199691772461
2013-10-02,26.85442543029785
2013-10-03,26.368732452392578
2013-10-04,26.675086975097656
2013-10-07,26.286535263061523
2013-10-08,25.561752319335938
2013-10-09,25.524398803710938
2013-10-10,26.03997039794922
2013-10-11,26.413564682006836
2013-10-14,26.398622512817383
2013-10-15,25.92788314819336
2013-10-16,26.249183654785156
2013-10-17,26.645204544067383
2013-10-18,26.817058563232422
2013-10-21,26.52564239501953
2013-10-22,26.458398818969727
2013-10-23,26.189407348632812
2013-10-24,26.622777938842773
2013-10-25,26.59288787841797
2013-10-28,26.749799728393555
2013-10-29,26.944080352783203
2013-10-30,27.81830596923828
2013-10-31,27.609100341796875
2013-11-01,27.937856674194336
2013-11-04,27.99763298034668
2013-11-05,27.71369743347168
2013-11-06,27.340097427368164
2013-11-07,26.839473724365234
2013-11-08,27.392393112182617
2013-11-11,27.4073429107666
2013-11-12,27.392393112182617
2013-11-13,28.722410202026367
2013-11-14,28.767244338989258
2013-11-15,28.96898651123047
2013-11-18,28.819557189941406
2013-11-19,28.401121139526367
2013-11-20,28.162010192871094
2013-11-21,28.483314514160156
2013-11-22,28.1171875
2013-11-25,28.057405471801758
2013-11-26,28.147079467773438
2013-11-27,29.02876853942871
2013-11-29,28.939109802246094
2013-12-02,29.2230281829834
2013-12-03,28.498262405395508
2013-12-04,28.924156188964844
2013-12-05,29.208101272583008
2013-12-06,30.01508140563965
2013-12-09,30.56053352355957
2013-12-10,30.18692970275879
2013-12-11,30.00760841369629
2013-12-12,29.9254093170166
2013-12-13,29.91794776916504
2013-12-16,30.964021682739258
2013-12-17,31.03126335144043
2013-12-18,30.83700180053711
2013-12-19,30.11220932006836
2013-12-20,30.62777328491211
2013-12-23,30.85194969177246
2013-12-24,30.545597076416016
2013-12-26,31.0237979888916
2013-12-27,30.59041976928711
2013-12-30,30.403610229492188
2013-12-31,30.538110733032227
2014-01-02,30.597898483276367
2014-01-03,29.56675148010254
2014-01-06,30.18692970275879
2014-01-07,30.037492752075195
2014-01-08,30.201875686645508
2014-01-09,30.25419044494629
2014-01-10,29.91046714782715
2014-01-13,29.574230194091797
2014-01-14,29.90299415588379
2014-01-15,29.424793243408203
2014-01-16,29.14084243774414
2014-01-17,28.841960906982422
2014-01-21,28.647686004638672
2014-01-22,28.991411209106445
2014-01-23,28.707473754882812
2014-01-24,27.519420623779297
2014-01-27,27.467113494873047
2014-01-28,27.504486083984375
2014-01-29,27.160762786865234
2014-01-30,27.526899337768555
2014-01-31,26.959026336669922
2014-02-03,26.33884620666504
2014-02-04,26.764753341674805
2014-02-05,26.33136558532715
2014-02-06,26.323898315429688
2014-02-07,26.981449127197266
2014-02-10,26.07732582092285
2014-02-11,26.33884620666504
2014-02-12,26.570478439331055
2014-02-13,26.301485061645508
2014-02-14,26.861888885498047
2014-02-18,27.13088035583496
2014-02-19,26.921672821044922
2014-02-20,27.280319213867188
2014-02-21,27.41481590270996
2014-02-24,27.310213088989258
2014-02-25,26.973962783813477
2014-02-26,27.519420623779297
2014-02-27,27.474586486816406
2014-02-28,27.048688888549805
2014-03-03,27.05615997314453
2014-03-04,27.594133377075195
2014-03-05,28.03499412536621
2014-03-06,28.049930572509766
2014-03-07,28.162010192871094
2014-03-10,27.71369743347168
2014-03-11,26.286535263061523
2014-03-12,26.047441482543945
2014-03-13,25.472095489501953
2014-03-14,25.6982479095459
2014-03-17,26.105314254760742
2014-03-18,26.512386322021484
2014-03-19,26.316389083862305
2014-03-20,26.580236434936523
2014-03-21,26.391767501831055
2014-03-24,26.48976707458496
2014-03-25,26.014854431152344
2014-03-26,25.796239852905273
2014-03-27,26.014854431152344
2014-03-28,26.180694580078125
2014-03-31,25.947010040283203
2014-04-01,25.886701583862305
2014-04-02,26.293764114379883
2014-04-03,26.71592140197754
2014-04-04,26.241003036499023
2014-04-07,25.713315963745117
2014-04-08,26.029930114746094
2014-04-09,25.343942642211914
2014-04-10,25.102710723876953
2014-04-11,24.069957733154297
2014-04-14,24.537336349487305
2014-04-15,25.147945404052734
2014-04-16,25.6077823638916
2014-04-17,25.61532211303711
2014-04-21,25.61532211303711
2014-04-22,25.803775787353516
2014-04-23,25.924394607543945
2014-04-24,25.758544921875
2014-04-25,25.419321060180664
2014-04-28,25.449474334716797
2014-04-29,25.622861862182617
2014-04-30,25.992244720458984
2014-05-01,26.308849334716797
2014-05-02,26.361618041992188
2014-05-05,26.195777893066406
2014-05-06,26.195777893066406
2014-05-07,26.436994552612305
2014-05-08,26.271160125732422
2014-05-09,25.803775787353516
2014-05-12,26.2485408782959
2014-05-13,26.497310638427734
2014-05-14,26.3389949798584
2014-05-15,25.90178871154785
2014-05-16,25.630395889282227
2014-05-19,25.8188533782959
2014-05-20,24.9293212890625
2014-05-21,25.223323822021484
2014-05-22,25.193172454833984
2014-05-23,25.35147476196289
2014-05-27,25.585161209106445
2014-05-28,26.075159072875977
2014-05-29,25.969621658325195
2014-05-30,26.067623138427734
2014-06-02,26.27869415283203
2014-06-03,26.580236434936523
2014-06-04,27.53006362915039
2014-06-05,27.341604232788086
2014-06-06,27.7824764251709
2014-06-09,27.744468688964844
2014-06-10,27.668458938598633
2014-06-11,27.45561981201172
2014-06-12,26.999549865722656
2014-06-13,27.083154678344727
2014-06-16,27.410015106201172
2014-06-17,27.638046264648438
2014-06-18,27.592443466186523
2014-06-19,27.64564323425293
2014-06-20,27.531635284423828
2014-06-23,27.873676300048828
2014-06-24,27.805278778076172
2014-06-25,28.192941665649414
2014-06-26,28.048519134521484
2014-06-27,27.83568000793457
2014-06-30,27.592443466186523
2014-07-01,28.572998046875
2014-07-02,28.687023162841797
2014-07-03,28.687023162841797
2014-07-07,28.458980560302734
2014-07-08,28.565401077270508
2014-07-09,28.861848831176758
2014-07-10,28.69462013244629
2014-07-11,28.84663963317871
2014-07-14,28.656606674194336
2014-07-15,28.565401077270508
2014-07-16,28.4893856048584
2014-07-17,28.200538635253906
2014-07-18,28.436182022094727
2014-07-21,28.45137596130371
2014-07-22,28.702220916748047
2014-07-23,28.436182022094727
2014-07-24,27.166772842407227
2014-07-25,26.65748405456543
2014-07-28,26.528270721435547
2014-07-29,26.186214447021484
2014-07-30,26.07979393005371
2014-07-31,25.707332611083984
2014-08-01,25.41849136352539
2014-08-04,25.547712326049805
