Date,SSNC
2010-12-14,8.811224937438965
2010-12-15,8.83814525604248
2010-12-16,8.959270477294922
2010-12-17,8.869547843933105
2010-12-20,9.089375495910645
2010-12-21,9.268834114074707
2010-12-22,9.250886917114258
2010-12-23,9.152188301086426
2010-12-27,9.394451141357422
2010-12-28,9.358556747436523
2010-12-29,9.21051025390625
2010-12-30,9.268834114074707
2010-12-31,9.201539039611816
2011-01-03,8.981705665588379
2011-01-04,8.829167366027832
2011-01-05,8.86506175994873
2011-01-06,8.856084823608398
2011-01-07,8.851598739624023
2011-01-10,9.134241104125977
2011-01-11,8.990676879882812
2011-01-12,9.031052589416504
2011-01-13,8.757383346557617
2011-01-14,8.524096488952637
2011-01-18,8.465777397155762
2011-01-19,8.524096488952637
2011-01-20,8.492691040039062
2011-01-21,8.389506340026855
2011-01-24,8.461284637451172
2011-01-25,8.438857078552246
2011-01-26,8.55101203918457
2011-01-27,8.510635375976562
2011-01-28,8.187620162963867
2011-01-31,8.106864929199219
2011-02-01,8.205562591552734
2011-02-02,8.223508834838867
2011-02-03,7.896005153656006
2011-02-04,8.528582572937012
2011-02-07,8.41193675994873
2011-02-08,8.483716011047363
2011-02-09,8.452314376831055
2011-02-10,8.425395011901855
2011-02-11,8.488204002380371
2011-02-14,8.618307113647461
2011-02-15,8.86506175994873
2011-02-16,8.851598739624023
2011-02-17,9.040029525756836
2011-02-18,9.089375495910645
2011-02-22,9.09835147857666
2011-02-23,8.7932767868042
2011-02-24,8.900951385498047
2011-02-25,8.950301170349121
2011-02-28,8.78879165649414
2011-03-01,8.748414039611816
2011-03-02,8.743926048278809
2011-03-03,8.856084823608398
2011-03-04,8.676633834838867
2011-03-07,8.420907974243164
2011-03-08,8.501665115356445
2011-03-09,8.501665115356445
2011-03-10,8.376046180725098
2011-03-11,8.425395011901855
2011-03-14,8.479229927062988
2011-03-15,8.402963638305664
2011-03-16,8.3042631149292
2011-03-17,8.443339347839355
2011-03-18,8.555500030517578
2011-03-21,8.748414039611816
2011-03-22,8.874030113220215
2011-03-23,9.129755973815918
2011-03-24,9.01310920715332
2011-03-25,9.062460899353027
2011-03-28,9.026569366455078
2011-03-29,9.00413990020752
2011-03-30,9.16564655303955
2011-03-31,9.161160469055176
2011-04-01,9.246397972106934
2011-04-04,9.228453636169434
2011-04-05,9.08040714263916
2011-04-06,9.111810684204102
2011-04-07,8.999646186828613
2011-04-08,9.022085189819336
2011-04-11,9.01310920715332
2011-04-12,8.972731590270996
2011-04-13,9.022085189819336
2011-04-14,9.057975769042969
2011-04-15,9.102838516235352
2011-04-18,8.972731590270996
2011-04-19,8.981705665588379
2011-04-20,9.075916290283203
2011-04-21,9.089375495910645
2011-04-25,9.09386157989502
2011-04-26,8.986188888549805
2011-04-27,8.995162010192871
2011-04-28,9.04900074005127
2011-04-29,9.152188301086426
2011-05-02,8.999646186828613
2011-05-03,8.968246459960938
2011-05-04,9.035541534423828
2011-05-05,8.968246459960938
2011-05-06,9.188077926635742
2011-05-09,9.152188301086426
2011-05-10,9.102838516235352
2011-05-11,9.1746187210083
2011-05-12,8.972731590270996
2011-05-13,8.856084823608398
2011-05-16,8.752899169921875
2011-05-17,8.7125244140625
2011-05-18,8.856084823608398
2011-05-19,8.833654403686523
2011-05-20,8.743926048278809
2011-05-23,8.407452583312988
2011-05-24,8.528582572937012
2011-05-25,8.595879554748535
2011-05-26,8.663171768188477
2011-05-27,8.65868854522705
2011-05-31,8.77084732055664
2011-06-01,8.627281188964844
2011-06-02,8.65868854522705
2011-06-03,8.524096488952637
2011-06-06,8.524096488952637
2011-06-07,8.492691040039062
2011-06-08,8.51512336730957
2011-06-09,8.425395011901855
2011-06-10,8.3042631149292
2011-06-13,8.322211265563965
2011-06-14,8.546528816223145
2011-06-15,8.456801414489746
2011-06-16,8.501665115356445
2011-06-17,8.452314376831055
2011-06-20,8.429883003234863
2011-06-21,8.55998706817627
2011-06-22,8.492691040039062
2011-06-23,8.55998706817627
2011-06-24,8.537557601928711
2011-06-27,8.501665115356445
2011-06-28,8.739441871643066
2011-06-29,8.775330543518066
2011-06-30,8.914409637451172
2011-07-01,8.959270477294922
2011-07-05,9.040029525756836
2011-07-06,9.25986099243164
2011-07-07,9.50212287902832
2011-07-08,9.41688346862793
2011-07-11,9.161160469055176
2011-07-12,9.00413990020752
2011-07-13,9.031052589416504
2011-07-14,8.941329956054688
2011-07-15,8.972731590270996
2011-07-18,8.977221488952637
2011-07-19,9.138726234436035
2011-07-20,9.022085189819336
2011-07-21,9.084890365600586
2011-07-22,8.734952926635742
2011-07-25,8.654202461242676
2011-07-26,8.645227432250977
2011-07-27,8.41193675994873
2011-07-28,8.398481369018555
2011-07-29,8.308751106262207
2011-08-01,8.272855758666992
2011-08-02,8.165185928344727
2011-08-03,8.456801414489746
2011-08-04,8.165185928344727
2011-08-05,8.183133125305176
2011-08-08,7.492231845855713
2011-08-09,7.783844470977783
2011-08-10,7.366614818572998
2011-08-11,7.649253845214844
2011-08-12,7.613363265991211
2011-08-15,7.824222564697266
2011-08-16,7.779357433319092
2011-08-17,7.6043877601623535
2011-08-18,7.030137062072754
2011-08-19,6.9134907722473145
2011-08-22,6.716089725494385
2011-08-23,6.935922622680664
2011-08-24,6.976298809051514
2011-08-25,6.859653949737549
2011-08-26,6.985270977020264
2011-08-29,7.227537631988525
2011-08-30,7.19164514541626
2011-08-31,7.398017883300781
2011-09-01,7.2813720703125
2011-09-02,6.926948547363281
2011-09-06,6.877599716186523
2011-09-07,7.1467814445495605
2011-09-08,6.935922622680664
2011-09-09,6.734035491943359
2011-09-12,7.0346221923828125
2011-09-13,7.0346221923828125
2011-09-14,7.097430229187012
2011-09-15,7.155753135681152
2011-09-16,7.110890865325928
2011-09-19,6.814789772033691
2011-09-20,6.662254333496094
2011-09-21,6.397557735443115
2011-09-22,6.09248685836792
2011-09-23,6.213617324829102
2011-09-26,6.28091287612915
2011-09-27,6.4513959884643555
2011-09-28,6.32577657699585
2011-09-29,6.505230903625488
2011-09-30,6.411017417907715
2011-10-03,6.047622203826904
2011-10-04,6.375125408172607
2011-10-05,6.568039894104004
2011-10-06,6.5994439125061035
2011-10-07,6.384099006652832
2011-10-10,6.563553333282471
2011-10-11,6.518690586090088
2011-10-12,6.684685230255127
2011-10-13,6.675713539123535
2011-10-14,6.7788987159729
2011-10-17,6.6443071365356445
2011-10-18,6.796844005584717
2011-10-19,6.662254333496094
2011-10-20,6.6443071365356445
2011-10-21,6.729549407958984
2011-10-24,6.985270977020264
2011-10-25,6.805816650390625
2011-10-26,6.967325687408447
2011-10-27,7.371099948883057
2011-10-28,7.415962219238281
2011-10-31,7.115377426147461
2011-11-01,6.841710090637207
2011-11-02,7.133321762084961
2011-11-03,7.362129211425781
2011-11-04,7.263426303863525
2011-11-07,7.276884078979492
2011-11-08,7.38455867767334
2011-11-09,7.200618267059326
2011-11-10,7.232023239135742
2011-11-11,7.402502536773682
2011-11-14,7.308290958404541
2011-11-15,7.34418249130249
2011-11-16,7.236508369445801
2011-11-17,7.155753135681152
2011-11-18,7.227537631988525
2011-11-21,7.151268005371094
2011-11-22,7.061541557312012
2011-11-23,6.814789772033691
2011-11-25,6.698144912719727
2011-11-28,6.846196174621582
2011-11-29,6.886572360992432
2011-11-30,7.200618267059326
2011-12-01,7.137808799743652
2011-12-02,7.115377426147461
2011-12-05,7.232023239135742
2011-12-06,7.303804397583008
2011-12-07,7.290344715118408
2011-12-08,7.200618267059326
2011-12-09,7.393530368804932
2011-12-12,7.303804397583008
2011-12-13,7.411476135253906
2011-12-14,7.398017883300781
2011-12-15,7.568497657775879
2011-12-16,7.949840068817139
2011-12-19,7.878057956695557
2011-12-20,8.219022750854492
2011-12-21,8.084433555603027
2011-12-22,8.254913330078125
2011-12-23,8.196590423583984
2011-12-27,8.165185928344727
2011-12-28,8.075459480285645
2011-12-29,8.165185928344727
2011-12-30,8.102374076843262
2012-01-03,8.120321273803711
2012-01-04,8.030594825744629
2012-01-05,8.079944610595703
2012-01-06,8.075459480285645
2012-01-09,8.079944610595703
2012-01-10,8.290803909301758
2012-01-11,8.362587928771973
2012-01-12,8.420907974243164
2012-01-13,8.295289039611816
2012-01-17,8.389506340026855
2012-01-18,8.506152153015137
2012-01-19,8.524096488952637
2012-01-20,8.524096488952637
2012-01-23,8.492691040039062
2012-01-24,8.524096488952637
2012-01-25,8.528582572937012
2012-01-26,8.465777397155762
2012-01-27,8.582417488098145
2012-01-30,8.452314376831055
2012-01-31,8.420907974243164
2012-02-01,8.528582572937012
2012-02-02,8.524096488952637
2012-02-03,8.524096488952637
2012-02-06,8.546528816223145
2012-02-07,8.53306770324707
2012-02-08,8.56895637512207
2012-02-09,8.57793140411377
2012-02-10,8.546528816223145
2012-02-13,8.461284637451172
2012-02-14,8.443339347839355
2012-02-15,8.344642639160156
2012-02-16,8.456801414489746
2012-02-17,8.398481369018555
2012-02-21,8.519608497619629
2012-02-22,8.613824844360352
2012-02-23,8.730469703674316
2012-02-24,8.829167366027832
2012-02-27,9.214997291564941
2012-02-28,9.27331829071045
2012-02-29,9.295750617980957
2012-03-01,9.434828758239746
2012-03-02,9.223967552185059
2012-03-05,9.219484329223633
2012-03-06,8.999646186828613
2012-03-07,9.075916290283203
2012-03-08,9.026569366455078
2012-03-09,9.268834114074707
2012-03-12,9.412394523620605
2012-03-13,9.430340766906738
2012-03-14,9.555959701538086
2012-03-15,10.00908374786377
2012-03-16,9.995624542236328
2012-03-19,10.372475624084473
2012-03-20,10.300697326660156
2012-03-21,10.305184364318848
2012-03-22,10.372475624084473
2012-03-23,10.363502502441406
2012-03-26,10.412853240966797
2012-03-27,10.426316261291504
2012-03-28,10.533989906311035
2012-03-29,10.439776420593262
2012-03-30,10.466691017150879
2012-04-02,10.605769157409668
2012-04-03,10.430800437927246
2012-04-04,10.26480770111084
2012-04-05,10.345559120178223
2012-04-09,10.179566383361816
2012-04-10,10.197509765625
2012-04-11,10.296209335327148
2012-04-12,10.372475624084473
2012-04-13,10.13918685913086
2012-04-16,10.206482887268066
2012-04-17,10.282750129699707
2012-04-18,10.206482887268066
2012-04-19,10.2154541015625
2012-04-20,10.462204933166504
2012-04-23,10.36799430847168
2012-04-24,10.507068634033203
2012-04-25,10.682037353515625
2012-04-26,10.874950408935547
2012-04-27,10.861493110656738
2012-04-30,10.664094924926758
2012-05-01,10.587822914123535
2012-05-02,10.664094924926758
2012-05-03,10.650633811950684
2012-05-04,10.533989906311035
2012-05-07,10.484638214111328
2012-05-08,10.323126792907715
2012-05-09,10.44426155090332
2012-05-10,10.363502502441406
2012-05-11,10.560906410217285
2012-05-14,10.6326904296875
2012-05-15,10.946732521057129
2012-05-16,10.81214427947998
2012-05-17,10.533989906311035
2012-05-18,10.376961708068848
2012-05-21,10.430800437927246
2012-05-22,10.448747634887695
2012-05-23,10.318643569946289
2012-05-24,10.314155578613281
2012-05-25,10.399395942687988
2012-05-29,10.475662231445312
2012-05-30,10.430800437927246
2012-05-31,10.578852653503418
2012-06-01,10.475662231445312
2012-06-04,10.551932334899902
2012-06-05,10.650633811950684
2012-06-06,10.650633811950684
2012-06-07,10.529501914978027
2012-06-08,10.502582550048828
2012-06-11,10.318643569946289
2012-06-12,10.421828269958496
2012-06-13,10.399395942687988
2012-06-14,10.309667587280273
2012-06-15,10.403882026672363
2012-06-18,10.462204933166504
2012-06-19,10.587822914123535
2012-06-20,10.511558532714844
2012-06-21,10.219941139221191
2012-06-22,10.417340278625488
2012-06-25,10.098811149597168
2012-06-26,10.197509765625
2012-06-27,10.6326904296875
2012-06-28,10.821114540100098
2012-06-29,11.215913772583008
2012-07-02,11.265263557434082
2012-07-03,11.601743698120117
2012-07-05,11.96513843536377
2012-07-06,11.861953735351562
2012-07-09,11.826061248779297
2012-07-10,11.686980247497559
2012-07-11,11.830549240112305
2012-07-12,11.848492622375488
2012-07-13,11.933734893798828
2012-07-16,11.700443267822266
2012-07-17,11.642121315002441
2012-07-18,11.162078857421875
2012-07-19,11.072354316711426
2012-07-20,11.031973838806152
2012-07-23,11.04543399810791
2012-07-24,11.067862510681152
2012-07-25,10.919815063476562
2012-07-26,10.964681625366211
2012-07-27,11.023001670837402
2012-07-30,11.018514633178711
2012-07-31,10.901867866516113
2012-08-01,10.803173065185547
2012-08-02,10.883923530578613
2012-08-03,11.031973838806152
2012-08-06,11.072354316711426
2012-08-07,11.144133567810059
2012-08-08,11.220401763916016
2012-08-09,11.346017837524414
2012-08-10,10.569875717163086
2012-08-13,10.282750129699707
2012-08-14,10.188533782958984
2012-08-15,10.184052467346191
2012-08-16,10.148157119750977
2012-08-17,10.26480770111084
2012-08-20,10.260318756103516
2012-08-21,10.363502502441406
2012-08-22,10.336587905883789
2012-08-23,10.246859550476074
2012-08-24,10.260318756103516
2012-08-27,10.1347017288208
2012-08-28,10.085349082946777
2012-08-29,10.071892738342285
2012-08-30,9.955244064331055
2012-08-31,9.950761795043945
2012-09-04,9.91486930847168
2012-09-05,9.955244064331055
2012-09-06,10.098811149597168
2012-09-07,10.184052467346191
2012-09-10,10.323126792907715
2012-09-11,10.372475624084473
2012-09-12,10.628199577331543
2012-09-13,10.785223007202148
2012-09-14,11.188998222351074
2012-09-17,11.144133567810059
2012-09-18,11.22489070892334
2012-09-19,11.153104782104492
2012-09-20,11.202455520629883
2012-09-21,11.323587417602539
2012-09-24,11.471637725830078
2012-09-25,11.19797134399414
2012-09-26,11.148619651794434
2012-09-27,11.323587417602539
2012-09-28,11.310131072998047
2012-10-01,11.166565895080566
2012-10-02,11.229374885559082
2012-10-03,11.354989051818848
2012-10-04,11.50304126739502
2012-10-05,11.381912231445312
2012-10-08,11.292182922363281
2012-10-09,11.112730026245117
2012-10-10,11.171049118041992
2012-10-11,11.04543399810791
2012-10-12,11.036462783813477
2012-10-15,11.19348430633545
2012-10-16,11.440230369567871
2012-10-17,11.57033920288086
2012-10-18,11.494071006774902
2012-10-19,11.067862510681152
2012-10-22,11.135160446166992
2012-10-23,11.10375690460205
2012-10-24,10.901867866516113
2012-10-25,10.587822914123535
2012-10-26,10.691009521484375
2012-10-31,10.780735969543457
2012-11-01,10.83906078338623
2012-11-02,10.574363708496094
2012-11-05,10.592310905456543
2012-11-06,10.767278671264648
2012-11-07,10.605769157409668
2012-11-08,10.516045570373535
2012-11-09,10.12124252319336
2012-11-12,9.92384147644043
2012-11-13,9.690550804138184
2012-11-14,9.596336364746094
2012-11-15,9.690550804138184
2012-11-16,9.663631439208984
2012-11-19,10.179566383361816
2012-11-20,10.10778522491455
2012-11-21,10.13918685913086
2012-11-23,10.16162109375
2012-11-26,10.184052467346191
2012-11-27,10.12124252319336
2012-11-28,10.359017372131348
2012-11-29,10.646147727966309
2012-11-30,10.583334922790527
2012-12-03,10.421828269958496
2012-12-04,10.516045570373535
2012-12-05,10.439776420593262
2012-12-06,10.498096466064453
2012-12-07,10.507068634033203
2012-12-10,10.448747634887695
2012-12-11,10.408369064331055
2012-12-12,10.157133102416992
2012-12-13,9.932815551757812
2012-12-14,9.798224449157715
2012-12-17,10.2154541015625
2012-12-18,10.260318756103516
2012-12-19,10.197509765625
2012-12-20,10.148157119750977
2012-12-21,10.018054962158203
2012-12-24,10.085349082946777
2012-12-26,9.919356346130371
2012-12-27,10.067407608032227
2012-12-28,10.287237167358398
2012-12-31,10.359017372131348
2013-01-02,10.403882026672363
2013-01-03,10.363502502441406
2013-01-04,10.291725158691406
2013-01-07,10.206482887268066
2013-01-08,10.273780822753906
2013-01-09,10.25583267211914
2013-01-10,10.16162109375
2013-01-11,10.210967063903809
2013-01-14,10.148157119750977
2013-01-15,10.157133102416992
2013-01-16,10.13021469116211
2013-01-17,10.1347017288208
2013-01-18,10.193022727966309
2013-01-22,10.2154541015625
2013-01-23,10.197509765625
2013-01-24,10.035999298095703
2013-01-25,10.206482887268066
2013-01-28,10.300697326660156
2013-01-29,10.300697326660156
2013-01-30,10.148157119750977
2013-01-31,10.152645111083984
2013-02-01,10.363502502441406
2013-02-04,10.11226749420166
2013-02-05,10.201995849609375
2013-02-06,10.201995849609375
2013-02-07,10.201995849609375
2013-02-08,10.278264045715332
2013-02-11,10.2513427734375
2013-02-12,10.278264045715332
2013-02-13,10.228915214538574
2013-02-14,10.219941139221191
2013-02-15,10.982627868652344
2013-02-19,11.40434455871582
2013-02-20,11.229374885559082
2013-02-21,11.229374885559082
2013-02-22,11.40434455871582
2013-02-25,11.139647483825684
2013-02-26,11.242834091186523
2013-02-27,11.256292343139648
2013-02-28,11.354989051818848
2013-03-01,11.381912231445312
2013-03-04,11.628658294677734
2013-03-05,12.310589790344238
2013-03-06,12.171507835388184
2013-03-07,12.22534465789795
2013-03-08,12.422747611999512
2013-03-11,12.467611312866211
2013-03-12,12.346479415893555
2013-03-13,12.445182800292969
2013-03-14,13.095704078674316
2013-03-15,12.880353927612305
2013-03-18,12.99251937866211
2013-03-19,12.831007957458496
2013-03-20,13.00148868560791
2013-03-21,13.041865348815918
2013-03-22,13.297587394714355
2013-03-25,13.109161376953125
2013-03-26,13.27515697479248
2013-03-27,13.450124740600586
2013-03-28,13.450124740600586
2013-04-01,13.257208824157715
2013-04-02,13.02840518951416
2013-04-03,12.808576583862305
2013-04-04,12.929707527160645
2013-04-05,12.835492134094238
2013-04-08,12.893815994262695
2013-04-09,12.750250816345215
2013-04-10,13.05981159210205
2013-04-11,13.091215133666992
2013-04-12,13.243753433227539
2013-04-15,13.041865348815918
2013-04-16,13.257208824157715
2013-04-17,12.92522144317627
2013-04-18,12.777170181274414
2013-04-19,12.5618257522583
2013-04-22,12.826522827148438
2013-04-23,13.30207347869873
2013-04-24,13.378340721130371
2013-04-25,13.30207347869873
2013-04-26,13.185432434082031
2013-04-29,13.369370460510254
2013-04-30,13.768660545349121
2013-05-01,13.553311347961426
2013-05-02,14.728742599487305
2013-05-03,15.065220832824707
2013-05-06,15.05624008178711
2013-05-07,14.984463691711426
2013-05-08,15.34337043762207
2013-05-09,13.822493553161621
2013-05-10,14.096161842346191
2013-05-13,14.105134010314941
2013-05-14,14.289080619812012
2013-05-15,14.293562889099121
2013-05-16,14.280104637145996
2013-05-17,14.356369018554688
2013-05-20,14.414698600769043
2013-05-21,14.320480346679688
2013-05-22,14.22626781463623
2013-05-23,14.333939552307129
2013-05-24,14.176915168762207
2013-05-28,14.342907905578613
2013-05-29,14.208320617675781
2013-05-30,14.221781730651855
2013-05-31,14.190375328063965
2013-06-03,14.289080619812012
2013-06-04,14.096161842346191
2013-06-05,14.006431579589844
2013-06-06,14.221781730651855
2013-06-07,14.248698234558105
2013-06-10,14.262155532836914
2013-06-11,14.29804801940918
2013-06-12,14.289080619812012
2013-06-13,14.342907905578613
2013-06-14,14.324967384338379
2013-06-17,14.549287796020508
2013-06-18,14.77360725402832
2013-06-19,14.746683120727539
2013-06-20,14.540310859680176
2013-06-21,14.652471542358398
2013-06-24,14.562744140625
2013-06-25,14.791552543640137
2013-06-26,14.782573699951172
2013-06-27,14.930620193481445
2013-06-28,14.760139465332031
2013-07-01,14.872304916381836
2013-07-02,14.926138877868652
2013-07-03,14.88127326965332
2013-07-05,15.141486167907715
2013-07-08,15.334403038024902
2013-07-09,15.527314186096191
2013-07-10,15.477961540222168
2013-07-11,16.17334747314453
2013-07-12,16.58609962463379
2013-07-15,16.604045867919922
2013-07-16,16.41112518310547
2013-07-17,16.5367431640625
2013-07-18,16.541227340698242
2013-07-19,16.59956169128418
2013-07-22,16.5726318359375
2013-07-23,16.294483184814453
2013-07-24,16.420101165771484
2013-07-25,16.505340576171875
2013-07-26,15.9669771194458
2013-07-29,15.989404678344727
2013-07-30,16.047727584838867
2013-07-31,16.052217483520508
2013-08-01,16.200265884399414
2013-08-02,16.590578079223633
2013-08-05,16.420101165771484
2013-08-06,15.989404678344727
2013-08-07,15.823410034179688
2013-08-08,15.765090942382812
2013-08-09,15.931085586547852
2013-08-12,15.971468925476074
2013-08-13,15.97594928741455
2013-08-14,15.836874008178711
2013-08-15,15.661907196044922
2013-08-16,15.688823699951172
2013-08-19,15.612556457519531
2013-08-20,15.895197868347168
2013-08-21,15.859306335449219
2013-08-22,16.079132080078125
2013-08-23,16.00286865234375
2013-08-26,16.289997100830078
2013-08-27,15.9669771194458
2013-08-28,16.038755416870117
2013-08-29,16.182329177856445
2013-08-30,15.87724494934082
2013-09-03,15.84135627746582
2013-09-04,15.993896484375
2013-09-05,16.155399322509766
2013-09-06,16.12848472595215
2013-09-09,16.375240325927734
2013-09-10,17.043704986572266
2013-09-11,16.792465209960938
2013-09-12,16.918079376220703
2013-09-13,16.922569274902344
2013-09-16,17.1334285736084
2013-09-17,17.483366012573242
2013-09-18,17.698713302612305
2013-09-19,17.353267669677734
2013-09-20,17.671794891357422
2013-09-23,17.402612686157227
2013-09-24,17.357751846313477
2013-09-25,17.250078201293945
2013-09-26,17.294940948486328
2013-09-27,17.27251625061035
2013-09-30,17.09305763244629
2013-10-01,17.353267669677734
2013-10-02,17.111000061035156
2013-10-03,16.68478775024414
2013-10-04,16.84630584716797
2013-10-07,16.550203323364258
2013-10-08,15.670873641967773
2013-10-09,15.675359725952148
2013-10-10,16.26307487487793
2013-10-11,16.545711517333984
2013-10-14,16.666852951049805
2013-10-15,16.52777099609375
2013-10-16,16.837324142456055
2013-10-17,17.0795955657959
2013-10-18,17.420557022094727
2013-10-21,17.469905853271484
2013-10-22,17.573087692260742
2013-10-23,17.411590576171875
2013-10-24,17.546180725097656
2013-10-25,17.523744583129883
2013-10-28,17.721149444580078
2013-10-29,17.75704002380371
2013-10-30,17.680763244628906
2013-10-31,17.63141632080078
2013-11-01,17.721149444580078
2013-11-04,18.681228637695312
2013-11-05,18.58252716064453
2013-11-06,18.560100555419922
2013-11-07,18.003782272338867
2013-11-08,18.340259552001953
2013-11-11,18.10248374938965
2013-11-12,18.035200119018555
2013-11-13,18.0396785736084
2013-11-14,18.035200119018555
2013-11-15,18.089027404785156
2013-11-18,17.85124397277832
2013-11-19,17.83329963684082
2013-11-20,18.232593536376953
2013-11-21,18.860681533813477
2013-11-22,18.83376693725586
2013-11-25,18.76646614074707
2013-11-26,19.18818473815918
2013-11-27,19.43942642211914
2013-11-29,19.34071922302246
2013-12-02,19.37662124633789
2013-12-03,18.96387481689453
2013-12-04,18.887605667114258
2013-12-05,19.111919403076172
2013-12-06,19.06256866455078
2013-12-09,18.90554428100586
