Date,GL
2010-04-19,21.182870864868164
2010-04-20,21.573074340820312
2010-04-21,21.3489933013916
2010-04-22,21.310367584228516
2010-04-23,21.719884872436523
2010-04-26,21.5576171875
2010-04-27,20.622676849365234
2010-04-28,20.352251052856445
2010-04-29,21.17900276184082
2010-04-30,20.684492111206055
2010-05-03,20.72313117980957
2010-05-04,20.32133674621582
2010-05-05,20.31361198425293
2010-05-06,19.614337921142578
2010-05-07,18.969160079956055
2010-05-10,20.533828735351562
2010-05-11,20.363828659057617
2010-05-12,20.734718322753906
2010-05-13,20.344514846801758
2010-05-14,19.71477699279785
2010-05-17,19.989089965820312
2010-05-18,19.664562225341797
2010-05-19,19.84227752685547
2010-05-20,19.100509643554688
2010-05-21,19.556392669677734
2010-05-24,19.119829177856445
2010-05-25,19.197093963623047
2010-05-26,19.258914947509766
2010-05-27,20.387006759643555
2010-05-28,19.907958984375
2010-06-01,19.45594024658203
2010-06-02,20.209300994873047
2010-06-03,20.108850479125977
2010-06-04,19.139144897460938
2010-06-07,18.8300724029541
2010-06-08,19.425033569335938
2010-06-09,19.428892135620117
2010-06-10,20.00068473815918
2010-06-11,20.0509033203125
2010-06-14,19.9736270904541
2010-06-15,20.479747772216797
2010-06-16,20.32133674621582
2010-06-17,20.344514846801758
2010-06-18,20.421777725219727
2010-06-21,20.356107711791992
2010-06-22,19.81523323059082
2010-06-23,19.77274513244629
2010-06-24,19.394134521484375
2010-06-25,20.108850479125977
2010-06-28,20.205434799194336
2010-06-29,19.78046989440918
2010-06-30,19.183752059936523
2010-07-01,18.943525314331055
2010-07-02,19.001638412475586
2010-07-06,19.005525588989258
2010-07-07,19.834714889526367
2010-07-08,20.02457046508789
2010-07-09,20.10594940185547
2010-07-12,19.877336502075195
2010-07-13,20.067195892333984
2010-07-14,19.733970642089844
2010-07-15,19.53636360168457
2010-07-16,18.98227310180664
2010-07-19,19.106266021728516
2010-07-20,19.49374008178711
2010-07-21,19.02489471435547
2010-07-22,19.555736541748047
2010-07-23,19.850208282470703
2010-07-26,19.98969841003418
2010-07-27,20.148555755615234
2010-07-28,20.13306427001953
2010-07-29,20.67165184020996
2010-07-30,20.56315803527832
2010-08-02,21.070743560791016
2010-08-03,20.69877052307129
2010-08-04,20.594161987304688
2010-08-05,20.67165184020996
2010-08-06,20.63677978515625
2010-08-09,20.919635772705078
2010-08-10,20.72977638244629
2010-08-11,20.012948989868164
2010-08-12,19.77659797668457
2010-08-13,19.617727279663086
2010-08-16,19.50536346435547
2010-08-17,19.8192138671875
2010-08-18,19.931581497192383
2010-08-19,19.3232479095459
2010-08-20,19.176010131835938
2010-08-23,19.222505569458008
2010-08-24,18.726539611816406
2010-08-25,18.8892822265625
2010-08-26,18.827289581298828
2010-08-27,19.478242874145508
2010-08-30,18.877647399902344
2010-08-31,19.12176513671875
2010-09-01,19.87346076965332
2010-09-02,19.896709442138672
2010-09-03,20.245431900024414
2010-09-07,19.834714889526367
2010-09-08,19.98195457458496
2010-09-09,20.183443069458008
2010-09-10,20.404293060302734
2010-09-13,20.818893432617188
2010-09-14,21.004873275756836
2010-09-15,21.039751052856445
2010-09-16,20.877016067504883
2010-09-17,20.846019744873047
2010-09-20,21.214111328125
2010-09-21,21.372970581054688
2010-09-22,20.927379608154297
2010-09-23,20.46629524230957
2010-09-24,21.06686782836914
2010-09-27,20.737518310546875
2010-09-28,20.935131072998047
2010-09-29,20.7369441986084
2010-09-30,20.651437759399414
2010-10-01,20.725269317626953
2010-10-04,20.546504974365234
2010-10-05,21.312103271484375
2010-10-06,21.176076889038086
2010-10-07,20.974002838134766
2010-10-08,21.152759552001953
2010-10-11,21.144987106323242
2010-10-12,21.246028900146484
2010-10-13,21.33152961730957
2010-10-14,21.218828201293945
2010-10-15,21.179967880249023
2010-10-18,21.4714298248291
2010-10-19,21.04784393310547
2010-10-20,21.366498947143555
2010-10-21,21.521955490112305
2010-10-22,21.518062591552734
2010-10-25,21.572465896606445
2010-10-26,21.665748596191406
2010-10-27,21.595800399780273
2010-10-28,22.275882720947266
2010-10-29,22.26033592224121
2010-11-01,21.984420776367188
2010-11-02,22.32252311706543
2010-11-03,22.423553466796875
2010-11-04,22.994840621948242
2010-11-05,23.025938034057617
2010-11-08,22.874366760253906
2010-11-09,22.792755126953125
2010-11-10,23.018152236938477
2010-11-11,22.72280502319336
2010-11-12,22.5362606048584
2010-11-15,22.730575561523438
2010-11-16,22.392471313476562
2010-11-17,22.512948989868164
2010-11-18,22.93266487121582
2010-11-19,22.91710662841797
2010-11-22,22.851049423217773
2010-11-23,22.62952995300293
2010-11-24,22.878246307373047
2010-11-26,22.59844207763672
2010-11-29,22.680049896240234
2010-11-30,22.33417510986328
2010-12-01,22.886018753051758
2010-12-02,23.426212310791016
2010-12-03,23.608861923217773
2010-12-06,23.663272857666016
2010-12-07,23.737112045288086
2010-12-08,23.98971176147461
2010-12-09,24.01302719116211
2010-12-10,23.993600845336914
2010-12-13,24.090755462646484
2010-12-14,23.90032958984375
2010-12-15,23.49227523803711
2010-12-16,23.43398666381836
2010-12-17,23.472841262817383
2010-12-20,23.5117130279541
2010-12-21,23.636062622070312
2010-12-22,23.791513442993164
2010-12-23,23.628293991088867
2010-12-27,23.61663818359375
2010-12-28,23.55445098876953
2010-12-29,23.5117130279541
2010-12-30,23.28240966796875
2010-12-31,23.216358184814453
2011-01-03,23.581655502319336
2011-01-04,23.81155014038086
2011-01-05,24.084299087524414
2011-01-06,23.955724716186523
2011-01-07,23.908960342407227
2011-01-10,23.951824188232422
2011-01-11,23.74920654296875
2011-01-12,24.01417350769043
2011-01-13,23.88947868347168
2011-01-14,23.986892700195312
2011-01-18,23.9245548248291
2011-01-19,23.795970916748047
2011-01-20,23.80375862121582
2011-01-21,23.9245548248291
2011-01-24,24.041444778442383
2011-01-25,24.259653091430664
2011-01-26,24.462270736694336
2011-01-27,24.7506103515625
2011-01-28,24.306413650512695
2011-01-31,24.275232315063477
2011-02-01,24.711647033691406
2011-02-02,24.458372116088867
2011-02-03,24.44278907775879
2011-02-04,24.781774520874023
2011-02-07,25.10129165649414
2011-02-08,25.128568649291992
2011-02-09,25.151952743530273
2011-02-10,24.48174476623535
2011-02-11,24.719432830810547
2011-02-14,24.555789947509766
2011-02-15,24.66098403930664
2011-02-16,24.9025821685791
2011-02-17,25.21819496154785
2011-02-18,25.502643585205078
2011-02-22,25.035062789916992
2011-02-23,24.773984909057617
2011-02-24,24.707744598388672
2011-02-25,25.08180809020996
2011-02-28,25.424699783325195
2011-03-01,25.17142677307129
2011-03-02,24.906469345092773
2011-03-03,25.303913116455078
2011-03-04,25.467567443847656
2011-03-07,25.13246726989746
2011-03-08,25.572772979736328
2011-03-09,25.374048233032227
2011-03-10,25.136363983154297
2011-03-11,25.38963508605957
2011-03-14,25.10519027709961
2011-03-15,24.906469345092773
2011-03-16,24.51292610168457
2011-03-17,24.85971450805664
2011-03-18,25.233776092529297
2011-03-21,25.670183181762695
2011-03-22,25.37015724182129
2011-03-23,25.409120559692383
2011-03-24,25.358469009399414
2011-03-25,25.720836639404297
2011-03-28,25.728635787963867
2011-03-29,25.66239356994629
2011-03-30,25.732698440551758
2011-03-31,25.967058181762695
2011-04-01,26.2756290435791
2011-04-04,26.502180099487305
2011-04-05,26.267818450927734
2011-04-06,26.404531478881836
2011-04-07,26.392818450927734
2011-04-08,26.037364959716797
2011-04-11,26.201414108276367
2011-04-12,26.131105422973633
2011-04-13,26.010021209716797
2011-04-14,25.775667190551758
2011-04-15,25.927995681762695
2011-04-18,25.463180541992188
2011-04-19,25.642864227294922
2011-04-20,25.86941146850586
2011-04-21,26.092056274414062
2011-04-25,25.87331771850586
2011-04-26,26.099855422973633
2011-04-27,25.85769271850586
2011-04-28,26.006122589111328
2011-04-29,26.138919830322266
2011-05-02,25.885032653808594
2011-05-03,26.03346824645996
2011-05-04,25.877227783203125
2011-05-05,25.510055541992188
2011-05-06,25.689729690551758
2011-05-09,25.713172912597656
2011-05-10,26.025650024414062
2011-05-11,25.955347061157227
2011-05-12,26.060800552368164
2011-05-13,25.775667190551758
2011-05-16,26.037364959716797
2011-05-17,26.123300552368164
2011-05-18,26.2443904876709
2011-05-19,26.369373321533203
2011-05-20,26.10767936706543
2011-05-23,25.756134033203125
2011-05-24,25.603797912597656
2011-05-25,25.592082977294922
2011-05-26,25.631141662597656
2011-05-27,25.821063995361328
2011-05-31,25.962038040161133
2011-06-01,25.35508155822754
2011-06-02,25.593948364257812
2011-06-03,25.198440551757812
2011-06-06,25.080968856811523
2011-06-07,24.94391441345215
2011-06-08,24.877351760864258
2011-06-09,24.877351760864258
2011-06-10,24.736373901367188
2011-06-13,24.708955764770508
2011-06-14,24.912586212158203
2011-06-15,24.08243179321289
2011-06-16,24.462263107299805
2011-06-17,24.63847541809082
2011-06-20,24.61498260498047
2011-06-21,24.771617889404297
2011-06-22,24.552337646484375
2011-06-23,24.5640869140625
2011-06-24,24.474002838134766
2011-06-27,24.61107063293457
2011-06-28,24.810779571533203
2011-06-29,24.975236892700195
2011-06-30,25.116207122802734
2011-07-01,25.268922805786133
2011-07-05,25.216064453125
2011-07-06,25.251306533813477
2011-07-07,25.656599044799805
2011-07-08,25.357038497924805
2011-07-11,24.54646110534668
2011-07-12,24.47597312927246
2011-07-13,24.522958755493164
2011-07-14,24.399614334106445
2011-07-15,24.299758911132812
2011-07-18,24.023691177368164
2011-07-19,24.3173828125
2011-07-20,24.35262680053711
2011-07-21,24.781415939331055
2011-07-22,24.64630699157715
2011-07-25,24.446598052978516
2011-07-26,24.170536041259766
2011-07-27,23.606657028198242
2011-07-28,24.029565811157227
2011-07-29,23.724130630493164
2011-08-01,23.477426528930664
2011-08-02,22.80782127380371
2011-08-03,22.884174346923828
2011-08-04,21.832775115966797
2011-08-05,21.50385093688965
2011-08-08,19.489137649536133
2011-08-09,20.928218841552734
2011-08-10,19.712352752685547
2011-08-11,21.40399169921875
2011-08-12,21.2336483001709
2011-08-15,21.64482307434082
2011-08-16,21.239524841308594
2011-08-17,21.321762084960938
2011-08-18,20.746131896972656
2011-08-19,20.699140548706055
2011-08-22,20.7813777923584
2011-08-23,21.50385093688965
2011-08-24,21.991374969482422
2011-08-25,21.339374542236328
2011-08-26,21.45685577392578
2011-08-29,22.296802520751953
2011-08-30,22.185209274291992
2011-08-31,22.443649291992188
2011-09-01,21.744667053222656
2011-09-02,21.069190979003906
2011-09-06,20.740253448486328
2011-09-07,21.87976837158203
2011-09-08,21.47447395324707
2011-09-09,20.99282455444336
2011-09-12,21.268898010253906
2011-09-13,21.42161750793457
2011-09-14,21.562583923339844
2011-09-15,21.674190521240234
2011-09-16,21.832775115966797
2011-09-19,21.30413818359375
2011-09-20,21.133800506591797
2011-09-21,20.158756256103516
2011-09-22,20.229238510131836
2011-09-23,20.152883529663086
2011-09-26,20.70500946044922
2011-09-27,20.869478225708008
2011-09-28,20.29384994506836
2011-09-29,21.016321182250977
2011-09-30,20.475929260253906
2011-10-03,19.806325912475586
2011-10-04,20.36433982849121
2011-10-05,20.995010375976562
2011-10-06,21.554962158203125
2011-10-07,21.04216766357422
2011-10-10,22.07953643798828
2011-10-11,21.967546463012695
2011-10-12,22.427291870117188
2011-10-13,22.109006881713867
2011-10-14,22.69253158569336
2011-10-17,22.19742202758789
2011-10-18,22.969558715820312
2011-10-19,22.268152236938477
2011-10-20,22.916513442993164
2011-10-21,23.458768844604492
2011-10-24,23.78883934020996
2011-10-25,22.975448608398438
2011-10-26,23.458768844604492
2011-10-27,24.06587028503418
2011-10-28,24.502037048339844
2011-10-31,24.124813079833984
2011-11-01,23.264265060424805
2011-11-02,24.225013732910156
2011-11-03,24.4666690826416
2011-11-04,24.519723892211914
2011-11-07,24.87925910949707
2011-11-08,25.1091251373291
2011-11-09,24.154285430908203
2011-11-10,24.560977935791016
2011-11-11,24.95589256286621
2011-11-14,24.902841567993164
2011-11-15,25.162189483642578
2011-11-16,24.6729679107666
2011-11-17,24.496137619018555
2011-11-18,24.790851593017578
2011-11-21,24.366470336914062
2011-11-22,24.331111907958984
2011-11-23,23.458768844604492
2011-11-25,23.38804054260254
2011-11-28,24.136598587036133
2011-11-29,24.21322250366211
2011-11-30,25.103242874145508
2011-12-01,25.09145736694336
2011-12-02,25.120925903320312
2011-12-05,25.427427291870117
2011-12-06,25.78107452392578
2011-12-07,25.67498207092285
2011-12-08,24.944103240966797
2011-12-09,25.439208984375
2011-12-12,25.34490394592285
2011-12-13,24.720121383666992
2011-12-14,24.93231773376465
2011-12-15,24.961780548095703
2011-12-16,24.8380069732666
2011-12-19,24.525615692138672
2011-12-20,25.02661895751953
2011-12-21,25.115032196044922
2011-12-22,25.34490394592285
2011-12-23,25.645511627197266
2011-12-27,25.604249954223633
2011-12-28,25.22702407836914
2011-12-29,25.73981285095215
2011-12-30,25.574785232543945
2012-01-03,25.78107452392578
2012-01-04,25.68059539794922
2012-01-05,25.993846893310547
2012-01-06,25.686511993408203
2012-01-09,25.627408981323242
2012-01-10,25.940658569335938
2012-01-11,25.958383560180664
2012-01-12,26.070680618286133
2012-01-13,25.982027053833008
2012-01-17,25.952470779418945
2012-01-18,26.330738067626953
2012-01-19,26.525779724121094
2012-01-20,26.78583335876465
2012-01-23,26.886316299438477
2012-01-24,26.803573608398438
2012-01-25,26.898136138916016
2012-01-26,26.596702575683594
2012-01-27,27.039981842041016
2012-01-30,26.66762351989746
2012-01-31,26.992706298828125
2012-02-01,27.335498809814453
2012-02-02,27.619203567504883
2012-02-03,28.174774169921875
2012-02-06,27.991552352905273
2012-02-07,27.92062759399414
2012-02-08,27.873350143432617
2012-02-09,27.583738327026367
2012-02-10,27.896989822387695
2012-02-13,28.381635665893555
2012-02-14,28.428924560546875
2012-02-15,28.216150283813477
2012-02-16,28.759906768798828
2012-02-17,28.795360565185547
2012-02-21,29.014055252075195
2012-02-22,28.795360565185547
2012-02-23,28.830827713012695
2012-02-24,28.8426570892334
2012-02-27,28.7303409576416
2012-02-28,28.80718231201172
2012-02-29,28.62987518310547
2012-03-01,28.765817642211914
2012-03-02,28.700796127319336
2012-03-05,29.073158264160156
2012-03-06,28.476205825805664
2012-03-07,28.547122955322266
2012-03-08,28.665328979492188
2012-03-09,28.824914932250977
2012-03-12,28.70670509338379
2012-03-13,29.238651275634766
2012-03-14,29.309566497802734
2012-03-15,29.8060359954834
2012-03-16,29.876962661743164
2012-03-19,29.735116958618164
2012-03-20,29.78240203857422
2012-03-21,29.599184036254883
2012-03-22,29.215009689331055
2012-03-23,29.291839599609375
2012-03-26,29.847414016723633
2012-03-27,29.741029739379883
2012-03-28,29.687829971313477
2012-03-29,29.339120864868164
2012-03-30,29.46323585510254
2012-04-02,29.676010131835938
2012-04-03,29.58116912841797
2012-04-04,29.172119140625
2012-04-05,29.09505844116211
2012-04-09,28.674161911010742
2012-04-10,28.44296646118164
2012-04-11,28.83422088623047
2012-04-12,29.213621139526367
2012-04-13,28.769012451171875
2012-04-16,28.905359268188477
2012-04-17,29.361812591552734
2012-04-18,29.207683563232422
2012-04-19,28.828290939331055
2012-04-20,28.828290939331055
2012-04-23,28.638595581054688
2012-04-24,28.982433319091797
2012-04-25,28.478540420532227
2012-04-26,28.84015464782715
2012-04-27,29.10099220275879
2012-04-30,28.875713348388672
2012-05-01,29.012065887451172
2012-05-02,28.857934951782227
2012-05-03,28.61488151550293
2012-05-04,28.193988800048828
2012-05-07,28.371829986572266
2012-05-08,28.561534881591797
2012-05-09,28.223628997802734
2012-05-10,28.448898315429688
2012-05-11,28.579317092895508
2012-05-14,28.223628997802734
2012-05-15,27.85609245300293
2012-05-16,27.476686477661133
2012-05-17,27.12100601196289
2012-05-18,26.97280502319336
2012-05-21,27.3699893951416
2012-05-22,27.43518829345703
2012-05-23,27.535978317260742
2012-05-24,27.903505325317383
2012-05-25,27.54783821105957
2012-05-29,27.618967056274414
2012-05-30,27.364059448242188
2012-05-31,27.660459518432617
2012-06-01,27.008371353149414
2012-06-04,26.84830665588379
2012-06-05,27.275136947631836
2012-06-06,27.968725204467773
2012-06-07,28.022071838378906
2012-06-08,28.158422470092773
2012-06-11,28.063575744628906
2012-06-12,28.35997200012207
2012-06-13,28.051712036132812
2012-06-14,28.44296646118164
2012-06-15,28.644529342651367
2012-06-18,29.201770782470703
2012-06-19,29.53373908996582
2012-06-20,29.379608154296875
2012-06-21,28.852008819580078
2012-06-22,28.917219161987305
2012-06-25,28.65044593811035
2012-06-26,28.83422088623047
2012-06-27,29.284761428833008
2012-06-28,29.403322219848633
2012-06-29,29.966482162475586
2012-07-02,30.079116821289062
2012-07-03,30.536951065063477
2012-07-05,30.447755813598633
2012-07-06,30.257492065429688
2012-07-09,30.20398712158203
2012-07-10,30.126676559448242
2012-07-11,30.364511489868164
2012-07-12,30.168302536010742
2012-07-13,30.858013153076172
2012-07-16,30.61423110961914
2012-07-17,30.667753219604492
2012-07-18,30.846113204956055
2012-07-19,30.667753219604492
2012-07-20,30.435850143432617
2012-07-23,30.215885162353516
2012-07-24,29.978046417236328
2012-07-25,29.948326110839844
2012-07-26,29.193222045898438
2012-07-27,29.734277725219727
2012-07-30,29.752107620239258
2012-07-31,29.579681396484375
2012-08-01,29.520235061645508
2012-08-02,29.9602108001709
2012-08-03,30.536951065063477
2012-08-06,30.542896270751953
2012-08-07,30.542896270751953
2012-08-08,30.150461196899414
2012-08-09,29.609416961669922
2012-08-10,29.91263198852539
2012-08-13,30.013717651367188
2012-08-14,29.918594360351562
2012-08-15,30.0434513092041
2012-08-16,30.269390106201172
2012-08-17,30.388303756713867
2012-08-20,30.364511489868164
2012-08-21,30.11480140686035
2012-08-22,30.067243576049805
2012-08-23,30.007770538330078
2012-08-24,30.287216186523438
2012-08-27,30.39423942565918
2012-08-28,30.311006546020508
2012-08-29,30.38235092163086
2012-08-30,30.22180938720703
2012-08-31,30.429908752441406
2012-09-04,30.62612533569336
2012-09-05,30.661806106567383
2012-09-06,31.000694274902344
2012-09-07,31.07798957824707
2012-09-10,30.852060317993164
2012-09-11,31.119598388671875
2012-09-12,31.03042221069336
2012-09-13,31.256359100341797
2012-09-14,31.369335174560547
2012-09-17,31.06015968322754
2012-09-18,30.970972061157227
2012-09-19,30.994762420654297
2012-09-20,31.05421257019043
2012-09-21,30.86989974975586
2012-09-24,30.905555725097656
2012-09-25,30.50721549987793
2012-09-26,30.215885162353516
2012-09-27,30.412078857421875
2012-09-28,30.530990600585938
2012-10-01,30.50721549987793
2012-10-02,30.34072494506836
2012-10-03,30.43018341064453
2012-10-04,30.823740005493164
2012-10-05,30.966867446899414
2012-10-08,30.859519958496094
2012-10-09,30.46596908569336
2012-10-10,30.33477020263672
2012-10-11,30.543489456176758
2012-10-12,30.275136947631836
2012-10-15,30.26320457458496
2012-10-16,30.64484977722168
2012-10-17,31.06228256225586
2012-10-18,30.97283935546875
2012-10-19,30.4719295501709
2012-10-22,30.525583267211914
2012-10-23,30.316877365112305
2012-10-24,30.406326293945312
2012-10-25,29.917341232299805
2012-10-26,30.09027862548828
2012-10-31,30.16779899597168
2012-11-01,30.412294387817383
2012-11-02,30.149921417236328
2012-11-05,30.19761848449707
2012-11-06,30.29303550720215
2012-11-07,29.708633422851562
2012-11-08,29.678808212280273
2012-11-09,29.94715690612793
2012-11-12,29.851757049560547
2012-11-13,29.821935653686523
2012-11-14,29.547630310058594
2012-11-15,29.714595794677734
2012-11-16,30.096233367919922
2012-11-19,30.36458396911621
2012-11-20,30.50769805908203
2012-11-21,30.549442291259766
2012-11-23,30.913206100463867
2012-11-26,30.8297176361084
2012-11-27,30.758153915405273
2012-11-28,30.871450424194336
2012-11-29,30.94898223876953
2012-11-30,31.002641677856445
2012-12-03,30.895313262939453
2012-12-04,30.81182289123535
2012-12-05,30.901277542114258
2012-12-06,30.7879638671875
2012-12-07,30.871450424194336
2012-12-10,31.074207305908203
2012-12-11,31.008617401123047
2012-12-12,31.06228256225586
2012-12-13,30.49577522277832
2012-12-14,30.16183090209961
2012-12-17,30.895313262939453
2012-12-18,30.925128936767578
2012-12-19,30.931095123291016
2012-12-20,31.587039947509766
2012-12-21,31.074207305908203
2012-12-24,31.06825065612793
2012-12-26,30.770090103149414
2012-12-27,30.49577522277832
2012-12-28,30.388429641723633
2012-12-31,30.81182289123535
2013-01-02,31.427818298339844
2013-01-03,31.77469253540039
2013-01-04,31.9720401763916
2013-01-07,32.01390838623047
2013-01-08,31.726848602294922
2013-01-09,31.71489715576172
2013-01-10,31.840478897094727
2013-01-11,31.966064453125
2013-01-14,32.0079345703125
2013-01-15,31.960094451904297
2013-01-16,32.0378532409668
2013-01-17,32.06177520751953
2013-01-18,32.15147018432617
2013-01-22,32.55217742919922
2013-01-23,32.55813980102539
2013-01-24,33.19807434082031
2013-01-25,33.479156494140625
2013-01-28,33.28179168701172
2013-01-29,33.28778076171875
2013-01-30,33.23994445800781
2013-01-31,33.31768798828125
2013-02-01,33.50307083129883
2013-02-04,33.120323181152344
2013-02-05,32.91100311279297
2013-02-06,33.359535217285156
2013-02-07,33.18013000488281
2013-02-08,33.22199249267578
2013-02-11,33.38345718383789
2013-02-12,33.491119384765625
2013-02-13,33.56885528564453
2013-02-14,33.479156494140625
2013-02-15,33.61669158935547
2013-02-19,33.927696228027344
2013-02-20,33.443267822265625
2013-02-21,33.31168746948242
2013-02-22,33.56885528564453
2013-02-25,32.89305877685547
2013-02-26,33.08442306518555
2013-02-27,33.55092239379883
2013-02-28,33.60472869873047
2013-03-01,33.67052459716797
2013-03-04,33.927696228027344
2013-03-05,34.334373474121094
2013-03-06,34.58555603027344
2013-03-07,34.657310485839844
2013-03-08,34.89654541015625
2013-03-11,35.15372085571289
2013-03-12,35.147727966308594
2013-03-13,35.51852035522461
2013-03-14,35.66206359863281
2013-03-15,35.500587463378906
2013-03-18,35.081939697265625
2013-03-19,35.123802185058594
2013-03-20,35.3869514465332
2013-03-21,35.23745346069336
2013-03-22,35.45871353149414
2013-03-25,35.39292907714844
2013-03-26,35.476661682128906
2013-03-27,35.48862838745117
2013-03-28,35.76372528076172
2013-04-01,35.56038284301758
2013-04-02,35.65607452392578
2013-04-03,34.98433303833008
2013-04-04,35.36818313598633
2013-04-05,34.87038040161133
2013-04-08,35.00830841064453
2013-04-09,35.0023193359375
2013-04-10,35.973941802978516
2013-04-11,35.88398742675781
2013-04-12,35.75802993774414
2013-04-15,34.930355072021484
2013-04-16,35.656070709228516
2013-04-17,35.11028289794922
2013-04-18,35.18824768066406
2013-04-19,35.56612014770508
2013-04-22,35.5361213684082
2013-04-23,36.05191421508789
2013-04-24,36.38780212402344
2013-04-25,36.837608337402344
2013-04-26,36.771644592285156
2013-04-29,37.1254997253418
2013-04-30,37.227474212646484
2013-05-01,36.771644592285156
2013-05-02,37.323421478271484
2013-05-03,37.563323974609375
2013-05-06,37.785240173339844
2013-05-07,38.10311508178711
2013-05-08,38.50496292114258
2013-05-09,38.42699432373047
2013-05-10,38.50496292114258
2013-05-13,38.49296951293945
2013-05-14,38.918800354003906
2013-05-15,39.206703186035156
2013-05-16,38.72089385986328
2013-05-17,38.90081024169922
2013-05-20,39.08673858642578
2013-05-21,39.08673858642578
2013-05-22,38.64889144897461
2013-05-23,38.58892059326172
2013-05-24,38.54094314575195
2013-05-28,38.79285430908203
2013-05-29,38.738868713378906
2013-05-30,39.21868896484375
2013-05-31,38.69089126586914
2013-06-03,38.5289421081543
2013-06-04,37.94717025756836
2013-06-05,37.63529968261719
2013-06-06,38.36101531982422
2013-06-07,38.960777282714844
2013-06-10,39.05073928833008
2013-06-11,38.60691452026367
2013-06-12,38.68488693237305
2013-06-13,39.1587028503418
2013-06-14,38.780853271484375
2013-06-17,39.21868896484375
2013-06-18,39.14670181274414
2013-06-19,38.864830017089844
2013-06-20,38.76284408569336
2013-06-21,38.714881896972656
2013-06-24,38.289058685302734
2013-06-25,38.74486541748047
2013-06-26,39.00876235961914
2013-06-27,39.416603088378906
2013-06-28,39.06874084472656
2013-07-01,39.48257827758789
2013-07-02,39.650943756103516
2013-07-03,39.584800720214844
2013-07-05,40.33645248413086
2013-07-08,40.67319869995117
2013-07-09,40.925743103027344
2013-07-10,41.238433837890625
2013-07-11,41.4188232421875
2013-07-12,41.63529968261719
2013-07-15,41.65333557128906
2013-07-16,41.364707946777344
2013-07-17,41.31058120727539
2013-07-18,41.80968475341797
2013-07-19,41.821712493896484
2013-07-22,42.44105911254883
2013-07-23,42.2967529296875
2013-07-24,41.94798278808594
2013-07-25,42.465126037597656
2013-07-26,42.2967529296875
2013-07-29,42.30276107788086
2013-07-30,42.5252571105957
2013-07-31,42.74171829223633
2013-08-01,43.860191345214844
2013-08-02,43.53546905517578
2013-08-05,43.07246017456055
2013-08-06,42.747737884521484
2013-08-07,42.59139633178711
2013-08-08,42.789825439453125
2013-08-09,42.789825439453125
2013-08-12,42.777801513671875
2013-08-13,43.00631332397461
2013-08-14,42.78382873535156
2013-08-15,42.338844299316406
2013-08-16,42.65153884887695
2013-08-19,42.09231185913086
2013-08-20,42.35688400268555
2013-08-21,42.068260192871094
2013-08-22,42.880027770996094
2013-08-23,42.88603210449219
2013-08-26,42.73573303222656
2013-08-27,41.55111312866211
2013-08-28,41.70745086669922
2013-08-29,41.869815826416016
2013-08-30,41.424842834472656
2013-09-03,41.59320068359375
2013-09-04,42.1824951171875
2013-09-05,42.61545181274414
2013-09-06,42.423038482666016
2013-09-09,42.95219421386719
2013-09-10,43.37910842895508
2013-09-11,43.64370346069336
2013-09-12,43.3851318359375
2013-09-13,43.39716720581055
2013-09-16,43.836124420166016
2013-09-17,43.77598190307617
