Date,NGVC
2012-07-25,12.83402156829834
2012-07-26,13.832860946655273
2012-07-27,14.299944877624512
2012-07-30,14.371806144714355
2012-07-31,14.573014259338379
2012-08-01,14.184968948364258
2012-08-02,13.919095039367676
2012-08-03,14.206526756286621
2012-08-06,14.271200180053711
2012-08-07,14.149039268493652
2012-08-08,13.667587280273438
2012-08-09,13.322663307189941
2012-08-10,13.689143180847168
2012-08-13,13.487936973571777
2012-08-14,13.437639236450195
2012-08-15,13.257989883422852
2012-08-16,13.452010154724121
2012-08-17,13.344222068786621
2012-08-20,13.430448532104492
2012-08-21,13.279547691345215
2012-08-22,13.236433982849121
2012-08-23,13.437639236450195
2012-08-24,14.06999683380127
2012-08-27,15.040091514587402
2012-08-28,14.882003784179688
2012-08-29,14.731097221374512
2012-08-30,15.478431701660156
2012-08-31,15.435317993164062
2012-09-04,15.442500114440918
2012-09-05,15.385018348693848
2012-09-06,15.1981840133667
2012-09-07,15.047279357910156
2012-09-10,14.81014633178711
2012-09-11,14.802962303161621
2012-09-12,14.199346542358398
2012-09-13,15.018536567687988
2012-09-14,15.169439315795898
2012-09-17,15.87366008758545
2012-09-18,16.12516212463379
2012-09-19,16.31199836730957
2012-09-20,15.945516586303711
2012-09-21,16.412599563598633
2012-09-24,16.340736389160156
2012-09-25,15.85209846496582
2012-09-26,16.117979049682617
2012-09-27,15.945516586303711
2012-09-28,16.0389347076416
2012-10-01,16.83656883239746
2012-10-02,16.879688262939453
2012-10-03,17.785110473632812
2012-10-04,17.71324920654297
2012-10-05,17.267724990844727
2012-10-08,16.800636291503906
2012-10-09,15.85209846496582
2012-10-10,16.082050323486328
2012-10-11,16.168277740478516
2012-10-12,16.096418380737305
2012-10-15,16.089235305786133
2012-10-16,15.8449125289917
2012-10-17,15.808982849121094
2012-10-18,15.679640769958496
2012-10-19,15.392203330993652
2012-10-22,14.50833797454834
2012-10-23,14.759843826293945
2012-10-24,14.343056678771973
2012-10-25,14.450848579406738
2012-10-26,14.60175609588623
2012-10-31,14.573014259338379
2012-11-01,14.666426658630371
2012-11-02,14.192157745361328
2012-11-05,13.761000633239746
2012-11-06,13.854423522949219
2012-11-07,13.358592987060547
2012-11-08,13.423264503479004
2012-11-09,13.020856857299805
2012-11-12,13.12145709991455
2012-11-13,12.905882835388184
2012-11-14,13.588541984558105
2012-11-15,14.285572052001953
2012-11-16,14.422102928161621
2012-11-19,15.126321792602539
2012-11-20,15.313159942626953
2012-11-21,15.147881507873535
2012-11-23,15.449690818786621
2012-11-26,15.068835258483887
2012-11-27,14.30713176727295
2012-11-28,14.105924606323242
2012-11-29,13.875975608825684
2012-11-30,13.775376319885254
2012-12-03,13.854423522949219
2012-12-04,14.44366455078125
2012-12-05,14.472406387329102
2012-12-06,15.061649322509766
2012-12-07,15.061649322509766
2012-12-10,15.111952781677246
2012-12-11,15.061649322509766
2012-12-12,13.926277160644531
2012-12-13,14.350244522094727
2012-12-14,14.07718276977539
2012-12-17,14.07718276977539
2012-12-18,14.50833797454834
2012-12-19,14.24245834350586
2012-12-20,14.458035469055176
2012-12-21,14.034067153930664
2012-12-24,14.091556549072266
2012-12-26,13.789748191833496
2012-12-27,13.646026611328125
2012-12-28,13.868790626525879
2012-12-31,13.717887878417969
2013-01-02,14.357428550720215
2013-01-03,14.141857147216797
2013-01-04,13.717887878417969
2013-01-07,12.92743968963623
2013-01-08,12.826835632324219
2013-01-09,12.769347190856934
2013-01-10,12.711858749389648
2013-01-11,12.848392486572266
2013-01-14,13.157383918762207
2013-01-15,13.394518852233887
2013-01-16,13.538237571716309
2013-01-17,13.78255844116211
2013-01-18,13.883159637451172
2013-01-22,14.264019012451172
2013-01-23,14.378993034362793
2013-01-24,14.573014259338379
2013-01-25,14.910748481750488
2013-01-28,14.817334175109863
2013-01-29,14.961047172546387
2013-01-30,14.60175609588623
2013-01-31,14.759843826293945
2013-02-01,15.83054256439209
2013-02-04,15.111952781677246
2013-02-05,15.190999984741211
2013-02-06,15.428133010864258
2013-02-07,15.270042419433594
2013-02-08,15.140697479248047
2013-02-11,14.882003784179688
2013-02-12,15.147881507873535
2013-02-13,16.26169776916504
2013-02-14,16.28325653076172
2013-02-15,16.211395263671875
2013-02-19,16.28325653076172
2013-02-20,15.28442096710205
2013-02-21,15.420941352844238
2013-02-22,15.492803573608398
2013-02-25,15.183813095092773
2013-02-26,15.090394020080566
2013-02-27,15.083211898803711
2013-02-28,14.874817848205566
2013-03-01,15.499992370605469
2013-03-04,15.305970191955566
2013-03-05,15.018536567687988
2013-03-06,14.795767784118652
2013-03-07,14.738287925720215
2013-03-08,15.248482704162598
2013-03-11,15.00416374206543
2013-03-12,14.522706031799316
2013-03-13,14.637686729431152
2013-03-14,14.50833797454834
2013-03-15,14.479588508605957
2013-03-18,14.529891967773438
2013-03-19,14.573014259338379
2013-03-20,15.00416374206543
2013-03-21,15.176623344421387
2013-03-22,16.031747817993164
2013-03-25,16.527576446533203
2013-03-26,16.592248916625977
2013-03-27,16.24013900756836
2013-03-28,16.20421028137207
2013-04-01,15.909591674804688
2013-04-02,16.089235305786133
2013-04-03,16.2545108795166
2013-04-04,16.110795974731445
2013-04-05,15.8449125289917
2013-04-08,17.14556312561035
2013-04-09,17.72043800354004
2013-04-10,18.25218963623047
2013-04-11,17.044954299926758
2013-04-12,17.188678741455078
2013-04-15,16.189834594726562
2013-04-16,16.786272048950195
2013-04-17,17.044954299926758
2013-04-18,17.260536193847656
2013-04-19,17.25335121154785
2013-04-22,17.425811767578125
2013-04-23,18.280933380126953
2013-04-24,18.18752098083496
2013-04-25,17.871337890625
2013-04-26,17.418624877929688
2013-04-29,18.144399642944336
2013-04-30,18.022245407104492
2013-05-01,17.785110473632812
2013-05-02,18.072546005249023
2013-05-03,17.52641487121582
2013-05-06,17.81385612487793
2013-05-07,17.382699966430664
2013-05-08,17.986310958862305
2013-05-09,18.10847282409668
2013-05-10,21.13373565673828
2013-05-13,20.76007080078125
2013-05-14,21.32056999206543
2013-05-15,21.299009323120117
2013-05-16,21.205598831176758
2013-05-17,21.198406219482422
2013-05-20,21.435544967651367
2013-05-21,21.500225067138672
2013-05-22,20.120529174804688
2013-05-23,20.4654483795166
2013-05-24,20.64510154724121
2013-05-28,20.688209533691406
2013-05-29,20.566051483154297
2013-05-30,20.558870315551758
2013-05-31,20.372032165527344
2013-06-03,19.560026168823242
2013-06-04,19.229473114013672
2013-06-05,18.683347702026367
2013-06-06,19.21510124206543
2013-06-07,20.0845947265625
2013-06-10,21.01157569885254
2013-06-11,19.689369201660156
2013-06-12,19.624692916870117
2013-06-13,19.897764205932617
2013-06-14,20.839115142822266
2013-06-17,23.10267448425293
2013-06-18,22.700267791748047
2013-06-19,23.41166877746582
2013-06-20,22.29067039489746
2013-06-21,23.555387496948242
2013-06-24,23.24639320373535
2013-06-25,23.950613021850586
2013-06-26,23.936237335205078
2013-06-27,23.397300720214844
2013-06-28,22.276296615600586
2013-07-01,23.124231338500977
2013-07-02,24.209306716918945
2013-07-03,24.726688385009766
2013-07-05,26.04171371459961
2013-07-08,26.66688346862793
2013-07-09,28.09687614440918
2013-07-10,26.73155403137207
2013-07-11,27.04773712158203
2013-07-12,26.990253448486328
2013-07-15,26.37225914001465
2013-07-16,25.014123916625977
2013-07-17,25.272817611694336
2013-07-18,25.718345642089844
2013-07-19,26.717185974121094
2013-07-22,26.42974853515625
2013-07-23,25.37342643737793
2013-07-24,25.129100799560547
2013-07-25,25.876434326171875
2013-07-26,26.23573112487793
2013-07-29,25.747095108032227
2013-07-30,25.0500545501709
2013-07-31,25.75428009033203
2013-08-01,25.79738998413086
2013-08-02,26.436939239501953
2013-08-05,26.020153045654297
2013-08-06,25.438098907470703
2013-08-07,24.748245239257812
2013-08-08,25.08598518371582
2013-08-09,24.791364669799805
2013-08-12,24.475183486938477
2013-08-13,24.331464767456055
2013-08-14,25.07161521911621
2013-08-15,23.91468048095703
2013-08-16,23.71347999572754
2013-08-19,23.60568618774414
2013-08-20,23.8068904876709
2013-08-21,24.733877182006836
2013-08-22,25.380605697631836
2013-08-23,27.06210708618164
2013-08-26,27.6944637298584
2013-08-27,25.869253158569336
2013-08-28,26.14949607849121
2013-08-29,27.198637008666992
2013-08-30,27.701650619506836
2013-09-03,27.996267318725586
2013-09-04,27.220195770263672
2013-09-05,26.587841033935547
2013-09-06,25.89798927307129
2013-09-09,27.12678337097168
2013-09-10,26.92557716369629
2013-09-11,27.751951217651367
2013-09-12,28.8873291015625
2013-09-13,30.152053833007812
2013-09-16,29.728071212768555
2013-09-17,29.598730087280273
2013-09-18,29.12446403503418
2013-09-19,28.168733596801758
2013-09-20,26.537540435791016
2013-09-23,25.79738998413086
2013-09-24,26.508792877197266
2013-09-25,26.95431900024414
2013-09-26,27.91722869873047
2013-09-27,27.198637008666992
2013-09-30,28.528038024902344
2013-10-01,27.67290687561035
2013-10-02,26.789037704467773
2013-10-03,26.451311111450195
2013-10-04,27.845375061035156
2013-10-07,27.371103286743164
2013-10-08,25.826128005981445
2013-10-09,26.23573112487793
2013-10-10,26.709999084472656
2013-10-11,27.349546432495117
2013-10-14,27.802249908447266
2013-10-15,26.85371208190918
2013-10-16,27.421409606933594
2013-10-17,27.910045623779297
2013-10-18,28.506473541259766
2013-10-21,28.556779861450195
2013-10-22,27.751951217651367
2013-10-23,27.67290687561035
2013-10-24,27.507633209228516
2013-10-25,27.486080169677734
2013-10-28,28.003459930419922
2013-10-29,28.599889755249023
2013-10-30,28.384315490722656
2013-10-31,28.671756744384766
2013-11-01,27.550752639770508
2013-11-04,28.57832908630371
2013-11-05,27.802249908447266
2013-11-06,27.557931900024414
2013-11-07,27.234567642211914
2013-11-08,27.13396453857422
2013-11-11,26.738746643066406
2013-11-12,27.270498275756836
2013-11-13,27.234567642211914
2013-11-14,26.59502601623535
2013-11-15,27.083662033081055
2013-11-18,25.157848358154297
2013-11-19,25.19377326965332
2013-11-20,26.566286087036133
2013-11-21,27.29205322265625
2013-11-22,26.084823608398438
2013-11-25,26.034523010253906
2013-11-26,25.703977584838867
2013-11-27,26.587841033935547
2013-11-29,26.42974853515625
2013-12-02,27.478891372680664
2013-12-03,28.427433013916016
2013-12-04,27.71603012084961
2013-12-05,27.90285873413086
2013-12-06,27.866928100585938
2013-12-09,26.87527847290039
2013-12-10,27.277685165405273
2013-12-11,27.263315200805664
2013-12-12,27.852554321289062
2013-12-13,27.644168853759766
2013-12-16,27.78788185119629
2013-12-17,28.377126693725586
2013-12-18,29.153213500976562
2013-12-19,29.146028518676758
2013-12-20,29.5340576171875
2013-12-23,29.87898063659668
2013-12-24,30.02269744873047
2013-12-26,30.13048553466797
2013-12-27,30.116117477416992
2013-12-30,30.187963485717773
2013-12-31,30.50416374206543
2014-01-02,29.993955612182617
2014-01-03,30.173606872558594
2014-01-06,30.209537506103516
2014-01-07,30.540084838867188
2014-01-08,30.5688419342041
2014-01-09,30.281394958496094
2014-01-10,30.690990447998047
2014-01-13,29.066974639892578
2014-01-14,30.446664810180664
2014-01-15,30.446664810180664
2014-01-16,30.065807342529297
2014-01-17,29.785560607910156
2014-01-21,30.087377548217773
2014-01-22,30.29576301574707
2014-01-23,29.462194442749023
2014-01-24,27.248945236206055
2014-01-27,27.356735229492188
2014-01-28,24.97100830078125
2014-01-29,24.0799560546875
2014-01-30,24.388954162597656
2014-01-31,27.284873962402344
2014-02-03,27.299243927001953
2014-02-04,27.450145721435547
2014-02-05,27.004623413085938
2014-02-06,27.687278747558594
2014-02-07,27.220195770263672
2014-02-10,27.241756439208984
2014-02-11,27.414220809936523
2014-02-12,27.629793167114258
2014-02-13,27.744770050048828
2014-02-14,28.599889755249023
2014-02-18,28.880146026611328
2014-02-19,28.77235984802246
2014-02-20,28.880146026611328
2014-02-21,28.62145233154297
2014-02-24,28.35556983947754
2014-02-25,28.686113357543945
2014-02-26,29.117277145385742
2014-02-27,29.469383239746094
2014-02-28,29.275373458862305
2014-03-03,29.44782257080078
2014-03-04,30.15923500061035
2014-03-05,30.29576301574707
2014-03-06,30.310131072998047
2014-03-07,30.403554916381836
2014-03-10,30.28858184814453
2014-03-11,29.627477645874023
2014-03-12,30.346065521240234
2014-03-13,29.958023071289062
2014-03-14,30.144853591918945
2014-03-17,30.69818115234375
2014-03-18,31.50299644470215
2014-03-19,31.653902053833008
2014-03-20,31.668270111083984
2014-03-21,31.589214324951172
2014-03-24,31.158069610595703
2014-03-25,30.856266021728516
2014-03-26,30.47541046142578
2014-03-27,30.597572326660156
2014-03-28,30.72691535949707
2014-03-31,31.373645782470703
2014-04-01,31.222749710083008
2014-04-02,30.856266021728516
2014-04-03,30.238277435302734
2014-04-04,29.34722328186035
2014-04-07,27.924421310424805
2014-04-08,27.816621780395508
2014-04-09,28.01783561706543
2014-04-10,26.796226501464844
2014-04-11,25.869253158569336
2014-04-14,25.229700088500977
2014-04-15,25.057239532470703
2014-04-16,25.13628578186035
2014-04-17,25.29437255859375
2014-04-21,25.718345642089844
2014-04-22,26.523164749145508
2014-04-23,26.343517303466797
2014-04-24,26.13512420654297
2014-04-25,26.0273380279541
2014-04-28,26.21417236328125
2014-04-29,25.883625030517578
2014-04-30,25.58180809020996
2014-05-01,26.228544235229492
2014-05-02,16.63536834716797
2014-05-05,17.224607467651367
2014-05-06,17.088077545166016
2014-05-07,16.26169776916504
2014-05-08,16.29043960571289
2014-05-09,17.375513076782227
2014-05-12,17.46893310546875
2014-05-13,17.24616050720215
2014-05-14,16.513202667236328
2014-05-15,16.541946411132812
2014-05-16,16.66411018371582
2014-05-19,16.613807678222656
2014-05-20,15.952706336975098
2014-05-21,14.925119400024414
2014-05-22,15.155065536499023
2014-05-23,15.341902732849121
2014-05-27,15.586222648620605
2014-05-28,14.81014633178711
2014-05-29,14.882003784179688
2014-05-30,14.93949031829834
2014-06-02,14.17778491973877
2014-06-03,14.53708267211914
2014-06-04,14.996977806091309
2014-06-05,15.298786163330078
2014-06-06,15.83054256439209
2014-06-09,15.866467475891113
2014-06-10,15.995820999145508
2014-06-11,15.981443405151367
2014-06-12,16.110795974731445
2014-06-13,16.527576446533203
2014-06-16,16.4700870513916
2014-06-17,16.4700870513916
2014-06-18,16.1467227935791
2014-06-19,15.837727546691895
2014-06-20,15.65807819366455
2014-06-23,15.729939460754395
2014-06-24,15.262858390808105
2014-06-25,15.270042419433594
2014-06-26,14.968234062194824
2014-06-27,14.846075057983398
2014-06-30,15.385018348693848
2014-07-01,15.672457695007324
2014-07-02,15.765873908996582
2014-07-03,16.139535903930664
2014-07-07,15.923954010009766
2014-07-08,15.428133010864258
2014-07-09,15.643710136413574
2014-07-10,15.938332557678223
2014-07-11,16.36948585510254
2014-07-14,16.319183349609375
2014-07-15,16.455717086791992
2014-07-16,16.506019592285156
2014-07-17,16.75752067565918
2014-07-18,17.181488037109375
2014-07-21,17.195863723754883
2014-07-22,17.224607467651367
2014-07-23,16.879688262939453
2014-07-24,17.030588150024414
2014-07-25,16.93716812133789
2014-07-28,16.82938003540039
2014-07-29,17.05215072631836
2014-07-30,17.15993309020996
2014-07-31,16.297624588012695
2014-08-01,14.86763858795166
2014-08-04,14.44366455078125
2014-08-05,14.623312950134277
2014-08-06,14.652050971984863
2014-08-07,14.343056678771973
2014-08-08,14.314318656921387
2014-08-11,14.141857147216797
2014-08-12,13.753816604614258
2014-08-13,13.732261657714844
2014-08-14,13.559798240661621
2014-08-15,13.3082914352417
2014-08-18,13.437639236450195
2014-08-19,13.329848289489746
2014-08-20,13.236433982849121
2014-08-21,13.143016815185547
2014-08-22,13.674773216247559
2014-08-25,13.602911949157715
2014-08-26,13.57416820526123
2014-08-27,13.430448532104492
2014-08-28,12.984926223754883
2014-08-29,13.257989883422852
2014-09-02,13.322663307189941
2014-09-03,13.416081428527832
2014-09-04,13.372966766357422
2014-09-05,13.602911949157715
2014-09-08,13.53105354309082
2014-09-09,13.193315505981445
2014-09-10,13.293920516967773
2014-09-11,13.466381072998047
2014-09-12,13.509496688842773
2014-09-15,13.459193229675293
2014-09-16,13.452010154724121
2014-09-17,12.89869499206543
2014-09-18,13.459193229675293
2014-09-19,13.171758651733398
2014-09-22,12.884322166442871
2014-09-23,12.431612968444824
2014-09-24,12.53221321105957
2014-09-25,12.539397239685059
2014-09-26,12.388494491577148
2014-09-29,12.316633224487305
2014-09-30,11.698650360107422
2014-10-01,11.713021278381348
2014-10-02,11.641162872314453
2014-10-03,11.669902801513672
2014-10-06,11.907039642333984
2014-10-07,11.92859935760498
2014-10-08,12.129802703857422
2014-10-09,11.633977890014648
2014-10-10,11.49025821685791
2014-10-13,11.892668724060059
2014-10-14,11.598045349121094
2014-10-15,11.942970275878906
2014-10-16,12.704672813415527
2014-10-17,12.57532787322998
2014-10-20,12.747790336608887
2014-10-21,12.59688663482666
2014-10-22,12.014826774597168
2014-10-23,12.187289237976074
2014-10-24,12.115432739257812
2014-10-27,11.835180282592773
2014-10-28,12.57532787322998
2014-10-29,12.445982933044434
2014-10-30,12.632818222045898
2014-10-31,13.01366901397705
2014-11-03,12.85557746887207
2014-11-04,12.711858749389648
2014-11-05,13.056785583496094
2014-11-06,13.3082914352417
2014-11-07,12.920252799987793
2014-11-10,13.00648307800293
2014-11-11,13.150201797485352
2014-11-12,13.538237571716309
2014-11-13,13.502311706542969
2014-11-14,13.689143180847168
2014-11-17,13.904723167419434
2014-11-18,14.113114356994629
2014-11-19,13.854423522949219
2014-11-20,13.904723167419434
2014-11-21,16.63536834716797
2014-11-24,16.563501358032227
2014-11-25,16.15390968322754
2014-11-26,16.15390968322754
2014-11-28,16.15390968322754
2014-12-01,16.513202667236328
2014-12-02,16.922801971435547
2014-12-03,17.648578643798828
2014-12-04,17.339580535888672
2014-12-05,17.957571029663086
2014-12-08,17.957571029663086
2014-12-09,18.16596031188965
2014-12-10,18.288122177124023
2014-12-11,18.906110763549805
2014-12-12,18.633041381835938
2014-12-15,18.482139587402344
2014-12-16,18.654605865478516
2014-12-17,19.06420135498047
2014-12-18,19.01389503479004
2014-12-19,18.963594436645508
2014-12-22,18.985151290893555
2014-12-23,18.8989200592041
2014-12-24,18.963594436645508
2014-12-26,19.21510124206543
2014-12-29,19.667816162109375
2014-12-30,19.2725887298584
2014-12-31,20.242692947387695
2015-01-02,19.12887191772461
2015-01-05,19.236661911010742
2015-01-06,18.316864013671875
2015-01-07,18.92047882080078
2015-01-08,18.740833282470703
2015-01-09,18.597118377685547
2015-01-12,18.755203247070312
2015-01-13,18.597118377685547
2015-01-14,18.668977737426758
2015-01-15,18.985151290893555
2015-01-16,19.595956802368164
2015-01-20,19.78278923034668
2015-01-21,19.768421173095703
2015-01-22,19.78278923034668
2015-01-23,20.50856590270996
2015-01-26,19.761232376098633
2015-01-27,20.300174713134766
2015-01-28,20.163639068603516
2015-01-29,20.451074600219727
2015-01-30,22.132577896118164
2015-02-02,21.708614349365234
2015-02-03,21.299009323120117
2015-02-04,22.326602935791016
2015-02-05,22.664335250854492
2015-02-06,22.491867065429688
2015-02-09,21.75172996520996
2015-02-10,21.442733764648438
2015-02-11,21.866695404052734
2015-02-12,21.435544967651367
2015-02-13,21.7589111328125
2015-02-17,21.737354278564453
2015-02-18,21.96011734008789
2015-02-19,21.830772399902344
2015-02-20,21.62238121032715
2015-02-23,21.40680694580078
2015-02-24,21.284639358520508
2015-02-25,21.104997634887695
2015-02-26,21.39242935180664
2015-02-27,21.162479400634766
2015-03-02,21.21996307373047
2015-03-03,20.659469604492188
2015-03-04,20.982833862304688
2015-03-05,20.9540958404541
2015-03-06,21.299009323120117
2015-03-09,21.564891815185547
2015-03-10,20.939720153808594
2015-03-11,20.81037139892578
2015-03-12,21.51459312438965
2015-03-13,21.104997634887695
2015-03-16,20.422334671020508
2015-03-17,19.955249786376953
2015-03-18,19.516910552978516
2015-03-19,19.12887191772461
2015-03-20,18.999526977539062
2015-03-23,19.39474868774414
2015-03-24,19.653438568115234
2015-03-25,19.337263107299805
2015-03-26,19.200727462768555
2015-03-27,19.466609954833984
2015-03-30,19.804349899291992
2015-03-31,19.840274810791016
2015-04-01,19.976804733276367
2015-04-02,20.350475311279297
2015-04-06,20.3576602935791
2015-04-07,20.659469604492188
2015-04-08,20.918161392211914
2015-04-09,20.990020751953125
2015-04-10,20.70977210998535
2015-04-13,20.688209533691406
2015-04-14,21.15529441833496
2015-04-15,20.321731567382812
2015-04-16,19.07856559753418
2015-04-17,18.841434478759766
2015-04-20,18.906110763549805
2015-04-21,19.171987533569336
2015-04-22,19.02827262878418
2015-04-23,19.186365127563477
2015-04-24,19.207914352416992
2015-04-27,19.01389503479004
2015-04-28,19.955249786376953
2015-04-29,19.445051193237305
2015-04-30,18.913297653198242
2015-05-01,19.04264259338379
2015-05-04,19.07856559753418
2015-05-05,19.06420135498047
2015-05-06,19.308521270751953
2015-05-07,18.597118377685547
2015-05-08,16.944355010986328
2015-05-11,17.339580535888672
2015-05-12,17.84259605407715
2015-05-13,17.691694259643555
2015-05-14,18.27374839782715
2015-05-15,18.316864013671875
2015-05-18,18.25218963623047
