Date,NPO
2010-01-04,23.931962966918945
2010-01-05,23.870773315429688
2010-01-06,23.241445541381836
2010-01-07,23.459962844848633
2010-01-08,23.68721580505371
2010-01-11,23.302631378173828
2010-01-12,22.56841278076172
2010-01-13,22.856847763061523
2010-01-14,22.856847763061523
2010-01-15,22.71700096130371
2010-01-19,23.302631378173828
2010-01-20,22.94426155090332
2010-01-21,22.349891662597656
2010-01-22,21.86041831970215
2010-01-25,21.55449867248535
2010-01-26,21.134939193725586
2010-01-27,21.545753479003906
2010-01-28,21.108720779418945
2010-01-29,21.28353500366211
2010-02-01,21.327245712280273
2010-02-02,21.598201751708984
2010-02-03,21.633159637451172
2010-02-04,21.370939254760742
2010-02-05,21.50204849243164
2010-02-08,21.065021514892578
2010-02-09,21.69434356689453
2010-02-10,21.50204849243164
2010-02-11,22.25374412536621
2010-02-12,22.533451080322266
2010-02-16,23.800844192504883
2010-02-17,24.16795539855957
2010-02-18,24.42144012451172
2010-02-19,24.30780601501465
2010-02-22,24.47388458251953
2010-02-23,24.124252319335938
2010-02-24,24.35150718688965
2010-02-25,24.176694869995117
2010-02-26,24.194181442260742
2010-03-01,25.181875228881836
2010-03-02,24.779802322387695
2010-03-03,24.797283172607422
2010-03-04,24.77106285095215
2010-03-05,25.085725784301758
2010-03-08,24.94587516784668
2010-03-09,25.059507369995117
2010-03-10,25.881126403808594
2010-03-11,25.601421356201172
2010-03-12,25.653873443603516
2010-03-15,25.505281448364258
2010-03-16,25.636388778686523
2010-03-17,25.662612915039062
2010-03-18,25.505281448364258
2010-03-19,25.094463348388672
2010-03-22,25.36542320251465
2010-03-23,25.697572708129883
2010-03-24,25.391643524169922
2010-03-25,25.37416648864746
2010-03-26,25.435348510742188
2010-03-29,25.487794876098633
2010-03-30,25.776235580444336
2010-03-31,25.41786766052246
2010-04-01,25.977272033691406
2010-04-05,26.12586784362793
2010-04-06,25.968534469604492
2010-04-07,25.959793090820312
2010-04-08,25.802459716796875
2010-04-09,25.863643646240234
2010-04-12,26.020978927612305
2010-04-13,25.951053619384766
2010-04-14,26.458011627197266
2010-04-15,26.55415916442871
2010-04-16,26.624086380004883
2010-04-19,26.91252326965332
2010-04-20,27.209712982177734
2010-04-21,27.594297409057617
2010-04-22,27.882736206054688
2010-04-23,27.92644500732422
2010-04-26,27.751630783081055
2010-04-27,27.795326232910156
2010-04-28,28.005109786987305
2010-04-29,28.267332077026367
2010-04-30,27.603036880493164
2010-05-03,28.005109786987305
2010-05-04,27.384517669677734
2010-05-05,26.702754974365234
2010-05-06,25.706310272216797
2010-05-07,25.942312240600586
2010-05-10,26.466751098632812
2010-05-11,27.052379608154297
2010-05-12,28.241107940673828
2010-05-13,29.08894920349121
2010-05-14,28.931621551513672
2010-05-17,29.831911087036133
2010-05-18,29.02776336669922
2010-05-19,28.136215209960938
2010-05-20,26.414302825927734
2010-05-21,27.06112289428711
2010-05-24,26.047195434570312
2010-05-25,25.575199127197266
2010-05-26,25.907352447509766
2010-05-27,27.026151657104492
2010-05-28,27.603036880493164
2010-06-01,26.484230041503906
2010-06-02,27.183486938476562
2010-06-03,27.786598205566406
2010-06-04,26.484230041503906
2010-06-07,25.688833236694336
2010-06-08,25.540241241455078
2010-06-09,25.37416648864746
2010-06-10,26.388090133666992
2010-06-11,27.55059814453125
2010-06-14,27.332082748413086
2010-06-15,28.206144332885742
2010-06-16,27.795326232910156
2010-06-17,27.777856826782227
2010-06-18,27.742889404296875
2010-06-21,27.297115325927734
2010-06-22,26.772672653198242
2010-06-23,26.624086380004883
2010-06-24,26.169567108154297
2010-06-25,25.793718338012695
2010-06-28,25.74127960205078
2010-06-29,25.033283233642578
2010-06-30,24.604990005493164
2010-07-01,24.25536346435547
2010-07-02,24.194181442260742
2010-07-06,23.494924545288086
2010-07-07,24.124252319335938
2010-07-08,24.64868927001953
2010-07-09,24.87594985961914
2010-07-12,24.535064697265625
2010-07-13,25.37416648864746
2010-07-14,25.47905158996582
2010-07-15,25.015806198120117
2010-07-16,23.89699935913086
2010-07-19,24.40395164489746
2010-07-20,24.72735595703125
2010-07-21,24.63121223449707
2010-07-22,25.435348510742188
2010-07-23,25.514020919799805
2010-07-26,26.326904296875
2010-07-27,25.811206817626953
2010-07-28,25.898605346679688
2010-07-29,26.143348693847656
2010-07-30,26.178312301635742
2010-08-02,26.956228256225586
2010-08-03,27.052379608154297
2010-08-04,27.72540855407715
2010-08-05,27.069860458374023
2010-08-06,26.877565383911133
2010-08-09,26.195785522460938
2010-08-10,25.548974990844727
2010-08-11,24.73609733581543
2010-08-12,24.81476593017578
2010-08-13,24.788537979125977
2010-08-16,25.024539947509766
2010-08-17,25.889869689941406
2010-08-18,25.92483139038086
2010-08-19,24.666170120239258
2010-08-20,24.92840003967285
2010-08-23,23.993144989013672
2010-08-24,23.783361434936523
2010-08-25,24.290321350097656
2010-08-26,23.774627685546875
2010-08-27,24.316543579101562
2010-08-30,24.063064575195312
2010-08-31,23.870773315429688
2010-09-01,25.050762176513672
2010-09-02,25.444093704223633
2010-09-03,25.898605346679688
2010-09-07,25.208091735839844
2010-09-08,25.33919906616211
2010-09-09,25.32172393798828
2010-09-10,25.531494140625
2010-09-13,25.907352447509766
2010-09-14,25.723796844482422
2010-09-15,26.02971649169922
2010-09-16,26.099645614624023
2010-09-17,26.248228073120117
2010-09-20,26.98245620727539
2010-09-21,27.06112289428711
2010-09-22,26.659040451049805
2010-09-23,26.81637191772461
2010-09-24,27.55059814453125
2010-09-27,27.533111572265625
2010-09-28,27.64674186706543
2010-09-29,27.428218841552734
2010-09-30,27.3408203125
2010-10-01,27.349559783935547
2010-10-04,26.772672653198242
2010-10-05,27.541854858398438
2010-10-06,27.943925857543945
2010-10-07,27.908964157104492
2010-10-08,28.48584747314453
2010-10-11,28.975318908691406
2010-10-12,29.150136947631836
2010-10-13,29.6570987701416
2010-10-14,29.770729064941406
2010-10-15,29.613391876220703
2010-10-18,29.831911087036133
2010-10-19,29.333688735961914
2010-10-20,29.770729064941406
2010-10-21,29.997995376586914
2010-10-22,30.33885955810547
2010-10-25,30.933225631713867
2010-10-26,30.749685287475586
2010-10-27,30.697227478027344
2010-10-28,30.40005874633789
2010-10-29,30.71472930908203
2010-11-01,30.487457275390625
2010-11-02,31.291601181030273
2010-11-03,31.23916244506836
2010-11-04,32.11323547363281
2010-11-05,32.340476989746094
2010-11-08,32.11323547363281
2010-11-09,31.64122200012207
2010-11-10,31.69366455078125
2010-11-11,31.676189422607422
2010-11-12,31.352783203125
2010-11-15,31.335304260253906
2010-11-16,30.583608627319336
2010-11-17,30.50495147705078
2010-11-18,31.003154754638672
2010-11-19,31.247894287109375
2010-11-22,31.282855987548828
2010-11-23,31.090564727783203
2010-11-24,31.73737335205078
2010-11-26,31.816030502319336
2010-11-29,32.09574508666992
2010-11-30,32.034568786621094
2010-12-01,33.371883392333984
2010-12-02,33.79142761230469
2010-12-03,34.280921936035156
2010-12-06,34.34209442138672
2010-12-07,34.543128967285156
2010-12-08,34.48194885253906
2010-12-09,34.761653900146484
2010-12-10,35.05009078979492
2010-12-13,34.77912521362305
2010-12-14,35.09379196166992
2010-12-15,35.12000274658203
2010-12-16,35.696895599365234
2010-12-17,35.793052673339844
2010-12-20,35.76683044433594
2010-12-21,36.10771179199219
2010-12-22,36.03778839111328
2010-12-23,35.793052673339844
2010-12-27,35.88920211791992
2010-12-28,35.565792083740234
2010-12-29,35.88043975830078
2010-12-30,35.80179214477539
2010-12-31,36.32622528076172
2011-01-03,36.81571578979492
2011-01-04,36.3349723815918
2011-01-05,36.710811614990234
2011-01-06,36.58843994140625
2011-01-07,36.74577713012695
2011-01-10,37.00799560546875
2011-01-11,36.62342071533203
2011-01-12,36.903114318847656
2011-01-13,36.78946304321289
2011-01-14,37.147857666015625
2011-01-18,37.12162399291992
2011-01-19,36.754520416259766
2011-01-20,36.24755859375
2011-01-21,36.474815368652344
2011-01-24,36.58843994140625
2011-01-25,36.859413146972656
2011-01-26,37.139122009277344
2011-01-27,37.24400329589844
2011-01-28,36.56222152709961
2011-01-31,36.28253173828125
2011-02-01,36.7982063293457
2011-02-02,36.737037658691406
2011-02-03,36.53599548339844
2011-02-04,36.378665924072266
2011-02-07,37.34889221191406
2011-02-08,37.156585693359375
2011-02-09,36.97303009033203
2011-02-10,36.920589447021484
2011-02-11,37.3925895690918
2011-02-14,37.62859344482422
2011-02-15,37.75968551635742
2011-02-16,36.77199935913086
2011-02-17,36.221343994140625
2011-02-18,35.836753845214844
2011-02-22,35.05009078979492
2011-02-23,33.94001770019531
2011-02-24,34.176029205322266
2011-02-25,34.7703857421875
2011-02-28,34.68299102783203
2011-03-01,33.68654251098633
2011-03-02,33.773956298828125
2011-03-03,34.665489196777344
2011-03-04,34.5081672668457
2011-03-07,33.5379524230957
2011-03-08,34.05364990234375
2011-03-09,34.06239700317383
2011-03-10,33.17958068847656
2011-03-11,33.05721664428711
2011-03-14,32.56774139404297
2011-03-15,32.21811294555664
2011-03-16,31.781084060668945
2011-03-17,31.457677841186523
2011-03-18,31.719894409179688
2011-03-21,31.85974884033203
2011-03-22,31.816030502319336
2011-03-23,31.422714233398438
2011-03-24,31.47516441345215
2011-03-25,31.746103286743164
2011-03-28,31.772329330444336
2011-03-29,31.64996910095215
2011-03-30,31.781084060668945
2011-03-31,31.746103286743164
2011-04-01,32.04329299926758
2011-04-04,32.36669921875
2011-04-05,32.57648468017578
2011-04-06,33.18832778930664
2011-04-07,33.275733947753906
2011-04-08,33.249515533447266
2011-04-11,33.34566116333008
2011-04-12,33.17084503173828
2011-04-13,33.14461898803711
2011-04-14,33.17958068847656
2011-04-15,33.625370025634766
2011-04-18,33.371883392333984
2011-04-19,33.45930099487305
2011-04-20,33.83513641357422
2011-04-21,34.06239700317383
2011-04-25,33.74773025512695
2011-04-26,34.51691818237305
2011-04-27,34.42950439453125
2011-04-28,34.61305618286133
2011-04-29,35.03261184692383
2011-05-02,35.303565979003906
2011-05-03,35.02386474609375
2011-05-04,34.761653900146484
2011-05-05,34.446983337402344
2011-05-06,37.48872375488281
2011-05-09,37.17407989501953
2011-05-10,38.432743072509766
2011-05-11,38.31909942626953
2011-05-12,38.32784652709961
2011-05-13,38.231712341308594
2011-05-16,37.803401947021484
2011-05-17,37.71600341796875
2011-05-18,38.161766052246094
2011-05-19,38.38029479980469
2011-05-20,38.42399597167969
2011-05-23,38.05687713623047
2011-05-24,38.153038024902344
2011-05-25,38.502655029296875
2011-05-26,38.78236770629883
2011-05-27,39.21065139770508
2011-05-31,39.8399772644043
2011-06-01,39.43790817260742
2011-06-02,39.560272216796875
2011-06-03,39.21938705444336
2011-06-06,39.09701919555664
2011-06-07,38.96591567993164
2011-06-08,38.9571647644043
2011-06-09,38.974647521972656
2011-06-10,38.712432861328125
2011-06-13,39.01835632324219
2011-06-14,39.822505950927734
2011-06-15,39.41167449951172
2011-06-16,39.402957916259766
2011-06-17,40.014793395996094
2011-06-20,39.98858642578125
2011-06-21,40.023536682128906
2011-06-22,39.84872055053711
2011-06-23,39.4204216003418
2011-06-24,39.0445671081543
2011-06-27,39.63894271850586
2011-06-28,41.15980911254883
2011-06-29,41.57063293457031
2011-06-30,42.016395568847656
2011-07-01,42.680702209472656
2011-07-05,42.741878509521484
2011-07-06,42.81180191040039
2011-07-07,42.99534606933594
2011-07-08,43.00409698486328
2011-07-11,42.73313903808594
2011-07-12,42.61951446533203
2011-07-13,43.065277099609375
2011-07-14,42.82053756713867
2011-07-15,42.69817352294922
2011-07-18,42.680702209472656
2011-07-19,43.476104736328125
2011-07-20,43.27505111694336
2011-07-21,43.36246109008789
2011-07-22,43.213863372802734
2011-07-25,42.97789001464844
2011-07-26,42.38351821899414
2011-07-27,41.08988952636719
2011-07-28,40.65285873413086
2011-07-29,40.41685104370117
2011-08-01,40.16338348388672
2011-08-02,39.24560546875
2011-08-03,38.51139450073242
2011-08-04,36.14267349243164
2011-08-05,36.07276153564453
2011-08-08,34.088619232177734
2011-08-09,35.4084587097168
2011-08-10,33.232025146484375
2011-08-11,34.044918060302734
2011-08-12,34.26343536376953
2011-08-15,34.96269607543945
2011-08-16,34.86653137207031
2011-08-17,34.446983337402344
2011-08-18,32.943580627441406
2011-08-19,31.728614807128906
2011-08-22,31.317829132080078
2011-08-23,32.296783447265625
2011-08-24,32.987300872802734
2011-08-25,32.340476989746094
2011-08-26,32.8299674987793
2011-08-29,33.992462158203125
2011-08-30,33.9575080871582
2011-08-31,33.9312858581543
2011-09-01,32.90861892700195
2011-09-02,31.518857955932617
2011-09-06,31.23916244506836
2011-09-07,32.01708221435547
2011-09-08,31.14301300048828
2011-09-09,29.630868911743164
2011-09-12,28.80925178527832
2011-09-13,29.097692489624023
2011-09-14,29.761985778808594
2011-09-15,30.067901611328125
2011-09-16,30.120351791381836
2011-09-19,29.69207000732422
2011-09-20,28.494583129882812
2011-09-21,27.218448638916016
2011-09-22,26.405563354492188
2011-09-23,25.837419509887695
2011-09-26,26.239492416381836
2011-09-27,26.825122833251953
2011-09-28,26.038461685180664
2011-09-29,26.737712860107422
2011-09-30,25.942312240600586
2011-10-03,24.18543243408203
2011-10-04,26.038461685180664
2011-10-05,26.31816291809082
2011-10-06,26.947484970092773
2011-10-07,26.274450302124023
2011-10-10,26.833860397338867
2011-10-11,26.860076904296875
2011-10-12,27.576818466186523
2011-10-13,27.742889404296875
2011-10-14,28.109996795654297
2011-10-17,27.402002334594727
2011-10-18,27.87399673461914
2011-10-19,27.498149871826172
2011-10-20,27.384517669677734
2011-10-21,28.311038970947266
2011-10-24,29.12390899658203
2011-10-25,28.69562530517578
2011-10-26,29.718278884887695
2011-10-27,31.046855926513672
2011-10-28,31.055612564086914
2011-10-31,30.10287094116211
2011-11-01,29.10643196105957
2011-11-02,29.30747413635254
2011-11-03,31.265378952026367
2011-11-04,30.50495147705078
2011-11-07,29.954275131225586
2011-11-08,30.260210037231445
2011-11-09,28.966588973999023
2011-11-10,29.246288299560547
2011-11-11,29.89310073852539
2011-11-14,29.709537506103516
2011-11-15,29.971773147583008
2011-11-16,29.316211700439453
2011-11-17,28.975318908691406
2011-11-18,29.053983688354492
2011-11-21,28.669401168823242
2011-11-22,28.477108001708984
2011-11-23,27.769113540649414
2011-11-25,27.200965881347656
2011-11-28,27.900218963623047
2011-11-29,27.87399673461914
2011-11-30,29.255022048950195
2011-12-01,29.045249938964844
2011-12-02,30.391311645507812
2011-12-05,30.767152786254883
2011-12-06,30.854568481445312
2011-12-07,30.810871124267578
2011-12-08,29.840662002563477
2011-12-09,30.391311645507812
2011-12-12,29.928050994873047
2011-12-13,29.281246185302734
2011-12-14,28.634443283081055
2011-12-15,28.966588973999023
2011-12-16,28.835477828979492
2011-12-19,28.363468170166016
2011-12-20,29.281246185302734
2011-12-21,29.211326599121094
2011-12-22,29.587173461914062
2011-12-23,29.919326782226562
2011-12-27,30.10287094116211
2011-12-28,29.10643196105957
2011-12-29,29.48229217529297
2011-12-30,28.82672691345215
2012-01-03,29.578426361083984
2012-01-04,29.491025924682617
2012-01-05,29.971773147583008
2012-01-06,29.79694938659668
