Date,RBLX
2021-06-21,82.51000213623047
2021-06-22,82.44000244140625
2021-06-23,84.86000061035156
2021-06-24,87.33999633789062
2021-06-25,87.0
2021-06-28,93.04000091552734
2021-06-29,92.5999984741211
2021-06-30,89.9800033569336
2021-07-01,85.81999969482422
2021-07-02,86.19999694824219
2021-07-06,86.9800033569336
2021-07-07,86.4000015258789
2021-07-08,86.87999725341797
2021-07-09,86.26000213623047
2021-07-12,86.54000091552734
2021-07-13,84.0199966430664
2021-07-14,79.16999816894531
2021-07-15,77.27999877929688
2021-07-16,77.55999755859375
2021-07-19,79.23999786376953
2021-07-20,79.86000061035156
2021-07-21,79.91000366210938
2021-07-22,82.02999877929688
2021-07-23,81.83000183105469
2021-07-26,77.62999725341797
2021-07-27,76.19000244140625
2021-07-28,79.12999725341797
2021-07-29,76.8499984741211
2021-07-30,76.9800033569336
2021-08-02,78.30999755859375
2021-08-03,77.48999786376953
2021-08-04,81.6500015258789
2021-08-05,80.56999969482422
2021-08-06,77.91999816894531
2021-08-09,85.51000213623047
2021-08-10,85.08000183105469
2021-08-11,84.69000244140625
2021-08-12,82.6500015258789
2021-08-13,83.95999908447266
2021-08-16,79.56999969482422
2021-08-17,78.68000030517578
2021-08-18,83.45999908447266
2021-08-19,81.3499984741211
2021-08-20,82.7699966430664
2021-08-23,85.05999755859375
2021-08-24,89.26000213623047
2021-08-25,90.33999633789062
2021-08-26,85.80999755859375
2021-08-27,85.4000015258789
2021-08-30,81.87000274658203
2021-08-31,82.05000305175781
2021-09-01,84.44999694824219
2021-09-02,84.5999984741211
2021-09-03,82.87000274658203
2021-09-07,84.97000122070312
2021-09-08,83.51000213623047
2021-09-09,86.3499984741211
2021-09-10,87.87999725341797
2021-09-13,84.6500015258789
2021-09-14,82.33000183105469
2021-09-15,82.1500015258789
2021-09-16,81.41999816894531
2021-09-17,80.80999755859375
2021-09-20,77.7699966430664
2021-09-21,78.8499984741211
2021-09-22,81.18000030517578
2021-09-23,82.27999877929688
2021-09-24,83.22000122070312
2021-09-27,79.98999786376953
2021-09-28,77.05000305175781
2021-09-29,76.30999755859375
2021-09-30,75.55000305175781
2021-10-01,75.58999633789062
2021-10-04,77.80000305175781
2021-10-05,72.56999969482422
2021-10-06,73.69999694824219
2021-10-07,74.80000305175781
2021-10-08,70.44000244140625
2021-10-11,70.22000122070312
2021-10-12,71.9000015258789
2021-10-13,74.77999877929688
2021-10-14,74.3499984741211
2021-10-15,76.58000183105469
2021-10-18,77.80000305175781
2021-10-19,79.16999816894531
2021-10-20,78.58000183105469
2021-10-21,83.19000244140625
2021-10-22,83.9800033569336
2021-10-25,83.20999908447266
2021-10-26,80.88999938964844
2021-10-27,80.68000030517578
2021-10-28,82.75
2021-10-29,84.0199966430664
2021-11-01,81.13999938964844
2021-11-02,79.58999633789062
2021-11-03,78.36000061035156
2021-11-04,82.52999877929688
2021-11-05,77.98999786376953
2021-11-08,77.0
2021-11-09,109.5199966430664
2021-11-10,95.26000213623047
2021-11-11,98.12000274658203
2021-11-12,107.58000183105469
2021-11-15,108.05999755859375
2021-11-16,116.18000030517578
2021-11-17,124.69999694824219
2021-11-18,126.12000274658203
2021-11-19,134.72000122070312
2021-11-22,120.22000122070312
2021-11-23,114.87000274658203
2021-11-24,124.2300033569336
2021-11-26,122.6500015258789
2021-11-29,129.36000061035156
2021-11-30,126.0999984741211
2021-12-01,113.41000366210938
2021-12-02,116.91999816894531
2021-12-03,113.79000091552734
2021-12-06,113.25
2021-12-07,115.98999786376953
2021-12-08,124.77999877929688
2021-12-09,116.30000305175781
2021-12-10,115.88999938964844
2021-12-13,111.7699966430664
2021-12-14,107.66999816894531
2021-12-15,97.94999694824219
2021-12-16,95.20999908447266
2021-12-17,102.4000015258789
2021-12-20,98.69000244140625
2021-12-21,102.58999633789062
2021-12-22,102.7699966430664
2021-12-23,101.81999969482422
2021-12-27,105.01000213623047
2021-12-28,98.73999786376953
2021-12-29,97.33999633789062
2021-12-30,100.52999877929688
2021-12-31,103.16000366210938
2022-01-03,98.80999755859375
2022-01-04,95.1500015258789
2022-01-05,88.54000091552734
2022-01-06,89.19999694824219
2022-01-07,84.37000274658203
2022-01-10,85.5199966430664
2022-01-11,89.04000091552734
2022-01-12,89.05999755859375
2022-01-13,80.18000030517578
2022-01-14,79.05000305175781
2022-01-18,77.20999908447266
2022-01-19,76.16000366210938
2022-01-20,75.38999938964844
2022-01-21,68.93000030517578
2022-01-24,70.73999786376953
2022-01-25,65.29000091552734
2022-01-26,63.02000045776367
2022-01-27,57.060001373291016
2022-01-28,58.18000030517578
2022-01-31,65.86000061035156
2022-02-01,67.75
2022-02-02,66.16999816894531
2022-02-03,60.66999816894531
2022-02-04,63.7400016784668
2022-02-07,63.060001373291016
2022-02-08,64.43000030517578
2022-02-09,70.4800033569336
2022-02-10,69.91999816894531
2022-02-11,66.80999755859375
2022-02-14,68.31999969482422
2022-02-15,73.30000305175781
2022-02-16,53.869998931884766
2022-02-17,54.4900016784668
2022-02-18,49.720001220703125
2022-02-22,48.209999084472656
2022-02-23,45.68000030517578
2022-02-24,50.099998474121094
2022-02-25,50.04999923706055
2022-02-28,51.56999969482422
2022-03-01,50.220001220703125
2022-03-02,48.45000076293945
2022-03-03,45.2400016784668
2022-03-04,42.290000915527344
2022-03-07,41.29999923706055
2022-03-08,41.90999984741211
2022-03-09,44.380001068115234
2022-03-10,41.470001220703125
2022-03-11,39.2400016784668
2022-03-14,36.68000030517578
2022-03-15,37.869998931884766
2022-03-16,41.5099983215332
2022-03-17,46.349998474121094
2022-03-18,49.619998931884766
2022-03-21,46.619998931884766
2022-03-22,50.5099983215332
2022-03-23,50.709999084472656
2022-03-24,50.790000915527344
2022-03-25,47.06999969482422
2022-03-28,48.400001525878906
2022-03-29,50.91999816894531
2022-03-30,48.119998931884766
2022-03-31,46.2400016784668
2022-04-01,46.02000045776367
2022-04-04,50.02000045776367
2022-04-05,49.029998779296875
2022-04-06,45.88999938964844
2022-04-07,44.72999954223633
2022-04-08,43.099998474121094
2022-04-11,44.02000045776367
2022-04-12,43.0
2022-04-13,44.970001220703125
2022-04-14,42.36000061035156
2022-04-18,40.849998474121094
2022-04-19,42.0
2022-04-20,36.75
2022-04-21,34.61000061035156
2022-04-22,34.349998474121094
2022-04-25,34.61000061035156
2022-04-26,31.760000228881836
2022-04-27,30.360000610351562
2022-04-28,32.11000061035156
2022-04-29,30.649999618530273
2022-05-02,32.68000030517578
2022-05-03,33.099998474121094
2022-05-04,34.880001068115234
2022-05-05,30.440000534057617
2022-05-06,27.809999465942383
2022-05-09,24.610000610351562
2022-05-10,23.190000534057617
2022-05-11,23.969999313354492
2022-05-12,28.579999923706055
2022-05-13,32.970001220703125
2022-05-16,32.13999938964844
2022-05-17,31.940000534057617
2022-05-18,32.54999923706055
2022-05-19,34.349998474121094
2022-05-20,31.600000381469727
2022-05-23,30.059999465942383
2022-05-24,27.06999969482422
2022-05-25,28.93000030517578
2022-05-26,30.59000015258789
2022-05-27,31.809999465942383
2022-05-31,29.940000534057617
2022-06-01,28.940000534057617
2022-06-02,33.47999954223633
2022-06-03,30.0
2022-06-06,31.15999984741211
2022-06-07,31.440000534057617
2022-06-08,32.83000183105469
2022-06-09,30.5
2022-06-10,27.760000228881836
2022-06-13,26.459999084472656
2022-06-14,26.1200008392334
2022-06-15,28.899999618530273
2022-06-16,24.690000534057617
2022-06-17,26.8700008392334
2022-06-21,29.639999389648438
2022-06-22,31.1200008392334
2022-06-23,34.47999954223633
2022-06-24,36.41999816894531
2022-06-27,35.93000030517578
2022-06-28,34.4900016784668
2022-06-29,34.02000045776367
2022-06-30,32.86000061035156
2022-07-01,35.06999969482422
2022-07-05,39.9900016784668
2022-07-06,37.95000076293945
2022-07-07,39.52000045776367
2022-07-08,41.25
2022-07-11,38.40999984741211
2022-07-12,38.220001220703125
2022-07-13,37.08000183105469
2022-07-14,37.4900016784668
2022-07-15,39.77000045776367
2022-07-18,39.75
2022-07-19,39.849998474121094
2022-07-20,40.7599983215332
2022-07-21,41.91999816894531
2022-07-22,39.400001525878906
2022-07-25,39.84000015258789
2022-07-26,39.0
2022-07-27,41.95000076293945
2022-07-28,42.97999954223633
2022-07-29,42.93000030517578
2022-08-01,45.2400016784668
2022-08-02,45.290000915527344
2022-08-03,47.0
2022-08-04,47.959999084472656
2022-08-05,49.2400016784668
2022-08-08,48.900001525878906
2022-08-09,47.349998474121094
2022-08-10,48.0099983215332
2022-08-11,49.560001373291016
2022-08-12,51.150001525878906
2022-08-15,48.959999084472656
2022-08-16,47.7599983215332
2022-08-17,46.099998474121094
2022-08-18,45.09000015258789
2022-08-19,42.68000030517578
2022-08-22,41.5
2022-08-23,41.06999969482422
2022-08-24,41.18000030517578
2022-08-25,41.470001220703125
2022-08-26,39.560001373291016
2022-08-29,39.220001220703125
2022-08-30,39.029998779296875
2022-08-31,39.11000061035156
2022-09-01,38.5099983215332
2022-09-02,37.939998626708984
2022-09-06,37.90999984741211
2022-09-07,39.939998626708984
2022-09-08,41.86000061035156
2022-09-09,45.529998779296875
2022-09-12,46.56999969482422
2022-09-13,43.869998931884766
2022-09-14,45.06999969482422
2022-09-15,43.5
2022-09-16,39.5
2022-09-19,37.11000061035156
2022-09-20,36.40999984741211
2022-09-21,35.810001373291016
2022-09-22,35.2599983215332
2022-09-23,35.540000915527344
2022-09-26,35.54999923706055
2022-09-27,36.59000015258789
2022-09-28,38.040000915527344
2022-09-29,35.380001068115234
2022-09-30,35.84000015258789
2022-10-03,36.40999984741211
2022-10-04,38.68000030517578
2022-10-05,38.0
2022-10-06,39.150001525878906
2022-10-07,34.81999969482422
2022-10-10,35.400001525878906
2022-10-11,34.560001373291016
2022-10-12,37.189998626708984
2022-10-13,37.91999816894531
2022-10-14,35.560001373291016
2022-10-17,42.61000061035156
2022-10-18,43.380001068115234
2022-10-19,41.439998626708984
2022-10-20,42.56999969482422
2022-10-21,42.810001373291016
2022-10-24,41.849998474121094
2022-10-25,45.709999084472656
2022-10-26,45.5
2022-10-27,46.5
2022-10-28,45.779998779296875
2022-10-31,44.7400016784668
2022-11-01,44.310001373291016
2022-11-02,42.869998931884766
2022-11-03,43.29999923706055
2022-11-04,40.58000183105469
2022-11-07,39.81999969482422
2022-11-08,39.13999938964844
2022-11-09,30.920000076293945
2022-11-10,33.72999954223633
2022-11-11,36.7400016784668
2022-11-14,35.599998474121094
2022-11-15,36.72999954223633
2022-11-16,34.40999984741211
2022-11-17,32.529998779296875
2022-11-18,31.719999313354492
2022-11-21,30.770000457763672
2022-11-22,30.84000015258789
2022-11-23,32.0
2022-11-25,31.760000228881836
2022-11-28,30.8799991607666
2022-11-29,29.829999923706055
2022-11-30,31.770000457763672
2022-12-01,33.38999938964844
2022-12-02,33.9900016784668
2022-12-05,31.239999771118164
2022-12-06,30.649999618530273
2022-12-07,30.770000457763672
2022-12-08,31.93000030517578
2022-12-09,31.649999618530273
2022-12-12,33.31999969482422
2022-12-13,32.25
2022-12-14,33.130001068115234
2022-12-15,27.90999984741211
2022-12-16,27.6200008392334
2022-12-19,27.190000534057617
2022-12-20,27.579999923706055
2022-12-21,28.09000015258789
2022-12-22,26.43000030517578
2022-12-23,26.75
2022-12-27,26.329999923706055
2022-12-28,26.15999984741211
2022-12-29,27.09000015258789
2022-12-30,28.459999084472656
2023-01-03,27.850000381469727
2023-01-04,29.040000915527344
2023-01-05,29.979999542236328
2023-01-06,28.8799991607666
2023-01-09,30.770000457763672
2023-01-10,32.0099983215332
2023-01-11,32.900001525878906
2023-01-12,33.18000030517578
2023-01-13,33.209999084472656
2023-01-17,37.119998931884766
2023-01-18,35.7599983215332
2023-01-19,33.40999984741211
2023-01-20,35.380001068115234
2023-01-23,36.5099983215332
2023-01-24,35.59000015258789
2023-01-25,35.70000076293945
2023-01-26,35.970001220703125
2023-01-27,37.75
2023-01-30,35.529998779296875
2023-01-31,37.209999084472656
2023-02-01,38.2400016784668
2023-02-02,40.47999954223633
2023-02-03,38.540000915527344
2023-02-06,38.9900016784668
2023-02-07,38.66999816894531
2023-02-08,37.5099983215332
2023-02-09,36.400001525878906
2023-02-10,34.81999969482422
2023-02-13,34.43000030517578
2023-02-14,35.66999816894531
2023-02-15,45.08000183105469
2023-02-16,43.58000183105469
2023-02-17,40.880001068115234
2023-02-21,37.560001373291016
2023-02-22,37.54999923706055
2023-02-23,37.380001068115234
2023-02-24,36.959999084472656
2023-02-27,36.650001525878906
2023-02-28,36.63999938964844
2023-03-01,37.47999954223633
2023-03-02,39.22999954223633
2023-03-03,41.369998931884766
2023-03-06,40.56999969482422
2023-03-07,41.56999969482422
2023-03-08,41.349998474121094
2023-03-09,39.939998626708984
2023-03-10,40.04999923706055
2023-03-13,41.40999984741211
2023-03-14,43.189998626708984
2023-03-15,42.720001220703125
2023-03-16,45.33000183105469
2023-03-17,43.689998626708984
2023-03-20,43.36000061035156
2023-03-21,44.7400016784668
2023-03-22,42.849998474121094
2023-03-23,42.06999969482422
2023-03-24,43.43000030517578
2023-03-27,42.27000045776367
2023-03-28,41.849998474121094
2023-03-29,43.0099983215332
2023-03-30,43.11000061035156
2023-03-31,44.97999954223633
2023-04-03,46.41999816894531
2023-04-04,46.290000915527344
2023-04-05,45.38999938964844
2023-04-06,46.20000076293945
2023-04-10,46.43000030517578
2023-04-11,46.060001373291016
2023-04-12,45.20000076293945
2023-04-13,45.70000076293945
2023-04-14,45.70000076293945
2023-04-17,40.209999084472656
2023-04-18,40.810001373291016
2023-04-19,41.09000015258789
2023-04-20,41.310001373291016
2023-04-21,40.70000076293945
2023-04-24,39.060001373291016
2023-04-25,37.56999969482422
2023-04-26,35.7599983215332
2023-04-27,35.540000915527344
2023-04-28,35.599998474121094
2023-05-01,36.0
2023-05-02,34.45000076293945
2023-05-03,34.22999954223633
2023-05-04,34.47999954223633
2023-05-05,35.04999923706055
2023-05-08,36.279998779296875
2023-05-09,36.189998626708984
2023-05-10,38.869998931884766
2023-05-11,39.880001068115234
2023-05-12,39.36000061035156
2023-05-15,38.970001220703125
2023-05-16,39.25
2023-05-17,41.83000183105469
2023-05-18,42.06999969482422
2023-05-19,40.0099983215332
2023-05-22,39.4900016784668
2023-05-23,39.65999984741211
2023-05-24,40.5099983215332
2023-05-25,39.5099983215332
2023-05-26,40.119998931884766
2023-05-30,39.59000015258789
2023-05-31,41.86000061035156
2023-06-01,42.130001068115234
2023-06-02,40.34000015258789
2023-06-05,40.790000915527344
2023-06-06,41.33000183105469
2023-06-07,38.63999938964844
2023-06-08,38.869998931884766
2023-06-09,38.689998626708984
2023-06-12,38.95000076293945
2023-06-13,40.279998779296875
2023-06-14,39.90999984741211
2023-06-15,40.630001068115234
2023-06-16,41.79999923706055
2023-06-20,41.77000045776367
2023-06-21,38.599998474121094
2023-06-22,39.13999938964844
2023-06-23,37.849998474121094
2023-06-26,39.209999084472656
2023-06-27,41.81999969482422
2023-06-28,40.02000045776367
2023-06-29,38.7400016784668
2023-06-30,40.29999923706055
2023-07-03,42.099998474121094
2023-07-05,41.720001220703125
2023-07-06,39.97999954223633
2023-07-07,41.150001525878906
2023-07-10,41.630001068115234
2023-07-11,43.63999938964844
2023-07-12,43.459999084472656
2023-07-13,44.29999923706055
2023-07-14,43.0
2023-07-17,44.459999084472656
2023-07-18,45.540000915527344
2023-07-19,44.86000061035156
2023-07-20,41.040000915527344
2023-07-21,40.56999969482422
2023-07-24,39.54999923706055
2023-07-25,39.65999984741211
2023-07-26,39.95000076293945
2023-07-27,37.90999984741211
2023-07-28,38.93000030517578
2023-07-31,39.25
2023-08-01,39.43000030517578
2023-08-02,37.630001068115234
2023-08-03,36.68000030517578
2023-08-04,37.47999954223633
2023-08-07,37.599998474121094
2023-08-08,37.7400016784668
2023-08-09,29.459999084472656
2023-08-10,30.610000610351562
2023-08-11,29.829999923706055
2023-08-14,30.540000915527344
2023-08-15,29.770000457763672
2023-08-16,29.239999771118164
2023-08-17,27.850000381469727
2023-08-18,27.510000228881836
2023-08-21,26.959999084472656
2023-08-22,26.6200008392334
2023-08-23,26.420000076293945
2023-08-24,26.549999237060547
2023-08-25,26.809999465942383
2023-08-28,27.100000381469727
2023-08-29,27.760000228881836
2023-08-30,28.18000030517578
2023-08-31,28.290000915527344
2023-09-01,28.440000534057617
2023-09-05,29.1299991607666
2023-09-06,29.09000015258789
2023-09-07,28.790000915527344
2023-09-08,29.010000228881836
2023-09-11,28.549999237060547
2023-09-12,29.209999084472656
2023-09-13,27.739999771118164
2023-09-14,27.75
2023-09-15,27.90999984741211
2023-09-18,27.610000610351562
2023-09-19,26.959999084472656
2023-09-20,26.25
2023-09-21,25.309999465942383
2023-09-22,25.389999389648438
2023-09-25,26.139999389648438
2023-09-26,27.010000228881836
2023-09-27,27.389999389648438
2023-09-28,27.829999923706055
2023-09-29,28.959999084472656
2023-10-02,28.68000030517578
2023-10-03,28.420000076293945
2023-10-04,29.59000015258789
2023-10-05,29.81999969482422
2023-10-06,30.459999084472656
2023-10-09,30.209999084472656
2023-10-10,30.90999984741211
2023-10-11,31.760000228881836
2023-10-12,31.6299991607666
2023-10-13,30.510000228881836
2023-10-16,30.40999984741211
2023-10-17,31.0
2023-10-18,30.190000534057617
2023-10-19,31.670000076293945
2023-10-20,31.75
2023-10-23,30.56999969482422
2023-10-24,32.720001220703125
2023-10-25,31.100000381469727
2023-10-26,30.549999237060547
2023-10-27,30.989999771118164
2023-10-30,31.739999771118164
2023-10-31,31.809999465942383
2023-11-01,31.84000015258789
2023-11-02,33.560001373291016
2023-11-03,34.900001525878906
2023-11-06,33.849998474121094
2023-11-07,35.06999969482422
2023-11-08,39.220001220703125
2023-11-09,38.04999923706055
2023-11-10,38.41999816894531
2023-11-13,38.75
2023-11-14,39.2400016784668
2023-11-15,39.7599983215332
2023-11-16,38.36000061035156
2023-11-17,37.90999984741211
2023-11-20,37.86000061035156
2023-11-21,36.720001220703125
2023-11-22,37.81999969482422
2023-11-24,38.13999938964844
2023-11-27,38.599998474121094
2023-11-28,39.02000045776367
2023-11-29,38.68000030517578
2023-11-30,39.310001373291016
2023-12-01,40.45000076293945
2023-12-04,41.22999954223633
2023-12-05,40.66999816894531
2023-12-06,39.959999084472656
2023-12-07,39.86000061035156
2023-12-08,40.83000183105469
2023-12-11,40.4900016784668
2023-12-12,42.040000915527344
2023-12-13,43.310001373291016
2023-12-14,44.52000045776367
2023-12-15,43.91999816894531
2023-12-18,44.4900016784668
2023-12-19,44.72999954223633
2023-12-20,43.83000183105469
2023-12-21,44.47999954223633
2023-12-22,45.970001220703125
2023-12-26,46.380001068115234
2023-12-27,46.849998474121094
2023-12-28,46.43000030517578
2023-12-29,45.720001220703125
2024-01-02,42.9900016784668
2024-01-03,41.90999984741211
2024-01-04,42.65999984741211
2024-01-05,41.7400016784668
2024-01-08,42.220001220703125
2024-01-09,42.279998779296875
2024-01-10,41.779998779296875
2024-01-11,42.439998626708984
2024-01-12,40.91999816894531
2024-01-16,39.349998474121094
2024-01-17,38.68000030517578
2024-01-18,38.88999938964844
2024-01-19,38.689998626708984
2024-01-22,40.47999954223633
2024-01-23,40.779998779296875
2024-01-24,40.81999969482422
2024-01-25,41.31999969482422
2024-01-26,40.40999984741211
2024-01-29,41.18000030517578
2024-01-30,39.13999938964844
2024-01-31,38.810001373291016
2024-02-01,39.33000183105469
2024-02-02,40.66999816894531
2024-02-05,39.349998474121094
2024-02-06,40.599998474121094
2024-02-07,44.7400016784668
2024-02-08,44.869998931884766
2024-02-09,44.400001525878906
2024-02-12,43.7400016784668
2024-02-13,42.31999969482422
2024-02-14,44.13999938964844
2024-02-15,44.439998626708984
2024-02-16,42.90999984741211
2024-02-20,41.40999984741211
2024-02-21,40.7400016784668
2024-02-22,42.40999984741211
2024-02-23,41.459999084472656
2024-02-26,41.290000915527344
2024-02-27,40.83000183105469
2024-02-28,40.15999984741211
2024-02-29,39.900001525878906
2024-03-01,41.31999969482422
2024-03-04,39.65999984741211
2024-03-05,38.869998931884766
2024-03-06,39.869998931884766
2024-03-07,40.119998931884766
2024-03-08,39.939998626708984
2024-03-11,42.040000915527344
2024-03-12,40.810001373291016
2024-03-13,40.38999938964844
2024-03-14,40.650001525878906
2024-03-15,39.2400016784668
2024-03-18,36.20000076293945
2024-03-19,36.459999084472656
2024-03-20,37.81999969482422
2024-03-21,37.689998626708984
2024-03-22,37.2599983215332
2024-03-25,36.65999984741211
2024-03-26,37.290000915527344
2024-03-27,37.880001068115234
2024-03-28,38.18000030517578
2024-04-01,37.84000015258789
2024-04-02,36.7599983215332
2024-04-03,36.439998626708984
2024-04-04,36.79999923706055
2024-04-05,37.81999969482422
2024-04-08,38.220001220703125
2024-04-09,39.09000015258789
2024-04-10,39.79999923706055
2024-04-11,39.2599983215332
2024-04-12,38.369998931884766
2024-04-15,36.65999984741211
2024-04-16,36.63999938964844
2024-04-17,36.369998931884766
2024-04-18,35.54999923706055
2024-04-19,35.34000015258789
2024-04-22,34.959999084472656
2024-04-23,36.29999923706055
2024-04-24,34.970001220703125
2024-04-25,35.529998779296875
2024-04-26,36.0099983215332
2024-04-29,36.560001373291016
2024-04-30,35.560001373291016
2024-05-01,36.58000183105469
2024-05-02,37.34000015258789
2024-05-03,39.2400016784668
2024-05-06,40.11000061035156
2024-05-07,40.540000915527344
2024-05-08,39.029998779296875
2024-05-09,30.420000076293945
2024-05-10,31.450000762939453
2024-05-13,30.959999084472656
2024-05-14,31.65999984741211
2024-05-15,33.0099983215332
2024-05-16,32.7599983215332
2024-05-17,32.900001525878906
2024-05-20,33.59000015258789
2024-05-21,32.54999923706055
2024-05-22,33.130001068115234
2024-05-23,31.969999313354492
2024-05-24,32.66999816894531
2024-05-28,32.959999084472656
2024-05-29,33.11000061035156
2024-05-30,33.150001525878906
2024-05-31,33.619998931884766
2024-06-03,34.47999954223633
2024-06-04,35.0
2024-06-05,35.599998474121094
2024-06-06,35.63999938964844
2024-06-07,35.630001068115234
2024-06-10,34.9900016784668
2024-06-11,35.4900016784668
2024-06-12,36.029998779296875
2024-06-13,35.52000045776367
2024-06-14,35.099998474121094
2024-06-17,35.900001525878906
2024-06-18,35.900001525878906
2024-06-20,35.86000061035156
2024-06-21,36.15999984741211
2024-06-24,35.189998626708984
2024-06-25,35.43000030517578
2024-06-26,36.90999984741211
2024-06-27,37.220001220703125
2024-06-28,37.209999084472656
2024-07-01,37.060001373291016
2024-07-02,37.13999938964844
2024-07-03,37.77000045776367
2024-07-05,38.68000030517578
2024-07-08,39.81999969482422
2024-07-09,39.38999938964844
2024-07-10,39.65999984741211
2024-07-11,38.52000045776367
2024-07-12,40.529998779296875
2024-07-15,41.11000061035156
2024-07-16,41.279998779296875
2024-07-17,40.0
2024-07-18,39.790000915527344
2024-07-19,40.52000045776367
2024-07-22,41.0
2024-07-23,41.08000183105469
2024-07-24,39.959999084472656
2024-07-25,40.540000915527344
2024-07-26,40.5099983215332
2024-07-29,40.56999969482422
2024-07-30,41.029998779296875
2024-07-31,41.52000045776367
2024-08-01,38.849998474121094
2024-08-02,39.040000915527344
2024-08-05,36.529998779296875
2024-08-06,37.66999816894531
2024-08-07,36.18000030517578
2024-08-08,37.16999816894531
2024-08-09,37.02000045776367
2024-08-12,37.31999969482422
2024-08-13,38.75
2024-08-14,39.09000015258789
2024-08-15,40.5
2024-08-16,40.59000015258789
2024-08-19,40.86000061035156
2024-08-20,40.540000915527344
2024-08-21,43.349998474121094
2024-08-22,43.36000061035156
2024-08-23,44.15999984741211
2024-08-26,43.939998626708984
2024-08-27,44.15999984741211
2024-08-28,44.130001068115234
2024-08-29,43.56999969482422
2024-08-30,43.9900016784668
2024-09-03,42.91999816894531
2024-09-04,43.2599983215332
2024-09-05,43.709999084472656
2024-09-06,43.63999938964844
2024-09-09,43.619998931884766
2024-09-10,44.900001525878906
2024-09-11,44.9900016784668
2024-09-12,45.40999984741211
2024-09-13,45.869998931884766
2024-09-16,46.2400016784668
2024-09-17,45.7400016784668
2024-09-18,45.279998779296875
2024-09-19,46.29999923706055
2024-09-20,46.029998779296875
2024-09-23,45.529998779296875
2024-09-24,47.11000061035156
2024-09-25,47.63999938964844
2024-09-26,44.869998931884766
2024-09-27,44.18000030517578
2024-09-30,44.2599983215332
2024-10-01,43.529998779296875
2024-10-02,43.38999938964844
2024-10-03,42.18000030517578
2024-10-04,41.9900016784668
2024-10-07,41.38999938964844
2024-10-08,40.5099983215332
2024-10-09,41.7400016784668
2024-10-10,41.400001525878906
2024-10-11,41.599998474121094
2024-10-14,40.790000915527344
2024-10-15,40.7599983215332
2024-10-16,41.38999938964844
2024-10-17,39.86000061035156
2024-10-18,39.93000030517578
2024-10-21,40.310001373291016
2024-10-22,41.290000915527344
2024-10-23,41.15999984741211
2024-10-24,41.779998779296875
2024-10-25,42.13999938964844
2024-10-28,42.29999923706055
2024-10-29,42.61000061035156
2024-10-30,43.13999938964844
2024-10-31,51.720001220703125
2024-11-01,51.439998626708984
2024-11-04,50.0
2024-11-05,51.18000030517578
2024-11-06,52.900001525878906
2024-11-07,53.11000061035156
2024-11-08,52.400001525878906
2024-11-11,54.560001373291016
2024-11-12,54.380001068115234
2024-11-13,53.13999938964844
2024-11-14,52.72999954223633
2024-11-15,50.72999954223633
2024-11-18,51.029998779296875
2024-11-19,52.2400016784668
2024-11-20,51.52000045776367
2024-11-21,49.349998474121094
2024-11-22,49.380001068115234
2024-11-25,49.15999984741211
2024-11-26,49.060001373291016
2024-11-27,49.369998931884766
2024-11-29,50.130001068115234
2024-12-02,52.15999984741211
2024-12-03,53.529998779296875
2024-12-04,54.540000915527344
2024-12-05,58.939998626708984
2024-12-06,59.310001373291016
2024-12-09,56.93000030517578
