Date,FE
2010-11-05,18.49761390686035
2010-11-08,18.580076217651367
2010-11-09,18.62131118774414
2010-11-10,18.379072189331055
2010-11-11,18.399690628051758
2010-11-12,18.2296085357666
2010-11-15,18.291452407836914
2010-11-16,18.126527786254883
2010-11-17,18.399690628051758
2010-11-18,18.56976890563965
2010-11-19,18.68315315246582
2010-11-22,18.528541564941406
2010-11-23,18.245071411132812
2010-11-24,18.21929359436035
2010-11-26,18.157453536987305
2010-11-29,18.22444725036621
2010-11-30,18.095600128173828
2010-12-01,18.141992568969727
2010-12-02,18.379072189331055
2010-12-03,18.36361312866211
2010-12-06,18.27083969116211
2010-12-07,18.327531814575195
2010-12-08,18.373918533325195
2010-12-09,18.348148345947266
2010-12-10,18.373918533325195
2010-12-13,18.41515350341797
2010-12-14,18.559467315673828
2010-12-15,18.471843719482422
2010-12-16,18.564617156982422
2010-12-17,18.698619842529297
2010-12-20,18.812009811401367
2010-12-21,18.879013061523438
2010-12-22,18.99755096435547
2010-12-23,19.090320587158203
2010-12-27,19.198558807373047
2010-12-28,19.26039695739746
2010-12-29,19.224321365356445
2010-12-30,19.198558807373047
2010-12-31,19.08001136779785
2011-01-03,19.40986442565918
2011-01-04,19.528409957885742
2011-01-05,19.595409393310547
2011-01-06,19.667573928833008
2011-01-07,19.71395492553711
2011-01-10,19.71395492553711
2011-01-11,19.621183395385742
2011-01-12,19.729412078857422
2011-01-13,19.770641326904297
2011-01-14,19.89434242248535
2011-01-18,19.976808547973633
2011-01-19,20.007722854614258
2011-01-20,20.306650161743164
2011-01-21,20.394275665283203
2011-01-24,20.322118759155273
2011-01-25,20.09019660949707
2011-01-26,20.064428329467773
2011-01-27,20.353044509887695
2011-01-28,19.981962203979492
2011-01-31,20.162355422973633
2011-02-01,20.481891632080078
2011-02-02,20.93545150756836
2011-02-03,20.95111656188965
2011-02-04,20.705554962158203
2011-02-07,20.857072830200195
2011-02-08,20.862300872802734
2011-02-09,20.862300872802734
2011-02-10,21.055612564086914
2011-02-11,20.76303482055664
2011-02-14,20.37118148803711
2011-02-15,20.480894088745117
2011-02-16,20.073366165161133
2011-02-17,19.994997024536133
2011-02-18,19.801679611206055
2011-02-22,19.96364402770996
2011-02-23,19.8904972076416
2011-02-24,19.937536239624023
2011-02-25,19.723308563232422
2011-02-28,20.292892456054688
2011-03-01,19.91910743713379
2011-03-02,19.786558151245117
2011-03-03,19.675222396850586
2011-03-04,19.622203826904297
2011-03-07,19.76004981994629
2011-03-08,19.876691818237305
2011-03-09,20.50231170654297
2011-03-10,20.316749572753906
2011-03-11,20.38567543029785
2011-03-14,20.316749572753906
2011-03-15,19.73884391784668
2011-03-16,19.39952278137207
2011-03-17,19.383621215820312
2011-03-18,19.362409591674805
2011-03-21,19.505563735961914
2011-03-22,19.51616859436035
2011-03-23,19.463136672973633
2011-03-24,19.394227981567383
2011-03-25,19.373016357421875
2011-03-28,19.21925926208496
2011-03-29,19.325300216674805
2011-03-30,19.68052101135254
2011-03-31,19.66461753845215
2011-04-01,19.749448776245117
2011-04-04,19.675222396850586
2011-04-05,19.49495506286621
2011-04-06,19.765357971191406
2011-04-07,19.70173454284668
2011-04-08,19.685827255249023
2011-04-11,19.489660263061523
2011-04-12,19.616901397705078
2011-04-13,19.998640060424805
2011-04-14,20.205419540405273
2011-04-15,20.359159469604492
2011-04-18,20.21070671081543
2011-04-19,20.42278480529785
2011-04-20,20.618946075439453
2011-04-21,20.613658905029297
2011-04-25,20.52351188659668
2011-04-26,20.878742218017578
2011-04-27,21.000696182250977
2011-04-28,21.106731414794922
2011-04-29,21.186248779296875
2011-05-02,21.005990982055664
2011-05-03,22.278444290161133
2011-05-04,22.482576370239258
2011-05-05,22.15487289428711
2011-05-06,22.337535858154297
2011-05-09,22.337535858154297
2011-05-10,23.003686904907227
2011-05-11,22.890869140625
2011-05-12,23.401226043701172
2011-05-13,22.84789276123047
2011-05-16,23.89546775817871
2011-05-17,24.46492576599121
2011-05-18,24.104976654052734
2011-05-19,24.06736946105957
2011-05-20,24.045886993408203
2011-05-23,23.626859664916992
2011-05-24,23.87397003173828
2011-05-25,23.94382095336914
2011-05-26,23.79339027404785
2011-05-27,23.82563018798828
2011-05-31,23.970666885375977
2011-06-01,23.63759994506836
2011-06-02,23.4925479888916
2011-06-03,23.460325241088867
2011-06-06,23.277667999267578
2011-06-07,23.293779373168945
2011-06-08,23.288408279418945
2011-06-09,23.503286361694336
2011-06-10,23.213197708129883
2011-06-13,23.073516845703125
2011-06-14,23.530155181884766
2011-06-15,23.11112403869629
2011-06-16,23.32063865661621
2011-06-17,23.4979305267334
2011-06-20,23.72355079650879
2011-06-21,23.750415802001953
2011-06-22,23.583881378173828
2011-06-23,23.26154899597168
2011-06-24,23.127239227294922
2011-06-27,23.234683990478516
2011-06-28,23.35824966430664
2011-06-29,23.610740661621094
2011-06-30,23.718189239501953
2011-07-01,23.976043701171875
2011-07-05,23.685956954956055
2011-07-06,23.734298706054688
2011-07-07,23.99216079711914
2011-07-08,23.981416702270508
2011-07-11,23.68058204650879
2011-07-12,23.583881378173828
2011-07-13,23.4925479888916
2011-07-14,23.304521560668945
2011-07-15,23.250797271728516
2011-07-18,23.03591537475586
2011-07-19,23.14873504638672
2011-07-20,23.331384658813477
2011-07-21,23.92232894897461
2011-07-22,23.830989837646484
2011-07-25,24.357473373413086
2011-07-26,24.36285400390625
2011-07-27,24.244661331176758
2011-07-28,24.12110137939453
2011-07-29,23.986787796020508
2011-08-01,24.0834903717041
2011-08-02,23.702056884765625
2011-08-03,23.647663116455078
2011-08-04,22.467193603515625
2011-08-05,22.49982261657715
2011-08-08,21.31934356689453
2011-08-09,22.211503982543945
2011-08-10,21.591344833374023
2011-08-11,22.7446346282959
2011-08-12,22.472620010375977
2011-08-15,23.26687240600586
2011-08-16,23.152624130249023
2011-08-17,23.42462730407715
2011-08-18,22.924142837524414
2011-08-19,22.711984634399414
2011-08-22,22.49437713623047
2011-08-23,23.136310577392578
2011-08-24,23.680299758911133
2011-08-25,23.245101928710938
2011-08-26,23.136310577392578
2011-08-29,23.707502365112305
2011-08-30,23.854379653930664
2011-08-31,24.071979522705078
2011-09-01,23.897903442382812
2011-09-02,23.402864456176758
2011-09-06,23.34302520751953
2011-09-07,23.663976669311523
2011-09-08,23.919668197631836
2011-09-09,23.234228134155273
2011-09-12,23.51167106628418
2011-09-13,23.685749053955078
2011-09-14,23.99582862854004
2011-09-15,24.37118148803711
2011-09-16,24.713911056518555
2011-09-19,24.4419002532959
2011-09-20,25.034866333007812
2011-09-21,24.654062271118164
2011-09-22,24.197114944458008
2011-09-23,24.545259475708008
2011-09-26,24.664949417114258
2011-09-27,24.534391403198242
2011-09-28,24.37118148803711
2011-09-29,24.70302391052246
2011-09-30,24.4310245513916
2011-10-03,23.723831176757812
2011-10-04,23.729263305664062
2011-10-05,23.60959243774414
2011-10-06,23.767343521118164
2011-10-07,24.09374237060547
2011-10-10,24.659503936767578
2011-10-11,24.420141220092773
2011-10-12,24.50174331665039
2011-10-13,23.805421829223633
2011-10-14,24.09918975830078
2011-10-17,23.979511260986328
2011-10-18,24.10463523864746
2011-10-19,24.51262092590332
2011-10-20,24.51262092590332
2011-10-21,24.94782257080078
2011-10-24,24.795515060424805
2011-10-25,24.436471939086914
2011-10-26,24.289579391479492
2011-10-27,24.81726837158203
2011-10-28,24.70302391052246
2011-10-31,24.458223342895508
2011-11-01,24.463674545288086
2011-11-02,24.89887046813965
2011-11-03,25.196197509765625
2011-11-04,25.05853843688965
2011-11-07,25.146635055541992
2011-11-08,25.328340530395508
2011-11-09,24.63456916809082
2011-11-10,24.64008331298828
2011-11-11,25.025503158569336
2011-11-14,24.62355613708496
2011-11-15,25.05853843688965
2011-11-16,24.645587921142578
2011-11-17,24.155534744262695
2011-11-18,24.38128662109375
2011-11-21,23.97382926940918
2011-11-22,23.505802154541016
2011-11-23,23.048797607421875
2011-11-25,23.092832565307617
2011-11-28,23.53884506225586
2011-11-29,23.808645248413086
2011-11-30,24.485902786254883
2011-12-01,24.607040405273438
2011-12-02,24.386795043945312
2011-12-05,24.57400131225586
2011-12-06,24.799747467041016
2011-12-07,24.893342971801758
2011-12-08,24.452863693237305
2011-12-09,24.65108299255371
2011-12-12,24.315210342407227
2011-12-13,24.496919631958008
2011-12-14,24.183069229125977
2011-12-15,24.397804260253906
2011-12-16,23.913265228271484
2011-12-19,23.390182495117188
2011-12-20,23.880216598510742
2011-12-21,24.397804260253906
2011-12-22,24.386795043945312
2011-12-23,24.436344146728516
2011-12-27,24.684125900268555
2011-12-28,24.645587921142578
2011-12-29,24.84930992126465
2011-12-30,24.39229965209961
2012-01-03,23.57187843322754
2012-01-04,23.230499267578125
2012-01-05,23.15892219543457
2012-01-06,23.241518020629883
2012-01-09,23.346126556396484
2012-01-10,23.335119247436523
2012-01-11,23.125879287719727
2012-01-12,23.23599624633789
2012-01-13,23.21949005126953
2012-01-17,23.12037467956543
2012-01-18,23.109363555908203
2012-01-19,22.652345657348633
2012-01-20,22.86708641052246
2012-01-23,23.131383895874023
2012-01-24,22.723934173583984
2012-01-25,23.19745635986328
2012-01-26,23.522319793701172
2012-01-27,23.2690372467041
2012-01-30,23.20846939086914
2012-01-31,23.247020721435547
2012-02-01,23.42872428894043
2012-02-02,24.199588775634766
2012-02-03,24.27206802368164
2012-02-06,24.11594009399414
2012-02-07,24.110368728637695
2012-02-08,23.943078994750977
2012-02-09,23.79253578186035
2012-02-10,23.78139305114746
2012-02-13,23.993270874023438
2012-02-14,24.065759658813477
2012-02-15,23.842716217041016
2012-02-16,24.27206802368164
2012-02-17,24.18842887878418
2012-02-21,24.199583053588867
2012-02-22,24.394731521606445
2012-02-23,24.534143447875977
2012-02-24,24.57316780090332
2012-02-27,24.43934440612793
2012-02-28,24.428199768066406
2012-02-29,24.695844650268555
2012-03-01,24.723718643188477
2012-03-02,24.801790237426758
2012-03-05,24.930036544799805
2012-03-06,24.930036544799805
2012-03-07,24.896570205688477
2012-03-08,24.790624618530273
2012-03-09,24.930036544799805
2012-03-12,25.158634185791016
2012-03-13,25.080583572387695
2012-03-14,24.80736541748047
2012-03-15,24.76832389831543
2012-03-16,24.812931060791016
2012-03-19,24.58432388305664
2012-03-20,24.645662307739258
2012-03-21,24.60662078857422
2012-03-22,24.879846572875977
2012-03-23,24.935606002807617
2012-03-26,25.12519073486328
2012-03-27,25.259016036987305
2012-03-28,25.158634185791016
2012-03-29,25.35938835144043
2012-03-30,25.42070960998535
2012-04-02,25.537813186645508
2012-04-03,25.532230377197266
2012-04-04,25.682775497436523
2012-04-05,25.62701416015625
2012-04-09,25.426288604736328
2012-04-10,25.047134399414062
2012-04-11,25.102890014648438
2012-04-12,25.203250885009766
2012-04-13,25.058277130126953
2012-04-16,25.3259220123291
2012-04-17,25.537813186645508
2012-04-18,25.515504837036133
2012-04-19,25.3259220123291
2012-04-20,25.509933471679688
2012-04-23,25.426288604736328
2012-04-24,25.610286712646484
2012-04-25,25.90582275390625
2012-04-26,26.067516326904297
2012-04-27,26.212491989135742
2012-04-30,26.106550216674805
2012-05-01,26.42438507080078
2012-05-02,26.29613494873047
2012-05-03,26.4033260345459
2012-05-04,26.499235153198242
2012-05-07,26.504880905151367
2012-05-08,26.538728713989258
2012-05-09,26.578216552734375
2012-05-10,26.854665756225586
2012-05-11,26.973140716552734
2012-05-14,27.029573440551758
2012-05-15,27.00699234008789
2012-05-16,26.973140716552734
2012-05-17,26.916732788085938
2012-05-18,26.967500686645508
2012-05-21,26.905445098876953
2012-05-22,26.911096572875977
2012-05-23,26.380760192871094
2012-05-24,26.61206817626953
2012-05-25,26.431533813476562
2012-05-29,26.40896987915039
2012-05-30,26.149457931518555
2012-05-31,26.397693634033203
2012-06-01,26.23971939086914
2012-06-04,26.4033260345459
2012-06-05,26.561296463012695
2012-06-06,26.95622444152832
2012-06-07,26.871593475341797
2012-06-08,27.0013484954834
2012-06-11,26.95622444152832
2012-06-12,26.905445098876953
2012-06-13,26.775684356689453
2012-06-14,27.1029052734375
2012-06-15,27.356786727905273
2012-06-18,27.537307739257812
2012-06-19,27.757352828979492
2012-06-20,27.37371063232422
2012-06-21,27.15932273864746
2012-06-22,27.14803695678711
2012-06-25,27.0013484954834
2012-06-26,26.950572967529297
2012-06-27,27.31728744506836
2012-06-28,27.351131439208984
2012-06-29,27.751699447631836
2012-07-02,28.152273178100586
2012-07-03,28.118425369262695
2012-07-05,27.8814640045166
2012-07-06,27.746070861816406
2012-07-09,27.61630630493164
2012-07-10,27.582448959350586
2012-07-11,27.62759780883789
2012-07-12,27.689645767211914
2012-07-13,27.83633041381836
2012-07-16,27.99994468688965
2012-07-17,27.92095375061035
2012-07-18,28.06763458251953
2012-07-19,28.35537338256836
2012-07-20,28.417430877685547
2012-07-23,28.152273178100586
2012-07-24,27.870187759399414
2012-07-25,27.55423927307129
2012-07-26,28.0394344329834
2012-07-27,28.46256446838379
2012-07-30,28.69951057434082
2012-07-31,28.33280372619629
2012-08-01,28.287673950195312
2012-08-02,27.898391723632812
2012-08-03,28.246400833129883
2012-08-06,28.138002395629883
2012-08-07,26.32375717163086
2012-08-08,26.18112564086914
2012-08-09,26.129783630371094
2012-08-10,26.158306121826172
2012-08-13,26.158306121826172
2012-08-14,26.312341690063477
2012-08-15,26.300928115844727
2012-08-16,26.232463836669922
2012-08-17,26.16971206665039
2012-08-20,26.23817253112793
2012-08-21,26.101253509521484
2012-08-22,26.04990577697754
2012-08-23,25.599191665649414
2012-08-24,25.525028228759766
2012-08-27,25.47938346862793
2012-08-28,25.308229446411133
2012-08-29,25.09714698791504
2012-08-30,24.954517364501953
2012-08-31,24.93169593811035
2012-09-04,24.811878204345703
2012-09-05,24.40680694580078
2012-09-06,24.732011795043945
2012-09-07,24.600784301757812
2012-09-10,24.4410457611084
2012-09-11,24.355457305908203
2012-09-12,24.315528869628906
2012-09-13,24.948806762695312
2012-09-14,24.69206428527832
2012-09-17,24.69206428527832
2012-09-18,24.703479766845703
2012-09-19,24.840402603149414
2012-09-20,25.211238861083984
2012-09-21,25.211238861083984
2012-09-24,25.331056594848633
2012-09-25,25.273998260498047
2012-09-26,25.342464447021484
2012-09-27,25.13707733154297
2012-09-28,25.159894943237305
2012-10-01,25.13707733154297
2012-10-02,25.273998260498047
2012-10-03,25.507915496826172
2012-10-04,25.599191665649414
2012-10-05,25.570674896240234
2012-10-08,25.51361846923828
2012-10-09,25.639131546020508
2012-10-10,25.46226692199707
2012-10-11,25.787464141845703
2012-10-12,25.622026443481445
2012-10-15,25.736125946044922
2012-10-16,25.935794830322266
2012-10-17,26.11836814880371
2012-10-18,26.403636932373047
2012-10-19,26.232463836669922
2012-10-22,26.152599334716797
2012-10-23,25.97574234008789
2012-10-24,25.912981033325195
2012-10-25,26.18112564086914
2012-10-26,26.032794952392578
2012-10-31,26.084135055541992
2012-11-01,25.622026443481445
2012-11-02,25.365276336669922
2012-11-05,24.57965660095215
2012-11-06,24.955141067504883
2012-11-07,24.43523597717285
2012-11-08,24.78761863708496
2012-11-09,24.539222717285156
2012-11-12,24.192617416381836
2012-11-13,24.3197078704834
2012-11-14,23.863361358642578
2012-11-15,23.776710510253906
2012-11-16,23.89801597595215
2012-11-19,24.00777244567871
2012-11-20,23.93844985961914
2012-11-21,23.799808502197266
2012-11-23,23.724708557128906
2012-11-26,24.12908172607422
2012-11-27,24.244613647460938
2012-11-28,24.55078125
2012-11-29,24.539222717285156
2012-11-30,24.527667999267578
2012-12-03,24.423688888549805
2012-12-04,24.09441375732422
2012-12-05,24.273500442504883
2012-12-06,24.00777244567871
2012-12-07,23.944229125976562
2012-12-10,24.001991271972656
2012-12-11,23.973108291625977
2012-12-12,23.799808502197266
2012-12-13,23.52254295349121
2012-12-14,23.545629501342773
2012-12-17,23.81713104248047
2012-12-18,23.978885650634766
2012-12-19,23.973108291625977
2012-12-20,23.996225357055664
2012-12-21,24.03664779663086
2012-12-24,24.117525100708008
2012-12-26,24.071313858032227
2012-12-27,24.059757232666016
2012-12-28,23.788257598876953
2012-12-31,24.123294830322266
2013-01-02,24.250389099121094
2013-01-03,24.285053253173828
2013-01-04,24.267711639404297
2013-01-07,23.96733856201172
2013-01-08,23.863361358642578
2013-01-09,23.23369598388672
2013-01-10,23.175931930541992
2013-01-11,23.04306983947754
2013-01-14,22.8120059967041
2013-01-15,23.031513214111328
2013-01-16,22.742679595947266
2013-01-17,22.765783309936523
2013-01-18,23.04306983947754
2013-01-22,23.048843383789062
2013-01-23,22.702251434326172
2013-01-24,23.060396194458008
2013-01-25,23.262575149536133
2013-01-28,23.158597946166992
2013-01-29,23.45320701599121
2013-01-30,23.23369598388672
2013-01-31,23.389671325683594
2013-02-01,23.389671325683594
2013-02-04,23.089284896850586
2013-02-05,23.177139282226562
2013-02-06,23.39385986328125
2013-02-07,23.51686668395996
2013-02-08,23.557863235473633
2013-02-11,23.5754337310791
2013-02-12,23.721866607666016
2013-02-13,23.827302932739258
2013-02-14,23.71601676940918
2013-02-15,23.76286506652832
2013-02-19,24.06158447265625
2013-02-20,23.757003784179688
2013-02-21,23.370431900024414
2013-02-22,23.745296478271484
2013-02-25,23.17128562927246
2013-02-26,22.784709930419922
2013-02-27,23.10685920715332
2013-02-28,23.12442398071289
2013-03-01,23.136144638061523
2013-03-04,23.347000122070312
2013-03-05,23.46414566040039
2013-03-06,23.721866607666016
2013-03-07,23.874147415161133
2013-03-08,23.956157684326172
2013-03-11,24.11429786682129
2013-03-12,24.11429786682129
2013-03-13,24.196306228637695
2013-03-14,24.413015365600586
2013-03-15,24.659025192260742
2013-03-18,24.454021453857422
2013-03-19,24.366159439086914
2013-03-20,24.5711612701416
2013-03-21,24.29587745666504
2013-03-22,23.926862716674805
2013-03-25,23.874147415161133
2013-03-26,24.161165237426758
2013-03-27,24.395448684692383
2013-03-28,24.71759605407715
2013-04-01,24.62387466430664
2013-04-02,24.629741668701172
2013-04-03,24.6063175201416
2013-04-04,25.20375633239746
2013-04-05,25.824621200561523
2013-04-08,26.00619125366211
2013-04-09,26.187763214111328
2013-04-10,26.46305274963379
2013-04-11,26.63292694091797
2013-04-12,26.779340744018555
2013-04-15,26.38691520690918
2013-04-16,26.82621192932129
2013-04-17,26.52162742614746
2013-04-18,26.71493148803711
2013-04-19,26.738351821899414
2013-04-22,26.86135482788086
2013-04-23,26.890644073486328
2013-04-24,27.042924880981445
2013-04-25,27.119070053100586
2013-04-26,27.224506378173828
2013-04-29,27.13079261779785
2013-04-30,27.294788360595703
2013-05-01,27.10735321044922
2013-05-02,26.978492736816406
2013-05-03,26.670238494873047
2013-05-06,26.190073013305664
2013-05-07,26.142642974853516
2013-05-08,25.86994743347168
2013-05-09,25.36014175415039
2013-05-10,25.437210083007812
2013-05-13,25.28900909423828
2013-05-14,25.342363357543945
2013-05-15,25.60912322998047
2013-05-16,25.549837112426758
2013-05-17,25.95294189453125
2013-05-20,25.668405532836914
2013-05-21,26.006301879882812
2013-05-22,25.786962509155273
2013-05-23,25.484628677368164
2013-05-24,25.26529884338379
2013-05-28,23.629150390625
2013-05-29,23.249757766723633
2013-05-30,23.172698974609375
2013-05-31,23.12527084350586
2013-06-03,23.214187622070312
2013-06-04,23.160839080810547
2013-06-05,22.929649353027344
2013-06-06,23.0600643157959
2013-06-07,23.08378028869629
2013-06-10,23.071922302246094
2013-06-11,22.864444732666016
2013-06-12,22.449480056762695
2013-06-13,22.8703670501709
2013-06-14,22.7221622467041
2013-06-17,22.615459442138672
2013-06-18,22.67474365234375
2013-06-19,22.064151763916016
2013-06-20,21.53063201904297
2013-06-21,21.64326286315918
2013-06-24,21.583980560302734
2013-06-25,21.892236709594727
2013-06-26,21.969308853149414
2013-06-27,21.99301528930664
2013-06-28,22.13529396057129
2013-07-01,21.524703979492188
2013-07-02,21.435792922973633
2013-07-03,21.435792922973633
2013-07-05,21.25201416015625
2013-07-08,21.64326286315918
2013-07-09,21.821102142333984
2013-07-10,21.821102142333984
2013-07-11,22.13529396057129
2013-07-12,22.20050048828125
2013-07-15,22.793306350708008
2013-07-16,22.7221622467041
2013-07-17,22.781448364257812
2013-07-18,23.172698974609375
2013-07-19,23.071922302246094
2013-07-22,23.22605323791504
2013-07-23,23.220115661621094
2013-07-24,22.668813705444336
2013-07-25,22.6806640625
2013-07-26,23.065990447998047
2013-07-29,23.22605323791504
2013-07-30,23.29718589782715
2013-07-31,22.568038940429688
2013-08-01,22.67474365234375
2013-08-02,22.603609085083008
2013-08-05,22.278804779052734
2013-08-06,22.862245559692383
2013-08-07,22.98253631591797
2013-08-08,23.102840423583984
2013-08-09,22.796079635620117
2013-08-12,22.45925521850586
2013-08-13,22.236705780029297
2013-08-14,22.36301612854004
2013-08-15,22.326923370361328
2013-08-16,22.140466690063477
2013-08-19,21.88784408569336
2013-08-20,22.393089294433594
2013-08-21,22.59157371520996
2013-08-22,22.964496612548828
2013-08-23,22.934423446655273
2013-08-26,22.75397491455078
2013-08-27,22.597585678100586
2013-08-28,22.64571189880371
2013-08-29,22.47127342224121
2013-08-30,22.537443161010742
2013-09-03,22.21866226196289
2013-09-04,22.122426986694336
2013-09-05,21.990100860595703
2013-09-06,22.24873161315918
2013-09-09,22.356998443603516
2013-09-10,22.778032302856445
2013-09-11,22.549468994140625
2013-09-12,22.194604873657227
2013-09-13,22.32090950012207
2013-09-16,22.429180145263672
