Date,EPM
2010-10-27,3.0167698860168457
2010-10-28,3.0484700202941895
2010-10-29,3.1382863521575928
2010-11-01,3.0379035472869873
2010-11-02,3.1330032348632812
2010-11-03,3.169985294342041
2010-11-04,3.2492358684539795
2010-11-05,3.2333858013153076
2010-11-08,3.20697021484375
2010-11-09,3.1858363151550293
2010-11-10,3.180553674697876
2010-11-11,3.1171534061431885
2010-11-12,2.958652973175049
2010-11-15,3.0326194763183594
2010-11-16,2.9956374168395996
2010-11-17,2.932237386703491
2010-11-18,3.122436046600342
2010-11-19,3.1647026538848877
2010-11-22,3.1752705574035645
2010-11-23,3.1065869331359863
2010-11-24,3.243952989578247
2010-11-26,3.217536211013794
2010-11-29,3.270369529724121
2010-11-30,3.1858363151550293
2010-12-01,3.2016866207122803
2010-12-02,3.22282075881958
2010-12-03,3.20697021484375
2010-12-06,3.196403741836548
2010-12-07,3.2281041145324707
2010-12-08,3.1647026538848877
2010-12-09,3.1647026538848877
2010-12-10,3.191119432449341
2010-12-13,3.20697021484375
2010-12-14,3.1858363151550293
2010-12-15,3.169985294342041
2010-12-16,3.159419536590576
2010-12-17,3.270369529724121
2010-12-20,3.286219835281372
2010-12-21,3.2650861740112305
2010-12-22,3.243952989578247
2010-12-23,3.3443357944488525
2010-12-27,3.270369529724121
2010-12-28,3.5292513370513916
2010-12-29,3.550384283065796
2010-12-30,3.4658522605895996
2010-12-31,3.444718837738037
2011-01-03,3.46056866645813
2011-01-04,3.439434766769409
2011-01-05,3.5715179443359375
2011-01-06,3.661334276199341
2011-01-07,3.592651128768921
2011-01-10,3.592651128768921
2011-01-11,3.8198351860046387
2011-01-12,3.782850980758667
2011-01-13,3.7934188842773438
2011-01-14,3.8039839267730713
2011-01-18,3.814549446105957
2011-01-19,3.751150369644165
2011-01-20,3.661334276199341
2011-01-21,3.634918451309204
2011-01-24,3.80926775932312
2011-01-25,3.745866298675537
2011-01-26,3.767000913619995
2011-01-27,3.745866298675537
2011-01-28,3.7247345447540283
2011-01-31,3.8937997817993164
2011-02-01,4.068148136138916
2011-02-02,4.015316009521484
2011-02-03,3.9888997077941895
2011-02-04,3.94663405418396
2011-02-07,4.052299976348877
2011-02-08,4.004749774932861
2011-02-09,4.052299976348877
2011-02-10,4.025882244110107
2011-02-11,3.999466896057129
2011-02-14,4.004749774932861
2011-02-15,3.8832333087921143
2011-02-16,3.957200050354004
2011-02-17,3.941349983215332
2011-02-18,3.899082660675049
2011-02-22,3.9255008697509766
2011-02-23,3.9624831676483154
2011-02-24,3.914933443069458
2011-02-25,4.004749774932861
2011-02-28,4.4062819480896
2011-03-01,4.147399425506592
2011-03-02,4.078716278076172
2011-03-03,4.010031700134277
2011-03-04,4.004749774932861
2011-03-07,3.9836177825927734
2011-03-08,3.967766284942627
2011-03-09,3.93078351020813
2011-03-10,3.7036001682281494
2011-03-11,3.7934188842773438
2011-03-14,3.7036001682281494
2011-03-15,3.698317289352417
2011-03-16,3.698317289352417
2011-03-17,3.7881343364715576
2011-03-18,3.8937997817993164
2011-03-21,4.041732311248779
2011-03-22,4.068148136138916
2011-03-23,4.094566345214844
2011-03-24,4.084000110626221
2011-03-25,4.120984077453613
2011-03-28,4.004749774932861
2011-03-29,4.068148136138916
2011-03-30,4.120984077453613
2011-03-31,4.120984077453613
2011-04-01,4.142115592956543
2011-04-04,4.205516338348389
2011-04-05,4.194947719573975
2011-04-06,4.194947719573975
2011-04-07,4.210799694061279
2011-04-08,4.200231552124023
2011-04-11,4.099848747253418
2011-04-12,3.967766284942627
2011-04-13,3.9624831676483154
2011-04-14,4.131548881530762
2011-04-15,4.184381484985352
2011-04-18,4.189664840698242
2011-04-19,4.131548881530762
2011-04-20,4.189664840698242
2011-04-21,4.1790995597839355
2011-04-25,4.120984077453613
2011-04-26,4.189664840698242
2011-04-27,4.189664840698242
2011-04-28,4.189664840698242
2011-04-29,4.189664840698242
2011-05-02,4.099848747253418
2011-05-03,4.010031700134277
2011-05-04,3.957200050354004
2011-05-05,3.8568179607391357
2011-05-06,3.782850980758667
2011-05-09,3.9043664932250977
2011-05-10,3.967766284942627
2011-05-11,3.8673834800720215
2011-05-12,3.899082660675049
2011-05-13,3.978332757949829
2011-05-16,3.9624831676483154
2011-05-17,3.8832333087921143
2011-05-18,3.9096508026123047
2011-05-19,3.994183301925659
2011-05-20,3.967766284942627
2011-05-23,3.973048210144043
2011-05-24,3.914933443069458
2011-05-25,3.994183301925659
2011-05-26,4.041732311248779
2011-05-27,4.025882244110107
2011-05-31,4.068148136138916
2011-06-01,3.8779489994049072
2011-06-02,3.814549446105957
2011-06-03,3.7934188842773438
2011-06-06,3.7775673866271973
2011-06-07,3.76171612739563
2011-06-08,3.756434679031372
2011-06-09,3.8039839267730713
2011-06-10,3.8673834800720215
2011-06-13,3.6930336952209473
2011-06-14,3.76171612739563
2011-06-15,3.6877505779266357
2011-06-16,3.767000913619995
2011-06-17,3.6824676990509033
2011-06-20,3.698317289352417
2011-06-21,3.8515336513519287
2011-06-22,3.7405850887298584
2011-06-23,3.7405850887298584
2011-06-24,3.767000913619995
2011-06-27,3.7775673866271973
2011-06-28,3.825117349624634
2011-06-29,3.80926775932312
2011-06-30,3.751150369644165
2011-07-01,3.7247345447540283
2011-07-05,3.888517379760742
2011-07-06,3.888517379760742
2011-07-07,3.999466896057129
2011-07-08,3.9836177825927734
2011-07-11,3.94663405418396
2011-07-12,3.899082660675049
2011-07-13,3.8937997817993164
2011-07-14,3.814549446105957
2011-07-15,3.914933443069458
2011-07-18,3.9202163219451904
2011-07-19,4.068148136138916
2011-07-20,4.062865734100342
2011-07-21,4.052299976348877
2011-07-22,4.025882244110107
2011-07-25,3.9888997077941895
2011-07-26,3.94663405418396
2011-07-27,3.8673834800720215
2011-07-28,3.973048210144043
2011-07-29,3.8779489994049072
2011-08-01,3.872666597366333
2011-08-02,3.745866298675537
2011-08-03,3.80926775932312
2011-08-04,3.5820844173431396
2011-08-05,3.719449758529663
2011-08-08,3.2333858013153076
2011-08-09,3.5873687267303467
2011-08-10,3.550384283065796
2011-08-11,3.756434679031372
2011-08-12,3.64548397064209
2011-08-15,3.6877505779266357
2011-08-16,3.6085009574890137
2011-08-17,3.5715179443359375
2011-08-18,3.286219835281372
2011-08-19,3.2809364795684814
2011-08-22,3.2333858013153076
2011-08-23,3.296785831451416
2011-08-24,3.2809364795684814
2011-08-25,3.180553674697876
2011-08-26,3.2756526470184326
2011-08-29,3.3496196269989014
2011-08-30,3.3601863384246826
2011-08-31,3.32320237159729
2011-09-01,3.2281041145324707
2011-09-02,3.2016866207122803
2011-09-06,3.196403741836548
2011-09-07,3.4288692474365234
2011-09-08,3.592651128768921
2011-09-09,3.4077343940734863
2011-09-12,3.4235849380493164
2011-09-13,3.5820844173431396
2011-09-14,3.656050205230713
2011-09-15,3.7775673866271973
2011-09-16,3.7722837924957275
2011-09-19,3.735300064086914
2011-09-20,3.76171612739563
2011-09-21,3.7036001682281494
2011-09-22,3.6137852668762207
2011-09-23,3.5820844173431396
2011-09-26,3.6296350955963135
2011-09-27,3.7247345447540283
2011-09-28,3.6719017028808594
2011-09-29,3.7247345447540283
2011-09-30,3.7300162315368652
2011-10-03,3.555668592453003
2011-10-04,3.8039839267730713
2011-10-05,3.782850980758667
2011-10-06,3.7141683101654053
2011-10-07,3.6771838665008545
2011-10-10,3.6930336952209473
2011-10-11,3.6824676990509033
2011-10-12,3.7141683101654053
2011-10-13,3.7036001682281494
2011-10-14,3.751150369644165
2011-10-17,3.6032183170318604
2011-10-18,3.751150369644165
2011-10-19,3.6507668495178223
2011-10-20,3.5451018810272217
2011-10-21,3.6137852668762207
2011-10-24,3.698317289352417
2011-10-25,3.6507668495178223
2011-10-26,3.64548397064209
2011-10-27,3.8039839267730713
2011-10-28,3.735300064086914
2011-10-31,3.6507668495178223
2011-11-01,3.624351739883423
2011-11-02,3.6771838665008545
2011-11-03,3.814549446105957
2011-11-04,3.814549446105957
2011-11-07,3.8304014205932617
2011-11-08,3.8409667015075684
2011-11-09,3.64548397064209
2011-11-10,3.661334276199341
2011-11-11,3.7088849544525146
2011-11-14,3.6190669536590576
2011-11-15,3.7141683101654053
2011-11-16,3.719449758529663
2011-11-17,3.7088849544525146
2011-11-18,3.751150369644165
2011-11-21,3.7088849544525146
2011-11-22,3.6930336952209473
2011-11-23,3.6930336952209473
2011-11-25,3.666616916656494
2011-11-28,3.782850980758667
2011-11-29,3.751150369644165
2011-11-30,3.8568179607391357
2011-12-01,3.8304014205932617
2011-12-02,3.8568179607391357
2011-12-05,4.0364508628845215
2011-12-06,4.369297504425049
2011-12-07,4.364014148712158
2011-12-08,4.422131538391113
2011-12-09,4.628179550170898
2011-12-12,4.490813732147217
2011-12-13,4.385148525238037
2011-12-14,4.3058977127075195
2011-12-15,4.3058977127075195
2011-12-16,4.300615310668945
2011-12-19,4.221365928649902
2011-12-20,4.316464900970459
2011-12-21,4.427412986755371
2011-12-22,4.46439790725708
2011-12-23,4.474964141845703
2011-12-27,4.490813732147217
2011-12-28,4.284764766693115
2011-12-29,4.268915176391602
2011-12-30,4.2530646324157715
2012-01-03,4.400997638702393
2012-01-04,4.37986421585083
2012-01-05,4.358730792999268
2012-01-06,4.348164081573486
2012-01-09,4.327032089233398
2012-01-10,4.416846752166748
2012-01-11,4.385148525238037
2012-01-12,4.279480934143066
2012-01-13,4.231932163238525
2012-01-17,4.327032089233398
2012-01-18,4.453830718994141
2012-01-19,4.580631732940674
2012-01-20,4.749695301055908
2012-01-23,4.696863651275635
2012-01-24,4.654594898223877
2012-01-25,4.71271276473999
2012-01-26,4.728564262390137
2012-01-27,4.733846664428711
2012-01-30,4.71271276473999
2012-01-31,4.733846664428711
2012-02-01,4.754980564117432
2012-02-02,4.760262966156006
2012-02-03,4.9398956298828125
2012-02-06,4.834229469299316
2012-02-07,4.892343521118164
2012-02-08,4.961028575897217
2012-02-09,4.918763637542725
2012-02-10,4.802529335021973
2012-02-13,4.987446308135986
2012-02-14,4.887063026428223
2012-02-15,5.0244269371032715
2012-02-16,5.114246368408203
2012-02-17,5.087827682495117
2012-02-21,5.188211441040039
2012-02-22,5.135377883911133
2012-02-23,5.251610279083252
2012-02-24,5.26746129989624
2012-02-27,5.098393440246582
2012-02-28,5.135377883911133
2012-02-29,4.902912616729736
2012-03-01,4.918763637542725
2012-03-02,4.844796657562256
2012-03-05,4.913479328155518
2012-03-06,4.702144622802734
2012-03-07,4.622897148132324
2012-03-08,4.617613792419434
2012-03-09,4.6598801612854
2012-03-12,4.670445919036865
2012-03-13,4.622897148132324
2012-03-14,4.60176420211792
2012-03-15,4.686296463012695
2012-03-16,4.7761125564575195
2012-03-19,4.93461275100708
2012-03-20,4.834229469299316
2012-03-21,4.887063026428223
2012-03-22,4.8078131675720215
2012-03-23,4.897629261016846
2012-03-26,5.013861656188965
2012-03-27,4.876495361328125
2012-03-28,4.876495361328125
2012-03-29,4.887063026428223
2012-03-30,4.913479328155518
2012-04-02,5.034994125366211
2012-04-03,4.998012065887451
2012-04-04,4.987446308135986
2012-04-05,4.945178508758545
2012-04-09,4.876495361328125
2012-04-10,4.6070475578308105
2012-04-11,4.733846664428711
2012-04-12,4.770830154418945
2012-04-13,4.622897148132324
2012-04-16,4.696863651275635
2012-04-17,4.7761125564575195
2012-04-18,4.7074294090271
2012-04-19,4.675730228424072
2012-04-20,4.686296463012695
2012-04-23,4.554214000701904
2012-04-24,4.564779758453369
2012-04-25,4.522515296936035
2012-04-26,4.649313449859619
2012-04-27,4.6915812492370605
2012-04-30,4.670445919036865
2012-05-01,4.723278999328613
2012-05-02,4.86064338684082
2012-05-03,4.64402961730957
2012-05-04,4.517231464385986
2012-05-07,4.480246067047119
2012-05-08,4.453830718994141
2012-05-09,4.474964141845703
2012-05-10,4.633463382720947
2012-05-11,4.622897148132324
2012-05-14,4.50137996673584
2012-05-15,4.443265438079834
2012-05-16,4.437981128692627
2012-05-17,4.427412986755371
2012-05-18,4.348164081573486
2012-05-21,4.411564826965332
2012-05-22,4.385148525238037
2012-05-23,4.342880725860596
2012-05-24,4.364014148712158
2012-05-25,4.50137996673584
2012-05-29,4.538363456726074
2012-05-30,4.237216472625732
2012-05-31,4.237216472625732
2012-06-01,4.163248538970947
2012-06-04,4.068148136138916
2012-06-05,4.073433876037598
2012-06-06,4.189664840698242
2012-06-07,4.152682304382324
2012-06-08,4.073433876037598
2012-06-11,3.994183301925659
2012-06-12,4.020599842071533
2012-06-13,4.10513162612915
2012-06-14,4.147399425506592
2012-06-15,4.3058977127075195
2012-06-18,4.200231552124023
2012-06-19,4.46439790725708
2012-06-20,4.443265438079834
2012-06-21,4.041732311248779
2012-06-22,4.110415935516357
2012-06-25,4.068148136138916
2012-06-26,4.120984077453613
2012-06-27,4.231932163238525
2012-06-28,4.184381484985352
2012-06-29,4.4062819480896
2012-07-02,4.443265438079834
2012-07-03,4.543647289276123
2012-07-05,4.527798175811768
2012-07-06,4.490813732147217
2012-07-09,4.485530853271484
2012-07-10,4.591197490692139
2012-07-11,4.622897148132324
2012-07-12,4.633463382720947
2012-07-13,4.744413375854492
2012-07-16,4.670445919036865
2012-07-17,4.681013107299805
2012-07-18,4.702144622802734
2012-07-19,4.717995643615723
2012-07-20,4.654594898223877
2012-07-23,4.649313449859619
2012-07-24,4.654594898223877
2012-07-25,4.570064544677734
2012-07-26,4.6070475578308105
2012-07-27,4.506664752960205
2012-07-30,4.469680309295654
2012-07-31,4.411564826965332
2012-08-01,4.205516338348389
2012-08-02,4.194947719573975
2012-08-03,4.342880725860596
2012-08-06,4.231932163238525
2012-08-07,4.395713806152344
2012-08-08,4.400997638702393
2012-08-09,4.400997638702393
2012-08-10,4.395713806152344
2012-08-13,4.332313537597656
2012-08-14,4.37986421585083
2012-08-15,4.416846752166748
2012-08-16,4.485530853271484
2012-08-17,4.538363456726074
2012-08-20,4.485530853271484
2012-08-21,4.385148525238037
2012-08-22,4.364014148712158
2012-08-23,4.274198532104492
2012-08-24,4.2583489418029785
2012-08-27,4.263632774353027
2012-08-28,4.247781753540039
2012-08-29,4.231932163238525
2012-08-30,4.152682304382324
2012-08-31,4.237216472625732
2012-09-04,4.131548881530762
2012-09-05,4.189664840698242
2012-09-06,4.316464900970459
2012-09-07,4.385148525238037
2012-09-10,4.427412986755371
2012-09-11,4.496097564697266
2012-09-12,4.400997638702393
2012-09-13,4.395713806152344
2012-09-14,4.490813732147217
2012-09-17,4.46439790725708
2012-09-18,4.316464900970459
2012-09-19,4.237216472625732
2012-09-20,4.226647853851318
2012-09-21,4.353448390960693
2012-09-24,4.390432357788086
2012-09-25,4.284764766693115
2012-09-26,4.327032089233398
2012-09-27,4.358730792999268
2012-09-28,4.268915176391602
2012-10-01,4.279480934143066
2012-10-02,4.369297504425049
2012-10-03,4.348164081573486
2012-10-04,4.348164081573486
2012-10-05,4.316464900970459
2012-10-08,4.342880725860596
2012-10-09,4.358730792999268
2012-10-10,4.37986421585083
2012-10-11,4.400997638702393
2012-10-12,4.400997638702393
2012-10-15,4.395713806152344
2012-10-16,4.37986421585083
2012-10-17,4.395713806152344
2012-10-18,4.390432357788086
2012-10-19,4.327032089233398
2012-10-22,4.2953314781188965
2012-10-23,4.3058977127075195
2012-10-24,4.31118106842041
2012-10-25,4.374582290649414
2012-10-26,4.348164081573486
2012-10-31,4.332313537597656
2012-11-01,4.342880725860596
2012-11-02,4.279480934143066
2012-11-05,4.2900495529174805
2012-11-06,4.348164081573486
2012-11-07,4.274198532104492
2012-11-08,4.231932163238525
2012-11-09,4.284764766693115
2012-11-12,4.263632774353027
2012-11-13,4.200231552124023
2012-11-14,4.073433876037598
2012-11-15,4.025882244110107
2012-11-16,3.9888997077941895
2012-11-19,4.041732311248779
2012-11-20,3.9888997077941895
2012-11-21,4.052299976348877
2012-11-23,4.094566345214844
2012-11-26,4.099848747253418
2012-11-27,4.120984077453613
2012-11-28,4.110415935516357
2012-11-29,4.1790995597839355
2012-11-30,4.173815727233887
2012-12-03,4.231932163238525
2012-12-04,4.152682304382324
2012-12-05,4.131548881530762
2012-12-06,4.184381484985352
2012-12-07,4.200231552124023
2012-12-10,4.1790995597839355
2012-12-11,4.205516338348389
2012-12-12,4.115699291229248
2012-12-13,4.110415935516357
2012-12-14,4.147399425506592
2012-12-17,4.147399425506592
2012-12-18,4.2583489418029785
2012-12-19,4.279480934143066
2012-12-20,4.263632774353027
2012-12-21,4.274198532104492
2012-12-24,4.279480934143066
2012-12-26,4.120984077453613
2012-12-27,4.263632774353027
2012-12-28,4.205516338348389
2012-12-31,4.2953314781188965
2013-01-02,4.416846752166748
2013-01-03,4.416846752166748
2013-01-04,4.554214000701904
2013-01-07,4.575345993041992
2013-01-08,4.739129543304443
2013-01-09,4.675730228424072
2013-01-10,4.702144622802734
2013-01-11,4.686296463012695
2013-01-14,4.702144622802734
2013-01-15,4.702144622802734
2013-01-16,4.6915812492370605
2013-01-17,4.702144622802734
2013-01-18,4.765545845031738
2013-01-22,4.844796657562256
2013-01-23,4.876495361328125
2013-01-24,4.945178508758545
2013-01-25,4.998012065887451
2013-01-28,5.029712200164795
2013-01-29,5.05612850189209
2013-01-30,5.008576393127441
2013-01-31,4.97159481048584
2013-02-01,5.050846576690674
2013-02-04,5.029712200164795
2013-02-05,5.156510829925537
2013-02-06,5.410109519958496
2013-02-07,5.584458827972412
2013-02-08,5.690125942230225
2013-02-11,5.716541290283203
2013-02-12,5.822208404541016
2013-02-13,5.801074981689453
2013-02-14,5.737675189971924
2013-02-15,5.568608283996582
2013-02-19,5.5316267013549805
2013-02-20,5.484076976776123
2013-02-21,5.367844104766846
2013-02-22,5.468224048614502
2013-02-25,5.225193977355957
2013-02-26,5.262177467346191
2013-02-27,5.399543762207031
2013-02-28,5.415393829345703
2013-03-01,5.394259452819824
2013-03-04,5.336143970489502
2013-03-05,5.2410454750061035
2013-03-06,5.172360897064209
2013-03-07,5.262177467346191
2013-03-08,5.309727668762207
2013-03-11,5.299159049987793
2013-03-12,5.288595199584961
2013-03-13,5.320293426513672
2013-03-14,5.34670877456665
2013-03-15,5.383693218231201
2013-03-18,5.399543762207031
2013-03-19,5.299159049987793
2013-03-20,5.309727668762207
2013-03-21,5.34670877456665
2013-03-22,5.394259452819824
2013-03-25,5.431243419647217
2013-03-26,5.484076976776123
2013-03-27,5.410109519958496
2013-03-28,5.362559795379639
2013-04-01,5.161795139312744
2013-04-02,5.214628219604492
2013-04-03,5.198777198791504
2013-04-04,5.2727437019348145
2013-04-05,5.325576305389404
2013-04-08,5.26746129989624
2013-04-09,5.2833099365234375
2013-04-10,5.4470930099487305
2013-04-11,5.4048261642456055
2013-04-12,5.288595199584961
2013-04-15,5.182926654815674
2013-04-16,5.38897705078125
2013-04-17,5.19349479675293
2013-04-18,5.130094528198242
2013-04-19,5.135377883911133
2013-04-22,5.140663146972656
2013-04-23,5.23576021194458
2013-04-24,5.161795139312744
2013-04-25,5.198777198791504
2013-04-26,5.177643775939941
2013-04-29,5.198777198791504
2013-04-30,5.251610279083252
2013-05-01,5.071979999542236
2013-05-02,5.156510829925537
2013-05-03,5.26746129989624
2013-05-06,5.431243419647217
2013-05-07,5.515776634216309
2013-05-08,5.515776634216309
2013-05-09,5.478792667388916
2013-05-10,5.484076976776123
2013-05-13,5.494643211364746
2013-05-14,5.499927043914795
2013-05-15,5.431243419647217
2013-05-16,5.547476768493652
2013-05-17,5.494643211364746
2013-05-20,5.420675277709961
2013-05-21,5.420675277709961
2013-05-22,5.510493755340576
2013-05-23,5.610874652862549
2013-05-24,5.626726150512695
2013-05-28,5.727110385894775
2013-05-29,5.63729190826416
2013-05-30,5.558042049407959
2013-05-31,5.605591773986816
2013-06-03,5.668992519378662
2013-06-04,5.547476768493652
2013-06-05,5.552758693695068
2013-06-06,5.668992519378662
2013-06-07,5.600310802459717
2013-06-10,5.65314245223999
2013-06-11,5.705974578857422
2013-06-12,5.695407867431641
2013-06-13,5.774656772613525
2013-06-14,5.758809566497803
2013-06-17,5.890890598297119
2013-06-18,6.028257846832275
2013-06-19,5.949008941650391
2013-06-20,5.742955207824707
2013-06-21,5.8433403968811035
2013-06-24,5.769374847412109
2013-06-25,5.758809566497803
2013-06-26,5.668992519378662
2013-06-27,5.700693130493164
2013-06-28,5.764091968536377
2013-07-01,5.769374847412109
2013-07-02,5.721825122833252
2013-07-03,5.690125942230225
2013-07-05,5.758809566497803
2013-07-08,5.91202449798584
2013-07-09,5.838057518005371
2013-07-10,5.822208404541016
2013-07-11,5.927875995635986
2013-07-12,6.091653347015381
2013-07-15,6.2765727043151855
2013-07-16,6.297706604003906
2013-07-17,6.260723114013672
2013-07-18,6.318839073181152
2013-07-19,6.350541114807129
2013-07-22,6.260723114013672
2013-07-23,6.2765727043151855
2013-07-24,6.318839073181152
2013-07-25,6.546022891998291
2013-07-26,6.329405307769775
2013-07-29,6.4139404296875
2013-07-30,6.461489200592041
2013-07-31,6.535454750061035
2013-08-01,6.472057819366455
2013-08-02,6.57772159576416
2013-08-05,6.598855972290039
2013-08-06,6.176191329956055
2013-08-07,5.943725109100342
2013-08-08,5.927875995635986
2013-08-09,5.832775592803955
2013-08-12,5.980707168579102
2013-08-13,6.065238952636719
2013-08-14,6.118075370788574
2013-08-15,6.059958457946777
2013-08-16,6.144488334655762
2013-08-19,6.022975921630859
2013-08-20,6.038824081420898
