Date,CNXN
2010-05-24,5.260656356811523
2010-05-25,5.1963067054748535
2010-05-26,5.244568347930908
2010-05-27,5.678934097290039
2010-05-28,5.469795227050781
2010-06-01,5.252612590789795
2010-06-02,5.614583492279053
2010-06-03,5.622627258300781
2010-06-04,5.2767415046691895
2010-06-07,5.284786701202393
2010-06-08,5.2365241050720215
2010-06-09,5.300875186920166
2010-06-10,5.365225791931152
2010-06-11,5.461751937866211
2010-06-14,5.252612590789795
2010-06-15,5.316963195800781
2010-06-16,5.397400856018066
2010-06-17,5.397400856018066
2010-06-18,5.453706741333008
2010-06-21,5.308919906616211
2010-06-22,5.2365241050720215
2010-06-23,5.268699645996094
2010-06-24,5.1560869216918945
2010-06-25,4.874553203582764
2010-06-28,4.995210647583008
2010-06-29,4.850421905517578
2010-06-30,4.874553203582764
2010-07-01,4.882596492767334
2010-07-02,4.8182454109191895
2010-07-06,4.657369613647461
2010-07-07,4.745850563049316
2010-07-08,4.737806797027588
2010-07-09,4.8102030754089355
2010-07-12,4.705631256103516
2010-07-13,4.946946144104004
2010-07-14,4.930859565734863
2010-07-15,4.842377662658691
2010-07-16,4.665412902832031
2010-07-19,4.729763507843018
2010-07-20,4.8182454109191895
2010-07-21,4.737806797027588
2010-07-22,4.9710774421691895
2010-07-23,5.244568347930908
2010-07-26,5.083691596984863
2010-07-27,5.019341468811035
2010-07-28,5.107823848724365
2010-07-29,5.542189121246338
2010-07-30,5.558276653289795
2010-08-02,5.807636737823486
2010-08-03,5.847855091094971
2010-08-04,5.928292751312256
2010-08-05,5.783503532409668
2010-08-06,5.87198543548584
2010-08-09,6.032862186431885
2010-08-10,5.823722839355469
2010-08-11,5.56632137298584
2010-08-12,5.493926525115967
2010-08-13,5.349137306213379
2010-08-16,5.2767415046691895
2010-08-17,5.292830467224121
2010-08-18,5.252612590789795
2010-08-19,5.139998435974121
2010-08-20,5.164130687713623
2010-08-23,5.091735363006592
2010-08-24,4.9710774421691895
2010-08-25,5.228479385375977
2010-08-26,5.300875186920166
2010-08-27,5.397400856018066
2010-08-30,5.220437049865723
2010-08-31,5.244568347930908
2010-09-01,5.461751937866211
2010-09-02,5.461751937866211
2010-09-03,5.550233840942383
2010-09-07,5.34109354019165
2010-09-08,5.389355659484863
2010-09-09,5.437618732452393
2010-09-10,5.405444145202637
2010-09-13,5.558276653289795
2010-09-14,5.590452194213867
2010-09-15,5.606540203094482
2010-09-16,5.606540203094482
2010-09-17,5.542189121246338
2010-09-20,5.590452194213867
2010-09-21,5.50197172164917
2010-09-22,5.461751937866211
2010-09-23,5.381312847137451
2010-09-24,5.542189121246338
2010-09-27,5.518058776855469
2010-09-28,5.582408428192139
2010-09-29,5.437618732452393
2010-09-30,5.493926525115967
2010-10-01,5.4858832359313965
2010-10-04,5.357180595397949
2010-10-05,5.550233840942383
2010-10-06,5.4858832359313965
2010-10-07,5.405444145202637
2010-10-08,5.518058776855469
2010-10-11,5.461751937866211
2010-10-12,5.453706741333008
2010-10-13,5.5984954833984375
2010-10-14,5.646758556365967
2010-10-15,5.670891284942627
2010-10-18,5.686977863311768
2010-10-19,5.5984954833984375
2010-10-20,5.63067102432251
2010-10-21,5.56632137298584
2010-10-22,6.555708885192871
2010-10-25,6.982032775878906
2010-10-26,6.917680740356445
2010-10-27,6.6683220863342285
2010-10-28,6.724632263183594
2010-10-29,6.772892951965332
2010-11-01,6.748762607574463
2010-11-02,6.933769702911377
2010-11-03,6.756805896759033
2010-11-04,6.925724029541016
2010-11-05,6.756805896759033
2010-11-08,6.716588020324707
2010-11-09,6.620060920715332
2010-11-10,6.740718841552734
2010-11-11,6.732674598693848
2010-11-12,6.483315944671631
2010-11-15,6.555708885192871
2010-11-16,6.44309663772583
2010-11-17,6.394832611083984
2010-11-18,6.410921573638916
2010-11-19,6.402878284454346
2010-11-22,6.6361494064331055
2010-11-23,6.869420528411865
2010-11-24,7.641627311706543
2010-11-26,7.247477054595947
2010-11-29,7.432485580444336
2010-11-30,7.255522727966309
2010-12-01,7.376180648803711
2010-12-02,7.207259178161621
2010-12-03,7.134864807128906
2010-12-06,7.0383381843566895
2010-12-07,7.786414623260498
2010-12-08,7.85076379776001
2010-12-09,7.61749267578125
2010-12-10,7.271608829498291
2010-12-13,7.223344802856445
2010-12-14,7.271608829498291
2010-12-15,7.183127403259277
2010-12-16,7.078558921813965
2010-12-17,7.207259178161621
2010-12-20,7.279651165008545
2010-12-21,7.432485580444336
2010-12-22,7.134864807128906
2010-12-23,7.006164073944092
2010-12-27,7.118778705596924
2010-12-28,7.070514678955078
2010-12-29,7.247477054595947
2010-12-30,7.167040824890137
2010-12-31,7.126821041107178
2011-01-03,7.183127403259277
2011-01-04,7.295742034912109
2011-01-05,7.191172122955322
2011-01-06,7.094645023345947
2011-01-07,7.142908573150635
2011-01-10,7.3842244148254395
2011-01-11,7.520967960357666
2011-01-12,7.400309085845947
2011-01-13,7.488792896270752
2011-01-14,7.649669647216797
2011-01-18,7.496838092803955
2011-01-19,7.239433765411377
2011-01-20,7.014206409454346
2011-01-21,6.901594161987305
2011-01-24,7.030296802520752
2011-01-25,7.158993721008301
2011-01-26,7.199213981628418
2011-01-27,7.263566017150879
2011-01-28,6.885508060455322
2011-01-31,7.118778705596924
2011-02-01,7.319870948791504
2011-02-02,7.158993721008301
2011-02-03,7.239433765411377
2011-02-04,7.303783893585205
2011-02-07,7.673799514770508
2011-02-08,7.46466064453125
2011-02-09,7.352049350738525
2011-02-10,7.56118631362915
2011-02-11,7.641627311706543
2011-02-14,7.657713890075684
2011-02-15,7.577274322509766
2011-02-16,7.496838092803955
2011-02-17,7.5290117263793945
2011-02-18,7.545098781585693
2011-02-22,7.134864807128906
2011-02-23,7.046385288238525
2011-02-24,6.909637451171875
2011-02-25,7.118778705596924
2011-02-28,6.837244033813477
2011-03-01,6.869420528411865
2011-03-02,6.805068016052246
2011-03-03,7.054427146911621
2011-03-04,6.909637451171875
2011-03-07,6.772892951965332
2011-03-08,6.708542346954346
2011-03-09,6.732674598693848
2011-03-10,6.5717973709106445
2011-03-11,6.547666072845459
2011-03-14,6.491359710693359
2011-03-15,6.394832611083984
2011-03-16,6.338527202606201
2011-03-17,6.378746032714844
2011-03-18,6.338527202606201
2011-03-21,6.5717973709106445
2011-03-22,6.475272178649902
2011-03-23,6.531579494476318
2011-03-24,6.555708885192871
2011-03-25,6.620060920715332
2011-03-28,6.748762607574463
2011-03-29,6.917680740356445
2011-03-30,6.998120307922363
2011-03-31,7.126821041107178
2011-04-01,7.247477054595947
2011-04-04,7.440529823303223
2011-04-05,7.577274322509766
2011-04-06,7.76228141784668
2011-04-07,7.7140212059021
2011-04-08,7.335960865020752
2011-04-11,7.3842244148254395
2011-04-12,7.303783893585205
2011-04-13,7.279651165008545
2011-04-14,7.295742034912109
2011-04-15,7.360091209411621
2011-04-18,7.094645023345947
2011-04-19,7.134864807128906
2011-04-20,7.175083160400391
2011-04-21,7.118778705596924
2011-04-25,6.94985818862915
2011-04-26,7.199213981628418
2011-04-27,7.239433765411377
2011-04-28,7.223344802856445
2011-04-29,7.142908573150635
2011-05-02,6.6361494064331055
2011-05-03,6.459184646606445
2011-05-04,6.418966293334961
2011-05-05,6.418966293334961
2011-05-06,6.837244033813477
2011-05-09,6.925724029541016
2011-05-10,7.118778705596924
2011-05-11,6.957899570465088
2011-05-12,7.247477054595947
2011-05-13,7.094645023345947
2011-05-16,6.925724029541016
2011-05-17,6.837244033813477
2011-05-18,6.94985818862915
2011-05-19,6.89354944229126
2011-05-20,6.9418134689331055
2011-05-23,6.772892951965332
2011-05-24,6.451141357421875
2011-05-25,6.435052871704102
2011-05-26,6.68441104888916
2011-05-27,6.82115364074707
2011-05-31,7.022250652313232
2011-06-01,6.845288276672363
2011-06-02,6.933769702911377
2011-06-03,6.861375331878662
2011-06-06,6.76485013961792
2011-06-07,6.76485013961792
2011-06-08,6.740718841552734
2011-06-09,6.82115364074707
2011-06-10,6.756805896759033
2011-06-13,6.5717973709106445
2011-06-14,6.68441104888916
2011-06-15,6.732674598693848
2011-06-16,6.6361494064331055
2011-06-17,6.628102779388428
2011-06-20,6.507446765899658
2011-06-21,6.483315944671631
2011-06-22,6.410921573638916
2011-06-23,6.242001056671143
2011-06-24,6.322439193725586
2011-06-27,6.274177074432373
2011-06-28,6.250044822692871
2011-06-29,6.531579494476318
2011-06-30,6.6602783203125
2011-07-01,6.780937194824219
2011-07-05,6.813110828399658
2011-07-06,6.797024250030518
2011-07-07,6.805068016052246
2011-07-08,6.772892951965332
2011-07-11,6.797024250030518
2011-07-12,6.708542346954346
2011-07-13,6.5798420906066895
2011-07-14,6.467227935791016
2011-07-15,6.475272178649902
2011-07-18,6.418966293334961
2011-07-19,6.34657096862793
2011-07-20,6.330483436584473
2011-07-21,6.435052871704102
2011-07-22,6.451141357421875
2011-07-25,6.515490531921387
2011-07-26,6.499403953552246
2011-07-27,6.306351661682129
2011-07-28,6.338527202606201
2011-07-29,6.290264129638672
2011-08-01,6.523534774780273
2011-08-02,6.483315944671631
2011-08-03,6.44309663772583
2011-08-04,6.3626580238342285
2011-08-05,6.515490531921387
2011-08-08,5.582408428192139
2011-08-09,6.089168548583984
2011-08-10,5.662846088409424
2011-08-11,5.90416145324707
2011-08-12,6.056994438171387
2011-08-15,6.603974342346191
2011-08-16,6.370702266693115
2011-08-17,6.555708885192871
2011-08-18,6.089168548583984
2011-08-19,6.34657096862793
2011-08-22,6.515490531921387
2011-08-23,6.957899570465088
2011-08-24,6.973987579345703
2011-08-25,6.877463340759277
2011-08-26,6.957899570465088
2011-08-29,7.2313923835754395
2011-08-30,7.102688312530518
2011-08-31,7.167040824890137
2011-09-01,7.175083160400391
2011-09-02,6.933769702911377
2011-09-06,6.917680740356445
2011-09-07,7.183127403259277
2011-09-08,6.998120307922363
2011-09-09,6.99007511138916
2011-09-12,7.183127403259277
2011-09-13,7.191172122955322
2011-09-14,7.126821041107178
2011-09-15,7.126821041107178
2011-09-16,6.94985818862915
2011-09-19,6.805068016052246
2011-09-20,6.628102779388428
2011-09-21,6.427009105682373
2011-09-22,6.040905952453613
2011-09-23,6.1454758644104
2011-09-26,6.1454758644104
2011-09-27,6.394832611083984
2011-09-28,6.225913047790527
2011-09-29,6.507446765899658
2011-09-30,6.418966293334961
2011-10-03,6.137430667877197
2011-10-04,6.756805896759033
2011-10-05,6.716588020324707
2011-10-06,6.877463340759277
2011-10-07,6.676366329193115
2011-10-10,6.780937194824219
2011-10-11,6.925724029541016
2011-10-12,7.0383381843566895
2011-10-13,7.054427146911621
2011-10-14,7.014206409454346
2011-10-17,6.6120171546936035
2011-10-18,7.014206409454346
2011-10-19,6.829199314117432
2011-10-20,6.853331565856934
2011-10-21,7.070514678955078
2011-10-24,7.295742034912109
2011-10-25,6.998120307922363
2011-10-26,7.134864807128906
2011-10-27,7.722064018249512
2011-10-28,7.360091209411621
2011-10-31,6.716588020324707
2011-11-01,6.628102779388428
2011-11-02,6.5798420906066895
2011-11-03,7.102688312530518
2011-11-04,7.689888954162598
2011-11-07,7.947292327880859
2011-11-08,8.389699935913086
2011-11-09,8.027727127075195
2011-11-10,8.196649551391602
2011-11-11,8.325349807739258
2011-11-14,8.534486770629883
2011-11-15,9.001029014587402
2011-11-16,8.824064254760742
2011-11-17,8.832108497619629
2011-11-18,8.88841724395752
2011-11-21,9.105598449707031
2011-11-22,8.947166442871094
2011-11-23,8.371813774108887
2011-11-25,8.146676063537598
2011-11-28,8.588614463806152
2011-11-29,8.380155563354492
2011-11-30,8.446859359741211
2011-12-01,8.538583755493164
2011-12-02,8.76372241973877
2011-12-05,9.205662727355957
2011-12-06,9.397446632385254
2011-12-07,9.330738067626953
2011-12-08,8.630308151245117
2011-12-09,8.947166442871094
2011-12-12,8.980525016784668
2011-12-13,8.688675880432129
2011-12-14,8.688675880432129
2011-12-15,9.072246551513672
2011-12-16,9.230677604675293
2011-12-19,9.272366523742676
2011-12-20,9.489169120788574
2011-12-21,9.564213752746582
2011-12-22,9.455812454223633
2011-12-23,9.514183044433594
2011-12-27,9.71430778503418
2011-12-28,9.205662727355957
2011-12-29,9.439139366149902
2011-12-30,9.247353553771973
2012-01-03,10.039506912231445
2012-01-04,9.989476203918457
2012-01-05,9.989476203918457
2012-01-06,9.972800254821777
2012-01-09,10.039506912231445
2012-01-10,10.514799118041992
2012-01-11,10.4147367477417
2012-01-12,10.36470890045166
2012-01-13,10.36470890045166
2012-01-17,10.106215476989746
2012-01-18,10.36470890045166
2012-01-19,10.56482982635498
2012-01-20,10.4147367477417
2012-01-23,10.231291770935059
2012-01-24,10.00615406036377
2012-01-25,10.156245231628418
2012-01-26,10.189600944519043
2012-01-27,10.106215476989746
2012-01-30,10.064522743225098
2012-01-31,10.00615406036377
2012-02-01,10.231291770935059
2012-02-02,10.614859580993652
2012-02-03,8.596953392028809
2012-02-06,8.221722602844238
2012-02-07,8.121661186218262
2012-02-08,7.88818359375
2012-02-09,7.8798441886901855
2012-02-10,7.771444797515869
2012-02-13,7.546306133270264
2012-02-14,7.587998867034912
2012-02-15,7.50461483001709
2012-02-16,7.521292209625244
2012-02-17,7.5796613693237305
2012-02-21,7.587998867034912
2012-02-22,7.50461483001709
2012-02-23,7.4795989990234375
2012-02-24,7.50461483001709
2012-02-27,7.50461483001709
2012-02-28,7.521292209625244
2012-02-29,7.454583644866943
2012-03-01,7.51295280456543
2012-03-02,7.229444980621338
2012-03-05,7.146059989929199
2012-03-06,6.804184436798096
2012-03-07,7.020983695983887
2012-03-08,7.071013927459717
2012-03-09,7.0960307121276855
2012-03-12,7.187753677368164
2012-03-13,7.429570198059082
2012-03-14,7.0126471519470215
2012-03-15,6.987630367279053
2012-03-16,6.86255407333374
2012-03-19,7.0126471519470215
2012-03-20,6.945938587188721
2012-03-21,6.929261207580566
2012-03-22,6.937599182128906
2012-03-23,6.704123020172119
2012-03-26,6.854215145111084
2012-03-27,6.91258430480957
2012-03-28,6.812523365020752
2012-03-29,6.904245376586914
2012-03-30,6.854215145111084
2012-04-02,6.9542765617370605
2012-04-03,6.895908355712891
2012-04-04,6.720800399780273
2012-04-05,6.345568656921387
2012-04-09,6.212153911590576
2012-04-10,6.295537948608398
2012-04-11,6.704123020172119
2012-04-12,6.77916955947876
2012-04-13,6.604061126708984
2012-04-16,6.662430763244629
2012-04-17,6.679108142852783
2012-04-18,6.562368869781494
2012-04-19,6.537352561950684
2012-04-20,6.579044818878174
2012-04-23,6.504000186920166
2012-04-24,6.645753860473633
2012-04-25,6.679108142852783
2012-04-26,6.754154205322266
2012-04-27,6.929261207580566
2012-04-30,6.687445640563965
2012-05-01,6.512338638305664
2012-05-02,6.495661735534668
2012-05-03,6.520678520202637
2012-05-04,7.16273832321167
2012-05-07,7.16273832321167
2012-05-08,7.454583644866943
2012-05-09,7.4712605476379395
2012-05-10,7.56298303604126
2012-05-11,7.521292209625244
2012-05-14,7.404553413391113
2012-05-15,7.496277809143066
2012-05-16,7.3795390129089355
2012-05-17,7.304491996765137
2012-05-18,7.304491996765137
2012-05-21,7.446246147155762
2012-05-22,7.3795390129089355
2012-05-23,7.3795390129089355
2012-05-24,7.4712605476379395
2012-05-25,7.50461483001709
2012-05-29,7.4795989990234375
2012-05-30,7.396214008331299
2012-05-31,7.487936973571777
2012-06-01,7.629693508148193
2012-06-04,7.587998867034912
2012-06-05,7.696398735046387
2012-06-06,7.954892158508301
2012-06-07,7.896524429321289
2012-06-08,7.963228225708008
2012-06-11,7.496277809143066
2012-06-12,7.621353626251221
2012-06-13,7.696398735046387
2012-06-14,7.7964606285095215
2012-06-15,7.78812313079834
2012-06-18,7.746433258056641
2012-06-19,8.221722602844238
2012-06-20,7.938216686248779
2012-06-21,7.729754447937012
2012-06-22,8.138339042663574
2012-06-25,8.054951667785645
2012-06-26,8.196707725524902
2012-06-27,8.321783065795898
2012-06-28,8.421847343444824
2012-06-29,8.85544490814209
2012-07-02,9.163968086242676
2012-07-03,9.464154243469238
2012-07-05,9.464154243469238
2012-07-06,9.289047241210938
2012-07-09,8.972182273864746
2012-07-10,8.905476570129395
2012-07-11,9.0639066696167
2012-07-12,8.863784790039062
2012-07-13,8.980525016784668
2012-07-16,9.088922500610352
2012-07-17,9.11394214630127
2012-07-18,9.038893699645996
2012-07-19,9.088922500610352
2012-07-20,9.122275352478027
2012-07-23,8.830429077148438
2012-07-24,8.922154426574707
2012-07-25,8.988860130310059
2012-07-26,9.289047241210938
2012-07-27,9.747662544250488
2012-07-30,9.822707176208496
2012-07-31,9.914430618286133
2012-08-01,9.355754852294922
2012-08-02,8.705352783203125
2012-08-03,9.422462463378906
2012-08-06,9.8060302734375
2012-08-07,9.781012535095215
2012-08-08,10.01449203491211
2012-08-09,9.964460372924805
2012-08-10,10.56482982635498
2012-08-13,10.598182678222656
2012-08-14,10.514799118041992
2012-08-15,10.389723777770996
2012-08-16,10.214614868164062
2012-08-17,10.381382942199707
2012-08-20,10.39806079864502
2012-08-21,10.122892379760742
2012-08-22,10.139568328857422
2012-08-23,10.056184768676758
2012-08-24,10.122892379760742
2012-08-27,9.931106567382812
2012-08-28,10.181262016296387
2012-08-29,10.247967720031738
2012-08-30,9.972800254821777
2012-08-31,10.164582252502441
2012-09-04,10.214614868164062
2012-09-05,10.239632606506348
2012-09-06,10.239632606506348
2012-09-07,10.214614868164062
2012-09-10,10.222954750061035
2012-09-11,10.181262016296387
2012-09-12,9.981139183044434
2012-09-13,10.28132438659668
2012-09-14,10.247967720031738
2012-09-17,10.464768409729004
2012-09-18,10.456430435180664
2012-09-19,10.531477928161621
2012-09-20,10.39806079864502
2012-09-21,10.39806079864502
2012-09-24,10.339692115783691
2012-09-25,9.872739791870117
2012-09-26,9.672613143920898
2012-09-27,9.755999565124512
2012-09-28,9.597567558288574
2012-10-01,9.88941478729248
2012-10-02,9.881077766418457
2012-10-03,9.814369201660156
2012-10-04,9.464154243469238
2012-10-05,9.964460372924805
2012-10-08,10.256304740905762
2012-10-09,10.139568328857422
2012-10-10,10.214614868164062
2012-10-11,10.131230354309082
2012-10-12,10.047845840454102
2012-10-15,10.031168937683105
2012-10-16,9.972800254821777
2012-10-17,9.956121444702148
2012-10-18,9.230677604675293
2012-10-19,8.571937561035156
2012-10-22,8.338460922241211
2012-10-23,8.480216979980469
2012-10-24,8.663661003112793
2012-10-25,8.521906852722168
2012-10-26,8.488554000854492
2012-10-31,8.580277442932129
2012-11-01,8.822090148925781
2012-11-02,9.564213752746582
2012-11-05,9.572552680969238
2012-11-06,9.655940055847168
2012-11-07,9.330738067626953
2012-11-08,9.21399974822998
2012-11-09,9.422462463378906
2012-11-12,9.464154243469238
2012-11-13,9.322399139404297
2012-11-14,9.15562915802002
2012-11-15,9.447479248046875
2012-11-16,9.205662727355957
2012-11-19,9.21399974822998
2012-11-20,8.888798713684082
2012-11-21,8.980525016784668
2012-11-23,9.272366523742676
2012-11-26,9.211935043334961
2012-11-27,9.12559986114502
2012-11-28,9.298270225524902
2012-11-29,9.186034202575684
2012-11-30,9.151498794555664
2012-12-03,9.263734817504883
2012-12-04,9.42777156829834
2012-12-05,9.28963565826416
2012-12-06,9.1083345413208
2012-12-07,8.81479263305664
2012-12-10,8.918394088745117
2012-12-11,9.237833976745605
2012-12-12,9.237833976745605
2012-12-13,9.272366523742676
2012-12-14,9.315537452697754
2012-12-17,9.211935043334961
2012-12-18,9.375967025756836
2012-12-19,9.470937728881836
2012-12-20,10.230687141418457
2012-12-21,10.222053527832031
2012-12-24,9.919880867004395
2012-12-26,9.781745910644531
2012-12-27,9.868082046508789
2012-12-28,9.885346412658691
2012-12-31,9.928512573242188
2013-01-02,9.850811958312988
2013-01-03,10.014848709106445
2013-01-04,10.1443510055542
2013-01-07,10.161620140075684
2013-01-08,10.222053527832031
2013-01-09,10.118452072143555
2013-01-10,10.455155372619629
2013-01-11,10.627827644348145
2013-01-14,10.57602596282959
2013-01-15,10.593293190002441
2013-01-16,10.360188484191895
2013-01-17,10.61919116973877
2013-01-18,10.61919116973877
2013-01-22,10.57602596282959
2013-01-23,10.584659576416016
2013-01-24,10.645094871520996
2013-01-25,10.61919116973877
2013-01-28,10.74869441986084
2013-01-29,10.783228874206543
2013-01-30,10.61919116973877
2013-01-31,10.662357330322266
2013-02-01,11.603411674499512
2013-02-04,11.361673355102539
2013-02-05,11.266704559326172
2013-02-06,11.741547584533691
2013-02-07,12.13005256652832
2013-02-08,12.294089317321777
2013-02-11,12.527194023132324
2013-02-12,12.492659568786621
2013-02-13,12.561727523803711
2013-02-14,12.527194023132324
2013-02-15,12.440858840942383
2013-02-19,12.812100410461426
2013-02-20,12.509925842285156
2013-02-21,12.518560409545898
2013-02-22,12.518560409545898
2013-02-25,12.484026908874512
2013-02-26,12.432228088378906
2013-02-27,12.423592567443848
2013-02-28,12.380424499511719
2013-03-01,12.440858840942383
2013-03-04,12.492659568786621
2013-03-05,12.829364776611328
2013-03-06,13.002036094665527
2013-03-07,13.40781021118164
2013-03-08,13.468247413635254
2013-03-11,13.47687816619873
2013-03-12,13.459613800048828
2013-03-13,13.44234561920166
2013-03-14,13.770419120788574
2013-03-15,12.855265617370605
2013-03-18,13.943086624145508
2013-03-19,14.046688079833984
2013-03-20,14.417930603027344
2013-03-21,14.383395195007324
2013-03-22,14.616500854492188
2013-03-25,15.022273063659668
2013-03-26,15.06544017791748
2013-03-27,14.49563217163086
2013-03-28,14.115758895874023
2013-04-01,14.202094078063965
2013-04-02,14.279794692993164
2013-04-03,13.968987464904785
2013-04-04,14.012155532836914
2013-04-05,13.47687816619873
2013-04-08,13.615015983581543
2013-04-09,14.133024215698242
2013-04-10,13.82221794128418
2013-04-11,13.779051780700684
2013-04-12,13.623647689819336
2013-04-15,12.673966407775879
2013-04-16,13.321475982666016
2013-04-17,12.596261978149414
2013-04-18,12.967503547668457
2013-04-19,12.406326293945312
2013-04-22,12.544462203979492
2013-04-23,12.924334526062012
2013-04-24,12.958868980407715
2013-04-25,13.217874526977539
2013-04-26,13.097005844116211
2013-04-29,13.278311729431152
2013-04-30,13.330108642578125
2013-05-01,12.777567863464355
2013-05-02,13.2437744140625
2013-05-03,14.616500854492188
2013-05-06,14.227989196777344
2013-05-07,14.02078914642334
2013-05-08,13.891284942626953
2013-05-09,13.986255645751953
2013-05-10,13.96035385131836
2013-05-13,14.530162811279297
2013-05-14,14.86686897277832
2013-05-15,15.117241859436035
2013-05-16,14.625129699707031
2013-05-17,14.461098670959473
2013-05-20,14.676934242248535
2013-05-21,14.409296035766602
2013-05-22,13.968987464904785
2013-05-23,13.96035385131836
2013-05-24,14.288426399230957
2013-05-28,14.668299674987793
2013-05-29,14.547430992126465
2013-05-30,14.49563217163086
2013-05-31,14.49563217163086
2013-06-03,14.642398834228516
2013-06-04,14.124388694763184
2013-06-05,13.899918556213379
2013-06-06,13.986255645751953
2013-06-07,14.107125282287598
2013-06-10,14.227989196777344
2013-06-11,13.899918556213379
2013-06-12,13.485512733459473
2013-06-13,13.640914916992188
2013-06-14,13.865386009216309
2013-06-17,14.400662422180176
2013-06-18,14.49563217163086
2013-06-19,13.99488353729248
2013-06-20,13.511411666870117
2013-06-21,13.718616485595703
2013-06-24,13.33874225616455
2013-06-25,12.984768867492676
2013-06-26,12.846632957458496
2013-06-27,12.950235366821289
2013-06-28,13.33874225616455
2013-07-01,13.321475982666016
2013-07-02,13.062469482421875
2013-07-03,13.269675254821777
2013-07-05,13.494144439697266
2013-07-08,13.839486122131348
2013-07-09,13.830852508544922
2013-07-10,14.115758895874023
2013-07-11,14.512896537780762
2013-07-12,14.49563217163086
2013-07-15,14.57332992553711
2013-07-16,14.409296035766602
2013-07-17,14.849600791931152
2013-07-18,14.771900177001953
2013-07-19,14.996373176574707
2013-07-22,14.46972942352295
2013-07-23,14.340227127075195
2013-07-24,14.547430992126465
2013-07-25,14.961836814880371
2013-07-26,14.987740516662598
2013-07-29,14.581963539123535
2013-07-30,14.633767127990723
2013-07-31,14.642398834228516
2013-08-01,15.06544017791748
2013-08-02,14.417930603027344
2013-08-05,14.46972942352295
2013-08-06,14.46972942352295
2013-08-07,14.374763488769531
2013-08-08,14.02942180633545
2013-08-09,13.597747802734375
2013-08-12,13.623647689819336
2013-08-13,13.606383323669434
2013-08-14,13.709982872009277
2013-08-15,13.157440185546875
2013-08-16,13.23514175415039
2013-08-19,13.295575141906738
2013-08-20,13.68408203125
2013-08-21,13.183338165283203
2013-08-22,13.623647689819336
2013-08-23,13.217874526977539
2013-08-26,13.23514175415039
2013-08-27,13.166069030761719
2013-08-28,13.183338165283203
2013-08-29,13.183338165283203
2013-08-30,12.8207368850708
2013-09-03,12.967503547668457
2013-09-04,12.993404388427734
2013-09-05,13.33874225616455
2013-09-06,12.984768867492676
2013-09-09,13.062469482421875
2013-09-10,13.485512733459473
