Date,NOG
2010-07-21,119.5373306274414
2010-07-22,128.34445190429688
2010-07-23,133.2183074951172
2010-07-26,137.32257080078125
2010-07-27,129.114013671875
2010-07-28,128.00241088867188
2010-07-29,126.37781524658203
2010-07-30,125.52273559570312
2010-08-02,129.37049865722656
2010-08-03,129.62705993652344
2010-08-04,130.0545654296875
2010-08-05,130.0545654296875
2010-08-06,127.31838989257812
2010-08-09,134.32986450195312
2010-08-10,139.8877410888672
2010-08-11,130.3966064453125
2010-08-12,128.4299774169922
2010-08-13,128.77198791503906
2010-08-16,128.60098266601562
2010-08-17,132.02122497558594
2010-08-18,132.70523071289062
2010-08-19,127.66041564941406
2010-08-20,124.58216094970703
2010-08-23,125.18070220947266
2010-08-24,120.39239501953125
2010-08-25,121.7604751586914
2010-08-26,119.5373306274414
2010-08-27,123.1285629272461
2010-08-30,119.87934875488281
2010-08-31,120.05036163330078
2010-09-01,127.91695404052734
2010-09-02,129.9690704345703
2010-09-03,132.3632049560547
2010-09-07,129.37049865722656
2010-09-08,129.9690704345703
2010-09-09,131.42263793945312
2010-09-10,129.19949340820312
2010-09-13,130.14007568359375
2010-09-14,128.25894165039062
2010-09-15,127.91695404052734
2010-09-16,129.114013671875
2010-09-17,128.77198791503906
2010-09-20,132.6197052001953
2010-09-21,134.58636474609375
2010-09-22,135.69796752929688
2010-09-23,136.12550354003906
2010-09-24,141.59788513183594
2010-09-27,139.8877410888672
2010-09-28,139.7167205810547
2010-09-29,143.65000915527344
2010-09-30,144.8470916748047
2010-10-01,153.65420532226562
2010-10-04,150.4049530029297
2010-10-05,155.44984436035156
2010-10-06,155.5353546142578
2010-10-07,153.56869506835938
2010-10-08,159.63963317871094
2010-10-11,163.74392700195312
2010-10-12,159.89614868164062
2010-10-13,160.1526641845703
2010-10-14,160.3236846923828
2010-10-15,157.50196838378906
2010-10-18,155.36434936523438
2010-10-19,151.944091796875
2010-10-20,151.43104553222656
2010-10-21,148.86587524414062
2010-10-22,161.52073669433594
2010-10-25,165.0264892578125
2010-10-26,164.6844482421875
2010-10-27,165.0264892578125
2010-10-28,164.34243774414062
2010-10-29,168.27574157714844
2010-11-01,162.20480346679688
2010-11-02,163.65838623046875
2010-11-03,165.62503051757812
2010-11-04,172.80755615234375
2010-11-05,176.56980895996094
2010-11-08,179.30601501464844
2010-11-09,171.43943786621094
2010-11-10,173.7480926513672
2010-11-11,173.7480926513672
2010-11-12,166.73660278320312
2010-11-15,164.34243774414062
2010-11-16,159.63963317871094
2010-11-17,165.28302001953125
2010-11-18,177.6813507080078
2010-11-19,188.711669921875
2010-11-22,194.5260772705078
2010-11-23,189.82325744628906
2010-11-24,194.01304626464844
2010-11-26,194.09854125976562
2010-11-29,195.2101287841797
2010-11-30,195.38113403320312
2010-12-01,200.08395385742188
2010-12-02,202.82012939453125
2010-12-03,208.9765625
2010-12-06,208.46353149414062
2010-12-07,209.40408325195312
2010-12-08,205.2142791748047
2010-12-09,208.29248046875
2010-12-10,213.5083770751953
2010-12-13,214.4489288330078
2010-12-14,213.59390258789062
2010-12-15,213.764892578125
2010-12-16,213.764892578125
2010-12-17,215.3895263671875
2010-12-20,227.70233154296875
2010-12-21,231.8921661376953
2010-12-22,233.08926391601562
2010-12-23,234.02984619140625
2010-12-27,232.66171264648438
2010-12-28,231.8921661376953
2010-12-29,238.30511474609375
2010-12-30,236.76602172851562
2010-12-31,232.66171264648438
2011-01-03,232.7472381591797
2011-01-04,225.9067840576172
2011-01-05,233.85877990722656
2011-01-06,230.95159912109375
2011-01-07,228.8994598388672
2011-01-10,234.45738220214844
2011-01-11,239.33116149902344
2011-01-12,236.68051147460938
2011-01-13,240.18621826171875
2011-01-14,239.2456512451172
2011-01-18,239.4166717529297
2011-01-19,235.0558624267578
2011-01-20,225.47923278808594
2011-01-21,220.6053924560547
2011-01-24,214.1924285888672
2011-01-25,206.75340270996094
2011-01-26,216.2445831298828
2011-01-27,217.6981658935547
2011-01-28,224.28207397460938
2011-01-31,235.7399444580078
2011-02-01,238.7326202392578
2011-02-02,235.9109344482422
2011-02-03,234.54281616210938
2011-02-04,228.81394958496094
2011-02-07,230.0110321044922
2011-02-08,232.148681640625
2011-02-09,229.58352661132812
2011-02-10,233.26028442382812
2011-02-11,244.8035430908203
2011-02-14,255.66281127929688
2011-02-15,244.2050018310547
2011-02-16,241.5543212890625
2011-02-17,238.30511474609375
2011-02-18,238.1341094970703
2011-02-22,234.71388244628906
2011-02-23,242.1529083251953
2011-02-24,252.4990692138672
2011-02-25,271.05389404296875
2011-02-28,271.65240478515625
2011-03-01,274.04656982421875
2011-03-02,274.47412109375
2011-03-03,278.3219299316406
2011-03-04,279.51898193359375
2011-03-07,277.4668273925781
2011-03-08,265.3249816894531
2011-03-09,257.6295166015625
2011-03-10,240.87026977539062
2011-03-11,252.0715789794922
2011-03-14,251.98606872558594
2011-03-15,248.6512908935547
2011-03-16,239.92970275878906
2011-03-17,252.9266357421875
2011-03-18,241.5543212890625
2011-03-21,251.72950744628906
2011-03-22,244.3760528564453
2011-03-23,221.97344970703125
2011-03-24,224.62416076660156
2011-03-25,233.4312744140625
2011-03-28,224.0255889892578
2011-03-29,230.09652709960938
2011-03-30,234.28631591796875
2011-03-31,228.3009033203125
2011-04-01,222.31549072265625
2011-04-04,217.9546661376953
2011-04-05,219.23727416992188
2011-04-06,206.58241271972656
2011-04-07,217.86917114257812
2011-04-08,221.63145446777344
2011-04-11,209.57510375976562
2011-04-12,201.281005859375
2011-04-13,208.54904174804688
2011-04-14,202.82012939453125
2011-04-15,199.74192810058594
2011-04-18,188.9681854248047
2011-04-19,197.26223754882812
2011-04-20,202.56362915039062
2011-04-21,204.78677368164062
2011-04-25,212.5678253173828
2011-04-26,217.5271453857422
2011-04-27,210.60118103027344
2011-04-28,201.7940673828125
2011-04-29,203.1621856689453
2011-05-02,200.93899536132812
2011-05-03,190.25074768066406
2011-05-04,176.56980895996094
2011-05-05,169.30178833007812
2011-05-06,174.34666442871094
2011-05-09,182.29869079589844
2011-05-10,182.81173706054688
2011-05-11,177.1683349609375
2011-05-12,172.63650512695312
2011-05-13,171.52496337890625
2011-05-16,166.65109252929688
2011-05-17,158.6135711669922
2011-05-18,177.1683349609375
2011-05-19,173.49159240722656
2011-05-20,177.2538299560547
2011-05-23,167.24966430664062
2011-05-24,170.5843963623047
2011-05-25,167.76268005371094
2011-05-26,171.61044311523438
2011-05-27,173.40606689453125
2011-05-31,171.86695861816406
2011-06-01,161.0932159423828
2011-06-02,158.95556640625
2011-06-03,150.06297302246094
2011-06-06,145.6166534423828
2011-06-07,149.2934112548828
2011-06-08,152.5426483154297
2011-06-09,160.3236846923828
2011-06-10,160.92221069335938
2011-06-13,158.1005096435547
2011-06-14,161.77725219726562
2011-06-15,164.25692749023438
2011-06-16,156.39041137695312
2011-06-17,154.50927734375
2011-06-20,150.6614990234375
2011-06-21,155.5353546142578
2011-06-22,155.7918243408203
2011-06-23,162.46133422851562
2011-06-24,165.0264892578125
2011-06-27,171.43943786621094
2011-06-28,184.09434509277344
2011-06-29,190.6782989501953
2011-06-30,189.3957061767578
2011-07-01,187.9420928955078
2011-07-05,191.10581970214844
2011-07-06,196.3217010498047
2011-07-07,203.50416564941406
2011-07-08,200.1694793701172
2011-07-11,183.58132934570312
2011-07-12,188.8826446533203
2011-07-13,195.2101287841797
2011-07-14,188.4551239013672
2011-07-15,194.95358276367188
2011-07-18,194.26954650878906
2011-07-19,208.46353149414062
2011-07-20,209.66062927246094
2011-07-21,209.4895782470703
2011-07-22,208.80557250976562
2011-07-25,200.51148986816406
2011-07-26,199.057861328125
2011-07-27,193.7565155029297
2011-07-28,188.36962890625
2011-07-29,189.3101806640625
2011-08-01,191.2768096923828
2011-08-02,180.75961303710938
2011-08-03,178.53643798828125
2011-08-04,164.0004425048828
2011-08-05,155.2788543701172
2011-08-08,113.2953872680664
2011-08-09,158.35704040527344
2011-08-10,152.2861328125
2011-08-11,169.13079833984375
2011-08-12,160.3236846923828
2011-08-15,163.74392700195312
2011-08-16,155.0222930908203
2011-08-17,162.97434997558594
2011-08-18,154.50927734375
2011-08-19,154.2527618408203
2011-08-22,148.01080322265625
2011-08-23,152.2006072998047
2011-08-24,155.1078338623047
2011-08-25,152.45713806152344
2011-08-26,161.69180297851562
2011-08-29,172.12351989746094
2011-08-30,178.19442749023438
2011-08-31,174.60316467285156
2011-09-01,168.36123657226562
2011-09-02,161.26422119140625
2011-09-06,163.8293914794922
2011-09-07,173.7480926513672
2011-09-08,170.8408966064453
2011-09-09,168.7887420654297
2011-09-12,171.61044311523438
2011-09-13,179.5625
2011-09-14,183.23927307128906
2011-09-15,191.61888122558594
2011-09-16,196.065185546875
2011-09-19,188.36962890625
2011-09-20,181.1871337890625
2011-09-21,185.29139709472656
2011-09-22,171.95249938964844
2011-09-23,168.9597930908203
2011-09-26,177.2538299560547
2011-09-27,183.41026306152344
2011-09-28,167.93370056152344
2011-09-29,169.90032958984375
2011-09-30,165.79603576660156
2011-10-03,152.71365356445312
2011-10-04,177.51034545898438
2011-10-05,168.53228759765625
2011-10-06,163.8293914794922
2011-10-07,160.6656951904297
2011-10-10,171.86695861816406
2011-10-11,171.78146362304688
2011-10-12,168.10472106933594
2011-10-13,167.50616455078125
2011-10-14,178.45094299316406
2011-10-17,179.22047424316406
2011-10-18,187.3435821533203
2011-10-19,183.06826782226562
2011-10-20,182.64073181152344
2011-10-21,188.02760314941406
2011-10-24,191.96087646484375
2011-10-25,182.29869079589844
2011-10-26,190.5072784423828
2011-10-27,212.995361328125
2011-10-28,210.60118103027344
2011-10-31,206.6679229736328
2011-11-01,194.6970672607422
2011-11-02,202.39260864257812
2011-11-03,219.15176391601562
2011-11-04,228.12986755371094
2011-11-07,230.4385528564453
2011-11-08,229.49795532226562
2011-11-09,193.32896423339844
2011-11-10,191.44781494140625
2011-11-11,201.62307739257812
2011-11-14,198.20281982421875
2011-11-15,199.39988708496094
2011-11-16,202.90565490722656
2011-11-17,195.38113403320312
2011-11-18,194.44053649902344
2011-11-21,195.12460327148438
2011-11-22,194.01304626464844
2011-11-23,181.358154296875
2011-11-25,175.6292724609375
2011-11-28,189.82325744628906
2011-11-29,195.8086700439453
2011-11-30,209.40408325195312
2011-12-01,210.68666076660156
2011-12-02,207.43748474121094
2011-12-05,216.33006286621094
2011-12-06,220.9473876953125
2011-12-07,218.6387481689453
2011-12-08,207.1809539794922
2011-12-09,213.4228973388672
2011-12-12,205.0432891845703
2011-12-13,202.4781036376953
2011-12-14,185.8899383544922
2011-12-15,190.25074768066406
2011-12-16,193.157958984375
2011-12-19,185.29139709472656
2011-12-20,201.5375213623047
2011-12-21,204.87225341796875
2011-12-22,206.58241271972656
2011-12-23,206.49691772460938
2011-12-27,208.29248046875
2011-12-28,199.9984588623047
2011-12-29,203.2476806640625
2011-12-30,205.0432891845703
2012-01-03,212.8243408203125
2012-01-04,219.9213409423828
2012-01-05,215.30398559570312
2012-01-06,207.09542846679688
2012-01-09,209.66062927246094
2012-01-10,216.92860412597656
2012-01-11,216.0735626220703
2012-01-12,210.43017578125
2012-01-13,209.57510375976562
2012-01-17,215.73153686523438
2012-01-18,222.31549072265625
2012-01-19,227.2748260498047
2012-01-20,214.10691833496094
2012-01-23,222.22999572753906
2012-01-24,225.13717651367188
2012-01-25,231.464599609375
2012-01-26,224.111083984375
2012-01-27,226.07774353027344
2012-01-30,216.0735626220703
2012-01-31,213.764892578125
2012-02-01,211.4562225341797
2012-02-02,213.33737182617188
2012-02-03,215.9025421142578
2012-02-06,218.98072814941406
2012-02-07,215.9025421142578
2012-02-08,208.20703125
2012-02-09,206.1548614501953
2012-02-10,197.43325805664062
2012-02-13,202.13607788085938
2012-02-14,202.99111938476562
2012-02-15,200.34048461914062
2012-02-16,208.46353149414062
2012-02-17,206.8389434814453
2012-02-21,206.41139221191406
2012-02-22,208.80557250976562
2012-02-23,212.14028930664062
2012-02-24,218.8097381591797
2012-02-27,221.46044921875
2012-02-28,214.87646484375
2012-02-29,202.73463439941406
2012-03-01,200.68247985839844
2012-03-02,196.065185546875
2012-03-05,195.5521240234375
2012-03-06,192.04637145996094
2012-03-07,196.49269104003906
2012-03-08,197.77528381347656
2012-03-09,199.5708770751953
2012-03-12,194.95358276367188
2012-03-13,195.46664428710938
2012-03-14,190.934814453125
2012-03-15,188.02760314941406
2012-03-16,189.2246856689453
2012-03-19,189.13919067382812
2012-03-20,188.6261444091797
2012-03-21,187.9420928955078
2012-03-22,182.38424682617188
2012-03-23,184.94937133789062
2012-03-26,187.3435821533203
2012-03-27,181.358154296875
2012-03-28,179.04945373535156
2012-03-29,178.36541748046875
2012-03-30,177.33937072753906
2012-04-02,179.90451049804688
2012-04-03,180.75961303710938
2012-04-04,173.7480926513672
2012-04-05,172.63650512695312
2012-04-09,172.89303588867188
2012-04-10,169.13079833984375
2012-04-11,170.0713348388672
2012-04-12,175.20172119140625
2012-04-13,170.49888610839844
2012-04-16,162.46133422851562
2012-04-17,167.5916748046875
2012-04-18,165.88156127929688
2012-04-19,169.21629333496094
2012-04-20,169.13079833984375
2012-04-23,164.0859375
2012-04-24,164.0004425048828
2012-04-25,167.33518981933594
2012-04-26,168.36123657226562
2012-04-27,166.48007202148438
2012-04-30,166.48007202148438
2012-05-01,165.36849975585938
2012-05-02,164.85548400878906
2012-05-03,163.05982971191406
2012-05-04,159.8106231689453
2012-05-07,160.58018493652344
2012-05-08,159.383056640625
2012-05-09,157.9295196533203
2012-05-10,159.55410766601562
2012-05-11,158.95556640625
2012-05-14,154.16726684570312
2012-05-15,153.05564880371094
2012-05-16,150.83248901367188
2012-05-17,147.7543182373047
2012-05-18,146.8992462158203
2012-05-21,149.12240600585938
2012-05-22,145.8731689453125
2012-05-23,149.80645751953125
2012-05-24,147.07025146484375
2012-05-25,150.31951904296875
2012-05-29,157.41648864746094
2012-05-30,151.7730712890625
2012-05-31,153.31216430664062
2012-06-01,142.1964111328125
2012-06-04,143.47901916503906
2012-06-05,147.58328247070312
2012-06-06,151.68759155273438
2012-06-07,147.58328247070312
2012-06-08,147.9253387451172
2012-06-11,142.9659881591797
2012-06-12,145.95864868164062
2012-06-13,141.93991088867188
2012-06-14,146.38621520996094
2012-06-15,150.57598876953125
2012-06-18,144.3340606689453
2012-06-19,147.07025146484375
2012-06-20,143.39346313476562
2012-06-21,136.21096801757812
2012-06-22,136.7240447998047
2012-06-25,129.88356018066406
2012-06-26,130.3110809326172
2012-06-27,131.25167846679688
2012-06-28,131.76466369628906
2012-06-29,136.29647827148438
2012-07-02,138.43414306640625
2012-07-03,145.8731689453125
2012-07-05,142.9659881591797
2012-07-06,139.3747100830078
2012-07-09,136.89505004882812
2012-07-10,130.5675811767578
2012-07-11,132.6197052001953
2012-07-12,129.62705993652344
2012-07-13,130.3110809326172
2012-07-16,129.114013671875
2012-07-17,129.7980499267578
2012-07-18,134.58636474609375
2012-07-19,139.3747100830078
2012-07-20,136.80953979492188
2012-07-23,129.62705993652344
2012-07-24,127.83140563964844
2012-07-25,126.80534362792969
2012-07-26,126.0357894897461
2012-07-27,130.3966064453125
2012-07-30,133.2183074951172
2012-07-31,134.7574005126953
2012-08-01,135.52694702148438
2012-08-02,130.14007568359375
2012-08-03,131.42263793945312
2012-08-06,134.5009002685547
2012-08-07,143.39346313476562
2012-08-08,141.08485412597656
2012-08-09,141.76890563964844
2012-08-10,143.47901916503906
2012-08-13,142.53842163085938
2012-08-14,146.8992462158203
2012-08-15,149.63540649414062
2012-08-16,151.43104553222656
2012-08-17,150.7470245361328
2012-08-20,149.7209014892578
2012-08-21,145.01809692382812
2012-08-22,145.7021942138672
2012-08-23,140.7428436279297
2012-08-24,142.1964111328125
2012-08-27,141.42684936523438
2012-08-28,145.01809692382812
2012-08-29,142.8804931640625
2012-08-30,139.63121032714844
2012-08-31,139.7167205810547
2012-09-04,143.82102966308594
2012-09-05,143.13697814941406
2012-09-06,147.15576171875
2012-09-07,157.5874786376953
2012-09-10,159.46861267089844
2012-09-11,160.58018493652344
2012-09-12,158.35704040527344
2012-09-13,162.03379821777344
2012-09-14,165.79603576660156
2012-09-17,162.7178497314453
2012-09-18,158.7845916748047
2012-09-19,153.1411895751953
2012-09-20,152.37161254882812
2012-09-21,152.11508178710938
2012-09-24,149.63540649414062
2012-09-25,147.15576171875
2012-09-26,142.02542114257812
2012-09-27,144.6761016845703
2012-09-28,145.27462768554688
2012-10-01,140.57180786132812
2012-10-02,139.5457305908203
2012-10-03,137.237060546875
2012-10-04,139.28919982910156
2012-10-05,139.3747100830078
2012-10-08,142.36741638183594
2012-10-09,146.98472595214844
2012-10-10,145.7021942138672
2012-10-11,148.86587524414062
2012-10-12,146.8992462158203
2012-10-15,146.64273071289062
2012-10-16,151.8585968017578
2012-10-17,148.43833923339844
2012-10-18,143.13697814941406
2012-10-19,138.60513305664062
2012-10-22,133.73130798339844
2012-10-23,132.3632049560547
2012-10-24,128.85751342773438
2012-10-25,130.99513244628906
2012-10-26,130.22555541992188
2012-10-31,129.62705993652344
2012-11-01,133.3892822265625
2012-11-02,131.337158203125
2012-11-05,134.24435424804688
2012-11-06,135.9544677734375
2012-11-07,128.68650817871094
2012-11-08,124.7531967163086
2012-11-09,124.24015808105469
2012-11-12,121.07645416259766
2012-11-13,122.95756530761719
2012-11-14,119.45182037353516
2012-11-15,120.56336975097656
2012-11-16,123.98361206054688
2012-11-19,127.91695404052734
2012-11-20,126.80534362792969
2012-11-21,126.97632598876953
2012-11-23,128.60098266601562
2012-11-26,128.34445190429688
2012-11-27,126.46331787109375
2012-11-28,129.37049865722656
2012-11-29,132.7907257080078
2012-11-30,134.24435424804688
2012-12-03,134.67189025878906
2012-12-04,135.61248779296875
2012-12-05,138.17762756347656
2012-12-06,138.5196533203125
2012-12-07,140.6573028564453
2012-12-10,141.08485412597656
2012-12-11,142.11093139648438
2012-12-12,141.93991088867188
2012-12-13,138.17762756347656
2012-12-14,138.86167907714844
2012-12-17,139.97320556640625
2012-12-18,144.8470916748047
2012-12-19,144.5050811767578
2012-12-20,146.04415893554688
2012-12-21,146.8992462158203
2012-12-24,145.18911743164062
2012-12-26,144.07754516601562
2012-12-27,139.7167205810547
2012-12-28,138.60513305664062
2012-12-31,143.82102966308594
2013-01-02,146.04415893554688
2013-01-03,144.93260192871094
2013-01-04,146.98472595214844
2013-01-07,146.2151641845703
2013-01-08,145.95864868164062
2013-01-09,147.58328247070312
2013-01-10,147.49778747558594
2013-01-11,145.95864868164062
2013-01-14,145.3601531982422
2013-01-15,146.72824096679688
2013-01-16,147.49778747558594
2013-01-17,147.9253387451172
2013-01-18,149.2934112548828
2013-01-22,149.20790100097656
2013-01-23,147.7543182373047
2013-01-24,147.6687774658203
2013-01-25,148.01080322265625
2013-01-28,147.58328247070312
2013-01-29,146.5572052001953
2013-01-30,145.44566345214844
2013-01-31,141.42684936523438
2013-02-01,139.7167205810547
2013-02-04,136.21096801757812
2013-02-05,138.34866333007812
2013-02-06,139.80224609375
2013-02-07,137.49359130859375
2013-02-08,138.60513305664062
2013-02-11,136.552978515625
2013-02-12,130.22555541992188
2013-02-13,128.4299774169922
2013-02-14,127.48936462402344
2013-02-15,122.35903930664062
2013-02-19,125.6082534790039
2013-02-20,119.70833587646484
2013-02-21,118.51126098632812
2013-02-22,120.81990051269531
2013-02-25,115.43305206298828
2013-02-26,115.26203918457031
2013-02-27,119.3663101196289
2013-02-28,117.22869110107422
2013-03-01,120.81990051269531
2013-03-04,116.4591064453125
2013-03-05,119.02427673339844
2013-03-06,124.24015808105469
2013-03-07,127.66041564941406
2013-03-08,128.77198791503906
2013-03-11,128.4299774169922
2013-03-12,127.57490539550781
2013-03-13,127.14737701416016
2013-03-14,128.51547241210938
2013-03-15,128.77198791503906
2013-03-18,127.66041564941406
2013-03-19,125.00971984863281
2013-03-20,125.18070220947266
2013-03-21,124.66768646240234
2013-03-22,123.89815521240234
2013-03-25,121.50397491455078
2013-03-26,123.214111328125
2013-03-27,124.1546401977539
2013-03-28,122.95756530761719
2013-04-01,120.90540313720703
2013-04-02,119.19530487060547
2013-04-03,114.57797241210938
2013-04-04,115.26203918457031
2013-04-05,117.39967346191406
2013-04-08,122.01699829101562
2013-04-09,122.7010498046875
2013-04-10,126.80534362792969
2013-04-11,125.09522247314453
2013-04-12,119.96485137939453
2013-04-15,109.36212158203125
2013-04-16,111.84180450439453
2013-04-17,105.17233276367188
2013-04-18,108.84908294677734
2013-04-19,107.82301330566406
2013-04-22,108.50706481933594
2013-04-23,109.87516021728516
2013-04-24,112.86786651611328
2013-04-25,109.70414733886719
2013-04-26,107.30997467041016
2013-04-29,111.32875061035156
2013-04-30,110.2171859741211
2013-05-01,102.60713958740234
2013-05-02,107.30997467041016
2013-05-03,111.41426086425781
2013-05-06,112.09831237792969
2013-05-07,111.84180450439453
2013-05-08,113.7229232788086
2013-05-09,115.51854705810547
2013-05-10,117.57069396972656
2013-05-13,118.34025573730469
2013-05-14,120.90540313720703
2013-05-15,120.30687713623047
2013-05-16,118.34025573730469
2013-05-17,121.84598541259766
2013-05-20,125.09522247314453
2013-05-21,123.81262969970703
2013-05-22,118.76776123046875
2013-05-23,116.0315933227539
2013-05-24,115.3475341796875
2013-05-28,119.6228256225586
2013-05-29,117.57069396972656
2013-05-30,116.4591064453125
2013-05-31,112.61134338378906
2013-06-03,115.43305206298828
2013-06-04,115.43305206298828
2013-06-05,113.20987701416016
2013-06-06,115.68955993652344
2013-06-07,118.51126098632812
2013-06-10,120.13587951660156
2013-06-11,117.74170684814453
2013-06-12,116.54463195800781
2013-06-13,118.93878173828125
2013-06-14,117.14315795898438
2013-06-17,119.10980987548828
2013-06-18,121.2474594116211
2013-06-19,120.47786712646484
2013-06-20,113.80844116210938
2013-06-21,114.57797241210938
2013-06-24,113.4664077758789
2013-06-25,114.23597717285156
2013-06-26,112.18379974365234
2013-06-27,110.30269622802734
2013-06-28,114.06493377685547
2013-07-01,116.37361907958984
2013-07-02,116.8011474609375
2013-07-03,116.97215270996094
2013-07-05,118.6822738647461
2013-07-08,119.96485137939453
2013-07-09,120.99092102050781
2013-07-10,121.67498779296875
2013-07-11,120.56336975097656
2013-07-12,117.14315795898438
2013-07-15,115.26203918457031
2013-07-16,114.49247741699219
2013-07-17,114.57797241210938
2013-07-18,117.74170684814453
2013-07-19,114.23597717285156
2013-07-22,115.3475341796875
2013-07-23,114.23597717285156
2013-07-24,113.03887176513672
2013-07-25,112.4403305053711
2013-07-26,111.58527374267578
2013-07-29,112.09831237792969
2013-07-30,112.09831237792969
2013-07-31,112.9533920288086
2013-08-01,114.49247741699219
2013-08-02,115.94608306884766
2013-08-05,119.70833587646484
2013-08-06,114.40697479248047
2013-08-07,112.78235626220703
2013-08-08,114.23597717285156
2013-08-09,105.42884826660156
2013-08-12,105.85637664794922
2013-08-13,103.88973999023438
2013-08-14,102.77816009521484
2013-08-15,102.60713958740234
2013-08-16,105.42884826660156
2013-08-19,105.51435089111328
2013-08-20,106.8824462890625
2013-08-21,102.26512145996094
2013-08-22,108.7635726928711
2013-08-23,111.0722427368164
2013-08-26,112.69685363769531
2013-08-27,111.32875061035156
2013-08-28,111.75627899169922
2013-08-29,112.0127944946289
2013-08-30,110.13167572021484
2013-09-03,110.5592041015625
2013-09-04,110.47369384765625
2013-09-05,110.730224609375
2013-09-06,111.15774536132812
2013-09-09,112.4403305053711
2013-09-10,115.3475341796875
2013-09-11,117.57069396972656
2013-09-12,115.77505493164062
2013-09-13,115.09101867675781
2013-09-16,113.7229232788086
2013-09-17,116.4591064453125
2013-09-18,119.6228256225586
2013-09-19,118.25474548339844
