Date,RC
2013-06-25,4.388282299041748
2013-06-26,4.322604656219482
2013-06-27,4.361523151397705
2013-06-28,4.419904708862305
2013-07-01,4.485581874847412
2013-07-02,4.490447044372559
2013-07-03,4.4612579345703125
2013-07-05,4.324102401733398
2013-07-08,4.24929141998291
2013-07-09,4.261759281158447
2013-07-10,4.254276752471924
2013-07-11,4.289190769195557
2013-07-12,4.291683673858643
2013-07-15,4.316620826721191
2013-07-16,4.354026794433594
2013-07-17,4.324102401733398
2013-07-18,4.381458759307861
2013-07-19,4.373976707458496
2013-07-22,4.373976707458496
2013-07-23,4.368990421295166
2013-07-24,4.339065074920654
2013-07-25,4.393928527832031
2013-07-26,4.368990421295166
2013-07-29,4.361508369445801
2013-07-30,4.349039077758789
2013-07-31,4.279216289520264
2013-08-01,4.204404830932617
2013-08-02,4.211885452270508
2013-08-05,4.171987056732178
2013-08-06,4.191936016082764
2013-08-07,4.144554138183594
2013-08-08,4.124606609344482
2013-08-09,4.087200164794922
2013-08-12,4.107150554656982
2013-08-13,4.152035713195801
2013-08-14,4.072238445281982
2013-08-15,4.0323381423950195
2013-08-16,4.037325859069824
2013-08-19,3.9650070667266846
2013-08-20,4.052287578582764
2013-08-21,3.98994517326355
2013-08-22,3.9600205421447754
2013-08-23,3.9724907875061035
2013-08-26,3.95503306388855
2013-08-27,3.905158519744873
2013-08-28,3.9126393795013428
2013-08-29,3.9151339530944824
2013-08-30,3.922614812850952
2013-09-03,3.9151339530944824
2013-09-04,3.925107717514038
2013-09-05,3.9201207160949707
2013-09-06,3.9076523780822754
2013-09-09,4.109643936157227
2013-09-10,4.1744794845581055
2013-09-11,4.159518241882324
2013-09-12,4.274228572845459
2013-09-13,4.396420001983643
2013-09-16,4.433826923370361
2013-09-17,4.423852443695068
2013-09-18,4.558511734008789
2013-09-19,4.486194133758545
2013-09-20,4.511131286621094
2013-09-23,4.468738079071045
2013-09-24,4.461257457733154
2013-09-25,4.47871208190918
2013-09-26,4.455626010894775
2013-09-27,4.429974555969238
2013-09-30,4.450498580932617
2013-10-01,4.488973617553711
2013-10-02,4.532581329345703
2013-10-03,4.496668815612793
2013-10-04,4.4735822677612305
2013-10-07,4.4761481285095215
2013-10-08,4.445366382598877
2013-10-09,4.45819091796875
2013-10-10,4.478712558746338
2013-10-11,4.486408710479736
2013-10-14,4.509493827819824
2013-10-15,4.4761481285095215
2013-10-16,4.488973617553711
2013-10-17,4.542840480804443
2013-10-18,4.604405403137207
2013-10-21,4.6710991859436035
2013-10-22,4.65570592880249
2013-10-23,4.6300554275512695
2013-10-24,4.642881393432617
2013-10-25,4.635185718536377
2013-10-28,4.594144821166992
2013-10-29,4.4761481285095215
2013-10-30,4.465888500213623
2013-10-31,4.463322162628174
2013-11-01,4.560798168182373
2013-11-04,4.550537586212158
2013-11-05,4.499234199523926
2013-11-06,4.499234199523926
2013-11-07,4.506930351257324
2013-11-08,4.4761481285095215
2013-11-11,4.447931289672852
2013-11-12,4.404323577880859
2013-11-13,4.309412956237793
2013-11-14,4.396629333496094
2013-11-15,4.39919376373291
2013-11-18,4.401760101318359
2013-11-19,4.24528694152832
2013-11-20,4.24528694152832
2013-11-21,4.247852325439453
2013-11-22,4.206809043884277
2013-11-25,4.258111000061035
2013-11-26,4.273500919342041
2013-11-27,4.327371120452881
2013-11-29,4.383802890777588
2013-12-02,4.383802890777588
2013-12-03,4.342762470245361
2013-12-04,4.317109107971191
2013-12-05,4.304283142089844
2013-12-06,4.36841344833374
2013-12-09,4.3812384605407715
2013-12-10,4.386368274688721
2013-12-11,4.309412956237793
2013-12-12,4.304283142089844
2013-12-13,4.224766731262207
2013-12-16,4.173462390899658
2013-12-17,4.173462390899658
2013-12-18,4.222200393676758
2013-12-19,4.204244613647461
2013-12-20,4.1939849853515625
2013-12-23,4.258111000061035
2013-12-24,4.329936504364014
2013-12-26,4.327371120452881
2013-12-27,4.389888763427734
2013-12-30,4.338242530822754
2013-12-31,4.357272148132324
2014-01-02,4.349116325378418
2014-01-03,4.387171745300293
2014-01-06,4.41163444519043
2014-01-07,4.395325660705566
2014-01-08,4.384453296661377
2014-01-09,4.389888763427734
2014-01-10,4.414353370666504
2014-01-13,4.547545433044434
2014-01-14,4.523080825805664
2014-01-15,4.528515338897705
2014-01-16,4.536673069000244
2014-01-17,4.552981376647949
2014-01-21,4.588318347930908
2014-01-22,4.607346057891846
2014-01-23,4.626372814178467
2014-01-24,4.585599899291992
2014-01-27,4.544826030731201
2014-01-28,4.604626655578613
2014-01-29,4.585599899291992
2014-01-30,4.607346057891846
2014-01-31,4.620936393737793
2014-02-03,4.59647274017334
2014-02-04,4.591036319732666
2014-02-05,4.607346057891846
2014-02-06,4.6127824783325195
2014-02-07,4.648118019104004
2014-02-10,4.64268159866333
2014-02-11,4.648118019104004
2014-02-12,4.653554916381836
2014-02-13,4.664427757263184
2014-02-14,4.658990859985352
2014-02-18,4.699764728546143
2014-02-19,4.658990859985352
2014-02-20,4.626372814178467
2014-02-21,4.6508378982543945
2014-02-24,4.667144775390625
2014-02-25,4.648118019104004
2014-02-26,4.667144775390625
2014-02-27,4.68889045715332
2014-02-28,4.7323832511901855
2014-03-03,4.7323832511901855
2014-03-04,4.792181968688965
2014-03-05,4.86013650894165
2014-03-06,4.843827724456787
2014-03-07,4.765000343322754
2014-03-10,4.745972156524658
2014-03-11,4.721508502960205
2014-03-12,4.7024827003479
2014-03-13,4.705198764801025
2014-03-14,4.740535736083984
2014-03-17,4.726945400238037
2014-03-18,4.724225997924805
2014-03-19,4.686172962188721
2014-03-20,4.675299644470215
2014-03-21,4.71879243850708
2014-03-24,4.694325923919678
2014-03-25,4.6182169914245605
2014-03-26,4.563853740692139
2014-03-27,4.625113487243652
2014-03-28,4.636250972747803
2014-03-31,4.639034271240234
2014-04-01,4.62232780456543
2014-04-02,4.630683898925781
2014-04-03,4.591700077056885
2014-04-04,4.566637992858887
2014-04-07,4.555500030517578
2014-04-08,4.5889153480529785
2014-04-09,4.616759777069092
2014-04-10,4.563853740692139
2014-04-11,4.561069011688232
2014-04-14,4.583344459533691
2014-04-15,4.586131572723389
2014-04-16,4.555500030517578
2014-04-17,4.555500030517578
2014-04-21,4.58056116104126
2014-04-22,4.583344459533691
2014-04-23,4.583344459533691
2014-04-24,4.561069011688232
2014-04-25,4.572208404541016
2014-04-28,4.558285713195801
2014-04-29,4.544362545013428
2014-04-30,4.591700077056885
2014-05-01,4.613976001739502
2014-05-02,4.613976001739502
2014-05-05,4.6000542640686035
2014-05-06,4.583344459533691
2014-05-07,4.619545936584473
2014-05-08,4.577778339385986
2014-05-09,4.619545936584473
2014-05-12,4.664097309112549
2014-05-13,4.536007881164551
2014-05-14,4.51651668548584
2014-05-15,4.488673210144043
2014-05-16,4.483103275299072
2014-05-19,4.499809265136719
2014-05-20,4.483103275299072
2014-05-21,4.508163928985596
2014-05-22,4.494241714477539
2014-05-23,4.591700077056885
2014-05-27,4.5749921798706055
2014-05-28,4.5527167320251465
2014-05-29,4.5527167320251465
2014-05-30,4.569423198699951
2014-06-02,4.5749921798706055
2014-06-03,4.569423198699951
2014-06-04,4.555500030517578
2014-06-05,4.591700077056885
2014-06-06,4.650175094604492
2014-06-09,4.650175094604492
2014-06-10,4.650175094604492
2014-06-11,4.616759777069092
2014-06-12,4.608407020568848
2014-06-13,4.616759777069092
2014-06-16,4.619545936584473
2014-06-17,4.577778339385986
2014-06-18,4.62232780456543
2014-06-19,4.6446051597595215
2014-06-20,4.625113487243652
2014-06-23,4.633467197418213
2014-06-24,4.591700077056885
2014-06-25,4.611191272735596
2014-06-26,4.634018898010254
2014-06-27,4.73103666305542
2014-06-30,4.742451190948486
2014-07-01,4.685380458831787
2014-07-02,4.662552833557129
2014-07-03,4.642580032348633
2014-07-07,4.634018898010254
2014-07-08,4.653993606567383
2014-07-09,4.676820278167725
2014-07-10,4.679676055908203
2014-07-11,4.665406703948975
2014-07-14,4.682527542114258
2014-07-15,4.70250129699707
2014-07-16,4.688234806060791
2014-07-17,4.676820278167725
2014-07-18,4.682527542114258
2014-07-21,4.671114444732666
2014-07-22,4.66826057434082
2014-07-23,4.665406703948975
2014-07-24,4.6596999168396
2014-07-25,4.6226043701171875
2014-07-28,4.625457763671875
2014-07-29,4.628311634063721
2014-07-30,4.585509300231934
2014-07-31,4.619751453399658
2014-08-01,4.579803466796875
2014-08-04,4.571244239807129
2014-08-05,4.5940704345703125
2014-08-06,4.6226043701171875
2014-08-07,4.614044666290283
2014-08-08,4.6368727684021
2014-08-11,4.639725208282471
2014-08-12,4.902245044708252
2014-08-13,4.973578453063965
2014-08-14,5.104839324951172
2014-08-15,5.353089809417725
2014-08-18,5.330263137817383
2014-08-19,5.307434558868408
2014-08-20,5.330263137817383
2014-08-21,5.373064994812012
2014-08-22,5.364505767822266
2014-08-25,5.387331962585449
2014-08-26,5.444400787353516
2014-08-27,5.472937107086182
2014-08-28,5.484349250793457
2014-08-29,5.53000545501709
2014-09-02,5.45296049118042
2014-09-03,5.441547870635986
2014-09-04,5.401599407196045
2014-09-05,5.432987213134766
2014-09-08,5.415864944458008
2014-09-09,5.393038749694824
2014-09-10,5.373064994812012
2014-09-11,5.347382068634033
2014-09-12,5.2303924560546875
2014-09-15,5.181881904602051
2014-09-16,5.218977451324463
2014-09-17,5.199002265930176
2014-09-18,5.159055233001709
2014-09-19,5.227537155151367
2014-09-22,5.141934394836426
2014-09-23,5.1504950523376465
2014-09-24,5.062036991119385
2014-09-25,5.082012176513672
2014-09-26,5.070333957672119
2014-09-29,5.0878496170043945
2014-09-30,5.038227081298828
2014-10-01,5.105363845825195
2014-10-02,5.052822113037109
2014-10-03,5.111201286315918
2014-10-06,5.1287150382995605
2014-10-07,5.122878074645996
2014-10-08,5.213366985321045
2014-10-09,5.216287612915039
2014-10-10,5.216287612915039
2014-10-13,5.21044921875
2014-10-14,5.222124099731445
2014-10-15,5.239638805389404
2014-10-16,5.239638805389404
2014-10-17,5.2542338371276855
2014-10-20,5.280505657196045
2014-10-21,5.3301286697387695
2014-10-22,5.350562572479248
2014-10-23,5.335967063903809
2014-10-24,5.335967063903809
2014-10-27,5.335967063903809
2014-10-28,5.33888578414917
2014-10-29,5.303858280181885
2014-10-30,5.321372985839844
2014-10-31,5.295101165771484
2014-11-03,5.274666786193848
2014-11-04,5.27174711227417
2014-11-05,5.257153511047363
2014-11-06,5.260071277618408
2014-11-07,5.280505657196045
2014-11-10,5.262990951538086
2014-11-11,5.230881690979004
2014-11-12,5.265909671783447
2014-11-13,5.023630619049072
2014-11-14,5.1403913497924805
2014-11-17,5.152068614959717
2014-11-18,5.154987335205078
2014-11-19,5.1637444496154785
2014-11-20,5.192934036254883
2014-11-21,5.192934036254883
2014-11-24,5.227962970733643
2014-11-25,5.225043296813965
2014-11-26,5.265909671783447
2014-11-28,5.257153511047363
2014-12-01,5.204610347747803
2014-12-02,5.181258201599121
2014-12-03,5.184177875518799
2014-12-04,5.1637444496154785
2014-12-05,5.149148464202881
2014-12-08,5.044063568115234
2014-12-09,5.099526405334473
2014-12-10,5.073254108428955
2014-12-11,5.134554386138916
2014-12-12,5.108282089233398
2014-12-15,5.049901485443115
2014-12-16,5.079092979431152
2014-12-17,5.111201286315918
2014-12-18,5.131635665893555
2014-12-19,5.1637444496154785
2014-12-22,5.204610347747803
2014-12-23,5.178339004516602
2014-12-24,5.111201286315918
2014-12-26,5.169582366943359
2014-12-29,5.253204822540283
2014-12-30,5.2024335861206055
2014-12-31,5.151664733886719
2015-01-02,5.229310512542725
2015-01-05,5.22632360458374
2015-01-06,5.1755547523498535
2015-01-07,5.229310512542725
2015-01-08,5.244243144989014
2015-01-09,5.1815290451049805
2015-01-12,5.178542137145996
2015-01-13,5.193474769592285
2015-01-14,5.136731147766113
2015-01-15,5.109853744506836
2015-01-16,5.109853744506836
2015-01-20,5.094919681549072
2015-01-21,5.11582612991333
2015-01-22,5.178542137145996
2015-01-23,5.133746147155762
2015-01-26,5.199446678161621
2015-01-27,5.223338603973389
2015-01-28,5.2024335861206055
2015-01-29,5.169581890106201
2015-01-30,5.1815290451049805
2015-02-02,5.1307573318481445
2015-02-03,5.169581890106201
2015-02-04,5.196461200714111
2015-02-05,5.2024335861206055
2015-02-06,5.178542137145996
2015-02-09,5.223338603973389
2015-02-10,5.172568321228027
2015-02-11,5.166595935821533
2015-02-12,5.196461200714111
2015-02-13,5.196461200714111
2015-02-17,5.178542137145996
2015-02-18,5.169581890106201
2015-02-19,5.22632360458374
2015-02-20,5.217365741729736
2015-02-23,5.286056041717529
2015-02-24,5.259176254272461
2015-02-25,5.2621636390686035
2015-02-26,5.315919399261475
2015-02-27,5.321893692016602
2015-03-02,5.360715389251709
2015-03-03,5.318906307220459
2015-03-04,5.300985813140869
2015-03-05,5.297999858856201
2015-03-06,5.259176254272461
2015-03-09,5.315919399261475
2015-03-10,5.330852031707764
2015-03-11,5.378635883331299
2015-03-12,5.375648021697998
2015-03-13,5.34279727935791
2015-03-16,5.354742527008057
2015-03-17,5.375648021697998
2015-03-18,5.369675159454346
2015-03-19,5.363701820373535
2015-03-20,5.4353790283203125
2015-03-23,5.429405212402344
2015-03-24,5.408500671386719
2015-03-25,5.393566131591797
2015-03-26,5.393566131591797
2015-03-27,5.411892890930176
2015-03-30,5.469921112060547
2015-03-31,5.448543071746826
2015-04-01,5.421053886413574
2015-04-02,5.472973823547363
2015-04-06,5.442434310913086
2015-04-07,5.414946556091309
2015-04-08,5.408838748931885
2015-04-09,5.405785083770752
2015-04-10,5.414946556091309
2015-04-13,5.393567085266113
2015-04-14,5.393567085266113
2015-04-15,5.3996758460998535
2015-04-16,5.402729511260986
2015-04-17,5.3996758460998535
2015-04-20,5.402729511260986
2015-04-21,5.350811004638672
2015-04-22,5.363025188446045
2015-04-23,5.35997200012207
2015-04-24,5.363025188446045
2015-04-27,5.347754001617432
2015-04-28,5.347754001617432
2015-04-29,5.30499792098999
2015-04-30,5.265294075012207
2015-05-01,5.265294075012207
2015-05-04,5.317214012145996
2015-05-05,5.216428756713867
2015-05-06,5.176726341247559
2015-05-07,5.152293682098389
2015-05-08,5.210319995880127
2015-05-11,5.32943058013916
2015-05-12,5.320269584655762
2015-05-13,5.350811004638672
2015-05-14,5.35386323928833
2015-05-15,5.350811004638672
2015-05-18,5.317214012145996
2015-05-19,5.347754001617432
2015-05-20,5.381351947784424
2015-05-21,5.35997200012207
2015-05-22,5.350811004638672
2015-05-26,5.350811004638672
2015-05-27,5.363025188446045
2015-05-28,5.35997200012207
2015-05-29,5.363025188446045
2015-06-01,5.35386323928833
2015-06-02,5.298891544342041
2015-06-03,5.265294075012207
2015-06-04,5.253078460693359
2015-06-05,5.253078460693359
2015-06-08,5.158400535583496
2015-06-09,5.1492390632629395
2015-06-10,5.1492390632629395
2015-06-11,5.216428756713867
2015-06-12,5.24391508102417
2015-06-15,5.207266807556152
2015-06-16,5.2011590003967285
2015-06-17,5.2011590003967285
2015-06-18,5.22559118270874
2015-06-19,5.250026226043701
2015-06-22,5.207266807556152
2015-06-23,5.210319995880127
2015-06-24,5.164509296417236
2015-06-25,5.179779052734375
2015-06-26,5.179779529571533
2015-06-29,5.0640482902526855
2015-06-30,5.057791709899902
2015-07-01,5.114095211029053
2015-07-02,5.139118194580078
2015-07-06,5.151628494262695
2015-07-07,5.186036109924316
2015-07-08,5.148500919342041
2015-07-09,5.135988712310791
2015-07-10,5.1453728675842285
2015-07-13,5.114095211029053
2015-07-14,5.114095211029053
2015-07-15,5.120350360870361
2015-07-16,5.148500919342041
2015-07-17,5.0828142166137695
2015-07-20,5.039024829864502
2015-07-21,5.076559543609619
2015-07-22,5.0265116691589355
2015-07-23,4.985851287841797
2015-07-24,4.96082878112793
2015-07-27,4.957700252532959
2015-07-28,4.96082878112793
2015-07-29,4.976466655731201
2015-07-30,4.96082878112793
2015-07-31,4.96708345413208
2015-08-03,4.963956356048584
2015-08-04,4.95457124710083
2015-08-05,4.95457124710083
2015-08-06,4.8920135498046875
2015-08-07,4.882630825042725
2015-08-10,4.86699104309082
2015-08-11,4.857606887817383
2015-08-12,4.832583904266357
2015-08-13,4.826327800750732
2015-08-14,4.813815116882324
2015-08-17,4.863864421844482
2015-08-18,4.917036533355713
2015-08-19,4.963956356048584
2015-08-20,4.92642068862915
2015-08-21,4.816944599151611
2015-08-24,4.679316997528076
2015-08-25,4.6636786460876465
2015-08-26,4.6636786460876465
2015-08-27,4.635526657104492
2015-08-28,4.607375621795654
2015-08-31,4.61676025390625
2015-09-01,4.579225063323975
2015-09-02,4.551074981689453
2015-09-03,4.544819355010986
2015-09-04,4.566713809967041
2015-09-08,4.5260515213012695
2015-09-09,4.476006031036377
2015-09-10,4.494772434234619
2015-09-11,4.532306671142578
2015-09-14,4.497900485992432
2015-09-15,4.535434246063232
2015-09-16,4.551074981689453
2015-09-17,4.560457706451416
2015-09-18,4.597992420196533
2015-09-21,4.594864845275879
2015-09-22,4.572970867156982
2015-09-23,4.572970867156982
2015-09-24,4.541691303253174
2015-09-25,4.544819355010986
2015-09-28,4.3164520263671875
2015-09-29,4.271421432495117
2015-09-30,4.310019493103027
2015-10-01,4.300368785858154
2015-10-02,4.264989376068115
2015-10-05,4.358266830444336
2015-10-06,4.3614821434021
2015-10-07,4.490139484405518
2015-10-08,4.512653350830078
2015-10-09,4.564116954803467
2015-10-12,4.57055139541626
2015-10-13,4.554468154907227
2015-10-14,4.435460090637207
2015-10-15,4.50943660736084
2015-10-16,4.4772725105285645
2015-10-19,4.490139484405518
2015-10-20,4.503005027770996
2015-10-21,4.470841407775879
2015-10-22,4.464408874511719
2015-10-23,4.464408874511719
2015-10-26,4.435460090637207
2015-10-27,4.358266830444336
2015-10-28,4.358266830444336
2015-10-29,4.2585577964782715
2015-10-30,4.271421432495117
2015-11-02,4.3164520263671875
2015-11-03,4.2939372062683105
2015-11-04,5.030499458312988
2015-11-05,4.953305244445801
2015-11-06,4.731372356414795
2015-11-09,4.776401042938232
2015-11-10,4.853596210479736
2015-11-11,4.850378513336182
2015-11-12,4.708856105804443
2015-11-13,4.712072849273682
2015-11-16,4.811782360076904
2015-11-17,4.824648857116699
2015-11-18,4.8761115074157715
2015-11-19,4.908275127410889
2015-11-20,4.88897705078125
2015-11-23,4.946870803833008
2015-11-24,4.9243574142456055
2015-11-25,4.966169357299805
2015-11-27,5.017634391784668
2015-11-30,4.9243574142456055
2015-12-01,4.927574634552002
2015-12-02,4.88897705078125
2015-12-03,4.882543087005615
2015-12-04,4.879326820373535
2015-12-07,4.814999580383301
2015-12-08,4.773186683654785
2015-12-09,4.782834529876709
2015-12-10,4.802133560180664
2015-12-11,4.7378034591674805
2015-12-14,4.580199241638184
2015-12-15,4.644527912139893
2015-12-16,4.856812477111816
2015-12-17,4.8439459800720215
2015-12-18,4.9243574142456055
2015-12-21,4.998335838317871
2015-12-22,5.069097518920898
2015-12-23,5.107694625854492
2015-12-24,4.966169357299805
2015-12-28,4.985469818115234
2015-12-29,4.982168197631836
2015-12-30,4.926040172576904
2015-12-31,4.978864669799805
2016-01-04,4.952453136444092
2016-01-05,4.962358474731445
2016-01-06,5.00197696685791
2016-01-07,4.879817962646484
2016-01-08,4.88311767578125
2016-01-11,4.830292701721191
2016-01-12,4.807180404663086
2016-01-13,4.665210723876953
2016-01-14,4.658608436584473
2016-01-15,4.5232415199279785
2016-01-19,4.377969264984131
2016-01-20,4.28222131729126
2016-01-21,4.354856014251709
2016-01-22,4.387875080108643
2016-01-25,4.226093292236328
2016-01-26,4.315237522125244
2016-01-27,4.302030086517334
2016-01-28,4.302030086517334
2016-01-29,4.5001301765441895
2016-02-01,4.559558391571045
2016-02-02,4.549654006958008
2016-02-03,4.658608436584473
2016-02-04,4.7015299797058105
2016-02-05,4.589272499084473
2016-02-08,4.473715782165527
2016-02-09,4.361459255218506
2016-02-10,4.29542875289917
2016-02-11,4.199680805206299
2016-02-12,4.361459255218506
2016-02-16,4.410984516143799
2016-02-17,4.5199384689331055
2016-02-18,4.513336181640625
2016-02-19,4.5199384689331055
2016-02-22,4.536448001861572
2016-02-23,4.50343132019043
2016-02-24,4.536448001861572
2016-02-25,4.552955150604248
2016-02-26,4.615686416625977
2016-02-29,4.638797760009766
2016-03-01,4.6090826988220215
2016-03-02,4.628891944885254
2016-03-03,4.655304431915283
2016-03-04,4.704829692840576
2016-03-07,4.77416467666626
2016-03-08,4.840197563171387
2016-03-09,5.0713114738464355
2016-03-10,5.051502704620361
2016-03-11,5.051502704620361
2016-03-14,4.998675346374512
2016-03-15,4.962358474731445
2016-03-16,4.972263336181641
2016-03-17,5.015183448791504
2016-03-18,5.0316925048828125
2016-03-21,5.018486022949219
2016-03-22,5.044898986816406
2016-03-23,4.985469341278076
2016-03-24,5.041595935821533
2016-03-28,5.034993648529053
2016-03-29,5.058727264404297
2016-03-30,5.05194616317749
2016-03-31,5.058727264404297
2016-04-01,5.028212547302246
2016-04-04,5.055338382720947
2016-04-05,5.004479885101318
2016-04-06,5.001088619232178
2016-04-07,5.055338382720947
2016-04-08,5.045166492462158
2016-04-11,5.112976551055908
2016-04-12,5.123148441314697
2016-04-13,5.1367106437683105
2016-04-14,5.129929542541504
2016-04-15,5.106195449829102
2016-04-18,5.072292327880859
2016-04-19,5.05194616317749
2016-04-20,5.024821758270264
2016-04-21,4.916324615478516
2016-04-22,4.963791847229004
2016-04-25,4.957010746002197
2016-04-26,4.970573902130127
2016-04-27,4.92649507522583
2016-04-28,4.943447589874268
2016-04-29,4.933277606964111
2016-05-02,4.90615177154541
2016-05-03,4.889200687408447
2016-05-04,4.88580846786499
2016-05-05,4.88580846786499
2016-05-06,4.899371147155762
2016-05-09,4.909543991088867
2016-05-10,4.879027843475342
2016-05-11,4.875636577606201
2016-05-12,4.848513603210449
2016-05-13,4.851902484893799
2016-05-16,4.868855953216553
2016-05-17,4.848513603210449
2016-05-18,4.84512186050415
2016-05-19,4.817999362945557
2016-05-20,4.88580846786499
2016-05-23,4.912933349609375
2016-05-24,4.950228691101074
2016-05-25,4.940059661865234
2016-05-26,4.92649507522583
2016-05-27,4.923105716705322
2016-05-31,4.899371147155762
2016-06-01,4.9027605056762695
2016-06-02,4.807826042175293
2016-06-03,4.821389675140381
2016-06-06,4.841732025146484
2016-06-07,4.828169822692871
2016-06-08,4.862074375152588
2016-06-09,4.841732025146484
2016-06-10,4.804435729980469
2016-06-13,4.797654628753662
2016-06-14,4.770528793334961
2016-06-15,4.767139911651611
2016-06-16,4.817999362945557
2016-06-17,4.882418155670166
2016-06-20,4.868855953216553
2016-06-21,4.821389675140381
2016-06-22,4.831559181213379
2016-06-23,4.828169822692871
2016-06-24,4.787482738494873
2016-06-27,4.706109523773193
2016-06-28,4.775932312011719
2016-06-29,4.782914638519287
2016-06-30,4.786404609680176
2016-07-01,4.782914638519287
2016-07-05,4.727055549621582
2016-07-06,4.7549848556518555
2016-07-07,4.748003005981445
2016-07-08,4.7549848556518555
2016-07-11,4.74451208114624
2016-07-12,4.796880722045898
2016-07-13,4.7549848556518555
2016-07-14,4.800368785858154
2016-07-15,4.751495838165283
2016-07-18,4.737527847290039
2016-07-19,4.7305474281311035
2016-07-20,4.727055549621582
2016-07-21,4.723564147949219
2016-07-22,4.73403787612915
2016-07-25,4.72007417678833
2016-07-26,4.786404609680176
2016-07-27,4.758476734161377
2016-07-28,4.74451208114624
2016-07-29,4.775932312011719
2016-08-01,4.8108439445495605
2016-08-02,4.912087440490723
2016-08-03,4.940018177032471
2016-08-04,4.992386341094971
2016-08-05,5.0028581619262695
2016-08-08,5.013332366943359
2016-08-09,4.981911659240723
2016-08-10,4.919071197509766
2016-08-11,4.866703033447266
2016-08-12,4.929544448852539
2016-08-15,4.912087440490723
2016-08-16,4.884159088134766
2016-08-17,4.821317195892334
2016-08-18,4.821317195892334
2016-08-19,4.793388366699219
2016-08-22,4.8108439445495605
2016-08-23,4.800368785858154
2016-08-24,4.786404609680176
2016-08-25,4.8108439445495605
2016-08-26,4.789897918701172
2016-08-29,4.821317195892334
2016-08-30,4.803861618041992
2016-08-31,4.817827224731445
2016-09-01,4.772441387176514
2016-09-02,4.814334869384766
2016-09-06,4.817827224731445
2016-09-07,4.8108439445495605
2016-09-08,4.824808120727539
2016-09-09,4.817827224731445
2016-09-12,4.919071197509766
2016-09-13,4.919071197509766
2016-09-14,4.908597946166992
2016-09-15,4.9644575119018555
2016-09-16,4.985403537750244
2016-09-19,5.051734924316406
2016-09-20,5.051734924316406
2016-09-21,5.090137481689453
2016-09-22,5.069191932678223
2016-09-23,5.079665660858154
2016-09-26,5.055227756500244
2016-09-27,5.111085414886475
2016-09-28,5.197226524353027
2016-09-29,5.157745361328125
2016-09-30,5.179282188415527
2016-10-03,5.143388748168945
2016-10-04,5.107495307922363
2016-10-05,5.096729278564453
2016-10-06,5.089550495147705
2016-10-07,5.096729278564453
2016-10-10,5.129030704498291
