Date,WFRD
2021-11-04,31.17987060546875
2021-11-05,31.807783126831055
2021-11-08,31.52326202392578
2021-11-09,32.27872085571289
2021-11-10,29.60027313232422
2021-11-11,29.109716415405273
2021-11-12,31.02289390563965
2021-11-15,29.992717742919922
2021-11-16,30.84629249572754
2021-11-17,29.207828521728516
2021-11-18,29.502159118652344
2021-11-19,28.638778686523438
2021-11-22,28.903682708740234
2021-11-23,29.139148712158203
2021-11-24,29.462919235229492
2021-11-26,28.452367782592773
2021-11-29,28.511232376098633
2021-11-30,28.207088470458984
2021-12-01,26.264480590820312
2021-12-02,27.588985443115234
2021-12-03,26.8531494140625
2021-12-06,28.39350128173828
2021-12-07,28.736892700195312
2021-12-08,27.40257453918457
2021-12-09,26.156557083129883
2021-12-10,27.942184448242188
2021-12-13,26.382211685180664
2021-12-14,24.832048416137695
2021-12-15,25.322607040405273
2021-12-16,23.939233779907227
2021-12-17,25.312793731689453
2021-12-20,23.164152145385742
2021-12-21,26.33315658569336
2021-12-22,26.74522590637207
2021-12-23,27.09842872619629
2021-12-27,27.42219352722168
2021-12-28,27.206350326538086
2021-12-29,26.804092407226562
2021-12-30,25.80335235595703
2021-12-31,27.1965389251709
2022-01-03,28.4327449798584
2022-01-04,27.373140335083008
2022-01-05,26.784469604492188
2022-01-06,27.716527938842773
2022-01-07,26.902204513549805
2022-01-10,27.638038635253906
2022-01-11,29.374616622924805
2022-01-12,30.326297760009766
2022-01-13,29.158767700195312
2022-01-14,31.994197845458984
2022-01-18,30.375354766845703
2022-01-19,29.87498664855957
2022-01-20,29.335372924804688
2022-01-21,28.76632308959961
2022-01-24,28.11878776550293
2022-01-25,29.05084800720215
2022-01-26,28.62896728515625
2022-01-27,29.776874542236328
2022-01-28,29.973094940185547
2022-01-31,29.433483123779297
2022-02-01,31.121000289916992
2022-02-02,31.7194881439209
2022-02-03,30.964021682739258
2022-02-04,32.1119270324707
2022-02-07,31.69005012512207
2022-02-08,30.94440460205078
2022-02-09,33.093048095703125
2022-02-10,32.40626525878906
2022-02-11,33.897560119628906
2022-02-14,33.18134689331055
2022-02-15,33.45606231689453
2022-02-16,34.02511215209961
2022-02-17,33.95642852783203
2022-02-18,33.23040008544922
2022-02-22,30.394975662231445
2022-02-23,29.531597137451172
2022-02-24,28.4327449798584
2022-02-25,27.225971221923828
2022-02-28,27.863697052001953
2022-03-01,27.55954933166504
2022-03-02,28.3248233795166
2022-03-03,30.071208953857422
2022-03-04,31.366283416748047
2022-03-07,32.50437545776367
2022-03-08,32.80852127075195
2022-03-09,33.1421012878418
2022-03-10,35.13376998901367
2022-03-11,34.99641036987305
2022-03-14,32.80852127075195
2022-03-15,31.228925704956055
2022-03-16,30.228187561035156
2022-03-17,29.924041748046875
2022-03-18,30.63044548034668
2022-03-21,31.98438262939453
2022-03-22,30.83647918701172
2022-03-23,30.89534568786621
2022-03-24,31.768545150756836
2022-03-25,32.68098068237305
2022-03-28,31.758729934692383
2022-03-29,31.96476173400879
2022-03-30,31.542884826660156
2022-03-31,32.671165466308594
2022-04-01,33.74058532714844
2022-04-04,34.388118743896484
2022-04-05,32.975311279296875
2022-04-06,33.691532135009766
2022-04-07,33.46587371826172
2022-04-08,33.98585891723633
2022-04-11,33.68172073364258
2022-04-12,36.22280502319336
2022-04-13,36.21299362182617
2022-04-14,37.67485809326172
2022-04-18,38.24390411376953
2022-04-19,38.03786849975586
2022-04-20,37.419769287109375
2022-04-21,36.04620361328125
2022-04-22,35.447731018066406
2022-04-25,34.45680236816406
2022-04-26,32.9851188659668
2022-04-27,32.6123046875
2022-04-28,34.231143951416016
2022-04-29,31.670425415039062
2022-05-02,31.366283416748047
2022-05-03,32.494564056396484
2022-05-04,32.376827239990234
2022-05-05,32.17079544067383
2022-05-06,32.9262580871582
2022-05-09,27.09842872619629
2022-05-10,26.980693817138672
2022-05-11,28.383689880371094
2022-05-12,28.668210983276367
2022-05-13,29.570838928222656
2022-05-16,30.522523880004883
2022-05-17,30.86591339111328
2022-05-18,29.198015213012695
2022-05-19,29.227449417114258
2022-05-20,29.198015213012695
2022-05-23,30.306676864624023
2022-05-24,30.964021682739258
2022-05-25,31.631183624267578
2022-05-26,32.90663528442383
2022-05-27,34.231143951416016
2022-05-31,33.200965881347656
2022-06-01,33.55417251586914
2022-06-02,32.88701629638672
2022-06-03,32.96549987792969
2022-06-06,32.20022964477539
2022-06-07,33.534549713134766
2022-06-08,35.81073760986328
2022-06-09,34.751129150390625
2022-06-10,33.58360290527344
2022-06-13,29.914230346679688
2022-06-14,29.580650329589844
2022-06-15,29.080280303955078
2022-06-16,27.294649124145508
2022-06-17,27.42219352722168
2022-06-21,26.05844497680664
2022-06-22,23.37999725341797
2022-06-23,21.937755584716797
2022-06-24,21.92794418334961
2022-06-27,22.840383529663086
2022-06-28,23.007173538208008
2022-06-29,22.65397071838379
2022-06-30,20.770227432250977
2022-07-01,21.044940948486328
2022-07-05,18.709884643554688
2022-07-06,18.01329231262207
2022-07-07,19.21025276184082
2022-07-08,19.367231369018555
2022-07-11,18.582340240478516
2022-07-12,18.238948822021484
2022-07-13,17.797443389892578
2022-07-14,17.1204776763916
2022-07-15,17.581602096557617
2022-07-18,18.072158813476562
2022-07-19,18.98459815979004
2022-07-20,18.87667465209961
2022-07-21,17.880842208862305
2022-07-22,17.444244384765625
2022-07-25,18.513660430908203
2022-07-26,18.552906036376953
2022-07-27,19.818546295166016
2022-07-28,21.339275360107422
2022-07-29,22.693212509155273
2022-08-01,22.810951232910156
2022-08-02,23.115097045898438
2022-08-03,22.58529281616211
2022-08-04,21.427576065063477
2022-08-05,21.58455467224121
2022-08-08,21.466821670532227
2022-08-09,21.800399780273438
2022-08-10,22.094736099243164
2022-08-11,23.09547233581543
2022-08-12,24.213945388793945
2022-08-15,22.634349822998047
2022-08-16,22.899248123168945
2022-08-17,23.743009567260742
2022-08-18,25.675809860229492
2022-08-19,24.586769104003906
2022-08-22,24.645639419555664
2022-08-23,26.05844497680664
2022-08-24,26.774660110473633
2022-08-25,26.961071014404297
2022-08-26,27.07880401611328
2022-08-29,28.14822006225586
2022-08-30,27.05918312072754
2022-08-31,27.60860824584961
2022-09-01,26.813901901245117
2022-09-02,28.94292449951172
2022-09-06,27.804832458496094
2022-09-07,27.873506546020508
2022-09-08,29.031227111816406
2022-09-09,30.453845977783203
2022-09-12,31.346660614013672
2022-09-13,31.954946517944336
2022-09-14,32.40626525878906
2022-09-15,33.10285949707031
2022-09-16,31.621370315551758
2022-09-19,31.41533660888672
2022-09-20,31.013078689575195
2022-09-21,29.580650329589844
2022-09-22,30.78742218017578
2022-09-23,28.305200576782227
2022-09-26,27.873506546020508
2022-09-27,28.95273780822754
2022-09-28,30.345922470092773
2022-09-29,31.307415008544922
2022-09-30,31.680240631103516
2022-10-03,33.08323669433594
2022-10-04,33.38737487792969
2022-10-05,33.8779411315918
2022-10-06,34.329254150390625
2022-10-07,34.02511215209961
2022-10-10,32.9556884765625
2022-10-11,32.730037689208984
2022-10-12,32.44551086425781
2022-10-13,32.80852127075195
2022-10-14,32.09230422973633
2022-10-17,32.07268524169922
2022-10-18,32.582862854003906
2022-10-19,33.45606231689453
2022-10-20,33.093048095703125
2022-10-21,35.663570404052734
2022-10-24,37.03712844848633
2022-10-25,36.644683837890625
2022-10-26,39.666526794433594
2022-10-27,39.23483657836914
2022-10-28,40.42198181152344
2022-10-31,40.89291763305664
2022-11-01,40.745750427246094
2022-11-02,39.84312438964844
2022-11-03,41.442344665527344
2022-11-04,41.94271469116211
2022-11-07,43.14948272705078
2022-11-08,42.54119110107422
2022-11-09,40.17670822143555
2022-11-10,41.43252944946289
2022-11-11,41.3736686706543
2022-11-14,41.324607849121094
2022-11-15,42.227237701416016
2022-11-16,41.8446044921875
2022-11-17,42.24686050415039
2022-11-18,42.187992095947266
2022-11-21,41.049896240234375
2022-11-22,42.227237701416016
2022-11-23,41.746490478515625
2022-11-25,42.35478591918945
2022-11-28,42.011390686035156
2022-11-29,42.43327331542969
2022-11-30,42.580440521240234
2022-12-01,42.66874313354492
2022-12-02,42.178184509277344
2022-12-05,40.71631622314453
2022-12-06,40.89291763305664
2022-12-07,41.15782165527344
2022-12-08,42.178184509277344
2022-12-09,40.53972244262695
2022-12-12,40.57896041870117
2022-12-13,42.47251510620117
2022-12-14,42.75704574584961
2022-12-15,43.16910934448242
2022-12-16,44.24833679199219
2022-12-19,45.30794143676758
2022-12-20,46.60301208496094
2022-12-21,48.300350189208984
2022-12-22,47.603755950927734
2022-12-23,49.202972412109375
2022-12-27,49.83088684082031
2022-12-28,48.722225189208984
2022-12-29,49.006752014160156
2022-12-30,49.958431243896484
2023-01-03,47.486019134521484
2023-01-04,46.495094299316406
2023-01-05,48.33959197998047
2023-01-06,48.947879791259766
2023-01-09,50.14484786987305
2023-01-10,50.959171295166016
2023-01-11,51.50859451293945
2023-01-12,53.608184814453125
2023-01-13,53.38252639770508
2023-01-17,54.000633239746094
2023-01-18,52.57801055908203
2023-01-19,54.147796630859375
2023-01-20,54.98175048828125
2023-01-23,54.883636474609375
2023-01-24,54.265533447265625
2023-01-25,56.041351318359375
2023-01-26,56.03153991699219
2023-01-27,54.67759704589844
2023-01-30,54.02025604248047
2023-01-31,55.805885314941406
2023-02-01,55.236839294433594
2023-02-02,54.35383605957031
2023-02-03,55.079856872558594
2023-02-06,54.55005645751953
2023-02-07,56.19832992553711
2023-02-08,63.262367248535156
2023-02-09,63.62537384033203
2023-02-10,65.6170425415039
2023-02-13,66.5687255859375
2023-02-14,64.98912811279297
2023-02-15,65.42081451416016
2023-02-16,64.4593276977539
2023-02-17,61.682769775390625
2023-02-21,61.241268157958984
2023-02-22,59.12205505371094
2023-02-23,61.368812561035156
2023-02-24,63.64500045776367
2023-02-27,66.15666198730469
2023-02-28,65.3619613647461
2023-03-01,67.05928802490234
2023-03-02,66.91212463378906
2023-03-03,67.64794921875
2023-03-06,67.70683288574219
2023-03-07,65.86231994628906
2023-03-08,65.47969055175781
2023-03-09,61.623905181884766
2023-03-10,58.64131164550781
2023-03-13,55.580230712890625
2023-03-14,57.15000915527344
2023-03-15,53.21574020385742
2023-03-16,53.529701232910156
2023-03-17,50.85124969482422
2023-03-20,53.26479721069336
2023-03-21,55.020992279052734
2023-03-22,53.49045181274414
2023-03-23,53.274600982666016
2023-03-24,52.46027755737305
2023-03-27,55.31532669067383
2023-03-28,55.845123291015625
2023-03-29,56.924354553222656
2023-03-30,57.21869659423828
2023-03-31,58.22924041748047
2023-04-03,61.15296936035156
2023-04-04,58.04283142089844
2023-04-05,58.63149642944336
2023-04-06,58.40584182739258
2023-04-10,58.7590446472168
2023-04-11,59.56355667114258
2023-04-12,61.52579116821289
2023-04-13,62.79142761230469
2023-04-14,63.97858428955078
2023-04-17,62.83067321777344
2023-04-18,63.54688262939453
2023-04-19,63.154449462890625
2023-04-20,61.8103141784668
2023-04-21,61.13334655761719
2023-04-24,61.58465576171875
2023-04-25,58.30773162841797
2023-04-26,60.59373092651367
2023-04-27,62.516719818115234
2023-04-28,63.4095344543457
2023-05-01,63.4095344543457
2023-05-02,58.2586784362793
2023-05-03,57.915283203125
2023-05-04,57.787742614746094
2023-05-05,59.642051696777344
2023-05-08,58.96507263183594
2023-05-09,59.308467864990234
2023-05-10,59.5439338684082
2023-05-11,57.80736541748047
2023-05-12,57.670005798339844
2023-05-15,57.993778228759766
2023-05-16,55.57041549682617
2023-05-17,56.73794174194336
2023-05-18,57.552268981933594
2023-05-19,59.00431823730469
2023-05-22,59.504695892333984
2023-05-23,58.33716583251953
2023-05-24,59.45563507080078
2023-05-25,58.150753021240234
2023-05-26,57.95452880859375
2023-05-30,57.87603759765625
2023-05-31,55.37419509887695
2023-06-01,58.18999481201172
2023-06-02,61.49635696411133
2023-06-05,62.0163459777832
2023-06-06,61.29032897949219
2023-06-07,63.54688262939453
2023-06-08,63.9393310546875
2023-06-09,64.05706787109375
2023-06-12,61.90842819213867
2023-06-13,61.643524169921875
2023-06-14,60.466190338134766
2023-06-15,60.505428314208984
2023-06-16,59.52431106567383
2023-06-20,58.56281661987305
2023-06-21,60.3582649230957
2023-06-22,60.45637512207031
2023-06-23,61.457115173339844
2023-06-26,63.98839569091797
2023-06-27,64.52799987792969
2023-06-28,62.820865631103516
2023-06-29,64.1748046875
2023-06-30,65.16572570800781
2023-07-03,65.89175415039062
2023-07-05,65.7053451538086
2023-07-06,64.645751953125
2023-07-07,68.30530548095703
2023-07-10,70.38526153564453
2023-07-11,73.22068786621094
2023-07-12,72.71051025390625
2023-07-13,74.97689056396484
2023-07-14,74.4078369140625
2023-07-17,73.51502227783203
2023-07-18,74.81011199951172
2023-07-19,72.49466705322266
2023-07-20,72.60260009765625
2023-07-21,73.6229476928711
2023-07-24,75.4870834350586
2023-07-25,76.36026763916016
2023-07-26,79.28398895263672
2023-07-27,77.50817108154297
2023-07-28,81.47187805175781
2023-07-31,81.53074645996094
2023-08-01,82.51185607910156
2023-08-02,81.31489562988281
2023-08-03,81.52092742919922
2023-08-04,81.7662124633789
2023-08-07,81.56999206542969
2023-08-08,83.8265609741211
2023-08-09,84.54277801513672
2023-08-10,84.4740982055664
2023-08-11,85.50426483154297
2023-08-14,85.13143157958984
2023-08-15,83.92467498779297
2023-08-16,83.14958953857422
2023-08-17,82.35488891601562
2023-08-18,83.88542938232422
2023-08-21,83.35562896728516
2023-08-22,82.90431213378906
2023-08-23,83.0318603515625
2023-08-24,82.33526611328125
2023-08-25,83.11034393310547
2023-08-28,84.59182739257812
2023-08-29,84.80767059326172
2023-08-30,85.9751968383789
2023-08-31,86.84839630126953
2023-09-01,88.40837097167969
2023-09-05,89.20307922363281
2023-09-06,90.91023254394531
2023-09-07,91.62642669677734
2023-09-08,92.48981475830078
2023-09-11,93.61808776855469
2023-09-12,95.19770812988281
2023-09-13,94.12828063964844
2023-09-14,93.39244079589844
2023-09-15,94.88374328613281
2023-09-18,95.5509033203125
2023-09-19,92.89207458496094
2023-09-20,90.7728500366211
2023-09-21,88.90874481201172
2023-09-22,88.90874481201172
2023-09-25,88.90874481201172
2023-09-26,89.07553100585938
2023-09-27,92.1562271118164
2023-09-28,91.36153411865234
2023-09-29,88.62422180175781
2023-10-02,88.83026123046875
2023-10-03,88.4181900024414
2023-10-04,83.80693817138672
2023-10-05,83.22807312011719
2023-10-06,85.95557403564453
2023-10-09,90.28230285644531
2023-10-10,91.54794311523438
2023-10-11,92.44076538085938
2023-10-12,92.61737060546875
2023-10-13,93.77507781982422
2023-10-16,93.88300323486328
2023-10-17,94.72676849365234
2023-10-18,92.67623138427734
2023-10-19,92.22490692138672
2023-10-20,91.21436309814453
2023-10-23,91.07701110839844
2023-10-24,90.76305389404297
2023-10-25,91.22418975830078
2023-10-26,91.49888610839844
2023-10-27,91.62642669677734
2023-10-30,89.73287963867188
2023-10-31,91.33209228515625
2023-11-01,93.50037384033203
2023-11-02,97.23841094970703
2023-11-03,97.44445037841797
2023-11-06,97.61123657226562
2023-11-07,90.46871185302734
2023-11-08,89.93891143798828
2023-11-09,92.97057342529297
2023-11-10,93.5592269897461
2023-11-13,94.97203826904297
2023-11-14,96.738037109375
2023-11-15,94.15770721435547
2023-11-16,90.22343444824219
2023-11-17,91.36153411865234
2023-11-20,93.09810638427734
2023-11-21,91.263427734375
2023-11-22,90.78267669677734
2023-11-24,91.79322814941406
2023-11-27,90.93965911865234
2023-11-28,90.2921142578125
2023-11-29,88.58497619628906
2023-11-30,88.97743225097656
2023-12-01,89.59552001953125
2023-12-04,89.31098937988281
2023-12-05,88.35932159423828
2023-12-06,84.02278137207031
2023-12-07,83.4242935180664
2023-12-08,84.5624008178711
2023-12-11,85.09220123291016
2023-12-12,83.50279235839844
2023-12-13,85.24917602539062
2023-12-14,87.584228515625
2023-12-15,87.27027893066406
2023-12-18,89.73287963867188
2023-12-19,93.9418716430664
2023-12-20,94.19696044921875
2023-12-21,96.1297607421875
2023-12-22,94.76600646972656
2023-12-26,99.34782409667969
2023-12-27,98.77876281738281
2023-12-28,97.08142852783203
2023-12-29,95.98258972167969
2024-01-02,93.48074340820312
2024-01-03,92.31321716308594
2024-01-04,90.68456268310547
2024-01-05,93.09810638427734
2024-01-08,91.4694595336914
2024-01-09,89.9192886352539
2024-01-10,88.1336669921875
2024-01-11,90.26268005371094
2024-01-12,92.45056915283203
2024-01-16,90.48833465576172
2024-01-17,91.07701110839844
2024-01-18,92.71546936035156
2024-01-19,93.43168640136719
2024-01-22,93.49056243896484
2024-01-23,94.13807678222656
2024-01-24,95.49203491210938
2024-01-25,97.3365249633789
2024-01-26,97.26783752441406
2024-01-29,97.7387924194336
2024-01-30,85.51409149169922
2024-01-31,87.85895538330078
2024-02-01,86.31859588623047
2024-02-02,83.84618377685547
2024-02-05,83.23788452148438
2024-02-06,86.03407287597656
2024-02-07,92.17584991455078
2024-02-08,96.59088134765625
2024-02-09,94.84449005126953
2024-02-12,95.77656555175781
2024-02-13,95.13883209228516
2024-02-14,95.61957550048828
2024-02-15,100.27987670898438
2024-02-16,99.69120788574219
2024-02-20,98.57273864746094
2024-02-21,101.6534423828125
2024-02-22,105.71526336669922
2024-02-23,103.73341369628906
2024-02-26,103.04662322998047
2024-02-27,102.16361236572266
2024-02-28,102.27154541015625
2024-02-29,100.67231750488281
2024-03-01,106.95146179199219
2024-03-04,103.5175552368164
2024-03-05,103.44889068603516
2024-03-06,103.35076904296875
2024-03-07,107.36354064941406
2024-03-08,106.18620300292969
2024-03-11,109.50236511230469
2024-03-12,107.99143981933594
2024-03-13,110.75819396972656
2024-03-14,110.5914077758789
2024-03-15,110.77783203125
2024-03-18,110.68951416015625
2024-03-19,112.59288024902344
2024-03-20,114.70228576660156
2024-03-21,114.1430435180664
2024-03-22,114.79058837890625
2024-03-25,116.91960144042969
2024-03-26,115.27133178710938
2024-03-27,114.29021453857422
2024-03-28,113.24042510986328
2024-04-01,116.09546661376953
2024-04-02,120.94217681884766
2024-04-03,124.02289581298828
2024-04-04,121.00106048583984
2024-04-05,121.33462524414062
2024-04-08,120.95199584960938
2024-04-09,118.7248764038086
2024-04-10,119.52938079833984
2024-04-11,118.40109252929688
2024-04-12,115.44793701171875
2024-04-15,113.37777709960938
2024-04-16,111.56270599365234
2024-04-17,108.32502746582031
2024-04-18,108.83519744873047
2024-04-19,110.66008758544922
2024-04-22,112.92646789550781
2024-04-23,115.8600082397461
2024-04-24,122.64932250976562
2024-04-25,121.31501007080078
2024-04-26,125.55342864990234
2024-04-29,126.80924224853516
2024-04-30,121.28558349609375
2024-05-01,116.60564422607422
2024-05-02,119.96106719970703
2024-05-03,120.28483581542969
2024-05-06,122.23725128173828
2024-05-07,122.15876007080078
2024-05-08,120.28483581542969
2024-05-09,123.00251770019531
2024-05-10,119.50975036621094
2024-05-13,120.4320068359375
2024-05-14,122.1097183227539
2024-05-15,122.73762512207031
2024-05-16,120.53011322021484
2024-05-17,121.46217346191406
2024-05-20,122.76705932617188
2024-05-21,121.31501007080078
2024-05-22,115.36943817138672
2024-05-23,112.64193725585938
2024-05-24,112.97552490234375
2024-05-28,118.5090103149414
2024-05-29,116.57621002197266
2024-05-30,116.39962005615234
2024-05-31,118.06752014160156
2024-06-03,112.38685607910156
2024-06-04,108.97256469726562
2024-06-05,109.5906753540039
2024-06-06,108.97256469726562
2024-06-07,110.34613037109375
2024-06-10,114.10381317138672
2024-06-11,112.13175964355469
2024-06-12,113.2306137084961
2024-06-13,110.92498016357422
2024-06-14,109.4435043334961
2024-06-17,111.24874877929688
2024-06-18,113.31890869140625
2024-06-20,114.01549530029297
2024-06-21,113.89776611328125
2024-06-24,117.989013671875
2024-06-25,118.97014617919922
2024-06-26,117.41016387939453
2024-06-27,120.67728424072266
2024-06-28,120.13766479492188
2024-07-01,119.39201354980469
2024-07-02,122.17838287353516
2024-07-03,123.15950775146484
2024-07-05,119.4803237915039
2024-07-08,119.67655181884766
2024-07-09,117.74374389648438
2024-07-10,120.47124481201172
2024-07-11,123.82666015625
2024-07-12,125.30814361572266
2024-07-15,130.23336791992188
2024-07-16,131.72463989257812
2024-07-17,126.12247467041016
2024-07-18,127.56472778320312
2024-07-19,128.2318572998047
2024-07-22,129.73297119140625
2024-07-23,131.26351928710938
2024-07-24,119.25466918945312
2024-07-25,115.5362319946289
2024-07-26,115.16340637207031
2024-07-29,112.94608306884766
2024-07-30,112.52420806884766
2024-07-31,115.63435363769531
2024-08-01,109.80651092529297
2024-08-02,103.67454528808594
2024-08-05,98.61198425292969
2024-08-06,101.4375991821289
2024-08-07,100.2112045288086
2024-08-08,104.38094329833984
2024-08-09,106.26468658447266
2024-08-12,105.47979736328125
2024-08-13,105.61746978759766
2024-08-14,104.26036834716797
2024-08-15,106.84673309326172
2024-08-16,105.90265655517578
2024-08-19,106.29601287841797
2024-08-20,101.2806625366211
2024-08-21,102.32307434082031
2024-08-22,102.50009155273438
2024-08-23,106.21734619140625
2024-08-26,106.8270492553711
2024-08-27,105.83381652832031
2024-08-28,102.34274291992188
2024-08-29,102.98194885253906
2024-08-30,103.19830322265625
2024-09-03,95.80310821533203
2024-09-04,94.25917053222656
2024-09-05,91.75150299072266
2024-09-06,88.55542755126953
2024-09-09,89.44048309326172
2024-09-10,86.43128204345703
2024-09-11,88.21123504638672
2024-09-12,88.60459899902344
2024-09-13,90.01085662841797
2024-09-16,91.15161895751953
2024-09-17,92.34152221679688
