Date,TR
2010-09-01,14.456634521484375
2010-09-02,14.480708122253418
2010-09-03,14.420519828796387
2010-09-07,14.312192916870117
2010-09-08,14.258023262023926
2010-09-09,14.342280387878418
2010-09-10,14.366354942321777
2010-09-13,14.480708122253418
2010-09-14,14.4325590133667
2010-09-15,14.516819953918457
2010-09-16,14.504782676696777
2010-09-17,14.745523452758789
2010-09-20,15.058493614196777
2010-09-21,14.944132804870605
2010-09-22,14.769597053527832
2010-09-23,14.480708122253418
2010-09-24,14.908023834228516
2010-09-27,14.799697875976562
2010-09-28,14.926082611083984
2010-09-29,14.962193489074707
2010-09-30,15.022571563720703
2010-10-01,15.10107135772705
2010-10-04,14.877663612365723
2010-10-05,15.233902931213379
2010-10-06,15.288247108459473
2010-10-07,15.203718185424805
2010-10-08,15.415046691894531
2010-10-11,15.348625183105469
2010-10-12,15.348625183105469
2010-10-13,15.523728370666504
2010-10-14,15.674683570861816
2010-10-15,15.716944694519043
2010-10-18,15.849780082702637
2010-10-19,15.674683570861816
2010-10-20,15.867890357971191
2010-10-21,15.77128791809082
2010-10-22,15.789401054382324
2010-10-25,15.789401054382324
2010-10-26,15.638449668884277
2010-10-27,15.590149879455566
2010-10-28,15.861856460571289
2010-10-29,15.849780082702637
2010-11-01,15.819596290588379
2010-11-02,16.073192596435547
2010-11-03,16.139610290527344
2010-11-04,16.363018035888672
2010-11-05,16.39924430847168
2010-11-08,16.375099182128906
2010-11-09,16.193950653076172
2010-11-10,16.344894409179688
2010-11-11,16.199989318847656
2010-11-12,16.049034118652344
2010-11-15,16.042997360229492
2010-11-16,15.813556671142578
2010-11-17,15.692794799804688
2010-11-18,15.928276062011719
2010-11-19,15.946390151977539
2010-11-22,16.097339630126953
2010-11-23,16.03696060180664
2010-11-24,16.33281707763672
2010-11-26,16.39924430847168
2010-11-29,16.375099182128906
2010-11-30,16.085262298583984
2010-12-01,16.32074737548828
2010-12-02,16.435466766357422
2010-12-03,16.33885955810547
2010-12-06,16.290559768676758
2010-12-07,16.447542190551758
2010-12-08,16.471694946289062
2010-12-09,16.61661148071289
2010-12-10,16.8219051361084
2010-12-13,16.900394439697266
2010-12-14,17.160030364990234
2010-12-15,17.202287673950195
2010-12-16,17.55954933166504
2010-12-17,17.414216995239258
2010-12-20,17.359725952148438
2010-12-21,17.329456329345703
2010-12-22,17.523216247558594
2010-12-23,17.63219451904297
2010-12-27,18.068157196044922
2010-12-28,17.825958251953125
2010-12-29,17.819910049438477
2010-12-30,17.825958251953125
2010-12-31,17.54137420654297
2011-01-03,17.832021713256836
2011-01-04,17.35367202758789
2011-01-05,17.486881256103516
2011-01-06,17.25678825378418
2011-01-07,17.178077697753906
2011-01-10,17.438438415527344
2011-01-11,17.53532600402832
2011-01-12,17.54137420654297
2011-01-13,17.589815139770508
2011-01-14,17.60798454284668
2011-01-18,17.7230224609375
2011-01-19,17.450551986694336
2011-01-20,17.396060943603516
2011-01-21,17.250730514526367
2011-01-24,17.33550262451172
2011-01-25,17.31734275817871
2011-01-26,17.408164978027344
2011-01-27,17.299179077148438
2011-01-28,16.820833206176758
2011-01-31,16.748165130615234
2011-02-01,17.04486656188965
2011-02-02,16.94193458557129
2011-02-03,16.972196578979492
2011-02-04,16.929819107055664
2011-02-07,16.954044342041016
2011-02-08,16.990367889404297
2011-02-09,16.929819107055664
2011-02-10,16.875329971313477
2011-02-11,17.02064323425293
2011-02-14,16.984310150146484
2011-02-15,16.772388458251953
2011-02-16,17.14780616760254
2011-02-17,17.281009674072266
2011-02-18,17.293121337890625
2011-02-22,17.268898010253906
2011-02-23,16.996427536010742
2011-02-24,16.96615219116211
2011-02-25,17.226518630981445
2011-02-28,17.31734275817871
2011-03-01,16.972196578979492
2011-03-02,16.972196578979492
2011-03-03,17.474777221679688
2011-03-04,16.829988479614258
2011-03-07,16.599273681640625
2011-03-08,16.908912658691406
2011-03-09,16.91499137878418
2011-03-10,16.635698318481445
2011-03-11,16.605350494384766
2011-03-14,16.574987411499023
2011-03-15,16.50212860107422
2011-03-16,16.45963478088379
2011-03-17,16.429275512695312
2011-03-18,16.817838668823242
2011-03-21,16.9999942779541
2011-03-22,16.993915557861328
2011-03-23,16.878555297851562
2011-03-24,16.908912658691406
2011-03-25,16.9999942779541
2011-03-28,16.9999942779541
2011-03-29,17.072837829589844
2011-03-30,17.0424861907959
2011-03-31,17.21855926513672
2011-04-01,17.33998680114746
2011-04-04,17.382484436035156
2011-04-05,17.607139587402344
2011-04-06,17.862125396728516
2011-04-07,17.79535484313965
2011-04-08,17.51605796813965
2011-04-11,17.485700607299805
2011-04-12,17.309629440307617
2011-04-13,17.242841720581055
2011-04-14,17.3885555267334
2011-04-15,17.59498405456543
2011-04-18,17.370344161987305
2011-04-19,17.279272079467773
2011-04-20,17.49784278869629
2011-04-21,17.449275970458984
2011-04-25,17.40070152282715
2011-04-26,17.607139587402344
2011-04-27,17.686054229736328
2011-04-28,17.819629669189453
2011-04-29,17.995702743530273
2011-05-02,17.764986038208008
2011-05-03,17.728557586669922
2011-05-04,17.631423950195312
2011-05-05,17.54033851623535
2011-05-06,17.479633331298828
2011-05-09,17.679983139038086
2011-05-10,17.9228458404541
2011-05-11,17.734628677368164
2011-05-12,18.019989013671875
2011-05-13,17.965341567993164
2011-05-16,17.825702667236328
2011-05-17,17.734628677368164
2011-05-18,17.704275131225586
2011-05-19,17.79535484313965
2011-05-20,17.661767959594727
2011-05-23,17.3885555267334
2011-05-24,17.297483444213867
2011-05-25,17.34606170654297
2011-05-26,17.42499351501465
2011-05-27,17.479633331298828
2011-05-31,17.813554763793945
2011-06-01,17.49784278869629
2011-06-02,17.309629440307617
2011-06-03,17.07891273498535
2011-06-06,17.084989547729492
2011-06-07,17.139631271362305
2011-06-08,17.15785026550293
2011-06-09,17.10927391052246
2011-06-10,16.848201751708984
2011-06-13,16.951416015625
2011-06-14,17.121416091918945
2011-06-15,16.86641502380371
2011-06-16,17.10927391052246
2011-06-17,17.11534881591797
2011-06-20,17.273197174072266
2011-06-21,17.455856323242188
2011-06-22,17.431499481201172
2011-06-23,17.41932487487793
2011-06-24,17.34018325805664
2011-06-27,17.528921127319336
2011-06-28,17.754199981689453
2011-06-29,17.815088272094727
2011-06-30,17.815088272094727
2011-07-01,17.961212158203125
2011-07-05,17.961212158203125
2011-07-06,18.034276962280273
2011-07-07,18.143871307373047
2011-07-08,17.882055282592773
2011-07-11,17.790733337402344
2011-07-12,17.90032386779785
2011-07-13,18.003822326660156
2011-07-14,17.808988571166992
2011-07-15,17.924673080444336
2011-07-18,17.681140899658203
2011-07-19,17.94902992248535
2011-07-20,17.742015838623047
2011-07-21,17.973384857177734
2011-07-22,17.91250228881836
2011-07-25,17.705488204956055
2011-07-26,17.614166259765625
2011-07-27,17.24275779724121
2011-07-28,17.194046020507812
2011-07-29,17.078369140625
2011-08-01,17.035749435424805
2011-08-02,16.773942947387695
2011-08-03,16.913978576660156
2011-08-04,16.341655731201172
2011-08-05,16.26249885559082
2011-08-08,15.136128425598145
2011-08-09,15.860665321350098
2011-08-10,15.190923690795898
2011-08-11,15.824124336242676
2011-08-12,15.531875610351562
2011-08-15,15.769325256347656
2011-08-16,15.495347023010254
2011-08-17,15.452727317810059
2011-08-18,14.856050491333008
2011-08-19,14.62468433380127
2011-08-22,14.722099304199219
2011-08-23,15.263982772827148
2011-08-24,15.312695503234863
2011-08-25,15.111767768859863
2011-08-26,15.288331031799316
2011-08-29,15.623208999633789
2011-08-30,15.531875610351562
2011-08-31,15.428372383117676
2011-09-01,15.063058853149414
2011-09-02,14.661218643188477
2011-09-06,14.661218643188477
2011-09-07,15.099590301513672
2011-09-08,14.813429832458496
2011-09-09,14.411587715148926
2011-09-12,14.502912521362305
2011-09-13,14.667308807373047
2011-09-14,14.92302131652832
2011-09-15,15.026532173156738
2011-09-16,15.154388427734375
2011-09-19,14.831697463989258
2011-09-20,14.636857986450195
2011-09-21,14.320259094238281
2011-09-22,14.435937881469727
2011-09-23,14.649041175842285
2011-09-26,14.831697463989258
2011-09-27,15.130037307739258
2011-09-28,14.502912521362305
2011-09-29,14.942763328552246
2011-09-30,14.73505687713623
2011-10-03,14.203569412231445
2011-10-04,14.802257537841797
2011-10-05,14.710622787475586
2011-10-06,14.924439430236816
2011-10-07,14.704511642456055
2011-10-10,14.967202186584473
2011-10-11,15.077167510986328
2011-10-12,15.248224258422852
2011-10-13,15.126035690307617
2011-10-14,15.272649765014648
2011-10-17,14.88779067993164
2011-10-18,15.26043701171875
2011-10-19,15.016073226928711
2011-10-20,14.912222862243652
2011-10-21,15.199346542358398
2011-10-24,15.419273376464844
2011-10-25,15.028289794921875
2011-10-26,15.119932174682617
2011-10-27,15.853017807006836
2011-10-28,15.315417289733887
2011-10-31,15.132142066955566
2011-11-01,14.50901985168457
2011-11-02,14.7228422164917
2011-11-03,15.168800354003906
2011-11-04,14.967202186584473
2011-11-07,15.028289794921875
2011-11-08,15.217674255371094
2011-11-09,14.502911567687988
2011-11-10,14.637312889099121
2011-11-11,14.814478874206543
2011-11-14,14.570112228393555
2011-11-15,14.808366775512695
2011-11-16,14.606761932373047
2011-11-17,14.612875938415527
2011-11-18,14.606761932373047
2011-11-21,14.411277770996094
2011-11-22,14.386842727661133
2011-11-23,13.959209442138672
2011-11-25,13.977534294128418
2011-11-28,14.234113693237305
2011-11-29,14.111932754516602
2011-11-30,14.728944778442383
2011-12-01,14.429604530334473
2011-12-02,14.337968826293945
2011-12-05,14.51513671875
2011-12-06,14.64341926574707
2011-12-07,14.680073738098145
2011-12-08,14.392952919006348
2011-12-09,14.906113624572754
2011-12-12,14.667858123779297
2011-12-13,14.37462329864502
2011-12-14,14.270768165588379
2011-12-15,14.534364700317383
2011-12-16,14.442415237426758
2011-12-19,14.117518424987793
2011-12-20,14.411761283874512
2011-12-21,14.632440567016602
2011-12-22,14.626317977905273
2011-12-23,14.552755355834961
2011-12-27,14.68148422241211
2011-12-28,14.417888641357422
2011-12-29,14.730525016784668
2011-12-30,14.509843826293945
2012-01-03,14.546625137329102
2012-01-04,14.454673767089844
2012-01-05,14.466926574707031
2012-01-06,14.374980926513672
2012-01-09,14.442415237426758
2012-01-10,14.571145057678223
2012-01-11,14.577274322509766
2012-01-12,14.68148422241211
2012-01-13,14.485322952270508
2012-01-17,14.466926574707031
2012-01-18,14.828605651855469
2012-01-19,14.914423942565918
2012-01-20,14.963469505310059
2012-01-23,14.883773803710938
2012-01-24,15.006379127502441
2012-01-25,15.116719245910645
2012-01-26,15.073809623718262
2012-01-27,15.122847557067871
2012-01-30,15.049294471740723
2012-01-31,14.85925579071045
2012-02-01,15.018635749816895
2012-02-02,14.963469505310059
2012-02-03,15.067679405212402
2012-02-06,14.938948631286621
2012-02-07,14.736650466918945
2012-02-08,14.736650466918945
2012-02-09,14.675358772277832
2012-02-10,14.479195594787598
2012-02-13,14.515973091125488
2012-02-14,14.565016746520996
2012-02-15,14.558880805969238
2012-02-16,14.81634521484375
2012-02-17,14.77343463897705
2012-02-21,14.632440567016602
2012-02-22,14.522103309631348
2012-02-23,14.669225692749023
2012-02-24,14.614047050476074
2012-02-27,14.571145057678223
2012-02-28,14.42402458190918
2012-02-29,14.252382278442383
2012-03-01,14.289155960083008
2012-03-02,13.777425765991211
2012-03-05,13.918892860412598
2012-03-06,13.709768295288086
2012-03-07,13.709768295288086
2012-03-08,13.758980751037598
2012-03-09,13.918892860412598
2012-03-12,13.986552238464355
2012-03-13,14.207972526550293
2012-03-14,13.998849868774414
2012-03-15,14.072660446166992
2012-03-16,14.08495807647705
2012-03-19,14.15261459350586
2012-03-20,14.054208755493164
2012-03-21,14.048048973083496
2012-03-22,13.912739753723145
2012-03-23,13.992696762084961
2012-03-26,14.140316009521484
2012-03-27,14.189522743225098
2012-03-28,14.177218437194824
2012-03-29,14.121862411499023
2012-03-30,14.091108322143555
2012-04-02,14.091108322143555
2012-04-03,13.998849868774414
2012-04-04,13.851234436035156
2012-04-05,13.734376907348633
2012-04-09,13.574458122253418
2012-04-10,13.346888542175293
2012-04-11,13.49449634552002
2012-04-12,13.574458122253418
2012-04-13,13.408390998840332
2012-04-16,13.543703079223633
2012-04-17,13.752826690673828
2012-04-18,13.500646591186523
2012-04-19,13.451441764831543
2012-04-20,13.851234436035156
2012-04-23,13.592909812927246
2012-04-24,14.07880973815918
2012-04-25,14.189522743225098
2012-04-26,14.312535285949707
2012-04-27,14.324836730957031
2012-04-30,14.644675254821777
2012-05-01,14.281780242919922
2012-05-02,14.03575611114502
2012-05-03,13.888139724731445
2012-05-04,13.789729118347168
2012-05-07,13.80202865600586
2012-05-08,13.912739753723145
2012-05-09,13.543703079223633
2012-05-10,13.80202865600586
2012-05-11,13.715920448303223
2012-05-14,13.629814147949219
2012-05-15,13.76512336730957
2012-05-16,13.888139724731445
2012-05-17,13.894288063049316
2012-05-18,13.77127742767334
2012-05-21,13.814332008361816
2012-05-22,13.814332008361816
2012-05-23,13.752826690673828
2012-05-24,13.795882225036621
2012-05-25,13.845086097717285
2012-05-29,14.023449897766113
2012-05-30,13.894288063049316
2012-05-31,13.74667739868164
2012-06-01,13.506797790527344
2012-06-04,13.648262977600098
2012-06-05,13.666715621948242
2012-06-06,13.863533973693848
2012-06-07,13.863533973693848
2012-06-08,14.023449897766113
2012-06-11,13.875839233398438
2012-06-12,13.8696870803833
2012-06-13,13.863533973693848
2012-06-14,13.993163108825684
2012-06-15,14.048712730407715
2012-06-18,14.227714538574219
2012-06-19,14.437582015991211
2012-06-20,14.425240516662598
2012-06-21,14.153647422790527
2012-06-22,14.258578300476074
2012-06-25,14.0980863571167
2012-06-26,14.079573631286621
2012-06-27,14.11661434173584
2012-06-28,14.388199806213379
2012-06-29,14.727693557739258
2012-07-02,15.04866886138916
2012-07-03,15.264703750610352
2012-07-05,15.067183494567871
2012-07-06,15.023981094360352
2012-07-09,15.091878890991211
2012-07-10,15.061010360717773
2012-07-11,15.153599739074707
2012-07-12,15.07952880859375
2012-07-13,15.289389610290527
2012-07-16,15.110391616821289
2012-07-17,15.258530616760254
2012-07-18,15.406671524047852
2012-07-19,15.209155082702637
2012-07-20,15.135085105895996
2012-07-23,15.07952880859375
2012-07-24,14.79559326171875
2012-07-25,14.931386947631836
2012-07-26,15.030145645141602
2012-07-27,15.363463401794434
2012-07-30,15.332598686218262
2012-07-31,15.110391616821289
2012-08-01,14.78941822052002
2012-08-02,14.721519470214844
2012-08-03,15.10422134399414
2012-08-06,15.153599739074707
2012-08-07,15.1227388381958
2012-08-08,15.023981094360352
2012-08-09,15.030145645141602
2012-08-10,15.159770011901855
2012-08-13,15.10422134399414
2012-08-14,15.07952880859375
2012-08-15,15.190632820129395
2012-08-16,15.301740646362305
2012-08-17,15.474573135375977
2012-08-20,15.505434036254883
2012-08-21,15.616539001464844
2012-08-22,15.567159652709961
2012-08-23,15.622710227966309
2012-08-24,15.72147274017334
2012-08-27,15.888134956359863
2012-08-28,15.993063926696777
2012-08-29,15.980722427368164
2012-08-30,15.801712036132812
2012-08-31,15.659753799438477
2012-09-04,15.857268333435059
2012-09-05,15.672096252441406
2012-09-06,16.153553009033203
2012-09-07,16.246139526367188
2012-09-10,16.27082633972168
2012-09-11,16.239971160888672
2012-09-12,16.344900131225586
2012-09-13,16.542421340942383
2012-09-14,16.480693817138672
2012-09-17,16.511554718017578
2012-09-18,16.536256790161133
2012-09-19,16.486865997314453
2012-09-20,16.33872413635254
2012-09-21,16.542421340942383
2012-09-24,16.64734649658203
2012-09-25,16.474525451660156
2012-09-26,16.573284149169922
2012-09-27,16.765213012695312
2012-09-28,16.703296661376953
2012-10-01,16.69709014892578
2012-10-02,16.759010314941406
2012-10-03,16.740436553955078
2012-10-04,16.957120895385742
2012-10-05,16.96950340270996
2012-10-08,16.988080978393555
2012-10-09,16.498987197875977
2012-10-10,16.480419158935547
2012-10-11,16.610427856445312
2012-10-12,16.468036651611328
2012-10-15,16.690908432006836
2012-10-16,16.709487915039062
2012-10-17,16.709487915039062
2012-10-18,16.69709014892578
2012-10-19,16.523765563964844
2012-10-22,16.517574310302734
2012-10-23,16.629005432128906
2012-10-24,16.251358032226562
2012-10-25,16.641387939453125
2012-10-26,16.4927978515625
2012-10-31,16.498987197875977
2012-11-01,16.88902473449707
2012-11-02,16.523765563964844
2012-11-05,16.486610412597656
2012-11-06,16.759010314941406
2012-11-07,16.28230857849121
2012-11-08,16.108966827392578
2012-11-09,16.164674758911133
2012-11-12,16.257543563842773
2012-11-13,16.294692993164062
2012-11-14,16.17087745666504
2012-11-15,16.065622329711914
2012-11-16,16.139911651611328
2012-11-19,16.498987197875977
2012-11-20,16.41231918334961
2012-11-21,16.486610412597656
2012-11-23,16.567092895507812
2012-11-26,16.55471420288086
2012-11-27,16.5794734954834
2012-11-28,16.678531646728516
2012-11-29,16.907596588134766
2012-11-30,16.827119827270508
2012-12-03,17.706233978271484
2012-12-04,17.539077758789062
2012-12-05,17.043804168701172
2012-12-06,16.882837295532227
2012-12-07,16.963315963745117
2012-12-10,16.80854034423828
2012-12-11,17.111896514892578
2012-12-12,16.96950340270996
2012-12-13,16.824037551879883
2012-12-14,16.767114639282227
2012-12-17,16.893611907958984
2012-12-18,16.950532913208008
2012-12-19,16.811389923095703
2012-12-20,16.74814224243164
2012-12-21,17.032758712768555
2012-12-24,16.73548698425293
2012-12-26,16.457204818725586
2012-12-27,16.267452239990234
2012-12-28,16.204206466674805
2012-12-31,16.393943786621094
2013-01-02,16.918912887573242
2013-01-03,16.798736572265625
2013-01-04,16.81770896911621
2013-01-07,16.634292602539062
2013-01-08,16.501466751098633
2013-01-09,16.53942108154297
2013-01-10,16.52676773071289
2013-01-11,16.54574203491211
2013-01-14,16.665916442871094
2013-01-15,16.767114639282227
2013-01-16,16.792415618896484
2013-01-17,17.09600257873535
2013-01-18,17.19720458984375
2013-01-22,17.133956909179688
2013-01-23,17.0770263671875
2013-01-24,17.18454933166504
2013-01-25,17.241470336914062
2013-01-28,17.273096084594727
2013-01-29,17.171899795532227
2013-01-30,17.222501754760742
2013-01-31,17.140277862548828
2013-02-01,17.3806209564209
2013-02-04,17.26045799255371
2013-02-05,17.19087791442871
2013-02-06,17.36164665222168
2013-02-07,17.317373275756836
2013-02-08,17.355318069458008
2013-02-11,17.266775131225586
2013-02-12,17.38694953918457
2013-02-13,17.399593353271484
2013-02-14,17.646259307861328
2013-02-15,17.608308792114258
2013-02-19,17.67156219482422
2013-02-20,17.513437271118164
2013-02-21,17.564044952392578
2013-02-22,17.779085159301758
2013-02-25,17.3806209564209
2013-02-26,17.513437271118164
2013-02-27,17.614639282226562
2013-02-28,17.760107040405273
2013-03-01,18.005680084228516
2013-03-04,18.214740753173828
2013-03-05,18.332332611083984
2013-03-06,18.188602447509766
2013-03-07,18.253934860229492
2013-03-08,18.443403244018555
2013-03-11,18.299663543701172
2013-03-12,18.67206382751465
2013-03-13,18.65899658203125
2013-03-14,18.75046157836914
2013-03-15,18.959524154663086
2013-03-18,18.907262802124023
2013-03-19,19.214326858520508
2013-03-20,19.20778465270996
2013-03-21,19.01178741455078
2013-03-22,19.429922103881836
2013-03-25,19.364591598510742
2013-03-26,19.59979248046875
2013-03-27,19.442991256713867
2013-03-28,19.540992736816406
2013-04-01,19.371122360229492
2013-04-02,19.35152816772461
2013-04-03,19.142454147338867
2013-04-04,19.31232452392578
2013-04-05,19.358051300048828
2013-04-08,19.436458587646484
2013-04-09,19.808847427368164
2013-04-10,20.27271842956543
2013-04-11,20.416452407836914
2013-04-12,20.67777442932129
2013-04-15,19.919919967651367
2013-04-16,20.31191635131836
2013-04-17,20.12244415283203
2013-04-18,20.115921020507812
2013-04-19,20.318439483642578
2013-04-22,20.305376052856445
2013-04-23,20.4229736328125
2013-04-24,20.070180892944336
2013-04-25,20.096317291259766
2013-04-26,20.109386444091797
2013-04-29,20.155109405517578
2013-04-30,20.40337371826172
2013-05-01,19.74351692199707
2013-05-02,19.92645263671875
2013-05-03,20.33150863647461
2013-05-06,20.253116607666016
2013-05-07,20.520980834960938
2013-05-08,20.305376052856445
2013-05-09,20.04404640197754
2013-05-10,20.115921020507812
2013-05-13,20.253116607666016
2013-05-14,20.449111938476562
2013-05-15,20.481773376464844
2013-05-16,20.534042358398438
2013-05-17,20.658180236816406
2013-05-20,20.416452407836914
2013-05-21,20.553646087646484
2013-05-22,20.462175369262695
2013-05-23,20.599380493164062
2013-05-24,20.76270294189453
2013-05-28,20.991374969482422
2013-05-29,20.80190658569336
2013-05-30,20.93257713317871
2013-05-31,20.527517318725586
2013-06-03,21.128568649291992
2013-06-04,21.037099838256836
2013-06-05,20.605913162231445
2013-06-06,20.69738006591797
2013-06-07,20.912975311279297
2013-06-10,20.97830581665039
2013-06-11,20.899904251098633
2013-06-12,20.736574172973633
2013-06-13,21.19505500793457
2013-06-14,21.018218994140625
2013-06-17,21.103363037109375
2013-06-18,21.48980140686035
2013-06-19,20.9658203125
2013-06-20,20.18639373779297
2013-06-21,20.69727325439453
2013-06-24,20.500783920288086
2013-06-25,20.454933166503906
2013-06-26,20.369783401489258
2013-06-27,20.579387664794922
2013-06-28,20.815168380737305
2013-07-01,21.679744720458984
2013-07-02,21.784534454345703
2013-07-03,21.614246368408203
2013-07-05,22.177526473999023
2013-07-08,22.07274055480957
2013-07-09,22.197175979614258
2013-07-10,22.197175979614258
2013-07-11,22.236478805541992
2013-07-12,22.197175979614258
2013-07-15,22.256122589111328
2013-07-16,22.24957847595215
2013-07-17,22.269216537475586
2013-07-18,22.354360580444336
2013-07-19,22.262678146362305
2013-07-22,22.56396484375
2013-07-23,22.51156997680664
2013-07-24,22.24957847595215
2013-07-25,22.387113571166992
2013-07-26,22.472265243530273
2013-07-29,22.22991943359375
2013-07-30,22.223379135131836
2013-07-31,22.177526473999023
2013-08-01,23.0028018951416
2013-08-02,22.740806579589844
2013-08-05,22.786649703979492
2013-08-06,22.649110794067383
2013-08-07,22.400222778320312
2013-08-08,22.583608627319336
2013-08-09,22.262678146362305
2013-08-12,22.203723907470703
2013-08-13,22.275775909423828
2013-08-14,22.22991943359375
2013-08-15,21.529098510742188
2013-08-16,21.470149993896484
2013-08-19,21.411197662353516
2013-08-20,21.87624168395996
2013-08-21,21.5159969329834
2013-08-22,21.902437210083008
2013-08-23,21.73869514465332
2013-08-26,20.468042373657227
2013-08-27,20.055400848388672
2013-08-28,19.826162338256836
2013-08-29,19.963706970214844
2013-08-30,19.64276695251465
2013-09-03,19.321821212768555
2013-09-04,19.885107040405273
2013-09-05,19.688608169555664
2013-09-06,19.649320602416992
2013-09-09,19.93095588684082
2013-09-10,20.00955581665039
2013-09-11,19.9571533203125
2013-09-12,19.85235023498535
2013-09-13,20.016098022460938
2013-09-16,20.048852920532227
