Date,CCBG
2010-01-04,10.530954360961914
2010-01-05,10.023710250854492
2010-01-06,9.887436866760254
2010-01-07,9.92529010772705
2010-01-08,9.546751022338867
2010-01-11,9.365053176879883
2010-01-12,9.372623443603516
2010-01-13,9.251492500305176
2010-01-14,9.387763023376465
2010-01-15,9.312058448791504
2010-01-19,9.652746200561523
2010-01-20,9.418049812316895
2010-01-21,9.137930870056152
2010-01-22,8.994084358215332
2010-01-25,9.100074768066406
2010-01-26,9.349910736083984
2010-01-27,9.895008087158203
2010-01-28,9.46347427368164
2010-01-29,9.069790840148926
2010-02-01,9.054655075073242
2010-02-02,8.910807609558105
2010-02-03,8.865381240844727
2010-02-04,8.819961547851562
2010-02-05,9.047079086303711
2010-02-08,8.93351936340332
2010-02-09,9.047079086303711
2010-02-10,8.93351936340332
2010-02-11,9.130358695983887
2010-02-12,9.281776428222656
2010-02-16,9.357479095458984
2010-02-17,9.516470909118652
2010-02-18,9.690596580505371
2010-02-19,9.531610488891602
2010-02-22,9.539178848266602
2010-02-23,9.418049812316895
2010-02-24,9.804156303405762
2010-02-25,9.887436866760254
2010-02-26,9.751167297363281
2010-03-01,9.978288650512695
2010-03-02,10.091846466064453
2010-03-03,10.114559173583984
2010-03-04,10.237439155578613
2010-03-05,10.575359344482422
2010-03-08,10.575359344482422
2010-03-09,10.39103889465332
2010-03-10,10.306559562683105
2010-03-11,10.183680534362793
2010-03-12,9.953282356262207
2010-03-15,10.037758827209473
2010-03-16,10.27584171295166
2010-03-17,10.659839630126953
2010-03-18,10.606082916259766
2010-03-19,10.751997947692871
2010-03-22,10.828802108764648
2010-03-23,11.14367961883545
2010-03-24,10.951680183410645
2010-03-25,10.759679794311523
2010-03-26,10.76736068725586
2010-03-29,10.959360122680664
2010-03-30,11.043839454650879
2010-03-31,10.943999290466309
2010-04-01,10.506239891052246
2010-04-05,11.251199722290039
2010-04-06,11.228157997131348
2010-04-07,11.351038932800293
2010-04-08,11.55840015411377
2010-04-09,11.543038368225098
2010-04-12,11.696642875671387
2010-04-13,12.119039535522461
2010-04-14,12.418558120727539
2010-04-15,12.840962409973145
2010-04-16,12.848640441894531
2010-04-19,12.933120727539062
2010-04-20,12.933120727539062
2010-04-21,12.794878005981445
2010-04-22,12.85632038116455
2010-04-23,13.378556251525879
2010-04-26,13.171199798583984
2010-04-27,12.971522331237793
2010-04-28,13.05600357055664
2010-04-29,13.793283462524414
2010-04-30,13.509119987487793
2010-05-03,14.015998840332031
2010-05-04,13.762557983398438
2010-05-05,13.40927791595459
2010-05-06,12.364800453186035
2010-05-07,11.55840015411377
2010-05-10,12.33407974243164
2010-05-11,12.372482299804688
2010-05-12,12.85632038116455
2010-05-13,12.33407974243164
2010-05-14,12.088319778442383
2010-05-17,12.218878746032715
2010-05-18,12.157438278198242
2010-05-19,12.149757385253906
2010-05-20,11.443199157714844
2010-05-21,11.619839668273926
2010-05-24,11.550719261169434
2010-05-25,11.481600761413574
2010-05-26,11.496963500976562
2010-05-27,11.811840057373047
2010-05-28,11.527678489685059
2010-06-01,11.00544261932373
2010-06-02,11.28959846496582
2010-06-03,11.351458549499512
2010-06-04,10.35395622253418
2010-06-07,10.539539337158203
2010-06-08,10.493142127990723
2010-06-09,10.276627540588379
2010-06-10,10.609130859375
2010-06-11,10.578200340270996
2010-06-14,10.477676391601562
2010-06-15,10.709654808044434
2010-06-16,10.655529022216797
2010-06-17,10.616866111755371
2010-06-18,10.771515846252441
2010-06-21,10.640064239501953
2010-06-22,10.24570083618164
2010-06-23,10.384885787963867
2010-06-24,9.859070777893066
2010-06-25,10.098782539367676
2010-06-28,10.091045379638672
2010-06-29,9.64255428314209
2010-06-30,9.57296371459961
2010-07-01,9.580695152282715
2010-07-02,9.402843475341797
2010-07-06,9.426040649414062
2010-07-07,9.64255428314209
2010-07-08,9.797208786010742
2010-07-09,10.075578689575195
2010-07-12,9.944129943847656
2010-07-13,10.902969360351562
2010-07-14,10.369422912597656
2010-07-15,10.145174026489258
2010-07-16,9.73534107208252
2010-07-19,9.596159934997559
2010-07-20,9.47243881225586
2010-07-21,9.286853790283203
2010-07-22,9.549765586853027
2010-07-23,9.820403099060059
2010-07-26,10.052382469177246
2010-07-27,10.299826622009277
2010-07-28,10.214768409729004
2010-07-29,10.323025703430176
2010-07-30,10.694188117980957
2010-08-02,10.655529022216797
2010-08-03,10.539539337158203
2010-08-04,10.439016342163086
2010-08-05,10.075578689575195
2010-08-06,9.843605995178223
2010-08-09,10.005986213684082
2010-08-10,9.542031288146973
2010-08-11,8.977555274963379
2010-08-12,8.900226593017578
2010-08-13,8.675983428955078
2010-08-16,8.92342472076416
2010-08-17,9.078075408935547
2010-08-18,9.016212463378906
2010-08-19,8.513594627380371
2010-08-20,8.637320518493652
2010-08-23,8.32801342010498
2010-08-24,8.428533554077148
2010-08-25,8.660515785217285
2010-08-26,8.444003105163574
2010-08-27,8.838366508483887
2010-08-30,8.43626880645752
2010-08-31,8.459467887878418
2010-09-01,8.815167427062988
2010-09-02,8.92342472076416
2010-09-03,9.178601264953613
2010-09-07,8.637320518493652
2010-09-08,8.761038780212402
2010-09-09,8.885863304138184
2010-09-10,8.885863304138184
2010-09-13,9.361754417419434
2010-09-14,9.174517631530762
2010-09-15,9.431964874267578
2010-09-16,9.268131256103516
2010-09-17,9.275938034057617
2010-09-20,9.627001762390137
2010-09-21,9.221325874328613
2010-09-22,9.400757789611816
2010-09-23,9.057496070861816
2010-09-24,9.416358947753906
2010-09-27,9.439765930175781
2010-09-28,9.541184425354004
2010-09-29,9.564590454101562
2010-09-30,9.470968246459961
2010-10-01,9.556792259216309
2010-10-04,9.20572280883789
2010-10-05,9.634803771972656
2010-10-06,9.564590454101562
2010-10-07,9.416358947753906
2010-10-08,9.572389602661133
2010-10-11,9.455368041992188
2010-10-12,9.517783164978027
2010-10-13,9.689413070678711
2010-10-14,9.619199752807617
2010-10-15,9.658208847045898
2010-10-18,9.845442771911621
2010-10-19,9.603596687316895
2010-10-20,9.829837799072266
2010-10-21,9.517783164978027
2010-10-22,9.705016136169434
2010-10-25,9.478772163391113
2010-10-26,9.54898738861084
2010-10-27,9.299341201782227
2010-10-28,9.283737182617188
2010-10-29,9.32274055480957
2010-11-01,9.127707481384277
2010-11-02,9.767427444458008
2010-11-03,9.595795631408691
2010-11-04,9.673809051513672
2010-11-05,9.689413070678711
2010-11-08,9.90005111694336
2010-11-09,9.681611061096191
2010-11-10,9.705016136169434
2010-11-11,9.603596687316895
2010-11-12,9.650409698486328
2010-11-15,9.74402141571045
2010-11-16,9.751822471618652
2010-11-17,9.54898738861084
2010-11-18,9.681611061096191
2010-11-19,9.775226593017578
2010-11-22,9.876646995544434
2010-11-23,9.650409698486328
2010-11-24,9.814236640930176
2010-11-26,9.658208847045898
2010-11-29,9.80643367767334
2010-11-30,9.86884593963623
2010-12-01,9.907852172851562
2010-12-02,9.876402854919434
2010-12-03,10.017939567565918
2010-12-06,9.782041549682617
2010-12-07,10.025803565979004
2010-12-08,9.907851219177246
2010-12-09,10.03366756439209
2010-12-10,10.143752098083496
2010-12-13,10.120165824890137
2010-12-14,10.2538423538208
2010-12-15,10.198797225952148
2010-12-16,10.36392879486084
2010-12-17,10.285296440124512
2010-12-20,10.458288192749023
2010-12-21,10.544785499572754
2010-12-22,10.812141418457031
2010-12-23,10.788552284240723
2010-12-27,10.882911682128906
2010-12-28,10.890774726867676
2010-12-29,10.922231674194336
2010-12-30,10.403246879577637
2010-12-31,9.907851219177246
2011-01-03,10.59982681274414
2011-01-04,10.104438781738281
2011-01-05,10.48974323272705
2011-01-06,10.159479141235352
2011-01-07,10.128026962280273
2011-01-10,10.395383834838867
2011-01-11,10.245976448059082
2011-01-12,10.340338706970215
2011-01-13,10.096572875976562
2011-01-14,10.379656791687012
2011-01-18,10.513335227966309
2011-01-19,9.829217910766602
2011-01-20,9.726999282836914
2011-01-21,9.47536849975586
2011-01-24,9.726999282836914
2011-01-25,10.678468704223633
2011-01-26,10.749236106872559
2011-01-27,10.261707305908203
2011-01-28,9.601181983947754
2011-01-31,9.947171211242676
2011-02-01,10.245976448059082
2011-02-02,10.128026962280273
2011-02-03,10.222389221191406
2011-02-04,10.2538423538208
2011-02-07,10.505468368530273
2011-02-08,10.458288192749023
2011-02-09,10.497608184814453
2011-02-10,10.48974323272705
2011-02-11,10.59982681274414
2011-02-14,10.426836967468262
2011-02-15,10.151618957519531
2011-02-16,10.065120697021484
2011-02-17,10.104438781738281
2011-02-18,10.112300872802734
2011-02-22,9.837080001831055
2011-02-23,9.640499114990234
2011-02-24,9.6876802444458
2011-02-25,9.774173736572266
2011-02-28,9.884260177612305
2011-03-01,9.640499114990234
2011-03-02,9.695542335510254
2011-03-03,10.012650489807129
2011-03-04,9.846165657043457
2011-03-07,9.584555625915527
2011-03-08,9.877877235412598
2011-03-09,9.973010063171387
2011-03-10,9.560772895812988
2011-03-11,9.576627731323242
2011-03-14,9.544918060302734
2011-03-15,9.481496810913086
2011-03-16,9.441858291625977
2011-03-17,9.473565101623535
2011-03-18,9.83031177520752
2011-03-21,9.957158088684082
2011-03-22,10.123638153076172
2011-03-23,9.957158088684082
2011-03-24,9.901660919189453
2011-03-25,9.980936050415039
2011-03-28,9.69554328918457
2011-03-29,9.941302299499512
2011-03-30,9.965079307556152
2011-03-31,10.052289009094238
2011-04-01,10.171199798583984
2011-04-04,10.123638153076172
2011-04-05,10.22669506072998
2011-04-06,10.337684631347656
2011-04-07,10.115708351135254
2011-04-08,9.814459800720215
2011-04-11,9.624192237854004
2011-04-12,9.647976875305176
2011-04-13,9.584555625915527
2011-04-14,9.854093551635742
2011-04-15,9.854093551635742
2011-04-18,9.4656400680542
2011-04-19,9.378436088562012
2011-04-20,9.354650497436523
2011-04-21,9.410147666931152
2011-04-25,9.330873489379883
2011-04-26,9.196104049682617
2011-04-27,9.077186584472656
2011-04-28,9.100967407226562
2011-04-29,8.878990173339844
2011-05-02,8.577737808227539
2011-05-03,8.768003463745117
2011-05-04,8.736292839050293
2011-05-05,8.649089813232422
2011-05-06,8.657017707824707
2011-05-09,8.704583168029785
2011-05-10,8.974124908447266
2011-05-11,8.775935173034668
2011-05-12,8.657017707824707
2011-05-13,8.641161918640137
2011-05-16,8.466754913330078
2011-05-17,8.331984519958496
2011-05-18,8.419189453125
2011-05-19,8.339909553527832
2011-05-20,8.29234504699707
2011-05-23,8.030731201171875
2011-05-24,7.975235939025879
2011-05-25,8.01487922668457
2011-05-26,8.157571792602539
2011-05-27,8.236851692199707
2011-05-31,8.538103103637695
2011-06-01,7.967308521270752
2011-06-02,8.03866195678711
2011-06-03,7.919744491577148
2011-06-06,7.967308521270752
2011-06-07,7.975235939025879
2011-06-08,8.0873384475708
2011-06-09,8.095349311828613
2011-06-10,8.0873384475708
2011-06-13,8.0873384475708
2011-06-14,8.183428764343262
2011-06-15,8.0873384475708
2011-06-16,8.199440956115723
2011-06-17,8.207447052001953
2011-06-20,8.311542510986328
2011-06-21,8.575782775878906
2011-06-22,8.231472969055176
2011-06-23,8.383611679077148
2011-06-24,8.783971786499023
2011-06-27,8.65585708618164
2011-06-28,8.527739524841309
2011-06-29,8.19143295288086
2011-06-30,8.215458869934082
2011-07-01,8.223464012145996
2011-07-05,8.23947525024414
2011-07-06,8.271512985229492
2011-07-07,8.375601768493652
2011-07-08,8.303537368774414
2011-07-11,8.215458869934082
2011-07-12,8.151398658752441
2011-07-13,8.311542510986328
2011-07-14,8.23947525024414
2011-07-15,8.215458869934082
2011-07-18,8.199440956115723
2011-07-19,8.367594718933105
2011-07-20,8.199440956115723
2011-07-21,8.271512985229492
2011-07-22,8.231472969055176
2011-07-25,8.127378463745117
2011-07-26,8.183428764343262
2011-07-27,8.0873384475708
2011-07-28,8.215458869934082
2011-07-29,8.255491256713867
2011-08-01,8.215458869934082
2011-08-02,8.23947525024414
2011-08-03,8.527739524841309
2011-08-04,8.199440956115723
2011-08-05,8.223464012145996
2011-08-08,8.0873384475708
2011-08-09,8.511725425720215
2011-08-10,8.039294242858887
2011-08-11,8.479698181152344
2011-08-12,8.23947525024414
2011-08-15,8.343571662902832
2011-08-16,8.159404754638672
2011-08-17,8.143391609191895
2011-08-18,7.967228889465332
2011-08-19,8.063315391540527
2011-08-22,8.103353500366211
2011-08-23,8.11937141418457
2011-08-24,8.23947525024414
2011-08-25,8.03128719329834
2011-08-26,8.11136245727539
2011-08-29,8.175418853759766
2011-08-30,8.19143295288086
2011-08-31,8.143391609191895
2011-09-01,8.167409896850586
2011-09-02,8.055309295654297
2011-09-06,8.159404754638672
