Date,SLP
2010-06-02,1.871616005897522
2010-06-03,1.9184062480926514
2010-06-04,1.8326245546340942
2010-06-07,1.7156481742858887
2010-06-08,1.7702372074127197
2010-06-09,1.5908737182617188
2010-06-10,1.6688581705093384
2010-06-11,1.6610596179962158
2010-06-14,1.6844546794891357
2010-06-15,1.746842384338379
2010-06-16,1.7624382972717285
2010-06-17,1.7624382972717285
2010-06-18,1.7546401023864746
2010-06-21,1.7624382972717285
2010-06-22,1.8248258829116821
2010-06-23,1.7156481742858887
2010-06-24,1.8326245546340942
2010-06-25,1.8014307022094727
2010-06-28,1.9106082916259766
2010-06-29,1.8950116634368896
2010-06-30,1.8872134685516357
2010-07-01,1.8326245546340942
2010-07-02,1.7936317920684814
2010-07-06,1.8248258829116821
2010-07-07,1.926205039024353
2010-07-08,1.8092286586761475
2010-07-09,1.8482211828231812
2010-07-12,1.9106082916259766
2010-07-13,1.965197205543518
2010-07-14,1.949601173400879
2010-07-15,1.957398533821106
2010-07-16,1.965197205543518
2010-07-19,1.957398533821106
2010-07-20,1.9418025016784668
2010-07-21,1.957398533821106
2010-07-22,1.9028102159500122
2010-07-23,1.8560196161270142
2010-07-26,1.9184062480926514
2010-07-27,1.840422511100769
2010-07-28,1.840422511100769
2010-07-29,1.7936317920684814
2010-07-30,1.871616005897522
2010-08-02,1.871616005897522
2010-08-03,1.8326245546340942
2010-08-04,1.8872134685516357
2010-08-05,1.9106082916259766
2010-08-06,1.8950116634368896
2010-08-09,1.8638179302215576
2010-08-10,1.8794151544570923
2010-08-11,1.8482211828231812
2010-08-12,1.8482211828231812
2010-08-13,1.8560196161270142
2010-08-16,1.817028284072876
2010-08-17,1.9106082916259766
2010-08-18,1.9106082916259766
2010-08-19,1.8794151544570923
2010-08-20,1.8872134685516357
2010-08-23,1.871616005897522
2010-08-24,1.8482211828231812
2010-08-25,1.8638179302215576
2010-08-26,1.8482211828231812
2010-08-27,1.8482211828231812
2010-08-30,1.926205039024353
2010-08-31,1.9184062480926514
2010-09-01,1.8950116634368896
2010-09-02,1.9340037107467651
2010-09-03,1.8794151544570923
2010-09-07,1.9184062480926514
2010-09-08,1.871616005897522
2010-09-09,1.9340037107467651
2010-09-10,1.9418025016784668
2010-09-13,1.871616005897522
2010-09-14,2.0119879245758057
2010-09-15,2.0119879245758057
2010-09-16,2.1211647987365723
2010-09-17,2.0821728706359863
2010-09-20,2.0899720191955566
2010-09-21,2.1445603370666504
2010-09-22,2.1055691242218018
2010-09-23,2.0665760040283203
2010-09-24,1.9885928630828857
2010-09-27,2.0431807041168213
2010-09-28,2.0821728706359863
2010-09-29,2.1835525035858154
2010-09-30,2.2225444316864014
2010-10-01,2.2225444316864014
2010-10-04,2.2225444316864014
2010-10-05,2.2537388801574707
2010-10-06,2.2225444316864014
2010-10-07,2.3005287647247314
2010-10-08,2.2615373134613037
2010-10-11,2.331721782684326
2010-10-12,2.362915277481079
2010-10-13,2.378511667251587
2010-10-14,2.409705400466919
2010-10-15,2.511085033416748
2010-10-18,2.6748509407043457
2010-10-19,2.6280617713928223
2010-10-20,2.729440450668335
2010-10-21,2.651456594467163
2010-10-22,2.643658399581909
2010-10-25,2.6280617713928223
2010-10-26,2.596867322921753
2010-10-27,2.573472023010254
2010-10-28,2.651456594467163
2010-10-29,2.643658399581909
2010-11-01,2.495488405227661
2010-11-02,2.417504072189331
2010-11-03,2.3707141876220703
2010-11-04,2.3005287647247314
2010-11-05,2.347318410873413
2010-11-08,2.3707141876220703
2010-11-09,2.331721782684326
2010-11-10,2.2459402084350586
2010-11-11,2.1757543087005615
2010-11-12,2.1211647987365723
2010-11-15,2.230342388153076
2010-11-16,2.2069480419158936
2010-11-17,2.3005287647247314
2010-11-18,2.1835525035858154
2010-11-19,2.230342388153076
2010-11-22,2.1601569652557373
2010-11-23,2.1133670806884766
2010-11-24,2.128962993621826
2010-11-26,2.2459402084350586
2010-11-29,2.2693352699279785
2010-11-30,2.3161251544952393
2010-12-01,2.3395209312438965
2010-12-02,2.284931182861328
2010-12-03,2.1757543087005615
2010-12-06,2.0977697372436523
2010-12-07,2.1055691242218018
2010-12-08,2.0977697372436523
2010-12-09,2.0743749141693115
2010-12-10,2.1211647987365723
2010-12-13,2.1211647987365723
2010-12-14,2.0587775707244873
2010-12-15,2.0353825092315674
2010-12-16,1.965197205543518
2010-12-17,2.0197858810424805
2010-12-20,1.9807943105697632
2010-12-21,1.926205039024353
2010-12-22,1.926205039024353
2010-12-23,1.8872134685516357
2010-12-27,1.9807943105697632
2010-12-28,1.9963902235031128
2010-12-29,2.0119879245758057
2010-12-30,2.0431807041168213
2010-12-31,2.0977697372436523
2011-01-03,2.167954921722412
2011-01-04,2.0977697372436523
2011-01-05,2.136762857437134
2011-01-06,2.1445603370666504
2011-01-07,2.167954921722412
2011-01-10,2.1211647987365723
2011-01-11,2.1835525035858154
2011-01-12,2.1211647987365723
2011-01-13,2.1991493701934814
2011-01-14,2.2927305698394775
2011-01-18,2.2459402084350586
2011-01-19,2.1913504600524902
2011-01-20,2.1211647987365723
2011-01-21,2.1835525035858154
2011-01-24,2.277132987976074
2011-01-25,2.3161251544952393
2011-01-26,2.479891777038574
2011-01-27,2.448697566986084
2011-01-28,2.362915277481079
2011-01-31,2.5344793796539307
2011-02-01,2.4720938205718994
2011-02-02,2.5032870769500732
2011-02-03,2.643658399581909
2011-02-04,2.651456594467163
2011-02-07,2.8776094913482666
2011-02-08,2.745037317276001
2011-02-09,2.799625873565674
2011-02-10,2.729440450668335
2011-02-11,2.643658399581909
2011-02-14,2.612464189529419
2011-02-15,2.51888370513916
2011-02-16,2.479891777038574
2011-02-17,2.612464189529419
2011-02-18,2.5266823768615723
2011-02-22,2.448697566986084
2011-02-23,2.409705400466919
2011-02-24,2.5344793796539307
2011-02-25,2.6280617713928223
2011-02-28,2.565673589706421
2011-03-01,2.51888370513916
2011-03-02,2.5032870769500732
2011-03-03,2.5266823768615723
2011-03-04,2.456496477127075
2011-03-07,2.4331014156341553
2011-03-08,2.440898895263672
2011-03-09,2.456496477127075
2011-03-10,2.4331014156341553
2011-03-11,2.456496477127075
2011-03-14,2.378511667251587
2011-03-15,2.3395209312438965
2011-03-16,2.401907205581665
2011-03-17,2.3395209312438965
2011-03-18,2.3941104412078857
2011-03-21,2.3863108158111572
2011-03-22,2.362915277481079
2011-03-23,2.3863108158111572
2011-03-24,2.417504072189331
2011-03-25,2.448697566986084
2011-03-28,2.425302505493164
2011-03-29,2.448697566986084
2011-03-30,2.464294910430908
2011-03-31,2.464294910430908
2011-04-01,2.464294910430908
2011-04-04,2.4331014156341553
2011-04-05,2.409705400466919
2011-04-06,2.440898895263672
2011-04-07,2.495488405227661
2011-04-08,2.5500779151916504
2011-04-11,2.5266823768615723
2011-04-12,2.448697566986084
2011-04-13,2.479891777038574
2011-04-14,2.464294910430908
2011-04-15,2.51888370513916
2011-04-18,2.5344793796539307
2011-04-19,2.51888370513916
2011-04-20,2.479891777038574
2011-04-21,2.5032870769500732
2011-04-25,2.4720938205718994
2011-04-26,2.456496477127075
2011-04-27,2.417504072189331
2011-04-28,2.417504072189331
2011-04-29,2.4720938205718994
2011-05-02,2.378511667251587
2011-05-03,2.3863108158111572
2011-05-04,2.323922872543335
2011-05-05,2.2459402084350586
2011-05-06,2.2537388801574707
2011-05-09,2.2459402084350586
2011-05-10,2.230342388153076
2011-05-11,2.1757543087005615
2011-05-12,2.1055691242218018
2011-05-13,2.0977697372436523
2011-05-16,2.0899720191955566
2011-05-17,2.0977697372436523
2011-05-18,2.3161251544952393
2011-05-19,2.448697566986084
2011-05-20,2.3707141876220703
2011-05-23,2.3005287647247314
2011-05-24,2.2615373134613037
2011-05-25,2.21474552154541
2011-05-26,2.2459402084350586
2011-05-27,2.2225444316864014
2011-05-31,2.2615373134613037
2011-06-01,2.2225444316864014
2011-06-02,2.2537388801574707
2011-06-03,2.2615373134613037
2011-06-06,2.21474552154541
2011-06-07,2.230342388153076
2011-06-08,2.1913504600524902
2011-06-09,2.2225444316864014
2011-06-10,2.152358055114746
2011-06-13,2.167954921722412
2011-06-14,2.2537388801574707
2011-06-15,2.3005287647247314
2011-06-16,2.1913504600524902
2011-06-17,2.3005287647247314
2011-06-20,2.3551173210144043
2011-06-21,2.323922872543335
2011-06-22,2.2381410598754883
2011-06-23,2.21474552154541
2011-06-24,2.378511667251587
2011-06-27,2.2615373134613037
2011-06-28,2.2537388801574707
2011-06-29,2.2615373134613037
2011-06-30,2.2615373134613037
2011-07-01,2.2537388801574707
2011-07-05,2.2537388801574707
2011-07-06,2.3005287647247314
2011-07-07,2.2693352699279785
2011-07-08,2.3161251544952393
2011-07-11,2.2927305698394775
2011-07-12,2.2927305698394775
2011-07-13,2.331721782684326
2011-07-14,2.425302505493164
2011-07-15,2.456496477127075
2011-07-18,2.4331014156341553
2011-07-19,2.448697566986084
2011-07-20,2.51888370513916
2011-07-21,2.5344793796539307
2011-07-22,2.5344793796539307
2011-07-25,2.643658399581909
2011-07-26,2.643658399581909
2011-07-27,2.604665756225586
2011-07-28,2.573472023010254
2011-07-29,2.596867322921753
2011-08-01,2.651456594467163
2011-08-02,2.651456594467163
2011-08-03,2.706045150756836
2011-08-04,2.682649850845337
2011-08-05,2.596867322921753
2011-08-08,2.347318410873413
2011-08-09,2.448697566986084
2011-08-10,2.3707141876220703
2011-08-11,2.448697566986084
2011-08-12,2.440898895263672
2011-08-15,2.417504072189331
2011-08-16,2.456496477127075
2011-08-17,2.378511667251587
2011-08-18,2.3863108158111572
2011-08-19,2.378511667251587
2011-08-22,2.3395209312438965
2011-08-23,2.448697566986084
2011-08-24,2.448697566986084
2011-08-25,2.4331014156341553
2011-08-26,2.5344793796539307
2011-08-29,2.51888370513916
2011-08-30,2.4720938205718994
2011-08-31,2.51888370513916
2011-09-01,2.479891777038574
2011-09-02,2.5032870769500732
2011-09-06,2.5266823768615723
2011-09-07,2.3707141876220703
2011-09-08,2.378511667251587
2011-09-09,2.425302505493164
2011-09-12,2.409705400466919
2011-09-13,2.51888370513916
2011-09-14,2.456496477127075
2011-09-15,2.456496477127075
2011-09-16,2.3395209312438965
2011-09-19,2.4331014156341553
2011-09-20,2.4720938205718994
2011-09-21,2.456496477127075
2011-09-22,2.440898895263672
2011-09-23,2.495488405227661
2011-09-26,2.417504072189331
2011-09-27,2.440898895263672
2011-09-28,2.4720938205718994
2011-09-29,2.440898895263672
2011-09-30,2.417504072189331
2011-10-03,2.401907205581665
2011-10-04,2.3161251544952393
2011-10-05,2.362915277481079
2011-10-06,2.331721782684326
2011-10-07,2.3395209312438965
2011-10-10,2.362915277481079
2011-10-11,2.3551173210144043
2011-10-12,2.378511667251587
2011-10-13,2.409705400466919
2011-10-14,2.378511667251587
2011-10-17,2.3551173210144043
2011-10-18,2.378511667251587
2011-10-19,2.362915277481079
2011-10-20,2.3941104412078857
2011-10-21,2.3707141876220703
2011-10-24,2.401907205581665
2011-10-25,2.417504072189331
2011-10-26,2.362915277481079
2011-10-27,2.3863108158111572
2011-10-28,2.3863108158111572
2011-10-31,2.3941104412078857
2011-11-01,2.4331014156341553
2011-11-02,2.409705400466919
2011-11-03,2.378511667251587
2011-11-04,2.4331014156341553
2011-11-07,2.401907205581665
2011-11-08,2.401907205581665
2011-11-09,2.3551173210144043
2011-11-10,2.3395209312438965
2011-11-11,2.347318410873413
2011-11-14,2.3551173210144043
2011-11-15,2.417504072189331
2011-11-16,2.448697566986084
2011-11-17,2.4720938205718994
2011-11-18,2.417504072189331
2011-11-21,2.378511667251587
2011-11-22,2.417504072189331
2011-11-23,2.417504072189331
2011-11-25,2.4331014156341553
2011-11-28,2.456496477127075
2011-11-29,2.440898895263672
2011-11-30,2.401907205581665
2011-12-01,2.3863108158111572
2011-12-02,2.3707141876220703
2011-12-05,2.3707141876220703
2011-12-06,2.409705400466919
2011-12-07,2.3551173210144043
2011-12-08,2.3395209312438965
2011-12-09,2.3551173210144043
2011-12-12,2.401907205581665
2011-12-13,2.401907205581665
2011-12-14,2.347318410873413
2011-12-15,2.3395209312438965
2011-12-16,2.3083267211914062
2011-12-19,2.3005287647247314
2011-12-20,2.401907205581665
2011-12-21,2.378511667251587
2011-12-22,2.378511667251587
2011-12-23,2.3941104412078857
2011-12-27,2.323922872543335
2011-12-28,2.3551173210144043
2011-12-29,2.3551173210144043
2011-12-30,2.331721782684326
2012-01-03,2.347318410873413
2012-01-04,2.3551173210144043
2012-01-05,2.331721782684326
2012-01-06,2.378511667251587
2012-01-09,2.378511667251587
2012-01-10,2.3707141876220703
2012-01-11,2.347318410873413
2012-01-12,2.3395209312438965
2012-01-13,2.3551173210144043
2012-01-17,2.378511667251587
2012-01-18,2.401907205581665
2012-01-19,2.347318410873413
2012-01-20,2.3941104412078857
2012-01-23,2.464294910430908
2012-01-24,2.401907205581665
2012-01-25,2.417504072189331
2012-01-26,2.425302505493164
2012-01-27,2.417504072189331
2012-01-30,2.4331014156341553
2012-01-31,2.456496477127075
2012-02-01,2.4720938205718994
2012-02-02,2.643658399581909
2012-02-03,2.573472023010254
2012-02-06,2.557875394821167
2012-02-07,2.479891777038574
2012-02-08,2.425302505493164
2012-02-09,2.4331014156341553
2012-02-10,2.464294910430908
2012-02-13,2.791827917098999
2012-02-14,2.947795867919922
2012-02-15,3.1115622520446777
2012-02-16,3.285304546356201
2012-02-17,3.2379205226898193
2012-02-21,3.3563807010650635
2012-02-22,3.222125291824341
2012-02-23,3.1668431758880615
2012-02-24,3.064177989959717
2012-02-27,3.1589467525482178
2012-02-28,3.174740791320801
2012-02-29,3.1668431758880615
2012-03-01,3.1352546215057373
2012-03-02,3.1510486602783203
2012-03-05,3.1589467525482178
2012-03-06,3.1589467525482178
2012-03-07,3.174740791320801
2012-03-08,3.190535068511963
2012-03-09,3.1668431758880615
2012-03-12,3.174740791320801
2012-03-13,3.119460105895996
2012-03-14,3.1352546215057373
2012-03-15,3.3563807010650635
2012-03-16,3.5933022499084473
2012-03-19,3.530121326446533
2012-03-20,3.569610834121704
2012-03-21,3.5064308643341064
2012-03-22,3.538020133972168
2012-03-23,3.4590463638305664
2012-03-26,3.387969970703125
2012-03-27,3.403764486312866
2012-03-28,3.419559955596924
2012-03-29,3.466944694519043
2012-03-30,3.4827394485473633
2012-04-02,3.4827394485473633
2012-04-03,3.49853515625
2012-04-04,3.4748411178588867
2012-04-05,3.4748411178588867
2012-04-09,3.466944694519043
2012-04-10,3.41166090965271
2012-04-11,3.5064308643341064
2012-04-12,3.553814649581909
2012-04-13,3.5064308643341064
2012-04-16,3.419559955596924
2012-04-17,3.4432506561279297
2012-04-18,3.41166090965271
2012-04-19,3.395867109298706
2012-04-20,3.5064308643341064
2012-04-23,3.538020133972168
2012-04-24,3.4511489868164062
2012-04-25,3.5230488777160645
2012-04-26,3.555002212524414
2012-04-27,3.515058994293213
2012-04-30,3.6109254360198975
2012-05-01,3.618913173675537
2012-05-02,3.6748340129852295
2012-05-03,3.68282413482666
2012-05-04,3.6508684158325195
2012-05-07,3.6668455600738525
2012-05-08,3.642878770828247
2012-05-09,3.6269021034240723
2012-05-10,3.515058994293213
2012-05-11,3.483103036880493
2012-05-14,3.419194221496582
2012-05-15,3.419194221496582
2012-05-16,3.347294569015503
2012-05-17,3.0037777423858643
2012-05-18,2.9238903522491455
2012-05-21,3.131598711013794
2012-05-22,3.4112050533294678
2012-05-23,3.1955080032348633
2012-05-24,3.267406940460205
2012-05-25,3.155564546585083
2012-05-29,3.3952271938323975
2012-05-30,3.259418249130249
2012-05-31,3.1635537147521973
2012-06-01,3.187519073486328
2012-06-04,3.0517094135284424
2012-06-05,3.187519073486328
2012-06-06,3.1236095428466797
2012-06-07,3.06768798828125
2012-06-08,3.0437211990356445
2012-06-11,3.075676202774048
2012-06-12,3.0437211990356445
2012-06-13,3.259418249130249
2012-06-14,3.251429319381714
2012-06-15,3.2194747924804688
2012-06-18,3.2833847999572754
2012-06-19,3.3872389793395996
2012-06-20,3.363271713256836
2012-06-21,3.2753961086273193
2012-06-22,3.371260166168213
2012-06-25,3.323329210281372
2012-06-26,3.2833847999572754
2012-06-27,3.323329210281372
2012-06-28,3.363271713256836
2012-06-29,3.323329210281372
2012-07-02,3.243440628051758
2012-07-03,3.2993626594543457
2012-07-05,3.2993626594543457
2012-07-06,3.2993626594543457
2012-07-09,3.235452651977539
2012-07-10,3.2274622917175293
2012-07-11,3.2274622917175293
2012-07-12,3.0836658477783203
2012-07-13,3.203496217727661
2012-07-16,3.243440628051758
2012-07-17,3.3313181400299072
2012-07-18,3.3313181400299072
2012-07-19,3.3393054008483887
2012-07-20,3.347294569015503
2012-07-23,3.259418249130249
2012-07-24,3.3073508739471436
2012-07-25,3.323329210281372
2012-07-26,3.323329210281372
2012-07-27,3.2913737297058105
2012-07-30,3.347294569015503
2012-07-31,3.347294569015503
2012-08-01,3.347294569015503
2012-08-02,3.3313181400299072
2012-08-03,3.355574607849121
2012-08-06,3.3879170417785645
2012-08-07,3.379831075668335
2012-08-08,3.37174654006958
2012-08-09,3.3960025310516357
2012-08-10,3.3960025310516357
2012-08-13,3.379831075668335
2012-08-14,3.2342886924743652
2012-08-15,3.3070600032806396
2012-08-16,3.266631603240967
2012-08-17,3.3070600032806396
2012-08-20,3.3394036293029785
2012-08-21,3.4202592372894287
2012-08-22,3.5172886848449707
2012-08-23,3.509204149246216
2012-08-24,3.5577173233032227
2012-08-27,3.598145008087158
2012-08-28,3.598145008087158
2012-08-29,3.5658035278320312
2012-08-30,3.549631357192993
2012-08-31,3.606231212615967
2012-09-04,3.581974506378174
2012-09-05,3.638575315475464
2012-09-06,3.7032604217529297
2012-09-07,3.6790037155151367
2012-09-10,3.7194325923919678
2012-09-11,3.751774311065674
2012-09-12,3.7356035709381104
2012-09-13,3.832632541656494
2012-09-14,3.856889247894287
2012-09-17,3.832632541656494
2012-09-18,3.767946720123291
2012-09-19,3.8811466693878174
2012-09-20,3.889230728149414
2012-09-21,3.921574831008911
2012-09-24,3.913489580154419
2012-09-25,3.7760331630706787
2012-09-26,3.800288438796997
2012-09-27,3.7275190353393555
2012-09-28,3.7275190353393555
2012-10-01,3.864976644515991
2012-10-02,3.7113466262817383
2012-10-03,3.7113466262817383
2012-10-04,3.7356035709381104
2012-10-05,3.751774311065674
2012-10-08,3.7760331630706787
2012-10-09,3.7356035709381104
2012-10-10,3.7194325923919678
2012-10-11,3.7194325923919678
2012-10-12,3.7436890602111816
2012-10-15,3.8488030433654785
2012-10-16,3.832632541656494
2012-10-17,3.8083741664886475
2012-10-18,3.8083741664886475
2012-10-19,3.8083741664886475
2012-10-22,3.7356035709381104
2012-10-23,3.767946720123291
2012-10-24,3.767946720123291
2012-10-25,3.767946720123291
2012-10-26,3.7922024726867676
2012-10-31,3.7194325923919678
2012-11-01,3.7113466262817383
2012-11-02,3.6951751708984375
2012-11-05,3.7922024726867676
2012-11-06,3.792203426361084
2012-11-07,3.6696102619171143
2012-11-08,3.7349941730499268
2012-11-09,3.677783966064453
2012-11-12,3.636918306350708
2012-11-13,3.6042284965515137
2012-11-14,3.628746509552002
2012-11-15,3.6450912952423096
2012-11-16,3.661437511444092
2012-11-19,3.661437511444092
2012-11-20,3.661437511444092
2012-11-21,3.636918306350708
2012-11-23,3.6450912952423096
2012-11-26,3.612400770187378
2012-11-27,3.6450912952423096
2012-11-28,3.77585768699646
2012-11-29,3.77585768699646
2012-11-30,3.7186479568481445
2012-12-03,3.7023026943206787
2012-12-04,3.5960545539855957
2012-12-05,3.6205732822418213
2012-12-06,3.6205732822418213
2012-12-07,3.6205732822418213
2012-12-10,3.5143260955810547
2012-12-11,3.5061542987823486
2012-12-12,3.497981309890747
2012-12-13,3.530672311782837
2012-12-14,3.530672311782837
2012-12-17,3.4898083209991455
2012-12-18,3.4407713413238525
2012-12-19,3.5960545539855957
2012-12-20,3.6551461219787598
2012-12-21,3.8324151039123535
2012-12-24,3.7986502647399902
2012-12-26,3.7902071475982666
2012-12-27,3.8746237754821777
2012-12-28,3.7226767539978027
2012-12-31,3.705793619155884
2013-01-02,3.680469512939453
2013-01-03,3.6551461219787598
2013-01-04,3.6635875701904297
2013-01-07,3.596054792404175
2013-01-08,3.6551461219787598
2013-01-09,3.596054792404175
2013-01-10,3.6044976711273193
2013-01-11,3.5876128673553467
2013-01-14,3.629819631576538
2013-01-15,3.5285236835479736
2013-01-16,3.570730209350586
2013-01-17,3.520082712173462
2013-01-18,3.545405626296997
2013-01-22,3.579171657562256
2013-01-23,3.714235305786133
2013-01-24,3.6551461219787598
2013-01-25,3.6551461219787598
2013-01-28,3.638261556625366
2013-01-29,3.629819631576538
2013-01-30,3.7226767539978027
2013-01-31,3.6635875701904297
2013-02-01,3.672027349472046
2013-02-04,3.680469512939453
2013-02-05,3.672027349472046
2013-02-06,3.6551461219787598
2013-02-07,3.6467041969299316
2013-02-08,3.672027349472046
2013-02-11,3.672027349472046
2013-02-12,3.705793619155884
2013-02-13,3.7311179637908936
2013-02-14,3.672027349472046
2013-02-15,3.596054792404175
2013-02-19,3.638261556625366
2013-02-20,3.638261556625366
2013-02-21,3.672027349472046
2013-02-22,3.5876128673553467
2013-02-25,3.486316680908203
2013-02-26,3.486316680908203
2013-02-27,3.3850185871124268
2013-02-28,3.393461227416992
2013-03-01,3.486316680908203
2013-03-04,3.486316680908203
2013-03-05,3.486316680908203
2013-03-06,3.570730209350586
2013-03-07,3.469433307647705
2013-03-08,3.5285236835479736
2013-03-11,3.5285236835479736
2013-03-12,3.4356672763824463
2013-03-13,3.486316680908203
2013-03-14,3.4187850952148438
2013-03-15,3.5285236835479736
2013-03-18,3.545405626296997
2013-03-19,3.5285236835479736
2013-03-20,3.579171657562256
2013-03-21,3.520082712173462
2013-03-22,3.520082712173462
2013-03-25,3.444108724594116
2013-03-26,3.4609928131103516
2013-03-27,3.486316680908203
2013-03-28,3.486316680908203
2013-04-01,3.4103429317474365
2013-04-02,3.477874994277954
2013-04-03,3.4356672763824463
2013-04-04,3.4187850952148438
2013-04-05,3.4103429317474365
2013-04-08,3.3765785694122314
2013-04-09,3.4187850952148438
2013-04-10,3.3765785694122314
2013-04-11,3.452549695968628
2013-04-12,3.477874994277954
2013-04-15,3.469433307647705
2013-04-16,3.452549695968628
2013-04-17,3.4187850952148438
2013-04-18,3.3765785694122314
2013-04-19,3.393461227416992
2013-04-22,3.3765785694122314
2013-04-23,3.4187850952148438
2013-04-24,3.3765785694122314
2013-04-25,3.368136405944824
2013-04-26,3.3343701362609863
2013-04-29,3.342811107635498
2013-04-30,3.3765785694122314
2013-05-01,3.3765785694122314
2013-05-02,3.368136405944824
2013-05-03,3.402157783508301
2013-05-06,3.376640796661377
2013-05-07,3.393653154373169
2013-05-08,3.3851473331451416
2013-05-09,3.402157783508301
2013-05-10,3.402157783508301
2013-05-13,3.461695432662964
2013-05-14,3.4957170486450195
2013-05-15,3.6573190689086914
2013-05-16,3.6658236980438232
2013-05-17,3.6658236980438232
2013-05-20,3.6318037509918213
2013-05-21,3.6573190689086914
2013-05-22,3.6488139629364014
2013-05-23,3.6318037509918213
2013-05-24,3.5382442474365234
2013-05-28,3.674330234527588
2013-05-29,3.6913414001464844
2013-05-30,3.6573190689086914
2013-05-31,3.7338693141937256
2013-06-03,3.8104169368743896
2013-06-04,3.8104169368743896
2013-06-05,3.861448287963867
2013-06-06,3.8954710960388184
2013-06-07,3.8699543476104736
2013-06-10,3.776394844055176
2013-06-11,3.6573190689086914
2013-06-12,3.61479115486145
2013-06-13,3.623297929763794
2013-06-14,3.674330234527588
2013-06-17,3.674330234527588
2013-06-18,3.6573190689086914
2013-06-19,3.6658236980438232
2013-06-20,3.5212323665618896
2013-06-21,3.5552542209625244
2013-06-24,3.5212323665618896
2013-06-25,3.5382442474365234
2013-06-26,3.512728691101074
2013-06-27,3.529738664627075
2013-06-28,3.5467495918273926
2013-07-01,3.5212323665618896
2013-07-02,3.512728691101074
2013-07-03,3.6403086185455322
2013-07-05,3.5977814197540283
2013-07-08,3.6403086185455322
2013-07-09,3.6318037509918213
2013-07-10,3.708350896835327
2013-07-11,3.8529441356658936
2013-07-12,3.8104169368743896
2013-07-15,3.8529441356658936
2013-07-16,3.8274283409118652
2013-07-17,3.8444387912750244
2013-07-18,3.7848994731903076
2013-07-19,3.801910400390625
2013-07-22,3.8869643211364746
2013-07-23,3.861448287963867
2013-07-24,3.9124813079833984
2013-07-25,3.878459930419922
2013-07-26,3.8359341621398926
2013-07-29,3.9124813079833984
2013-07-30,3.9294917583465576
