Date,WTBA
2010-09-22,3.458608388900757
2010-09-23,3.441542625427246
2010-09-24,3.65201735496521
2010-09-27,3.5723798274993896
2010-09-28,3.65201735496521
2010-09-29,3.674771308898926
2010-09-30,3.583754301071167
2010-10-01,3.65201735496521
2010-10-04,3.583754301071167
2010-10-05,3.691835880279541
2010-10-06,3.589442253112793
2010-10-07,3.492738962173462
2010-10-08,3.60650897026062
2010-10-11,3.5780653953552246
2010-10-12,3.6008193492889404
2010-10-13,3.708902359008789
2010-10-14,3.7999167442321777
2010-10-15,3.7430336475372314
2010-10-18,3.970573663711548
2010-10-19,3.7373440265655518
2010-10-20,3.805607318878174
2010-10-21,3.59513258934021
2010-10-22,3.6577043533325195
2010-10-25,3.674771308898926
2010-10-26,3.6975252628326416
2010-10-27,3.6406407356262207
2010-10-28,3.6008193492889404
2010-10-29,3.7373440265655518
2010-11-01,3.674771308898926
2010-11-02,3.7202789783477783
2010-11-03,3.834048271179199
2010-11-04,3.9819486141204834
2010-11-05,4.038834571838379
2010-11-08,4.107096195220947
2010-11-09,4.0729660987854
2010-11-10,4.112786293029785
2010-11-11,4.141228199005127
2010-11-12,4.09003210067749
2010-11-15,3.9990150928497314
2010-11-16,4.010391712188721
2010-11-17,4.021768569946289
2010-11-18,4.107096195220947
2010-11-19,4.260685920715332
2010-11-22,4.163981914520264
2010-11-23,4.101408004760742
2010-11-24,4.221700668334961
2010-11-26,4.187331676483154
2010-11-29,4.250340938568115
2010-11-30,4.164419651031494
2010-12-01,4.250340938568115
2010-12-02,4.267526626586914
2010-12-03,4.28471040725708
2010-12-06,4.28471040725708
2010-12-07,4.439373970031738
2010-12-08,4.4737420082092285
2010-12-09,4.450830459594727
2010-12-10,4.582580089569092
2010-12-13,4.559667110443115
2010-12-14,4.634133338928223
2010-12-15,4.657046318054199
2010-12-16,4.6513190269470215
2010-12-17,4.542482852935791
2010-12-20,4.582580089569092
2010-12-21,4.599761962890625
2010-12-22,4.6513190269470215
2010-12-23,4.536753177642822
2010-12-27,4.582580089569092
2010-12-28,4.571122646331787
2010-12-29,4.571122646331787
2010-12-30,4.531023979187012
2010-12-31,4.462287425994873
2011-01-03,4.559667110443115
2011-01-04,4.456559181213379
2011-01-05,4.536753177642822
2011-01-06,4.531023979187012
2011-01-07,4.525296211242676
2011-01-10,4.531023979187012
2011-01-11,4.542482852935791
2011-01-12,4.553938388824463
2011-01-13,4.496655464172363
2011-01-14,4.536753177642822
2011-01-18,4.548210144042969
2011-01-19,4.267526626586914
2011-01-20,4.17014741897583
2011-01-21,4.067038536071777
2011-01-24,4.067038536071777
2011-01-25,4.084225654602051
2011-01-26,4.181601524353027
2011-01-27,4.072768211364746
2011-01-28,3.9181056022644043
2011-01-31,4.112864017486572
2011-02-01,4.273254871368408
2011-02-02,4.221700668334961
2011-02-03,4.158689975738525
2011-02-04,4.0956807136535645
2011-02-07,4.273254871368408
2011-02-08,4.2789835929870605
2011-02-09,4.370635986328125
2011-02-10,4.405004501342773
2011-02-11,4.4909281730651855
2011-02-14,4.450830459594727
2011-02-15,4.456559181213379
2011-02-16,4.462287425994873
2011-02-17,4.519568920135498
2011-02-18,4.462287425994873
2011-02-22,4.410732269287109
2011-02-23,4.416460037231445
2011-02-24,4.410732269287109
2011-02-25,4.399274826049805
2011-02-28,4.3591790199279785
2011-03-01,4.158689975738525
2011-03-02,4.1472344398498535
2011-03-03,4.273254871368408
2011-03-04,4.221700668334961
2011-03-07,4.135776996612549
2011-03-08,4.296169281005859
2011-03-09,4.267526626586914
2011-03-10,4.204516410827637
2011-03-11,4.187331676483154
2011-03-14,4.078497886657715
2011-03-15,3.935289144515991
2011-03-16,3.9524753093719482
2011-03-17,3.963931083679199
2011-03-18,4.112864017486572
2011-03-21,4.267526626586914
2011-03-22,4.296169281005859
2011-03-23,4.364907264709473
2011-03-24,4.416460037231445
2011-03-25,4.479471683502197
2011-03-28,4.433645725250244
2011-03-29,4.445102691650391
2011-03-30,4.519568920135498
2011-03-31,4.571122646331787
2011-04-01,4.559667110443115
2011-04-04,4.599761962890625
2011-04-05,4.60549259185791
2011-04-06,4.611219882965088
2011-04-07,4.548210144042969
2011-04-08,4.468014240264893
2011-04-11,4.28471040725708
2011-04-12,4.23315954208374
2011-04-13,4.164419651031494
2011-04-14,4.187331676483154
2011-04-15,4.250340938568115
2011-04-18,4.187331676483154
2011-04-19,4.175875186920166
2011-04-20,4.244614601135254
2011-04-21,4.221700668334961
2011-04-25,4.273254871368408
2011-04-26,4.364907264709473
2011-04-27,4.410732269287109
2011-04-28,4.559667110443115
2011-04-29,4.462287425994873
2011-05-02,4.387818813323975
2011-05-03,4.468014240264893
2011-05-04,4.439373970031738
2011-05-05,4.410547256469727
2011-05-06,4.387485027313232
2011-05-09,4.36442232131958
2011-05-10,4.508558750152588
2011-05-11,4.324066162109375
2011-05-12,4.422076225280762
2011-05-13,4.4624342918396
2011-05-16,4.2721757888793945
2011-05-17,4.226053714752197
2011-05-18,4.283709526062012
2011-05-19,4.283709526062012
2011-05-20,4.162633419036865
2011-05-23,4.093448638916016
2011-05-24,4.09921407699585
2011-05-25,4.156867504119873
2011-05-26,4.220288276672363
2011-05-27,4.2145233154296875
2011-05-31,4.4739670753479
2011-06-01,4.116509914398193
2011-06-02,4.145336151123047
2011-06-03,4.093448638916016
2011-06-06,4.1280412673950195
2011-06-07,4.185695648193359
2011-06-08,4.306768894195557
2011-06-09,4.2721757888793945
2011-06-10,4.174164295196533
2011-06-13,4.358658790588379
2011-06-14,4.38171911239624
2011-06-15,4.254879474639893
2011-06-16,4.375953674316406
2011-06-17,4.36442232131958
2011-06-20,4.329829692840576
2011-06-21,4.497026443481445
2011-06-22,4.347125053405762
2011-06-23,4.347125053405762
2011-06-24,4.814126014709473
2011-06-27,4.7852983474731445
2011-06-28,4.929434299468994
2011-06-29,4.91213846206665
2011-06-30,5.079336166381836
2011-07-01,5.062039375305176
2011-07-05,4.929434299468994
2011-07-06,5.096631050109863
2011-07-07,5.321483135223389
2011-07-08,5.281124114990234
2011-07-11,5.2926554679870605
2011-07-12,5.373373508453369
2011-07-13,5.419495582580566
2011-07-14,5.333012580871582
2011-07-15,5.47714900970459
2011-07-18,5.338778972625732
2011-07-19,5.59822416305542
2011-07-20,5.615520000457764
2011-07-21,5.713531494140625
2011-07-22,5.684706211090088
2011-07-25,5.667407989501953
2011-07-26,5.396434307098389
2011-07-27,5.154284477233887
2011-07-28,5.471384525299072
2011-07-29,5.748124122619629
2011-08-01,5.47714900970459
2011-08-02,5.45985221862793
2011-08-03,5.6962361335754395
2011-08-04,5.499214172363281
2011-08-05,5.394909858703613
2011-08-08,4.769075870513916
2011-08-09,5.400705337524414
2011-08-10,4.827023029327393
2011-08-11,5.087787628173828
2011-08-12,4.72271728515625
2011-08-15,4.9834794998168945
2011-08-16,4.792255878448486
2011-08-17,4.832819938659668
2011-08-18,4.705334663391113
2011-08-19,4.716922760009766
2011-08-22,4.890766620635986
2011-08-23,4.995070457458496
2011-08-24,5.128352165222168
2011-08-25,5.087787628173828
2011-08-26,5.203680515289307
2011-08-29,5.250040531158447
2011-08-30,5.273218631744385
2011-08-31,5.110964775085449
2011-09-01,4.995070457458496
2011-09-02,4.6763596534729
2011-09-06,4.954508304595947
2011-09-07,5.15732479095459
2011-09-08,4.82122802734375
2011-09-09,4.664770603179932
2011-09-12,4.9487128257751465
2011-09-13,4.884970664978027
2011-09-14,4.995070457458496
2011-09-15,4.9834794998168945
2011-09-16,5.064607620239258
2011-09-19,4.8502020835876465
2011-09-20,4.601029396057129
2011-09-21,4.490927219390869
2011-09-22,4.59523344039917
2011-09-23,4.682155132293701
2011-09-26,4.867586612701416
2011-09-27,5.018248558044434
2011-09-28,4.583643913269043
2011-09-29,4.81543493270874
2011-09-30,4.913943290710449
2011-10-03,4.705334663391113
2011-10-04,5.487624168395996
2011-10-05,5.319576740264893
2011-10-06,5.302191734313965
2011-10-07,5.0935821533203125
2011-10-10,5.360138893127441
2011-10-11,5.644083499908447
2011-10-12,5.673056602478027
2011-10-13,5.615108966827393
2011-10-14,5.638286113739014
2011-10-17,5.42388391494751
2011-10-18,5.510800838470459
2011-10-19,5.371731281280518
2011-10-20,5.383318901062012
2011-10-21,5.562955379486084
2011-10-24,5.412289619445801
2011-10-25,5.261629104614258
2011-10-26,5.528189182281494
2011-10-27,5.985973834991455
2011-10-28,5.748388290405273
2011-10-31,5.702029705047607
2011-11-01,5.122555732727051
2011-11-02,5.307986259460449
2011-11-03,5.383898735046387
2011-11-04,5.3897385597229
2011-11-07,5.395578861236572
2011-11-08,5.594117641448975
2011-11-09,5.1152873039245605
2011-11-10,5.156165599822998
2011-11-11,5.2320756912231445
2011-11-14,4.975142955780029
2011-11-15,5.2320756912231445
2011-11-16,5.150322914123535
2011-11-17,5.191201210021973
2011-11-18,5.477329730987549
2011-11-21,5.360541820526123
2011-11-22,5.2320756912231445
2011-11-23,4.905070781707764
2011-11-25,4.636460304260254
2011-11-28,5.25543212890625
2011-11-29,5.173679351806641
2011-11-30,5.6349897384643555
2011-12-01,5.459812164306641
2011-12-02,5.62331485748291
2011-12-05,5.675869464874268
2011-12-06,5.728423595428467
2011-12-07,5.500687599182129
2011-12-08,5.138645172119141
2011-12-09,5.48900842666626
2011-12-12,5.354700088500977
2011-12-13,5.086090564727783
2011-12-14,5.401415824890137
2011-12-15,5.3897385597229
2011-12-16,5.471490383148193
2011-12-19,5.378058910369873
2011-12-20,5.693385601043701
2011-12-21,5.611634254455566
2011-12-22,5.6525092124938965
2011-12-23,5.611634254455566
2011-12-27,5.6349897384643555
2011-12-28,5.500687599182129
2011-12-29,5.675869464874268
2011-12-30,5.594117641448975
2012-01-03,5.693385601043701
2012-01-04,5.646669387817383
2012-01-05,5.675869464874268
2012-01-06,5.611634254455566
2012-01-09,5.687546730041504
2012-01-10,5.599954128265381
2012-01-11,5.582437515258789
2012-01-12,5.559079170227051
2012-01-13,5.34302282333374
2012-01-17,5.319665431976318
2012-01-18,5.465651035308838
2012-01-19,5.477329730987549
2012-01-20,5.710904121398926
2012-01-23,5.734262466430664
2012-01-24,5.780975341796875
2012-01-25,5.8101725578308105
2012-01-26,5.710904121398926
2012-01-27,5.804335594177246
2012-01-30,5.716742992401123
2012-01-31,5.675869464874268
2012-02-01,5.816011428833008
2012-02-02,5.886651039123535
2012-02-03,6.0750250816345215
2012-02-06,5.969061851501465
2012-02-07,5.898425579071045
2012-02-08,5.969061851501465
2012-02-09,5.863105297088623
2012-02-10,5.698277473449707
2012-02-13,5.839559078216553
2012-02-14,5.757145881652832
2012-02-15,5.692392826080322
2012-02-16,6.128004550933838
2012-02-17,5.969061851501465
2012-02-21,5.904313087463379
2012-02-22,5.798354148864746
2012-02-23,6.057365894317627
2012-02-24,5.898425579071045
2012-02-27,5.898425579071045
2012-02-28,5.9749531745910645
2012-02-29,5.66884708404541
2012-03-01,5.627638339996338
2012-03-02,5.38040018081665
2012-03-05,5.6099772453308105
2012-03-06,5.45692777633667
2012-03-07,5.6158671379089355
2012-03-08,5.627638339996338
2012-03-09,5.810125350952148
2012-03-12,5.939631462097168
2012-03-13,6.0043864250183105
2012-03-14,5.7335991859436035
2012-03-15,5.827785015106201
2012-03-16,5.898425579071045
2012-03-19,5.957292079925537
2012-03-20,5.933743476867676
2012-03-21,5.810125350952148
2012-03-22,5.698277473449707
2012-03-23,5.969061851501465
2012-03-26,5.986725330352783
2012-03-27,5.839559078216553
2012-03-28,5.827785015106201
2012-03-29,5.910197734832764
2012-03-30,5.880764961242676
2012-04-02,5.992613315582275
2012-04-03,5.874878883361816
2012-04-04,5.7512593269348145
2012-04-05,5.66884708404541
2012-04-09,5.521681308746338
2012-04-10,5.374513626098633
2012-04-11,5.662957668304443
2012-04-12,5.710052967071533
2012-04-13,5.5099077224731445
2012-04-16,5.6099772453308105
2012-04-17,5.68650484085083
2012-04-18,5.551113605499268
2012-04-19,5.45692777633667
2012-04-20,5.639413356781006
2012-04-23,5.462812900543213
2012-04-24,5.598205089569092
2012-04-25,5.7453718185424805
2012-04-26,5.763031959533691
2012-04-27,5.85133171081543
2012-04-30,5.651187419891357
2012-05-01,5.556999206542969
2012-05-02,5.7394866943359375
2012-05-03,5.680619716644287
2012-05-04,5.515794277191162
2012-05-07,5.575165748596191
2012-05-08,5.8126606941223145
2012-05-09,5.848283767700195
2012-05-10,5.747348308563232
2012-05-11,5.616728782653809
2012-05-14,5.492043495178223
2012-05-15,5.49798059463501
2012-05-16,5.5039191246032715
2012-05-17,5.408919811248779
2012-05-18,5.5039191246032715
2012-05-21,5.563292503356934
2012-05-22,5.444544315338135
2012-05-23,5.515794277191162
2012-05-24,5.551418304443359
2012-05-25,5.5276665687561035
2012-05-29,5.581104755401611
2012-05-30,5.48610782623291
2012-05-31,5.509854793548584
2012-06-01,5.367356777191162
2012-06-04,5.49798059463501
2012-06-05,5.480167865753174
2012-06-06,5.676100254058838
2012-06-07,5.640476703643799
2012-06-08,5.747348308563232
2012-06-11,5.509854793548584
2012-06-12,5.628602027893066
2012-06-13,5.438606262207031
2012-06-14,5.658288478851318
2012-06-15,5.670163154602051
2012-06-18,5.569228649139404
2012-06-19,5.747348308563232
2012-06-20,5.640476703643799
2012-06-21,5.468294143676758
2012-06-22,5.777036666870117
2012-06-25,5.711724281311035
2012-06-26,5.759224891662598
2012-06-27,5.765161514282227
2012-06-28,5.581104755401611
2012-06-29,5.646413803100586
2012-07-02,5.777036666870117
2012-07-03,5.777036666870117
2012-07-05,5.717662811279297
2012-07-06,5.735474109649658
2012-07-09,5.747348308563232
2012-07-10,5.759224891662598
2012-07-11,5.741410732269287
2012-07-12,5.771098613739014
2012-07-13,5.842345714569092
2012-07-16,5.782972812652588
2012-07-17,5.836410045623779
2012-07-18,5.877970218658447
2012-07-19,5.782972812652588
2012-07-20,5.788909435272217
2012-07-23,5.705788612365723
2012-07-24,5.664228916168213
2012-07-25,5.622666358947754
2012-07-26,5.782972812652588
2012-07-27,5.978908061981201
2012-07-30,5.978908061981201
2012-07-31,6.020466327667236
2012-08-01,5.788909435272217
2012-08-02,5.830473899841309
2012-08-03,6.032342433929443
2012-08-06,6.116293907165527
2012-08-07,6.134280681610107
2012-08-08,6.086308002471924
2012-08-09,6.122286796569824
2012-08-10,6.020349025726318
2012-08-13,6.062324047088623
2012-08-14,5.966381549835205
2012-08-15,5.990365982055664
2012-08-16,6.116293907165527
2012-08-17,6.104299068450928
2012-08-20,6.086308002471924
2012-08-21,6.092306137084961
2012-08-22,6.008358001708984
2012-08-23,5.990365982055664
2012-08-24,6.0023603439331055
2012-08-27,6.014352321624756
2012-08-28,6.116293907165527
2012-08-29,6.1642608642578125
2012-08-30,6.068320274353027
2012-08-31,6.080313682556152
2012-09-04,6.170260906219482
2012-09-05,6.248210430145264
2012-09-06,6.470077037811279
2012-09-07,6.5600199699401855
2012-09-10,6.506057262420654
2012-09-11,6.314171314239502
2012-09-12,6.464080810546875
2012-09-13,6.8358564376831055
2012-09-14,6.829860210418701
2012-09-17,6.829860210418701
2012-09-18,6.817862510681152
2012-09-19,6.9737701416015625
2012-09-20,6.895816802978516
2012-09-21,7.117682933807373
2012-09-24,7.189638137817383
2012-09-25,7.177646636962891
2012-09-26,7.285584926605225
2012-09-27,7.285584926605225
2012-09-28,7.225618839263916
2012-10-01,7.321561336517334
2012-10-02,7.045726776123047
2012-10-03,7.003754615783691
2012-10-04,7.19563627243042
2012-10-05,7.285584926605225
2012-10-08,7.201633930206299
2012-10-09,7.087699890136719
2012-10-10,7.19563627243042
2012-10-11,7.273587703704834
2012-10-12,7.23760986328125
2012-10-15,7.23760986328125
2012-10-16,7.279585838317871
2012-10-17,7.2675909996032715
2012-10-18,7.051725387573242
2012-10-19,6.631978511810303
2012-10-22,6.6919426918029785
2012-10-23,6.595999240875244
2012-10-24,6.3981194496154785
2012-10-25,6.524044990539551
2012-10-26,6.470077037811279
2012-10-31,6.542031764984131
2012-11-01,6.5900044441223145
2012-11-02,6.452088356018066
2012-11-05,6.403664588928223
2012-11-06,6.409721851348877
2012-11-07,6.14340353012085
2012-11-08,6.1131415367126465
2012-11-09,6.234193325042725
2012-11-12,6.1131415367126465
2012-11-13,6.179721832275391
2012-11-14,5.919456481933594
2012-11-15,5.967878341674805
2012-11-16,5.949721813201904
2012-11-19,6.494455337524414
2012-11-20,6.2947211265563965
2012-11-21,6.149455547332764
2012-11-23,6.264455318450928
2012-11-26,6.282611846923828
2012-11-27,6.276559829711914
2012-11-28,6.1373515129089355
2012-11-29,6.046561241149902
2012-11-30,6.1131415367126465
2012-12-03,6.167613983154297
2012-12-04,6.343138217926025
2012-12-05,6.252352714538574
2012-12-06,6.24630069732666
2012-12-07,6.1857733726501465
2012-12-10,6.082878589630127
2012-12-11,6.548929214477539
2012-12-12,6.548929214477539
2012-12-13,6.349191188812256
2012-12-14,6.37945556640625
2012-12-17,6.391562461853027
2012-12-18,6.343138217926025
2012-12-19,6.191824913024902
2012-12-20,6.270509243011475
2012-12-21,6.167613983154297
2012-12-24,6.191824913024902
2012-12-26,6.161563396453857
2012-12-27,6.191824913024902
2012-12-28,6.24630069732666
2012-12-31,6.524716854095459
2013-01-02,6.688138484954834
2013-01-03,6.724454402923584
2013-01-04,6.857613563537598
2013-01-07,6.84550666809082
2013-01-08,6.936298847198486
2013-01-09,7.002875328063965
2013-01-10,7.0149827003479
2013-01-11,6.996821880340576
2013-01-14,6.9726128578186035
2013-01-15,6.875770092010498
2013-01-16,6.766824245452881
2013-01-17,6.803140163421631
2013-01-18,6.772876739501953
2013-01-22,6.730507850646973
2013-01-23,6.639719486236572
2013-01-24,6.736561298370361
2013-01-25,6.651822090148926
2013-01-28,6.71840238571167
2013-01-29,6.748666763305664
2013-01-30,6.651822090148926
2013-01-31,6.700244903564453
2013-02-01,6.71840238571167
2013-02-04,6.700080871582031
2013-02-05,6.791694164276123
2013-02-06,6.779479026794434
2013-02-07,6.736724853515625
2013-02-08,6.693973541259766
2013-02-11,6.76115608215332
2013-02-12,6.7550482749938965
2013-02-13,6.791694164276123
2013-02-14,6.767263412475586
2013-02-15,6.767263412475586
2013-02-19,6.736724853515625
2013-02-20,6.675649166107178
2013-02-21,6.773371696472168
2013-02-22,6.968814373016357
2013-02-25,6.913848400115967
2013-02-26,6.889416217803955
2013-02-27,6.8833112716674805
2013-02-28,6.76115608215332
2013-03-01,6.767263412475586
2013-03-04,6.736724853515625
2013-03-05,6.748939514160156
2013-03-06,6.803908824920654
2013-03-07,6.773371696472168
2013-03-08,6.83444881439209
2013-03-11,6.730618953704834
2013-03-12,6.742833137512207
2013-03-13,6.773371696472168
2013-03-14,6.681756496429443
2013-03-15,6.663434028625488
2013-03-18,6.675649166107178
2013-03-19,6.675649166107178
2013-03-20,6.76115608215332
2013-03-21,6.669541358947754
2013-03-22,6.773371696472168
2013-03-25,6.7550482749938965
2013-03-26,6.736724853515625
2013-03-27,6.742833137512207
2013-03-28,6.779479026794434
2013-04-01,6.71840238571167
2013-04-02,6.639002323150635
2013-04-03,6.6267900466918945
2013-04-04,6.724510192871094
2013-04-05,6.663434028625488
2013-04-08,6.7122931480407715
2013-04-09,6.596250057220459
2013-04-10,6.693973541259766
2013-04-11,6.700080871582031
2013-04-12,6.687865734100342
2013-04-15,6.187038898468018
2013-04-16,6.504635334014893
2013-04-17,6.3641581535339355
2013-04-18,6.339727401733398
2013-04-19,6.419126987457275
2013-04-22,6.376373767852783
2013-04-23,6.516849994659424
2013-04-24,6.590142250061035
2013-04-25,6.913848400115967
2013-04-26,6.596250057220459
2013-04-29,6.602357864379883
2013-04-30,6.5840325355529785
2013-05-01,6.413020610809326
2013-05-02,6.516849994659424
2013-05-03,6.681756496429443
2013-05-06,6.761889934539795
2013-05-07,6.860513210296631
2013-05-08,6.805037021636963
2013-05-09,6.8358564376831055
2013-05-10,6.8358564376831055
2013-05-13,6.8358564376831055
2013-05-14,6.829692363739014
2013-05-15,6.928317546844482
2013-05-16,6.86667537689209
2013-05-17,6.996120452880859
2013-05-20,7.045433521270752
2013-05-21,7.039266586303711
2013-05-22,6.971462726593018
2013-05-23,7.00844669342041
2013-05-24,7.033102035522461
2013-05-28,7.298157215118408
2013-05-29,7.1810383796691895
2013-05-30,7.267334461212158
2013-05-31,7.137893199920654
2013-06-03,7.378287315368652
2013-06-04,7.230349540710449
2013-06-05,7.150221347808838
2013-06-06,7.236513137817383
2013-06-07,7.298157215118408
2013-06-10,7.415271759033203
2013-06-11,7.402942657470703
2013-06-12,7.452254772186279
2013-06-13,7.550879955291748
2013-06-14,7.255006790161133
2013-06-17,7.267334461212158
2013-06-18,7.421438217163086
2013-06-19,7.427597999572754
2013-06-20,7.187203884124756
2013-06-21,7.236513137817383
2013-06-24,7.273499965667725
2013-06-25,7.347467422485352
2013-06-26,7.1810383796691895
2013-06-27,7.378287315368652
2013-06-28,7.242679119110107
2013-07-01,7.390616416931152
2013-07-02,7.378287315368652
2013-07-03,7.415271759033203
2013-07-05,7.760455131530762
2013-07-08,7.822094440460205
2013-07-09,7.920716762542725
2013-07-10,7.8529133796691895
2013-07-11,7.822094440460205
2013-07-12,7.846747398376465
2013-07-15,7.914551258087158
2013-07-16,8.037830352783203
2013-07-17,8.062488555908203
2013-07-18,8.06865406036377
2013-07-19,8.062488555908203
2013-07-22,8.296719551086426
2013-07-23,8.24740982055664
2013-07-24,8.561771392822266
2013-07-25,8.537111282348633
2013-07-26,8.426164627075195
2013-07-29,8.383014678955078
2013-07-30,8.506295204162598
2013-07-31,8.432327270507812
2013-08-01,8.641902923583984
2013-08-02,8.51246166229248
2013-08-05,8.413042068481445
2013-08-06,8.524884223937988
2013-08-07,8.456538200378418
2013-08-08,8.46896743774414
2013-08-09,8.506245613098145
2013-08-12,8.531098365783691
2013-08-13,8.543527603149414
2013-08-14,8.41926097869873
2013-08-15,8.09615707397461
2013-08-16,7.872474193572998
2013-08-19,7.636359691619873
2013-08-20,7.866261005401611
2013-08-21,7.65500020980835
2013-08-22,8.232853889465332
2013-08-23,8.13965129852295
2013-08-26,8.164505004882812
2013-08-27,7.766842842102051
2013-08-28,7.387820243835449
2013-08-29,7.487237453460693
