Date,CWEN
2016-01-29,7.799164772033691
2016-02-01,7.681351661682129
2016-02-02,7.840397834777832
2016-02-03,7.757928371429443
2016-02-04,7.616552829742432
2016-02-05,7.274899959564209
2016-02-08,7.1276350021362305
2016-02-09,7.1217451095581055
2016-02-10,6.874337196350098
2016-02-11,6.414871692657471
2016-02-12,6.544463634490967
2016-02-16,6.838992595672607
2016-02-17,7.498742580413818
2016-02-18,7.481069564819336
2016-02-19,7.475180625915527
2016-02-22,7.481069564819336
2016-02-23,7.092289447784424
2016-02-24,7.375040054321289
2016-02-25,7.575319766998291
2016-02-26,7.458406925201416
2016-02-29,7.836122989654541
2016-03-01,8.249814987182617
2016-03-02,8.225835800170898
2016-03-03,8.225835800170898
2016-03-04,8.0939302444458
2016-03-07,8.273797988891602
2016-03-08,8.17187213897705
2016-03-09,8.32775592803955
2016-03-10,8.579566955566406
2016-03-11,8.85536003112793
2016-03-14,8.663505554199219
2016-03-15,8.423686027526855
2016-03-16,8.429679870605469
2016-03-17,8.429679870605469
2016-03-18,8.417689323425293
2016-03-21,8.483637809753418
2016-03-22,8.435677528381348
2016-03-23,8.021984100341797
2016-03-24,8.207846641540527
2016-03-28,8.231827735900879
2016-03-29,8.609542846679688
2016-03-30,8.495628356933594
2016-03-31,8.537599563598633
2016-04-01,8.651514053344727
2016-04-04,8.471651077270508
2016-04-05,8.417689323425293
2016-04-06,8.435677528381348
2016-04-07,8.447664260864258
2016-04-08,8.579566955566406
2016-04-11,8.633524894714355
2016-04-12,8.6934814453125
2016-04-13,8.783414840698242
2016-04-14,8.85536003112793
2016-04-15,8.921311378479004
2016-04-18,8.915313720703125
2016-04-19,9.113167762756348
2016-04-20,8.819388389587402
2016-04-21,8.843369483947754
2016-04-22,9.107170104980469
2016-04-25,9.388960838317871
2016-04-26,9.646767616271973
2016-04-27,9.760683059692383
2016-04-28,9.718711853027344
2016-04-29,9.700726509094238
2016-05-02,9.808647155761719
2016-05-03,9.502875328063965
2016-05-04,9.604798316955566
2016-05-05,9.305025100708008
2016-05-06,9.556836128234863
2016-05-09,9.107170104980469
2016-05-10,9.137147903442383
2016-05-11,9.05321216583252
2016-05-12,8.765427589416504
2016-05-13,8.879344940185547
2016-05-16,9.13115406036377
2016-05-17,9.16112995147705
2016-05-18,8.969276428222656
2016-05-19,8.93330192565918
2016-05-20,9.089183807373047
2016-05-23,9.251063346862793
2016-05-24,9.436922073364258
2016-05-25,9.317014694213867
2016-05-26,9.388960838317871
2016-05-27,9.35245132446289
2016-05-31,9.407217025756836
2016-06-01,9.449808120727539
2016-06-02,9.437639236450195
2016-06-03,9.553251266479492
2016-06-06,9.71146011352539
2016-06-07,9.863579750061035
2016-06-08,10.14348316192627
2016-06-09,10.088723182678223
2016-06-10,9.626269340515137
2016-06-13,9.492402076721191
2016-06-14,9.236839294433594
2016-06-15,9.096887588500977
2016-06-16,8.963018417358398
2016-06-17,9.115140914916992
2016-06-20,9.017782211303711
2016-06-21,8.84132194519043
2016-06-22,8.810898780822754
2016-06-23,9.072546005249023
2016-06-24,8.94476318359375
2016-06-27,8.877833366394043
2016-06-28,9.249008178710938
2016-06-29,9.516744613647461
2016-06-30,9.486315727233887
2016-07-01,9.735798835754395
2016-07-05,9.565423011779785
2016-07-06,9.468066215515137
2016-07-07,9.443724632263184
2016-07-08,9.638442993164062
2016-07-11,9.912261009216309
2016-07-12,9.84532642364502
2016-07-13,9.71146011352539
2016-07-14,9.796648025512695
2016-07-15,10.064384460449219
2016-07-18,10.125227928161621
2016-07-19,10.082636833190918
2016-07-20,10.532917976379395
2016-07-21,10.70937728881836
2016-07-22,10.630276679992676
2016-07-25,11.117063522338867
2016-07-26,11.12923812866211
2016-07-27,10.891922950744629
2016-07-28,10.928433418273926
2016-07-29,10.916265487670898
2016-08-01,10.685038566589355
2016-08-02,10.660699844360352
2016-08-03,10.928433418273926
2016-08-04,10.96494197845459
2016-08-05,11.00145435333252
2016-08-08,10.812822341918945
2016-08-09,10.453812599182129
2016-08-10,10.399049758911133
2016-08-11,10.745884895324707
2016-08-12,10.678956985473633
2016-08-15,10.685038566589355
2016-08-16,10.386879920959473
2016-08-17,10.222587585449219
2016-08-18,10.192164421081543
2016-08-19,10.277353286743164
2016-08-22,10.289521217346191
2016-08-23,10.526832580566406
2016-08-24,10.520744323730469
2016-08-25,10.612017631530762
2016-08-26,10.660699844360352
2016-08-29,10.73371696472168
2016-08-30,10.517810821533203
2016-08-31,10.388262748718262
2016-09-01,10.548654556274414
2016-09-02,10.770730018615723
2016-09-06,10.900272369384766
2016-09-07,11.171704292297363
2016-09-08,11.23338794708252
2016-09-09,10.641186714172363
2016-09-12,10.801572799682617
2016-09-13,10.178525924682617
2016-09-14,10.523975372314453
2016-09-15,10.659693717956543
2016-09-16,10.301900863647461
2016-09-19,10.598005294799805
2016-09-20,10.567160606384277
2016-09-21,10.93111801147461
2016-09-22,10.881770133972168
2016-09-23,10.783065795898438
2016-09-26,10.560990333557129
2016-09-27,10.573328971862793
2016-09-28,10.635016441345215
2016-09-29,10.585668563842773
2016-09-30,10.46229076385498
2016-10-03,10.184694290161133
2016-10-04,9.95644760131836
2016-10-05,10.061318397521973
2016-10-06,9.937941551208496
2016-10-07,9.74053955078125
2016-10-10,9.715865135192871
2016-10-11,9.715865135192871
2016-10-12,9.592489242553711
2016-10-13,9.499955177307129
2016-10-14,9.530801773071289
2016-10-17,9.499955177307129
2016-10-18,9.715865135192871
2016-10-19,9.839239120483398
2016-10-20,9.839239120483398
2016-10-21,9.962615966796875
2016-10-24,9.68502140045166
2016-10-25,9.746708869934082
2016-10-26,9.530801773071289
2016-10-27,9.43826961517334
2016-10-28,9.314892768859863
2016-10-31,9.499955177307129
2016-11-01,9.499955177307129
2016-11-02,9.098983764648438
2016-11-03,9.284048080444336
2016-11-04,9.561644554138184
2016-11-07,9.870085716247559
2016-11-08,9.870085716247559
2016-11-09,8.94476318359375
2016-11-10,8.97560977935791
2016-11-11,9.253202438354492
2016-11-14,9.43826961517334
2016-11-15,9.499955177307129
2016-11-16,9.376580238342285
2016-11-17,9.561644554138184
2016-11-18,9.561644554138184
2016-11-21,9.561644554138184
2016-11-22,9.80839729309082
2016-11-23,10.02430534362793
2016-11-25,9.931774139404297
2016-11-28,10.085991859436035
2016-11-29,9.804086685180664
2016-11-30,9.61614990234375
2016-12-01,9.428211212158203
2016-12-02,9.334240913391113
2016-12-05,9.428211212158203
2016-12-06,9.522180557250977
2016-12-07,9.7727632522583
2016-12-08,9.960700988769531
2016-12-09,10.054670333862305
2016-12-12,9.9293794631958
2016-12-13,10.023346900939941
2016-12-14,9.866730690002441
2016-12-15,9.835409164428711
2016-12-16,9.7727632522583
2016-12-19,9.866730690002441
2016-12-20,9.960700988769531
2016-12-21,9.866730690002441
2016-12-22,9.835409164428711
2016-12-23,9.898054122924805
2016-12-27,9.960700988769531
2016-12-28,10.023346900939941
2016-12-29,10.117316246032715
2016-12-30,9.898054122924805
2017-01-03,9.835409164428711
2017-01-04,9.9293794631958
2017-01-05,9.960700988769531
2017-01-06,9.960700988769531
2017-01-09,9.898054122924805
2017-01-10,9.960700988769531
2017-01-11,10.023346900939941
2017-01-12,9.804086685180664
2017-01-13,9.804086685180664
2017-01-17,10.399226188659668
2017-01-18,10.367897987365723
2017-01-19,10.336575508117676
2017-01-20,10.555837631225586
2017-01-23,10.64980697631836
2017-01-24,10.77509880065918
2017-01-25,10.837745666503906
2017-01-26,10.587158203125
2017-01-27,10.399226188659668
2017-01-30,10.336575508117676
2017-01-31,10.618484497070312
2017-02-01,10.524514198303223
2017-02-02,10.461868286132812
2017-02-03,10.806421279907227
2017-02-06,10.64980697631836
2017-02-07,10.587158203125
2017-02-08,10.900389671325684
2017-02-09,10.931711196899414
2017-02-10,11.025680541992188
2017-02-13,10.931711196899414
2017-02-14,11.119650840759277
2017-02-15,11.15097427368164
2017-02-16,11.057000160217285
2017-02-17,10.963033676147461
2017-02-21,11.15097427368164
2017-02-22,11.088327407836914
2017-02-23,11.213618278503418
2017-02-24,11.276267051696777
2017-02-27,11.155494689941406
2017-02-28,11.060148239135742
2017-03-01,10.901238441467285
2017-03-02,10.86945629119873
2017-03-03,10.86945629119873
2017-03-06,10.742324829101562
2017-03-07,10.583416938781738
2017-03-08,10.488070487976074
2017-03-09,10.615200996398926
2017-03-10,10.488070487976074
2017-03-13,10.488070487976074
2017-03-14,10.488070487976074
2017-03-15,10.77410888671875
2017-03-16,10.86945629119873
2017-03-17,10.837674140930176
2017-03-20,10.77410888671875
2017-03-21,10.742324829101562
2017-03-22,10.64698314666748
2017-03-23,10.678765296936035
2017-03-24,10.77410888671875
2017-03-27,10.901238441467285
2017-03-28,10.99658203125
2017-03-29,11.09192943572998
2017-03-30,11.187273979187012
2017-03-31,11.250840187072754
2017-04-03,10.99658203125
2017-04-04,11.123711585998535
2017-04-05,11.123711585998535
2017-04-06,11.123711585998535
2017-04-07,11.028368949890137
2017-04-10,11.155494689941406
2017-04-11,11.282623291015625
2017-04-12,11.346185684204102
2017-04-13,10.93302059173584
2017-04-17,11.123711585998535
2017-04-18,11.060148239135742
2017-04-19,10.93302059173584
2017-04-20,10.99658203125
2017-04-21,11.09192943572998
2017-04-24,11.155494689941406
2017-04-25,11.155494689941406
2017-04-26,11.155494689941406
2017-04-27,11.187273979187012
2017-04-28,11.250840187072754
2017-05-01,10.964801788330078
2017-05-02,10.99658203125
2017-05-03,10.71054744720459
2017-05-04,10.583416938781738
2017-05-05,10.86945629119873
2017-05-08,10.837674140930176
2017-05-09,10.805891990661621
2017-05-10,10.901238441467285
2017-05-11,10.86945629119873
2017-05-12,10.86945629119873
2017-05-15,10.99658203125
2017-05-16,10.93302059173584
2017-05-17,10.901238441467285
2017-05-18,10.837674140930176
2017-05-19,11.060148239135742
2017-05-22,11.282623291015625
2017-05-23,11.187273979187012
2017-05-24,11.441533088684082
2017-05-25,11.473313331604004
2017-05-26,11.664007186889648
2017-05-30,11.515625953674316
2017-05-31,11.418856620788574
2017-06-01,11.612395286560059
2017-06-02,11.547883033752441
2017-06-05,11.386595726013184
2017-06-06,11.386595726013184
2017-06-07,11.322086334228516
2017-06-08,11.418856620788574
2017-06-09,11.451111793518066
2017-06-12,11.354342460632324
2017-06-13,11.418856620788574
2017-06-14,11.289826393127441
2017-06-15,11.289826393127441
2017-06-16,11.322086334228516
2017-06-19,11.160802841186523
2017-06-20,11.193058967590332
2017-06-21,11.128546714782715
2017-06-22,11.741422653198242
2017-06-23,11.483369827270508
2017-06-26,11.676907539367676
2017-06-27,11.547883033752441
2017-06-28,11.483369827270508
2017-06-29,11.418856620788574
2017-06-30,11.354342460632324
2017-07-03,11.225316047668457
2017-07-05,11.160802841186523
2017-07-06,11.064033508300781
2017-07-07,11.031778335571289
2017-07-10,11.225316047668457
2017-07-11,11.064033508300781
2017-07-12,11.354342460632324
2017-07-13,11.257572174072266
2017-07-14,11.547883033752441
2017-07-17,11.709163665771484
2017-07-18,11.805937767028809
2017-07-19,11.902706146240234
2017-07-20,11.934966087341309
2017-07-21,11.902706146240234
2017-07-24,11.999475479125977
2017-07-25,11.87044906616211
2017-07-26,11.902706146240234
2017-07-27,11.999475479125977
2017-07-28,11.967216491699219
2017-07-31,11.999475479125977
2017-08-01,11.967216491699219
2017-08-02,11.773680686950684
2017-08-03,11.87044906616211
2017-08-04,12.19301700592041
2017-08-07,11.902706146240234
2017-08-08,11.8381929397583
2017-08-09,11.805937767028809
2017-08-10,11.967216491699219
2017-08-11,11.967216491699219
2017-08-14,12.128499031066895
2017-08-15,12.160760879516602
2017-08-16,12.128499031066895
2017-08-17,11.676907539367676
2017-08-18,11.87044906616211
2017-08-21,11.999475479125977
2017-08-22,12.19301700592041
2017-08-23,12.225274085998535
2017-08-24,12.19301700592041
2017-08-25,12.160760879516602
2017-08-28,11.999475479125977
2017-08-29,12.031731605529785
2017-08-30,11.953136444091797
2017-08-31,12.116878509521484
2017-09-01,12.247873306274414
2017-09-05,12.247873306274414
2017-09-06,12.05138111114502
2017-09-07,11.854889869689941
2017-09-08,12.05138111114502
2017-09-11,12.182374000549316
2017-09-12,12.08413028717041
2017-09-13,12.116878509521484
2017-09-14,12.280620574951172
2017-09-15,12.411612510681152
2017-09-18,12.280620574951172
2017-09-19,12.313363075256348
2017-09-20,12.44435977935791
2017-09-21,12.542607307434082
2017-09-22,12.706350326538086
2017-09-25,12.837340354919434
2017-09-26,12.837340354919434
2017-09-27,12.80458927154541
2017-09-28,12.837340354919434
2017-09-29,12.640851974487305
2017-10-02,12.411612510681152
2017-10-03,12.411612510681152
2017-10-04,12.149624824523926
2017-10-05,12.313363075256348
2017-10-06,12.34611701965332
2017-10-09,12.378865242004395
2017-10-10,12.44435977935791
2017-10-11,12.215123176574707
2017-10-12,12.509858131408691
2017-10-13,12.542607307434082
2017-10-16,12.411612510681152
2017-10-17,12.411612510681152
2017-10-18,12.44435977935791
2017-10-19,12.34611701965332
2017-10-20,12.411612510681152
2017-10-23,12.215123176574707
2017-10-24,12.280620574951172
2017-10-25,12.215123176574707
2017-10-26,12.149624824523926
2017-10-27,12.247873306274414
2017-10-30,12.149624824523926
2017-10-31,12.182374000549316
2017-11-01,12.116878509521484
2017-11-02,12.182374000549316
2017-11-03,12.640851974487305
2017-11-06,12.608100891113281
2017-11-07,12.837340354919434
2017-11-08,12.80458927154541
2017-11-09,12.837340354919434
2017-11-10,12.80458927154541
2017-11-13,12.870088577270508
2017-11-14,13.06657886505127
2017-11-15,12.902840614318848
2017-11-16,12.935585021972656
2017-11-17,12.902840614318848
2017-11-20,12.706350326538086
2017-11-21,12.608100891113281
2017-11-22,12.80458927154541
2017-11-24,12.837340354919434
2017-11-27,12.837340354919434
2017-11-28,12.935585021972656
2017-11-29,12.870088577270508
2017-11-30,12.662699699401855
2017-12-01,12.729169845581055
2017-12-04,12.363582611083984
2017-12-05,12.330345153808594
2017-12-06,12.263877868652344
2017-12-07,12.297106742858887
2017-12-08,12.330345153808594
2017-12-11,12.4965238571167
2017-12-12,12.430052757263184
2017-12-13,12.430052757263184
2017-12-14,12.46328353881836
2017-12-15,12.363582611083984
2017-12-18,12.4965238571167
2017-12-19,12.363582611083984
2017-12-20,12.263877868652344
2017-12-21,12.396817207336426
2017-12-22,12.430052757263184
2017-12-26,12.4965238571167
2017-12-27,12.4965238571167
2017-12-28,12.562995910644531
2017-12-29,12.562995910644531
2018-01-02,12.89534854888916
2018-01-03,12.762407302856445
2018-01-04,12.562995910644531
2018-01-05,12.629461288452148
2018-01-08,12.762407302856445
2018-01-09,12.59622859954834
2018-01-10,12.363582611083984
2018-01-11,12.4965238571167
2018-01-12,12.430052757263184
2018-01-16,12.263877868652344
2018-01-17,12.23063850402832
2018-01-18,12.297106742858887
2018-01-19,12.330345153808594
2018-01-22,12.430052757263184
2018-01-23,12.729169845581055
2018-01-24,12.695935249328613
2018-01-25,12.795644760131836
2018-01-26,12.729169845581055
2018-01-29,12.529757499694824
2018-01-30,12.562995910644531
2018-01-31,12.562995910644531
2018-02-01,12.529757499694824
2018-02-02,12.263877868652344
2018-02-05,11.898284912109375
2018-02-06,11.399752616882324
2018-02-07,10.901224136352539
2018-02-08,11.16710376739502
2018-02-09,11.200340270996094
2018-02-12,11.000927925109863
2018-02-13,11.000927925109863
2018-02-14,10.83475112915039
2018-02-15,10.867986679077148
2018-02-16,11.067398071289062
2018-02-20,10.867986679077148
2018-02-21,10.535632133483887
2018-02-22,10.70180892944336
2018-02-23,11.100632667541504
2018-02-26,10.934457778930664
2018-02-27,10.768281936645508
2018-02-28,10.597633361816406
2018-03-01,11.105509757995605
2018-03-02,11.105509757995605
2018-03-05,11.037792205810547
2018-03-06,11.071648597717285
2018-03-07,11.105509757995605
2018-03-08,11.173226356506348
2018-03-09,11.342514991760254
2018-03-12,11.477951049804688
2018-03-13,11.376374244689941
2018-03-14,11.5795259475708
2018-03-15,11.44408893585205
2018-03-16,11.511808395385742
2018-03-19,11.681100845336914
2018-03-20,11.71495532989502
2018-03-21,11.681100845336914
2018-03-22,11.782670974731445
2018-03-23,11.511808395385742
2018-03-26,11.681100845336914
2018-03-27,11.545662879943848
2018-03-28,11.64724063873291
2018-03-29,11.511808395385742
2018-04-02,11.477951049804688
2018-04-03,11.5795259475708
2018-04-04,11.64724063873291
2018-04-05,11.74881362915039
2018-04-06,11.681100845336914
2018-04-09,11.85038948059082
2018-04-10,11.71495532989502
2018-04-11,11.71495532989502
2018-04-12,11.477951049804688
2018-04-13,11.5795259475708
2018-04-16,11.81653118133545
2018-04-17,11.951960563659668
2018-04-18,11.918103218078613
2018-04-19,11.951960563659668
2018-04-20,11.951960563659668
2018-04-23,12.019680976867676
2018-04-24,12.05353832244873
2018-04-25,11.951960563659668
2018-04-26,12.121256828308105
2018-04-27,12.155112266540527
2018-04-30,12.05353832244873
2018-05-01,12.05353832244873
2018-05-02,12.019680976867676
2018-05-03,12.256690979003906
2018-05-04,12.425980567932129
2018-05-07,12.425980567932129
2018-05-08,11.951960563659668
2018-05-09,11.85038948059082
2018-05-10,12.087398529052734
2018-05-11,12.019680976867676
2018-05-14,12.05353832244873
2018-05-15,11.951960563659668
2018-05-16,11.884245872497559
2018-05-17,11.782670974731445
2018-05-18,11.85038948059082
2018-05-21,11.884245872497559
2018-05-22,11.918103218078613
2018-05-23,11.951960563659668
2018-05-24,12.087398529052734
2018-05-25,12.188972473144531
2018-05-29,12.155112266540527
2018-05-30,12.155112266540527
2018-05-31,12.057961463928223
2018-06-01,11.851255416870117
2018-06-04,12.057961463928223
2018-06-05,11.885703086853027
2018-06-06,11.782350540161133
2018-06-07,11.816801071166992
2018-06-08,11.747896194458008
2018-06-11,11.851255416870117
2018-06-12,12.126861572265625
2018-06-13,12.092413902282715
2018-06-14,11.954607963562012
2018-06-15,11.885703086853027
2018-06-18,11.989057540893555
2018-06-19,11.885703086853027
2018-06-20,11.713446617126465
2018-06-21,11.678997039794922
2018-06-22,11.851255416870117
2018-06-25,11.954607963562012
2018-06-26,11.989057540893555
2018-06-27,11.92015266418457
2018-06-28,11.92015266418457
2018-06-29,11.851255416870117
2018-07-02,11.954607963562012
2018-07-03,12.092413902282715
2018-07-05,12.126861572265625
2018-07-06,12.299121856689453
2018-07-09,12.02350902557373
2018-07-10,12.092413902282715
2018-07-11,12.092413902282715
2018-07-12,12.230218887329102
2018-07-13,12.333571434020996
2018-07-16,12.505830764770508
2018-07-17,12.471379280090332
2018-07-18,12.368025779724121
2018-07-19,12.505830764770508
2018-07-20,12.333571434020996
2018-07-23,12.40247631072998
2018-07-24,12.368025779724121
2018-07-25,12.299121856689453
2018-07-26,12.505830764770508
2018-07-27,12.436922073364258
2018-07-30,12.54028034210205
2018-07-31,12.815892219543457
2018-08-01,12.712538719177246
2018-08-02,12.98814582824707
2018-08-03,12.60918140411377
2018-08-06,12.850342750549316
2018-08-07,12.815892219543457
2018-08-08,12.953697204589844
2018-08-09,13.16040325164795
2018-08-10,13.091501235961914
2018-08-13,13.125954627990723
2018-08-14,13.401567459106445
2018-08-15,13.504915237426758
2018-08-16,13.677176475524902
2018-08-17,13.71162223815918
2018-08-20,14.021684646606445
2018-08-21,13.95278263092041
2018-08-22,13.883881568908691
2018-08-23,13.81497859954834
2018-08-24,14.05614185333252
2018-08-27,14.125040054321289
2018-08-28,13.91833209991455
2018-08-29,13.849428176879883
2018-08-30,14.05614185333252
2018-08-31,13.89513874053955
2018-09-04,14.070135116577148
2018-09-05,14.00013542175293
2018-09-06,14.070135116577148
2018-09-07,13.860136985778809
2018-09-10,13.790138244628906
2018-09-11,13.860136985778809
2018-09-12,14.070135116577148
2018-09-13,14.14013957977295
2018-09-14,14.070135116577148
2018-09-17,14.105137825012207
2018-09-18,14.14013957977295
2018-09-19,13.860136985778809
2018-09-20,13.965139389038086
2018-09-21,14.00013542175293
2018-09-24,13.89513874053955
2018-09-25,13.440134048461914
2018-09-26,13.37013053894043
2018-09-27,13.37013053894043
2018-09-28,13.475133895874023
2018-10-01,13.496132850646973
2018-10-02,13.629136085510254
2018-10-03,13.67113208770752
2018-10-04,13.601134300231934
2018-10-05,13.67113208770752
2018-10-08,13.790138244628906
2018-10-09,13.89513874053955
2018-10-10,13.76213264465332
2018-10-11,13.6221342086792
2018-10-12,13.685137748718262
2018-10-15,13.755135536193848
2018-10-16,13.930135726928711
2018-10-17,13.8041353225708
2018-10-18,13.734135627746582
2018-10-19,13.846136093139648
2018-10-22,13.90213680267334
2018-10-23,13.720131874084473
2018-10-24,13.685137748718262
2018-10-25,13.748140335083008
2018-10-26,13.580134391784668
2018-10-29,13.531132698059082
2018-10-30,13.720131874084473
2018-10-31,13.727134704589844
2018-11-01,13.699135780334473
2018-11-02,13.643134117126465
2018-11-05,13.790138244628906
2018-11-06,13.727134704589844
2018-11-07,13.790138244628906
2018-11-08,13.90213680267334
2018-11-09,13.853137016296387
2018-11-12,13.727134704589844
2018-11-13,13.3771333694458
2018-11-14,11.963119506835938
2018-11-15,11.459114074707031
2018-11-16,12.593122482299805
2018-11-19,12.761124610900879
2018-11-20,12.593122482299805
2018-11-21,12.579121589660645
2018-11-23,12.607128143310547
2018-11-26,12.684124946594238
2018-11-27,12.754125595092773
2018-11-28,12.789127349853516
2018-11-29,12.810125350952148
2018-11-30,13.017580032348633
2018-12-03,13.031839370727539
2018-12-04,12.903514862060547
2018-12-06,12.960549354553223
2018-12-07,12.996192932128906
2018-12-10,12.86786937713623
2018-12-11,12.817970275878906
2018-12-12,12.83222770690918
2018-12-13,13.031839370727539
2018-12-14,13.003321647644043
2018-12-17,12.425874710083008
2018-12-18,12.340323448181152
2018-12-19,12.240518569946289
2018-12-20,12.012391090393066
2018-12-21,11.827032089233398
2018-12-24,11.413554191589355
2018-12-26,12.04803466796875
2018-12-27,11.983870506286621
2018-12-28,12.26903247833252
2018-12-31,12.2975492477417
2019-01-02,12.261905670166016
2019-01-03,12.11932373046875
2019-01-04,12.568452835083008
2019-01-07,12.06229305267334
2019-01-08,11.392165184020996
2019-01-09,11.463455200195312
2019-01-10,11.720099449157715
2019-01-11,11.57751750946045
2019-01-14,10.19449234008789
2019-01-15,10.044778823852539
2019-01-16,10.251524925231934
2019-01-17,10.707780838012695
2019-01-18,10.943038940429688
2019-01-22,10.814714431762695
2019-01-23,11.085616111755371
2019-01-24,11.513359069824219
2019-01-25,10.793328285217285
2019-01-28,10.871747970581055
