Date,FRSH
2022-01-14,23.100000381469727
2022-01-18,22.700000762939453
2022-01-19,21.920000076293945
2022-01-20,22.110000610351562
2022-01-21,20.700000762939453
2022-01-24,21.040000915527344
2022-01-25,20.610000610351562
2022-01-26,21.459999084472656
2022-01-27,20.600000381469727
2022-01-28,20.31999969482422
2022-01-31,21.75
2022-02-01,22.530000686645508
2022-02-02,21.309999465942383
2022-02-03,19.010000228881836
2022-02-04,20.84000015258789
2022-02-07,22.079999923706055
2022-02-08,22.530000686645508
2022-02-09,23.489999771118164
2022-02-10,22.459999084472656
2022-02-11,18.40999984741211
2022-02-14,20.40999984741211
2022-02-15,22.149999618530273
2022-02-16,21.850000381469727
2022-02-17,19.25
2022-02-18,18.969999313354492
2022-02-22,18.600000381469727
2022-02-23,16.75
2022-02-24,17.6299991607666
2022-02-25,17.969999313354492
2022-02-28,18.31999969482422
2022-03-01,19.190000534057617
2022-03-02,18.93000030517578
2022-03-03,17.639999389648438
2022-03-04,17.020000457763672
2022-03-07,15.899999618530273
2022-03-08,16.3700008392334
2022-03-09,18.229999542236328
2022-03-10,17.8700008392334
2022-03-11,17.209999084472656
2022-03-14,16.899999618530273
2022-03-15,16.93000030517578
2022-03-16,18.520000457763672
2022-03-17,19.149999618530273
2022-03-18,20.059999465942383
2022-03-21,20.040000915527344
2022-03-22,20.110000610351562
2022-03-23,20.520000457763672
2022-03-24,19.559999465942383
2022-03-25,20.100000381469727
2022-03-28,20.610000610351562
2022-03-29,20.780000686645508
2022-03-30,19.940000534057617
2022-03-31,17.920000076293945
2022-04-01,17.959999084472656
2022-04-04,19.690000534057617
2022-04-05,18.579999923706055
2022-04-06,17.639999389648438
2022-04-07,17.020000457763672
2022-04-08,16.440000534057617
2022-04-11,17.709999084472656
2022-04-12,18.3799991607666
2022-04-13,19.06999969482422
2022-04-14,19.1200008392334
2022-04-18,18.190000534057617
2022-04-19,19.610000610351562
2022-04-20,18.360000610351562
2022-04-21,17.860000610351562
2022-04-22,17.780000686645508
2022-04-25,18.81999969482422
2022-04-26,17.420000076293945
2022-04-27,17.600000381469727
2022-04-28,18.940000534057617
2022-04-29,18.170000076293945
2022-05-02,18.110000610351562
2022-05-03,16.959999084472656
2022-05-04,16.81999969482422
2022-05-05,15.989999771118164
2022-05-06,15.770000457763672
2022-05-09,14.069999694824219
2022-05-10,14.479999542236328
2022-05-11,13.5
2022-05-12,14.539999961853027
2022-05-13,16.190000534057617
2022-05-16,15.319999694824219
2022-05-17,15.5600004196167
2022-05-18,15.140000343322754
2022-05-19,15.800000190734863
2022-05-20,15.880000114440918
2022-05-23,15.6899995803833
2022-05-24,13.859999656677246
2022-05-25,14.15999984741211
2022-05-26,14.520000457763672
2022-05-27,16.09000015258789
2022-05-31,15.760000228881836
2022-06-01,15.319999694824219
2022-06-02,16.25
2022-06-03,15.359999656677246
2022-06-06,15.479999542236328
2022-06-07,15.079999923706055
2022-06-08,15.649999618530273
2022-06-09,14.319999694824219
2022-06-10,12.350000381469727
2022-06-13,11.34000015258789
2022-06-14,11.0
2022-06-15,11.1899995803833
2022-06-16,10.880000114440918
2022-06-17,11.300000190734863
2022-06-21,11.449999809265137
2022-06-22,11.170000076293945
2022-06-23,12.029999732971191
2022-06-24,13.5
2022-06-27,13.460000038146973
2022-06-28,13.079999923706055
2022-06-29,13.079999923706055
2022-06-30,13.149999618530273
2022-07-01,13.470000267028809
2022-07-05,14.770000457763672
2022-07-06,14.859999656677246
2022-07-07,15.220000267028809
2022-07-08,15.279999732971191
2022-07-11,14.890000343322754
2022-07-12,13.119999885559082
2022-07-13,12.770000457763672
2022-07-14,11.989999771118164
2022-07-15,12.25
2022-07-18,12.640000343322754
2022-07-19,12.829999923706055
2022-07-20,13.75
2022-07-21,13.8100004196167
2022-07-22,13.029999732971191
2022-07-25,12.510000228881836
2022-07-26,11.720000267028809
2022-07-27,12.5
2022-07-28,12.829999923706055
2022-07-29,13.109999656677246
2022-08-01,13.470000267028809
2022-08-02,13.949999809265137
2022-08-03,15.119999885559082
2022-08-04,15.399999618530273
2022-08-05,15.3100004196167
2022-08-08,15.899999618530273
2022-08-09,15.010000228881836
2022-08-10,16.450000762939453
2022-08-11,16.329999923706055
2022-08-12,16.829999923706055
2022-08-15,16.3700008392334
2022-08-16,16.3799991607666
2022-08-17,15.770000457763672
2022-08-18,15.649999618530273
2022-08-19,14.390000343322754
2022-08-22,13.630000114440918
2022-08-23,13.989999771118164
2022-08-24,14.15999984741211
2022-08-25,14.569999694824219
2022-08-26,13.989999771118164
2022-08-29,13.479999542236328
2022-08-30,13.5
2022-08-31,13.609999656677246
2022-09-01,13.380000114440918
2022-09-02,13.300000190734863
2022-09-06,13.399999618530273
2022-09-07,13.359999656677246
2022-09-08,13.869999885559082
2022-09-09,14.470000267028809
2022-09-12,15.119999885559082
2022-09-13,14.40999984741211
2022-09-14,15.84000015258789
2022-09-15,15.609999656677246
2022-09-16,14.779999732971191
2022-09-19,14.850000381469727
2022-09-20,14.539999961853027
2022-09-21,14.039999961853027
2022-09-22,13.390000343322754
2022-09-23,13.270000457763672
2022-09-26,12.90999984741211
2022-09-27,13.520000457763672
2022-09-28,14.229999542236328
2022-09-29,13.5
2022-09-30,12.970000267028809
2022-10-03,13.899999618530273
2022-10-04,14.869999885559082
2022-10-05,14.930000305175781
2022-10-06,14.670000076293945
2022-10-07,13.65999984741211
2022-10-10,12.850000381469727
2022-10-11,12.9399995803833
2022-10-12,12.920000076293945
2022-10-13,12.979999542236328
2022-10-14,12.520000457763672
2022-10-17,13.40999984741211
2022-10-18,13.6899995803833
2022-10-19,12.989999771118164
2022-10-20,13.069999694824219
2022-10-21,13.229999542236328
2022-10-24,12.789999961853027
2022-10-25,13.84000015258789
2022-10-26,13.15999984741211
2022-10-27,13.680000305175781
2022-10-28,13.779999732971191
2022-10-31,13.59000015258789
2022-11-01,13.15999984741211
2022-11-02,12.239999771118164
2022-11-03,12.489999771118164
2022-11-04,12.319999694824219
2022-11-07,12.930000305175781
2022-11-08,13.550000190734863
2022-11-09,12.800000190734863
2022-11-10,14.109999656677246
2022-11-11,14.729999542236328
2022-11-14,14.260000228881836
2022-11-15,14.850000381469727
2022-11-16,13.960000038146973
2022-11-17,13.079999923706055
2022-11-18,12.970000267028809
2022-11-21,12.75
2022-11-22,13.029999732971191
2022-11-23,13.930000305175781
2022-11-25,14.0
2022-11-28,14.279999732971191
2022-11-29,14.050000190734863
2022-11-30,14.779999732971191
2022-12-01,15.1899995803833
2022-12-02,15.1899995803833
2022-12-05,14.220000267028809
2022-12-06,13.779999732971191
2022-12-07,14.010000228881836
2022-12-08,14.880000114440918
2022-12-09,14.720000267028809
2022-12-12,15.579999923706055
2022-12-13,14.960000038146973
2022-12-14,15.149999618530273
2022-12-15,14.630000114440918
2022-12-16,14.680000305175781
2022-12-19,14.0600004196167
2022-12-20,14.5
2022-12-21,14.609999656677246
2022-12-22,14.0600004196167
2022-12-23,13.84000015258789
2022-12-27,13.779999732971191
2022-12-28,13.760000228881836
2022-12-29,14.520000457763672
2022-12-30,14.710000038146973
2023-01-03,14.829999923706055
2023-01-04,14.90999984741211
2023-01-05,14.319999694824219
2023-01-06,14.25
2023-01-09,14.350000381469727
2023-01-10,14.3100004196167
2023-01-11,14.5600004196167
2023-01-12,14.90999984741211
2023-01-13,15.069999694824219
2023-01-17,16.200000762939453
2023-01-18,15.720000267028809
2023-01-19,15.170000076293945
2023-01-20,15.0
2023-01-23,15.229999542236328
2023-01-24,15.3100004196167
2023-01-25,15.319999694824219
2023-01-26,15.949999809265137
2023-01-27,16.889999389648438
2023-01-30,16.270000457763672
2023-01-31,16.18000030517578
2023-02-01,16.959999084472656
2023-02-02,17.56999969482422
2023-02-03,16.260000228881836
2023-02-06,16.270000457763672
2023-02-07,16.389999389648438
2023-02-08,16.93000030517578
2023-02-09,15.789999961853027
2023-02-10,15.819999694824219
2023-02-13,15.970000267028809
2023-02-14,16.579999923706055
2023-02-15,16.559999465942383
2023-02-16,15.770000457763672
2023-02-17,15.760000228881836
2023-02-21,15.300000190734863
2023-02-22,15.3100004196167
2023-02-23,15.34000015258789
2023-02-24,14.890000343322754
2023-02-27,14.899999618530273
2023-02-28,14.9399995803833
2023-03-01,14.5
2023-03-02,14.760000228881836
2023-03-03,15.5600004196167
2023-03-06,15.59000015258789
2023-03-07,15.510000228881836
2023-03-08,15.399999618530273
2023-03-09,14.619999885559082
2023-03-10,13.640000343322754
2023-03-13,14.010000228881836
2023-03-14,14.430000305175781
2023-03-15,14.300000190734863
2023-03-16,14.010000228881836
2023-03-17,13.729999542236328
2023-03-20,13.510000228881836
2023-03-21,13.949999809265137
2023-03-22,13.420000076293945
2023-03-23,13.84000015258789
2023-03-24,13.84000015258789
2023-03-27,13.84000015258789
2023-03-28,14.050000190734863
2023-03-29,14.4399995803833
2023-03-30,14.739999771118164
2023-03-31,15.359999656677246
2023-04-03,15.220000267028809
2023-04-04,15.170000076293945
2023-04-05,14.539999961853027
2023-04-06,14.8100004196167
2023-04-10,14.770000457763672
2023-04-11,14.40999984741211
2023-04-12,14.130000114440918
2023-04-13,14.289999961853027
2023-04-14,13.989999771118164
2023-04-17,14.6899995803833
2023-04-18,14.699999809265137
2023-04-19,14.800000190734863
2023-04-20,14.90999984741211
2023-04-21,15.100000381469727
2023-04-24,14.329999923706055
2023-04-25,13.449999809265137
2023-04-26,13.699999809265137
2023-04-27,13.779999732971191
2023-04-28,13.359999656677246
2023-05-01,13.279999732971191
2023-05-02,12.850000381469727
2023-05-03,12.890000343322754
2023-05-04,12.579999923706055
2023-05-05,13.130000114440918
2023-05-08,13.479999542236328
2023-05-09,13.430000305175781
2023-05-10,13.649999618530273
2023-05-11,13.680000305175781
2023-05-12,14.100000381469727
2023-05-15,14.739999771118164
2023-05-16,14.399999618530273
2023-05-17,14.609999656677246
2023-05-18,15.34000015258789
2023-05-19,15.34000015258789
2023-05-22,15.600000381469727
2023-05-23,15.229999542236328
2023-05-24,15.130000114440918
2023-05-25,14.4399995803833
2023-05-26,14.65999984741211
2023-05-30,14.850000381469727
2023-05-31,15.760000228881836
2023-06-01,15.479999542236328
2023-06-02,15.65999984741211
2023-06-05,15.760000228881836
2023-06-06,16.1299991607666
2023-06-07,15.90999984741211
2023-06-08,15.699999809265137
2023-06-09,15.670000076293945
2023-06-12,16.170000076293945
2023-06-13,16.729999542236328
2023-06-14,17.1299991607666
2023-06-15,17.219999313354492
2023-06-16,16.719999313354492
2023-06-20,16.940000534057617
2023-06-21,16.309999465942383
2023-06-22,16.520000457763672
2023-06-23,16.209999084472656
2023-06-26,15.880000114440918
2023-06-27,16.700000762939453
2023-06-28,17.200000762939453
2023-06-29,17.600000381469727
2023-06-30,17.579999923706055
2023-07-03,17.610000610351562
2023-07-05,16.5
2023-07-06,16.170000076293945
2023-07-07,16.299999237060547
2023-07-10,16.540000915527344
2023-07-11,17.09000015258789
2023-07-12,17.40999984741211
2023-07-13,17.649999618530273
2023-07-14,17.559999465942383
2023-07-17,17.6200008392334
2023-07-18,17.65999984741211
2023-07-19,18.079999923706055
2023-07-20,17.549999237060547
2023-07-21,16.969999313354492
2023-07-24,16.809999465942383
2023-07-25,17.0
2023-07-26,17.40999984741211
2023-07-27,17.290000915527344
2023-07-28,17.6200008392334
2023-07-31,18.65999984741211
2023-08-01,18.239999771118164
2023-08-02,21.610000610351562
2023-08-03,21.3799991607666
2023-08-04,20.920000076293945
2023-08-07,21.709999084472656
2023-08-08,21.450000762939453
2023-08-09,21.899999618530273
2023-08-10,22.5
2023-08-11,22.479999542236328
2023-08-14,22.760000228881836
2023-08-15,22.40999984741211
2023-08-16,22.079999923706055
2023-08-17,21.100000381469727
2023-08-18,21.450000762939453
2023-08-21,21.040000915527344
2023-08-22,20.899999618530273
2023-08-23,20.790000915527344
2023-08-24,20.670000076293945
2023-08-25,21.149999618530273
2023-08-28,21.200000762939453
2023-08-29,21.389999389648438
2023-08-30,21.889999389648438
2023-08-31,21.8700008392334
2023-09-01,22.299999237060547
2023-09-05,22.229999542236328
2023-09-06,22.940000534057617
2023-09-07,23.1200008392334
2023-09-08,21.899999618530273
2023-09-11,22.229999542236328
2023-09-12,21.68000030517578
2023-09-13,20.950000762939453
2023-09-14,20.559999465942383
2023-09-15,20.010000228881836
2023-09-18,19.889999389648438
2023-09-19,19.979999542236328
2023-09-20,20.09000015258789
2023-09-21,19.5
2023-09-22,19.3799991607666
2023-09-25,19.40999984741211
2023-09-26,18.719999313354492
2023-09-27,19.295000076293945
2023-09-28,19.559999465942383
2023-09-29,19.920000076293945
2023-10-02,19.3700008392334
2023-10-03,18.600000381469727
2023-10-04,18.90999984741211
2023-10-05,18.81999969482422
2023-10-06,19.510000228881836
2023-10-09,19.100000381469727
2023-10-10,18.700000762939453
2023-10-11,18.700000762939453
2023-10-12,17.920000076293945
2023-10-13,17.739999771118164
2023-10-16,18.579999923706055
2023-10-17,19.049999237060547
2023-10-18,18.920000076293945
2023-10-19,18.959999084472656
2023-10-20,18.549999237060547
2023-10-23,18.290000915527344
2023-10-24,18.6299991607666
2023-10-25,17.709999084472656
2023-10-26,17.670000076293945
2023-10-27,17.670000076293945
2023-10-30,17.6200008392334
2023-10-31,17.940000534057617
2023-11-01,17.549999237060547
2023-11-02,18.239999771118164
2023-11-03,19.0
2023-11-06,18.31999969482422
2023-11-07,18.920000076293945
2023-11-08,18.25
2023-11-09,17.049999237060547
2023-11-10,17.450000762939453
2023-11-13,17.18000030517578
2023-11-14,18.31999969482422
2023-11-15,18.170000076293945
2023-11-16,17.760000228881836
2023-11-17,18.559999465942383
2023-11-20,18.920000076293945
2023-11-21,18.75
2023-11-22,18.889999389648438
2023-11-24,18.889999389648438
2023-11-27,18.959999084472656
2023-11-28,19.489999771118164
2023-11-29,20.450000762939453
2023-11-30,20.020000457763672
2023-12-01,21.209999084472656
2023-12-04,20.6299991607666
2023-12-05,20.8799991607666
2023-12-06,20.5
2023-12-07,20.06999969482422
2023-12-08,20.260000228881836
2023-12-11,20.530000686645508
2023-12-12,21.239999771118164
2023-12-13,22.190000534057617
2023-12-14,23.540000915527344
2023-12-15,24.149999618530273
2023-12-18,24.190000534057617
2023-12-19,24.479999542236328
2023-12-20,23.559999465942383
2023-12-21,24.079999923706055
2023-12-22,23.959999084472656
2023-12-26,23.84000015258789
2023-12-27,23.729999542236328
2023-12-28,24.0
2023-12-29,23.489999771118164
2024-01-02,22.079999923706055
2024-01-03,21.510000228881836
2024-01-04,21.469999313354492
2024-01-05,21.90999984741211
2024-01-08,22.700000762939453
2024-01-09,22.860000610351562
2024-01-10,23.31999969482422
2024-01-11,23.469999313354492
2024-01-12,23.59000015258789
2024-01-16,23.280000686645508
2024-01-17,22.3799991607666
2024-01-18,22.299999237060547
2024-01-19,21.239999771118164
2024-01-22,21.969999313354492
2024-01-23,21.979999542236328
2024-01-24,21.65999984741211
2024-01-25,21.889999389648438
2024-01-26,22.139999389648438
2024-01-29,23.290000915527344
2024-01-30,23.1200008392334
2024-01-31,22.200000762939453
2024-02-01,22.760000228881836
2024-02-02,22.329999923706055
2024-02-05,21.65999984741211
2024-02-06,21.81999969482422
2024-02-07,21.149999618530273
2024-02-08,21.360000610351562
2024-02-09,21.709999084472656
2024-02-12,21.579999923706055
2024-02-13,20.739999771118164
2024-02-14,21.270000457763672
2024-02-15,20.709999084472656
2024-02-16,20.690000534057617
2024-02-20,20.950000762939453
2024-02-21,20.329999923706055
2024-02-22,20.139999389648438
2024-02-23,20.25
2024-02-26,20.43000030517578
2024-02-27,20.8799991607666
2024-02-28,20.110000610351562
2024-02-29,20.440000534057617
2024-03-01,20.260000228881836
2024-03-04,19.719999313354492
2024-03-05,18.3700008392334
2024-03-06,18.639999389648438
2024-03-07,18.549999237060547
2024-03-08,18.6299991607666
2024-03-11,19.09000015258789
2024-03-12,18.65999984741211
2024-03-13,18.739999771118164
2024-03-14,18.030000686645508
2024-03-15,17.770000457763672
2024-03-18,17.969999313354492
2024-03-19,18.350000381469727
2024-03-20,18.59000015258789
2024-03-21,18.5
2024-03-22,18.290000915527344
2024-03-25,18.229999542236328
2024-03-26,17.920000076293945
2024-03-27,18.09000015258789
2024-03-28,18.209999084472656
2024-04-01,18.25
2024-04-02,17.790000915527344
2024-04-03,17.65999984741211
2024-04-04,18.010000228881836
2024-04-05,18.170000076293945
2024-04-08,18.639999389648438
2024-04-09,18.760000228881836
2024-04-10,17.959999084472656
2024-04-11,18.280000686645508
2024-04-12,17.959999084472656
2024-04-15,17.100000381469727
2024-04-16,17.299999237060547
2024-04-17,17.690000534057617
2024-04-18,17.649999618530273
2024-04-19,17.59000015258789
2024-04-22,18.15999984741211
2024-04-23,18.350000381469727
2024-04-24,18.520000457763672
2024-04-25,18.559999465942383
2024-04-26,18.440000534057617
2024-04-29,18.420000076293945
2024-04-30,17.850000381469727
2024-05-01,18.25
2024-05-02,14.670000076293945
2024-05-03,14.029999732971191
2024-05-06,14.130000114440918
2024-05-07,14.260000228881836
2024-05-08,13.819999694824219
2024-05-09,13.829999923706055
2024-05-10,13.710000038146973
2024-05-13,13.739999771118164
2024-05-14,13.75
2024-05-15,13.9399995803833
2024-05-16,13.84000015258789
2024-05-17,13.640000343322754
2024-05-20,14.140000343322754
2024-05-21,13.739999771118164
2024-05-22,13.75
2024-05-23,13.289999961853027
2024-05-24,13.239999771118164
2024-05-28,13.369999885559082
2024-05-29,13.649999618530273
2024-05-30,13.15999984741211
2024-05-31,12.880000114440918
2024-06-03,12.739999771118164
2024-06-04,12.670000076293945
2024-06-05,12.890000343322754
2024-06-06,13.029999732971191
2024-06-07,12.729999542236328
2024-06-10,12.800000190734863
2024-06-11,12.779999732971191
2024-06-12,12.649999618530273
2024-06-13,12.319999694824219
2024-06-14,12.3100004196167
2024-06-17,12.319999694824219
2024-06-18,12.100000381469727
2024-06-20,12.180000305175781
2024-06-21,12.510000228881836
2024-06-24,12.350000381469727
2024-06-25,12.210000038146973
2024-06-26,12.430000305175781
2024-06-27,12.6899995803833
2024-06-28,12.6899995803833
2024-07-01,12.8100004196167
2024-07-02,13.039999961853027
2024-07-03,12.739999771118164
2024-07-05,12.869999885559082
2024-07-08,12.699999809265137
2024-07-09,12.319999694824219
2024-07-10,12.380000114440918
2024-07-11,12.760000228881836
2024-07-12,12.899999618530273
2024-07-15,13.40999984741211
2024-07-16,13.630000114440918
2024-07-17,13.470000267028809
2024-07-18,13.1899995803833
2024-07-19,13.09000015258789
2024-07-22,13.109999656677246
2024-07-23,13.170000076293945
2024-07-24,12.720000267028809
2024-07-25,13.239999771118164
2024-07-26,13.5
2024-07-29,13.3100004196167
2024-07-30,13.279999732971191
2024-07-31,12.5
2024-08-01,11.970000267028809
2024-08-02,11.670000076293945
2024-08-05,11.3100004196167
2024-08-06,11.149999618530273
2024-08-07,11.039999961853027
2024-08-08,11.279999732971191
2024-08-09,11.25
2024-08-12,11.15999984741211
2024-08-13,11.239999771118164
2024-08-14,11.069999694824219
2024-08-15,11.350000381469727
2024-08-16,11.479999542236328
2024-08-19,11.75
2024-08-20,12.130000114440918
2024-08-21,12.0
2024-08-22,11.59000015258789
2024-08-23,11.949999809265137
2024-08-26,12.140000343322754
2024-08-27,12.140000343322754
2024-08-28,11.630000114440918
2024-08-29,11.720000267028809
2024-08-30,11.680000305175781
2024-09-03,11.529999732971191
2024-09-04,11.550000190734863
2024-09-05,11.489999771118164
2024-09-06,11.350000381469727
2024-09-09,11.550000190734863
2024-09-10,11.229999542236328
2024-09-11,11.1899995803833
2024-09-12,11.1899995803833
2024-09-13,11.319999694824219
2024-09-16,11.119999885559082
2024-09-17,11.270000457763672
2024-09-18,11.15999984741211
2024-09-19,11.569999694824219
2024-09-20,11.329999923706055
2024-09-23,11.25
2024-09-24,11.3100004196167
2024-09-25,10.960000038146973
2024-09-26,11.039999961853027
2024-09-27,11.4399995803833
2024-09-30,11.479999542236328
2024-10-01,11.199999809265137
2024-10-02,11.010000228881836
2024-10-03,10.880000114440918
2024-10-04,11.239999771118164
2024-10-07,11.020000457763672
2024-10-08,11.039999961853027
2024-10-09,11.210000038146973
2024-10-10,11.15999984741211
2024-10-11,11.470000267028809
2024-10-14,11.390000343322754
2024-10-15,11.510000228881836
2024-10-16,11.300000190734863
2024-10-17,11.279999732971191
2024-10-18,11.300000190734863
2024-10-21,11.279999732971191
2024-10-22,11.399999618530273
2024-10-23,11.15999984741211
2024-10-24,11.600000381469727
2024-10-25,11.619999885559082
2024-10-28,11.6899995803833
2024-10-29,11.789999961853027
2024-10-30,11.869999885559082
2024-10-31,11.699999809265137
2024-11-01,12.050000190734863
2024-11-04,12.229999542236328
2024-11-05,12.4399995803833
2024-11-06,13.09000015258789
2024-11-07,16.81999969482422
2024-11-08,16.440000534057617
2024-11-11,16.510000228881836
2024-11-12,16.5
2024-11-13,16.6299991607666
2024-11-14,16.31999969482422
2024-11-15,15.729999542236328
2024-11-18,15.010000228881836
2024-11-19,14.989999771118164
2024-11-20,15.279999732971191
2024-11-21,16.540000915527344
2024-11-22,16.540000915527344
2024-11-25,16.450000762939453
2024-11-26,16.31999969482422
2024-11-27,15.829999923706055
2024-11-29,15.989999771118164
2024-12-02,16.100000381469727
2024-12-03,15.979999542236328
2024-12-04,16.350000381469727
2024-12-05,16.09000015258789
2024-12-06,16.610000610351562
2024-12-09,16.81999969482422
2024-12-10,16.40999984741211
2024-12-11,16.959999084472656
2024-12-12,16.889999389648438
2024-12-13,16.549999237060547
2024-12-16,17.020000457763672
2024-12-17,16.790000915527344
2024-12-18,15.65999984741211
2024-12-19,15.399999618530273
2024-12-20,15.329999923706055
2024-12-23,15.59000015258789
2024-12-24,15.899999618530273
2024-12-26,16.059999465942383
2024-12-27,15.9399995803833
2024-12-30,16.0
2024-12-31,16.170000076293945
2025-01-02,15.899999618530273
2025-01-03,16.06999969482422
2025-01-06,16.329999923706055
2025-01-07,16.1299991607666
2025-01-08,16.149999618530273
2025-01-10,15.59000015258789
2025-01-13,15.600000381469727
2025-01-14,16.1299991607666
2025-01-15,16.770000457763672
2025-01-16,17.459999084472656
2025-01-17,17.440000534057617
2025-01-21,17.440000534057617
2025-01-22,17.270000457763672
2025-01-23,18.040000915527344
2025-01-24,18.299999237060547
2025-01-27,17.989999771118164
2025-01-28,19.75
2025-01-29,19.299999237060547
2025-01-30,18.600000381469727
2025-01-31,18.600000381469727
2025-02-03,18.459999084472656
2025-02-04,18.489999771118164
2025-02-05,18.5
2025-02-06,18.360000610351562
2025-02-07,17.889999389648438
2025-02-10,18.299999237060547
2025-02-11,17.860000610351562
2025-02-12,17.799999237060547
2025-02-13,17.43000030517578
2025-02-14,17.049999237060547
2025-02-18,17.600000381469727
2025-02-19,17.649999618530273
2025-02-20,18.1200008392334
2025-02-21,17.309999465942383
2025-02-24,17.200000762939453
2025-02-25,17.010000228881836
2025-02-26,17.309999465942383
2025-02-27,17.06999969482422
2025-02-28,17.059999465942383
2025-03-03,16.329999923706055
2025-03-04,16.360000610351562
2025-03-05,16.6299991607666
2025-03-06,15.949999809265137
2025-03-07,15.800000190734863
2025-03-10,14.859999656677246
2025-03-11,14.84000015258789
2025-03-12,14.819999694824219
2025-03-13,14.350000381469727
2025-03-14,14.880000114440918
2025-03-17,15.220000267028809
2025-03-18,15.1899995803833
2025-03-19,15.470000267028809
2025-03-20,15.289999961853027
2025-03-21,15.539999961853027
2025-03-24,15.949999809265137
2025-03-25,16.450000762939453
2025-03-26,15.930000305175781
2025-03-27,15.15999984741211
2025-03-28,14.529999732971191
2025-03-31,14.109999656677246
2025-04-01,14.329999923706055
2025-04-02,14.59000015258789
2025-04-03,13.100000381469727
2025-04-04,12.289999961853027
2025-04-07,12.15999984741211
2025-04-08,12.079999923706055
2025-04-09,13.220000267028809
2025-04-10,12.569999694824219
2025-04-11,12.529999732971191
2025-04-14,12.680000305175781
2025-04-15,12.829999923706055
2025-04-16,12.539999961853027
2025-04-17,12.600000381469727
2025-04-21,12.069999694824219
2025-04-22,12.210000038146973
2025-04-23,12.779999732971191
2025-04-24,13.640000343322754
2025-04-25,14.069999694824219
2025-04-28,14.130000114440918
2025-04-29,14.34000015258789
2025-04-30,14.770000457763672
2025-05-01,14.479999542236328
2025-05-02,14.699999809265137
2025-05-05,14.5
2025-05-06,14.279999732971191
2025-05-07,14.220000267028809
2025-05-08,14.729999542236328
2025-05-09,14.5600004196167
2025-05-12,15.670000076293945
2025-05-13,15.979999542236328
2025-05-14,15.739999771118164
2025-05-15,15.479999542236328
2025-05-16,15.489999771118164
2025-05-19,14.850000381469727
2025-05-20,14.739999771118164
2025-05-21,14.510000228881836
2025-05-22,14.630000114440918
2025-05-23,14.420000076293945
2025-05-27,14.890000343322754
2025-05-28,15.029999732971191
2025-05-29,14.989999771118164
2025-05-30,15.270000457763672
2025-06-02,15.020000457763672
2025-06-03,15.59000015258789
2025-06-04,15.529999732971191
2025-06-05,15.609999656677246
2025-06-06,15.6899995803833
2025-06-09,15.949999809265137
2025-06-10,15.890000343322754
2025-06-11,15.630000114440918
2025-06-12,15.65999984741211
2025-06-13,14.9399995803833
2025-06-16,15.470000267028809
2025-06-17,15.319999694824219
2025-06-18,14.930000305175781
2025-06-20,14.739999771118164
2025-06-23,14.600000381469727
2025-06-24,14.869999885559082
2025-06-25,14.609999656677246
2025-06-26,14.819999694824219
2025-06-27,14.819999694824219
