Date,SWX
2010-01-04,18.153209686279297
2010-01-05,18.103267669677734
2010-01-06,18.009634017944336
2010-01-07,17.934724807739258
2010-01-08,17.78489875793457
2010-01-11,17.772418975830078
2010-01-12,17.772418975830078
2010-01-13,17.95969581604004
2010-01-14,17.95969581604004
2010-01-15,17.703752517700195
2010-01-19,18.12824249267578
2010-01-20,17.697509765625
2010-01-21,17.67254066467285
2010-01-22,17.435319900512695
2010-01-25,17.591386795043945
2010-01-26,17.410350799560547
2010-01-27,17.466533660888672
2010-01-28,17.360414505004883
2010-01-29,17.27302360534668
2010-02-01,17.635080337524414
2010-02-02,17.591386795043945
2010-02-03,17.391626358032227
2010-02-04,17.04828453063965
2010-02-05,16.92967987060547
2010-02-08,16.73615837097168
2010-02-09,16.81107521057129
2010-02-10,16.761127471923828
2010-02-11,16.96771240234375
2010-02-12,16.96771240234375
2010-02-16,17.232242584228516
2010-02-17,17.351919174194336
2010-02-18,17.46527671813965
2010-02-19,17.805391311645508
2010-02-22,17.95025634765625
2010-02-23,17.805391311645508
2010-02-24,18.051029205322266
2010-02-25,18.069923400878906
2010-02-26,18.00064468383789
2010-03-01,18.416332244873047
2010-03-02,18.617881774902344
2010-03-03,18.687156677246094
2010-03-04,18.706050872802734
2010-03-05,18.78792953491211
2010-03-08,18.69975471496582
2010-03-09,18.668264389038086
2010-03-10,18.624183654785156
2010-03-11,18.668264389038086
2010-03-12,18.580095291137695
2010-03-15,18.64307403564453
2010-03-16,19.0335693359375
2010-03-17,19.10915184020996
2010-03-18,19.07766342163086
2010-03-19,19.01467514038086
2010-03-22,19.172138214111328
2010-03-23,19.316987991333008
2010-03-24,19.15953254699707
2010-03-25,18.939096450805664
2010-03-26,18.87611198425293
2010-03-29,19.027265548706055
2010-03-30,19.241413116455078
2010-03-31,18.844619750976562
2010-04-01,19.0965576171875
2010-04-05,19.32328987121582
2010-04-06,19.71378517150879
2010-04-07,19.55003547668457
2010-04-08,19.28550148010254
2010-04-09,19.505945205688477
2010-04-12,19.57522964477539
2010-04-13,19.66969871520996
2010-04-14,19.795663833618164
2010-04-15,20.022409439086914
2010-04-16,20.022409439086914
2010-04-19,20.097991943359375
2010-04-20,20.123180389404297
2010-04-21,20.097991943359375
2010-04-22,20.09169578552246
2010-04-23,20.400304794311523
2010-04-26,20.337329864501953
2010-04-27,19.84606170654297
2010-04-28,20.17987060546875
2010-04-29,20.280643463134766
2010-04-30,19.58782386779785
2010-05-03,20.337329864501953
2010-05-04,19.60042381286621
2010-05-05,19.556324005126953
2010-05-06,19.392566680908203
2010-05-07,19.090259552001953
2010-05-10,19.839757919311523
2010-05-11,20.041303634643555
2010-05-12,20.601852416992188
2010-05-13,20.633590698242188
2010-05-14,20.328937530517578
2010-05-17,20.47491455078125
2010-05-18,20.062376022338867
2010-05-19,19.92273712158203
2010-05-20,18.964366912841797
2010-05-21,18.748580932617188
2010-05-24,18.539125442504883
2010-05-25,18.272558212280273
2010-05-26,18.329683303833008
2010-05-27,19.0405330657959
2010-05-28,18.799352645874023
2010-06-01,18.342376708984375
2010-06-02,18.9834041595459
2010-06-03,19.142078399658203
2010-06-04,18.31064224243164
2010-06-07,18.272558212280273
2010-06-08,18.393159866333008
2010-06-09,18.240825653076172
2010-06-10,18.767620086669922
2010-06-11,18.72953987121582
2010-06-14,18.93897819519043
2010-06-15,19.237289428710938
2010-06-16,19.472116470336914
2010-06-17,19.49750518798828
2010-06-18,19.795806884765625
2010-06-21,19.89101219177246
2010-06-22,19.535587310791016
2010-06-23,19.28805923461914
2010-06-24,19.1166934967041
2010-06-25,19.414993286132812
2010-06-28,19.675216674804688
2010-06-29,18.88185691833496
2010-06-30,18.72319221496582
2010-07-01,18.58991050720215
2010-07-02,18.602596282958984
2010-07-06,18.678760528564453
2010-07-07,19.44672966003418
2010-07-08,19.63713264465332
2010-07-09,19.82119369506836
2010-07-12,19.668867111206055
2010-07-13,20.0750675201416
2010-07-14,20.036983489990234
2010-07-15,20.062376022338867
2010-07-16,19.237289428710938
2010-07-19,19.687908172607422
2010-07-20,19.897357940673828
2010-07-21,19.573657989501953
2010-07-22,20.176612854003906
2010-07-23,20.57646942138672
2010-07-26,21.090559005737305
2010-07-27,21.452329635620117
2010-07-28,20.995365142822266
2010-07-29,20.716089248657227
2010-07-30,20.417795181274414
2010-08-02,20.995365142822266
2010-08-03,20.931882858276367
2010-08-04,21.344438552856445
2010-08-05,21.052480697631836
2010-08-06,20.887460708618164
2010-08-09,21.23653793334961
2010-08-10,20.874767303466797
2010-08-11,20.208351135253906
2010-08-12,20.20195770263672
2010-08-13,19.990848541259766
2010-08-16,20.035627365112305
2010-08-17,20.34908676147461
2010-08-18,20.34908676147461
2010-08-19,19.6901912689209
2010-08-20,19.709381103515625
2010-08-23,19.639015197753906
2010-08-24,19.415119171142578
2010-08-25,19.901290893554688
2010-08-26,19.90768814086914
2010-08-27,20.477025985717773
2010-08-30,20.105995178222656
2010-08-31,20.118789672851562
2010-09-01,20.624156951904297
2010-09-02,20.36187171936035
2010-09-03,20.572982788085938
2010-09-07,20.34269142150879
2010-09-08,20.34269142150879
2010-09-09,20.528207778930664
2010-09-10,20.63055992126465
2010-09-13,20.91842269897461
2010-09-14,20.828868865966797
2010-09-15,20.700925827026367
2010-09-16,20.528207778930664
2010-09-17,20.739307403564453
2010-09-20,21.32784080505371
2010-09-21,21.033565521240234
2010-09-22,21.21269416809082
2010-09-23,20.912029266357422
2010-09-24,21.391809463500977
2010-09-27,21.38541603088379
2010-09-28,21.622100830078125
2010-09-29,21.558137893676758
2010-09-30,21.487764358520508
2010-10-01,21.718055725097656
2010-10-04,21.654085159301758
2010-10-05,22.172252655029297
2010-10-06,22.037912368774414
2010-10-07,22.172252655029297
2010-10-08,22.23622703552246
2010-10-11,22.217029571533203
2010-10-12,21.96754264831543
2010-10-13,22.26821517944336
2010-10-14,22.165857315063477
2010-10-15,22.249019622802734
2010-10-18,22.37055778503418
2010-10-19,22.15945816040039
2010-10-20,22.261810302734375
2010-10-21,22.210636138916016
2010-10-22,22.025114059448242
2010-10-25,22.18504524230957
2010-10-26,22.063499450683594
2010-10-27,22.153064727783203
2010-10-28,22.191438674926758
2010-10-29,22.23622703552246
2010-11-01,22.082691192626953
2010-11-02,22.658424377441406
2010-11-03,22.67122459411621
2010-11-04,23.029462814331055
2010-11-05,22.946287155151367
2010-11-08,22.946287155151367
2010-11-09,22.77356719970703
2010-11-10,22.515888214111328
2010-11-11,22.709157943725586
2010-11-12,22.45789909362793
2010-11-15,22.599637985229492
2010-11-16,22.110023498535156
2010-11-17,22.0906925201416
2010-11-18,22.380599975585938
2010-11-19,22.399927139282227
2010-11-22,22.509441375732422
2010-11-23,22.387041091918945
2010-11-24,22.722036361694336
2010-11-26,22.747806549072266
2010-11-29,22.651174545288086
2010-11-30,22.567426681518555
2010-12-01,22.889535903930664
2010-12-02,22.902423858642578
2010-12-03,22.838003158569336
2010-12-06,22.857322692871094
2010-12-07,22.9217529296875
2010-12-08,22.838003158569336
2010-12-09,22.812223434448242
2010-12-10,23.115020751953125
2010-12-13,23.01194190979004
2010-12-14,23.21809959411621
2010-12-15,23.23099136352539
2010-12-16,23.488676071166992
2010-12-17,23.50800132751465
2010-12-20,23.385602951049805
2010-12-21,23.5531005859375
2010-12-22,23.475788116455078
2010-12-23,23.675498962402344
2010-12-27,23.791461944580078
2010-12-28,23.836551666259766
2010-12-29,23.817235946655273
2010-12-30,23.849449157714844
2010-12-31,23.62395668029785
2011-01-03,24.165117263793945
2011-01-04,23.404922485351562
2011-01-05,23.572420120239258
2011-01-06,23.488676071166992
2011-01-07,23.6368465423584
2011-01-10,23.727048873901367
2011-01-11,23.55953598022461
2011-01-12,23.739919662475586
2011-01-13,23.772140502929688
2011-01-14,24.02983283996582
2011-01-18,24.397037506103516
2011-01-19,24.23598861694336
2011-01-20,24.158679962158203
2011-01-21,24.02983283996582
2011-01-24,24.10713005065918
2011-01-25,24.10069465637207
2011-01-26,24.364822387695312
2011-01-27,24.44858169555664
2011-01-28,23.933189392089844
2011-01-31,23.99117660522461
2011-02-01,24.403478622436523
2011-02-02,24.33905029296875
2011-02-03,24.364822387695312
2011-02-04,24.223098754882812
2011-02-07,24.397037506103516
2011-02-08,24.525888442993164
2011-02-09,24.455020904541016
2011-02-10,24.51299285888672
2011-02-11,24.83724594116211
2011-02-14,24.83724594116211
2011-02-15,24.577852249145508
2011-02-16,24.7464599609375
2011-02-17,24.817794799804688
2011-02-18,25.018827438354492
2011-02-22,24.778886795043945
2011-02-23,24.519485473632812
2011-02-24,24.66864013671875
2011-02-25,25.245803833007812
2011-02-28,25.206886291503906
2011-03-01,25.10312843322754
2011-03-02,25.25228500366211
2011-03-03,25.55058479309082
2011-03-04,25.45979881286621
2011-03-07,25.323619842529297
2011-03-08,25.732168197631836
2011-03-09,25.602466583251953
2011-03-10,24.726999282836914
2011-03-11,24.76591682434082
2011-03-14,24.720518112182617
2011-03-15,24.286035537719727
2011-03-16,24.091476440429688
2011-03-17,24.22117805480957
2011-03-18,24.506521224975586
2011-03-21,25.03179931640625
2011-03-22,24.966941833496094
2011-03-23,24.798337936401367
2011-03-24,24.791851043701172
2011-03-25,24.889127731323242
2011-03-28,24.785371780395508
2011-03-29,24.92803382873535
2011-03-30,25.180950164794922
2011-03-31,25.271732330322266
2011-04-01,25.485734939575195
2011-04-04,25.64138412475586
2011-04-05,25.55707550048828
2011-04-06,25.732168197631836
2011-04-07,25.317129135131836
2011-04-08,25.213369369506836
2011-04-11,24.86319351196289
2011-04-12,24.376813888549805
2011-04-13,24.35088348388672
2011-04-14,24.57136344909668
2011-04-15,24.941001892089844
2011-04-18,24.63621711730957
2011-04-19,24.49354362487793
2011-04-20,25.070690155029297
2011-04-21,25.070690155029297
2011-04-25,25.044767379760742
2011-04-26,25.349557876586914
2011-04-27,25.57004165649414
2011-04-28,25.777565002441406
2011-04-29,25.790538787841797
2011-05-02,25.673799514770508
2011-05-03,25.608949661254883
2011-05-04,25.39495086669922
2011-05-05,25.07718849182129
2011-05-06,25.129066467285156
2011-05-09,25.343074798583984
2011-05-10,25.764591217041016
2011-05-11,25.36901092529297
2011-05-12,25.57468032836914
2011-05-13,26.31247901916504
2011-05-16,25.58772850036621
2011-05-17,25.43103790283203
2011-05-18,25.66607666015625
2011-05-19,25.7117919921875
2011-05-20,25.626901626586914
2011-05-23,25.14375114440918
2011-05-24,24.94788360595703
2011-05-25,25.11763572692871
2011-05-26,25.222103118896484
2011-05-27,25.274335861206055
2011-05-31,25.50285530090332
2011-06-01,25.019691467285156
2011-06-02,24.817304611206055
2011-06-03,24.55613136291504
2011-06-06,24.379852294921875
2011-06-07,24.308025360107422
2011-06-08,24.37331771850586
2011-06-09,24.301488876342773
2011-06-10,24.151321411132812
2011-06-13,24.177431106567383
2011-06-14,24.43861961364746
2011-06-15,23.97504234313965
2011-06-16,24.040328979492188
2011-06-17,24.13173484802246
2011-06-20,24.41901969909668
2011-06-21,24.549604415893555
2011-06-22,24.451671600341797
2011-06-23,24.386371612548828
2011-06-24,24.464731216430664
2011-06-27,24.75853157043457
2011-06-28,24.869531631469727
2011-06-29,25.10457420349121
2011-06-30,25.209047317504883
2011-07-01,25.69220733642578
2011-07-05,25.639976501464844
2011-07-06,25.82278060913086
2011-07-07,25.901132583618164
2011-07-08,25.65302276611328
2011-07-11,25.32657814025879
2011-07-12,25.398395538330078
2011-07-13,25.47673988342285
2011-07-14,25.1502742767334
2011-07-15,25.287397384643555
2011-07-18,24.869531631469727
2011-07-19,25.10457420349121
2011-07-20,25.189462661743164
2011-07-21,25.333093643188477
2011-07-22,25.241680145263672
2011-07-25,25.07193946838379
2011-07-26,24.75200653076172
2011-07-27,24.34719467163086
2011-07-28,24.21661949157715
2011-07-29,24.34719467163086
2011-08-01,24.47124481201172
2011-08-02,24.281906127929688
2011-08-03,24.386371612548828
2011-08-04,23.66815948486328
2011-08-05,23.309064865112305
2011-08-08,21.04998016357422
2011-08-09,23.263355255126953
2011-08-10,21.977115631103516
2011-08-11,22.849098205566406
2011-08-12,22.612180709838867
2011-08-15,23.461124420166016
2011-08-16,23.355831146240234
2011-08-17,23.382143020629883
2011-08-18,22.585859298706055
2011-08-19,22.441068649291992
2011-08-22,22.3094539642334
2011-08-23,23.17156410217285
2011-08-24,23.71119499206543
2011-08-25,23.197891235351562
2011-08-26,23.533510208129883
2011-08-29,24.119216918945312
2011-08-30,24.23768424987793
2011-08-31,24.36271858215332
2011-09-01,24.257413864135742
2011-09-02,23.625652313232422
2011-09-06,23.382143020629883
2011-09-07,23.921789169311523
2011-09-08,23.691457748413086
2011-09-09,22.8359375
2011-09-12,22.914901733398438
2011-09-13,22.974136352539062
2011-09-14,23.395309448242188
2011-09-15,23.500606536865234
2011-09-16,24.12580680847168
2011-09-19,24.178443908691406
2011-09-20,24.737823486328125
2011-09-21,23.823078155517578
2011-09-22,23.454544067382812
2011-09-23,23.954694747924805
2011-09-26,24.263999938964844
2011-09-27,24.632543563842773
2011-09-28,23.61248779296875
2011-09-29,24.36271858215332
2011-09-30,23.803329467773438
2011-10-03,23.03994369506836
2011-10-04,23.829660415649414
2011-10-05,24.21135139465332
2011-10-06,24.500919342041016
2011-10-07,24.204771041870117
2011-10-10,24.810230255126953
2011-10-11,25.119529724121094
2011-10-12,25.112945556640625
2011-10-13,25.15900230407715
2011-10-14,25.336692810058594
2011-10-17,25.08662223815918
2011-10-18,25.441980361938477
2011-10-19,25.020803451538086
2011-10-20,24.994482040405273
2011-10-21,25.363025665283203
2011-10-24,25.54071044921875
2011-10-25,24.96158218383789
2011-10-26,25.15900230407715
2011-10-27,26.415979385375977
2011-10-28,26.297523498535156
2011-10-31,25.981632232666016
2011-11-01,25.297203063964844
2011-11-02,25.843441009521484
2011-11-03,26.521272659301758
2011-11-04,26.132997512817383
2011-11-07,26.337003707885742
2011-11-08,26.106664657592773
2011-11-09,25.520957946777344
2011-11-10,25.72305679321289
2011-11-11,26.273046493530273
2011-11-14,25.888715744018555
2011-11-15,26.094133377075195
2011-11-16,25.8555850982666
2011-11-17,25.72305679321289
2011-11-18,25.86222267150879
2011-11-21,25.33211326599121
2011-11-22,25.259227752685547
2011-11-23,24.682741165161133
2011-11-25,24.550220489501953
2011-11-28,25.305614471435547
2011-11-29,25.716442108154297
2011-11-30,26.789886474609375
2011-12-01,26.61760711669922
2011-12-02,26.061004638671875
2011-12-05,26.26641845703125
2011-12-06,26.26641845703125
2011-12-07,26.2531681060791
2011-12-08,25.37849998474121
2011-12-09,25.921844482421875
2011-12-12,26.00137710571289
2011-12-13,26.133895874023438
2011-12-14,26.35256004333496
2011-12-15,26.61760711669922
2011-12-16,26.44532585144043
2011-12-19,26.418821334838867
2011-12-20,27.717580795288086
2011-12-21,27.95610809326172
2011-12-22,28.015737533569336
2011-12-23,28.227787017822266
2011-12-27,28.433197021484375
2011-12-28,28.38680648803711
2011-12-29,28.492835998535156
2011-12-30,28.15489959716797
2012-01-03,28.234413146972656
2012-01-04,27.949478149414062
2012-01-05,28.015737533569336
2012-01-06,27.816965103149414
2012-01-09,27.704307556152344
2012-01-10,27.5916690826416
2012-01-11,27.207340240478516
2012-01-12,27.13444709777832
2012-01-13,27.001920700073242
2012-01-17,27.39288330078125
2012-01-18,27.611539840698242
2012-01-19,27.41275405883789
2012-01-20,27.638044357299805
2012-01-23,27.730812072753906
2012-01-24,27.45913314819336
2012-01-25,27.876588821411133
2012-01-26,28.068756103515625
2012-01-27,28.10188102722168
2012-01-30,27.684423446655273
2012-01-31,27.697673797607422
2012-02-01,28.10188102722168
2012-02-02,28.00248908996582
2012-02-03,28.28079605102539
2012-02-06,28.25429344177246
2012-02-07,28.247657775878906
2012-02-08,28.3006591796875
2012-02-09,28.12175941467285
2012-02-10,27.96936798095703
2012-02-13,28.039377212524414
2012-02-14,27.926023483276367
2012-02-15,27.91268539428711
2012-02-16,28.48613929748535
2012-02-17,28.359437942504883
2012-02-21,28.352773666381836
2012-02-22,28.239429473876953
2012-02-23,28.60615348815918
2012-02-24,28.446117401123047
2012-02-27,28.32609748840332
2012-02-28,28.212749481201172
2012-02-29,28.439451217651367
2012-03-01,28.386117935180664
2012-03-02,28.359437942504883
2012-03-05,28.732852935791016
2012-03-06,28.4594669342041
2012-03-07,28.472801208496094
2012-03-08,28.559492111206055
2012-03-09,28.7795352935791
2012-03-12,28.819551467895508
2012-03-13,29.086273193359375
2012-03-14,28.666175842285156
2012-03-15,28.679521560668945
2012-03-16,28.612831115722656
2012-03-19,28.572818756103516
2012-03-20,28.40612030029297
2012-03-21,28.27275848388672
2012-03-22,28.1727294921875
2012-03-23,28.26610565185547
2012-03-26,28.666175842285156
2012-03-27,28.579490661621094
2012-03-28,28.399456024169922
2012-03-29,28.51949119567871
2012-03-30,28.49947738647461
2012-04-02,28.89289665222168
2012-04-03,28.86622428894043
2012-04-04,28.4594669342041
2012-04-05,28.352773666381836
2012-04-09,28.012693405151367
2012-04-10,27.645954132080078
2012-04-11,27.552597045898438
2012-04-12,27.619277954101562
2012-04-13,27.41925048828125
2012-04-16,27.552597045898438
2012-04-17,27.97935676574707
2012-04-18,27.579267501831055
2012-04-19,27.38590431213379
2012-04-20,27.705968856811523
2012-04-23,27.485925674438477
2012-04-24,27.672630310058594
2012-04-25,27.87265968322754
2012-04-26,27.86600685119629
2012-04-27,28.006040573120117
2012-04-30,28.019372940063477
2012-05-01,28.199411392211914
