Date,EHAB
2023-05-05,13.239999771118164
2023-05-08,13.489999771118164
2023-05-09,13.510000228881836
2023-05-10,12.329999923706055
2023-05-11,12.800000190734863
2023-05-12,12.220000267028809
2023-05-15,12.119999885559082
2023-05-16,11.880000114440918
2023-05-17,12.029999732971191
2023-05-18,12.010000228881836
2023-05-19,11.890000343322754
2023-05-22,12.170000076293945
2023-05-23,12.449999809265137
2023-05-24,12.4399995803833
2023-05-25,11.640000343322754
2023-05-26,11.550000190734863
2023-05-30,10.84000015258789
2023-05-31,10.760000228881836
2023-06-01,11.9399995803833
2023-06-02,12.229999542236328
2023-06-05,13.279999732971191
2023-06-06,13.630000114440918
2023-06-07,13.720000267028809
2023-06-08,12.970000267028809
2023-06-09,12.539999961853027
2023-06-12,12.109999656677246
2023-06-13,12.40999984741211
2023-06-14,12.100000381469727
2023-06-15,12.180000305175781
2023-06-16,12.359999656677246
2023-06-20,12.199999809265137
2023-06-21,12.09000015258789
2023-06-22,12.199999809265137
2023-06-23,12.020000457763672
2023-06-26,12.0
2023-06-27,11.779999732971191
2023-06-28,11.8100004196167
2023-06-29,11.960000038146973
2023-06-30,11.5
2023-07-03,11.229999542236328
2023-07-05,12.0600004196167
2023-07-06,12.010000228881836
2023-07-07,12.029999732971191
2023-07-10,12.029999732971191
2023-07-11,12.239999771118164
2023-07-12,12.350000381469727
2023-07-13,12.529999732971191
2023-07-14,12.630000114440918
2023-07-17,12.640000343322754
2023-07-18,12.710000038146973
2023-07-19,13.5
2023-07-20,13.6899995803833
2023-07-21,14.359999656677246
2023-07-24,14.300000190734863
2023-07-25,14.09000015258789
2023-07-26,14.430000305175781
2023-07-27,13.970000267028809
2023-07-28,13.6899995803833
2023-07-31,13.729999542236328
2023-08-01,13.579999923706055
2023-08-02,13.109999656677246
2023-08-03,13.520000457763672
2023-08-04,13.619999885559082
2023-08-07,13.8100004196167
2023-08-08,13.760000228881836
2023-08-09,13.699999809265137
2023-08-10,11.8100004196167
2023-08-11,11.5
2023-08-14,11.970000267028809
2023-08-15,11.319999694824219
2023-08-16,11.470000267028809
2023-08-17,11.630000114440918
2023-08-18,11.5
2023-08-21,11.75
2023-08-22,12.0
2023-08-23,11.9399995803833
2023-08-24,12.770000457763672
2023-08-25,12.539999961853027
2023-08-28,12.510000228881836
2023-08-29,12.75
2023-08-30,12.949999809265137
2023-08-31,12.8100004196167
2023-09-01,12.630000114440918
2023-09-05,12.5
2023-09-06,12.430000305175781
2023-09-07,12.319999694824219
2023-09-08,12.470000267028809
2023-09-11,12.479999542236328
2023-09-12,12.649999618530273
2023-09-13,12.770000457763672
2023-09-14,12.5
2023-09-15,12.510000228881836
2023-09-18,12.5
2023-09-19,12.0
2023-09-20,12.220000267028809
2023-09-21,12.029999732971191
2023-09-22,12.0
2023-09-25,11.979999542236328
2023-09-26,11.600000381469727
2023-09-27,11.789999961853027
2023-09-28,11.789999961853027
2023-09-29,11.25
2023-10-02,11.729999542236328
2023-10-03,8.5600004196167
2023-10-04,8.649999618530273
2023-10-05,8.380000114440918
2023-10-06,8.5600004196167
2023-10-09,8.470000267028809
2023-10-10,8.569999694824219
2023-10-11,8.1899995803833
2023-10-12,7.889999866485596
2023-10-13,7.78000020980835
2023-10-16,7.760000228881836
2023-10-17,8.100000381469727
2023-10-18,8.130000114440918
2023-10-19,8.170000076293945
2023-10-20,8.010000228881836
2023-10-23,7.880000114440918
2023-10-24,7.96999979019165
2023-10-25,7.550000190734863
2023-10-26,7.300000190734863
2023-10-27,7.409999847412109
2023-10-30,7.5
2023-10-31,7.369999885559082
2023-11-01,7.28000020980835
2023-11-02,8.0
2023-11-03,8.670000076293945
2023-11-06,8.5
2023-11-07,8.550000190734863
2023-11-08,9.920000076293945
2023-11-09,9.430000305175781
2023-11-10,9.300000190734863
2023-11-13,9.199999809265137
2023-11-14,9.760000228881836
2023-11-15,9.779999732971191
2023-11-16,9.6899995803833
2023-11-17,9.819999694824219
2023-11-20,10.010000228881836
2023-11-21,9.859999656677246
2023-11-22,10.100000381469727
2023-11-24,10.539999961853027
2023-11-27,10.40999984741211
2023-11-28,10.470000267028809
2023-11-29,10.470000267028809
2023-11-30,10.65999984741211
2023-12-01,10.930000305175781
2023-12-04,11.0600004196167
2023-12-05,10.739999771118164
2023-12-06,10.760000228881836
2023-12-07,11.020000457763672
2023-12-08,11.079999923706055
2023-12-11,10.75
2023-12-12,10.770000457763672
2023-12-13,11.0
2023-12-14,10.979999542236328
2023-12-15,10.520000457763672
2023-12-18,10.4399995803833
2023-12-19,10.680000305175781
2023-12-20,10.539999961853027
2023-12-21,10.6899995803833
2023-12-22,10.680000305175781
2023-12-26,10.789999961853027
2023-12-27,10.720000267028809
2023-12-28,10.609999656677246
2023-12-29,10.350000381469727
2024-01-02,10.15999984741211
2024-01-03,9.729999542236328
2024-01-04,9.380000114440918
2024-01-05,9.760000228881836
2024-01-08,10.15999984741211
2024-01-09,10.510000228881836
2024-01-10,10.5600004196167
2024-01-11,10.5600004196167
2024-01-12,10.430000305175781
2024-01-16,10.350000381469727
2024-01-17,10.15999984741211
2024-01-18,10.109999656677246
2024-01-19,10.210000038146973
2024-01-22,10.770000457763672
2024-01-23,10.829999923706055
2024-01-24,10.760000228881836
2024-01-25,10.699999809265137
2024-01-26,10.630000114440918
2024-01-29,10.470000267028809
2024-01-30,10.3100004196167
2024-01-31,10.09000015258789
2024-02-01,10.270000457763672
2024-02-02,10.210000038146973
2024-02-05,9.479999542236328
2024-02-06,9.600000381469727
2024-02-07,9.140000343322754
2024-02-08,8.899999618530273
2024-02-09,8.930000305175781
2024-02-12,9.15999984741211
2024-02-13,8.859999656677246
2024-02-14,8.989999771118164
2024-02-15,9.59000015258789
2024-02-16,9.6899995803833
2024-02-20,9.270000457763672
2024-02-21,9.300000190734863
2024-02-22,9.40999984741211
2024-02-23,9.489999771118164
2024-02-26,9.329999923706055
2024-02-27,9.510000228881836
2024-02-28,9.180000305175781
2024-02-29,9.0
2024-03-01,8.8100004196167
2024-03-04,8.220000267028809
2024-03-05,7.920000076293945
2024-03-06,7.860000133514404
2024-03-07,9.600000381469727
2024-03-08,10.34000015258789
2024-03-11,9.890000343322754
2024-03-12,10.420000076293945
2024-03-13,10.84000015258789
2024-03-14,10.850000381469727
2024-03-15,11.010000228881836
2024-03-18,10.960000038146973
2024-03-19,11.1899995803833
2024-03-20,11.5
2024-03-21,11.390000343322754
2024-03-22,11.079999923706055
2024-03-25,11.109999656677246
2024-03-26,11.34000015258789
2024-03-27,11.5600004196167
2024-03-28,11.649999618530273
2024-04-01,11.289999961853027
2024-04-02,10.630000114440918
2024-04-03,10.989999771118164
2024-04-04,10.8100004196167
2024-04-05,11.020000457763672
2024-04-08,11.069999694824219
2024-04-09,11.1899995803833
2024-04-10,10.9399995803833
2024-04-11,10.75
2024-04-12,10.399999618530273
2024-04-15,10.430000305175781
2024-04-16,10.239999771118164
2024-04-17,10.15999984741211
2024-04-18,10.109999656677246
2024-04-19,10.25
2024-04-22,10.260000228881836
2024-04-23,10.270000457763672
2024-04-24,10.170000076293945
2024-04-25,9.869999885559082
2024-04-26,10.029999732971191
2024-04-29,10.3100004196167
2024-04-30,10.09000015258789
2024-05-01,10.180000305175781
2024-05-02,9.989999771118164
2024-05-03,10.180000305175781
2024-05-06,9.859999656677246
2024-05-07,9.899999618530273
2024-05-08,9.699999809265137
2024-05-09,8.289999961853027
2024-05-10,8.34000015258789
2024-05-13,8.640000343322754
2024-05-14,9.039999961853027
2024-05-15,8.65999984741211
2024-05-16,8.350000381469727
2024-05-17,8.25
2024-05-20,8.949999809265137
2024-05-21,9.270000457763672
2024-05-22,9.40999984741211
2024-05-23,9.180000305175781
2024-05-24,8.84000015258789
2024-05-28,9.09000015258789
2024-05-29,9.050000190734863
2024-05-30,9.199999809265137
2024-05-31,9.1899995803833
2024-06-03,8.920000076293945
2024-06-04,9.0
2024-06-05,9.210000038146973
2024-06-06,9.15999984741211
2024-06-07,9.1899995803833
2024-06-10,9.600000381469727
2024-06-11,9.649999618530273
2024-06-12,9.399999618530273
2024-06-13,8.949999809265137
2024-06-14,8.800000190734863
2024-06-17,8.84000015258789
2024-06-18,8.680000305175781
2024-06-20,8.8100004196167
2024-06-21,8.539999961853027
2024-06-24,8.5
2024-06-25,8.40999984741211
2024-06-26,8.489999771118164
2024-06-27,8.569999694824219
2024-06-28,8.920000076293945
2024-07-01,8.75
2024-07-02,8.760000228881836
2024-07-03,8.760000228881836
2024-07-05,8.640000343322754
2024-07-08,8.829999923706055
2024-07-09,8.720000267028809
2024-07-10,8.630000114440918
2024-07-11,9.25
2024-07-12,9.479999542236328
2024-07-15,9.1899995803833
2024-07-16,9.649999618530273
2024-07-17,9.6899995803833
2024-07-18,9.380000114440918
2024-07-19,9.489999771118164
2024-07-22,9.640000343322754
2024-07-23,9.729999542236328
2024-07-24,9.930000305175781
2024-07-25,10.289999961853027
2024-07-26,10.359999656677246
2024-07-29,10.25
2024-07-30,10.239999771118164
2024-07-31,10.239999771118164
2024-08-01,10.050000190734863
2024-08-02,9.670000076293945
2024-08-05,9.600000381469727
2024-08-06,9.890000343322754
2024-08-07,8.5
2024-08-08,8.520000457763672
2024-08-09,8.460000038146973
2024-08-12,8.170000076293945
2024-08-13,8.8100004196167
2024-08-14,8.470000267028809
2024-08-15,8.550000190734863
2024-08-16,8.359999656677246
2024-08-19,8.3100004196167
2024-08-20,8.130000114440918
2024-08-21,8.029999732971191
2024-08-22,8.020000457763672
2024-08-23,8.210000038146973
2024-08-26,8.420000076293945
2024-08-27,8.329999923706055
2024-08-28,8.270000457763672
2024-08-29,8.539999961853027
2024-08-30,8.4399995803833
2024-09-03,8.079999923706055
2024-09-04,7.46999979019165
2024-09-05,7.949999809265137
2024-09-06,7.889999866485596
2024-09-09,7.920000076293945
2024-09-10,7.5
2024-09-11,8.010000228881836
2024-09-12,7.840000152587891
2024-09-13,8.100000381469727
2024-09-16,8.050000190734863
2024-09-17,8.0
2024-09-18,8.15999984741211
2024-09-19,8.239999771118164
2024-09-20,8.050000190734863
2024-09-23,8.109999656677246
2024-09-24,7.980000019073486
2024-09-25,7.880000114440918
2024-09-26,7.929999828338623
2024-09-27,7.929999828338623
2024-09-30,7.900000095367432
2024-10-01,7.539999961853027
2024-10-02,7.510000228881836
2024-10-03,7.570000171661377
2024-10-04,7.480000019073486
2024-10-07,7.179999828338623
2024-10-08,7.289999961853027
2024-10-09,7.119999885559082
2024-10-10,7.090000152587891
2024-10-11,7.199999809265137
2024-10-14,7.159999847412109
2024-10-15,7.150000095367432
2024-10-16,7.420000076293945
2024-10-17,7.349999904632568
2024-10-18,7.360000133514404
2024-10-21,7.179999828338623
2024-10-22,7.199999809265137
2024-10-23,7.010000228881836
2024-10-24,7.059999942779541
2024-10-25,7.039999961853027
2024-10-28,7.130000114440918
2024-10-29,6.980000019073486
2024-10-30,6.980000019073486
2024-10-31,6.889999866485596
2024-11-01,7.25
2024-11-04,7.630000114440918
2024-11-05,7.599999904632568
2024-11-06,7.909999847412109
2024-11-07,7.920000076293945
2024-11-08,7.889999866485596
2024-11-11,8.010000228881836
2024-11-12,7.610000133514404
2024-11-13,7.610000133514404
2024-11-14,7.440000057220459
2024-11-15,7.349999904632568
2024-11-18,7.139999866485596
2024-11-19,7.269999980926514
2024-11-20,7.460000038146973
2024-11-21,7.46999979019165
2024-11-22,7.559999942779541
2024-11-25,7.619999885559082
2024-11-26,7.619999885559082
2024-11-27,7.619999885559082
2024-11-29,7.730000019073486
2024-12-02,7.860000133514404
2024-12-03,8.0
2024-12-04,8.3100004196167
2024-12-05,7.989999771118164
2024-12-06,7.730000019073486
2024-12-09,8.75
2024-12-10,8.59000015258789
2024-12-11,8.529999732971191
2024-12-12,8.520000457763672
2024-12-13,8.520000457763672
2024-12-16,8.520000457763672
2024-12-17,8.289999961853027
2024-12-18,7.929999828338623
2024-12-19,7.699999809265137
2024-12-20,7.650000095367432
2024-12-23,7.650000095367432
2024-12-24,7.659999847412109
2024-12-26,7.730000019073486
2024-12-27,7.679999828338623
2024-12-30,7.690000057220459
2024-12-31,7.809999942779541
2025-01-02,7.75
2025-01-03,7.869999885559082
2025-01-06,7.769999980926514
2025-01-07,7.710000038146973
2025-01-08,7.800000190734863
2025-01-10,7.599999904632568
2025-01-13,7.769999980926514
2025-01-14,7.739999771118164
2025-01-15,7.809999942779541
2025-01-16,7.96999979019165
2025-01-17,7.989999771118164
2025-01-21,7.989999771118164
2025-01-22,7.909999847412109
2025-01-23,8.020000457763672
2025-01-24,8.130000114440918
2025-01-27,8.4399995803833
2025-01-28,8.569999694824219
2025-01-29,8.399999618530273
2025-01-30,8.710000038146973
2025-01-31,8.399999618530273
2025-02-03,8.4399995803833
2025-02-04,8.489999771118164
2025-02-05,8.649999618530273
2025-02-06,8.239999771118164
2025-02-07,8.3100004196167
2025-02-10,8.430000305175781
2025-02-11,8.300000190734863
2025-02-12,8.229999542236328
2025-02-13,8.59000015258789
2025-02-14,8.699999809265137
2025-02-18,8.729999542236328
2025-02-19,8.760000228881836
2025-02-20,8.4399995803833
2025-02-21,8.140000343322754
2025-02-24,8.069999694824219
2025-02-25,8.260000228881836
2025-02-26,8.239999771118164
2025-02-27,8.279999732971191
2025-02-28,8.369999885559082
2025-03-03,8.430000305175781
2025-03-04,8.470000267028809
2025-03-05,8.539999961853027
2025-03-06,8.020000457763672
2025-03-07,8.529999732971191
2025-03-10,8.670000076293945
2025-03-11,8.449999809265137
2025-03-12,8.539999961853027
2025-03-13,8.510000228881836
2025-03-14,8.5600004196167
2025-03-17,9.010000228881836
2025-03-18,9.289999961853027
2025-03-19,9.220000267028809
2025-03-20,9.260000228881836
2025-03-21,9.050000190734863
2025-03-24,8.90999984741211
2025-03-25,8.84000015258789
2025-03-26,8.8100004196167
2025-03-27,8.930000305175781
2025-03-28,8.640000343322754
2025-03-31,8.789999961853027
2025-04-01,8.720000267028809
2025-04-02,8.800000190734863
2025-04-03,8.510000228881836
2025-04-04,8.149999618530273
2025-04-07,7.920000076293945
2025-04-08,7.75
2025-04-09,8.029999732971191
2025-04-10,7.909999847412109
2025-04-11,7.760000228881836
2025-04-14,7.789999961853027
2025-04-15,7.789999961853027
2025-04-16,7.699999809265137
2025-04-17,7.679999828338623
2025-04-21,7.21999979019165
2025-04-22,7.289999961853027
2025-04-23,7.519999980926514
2025-04-24,7.699999809265137
2025-04-25,7.78000020980835
2025-04-28,7.929999828338623
2025-04-29,7.960000038146973
2025-04-30,7.989999771118164
2025-05-01,7.849999904632568
2025-05-02,8.050000190734863
2025-05-05,7.96999979019165
2025-05-06,8.039999961853027
2025-05-07,8.199999809265137
2025-05-08,9.6899995803833
2025-05-09,10.279999732971191
2025-05-12,10.460000038146973
2025-05-13,10.470000267028809
2025-05-14,10.579999923706055
2025-05-15,10.760000228881836
2025-05-16,10.640000343322754
2025-05-19,10.649999618530273
2025-05-20,10.609999656677246
2025-05-21,10.430000305175781
2025-05-22,10.260000228881836
2025-05-23,10.220000267028809
2025-05-27,10.449999809265137
2025-05-28,10.359999656677246
2025-05-29,10.329999923706055
2025-05-30,10.5
2025-06-02,10.369999885559082
2025-06-03,10.430000305175781
2025-06-04,10.619999885559082
2025-06-05,10.760000228881836
2025-06-06,10.800000190734863
2025-06-09,10.779999732971191
2025-06-10,10.720000267028809
2025-06-11,10.25
2025-06-12,9.970000267028809
2025-06-13,9.779999732971191
2025-06-16,9.9399995803833
2025-06-17,9.579999923706055
2025-06-18,9.34000015258789
2025-06-20,9.270000457763672
2025-06-23,9.279999732971191
2025-06-24,9.510000228881836
2025-06-25,9.399999618530273
2025-06-26,9.510000228881836
2025-06-27,9.5600004196167
2025-06-30,9.640000343322754
2025-07-01,7.880000114440918
2025-07-02,7.710000038146973
2025-07-03,7.650000095367432
2025-07-07,7.320000171661377
2025-07-08,7.300000190734863
2025-07-09,7.269999980926514
2025-07-10,7.409999847412109
2025-07-11,7.050000190734863
2025-07-14,7.079999923706055
2025-07-15,7.0
2025-07-16,6.840000152587891
2025-07-17,6.659999847412109
2025-07-18,6.75
2025-07-21,6.71999979019165
2025-07-22,6.760000228881836
2025-07-23,6.920000076293945
2025-07-24,6.889999866485596
2025-07-25,6.75
2025-07-28,6.789999961853027
2025-07-29,6.659999847412109
2025-07-30,6.679999828338623
2025-07-31,6.71999979019165
2025-08-01,6.519999980926514
2025-08-04,6.599999904632568
2025-08-05,6.690000057220459
2025-08-06,6.769999980926514
2025-08-07,7.800000190734863
2025-08-08,7.619999885559082
2025-08-11,7.28000020980835
2025-08-12,7.539999961853027
2025-08-13,7.570000171661377
2025-08-14,7.389999866485596
2025-08-15,7.559999942779541
2025-08-18,7.96999979019165
2025-08-19,8.0600004196167
2025-08-20,8.109999656677246
2025-08-21,7.989999771118164
2025-08-22,8.1899995803833
2025-08-25,8.069999694824219
2025-08-26,7.940000057220459
2025-08-27,8.0
2025-08-28,7.920000076293945
2025-08-29,7.880000114440918
2025-09-02,7.860000133514404
2025-09-03,7.860000133514404
2025-09-04,7.860000133514404
2025-09-05,7.789999961853027
2025-09-08,7.699999809265137
2025-09-09,7.869999885559082
2025-09-10,8.0600004196167
2025-09-11,8.109999656677246
2025-09-12,7.869999885559082
2025-09-15,7.699999809265137
2025-09-16,7.599999904632568
2025-09-17,7.71999979019165
2025-09-18,8.0600004196167
2025-09-19,8.180000305175781
