Date,MVST
2019-08-16,9.84000015258789
2019-08-19,9.88599967956543
2019-08-20,9.90999984741211
2019-08-21,9.90999984741211
2019-08-22,9.920000076293945
2019-08-23,9.90999984741211
2019-08-26,9.90999984741211
2019-08-27,9.899999618530273
2019-08-28,9.890999794006348
2019-08-29,9.899999618530273
2019-08-30,9.899999618530273
2019-09-03,9.899999618530273
2019-09-04,9.90999984741211
2019-09-05,9.90999984741211
2019-09-06,9.890000343322754
2019-09-09,9.9350004196167
2019-09-10,9.9350004196167
2019-09-11,9.859999656677246
2019-09-12,9.869999885559082
2019-09-13,9.90999984741211
2019-09-16,9.90999984741211
2019-09-17,9.899999618530273
2019-09-18,9.890000343322754
2019-09-19,9.880000114440918
2019-09-20,9.880000114440918
2019-09-23,9.850000381469727
2019-09-24,9.880000114440918
2019-09-25,9.880000114440918
2019-09-26,9.880000114440918
2019-09-27,9.890000343322754
2019-09-30,9.800000190734863
2019-10-01,9.890000343322754
2019-10-02,9.90999984741211
2019-10-03,9.899999618530273
2019-10-04,9.96500015258789
2019-10-07,9.970000267028809
2019-10-08,9.899999618530273
2019-10-09,9.890000343322754
2019-10-10,9.890000343322754
2019-10-11,9.890000343322754
2019-10-14,9.890000343322754
2019-10-15,9.890000343322754
2019-10-16,9.819999694824219
2019-10-17,9.84000015258789
2019-10-18,9.84000015258789
2019-10-21,9.84000015258789
2019-10-22,9.84000015258789
2019-10-23,9.84000015258789
2019-10-24,9.899999618530273
2019-10-25,9.880000114440918
2019-10-28,9.890000343322754
2019-10-29,9.880000114440918
2019-10-30,9.880000114440918
2019-10-31,9.880000114440918
2019-11-01,9.920000076293945
2019-11-04,9.925000190734863
2019-11-05,9.899999618530273
2019-11-06,9.899999618530273
2019-11-07,9.899999618530273
2019-11-08,9.930000305175781
2019-11-11,9.930000305175781
2019-11-12,9.930000305175781
2019-11-13,9.920000076293945
2019-11-14,9.90999984741211
2019-11-15,9.890000343322754
2019-11-18,9.90999984741211
2019-11-19,9.920000076293945
2019-11-20,9.920000076293945
2019-11-21,9.920000076293945
2019-11-22,9.90999984741211
2019-11-25,9.90999984741211
2019-11-26,9.880000114440918
2019-11-27,9.920000076293945
2019-11-29,9.899999618530273
2019-12-02,9.899999618530273
2019-12-03,9.899999618530273
2019-12-04,9.930000305175781
2019-12-05,9.930000305175781
2019-12-06,9.9399995803833
2019-12-09,9.9399995803833
2019-12-10,9.899999618530273
2019-12-11,9.899999618530273
2019-12-12,9.9399995803833
2019-12-13,9.970000267028809
2019-12-16,9.979999542236328
2019-12-17,9.979999542236328
2019-12-18,9.930000305175781
2019-12-19,9.949999809265137
2019-12-20,9.989999771118164
2019-12-23,9.989999771118164
2019-12-24,10.0
2019-12-26,9.930000305175781
2019-12-27,9.930000305175781
2019-12-30,9.960000038146973
2019-12-31,9.960000038146973
2020-01-02,9.970000267028809
2020-01-03,9.979999542236328
2020-01-06,10.0
2020-01-07,9.989999771118164
2020-01-08,10.0
2020-01-09,10.0
2020-01-10,10.010000228881836
2020-01-13,10.010000228881836
2020-01-14,10.010000228881836
2020-01-15,10.010000228881836
2020-01-16,10.020000457763672
2020-01-17,10.029999732971191
2020-01-21,10.041999816894531
2020-01-22,10.029999732971191
2020-01-23,10.020000457763672
2020-01-24,10.100000381469727
2020-01-27,10.100000381469727
2020-01-28,10.050000190734863
2020-01-29,10.020000457763672
2020-01-30,10.039999961853027
2020-01-31,9.960000038146973
2020-02-03,10.0
2020-02-04,10.0
2020-02-05,10.0
2020-02-06,10.0
2020-02-07,10.0
2020-02-10,10.0
2020-02-11,10.100000381469727
2020-02-12,10.069999694824219
2020-02-13,10.050000190734863
2020-02-14,10.050000190734863
2020-02-18,10.050000190734863
2020-02-19,10.050000190734863
2020-02-20,10.050000190734863
2020-02-21,10.050000190734863
2020-02-24,10.050000190734863
2020-02-25,10.050000190734863
2020-02-26,10.045000076293945
2020-02-27,10.079999923706055
2020-02-28,10.050000190734863
2020-03-02,10.079999923706055
2020-03-03,10.079999923706055
2020-03-04,10.020000457763672
2020-03-05,10.020000457763672
2020-03-06,10.020000457763672
2020-03-09,9.979999542236328
2020-03-10,9.970000267028809
2020-03-11,9.989999771118164
2020-03-12,9.9399995803833
2020-03-13,9.890000343322754
2020-03-16,9.649999618530273
2020-03-17,9.640000343322754
2020-03-18,9.510000228881836
2020-03-19,9.520000457763672
2020-03-20,9.649999618530273
2020-03-23,9.675000190734863
2020-03-24,9.779999732971191
2020-03-25,9.800000190734863
2020-03-26,9.850000381469727
2020-03-27,9.920000076293945
2020-03-30,9.920000076293945
2020-03-31,9.970000267028809
2020-04-01,9.949999809265137
2020-04-02,9.949999809265137
2020-04-03,9.949999809265137
2020-04-06,9.899999618530273
2020-04-07,9.960000038146973
2020-04-08,9.9399995803833
2020-04-09,9.930000305175781
2020-04-13,9.949999809265137
2020-04-14,10.0
2020-04-15,9.989999771118164
2020-04-16,9.989999771118164
2020-04-17,9.989999771118164
2020-04-20,9.989999771118164
2020-04-21,10.010000228881836
2020-04-22,10.029999732971191
2020-04-23,10.0
2020-04-24,9.979999542236328
2020-04-27,10.020000457763672
2020-04-28,10.0
2020-04-29,10.0
2020-04-30,10.0
2020-05-01,9.998000144958496
2020-05-04,9.998000144958496
2020-05-05,10.039999961853027
2020-05-06,10.039999961853027
2020-05-07,10.052000045776367
2020-05-08,10.039999961853027
2020-05-11,10.050000190734863
2020-05-12,10.039999961853027
2020-05-13,10.057999610900879
2020-05-14,10.050000190734863
2020-05-15,10.050000190734863
2020-05-18,10.050000190734863
2020-05-19,10.074999809265137
2020-05-20,10.074999809265137
2020-05-21,10.119999885559082
2020-05-22,10.119999885559082
2020-05-26,10.0600004196167
2020-05-27,10.100000381469727
2020-05-28,10.0600004196167
2020-05-29,10.069999694824219
2020-06-01,10.104999542236328
2020-06-02,10.079999923706055
2020-06-03,10.100000381469727
2020-06-04,10.09000015258789
2020-06-05,10.109999656677246
2020-06-08,10.100000381469727
2020-06-09,10.079999923706055
2020-06-10,10.1899995803833
2020-06-11,10.100000381469727
2020-06-12,10.100000381469727
2020-06-15,10.109999656677246
2020-06-16,10.130000114440918
2020-06-17,10.100000381469727
2020-06-18,10.140000343322754
2020-06-19,10.180000305175781
2020-06-22,10.170000076293945
2020-06-23,10.170000076293945
2020-06-24,10.15999984741211
2020-06-25,10.170000076293945
2020-06-26,10.1899995803833
2020-06-29,10.199999809265137
2020-06-30,10.229999542236328
2020-07-01,10.260000228881836
2020-07-02,10.260000228881836
2020-07-06,10.229999542236328
2020-07-07,10.199999809265137
2020-07-08,10.20300006866455
2020-07-09,10.229999542236328
2020-07-10,10.199999809265137
2020-07-13,10.199999809265137
2020-07-14,10.180000305175781
2020-07-15,10.170000076293945
2020-07-16,10.180000305175781
2020-07-17,10.1899995803833
2020-07-20,10.199999809265137
2020-07-21,10.1899995803833
2020-07-22,10.119999885559082
2020-07-23,10.199999809265137
2020-07-24,10.15999984741211
2020-07-27,10.170000076293945
2020-07-28,10.140000343322754
2020-07-29,10.180000305175781
2020-07-30,10.149999618530273
2020-07-31,10.140000343322754
2020-08-03,10.149999618530273
2020-08-04,10.149999618530273
2020-08-05,10.170000076293945
2020-08-06,10.180000305175781
2020-08-07,10.1899995803833
2020-08-10,10.180000305175781
2020-08-11,10.170000076293945
2020-08-12,10.170000076293945
2020-08-13,10.154999732971191
2020-08-14,10.149999618530273
2020-08-17,10.130000114440918
2020-08-18,10.109999656677246
2020-08-19,10.109999656677246
2020-08-20,10.140000343322754
2020-08-21,10.170000076293945
2020-08-24,10.180000305175781
2020-08-25,10.145000457763672
2020-08-26,10.170000076293945
2020-08-27,10.149999618530273
2020-08-28,10.149999618530273
2020-08-31,10.170000076293945
2020-09-01,10.175000190734863
2020-09-02,10.180000305175781
2020-09-03,10.149999618530273
2020-09-04,10.15999984741211
2020-09-08,10.180000305175781
2020-09-09,10.170000076293945
2020-09-10,10.15999984741211
2020-09-11,10.15999984741211
2020-09-14,10.149999618530273
2020-09-15,10.180000305175781
2020-09-16,10.149999618530273
2020-09-17,10.15999984741211
2020-09-18,10.199999809265137
2020-09-21,10.149999618530273
2020-09-22,10.170000076293945
2020-09-23,10.140000343322754
2020-09-24,10.149999618530273
2020-09-25,10.149999618530273
2020-09-28,10.15999984741211
2020-09-29,10.180000305175781
2020-09-30,10.180000305175781
2020-10-01,10.180000305175781
2020-10-02,10.1899995803833
2020-10-05,10.1899995803833
2020-10-06,10.199999809265137
2020-10-07,10.199999809265137
2020-10-08,10.210000038146973
2020-10-09,10.199999809265137
2020-10-12,10.199999809265137
2020-10-13,10.170000076293945
2020-10-14,10.175000190734863
2020-10-15,10.15999984741211
2020-10-16,10.199999809265137
2020-10-19,10.1899995803833
2020-10-20,10.199999809265137
2020-10-21,10.199999809265137
2020-10-22,10.199999809265137
2020-10-23,10.1850004196167
2020-10-26,10.170000076293945
2020-10-27,10.1850004196167
2020-10-28,10.180000305175781
2020-10-29,10.149999618530273
2020-10-30,10.149999618530273
2020-11-02,10.15999984741211
2020-11-03,10.170000076293945
2020-11-04,10.1899995803833
2020-11-05,10.15999984741211
2020-11-06,10.199999809265137
2020-11-09,10.199999809265137
2020-11-10,10.170000076293945
2020-11-11,10.1850004196167
2020-11-12,10.239999771118164
2020-11-13,10.25
2020-11-16,10.289999961853027
2020-11-17,10.289999961853027
2020-11-18,10.350000381469727
2020-11-19,10.380000114440918
2020-11-20,10.300000190734863
2020-11-23,10.729999542236328
2020-11-24,11.279999732971191
2020-11-25,11.479999542236328
2020-11-27,12.329999923706055
2020-11-30,12.90999984741211
2020-12-01,11.460000038146973
2020-12-02,11.350000381469727
2020-12-03,12.0
2020-12-04,11.930000305175781
2020-12-07,12.449999809265137
2020-12-08,12.779999732971191
2020-12-09,17.200000762939453
2020-12-10,16.079999923706055
2020-12-11,15.890000343322754
2020-12-14,14.100000381469727
2020-12-15,13.420000076293945
2020-12-16,13.859999656677246
2020-12-17,13.529999732971191
2020-12-18,13.890000343322754
2020-12-21,14.859999656677246
2020-12-22,18.270000457763672
2020-12-23,18.790000915527344
2020-12-24,18.239999771118164
2020-12-28,18.969999313354492
2020-12-29,16.799999237060547
2020-12-30,16.56999969482422
2020-12-31,17.100000381469727
2021-01-04,15.430000305175781
2021-01-05,15.890000343322754
2021-01-06,15.850000381469727
2021-01-07,16.309999465942383
2021-01-08,16.100000381469727
2021-01-11,15.989999771118164
2021-01-12,15.729999542236328
2021-01-13,16.170000076293945
2021-01-14,15.970000267028809
2021-01-15,15.479999542236328
2021-01-19,15.619999885559082
2021-01-20,15.40999984741211
2021-01-21,14.90999984741211
2021-01-22,15.029999732971191
2021-01-25,14.869999885559082
2021-01-26,14.350000381469727
2021-01-27,15.6899995803833
2021-01-28,15.289999961853027
2021-01-29,15.65999984741211
2021-02-01,24.5
2021-02-02,21.399999618530273
2021-02-03,21.3799991607666
2021-02-04,21.81999969482422
2021-02-05,21.989999771118164
2021-02-08,21.0
2021-02-09,20.1299991607666
2021-02-10,19.889999389648438
2021-02-11,18.8799991607666
2021-02-12,19.639999389648438
2021-02-16,20.290000915527344
2021-02-17,19.860000610351562
2021-02-18,18.649999618530273
2021-02-19,18.3799991607666
2021-02-22,17.799999237060547
2021-02-23,20.68000030517578
2021-02-24,17.25
2021-02-25,16.350000381469727
2021-02-26,16.6200008392334
2021-03-01,16.860000610351562
2021-03-02,16.389999389648438
2021-03-03,15.109999656677246
2021-03-04,13.880000114440918
2021-03-05,13.65999984741211
2021-03-08,13.300000190734863
2021-03-09,14.34000015258789
2021-03-10,14.449999809265137
2021-03-11,14.680000305175781
2021-03-12,15.420000076293945
2021-03-15,15.65999984741211
2021-03-16,15.229999542236328
2021-03-17,14.630000114440918
2021-03-18,13.850000381469727
2021-03-19,13.960000038146973
2021-03-22,13.59000015258789
2021-03-23,13.0
2021-03-24,12.010000228881836
2021-03-25,12.289999961853027
2021-03-26,12.479999542236328
2021-03-29,12.819999694824219
2021-03-30,12.199999809265137
2021-03-31,12.300000190734863
2021-04-01,12.470000267028809
2021-04-05,12.329999923706055
2021-04-06,12.970000267028809
2021-04-07,12.539999961853027
2021-04-08,12.369999885559082
2021-04-09,12.609999656677246
2021-04-12,12.350000381469727
2021-04-13,11.970000267028809
2021-04-14,11.569999694824219
2021-04-15,10.829999923706055
2021-04-16,11.020000457763672
2021-04-19,11.430000305175781
2021-04-20,10.729999542236328
2021-04-21,10.899999618530273
2021-04-22,10.9399995803833
2021-04-23,11.289999961853027
2021-04-26,11.619999885559082
2021-04-27,12.1899995803833
2021-04-28,11.489999771118164
2021-04-29,11.920000076293945
2021-04-30,11.920000076293945
2021-05-03,11.920000076293945
2021-05-04,11.729999542236328
2021-05-05,12.09000015258789
2021-05-06,11.770000457763672
2021-05-07,12.119999885559082
2021-05-10,11.539999961853027
2021-05-11,10.800000190734863
2021-05-12,10.5600004196167
2021-05-13,10.4399995803833
2021-05-14,10.510000228881836
2021-05-17,10.569999694824219
2021-05-18,10.739999771118164
2021-05-19,10.489999771118164
2021-05-20,10.630000114440918
2021-05-21,10.479999542236328
2021-05-24,10.529999732971191
2021-05-25,10.470000267028809
2021-05-26,10.789999961853027
2021-05-27,10.880000114440918
2021-05-28,10.75
2021-06-01,10.819999694824219
2021-06-02,11.449999809265137
2021-06-03,11.020000457763672
2021-06-04,11.0
2021-06-07,11.989999771118164
2021-06-08,14.100000381469727
2021-06-09,13.4399995803833
2021-06-10,13.109999656677246
2021-06-11,13.489999771118164
2021-06-14,13.130000114440918
2021-06-15,12.760000228881836
2021-06-16,12.279999732971191
2021-06-17,12.1899995803833
2021-06-18,12.670000076293945
2021-06-21,12.369999885559082
2021-06-22,12.489999771118164
2021-06-23,13.050000190734863
2021-06-24,13.109999656677246
2021-06-25,13.399999618530273
2021-06-28,13.569999694824219
2021-06-29,13.920000076293945
2021-06-30,13.630000114440918
2021-07-01,13.359999656677246
2021-07-02,14.539999961853027
2021-07-06,14.699999809265137
2021-07-07,13.770000457763672
2021-07-08,13.789999961853027
2021-07-09,13.770000457763672
2021-07-12,13.390000343322754
2021-07-13,12.430000305175781
2021-07-14,11.770000457763672
2021-07-15,11.8100004196167
2021-07-16,11.170000076293945
2021-07-19,11.380000114440918
2021-07-20,11.390000343322754
2021-07-21,10.949999809265137
2021-07-22,10.199999809265137
2021-07-23,10.0
2021-07-26,8.739999771118164
2021-07-27,8.020000457763672
2021-07-28,8.510000228881836
2021-07-29,8.199999809265137
2021-07-30,9.109999656677246
2021-08-02,8.899999618530273
2021-08-03,8.449999809265137
2021-08-04,8.680000305175781
2021-08-05,10.470000267028809
2021-08-06,11.649999618530273
2021-08-09,13.699999809265137
2021-08-10,13.119999885559082
2021-08-11,11.880000114440918
2021-08-12,11.140000343322754
2021-08-13,11.479999542236328
2021-08-16,10.350000381469727
2021-08-17,8.970000267028809
2021-08-18,9.670000076293945
2021-08-19,8.59000015258789
2021-08-20,8.880000114440918
2021-08-23,8.789999961853027
2021-08-24,9.34000015258789
2021-08-25,9.079999923706055
2021-08-26,9.25
2021-08-27,9.229999542236328
2021-08-30,9.15999984741211
2021-08-31,8.960000038146973
2021-09-01,9.079999923706055
2021-09-02,9.470000267028809
2021-09-03,10.180000305175781
2021-09-07,10.869999885559082
2021-09-08,11.289999961853027
2021-09-09,11.760000228881836
2021-09-10,11.65999984741211
2021-09-13,9.979999542236328
2021-09-14,9.729999542236328
2021-09-15,9.539999961853027
2021-09-16,9.15999984741211
2021-09-17,9.15999984741211
2021-09-20,10.079999923706055
2021-09-21,10.279999732971191
2021-09-22,11.149999618530273
2021-09-23,10.989999771118164
2021-09-24,9.930000305175781
2021-09-27,9.449999809265137
2021-09-28,8.880000114440918
2021-09-29,8.600000381469727
2021-09-30,8.220000267028809
2021-10-01,8.149999618530273
2021-10-04,7.760000228881836
2021-10-05,7.730000019073486
2021-10-06,7.420000076293945
2021-10-07,7.610000133514404
2021-10-08,7.619999885559082
2021-10-11,7.53000020980835
2021-10-12,7.650000095367432
2021-10-13,7.5
2021-10-14,7.849999904632568
2021-10-15,7.610000133514404
2021-10-18,8.229999542236328
2021-10-19,8.100000381469727
2021-10-20,8.100000381469727
2021-10-21,8.09000015258789
2021-10-22,7.880000114440918
2021-10-25,8.109999656677246
2021-10-26,7.929999828338623
2021-10-27,7.840000152587891
2021-10-28,8.40999984741211
2021-10-29,8.460000038146973
2021-11-01,8.899999618530273
2021-11-02,8.59000015258789
2021-11-03,8.949999809265137
2021-11-04,9.279999732971191
2021-11-05,9.430000305175781
2021-11-08,9.869999885559082
2021-11-09,9.390000343322754
2021-11-10,9.350000381469727
2021-11-11,9.460000038146973
2021-11-12,9.6899995803833
2021-11-15,9.289999961853027
2021-11-16,9.34000015258789
2021-11-17,9.020000457763672
2021-11-18,8.329999923706055
2021-11-19,8.9399995803833
2021-11-22,8.710000038146973
2021-11-23,8.34000015258789
2021-11-24,8.729999542236328
2021-11-26,8.550000190734863
2021-11-29,8.5600004196167
2021-11-30,8.489999771118164
2021-12-01,8.15999984741211
2021-12-02,8.050000190734863
2021-12-03,7.46999979019165
2021-12-06,7.059999942779541
2021-12-07,7.150000095367432
2021-12-08,7.349999904632568
2021-12-09,7.150000095367432
2021-12-10,7.170000076293945
2021-12-13,7.369999885559082
2021-12-14,7.510000228881836
2021-12-15,7.5
2021-12-16,7.139999866485596
2021-12-17,6.96999979019165
2021-12-20,6.380000114440918
2021-12-21,6.449999809265137
2021-12-22,6.349999904632568
2021-12-23,6.289999961853027
2021-12-27,5.989999771118164
2021-12-28,6.070000171661377
2021-12-29,5.53000020980835
2021-12-30,5.880000114440918
2021-12-31,5.659999847412109
2022-01-03,5.980000019073486
2022-01-04,5.96999979019165
2022-01-05,5.489999771118164
2022-01-06,5.329999923706055
2022-01-07,5.210000038146973
2022-01-10,5.010000228881836
2022-01-11,5.199999809265137
2022-01-12,5.179999828338623
2022-01-13,5.070000171661377
2022-01-14,5.130000114440918
2022-01-18,5.260000228881836
2022-01-19,5.389999866485596
2022-01-20,5.519999980926514
2022-01-21,5.510000228881836
2022-01-24,5.139999866485596
2022-01-25,5.230000019073486
2022-01-26,5.360000133514404
2022-01-27,5.130000114440918
2022-01-28,5.139999866485596
2022-01-31,5.539999961853027
2022-02-01,6.130000114440918
2022-02-02,6.340000152587891
2022-02-03,6.039999961853027
2022-02-04,6.739999771118164
2022-02-07,7.050000190734863
2022-02-08,7.21999979019165
2022-02-09,7.150000095367432
2022-02-10,6.650000095367432
2022-02-11,6.570000171661377
2022-02-14,6.400000095367432
2022-02-15,6.760000228881836
2022-02-16,6.900000095367432
2022-02-17,6.800000190734863
2022-02-18,6.679999828338623
2022-02-22,6.170000076293945
2022-02-23,6.119999885559082
2022-02-24,6.619999885559082
2022-02-25,6.679999828338623
2022-02-28,7.139999866485596
2022-03-01,6.989999771118164
2022-03-02,7.230000019073486
2022-03-03,7.309999942779541
2022-03-04,6.510000228881836
2022-03-07,7.489999771118164
2022-03-08,7.96999979019165
2022-03-09,8.710000038146973
2022-03-10,9.470000267028809
2022-03-11,7.699999809265137
2022-03-14,7.539999961853027
2022-03-15,7.650000095367432
2022-03-16,7.289999961853027
2022-03-17,7.090000152587891
2022-03-18,7.159999847412109
2022-03-21,6.889999866485596
2022-03-22,7.210000038146973
2022-03-23,7.380000114440918
2022-03-24,7.760000228881836
2022-03-25,7.210000038146973
2022-03-28,7.170000076293945
2022-03-29,7.420000076293945
2022-03-30,6.840000152587891
2022-03-31,6.699999809265137
2022-04-01,5.929999828338623
2022-04-04,6.010000228881836
2022-04-05,5.929999828338623
2022-04-06,5.829999923706055
2022-04-07,5.599999904632568
2022-04-08,5.550000190734863
2022-04-11,5.440000057220459
2022-04-12,5.389999866485596
2022-04-13,5.53000020980835
2022-04-14,5.690000057220459
2022-04-18,5.739999771118164
2022-04-19,5.840000152587891
2022-04-20,5.920000076293945
2022-04-21,5.239999771118164
2022-04-22,4.96999979019165
2022-04-25,4.909999847412109
2022-04-26,4.730000019073486
2022-04-27,4.880000114440918
2022-04-28,4.940000057220459
2022-04-29,4.960000038146973
2022-05-02,5.110000133514404
2022-05-03,4.989999771118164
2022-05-04,5.309999942779541
2022-05-05,4.940000057220459
2022-05-06,4.730000019073486
2022-05-09,4.190000057220459
2022-05-10,3.569999933242798
2022-05-11,3.0950000286102295
2022-05-12,3.2899999618530273
2022-05-13,3.609999895095825
2022-05-16,3.359999895095825
2022-05-17,4.0
2022-05-18,4.110000133514404
2022-05-19,4.360000133514404
2022-05-20,4.559999942779541
2022-05-23,4.5
2022-05-24,4.119999885559082
2022-05-25,4.300000190734863
2022-05-26,4.570000171661377
2022-05-27,4.760000228881836
2022-05-31,5.0
2022-06-01,4.869999885559082
2022-06-02,5.199999809265137
2022-06-03,5.059999942779541
2022-06-06,4.610000133514404
2022-06-07,4.179999828338623
2022-06-08,3.299999952316284
2022-06-09,2.9700000286102295
2022-06-10,2.6600000858306885
2022-06-13,2.4700000286102295
2022-06-14,2.4800000190734863
2022-06-15,2.6600000858306885
2022-06-16,2.759999990463257
2022-06-17,2.890000104904175
2022-06-21,2.869999885559082
2022-06-22,2.8399999141693115
2022-06-23,3.0299999713897705
2022-06-24,2.740000009536743
2022-06-27,2.4700000286102295
2022-06-28,2.2699999809265137
2022-06-29,2.1600000858306885
2022-06-30,2.2200000286102295
2022-07-01,2.2200000286102295
2022-07-05,2.240000009536743
2022-07-06,2.2100000381469727
2022-07-07,2.4100000858306885
2022-07-08,2.4800000190734863
2022-07-11,2.2799999713897705
2022-07-12,2.2799999713897705
2022-07-13,2.2200000286102295
2022-07-14,2.1500000953674316
2022-07-15,2.259999990463257
2022-07-18,2.240000009536743
2022-07-19,2.180000066757202
2022-07-20,2.140000104904175
2022-07-21,2.0999999046325684
2022-07-22,2.059999942779541
2022-07-25,2.2899999618530273
2022-07-26,2.049999952316284
2022-07-27,2.0999999046325684
2022-07-28,2.690000057220459
2022-07-29,2.6500000953674316
2022-08-01,2.6500000953674316
2022-08-02,2.950000047683716
2022-08-03,2.9100000858306885
2022-08-04,3.009999990463257
2022-08-05,2.7300000190734863
2022-08-08,2.759999990463257
2022-08-09,2.630000114440918
2022-08-10,2.8399999141693115
2022-08-11,2.7899999618530273
2022-08-12,2.9600000381469727
2022-08-15,3.059999942779541
2022-08-16,2.930000066757202
2022-08-17,2.6600000858306885
2022-08-18,2.5399999618530273
2022-08-19,2.609999895095825
2022-08-22,2.759999990463257
2022-08-23,2.505000114440918
2022-08-24,2.569999933242798
2022-08-25,2.6600000858306885
2022-08-26,2.4600000381469727
2022-08-29,2.5399999618530273
2022-08-30,2.450000047683716
2022-08-31,2.4600000381469727
2022-09-01,2.4049999713897705
2022-09-02,2.359999895095825
2022-09-06,2.359999895095825
2022-09-07,2.3399999141693115
2022-09-08,2.259999990463257
2022-09-09,2.5299999713897705
2022-09-12,2.3499999046325684
2022-09-13,2.2300000190734863
2022-09-14,2.2100000381469727
2022-09-15,2.2699999809265137
2022-09-16,2.240000009536743
2022-09-19,2.1500000953674316
2022-09-20,2.059999942779541
2022-09-21,2.109999895095825
2022-09-22,1.9800000190734863
2022-09-23,1.899999976158142
2022-09-26,1.899999976158142
2022-09-27,1.9299999475479126
2022-09-28,2.0399999618530273
2022-09-29,1.8600000143051147
2022-09-30,1.809999942779541
2022-10-03,1.940000057220459
2022-10-04,2.119999885559082
2022-10-05,1.9800000190734863
2022-10-06,1.9600000381469727
2022-10-07,1.8600000143051147
2022-10-10,1.809999942779541
2022-10-11,1.7999999523162842
2022-10-12,1.7400000095367432
2022-10-13,1.6799999475479126
2022-10-14,1.5700000524520874
2022-10-17,1.590000033378601
2022-10-18,1.590000033378601
2022-10-19,2.2300000190734863
2022-10-20,2.2100000381469727
2022-10-21,2.5
2022-10-24,2.119999885559082
2022-10-25,2.430000066757202
2022-10-26,2.2799999713897705
2022-10-27,2.369999885559082
2022-10-28,2.4200000762939453
2022-10-31,2.450000047683716
2022-11-01,2.4000000953674316
2022-11-02,2.4600000381469727
2022-11-03,2.369999885559082
2022-11-04,2.390000104904175
2022-11-07,2.3499999046325684
2022-11-08,2.4000000953674316
2022-11-09,2.2699999809265137
2022-11-10,2.440000057220459
2022-11-11,2.4600000381469727
2022-11-14,2.369999885559082
2022-11-15,2.4800000190734863
2022-11-16,2.380000114440918
2022-11-17,2.2899999618530273
2022-11-18,2.2899999618530273
2022-11-21,2.190000057220459
2022-11-22,2.0799999237060547
2022-11-23,2.25
2022-11-25,2.1700000762939453
2022-11-28,2.119999885559082
2022-11-29,2.1500000953674316
2022-11-30,2.190000057220459
2022-12-01,2.1600000858306885
2022-12-02,2.2100000381469727
2022-12-05,2.0399999618530273
2022-12-06,1.8899999856948853
2022-12-07,1.909999966621399
2022-12-08,1.909999966621399
2022-12-09,1.9500000476837158
