Date,NNOX
2021-10-12,22.3700008392334
2021-10-13,22.719999313354492
2021-10-14,23.110000610351562
2021-10-15,22.729999542236328
2021-10-18,22.709999084472656
2021-10-19,23.239999771118164
2021-10-20,23.68000030517578
2021-10-21,23.690000534057617
2021-10-22,22.739999771118164
2021-10-25,23.09000015258789
2021-10-26,22.549999237060547
2021-10-27,22.06999969482422
2021-10-28,22.760000228881836
2021-10-29,22.649999618530273
2021-11-01,24.43000030517578
2021-11-02,23.829999923706055
2021-11-03,26.959999084472656
2021-11-04,26.56999969482422
2021-11-05,25.600000381469727
2021-11-08,26.81999969482422
2021-11-09,24.979999542236328
2021-11-10,23.889999389648438
2021-11-11,23.639999389648438
2021-11-12,23.8700008392334
2021-11-15,23.219999313354492
2021-11-16,21.739999771118164
2021-11-17,20.010000228881836
2021-11-18,19.010000228881836
2021-11-19,18.959999084472656
2021-11-22,19.940000534057617
2021-11-23,20.020000457763672
2021-11-24,20.329999923706055
2021-11-26,20.149999618530273
2021-11-29,21.170000076293945
2021-11-30,20.6299991607666
2021-12-01,18.040000915527344
2021-12-02,17.690000534057617
2021-12-03,15.9399995803833
2021-12-06,15.720000267028809
2021-12-07,17.84000015258789
2021-12-08,17.549999237060547
2021-12-09,16.15999984741211
2021-12-10,16.719999313354492
2021-12-13,16.8799991607666
2021-12-14,16.549999237060547
2021-12-15,17.6299991607666
2021-12-16,17.450000762939453
2021-12-17,18.860000610351562
2021-12-20,17.799999237060547
2021-12-21,18.6200008392334
2021-12-22,18.579999923706055
2021-12-23,17.860000610351562
2021-12-27,16.579999923706055
2021-12-28,15.989999771118164
2021-12-29,15.220000267028809
2021-12-30,15.390000343322754
2021-12-31,14.539999961853027
2022-01-03,16.049999237060547
2022-01-04,15.550000190734863
2022-01-05,13.970000267028809
2022-01-06,13.550000190734863
2022-01-07,12.970000267028809
2022-01-10,12.949999809265137
2022-01-11,13.15999984741211
2022-01-12,12.420000076293945
2022-01-13,12.140000343322754
2022-01-14,11.75
2022-01-18,10.819999694824219
2022-01-19,10.65999984741211
2022-01-20,11.149999618530273
2022-01-21,11.25
2022-01-24,11.489999771118164
2022-01-25,10.739999771118164
2022-01-26,10.050000190734863
2022-01-27,9.449999809265137
2022-01-28,10.350000381469727
2022-01-31,11.350000381469727
2022-02-01,11.649999618530273
2022-02-02,10.600000381469727
2022-02-03,10.210000038146973
2022-02-04,11.039999961853027
2022-02-07,10.989999771118164
2022-02-08,11.399999618530273
2022-02-09,11.75
2022-02-10,11.039999961853027
2022-02-11,10.369999885559082
2022-02-14,9.899999618530273
2022-02-15,10.90999984741211
2022-02-16,10.579999923706055
2022-02-17,10.130000114440918
2022-02-18,9.84000015258789
2022-02-22,9.470000267028809
2022-02-23,9.050000190734863
2022-02-24,9.75
2022-02-25,9.949999809265137
2022-02-28,10.149999618530273
2022-03-01,9.789999961853027
2022-03-02,10.5
2022-03-03,10.199999809265137
2022-03-04,9.850000381469727
2022-03-07,9.5600004196167
2022-03-08,9.4399995803833
2022-03-09,9.970000267028809
2022-03-10,9.5600004196167
2022-03-11,9.09000015258789
2022-03-14,8.279999732971191
2022-03-15,8.680000305175781
2022-03-16,9.300000190734863
2022-03-17,9.699999809265137
2022-03-18,9.859999656677246
2022-03-21,9.90999984741211
2022-03-22,10.029999732971191
2022-03-23,9.539999961853027
2022-03-24,9.65999984741211
2022-03-25,9.260000228881836
2022-03-28,9.380000114440918
2022-03-29,9.670000076293945
2022-03-30,9.420000076293945
2022-03-31,10.84000015258789
2022-04-01,10.75
2022-04-04,12.119999885559082
2022-04-05,13.390000343322754
2022-04-06,12.640000343322754
2022-04-07,13.0600004196167
2022-04-08,11.9399995803833
2022-04-11,11.239999771118164
2022-04-12,10.989999771118164
2022-04-13,11.5
2022-04-14,11.5600004196167
2022-04-18,10.84000015258789
2022-04-19,11.34000015258789
2022-04-20,10.539999961853027
2022-04-21,10.170000076293945
2022-04-22,10.050000190734863
2022-04-25,11.029999732971191
2022-04-26,10.010000228881836
2022-04-27,9.699999809265137
2022-04-28,9.569999694824219
2022-04-29,9.1899995803833
2022-05-02,9.890000343322754
2022-05-03,9.699999809265137
2022-05-04,9.819999694824219
2022-05-05,9.149999618530273
2022-05-06,9.210000038146973
2022-05-09,9.5
2022-05-10,9.270000457763672
2022-05-11,9.199999809265137
2022-05-12,8.850000381469727
2022-05-13,9.6899995803833
2022-05-16,9.600000381469727
2022-05-17,10.0
2022-05-18,9.449999809265137
2022-05-19,11.119999885559082
2022-05-20,10.220000267028809
2022-05-23,9.59000015258789
2022-05-24,9.1899995803833
2022-05-25,9.520000457763672
2022-05-26,9.649999618530273
2022-05-27,10.380000114440918
2022-05-31,10.220000267028809
2022-06-01,9.890000343322754
2022-06-02,9.90999984741211
2022-06-03,9.539999961853027
2022-06-06,10.329999923706055
2022-06-07,10.800000190734863
2022-06-08,10.770000457763672
2022-06-09,10.140000343322754
2022-06-10,10.029999732971191
2022-06-13,9.0600004196167
2022-06-14,9.430000305175781
2022-06-15,9.779999732971191
2022-06-16,9.539999961853027
2022-06-17,10.300000190734863
2022-06-21,10.8100004196167
2022-06-22,10.930000305175781
2022-06-23,11.569999694824219
2022-06-24,11.779999732971191
2022-06-27,11.34000015258789
2022-06-28,11.149999618530273
2022-06-29,11.420000076293945
2022-06-30,11.300000190734863
2022-07-01,10.869999885559082
2022-07-05,11.4399995803833
2022-07-06,11.970000267028809
2022-07-07,12.420000076293945
2022-07-08,12.59000015258789
2022-07-11,11.949999809265137
2022-07-12,12.319999694824219
2022-07-13,12.359999656677246
2022-07-14,12.390000343322754
2022-07-15,12.449999809265137
2022-07-18,12.119999885559082
2022-07-19,12.380000114440918
2022-07-20,13.489999771118164
2022-07-21,13.630000114440918
2022-07-22,12.739999771118164
2022-07-25,12.979999542236328
2022-07-26,12.630000114440918
2022-07-27,12.899999618530273
2022-07-28,13.130000114440918
2022-07-29,12.039999961853027
2022-08-01,12.510000228881836
2022-08-02,13.210000038146973
2022-08-03,13.5600004196167
2022-08-04,14.109999656677246
2022-08-05,14.050000190734863
2022-08-08,13.930000305175781
2022-08-09,12.90999984741211
2022-08-10,14.069999694824219
2022-08-11,15.039999961853027
2022-08-12,15.319999694824219
2022-08-15,15.520000457763672
2022-08-16,16.25
2022-08-17,15.390000343322754
2022-08-18,14.6899995803833
2022-08-19,14.430000305175781
2022-08-22,13.829999923706055
2022-08-23,14.140000343322754
2022-08-24,14.739999771118164
2022-08-25,14.8100004196167
2022-08-26,14.069999694824219
2022-08-29,13.270000457763672
2022-08-30,13.109999656677246
2022-08-31,13.3100004196167
2022-09-01,12.869999885559082
2022-09-02,13.1899995803833
2022-09-06,12.199999809265137
2022-09-07,11.960000038146973
2022-09-08,11.640000343322754
2022-09-09,12.130000114440918
2022-09-12,12.460000038146973
2022-09-13,11.800000190734863
2022-09-14,12.520000457763672
2022-09-15,12.630000114440918
2022-09-16,12.449999809265137
2022-09-19,12.130000114440918
2022-09-20,11.75
2022-09-21,11.399999618530273
2022-09-22,10.970000267028809
2022-09-23,10.3100004196167
2022-09-26,10.170000076293945
2022-09-27,10.170000076293945
2022-09-28,12.329999923706055
2022-09-29,11.430000305175781
2022-09-30,11.470000267028809
2022-10-03,11.420000076293945
2022-10-04,12.039999961853027
2022-10-05,12.029999732971191
2022-10-06,12.510000228881836
2022-10-07,11.430000305175781
2022-10-10,11.279999732971191
2022-10-11,11.819999694824219
2022-10-12,11.90999984741211
2022-10-13,12.899999618530273
2022-10-14,11.4399995803833
2022-10-17,11.670000076293945
2022-10-18,11.59000015258789
2022-10-19,11.039999961853027
2022-10-20,11.25
2022-10-21,11.779999732971191
2022-10-24,11.850000381469727
2022-10-25,12.510000228881836
2022-10-26,12.479999542236328
2022-10-27,12.619999885559082
2022-10-28,13.40999984741211
2022-10-31,14.199999809265137
2022-11-01,13.8100004196167
2022-11-02,13.399999618530273
2022-11-03,13.75
2022-11-04,13.25
2022-11-07,13.510000228881836
2022-11-08,12.920000076293945
2022-11-09,11.720000267028809
2022-11-10,12.65999984741211
2022-11-11,13.789999961853027
2022-11-14,13.680000305175781
2022-11-15,14.34000015258789
2022-11-16,12.270000457763672
2022-11-17,11.710000038146973
2022-11-18,11.300000190734863
2022-11-21,10.84000015258789
2022-11-22,10.8100004196167
2022-11-23,10.9399995803833
2022-11-25,10.699999809265137
2022-11-28,10.15999984741211
2022-11-29,10.220000267028809
2022-11-30,10.649999618530273
2022-12-01,10.720000267028809
2022-12-02,10.670000076293945
2022-12-05,10.079999923706055
2022-12-06,9.899999618530273
2022-12-07,9.239999771118164
2022-12-08,9.369999885559082
2022-12-09,9.449999809265137
2022-12-12,9.829999923706055
2022-12-13,9.9399995803833
2022-12-14,9.779999732971191
2022-12-15,9.699999809265137
2022-12-16,9.529999732971191
2022-12-19,8.869999885559082
2022-12-20,8.520000457763672
2022-12-21,8.609999656677246
2022-12-22,8.350000381469727
2022-12-23,8.020000457763672
2022-12-27,6.800000190734863
2022-12-28,6.570000171661377
2022-12-29,7.03000020980835
2022-12-30,7.380000114440918
2023-01-03,7.130000114440918
2023-01-04,7.340000152587891
2023-01-05,7.420000076293945
2023-01-06,7.440000057220459
2023-01-09,7.690000057220459
2023-01-10,8.100000381469727
2023-01-11,8.479999542236328
2023-01-12,8.789999961853027
2023-01-13,8.630000114440918
2023-01-17,8.920000076293945
2023-01-18,8.760000228881836
2023-01-19,8.75
2023-01-20,8.890000343322754
2023-01-23,9.260000228881836
2023-01-24,8.819999694824219
2023-01-25,8.899999618530273
2023-01-26,8.970000267028809
2023-01-27,9.239999771118164
2023-01-30,8.880000114440918
2023-01-31,9.220000267028809
2023-02-01,9.0600004196167
2023-02-02,9.760000228881836
2023-02-03,9.890000343322754
2023-02-06,9.4399995803833
2023-02-07,9.109999656677246
2023-02-08,8.770000457763672
2023-02-09,8.119999885559082
2023-02-10,7.900000095367432
2023-02-13,8.069999694824219
2023-02-14,7.880000114440918
2023-02-15,8.149999618530273
2023-02-16,7.989999771118164
2023-02-17,7.980000019073486
2023-02-21,7.204999923706055
2023-02-22,7.539999961853027
2023-02-23,7.349999904632568
2023-02-24,7.070000171661377
2023-02-27,7.099999904632568
2023-02-28,7.289999961853027
2023-03-01,7.070000171661377
2023-03-02,6.900000095367432
2023-03-03,7.059999942779541
2023-03-06,6.909999847412109
2023-03-07,6.800000190734863
2023-03-08,6.960000038146973
2023-03-09,6.53000020980835
2023-03-10,6.579999923706055
2023-03-13,7.110000133514404
2023-03-14,6.840000152587891
2023-03-15,6.789999961853027
2023-03-16,7.0
2023-03-17,6.690000057220459
2023-03-20,6.449999809265137
2023-03-21,6.579999923706055
2023-03-22,5.994999885559082
2023-03-23,5.949999809265137
2023-03-24,5.699999809265137
2023-03-27,5.949999809265137
2023-03-28,5.699999809265137
2023-03-29,5.639999866485596
2023-03-30,5.679999828338623
2023-03-31,5.769999980926514
2023-04-03,5.639999866485596
2023-04-04,5.510000228881836
2023-04-05,5.429999828338623
2023-04-06,5.800000190734863
2023-04-10,5.760000228881836
2023-04-11,6.079999923706055
2023-04-12,6.099999904632568
2023-04-13,6.820000171661377
2023-04-14,6.739999771118164
2023-04-17,6.400000095367432
2023-04-18,6.170000076293945
2023-04-19,6.170000076293945
2023-04-20,6.159999847412109
2023-04-21,6.150000095367432
2023-04-24,6.329999923706055
2023-04-25,5.820000171661377
2023-04-26,5.96999979019165
2023-04-27,6.130000114440918
2023-04-28,6.110000133514404
2023-05-01,10.289999961853027
2023-05-02,11.220000267028809
2023-05-03,10.670000076293945
2023-05-04,14.399999618530273
2023-05-05,15.229999542236328
2023-05-08,16.360000610351562
2023-05-09,16.360000610351562
2023-05-10,16.43000030517578
2023-05-11,19.889999389648438
2023-05-12,19.270000457763672
2023-05-15,18.469999313354492
2023-05-16,17.510000228881836
2023-05-17,17.31999969482422
2023-05-18,17.469999313354492
2023-05-19,17.8700008392334
2023-05-22,19.709999084472656
2023-05-23,18.389999389648438
2023-05-24,18.940000534057617
2023-05-25,17.979999542236328
2023-05-26,17.5
2023-05-30,17.059999465942383
2023-05-31,17.790000915527344
2023-06-01,18.110000610351562
2023-06-02,21.270000457763672
2023-06-05,20.020000457763672
2023-06-06,21.510000228881836
2023-06-07,19.829999923706055
2023-06-08,19.0
2023-06-09,18.559999465942383
2023-06-12,19.200000762939453
2023-06-13,18.700000762939453
2023-06-14,18.540000915527344
2023-06-15,19.149999618530273
2023-06-16,19.229999542236328
2023-06-20,18.34000015258789
2023-06-21,17.59000015258789
2023-06-22,17.030000686645508
2023-06-23,15.829999923706055
2023-06-26,15.220000267028809
2023-06-27,14.739999771118164
2023-06-28,15.380000114440918
2023-06-29,15.510000228881836
2023-06-30,15.489999771118164
2023-07-03,15.25
2023-07-05,14.5
2023-07-06,13.829999923706055
2023-07-07,14.079999923706055
2023-07-10,14.819999694824219
2023-07-11,15.279999732971191
2023-07-12,15.470000267028809
2023-07-13,15.90999984741211
2023-07-14,15.100000381469727
2023-07-17,15.59000015258789
2023-07-18,15.579999923706055
2023-07-19,15.239999771118164
2023-07-20,13.850000381469727
2023-07-21,14.3100004196167
2023-07-24,14.279999732971191
2023-07-25,13.720000267028809
2023-07-26,13.550000190734863
2023-07-27,12.430000305175781
2023-07-28,12.550000190734863
2023-07-31,12.399999618530273
2023-08-01,12.100000381469727
2023-08-02,11.369999885559082
2023-08-03,11.649999618530273
2023-08-04,11.369999885559082
2023-08-07,11.010000228881836
2023-08-08,10.569999694824219
2023-08-09,10.319999694824219
2023-08-10,10.319999694824219
2023-08-11,10.039999961853027
2023-08-14,9.699999809265137
2023-08-15,9.40999984741211
2023-08-16,9.039999961853027
2023-08-17,9.5
2023-08-18,8.710000038146973
2023-08-21,8.494999885559082
2023-08-22,8.359999656677246
2023-08-23,8.210000038146973
2023-08-24,7.699999809265137
2023-08-25,7.71999979019165
2023-08-28,7.840000152587891
2023-08-29,8.630000114440918
2023-08-30,8.710000038146973
2023-08-31,8.324999809265137
2023-09-01,8.210000038146973
2023-09-05,8.140000343322754
2023-09-06,7.900000095367432
2023-09-07,7.659999847412109
2023-09-08,7.460000038146973
2023-09-11,7.659999847412109
2023-09-12,7.559999942779541
2023-09-13,7.420000076293945
2023-09-14,7.199999809265137
2023-09-15,6.980000019073486
2023-09-18,6.809999942779541
2023-09-19,6.800000190734863
2023-09-20,6.519999980926514
2023-09-21,6.449999809265137
2023-09-22,6.440000057220459
2023-09-25,6.329999923706055
2023-09-26,6.269999980926514
2023-09-27,6.239999771118164
2023-09-28,6.380000114440918
2023-09-29,6.559999942779541
2023-10-02,6.739999771118164
2023-10-03,7.409999847412109
2023-10-04,7.050000190734863
2023-10-05,6.849999904632568
2023-10-06,7.400000095367432
2023-10-09,6.46999979019165
2023-10-10,7.050000190734863
2023-10-11,6.489999771118164
2023-10-12,6.28000020980835
2023-10-13,6.440000057220459
2023-10-16,6.190000057220459
2023-10-17,6.28000020980835
2023-10-18,5.849999904632568
2023-10-19,5.96999979019165
2023-10-20,5.769999980926514
2023-10-23,5.5
2023-10-24,5.46999979019165
2023-10-25,5.090000152587891
2023-10-26,5.034999847412109
2023-10-27,5.019999980926514
2023-10-30,4.96999979019165
2023-10-31,5.050000190734863
2023-11-01,5.070000171661377
2023-11-02,5.789999961853027
2023-11-03,6.090000152587891
2023-11-06,5.699999809265137
2023-11-07,5.960000038146973
2023-11-08,5.630000114440918
2023-11-09,5.380000114440918
2023-11-10,5.630000114440918
2023-11-13,5.75
2023-11-14,6.170000076293945
2023-11-15,6.630000114440918
2023-11-16,6.375
2023-11-17,6.539999961853027
2023-11-20,6.579999923706055
2023-11-21,6.159999847412109
2023-11-22,6.309999942779541
2023-11-24,6.619999885559082
2023-11-27,6.309999942779541
2023-11-28,6.46999979019165
2023-11-29,6.760000228881836
2023-11-30,6.699999809265137
2023-12-01,6.880000114440918
2023-12-04,6.860000133514404
2023-12-05,5.914999961853027
2023-12-06,6.039999961853027
2023-12-07,5.889999866485596
2023-12-08,6.099999904632568
2023-12-11,6.03000020980835
2023-12-12,6.21999979019165
2023-12-13,6.769999980926514
2023-12-14,6.829999923706055
2023-12-15,6.789999961853027
2023-12-18,6.619999885559082
2023-12-19,6.980000019073486
2023-12-20,6.570000171661377
2023-12-21,6.900000095367432
2023-12-22,6.710000038146973
2023-12-26,6.670000076293945
2023-12-27,6.550000190734863
2023-12-28,6.630000114440918
2023-12-29,6.369999885559082
2024-01-02,6.460000038146973
2024-01-03,6.130000114440918
2024-01-04,6.21999979019165
2024-01-05,6.190000057220459
2024-01-08,6.400000095367432
2024-01-09,6.21999979019165
2024-01-10,6.135000228881836
2024-01-11,5.760000228881836
2024-01-12,5.71999979019165
2024-01-16,5.53000020980835
2024-01-17,5.590000152587891
2024-01-18,5.75
2024-01-19,5.360000133514404
2024-01-22,5.53000020980835
2024-01-23,5.639999866485596
2024-01-24,5.489999771118164
2024-01-25,5.739999771118164
2024-01-26,5.710000038146973
2024-01-29,5.900000095367432
2024-01-30,5.570000171661377
2024-01-31,5.440000057220459
2024-02-01,5.53000020980835
2024-02-02,5.659999847412109
2024-02-05,5.320000171661377
2024-02-06,5.769999980926514
2024-02-07,5.650000095367432
2024-02-08,5.739999771118164
2024-02-09,5.860000133514404
2024-02-12,6.639999866485596
2024-02-13,5.96999979019165
2024-02-14,6.360000133514404
2024-02-15,9.5
2024-02-16,12.949999809265137
2024-02-20,10.34000015258789
2024-02-21,9.239999771118164
2024-02-22,8.890000343322754
2024-02-23,8.619999885559082
2024-02-26,9.529999732971191
2024-02-27,11.609999656677246
2024-02-28,11.829999923706055
2024-02-29,11.15999984741211
2024-03-01,11.119999885559082
2024-03-04,10.899999618530273
2024-03-05,10.010000228881836
2024-03-06,10.515000343322754
2024-03-07,10.229999542236328
2024-03-08,10.210000038146973
2024-03-11,9.380000114440918
2024-03-12,9.600000381469727
2024-03-13,9.84000015258789
2024-03-14,10.020000457763672
2024-03-15,10.779999732971191
2024-03-18,11.380000114440918
2024-03-19,10.819999694824219
2024-03-20,11.050000190734863
2024-03-21,10.239999771118164
2024-03-22,9.470000267028809
2024-03-25,9.75
2024-03-26,9.149999618530273
2024-03-27,9.880000114440918
2024-03-28,9.770000457763672
2024-04-01,10.329999923706055
2024-04-02,9.920000076293945
2024-04-03,10.859999656677246
2024-04-04,10.869999885559082
2024-04-05,10.5600004196167
2024-04-08,10.829999923706055
2024-04-09,10.720000267028809
2024-04-10,10.279999732971191
2024-04-11,10.510000228881836
2024-04-12,9.710000038146973
2024-04-15,9.119999885559082
2024-04-16,9.270000457763672
2024-04-17,9.350000381469727
2024-04-18,9.069999694824219
2024-04-19,8.600000381469727
2024-04-22,9.020000457763672
2024-04-23,9.3100004196167
2024-04-24,9.09000015258789
2024-04-25,8.920000076293945
2024-04-26,8.960000038146973
2024-04-29,8.979999542236328
2024-04-30,8.960000038146973
2024-05-01,9.15999984741211
2024-05-02,9.239999771118164
2024-05-03,9.345000267028809
2024-05-06,9.449999809265137
2024-05-07,9.710000038146973
2024-05-08,9.5
2024-05-09,10.079999923706055
2024-05-10,10.079999923706055
2024-05-13,10.229999542236328
2024-05-14,10.529999732971191
2024-05-15,10.619999885559082
2024-05-16,9.829999923706055
2024-05-17,9.800000190734863
2024-05-20,9.75
2024-05-21,9.010000228881836
2024-05-22,8.670000076293945
2024-05-23,8.59000015258789
