Date,TK
2010-09-22,15.576150894165039
2010-09-23,15.365274429321289
2010-09-24,15.47926139831543
2010-09-27,15.559050559997559
2010-09-28,15.655937194824219
2010-09-29,15.46216106414795
2010-09-30,15.2341890335083
2010-10-01,15.154401779174805
2010-10-04,15.154401779174805
2010-10-05,15.217095375061035
2010-10-06,15.182896614074707
2010-10-07,15.302584648132324
2010-10-08,15.507756233215332
2010-10-11,15.336776733398438
2010-10-12,15.097408294677734
2010-10-13,15.660372734069824
2010-10-14,15.746895790100098
2010-10-15,16.01799774169922
2010-10-18,16.375619888305664
2010-10-19,17.511934280395508
2010-10-20,17.535005569458008
2010-10-21,18.03105926513672
2010-10-22,18.071435928344727
2010-10-25,18.03105926513672
2010-10-26,17.990684509277344
2010-10-27,17.92723846435547
2010-10-28,18.359840393066406
2010-10-29,18.34253692626953
2010-11-01,18.573259353637695
2010-11-02,18.90781593322754
2010-11-03,18.919343948364258
2010-11-04,19.351957321166992
2010-11-05,18.775144577026367
2010-11-08,18.671314239501953
2010-11-09,18.169492721557617
2010-11-10,18.313697814941406
2010-11-11,18.729001998901367
2010-11-12,18.238712310791016
2010-11-15,18.913583755493164
2010-11-16,18.70592498779297
2010-11-17,18.81551742553711
2010-11-18,19.115463256835938
2010-11-19,19.478849411010742
2010-11-22,19.50192642211914
2010-11-23,18.92511558532715
2010-11-24,19.196218490600586
2010-11-26,18.861665725708008
2010-11-29,18.60787010192871
2010-11-30,18.394451141357422
2010-12-01,18.70592498779297
2010-12-02,18.890506744384766
2010-12-03,18.884735107421875
2010-12-06,18.861665725708008
2010-12-07,18.64247703552246
2010-12-08,18.63094139099121
2010-12-09,18.87320327758789
2010-12-10,18.821287155151367
2010-12-13,18.861665725708008
2010-12-14,18.56749153137207
2010-12-15,18.55596160888672
2010-12-16,18.6597843170166
2010-12-17,18.665550231933594
2010-12-20,18.803985595703125
2010-12-21,19.063549041748047
2010-12-22,19.196218490600586
2010-12-23,19.092390060424805
2010-12-27,18.959728240966797
2010-12-28,18.81551742553711
2010-12-29,19.03470802307129
2010-12-30,19.06932258605957
2010-12-31,19.080852508544922
2011-01-03,19.13276481628418
2011-01-04,19.13853645324707
2011-01-05,19.213518142700195
2011-01-06,20.344064712524414
2011-01-07,20.59209442138672
2011-01-10,20.18832778930664
2011-01-11,19.93453025817871
2011-01-12,19.891454696655273
2011-01-13,20.071916580200195
2011-01-14,19.77503204345703
2011-01-18,19.97877311706543
2011-01-19,19.833236694335938
2011-01-20,19.67024040222168
2011-01-21,18.94839859008789
2011-01-24,18.80868911743164
2011-01-25,18.634042739868164
2011-01-26,18.686439514160156
2011-01-27,19.169605255126953
2011-01-28,19.903093338012695
2011-01-31,19.71099090576172
2011-02-01,19.542173385620117
2011-02-02,19.839061737060547
2011-02-03,20.19416618347168
2011-02-04,19.89727210998535
2011-02-07,20.165050506591797
2011-02-08,19.98459815979004
2011-02-09,19.73427963256836
2011-02-10,19.891454696655273
2011-02-11,19.92638397216797
2011-02-14,20.36298370361328
2011-02-15,20.380441665649414
2011-02-16,20.81122398376465
2011-02-17,20.81122398376465
2011-02-18,20.60747718811035
2011-02-22,20.473587036132812
2011-02-23,20.48522186279297
2011-02-24,19.891454696655273
2011-02-25,19.98459815979004
2011-02-28,20.03116226196289
2011-03-01,19.91473388671875
2011-03-02,20.077739715576172
2011-03-03,20.159238815307617
2011-03-04,20.24655532836914
2011-03-07,20.095197677612305
2011-03-08,20.24655532836914
2011-03-09,20.34552001953125
2011-03-10,19.967132568359375
2011-03-11,20.24655532836914
2011-03-14,20.333877563476562
2011-03-15,20.124309539794922
2011-03-16,19.96131134033203
2011-03-17,20.223270416259766
2011-03-18,20.4095516204834
2011-03-21,20.572547912597656
2011-03-22,20.8403263092041
2011-03-23,20.764650344848633
2011-03-24,21.032434463500977
2011-03-25,21.41081428527832
2011-03-28,21.02079200744629
2011-03-29,21.218711853027344
2011-03-30,21.556350708007812
2011-03-31,21.498140335083008
2011-04-01,21.643672943115234
2011-04-04,21.637845993041992
2011-04-05,21.626209259033203
2011-04-06,21.44574546813965
2011-04-07,21.515602111816406
2011-04-08,21.35843276977539
2011-04-11,20.939292907714844
2011-04-12,20.415369033813477
2011-04-13,20.559879302978516
2011-04-14,20.595121383666992
2011-04-15,20.377771377563477
2011-04-18,20.27203941345215
2011-04-19,20.219173431396484
2011-04-20,20.65386962890625
2011-04-21,20.518760681152344
2011-04-25,20.2955322265625
2011-04-26,20.430646896362305
2011-04-27,20.3425350189209
2011-04-28,20.136934280395508
2011-04-29,19.96657943725586
2011-05-02,19.943082809448242
2011-05-03,19.878469467163086
2011-05-04,19.901966094970703
2011-05-05,19.813846588134766
2011-05-06,20.078187942504883
2011-05-09,20.131057739257812
2011-05-10,20.512882232666016
2011-05-11,20.148679733276367
2011-05-12,19.766855239868164
2011-05-13,19.708110809326172
2011-05-16,19.22642707824707
2011-05-17,18.92096519470215
2011-05-18,19.314537048339844
2011-05-19,19.385025024414062
2011-05-20,19.208803176879883
2011-05-23,18.9444580078125
2011-05-24,18.732986450195312
2011-05-25,19.13831329345703
2011-05-26,18.99732780456543
2011-05-27,19.420276641845703
2011-05-31,19.708110809326172
2011-06-01,19.473146438598633
2011-06-02,19.455522537231445
2011-06-03,19.355661392211914
2011-06-06,19.07956886291504
2011-06-07,19.185304641723633
2011-06-08,18.797609329223633
2011-06-09,18.803476333618164
2011-06-10,18.72123908996582
2011-06-13,18.615503311157227
2011-06-14,18.797609329223633
2011-06-15,18.709489822387695
2011-06-16,18.697738647460938
2011-06-17,18.70361328125
2011-06-20,18.668367385864258
2011-06-21,18.73886489868164
2011-06-22,18.404027938842773
2011-06-23,18.15143585205078
2011-06-24,17.816606521606445
2011-06-27,17.740236282348633
2011-06-28,17.622753143310547
2011-06-29,18.25717544555664
2011-06-30,18.139684677124023
2011-07-01,18.474519729614258
2011-07-05,18.280670166015625
2011-07-06,18.227802276611328
2011-07-07,18.35116195678711
2011-07-08,18.18668556213379
2011-07-11,17.757862091064453
2011-07-12,17.781360626220703
2011-07-13,17.749303817749023
2011-07-14,17.731494903564453
2011-07-15,17.862091064453125
2011-07-18,17.565282821655273
2011-07-19,17.46436309814453
2011-07-20,17.470300674438477
2011-07-21,17.50592041015625
2011-07-22,17.428743362426758
2011-07-25,17.14380645751953
2011-07-26,16.94197654724121
2011-07-27,16.401779174804688
2011-07-28,16.413654327392578
2011-07-29,16.473012924194336
2011-08-01,16.36616325378418
2011-08-02,15.719112396240234
2011-08-03,15.380749702453613
2011-08-04,14.579361915588379
2011-08-05,14.478442192077637
2011-08-08,12.828177452087402
2011-08-09,13.445542335510254
2011-08-10,12.952836990356445
2011-08-11,14.270675659179688
2011-08-12,13.659245491027832
2011-08-15,14.116339683532715
2011-08-16,14.157891273498535
2011-08-17,14.32409954071045
2011-08-18,13.641439437866211
2011-08-19,13.605820655822754
2011-08-22,13.760164260864258
2011-08-23,14.128209114074707
2011-08-24,14.32409954071045
2011-08-25,14.211316108703613
2011-08-26,14.591233253479004
2011-08-29,15.564776420593262
2011-08-30,16.306795120239258
2011-08-31,16.128713607788086
2011-09-01,15.754734992980957
2011-09-02,15.475728988647461
2011-09-06,15.469793319702148
2011-09-07,15.879392623901367
2011-09-08,15.392623901367188
2011-09-09,15.321388244628906
2011-09-12,15.202662467956543
2011-09-13,15.428245544433594
2011-09-14,15.511344909667969
2011-09-15,16.15839385986328
2011-09-16,15.68349552154541
2011-09-19,15.624135971069336
2011-09-20,15.469793319702148
2011-09-21,14.66246509552002
2011-09-22,14.104460716247559
2011-09-23,14.062911987304688
2011-09-26,14.16382122039795
2011-09-27,14.573423385620117
2011-09-28,13.979803085327148
2011-09-29,13.920441627502441
2011-09-30,13.421799659729004
2011-10-03,12.72132396697998
2011-10-04,12.99438762664795
2011-10-05,12.727255821228027
2011-10-06,12.840047836303711
2011-10-07,12.73913288116455
2011-10-10,13.178410530090332
2011-10-11,13.481156349182129
2011-10-12,14.276618003845215
2011-10-13,14.425018310546875
2011-10-14,14.965214729309082
2011-10-17,14.5496826171875
2011-10-18,15.362939834594727
2011-10-19,15.288422584533691
2011-10-20,15.300440788269043
2011-10-21,15.504765510559082
2011-10-24,15.534815788269043
2011-10-25,15.312459945678711
2011-10-26,15.444673538208008
2011-10-27,15.697074890136719
2011-10-28,15.817265510559082
2011-10-31,15.480730056762695
2011-11-01,15.120152473449707
2011-11-02,15.156204223632812
2011-11-03,15.594913482666016
2011-11-04,15.727121353149414
2011-11-07,15.697074890136719
2011-11-08,16.2078914642334
2011-11-09,15.715104103088379
2011-11-10,15.949483871459961
2011-11-11,16.63456916809082
2011-11-14,16.664621353149414
2011-11-15,16.898996353149414
2011-11-16,16.91702651977539
2011-11-17,16.90500259399414
2011-11-18,16.868946075439453
2011-11-21,16.760772705078125
2011-11-22,16.2078914642334
2011-11-23,15.949483871459961
2011-11-25,15.889384269714355
2011-11-28,16.310054779052734
2011-11-29,16.406208038330078
2011-11-30,16.5985164642334
2011-12-01,16.454282760620117
2011-12-02,16.502363204956055
2011-12-05,16.712696075439453
2011-12-06,16.664621353149414
2011-12-07,16.466304779052734
2011-12-08,15.949483871459961
2011-12-09,16.153804779052734
2011-12-12,15.727121353149414
2011-12-13,15.528809547424316
2011-12-14,15.342511177062988
2011-12-15,15.414626121520996
2011-12-16,15.691064834594727
2011-12-19,15.414626121520996
2011-12-20,15.769190788269043
2011-12-21,15.907411575317383
2011-12-22,16.15981674194336
2011-12-23,16.07567596435547
2011-12-27,16.021591186523438
2011-12-28,15.997553825378418
2011-12-29,16.141786575317383
2011-12-30,16.063661575317383
2012-01-03,16.063661575317383
2012-01-04,15.630970001220703
2012-01-05,15.636979103088379
2012-01-06,15.204285621643066
2012-01-09,15.492753028869629
2012-01-10,15.618951797485352
2012-01-11,15.558854103088379
2012-01-12,15.661016464233398
2012-01-13,15.432653427124023
2012-01-17,15.522799491882324
2012-01-18,16.147024154663086
2012-01-19,16.329540252685547
2012-01-20,16.44513702392578
2012-01-23,16.34779167175293
2012-01-24,16.299121856689453
2012-01-25,16.384296417236328
2012-01-26,16.451223373413086
2012-01-27,16.439054489135742
2012-01-30,16.688499450683594
2012-01-31,16.682411193847656
2012-02-01,16.512060165405273
2012-02-02,16.3538761138916
2012-02-03,16.432968139648438
2012-02-06,16.42079734802246
2012-02-07,16.366043090820312
2012-02-08,16.280866622924805
2012-02-09,16.384296417236328
2012-02-10,16.019254684448242
2012-02-13,16.18960952758789
2012-02-14,16.712831497192383
2012-02-15,16.651992797851562
2012-02-16,16.846681594848633
2012-02-17,16.79192543029785
2012-02-21,16.773672103881836
2012-02-22,16.74933624267578
2012-02-23,16.99269676208496
2012-02-24,17.15696907043457
2012-02-27,17.522010803222656
2012-02-28,17.424663543701172
2012-02-29,17.522010803222656
2012-03-01,17.692363739013672
2012-03-02,17.60110092163086
2012-03-05,17.296903610229492
2012-03-06,16.846681594848633
2012-03-07,17.017038345336914
2012-03-08,17.290817260742188
2012-03-09,17.6497745513916
2012-03-12,17.753204345703125
2012-03-13,18.434614181518555
2012-03-14,18.434614181518555
2012-03-15,19.16469955444336
2012-03-16,19.846107482910156
2012-03-19,19.87653160095215
2012-03-20,19.894779205322266
2012-03-21,20.59444808959961
2012-03-22,19.986040115356445
2012-03-23,20.13814353942871
2012-03-26,20.25982093811035
2012-03-27,20.32066535949707
2012-03-28,21.050745010375977
2012-03-29,21.5009708404541
2012-03-30,21.142005920410156
2012-04-02,21.16025733947754
2012-04-03,21.945098876953125
2012-04-04,21.63481330871582
2012-04-05,21.665237426757812
2012-04-09,21.628726959228516
2012-04-10,20.68570327758789
2012-04-11,21.166343688964844
2012-04-12,21.567890167236328
2012-04-13,21.440128326416016
2012-04-16,21.39753532409668
2012-04-17,21.73824119567871
2012-04-18,21.152645111083984
2012-04-19,21.19561195373535
2012-04-20,21.613019943237305
2012-04-23,21.404319763183594
2012-04-24,21.723512649536133
2012-04-25,21.981327056884766
2012-04-26,22.17160987854004
2012-04-27,22.159334182739258
2012-04-30,22.159334182739258
2012-05-01,22.13478660583496
2012-05-02,22.09181022644043
2012-05-03,21.30610466003418
2012-05-04,20.704547882080078
2012-05-07,20.121410369873047
2012-05-08,19.98023223876953
2012-05-09,19.91270637512207
2012-05-10,20.18279266357422
2012-05-11,20.078441619873047
2012-05-14,18.991962432861328
2012-05-15,18.91830062866211
2012-05-16,18.783254623413086
2012-05-17,17.377582550048828
2012-05-18,16.941761016845703
2012-05-21,18.00368881225586
2012-05-22,17.905479431152344
2012-05-23,17.64767074584961
2012-05-24,17.65380859375
2012-05-25,17.702913284301758
2012-05-29,17.794986724853516
2012-05-30,16.86810302734375
2012-05-31,16.53663444519043
2012-06-01,16.057842254638672
2012-06-04,15.70795726776123
2012-06-05,15.990320205688477
2012-06-06,16.739198684692383
2012-06-07,16.92948341369629
2012-06-08,16.904932022094727
2012-06-11,16.229721069335938
2012-06-12,16.530492782592773
2012-06-13,16.168333053588867
2012-06-14,16.401586532592773
2012-06-15,16.284961700439453
2012-06-18,16.32179069519043
2012-06-19,16.505939483642578
2012-06-20,17.328472137451172
2012-06-21,16.720781326293945
2012-06-22,16.720781326293945
2012-06-25,16.444562911987305
2012-06-26,16.39545249938965
2012-06-27,16.904932022094727
2012-06-28,17.310060501098633
2012-06-29,17.972997665405273
2012-07-02,17.880924224853516
2012-07-03,17.94844627380371
2012-07-05,18.052797317504883
2012-07-06,17.93617057800293
2012-07-09,17.874786376953125
2012-07-10,17.500347137451172
2012-07-11,17.76429557800293
2012-07-12,17.598560333251953
2012-07-13,17.69538688659668
2012-07-16,17.41608238220215
2012-07-17,17.397462844848633
2012-07-18,17.98089599609375
2012-07-19,18.08641242980957
2012-07-20,17.875383377075195
2012-07-23,17.24229621887207
2012-07-24,17.509183883666992
2012-07-25,17.447118759155273
2012-07-26,17.98089599609375
2012-07-27,19.147764205932617
2012-07-30,19.079484939575195
2012-07-31,19.07327651977539
2012-08-01,18.67605209350586
2012-08-02,18.731908798217773
2012-08-03,19.650508880615234
2012-08-06,19.77464485168457
2012-08-07,19.81187629699707
2012-08-08,20.097389221191406
2012-08-09,20.140840530395508
2012-08-10,19.253276824951172
2012-08-13,19.756019592285156
2012-08-14,19.81808853149414
2012-08-15,19.77464485168457
2012-08-16,19.650508880615234
2012-08-17,19.712574005126953
2012-08-20,19.47051429748535
2012-08-21,19.240859985351562
2012-08-22,19.321552276611328
2012-08-23,19.085695266723633
2012-08-24,19.185001373291016
2012-08-27,19.011211395263672
2012-08-28,19.222238540649414
2012-08-29,18.831212997436523
2012-08-30,18.396745681762695
2012-08-31,18.3595027923584
2012-09-04,19.060867309570312
2012-09-05,18.986391067504883
2012-09-06,19.576026916503906
2012-09-07,19.662921905517578
2012-09-10,19.687746047973633
2012-09-11,19.83670997619629
2012-09-12,20.084978103637695
2012-09-13,20.401519775390625
2012-09-14,20.780128479003906
2012-09-17,20.643585205078125
2012-09-18,20.24014663696289
2012-09-19,20.02911949157715
2012-09-20,19.693954467773438
2012-09-21,20.128421783447266
2012-09-24,19.923601150512695
2012-09-25,19.253276824951172
2012-09-26,19.259483337402344
2012-09-27,19.805675506591797
2012-09-28,19.36499786376953
2012-10-01,19.99187660217285
2012-10-02,20.053943634033203
2012-10-03,19.88016128540039
2012-10-04,20.10359764099121
2012-10-05,20.258766174316406
2012-10-08,20.04153060913086
2012-10-09,19.83050537109375
2012-10-10,19.563615798950195
2012-10-11,19.805675506591797
2012-10-12,19.35879135131836
2012-10-15,19.437795639038086
2012-10-16,19.32493782043457
2012-10-17,19.350011825561523
2012-10-18,18.91109275817871
2012-10-19,18.810768127441406
2012-10-22,18.603853225708008
2012-10-23,18.74180030822754
2012-10-24,18.93617820739746
2012-10-25,19.11801528930664
2012-10-26,19.293582916259766
2012-10-31,19.193254470825195
2012-11-01,19.475414276123047
2012-11-02,19.450336456298828
2012-11-05,19.538122177124023
2012-11-06,19.995845794677734
2012-11-07,19.50676727294922
2012-11-08,19.820283889770508
2012-11-09,19.086660385131836
2012-11-12,19.199525833129883
2012-11-13,19.32493782043457
2012-11-14,18.94244956970215
2012-11-15,18.566232681274414
2012-11-16,18.75433921813965
2012-11-19,19.161903381347656
2012-11-20,19.63217544555664
2012-11-21,19.669797897338867
2012-11-23,19.782657623291016
2012-11-26,20.071088790893555
2012-11-27,19.908063888549805
2012-11-28,19.933143615722656
2012-11-29,20.077362060546875
2012-11-30,20.20276641845703
2012-12-03,20.44103240966797
2012-12-04,20.08990478515625
2012-12-05,20.008394241333008
2012-12-06,19.63844108581543
2012-12-07,19.63844108581543
2012-12-10,19.657255172729492
2012-12-11,19.682334899902344
2012-12-12,19.469146728515625
2012-12-13,19.26850128173828
2012-12-14,19.34374237060547
2012-12-17,19.444068908691406
2012-12-18,19.995845794677734
2012-12-19,20.26546859741211
2012-12-20,20.46611785888672
2012-12-21,20.21531105041504
2012-12-24,19.701148986816406
2012-12-26,19.444068908691406
2012-12-27,19.456607818603516
2012-12-28,19.425254821777344
2012-12-31,20.127521514892578
2013-01-02,21.061796188354492
2013-01-03,21.381574630737305
2013-01-04,21.300060272216797
2013-01-07,21.33141326904297
2013-01-08,21.25617218017578
2013-01-09,21.193466186523438
2013-01-10,21.312604904174805
2013-01-11,21.061796188354492
2013-01-14,21.10357093811035
2013-01-15,21.230165481567383
2013-01-16,21.445377349853516
2013-01-17,21.76186752319336
2013-01-18,21.83782386779785
2013-01-22,22.35054588317871
2013-01-23,22.55942153930664
2013-01-24,22.578413009643555
2013-01-25,23.027830123901367
2013-01-28,23.211395263671875
2013-01-29,22.64804458618164
2013-01-30,21.85048484802246
2013-01-31,22.268253326416016
2013-02-01,22.464473724365234
2013-02-04,22.407508850097656
2013-02-05,22.52777862548828
2013-02-06,22.534099578857422
2013-02-07,22.521446228027344
2013-02-08,22.610063552856445
2013-02-11,22.496129989624023
2013-02-12,22.54043960571289
2013-02-13,22.616392135620117
2013-02-14,22.5974063873291
2013-02-15,22.489795684814453
2013-02-19,22.45182228088379
2013-02-20,22.242935180664062
2013-02-21,21.831497192382812
2013-02-22,21.844158172607422
2013-02-25,20.888355255126953
2013-02-26,20.749101638793945
2013-02-27,21.470699310302734
2013-02-28,21.964426040649414
2013-03-01,22.41383934020996
2013-03-04,22.027721405029297
2013-03-05,22.26192283630371
2013-03-06,21.71756362915039
2013-03-07,21.755542755126953
2013-03-08,21.913782119750977
2013-03-11,21.951763153076172
2013-03-12,21.56564712524414
2013-03-13,21.470699310302734
2013-03-14,21.50868034362793
2013-03-15,21.540325164794922
2013-03-18,21.388416290283203
2013-03-19,21.22383689880371
2013-03-20,21.382078170776367
2013-03-21,21.375749588012695
2013-03-22,21.964426040649414
2013-03-25,21.93277359008789
2013-03-26,21.882139205932617
2013-03-27,21.812509536743164
2013-03-28,22.761978149414062
2013-04-01,22.41383934020996
2013-04-02,21.812509536743164
2013-04-03,21.154212951660156
2013-04-04,21.356765747070312
2013-04-05,21.61628532409668
2013-04-08,22.14165687561035
2013-04-09,22.15431785583496
2013-04-10,22.26192283630371
2013-04-11,22.22394371032715
2013-04-12,22.106416702270508
2013-04-15,21.416589736938477
2013-04-16,21.391048431396484
2013-04-17,21.007808685302734
2013-04-18,21.014190673828125
2013-04-19,21.25691032409668
2013-04-22,21.05890464782715
2013-04-23,21.237749099731445
2013-04-24,21.6976375579834
2013-04-25,22.036157608032227
2013-04-26,22.10003089904785
2013-04-29,22.57269287109375
2013-04-30,22.738754272460938
2013-05-01,22.566308975219727
2013-05-02,22.553531646728516
2013-05-03,22.898441314697266
2013-05-06,23.479684829711914
2013-05-07,23.984283447265625
2013-05-08,23.97789764404297
2013-05-09,23.997058868408203
2013-05-10,23.997058868408203
2013-05-13,23.294462203979492
2013-05-14,23.185874938964844
2013-05-15,23.511625289916992
2013-05-16,23.60104751586914
2013-05-17,23.93956756591797
2013-05-20,24.112028121948242
2013-05-21,24.814632415771484
2013-05-22,23.952346801757812
2013-05-23,23.869308471679688
2013-05-24,23.882089614868164
2013-05-28,24.431394577026367
2013-05-29,24.514429092407227
2013-05-30,24.488880157470703
2013-05-31,24.680498123168945
2013-06-03,25.1403865814209
2013-06-04,25.300071716308594
2013-06-05,24.71882438659668
2013-06-06,24.661334991455078
2013-06-07,25.357555389404297
2013-06-10,25.27451515197754
2013-06-11,25.165937423706055
2013-06-12,24.999866485595703
2013-06-13,25.21703338623047
2013-06-14,25.255353927612305
2013-06-17,25.747177124023438
2013-06-18,26.334806442260742
2013-06-19,25.811044692993164
2013-06-20,24.865732192993164
2013-06-21,24.76353645324707
2013-06-24,24.393068313598633
2013-06-25,24.846572875976562
2013-06-26,25.363941192626953
2013-06-27,25.57472038269043
2013-06-28,25.951568603515625
2013-07-01,25.8685359954834
2013-07-02,25.56194496154785
2013-07-03,25.549171447753906
2013-07-05,25.894086837768555
2013-07-08,25.555559158325195
2013-07-09,26.302873611450195
2013-07-10,26.092086791992188
2013-07-11,26.168737411499023
2013-07-12,26.249841690063477
2013-07-15,26.378578186035156
2013-07-16,25.928001403808594
2013-07-17,26.0052433013916
2013-07-18,25.998798370361328
2013-07-19,25.96661949157715
2013-07-22,26.0052433013916
2013-07-23,25.715579986572266
2013-07-24,25.4516658782959
2013-07-25,25.696269989013672
2013-07-26,25.619022369384766
2013-07-29,25.36155128479004
2013-07-30,25.329362869262695
2013-07-31,25.535343170166016
2013-08-01,26.011676788330078
2013-08-02,26.21122932434082
2013-08-05,26.404325485229492
2013-08-06,26.571693420410156
2013-08-07,26.288467407226562
2013-08-08,25.36155128479004
2013-08-09,25.380859375
2013-08-12,25.104066848754883
2013-08-13,24.788658142089844
2013-08-14,24.782224655151367
2013-08-15,24.550491333007812
2013-08-16,24.41531753540039
2013-08-19,24.14496421813965
2013-08-20,24.666353225708008
2013-08-21,24.492555618286133
2013-08-22,24.743595123291016
2013-08-23,25.001079559326172
2013-08-26,25.496719360351562
2013-08-27,25.36155128479004
2013-08-28,25.4516658782959
2013-08-29,25.6447696685791
2013-08-30,25.715579986572266
2013-09-03,26.0052433013916
2013-09-04,26.043861389160156
2013-09-05,25.63188934326172
2013-09-06,25.960186004638672
2013-09-09,26.391462326049805
2013-09-10,26.391462326049805
2013-09-11,26.385019302368164
2013-09-12,25.934431076049805
2013-09-13,26.06960678100586
2013-09-16,26.320650100708008
