Date,BRKR
2010-01-04,11.706413269042969
2010-01-05,12.014476776123047
2010-01-06,12.582469940185547
2010-01-07,12.938668251037598
2010-01-08,12.957919120788574
2010-01-11,13.352629661560059
2010-01-12,12.697994232177734
2010-01-13,12.938668251037598
2010-01-14,13.275615692138672
2010-01-15,13.188970565795898
2010-01-19,13.150464057922363
2010-01-20,12.794261932373047
2010-01-21,12.755754470825195
2010-01-22,12.524707794189453
2010-01-25,12.649856567382812
2010-01-26,12.14925479888916
2010-01-27,12.110749244689941
2010-01-28,11.831567764282227
2010-01-29,11.812309265136719
2010-02-01,12.264780044555664
2010-02-02,12.36104679107666
2010-02-03,12.235893249511719
2010-02-04,11.812309265136719
2010-02-05,12.351422309875488
2010-02-08,12.293662071228027
2010-02-09,12.36104679107666
2010-02-10,12.072237014770508
2010-02-11,12.312912940979004
2010-02-12,12.582469940185547
2010-02-16,12.457317352294922
2010-02-17,12.553587913513184
2010-02-18,12.967550277709961
2010-02-19,12.880904197692871
2010-02-22,12.97717571258545
2010-02-23,12.803892135620117
2010-02-24,13.083074569702148
2010-02-25,12.389928817749023
2010-02-26,12.033731460571289
2010-03-01,12.380301475524902
2010-03-02,12.832768440246582
2010-03-03,12.919412612915039
2010-03-04,12.697994232177734
2010-03-05,13.24672794342041
2010-03-08,13.776214599609375
2010-03-09,13.429641723632812
2010-03-10,13.46815299987793
2010-03-11,13.391135215759277
2010-03-12,13.343000411987305
2010-03-15,13.477781295776367
2010-03-16,14.08427906036377
2010-03-17,14.065024375915527
2010-03-18,13.343000411987305
2010-03-19,12.620976448059082
2010-03-22,12.986802101135254
2010-03-23,13.275615692138672
2010-03-24,14.016891479492188
2010-03-25,14.132413864135742
2010-03-26,14.151666641235352
2010-03-29,14.113158226013184
2010-03-30,14.113158226013184
2010-03-31,14.103532791137695
2010-04-01,14.08427906036377
2010-04-05,14.238312721252441
2010-04-06,14.16129207611084
2010-04-07,13.988008499145508
2010-04-08,13.949501991271973
2010-04-09,13.939870834350586
2010-04-12,14.363460540771484
2010-04-13,14.209430694580078
2010-04-14,14.758169174194336
2010-04-15,14.73891544342041
2010-04-16,14.633018493652344
2010-04-19,14.584879875183105
2010-04-20,14.979589462280273
2010-04-21,14.787043571472168
2010-04-22,14.430849075317383
2010-04-23,14.65226936340332
2010-04-26,14.787043571472168
2010-04-27,14.315324783325195
2010-04-28,14.59450912475586
2010-04-29,14.681148529052734
2010-04-30,14.719659805297852
2010-05-03,14.73891544342041
2010-05-04,14.09390640258789
2010-05-05,14.49824047088623
2010-05-06,13.46815299987793
2010-05-07,12.717244148254395
2010-05-10,13.525915145874023
2010-05-11,13.766589164733887
2010-05-12,13.776214599609375
2010-05-13,13.96875286102295
2010-05-14,13.535539627075195
2010-05-17,13.20822525024414
2010-05-18,12.803892135620117
2010-05-19,12.235893249511719
2010-05-20,11.85081958770752
2010-05-21,12.158881187438965
2010-05-24,11.966341018676758
2010-05-25,11.947086334228516
2010-05-26,11.79305648803711
2010-05-27,12.447690963745117
2010-05-28,12.264780044555664
2010-06-01,11.706413269042969
2010-06-02,12.072237014770508
2010-06-03,11.975968360900879
2010-06-04,11.85081958770752
2010-06-07,11.619770050048828
2010-06-08,11.5235013961792
2010-06-09,11.802685737609863
2010-06-10,12.274405479431152
2010-06-11,12.351422309875488
2010-06-14,12.43806266784668
2010-06-15,13.0156831741333
2010-06-16,13.09269905090332
2010-06-17,12.938668251037598
2010-06-18,13.24672794342041
2010-06-21,13.063819885253906
2010-06-22,12.592094421386719
2010-06-23,12.515081405639648
2010-06-24,12.697994232177734
2010-06-25,12.543960571289062
2010-06-28,12.14925479888916
2010-06-29,11.85081958770752
2010-06-30,11.706413269042969
2010-07-01,11.359843254089355
2010-07-02,11.39834976196289
2010-07-06,11.494623184204102
2010-07-07,10.734087944030762
2010-07-08,10.7437162399292
2010-07-09,10.868865013122559
2010-07-12,10.801475524902344
2010-07-13,11.39834976196289
2010-07-14,11.39834976196289
2010-07-15,11.379096031188965
2010-07-16,10.878491401672363
2010-07-19,10.474157333374023
2010-07-20,10.762969970703125
2010-07-21,10.599310874938965
2010-07-22,11.080657958984375
2010-07-23,11.090288162231445
2010-07-26,11.167303085327148
2010-07-27,10.96513557434082
2010-07-28,11.841191291809082
2010-07-29,12.36104679107666
2010-07-30,12.678738594055176
2010-08-02,13.025309562683105
2010-08-03,13.20822525024414
2010-08-04,13.24672794342041
2010-08-05,13.0156831741333
2010-08-06,12.986802101135254
2010-08-09,13.111952781677246
2010-08-10,13.0156831741333
2010-08-11,12.524707794189453
2010-08-12,12.476573944091797
2010-08-13,12.53433609008789
2010-08-16,13.054191589355469
2010-08-17,12.919412612915039
2010-08-18,12.909788131713867
2010-08-19,12.823144912719727
2010-08-20,12.669111251831055
2010-08-23,12.543960571289062
2010-08-24,11.99522876739502
2010-08-25,11.985594749450684
2010-08-26,11.889328002929688
2010-08-27,12.052984237670898
2010-08-30,11.725668907165527
2010-08-31,11.446483612060547
2010-09-01,12.081867218017578
2010-09-02,12.120373725891113
2010-09-03,12.726873397827148
2010-09-07,12.515081405639648
2010-09-08,12.880904197692871
2010-09-09,13.102325439453125
2010-09-10,12.967550277709961
2010-09-13,13.265987396240234
2010-09-14,13.14083194732666
2010-09-15,13.237106323242188
2010-09-16,13.131205558776855
2010-09-17,13.111952781677246
2010-09-20,13.352629661560059
2010-09-21,13.083074569702148
2010-09-22,13.333374977111816
2010-09-23,13.285239219665527
2010-09-24,13.622183799743652
2010-09-27,13.602931022644043
2010-09-28,13.766589164733887
2010-09-29,13.785841941833496
2010-09-30,13.506659507751465
2010-10-01,13.737709045410156
2010-10-04,13.612557411193848
2010-10-05,14.036140441894531
2010-10-06,13.862858772277832
2010-10-07,13.901366233825684
2010-10-08,14.09390640258789
2010-10-11,14.267191886901855
2010-10-12,14.32495403289795
2010-10-13,14.51749324798584
2010-10-14,14.363460540771484
2010-10-15,14.353832244873047
2010-10-18,14.48861312866211
2010-10-19,14.09390640258789
2010-10-20,14.296074867248535
2010-10-21,14.267191886901855
2010-10-22,14.373089790344238
2010-10-25,14.575255393981934
2010-10-26,14.392340660095215
2010-10-27,14.363460540771484
2010-10-28,14.430849075317383
2010-10-29,14.430849075317383
2010-11-01,14.247937202453613
2010-11-02,14.363460540771484
2010-11-03,14.334580421447754
2010-11-04,14.729286193847656
2010-11-05,14.777421951293945
2010-11-08,14.777421951293945
2010-11-09,14.719659805297852
2010-11-10,14.806303024291992
2010-11-11,14.806303024291992
2010-11-12,14.50786304473877
2010-11-15,14.575255393981934
2010-11-16,14.421221733093262
2010-11-17,14.604135513305664
2010-11-18,14.835185050964355
2010-11-19,14.844815254211426
2010-11-22,15.441685676574707
2010-11-23,14.796672821044922
2010-11-24,15.152873039245605
2010-11-26,15.02772331237793
2010-11-29,15.037346839904785
2010-11-30,14.844815254211426
2010-12-01,15.383923530578613
2010-12-02,15.701610565185547
2010-12-03,15.817133903503418
2010-12-06,15.518696784973145
2010-12-07,15.759371757507324
2010-12-08,15.663105010986328
2010-12-09,15.980794906616211
2010-12-10,16.760578155517578
2010-12-13,16.80870819091797
2010-12-14,16.577669143676758
2010-12-15,16.51990509033203
2010-12-16,16.577669143676758
2010-12-17,16.74132537841797
2010-12-20,16.308109283447266
2010-12-21,16.51028060913086
2010-12-22,16.423641204833984
2010-12-23,16.35624122619629
2010-12-27,16.308109283447266
2010-12-28,16.182958602905273
2010-12-29,16.163705825805664
2010-12-30,16.173343658447266
2010-12-31,15.980794906616211
2011-01-03,15.932662010192871
2011-01-04,15.624602317810059
2011-01-05,15.489814758300781
2011-01-06,15.59571647644043
2011-01-07,15.403173446655273
2011-01-10,16.375507354736328
2011-01-11,16.192584991455078
2011-01-12,16.71245002746582
2011-01-13,16.693191528320312
2011-01-14,16.336994171142578
2011-01-18,16.317737579345703
2011-01-19,16.568038940429688
2011-01-20,16.442890167236328
2011-01-21,16.423641204833984
2011-01-24,16.61617088317871
2011-01-25,16.529529571533203
2011-01-26,16.885738372802734
2011-01-27,17.126415252685547
2011-01-28,16.84722328186035
2011-01-31,16.84722328186035
2011-02-01,17.290067672729492
2011-02-02,17.232297897338867
2011-02-03,17.059019088745117
2011-02-04,17.107152938842773
2011-02-07,17.338199615478516
2011-02-08,17.578876495361328
2011-02-09,17.69439697265625
2011-02-10,17.87730598449707
2011-02-11,18.0120906829834
2011-02-14,17.87730598449707
2011-02-15,17.675140380859375
2011-02-16,17.99283790588379
2011-02-17,18.03134536743164
2011-02-18,18.214252471923828
2011-02-22,17.954320907592773
2011-02-23,17.723283767700195
2011-02-24,17.588504791259766
2011-02-25,18.11798667907715
2011-02-28,18.47418785095215
2011-03-01,18.262393951416016
2011-03-02,18.55120086669922
2011-03-03,18.840017318725586
2011-03-04,19.128820419311523
2011-03-07,18.75336265563965
2011-03-08,19.003671646118164
2011-03-09,18.945907592773438
2011-03-10,18.397172927856445
2011-03-11,18.47418785095215
2011-03-14,18.098731994628906
2011-03-15,18.12761688232422
2011-03-16,17.51148223876953
2011-03-17,17.54999351501465
2011-03-18,18.069854736328125
2011-03-21,18.44529914855957
2011-03-22,18.377912521362305
2011-03-23,18.23350715637207
2011-03-24,18.705228805541992
2011-03-25,19.109560012817383
2011-03-28,19.013296127319336
2011-03-29,19.186574935913086
2011-03-30,19.831592559814453
2011-03-31,20.072263717651367
2011-04-01,20.486221313476562
2011-04-04,20.611377716064453
2011-04-05,20.64025115966797
2011-04-06,20.428462982177734
2011-04-07,19.870100021362305
2011-04-08,19.234716415405273
2011-04-11,19.311731338500977
2011-04-12,19.205835342407227
2011-04-13,19.234716415405273
2011-04-14,19.138446807861328
2011-04-15,18.897775650024414
2011-04-18,18.503055572509766
2011-04-19,18.743743896484375
2011-04-20,19.340614318847656
2011-04-21,19.513893127441406
2011-04-25,19.350242614746094
2011-04-26,20.428462982177734
2011-04-27,20.592119216918945
2011-04-28,19.49464225769043
2011-04-29,19.003671646118164
2011-05-02,18.840017318725586
2011-05-03,18.3008975982666
2011-05-04,18.079477310180664
2011-05-05,17.886945724487305
2011-05-06,18.43567657470703
2011-05-09,18.907398223876953
2011-05-10,18.791873931884766
2011-05-11,18.772619247436523
2011-05-12,18.994035720825195
2011-05-13,19.003671646118164
2011-05-16,18.628217697143555
2011-05-17,18.339406967163086
2011-05-18,18.531944274902344
2011-05-19,18.637847900390625
2011-05-20,18.454925537109375
2011-05-23,17.800291061401367
2011-05-24,17.829174041748047
2011-05-25,18.137243270874023
2011-05-26,18.32978057861328
2011-05-27,18.43567657470703
2011-05-31,18.98440933227539
2011-06-01,18.23350715637207
2011-06-02,18.098731994628906
2011-06-03,17.5211181640625
2011-06-06,17.241926193237305
2011-06-07,17.0205078125
2011-06-08,16.71245002746582
2011-06-09,17.261184692382812
2011-06-10,17.761781692504883
2011-06-13,17.742536544799805
2011-06-14,17.99283790588379
2011-06-15,17.627010345458984
2011-06-16,17.46335220336914
2011-06-17,17.184165954589844
2011-06-20,17.299686431884766
2011-06-21,17.99283790588379
2011-06-22,18.040966033935547
2011-06-23,17.93506622314453
2011-06-24,17.896568298339844
2011-06-27,18.24313735961914
2011-06-28,18.849634170532227
2011-06-29,19.157697677612305
2011-06-30,19.600540161132812
2011-07-01,19.88935661315918
2011-07-05,20.178159713745117
2011-07-06,20.2840576171875
2011-07-07,20.062637329101562
2011-07-08,20.00487518310547
2011-07-11,19.042179107666016
2011-07-12,18.91703224182129
2011-07-13,19.032548904418945
2011-07-14,18.83038330078125
2011-07-15,18.791873931884766
2011-07-18,18.676345825195312
2011-07-19,18.96515464782715
2011-07-20,19.1480712890625
2011-07-21,19.744951248168945
2011-07-22,19.735319137573242
2011-07-25,19.41762351989746
2011-07-26,18.685983657836914
2011-07-27,17.395957946777344
2011-07-28,16.529529571533203
2011-07-29,16.577669143676758
2011-08-01,16.134830474853516
2011-08-02,15.663105010986328
2011-08-03,14.315324783325195
2011-08-04,13.034933090209961
2011-08-05,12.919412612915039
2011-08-08,12.043359756469727
2011-08-09,12.919412612915039
2011-08-10,12.524707794189453
2011-08-11,13.24672794342041
2011-08-12,13.87248706817627
2011-08-15,14.09390640258789
2011-08-16,13.670318603515625
2011-08-17,13.506659507751465
2011-08-18,12.466946601867676
2011-08-19,12.255149841308594
2011-08-22,12.158881187438965
2011-08-23,12.813514709472656
2011-08-24,13.083074569702148
2011-08-25,12.784639358520508
2011-08-26,13.237106323242188
2011-08-29,13.891737937927246
2011-08-30,13.728080749511719
2011-08-31,13.699201583862305
2011-09-01,13.314122200012207
2011-09-02,12.765382766723633
2011-09-06,12.476573944091797
2011-09-07,12.957919120788574
2011-09-08,12.524707794189453
2011-09-09,12.081867218017578
2011-09-12,12.380301475524902
2011-09-13,12.97717571258545
2011-09-14,13.237106323242188
2011-09-15,13.49703311920166
2011-09-16,13.833974838256836
2011-09-19,13.506659507751465
2011-09-20,13.45852279663086
2011-09-21,13.179340362548828
2011-09-22,12.890532493591309
2011-09-23,12.948293685913086
2011-09-26,13.102325439453125
2011-09-27,13.545166969299316
2011-09-28,13.0156831741333
2011-09-29,13.054191589355469
2011-09-30,13.025309562683105
2011-10-03,12.052984237670898
2011-10-04,12.43806266784668
2011-10-05,12.929039001464844
2011-10-06,13.179340362548828
2011-10-07,12.601722717285156
2011-10-10,13.131205558776855
2011-10-11,13.265987396240234
2011-10-12,13.265987396240234
2011-10-13,13.006058692932129
2011-10-14,13.314122200012207
2011-10-17,12.649856567382812
2011-10-18,12.697994232177734
2011-10-19,12.746129989624023
2011-10-20,12.813514709472656
2011-10-21,13.46815299987793
2011-10-24,14.73891544342041
2011-10-25,14.344208717346191
2011-10-26,14.074650764465332
2011-10-27,13.756964683532715
2011-10-28,13.988008499145508
2011-10-31,13.891737937927246
2011-11-01,13.160087585449219
2011-11-02,13.111952781677246
2011-11-03,13.294866561889648
2011-11-04,13.256361961364746
2011-11-07,13.09269905090332
2011-11-08,13.275615692138672
2011-11-09,12.746129989624023
2011-11-10,12.746129989624023
2011-11-11,13.20822525024414
2011-11-14,13.121581077575684
2011-11-15,13.362256050109863
2011-11-16,13.150464057922363
2011-11-17,12.158881187438965
2011-11-18,11.542754173278809
2011-11-21,11.610142707824707
2011-11-22,11.504247665405273
2011-11-23,11.41760540008545
2011-11-25,11.080657958984375
2011-11-28,11.706413269042969
2011-11-29,11.533127784729004
2011-11-30,12.052984237670898
2011-12-01,12.515081405639648
2011-12-02,12.293662071228027
2011-12-05,12.139625549316406
2011-12-06,11.860442161560059
2011-12-07,12.187763214111328
2011-12-08,12.024101257324219
2011-12-09,12.341791152954102
2011-12-12,11.927835464477539
2011-12-13,11.696788787841797
2011-12-14,11.610142707824707
2011-12-15,11.82193374633789
2011-12-16,11.82193374633789
2011-12-19,11.494623184204102
2011-12-20,11.783430099487305
2011-12-21,11.706413269042969
2011-12-22,12.014476776123047
2011-12-23,12.024101257324219
2011-12-27,11.927835464477539
2011-12-28,11.600519180297852
2011-12-29,12.024101257324219
2011-12-30,11.956716537475586
2012-01-03,12.139625549316406
2012-01-04,11.860442161560059
2012-01-05,12.293662071228027
2012-01-06,12.63060474395752
2012-01-09,12.495828628540039
2012-01-10,12.755754470825195
2012-01-11,12.707620620727539
2012-01-12,12.794261932373047
2012-01-13,12.765382766723633
2012-01-17,13.121581077575684
2012-01-18,12.929039001464844
2012-01-19,13.083074569702148
2012-01-20,13.034933090209961
2012-01-23,13.083074569702148
2012-01-24,13.275615692138672
2012-01-25,13.612557411193848
2012-01-26,13.756964683532715
2012-01-27,13.689573287963867
2012-01-30,13.429641723632812
2012-01-31,13.679946899414062
2012-02-01,14.16129207611084
2012-02-02,14.219057083129883
2012-02-03,14.48861312866211
2012-02-06,14.478986740112305
2012-02-07,14.401969909667969
2012-02-08,14.54637336730957
2012-02-09,14.59450912475586
2012-02-10,14.228684425354004
2012-02-13,14.633018493652344
2012-02-14,14.81592845916748
2012-02-15,14.86406421661377
2012-02-16,15.181754112243652
