Date,SWBI
2010-05-11,2.904627561569214
2010-05-12,2.904627561569214
2010-05-13,2.9305624961853027
2010-05-14,2.8916609287261963
2010-05-17,2.943528652191162
2010-05-18,2.969463586807251
2010-05-19,2.9305624961853027
2010-05-20,2.7230889797210693
2010-05-21,2.7944071292877197
2010-05-24,2.800891399383545
2010-05-25,2.7684733867645264
2010-05-26,2.8073747158050537
2010-05-27,2.852759838104248
2010-05-28,2.8268251419067383
2010-06-01,2.7036380767822266
2010-06-02,2.781440496444702
2010-06-03,2.8268251419067383
2010-06-04,2.6971540451049805
2010-06-07,2.6323187351226807
2010-06-08,2.6323187351226807
2010-06-09,2.638803005218506
2010-06-10,2.736055612564087
2010-06-11,2.7555065155029297
2010-06-14,2.7684733867645264
2010-06-15,2.7944071292877197
2010-06-16,2.7684733867645264
2010-06-17,2.7230889797210693
2010-06-18,2.72957181930542
2010-06-21,2.677704095840454
2010-06-22,2.638803005218506
2010-06-23,2.6582531929016113
2010-06-24,2.6452863216400146
2010-06-25,2.6582531929016113
2010-06-28,2.8073747158050537
2010-06-29,2.6971540451049805
2010-06-30,2.6517693996429443
2010-07-01,2.8333096504211426
2010-07-02,2.677704095840454
2010-07-06,2.6258351802825928
2010-07-07,2.6258351802825928
2010-07-08,2.548032522201538
2010-07-09,2.5804505348205566
2010-07-12,2.5285825729370117
2010-07-13,2.5674827098846436
2010-07-14,2.5415496826171875
2010-07-15,2.5934174060821533
2010-07-16,2.5091311931610107
2010-07-19,2.50264835357666
2010-07-20,2.5415496826171875
2010-07-21,2.50264835357666
2010-07-22,2.5804505348205566
2010-07-23,2.6323187351226807
2010-07-26,2.6517693996429443
2010-07-27,2.535065174102783
2010-07-28,2.496164321899414
2010-07-29,2.5091311931610107
2010-07-30,2.496164321899414
2010-08-02,2.5415496826171875
2010-08-03,2.5091311931610107
2010-08-04,2.5415496826171875
2010-08-05,2.5091311931610107
2010-08-06,2.5415496826171875
2010-08-09,2.6063849925994873
2010-08-10,2.5285825729370117
2010-08-11,2.4831972122192383
2010-08-12,2.405395269393921
2010-08-13,2.398911237716675
2010-08-16,2.3535261154174805
2010-08-17,2.4118785858154297
2010-08-18,2.4118785858154297
2010-08-19,2.4118785858154297
2010-08-20,2.457263946533203
2010-08-23,2.398911237716675
2010-08-24,2.3600106239318848
2010-08-25,2.3729779720306396
2010-08-26,2.3600106239318848
2010-08-27,2.4313290119171143
2010-08-30,2.385944366455078
2010-08-31,2.4313290119171143
2010-09-01,2.515615463256836
2010-09-02,2.6323187351226807
2010-09-03,2.638803005218506
2010-09-07,2.5091311931610107
2010-09-08,2.50264835357666
2010-09-09,2.5674827098846436
2010-09-10,2.3664932250976562
2010-09-13,2.405395269393921
2010-09-14,2.392427682876587
2010-09-15,2.398911237716675
2010-09-16,2.3794608116149902
2010-09-17,2.385944366455078
2010-09-20,2.398911237716675
2010-09-21,2.405395269393921
2010-09-22,2.3600106239318848
2010-09-23,2.340559959411621
2010-09-24,2.3664932250976562
2010-09-27,2.392427682876587
2010-09-28,2.3729779720306396
2010-09-29,2.3146250247955322
2010-09-30,2.3081417083740234
2010-10-01,2.340559959411621
2010-10-04,2.334075450897217
2010-10-05,2.405395269393921
2010-10-06,2.4313290119171143
2010-10-07,2.450779676437378
2010-10-08,2.4637460708618164
2010-10-11,2.4896814823150635
2010-10-12,2.4637460708618164
2010-10-13,2.470231294631958
2010-10-14,2.4313290119171143
2010-10-15,2.4831972122192383
2010-10-18,2.5545170307159424
2010-10-19,2.496164321899414
2010-10-20,2.515615463256836
2010-10-21,2.4831972122192383
2010-10-22,2.5415496826171875
2010-10-25,2.4896814823150635
2010-10-26,2.50264835357666
2010-10-27,2.496164321899414
2010-10-28,2.4442968368530273
2010-10-29,2.4313290119171143
2010-11-01,2.405395269393921
2010-11-02,2.470231294631958
2010-11-03,2.4442968368530273
2010-11-04,2.457263946533203
2010-11-05,2.4831972122192383
2010-11-08,2.4831972122192383
2010-11-09,2.4378128051757812
2010-11-10,2.515615463256836
2010-11-11,2.5415496826171875
2010-11-12,2.50264835357666
2010-11-15,2.5674827098846436
2010-11-16,2.4896814823150635
2010-11-17,2.4767134189605713
2010-11-18,2.5220987796783447
2010-11-19,2.496164321899414
2010-11-22,2.4831972122192383
2010-11-23,2.4767134189605713
2010-11-24,2.5091311931610107
2010-11-26,2.470231294631958
2010-11-29,2.470231294631958
2010-11-30,2.4896814823150635
2010-12-01,2.5674827098846436
2010-12-02,2.573967695236206
2010-12-03,2.6841883659362793
2010-12-06,2.6841883659362793
2010-12-07,2.664736747741699
2010-12-08,2.6258351802825928
2010-12-09,2.5674827098846436
2010-12-10,2.5091311931610107
2010-12-13,2.4767134189605713
2010-12-14,2.4183619022369385
2010-12-15,2.4183619022369385
2010-12-16,2.4313290119171143
2010-12-17,2.4442968368530273
2010-12-20,2.4183619022369385
2010-12-21,2.4183619022369385
2010-12-22,2.4442968368530273
2010-12-23,2.450779676437378
2010-12-27,2.457263946533203
2010-12-28,2.457263946533203
2010-12-29,2.457263946533203
2010-12-30,2.4248456954956055
2010-12-31,2.4248456954956055
2011-01-03,2.4183619022369385
2011-01-04,2.385944366455078
2011-01-05,2.4118785858154297
2011-01-06,2.385944366455078
2011-01-07,2.385944366455078
2011-01-10,2.3794608116149902
2011-01-11,2.385944366455078
2011-01-12,2.4248456954956055
2011-01-13,2.4442968368530273
2011-01-14,2.4442968368530273
2011-01-18,2.4183619022369385
2011-01-19,2.3600106239318848
2011-01-20,2.3535261154174805
2011-01-21,2.3535261154174805
2011-01-24,2.3729779720306396
2011-01-25,2.347043514251709
2011-01-26,2.347043514251709
2011-01-27,2.3275930881500244
2011-01-28,2.3016583919525146
2011-01-31,2.3016583919525146
2011-02-01,2.3600106239318848
2011-02-02,2.3600106239318848
2011-02-03,2.4118785858154297
2011-02-04,2.4183619022369385
2011-02-07,2.4183619022369385
2011-02-08,2.4248456954956055
2011-02-09,2.4118785858154297
2011-02-10,2.4313290119171143
2011-02-11,2.4313290119171143
2011-02-14,2.4313290119171143
2011-02-15,2.4248456954956055
2011-02-16,2.4896814823150635
2011-02-17,2.4831972122192383
2011-02-18,2.4637460708618164
2011-02-22,2.50264835357666
2011-02-23,2.5091311931610107
2011-02-24,2.599900960922241
2011-02-25,2.5934174060821533
2011-02-28,2.5869345664978027
2011-03-01,2.515615463256836
2011-03-02,2.573967695236206
2011-03-03,2.5545170307159424
2011-03-04,2.515615463256836
2011-03-07,2.50264835357666
2011-03-08,2.5804505348205566
2011-03-09,2.573967695236206
2011-03-10,2.5220987796783447
2011-03-11,2.269240379333496
2011-03-14,2.204404592514038
2011-03-15,2.2562732696533203
2011-03-16,2.2108888626098633
2011-03-17,2.1979215145111084
2011-03-18,2.2497897148132324
2011-03-21,2.269240379333496
2011-03-22,2.2497897148132324
2011-03-23,2.3016583919525146
2011-03-24,2.282207489013672
2011-03-25,2.275724411010742
2011-03-28,2.275724411010742
2011-03-29,2.282207489013672
2011-03-30,2.275724411010742
2011-03-31,2.3016583919525146
2011-04-01,2.2886903285980225
2011-04-04,2.2886903285980225
2011-04-05,2.321108341217041
2011-04-06,2.3275930881500244
2011-04-07,2.3016583919525146
2011-04-08,2.275724411010742
2011-04-11,2.275724411010742
2011-04-12,2.262756824493408
2011-04-13,2.2562732696533203
2011-04-14,2.282207489013672
2011-04-15,2.282207489013672
2011-04-18,2.2562732696533203
2011-04-19,2.2497897148132324
2011-04-20,2.2497897148132324
2011-04-21,2.262756824493408
2011-04-25,2.262756824493408
2011-04-26,2.262756824493408
2011-04-27,2.2951743602752686
2011-04-28,2.3146250247955322
2011-04-29,2.334075450897217
2011-05-02,2.3146250247955322
2011-05-03,2.2562732696533203
2011-05-04,2.2951743602752686
2011-05-05,2.275724411010742
2011-05-06,2.282207489013672
2011-05-09,2.282207489013672
2011-05-10,2.2886903285980225
2011-05-11,2.2951743602752686
2011-05-12,2.3081417083740234
2011-05-13,2.2951743602752686
2011-05-16,2.2433063983917236
2011-05-17,2.2368221282958984
2011-05-18,2.2433063983917236
2011-05-19,2.2562732696533203
2011-05-20,2.223856210708618
2011-05-23,2.2368221282958984
2011-05-24,2.2433063983917236
2011-05-25,2.2303390502929688
2011-05-26,2.2497897148132324
2011-05-27,2.2368221282958984
2011-05-31,2.2562732696533203
2011-06-01,2.184954881668091
2011-06-02,2.191438674926758
2011-06-03,2.139569044113159
2011-06-06,2.0747334957122803
2011-06-07,2.068250894546509
2011-06-08,2.04231595993042
2011-06-09,2.0358328819274902
2011-06-10,2.048799753189087
2011-06-13,1.9709970951080322
2011-06-14,2.0098984241485596
2011-06-15,1.9709970951080322
2011-06-16,1.9709970951080322
2011-06-17,1.9061617851257324
2011-06-20,1.7375898361206055
2011-06-21,1.8542934656143188
2011-06-22,1.7829749584197998
2011-06-23,1.7505571842193604
2011-06-24,1.828358769416809
2011-06-27,1.7959413528442383
2011-06-28,1.9126455783843994
2011-06-29,1.8996785879135132
2011-06-30,1.9450629949569702
2011-07-01,2.2108888626098633
2011-07-05,2.2368221282958984
2011-07-06,2.2497897148132324
2011-07-07,2.334075450897217
2011-07-08,2.3275930881500244
2011-07-11,2.321108341217041
2011-07-12,2.3146250247955322
2011-07-13,2.334075450897217
2011-07-14,2.2951743602752686
2011-07-15,2.3081417083740234
2011-07-18,2.2108888626098633
2011-07-19,2.3081417083740234
2011-07-20,2.275724411010742
2011-07-21,2.2951743602752686
2011-07-22,2.262756824493408
2011-07-25,2.2303390502929688
2011-07-26,2.1719868183135986
2011-07-27,2.113635778427124
2011-07-28,2.184954881668091
2011-07-29,2.178471565246582
2011-08-01,2.1201186180114746
2011-08-02,2.048799753189087
2011-08-03,2.048799753189087
2011-08-04,1.8931950330734253
2011-08-05,1.9385794401168823
2011-08-08,1.7894585132598877
2011-08-09,1.9320963621139526
2011-08-10,1.8153929710388184
2011-08-11,1.8996785879135132
2011-08-12,1.828358769416809
2011-08-15,1.8607773780822754
2011-08-16,1.8348431587219238
2011-08-17,1.828358769416809
2011-08-18,1.8089089393615723
2011-08-19,1.8413262367248535
2011-08-22,1.8607773780822754
2011-08-23,1.8867113590240479
2011-08-24,1.8672609329223633
2011-08-25,1.8413262367248535
2011-08-26,1.8931950330734253
2011-08-29,2.0034148693084717
2011-08-30,2.107151746749878
2011-08-31,2.1201186180114746
2011-09-01,2.068250894546509
2011-09-02,1.9580302238464355
2011-09-06,1.9969316720962524
2011-09-07,1.9839645624160767
2011-09-08,1.828358769416809
2011-09-09,1.7764911651611328
2011-09-12,1.7505571842193604
2011-09-13,1.731106162071228
2011-09-14,1.8413262367248535
2011-09-15,1.7894585132598877
2011-09-16,1.8348431587219238
2011-09-19,1.7894585132598877
2011-09-20,1.7440730333328247
2011-09-21,1.7181395292282104
2011-09-22,1.633853554725647
2011-09-23,1.7181395292282104
2011-09-26,1.7181395292282104
2011-09-27,1.7635235786437988
2011-09-28,1.633853554725647
2011-09-29,1.6208863258361816
2011-09-30,1.633853554725647
2011-10-03,1.5236330032348633
2011-10-04,1.7116550207138062
2011-10-05,1.6986888647079468
2011-10-06,1.7116550207138062
2011-10-07,1.8024252653121948
2011-10-10,1.8607773780822754
2011-10-11,1.9256120920181274
2011-10-12,1.8931950330734253
2011-10-13,1.8802281618118286
2011-10-14,1.9061617851257324
2011-10-17,1.8802281618118286
2011-10-18,1.8867113590240479
2011-10-19,1.8867113590240479
2011-10-20,1.8802281618118286
2011-10-21,1.9061617851257324
2011-10-24,1.9450629949569702
2011-10-25,1.8607773780822754
2011-10-26,1.9256120920181274
2011-10-27,2.0098984241485596
2011-10-28,1.977480411529541
2011-10-31,1.9126455783843994
2011-11-01,1.8802281618118286
2011-11-02,1.9320963621139526
2011-11-03,1.9320963621139526
2011-11-04,1.977480411529541
2011-11-07,1.9645147323608398
2011-11-08,2.0163822174072266
2011-11-09,1.9256120920181274
2011-11-10,1.9839645624160767
2011-11-11,2.0228652954101562
2011-11-14,1.9580302238464355
2011-11-15,2.04231595993042
2011-11-16,1.9450629949569702
2011-11-17,1.9515469074249268
2011-11-18,1.9580302238464355
2011-11-21,1.9191293716430664
2011-11-22,1.9191293716430664
2011-11-23,1.8802281618118286
2011-11-25,1.7635235786437988
2011-11-28,1.9061617851257324
2011-11-29,1.8542934656143188
2011-11-30,1.9969316720962524
2011-12-01,1.9385794401168823
2011-12-02,1.9320963621139526
2011-12-05,1.9450629949569702
2011-12-06,2.0163822174072266
2011-12-07,2.055283308029175
2011-12-08,2.1590209007263184
2011-12-09,2.4831972122192383
2011-12-12,2.548032522201538
2011-12-13,2.4313290119171143
2011-12-14,2.457263946533203
2011-12-15,2.5220987796783447
2011-12-16,2.5285825729370117
2011-12-19,2.4831972122192383
2011-12-20,2.6258351802825928
2011-12-21,2.742539167404175
2011-12-22,2.859243154525757
2011-12-23,2.852759838104248
2011-12-27,2.91111159324646
2011-12-28,2.852759838104248
2011-12-29,2.8722102642059326
2011-12-30,2.8268251419067383
2012-01-03,2.91111159324646
2012-01-04,2.943528652191162
2012-01-05,3.0602328777313232
2012-01-06,3.034298896789551
2012-01-09,3.086167097091675
2012-01-10,3.0278160572052
2012-01-11,3.0537497997283936
2012-01-12,3.021331787109375
2012-01-13,3.1121017932891846
2012-01-17,3.0407817363739014
2012-01-18,3.144519567489624
2012-01-19,3.1185848712921143
2012-01-20,3.073200225830078
2012-01-23,3.0602328777313232
2012-01-24,3.1639695167541504
2012-01-25,3.2028706073760986
2012-01-26,3.287156820297241
2012-01-27,3.3325417041778564
2012-01-30,3.2741897106170654
2012-01-31,3.3325417041778564
2012-02-01,3.364960193634033
2012-02-02,3.3973770141601562
2012-02-03,3.4492452144622803
2012-02-06,3.4427621364593506
2012-02-07,3.403860092163086
2012-02-08,3.403860092163086
2012-02-09,3.4103446006774902
2012-02-10,3.3455095291137695
2012-02-13,3.4103446006774902
2012-02-14,3.4427621364593506
2012-02-15,3.3908944129943848
2012-02-16,3.403860092163086
2012-02-17,3.403860092163086
2012-02-21,3.5205657482147217
2012-02-22,3.4362783432006836
2012-02-23,3.4622132778167725
2012-02-24,3.546499252319336
2012-02-27,3.5075979232788086
2012-02-28,3.4427621364593506
2012-02-29,3.3973770141601562
2012-03-01,3.4427621364593506
2012-03-02,3.3260586261749268
2012-03-05,3.4816627502441406
2012-03-06,3.527048110961914
2012-03-07,3.5075979232788086
2012-03-08,3.6696863174438477
2012-03-09,4.5060625076293945
2012-03-12,4.369909763336182
2012-03-13,4.51902961730957
2012-03-14,4.467162609100342
2012-03-15,4.486612319946289
2012-03-16,4.369909763336182
2012-03-19,4.408810138702393
2012-03-20,4.421777248382568
2012-03-21,4.473645210266113
2012-03-22,4.979362487792969
2012-03-23,5.050680637359619
2012-03-26,5.096065998077393
2012-03-27,5.031231880187988
2012-03-28,4.985846042633057
2012-03-29,5.037713527679443
2012-03-30,5.024747848510742
2012-04-02,5.491562366485596
2012-04-03,5.400793552398682
2012-04-04,5.400793552398682
2012-04-05,5.3748579025268555
2012-04-09,5.2646379470825195
2012-04-10,4.849691390991211
2012-04-11,5.0895819664001465
2012-04-12,5.303537845611572
2012-04-13,5.0895819664001465
2012-04-16,5.109033107757568
2012-04-17,5.160901069641113
2012-04-18,5.219252586364746
2012-04-19,5.2516703605651855
2012-04-20,5.2646379470825195
2012-04-23,5.186834812164307
2012-04-24,5.1738691329956055
2012-04-25,5.342441082000732
2012-04-26,5.355408191680908
2012-04-27,5.3683762550354
2012-04-30,5.348924160003662
2012-05-01,5.2516703605651855
2012-05-02,5.394308567047119
2012-05-03,5.342441082000732
2012-05-04,5.284087657928467
2012-05-07,5.297055244445801
2012-05-08,4.51902961730957
2012-05-09,4.4152936935424805
2012-05-10,4.771889686584473
2012-05-11,4.959911823272705
2012-05-14,4.531998157501221
2012-05-15,4.590348720550537
2012-05-16,4.311556339263916
2012-05-17,4.032764434814453
2012-05-18,4.039247512817383
2012-05-21,4.272655963897705
2012-05-22,4.266172409057617
2012-05-23,4.441228866577148
2012-05-24,4.557932376861572
2012-05-25,4.467162609100342
2012-05-29,4.44771146774292
2012-05-30,4.311556339263916
2012-05-31,4.369909763336182
2012-06-01,4.227271556854248
2012-06-04,4.142983913421631
2012-06-05,4.2596893310546875
2012-06-06,4.343974590301514
2012-06-07,4.168919086456299
2012-06-08,4.343974590301514
2012-06-11,4.168919086456299
2012-06-12,4.279139041900635
2012-06-13,4.0911173820495605
2012-06-14,4.201335906982422
2012-06-15,4.2596893310546875
2012-06-18,4.369909763336182
2012-06-19,4.45419454574585
2012-06-20,4.687602519989014
2012-06-21,4.583865165710449
2012-06-22,4.590348720550537
2012-06-25,4.45419454574585
2012-06-26,4.3893585205078125
2012-06-27,4.564414978027344
2012-06-28,4.467162609100342
2012-06-29,5.387824535369873
2012-07-02,5.7638702392578125
2012-07-03,5.802772521972656
2012-07-05,5.737937927246094
2012-07-06,5.705519676208496
2012-07-09,5.900025844573975
2012-07-10,5.971344470977783
2012-07-11,5.900025844573975
2012-07-12,5.951894760131836
2012-07-13,6.243653297424316
2012-07-16,6.269587516784668
2012-07-17,6.26310396194458
2012-07-18,6.243653297424316
2012-07-19,6.289038181304932
2012-07-20,6.204752445220947
2012-07-23,6.256618976593018
2012-07-24,6.152883529663086
2012-07-25,6.04266357421875
2012-07-26,6.243653297424316
2012-07-27,6.353873252868652
2012-07-30,6.477061748504639
2012-07-31,6.548378944396973
2012-08-01,6.230686187744141
2012-08-02,6.2371697425842285
2012-08-03,6.224203109741211
2012-08-06,6.159367084503174
2012-08-07,6.101014137268066
2012-08-08,6.113982200622559
2012-08-09,6.431675910949707
2012-08-10,6.2177205085754395
2012-08-13,6.321456432342529
2012-08-14,6.327939033508301
2012-08-15,5.575848579406738
2012-08-16,5.225736141204834
2012-08-17,5.335956573486328
2012-08-20,5.316506385803223
2012-08-21,5.193318843841553
2012-08-22,5.160901069641113
2012-08-23,4.966394901275635
2012-08-24,5.219252586364746
2012-08-27,5.238704204559326
2012-08-28,5.284087657928467
2012-08-29,5.284087657928467
2012-08-30,5.225736141204834
2012-08-31,5.212769985198975
2012-09-04,5.232220649719238
2012-09-05,5.653650760650635
2012-09-06,5.835191249847412
2012-09-07,6.528929233551025
2012-09-10,6.723434925079346
2012-09-11,6.671568393707275
2012-09-12,6.904975414276123
2012-09-13,7.008713722229004
2012-09-14,6.840139389038086
2012-09-17,7.04761266708374
2012-09-18,7.1383819580078125
2012-09-19,7.157834053039551
2012-09-20,7.177284240722656
2012-09-21,7.1124467849731445
2012-09-24,6.827173233032227
2012-09-25,6.710468769073486
2012-09-26,6.710468769073486
2012-09-27,6.995744228363037
2012-09-28,7.144865036010742
2012-10-01,7.164315700531006
2012-10-02,7.060581207275391
2012-10-03,6.749370098114014
2012-10-04,6.716951847076416
2012-10-05,6.626182556152344
2012-10-08,6.781787872314453
2012-10-09,6.554863452911377
2012-10-10,6.710468769073486
2012-10-11,6.639150619506836
2012-10-12,6.593765735626221
2012-10-15,6.405741214752197
2012-10-16,6.652116298675537
2012-10-17,6.691019058227539
2012-10-18,6.574314594268799
2012-10-19,6.327939033508301
2012-10-22,6.295522212982178
2012-10-23,6.185301303863525
2012-10-24,6.159367084503174
2012-10-25,6.120466709136963
2012-10-26,6.295522212982178
2012-10-31,6.2177205085754395
2012-11-01,5.79628849029541
2012-11-02,5.854641914367676
2012-11-05,6.003762245178223
2012-11-06,6.133433818817139
2012-11-07,6.723434925079346
2012-11-08,6.879040241241455
2012-11-09,6.652116298675537
2012-11-12,6.924426555633545
2012-11-13,6.781787872314453
2012-11-14,6.327939033508301
2012-11-15,6.010245323181152
2012-11-16,6.113982200622559
2012-11-19,6.515961647033691
2012-11-20,6.269587516784668
2012-11-21,6.366839408874512
2012-11-23,6.379806995391846
2012-11-26,6.399258613586426
2012-11-27,6.742886066436768
2012-11-28,6.96981143951416
2012-11-29,6.950359344482422
2012-11-30,6.872557163238525
2012-12-03,6.73640251159668
2012-12-04,6.9114580154418945
2012-12-05,6.85959005355835
2012-12-06,7.034645080566406
2012-12-07,6.431675910949707
2012-12-10,6.094531059265137
2012-12-11,6.340906620025635
2012-12-12,6.327939033508301
2012-12-13,6.185301303863525
2012-12-14,5.919476509094238
2012-12-17,5.614749431610107
2012-12-18,5.050680637359619
2012-12-19,5.413759708404541
2012-12-20,5.348924160003662
2012-12-21,5.2516703605651855
2012-12-24,5.20628547668457
2012-12-26,5.160901069641113
2012-12-27,5.355408191680908
2012-12-28,5.303537845611572
2012-12-31,5.472110271453857
2013-01-02,5.536945819854736
2013-01-03,5.686069011688232
2013-01-04,5.705519676208496
2013-01-07,5.601781845092773
2013-01-08,5.6795854568481445
2013-01-09,5.556396961212158
2013-01-10,5.355408191680908
2013-01-11,5.400793552398682
2013-01-14,5.335956573486328
2013-01-15,5.465627670288086
2013-01-16,5.776838779449463
2013-01-17,5.7509026527404785
2013-01-18,5.8481574058532715
2013-01-22,5.789806365966797
2013-01-23,5.770354747772217
2013-01-24,5.789806365966797
2013-01-25,5.724968910217285
2013-01-28,5.757388114929199
2013-01-29,5.737937927246094
2013-01-30,5.6795854568481445
2013-01-31,5.575848579406738
2013-02-01,5.6795854568481445
2013-02-04,5.699035167694092
2013-02-05,5.802772521972656
2013-02-06,5.861124038696289
2013-02-07,5.932442665100098
2013-02-08,5.971344470977783
2013-02-11,5.919476509094238
2013-02-12,5.906508445739746
2013-02-13,6.139915466308594
2013-02-14,6.139915466308594
2013-02-15,6.107499599456787
2013-02-19,6.094531059265137
2013-02-20,5.822223663330078
2013-02-21,5.692552089691162
2013-02-22,5.951894760131836
2013-02-25,5.932442665100098
2013-02-26,5.802772521972656
2013-02-27,6.055631160736084
2013-02-28,6.191784381866455
2013-03-01,6.366839408874512
2013-03-04,6.665083408355713
2013-03-05,6.626182556152344
2013-03-06,6.321456432342529
2013-03-07,6.418708801269531
2013-03-08,6.334423542022705
2013-03-11,6.243653297424316
2013-03-12,6.2112345695495605
2013-03-13,6.17233419418335
2013-03-14,6.003762245178223
2013-03-15,5.971344470977783
2013-03-18,6.075081825256348
2013-03-19,6.107499599456787
2013-03-20,6.26310396194458
2013-03-21,6.152883529663086
2013-03-22,6.101014137268066
2013-03-25,5.9648613929748535
2013-03-26,5.971344470977783
2013-03-27,5.8935418128967285
2013-03-28,5.835191249847412
2013-04-01,5.660134792327881
2013-04-02,5.666618347167969
2013-04-03,5.543432235717773
2013-04-04,5.569364547729492
2013-04-05,5.575848579406738
2013-04-08,5.575848579406738
2013-04-09,5.601781845092773
2013-04-10,5.7638702392578125
2013-04-11,5.8935418128967285
2013-04-12,5.861124038696289
2013-04-15,5.588815212249756
2013-04-16,5.601781845092773
2013-04-17,5.504528522491455
2013-04-18,5.595300197601318
2013-04-19,5.595300197601318
2013-04-22,5.601781845092773
2013-04-23,5.543432235717773
2013-04-24,5.575848579406738
2013-04-25,5.737937927246094
2013-04-26,5.6471662521362305
2013-04-29,5.7314534187316895
2013-04-30,5.692552089691162
2013-05-01,5.562881946563721
2013-05-02,5.634200096130371
2013-05-03,5.666618347167969
2013-05-06,5.737937927246094
2013-05-07,5.7509026527404785
2013-05-08,5.712002277374268
2013-05-09,5.686069011688232
2013-05-10,5.744420528411865
2013-05-13,5.724968910217285
2013-05-14,5.841672897338867
2013-05-15,5.925958633422852
2013-05-16,5.919476509094238
2013-05-17,5.951894760131836
2013-05-20,5.958376407623291
2013-05-21,5.971344470977783
2013-05-22,5.815738677978516
2013-05-23,5.8935418128967285
2013-05-24,5.887058258056641
2013-05-28,5.919476509094238
2013-05-29,5.802772521972656
2013-05-30,5.925958633422852
2013-05-31,5.906508445739746
2013-06-03,5.977827072143555
2013-06-04,5.977827072143555
2013-06-05,5.880574703216553
2013-06-06,5.971344470977783
2013-06-07,5.971344470977783
2013-06-10,5.990795135498047
2013-06-11,5.932442665100098
2013-06-12,5.8935418128967285
2013-06-13,6.029695987701416
2013-06-14,6.340906620025635
2013-06-17,6.314971923828125
2013-06-18,6.38629150390625
2013-06-19,6.48354434967041
2013-06-20,6.399258613586426
2013-06-21,6.250138282775879
2013-06-24,6.243653297424316
2013-06-25,6.477061748504639
2013-06-26,6.340906620025635
2013-06-27,6.548378944396973
2013-06-28,6.470576286315918
2013-07-01,6.626182556152344
2013-07-02,6.464094161987305
2013-07-03,6.541896343231201
2013-07-05,6.645632743835449
2013-07-08,6.697500705718994
2013-07-09,6.83365535736084
2013-07-10,6.885524272918701
2013-07-11,7.028162479400635
2013-07-12,7.118932723999023
2013-07-15,7.332888603210449
2013-07-16,7.203219890594482
2013-07-17,7.2226691246032715
2013-07-18,7.2356367111206055
2013-07-19,7.144865036010742
2013-07-22,7.041130542755127
2013-07-23,7.060581207275391
2013-07-24,7.19673490524292
2013-07-25,7.190250873565674
2013-07-26,7.177284240722656
2013-07-29,7.177284240722656
2013-07-30,7.4366254806518555
2013-07-31,7.676517486572266
2013-08-01,7.890474319458008
2013-08-02,8.072012901306152
2013-08-05,8.577729225158691
2013-08-06,8.084982872009277
2013-08-07,8.15629768371582
