Date,SPGI
2010-01-04,25.836015701293945
2010-01-05,25.859088897705078
2010-01-06,25.62847328186035
2010-01-07,26.197317123413086
2010-01-08,26.09738540649414
2010-01-11,25.951324462890625
2010-01-12,25.55929183959961
2010-01-13,25.659225463867188
2010-01-14,25.62847328186035
2010-01-15,25.54391860961914
2010-01-19,25.713027954101562
2010-01-20,25.88983726501465
2010-01-21,25.62847328186035
2010-01-22,25.566978454589844
2010-01-25,25.674604415893555
2010-01-26,26.312612533569336
2010-01-27,27.450292587280273
2010-01-28,27.334991455078125
2010-01-29,27.25043487548828
2010-02-01,27.242748260498047
2010-02-02,27.32731056213379
2010-02-03,27.32731056213379
2010-02-04,26.420242309570312
2010-02-05,26.304933547973633
2010-02-08,25.866775512695312
2010-02-09,26.14350700378418
2010-02-10,25.805274963378906
2010-02-11,26.189624786376953
2010-02-12,26.26650047302246
2010-02-16,26.520172119140625
2010-02-17,26.712337493896484
2010-02-18,26.912200927734375
2010-02-19,27.15818977355957
2010-02-22,26.929899215698242
2010-02-23,26.542978286743164
2010-02-24,26.7751407623291
2010-02-25,26.442386627197266
2010-02-26,26.465591430664062
2010-03-01,26.558460235595703
2010-03-02,26.558460235595703
2010-03-03,26.535255432128906
2010-03-04,26.690017700195312
2010-03-05,27.301347732543945
2010-03-08,27.448389053344727
2010-03-09,27.316831588745117
2010-03-10,27.115642547607422
2010-03-11,27.16204833984375
2010-03-12,27.123361587524414
2010-03-15,27.309083938598633
2010-03-16,27.340045928955078
2010-03-17,27.688278198242188
2010-03-18,27.935903549194336
2010-03-19,27.680543899536133
2010-03-22,27.80435562133789
2010-03-23,27.889484405517578
2010-03-24,27.757930755615234
2010-03-25,27.63410186767578
2010-03-26,27.564449310302734
2010-03-29,27.57220458984375
2010-03-30,27.73470687866211
2010-03-31,27.587677001953125
2010-04-01,27.548988342285156
2010-04-05,27.556732177734375
2010-04-06,27.479341506958008
2010-04-07,27.386478424072266
2010-04-08,27.386478424072266
2010-04-09,27.711484909057617
2010-04-12,27.881744384765625
2010-04-13,28.121625900268555
2010-04-14,28.493070602416992
2010-04-15,28.284137725830078
2010-04-16,26.898942947387695
2010-04-19,26.759660720825195
2010-04-20,26.87574577331543
2010-04-21,26.643579483032227
2010-04-22,25.714963912963867
2010-04-23,25.730440139770508
2010-04-26,26.217975616455078
2010-04-27,26.03997802734375
2010-04-28,25.70722198486328
2010-04-29,26.403690338134766
2010-04-30,26.094148635864258
2010-05-03,26.148319244384766
2010-05-04,25.28160858154297
2010-05-05,24.693490982055664
2010-05-06,23.517234802246094
2010-05-07,23.432113647460938
2010-05-10,22.557661056518555
2010-05-11,23.26186752319336
2010-05-12,23.18448257446289
2010-05-13,22.61957550048828
2010-05-14,22.426115036010742
2010-05-17,22.75111961364746
2010-05-18,22.402896881103516
2010-05-19,22.650522232055664
2010-05-20,21.72191047668457
2010-05-21,21.985015869140625
2010-05-24,22.066944122314453
2010-05-25,21.840665817260742
2010-05-26,21.840665817260742
2010-05-27,22.238615036010742
2010-05-28,21.692399978637695
2010-06-01,21.083770751953125
2010-06-02,21.879674911499023
2010-06-03,21.85626792907715
2010-06-04,21.333463668823242
2010-06-07,21.419300079345703
2010-06-08,22.012325286865234
2010-06-09,21.786035537719727
2010-06-10,22.5195255279541
2010-06-11,22.52733039855957
2010-06-14,22.379070281982422
2010-06-15,23.658763885498047
2010-06-16,24.009902954101562
2010-06-17,23.409072875976562
2010-06-18,23.48710060119629
2010-06-21,23.385663986206055
2010-06-22,23.19059181213379
2010-06-23,23.760204315185547
2010-06-24,23.60414695739746
2010-06-25,23.206193923950195
2010-06-28,23.292030334472656
2010-06-29,22.933088302612305
2010-06-30,21.95770835876465
2010-07-01,21.949901580810547
2010-07-02,21.692399978637695
2010-07-06,21.614376068115234
2010-07-07,21.629980087280273
2010-07-08,23.05013084411621
2010-07-09,23.011110305786133
2010-07-12,23.23740577697754
2010-07-13,23.931869506835938
2010-07-14,23.721193313598633
2010-07-15,23.85384750366211
2010-07-16,22.886268615722656
2010-07-19,23.135963439941406
2010-07-20,23.23740577697754
2010-07-21,22.800437927246094
2010-07-22,23.963085174560547
2010-07-23,23.143770217895508
2010-07-26,23.90845489501953
2010-07-27,23.939674377441406
2010-07-28,23.56513786315918
2010-07-29,23.50270652770996
2010-07-30,23.947479248046875
2010-08-02,24.35323143005371
2010-08-03,23.81483268737793
2010-08-04,23.994293212890625
2010-08-05,24.025508880615234
2010-08-06,23.86164665222168
2010-08-09,24.283002853393555
2010-08-10,24.259599685668945
2010-08-11,23.44028091430664
2010-08-12,22.90187644958496
2010-08-13,22.65217399597168
2010-08-16,22.363460540771484
2010-08-17,22.667787551879883
2010-08-18,22.8160400390625
2010-08-19,22.449295043945312
2010-08-20,21.988916397094727
2010-08-23,21.832860946655273
2010-08-24,21.978435516357422
2010-08-25,21.931228637695312
2010-08-26,21.923358917236328
2010-08-27,22.308940887451172
2010-08-30,21.750232696533203
2010-08-31,21.758102416992188
2010-09-01,22.42698097229004
2010-09-02,23.095853805541992
2010-09-03,23.355531692504883
2010-09-07,22.844045639038086
2010-09-08,22.914859771728516
2010-09-09,23.119457244873047
2010-09-10,23.79619789123535
2010-09-13,23.961454391479492
2010-09-14,23.969322204589844
2010-09-15,23.835548400878906
2010-09-16,23.945720672607422
2010-09-17,24.040143966674805
2010-09-20,24.669675827026367
2010-09-21,25.031648635864258
2010-09-22,25.1968994140625
2010-09-23,25.244115829467773
2010-09-24,26.109722137451172
2010-09-27,25.842178344726562
2010-09-28,25.9759464263916
2010-09-29,26.05463409423828
2010-09-30,26.015295028686523
2010-10-01,25.960203170776367
2010-10-04,25.944473266601562
2010-10-05,26.471702575683594
2010-10-06,26.463838577270508
2010-10-07,26.589736938476562
2010-10-08,27.014678955078125
2010-10-11,27.187786102294922
2010-10-12,27.329442977905273
2010-10-13,27.80945587158203
2010-10-14,27.83306121826172
2010-10-15,27.966840744018555
2010-10-18,27.951095581054688
2010-10-19,27.53403663635254
2010-10-20,28.352418899536133
2010-10-21,28.588491439819336
2010-10-22,28.64358139038086
2010-10-25,28.76947021484375
2010-10-26,29.36753273010254
2010-10-27,29.391132354736328
2010-10-28,29.53278923034668
2010-10-29,29.627225875854492
2010-11-01,29.579998016357422
2010-11-02,29.894777297973633
2010-11-03,29.768861770629883
2010-11-04,30.563644409179688
2010-11-05,30.93348503112793
2010-11-08,30.406251907348633
2010-11-09,29.879030227661133
2010-11-10,29.595746994018555
2010-11-11,29.257362365722656
2010-11-12,28.800952911376953
2010-11-15,28.71440315246582
2010-11-16,28.021923065185547
2010-11-17,27.801584243774414
2010-11-18,27.68354606628418
2010-11-19,27.644207000732422
2010-11-22,27.54977035522461
2010-11-23,27.04669189453125
2010-11-24,27.458667755126953
2010-11-26,27.181386947631836
2010-11-29,27.24477195739746
2010-11-30,27.323989868164062
2010-12-01,27.75179672241211
2010-12-02,28.24297332763672
2010-12-03,28.274654388427734
2010-12-06,28.353870391845703
2010-12-07,28.448955535888672
2010-12-08,28.512331008911133
2010-12-09,28.559873580932617
2010-12-10,28.50440788269043
2010-12-13,28.64699935913086
2010-12-14,28.686626434326172
2010-12-15,28.83715057373047
2010-12-16,28.96388816833496
2010-12-17,28.757915496826172
2010-12-20,28.710391998291016
2010-12-21,28.56778907775879
2010-12-22,28.749998092651367
2010-12-23,28.726232528686523
2010-12-27,28.702465057373047
2010-12-28,28.742067337036133
2010-12-29,29.043115615844727
2010-12-30,28.81338119506836
2010-12-31,28.845060348510742
2011-01-03,28.971817016601562
2011-01-04,29.185718536376953
2011-01-05,29.708599090576172
2011-01-06,29.98586654663086
2011-01-07,29.898733139038086
2011-01-10,29.86704444885254
2011-01-11,29.668975830078125
2011-01-12,29.779890060424805
2011-01-13,29.573923110961914
2011-01-14,29.708599090576172
2011-01-18,30.080944061279297
2011-01-19,29.716524124145508
2011-01-20,29.803668975830078
2011-01-21,29.81951332092285
2011-01-24,30.52458381652832
2011-01-25,30.429523468017578
2011-01-26,30.849414825439453
2011-01-27,30.889005661010742
2011-01-28,30.318603515625
2011-01-31,30.8810977935791
2011-02-01,29.24909782409668
2011-02-02,29.11442756652832
2011-02-03,29.280784606933594
2011-02-04,28.979745864868164
2011-02-07,29.16988182067871
2011-02-08,29.415464401245117
2011-02-09,29.47092628479004
2011-02-10,29.502613067626953
2011-02-11,29.668975830078125
2011-02-14,30.049257278442383
2011-02-15,29.906661987304688
2011-02-16,30.160165786743164
2011-02-17,30.28692626953125
2011-02-18,30.77811050415039
2011-02-22,30.331588745117188
2011-02-23,29.980756759643555
2011-02-24,30.028587341308594
2011-02-25,30.35550308227539
2011-02-28,30.841896057128906
2011-03-01,30.012649536132812
2011-03-02,30.3714542388916
2011-03-03,31.065149307250977
2011-03-04,30.403348922729492
2011-03-07,29.932903289794922
2011-03-08,30.203998565673828
2011-03-09,30.403348922729492
2011-03-10,29.95683479309082
2011-03-11,29.932903289794922
2011-03-14,29.55813980102539
2011-03-15,29.51827621459961
2011-03-16,29.103649139404297
2011-03-17,29.693687438964844
2011-03-18,30.25982666015625
2011-03-21,31.0173282623291
2011-03-22,30.73823356628418
2011-03-23,30.80999755859375
2011-03-24,30.73823356628418
2011-03-25,30.72228240966797
2011-03-28,30.75418472290039
2011-03-29,31.934276580810547
2011-03-30,31.98213005065918
2011-03-31,31.41599464416504
2011-04-01,31.248544692993164
2011-04-04,31.20868492126465
2011-04-05,31.24057960510254
2011-04-06,31.559511184692383
2011-04-07,31.447891235351562
2011-04-08,31.07314109802246
2011-04-11,31.176786422729492
2011-04-12,31.089065551757812
2011-04-13,31.22461700439453
2011-04-14,30.802038192749023
2011-04-15,31.344226837158203
2011-04-18,30.993379592895508
2011-04-19,31.1927433013916
2011-04-20,31.37613296508789
2011-04-21,31.73491668701172
2011-04-25,31.567489624023438
2011-04-26,31.21664810180664
2011-04-27,31.16881561279297
2011-04-28,32.061851501464844
2011-04-29,32.2691764831543
2011-05-02,32.197391510009766
2011-05-03,32.21335220336914
2011-05-04,32.500423431396484
2011-05-05,32.52432632446289
2011-05-06,32.7635383605957
2011-05-09,33.17018508911133
2011-05-10,33.48116683959961
2011-05-11,33.162208557128906
2011-05-12,33.640628814697266
2011-05-13,33.55292892456055
2011-05-16,33.69645309448242
2011-05-17,33.87983322143555
2011-05-18,34.4619140625
2011-05-19,34.493804931640625
2011-05-20,34.12702178955078
2011-05-23,33.760231018066406
2011-05-24,33.76022720336914
2011-05-25,33.88856506347656
2011-05-26,33.76825714111328
2011-05-27,33.84846115112305
2011-05-31,34.06503677368164
2011-06-01,33.02230453491211
2011-06-02,33.142616271972656
2011-06-03,33.030338287353516
2011-06-06,32.91801834106445
2011-06-07,33.32710647583008
2011-06-08,32.7656364440918
2011-06-09,33.19075012207031
2011-06-10,32.75761032104492
2011-06-13,32.6854248046875
2011-06-14,33.51960754394531
2011-06-15,32.966156005859375
2011-06-16,32.95011901855469
2011-06-17,31.77104377746582
2011-06-20,32.22019577026367
2011-06-21,32.61323928833008
2011-06-22,32.3244743347168
2011-06-23,32.13999938964844
2011-06-24,31.690832138061523
2011-06-27,32.18009567260742
2011-06-28,32.53303527832031
2011-06-29,33.1265754699707
2011-06-30,33.61585235595703
2011-07-01,34.00886917114258
2011-07-05,33.936710357666016
2011-07-06,34.26556396484375
2011-07-07,34.522220611572266
2011-07-08,33.99283218383789
2011-07-11,33.52762222290039
2011-07-12,33.487525939941406
2011-07-13,34.129188537597656
2011-07-14,33.8965950012207
2011-07-15,33.96074676513672
2011-07-18,33.80835723876953
2011-07-19,34.57035827636719
2011-07-20,34.522220611572266
2011-07-21,35.49276351928711
2011-07-22,35.22806930541992
2011-07-25,35.2120246887207
2011-07-26,35.26015090942383
2011-07-27,34.546287536621094
2011-07-28,34.209415435791016
2011-07-29,33.36720275878906
2011-08-01,33.214786529541016
2011-08-02,35.63714599609375
2011-08-03,35.8135986328125
2011-08-04,34.65056228637695
2011-08-05,33.46345520019531
2011-08-08,30.575899124145508
2011-08-09,30.126741409301758
2011-08-10,28.354097366333008
2011-08-11,29.613401412963867
2011-08-12,30.2951717376709
2011-08-15,31.281755447387695
2011-08-16,31.129356384277344
2011-08-17,32.12395095825195
2011-08-18,29.797868728637695
2011-08-19,29.677562713623047
2011-08-22,29.709636688232422
2011-08-23,31.033105850219727
2011-08-24,33.342018127441406
2011-08-25,32.534706115722656
2011-08-26,32.768829345703125
2011-08-29,34.16547775268555
2011-08-30,34.068599700927734
2011-08-31,33.995941162109375
