Date,MOV
2010-09-27,7.055246353149414
2010-09-28,7.0240254402160645
2010-09-29,6.9303741455078125
2010-09-30,6.7930121421813965
2010-10-01,6.84920597076416
2010-10-04,6.705602645874023
2010-10-05,7.055246353149414
2010-10-06,7.223819255828857
2010-10-07,7.036513328552246
2010-10-08,7.180116176605225
2010-10-11,7.017781734466553
2010-10-12,7.036513328552246
2010-10-13,7.192604064941406
2010-10-14,7.173872947692871
2010-10-15,7.230063438415527
2010-10-18,7.3237175941467285
2010-10-19,6.992809772491455
2010-10-20,7.117679119110107
2010-10-21,7.017781734466553
2010-10-22,6.9553446769714355
2010-10-25,7.036513328552246
2010-10-26,7.180116176605225
2010-10-27,7.186361789703369
2010-10-28,6.97407865524292
2010-10-29,7.017781734466553
2010-11-01,6.830475330352783
2010-11-02,7.136409282684326
2010-11-03,7.086460590362549
2010-11-04,7.304986953735352
2010-11-05,7.180116176605225
2010-11-08,7.248795509338379
2010-11-09,7.317476272583008
2010-11-10,7.304986953735352
2010-11-11,7.223819255828857
2010-11-12,7.042757034301758
2010-11-15,7.0989484786987305
2010-11-16,6.9303741455078125
2010-11-17,6.999051570892334
2010-11-18,7.130170822143555
2010-11-19,7.117679119110107
2010-11-22,7.236307144165039
2010-11-23,7.136409282684326
2010-11-24,7.47981071472168
2010-11-26,7.692090034484863
2010-11-29,7.779496669769287
2010-11-30,7.492292881011963
2010-12-01,7.779496669769287
2010-12-02,9.346640586853027
2010-12-03,9.927289962768555
2010-12-06,10.145818710327148
2010-12-07,10.133329391479492
2010-12-08,10.457995414733887
2010-12-09,10.389315605163574
2010-12-10,10.464240074157715
2010-12-13,10.239468574523926
2010-12-14,10.158305168151855
2010-12-15,9.97099494934082
2010-12-16,9.939776420593262
2010-12-17,9.902316093444824
2010-12-20,10.139569282531738
2010-12-21,10.083381652832031
2010-12-22,9.964750289916992
2010-12-23,9.921045303344727
2010-12-27,10.133329391479492
2010-12-28,10.15206241607666
2010-12-29,9.995970726013184
2010-12-30,10.451753616333008
2010-12-31,10.077134132385254
2011-01-03,10.089619636535645
2011-01-04,9.758712768554688
2011-01-05,9.902316093444824
2011-01-06,9.502728462219238
2011-01-07,9.377857208251953
2011-01-10,9.596381187438965
2011-01-11,9.702518463134766
2011-01-12,9.739982604980469
2011-01-13,9.658817291259766
2011-01-14,9.596381187438965
2011-01-18,9.340397834777832
2011-01-19,9.290446281433105
2011-01-20,9.252985000610352
2011-01-21,9.115623474121094
2011-01-24,9.203036308288574
2011-01-25,9.109380722045898
2011-01-26,9.271714210510254
2011-01-27,9.203036308288574
2011-01-28,8.853395462036133
2011-01-31,8.99699592590332
2011-02-01,9.153083801269531
2011-02-02,9.184305191040039
2011-02-03,9.121870040893555
2011-02-04,9.153083801269531
2011-02-07,9.190546989440918
2011-02-08,9.209278106689453
2011-02-09,9.209278106689453
2011-02-10,9.184305191040039
2011-02-11,9.228012084960938
2011-02-14,9.2342529296875
2011-02-15,9.109380722045898
2011-02-16,9.109380722045898
2011-02-17,9.171815872192383
2011-02-18,9.290446281433105
2011-02-22,8.834664344787598
2011-02-23,8.728523254394531
2011-02-24,8.797204971313477
2011-02-25,8.953291893005371
2011-02-28,8.784714698791504
2011-03-01,9.03446102142334
2011-03-02,8.978265762329102
2011-03-03,9.259225845336914
2011-03-04,9.215520858764648
2011-03-07,8.909585952758789
2011-03-08,8.865878105163574
2011-03-09,8.815932273864746
2011-03-10,8.584922790527344
2011-03-11,8.460051536560059
2011-03-14,8.391373634338379
2011-03-15,8.129140853881836
2011-03-16,8.023001670837402
2011-03-17,8.116652488708496
2011-03-18,8.328934669494629
2011-03-21,8.809687614440918
2011-03-22,8.978265762329102
2011-03-23,9.02196979522705
2011-03-24,9.134358406066895
2011-03-25,9.271714210510254
2011-03-28,8.809687614440918
2011-03-29,8.91583251953125
2011-03-30,9.121870040893555
2011-03-31,9.165572166442871
2011-04-01,9.103137016296387
2011-04-04,9.2966890335083
2011-04-05,9.346640586853027
2011-04-06,9.340397834777832
2011-04-07,10.495454788208008
2011-04-08,10.451753616333008
2011-04-11,10.351852416992188
2011-04-12,10.59535026550293
2011-04-13,10.56413745880127
2011-04-14,10.601661682128906
2011-04-15,10.626679420471191
2011-04-18,10.545371055603027
2011-04-19,10.439043045043945
2011-04-20,10.601661682128906
2011-04-21,10.607916831970215
2011-04-25,10.445300102233887
2011-04-26,10.595409393310547
2011-04-27,10.614173889160156
2011-04-28,10.626679420471191
2011-04-29,10.439043045043945
2011-05-02,9.982450485229492
2011-05-03,10.013723373413086
2011-05-04,9.901139259338379
2011-05-05,10.019981384277344
2011-05-06,9.851103782653809
2011-05-09,10.063763618469238
2011-05-10,10.626679420471191
2011-05-11,10.520353317260742
2011-05-12,10.701737403869629
2011-05-13,10.507840156555176
2011-05-16,10.439043045043945
2011-05-17,10.401515007019043
2011-05-18,10.351473808288574
2011-05-19,10.620429039001465
2011-05-20,10.326458930969238
2011-05-23,9.988706588745117
2011-05-24,9.92615795135498
2011-05-25,10.019981384277344
2011-05-26,10.276421546936035
2011-05-27,10.357730865478516
2011-05-31,10.357730865478516
2011-06-01,10.070016860961914
2011-06-02,10.414022445678711
2011-06-03,10.370240211486816
2011-06-06,10.051249504089355
2011-06-07,9.713500022888184
2011-06-08,9.769791603088379
2011-06-09,9.732193946838379
2011-06-10,9.425125122070312
2011-06-13,9.750993728637695
2011-06-14,9.945261001586914
2011-06-15,9.638190269470215
2011-06-16,9.957797050476074
2011-06-17,10.126993179321289
2011-06-20,10.383930206298828
2011-06-21,10.766200065612793
2011-06-22,10.640863418579102
2011-06-23,10.784998893737793
2011-06-24,10.509261131286621
2011-06-27,10.515530586242676
2011-06-28,10.534331321716309
2011-06-29,10.289928436279297
2011-06-30,10.722332000732422
2011-07-01,10.847667694091797
2011-07-05,11.016865730285645
2011-07-06,11.048201560974121
2011-07-07,11.00433349609375
2011-07-08,10.797532081604004
2011-07-11,10.521797180175781
2011-07-12,10.358864784240723
2011-07-13,10.778732299804688
2011-07-14,10.640863418579102
2011-07-15,10.653397560119629
2011-07-18,10.34006404876709
2011-07-19,10.935401916503906
2011-07-20,10.847667694091797
2011-07-21,11.229936599731445
2011-07-22,10.816332817077637
2011-07-25,10.835132598876953
2011-07-26,10.69726276397705
2011-07-27,10.001660346984863
2011-07-28,10.026729583740234
2011-07-29,10.139528274536133
2011-08-01,10.434066772460938
2011-08-02,9.738459587097168
2011-08-03,9.901394844055176
2011-08-04,9.105524063110352
2011-08-05,8.767120361328125
2011-08-08,7.400979995727539
2011-08-09,7.889781475067139
2011-08-10,7.369646072387695
2011-08-11,7.833380699157715
2011-08-12,7.670446395874023
2011-08-15,7.626577854156494
2011-08-16,7.4573798179626465
2011-08-17,7.369646072387695
2011-08-18,6.949777126312256
2011-08-19,6.968575954437256
2011-08-22,6.905908107757568
2011-08-23,7.645378589630127
2011-08-24,7.588979244232178
2011-08-25,7.551379203796387
2011-08-26,7.977512836456299
2011-08-29,8.510185241699219
2011-08-30,8.62298583984375
2011-08-31,8.62298583984375
2011-09-01,9.525391578674316
2011-09-02,8.867383003234863
2011-09-06,8.472587585449219
2011-09-07,9.092986106872559
2011-09-08,8.973674774169922
2011-09-09,8.76016616821289
2011-09-12,8.87947940826416
2011-09-13,9.268820762634277
2011-09-14,9.463494300842285
2011-09-15,9.413251876831055
2011-09-16,9.689560890197754
2011-09-19,9.275100708007812
2011-09-20,8.772727012634277
2011-09-21,8.383383750915527
2011-09-22,8.188715934753418
2011-09-23,8.61573314666748
2011-09-26,8.87947940826416
2011-09-27,9.30649471282959
2011-09-28,8.703646659851074
2011-09-29,8.364547729492188
2011-09-30,7.648662090301514
2011-10-03,7.3723554611206055
2011-10-04,8.30174732208252
2011-10-05,8.439899444580078
2011-10-06,9.155786514282227
2011-10-07,8.898319244384766
2011-10-10,9.501168251037598
2011-10-11,9.658159255981445
2011-10-12,9.777474403381348
2011-10-13,9.771196365356445
2011-10-14,9.978429794311523
2011-10-17,9.802595138549805
2011-10-18,10.047503471374512
2011-10-19,9.6204833984375
2011-10-20,9.41953182220459
2011-10-21,9.545126914978027
2011-10-24,10.248453140258789
2011-10-25,9.595365524291992
2011-10-26,10.21705436706543
2011-10-27,10.870140075683594
2011-10-28,10.75710678100586
2011-10-31,10.505922317504883
2011-11-01,10.066343307495117
2011-11-02,10.644072532653809
2011-11-03,11.077369689941406
2011-11-04,10.568717002868652
2011-11-07,10.386602401733398
2011-11-08,10.468239784240723
2011-11-09,9.689560890197754
2011-11-10,9.670720100402832
2011-11-11,10.191935539245605
2011-11-14,9.85283088684082
2011-11-15,9.997262954711914
2011-11-16,10.110298156738281
2011-11-17,9.714679718017578
2011-11-18,9.965865135192871
2011-11-21,9.375575065612793
2011-11-22,9.24370288848877
2011-11-23,9.049030303955078
2011-11-25,8.741326332092285
2011-11-28,9.463494300842285
2011-11-29,9.344176292419434
2011-11-30,9.877949714660645
2011-12-01,11.196683883666992
2011-12-02,11.705343246459961
2011-12-05,12.013045310974121
2011-12-06,11.975367546081543
2011-12-07,11.975367546081543
2011-12-08,11.592305183410645
2011-12-09,12.309353828430176
2011-12-12,11.944540977478027
2011-12-13,11.604887962341309
2011-12-14,11.258940696716309
2011-12-15,11.271519660949707
2011-12-16,11.183460235595703
2011-12-19,10.768327713012695
2011-12-20,11.20862102508545
2011-12-21,11.617460250854492
2011-12-22,11.353291511535645
2011-12-23,11.781007766723633
2011-12-27,11.90050983428955
2011-12-28,11.592305183410645
2011-12-29,11.674074172973633
2011-12-30,11.4287691116333
2012-01-03,11.535697937011719
2012-01-04,11.71810245513916
2012-01-05,11.837615013122559
2012-01-06,11.655203819274902
2012-01-09,12.491762161254883
2012-01-10,12.50434398651123
2012-01-11,12.296775817871094
2012-01-12,12.309353828430176
2012-01-13,12.032597541809082
2012-01-17,11.479087829589844
2012-01-18,11.806161880493164
2012-01-19,11.93824577331543
2012-01-20,11.799873352050781
2012-01-23,11.479087829589844
2012-01-24,11.541986465454102
2012-01-25,11.736973762512207
2012-01-26,11.699233055114746
2012-01-27,11.736973762512207
2012-01-30,11.535697937011719
2012-01-31,11.57972240447998
2012-02-01,11.674074172973633
2012-02-02,11.62375259399414
2012-02-03,11.919382095336914
2012-02-06,11.825031280517578
2012-02-07,11.799873352050781
2012-02-08,11.944540977478027
2012-02-09,11.85648250579834
2012-02-10,11.85648250579834
2012-02-13,12.007437705993652
2012-02-14,11.98857307434082
2012-02-15,12.18984603881836
2012-02-16,12.774809837341309
2012-02-17,12.856574058532715
2012-02-21,13.16478443145752
2012-02-22,13.215102195739746
2012-02-23,13.441534996032715
2012-02-24,13.435253143310547
2012-02-27,13.397506713867188
2012-02-28,13.579911231994629
2012-02-29,13.460410118103027
2012-03-01,13.630240440368652
2012-03-02,13.171073913574219
2012-03-05,13.309450149536133
2012-03-06,13.183649063110352
2012-03-07,13.29687213897705
2012-03-08,13.53588581085205
2012-03-09,13.655391693115234
2012-03-12,13.605079650878906
2012-03-13,13.81264591217041
2012-03-14,13.756040573120117
2012-03-15,13.83151912689209
2012-03-16,13.611361503601074
2012-03-19,14.020212173461914
2012-03-20,13.818933486938477
2012-03-21,13.957307815551758
2012-03-22,13.818933486938477
2012-03-23,13.913281440734863
2012-03-26,14.16488265991211
2012-03-27,14.070528030395508
2012-03-28,14.007630348205566
2012-03-29,15.366249084472656
2012-03-30,15.441727638244629
2012-04-02,16.253129959106445
2012-04-03,16.007823944091797
2012-04-04,15.768805503845215
2012-04-05,16.21628189086914
2012-04-09,15.989396095275879
2012-04-10,15.390656471252441
2012-04-11,15.686875343322754
2012-04-12,16.474674224853516
2012-04-13,16.10913848876953
2012-04-16,15.913764953613281
2012-04-17,16.07762908935547
2012-04-18,16.619647979736328
2012-04-19,16.55661392211914
2012-04-20,16.758296966552734
2012-04-23,16.714174270629883
2012-04-24,16.91585922241211
2012-04-25,17.590221405029297
2012-04-26,18.225553512573242
2012-04-27,18.93788719177246
2012-04-30,18.19346046447754
2012-05-01,18.308977127075195
2012-05-02,19.05982208251953
2012-05-03,18.58492660522461
2012-05-04,18.174211502075195
2012-05-07,18.206300735473633
2012-05-08,16.435083389282227
2012-05-09,17.628725051879883
2012-05-10,17.57738494873047
2012-05-11,17.4426212310791
2012-05-14,17.057573318481445
2012-05-15,16.74953842163086
2012-05-16,16.486419677734375
2012-05-17,15.664994239807129
2012-05-18,15.53022575378418
2012-05-21,16.21688461303711
2012-05-22,16.646860122680664
2012-05-23,18.52075958251953
2012-05-24,18.629846572875977
2012-05-25,18.225553512573242
2012-05-29,18.475828170776367
2012-05-30,18.270469665527344
2012-05-31,17.776329040527344
2012-06-01,16.80086898803711
2012-06-04,16.40299415588379
2012-06-05,16.678945541381836
2012-06-06,17.006235122680664
2012-06-07,16.929079055786133
2012-06-08,16.916221618652344
2012-06-11,16.00322151184082
2012-06-12,16.13181495666504
2012-06-13,15.617451667785645
2012-06-14,15.508142471313477
2012-06-15,16.067516326904297
2012-06-18,15.932494163513184
2012-06-19,16.588308334350586
2012-06-20,16.787622451782227
2012-06-21,16.093238830566406
2012-06-22,16.221820831298828
2012-06-25,15.90034294128418
2012-06-26,15.829622268676758
2012-06-27,15.54028606414795
2012-06-28,15.28953742980957
2012-06-29,16.086803436279297
2012-07-02,16.29255485534668
2012-07-03,16.16396141052246
2012-07-05,16.20897102355957
2012-07-06,16.061084747314453
2012-07-09,16.3439884185791
2012-07-10,16.061084747314453
2012-07-11,15.868197441101074
2012-07-12,15.199527740478516
2012-07-13,15.366684913635254
2012-07-16,14.717306137084961
2012-07-17,14.698017120361328
2012-07-18,15.070927619934082
2012-07-19,15.328118324279785
2012-07-20,15.013066291809082
2012-07-23,14.807316780090332
2012-07-24,14.704446792602539
2012-07-25,14.588717460632324
2012-07-26,15.083788871765137
2012-07-27,15.95178508758545
2012-07-30,15.803899765014648
2012-07-31,15.070927619934082
2012-08-01,14.434396743774414
2012-08-02,14.074349403381348
2012-08-03,14.466545104980469
2012-08-06,14.608000755310059
2012-08-07,16.575454711914062
2012-08-08,17.11554527282715
2012-08-09,16.652603149414062
2012-08-10,16.896930694580078
2012-08-13,16.446857452392578
2012-08-14,16.890506744384766
2012-08-15,17.919233322143555
2012-08-16,17.76492691040039
2012-08-17,18.16998863220215
2012-08-20,17.76492691040039
2012-08-21,17.642757415771484
2012-08-22,18.060684204101562
2012-08-23,17.848506927490234
2012-08-24,18.48503875732422
2012-08-27,19.35945701599121
2012-08-28,22.73499298095703
2012-08-29,22.638547897338867
2012-08-30,22.48423194885254
2012-08-31,22.606407165527344
2012-09-04,23.377944946289062
2012-09-05,23.313650131225586
2012-09-06,23.66132926940918
2012-09-07,23.732141494750977
2012-09-10,23.36515998840332
2012-09-11,23.532556533813477
2012-09-12,23.56475257873535
2012-09-13,23.777219772338867
2012-09-14,23.63558006286621
2012-09-17,23.44886016845703
2012-09-18,22.534595489501953
2012-09-19,22.727750778198242
2012-09-20,22.933778762817383
2012-09-21,23.11405372619629
2012-09-24,22.80501365661621
2012-09-25,21.9422607421875
2012-09-26,22.025964736938477
2012-09-27,22.61185073852539
2012-09-28,21.71047592163086
2012-10-01,21.472246170043945
2012-10-02,21.21471405029297
2012-10-03,21.118135452270508
2012-10-04,21.74266242980957
2012-10-05,21.562393188476562
2012-10-08,21.221147537231445
2012-10-09,20.98293113708496
2012-10-10,20.867034912109375
2012-10-11,20.95073890686035
2012-10-12,20.879915237426758
2012-10-15,20.828405380249023
2012-10-16,22.122543334960938
2012-10-17,22.328575134277344
2012-10-18,21.910066604614258
2012-10-19,21.549514770507812
2012-10-22,20.796213150024414
2012-10-23,20.3326473236084
2012-10-24,20.590181350708008
2012-10-25,20.551551818847656
2012-10-26,20.01715660095215
2012-10-31,20.403472900390625
2012-11-01,20.467857360839844
2012-11-02,20.28757667541504
2012-11-05,21.49156951904297
2012-11-06,20.67388343811035
2012-11-07,19.811128616333008
2012-11-08,19.244543075561523
2012-11-09,19.109342575073242
2012-11-12,19.231672286987305
2012-11-13,19.347564697265625
2012-11-14,18.768104553222656
2012-11-15,18.954818725585938
2012-11-16,19.457012176513672
2012-11-19,19.31537437438965
2012-11-20,18.806732177734375
2012-11-21,20.242502212524414
2012-11-23,20.596622467041016
2012-11-26,20.094423294067383
2012-11-27,20.75114631652832
2012-11-28,22.856515884399414
2012-11-29,22.444454193115234
2012-11-30,22.335010528564453
2012-12-03,21.71047592163086
2012-12-04,21.02155876159668
2012-12-05,20.242502212524414
2012-12-06,21.4647216796875
2012-12-07,21.2995548248291
2012-12-10,21.0286865234375
2012-12-11,20.804061889648438
2012-12-12,20.328393936157227
2012-12-13,20.077341079711914
2012-12-14,20.08394432067871
2012-12-17,20.704967498779297
2012-12-18,20.922985076904297
2012-12-19,20.678543090820312
2012-12-20,20.249114990234375
2012-12-21,19.628093719482422
2012-12-24,19.839506149291992
2012-12-26,19.26473617553711
2012-12-27,19.18545913696289
2012-12-28,18.716386795043945
2012-12-31,20.26893424987793
2013-01-02,20.169837951660156
2013-01-03,20.92958641052246
2013-01-04,21.286340713500977
2013-01-07,21.279733657836914
2013-01-08,21.623279571533203
2013-01-09,21.828081130981445
2013-01-10,21.80165672302246
2013-01-11,21.894149780273438
2013-01-14,22.534984588623047
2013-01-15,22.60105323791504
2013-01-16,22.369821548461914
2013-01-17,22.462312698364258
2013-01-18,24.55658721923828
2013-01-22,24.470699310302734
2013-01-23,24.35178565979004
2013-01-24,24.503753662109375
2013-01-25,24.51034927368164
2013-01-28,24.483919143676758
2013-01-29,24.074312210083008
2013-01-30,23.486326217651367
2013-01-31,24.15359115600586
2013-02-01,24.398040771484375
2013-02-04,24.305543899536133
2013-02-05,24.33196449279785
2013-02-06,24.503753662109375
2013-02-07,24.51696014404297
2013-02-08,24.49713134765625
2013-02-11,24.56319808959961
2013-02-12,25.474905014038086
2013-02-13,24.56319808959961
2013-02-14,24.622650146484375
2013-02-15,24.080917358398438
2013-02-19,24.285720825195312
2013-02-20,23.849687576293945
2013-02-21,23.40044403076172
2013-02-22,23.453296661376953
2013-02-25,22.805856704711914
2013-02-26,23.162609100341797
2013-02-27,23.39383888244629
2013-02-28,23.810056686401367
2013-03-01,24.047887802124023
2013-03-04,24.014854431152344
2013-03-05,24.616046905517578
2013-03-06,24.701932907104492
2013-03-07,25.078516006469727
2013-03-08,25.11815643310547
2013-03-11,24.9661922454834
2013-03-12,24.33856964111328
2013-03-13,24.768009185791016
2013-03-14,24.748184204101562
2013-03-15,24.543384552001953
2013-03-18,24.55658721923828
2013-03-19,24.27911949157715
2013-03-20,24.523561477661133
2013-03-21,21.95360565185547
2013-03-22,21.127784729003906
2013-03-25,21.34579849243164
2013-03-26,22.429277420043945
2013-03-27,21.577035903930664
2013-03-28,22.179157257080078
2013-04-01,21.715984344482422
2013-04-02,21.524097442626953
2013-04-03,20.981529235839844
2013-04-04,21.034465789794922
2013-04-05,20.7962646484375
2013-04-08,21.180030822753906
2013-04-09,21.04108428955078
2013-04-10,21.5770320892334
2013-04-11,21.974027633666992
2013-04-12,22.15930938720703
2013-04-15,20.743330001831055
2013-04-16,20.81611442565918
2013-04-17,20.33970832824707
2013-04-18,20.01548957824707
2013-04-19,20.07504653930664
2013-04-22,20.240463256835938
2013-04-23,20.485280990600586
2013-04-24,20.04857635498047
2013-04-25,20.33308982849121
2013-04-26,20.194143295288086
2013-04-29,20.035348892211914
2013-04-30,20.008874893188477
2013-05-01,19.466304779052734
2013-05-02,19.750823974609375
2013-05-03,19.962562561035156
2013-05-06,19.737586975097656
2013-05-07,19.850074768066406
2013-05-08,20.7962646484375
2013-05-09,21.100635528564453
2013-05-10,21.31898307800293
2013-05-13,21.180030822753906
2013-05-14,22.59601402282715
2013-05-15,22.496749877929688
2013-05-16,22.2254695892334
2013-05-17,22.536447525024414
2013-05-20,22.457050323486328
2013-05-21,22.516599655151367
2013-05-22,21.90787124633789
2013-05-23,21.90787124633789
2013-05-24,22.2254695892334
2013-05-28,22.761425018310547
2013-05-29,22.92022132873535
2013-05-30,23.171655654907227
2013-05-31,23.886255264282227
2013-06-03,23.820093154907227
2013-06-04,22.86067008972168
2013-06-05,22.787887573242188
2013-06-06,22.78125762939453
2013-06-07,22.980056762695312
2013-06-10,23.291486740112305
2013-06-11,22.854154586791992
2013-06-12,22.304166793823242
2013-06-13,22.84089469909668
2013-06-14,22.635480880737305
2013-06-17,22.35054588317871
2013-06-18,22.814388275146484
2013-06-19,22.69512176513672
2013-06-20,21.52889060974121
2013-06-21,21.489133834838867
2013-06-24,21.197574615478516
2013-06-25,21.20420265197754
2013-06-26,21.065044403076172
2013-06-27,22.35054588317871
2013-06-28,22.41681671142578
2013-07-01,22.893911361694336
2013-07-02,23.304737091064453
2013-07-03,23.304737091064453
2013-07-05,23.821596145629883
2013-07-08,23.861343383789062
2013-07-09,23.96737289428711
2013-07-10,24.378206253051758
2013-07-11,24.59686851501465
2013-07-12,24.729394912719727
2013-07-15,24.742652893066406
2013-07-16,24.523975372314453
2013-07-17,24.51072883605957
2013-07-18,24.92818260192871
2013-07-19,25.339017868041992
2013-07-22,25.193239212036133
2013-07-23,25.04083251953125
2013-07-24,25.570941925048828
2013-07-25,25.68359375
2013-07-26,25.358890533447266
2013-07-29,25.093841552734375
2013-07-30,24.199291229248047
2013-07-31,24.172792434692383
2013-08-01,24.484222412109375
2013-08-02,24.769153594970703
2013-08-05,24.523975372314453
2013-08-06,25.073972702026367
2013-08-07,24.338441848754883
2013-08-08,24.61675262451172
2013-08-09,24.38483428955078
2013-08-12,24.371583938598633
2013-08-13,25.206480026245117
2013-08-14,25.3323917388916
2013-08-15,24.239046096801758
2013-08-16,24.39145278930664
2013-08-19,23.861343383789062
2013-08-20,24.663135528564453
2013-08-21,24.835412979125977
2013-08-22,26.279945373535156
2013-08-23,25.72334098815918
2013-08-26,25.17998695373535
2013-08-27,27.82388687133789
2013-08-28,28.406999588012695
2013-08-29,29.016620635986328
2013-08-30,28.234716415405273
2013-09-03,27.578723907470703
2013-09-04,27.61189842224121
2013-09-05,27.67165756225586
2013-09-06,27.253393173217773
2013-09-09,27.412734985351562
2013-09-10,27.9571475982666
2013-09-11,27.937223434448242
2013-09-12,27.459205627441406
2013-09-13,27.76460075378418
