Date,ZIMV
2022-10-26,7.610000133514404
2022-10-27,7.699999809265137
2022-10-28,8.199999809265137
2022-10-31,8.770000457763672
2022-11-01,8.949999809265137
2022-11-02,8.619999885559082
2022-11-03,8.329999923706055
2022-11-04,8.369999885559082
2022-11-07,8.359999656677246
2022-11-08,8.029999732971191
2022-11-09,7.340000152587891
2022-11-10,9.640000343322754
2022-11-11,10.470000267028809
2022-11-14,9.09000015258789
2022-11-15,9.800000190734863
2022-11-16,9.1899995803833
2022-11-17,9.079999923706055
2022-11-18,9.029999732971191
2022-11-21,9.119999885559082
2022-11-22,8.970000267028809
2022-11-23,9.529999732971191
2022-11-25,9.5
2022-11-28,9.029999732971191
2022-11-29,9.0
2022-11-30,8.9399995803833
2022-12-01,9.430000305175781
2022-12-02,9.210000038146973
2022-12-05,9.15999984741211
2022-12-06,8.819999694824219
2022-12-07,8.75
2022-12-08,8.9399995803833
2022-12-09,8.869999885559082
2022-12-12,9.270000457763672
2022-12-13,9.6899995803833
2022-12-14,9.710000038146973
2022-12-15,9.289999961853027
2022-12-16,9.020000457763672
2022-12-19,9.180000305175781
2022-12-20,9.279999732971191
2022-12-21,8.210000038146973
2022-12-22,8.100000381469727
2022-12-23,8.520000457763672
2022-12-27,8.34000015258789
2022-12-28,8.5
2022-12-29,9.229999542236328
2022-12-30,9.34000015258789
2023-01-03,9.579999923706055
2023-01-04,9.649999618530273
2023-01-05,9.1899995803833
2023-01-06,8.869999885559082
2023-01-09,8.550000190734863
2023-01-10,8.460000038146973
2023-01-11,8.779999732971191
2023-01-12,8.930000305175781
2023-01-13,9.079999923706055
2023-01-17,8.6899995803833
2023-01-18,8.390000343322754
2023-01-19,8.300000190734863
2023-01-20,8.460000038146973
2023-01-23,8.5
2023-01-24,8.430000305175781
2023-01-25,8.449999809265137
2023-01-26,8.869999885559082
2023-01-27,9.09000015258789
2023-01-30,9.119999885559082
2023-01-31,9.8100004196167
2023-02-01,9.9399995803833
2023-02-02,11.0600004196167
2023-02-03,10.90999984741211
2023-02-06,10.4399995803833
2023-02-07,10.399999618530273
2023-02-08,9.859999656677246
2023-02-09,9.319999694824219
2023-02-10,10.039999961853027
2023-02-13,10.720000267028809
2023-02-14,11.649999618530273
2023-02-15,11.979999542236328
2023-02-16,11.829999923706055
2023-02-17,11.90999984741211
2023-02-21,10.869999885559082
2023-02-22,10.630000114440918
2023-02-23,11.010000228881836
2023-02-24,10.59000015258789
2023-02-27,10.920000076293945
2023-02-28,11.380000114440918
2023-03-01,10.460000038146973
2023-03-02,5.800000190734863
2023-03-03,6.21999979019165
2023-03-06,6.010000228881836
2023-03-07,5.53000020980835
2023-03-08,5.309999942779541
2023-03-09,5.630000114440918
2023-03-10,5.630000114440918
2023-03-13,5.340000152587891
2023-03-14,5.559999942779541
2023-03-15,6.409999847412109
2023-03-16,6.5
2023-03-17,6.369999885559082
2023-03-20,5.809999942779541
2023-03-21,6.324999809265137
2023-03-22,6.070000171661377
2023-03-23,6.239999771118164
2023-03-24,6.199999809265137
2023-03-27,6.550000190734863
2023-03-28,6.610000133514404
2023-03-29,6.829999923706055
2023-03-30,6.929999828338623
2023-03-31,7.230000019073486
2023-04-03,7.210000038146973
2023-04-04,7.28000020980835
2023-04-05,7.260000228881836
2023-04-06,7.320000171661377
2023-04-10,7.71999979019165
2023-04-11,8.130000114440918
2023-04-12,8.010000228881836
2023-04-13,8.149999618530273
2023-04-14,8.0600004196167
2023-04-17,8.220000267028809
2023-04-18,8.170000076293945
2023-04-19,8.1899995803833
2023-04-20,8.210000038146973
2023-04-21,8.25
2023-04-24,8.010000228881836
2023-04-25,8.0600004196167
2023-04-26,8.109999656677246
2023-04-27,8.220000267028809
2023-04-28,8.229999542236328
2023-05-01,8.149999618530273
2023-05-02,7.610000133514404
2023-05-03,7.710000038146973
2023-05-04,9.4399995803833
2023-05-05,9.9399995803833
2023-05-08,10.260000228881836
2023-05-09,10.1899995803833
2023-05-10,10.34000015258789
2023-05-11,10.229999542236328
2023-05-12,10.430000305175781
2023-05-15,10.369999885559082
2023-05-16,10.020000457763672
2023-05-17,10.449999809265137
2023-05-18,10.729999542236328
2023-05-19,10.680000305175781
2023-05-22,11.130000114440918
2023-05-23,10.989999771118164
2023-05-24,10.720000267028809
2023-05-25,10.539999961853027
2023-05-26,10.210000038146973
2023-05-30,10.079999923706055
2023-05-31,9.979999542236328
2023-06-01,9.729999542236328
2023-06-02,9.899999618530273
2023-06-05,10.050000190734863
2023-06-06,10.350000381469727
2023-06-07,10.239999771118164
2023-06-08,10.0
2023-06-09,10.260000228881836
2023-06-12,10.550000190734863
2023-06-13,11.130000114440918
2023-06-14,11.380000114440918
2023-06-15,11.720000267028809
2023-06-16,11.670000076293945
2023-06-20,12.020000457763672
2023-06-21,12.140000343322754
2023-06-22,11.390000343322754
2023-06-23,10.520000457763672
2023-06-26,11.399999618530273
2023-06-27,11.779999732971191
2023-06-28,11.899999618530273
2023-06-29,11.649999618530273
2023-06-30,11.229999542236328
2023-07-03,10.4399995803833
2023-07-05,10.279999732971191
2023-07-06,10.0
2023-07-07,10.449999809265137
2023-07-10,10.510000228881836
2023-07-11,10.550000190734863
2023-07-12,10.710000038146973
2023-07-13,10.850000381469727
2023-07-14,10.880000114440918
2023-07-17,13.119999885559082
2023-07-18,13.199999809265137
2023-07-19,13.460000038146973
2023-07-20,13.5
2023-07-21,13.1899995803833
2023-07-24,13.510000228881836
2023-07-25,13.0
2023-07-26,12.9399995803833
2023-07-27,12.609999656677246
2023-07-28,12.930000305175781
2023-07-31,13.720000267028809
2023-08-01,14.09000015258789
2023-08-02,14.119999885559082
2023-08-03,13.239999771118164
2023-08-04,12.84000015258789
2023-08-07,12.890000343322754
2023-08-08,12.279999732971191
2023-08-09,11.930000305175781
2023-08-10,11.75
2023-08-11,12.0
2023-08-14,11.90999984741211
2023-08-15,12.3100004196167
2023-08-16,12.0600004196167
2023-08-17,11.90999984741211
2023-08-18,11.729999542236328
2023-08-21,11.579999923706055
2023-08-22,11.15999984741211
2023-08-23,11.470000267028809
2023-08-24,11.359999656677246
2023-08-25,11.449999809265137
2023-08-28,11.470000267028809
2023-08-29,11.850000381469727
2023-08-30,12.0
2023-08-31,11.800000190734863
2023-09-01,11.819999694824219
2023-09-05,11.529999732971191
2023-09-06,11.520000457763672
2023-09-07,10.9399995803833
2023-09-08,10.789999961853027
2023-09-11,10.949999809265137
2023-09-12,11.0
2023-09-13,10.84000015258789
2023-09-14,11.300000190734863
2023-09-15,10.979999542236328
2023-09-18,10.210000038146973
2023-09-19,10.170000076293945
2023-09-20,9.899999618530273
2023-09-21,9.59000015258789
2023-09-22,9.670000076293945
2023-09-25,9.75
2023-09-26,9.380000114440918
2023-09-27,9.199999809265137
2023-09-28,9.4399995803833
2023-09-29,9.40999984741211
2023-10-02,9.15999984741211
2023-10-03,8.90999984741211
2023-10-04,8.829999923706055
2023-10-05,8.979999542236328
2023-10-06,9.100000381469727
2023-10-09,8.989999771118164
2023-10-10,9.40999984741211
2023-10-11,8.880000114440918
2023-10-12,8.149999618530273
2023-10-13,8.229999542236328
2023-10-16,8.1899995803833
2023-10-17,8.380000114440918
2023-10-18,8.220000267028809
2023-10-19,7.920000076293945
2023-10-20,7.590000152587891
2023-10-23,7.460000038146973
2023-10-24,7.570000171661377
2023-10-25,7.309999942779541
2023-10-26,7.159999847412109
2023-10-27,7.019999980926514
2023-10-30,7.210000038146973
2023-10-31,7.059999942779541
2023-11-01,6.730000019073486
2023-11-02,7.440000057220459
2023-11-03,7.880000114440918
2023-11-06,8.100000381469727
2023-11-07,8.199999809265137
2023-11-08,8.09000015258789
2023-11-09,7.909999847412109
2023-11-10,7.920000076293945
2023-11-13,7.949999809265137
2023-11-14,8.369999885559082
2023-11-15,8.430000305175781
2023-11-16,8.425000190734863
2023-11-17,8.859999656677246
2023-11-20,9.039999961853027
2023-11-21,8.9399995803833
2023-11-22,9.140000343322754
2023-11-24,9.329999923706055
2023-11-27,9.180000305175781
2023-11-28,9.25
2023-11-29,9.5600004196167
2023-11-30,9.449999809265137
2023-12-01,9.899999618530273
2023-12-04,10.220000267028809
2023-12-05,10.470000267028809
2023-12-06,10.5
2023-12-07,10.600000381469727
2023-12-08,11.1899995803833
2023-12-11,10.930000305175781
2023-12-12,10.59000015258789
2023-12-13,11.140000343322754
2023-12-14,11.100000381469727
2023-12-15,11.220000267028809
2023-12-18,17.100000381469727
2023-12-19,16.84000015258789
2023-12-20,17.1200008392334
2023-12-21,17.59000015258789
2023-12-22,18.020000457763672
2023-12-26,17.969999313354492
2023-12-27,18.280000686645508
2023-12-28,18.239999771118164
2023-12-29,17.75
2024-01-02,17.979999542236328
2024-01-03,17.110000610351562
2024-01-04,16.899999618530273
2024-01-05,16.889999389648438
2024-01-08,17.780000686645508
2024-01-09,17.43000030517578
2024-01-10,18.1200008392334
2024-01-11,17.84000015258789
2024-01-12,17.360000610351562
2024-01-16,17.020000457763672
2024-01-17,16.760000228881836
2024-01-18,17.139999389648438
2024-01-19,17.81999969482422
2024-01-22,18.09000015258789
2024-01-23,17.729999542236328
2024-01-24,17.520000457763672
2024-01-25,17.690000534057617
2024-01-26,18.760000228881836
2024-01-29,18.969999313354492
2024-01-30,17.270000457763672
2024-01-31,17.479999542236328
2024-02-01,17.84000015258789
2024-02-02,17.959999084472656
2024-02-05,17.780000686645508
2024-02-06,18.420000076293945
2024-02-07,19.049999237060547
2024-02-08,19.489999771118164
2024-02-09,19.5
2024-02-12,19.65999984741211
2024-02-13,19.209999084472656
2024-02-14,19.489999771118164
2024-02-15,20.600000381469727
2024-02-16,20.690000534057617
2024-02-20,19.420000076293945
2024-02-21,18.959999084472656
2024-02-22,19.299999237060547
2024-02-23,19.559999465942383
2024-02-26,19.709999084472656
2024-02-27,19.799999237060547
2024-02-28,19.600000381469727
2024-02-29,16.950000762939453
2024-03-01,16.93000030517578
2024-03-04,17.149999618530273
2024-03-05,16.6200008392334
2024-03-06,17.40999984741211
2024-03-07,17.719999313354492
2024-03-08,17.610000610351562
2024-03-11,16.829999923706055
2024-03-12,16.645000457763672
2024-03-13,16.780000686645508
2024-03-14,16.309999465942383
2024-03-15,16.469999313354492
2024-03-18,16.530000686645508
2024-03-19,16.510000228881836
2024-03-20,16.8700008392334
2024-03-21,16.40999984741211
2024-03-22,16.459999084472656
2024-03-25,16.010000228881836
2024-03-26,15.920000076293945
2024-03-27,16.309999465942383
2024-03-28,16.489999771118164
2024-04-01,18.469999313354492
2024-04-02,17.350000381469727
2024-04-03,17.399999618530273
2024-04-04,16.920000076293945
2024-04-05,16.81999969482422
2024-04-08,16.8700008392334
2024-04-09,16.989999771118164
2024-04-10,17.040000915527344
2024-04-11,16.940000534057617
2024-04-12,15.899999618530273
2024-04-15,15.739999771118164
2024-04-16,15.6899995803833
2024-04-17,15.329999923706055
2024-04-18,15.680000305175781
2024-04-19,15.430000305175781
2024-04-22,15.489999771118164
2024-04-23,16.049999237060547
2024-04-24,15.8100004196167
2024-04-25,15.479999542236328
2024-04-26,15.819999694824219
2024-04-29,15.670000076293945
2024-04-30,15.199999809265137
2024-05-01,15.5
2024-05-02,15.829999923706055
2024-05-03,15.800000190734863
2024-05-06,15.819999694824219
2024-05-07,16.049999237060547
2024-05-08,15.380000114440918
2024-05-09,16.969999313354492
2024-05-10,16.649999618530273
2024-05-13,16.81999969482422
2024-05-14,16.68000030517578
2024-05-15,16.68000030517578
2024-05-16,16.979999542236328
2024-05-17,17.020000457763672
2024-05-20,17.030000686645508
2024-05-21,17.280000686645508
2024-05-22,17.420000076293945
2024-05-23,16.719999313354492
2024-05-24,16.790000915527344
2024-05-28,16.420000076293945
2024-05-29,16.270000457763672
2024-05-30,16.549999237060547
2024-05-31,16.649999618530273
2024-06-03,16.1299991607666
2024-06-04,15.880000114440918
2024-06-05,16.110000610351562
2024-06-06,16.389999389648438
2024-06-07,16.170000076293945
2024-06-10,16.190000534057617
2024-06-11,16.600000381469727
2024-06-12,16.600000381469727
2024-06-13,16.0
2024-06-14,15.710000038146973
2024-06-17,15.520000457763672
2024-06-18,15.569999694824219
2024-06-20,15.5
2024-06-21,15.489999771118164
2024-06-24,14.789999961853027
2024-06-25,18.149999618530273
2024-06-26,18.200000762939453
2024-06-27,17.59000015258789
2024-06-28,18.25
2024-07-01,18.1299991607666
2024-07-02,18.139999389648438
2024-07-03,18.559999465942383
2024-07-05,18.350000381469727
2024-07-08,18.229999542236328
2024-07-09,18.139999389648438
2024-07-10,18.049999237060547
2024-07-11,18.709999084472656
2024-07-12,18.68000030517578
2024-07-15,19.1200008392334
2024-07-16,19.1299991607666
2024-07-17,18.940000534057617
2024-07-18,21.309999465942383
2024-07-19,21.81999969482422
2024-07-22,21.739999771118164
2024-07-23,21.950000762939453
2024-07-24,21.530000686645508
2024-07-25,21.709999084472656
2024-07-26,21.670000076293945
2024-07-29,21.219999313354492
2024-07-30,20.979999542236328
2024-07-31,21.139999389648438
2024-08-01,20.399999618530273
2024-08-02,17.299999237060547
2024-08-05,16.5
2024-08-06,17.149999618530273
2024-08-07,17.040000915527344
2024-08-08,17.719999313354492
2024-08-09,18.09000015258789
2024-08-12,17.5
2024-08-13,16.90999984741211
2024-08-14,16.579999923706055
2024-08-15,17.420000076293945
2024-08-16,17.860000610351562
2024-08-19,17.979999542236328
2024-08-20,17.239999771118164
2024-08-21,17.270000457763672
2024-08-22,17.040000915527344
2024-08-23,17.75
2024-08-26,17.989999771118164
2024-08-27,17.3799991607666
2024-08-28,17.09000015258789
2024-08-29,17.200000762939453
2024-08-30,17.34000015258789
2024-09-03,17.209999084472656
2024-09-04,16.81999969482422
2024-09-05,16.93000030517578
2024-09-06,16.06999969482422
2024-09-09,16.309999465942383
2024-09-10,16.719999313354492
2024-09-11,16.190000534057617
2024-09-12,16.239999771118164
2024-09-13,16.450000762939453
2024-09-16,16.75
2024-09-17,16.899999618530273
2024-09-18,16.469999313354492
2024-09-19,16.959999084472656
2024-09-20,16.549999237060547
2024-09-23,15.979999542236328
2024-09-24,15.90999984741211
2024-09-25,15.430000305175781
2024-09-26,15.59000015258789
2024-09-27,15.760000228881836
2024-09-30,15.869999885559082
2024-10-01,15.710000038146973
2024-10-02,15.789999961853027
2024-10-03,15.649999618530273
2024-10-04,15.960000038146973
2024-10-07,15.430000305175781
2024-10-08,15.539999961853027
2024-10-09,15.760000228881836
2024-10-10,15.619999885559082
2024-10-11,16.0
2024-10-14,15.8100004196167
2024-10-15,14.949999809265137
2024-10-16,14.859999656677246
2024-10-17,14.800000190734863
2024-10-18,14.680000305175781
2024-10-21,14.199999809265137
2024-10-22,14.3100004196167
2024-10-23,14.140000343322754
2024-10-24,14.149999618530273
2024-10-25,13.869999885559082
2024-10-28,13.979999542236328
2024-10-29,13.6899995803833
2024-10-30,13.699999809265137
2024-10-31,13.765000343322754
2024-11-01,14.039999961853027
2024-11-04,14.430000305175781
2024-11-05,14.569999694824219
2024-11-06,14.649999618530273
2024-11-07,14.359999656677246
2024-11-08,14.239999771118164
2024-11-11,14.270000457763672
2024-11-12,14.079999923706055
2024-11-13,13.859999656677246
2024-11-14,13.779999732971191
2024-11-15,13.390000343322754
2024-11-18,13.210000038146973
2024-11-19,13.170000076293945
2024-11-20,13.489999771118164
2024-11-21,13.739999771118164
2024-11-22,14.170000076293945
2024-11-25,14.40999984741211
2024-11-26,14.520000457763672
2024-11-27,14.529999732971191
2024-11-29,14.760000228881836
2024-12-02,14.859999656677246
2024-12-03,14.75
2024-12-04,14.65999984741211
2024-12-05,14.390000343322754
2024-12-06,13.930000305175781
2024-12-09,14.039999961853027
2024-12-10,13.949999809265137
2024-12-11,14.279999732971191
2024-12-12,13.9399995803833
2024-12-13,13.729999542236328
2024-12-16,13.729999542236328
2024-12-17,13.949999809265137
2024-12-18,13.5
2024-12-19,13.520000457763672
2024-12-20,13.600000381469727
2024-12-23,13.760000228881836
2024-12-24,13.850000381469727
2024-12-26,14.109999656677246
2024-12-27,14.039999961853027
2024-12-30,13.90999984741211
2024-12-31,13.949999809265137
2025-01-02,13.829999923706055
2025-01-03,13.989999771118164
2025-01-06,14.029999732971191
2025-01-07,13.720000267028809
2025-01-08,13.739999771118164
2025-01-10,13.489999771118164
2025-01-13,13.640000343322754
2025-01-14,13.470000267028809
2025-01-15,13.680000305175781
2025-01-16,14.050000190734863
2025-01-17,14.289999961853027
2025-01-21,14.329999923706055
2025-01-22,14.149999618530273
2025-01-23,14.329999923706055
2025-01-24,14.359999656677246
2025-01-27,14.520000457763672
2025-01-28,14.989999771118164
2025-01-29,14.520000457763672
2025-01-30,14.170000076293945
2025-01-31,13.84000015258789
2025-02-03,13.739999771118164
2025-02-04,13.84000015258789
2025-02-05,14.0
2025-02-06,13.869999885559082
2025-02-07,13.359999656677246
2025-02-10,13.350000381469727
2025-02-11,13.09000015258789
2025-02-12,13.0
2025-02-13,13.170000076293945
2025-02-14,13.140000343322754
2025-02-18,13.34000015258789
2025-02-19,13.329999923706055
2025-02-20,13.319999694824219
2025-02-21,13.3100004196167
2025-02-24,13.319999694824219
2025-02-25,13.1899995803833
2025-02-26,13.100000381469727
2025-02-27,12.880000114440918
2025-02-28,13.270000457763672
2025-03-03,13.479999542236328
2025-03-04,13.449999809265137
2025-03-05,13.350000381469727
2025-03-06,12.800000190734863
2025-03-07,12.550000190734863
2025-03-10,12.0
2025-03-11,12.520000457763672
2025-03-12,12.649999618530273
2025-03-13,11.979999542236328
2025-03-14,12.039999961853027
2025-03-17,12.210000038146973
2025-03-18,12.020000457763672
2025-03-19,11.890000343322754
2025-03-20,11.600000381469727
2025-03-21,11.65999984741211
2025-03-24,11.489999771118164
2025-03-25,11.729999542236328
2025-03-26,11.199999809265137
2025-03-27,11.510000228881836
2025-03-28,10.90999984741211
2025-03-31,10.800000190734863
2025-04-01,10.5600004196167
2025-04-02,10.5600004196167
2025-04-03,9.819999694824219
2025-04-04,9.470000267028809
2025-04-07,9.34000015258789
2025-04-08,9.130000114440918
2025-04-09,9.600000381469727
2025-04-10,9.069999694824219
2025-04-11,9.149999618530273
2025-04-14,9.4399995803833
2025-04-15,9.300000190734863
2025-04-16,9.25
2025-04-17,9.390000343322754
2025-04-21,8.920000076293945
2025-04-22,9.199999809265137
2025-04-23,9.380000114440918
2025-04-24,9.420000076293945
2025-04-25,9.4399995803833
2025-04-28,9.3100004196167
2025-04-29,9.470000267028809
2025-04-30,9.0600004196167
2025-05-01,9.039999961853027
2025-05-02,9.359999656677246
2025-05-05,8.880000114440918
2025-05-06,8.789999961853027
2025-05-07,8.899999618530273
2025-05-08,9.1899995803833
2025-05-09,8.760000228881836
2025-05-12,8.90999984741211
2025-05-13,8.90999984741211
2025-05-14,8.720000267028809
2025-05-15,8.6899995803833
2025-05-16,9.010000228881836
2025-05-19,8.75
2025-05-20,8.880000114440918
2025-05-21,8.520000457763672
2025-05-22,8.350000381469727
2025-05-23,8.279999732971191
2025-05-27,8.779999732971191
2025-05-28,8.800000190734863
2025-05-29,8.970000267028809
2025-05-30,9.140000343322754
2025-06-02,9.010000228881836
2025-06-03,9.279999732971191
2025-06-04,9.170000076293945
2025-06-05,9.119999885559082
2025-06-06,9.380000114440918
2025-06-09,9.390000343322754
2025-06-10,9.550000190734863
2025-06-11,9.529999732971191
2025-06-12,9.279999732971191
2025-06-13,9.100000381469727
2025-06-16,9.1899995803833
2025-06-17,8.75
2025-06-18,8.609999656677246
2025-06-20,8.789999961853027
2025-06-23,8.649999618530273
2025-06-24,8.859999656677246
2025-06-25,8.960000038146973
2025-06-26,9.0
2025-06-27,9.260000228881836
2025-06-30,9.350000381469727
2025-07-01,9.84000015258789
2025-07-02,10.010000228881836
2025-07-03,10.25
2025-07-07,9.430000305175781
2025-07-08,9.630000114440918
2025-07-09,9.489999771118164
2025-07-10,9.399999618530273
2025-07-11,9.0
2025-07-14,8.930000305175781
2025-07-15,8.84000015258789
2025-07-16,8.720000267028809
2025-07-17,8.65999984741211
2025-07-18,8.4399995803833
2025-07-21,18.760000228881836
2025-07-22,18.729999542236328
2025-07-23,18.780000686645508
2025-07-24,18.729999542236328
2025-07-25,18.719999313354492
2025-07-28,18.81999969482422
2025-07-29,18.809999465942383
2025-07-30,18.8799991607666
2025-07-31,18.790000915527344
2025-08-01,18.760000228881836
2025-08-04,18.770000457763672
2025-08-05,18.860000610351562
2025-08-06,18.81999969482422
2025-08-07,18.850000381469727
2025-08-08,18.809999465942383
2025-08-11,18.829999923706055
2025-08-12,18.850000381469727
2025-08-13,18.850000381469727
2025-08-14,18.829999923706055
2025-08-15,18.850000381469727
2025-08-18,18.950000762939453
2025-08-19,18.950000762939453
2025-08-20,18.959999084472656
2025-08-21,18.93000030517578
2025-08-22,18.950000762939453
2025-08-25,18.959999084472656
2025-08-26,18.969999313354492
2025-08-27,18.969999313354492
2025-08-28,18.899999618530273
2025-08-29,18.8799991607666
2025-09-02,18.940000534057617
2025-09-03,18.860000610351562
2025-09-04,18.8799991607666
2025-09-05,18.850000381469727
2025-09-08,18.889999389648438
2025-09-09,18.860000610351562
2025-09-10,18.860000610351562
2025-09-11,18.8799991607666
2025-09-12,18.8700008392334
2025-09-15,18.889999389648438
2025-09-16,18.889999389648438
2025-09-17,18.8799991607666
2025-09-18,18.899999618530273
2025-09-19,18.90999984741211
