Date,REYN
2020-01-31,23.917757034301758
2020-02-03,24.80577278137207
2020-02-04,25.18276023864746
2020-02-05,25.098981857299805
2020-02-06,26.104286193847656
2020-02-07,25.300048828125
2020-02-10,26.380741119384766
2020-02-11,26.003761291503906
2020-02-12,25.84458351135254
2020-02-13,26.213193893432617
2020-02-14,25.970247268676758
2020-02-18,25.79431915283203
2020-02-19,25.325180053710938
2020-02-20,25.400575637817383
2020-02-21,25.76918601989746
2020-02-24,25.316801071166992
2020-02-25,25.207897186279297
2020-02-26,25.115741729736328
2020-02-27,24.29474639892578
2020-02-28,24.16908073425293
2020-03-02,23.649677276611328
2020-03-03,23.52401351928711
2020-03-04,24.906299591064453
2020-03-05,25.124122619628906
2020-03-06,25.24978256225586
2020-03-09,24.261232376098633
2020-03-10,23.482128143310547
2020-03-11,23.77534294128418
2020-03-12,21.00238800048828
2020-03-13,21.659765243530273
2020-03-16,20.580991744995117
2020-03-17,21.30579376220703
2020-03-18,22.02216911315918
2020-03-19,22.510986328125
2020-03-20,23.58133316040039
2020-03-23,22.628976821899414
2020-03-24,22.32557487487793
2020-03-25,23.623470306396484
2020-03-26,22.7301082611084
2020-03-27,22.308717727661133
2020-03-30,23.31163787841797
2020-03-31,24.584257125854492
2020-04-01,23.85102653503418
2020-04-02,24.617963790893555
2020-04-03,25.275348663330078
2020-04-06,25.63774871826172
2020-04-07,25.283775329589844
2020-04-08,25.266918182373047
2020-04-09,25.199493408203125
2020-04-13,25.098365783691406
2020-04-14,24.89609146118164
2020-04-15,26.3541202545166
2020-04-16,25.115217208862305
2020-04-17,25.705171585083008
2020-04-20,25.604034423828125
2020-04-21,25.418621063232422
2020-04-22,25.848445892333984
2020-04-23,26.17713737487793
2020-04-24,26.320409774780273
2020-04-27,27.011493682861328
2020-04-28,27.003068923950195
2020-04-29,27.618310928344727
2020-04-30,27.33176040649414
2020-05-01,27.719446182250977
2020-05-04,28.772937774658203
2020-05-05,28.24197006225586
2020-05-06,28.604372024536133
2020-05-07,28.09027671813965
2020-05-08,28.292545318603516
2020-05-11,28.75608253479004
2020-05-12,29.00891876220703
2020-05-13,28.081838607788086
2020-05-14,28.402103424072266
2020-05-15,29.05105209350586
2020-05-18,29.666297912597656
2020-05-19,28.840360641479492
2020-05-20,28.730796813964844
2020-05-21,28.461103439331055
2020-05-22,28.343120574951172
2020-05-26,28.309398651123047
2020-05-27,28.97520637512207
2020-05-28,28.671794891357422
2020-05-29,28.140838623046875
2020-06-01,28.250404357910156
2020-06-02,27.997568130493164
2020-06-03,28.359968185424805
2020-06-04,29.034196853637695
2020-06-05,27.761581420898438
2020-06-08,27.33176040649414
2020-06-09,27.348621368408203
2020-06-10,26.775514602661133
2020-06-11,26.50582504272461
2020-06-12,26.472116470336914
2020-06-15,27.913288116455078
2020-06-16,27.803728103637695
2020-06-17,27.660451889038086
2020-06-18,28.612804412841797
2020-06-19,28.781360626220703
2020-06-22,29.110057830810547
2020-06-23,28.958341598510742
2020-06-24,29.084762573242188
2020-06-25,29.0004940032959
2020-06-26,28.486385345458984
2020-06-29,29.110057830810547
2020-06-30,29.278602600097656
2020-07-01,28.90778160095215
2020-07-02,29.40502166748047
2020-07-06,29.076343536376953
2020-07-07,29.72528648376465
2020-07-08,29.13112449645996
2020-07-09,28.688650131225586
2020-07-10,28.890928268432617
2020-07-13,28.081838607788086
2020-07-14,28.840360641479492
2020-07-15,28.60858917236328
2020-07-16,28.435821533203125
2020-07-17,28.452674865722656
2020-07-20,28.334680557250977
2020-07-21,28.01442527770996
2020-07-22,27.609878540039062
2020-07-23,27.795291900634766
2020-07-24,27.812149047851562
2020-07-27,27.845867156982422
2020-07-28,27.904857635498047
2020-07-29,28.74765396118164
2020-07-30,28.823503494262695
2020-07-31,28.705514907836914
2020-08-03,28.958341598510742
2020-08-04,29.093202590942383
2020-08-05,26.5732479095459
2020-08-06,26.472116470336914
2020-08-07,27.399179458618164
2020-08-10,27.820581436157227
2020-08-11,27.053640365600586
2020-08-12,27.593029022216797
2020-08-13,28.01727294921875
2020-08-14,28.382122039794922
2020-08-17,28.356672286987305
2020-08-18,28.05121612548828
2020-08-19,28.492433547973633
2020-08-20,28.23788070678711
2020-08-21,28.82334327697754
2020-08-24,28.356672286987305
2020-08-25,27.754240036010742
2020-08-26,27.70332908630371
2020-08-27,27.9578800201416
2020-08-28,28.19545555114746
2020-08-31,28.19545555114746
2020-09-01,28.271812438964844
2020-09-02,28.161516189575195
2020-09-03,27.17725944519043
2020-09-04,26.846351623535156
2020-09-08,27.17725944519043
2020-09-09,27.559085845947266
2020-09-10,27.47423553466797
2020-09-11,27.618480682373047
2020-09-14,27.58453941345215
2020-09-15,27.47423553466797
2020-09-16,26.82089614868164
2020-09-17,26.863319396972656
2020-09-18,26.1081600189209
2020-09-21,26.422103881835938
2020-09-22,26.99907875061035
2020-09-23,26.277862548828125
2020-09-24,26.846351623535156
2020-09-25,26.846351623535156
2020-09-28,26.489986419677734
2020-09-29,26.5748348236084
2020-09-30,25.98089027404785
2020-10-01,26.260889053344727
2020-10-02,26.294828414916992
2020-10-05,26.413619995117188
2020-10-06,26.023313522338867
2020-10-07,25.95543670654297
2020-10-08,26.277862548828125
2020-10-09,27.024538040161133
2020-10-12,26.617259979248047
2020-10-13,26.583316802978516
2020-10-14,26.566347122192383
2020-10-15,26.91423225402832
2020-10-16,26.506954193115234
2020-10-19,26.243921279907227
2020-10-20,25.87906837463379
2020-10-21,25.386938095092773
2020-10-22,25.242700576782227
2020-10-23,25.76028060913086
2020-10-26,25.497241973876953
2020-10-27,25.183305740356445
2020-10-28,24.63178253173828
2020-10-29,24.139650344848633
2020-10-30,23.961471557617188
2020-11-02,25.10694122314453
2020-11-03,25.19178581237793
2020-11-04,25.08148765563965
2020-11-05,25.166336059570312
2020-11-06,25.556640625
2020-11-09,24.394197463989258
2020-11-10,24.606325149536133
2020-11-11,25.743309020996094
2020-11-12,24.69117546081543
2020-11-13,25.3409423828125
2020-11-16,25.546127319335938
2020-11-17,25.529033660888672
2020-11-18,24.862165451049805
2020-11-19,25.44353485107422
2020-11-20,26.170249938964844
2020-11-23,26.717426300048828
2020-11-24,26.503686904907227
2020-11-25,26.298494338989258
2020-11-27,26.375444412231445
2020-11-30,25.939414978027344
2020-12-01,25.91376495361328
2020-12-02,25.708576202392578
2020-12-03,26.016357421875
2020-12-04,26.05910873413086
2020-12-07,25.700023651123047
2020-12-08,26.358341217041016
2020-12-09,26.366891860961914
2020-12-10,25.648723602294922
2020-12-11,25.58888053894043
2020-12-14,25.768421173095703
2020-12-15,26.04200553894043
2020-12-16,25.930866241455078
2020-12-17,26.05910873413086
2020-12-18,26.016357421875
2020-12-21,25.83681869506836
2020-12-22,25.67437744140625
2020-12-23,25.725675582885742
2020-12-24,26.076210021972656
2020-12-28,25.785520553588867
2020-12-29,25.657278060913086
2020-12-30,25.66582679748535
2020-12-31,25.68292808532715
2021-01-04,26.52078628540039
2021-01-05,25.811168670654297
2021-01-06,26.238651275634766
2021-01-07,26.144603729248047
2021-01-08,26.195903778076172
2021-01-11,25.503387451171875
2021-01-12,24.73392677307129
2021-01-13,25.18704605102539
2021-01-14,24.76812171936035
2021-01-15,24.73392677307129
2021-01-19,24.827966690063477
2021-01-20,24.699726104736328
2021-01-21,24.76812171936035
2021-01-22,25.23834800720215
2021-01-25,25.503387451171875
2021-01-26,26.255748748779297
2021-01-27,26.914066314697266
2021-01-28,25.947967529296875
2021-01-29,25.648723602294922
2021-02-01,25.83681869506836
2021-02-02,25.46919059753418
2021-02-03,25.255449295043945
2021-02-04,25.272550582885742
2021-02-05,25.700023651123047
2021-02-08,25.7769718170166
2021-02-09,26.067655563354492
2021-02-10,25.007505416870117
2021-02-11,24.93056297302246
2021-02-12,25.05025863647461
2021-02-16,24.862165451049805
2021-02-17,24.964763641357422
2021-02-18,25.61452865600586
2021-02-19,25.075904846191406
2021-02-22,25.291336059570312
2021-02-23,24.843242645263672
2021-02-24,24.739835739135742
2021-02-25,24.067697525024414
2021-02-26,23.791955947875977
2021-03-01,23.757484436035156
2021-03-02,24.102169036865234
2021-03-03,23.679927825927734
2021-03-04,23.636842727661133
2021-03-05,24.102169036865234
2021-03-08,24.584732055664062
2021-03-09,24.731216430664062
2021-03-10,25.127609252929688
2021-03-11,25.48090934753418
2021-03-12,25.834211349487305
2021-03-15,26.161666870117188
2021-03-16,26.359867095947266
2021-03-17,25.86006736755371
2021-03-18,25.834211349487305
2021-03-19,25.79974937438965
2021-03-22,26.09273338317871
2021-03-23,26.015174865722656
2021-03-24,25.722192764282227
2021-03-25,25.8514461517334
2021-03-26,26.041027069091797
2021-03-29,26.549442291259766
2021-03-30,26.135818481445312
2021-03-31,25.66187286376953
2021-04-01,25.8514461517334
2021-04-05,26.049644470214844
2021-04-06,26.14443588256836
2021-04-07,25.8514461517334
2021-04-08,25.8514461517334
2021-04-09,25.8514461517334
2021-04-12,26.127197265625
2021-04-13,25.79113006591797
2021-04-14,25.7049617767334
2021-04-15,25.825597763061523
2021-04-16,25.8514461517334
2021-04-19,25.816980361938477
2021-04-20,26.308164596557617
2021-04-21,26.5063533782959
2021-04-22,26.282310485839844
2021-04-23,26.03240966796875
2021-04-26,25.644636154174805
2021-04-27,25.57570457458496
2021-04-28,25.411977767944336
2021-04-29,25.636022567749023
2021-04-30,25.265485763549805
2021-05-03,26.015174865722656
2021-05-04,26.299541473388672
2021-05-05,26.480499267578125
2021-05-06,26.334012985229492
2021-05-07,26.42449378967285
2021-05-10,27.10955047607422
2021-05-11,27.032007217407227
2021-05-12,26.650047302246094
2021-05-13,27.1708927154541
2021-05-14,27.596254348754883
2021-05-17,27.457361221313477
2021-05-18,27.474720001220703
2021-05-19,26.90178871154785
2021-05-20,26.927827835083008
2021-05-21,26.45038414001465
2021-05-24,26.58060073852539
2021-05-25,26.328859329223633
2021-05-26,26.406986236572266
2021-05-27,26.137876510620117
2021-05-28,26.163921356201172
2021-06-01,26.03370475769043
2021-06-02,26.146556854248047
2021-06-03,26.320178985595703
2021-06-04,26.302814483642578
2021-06-07,26.259410858154297
2021-06-08,26.485111236572266
2021-06-09,26.389623641967773
2021-06-10,26.537195205688477
2021-06-11,26.61532211303711
2021-06-14,26.36357879638672
2021-06-15,26.250728607177734
2021-06-16,26.08578872680664
2021-06-17,25.860092163085938
2021-06-18,25.88613510131836
2021-06-21,26.051069259643555
2021-06-22,26.03370475769043
2021-06-23,25.79932403564453
2021-06-24,25.8687686920166
2021-06-25,26.016342163085938
2021-06-28,26.328859329223633
2021-06-29,26.545881271362305
2021-06-30,26.346220016479492
2021-07-01,26.137876510620117
2021-07-02,26.311492919921875
2021-07-06,26.007665634155273
2021-07-07,25.964263916015625
2021-07-08,25.643075942993164
2021-07-09,25.738561630249023
2021-07-12,25.382648468017578
2021-07-13,25.00069236755371
2021-07-14,25.217710494995117
2021-07-15,25.252439498901367
2021-07-16,25.512859344482422
2021-07-19,25.391326904296875
2021-07-20,25.269798278808594
2021-07-21,24.97464942932129
2021-07-22,24.861804962158203
2021-07-23,24.91388511657715
2021-07-26,25.330564498901367
2021-07-27,25.217710494995117
2021-07-28,25.1048641204834
2021-07-29,25.1048641204834
2021-07-30,24.696863174438477
2021-08-02,24.306228637695312
2021-08-03,24.167339324951172
2021-08-04,24.176021575927734
2021-08-05,24.21942138671875
2021-08-06,24.089210510253906
2021-08-09,24.514570236206055
2021-08-10,25.35660743713379
2021-08-11,25.53022003173828
2021-08-12,25.929542541503906
2021-08-13,25.755924224853516
2021-08-16,25.79966926574707
2021-08-17,25.79966926574707
2021-08-18,25.327239990234375
2021-08-19,25.528459548950195
2021-08-20,25.353485107421875
2021-08-23,25.25724983215332
2021-08-24,25.012290954589844
2021-08-25,24.898557662963867
2021-08-26,24.697341918945312
2021-08-27,24.697341918945312
2021-08-30,24.802324295043945
2021-08-31,24.7410831451416
2021-09-01,24.574859619140625
2021-09-02,24.749832153320312
2021-09-03,24.828569412231445
2021-09-07,24.6623477935791
2021-09-08,24.373640060424805
2021-09-09,24.45237922668457
2021-09-10,24.38239097595215
2021-09-13,24.574859619140625
2021-09-14,24.443634033203125
2021-09-15,24.277408599853516
2021-09-16,23.892465591430664
2021-09-17,24.321151733398438
2021-09-20,24.216171264648438
2021-09-21,24.539867401123047
2021-09-22,24.42613410949707
2021-09-23,24.347396850585938
2021-09-24,23.962459564208984
2021-09-27,23.953706741333008
2021-09-28,24.364896774291992
2021-09-29,24.49612045288086
2021-09-30,23.918716430664062
2021-10-01,24.321151733398438
2021-10-04,24.00619888305664
2021-10-05,23.86622428894043
2021-10-06,23.944961547851562
2021-10-07,24.102436065673828
2021-10-08,24.023696899414062
2021-10-11,24.338647842407227
2021-10-12,24.391138076782227
2021-10-13,24.898557662963867
2021-10-14,24.548614501953125
2021-10-15,24.364896774291992
2021-10-18,24.697341918945312
2021-10-19,24.42613410949707
2021-10-20,24.6623477935791
2021-10-21,24.49612045288086
2021-10-22,24.443634033203125
2021-10-25,24.05869483947754
2021-10-26,23.752492904663086
2021-10-27,23.813730239868164
2021-10-28,23.726247787475586
2021-10-29,23.603761672973633
2021-11-01,23.90996551513672
2021-11-02,23.971208572387695
2021-11-03,24.802324295043945
2021-11-04,24.70608901977539
2021-11-05,25.493465423583984
2021-11-08,25.580951690673828
2021-11-09,25.57219886779785
2021-11-10,25.598445892333984
2021-11-11,26.053375244140625
2021-11-12,26.044628143310547
2021-11-15,26.423748016357422
2021-11-16,26.450197219848633
2021-11-17,26.626529693603516
2021-11-18,26.185699462890625
2021-11-19,26.326765060424805
2021-11-22,26.76759910583496
2021-11-23,26.688249588012695
2021-11-24,26.714696884155273
2021-11-26,26.705883026123047
2021-11-29,26.547183990478516
2021-11-30,25.727224349975586
2021-12-01,25.77130889892578
2021-12-02,25.92119598388672
2021-12-03,26.15042495727539
2021-12-06,26.503101348876953
2021-12-07,26.09752655029297
2021-12-08,26.282676696777344
2021-12-09,26.018178939819336
2021-12-10,26.229780197143555
2021-12-13,26.423748016357422
2021-12-14,26.459014892578125
2021-12-15,27.014467239379883
2021-12-16,27.38477325439453
2021-12-17,26.670618057250977
2021-12-20,26.7587833404541
2021-12-21,26.7587833404541
2021-12-22,26.82050323486328
2021-12-23,26.7235164642334
2021-12-27,26.96156883239746
2021-12-28,27.067371368408203
2021-12-29,27.13790512084961
2021-12-30,27.52583885192871
2021-12-31,27.684537887573242
2022-01-03,27.702173233032227
2022-01-04,27.878509521484375
2022-01-05,27.852062225341797
2022-01-06,27.913774490356445
2022-01-07,28.266447067260742
2022-01-10,27.807971954345703
2022-01-11,27.83442497253418
2022-01-12,28.063657760620117
2022-01-13,28.116558074951172
2022-01-14,28.266447067260742
2022-01-18,27.67572593688965
2022-01-19,27.508203506469727
2022-01-20,27.428855895996094
2022-01-21,27.33186912536621
2022-01-24,27.25251579284668
2022-01-25,27.04092025756836
2022-01-26,26.48546600341797
2022-01-27,26.547183990478516
2022-01-28,26.273860931396484
2022-01-31,26.688249588012695
2022-02-01,26.511913299560547
2022-02-02,26.49428367614746
2022-02-03,26.573631286621094
2022-02-04,24.87200164794922
2022-02-07,24.730934143066406
2022-02-08,24.713300704956055
2022-02-09,25.074787139892578
2022-02-10,25.2070369720459
2022-02-11,25.70477867126465
2022-02-14,25.811439514160156
2022-02-15,25.76699447631836
2022-02-16,25.98920249938965
2022-02-17,26.353618621826172
2022-02-18,26.98468780517578
2022-02-22,26.8247013092041
2022-02-23,26.851362228393555
2022-02-24,25.82921028137207
2022-02-25,26.97579574584961
2022-02-28,26.46027946472168
2022-03-01,26.380287170410156
2022-03-02,26.45138931274414
2022-03-03,26.904691696166992
2022-03-04,27.091341018676758
2022-03-07,26.79803466796875
2022-03-08,25.36702537536621
2022-03-09,25.615896224975586
2022-03-10,25.127042770385742
2022-03-11,25.135934829711914
2022-03-14,25.642562866210938
2022-03-15,25.811439514160156
2022-03-16,26.051420211791992
2022-03-17,26.691373825073242
2022-03-18,26.442502975463867
2022-03-21,26.104751586914062
2022-03-22,26.3447322845459
2022-03-23,26.069198608398438
2022-03-24,25.793657302856445
2022-03-25,26.255849838256836
2022-03-28,26.08697509765625
2022-03-29,25.864768981933594
2022-03-30,25.660337448120117
2022-03-31,26.078083038330078
2022-04-01,26.362506866455078
2022-04-04,26.638044357299805
2022-04-05,26.57582664489746
2022-04-06,26.2025203704834
2022-04-07,26.211410522460938
2022-04-08,26.273624420166016
2022-04-11,26.37139892578125
2022-04-12,26.166969299316406
2022-04-13,25.500350952148438
2022-04-14,25.882545471191406
2022-04-18,25.56256675720215
2022-04-19,26.13141441345215
2022-04-20,26.504722595214844
2022-04-21,26.84247589111328
2022-04-22,26.68248748779297
2022-04-25,27.126895904541016
2022-04-26,26.53138542175293
2022-04-27,26.522499084472656
2022-04-28,26.806921005249023
2022-04-29,26.30029296875
2022-05-02,26.255849838256836
2022-05-03,25.953649520874023
2022-05-04,25.83810043334961
2022-05-05,25.59811782836914
2022-05-06,25.76699447631836
2022-05-09,25.77588653564453
2022-05-10,26.051420211791992
2022-05-11,25.047048568725586
2022-05-12,25.233701705932617
2022-05-13,25.642562866210938
2022-05-16,25.41857147216797
2022-05-17,25.83967399597168
2022-05-18,24.665958404541016
2022-05-19,24.074623107910156
2022-05-20,23.993982315063477
2022-05-23,24.34341049194336
2022-05-24,24.71075439453125
2022-05-25,24.209014892578125
2022-05-26,24.38821029663086
2022-05-27,24.71075439453125
2022-05-31,24.38821029663086
2022-06-01,24.23589515686035
2022-06-02,24.37028694152832
2022-06-03,24.09253692626953
2022-06-06,24.28069305419922
2022-06-07,24.020862579345703
2022-06-08,23.805830001831055
2022-06-09,23.59975814819336
2022-06-10,23.519119262695312
2022-06-13,23.142812728881836
2022-06-14,22.282686233520508
2022-06-15,22.44396209716797
2022-06-16,22.219968795776367
2022-06-17,22.112455368041992
2022-06-21,22.44396209716797
2022-06-22,23.10697364807129
2022-06-23,24.209014892578125
2022-06-24,24.52260398864746
2022-06-27,24.119417190551758
2022-06-28,23.922306060791016
2022-06-29,24.14629364013672
2022-06-30,24.433006286621094
2022-07-01,24.630117416381836
2022-07-05,24.943710327148438
2022-07-06,25.29313087463379
2022-07-07,24.952667236328125
2022-07-08,24.67491912841797
2022-07-11,24.558439254760742
2022-07-12,24.639083862304688
2022-07-13,24.907867431640625
2022-07-14,25.11393928527832
2022-07-15,25.355852127075195
2022-07-18,25.27521514892578
2022-07-19,25.660478591918945
2022-07-20,25.445449829101562
2022-07-21,25.29313087463379
2022-07-22,25.875513076782227
2022-07-25,26.162220001220703
2022-07-26,26.457889556884766
2022-07-27,26.43100929260254
2022-07-28,26.735641479492188
2022-07-29,26.03678321838379
2022-08-01,26.71772003173828
2022-08-02,26.23390007019043
2022-08-03,26.457889556884766
2022-08-04,26.05470848083496
2022-08-05,26.05470848083496
2022-08-08,26.5474853515625
2022-08-09,25.588804244995117
2022-08-10,25.597761154174805
2022-08-11,25.705278396606445
2022-08-12,25.741119384765625
2022-08-15,25.78591537475586
2022-08-16,26.129125595092773
2022-08-17,26.03880500793457
2022-08-18,26.065900802612305
2022-08-19,26.08396339416504
2022-08-22,25.91236114501953
2022-08-23,25.731721878051758
2022-08-24,25.569149017333984
2022-08-25,25.397546768188477
2022-08-26,25.072399139404297
2022-08-29,25.072399139404297
2022-08-30,25.1446590423584
2022-08-31,25.225942611694336
2022-09-01,25.289161682128906
2022-09-02,25.253034591674805
2022-09-06,24.92789077758789
2022-09-07,25.379480361938477
2022-09-08,25.29819679260254
2022-09-09,25.605276107788086
2022-09-12,25.885265350341797
2022-09-13,25.533023834228516
2022-09-14,25.52399444580078
2022-09-15,25.00917625427246
2022-09-16,25.1085262298584
2022-09-19,24.95498275756836
2022-09-20,24.665969848632812
2022-09-21,24.82853889465332
2022-09-22,24.909826278686523
2022-09-23,24.882728576660156
2022-09-26,24.58468246459961
2022-09-27,23.93438720703125
2022-09-28,24.358884811401367
2022-09-29,23.69052505493164
2022-09-30,23.491830825805664
2022-10-03,23.717626571655273
2022-10-04,24.539522171020508
2022-10-05,24.250503540039062
2022-10-06,24.160186767578125
2022-10-07,23.717626571655273
2022-10-10,24.2866268157959
2022-10-11,25.1807804107666
2022-10-12,24.855636596679688
2022-10-13,25.38851547241211
2022-10-14,25.289161682128906
2022-10-17,25.91236114501953
2022-10-18,25.984615325927734
2022-10-19,25.668502807617188
2022-10-20,25.379480361938477
2022-10-21,25.903331756591797
2022-10-24,26.643939971923828
2022-10-25,27.14972496032715
2022-10-26,27.131662368774414
2022-10-27,27.11359977722168
2022-10-28,27.718732833862305
2022-10-31,27.583255767822266
