Date,CECO
2010-06-28,4.388801574707031
2010-06-29,4.032483100891113
2010-06-30,4.084626197814941
2010-07-01,4.110698223114014
2010-07-02,4.067244529724121
2010-07-06,4.249748706817627
2010-07-07,4.301894664764404
2010-07-08,4.406183242797852
2010-07-09,4.440945625305176
2010-07-12,4.423564910888672
2010-07-13,4.371419906616211
2010-07-14,4.432254791259766
2010-07-15,4.562616348266602
2010-07-16,4.545233726501465
2010-07-19,4.701665878295898
2010-07-20,4.849407196044922
2010-07-21,4.945005893707275
2010-07-22,4.875480651855469
2010-07-23,4.884171009063721
2010-07-26,5.1275105476379395
2010-07-27,5.257871627807617
2010-07-28,5.249179840087891
2010-07-29,5.2317986488342285
2010-07-30,5.170964241027832
2010-08-02,5.223106861114502
2010-08-03,5.292633533477783
2010-08-04,5.31001615524292
2010-08-05,5.214417457580566
2010-08-06,5.257871627807617
2010-08-09,5.240489959716797
2010-08-10,5.1796555519104
2010-08-11,4.927623748779297
2010-08-12,5.170964241027832
2010-08-13,5.170964241027832
2010-08-16,4.805954456329346
2010-08-17,5.101438522338867
2010-08-18,5.0840559005737305
2010-08-19,5.023221492767334
2010-08-20,4.953696250915527
2010-08-23,4.99714994430542
2010-08-24,4.945005893707275
2010-08-25,4.779882907867432
2010-08-26,4.953696250915527
2010-08-27,5.1101298332214355
2010-08-30,5.049294948577881
2010-08-31,5.040604114532471
2010-09-01,5.075366020202637
2010-09-02,5.040604114532471
2010-09-03,4.927623748779297
2010-09-07,4.901551723480225
2010-09-08,4.849407196044922
2010-09-09,4.953696250915527
2010-09-10,5.049294948577881
2010-09-13,4.971077919006348
2010-09-14,4.962388038635254
2010-09-15,4.936315536499023
2010-09-16,4.85809850692749
2010-09-17,5.066675662994385
2010-09-20,5.040604114532471
2010-09-21,5.0840559005737305
2010-09-22,5.092747688293457
2010-09-23,5.205727577209473
2010-09-24,5.214417457580566
2010-09-27,5.214417457580566
2010-09-28,5.188344955444336
2010-09-29,5.1535820960998535
2010-09-30,5.188344955444336
2010-10-01,5.188344955444336
2010-10-04,5.040604114532471
2010-10-05,5.144891262054443
2010-10-06,5.379540920257568
2010-10-07,5.457756519317627
2010-10-08,5.223106861114502
2010-10-11,5.257871627807617
2010-10-12,5.188344955444336
2010-10-13,5.223106861114502
2010-10-14,5.144891262054443
2010-10-15,5.092747688293457
2010-10-18,4.918933868408203
2010-10-19,4.98845911026001
2010-10-20,5.1101298332214355
2010-10-21,4.901551723480225
2010-10-22,4.901551723480225
2010-10-25,5.049294948577881
2010-10-26,5.023221492767334
2010-10-27,4.910243511199951
2010-10-28,4.832027435302734
2010-10-29,4.753810882568359
2010-11-01,4.48439884185791
2010-11-02,4.745119571685791
2010-11-03,4.632140159606934
2010-11-04,4.519161224365234
2010-11-05,4.649522304534912
2010-11-08,4.606069087982178
2010-11-09,4.814645767211914
2010-11-10,4.701665878295898
2010-11-11,4.614760398864746
2010-11-12,4.597377777099609
2010-11-15,4.649522304534912
2010-11-16,4.675594806671143
2010-11-17,4.545233726501465
2010-11-18,4.762499809265137
2010-11-19,4.701665878295898
2010-11-22,4.7711920738220215
2010-11-23,4.762499809265137
2010-11-24,4.7711920738220215
2010-11-26,4.727738380432129
2010-11-29,4.710357666015625
2010-11-30,4.7711920738220215
2010-12-01,4.719047546386719
2010-12-02,4.762499809265137
2010-12-03,4.762499809265137
2010-12-06,4.701665878295898
2010-12-07,4.727738380432129
2010-12-08,4.606069087982178
2010-12-09,4.814645767211914
2010-12-10,4.788573741912842
2010-12-13,4.805954456329346
2010-12-14,4.805954456329346
2010-12-15,4.736428737640381
2010-12-16,4.762499809265137
2010-12-17,4.658212661743164
2010-12-20,4.62345027923584
2010-12-21,4.562616348266602
2010-12-22,4.675594806671143
2010-12-23,4.745119571685791
2010-12-27,4.927623748779297
2010-12-28,4.99714994430542
2010-12-29,5.031912326812744
2010-12-30,5.0840559005737305
2010-12-31,5.1796555519104
2011-01-03,5.075366020202637
2011-01-04,5.318705081939697
2011-01-05,5.379540920257568
2011-01-06,5.553354740142822
2011-01-07,5.3969221115112305
2011-01-10,5.197035312652588
2011-01-11,5.301324844360352
2011-01-12,5.3882317543029785
2011-01-13,5.422993183135986
2011-01-14,5.492520332336426
2011-01-18,5.362157821655273
2011-01-19,5.379540920257568
2011-01-20,5.3882317543029785
2011-01-21,5.2839436531066895
2011-01-24,5.118819713592529
2011-01-25,5.057984828948975
2011-01-26,4.910243511199951
2011-01-27,4.9797682762146
2011-01-28,4.910243511199951
2011-01-31,4.82333517074585
2011-02-01,4.779882907867432
2011-02-02,4.701665878295898
2011-02-03,4.701665878295898
2011-02-04,4.692976474761963
2011-02-07,4.82333517074585
2011-02-08,4.962388038635254
2011-02-09,5.170964241027832
2011-02-10,5.31001615524292
2011-02-11,5.2839436531066895
2011-02-14,5.3882317543029785
2011-02-15,5.370849609375
2011-02-16,5.3969221115112305
2011-02-17,5.4316840171813965
2011-02-18,5.414302825927734
2011-02-22,5.370849609375
2011-02-23,5.170964241027832
2011-02-24,4.99714994430542
2011-02-25,5.1275105476379395
2011-02-28,5.118819713592529
2011-03-01,5.101438522338867
2011-03-02,4.99714994430542
2011-03-03,5.170964241027832
2011-03-04,5.092747688293457
2011-03-07,4.953696250915527
2011-03-08,4.927623748779297
2011-03-09,4.99714994430542
2011-03-10,5.040604114532471
2011-03-11,4.971077919006348
2011-03-14,4.99714994430542
2011-03-15,5.075366020202637
2011-03-16,5.057984828948975
2011-03-17,5.075366020202637
2011-03-18,5.066675662994385
2011-03-21,4.918933868408203
2011-03-22,5.057984828948975
2011-03-23,5.040604114532471
2011-03-24,5.205727577209473
2011-03-25,5.318705081939697
2011-03-28,5.362157821655273
2011-03-29,5.057984828948975
2011-03-30,5.040604114532471
2011-03-31,5.1275105476379395
2011-04-01,5.075366020202637
2011-04-04,5.057984828948975
2011-04-05,5.101438522338867
2011-04-06,5.1796555519104
2011-04-07,5.101438522338867
2011-04-08,5.005841255187988
2011-04-11,4.927623748779297
2011-04-12,5.031912326812744
2011-04-13,4.99714994430542
2011-04-14,4.918933868408203
2011-04-15,4.85809850692749
2011-04-18,4.832027435302734
2011-04-19,4.962388038635254
2011-04-20,5.014532089233398
2011-04-21,4.9797682762146
2011-04-25,4.884171009063721
2011-04-26,4.866788864135742
2011-04-27,4.779882907867432
2011-04-28,4.901551723480225
2011-04-29,4.910243511199951
2011-05-02,4.875480651855469
2011-05-03,4.866788864135742
2011-05-04,5.223106861114502
2011-05-05,5.301324844360352
2011-05-06,5.596807956695557
2011-05-09,5.257871627807617
2011-05-10,5.223106861114502
2011-05-11,5.622878551483154
2011-05-12,5.648951053619385
2011-05-13,5.666333198547363
2011-05-16,5.892292022705078
2011-05-17,5.7880024909973145
2011-05-18,5.779313087463379
2011-05-19,5.709787368774414
2011-05-20,5.7445502281188965
2011-05-23,5.701097011566162
2011-05-24,5.657644271850586
2011-05-25,5.622878551483154
2011-05-26,5.579426288604736
2011-05-27,5.475139141082764
2011-05-31,5.701097011566162
2011-06-01,5.979198455810547
2011-06-02,5.883601665496826
2011-06-03,5.953125476837158
2011-06-06,5.7706217765808105
2011-06-07,5.814074993133545
2011-06-08,5.640260696411133
2011-06-09,5.805383205413818
2011-06-10,5.657644271850586
2011-06-13,5.718478202819824
2011-06-14,5.605498313903809
2011-06-15,5.683714866638184
2011-06-16,5.761929988861084
2011-06-17,5.848839282989502
2011-06-20,5.648951053619385
2011-06-21,5.622878551483154
2011-06-22,5.831456661224365
2011-06-23,5.84014892578125
2011-06-24,5.892292022705078
2011-06-27,5.8227667808532715
2011-06-28,5.892292022705078
2011-06-29,5.874909400939941
2011-06-30,5.874909400939941
2011-07-01,5.779313087463379
2011-07-05,5.84014892578125
2011-07-06,5.805383205413818
2011-07-07,5.814074993133545
2011-07-08,5.892292022705078
2011-07-11,5.909673690795898
2011-07-12,6.126941204071045
2011-07-13,6.2399187088012695
2011-07-14,6.153012275695801
2011-07-15,5.927052974700928
2011-07-18,5.987888813018799
2011-07-19,6.4832587242126465
2011-07-20,6.578857421875
2011-07-21,6.500640392303467
2011-07-22,6.526713848114014
2011-07-25,6.413734436035156
2011-07-26,6.43111515045166
2011-07-27,6.25730037689209
2011-07-28,6.344208240509033
2011-07-29,6.526713848114014
2011-08-01,6.561473846435547
2011-08-02,6.526713848114014
2011-08-03,6.518021106719971
2011-08-04,6.222537994384766
2011-08-05,5.996578693389893
2011-08-08,5.562046051025391
2011-08-09,5.170964241027832
2011-08-10,4.614760398864746
2011-08-11,5.848839282989502
2011-08-12,5.666333198547363
2011-08-15,5.370849609375
2011-08-16,5.301324844360352
2011-08-17,5.257871627807617
2011-08-18,5.040604114532471
2011-08-19,5.1275105476379395
2011-08-22,5.092747688293457
2011-08-23,5.118819713592529
2011-08-24,4.9797682762146
2011-08-25,5.362157821655273
2011-08-26,5.440375328063965
2011-08-29,5.527282238006592
2011-08-30,5.422993183135986
2011-08-31,5.422993183135986
2011-09-01,5.2839436531066895
2011-09-02,4.953696250915527
2011-09-06,4.8928608894348145
2011-09-07,5.197035312652588
2011-09-08,5.249179840087891
2011-09-09,5.014532089233398
2011-09-12,5.031912326812744
2011-09-13,4.975176811218262
2011-09-14,5.2021164894104
2011-09-15,5.228302001953125
2011-09-16,5.245757579803467
2011-09-19,5.123560428619385
2011-09-20,5.158474445343018
2011-09-21,5.132289886474609
2011-09-22,5.053732872009277
2011-09-23,4.914079189300537
2011-09-26,4.975176811218262
2011-09-27,5.018819332122803
2011-09-28,4.896623134613037
2011-09-29,5.062463283538818
2011-09-30,4.966450214385986
2011-10-03,4.643499374389648
2011-10-04,4.407832622528076
2011-10-05,4.381647109985352
2011-10-06,4.4951171875
2011-10-07,4.4951171875
2011-10-10,4.451474666595459
2011-10-11,4.468931674957275
2011-10-12,4.62604284286499
2011-10-13,4.62604284286499
2011-10-14,4.669684410095215
2011-10-17,4.62604284286499
2011-10-18,4.730783939361572
2011-10-19,4.713326930999756
2011-10-20,4.835524082183838
2011-10-21,5.010091304779053
2011-10-24,5.367956161499023
2011-10-25,5.516337871551514
2011-10-26,5.603621959686279
2011-10-27,5.463968276977539
2011-10-28,5.350497722625732
2011-10-31,5.237029075622559
2011-11-01,5.149745464324951
2011-11-02,5.341769218444824
2011-11-03,5.237029075622559
2011-11-04,5.237029075622559
2011-11-07,5.141016960144043
2011-11-08,5.237029075622559
2011-11-09,5.306857109069824
2011-11-10,5.402868747711182
2011-11-11,5.586165428161621
2011-11-14,5.4552388191223145
2011-11-15,5.4377827644348145
2011-11-16,5.367956161499023
2011-11-17,5.411597728729248
2011-11-18,5.420325756072998
2011-11-21,5.420325756072998
2011-11-22,5.237029075622559
2011-11-23,5.289400100708008
2011-11-25,5.2021164894104
2011-11-28,5.44650936126709
2011-11-29,5.324314117431641
2011-11-30,5.298128128051758
2011-12-01,5.324314117431641
2011-12-02,5.324314117431641
2011-12-05,5.367956161499023
2011-12-06,5.367956161499023
2011-12-07,5.411597728729248
2011-12-08,5.324314117431641
2011-12-09,5.298128128051758
2011-12-12,5.193387508392334
2011-12-13,5.241596221923828
2011-12-14,5.224066734313965
2011-12-15,5.013701438903809
2011-12-16,4.996170997619629
2011-12-19,5.0049357414245605
2011-12-20,4.864692687988281
2011-12-21,4.820866107940674
2011-12-22,5.039996147155762
2011-12-23,5.145178318023682
2011-12-27,5.118884563446045
2011-12-28,5.013701438903809
2011-12-29,4.987406253814697
2011-12-30,4.864692687988281
2012-01-03,4.908518314361572
2012-01-04,4.9260478019714355
2012-01-05,5.039996147155762
2012-01-06,5.039996147155762
2012-01-09,5.083822727203369
2012-01-10,5.189005374908447
2012-01-11,5.224066734313965
2012-01-12,5.346778392791748
2012-01-13,5.399368762969971
2012-01-17,5.346778392791748
2012-01-18,5.294187545776367
2012-01-19,5.294187545776367
2012-01-20,5.329247951507568
2012-01-23,5.329247951507568
2012-01-24,5.329247951507568
2012-01-25,5.557143688201904
2012-01-26,5.5746750831604
2012-01-27,5.6973876953125
2012-01-30,5.583440780639648
2012-01-31,5.5746750831604
2012-02-01,5.5659098625183105
2012-02-02,5.5659098625183105
2012-02-03,5.60973596572876
2012-02-06,5.662326812744141
2012-02-07,5.776275157928467
2012-02-08,6.091821193695068
2012-02-09,5.820100784301758
2012-02-10,5.785039901733398
2012-02-13,5.898987770080566
2012-02-14,6.056760787963867
2012-02-15,6.1093525886535645
2012-02-16,6.100586414337158
2012-02-17,6.126883029937744
2012-02-21,6.2320661544799805
2012-02-22,6.179473876953125
2012-02-23,6.284657001495361
2012-02-24,6.284657001495361
2012-02-27,6.310950756072998
2012-02-28,6.197004795074463
2012-02-29,6.267126560211182
2012-03-01,6.346011638641357
2012-03-02,6.293421268463135
2012-03-05,6.091821193695068
2012-03-06,6.100586414337158
2012-03-07,6.310950756072998
2012-03-08,6.486257076263428
2012-03-09,6.950812816619873
2012-03-12,7.520554065704346
2012-03-13,7.424134731292725
2012-03-14,7.231298923492432
2012-03-15,7.187472820281982
2012-03-16,7.3943400382995605
2012-03-19,7.464760780334473
2012-03-20,7.4119439125061035
2012-03-21,7.359128952026367
2012-03-22,7.297508239746094
2012-03-23,7.183072090148926
2012-03-26,6.998212814331055
2012-03-27,6.786947250366211
2012-03-28,6.769340991973877
2012-03-29,6.8573689460754395
2012-03-30,6.822158336639404
2012-04-02,7.262296199798584
2012-04-03,7.315113067626953
2012-04-04,7.227085590362549
2012-04-05,7.244691371917725
2012-04-09,7.156663417816162
2012-04-10,7.253493785858154
2012-04-11,7.279903411865234
2012-04-12,7.323915958404541
2012-04-13,7.227085590362549
2012-04-16,7.288703918457031
2012-04-17,7.262296199798584
2012-04-18,7.271100997924805
2012-04-19,7.23588752746582
2012-04-20,7.279903411865234
2012-04-23,7.350325107574463
2012-04-24,7.350325107574463
2012-04-25,7.174267768859863
2012-04-26,7.288703918457031
2012-04-27,7.130255222320557
2012-04-30,7.218283176422119
2012-05-01,7.174267768859863
2012-05-02,7.191874980926514
2012-05-03,7.0334248542785645
2012-05-04,6.637299060821533
2012-05-07,6.830961227416992
2012-05-08,6.593285083770752
2012-05-09,6.654904842376709
2012-05-10,6.769340991973877
2012-05-11,6.575678825378418
2012-05-14,6.276384353637695
2012-05-15,6.223568916320801
2012-05-16,6.338003158569336
2012-05-17,6.258780002593994
2012-05-18,6.452441215515137
2012-05-21,6.24117374420166
2012-05-22,6.197159290313721
2012-05-23,6.197159290313721
2012-05-24,6.197159290313721
2012-05-25,6.2939910888671875
2012-05-29,6.373215198516846
2012-05-30,6.320398330688477
2012-05-31,6.2323713302612305
2012-06-01,6.223568916320801
2012-06-04,6.188357830047607
2012-06-05,6.2323713302612305
2012-06-06,6.417229652404785
2012-06-07,6.496455192565918
2012-06-08,6.558074474334717
2012-06-11,6.496455192565918
2012-06-12,6.584480285644531
2012-06-13,6.7480998039245605
2012-06-14,6.871917724609375
2012-06-15,6.845385551452637
2012-06-18,6.78347635269165
2012-06-19,7.146087169647217
2012-06-20,7.1726202964782715
2012-06-21,6.827697277069092
2012-06-22,6.456242084503174
2012-06-25,6.55352783203125
2012-06-26,6.412021636962891
2012-06-27,6.544683456420898
2012-06-28,6.641969680786133
2012-06-29,6.986893177032471
2012-07-02,7.0664896965026855
2012-07-03,7.1637773513793945
2012-07-05,6.854228973388672
2012-07-06,6.695035457611084
2012-07-09,6.960360050201416
2012-07-10,6.916138648986816
2012-07-11,6.995736598968506
2012-07-12,7.216841220855713
2012-07-13,7.199151515960693
2012-07-16,7.207995891571045
2012-07-17,7.199151515960693
2012-07-18,7.216841220855713
2012-07-19,7.2699055671691895
2012-07-20,7.225684642791748
2012-07-23,6.9426703453063965
2012-07-24,6.916138648986816
2012-07-25,7.093022346496582
2012-07-26,7.0664896965026855
2012-07-27,7.0664896965026855
2012-07-30,7.075334072113037
2012-07-31,7.075334072113037
2012-08-01,6.986893177032471
2012-08-02,7.0311126708984375
2012-08-03,7.093022346496582
2012-08-06,7.057644844055176
2012-08-07,6.969204425811768
2012-08-08,7.048802375793457
2012-08-09,7.278749465942383
2012-08-10,7.252216339111328
2012-08-13,7.15493106842041
2012-08-14,7.331814765930176
2012-08-15,7.9509053230285645
2012-08-16,8.269294738769531
2012-08-17,8.110103607177734
2012-08-20,8.110103607177734
2012-08-21,8.012815475463867
2012-08-22,8.10125732421875
2012-08-23,8.10125732421875
2012-08-24,8.23392105102539
2012-08-27,8.225076675415039
2012-08-28,8.163166046142578
2012-08-29,8.030505180358887
2012-08-30,8.06588077545166
2012-08-31,8.384269714355469
2012-09-04,8.649598121643066
2012-09-05,8.66728401184082
2012-09-06,8.437335014343262
2012-09-07,8.163166046142578
2012-09-10,8.242764472961426
2012-09-11,8.384269714355469
2012-09-12,8.415374755859375
2012-09-13,8.61087417602539
2012-09-14,8.744168281555176
2012-09-17,8.735281944274902
2012-09-18,8.673078536987305
2012-09-19,8.52200984954834
2012-09-20,8.646418571472168
2012-09-21,8.913009643554688
2012-09-24,8.957439422607422
2012-09-25,8.75305461883545
2012-09-26,8.530896186828613
2012-09-27,8.90412425994873
2012-09-28,8.681963920593262
2012-10-01,8.388713836669922
2012-10-02,8.415374755859375
2012-10-03,8.45091724395752
2012-10-04,8.530896186828613
2012-10-05,8.593101501464844
2012-10-08,8.699736595153809
2012-10-09,8.388713836669922
2012-10-10,8.273192405700684
2012-10-11,8.52200984954834
2012-10-12,8.4242582321167
2012-10-15,8.433144569396973
2012-10-16,8.397598266601562
2012-10-17,8.49535083770752
2012-10-18,8.726393699645996
2012-10-19,8.148782730102539
2012-10-22,8.264305114746094
2012-10-23,8.255417823791504
2012-10-24,8.273192405700684
2012-10-25,8.273192405700684
2012-10-26,8.006601333618164
2012-10-31,7.864418983459473
2012-11-01,7.917737007141113
2012-11-02,7.971054553985596
2012-11-05,8.486465454101562
2012-11-06,8.326508522033691
2012-11-07,8.797486305236816
2012-11-08,8.824145317077637
2012-11-09,8.770827293395996
2012-11-12,8.957439422607422
2012-11-13,8.575326919555664
2012-11-14,8.264305114746094
2012-11-15,8.5575532913208
2012-11-16,8.335395812988281
2012-11-19,8.442031860351562
2012-11-20,8.308736801147461
2012-11-21,8.326508522033691
2012-11-23,8.54866886138916
2012-11-26,8.45980453491211
2012-11-27,8.52200984954834
2012-11-28,8.539782524108887
2012-11-29,8.566441535949707
2012-11-30,8.282075881958008
2012-12-03,8.255417823791504
2012-12-04,8.282075881958008
2012-12-05,8.184327125549316
2012-12-06,8.362053871154785
2012-12-07,8.299851417541504
2012-12-10,8.326508522033691
2012-12-11,8.273192405700684
2012-12-12,8.295515060424805
2012-12-13,8.322301864624023
2012-12-14,8.340161323547363
2012-12-17,8.393739700317383
2012-12-18,8.313373565673828
2012-12-19,8.51875114440918
2012-12-20,8.72413158416748
2012-12-21,8.715202331542969
2012-12-24,8.715202331542969
2012-12-26,8.88486385345459
2012-12-27,8.786637306213379
2012-12-28,8.5723295211792
2012-12-31,8.88486385345459
2013-01-02,9.000946998596191
2013-01-03,9.063455581665039
2013-01-04,9.29561996459961
2013-01-07,9.35812759399414
2013-01-08,9.375988006591797
2013-01-09,9.367058753967285
2013-01-10,9.29561996459961
2013-01-11,9.617083549499512
2013-01-14,9.742097854614258
2013-01-15,9.590293884277344
2013-01-16,9.045592308044434
2013-01-17,9.259903907775879
2013-01-18,9.64387035369873
2013-01-22,9.911755561828613
2013-01-23,9.920686721801758
2013-01-24,9.545647621154785
2013-01-25,9.634943008422852
2013-01-28,9.73316478729248
2013-01-29,9.608153343200684
2013-01-30,9.626012802124023
2013-01-31,9.87603759765625
2013-02-01,9.920686721801758
2013-02-04,9.849249839782715
2013-02-05,9.911755561828613
2013-02-06,9.724235534667969
2013-02-07,9.536718368530273
2013-02-08,9.715307235717773
2013-02-11,9.751026153564453
2013-02-12,9.706377983093262
2013-02-13,9.697446823120117
2013-02-14,9.572436332702637
2013-02-15,9.509926795959473
2013-02-19,9.679587364196777
2013-02-20,9.688518524169922
2013-02-21,9.652799606323242
2013-02-22,9.73316478729248
2013-02-25,9.49206829071045
2013-02-26,9.349198341369629
2013-02-27,9.429564476013184
2013-02-28,9.64387035369873
2013-03-01,9.822460174560547
2013-03-04,10.242146492004395
2013-03-05,10.68862247467041
2013-03-06,10.858284950256348
2013-03-07,10.536823272705078
2013-03-08,10.88507080078125
2013-03-11,11.269043922424316
2013-03-12,11.37619686126709
2013-03-13,11.59050464630127
2013-03-14,11.653252601623535
2013-03-15,11.635323524475098
2013-03-18,11.724966049194336
2013-03-19,11.69807243347168
2013-03-20,12.110418319702148
2013-03-21,11.966996192932129
2013-03-22,12.477945327758789
2013-03-25,11.581541061401367
2013-03-26,10.945093154907227
2013-03-27,10.989912033081055
2013-03-28,11.59050464630127
2013-04-01,10.927163124084473
2013-04-02,10.91820240020752
2013-04-03,10.882344245910645
2013-04-04,10.712029457092285
2013-04-05,10.69410228729248
2013-04-08,10.765812873840332
2013-04-09,10.416215896606445
2013-04-10,11.07059097290039
2013-04-11,11.196086883544922
2013-04-12,10.72995662689209
2013-04-15,10.478962898254395
2013-04-16,10.532748222351074
2013-04-17,9.860443115234375
2013-04-18,9.941117286682129
2013-04-19,9.968012809753418
2013-04-22,9.734947204589844
2013-04-23,10.084547996520996
2013-04-24,10.111437797546387
2013-04-25,10.577569007873535
2013-04-26,10.236934661865234
2013-04-29,10.496891975402832
2013-04-30,10.407251358032227
2013-05-01,10.201075553894043
2013-05-02,10.774779319763184
2013-05-03,10.792705535888672
2013-05-06,10.801671981811523
2013-05-07,10.936128616333008
2013-05-08,11.025771141052246
2013-05-09,11.375368118286133
2013-05-10,11.366403579711914
2013-05-13,11.581541061401367
2013-05-14,11.473973274230957
2013-05-15,11.258834838867188
2013-05-16,11.106446266174316
2013-05-17,11.04369831085205
2013-05-20,11.007843017578125
2013-05-21,11.079554557800293
2013-05-22,10.801671981811523
2013-05-23,11.097481727600098
2013-05-24,10.846489906311035
2013-05-28,10.998880386352539
2013-05-29,10.971985816955566
2013-05-30,10.971985816955566
2013-05-31,10.819599151611328
2013-06-03,10.792705535888672
2013-06-04,10.685136795043945
2013-06-05,10.496891975402832
2013-06-06,10.631352424621582
2013-06-07,10.801671981811523
2013-06-10,10.72995662689209
2013-06-11,10.765812873840332
2013-06-12,10.810820579528809
2013-06-13,10.846827507019043
2013-06-14,10.720805168151855
2013-06-17,10.981850624084473
2013-06-18,11.251896858215332
2013-06-19,11.251896858215332
2013-06-20,11.035857200622559
2013-06-21,11.06286334991455
2013-06-24,11.13487434387207
2013-06-25,11.2698974609375
2013-06-26,11.24289321899414
2013-06-27,11.323907852172852
2013-06-28,11.071866035461426
2013-07-01,11.251896858215332
2013-07-02,11.287900924682617
2013-07-03,11.287900924682617
2013-07-05,11.512940406799316
2013-07-08,11.981016159057617
2013-07-09,12.035028457641602
2013-07-10,12.260065078735352
2013-07-11,12.242061614990234
2013-07-12,12.053030967712402
2013-07-15,12.19705581665039
2013-07-16,11.936009407043457
2013-07-17,12.206056594848633
2013-07-18,12.242061614990234
2013-07-19,12.242061614990234
2013-07-22,12.188053131103516
2013-07-23,12.143046379089355
2013-07-24,12.179049491882324
2013-07-25,12.152045249938965
2013-07-26,12.098038673400879
2013-07-29,12.062031745910645
2013-07-30,12.107036590576172
2013-07-31,12.026023864746094
2013-08-01,12.116040229797363
2013-08-02,12.125041961669922
2013-08-05,12.242061614990234
2013-08-06,12.026023864746094
2013-08-07,11.936009407043457
2013-08-08,11.602954864501953
2013-08-09,11.48593521118164
2013-08-12,12.017022132873535
2013-08-13,11.99902057647705
2013-08-14,11.710973739624023
2013-08-15,11.341910362243652
2013-08-16,11.170882225036621
2013-08-19,10.675796508789062
2013-08-20,10.882833480834961
2013-08-21,10.783814430236816
2013-08-22,11.16187858581543
2013-08-23,11.278900146484375
2013-08-26,11.80998706817627
2013-08-27,11.449929237365723
2013-08-28,11.548944473266602
2013-08-29,11.602954864501953
2013-08-30,11.990019798278809
2013-09-03,11.701971054077148
2013-09-04,11.827993392944336
2013-09-05,11.954012870788574
2013-09-06,11.710973739624023
