Date,SUI
2010-04-12,14.25151252746582
2010-04-13,14.556679725646973
2010-04-14,14.824358940124512
2010-04-15,14.524550437927246
2010-04-16,14.197975158691406
2010-04-19,14.610212326049805
2010-04-20,14.786879539489746
2010-04-21,15.049211502075195
2010-04-22,15.124167442321777
2010-04-23,15.263361930847168
2010-04-26,15.589933395385742
2010-04-27,15.311544418334961
2010-04-28,15.466801643371582
2010-04-29,15.841554641723633
2010-04-30,15.482860565185547
2010-05-03,16.077123641967773
2010-05-04,15.755902290344238
2010-05-05,15.28477668762207
2010-05-06,15.274068832397461
2010-05-07,15.311544418334961
2010-05-10,16.1092472076416
2010-05-11,16.264497756958008
2010-05-12,16.585721969604492
2010-05-13,16.687440872192383
2010-05-14,16.403696060180664
2010-05-17,16.591075897216797
2010-05-18,16.28055191040039
2010-05-19,16.119951248168945
2010-05-20,15.440032005310059
2010-05-21,16.077123641967773
2010-05-24,15.61670207977295
2010-05-25,15.531044006347656
2010-05-26,15.397201538085938
2010-05-27,16.002168655395508
2010-05-28,15.836198806762695
2010-06-01,15.30084228515625
2010-06-02,15.32225227355957
2010-06-03,15.514983177185059
2010-06-04,14.353233337402344
2010-06-07,14.117667198181152
2010-06-08,14.203330993652344
2010-06-09,14.224752426147461
2010-06-10,14.835070610046387
2010-06-11,14.947493553161621
2010-06-14,15.349020957946777
2010-06-15,15.514983177185059
2010-06-16,15.440032005310059
2010-06-17,15.332959175109863
2010-06-18,15.274068832397461
2010-06-21,15.24730396270752
2010-06-22,14.82971477508545
2010-06-23,14.760108947753906
2010-06-24,14.42282772064209
2010-06-25,14.760108947753906
2010-06-28,14.669102668762207
2010-06-29,14.06413745880127
2010-06-30,13.89816951751709
2010-07-01,14.224752426147461
2010-07-02,13.95170783996582
2010-07-06,13.769679069519043
2010-07-07,14.454952239990234
2010-07-08,14.77617073059082
2010-07-09,14.798091888427734
2010-07-12,14.633726119995117
2010-07-13,15.006279945373535
2010-07-14,15.115857124328613
2010-07-15,15.159689903259277
2010-07-16,14.480321884155273
2010-07-19,14.469367027282715
2010-07-20,14.956971168518066
2010-07-21,14.737822532653809
2010-07-22,15.236393928527832
2010-07-23,15.422670364379883
2010-07-26,15.850017547607422
2010-07-27,16.2773494720459
2010-07-28,16.184215545654297
2010-07-29,16.0965576171875
2010-07-30,15.94314956665039
2010-08-02,16.326658248901367
2010-08-03,16.23900032043457
2010-08-04,16.091064453125
2010-08-05,15.784263610839844
2010-08-06,15.970540046691895
2010-08-09,16.03080177307129
2010-08-10,15.734960556030273
2010-08-11,15.400754928588867
2010-08-12,15.3295259475708
2010-08-13,15.055598258972168
2010-08-16,15.35144329071045
2010-08-17,15.88835620880127
2010-08-18,16.063684463500977
2010-08-19,15.324049949645996
2010-08-20,15.274735450744629
2010-08-23,15.099422454833984
2010-08-24,15.230908393859863
2010-08-25,15.543200492858887
2010-08-26,15.280214309692383
2010-08-27,15.740433692932129
2010-08-30,15.510327339172363
2010-08-31,15.674689292907715
2010-09-01,16.25543212890625
2010-09-02,16.408845901489258
2010-09-03,16.354049682617188
2010-09-07,16.22256088256836
2010-09-08,16.370492935180664
2010-09-09,16.26639175415039
2010-09-10,16.38144302368164
2010-09-13,16.589637756347656
2010-09-14,16.551292419433594
2010-09-15,16.589637756347656
2010-09-16,16.540328979492188
2010-09-17,16.688257217407227
2010-09-20,17.060810089111328
2010-09-21,16.704687118530273
2010-09-22,16.4198055267334
2010-09-23,16.08559799194336
2010-09-24,16.95671844482422
2010-09-27,16.589637756347656
2010-09-28,16.819744110107422
2010-09-29,16.5567684173584
2010-09-30,16.819744110107422
2010-10-01,17.000551223754883
2010-10-04,17.181337356567383
2010-10-05,17.329269409179688
2010-10-06,17.48267936706543
2010-10-07,17.588869094848633
2010-10-08,17.806838989257812
2010-10-11,17.778892517089844
2010-10-12,17.890676498413086
2010-10-13,18.30427360534668
2010-10-14,18.26515007019043
2010-10-15,18.2930908203125
2010-10-18,18.516658782958984
2010-10-19,18.103065490722656
2010-10-20,18.72344970703125
2010-10-21,18.583728790283203
2010-10-22,18.50547981262207
2010-10-25,18.321043014526367
2010-10-26,18.432825088500977
2010-10-27,18.332210540771484
2010-10-28,18.248384475708008
2010-10-29,18.226030349731445
2010-11-01,18.639616012573242
2010-11-02,19.192935943603516
2010-11-03,18.879955291748047
2010-11-04,19.371788024902344
2010-11-05,19.58975601196289
2010-11-08,19.533870697021484
2010-11-09,18.980545043945312
2010-11-10,19.394140243530273
2010-11-11,19.226470947265625
2010-11-12,18.958194732666016
2010-11-15,19.00290870666504
2010-11-16,18.17013168334961
2010-11-17,18.337800979614258
2010-11-18,18.589311599731445
2010-11-19,18.56136703491211
2010-11-22,18.611671447753906
2010-11-23,18.38252067565918
2010-11-24,18.779346466064453
2010-11-26,18.902307510375977
2010-11-29,18.8687686920166
2010-11-30,18.52224349975586
2010-12-01,18.617265701293945
2010-12-02,19.114694595336914
2010-12-03,19.00290870666504
2010-12-06,18.902307510375977
2010-12-07,19.047624588012695
2010-12-08,18.684329986572266
2010-12-09,18.69551658630371
2010-12-10,18.963788986206055
2010-12-13,19.00849723815918
2010-12-14,18.896717071533203
2010-12-15,18.566959381103516
2010-12-16,18.66197395324707
2010-12-17,18.689924240112305
2010-12-20,18.963788986206055
2010-12-21,19.06438636779785
2010-12-22,19.114694595336914
2010-12-23,18.93583869934082
2010-12-27,18.829641342163086
2010-12-28,18.818464279174805
2010-12-29,18.768159866333008
2010-12-30,18.729040145874023
2010-12-31,18.617265701293945
2011-01-03,19.01968002319336
2011-01-04,18.717866897583008
2011-01-05,18.812875747680664
2011-01-06,18.762575149536133
2011-01-07,18.896717071533203
2011-01-10,18.748638153076172
2011-01-11,18.765722274780273
2011-01-12,18.75433921813965
2011-01-13,18.560697555541992
2011-01-14,18.69168472290039
2011-01-18,18.67460060119629
2011-01-19,18.167726516723633
2011-01-20,18.29871368408203
2011-01-21,18.367063522338867
2011-01-24,18.63473129272461
2011-01-25,18.794204711914062
2011-01-26,19.027708053588867
2011-01-27,19.118831634521484
2011-01-28,18.543611526489258
2011-01-31,18.862545013427734
2011-02-01,19.10174560546875
2011-02-02,19.227035522460938
2011-02-03,19.261207580566406
2011-02-04,19.37511444091797
2011-02-07,19.55735969543457
2011-02-08,19.62570571899414
2011-02-09,19.591537475585938
2011-02-10,19.57444953918457
2011-02-11,19.64848518371582
2011-02-14,19.591537475585938
2011-02-15,19.54597282409668
2011-02-16,19.585832595825195
2011-02-17,19.591537475585938
2011-02-18,19.591537475585938
2011-02-22,19.238431930541992
2011-02-23,19.170082092285156
2011-02-24,18.89671516418457
2011-02-25,19.141611099243164
2011-02-28,19.694040298461914
2011-03-01,19.449153900146484
2011-03-02,19.278291702270508
2011-03-03,19.620010375976562
2011-03-04,19.454849243164062
2011-03-07,19.30107307434082
2011-03-08,19.568748474121094
2011-03-09,19.449153900146484
2011-03-10,19.141611099243164
2011-03-11,19.164390563964844
2011-03-14,19.164390563964844
2011-03-15,19.05048942565918
2011-03-16,18.87963104248047
2011-03-17,19.10174560546875
2011-03-18,19.49471092224121
2011-03-21,19.853513717651367
2011-03-22,19.779464721679688
2011-03-23,19.842126846313477
2011-03-24,19.864904403686523
2011-03-25,19.938941955566406
2011-03-28,20.01297378540039
2011-03-29,20.172441482543945
2011-03-30,20.13827133178711
2011-03-31,20.303438186645508
2011-04-01,20.47998046875
2011-04-04,20.8615665435791
2011-04-05,20.827394485473633
2011-04-06,20.96408462524414
2011-04-07,20.71491813659668
2011-04-08,20.680156707763672
2011-04-11,20.656978607177734
2011-04-12,20.48314666748047
2011-04-13,20.494733810424805
2011-04-14,20.85398292541504
2011-04-15,21.068374633789062
2011-04-18,20.952489852905273
2011-04-19,21.166881561279297
2011-04-20,21.445003509521484
2011-04-21,21.572486877441406
2011-04-25,21.630435943603516
2011-04-26,21.781082153320312
2011-04-27,22.024450302124023
2011-04-28,22.505388259887695
2011-04-29,22.296783447265625
2011-05-02,21.96070671081543
2011-05-03,21.7984676361084
2011-05-04,21.7984676361084
2011-05-05,21.902769088745117
2011-05-06,21.810049057006836
2011-05-09,22.007068634033203
2011-05-10,22.609682083129883
2011-05-11,22.03603172302246
2011-05-12,22.215660095214844
2011-05-13,22.372121810913086
2011-05-16,22.111364364624023
2011-05-17,22.482206344604492
2011-05-18,22.638654708862305
2011-05-19,22.67342185974121
2011-05-20,22.493791580200195
2011-05-23,22.209871292114258
2011-05-24,22.221454620361328
2011-05-25,22.20408058166504
2011-05-26,22.372121810913086
2011-05-27,22.470613479614258
2011-05-31,23.084821701049805
2011-06-01,22.05341911315918
2011-06-02,22.157726287841797
2011-06-03,22.12874984741211
2011-06-06,22.0708065032959
2011-06-07,22.17510223388672
2011-06-08,22.180896759033203
2011-06-09,21.86800765991211
2011-06-10,21.039409637451172
2011-06-13,21.01042938232422
2011-06-14,21.300151824951172
2011-06-15,21.161081314086914
2011-06-16,21.334924697875977
2011-06-17,21.56669044494629
2011-06-20,22.018661499023438
2011-06-21,22.146133422851562
2011-06-22,21.95491600036621
2011-06-23,21.32332992553711
2011-06-24,21.300151824951172
2011-06-27,21.410242080688477
2011-06-28,21.52033805847168
2011-06-29,21.572486877441406
2011-06-30,21.618850708007812
2011-07-01,21.995481491088867
2011-07-05,22.238845825195312
2011-07-06,22.459026336669922
2011-07-07,22.68501091003418
2011-07-08,22.643789291381836
2011-07-11,22.449440002441406
2011-07-12,22.596670150756836
2011-07-13,22.402332305908203
2011-07-14,22.154979705810547
2011-07-15,22.543668746948242
2011-07-18,22.302204132080078
2011-07-19,22.826345443725586
2011-07-20,22.938234329223633
2011-07-21,23.12079429626465
2011-07-22,23.173810958862305
2011-07-25,22.84990692138672
2011-07-26,22.820449829101562
2011-07-27,21.995973587036133
2011-07-28,22.614337921142578
2011-07-29,22.53778076171875
2011-08-01,22.243324279785156
2011-08-02,21.778078079223633
2011-08-03,21.884084701538086
2011-08-04,20.953594207763672
2011-08-05,20.347013473510742
2011-08-08,18.350597381591797
2011-08-09,20.341127395629883
2011-08-10,19.587316513061523
2011-08-11,20.682693481445312
2011-08-12,20.924144744873047
2011-08-15,21.772184371948242
2011-08-16,21.984203338623047
2011-08-17,22.043094635009766
2011-08-18,20.806364059448242
2011-08-19,20.71803855895996
2011-08-22,20.417688369750977
2011-08-23,21.000713348388672
2011-08-24,21.63084602355957
2011-08-25,20.735706329345703
2011-08-26,21.46006202697754
2011-08-29,22.337547302246094
2011-08-30,22.47299575805664
2011-08-31,22.696779251098633
2011-09-01,22.043094635009766
2011-09-02,21.50717544555664
2011-09-06,21.813419342041016
2011-09-07,22.637897491455078
2011-09-08,22.34932518005371
2011-09-09,21.89586067199707
2011-09-12,22.03720474243164
2011-09-13,22.34932518005371
2011-09-14,22.602567672729492
2011-09-15,22.955904006958008
2011-09-16,23.509489059448242
2011-09-19,23.12079429626465
2011-09-20,23.038352966308594
2011-09-21,21.51306915283203
2011-09-22,20.959487915039062
2011-09-23,21.030155181884766
2011-09-26,21.277498245239258
2011-09-27,21.884084701538086
2011-09-28,20.994827270507812
2011-09-29,21.27161407470703
2011-09-30,20.723920822143555
2011-10-03,19.769872665405273
2011-10-04,21.359949111938477
2011-10-05,21.018375396728516
2011-10-06,21.38939094543457
2011-10-07,20.62969970703125
2011-10-10,21.889968872070312
2011-10-11,21.620391845703125
2011-10-12,21.84204864501953
2011-10-13,21.728225708007812
2011-10-14,21.931907653808594
2011-10-17,21.38675880432129
2011-10-18,22.069700241088867
2011-10-19,21.79413414001465
2011-10-20,21.907949447631836
2011-10-21,22.48904037475586
2011-10-24,22.920372009277344
2011-10-25,22.369226455688477
2011-10-26,22.477067947387695
2011-10-27,23.49547576904297
2011-10-28,23.0222110748291
2011-10-31,22.81254005432129
2011-11-01,22.129587173461914
2011-11-02,22.74664306640625
2011-11-03,22.932348251342773
2011-11-04,22.854473114013672
2011-11-07,22.824525833129883
2011-11-08,22.908401489257812
2011-11-09,22.00978660583496
2011-11-10,21.925926208496094
2011-11-11,22.47106170654297
2011-11-14,22.01577377319336
2011-11-15,22.249420166015625
2011-11-16,21.87200164794922
2011-11-17,21.63237190246582
2011-11-18,21.680301666259766
2011-11-21,20.949438095092773
2011-11-22,20.757740020751953
2011-11-23,20.110736846923828
2011-11-25,20.068805694580078
2011-11-28,20.661888122558594
2011-11-29,20.434242248535156
2011-11-30,21.410715103149414
2011-12-01,20.793676376342773
2011-12-02,20.925472259521484
2011-12-05,21.213024139404297
2011-12-06,20.709806442260742
2011-12-07,20.679855346679688
2011-12-08,20.116731643676758
2011-12-09,20.512115478515625
2011-12-12,20.308429718017578
2011-12-13,20.116731643676758
2011-12-14,20.200603485107422
2011-12-15,20.69782829284668
2011-12-16,21.16509437561035
2011-12-19,21.00934600830078
2011-12-20,21.5904483795166
2011-12-21,21.830059051513672
2011-12-22,21.89596176147461
2011-12-23,22.249420166015625
2011-12-27,22.32729721069336
2011-12-28,22.13229751586914
2011-12-29,22.284639358520508
2011-12-30,22.26026153564453
2012-01-03,22.522296905517578
2012-01-04,22.60150909423828
2012-01-05,22.86962890625
2012-01-06,22.85134506225586
2012-01-09,22.979318618774414
2012-01-10,22.034791946411133
2012-01-11,22.181049346923828
2012-01-12,22.6441650390625
2012-01-13,22.973222732543945
2012-01-17,22.973222732543945
2012-01-18,23.03415298461914
2012-01-19,22.918380737304688
2012-01-20,23.168230056762695
2012-01-23,23.3205623626709
2012-01-24,23.655719757080078
2012-01-25,24.19805908203125
2012-01-26,24.648998260498047
2012-01-27,24.673368453979492
2012-01-30,24.3138427734375
2012-01-31,24.441801071166992
2012-02-01,25.112110137939453
2012-02-02,24.929302215576172
2012-02-03,25.294912338256836
2012-02-06,24.85008430480957
2012-02-07,24.74039649963379
2012-02-08,24.941484451293945
2012-02-09,24.642898559570312
2012-02-10,24.429615020751953
2012-02-13,24.904926300048828
2012-02-14,24.429615020751953
2012-02-15,24.332109451293945
2012-02-16,24.843984603881836
2012-02-17,24.862266540527344
2012-02-21,24.72211265563965
2012-02-22,24.655086517333984
2012-02-23,24.807422637939453
2012-02-24,24.72211265563965
2012-02-27,25.246185302734375
2012-02-28,25.17914390563965
2012-02-29,25.221805572509766
2012-03-01,25.294912338256836
2012-03-02,25.227901458740234
2012-03-05,25.64227294921875
2012-03-06,25.47773551940918
2012-03-07,25.684921264648438
2012-03-08,25.934768676757812
2012-03-09,26.18459129333496
2012-03-12,26.410064697265625
2012-03-13,26.53803253173828
2012-03-14,26.27601432800293
2012-03-15,26.34912872314453
2012-03-16,26.269914627075195
2012-03-19,26.33694839477539
2012-03-20,26.269914627075195
2012-03-21,26.263811111450195
2012-03-22,26.166330337524414
2012-03-23,26.160234451293945
2012-03-26,26.34912872314453
2012-03-27,26.361316680908203
2012-03-28,26.300384521484375
2012-03-29,26.288190841674805
2012-03-30,26.40397071838379
2012-04-02,26.574602127075195
2012-04-03,26.556303024291992
2012-04-04,26.300384521484375
2012-04-05,26.172414779663086
2012-04-09,25.77631378173828
2012-04-10,25.06336212158203
2012-04-11,25.28882598876953
2012-04-12,25.523963928222656
2012-04-13,25.42496109008789
2012-04-16,25.92616081237793
2012-04-17,25.90140724182129
2012-04-18,25.83953094482422
2012-04-19,26.02515983581543
2012-04-20,26.29122543334961
2012-04-23,25.913785934448242
2012-04-24,26.38404083251953
2012-04-25,26.70579719543457
2012-04-26,26.742916107177734
2012-04-27,27.08942985534668
2012-04-30,27.070859909057617
2012-05-01,27.107986450195312
2012-05-02,27.21318244934082
2012-05-03,27.2998046875
2012-05-04,27.095613479614258
2012-05-07,27.29361343383789
2012-05-08,27.114185333251953
2012-05-09,26.928552627563477
2012-05-10,27.08942985534668
2012-05-11,26.897613525390625
2012-05-14,26.476852416992188
2012-05-15,26.427352905273438
2012-05-16,26.186046600341797
2012-05-17,25.505401611328125
2012-05-18,25.16507339477539
2012-05-21,25.616785049438477
2012-05-22,25.54251480102539
2012-05-23,25.437334060668945
2012-05-24,25.41876792907715
2012-05-25,25.208385467529297
2012-05-29,25.46208381652832
2012-05-30,25.059890747070312
2012-05-31,25.499210357666016
2012-06-01,24.682430267333984
2012-06-04,24.601993560791016
2012-06-05,25.196022033691406
2012-06-06,25.59821891784668
2012-06-07,25.523963928222656
2012-06-08,25.932342529296875
2012-06-11,25.2702693939209
2012-06-12,25.616785049438477
2012-06-13,25.375455856323242
2012-06-14,26.05609703063965
2012-06-15,26.600608825683594
2012-06-18,26.643917083740234
2012-06-19,26.934738159179688
2012-06-20,26.8419189453125
2012-06-21,26.266477584838867
2012-06-22,25.96946907043457
2012-06-25,25.981840133666992
2012-06-26,25.82097053527832
2012-06-27,26.25409507751465
2012-06-28,26.41497802734375
2012-06-29,27.37405014038086
2012-07-02,27.961891174316406
2012-07-03,28.26507568359375
2012-07-05,27.99900245666504
2012-07-06,28.21236801147461
2012-07-09,28.53865623474121
2012-07-10,28.337848663330078
2012-07-11,28.011560440063477
2012-07-12,28.300199508666992
2012-07-13,28.764570236206055
2012-07-16,28.933984756469727
2012-07-17,29.23517608642578
2012-07-18,29.22263526916504
2012-07-19,29.053197860717773
2012-07-20,29.07830810546875
2012-07-23,28.959087371826172
2012-07-24,28.965347290039062
2012-07-25,29.07830810546875
2012-07-26,28.864952087402344
2012-07-27,29.19125747680664
2012-07-30,29.0406436920166
2012-07-31,29.23517608642578
2012-08-01,29.115957260131836
2012-08-02,29.423431396484375
2012-08-03,29.6744327545166
2012-08-06,29.4108829498291
2012-08-07,29.05948257446289
2012-08-08,28.85240936279297
2012-08-09,28.670425415039062
2012-08-10,28.808481216430664
2012-08-13,28.726905822753906
2012-08-14,28.78337860107422
2012-08-15,28.839855194091797
2012-08-16,28.971637725830078
2012-08-17,29.266551971435547
2012-08-20,29.10968589782715
2012-08-21,28.902603149414062
2012-08-22,28.927711486816406
2012-08-23,28.73318862915039
2012-08-24,28.80220603942871
2012-08-27,28.8837833404541
2012-08-28,28.864952087402344
2012-08-29,28.927711486816406
2012-08-30,28.85240936279297
2012-08-31,28.745723724365234
2012-09-04,28.864952087402344
2012-09-05,28.570030212402344
2012-09-06,28.864952087402344
2012-09-07,28.83358383178711
2012-09-10,28.80220603942871
2012-09-11,27.641328811645508
2012-09-12,27.678977966308594
2012-09-13,27.867237091064453
2012-09-14,27.9864559173584
2012-09-17,27.8295841217041
2012-09-18,27.80448341369629
2012-09-19,27.766826629638672
2012-09-20,27.779382705688477
2012-09-21,27.917430877685547
2012-09-24,27.90488624572754
2012-09-25,27.553483963012695
2012-09-26,28.02410888671875
2012-09-27,27.86095428466797
2012-09-28,27.685258865356445
2012-10-01,27.509571075439453
2012-10-02,27.729177474975586
2012-10-03,27.84841537475586
2012-10-04,27.716636657714844
2012-10-05,27.824861526489258
2012-10-08,27.44927406311035
2012-10-09,27.411075592041016
2012-10-10,27.589317321777344
2012-10-11,27.710268020629883
2012-10-12,27.63387107849121
2012-10-15,27.94581413269043
2012-10-16,28.015817642211914
2012-10-17,27.958528518676758
2012-10-18,28.321386337280273
2012-10-19,28.16860008239746
2012-10-22,27.850309371948242
2012-10-23,27.73572540283203
2012-10-24,27.837581634521484
2012-10-25,26.80632781982422
2012-10-26,26.74266815185547
2012-10-31,26.723569869995117
2012-11-01,26.672653198242188
2012-11-02,26.679014205932617
2012-11-05,26.69175148010254
2012-11-06,26.812692642211914
2012-11-07,26.411653518676758
2012-11-08,25.940584182739258
2012-11-09,25.348575592041016
2012-11-12,24.813840866088867
2012-11-13,24.540103912353516
2012-11-14,23.61707305908203
2012-11-15,23.292415618896484
2012-11-16,24.457355499267578
2012-11-19,24.692888259887695
2012-11-20,24.85839080810547
2012-11-21,24.64196014404297
2012-11-23,24.871131896972656
2012-11-26,24.495548248291016
2012-11-27,24.266376495361328
2012-11-28,24.374591827392578
2012-11-29,24.438261032104492
2012-11-30,24.571935653686523
2012-12-03,25.399494171142578
2012-12-04,25.19577980041504
2012-12-05,24.97934913635254
2012-12-06,24.902956008911133
2012-12-07,25.22761344909668
2012-12-10,25.22761344909668
2012-12-11,25.32309913635254
2012-12-12,24.782007217407227
2012-12-13,24.610136032104492
2012-12-14,24.482816696166992
2012-12-17,24.692888259887695
2012-12-18,24.832937240600586
2012-12-19,25.042997360229492
2012-12-20,25.335830688476562
2012-12-21,25.463150024414062
2012-12-24,25.431318283081055
2012-12-26,25.297643661499023
2012-12-27,25.407596588134766
2012-12-28,25.297645568847656
2012-12-31,25.802165985107422
2013-01-02,26.513683319091797
2013-01-03,26.358436584472656
2013-01-04,26.468399047851562
2013-01-07,26.26787757873535
2013-01-08,26.455474853515625
2013-01-09,26.817689895629883
2013-01-10,26.89531707763672
2013-01-11,26.520153045654297
2013-01-14,26.921194076538086
2013-01-15,27.264009475708008
2013-01-16,27.283401489257812
2013-01-17,27.677978515625
2013-01-18,27.846158981323242
2013-01-22,28.001394271850586
2013-01-23,28.18250274658203
2013-01-24,28.014331817626953
2013-01-25,28.040205001831055
2013-01-28,28.214862823486328
2013-01-29,28.24073028564453
2013-01-30,27.62623405456543
2013-01-31,27.78148078918457
2013-02-01,28.079011917114258
2013-02-04,27.878496170043945
2013-02-05,27.775009155273438
2013-02-06,27.846158981323242
2013-02-07,27.86556053161621
2013-02-08,28.305408477783203
2013-02-11,28.201915740966797
2013-02-12,28.59648895263672
2013-02-13,28.93931007385254
2013-02-14,29.295059204101562
2013-02-15,29.55379867553711
2013-02-19,30.213558197021484
2013-02-20,30.23942756652832
2013-02-21,30.232973098754883
2013-02-22,30.679292678833008
2013-02-25,30.200632095336914
2013-02-26,30.207103729248047
2013-02-27,30.284713745117188
2013-02-28,30.097131729125977
2013-03-01,30.381738662719727
2013-03-04,30.388214111328125
2013-03-05,30.491703033447266
2013-03-06,30.381738662719727
2013-03-07,30.39468765258789
2013-03-08,30.646947860717773
2013-03-11,30.401138305664062
2013-03-12,29.547319412231445
2013-03-13,29.476181030273438
2013-03-14,30.077730178833008
2013-03-15,30.317068099975586
2013-03-18,30.232973098754883
2013-03-19,30.161828994750977
2013-03-20,29.987167358398438
2013-03-21,29.870746612548828
2013-03-22,30.84099006652832
2013-03-25,31.02210807800293
2013-03-26,31.895336151123047
2013-03-27,32.072235107421875
2013-03-28,32.32122039794922
2013-04-01,32.23604202270508
2013-04-02,31.86257553100586
2013-04-03,30.95183753967285
2013-04-04,31.240123748779297
2013-04-05,31.489091873168945
2013-04-08,31.6463565826416
2013-04-09,31.521873474121094
2013-04-10,31.672576904296875
2013-04-11,31.967411041259766
2013-04-12,32.078792572021484
2013-04-15,31.358068466186523
2013-04-16,31.908451080322266
2013-04-17,31.6463565826416
2013-04-18,31.757732391357422
2013-04-19,32.373626708984375
2013-04-22,32.2491455078125
2013-04-23,32.09843826293945
2013-04-24,31.993614196777344
2013-04-25,31.95429801940918
2013-04-26,32.105003356933594
2013-04-29,32.727447509765625
2013-04-30,33.513675689697266
2013-05-01,32.58985137939453
2013-05-02,33.146766662597656
2013-05-03,33.959224700927734
2013-05-06,34.064056396484375
2013-05-07,34.56856155395508
2013-05-08,34.35234832763672
2013-05-09,34.42441940307617
2013-05-10,34.88961410522461
2013-05-13,35.15169906616211
2013-05-14,35.66276550292969
2013-05-15,35.892059326171875
2013-05-16,36.13450241088867
2013-05-17,36.770042419433594
2013-05-20,36.770042419433594
2013-05-21,37.27455520629883
2013-05-22,36.06242370605469
2013-05-23,34.365447998046875
2013-05-24,34.365447998046875
2013-05-28,34.516151428222656
2013-05-29,33.9788932800293
2013-05-30,33.98542785644531
2013-05-31,32.74055862426758
2013-06-03,32.858489990234375
2013-06-04,32.83882522583008
2013-06-05,32.38673400878906
2013-06-06,32.77330780029297
2013-06-07,32.63570022583008
2013-06-10,32.491573333740234
2013-06-11,32.05913162231445
2013-06-12,31.318748474121094
2013-06-13,32.17051696777344
2013-06-14,32.52432632446289
2013-06-17,32.609500885009766
2013-06-18,33.69059371948242
2013-06-19,32.63570022583008
2013-06-20,31.161502838134766
2013-06-21,31.449810028076172
2013-06-24,30.68975257873535
2013-06-25,31.18770980834961
2013-06-26,31.632579803466797
2013-06-27,33.173030853271484
2013-06-28,33.04024887084961
2013-07-01,33.33905029296875
2013-07-02,33.94992446899414
2013-07-03,33.856964111328125
2013-07-05,34.102638244628906
2013-07-08,34.222164154052734
2013-07-09,34.80647659301758
2013-07-10,34.587345123291016
2013-07-11,34.59398651123047
2013-07-12,34.3416748046875
2013-07-15,34.381507873535156
2013-07-16,34.59398651123047
2013-07-17,34.222164154052734
2013-07-18,34.514320373535156
2013-07-19,34.9326286315918
2013-07-22,35.1318244934082
2013-07-23,34.94590377807617
2013-07-24,33.96319580078125
2013-07-25,33.797203063964844
2013-07-26,33.637847900390625
2013-07-29,33.69097137451172
2013-07-30,33.3456916809082
2013-07-31,32.150489807128906
2013-08-01,32.27666091918945
2013-08-02,32.196964263916016
2013-08-05,32.236812591552734
2013-08-06,32.01769256591797
2013-08-07,31.864978790283203
2013-08-08,31.5130672454834
2013-08-09,31.440031051635742
2013-08-12,31.207632064819336
2013-08-13,30.583478927612305
2013-08-14,30.45068359375
2013-08-15,29.580848693847656
2013-08-16,28.651273727416992
2013-08-19,27.98062515258789
2013-08-20,28.518461227416992
2013-08-21,28.571584701538086
2013-08-22,29.401575088500977
2013-08-23,29.673803329467773
2013-08-26,29.700376510620117
2013-08-27,29.700376510620117
2013-08-28,28.956703186035156
2013-08-29,29.049665451049805
2013-08-30,28.531747817993164
2013-09-03,28.013824462890625
2013-09-04,28.37238311767578
2013-09-05,28.272785186767578
2013-09-06,28.810625076293945
2013-09-09,29.919492721557617
2013-09-10,29.73356819152832
2013-09-11,30.22492218017578
2013-09-12,29.866363525390625
2013-09-13,29.952682495117188
2013-09-16,29.88628387451172
