Date,VSAT
2010-12-08,43.189998626708984
2010-12-09,43.86000061035156
2010-12-10,43.83000183105469
2010-12-13,43.459999084472656
2010-12-14,43.459999084472656
2010-12-15,43.5
2010-12-16,43.54999923706055
2010-12-17,44.08000183105469
2010-12-20,44.099998474121094
2010-12-21,44.08000183105469
2010-12-22,44.11000061035156
2010-12-23,43.65999984741211
2010-12-27,44.63999938964844
2010-12-28,44.439998626708984
2010-12-29,44.45000076293945
2010-12-30,44.599998474121094
2010-12-31,44.40999984741211
2011-01-03,45.7400016784668
2011-01-04,44.47999954223633
2011-01-05,45.02000045776367
2011-01-06,45.220001220703125
2011-01-07,44.849998474121094
2011-01-10,45.060001373291016
2011-01-11,44.72999954223633
2011-01-12,44.81999969482422
2011-01-13,43.16999816894531
2011-01-14,42.70000076293945
2011-01-18,42.31999969482422
2011-01-19,41.86000061035156
2011-01-20,41.34000015258789
2011-01-21,41.5099983215332
2011-01-24,42.0099983215332
2011-01-25,42.09000015258789
2011-01-26,43.29999923706055
2011-01-27,43.599998474121094
2011-01-28,42.790000915527344
2011-01-31,43.400001525878906
2011-02-01,44.959999084472656
2011-02-02,44.59000015258789
2011-02-03,44.400001525878906
2011-02-04,44.709999084472656
2011-02-07,44.83000183105469
2011-02-08,45.0
2011-02-09,44.41999816894531
2011-02-10,44.36000061035156
2011-02-11,44.869998931884766
2011-02-14,41.79999923706055
2011-02-15,40.34000015258789
2011-02-16,40.810001373291016
2011-02-17,41.29999923706055
2011-02-18,41.25
2011-02-22,40.43000030517578
2011-02-23,39.93000030517578
2011-02-24,40.400001525878906
2011-02-25,41.40999984741211
2011-02-28,41.61000061035156
2011-03-01,40.560001373291016
2011-03-02,40.43000030517578
2011-03-03,41.15999984741211
2011-03-04,41.0
2011-03-07,40.34000015258789
2011-03-08,40.66999816894531
2011-03-09,40.54999923706055
2011-03-10,39.380001068115234
2011-03-11,40.060001373291016
2011-03-14,39.310001373291016
2011-03-15,39.20000076293945
2011-03-16,38.06999969482422
2011-03-17,37.68000030517578
2011-03-18,38.31999969482422
2011-03-21,39.16999816894531
2011-03-22,39.119998931884766
2011-03-23,38.459999084472656
2011-03-24,39.38999938964844
2011-03-25,39.459999084472656
2011-03-28,39.54999923706055
2011-03-29,39.439998626708984
2011-03-30,39.36000061035156
2011-03-31,39.84000015258789
2011-04-01,39.150001525878906
2011-04-04,39.16999816894531
2011-04-05,39.0099983215332
2011-04-06,39.650001525878906
2011-04-07,39.310001373291016
2011-04-08,39.36000061035156
2011-04-11,39.06999969482422
2011-04-12,38.349998474121094
2011-04-13,38.20000076293945
2011-04-14,38.22999954223633
2011-04-15,37.90999984741211
2011-04-18,37.380001068115234
2011-04-19,37.27000045776367
2011-04-20,38.38999938964844
2011-04-21,38.689998626708984
2011-04-25,38.58000183105469
2011-04-26,39.27000045776367
2011-04-27,39.58000183105469
2011-04-28,39.58000183105469
2011-04-29,39.91999816894531
2011-05-02,39.7599983215332
2011-05-03,39.54999923706055
2011-05-04,39.349998474121094
2011-05-05,39.619998931884766
2011-05-06,40.29999923706055
2011-05-09,40.61000061035156
2011-05-10,41.439998626708984
2011-05-11,41.060001373291016
2011-05-12,42.31999969482422
2011-05-13,41.099998474121094
2011-05-16,40.720001220703125
2011-05-17,41.08000183105469
2011-05-18,43.58000183105469
2011-05-19,43.380001068115234
2011-05-20,43.349998474121094
2011-05-23,41.689998626708984
2011-05-24,41.75
2011-05-25,42.5099983215332
2011-05-26,43.41999816894531
2011-05-27,43.900001525878906
2011-05-31,44.27000045776367
2011-06-01,43.31999969482422
2011-06-02,43.209999084472656
2011-06-03,42.209999084472656
2011-06-06,41.650001525878906
2011-06-07,41.65999984741211
2011-06-08,40.43000030517578
2011-06-09,40.439998626708984
2011-06-10,39.880001068115234
2011-06-13,39.75
2011-06-14,40.650001525878906
2011-06-15,40.27000045776367
2011-06-16,40.5
2011-06-17,40.58000183105469
2011-06-20,41.029998779296875
2011-06-21,42.099998474121094
2011-06-22,42.61000061035156
2011-06-23,42.54999923706055
2011-06-24,41.79999923706055
2011-06-27,42.06999969482422
2011-06-28,42.709999084472656
2011-06-29,42.95000076293945
2011-06-30,43.27000045776367
2011-07-01,43.52000045776367
2011-07-05,44.2400016784668
2011-07-06,44.0
2011-07-07,44.4900016784668
2011-07-08,43.95000076293945
2011-07-11,43.349998474121094
2011-07-12,43.029998779296875
2011-07-13,43.209999084472656
2011-07-14,42.150001525878906
2011-07-15,42.2599983215332
2011-07-18,41.16999816894531
2011-07-19,43.09000015258789
2011-07-20,43.02000045776367
2011-07-21,43.900001525878906
2011-07-22,45.72999954223633
2011-07-25,45.349998474121094
2011-07-26,45.619998931884766
2011-07-27,44.20000076293945
2011-07-28,44.790000915527344
2011-07-29,44.93000030517578
2011-08-01,44.63999938964844
2011-08-02,43.22999954223633
2011-08-03,43.7599983215332
2011-08-04,40.65999984741211
2011-08-05,37.66999816894531
2011-08-08,33.58000183105469
2011-08-09,34.70000076293945
2011-08-10,33.54999923706055
2011-08-11,34.16999816894531
2011-08-12,34.2599983215332
2011-08-15,35.25
2011-08-16,34.630001068115234
2011-08-17,34.65999984741211
2011-08-18,32.810001373291016
2011-08-19,31.540000915527344
2011-08-22,31.610000610351562
2011-08-23,32.84000015258789
2011-08-24,33.61000061035156
2011-08-25,32.5
2011-08-26,33.900001525878906
2011-08-29,35.56999969482422
2011-08-30,36.11000061035156
2011-08-31,35.5
2011-09-01,35.66999816894531
2011-09-02,33.81999969482422
2011-09-06,33.22999954223633
2011-09-07,35.369998931884766
2011-09-08,34.970001220703125
2011-09-09,33.66999816894531
2011-09-12,34.630001068115234
2011-09-13,35.5099983215332
2011-09-14,35.68000030517578
2011-09-15,36.22999954223633
2011-09-16,36.040000915527344
2011-09-19,35.2599983215332
2011-09-20,35.02000045776367
2011-09-21,34.41999816894531
2011-09-22,33.400001525878906
2011-09-23,33.970001220703125
2011-09-26,35.02000045776367
2011-09-27,36.5
2011-09-28,34.540000915527344
2011-09-29,35.279998779296875
2011-09-30,33.310001373291016
2011-10-03,31.809999465942383
2011-10-04,34.43000030517578
2011-10-05,34.95000076293945
2011-10-06,35.93000030517578
2011-10-07,34.599998474121094
2011-10-10,36.220001220703125
2011-10-11,36.720001220703125
2011-10-12,37.529998779296875
2011-10-13,36.970001220703125
2011-10-14,38.2599983215332
2011-10-17,36.86000061035156
2011-10-18,38.619998931884766
2011-10-19,38.02000045776367
2011-10-20,39.81999969482422
2011-10-21,40.4900016784668
2011-10-24,41.689998626708984
2011-10-25,40.27000045776367
2011-10-26,41.0
2011-10-27,44.279998779296875
2011-10-28,43.63999938964844
2011-10-31,42.59000015258789
2011-11-01,41.18000030517578
2011-11-02,42.310001373291016
2011-11-03,44.189998626708984
2011-11-04,43.90999984741211
2011-11-07,43.150001525878906
2011-11-08,45.130001068115234
2011-11-09,44.08000183105469
2011-11-10,44.529998779296875
2011-11-11,45.95000076293945
2011-11-14,45.36000061035156
2011-11-15,47.189998626708984
2011-11-16,46.5
2011-11-17,45.709999084472656
2011-11-18,45.470001220703125
2011-11-21,44.380001068115234
2011-11-22,44.2400016784668
2011-11-23,42.540000915527344
2011-11-25,42.83000183105469
2011-11-28,44.880001068115234
2011-11-29,45.290000915527344
2011-11-30,47.31999969482422
2011-12-01,47.400001525878906
2011-12-02,47.47999954223633
2011-12-05,47.90999984741211
2011-12-06,47.66999816894531
2011-12-07,47.150001525878906
2011-12-08,45.869998931884766
2011-12-09,47.849998474121094
2011-12-12,47.880001068115234
2011-12-13,47.599998474121094
2011-12-14,45.79999923706055
2011-12-15,46.47999954223633
2011-12-16,47.06999969482422
2011-12-19,45.810001373291016
2011-12-20,46.880001068115234
2011-12-21,46.68000030517578
2011-12-22,47.72999954223633
2011-12-23,47.95000076293945
2011-12-27,47.63999938964844
2011-12-28,46.75
2011-12-29,46.38999938964844
2011-12-30,46.119998931884766
2012-01-03,47.16999816894531
2012-01-04,45.81999969482422
2012-01-05,45.65999984741211
2012-01-06,44.9900016784668
2012-01-09,45.869998931884766
2012-01-10,46.83000183105469
2012-01-11,47.439998626708984
2012-01-12,47.75
2012-01-13,47.5
2012-01-17,47.040000915527344
2012-01-18,47.560001373291016
2012-01-19,47.65999984741211
2012-01-20,47.7599983215332
2012-01-23,47.22999954223633
2012-01-24,47.66999816894531
2012-01-25,47.400001525878906
2012-01-26,46.7400016784668
2012-01-27,47.150001525878906
2012-01-30,46.470001220703125
2012-01-31,47.529998779296875
2012-02-01,48.7599983215332
2012-02-02,48.529998779296875
2012-02-03,49.66999816894531
2012-02-06,49.5
2012-02-07,45.88999938964844
2012-02-08,45.040000915527344
2012-02-09,45.59000015258789
2012-02-10,45.220001220703125
2012-02-13,45.369998931884766
2012-02-14,45.34000015258789
2012-02-15,45.279998779296875
2012-02-16,45.81999969482422
2012-02-17,45.97999954223633
2012-02-21,45.18000030517578
2012-02-22,45.36000061035156
2012-02-23,46.52000045776367
2012-02-24,46.13999938964844
2012-02-27,45.77000045776367
2012-02-28,46.060001373291016
2012-02-29,46.130001068115234
2012-03-01,46.2599983215332
2012-03-02,45.630001068115234
2012-03-05,45.63999938964844
2012-03-06,44.349998474121094
2012-03-07,44.04999923706055
2012-03-08,45.38999938964844
2012-03-09,45.15999984741211
2012-03-12,44.810001373291016
2012-03-13,46.0
2012-03-14,45.310001373291016
2012-03-15,45.56999969482422
2012-03-16,46.29999923706055
2012-03-19,47.470001220703125
2012-03-20,46.54999923706055
2012-03-21,46.439998626708984
2012-03-22,46.02000045776367
2012-03-23,47.38999938964844
2012-03-26,47.27000045776367
2012-03-27,47.47999954223633
2012-03-28,47.65999984741211
2012-03-29,47.619998931884766
2012-03-30,48.209999084472656
2012-04-02,48.380001068115234
2012-04-03,48.400001525878906
2012-04-04,47.90999984741211
2012-04-05,48.040000915527344
2012-04-09,48.290000915527344
2012-04-10,46.45000076293945
2012-04-11,47.31999969482422
2012-04-12,48.25
2012-04-13,47.40999984741211
2012-04-16,47.56999969482422
2012-04-17,47.779998779296875
2012-04-18,47.459999084472656
2012-04-19,46.54999923706055
2012-04-20,46.33000183105469
2012-04-23,46.209999084472656
2012-04-24,45.869998931884766
2012-04-25,47.869998931884766
2012-04-26,47.91999816894531
2012-04-27,48.08000183105469
2012-04-30,48.29999923706055
2012-05-01,48.029998779296875
2012-05-02,47.849998474121094
2012-05-03,47.040000915527344
2012-05-04,46.66999816894531
2012-05-07,46.13999938964844
2012-05-08,45.83000183105469
2012-05-09,46.29999923706055
2012-05-10,46.13999938964844
2012-05-11,46.22999954223633
2012-05-14,45.029998779296875
2012-05-15,44.61000061035156
2012-05-16,44.7400016784668
2012-05-17,43.75
2012-05-18,42.189998626708984
2012-05-21,42.209999084472656
2012-05-22,42.27000045776367
2012-05-23,42.2599983215332
2012-05-24,42.380001068115234
2012-05-25,42.20000076293945
2012-05-29,42.38999938964844
2012-05-30,41.63999938964844
2012-05-31,42.02000045776367
2012-06-01,40.5
2012-06-04,40.5
2012-06-05,41.04999923706055
2012-06-06,40.400001525878906
2012-06-07,38.29999923706055
2012-06-08,38.65999984741211
2012-06-11,36.93000030517578
2012-06-12,35.810001373291016
2012-06-13,36.95000076293945
2012-06-14,36.459999084472656
2012-06-15,36.9900016784668
2012-06-18,36.59000015258789
2012-06-19,37.41999816894531
2012-06-20,37.25
2012-06-21,36.08000183105469
2012-06-22,36.529998779296875
2012-06-25,36.099998474121094
2012-06-26,36.22999954223633
2012-06-27,36.54999923706055
2012-06-28,36.29999923706055
2012-06-29,37.77000045776367
2012-07-02,38.150001525878906
2012-07-03,38.68000030517578
2012-07-05,38.400001525878906
2012-07-06,37.54999923706055
2012-07-09,37.150001525878906
2012-07-10,37.25
2012-07-11,37.43000030517578
2012-07-12,38.70000076293945
2012-07-13,39.560001373291016
2012-07-16,39.09000015258789
2012-07-17,39.209999084472656
2012-07-18,40.72999954223633
2012-07-19,40.849998474121094
2012-07-20,40.209999084472656
2012-07-23,39.119998931884766
2012-07-24,39.15999984741211
2012-07-25,39.11000061035156
2012-07-26,39.310001373291016
2012-07-27,40.220001220703125
2012-07-30,39.16999816894531
2012-07-31,38.29999923706055
2012-08-01,37.900001525878906
2012-08-02,37.75
2012-08-03,33.849998474121094
2012-08-06,34.060001373291016
2012-08-07,35.470001220703125
2012-08-08,35.65999984741211
2012-08-09,36.459999084472656
2012-08-10,37.11000061035156
2012-08-13,36.900001525878906
2012-08-14,36.689998626708984
2012-08-15,37.88999938964844
2012-08-16,38.540000915527344
2012-08-17,39.349998474121094
2012-08-20,39.0
2012-08-21,38.709999084472656
2012-08-22,38.650001525878906
2012-08-23,38.52000045776367
2012-08-24,38.65999984741211
2012-08-27,38.349998474121094
2012-08-28,38.650001525878906
2012-08-29,39.119998931884766
2012-08-30,38.52000045776367
2012-08-31,38.70000076293945
2012-09-04,38.84000015258789
2012-09-05,38.40999984741211
2012-09-06,39.0
2012-09-07,39.36000061035156
2012-09-10,38.70000076293945
2012-09-11,39.38999938964844
2012-09-12,39.29999923706055
2012-09-13,39.939998626708984
2012-09-14,40.619998931884766
2012-09-17,40.2400016784668
2012-09-18,39.790000915527344
2012-09-19,38.77000045776367
2012-09-20,38.209999084472656
2012-09-21,38.33000183105469
2012-09-24,37.959999084472656
2012-09-25,36.540000915527344
2012-09-26,36.349998474121094
2012-09-27,37.16999816894531
2012-09-28,37.380001068115234
2012-10-01,36.84000015258789
2012-10-02,36.70000076293945
2012-10-03,36.68000030517578
2012-10-04,36.81999969482422
2012-10-05,37.959999084472656
2012-10-08,38.900001525878906
2012-10-09,38.7400016784668
2012-10-10,39.099998474121094
2012-10-11,39.79999923706055
2012-10-12,39.709999084472656
2012-10-15,39.310001373291016
2012-10-16,39.5099983215332
2012-10-17,39.7400016784668
2012-10-18,38.86000061035156
2012-10-19,38.11000061035156
2012-10-22,37.91999816894531
2012-10-23,37.849998474121094
2012-10-24,37.5
2012-10-25,37.86000061035156
2012-10-26,37.88999938964844
2012-10-31,38.84000015258789
2012-11-01,39.709999084472656
2012-11-02,39.599998474121094
2012-11-05,40.13999938964844
2012-11-06,40.36000061035156
2012-11-07,37.95000076293945
2012-11-08,35.70000076293945
2012-11-09,36.400001525878906
2012-11-12,36.29999923706055
2012-11-13,35.81999969482422
2012-11-14,35.45000076293945
2012-11-15,35.16999816894531
2012-11-16,35.369998931884766
2012-11-19,35.720001220703125
2012-11-20,35.40999984741211
2012-11-21,35.650001525878906
2012-11-23,35.95000076293945
2012-11-26,35.68000030517578
2012-11-27,36.189998626708984
2012-11-28,36.7599983215332
2012-11-29,37.91999816894531
2012-11-30,38.22999954223633
2012-12-03,38.619998931884766
2012-12-04,38.34000015258789
2012-12-05,37.93000030517578
2012-12-06,38.380001068115234
2012-12-07,38.220001220703125
2012-12-10,38.08000183105469
2012-12-11,38.349998474121094
2012-12-12,38.130001068115234
2012-12-13,37.7599983215332
2012-12-14,37.72999954223633
2012-12-17,37.7599983215332
2012-12-18,39.810001373291016
2012-12-19,39.540000915527344
2012-12-20,39.349998474121094
2012-12-21,39.18000030517578
2012-12-24,38.43000030517578
2012-12-26,38.470001220703125
2012-12-27,38.40999984741211
2012-12-28,38.040000915527344
2012-12-31,38.900001525878906
2013-01-02,40.25
2013-01-03,39.66999816894531
2013-01-04,39.83000183105469
2013-01-07,39.34000015258789
2013-01-08,39.599998474121094
2013-01-09,38.97999954223633
2013-01-10,37.65999984741211
2013-01-11,37.619998931884766
2013-01-14,37.7400016784668
2013-01-15,38.0099983215332
2013-01-16,37.90999984741211
2013-01-17,38.4900016784668
2013-01-18,38.66999816894531
2013-01-22,38.459999084472656
2013-01-23,38.09000015258789
2013-01-24,38.849998474121094
2013-01-25,38.720001220703125
2013-01-28,38.779998779296875
2013-01-29,38.959999084472656
2013-01-30,38.150001525878906
2013-01-31,38.40999984741211
2013-02-01,38.2599983215332
2013-02-04,37.869998931884766
2013-02-05,39.09000015258789
2013-02-06,39.7400016784668
2013-02-07,49.290000915527344
2013-02-08,47.36000061035156
2013-02-11,47.25
2013-02-12,47.11000061035156
2013-02-13,47.310001373291016
2013-02-14,47.18000030517578
2013-02-15,46.869998931884766
2013-02-19,47.86000061035156
2013-02-20,46.650001525878906
2013-02-21,46.689998626708984
2013-02-22,46.7400016784668
2013-02-25,45.849998474121094
2013-02-26,46.040000915527344
2013-02-27,46.9900016784668
2013-02-28,46.959999084472656
2013-03-01,46.58000183105469
2013-03-04,46.38999938964844
2013-03-05,46.72999954223633
2013-03-06,46.900001525878906
2013-03-07,46.45000076293945
2013-03-08,46.790000915527344
2013-03-11,46.209999084472656
2013-03-12,46.25
2013-03-13,46.7599983215332
2013-03-14,47.02000045776367
2013-03-15,47.209999084472656
2013-03-18,46.619998931884766
2013-03-19,46.9900016784668
2013-03-20,47.45000076293945
2013-03-21,47.959999084472656
2013-03-22,48.47999954223633
2013-03-25,48.189998626708984
2013-03-26,48.58000183105469
2013-03-27,48.439998626708984
2013-03-28,48.439998626708984
2013-04-01,46.90999984741211
2013-04-02,47.06999969482422
2013-04-03,46.59000015258789
2013-04-04,46.5
2013-04-05,45.529998779296875
2013-04-08,47.16999816894531
2013-04-09,46.97999954223633
2013-04-10,48.790000915527344
2013-04-11,48.810001373291016
2013-04-12,49.5
2013-04-15,46.58000183105469
2013-04-16,47.220001220703125
2013-04-17,46.709999084472656
2013-04-18,45.63999938964844
2013-04-19,45.77000045776367
2013-04-22,46.279998779296875
2013-04-23,47.5
2013-04-24,48.15999984741211
2013-04-25,48.400001525878906
2013-04-26,47.41999816894531
2013-04-29,47.869998931884766
2013-04-30,48.470001220703125
2013-05-01,47.31999969482422
2013-05-02,48.27000045776367
2013-05-03,49.38999938964844
2013-05-06,49.72999954223633
2013-05-07,49.9900016784668
2013-05-08,50.58000183105469
2013-05-09,56.52000045776367
2013-05-10,58.68000030517578
2013-05-13,58.41999816894531
2013-05-14,59.22999954223633
2013-05-15,59.709999084472656
2013-05-16,59.810001373291016
2013-05-17,71.37999725341797
2013-05-20,71.31999969482422
2013-05-21,71.19999694824219
2013-05-22,70.55000305175781
2013-05-23,71.63999938964844
2013-05-24,71.56999969482422
2013-05-28,70.86000061035156
2013-05-29,70.3499984741211
2013-05-30,70.87000274658203
2013-05-31,70.05999755859375
2013-06-03,71.41999816894531
2013-06-04,70.12999725341797
2013-06-05,67.91999816894531
2013-06-06,69.6500015258789
2013-06-07,70.86000061035156
2013-06-10,70.80000305175781
2013-06-11,70.87999725341797
2013-06-12,70.19999694824219
2013-06-13,70.83000183105469
2013-06-14,70.4000015258789
2013-06-17,71.5199966430664
2013-06-18,73.33999633789062
2013-06-19,70.8499984741211
2013-06-20,70.70999908447266
2013-06-21,70.5199966430664
2013-06-24,69.11000061035156
2013-06-25,71.26000213623047
2013-06-26,71.12999725341797
2013-06-27,72.73999786376953
2013-06-28,71.45999908447266
2013-07-01,70.0199966430664
2013-07-02,69.4000015258789
2013-07-03,69.2699966430664
2013-07-05,70.02999877929688
2013-07-08,70.08000183105469
2013-07-09,70.01000213623047
2013-07-10,70.62000274658203
2013-07-11,67.88999938964844
2013-07-12,68.4800033569336
2013-07-15,68.51000213623047
2013-07-16,68.04000091552734
2013-07-17,68.0199966430664
2013-07-18,68.77999877929688
2013-07-19,68.37999725341797
2013-07-22,68.62000274658203
2013-07-23,68.16999816894531
2013-07-24,67.22000122070312
2013-07-25,66.87999725341797
2013-07-26,66.31999969482422
2013-07-29,66.05999755859375
2013-07-30,66.83000183105469
2013-07-31,66.79000091552734
2013-08-01,67.37000274658203
2013-08-02,67.83000183105469
2013-08-05,68.29000091552734
2013-08-06,67.29000091552734
2013-08-07,66.1500015258789
2013-08-08,66.12000274658203
2013-08-09,67.29000091552734
2013-08-12,67.29000091552734
2013-08-13,68.48999786376953
2013-08-14,68.5199966430664
2013-08-15,67.01000213623047
2013-08-16,66.7300033569336
2013-08-19,66.43000030517578
2013-08-20,67.48999786376953
2013-08-21,66.37000274658203
2013-08-22,68.2300033569336
2013-08-23,68.69000244140625
2013-08-26,67.38999938964844
2013-08-27,64.61000061035156
2013-08-28,64.70999908447266
2013-08-29,65.58000183105469
2013-08-30,63.72999954223633
2013-09-03,64.04000091552734
2013-09-04,64.81999969482422
2013-09-05,65.25
2013-09-06,63.900001525878906
2013-09-09,64.38999938964844
2013-09-10,65.26000213623047
2013-09-11,66.05000305175781
2013-09-12,65.33000183105469
2013-09-13,65.30000305175781
2013-09-16,64.81999969482422
2013-09-17,65.87999725341797
2013-09-18,66.27999877929688
2013-09-19,66.86000061035156
2013-09-20,65.91000366210938
2013-09-23,66.62000274658203
2013-09-24,65.88999938964844
2013-09-25,64.62000274658203
2013-09-26,63.91999816894531
2013-09-27,62.90999984741211
2013-09-30,63.63999938964844
2013-10-01,64.0199966430664
2013-10-02,64.41999816894531
2013-10-03,63.93000030517578
