Date,OMI
2010-01-04,21.601720809936523
2010-01-05,21.30921173095703
2010-01-06,20.957191467285156
2010-01-07,20.813413619995117
2010-01-08,20.739044189453125
2010-01-11,20.917530059814453
2010-01-12,20.877866744995117
2010-01-13,21.096010208129883
2010-01-14,21.061307907104492
2010-01-15,20.620052337646484
2010-01-19,20.967105865478516
2010-01-20,20.729122161865234
2010-01-21,20.57543182373047
2010-01-22,20.16887664794922
2010-01-25,20.352313995361328
2010-01-26,20.228376388549805
2010-01-27,20.19366455078125
2010-01-28,20.030048370361328
2010-01-29,19.87636375427246
2010-02-01,20.12425994873047
2010-02-02,20.426694869995117
2010-02-03,20.86298942565918
2010-02-04,20.808454513549805
2010-02-05,21.418277740478516
2010-02-08,21.26458740234375
2010-02-09,22.01819610595703
2010-02-10,21.636428833007812
2010-02-11,21.839704513549805
2010-02-12,22.30078887939453
2010-02-16,22.677597045898438
2010-02-17,22.77676010131836
2010-02-18,22.92548942565918
2010-02-19,23.00481414794922
2010-02-22,23.19817352294922
2010-02-23,22.727176666259766
2010-02-24,22.50901985168457
2010-02-25,22.370208740234375
2010-02-26,22.13718032836914
2010-03-01,22.528858184814453
2010-03-02,22.553646087646484
2010-03-03,22.246252059936523
2010-03-04,22.261125564575195
2010-03-05,22.593307495117188
2010-03-08,22.479280471801758
2010-03-09,22.469356536865234
2010-03-10,22.45448875427246
2010-03-11,22.302377700805664
2010-03-12,22.167726516723633
2010-03-15,22.56670379638672
2010-03-16,22.661455154418945
2010-03-17,22.68638801574707
2010-03-18,22.746231079101562
2010-03-19,22.71133041381836
2010-03-22,22.985612869262695
2010-03-23,23.1302433013916
2010-03-24,22.71630859375
2010-03-25,22.77614974975586
2010-03-26,22.536771774291992
2010-03-29,22.875900268554688
2010-03-30,23.19009017944336
2010-03-31,23.13522720336914
2010-04-01,22.883380889892578
2010-04-05,23.34717559814453
2010-04-06,23.85586929321289
2010-04-07,23.60152816772461
2010-04-08,23.459392547607422
2010-04-09,23.474349975585938
2010-04-12,23.22001838684082
2010-04-13,23.49679183959961
2010-04-14,23.773574829101562
2010-04-15,23.638927459716797
2010-04-16,23.459392547607422
2010-04-19,23.758617401123047
2010-04-20,24.050365447998047
2010-04-21,23.960601806640625
2010-04-22,23.94563102722168
2010-04-23,24.38700294494629
2010-04-26,23.54167366027832
2010-04-27,23.53420066833496
2010-04-28,23.4519100189209
2010-04-29,24.229900360107422
2010-04-30,23.52671241760254
2010-05-03,24.050365447998047
2010-05-04,23.56411361694336
2010-05-05,23.332223892211914
2010-05-06,22.464462280273438
2010-05-07,21.836084365844727
2010-05-10,22.56171226501465
2010-05-11,22.801090240478516
2010-05-12,23.279863357543945
2010-05-13,23.197568893432617
2010-05-14,22.643997192382812
2010-05-17,23.018030166625977
2010-05-18,22.778648376464844
2010-05-19,23.077878952026367
2010-05-20,22.202640533447266
2010-05-21,22.53926658630371
2010-05-24,22.412097930908203
2010-05-25,21.948293685913086
2010-05-26,21.81363868713379
2010-05-27,22.486906051635742
2010-05-28,22.344768524169922
2010-06-01,21.95577621459961
2010-06-02,22.3896541595459
2010-06-03,22.688884735107422
2010-06-04,21.75379180908203
2010-06-07,21.70890998840332
2010-06-08,21.32740020751953
2010-06-09,21.94081687927246
2010-06-10,22.082950592041016
2010-06-11,22.584915161132812
2010-06-14,22.569866180419922
2010-06-15,22.712860107421875
2010-06-16,22.148427963256836
2010-06-17,22.02048110961914
2010-06-18,21.65172004699707
2010-06-21,21.764604568481445
2010-06-22,21.44852066040039
2010-06-23,21.478622436523438
2010-06-24,21.117387771606445
2010-06-25,21.21522331237793
2010-06-28,21.553882598876953
2010-06-29,21.425947189331055
2010-06-30,21.358211517333984
2010-07-01,21.37327003479004
2010-07-02,21.16254234313965
2010-07-06,20.9819278717041
2010-07-07,21.456050872802734
2010-07-08,21.418415069580078
2010-07-09,21.47109603881836
2010-07-12,21.37327003479004
2010-07-13,21.952747344970703
2010-07-14,21.86996841430664
2010-07-15,22.035533905029297
2010-07-16,21.185115814208984
2010-07-19,20.9819278717041
2010-07-20,21.185115814208984
2010-07-21,20.304601669311523
2010-07-22,20.455120086669922
2010-07-23,20.823881149291992
2010-07-26,21.185115814208984
2010-07-27,20.379859924316406
2010-07-28,20.13150405883789
2010-07-29,20.139036178588867
2010-07-30,20.462642669677734
2010-08-02,20.62067985534668
2010-08-03,20.741100311279297
2010-08-04,20.899131774902344
2010-08-05,20.99696922302246
2010-08-06,21.1324405670166
2010-08-09,21.282957077026367
2010-08-10,20.90666961669922
2010-08-11,20.62067985534668
2010-08-12,20.462642669677734
2010-08-13,20.116455078125
2010-08-16,20.387380599975586
2010-08-17,20.643260955810547
2010-08-18,20.643260955810547
2010-08-19,20.53790283203125
2010-08-20,20.244394302368164
2010-08-23,20.154083251953125
2010-08-24,19.822954177856445
2010-08-25,20.048723220825195
2010-08-26,19.875633239746094
2010-08-27,20.078826904296875
2010-08-30,19.89067840576172
2010-08-31,20.063777923583984
2010-09-01,20.349756240844727
2010-09-02,20.590579986572266
2010-09-03,20.522850036621094
2010-09-07,20.35728645324707
2010-09-08,20.206762313842773
2010-09-09,20.19923973083496
2010-09-10,19.898210525512695
2010-09-13,19.767135620117188
2010-09-14,19.714096069335938
2010-09-15,20.229305267333984
2010-09-16,20.123226165771484
2010-09-17,20.176273345947266
2010-09-20,20.82027244567871
2010-09-21,21.244556427001953
2010-09-22,21.115753173828125
2010-09-23,20.82027244567871
2010-09-24,21.343050003051758
2010-09-27,21.153642654418945
2010-09-28,21.41124725341797
2010-09-29,21.547618865966797
2010-09-30,21.56277084350586
2010-10-01,21.335474014282227
2010-10-04,20.85057830810547
2010-10-05,21.403667449951172
2010-10-06,21.44154167175293
2010-10-07,21.343050003051758
2010-10-08,21.37335968017578
2010-10-11,21.388511657714844
2010-10-12,21.305166244506836
2010-10-13,21.38093376159668
2010-10-14,21.343050003051758
2010-10-15,21.52488899230957
2010-10-18,21.593076705932617
2010-10-19,20.971799850463867
2010-10-20,21.44154167175293
2010-10-21,21.183944702148438
2010-10-22,21.46427345275879
2010-10-25,21.168787002563477
2010-10-26,21.502159118652344
2010-10-27,21.835519790649414
2010-10-28,21.774913787841797
2010-10-29,21.577917098999023
2010-11-01,21.47185707092285
2010-11-02,21.888565063476562
2010-11-03,21.623380661010742
2010-11-04,21.994626998901367
2010-11-05,21.96432876586914
2010-11-08,22.009784698486328
2010-11-09,21.994626998901367
2010-11-10,22.19162368774414
2010-11-11,22.108278274536133
2010-11-12,22.02493667602539
2010-11-15,21.98705291748047
2010-11-16,21.517309188842773
2010-11-17,21.532461166381836
2010-11-18,21.653684616088867
2010-11-19,21.843095779418945
2010-11-22,21.790063858032227
2010-11-23,21.517309188842773
2010-11-24,21.97190284729004
2010-11-26,21.903711318969727
2010-11-29,21.744604110717773
2010-11-30,21.403667449951172
2010-12-01,21.850679397583008
2010-12-02,21.994626998901367
2010-12-03,21.350629806518555
2010-12-06,21.21424674987793
2010-12-07,21.130910873413086
2010-12-08,20.95665168762207
2010-12-09,21.077869415283203
2010-12-10,21.44154167175293
2010-12-13,21.370643615722656
2010-12-14,21.85858917236328
2010-12-15,21.972949981689453
2010-12-16,22.43802833557129
2010-12-17,22.560020446777344
2010-12-20,22.544763565063477
2010-12-21,22.552392959594727
2010-12-22,22.605762481689453
2010-12-23,22.720125198364258
2010-12-27,22.933603286743164
2010-12-28,22.872604370117188
2010-12-29,22.803991317749023
2010-12-30,22.70487403869629
2010-12-31,22.43802833557129
2011-01-03,22.53714370727539
2011-01-04,22.178800582885742
2011-01-05,22.11781120300293
2011-01-06,22.201675415039062
2011-01-07,22.049198150634766
2011-01-10,22.232173919677734
2011-01-11,22.521894454956055
2011-01-12,22.750619888305664
2011-01-13,22.788734436035156
2011-01-14,22.834489822387695
2011-01-18,23.26906967163086
2011-01-19,22.674379348754883
2011-01-20,22.811614990234375
2011-01-21,22.697254180908203
2011-01-24,22.834489822387695
2011-01-25,22.689624786376953
2011-01-26,22.819242477416992
2011-01-27,22.99459457397461
2011-01-28,22.529523849487305
2011-01-31,22.51426887512207
2011-02-01,22.796363830566406
2011-02-02,22.803991317749023
2011-02-03,23.009845733642578
2011-02-04,22.99459457397461
2011-02-07,23.345314025878906
2011-02-08,23.40630340576172
2011-02-09,23.1165771484375
2011-02-10,23.169952392578125
2011-02-11,23.33768081665039
2011-02-14,23.383426666259766
2011-02-15,23.238571166992188
2011-02-16,23.2995662689209
2011-02-17,23.56640625
2011-02-18,23.955244064331055
2011-02-22,23.482547760009766
2011-02-23,23.017465591430664
2011-02-24,23.2004451751709
2011-02-25,23.69602394104004
2011-02-28,23.787511825561523
2011-03-01,23.69602394104004
2011-03-02,23.574037551879883
2011-03-03,24.092483520507812
2011-03-04,23.88663101196289
2011-03-07,23.482547760009766
2011-03-08,23.726518630981445
2011-03-09,24.069604873657227
2011-03-10,23.45204734802246
2011-03-11,23.567157745361328
2011-03-14,23.475074768066406
2011-03-15,23.37530517578125
2011-03-16,23.229496002197266
2011-03-17,23.37530517578125
2011-03-18,23.620874404907227
2011-03-21,24.035276412963867
2011-03-22,23.943187713623047
2011-03-23,23.789710998535156
2011-03-24,24.019933700561523
2011-03-25,24.250160217285156
2011-03-28,24.526418685913086
2011-03-29,24.633853912353516
2011-03-30,24.77967071533203
2011-03-31,24.92546844482422
2011-04-01,25.293834686279297
2011-04-04,25.35523223876953
2011-04-05,25.3015079498291
2011-04-06,25.454988479614258
2011-04-07,25.370574951171875
2011-04-08,25.155704498291016
2011-04-11,25.17871856689453
2011-04-12,25.09431266784668
2011-04-13,25.13267707824707
2011-04-14,25.17871856689453
2011-04-15,25.316852569580078
2011-04-18,25.1863956451416
2011-04-19,25.23244285583496
2011-04-20,25.562427520751953
2011-04-21,25.777297973632812
2011-04-25,25.953798294067383
2011-04-26,25.9307861328125
2011-04-27,26.383560180664062
2011-04-28,26.291467666625977
2011-04-29,26.437271118164062
2011-05-02,26.24542236328125
2011-05-03,26.32984161376953
2011-05-04,25.984495162963867
2011-05-05,25.81566619873047
2011-05-06,25.915435791015625
2011-05-09,26.544706344604492
2011-05-10,26.83633041381836
2011-05-11,26.34518814086914
2011-05-12,27.012836456298828
2011-05-13,26.63679313659668
2011-05-16,26.529369354248047
2011-05-17,26.3912296295166
2011-05-18,26.75190544128418
2011-05-19,26.698192596435547
2011-05-20,26.337505340576172
2011-05-23,25.93845558166504
2011-05-24,25.654510498046875
2011-05-25,26.038227081298828
2011-05-26,26.099611282348633
2011-05-27,26.337505340576172
2011-05-31,26.552383422851562
2011-06-01,25.90775489807129
2011-06-02,25.777297973632812
2011-06-03,25.332197189331055
2011-06-06,25.39359474182129
2011-06-07,25.447311401367188
2011-06-08,25.332197189331055
2011-06-09,25.600797653198242
2011-06-10,25.025236129760742
2011-06-13,25.164220809936523
2011-06-14,25.403593063354492
2011-06-15,25.056123733520508
2011-06-16,25.612070083618164
2011-06-17,25.604345321655273
2011-06-20,25.805105209350586
2011-06-21,25.944089889526367
2011-06-22,25.812828063964844
2011-06-23,25.843721389770508
2011-06-24,25.503965377807617
2011-06-27,25.681560516357422
2011-06-28,26.268396377563477
2011-06-29,26.422822952270508
2011-06-30,26.631303787231445
2011-07-01,26.986488342285156
2011-07-05,27.017375946044922
2011-07-06,27.318513870239258
2011-07-07,27.395729064941406
2011-07-08,27.187240600585938
2011-07-11,26.71623420715332
2011-07-12,26.8861083984375
2011-07-13,26.83977699279785
2011-07-14,26.700790405273438
2011-07-15,26.561809539794922
2011-07-18,26.291555404663086
2011-07-19,26.67763328552246
2011-07-20,26.60041618347168
2011-07-21,26.93243408203125
2011-07-22,26.538639068603516
2011-07-25,25.982696533203125
2011-07-26,23.85930061340332
2011-07-27,23.164371490478516
2011-07-28,23.372852325439453
2011-07-29,23.550439834594727
2011-08-01,23.442340850830078
2011-08-02,23.063989639282227
2011-08-03,23.148923873901367
2011-08-04,22.18374252319336
2011-08-05,22.067922592163086
2011-08-08,20.647171020507812
2011-08-09,21.80538558959961
2011-08-10,20.994638442993164
2011-08-11,22.65475082397461
2011-08-12,22.299564361572266
2011-08-15,22.63158416748047
2011-08-16,22.39222526550293
2011-08-17,22.037036895751953
2011-08-18,21.11817741394043
2011-08-19,20.971471786499023
2011-08-22,21.071855545043945
2011-08-23,21.98298454284668
2011-08-24,22.129688262939453
2011-08-25,21.67412757873535
2011-08-26,22.037036895751953
2011-08-29,22.716520309448242
2011-08-30,22.56209373474121
2011-08-31,22.731969833374023
2011-09-01,22.685638427734375
2011-09-02,22.299564361572266
2011-09-06,22.098804473876953
2011-09-07,22.77056884765625
2011-09-08,22.299564361572266
2011-09-09,21.403879165649414
2011-09-12,21.797666549682617
2011-09-13,22.178730010986328
2011-09-14,22.8164005279541
2011-09-15,22.948596954345703
2011-09-16,23.24410629272461
2011-09-19,22.979698181152344
2011-09-20,23.088581085205078
2011-09-21,22.40424156188965
2011-09-22,21.992080688476562
2011-09-23,22.45867347717285
2011-09-26,22.74641227722168
2011-09-27,23.43074607849121
2011-09-28,22.28759002685547
2011-09-29,22.443130493164062
2011-09-30,22.147615432739258
2011-10-03,20.74005699157715
2011-10-04,22.38091468811035
2011-10-05,22.691972732543945
2011-10-06,22.761966705322266
2011-10-07,22.435344696044922
2011-10-10,23.16634178161621
2011-10-11,22.95637321472168
2011-10-12,23.228551864624023
2011-10-13,23.53183937072754
2011-10-14,23.84290313720703
2011-10-17,22.894163131713867
2011-10-18,23.679595947265625
2011-10-19,23.376304626464844
2011-10-20,23.48518180847168
2011-10-21,24.38726806640625
2011-10-24,24.51169204711914
2011-10-25,23.998432159423828
2011-10-26,22.95637321472168
2011-10-27,23.632936477661133
2011-10-28,24.06842613220215
2011-10-31,23.267431259155273
2011-11-01,22.583099365234375
2011-11-02,22.98748016357422
2011-11-03,23.399641036987305
2011-11-04,23.29076385498047
2011-11-07,23.757360458374023
2011-11-08,24.076196670532227
2011-11-09,23.04969596862793
2011-11-10,23.3140926361084
2011-11-11,24.029542922973633
2011-11-14,23.516284942626953
2011-11-15,23.407419204711914
2011-11-16,23.181896209716797
2011-11-17,22.777517318725586
2011-11-18,22.575332641601562
2011-11-21,22.38091468811035
2011-11-22,22.303150177001953
