Date,GFF
2010-06-03,8.352015495300293
2010-06-04,7.632739067077637
2010-06-07,7.465138912200928
2010-06-08,7.297542572021484
2010-06-09,8.002853393554688
2010-06-10,8.303133010864258
2010-06-11,8.372971534729004
2010-06-14,8.198382377624512
2010-06-15,8.526599884033203
2010-06-16,8.477723121643066
2010-06-17,8.345033645629883
2010-06-18,8.393919944763184
2010-06-21,8.51961898803711
2010-06-22,8.282188415527344
2010-06-23,8.268219947814941
2010-06-24,8.051737785339355
2010-06-25,8.268219947814941
2010-06-28,8.198382377624512
2010-06-29,7.856206893920898
2010-06-30,7.723522186279297
2010-07-01,7.639720916748047
2010-07-02,7.576873779296875
2010-07-06,7.227708339691162
2010-07-07,7.6676554679870605
2010-07-08,7.8003363609313965
2010-07-09,7.898102760314941
2010-07-12,7.765419960021973
2010-07-13,8.352015495300293
2010-07-14,8.296151161193848
2010-07-15,8.393919944763184
2010-07-16,8.149502754211426
2010-07-19,8.289172172546387
2010-07-20,8.764031410217285
2010-07-21,8.798948287963867
2010-07-22,9.07828140258789
2010-07-23,9.36459732055664
2010-07-26,9.49728012084961
2010-07-27,9.518228530883789
2010-07-28,9.371581077575684
2010-07-29,9.420463562011719
2010-07-30,9.469341278076172
2010-08-02,9.581083297729492
2010-08-03,9.67186164855957
2010-08-04,9.825493812561035
2010-08-05,9.797560691833496
2010-08-06,9.713759422302246
2010-08-09,9.76264476776123
2010-08-10,9.643928527832031
2010-08-11,9.071298599243164
2010-08-12,8.819901466369629
2010-08-13,8.359000205993652
2010-08-16,8.561515808105469
2010-08-17,8.903695106506348
2010-08-18,8.945597648620605
2010-08-19,8.708168983459473
2010-08-20,8.589451789855957
2010-08-23,8.079668998718262
2010-08-24,7.9260382652282715
2010-08-25,7.905086994171143
2010-08-26,7.884139060974121
2010-08-27,8.093636512756348
2010-08-30,7.863186359405518
2010-08-31,7.465138912200928
2010-09-01,7.96095609664917
2010-09-02,8.100622177124023
2010-09-03,8.310117721557617
2010-09-07,8.079668998718262
2010-09-08,8.198382377624512
2010-09-09,8.170451164245605
2010-09-10,8.21235466003418
2010-09-13,8.512636184692383
2010-09-14,8.400898933410645
2010-09-15,8.61039924621582
2010-09-16,8.275198936462402
2010-09-17,8.205368995666504
2010-09-20,8.282188415527344
2010-09-21,8.135534286499023
2010-09-22,8.030786514282227
2010-09-23,7.912069797515869
2010-09-24,8.268219947814941
2010-09-27,8.324085235595703
2010-09-28,8.505651473999023
2010-09-29,8.554533958435059
2010-09-30,8.512636184692383
2010-10-01,8.554533958435059
2010-10-04,8.386933326721191
2010-10-05,8.826881408691406
2010-10-06,8.812918663024902
2010-10-07,8.764031410217285
2010-10-08,8.980513572692871
2010-10-11,8.987497329711914
2010-10-12,8.959565162658691
2010-10-13,9.287778854370117
2010-10-14,9.210963249206543
2010-10-15,8.931632041931152
2010-10-18,8.777999877929688
2010-10-19,8.596434593200684
2010-10-20,8.533581733703613
2010-10-21,8.617382049560547
2010-10-22,8.673250198364258
2010-10-25,8.757050514221191
2010-10-26,8.729117393493652
2010-10-27,8.477723121643066
2010-10-28,8.359000205993652
2010-10-29,8.23330307006836
2010-11-01,8.289172172546387
2010-11-02,8.833867073059082
2010-11-03,8.945597648620605
2010-11-04,9.252863883972168
2010-11-05,9.406495094299316
2010-11-08,9.329679489135742
2010-11-09,9.245878219604492
2010-11-10,9.36459732055664
2010-11-11,9.406495094299316
2010-11-12,9.210963249206543
2010-11-15,9.30174446105957
2010-11-16,8.994479179382324
2010-11-17,8.729117393493652
2010-11-18,8.987497329711914
2010-11-19,8.9176664352417
2010-11-22,8.868780136108398
2010-11-23,8.701180458068848
2010-11-24,8.889728546142578
2010-11-26,8.889728546142578
2010-11-29,8.547552108764648
2010-11-30,8.463747024536133
2010-12-01,8.63832950592041
2010-12-02,8.62436580657959
2010-12-03,8.463747024536133
2010-12-06,8.386933326721191
2010-12-07,8.331069946289062
2010-12-08,8.365985870361328
2010-12-09,8.421853065490723
2010-12-10,8.575483322143555
2010-12-13,8.582467079162598
2010-12-14,8.666268348693848
2010-12-15,8.617382049560547
2010-12-16,8.589451789855957
2010-12-17,8.400898933410645
2010-12-20,8.456769943237305
2010-12-21,8.701180458068848
2010-12-22,8.708168983459473
2010-12-23,8.694198608398438
2010-12-27,8.771018028259277
2010-12-28,8.736100196838379
2010-12-29,8.903695106506348
2010-12-30,8.938616752624512
2010-12-31,8.896713256835938
2011-01-03,9.176050186157227
2011-01-04,8.840848922729492
2011-01-05,9.008444786071777
2011-01-06,8.805931091308594
2011-01-07,8.71514892578125
2011-01-10,8.729117393493652
2011-01-11,8.582467079162598
2011-01-12,8.393919944763184
2011-01-13,8.407882690429688
2011-01-14,8.310117721557617
2011-01-18,8.338052749633789
2011-01-19,8.170451164245605
2011-01-20,8.030786514282227
2011-01-21,7.856206893920898
2011-01-24,7.870172023773193
2011-01-25,8.04475212097168
2011-01-26,8.365985870361328
2011-01-27,8.386933326721191
2011-01-28,8.051737785339355
2011-01-31,8.128555297851562
2011-02-01,8.296151161193848
2011-02-02,8.219334602355957
2011-02-03,7.905086994171143
2011-02-04,8.058721542358398
2011-02-07,8.191400527954102
2011-02-08,8.310117721557617
2011-02-09,8.491683006286621
2011-02-10,8.63135051727295
2011-02-11,8.694198608398438
2011-02-14,8.736100196838379
2011-02-15,8.701180458068848
2011-02-16,8.659281730651855
2011-02-17,8.826881408691406
2011-02-18,8.798948287963867
2011-02-22,8.554533958435059
2011-02-23,8.338052749633789
2011-02-24,8.352015495300293
2011-02-25,8.379951477050781
2011-02-28,8.421853065490723
2011-03-01,8.372971534729004
2011-03-02,8.4288330078125
2011-03-03,9.008444786071777
2011-03-04,8.812918663024902
2011-03-07,8.652299880981445
2011-03-08,8.92464542388916
2011-03-09,8.896713256835938
2011-03-10,8.561515808105469
2011-03-11,8.470733642578125
2011-03-14,8.777999877929688
2011-03-15,8.645318031311035
2011-03-16,8.596434593200684
2011-03-17,8.777999877929688
2011-03-18,8.861801147460938
2011-03-21,9.064314842224121
2011-03-22,9.162077903747559
2011-03-23,9.0852632522583
2011-03-24,9.015429496765137
2011-03-25,9.183028221130371
2011-03-28,8.938616752624512
2011-03-29,9.029398918151855
2011-03-30,9.2039794921875
2011-03-31,9.169062614440918
2011-04-01,9.287778854370117
2011-04-04,9.280797958374023
2011-04-05,9.190013885498047
2011-04-06,9.29476547241211
2011-04-07,9.196995735168457
2011-04-08,8.889728546142578
2011-04-11,8.882749557495117
2011-04-12,8.805931091308594
2011-04-13,8.645318031311035
2011-04-14,8.694198608398438
2011-04-15,8.729117393493652
2011-04-18,8.596434593200684
2011-04-19,8.582467079162598
2011-04-20,8.805931091308594
2011-04-21,8.861801147460938
2011-04-25,8.854814529418945
2011-04-26,8.889728546142578
2011-04-27,8.87576675415039
2011-04-28,9.015429496765137
2011-04-29,8.896713256835938
2011-05-02,8.708168983459473
2011-05-03,8.533581733703613
2011-05-04,8.331069946289062
2011-05-05,8.261236190795898
2011-05-06,7.898102760314941
2011-05-09,8.093636512756348
2011-05-10,8.282188415527344
2011-05-11,7.995872497558594
2011-05-12,7.940004825592041
2011-05-13,7.82827091217041
2011-05-16,7.527989387512207
2011-05-17,7.255640506744385
2011-05-18,7.458155632019043
2011-05-19,7.416255950927734
2011-05-20,7.31151008605957
2011-05-23,7.108991622924805
2011-05-24,6.9832940101623535
2011-05-25,7.108991622924805
2011-05-26,7.1578755378723145
2011-05-27,7.220724582672119
2011-05-31,7.395307540893555
2011-06-01,6.955360412597656
2011-06-02,7.060108184814453
2011-06-03,6.9902753829956055
2011-06-06,6.941391468048096
2011-06-07,6.857593059539795
2011-06-08,6.843625068664551
2011-06-09,6.857593059539795
2011-06-10,6.864576816558838
2011-06-13,7.039157390594482
2011-06-14,6.955360412597656
2011-06-15,6.878543376922607
2011-06-16,6.9064764976501465
2011-06-17,6.794745445251465
2011-06-20,6.8226776123046875
2011-06-21,6.962344646453857
2011-06-22,6.836643218994141
2011-06-23,6.871561527252197
2011-06-24,6.8226776123046875
2011-06-27,6.899493217468262
2011-06-28,6.892509937286377
2011-06-29,7.0182108879089355
2011-06-30,7.039157390594482
2011-07-01,7.1997761726379395
2011-07-05,7.234691143035889
2011-07-06,7.102011203765869
2011-07-07,7.1578755378723145
2011-07-08,6.969324588775635
2011-07-11,6.850611686706543
2011-07-12,6.752845764160156
2011-07-13,6.836643218994141
2011-07-14,6.857593059539795
2011-07-15,6.745859146118164
2011-07-18,6.738876819610596
2011-07-19,6.808712005615234
2011-07-20,6.920444011688232
2011-07-21,6.969324588775635
2011-07-22,6.927424907684326
2011-07-25,7.039157390594482
2011-07-26,6.934409141540527
2011-07-27,6.8296613693237305
2011-07-28,6.634127616882324
2011-07-29,6.599212169647217
2011-08-01,6.627143383026123
2011-08-02,6.319881439208984
2011-08-03,6.096415996551514
2011-08-04,5.9218316078186035
2011-08-05,5.879931449890137
2011-08-08,5.188586235046387
2011-08-09,5.453952312469482
2011-08-10,5.0628886222839355
2011-08-11,5.195570468902588
2011-08-12,5.216519832611084
2011-08-15,5.426019668579102
2011-08-16,5.286354064941406
2011-08-17,5.342219352722168
2011-08-18,4.916240215301514
2011-08-19,4.98607063293457
2011-08-22,5.000037670135498
2011-08-23,5.426019668579102
2011-08-24,5.558700084686279
2011-08-25,5.370151996612549
2011-08-26,5.446969032287598
2011-08-29,5.942782878875732
2011-08-30,6.145298480987549
2011-08-31,6.103396892547607
2011-09-01,5.942782878875732
2011-09-02,5.544732570648193
2011-09-06,5.537752628326416
2011-09-07,5.956750392913818
2011-09-08,5.8380303382873535
2011-09-09,5.57965087890625
2011-09-12,5.817083835601807
2011-09-13,6.01959753036499
2011-09-14,6.2430620193481445
2011-09-15,6.3757476806640625
2011-09-16,6.096415996551514
2011-09-19,5.879931449890137
2011-09-20,5.803116798400879
2011-09-21,5.446969032287598
2011-09-22,5.300319671630859
2011-09-23,5.537752628326416
2011-09-26,5.789147853851318
2011-09-27,5.956750392913818
2011-09-28,5.642500877380371
2011-09-29,5.858983039855957
2011-09-30,5.712334156036377
2011-10-03,5.307301998138428
2011-10-04,6.047530651092529
2011-10-05,6.1383137702941895
2011-10-06,6.124346733093262
2011-10-07,5.865965843200684
2011-10-10,6.326862812042236
2011-10-11,6.354797840118408
2011-10-12,6.298930644989014
2011-10-13,6.312893867492676
2011-10-14,6.529376983642578
2011-10-17,6.1383137702941895
2011-10-18,6.634127616882324
2011-10-19,6.4246296882629395
2011-10-20,6.3757476806640625
2011-10-21,6.550326824188232
2011-10-24,6.871561527252197
2011-10-25,6.494460105895996
2011-10-26,6.689994812011719
2011-10-27,7.325473785400391
2011-10-28,6.94837760925293
2011-10-31,6.613178730010986
2011-11-01,6.096415996551514
2011-11-02,6.4246296882629395
2011-11-03,6.606197357177734
2011-11-04,6.3338470458984375
2011-11-07,6.4246296882629395
2011-11-08,6.578263282775879
2011-11-09,6.089432239532471
2011-11-10,6.201165199279785
2011-11-11,6.515413761138916
2011-11-14,6.236081123352051
2011-11-15,6.159264087677002
2011-11-16,6.089432239532471
2011-11-17,5.942782878875732
2011-11-18,6.361778736114502
2011-11-21,6.1383137702941895
2011-11-22,5.998650074005127
2011-11-23,5.733283996582031
2011-11-25,5.600277900695801
2011-11-28,5.8662896156311035
2011-11-29,5.8662896156311035
2011-11-30,6.56632661819458
2011-12-01,6.4753217697143555
2011-12-02,6.468318462371826
2011-12-05,6.4263176918029785
2011-12-06,6.517324924468994
2011-12-07,6.559324741363525
2011-12-08,6.314311981201172
2011-12-09,6.615327835083008
2011-12-12,6.440319538116455
2011-12-13,6.286310195922852
2011-12-14,5.999295711517334
2011-12-15,6.314311981201172
2011-12-16,6.062301158905029
2011-12-19,5.817286968231201
2011-12-20,6.125303745269775
2011-12-21,6.300312042236328
2011-12-22,6.433318138122559
2011-12-23,6.510321617126465
2011-12-27,6.4613189697265625
2011-12-28,6.153303146362305
2011-12-29,6.4263176918029785
2011-12-30,6.3913164138793945
2012-01-03,6.615327835083008
2012-01-04,6.559324741363525
2012-01-05,6.5383219718933105
2012-01-06,6.559324741363525
2012-01-09,6.5873260498046875
2012-01-10,6.818336486816406
2012-01-11,6.951343059539795
2012-01-12,7.238356590270996
2012-01-13,7.035347938537598
2012-01-17,7.042349338531494
2012-01-18,7.30136251449585
2012-01-19,7.357364654541016
2012-01-20,7.3433613777160645
2012-01-23,7.168354511260986
2012-01-24,7.371362686157227
2012-01-25,7.539371013641357
2012-01-26,7.322359561920166
2012-01-27,7.315359115600586
2012-01-30,7.070347785949707
2012-01-31,6.979343891143799
2012-02-01,7.070347785949707
2012-02-02,7.3503642082214355
2012-02-03,7.462367534637451
2012-02-06,7.413366794586182
2012-02-07,7.378366470336914
2012-02-08,7.448366641998291
2012-02-09,7.476367473602295
2012-02-10,7.357364654541016
2012-02-13,7.679379940032959
2012-02-14,7.434365749359131
2012-02-15,7.392368793487549
2012-02-16,7.721382141113281
2012-02-17,7.770384788513184
2012-02-21,7.70738410949707
2012-02-22,7.581374168395996
2012-02-23,7.952394962310791
2012-02-24,7.538647174835205
2012-02-27,7.657861709594727
2012-02-28,7.650846481323242
2012-02-29,7.496565818786621
2012-03-01,7.398392200469971
2012-03-02,7.012691020965576
2012-03-05,7.005676746368408
2012-03-06,6.669072151184082
2012-03-07,6.80231237411499
2012-03-08,6.970616817474365
2012-03-09,7.1950225830078125
2012-03-12,7.398392200469971
2012-03-13,7.749024391174316
2012-03-14,7.706949234008789
2012-03-15,7.9664201736450195
2012-03-16,7.566695213317871
2012-03-19,7.664874076843262
2012-03-20,7.461503028869629
2012-03-21,7.447477340698242
2012-03-22,7.335273742675781
2012-03-23,7.440467357635498
2012-03-26,7.608771800994873
2012-03-27,7.608771800994873
2012-03-28,7.692923545837402
2012-03-29,7.62980842590332
2012-03-30,7.503578186035156
2012-04-02,7.510592937469482
2012-04-03,7.286189556121826
2012-04-04,7.152947425842285
2012-04-05,7.131908893585205
2012-04-09,7.005676746368408
2012-04-10,6.690108299255371
2012-04-11,6.865426540374756
2012-04-12,7.124897003173828
2012-04-13,6.921529293060303
2012-04-16,6.991652965545654
2012-04-17,7.089829444885254
2012-04-18,6.795299053192139
2012-04-19,6.605955123901367
2012-04-20,6.809321403503418
2012-04-23,6.549853324890137
2012-04-24,6.774260997772217
2012-04-25,6.935553073883057
2012-04-26,6.935553073883057
2012-04-27,7.166970252990723
2012-04-30,6.949575901031494
2012-05-01,6.788285255432129
2012-05-02,6.942566394805908
2012-05-03,6.704134941101074
2012-05-04,6.444664478302002
2012-05-07,6.542840480804443
2012-05-08,6.479726314544678
2012-05-09,6.2483086585998535
2012-05-10,6.108057498931885
2012-05-11,6.037929058074951
2012-05-14,5.8275465965271
2012-05-15,5.834558963775635
2012-05-16,5.757421493530273
2012-05-17,5.603140354156494
2012-05-18,5.631191730499268
2012-05-21,5.694308280944824
2012-05-22,5.469900608062744
2012-05-23,5.504963397979736
2012-05-24,5.554177284240723
2012-05-25,5.497933387756348
2012-05-29,5.715882778167725
2012-05-30,5.54714822769165
2012-05-31,5.631514072418213
2012-06-01,5.301076412200928
2012-06-04,5.4065351486206055
2012-06-05,5.476841449737549
2012-06-06,5.779156684875488
2012-06-07,5.7229132652282715
2012-06-08,5.758065223693848
2012-06-11,5.533085346221924
2012-06-12,5.610422134399414
2012-06-13,5.511994361877441
2012-06-14,5.5963616371154785
2012-06-15,5.540116310119629
2012-06-18,5.5612077713012695
2012-06-19,5.786188125610352
2012-06-20,5.687756061553955
2012-06-21,5.490900039672852
2012-06-22,5.758065223693848
2012-06-25,5.7229132652282715
2012-06-26,5.786188125610352
2012-06-27,5.997106552124023
2012-06-28,5.905707836151123
2012-06-29,6.032259464263916
2012-07-02,6.032259464263916
2012-07-03,6.081470966339111
2012-07-05,6.109597206115723
2012-07-06,5.983043670654297
2012-07-09,6.032259464263916
2012-07-10,6.046319484710693
2012-07-11,6.046319484710693
2012-07-12,6.109597206115723
2012-07-13,6.2431769371032715
2012-07-16,6.39785099029541
2012-07-17,6.355666160583496
2012-07-18,6.510340690612793
2012-07-19,6.40487813949585
2012-07-20,6.503309726715088
2012-07-23,6.39785099029541
2012-07-24,6.179900646209717
2012-07-25,6.0533528327941895
2012-07-26,6.165841102600098
2012-07-27,6.51737117767334
2012-07-30,6.3205132484436035
2012-07-31,6.179900646209717
2012-08-01,5.884614944458008
2012-08-02,5.8705573081970215
2012-08-03,6.946237564086914
2012-08-06,7.199337005615234
2012-08-07,7.072787284851074
2012-08-08,6.960299968719482
2012-08-09,6.974360466003418
2012-08-10,6.939207077026367
2012-08-13,6.932175636291504
2012-08-14,6.79156494140625
2012-08-15,6.981388568878174
2012-08-16,7.030602931976318
2012-08-17,7.023571968078613
2012-08-20,7.030602931976318
2012-08-21,6.960299968719482
2012-08-22,6.918115139007568
2012-08-23,6.763440132141113
2012-08-24,6.791621685028076
2012-08-27,6.798667907714844
2012-08-28,6.805710315704346
2012-08-29,6.819802761077881
2012-08-30,6.784576416015625
2012-08-31,6.812756538391113
2012-09-04,6.890254020690918
2012-09-05,6.883212566375732
2012-09-06,7.052298069000244
2012-09-07,6.995935916900635
2012-09-10,7.024118423461914
2012-09-11,6.974798679351807
2012-09-12,7.045250415802002
2012-09-13,7.129794597625732
2012-09-14,7.263657093048096
2012-09-17,7.256611347198486
2012-09-18,7.3552422523498535
2012-09-19,7.425692081451416
2012-09-20,7.538418769836426
2012-09-21,7.686367511749268
2012-09-24,7.756822109222412
2012-09-25,7.277745246887207
2012-09-26,7.073432922363281
2012-09-27,7.383425235748291
2012-09-28,7.256611347198486
2012-10-01,7.284792900085449
2012-10-02,7.679324150085449
2012-10-03,7.5665998458862305
2012-10-04,7.608871936798096
2012-10-05,7.404559135437012
2012-10-08,7.2213826179504395
2012-10-09,6.911391735076904
2012-10-10,7.108658313751221
2012-10-11,7.122748374938965
2012-10-12,7.038207054138184
2012-10-15,7.136839866638184
2012-10-16,7.122748374938965
2012-10-17,7.348199367523193
2012-10-18,7.1720662117004395
2012-10-19,6.890254020690918
2012-10-22,6.847986698150635
2012-10-23,6.855030059814453
2012-10-24,6.967752456665039
2012-10-25,7.002979278564453
2012-10-26,6.988887310028076
2012-10-31,7.150931358337402
2012-11-01,7.320018768310547
2012-11-02,6.981845378875732
2012-11-05,7.06638765335083
2012-11-06,7.052298069000244
2012-11-07,6.671853542327881
2012-11-08,6.50276517868042
2012-11-09,6.46754264831543
2012-11-12,6.439360618591309
2012-11-13,6.277319431304932
2012-11-14,5.67847204208374
2012-11-15,5.734836578369141
2012-11-16,5.939147472381592
2012-11-19,6.1152777671813965
2012-11-20,6.150503158569336
2012-11-21,6.594355583190918
2012-11-23,6.819802761077881
2012-11-26,6.911391735076904
2012-11-27,6.929049968719482
2012-11-28,6.921988010406494
2012-11-29,7.084442138671875
2012-11-30,7.331654071807861
2012-12-03,7.465857982635498
2012-12-04,7.458796501159668
2012-12-05,7.48704719543457
2012-12-06,7.515298366546631
2012-12-07,7.557679176330566
2012-12-10,7.607122421264648
2012-12-11,7.670691013336182
2012-12-12,7.458796501159668
2012-12-13,7.352848052978516
2012-12-14,7.451730251312256
2012-12-17,7.656567573547363
2012-12-18,7.76251220703125
2012-12-19,7.64243745803833
2012-12-20,7.748390197753906
2012-12-21,7.76957368850708
2012-12-24,7.76957368850708
2012-12-26,7.67775297164917
2012-12-27,7.635376930236816
2012-12-28,7.557679176330566
2012-12-31,8.094486236572266
2013-01-02,8.334636688232422
2013-01-03,8.278129577636719
2013-01-04,8.306384086608887
2013-01-07,8.249876976013184
2013-01-08,8.221625328063965
2013-01-09,8.242814064025879
2013-01-10,8.348758697509766
2013-01-11,8.369956016540527
2013-01-14,8.32757568359375
2013-01-15,8.32757568359375
2013-01-16,8.36289119720459
2013-01-17,8.62423038482666
2013-01-18,8.560659408569336
2013-01-22,8.468839645385742
2013-01-23,8.461772918701172
2013-01-24,8.497090339660645
2013-01-25,8.51121997833252
2013-01-28,8.412331581115723
2013-01-29,8.475902557373047
2013-01-30,8.334636688232422
2013-01-31,8.334636688232422
2013-02-01,8.334636688232422
2013-02-04,7.9885382652282715
2013-02-05,8.045042037963867
2013-02-06,7.967349529266357
2013-02-07,8.094486236572266
2013-02-08,8.05916976928711
2013-02-11,8.101551055908203
2013-02-12,8.278129577636719
2013-02-13,8.235751152038574
2013-02-14,8.165116310119629
2013-02-15,8.228687286376953
2013-02-19,8.221625328063965
2013-02-20,7.875523090362549
2013-02-21,7.924971103668213
2013-02-22,8.094486236572266
2013-02-25,7.779483795166016
2013-02-26,7.970609188079834
2013-02-27,7.970609188079834
2013-02-28,7.977689743041992
2013-03-01,8.1192626953125
2013-03-04,7.906900405883789
2013-03-05,8.31038761138916
2013-03-06,8.338701248168945
2013-03-07,8.395333290100098
2013-03-08,8.501508712768555
2013-03-11,8.4094877243042
2013-03-12,8.359940528869629
2013-03-13,8.416565895080566
2013-03-14,8.451963424682617
2013-03-15,8.444880485534668
2013-03-18,8.26083755493164
2013-03-19,8.338701248168945
2013-03-20,8.494431495666504
2013-03-21,8.494431495666504
2013-03-22,8.402409553527832
2013-03-25,8.388253211975098
2013-03-26,8.37409496307373
2013-03-27,8.501508712768555
2013-03-28,8.437804222106934
2013-04-01,7.991844654083252
2013-04-02,7.991844654083252
2013-04-03,7.921058177947998
2013-04-04,7.963528633117676
2013-04-05,7.892741680145264
2013-04-08,7.942296028137207
2013-04-09,7.843194961547852
2013-04-10,8.1192626953125
2013-04-11,7.9989237785339355
2013-04-12,7.850272178649902
2013-04-15,7.4043145179748535
2013-04-16,7.701618194580078
2013-04-17,7.4326276779174805
2013-04-18,7.3122878074646
2013-04-19,7.2910566329956055
2013-04-22,7.213189601898193
2013-04-23,7.2202677726745605
2013-04-24,7.213189601898193
2013-04-25,7.163637161254883
2013-04-26,7.078693389892578
2013-04-29,7.255661964416504
2013-04-30,7.2910566329956055
2013-05-01,6.937119483947754
2013-05-02,7.071613788604736
2013-05-03,7.326448440551758
2013-05-06,7.418467998504639
2013-05-07,7.468020915985107
2013-05-08,7.595439910888672
2013-05-09,7.609599590301514
2013-05-10,7.630832195281982
2013-05-13,7.6379075050354
2013-05-14,7.72993278503418
2013-05-15,7.814881324768066
2013-05-16,7.843194961547852
2013-05-17,8.197127342224121
2013-05-20,8.204204559326172
2013-05-21,8.274994850158691
2013-05-22,8.24667739868164
2013-05-23,8.356636047363281
2013-05-24,8.39210319519043
2013-05-28,8.491422653198242
2013-05-29,8.278603553771973
2013-05-30,8.264410972595215
2013-05-31,8.186380386352539
2013-06-03,8.250226020812988
2013-06-04,8.12962818145752
2013-06-05,7.923903465270996
2013-06-06,8.009032249450684
2013-06-07,8.037406921386719
2013-06-10,8.094158172607422
2013-06-11,7.902623176574707
2013-06-12,7.774930953979492
2013-06-13,7.9097161293029785
2013-06-14,7.789120197296143
2013-06-17,7.9097161293029785
2013-06-18,8.158004760742188
2013-06-19,7.888437271118164
2013-06-20,7.455705165863037
2013-06-21,7.53373908996582
2013-06-24,7.498269557952881
2013-06-25,7.7678399085998535
2013-06-26,7.7678399085998535
2013-06-27,7.959376335144043
2013-06-28,7.980655193328857
2013-07-01,8.12962818145752
2013-07-02,8.158004760742188
2013-07-03,8.228943824768066
2013-07-05,8.349540710449219
2013-07-08,8.37082576751709
2013-07-09,8.463044166564941
2013-07-10,8.420479774475098
2013-07-11,8.519795417785645
2013-07-12,8.569451332092285
2013-07-15,8.654580116271973
2013-07-16,8.718423843383789
2013-07-17,8.654580116271973
2013-07-18,8.760988235473633
2013-07-19,8.831925392150879
2013-07-22,8.853211402893066
2013-07-23,8.881587982177734
2013-07-24,8.81064510345459
2013-07-25,8.746800422668457
2013-07-26,8.477235794067383
2013-07-29,8.44885540008545
2013-07-30,8.484323501586914
2013-07-31,8.441760063171387
2013-08-01,8.562360763549805
2013-08-02,8.590734481811523
2013-08-05,8.725517272949219
2013-08-06,8.356636047363281
2013-08-07,8.306977272033691
2013-08-08,8.385008811950684
2013-08-09,8.285694122314453
2013-08-12,8.250226020812988
2013-08-13,8.250226020812988
2013-08-14,8.158004760742188
2013-08-15,7.945184707641602
2013-08-16,7.867154121398926
2013-08-19,7.831686973571777
2013-08-20,8.172195434570312
2013-08-21,8.087065696716309
2013-08-22,8.491422653198242
2013-08-23,8.395451545715332
2013-08-26,8.459426879882812
2013-08-27,8.125317573547363
2013-08-28,8.153752326965332
2013-08-29,8.324361801147461
2013-08-30,7.840966701507568
2013-09-03,7.869401454925537
2013-09-04,7.819638729095459
2013-09-05,8.032901763916016
2013-09-06,8.018686294555664
2013-09-09,8.459426879882812
