Date,BHB
2010-04-15,7.685146331787109
2010-04-16,7.618027210235596
2010-04-19,7.638680934906006
2010-04-20,7.700636863708496
2010-04-21,7.6644978523254395
2010-04-22,7.744524955749512
2010-04-23,7.69288969039917
2010-04-26,7.736776828765869
2010-04-27,7.744524955749512
2010-04-28,7.6051201820373535
2010-04-29,7.7703399658203125
2010-04-30,7.589630603790283
2010-05-03,7.744524955749512
2010-05-04,7.790989398956299
2010-05-05,7.636098384857178
2010-05-06,7.2282209396362305
2010-05-07,7.254035949707031
2010-05-10,7.525094509124756
2010-05-11,7.651587963104248
2010-05-12,7.873597145080566
2010-05-13,7.84778356552124
2010-05-14,7.7540459632873535
2010-05-17,7.777481555938721
2010-05-18,7.397328853607178
2010-05-19,7.212460517883301
2010-05-20,7.038008213043213
2010-05-21,7.056233882904053
2010-05-24,6.8609538078308105
2010-05-25,6.743781566619873
2010-05-26,6.7698211669921875
2010-05-27,6.821894645690918
2010-05-28,6.939066410064697
2010-06-01,6.886989116668701
2010-06-02,7.0145745277404785
2010-06-03,7.030197620391846
2010-06-04,6.873971462249756
2010-06-07,6.834913730621338
2010-06-08,6.837516784667969
2010-06-09,6.939066410064697
2010-06-10,6.975520133972168
2010-06-11,7.019782066345215
2010-06-14,6.923442363739014
2010-06-15,7.006763935089111
2010-06-16,6.931252479553223
2010-06-17,6.954686641693115
2010-06-18,6.913028240203857
2010-06-21,6.915632247924805
2010-06-22,6.894800186157227
2010-06-23,6.834913730621338
2010-06-24,6.689101696014404
2010-06-25,6.610988616943359
2010-06-28,6.613593101501465
2010-06-29,6.561517238616943
2010-06-30,6.501630783081055
2010-07-01,6.53548002243042
2010-07-02,6.530273914337158
2010-07-06,6.512045860290527
2010-07-07,6.514647960662842
2010-07-08,6.624007225036621
2010-07-09,6.574537754058838
2010-07-12,6.53548002243042
2010-07-13,6.62661075592041
2010-07-14,6.6734795570373535
2010-07-15,6.743781566619873
2010-07-16,6.665666580200195
2010-07-19,6.886989116668701
2010-07-20,6.965102672576904
2010-07-21,6.98072624206543
2010-07-22,7.030197620391846
2010-07-23,7.186423301696777
2010-07-26,7.058839321136475
2010-07-27,6.978123664855957
2010-07-28,6.902613639831543
2010-07-29,7.038008213043213
2010-07-30,6.985934257507324
2010-08-02,7.043215274810791
2010-08-03,7.196837425231934
2010-08-04,7.274950981140137
2010-08-05,7.277555465698242
2010-08-06,7.287970542907715
2010-08-09,7.19163179397583
2010-08-10,7.420765399932861
2010-08-11,7.420765399932861
2010-08-12,7.319215774536133
2010-08-13,7.3297319412231445
2010-08-16,7.4085693359375
2010-08-17,7.487415790557861
2010-08-18,7.3323564529418945
2010-08-19,7.429595947265625
2010-08-20,7.319215774536133
2010-08-23,7.282424449920654
2010-08-24,7.282424449920654
2010-08-25,7.4085693359375
2010-08-26,7.358635902404785
2010-08-27,7.356009483337402
2010-08-30,7.3139567375183105
2010-08-31,7.3060760498046875
2010-09-01,7.3060760498046875
2010-09-02,7.384921550750732
2010-09-03,7.363893032073975
2010-09-07,7.434851169586182
2010-09-08,7.358635902404785
2010-09-09,7.471642971038818
2010-09-10,7.3297319412231445
2010-09-13,7.340243816375732
2010-09-14,7.3060760498046875
2010-09-15,7.287679672241211
2010-09-16,7.353383541107178
2010-09-17,7.22986364364624
2010-09-20,7.143136501312256
2010-09-21,7.179925918579102
2010-09-22,7.135248184204102
2010-09-23,7.108968257904053
2010-09-24,7.195697784423828
2010-09-27,7.21146297454834
2010-09-28,7.214092254638672
2010-09-29,7.356009483337402
2010-09-30,7.279796600341797
2010-10-01,7.266655445098877
2010-10-04,7.095829010009766
2010-10-05,7.198324203491211
2010-10-06,7.3323564529418945
2010-10-07,7.187811851501465
2010-10-08,7.256141185760498
2010-10-11,7.358635902404785
2010-10-12,7.384921550750732
2010-10-13,7.3297319412231445
2010-10-14,7.27716588973999
2010-10-15,7.327095985412598
2010-10-18,7.271908760070801
2010-10-19,7.200952053070068
2010-10-20,7.3060760498046875
2010-10-21,7.235116958618164
2010-10-22,7.279796600341797
2010-10-25,7.292937278747559
2010-10-26,7.3297319412231445
2010-10-27,7.292937278747559
2010-10-28,7.103713512420654
2010-10-29,7.1457624435424805
2010-11-01,7.392801761627197
2010-11-02,7.308703899383545
2010-11-03,7.187811851501465
2010-11-04,7.214092254638672
2010-11-05,7.187811851501465
2010-11-08,7.200952053070068
2010-11-09,7.174671649932861
2010-11-10,7.214092254638672
2010-11-11,7.240372657775879
2010-11-12,7.231090068817139
2010-11-15,7.231090068817139
2010-11-16,7.247007369995117
2010-11-17,7.170052528381348
2010-11-18,7.2788519859313965
2010-11-19,7.268238067626953
2010-11-22,7.244353294372559
2010-11-23,7.231090068817139
2010-11-24,7.228432655334473
2010-11-26,7.204548358917236
2010-11-29,7.231090068817139
2010-11-30,7.225777626037598
2010-12-01,7.244353294372559
2010-12-02,7.284157752990723
2010-12-03,7.231090068817139
2010-12-06,7.244353294372559
2010-12-07,7.231090068817139
2010-12-08,7.225777626037598
2010-12-09,7.244353294372559
2010-12-10,7.231090068817139
2010-12-13,7.233738422393799
2010-12-14,7.313347816467285
2010-12-15,7.321308612823486
2010-12-16,7.427454948425293
2010-12-17,7.653010845184326
2010-12-20,7.350498676300049
2010-12-21,7.36376953125
2010-12-22,7.36376953125
2010-12-23,7.38764762878418
2010-12-27,7.40356969833374
2010-12-28,7.509716987609863
2010-12-29,7.714044570922852
2010-12-30,7.668931484222412
2010-12-31,7.708737373352051
2011-01-03,7.690161228179932
2011-01-04,7.740579605102539
2011-01-05,7.722004413604736
2011-01-06,7.772421360015869
2011-01-07,7.745885848999023
2011-01-10,7.722004413604736
2011-01-11,7.732618808746338
2011-01-12,7.767114639282227
2011-01-13,7.753847122192383
2011-01-14,7.838763236999512
2011-01-18,7.921026229858398
2011-01-19,7.96082878112793
2011-01-20,7.918372631072998
2011-01-21,7.902449131011963
2011-01-24,7.99532413482666
2011-01-25,7.9289870262146
2011-01-26,7.878567695617676
2011-01-27,7.8891801834106445
2011-01-28,7.775076389312744
2011-01-31,7.804264545440674
2011-02-01,7.775076389312744
2011-02-02,7.775076389312744
2011-02-03,7.7909979820251465
2011-02-04,7.722004413604736
2011-02-07,7.761809825897217
2011-02-08,7.7909979820251465
2011-02-09,7.775076389312744
2011-02-10,7.814879417419434
2011-02-11,7.814879417419434
2011-02-14,7.774705410003662
2011-02-15,7.865763187408447
2011-02-16,7.806844234466553
2011-02-17,7.793455600738525
2011-02-18,7.8336286544799805
2011-02-22,7.780066967010498
2011-02-23,7.806844234466553
2011-02-24,7.7666707038879395
2011-02-25,7.793455600738525
2011-02-28,7.780066967010498
2011-03-01,7.817559242248535
2011-03-02,7.817559242248535
2011-03-03,7.785419940948486
2011-03-04,7.780066967010498
2011-03-07,7.793455600738525
2011-03-08,7.81488037109375
2011-03-09,7.838985919952393
2011-03-10,7.857731819152832
2011-03-11,7.871123313903809
2011-03-14,7.81488037109375
2011-03-15,7.81488037109375
2011-03-16,7.852376937866211
2011-03-17,7.847018718719482
2011-03-18,7.847018718719482
2011-03-21,7.81488037109375
2011-03-22,7.81488037109375
2011-03-23,7.836302280426025
2011-03-24,7.793455600738525
2011-03-25,7.780066967010498
2011-03-28,7.780066967010498
2011-03-29,7.7666707038879395
2011-03-30,7.881831169128418
2011-03-31,8.098766326904297
2011-04-01,8.197857856750488
2011-04-04,8.088053703308105
2011-04-05,8.045205116271973
2011-04-06,8.039848327636719
2011-04-07,8.122861862182617
2011-04-08,8.047881126403809
2011-04-11,7.9407548904418945
2011-04-12,7.836302280426025
2011-04-13,7.796135902404785
2011-04-14,7.782742500305176
2011-04-15,7.8336286544799805
2011-04-18,7.857731819152832
2011-04-19,7.865763187408447
2011-04-20,7.860410690307617
2011-04-21,7.900582790374756
2011-04-25,7.793455600738525
2011-04-26,7.847018718719482
2011-04-27,7.7666707038879395
2011-04-28,7.812199592590332
2011-04-29,7.7666707038879395
2011-05-02,7.820235252380371
2011-05-03,7.812199592590332
2011-05-04,7.7666707038879395
2011-05-05,7.7666707038879395
2011-05-06,7.7666707038879395
2011-05-09,7.7666707038879395
2011-05-10,7.7666707038879395
2011-05-11,7.7666707038879395
2011-05-12,7.7666707038879395
2011-05-13,7.769354343414307
2011-05-16,7.704472541809082
2011-05-17,7.731507301330566
2011-05-18,7.801791667938232
2011-05-19,7.785572052001953
2011-05-20,7.78827428817749
2011-05-23,7.728801727294922
2011-05-24,7.742315292358398
2011-05-25,7.742315292358398
2011-05-26,7.742315292358398
2011-05-27,7.834232807159424
2011-05-31,7.690955638885498
2011-06-01,7.707175254821777
2011-06-02,7.750427722930908
2011-06-03,7.723389625549316
2011-06-06,7.69365930557251
2011-06-07,7.731507301330566
2011-06-08,7.690955638885498
2011-06-09,7.723389625549316
2011-06-10,7.707175254821777
2011-06-13,7.677438735961914
2011-06-14,7.644998550415039
2011-06-15,7.623371601104736
2011-06-16,7.58282470703125
2011-06-17,7.707175254821777
2011-06-20,7.699064254760742
2011-06-21,7.717986106872559
2011-06-22,7.717986106872559
2011-06-23,7.650406837463379
2011-06-24,7.717986106872559
2011-06-27,7.717986106872559
2011-06-28,7.628777027130127
2011-06-29,7.650406837463379
2011-06-30,7.623371601104736
2011-07-01,7.677438735961914
2011-07-05,7.677438735961914
2011-07-06,7.6747355461120605
2011-07-07,7.639595031738281
2011-07-08,7.650406837463379
2011-07-11,7.650406837463379
2011-07-12,7.704472541809082
2011-07-13,7.690955638885498
2011-07-14,7.653107166290283
2011-07-15,7.663918495178223
2011-07-18,7.712579727172852
2011-07-19,7.663918495178223
2011-07-20,7.680140018463135
2011-07-21,7.747725486755371
2011-07-22,7.728801727294922
2011-07-25,7.715287685394287
2011-07-26,7.6747355461120605
2011-07-27,7.647702693939209
2011-07-28,7.69365930557251
2011-07-29,7.6747355461120605
2011-08-01,7.799088478088379
2011-08-02,7.734210968017578
2011-08-03,7.785572052001953
2011-08-04,7.666624069213867
2011-08-05,7.807196617126465
2011-08-08,7.650406837463379
2011-08-09,7.650406837463379
2011-08-10,7.7017693519592285
2011-08-11,7.728801727294922
2011-08-12,7.661218643188477
2011-08-15,7.698068618774414
2011-08-16,7.8209123611450195
2011-08-17,7.744476795196533
2011-08-18,7.848209857940674
2011-08-19,8.022919654846191
2011-08-22,7.889157772064209
2011-08-23,7.91099739074707
2011-08-24,7.91099739074707
2011-08-25,7.960134506225586
2011-08-26,7.932835102081299
2011-08-29,7.979240417480469
2011-08-30,7.834566593170166
2011-08-31,7.834566593170166
2011-09-01,7.752669334411621
2011-09-02,7.711719512939453
2011-09-06,7.725370407104492
2011-09-07,8.017459869384766
2011-09-08,7.837289810180664
2011-09-09,7.834566593170166
2011-09-12,7.834566593170166
2011-09-13,7.856400966644287
2011-09-14,7.755397319793701
2011-09-15,7.711719512939453
2011-09-16,7.711719512939453
2011-09-19,7.703530788421631
2011-09-20,7.676230430603027
2011-09-21,7.673501968383789
2011-09-22,7.588879108428955
2011-09-23,7.68715238571167
2011-09-26,7.597067832946777
2011-09-27,7.648932933807373
2011-09-28,7.643474102020264
2011-09-29,7.670772552490234
2011-09-30,7.643474102020264
2011-10-03,7.575229167938232
2011-10-04,7.68715238571167
2011-10-05,7.643474102020264
2011-10-06,7.676230430603027
2011-10-07,7.676230430603027
2011-10-10,7.670772552490234
2011-10-11,7.643474102020264
2011-10-12,7.643474102020264
2011-10-13,7.646203517913818
2011-10-14,7.755397319793701
2011-10-17,7.755397319793701
2011-10-18,7.755397319793701
2011-10-19,7.779966354370117
2011-10-20,7.755397319793701
2011-10-21,7.7717766761779785
2011-10-24,7.741749286651611
2011-10-25,7.717181205749512
2011-10-26,7.7635884284973145
2011-10-27,7.807264804840088
2011-10-28,7.779966354370117
2011-10-31,7.714449882507324
2011-11-01,7.657125473022461
2011-11-02,7.684421062469482
2011-11-03,7.689880847930908
2011-11-04,7.692613124847412
2011-11-07,7.673501968383789
2011-11-08,7.689880847930908
2011-11-09,7.646203517913818
2011-11-10,7.692613124847412
2011-11-11,7.684421062469482
2011-11-14,7.797468185424805
2011-11-15,7.797468185424805
2011-11-16,7.8167724609375
2011-11-17,7.7202653884887695
2011-11-18,7.775408744812012
2011-11-21,7.734054088592529
2011-11-22,7.802984237670898
2011-11-23,7.822282791137695
2011-11-25,7.899486064910889
2011-11-28,7.954630374908447
2011-11-29,7.794713020324707
2011-11-30,7.871913909912109
2011-12-01,7.9132771492004395
2011-12-02,8.1338529586792
2011-12-05,8.202781677246094
2011-12-06,8.188997268676758
2011-12-07,8.202781677246094
2011-12-08,8.202781677246094
2011-12-09,8.070435523986816
2011-12-12,8.266195297241211
2011-12-13,8.211051940917969
2011-12-14,8.279986381530762
2011-12-15,8.437146186828613
2011-12-16,8.279986381530762
2011-12-19,8.086978912353516
2011-12-20,8.092493057250977
2011-12-21,8.177966117858887
2011-12-22,8.271714210510254
2011-12-23,8.326861381530762
2011-12-27,8.230354309082031
2011-12-28,8.164180755615234
2011-12-29,8.122823715209961
2011-12-30,8.266195297241211
2012-01-03,8.285501480102539
2012-01-04,8.340644836425781
2012-01-05,8.340644836425781
2012-01-06,8.340644836425781
2012-01-09,8.49780559539795
2012-01-10,8.472990989685059
2012-01-11,8.450933456420898
2012-01-12,8.340644836425781
2012-01-13,8.340644836425781
2012-01-17,8.340644836425781
2012-01-18,8.257925033569336
2012-01-19,8.29928207397461
2012-01-20,8.274471282958984
2012-01-23,8.274471282958984
2012-01-24,8.35167121887207
2012-01-25,8.376487731933594
2012-01-26,8.291013717651367
2012-01-27,8.29928207397461
2012-01-30,8.202781677246094
2012-01-31,8.202781677246094
2012-02-01,8.271714210510254
2012-02-02,8.35167121887207
2012-02-03,8.406820297241211
2012-02-06,8.31307315826416
2012-02-07,8.332372665405273
2012-02-08,8.332372665405273
2012-02-09,8.271714210510254
2012-02-10,8.285501480102539
2012-02-13,8.284107208251953
2012-02-14,8.353697776794434
2012-02-15,8.35091781616211
2012-02-16,8.35091781616211
2012-02-17,8.445557594299316
2012-02-21,8.406590461730957
2012-02-22,8.420506477355957
2012-02-23,8.364834785461426
2012-02-24,8.545768737792969
2012-02-27,8.53184986114502
2012-02-28,8.542990684509277
2012-02-29,8.504015922546387
2012-03-01,8.554121017456055
2012-03-02,8.554121017456055
2012-03-05,8.501229286193848
2012-03-06,8.581955909729004
2012-03-07,8.710005760192871
2012-03-08,8.768458366394043
2012-03-09,8.82691764831543
2012-03-12,8.732274055480957
2012-03-13,8.790730476379395
2012-03-14,8.796297073364258
2012-03-15,8.89372730255127
2012-03-16,8.89372730255127
2012-03-19,9.11641788482666
2012-03-20,8.927129745483398
2012-03-21,9.180439949035645
2012-03-22,9.102500915527344
2012-03-23,8.851972579956055
2012-03-26,9.0189847946167
2012-03-27,9.085794448852539
2012-03-28,9.11641788482666
2012-03-29,9.186010360717773
2012-03-30,9.25281047821045
2012-04-02,9.241681098937988
2012-04-03,9.29735279083252
2012-04-04,9.230545043945312
2012-04-05,9.353028297424316
2012-04-09,9.255596160888672
2012-04-10,9.325191497802734
2012-04-11,9.603556632995605
2012-04-12,9.712112426757812
2012-04-13,9.68706226348877
2012-04-16,9.798409461975098
2012-04-17,10.196466445922852
2012-04-18,10.07398796081543
2012-04-19,10.090688705444336
2012-04-20,9.90975284576416
2012-04-23,10.196466445922852
2012-04-24,10.229870796203613
2012-04-25,10.282761573791504
2012-04-26,10.299463272094727
2012-04-27,10.299463272094727
2012-04-30,10.299463272094727
2012-05-01,10.299463272094727
2012-05-02,10.21595287322998
2012-05-03,10.021099090576172
2012-05-04,9.979341506958008
2012-05-07,9.959858894348145
2012-05-08,10.090688705444336
2012-05-09,9.926451683044434
2012-05-10,10.257705688476562
2012-05-11,10.061306953430176
2012-05-14,10.058499336242676
2012-05-15,10.055695533752441
2012-05-16,10.002386093139648
2012-05-17,9.946273803710938
2012-05-18,10.100587844848633
2012-05-21,10.260513305664062
2012-05-22,9.904187202453613
2012-05-23,10.030444145202637
2012-05-24,10.010805130004883
2012-05-25,9.898573875427246
2012-05-29,9.982749938964844
2012-05-30,9.850878715515137
2012-05-31,9.820016860961914
2012-06-01,9.820016860961914
2012-06-04,9.904187202453613
2012-06-05,10.024834632873535
2012-06-06,10.23245620727539
2012-06-07,10.198786735534668
2012-06-08,10.375550270080566
2012-06-11,10.12303352355957
2012-06-12,10.058499336242676
2012-06-13,10.170729637145996
2012-06-14,10.156702041625977
2012-06-15,10.423243522644043
2012-06-18,10.493389129638672
2012-06-19,10.549500465393066
2012-06-20,10.212817192077637
2012-06-21,10.226844787597656
2012-06-22,10.181952476501465
2012-06-25,9.679733276367188
2012-06-26,9.848071098327637
2012-06-27,10.240870475769043
2012-06-28,10.036057472229004
2012-06-29,10.100587844848633
2012-07-02,10.131453514099121
2012-07-03,10.167924880981445
2012-07-05,10.165119171142578
2012-07-06,10.061306953430176
2012-07-09,10.041667938232422
2012-07-10,10.184759140014648
2012-07-11,10.086560249328613
2012-07-12,10.061306953430176
2012-07-13,10.162311553955078
2012-07-16,10.097782135009766
2012-07-17,10.100587844848633
2012-07-18,10.100587844848633
2012-07-19,10.005189895629883
2012-07-20,10.030444145202637
2012-07-23,9.820016860961914
2012-07-24,9.48332691192627
2012-07-25,9.679733276367188
2012-07-26,9.850878715515137
2012-07-27,9.626419067382812
2012-07-30,9.676922798156738
2012-07-31,9.772317886352539
2012-08-01,9.399160385131836
2012-08-02,9.629226684570312
2012-08-03,9.890161514282227
2012-08-06,9.946273803710938
2012-08-07,9.876132011413574
2012-08-08,9.904187202453613
2012-08-09,9.831238746643066
2012-08-10,9.791959762573242
2012-08-13,9.707785606384277
2012-08-14,9.791959762573242
2012-08-15,10.031064987182617
2012-08-16,10.031064987182617
2012-08-17,10.101800918579102
2012-08-20,10.014083862304688
2012-08-21,9.883919715881348
2012-08-22,10.016913414001465
2012-08-23,9.903730392456055
2012-08-24,9.985788345336914
2012-08-27,10.223480224609375
2012-08-28,10.166889190673828
2012-08-29,10.14990520477295
2012-08-30,9.951830863952637
2012-08-31,10.115951538085938
2012-09-04,10.0084228515625
2012-09-05,9.96597957611084
2012-09-06,10.056529998779297
2012-09-07,9.999937057495117
2012-09-10,9.968809127807617
2012-09-11,10.03955078125
2012-09-12,10.033891677856445
2012-09-13,10.090483665466309
2012-09-14,10.24045467376709
2012-09-17,10.096145629882812
2012-09-18,10.113122940063477
2012-09-19,10.172544479370117
2012-09-20,10.014083862304688
2012-09-21,10.107462882995605
2012-09-24,10.110294342041016
2012-09-25,10.164056777954102
2012-09-26,10.189520835876465
2012-09-27,10.302708625793457
2012-09-28,10.113122940063477
2012-10-01,10.014083862304688
2012-10-02,10.18103313446045
2012-10-03,10.098974227905273
2012-10-04,10.265922546386719
2012-10-05,10.186690330505371
2012-10-08,10.076335906982422
2012-10-09,10.025404930114746
2012-10-10,10.062185287475586
2012-10-11,10.048040390014648
2012-10-12,10.084826469421387
2012-10-15,10.186690330505371
2012-10-16,10.15556526184082
2012-10-17,10.319684028625488
2012-10-18,10.305535316467285
2012-10-19,10.121612548828125
2012-10-22,10.130097389221191
2012-10-23,10.014083862304688
2012-10-24,10.067849159240723
2012-10-25,10.059354782104492
2012-10-26,10.033891677856445
2012-10-31,10.033891677856445
2012-11-01,9.98012924194336
2012-11-02,9.832987785339355
2012-11-05,9.886750221252441
2012-11-06,9.98012924194336
2012-11-07,9.688676834106445
2012-11-08,9.64906120300293
2012-11-09,9.705653190612793
2012-11-12,9.632080078125
2012-11-13,9.6547212600708
2012-11-14,9.452033042907715
2012-11-15,9.277894973754883
2012-11-16,9.303587913513184
2012-11-19,9.6404447555542
2012-11-20,9.494851112365723
2012-11-21,9.540531158447266
2012-11-23,9.631882667541504
2012-11-26,9.80601978302002
2012-11-27,9.646157264709473
2012-11-28,9.649008750915527
2012-11-29,9.574790954589844
2012-11-30,9.757488250732422
2012-12-03,9.774619102478027
2012-12-04,9.674702644348145
2012-12-05,9.68612289428711
2012-12-06,9.69468879699707
2012-12-07,9.315003395080566
2012-12-10,9.32071590423584
2012-12-11,9.500564575195312
2012-12-12,9.349263191223145
2012-12-13,9.360686302185059
2012-12-14,9.07235336303711
2012-12-17,9.280750274658203
2012-12-18,9.5662260055542
2012-12-19,9.631882667541504
2012-12-20,9.706104278564453
2012-12-21,9.563372611999512
2012-12-24,9.563372611999512
2012-12-26,9.4406156539917
2012-12-27,9.417778015136719
2012-12-28,9.563372611999512
2012-12-31,9.606191635131836
2013-01-02,10.002997398376465
2013-01-03,10.022980690002441
2013-01-04,10.134317398071289
2013-01-07,9.948759078979492
2013-01-08,9.95161247253418
2013-01-09,10.037257194519043
2013-01-10,10.07722282409668
2013-01-11,9.980159759521484
2013-01-14,9.848841667175293
2013-01-15,10.002997398376465
2013-01-16,9.97730827331543
2013-01-17,10.094351768493652
2013-01-18,10.005854606628418
2013-01-22,10.12289810180664
2013-01-23,9.963032722473145
2013-01-24,9.9287748336792
2013-01-25,10.080073356628418
2013-01-28,9.968743324279785
2013-01-29,10.04011058807373
2013-01-30,10.054388046264648
2013-01-31,10.07722282409668
2013-02-01,10.191411972045898
2013-02-04,10.045822143554688
2013-02-05,10.160012245178223
2013-02-06,10.080073356628418
2013-02-07,10.062946319580078
2013-02-08,10.062946319580078
2013-02-11,9.963032722473145
2013-02-12,10.03154468536377
2013-02-13,10.07906436920166
2013-02-14,10.171210289001465
2013-02-15,10.148177146911621
2013-02-19,10.29504108428955
2013-02-20,9.984029769897461
2013-02-21,10.145297050476074
2013-02-22,10.277764320373535
2013-02-25,9.935074806213379
2013-02-26,10.361274719238281
2013-02-27,10.243206024169922
2013-02-28,10.26624584197998
2013-03-01,10.26624584197998
2013-03-04,10.678048133850098
2013-03-05,10.320959091186523
2013-03-06,10.367032051086426
2013-03-07,10.367032051086426
2013-03-08,10.323837280273438
2013-03-11,10.364152908325195
2013-03-12,10.364152908325195
2013-03-13,10.361274719238281
2013-03-14,10.341117858886719
2013-03-15,10.289280891418457
2013-03-18,10.272003173828125
2013-03-19,10.286401748657227
2013-03-20,10.35263729095459
2013-03-21,10.286401748657227
2013-03-22,10.34975528717041
2013-03-25,10.332479476928711
2013-03-26,10.289280891418457
2013-03-27,10.286401748657227
2013-03-28,10.525420188903809
2013-04-01,10.234569549560547
2013-04-02,10.297922134399414
2013-04-03,10.225929260253906
2013-04-04,10.228806495666504
2013-04-05,10.225929260253906
2013-04-08,10.2000093460083
2013-04-09,10.223050117492676
2013-04-10,10.364152908325195
2013-04-11,10.31519889831543
2013-04-12,10.272003173828125
2013-04-15,9.937954902648926
2013-04-16,10.159693717956543
2013-04-17,9.935074806213379
2013-04-18,9.952352523803711
2013-04-19,9.986909866333008
2013-04-22,10.0416259765625
2013-04-23,10.263364791870117
2013-04-24,10.358396530151367
2013-04-25,10.211529731750488
2013-04-26,10.16833209991455
2013-04-29,10.355514526367188
2013-04-30,10.367032051086426
2013-05-01,9.871722221374512
2013-05-02,10.159693717956543
2013-05-03,10.332479476928711
2013-05-06,10.358396530151367
2013-05-07,10.329597473144531
2013-05-08,10.280641555786133
2013-05-09,10.34975528717041
2013-05-10,10.367032051086426
2013-05-13,10.375748634338379
2013-05-14,10.457080841064453
2013-05-15,10.369939804077148
2013-05-16,10.439653396606445
2013-05-17,10.372843742370605
2013-05-20,10.425130844116211
2013-05-21,10.457080841064453
2013-05-22,10.300225257873535
2013-05-23,10.428033828735352
2013-05-24,10.375748634338379
2013-05-28,10.436751365661621
2013-05-29,10.340892791748047
2013-05-30,10.451272010803223
2013-05-31,10.439653396606445
2013-06-03,10.323468208312988
2013-06-04,10.268274307250977
2013-06-05,10.355414390563965
2013-06-06,10.451272010803223
2013-06-07,10.451272010803223
2013-06-10,10.401891708374023
2013-06-11,10.451272010803223
2013-06-12,10.398985862731934
2013-06-13,10.428033828735352
2013-06-14,10.308938026428223
2013-06-17,10.387368202209473
2013-06-18,10.451272010803223
2013-06-19,10.285701751708984
2013-06-20,10.13465690612793
2013-06-21,10.428033828735352
2013-06-24,10.245035171508789
2013-06-25,10.428033828735352
2013-06-26,10.311844825744629
2013-06-27,10.445463180541992
2013-06-28,10.616841316223145
2013-07-01,10.433842658996582
2013-07-02,10.375748634338379
2013-07-03,10.436751365661621
2013-07-05,10.631367683410645
2013-07-08,10.654603004455566
2013-07-09,10.892793655395508
2013-07-10,10.962507247924805
2013-07-11,10.98574447631836
2013-07-12,11.040935516357422
2013-07-15,10.866652488708496
2013-07-16,11.1948881149292
2013-07-17,11.21231746673584
2013-07-18,11.406930923461914
2013-07-19,11.485360145568848
2013-07-22,11.709025382995605
2013-07-23,11.799074172973633
2013-07-24,11.723552703857422
2013-07-25,11.589934349060059
2013-07-26,11.395313262939453
2013-07-29,11.45631217956543
2013-07-30,11.40983772277832
2013-07-31,11.40402889251709
2013-08-01,11.7206449508667
2013-08-02,11.508599281311035
2013-08-05,11.427266120910645
2013-08-06,11.27041244506836
2013-08-07,11.154220581054688
2013-08-08,11.035122871398926
2013-08-09,10.968315124511719
2013-08-12,11.032222747802734
2013-08-13,11.133271217346191
2013-08-14,11.010251998901367
2013-08-15,10.734922409057617
2013-08-16,10.819869995117188
2013-08-19,10.570899963378906
2013-08-20,10.160833358764648
2013-08-21,10.44494915008545
2013-08-22,10.676344871520996
2013-08-23,10.743708610534668
2013-08-26,10.761286735534668
2013-08-27,10.544537544250488
2013-08-28,10.544537544250488
2013-08-29,10.775930404663086
2013-08-30,10.544537544250488
2013-09-03,10.544537544250488
2013-09-04,10.485953330993652
2013-09-05,10.635335922241211
2013-09-06,10.47424030303955
2013-09-09,10.544537544250488
2013-09-10,10.720277786254883
