Date,PPC
2010-08-02,4.463100433349609
2010-08-03,4.354244709014893
2010-08-04,4.315824031829834
2010-08-05,4.104515075683594
2010-08-06,4.142935276031494
2010-08-09,4.130128860473633
2010-08-10,4.014869689941406
2010-08-11,3.8291738033294678
2010-08-12,3.8099637031555176
2010-08-13,3.9188194274902344
2010-08-16,4.066095352172852
2010-08-17,4.149338722229004
2010-08-18,4.0981125831604
2010-08-19,4.168548583984375
2010-08-20,4.168548583984375
2010-08-23,4.194161891937256
2010-08-24,3.9828526973724365
2010-08-25,3.976449489593506
2010-08-26,3.9380297660827637
2010-08-27,4.110918998718262
2010-08-30,3.906013011932373
2010-08-31,4.0084662437438965
2010-09-01,4.251791477203369
2010-09-02,4.290210723876953
2010-09-03,4.290210723876953
2010-09-07,4.0981125831604
2010-09-08,4.002063274383545
2010-09-09,4.0596923828125
2010-09-10,4.040482521057129
2010-09-13,4.072499752044678
2010-09-14,3.976449489593506
2010-09-15,4.040482521057129
2010-09-16,3.9828526973724365
2010-09-17,3.8739969730377197
2010-09-20,4.027676105499268
2010-09-21,3.9380297660827637
2010-09-22,3.822770118713379
2010-09-23,3.739527702331543
2010-09-24,3.6883013248443604
2010-09-27,3.649880886077881
2010-09-28,3.624268054962158
2010-09-29,3.5538320541381836
2010-09-30,3.5986547470092773
2010-10-01,3.6178648471832275
2010-10-04,3.7907533645629883
2010-10-05,3.976449489593506
2010-10-06,4.014869689941406
2010-10-07,4.034079551696777
2010-10-08,3.733124017715454
2010-10-11,3.6370744705200195
2010-10-12,3.5730416774749756
2010-10-13,3.585848093032837
2010-10-14,3.605057954788208
2010-10-15,3.7843501567840576
2010-10-18,3.8547866344451904
2010-10-19,3.8163669109344482
2010-10-20,3.7651405334472656
2010-10-21,3.758737325668335
2010-10-22,3.7971572875976562
2010-10-25,3.8163669109344482
2010-10-26,3.803560495376587
2010-10-27,3.758737325668335
2010-10-28,3.6562845706939697
2010-10-29,3.906013011932373
2010-11-01,4.1557416915893555
2010-11-02,4.296614646911621
2010-11-03,4.238985061645508
2010-11-04,4.341437816619873
2010-11-05,4.251791477203369
2010-11-08,4.213371753692627
2010-11-09,4.085305690765381
2010-11-10,4.28380823135376
2010-11-11,4.181354999542236
2010-11-12,4.117321968078613
2010-11-15,4.187758445739746
2010-11-16,4.1557416915893555
2010-11-17,4.162145137786865
2010-11-18,4.162145137786865
2010-11-19,4.206968307495117
2010-11-22,4.303017616271973
2010-11-23,4.123724937438965
2010-11-24,4.213371753692627
2010-11-26,4.27100133895874
2010-11-29,4.290210723876953
2010-11-30,4.251791477203369
2010-12-01,4.3734540939331055
2010-12-02,4.328631401062012
2010-12-03,4.315824031829834
2010-12-06,4.245388031005859
2010-12-07,4.213371753692627
2010-12-08,4.174951553344727
2010-12-09,4.610376358032227
2010-12-10,4.860105514526367
2010-12-13,4.514326572418213
2010-12-14,4.635989189147949
2010-12-15,4.45029354095459
2010-12-16,4.501520156860352
2010-12-17,4.443890571594238
2010-12-20,4.501520156860352
2010-12-21,4.533536434173584
2010-12-22,4.597569942474365
2010-12-23,4.559149742126465
2010-12-27,4.514326572418213
2010-12-28,4.4566969871521
2010-12-29,4.533536434173584
2010-12-30,4.514326572418213
2010-12-31,4.539940357208252
2011-01-03,4.501520156860352
2011-01-04,4.405470371246338
2011-01-05,4.386260509490967
2011-01-06,4.347840785980225
2011-01-07,4.251791477203369
2011-01-10,4.2197747230529785
2011-01-11,4.379857540130615
2011-01-12,4.533536434173584
2011-01-13,4.443890571594238
2011-01-14,4.546342849731445
2011-01-18,4.725636005401611
2011-01-19,4.706425666809082
2011-01-20,4.853702068328857
2011-01-21,4.84089469909668
2011-01-24,4.802475452423096
2011-01-25,4.67440938949585
2011-01-26,4.706425666809082
2011-01-27,4.635989189147949
2011-01-28,4.469503879547119
2011-01-31,4.469503879547119
2011-02-01,4.482310771942139
2011-02-02,4.6551995277404785
2011-02-03,4.8729119300842285
2011-02-04,5.109833240509033
2011-02-07,5.225092887878418
2011-02-08,5.301932334899902
2011-02-09,5.154656887054443
2011-02-10,5.0201873779296875
2011-02-11,5.141849994659424
2011-02-14,4.968961238861084
2011-02-15,4.943347930908203
2011-02-16,5.212286949157715
2011-02-17,5.378771781921387
2011-02-18,5.2827229499816895
2011-02-22,5.013784408569336
2011-02-23,4.943347930908203
2011-02-24,4.9177350997924805
2011-02-25,5.000977516174316
2011-02-28,4.936944484710693
2011-03-01,4.84089469909668
2011-03-02,4.796072006225586
2011-03-03,4.860105514526367
2011-03-04,4.770458221435547
2011-03-07,4.520730018615723
2011-03-08,4.424680709838867
2011-03-09,4.5847625732421875
2011-03-10,4.744845390319824
2011-03-11,4.719232559204102
2011-03-14,4.571956157684326
2011-03-15,4.514326572418213
2011-03-16,4.4566969871521
2011-03-17,4.482310771942139
2011-03-18,4.67440938949585
2011-03-21,4.578360080718994
2011-03-22,4.597569942474365
2011-03-23,4.629586219787598
2011-03-24,4.834491729736328
2011-03-25,4.898524761199951
2011-03-28,4.802475452423096
2011-03-29,4.8665080070495605
2011-03-30,4.8729119300842285
2011-03-31,4.936944484710693
2011-04-01,4.860105514526367
2011-04-04,4.597569942474365
2011-04-05,4.5911664962768555
2011-04-06,4.635989189147949
2011-04-07,4.5847625732421875
2011-04-08,4.514326572418213
2011-04-11,4.4566969871521
2011-04-12,4.469503879547119
2011-04-13,4.578360080718994
2011-04-14,4.546342849731445
2011-04-15,4.603972911834717
2011-04-18,4.635989189147949
2011-04-19,4.482310771942139
2011-04-20,4.469503879547119
2011-04-21,4.469503879547119
2011-04-25,4.443890571594238
2011-04-26,4.418277263641357
2011-04-27,4.405470371246338
2011-04-28,4.162145137786865
2011-04-29,3.7651405334472656
2011-05-02,3.649880886077881
2011-05-03,3.566638469696045
2011-05-04,3.5090084075927734
2011-05-05,3.5282182693481445
2011-05-06,3.5922515392303467
2011-05-09,3.4449756145477295
2011-05-10,3.4065561294555664
2011-05-11,3.45778226852417
2011-05-12,3.560234785079956
2011-05-13,3.5730416774749756
2011-05-16,3.5538320541381836
2011-05-17,3.566638469696045
2011-05-18,3.585848093032837
2011-05-19,3.649880886077881
2011-05-20,3.6754939556121826
2011-05-23,3.483395576477051
2011-05-24,3.3809425830841064
2011-05-25,3.112004041671753
2011-05-26,3.220860481262207
2011-05-27,3.1184070110321045
2011-05-31,3.1824400424957275
2011-06-01,3.0543744564056396
2011-06-02,2.7982423305511475
2011-06-03,2.593336820602417
2011-06-06,2.6637728214263916
2011-06-07,2.612546443939209
2011-06-08,2.6893858909606934
2011-06-09,2.695789337158203
2011-06-10,2.6061434745788574
2011-06-13,2.727806329727173
2011-06-14,2.8366620540618896
2011-06-15,2.721402645111084
2011-06-16,2.958324909210205
2011-06-17,2.8814852237701416
2011-06-20,2.8430652618408203
2011-06-21,2.9903414249420166
2011-06-22,3.45778226852417
2011-06-23,3.451378583908081
2011-06-24,3.3297159671783447
2011-06-27,3.2912964820861816
2011-06-28,3.2528765201568604
2011-06-29,3.3937489986419678
2011-06-30,3.4641849994659424
2011-07-01,3.412959098815918
2011-07-05,3.169633626937866
2011-07-06,3.156827211380005
2011-07-07,3.2272634506225586
2011-07-08,3.2272634506225586
2011-07-11,3.2336668968200684
2011-07-12,3.2272634506225586
2011-07-13,3.24006986618042
2011-07-14,3.259279727935791
2011-07-15,3.2528765201568604
2011-07-18,3.195246696472168
2011-07-19,3.278489828109741
2011-07-20,3.24006986618042
2011-07-21,3.496202230453491
2011-07-22,3.438572406768799
2011-07-25,3.4065561294555664
2011-07-26,3.45778226852417
2011-07-27,3.2912964820861816
2011-07-28,3.176036834716797
2011-07-29,3.0735843181610107
2011-08-01,2.958324909210205
2011-08-02,2.676579475402832
2011-08-03,2.721402645111084
2011-08-04,2.4588675498962402
2011-08-05,2.2987849712371826
2011-08-08,1.9017802476882935
2011-08-09,2.119492530822754
2011-08-10,1.9337968826293945
2011-08-11,2.1451053619384766
2011-08-12,2.164315700531006
2011-08-15,2.2795748710632324
2011-08-16,2.1899287700653076
2011-08-17,2.0874757766723633
2011-08-18,2.0234429836273193
2011-08-19,1.8953766822814941
2011-08-22,1.9722164869308472
2011-08-23,2.036249876022339
2011-08-24,1.9850229024887085
2011-08-25,1.9337968826293945
2011-08-26,1.9850229024887085
2011-08-29,2.119492530822754
2011-08-30,2.266768217086792
2011-08-31,2.22834849357605
2011-09-01,2.1899287700653076
2011-09-02,2.074669361114502
2011-09-06,2.0618624687194824
2011-09-07,2.2987849712371826
2011-09-08,2.1963322162628174
2011-09-09,2.055459499359131
2011-09-12,2.1066858768463135
2011-09-13,2.164315700531006
2011-09-14,2.164315700531006
2011-09-15,2.311591386795044
2011-09-16,2.350011110305786
2011-09-19,2.4332540035247803
2011-09-20,2.3179945945739746
2011-09-21,2.2603650093078613
2011-09-22,2.1066858768463135
2011-09-23,2.3179945945739746
2011-09-26,2.3820278644561768
2011-09-27,2.4780771732330322
2011-09-28,2.3628180027008057
2011-09-29,2.529304027557373
2011-09-30,2.7342095375061035
2011-10-03,2.5100936889648438
2011-10-04,2.5164971351623535
2011-10-05,2.6445631980895996
2011-10-06,2.811048746109009
2011-10-07,2.5869333744049072
2011-10-10,2.574126720428467
2011-10-11,2.5613200664520264
2011-10-12,2.5805301666259766
2011-10-13,2.5805301666259766
2011-10-14,2.8366620540618896
2011-10-17,2.6829826831817627
2011-10-18,2.9839377403259277
2011-10-19,2.8174521923065186
2011-10-20,2.977534770965576
2011-10-21,3.0991973876953125
2011-10-24,3.323312520980835
2011-10-25,3.2016499042510986
2011-10-26,3.1632304191589355
2011-10-27,3.3809425830841064
2011-10-28,3.3425230979919434
2011-10-31,3.2272634506225586
2011-11-01,3.259279727935791
2011-11-02,3.521815061569214
2011-11-03,3.5474283695220947
2011-11-04,3.649880886077881
2011-11-07,3.649880886077881
2011-11-08,3.541025400161743
2011-11-09,3.3169093132019043
2011-11-10,3.323312520980835
2011-11-11,3.4641849994659424
2011-11-14,3.368136167526245
2011-11-15,3.3617324829101562
2011-11-16,3.4065561294555664
2011-11-17,3.2656826972961426
2011-11-18,3.2016499042510986
2011-11-21,3.3553292751312256
2011-11-22,3.3169093132019043
2011-11-23,3.112004041671753
2011-11-25,3.2080538272857666
2011-11-28,3.45778226852417
2011-11-29,3.585848093032837
2011-11-30,3.6754939556121826
2011-12-01,3.611461639404297
2011-12-02,3.6818981170654297
2011-12-05,3.739527702331543
2011-12-06,3.880399703979492
2011-12-07,3.976449489593506
2011-12-08,3.758737325668335
2011-12-09,4.034079551696777
2011-12-12,3.848383903503418
2011-12-13,3.8099637031555176
2011-12-14,3.7971572875976562
2011-12-15,3.713914155960083
2011-12-16,3.8547866344451904
2011-12-19,3.7843501567840576
2011-12-20,3.8291738033294678
2011-12-21,3.8739969730377197
2011-12-22,3.7971572875976562
2011-12-23,3.8355765342712402
2011-12-27,3.7907533645629883
2011-12-28,3.6434781551361084
2011-12-29,3.8355765342712402
2011-12-30,3.6883013248443604
2012-01-03,3.4705889225006104
2012-01-04,3.4065561294555664
2012-01-05,3.412959098815918
2012-01-06,3.387345790863037
2012-01-09,3.438572406768799
2012-01-10,3.585848093032837
2012-01-11,3.5474283695220947
2012-01-12,3.8163669109344482
2012-01-13,3.8099637031555176
2012-01-17,3.7843501567840576
2012-01-18,3.8099637031555176
2012-01-19,3.7459304332733154
2012-01-20,3.6883013248443604
2012-01-23,3.694704055786133
2012-01-24,3.6818981170654297
2012-01-25,3.777947425842285
2012-01-26,3.7011077404022217
2012-01-27,3.6178648471832275
2012-01-30,3.521815061569214
2012-01-31,3.4449756145477295
2012-02-01,3.5282182693481445
2012-02-02,3.419362783432007
2012-02-03,3.412959098815918
2012-02-06,3.6434781551361084
2012-02-07,3.6434781551361084
2012-02-08,3.585848093032837
2012-02-09,3.5346219539642334
2012-02-10,3.3553292751312256
2012-02-13,3.3937489986419678
2012-02-14,3.3105063438415527
2012-02-15,3.3809425830841064
2012-02-16,3.5346219539642334
2012-02-17,3.6434781551361084
2012-02-21,3.6434781551361084
2012-02-22,3.8996098041534424
2012-02-23,4.110918998718262
2012-02-24,4.187758445739746
2012-02-27,4.149338722229004
2012-02-28,4.1557416915893555
2012-02-29,4.014869689941406
2012-03-01,4.040482521057129
2012-03-02,3.906013011932373
2012-03-05,3.970045804977417
2012-03-06,3.8355765342712402
2012-03-07,4.072499752044678
2012-03-08,4.110918998718262
2012-03-09,4.162145137786865
2012-03-12,4.4566969871521
2012-03-13,4.616779327392578
2012-03-14,4.738442420959473
2012-03-15,4.7640557289123535
2012-03-16,4.949751377105713
2012-03-19,4.789669036865234
2012-03-20,4.642392635345459
2012-03-21,4.783265113830566
2012-03-22,4.738442420959473
2012-03-23,4.8665080070495605
2012-03-26,4.885717868804932
2012-03-27,4.796072006225586
2012-03-28,4.7576518058776855
2012-03-29,4.8729119300842285
2012-03-30,4.776862144470215
2012-04-02,4.892121315002441
2012-04-03,4.751248836517334
2012-04-04,4.623182773590088
2012-04-05,4.616779327392578
2012-04-09,4.347840785980225
2012-04-10,4.226178169250488
2012-04-11,4.3734540939331055
2012-04-12,4.328631401062012
2012-04-13,4.303017616271973
2012-04-16,4.463100433349609
2012-04-17,4.341437816619873
2012-04-18,4.238985061645508
2012-04-19,4.2197747230529785
2012-04-20,4.322227478027344
2012-04-23,4.258194923400879
2012-04-24,4.565553188323975
2012-04-25,4.431083679199219
2012-04-26,4.482310771942139
2012-04-27,4.668006420135498
2012-04-30,4.571956157684326
2012-05-01,4.520730018615723
2012-05-02,4.495116710662842
2012-05-03,4.399067401885986
2012-05-04,4.367051124572754
2012-05-07,4.469503879547119
2012-05-08,4.424680709838867
2012-05-09,4.335034370422363
2012-05-10,4.552746772766113
2012-05-11,4.802475452423096
2012-05-14,4.693619251251221
2012-05-15,4.744845390319824
2012-05-16,4.930541515350342
2012-05-17,4.815281867980957
2012-05-18,4.635989189147949
2012-05-21,4.7640557289123535
2012-05-22,5.045800685882568
2012-05-23,4.9753642082214355
2012-05-24,5.122640132904053
2012-05-25,5.103430271148682
2012-05-29,5.481225490570068
2012-05-30,5.1738667488098145
2012-05-31,5.257109642028809
2012-06-01,5.000977516174316
2012-06-04,4.936944484710693
2012-06-05,5.05220365524292
2012-06-06,5.0842204093933105
2012-06-07,5.116237163543701
2012-06-08,5.05220365524292
2012-06-11,4.988171577453613
2012-06-12,5.05220365524292
2012-06-13,4.9753642082214355
2012-06-14,5.212286949157715
2012-06-15,5.353158950805664
2012-06-18,5.295529365539551
2012-06-19,5.353158950805664
2012-06-20,5.148253440856934
2012-06-21,4.8088788986206055
2012-06-22,4.8729119300842285
2012-06-25,4.815281867980957
2012-06-26,4.552746772766113
2012-06-27,4.443890571594238
2012-06-28,4.411874294281006
2012-06-29,4.578360080718994
2012-07-02,4.629586219787598
2012-07-03,4.552746772766113
2012-07-05,4.431083679199219
2012-07-06,4.303017616271973
2012-07-09,3.912416696548462
2012-07-10,3.8355765342712402
2012-07-11,3.6370744705200195
2012-07-12,3.5538320541381836
2012-07-13,3.585848093032837
2012-07-16,3.496202230453491
2012-07-17,3.2656826972961426
2012-07-18,3.2656826972961426
2012-07-19,3.2016499042510986
2012-07-20,3.156827211380005
2012-07-23,3.0607776641845703
2012-07-24,3.047971248626709
2012-07-25,3.0159544944763184
2012-07-26,3.0159544944763184
2012-07-27,3.003147840499878
2012-07-30,2.932711601257324
2012-07-31,2.977534770965576
2012-08-01,3.04156756401062
2012-08-02,2.9647281169891357
2012-08-03,2.939114809036255
2012-08-06,2.9070982933044434
2012-08-07,2.958324909210205
2012-08-08,3.112004041671753
2012-08-09,3.0607776641845703
2012-08-10,2.977534770965576
2012-08-13,2.932711601257324
2012-08-14,2.958324909210205
2012-08-15,3.0799872875213623
2012-08-16,3.0799872875213623
2012-08-17,3.0543744564056396
2012-08-20,3.0351641178131104
2012-08-21,3.131213665008545
2012-08-22,3.220860481262207
2012-08-23,3.1376171112060547
2012-08-24,3.1440203189849854
2012-08-27,3.156827211380005
2012-08-28,3.387345790863037
2012-08-29,3.412959098815918
2012-08-30,3.368136167526245
2012-08-31,3.4065561294555664
2012-09-04,3.169633626937866
2012-09-05,3.1824400424957275
2012-09-06,3.24006986618042
2012-09-07,3.3937489986419678
2012-09-10,3.2912964820861816
2012-09-11,3.4001524448394775
2012-09-12,3.45778226852417
2012-09-13,3.368136167526245
2012-09-14,3.4705889225006104
2012-09-17,3.419362783432007
2012-09-18,3.3553292751312256
2012-09-19,3.304102659225464
2012-09-20,3.2464730739593506
2012-09-21,3.2528765201568604
2012-09-24,3.220860481262207
2012-09-25,3.2016499042510986
2012-09-26,3.2720868587493896
2012-09-27,3.348926305770874
2012-09-28,3.2720868587493896
2012-10-01,3.368136167526245
2012-10-02,3.3617324829101562
2012-10-03,3.4257657527923584
2012-10-04,3.3361196517944336
2012-10-05,3.195246696472168
2012-10-08,3.092794179916382
2012-10-09,3.0607776641845703
2012-10-10,3.06718111038208
2012-10-11,2.8622751235961914
2012-10-12,2.849468469619751
2012-10-15,2.7726290225982666
2012-10-16,2.740612745285034
2012-10-17,2.823855400085449
2012-10-18,2.8430652618408203
2012-10-19,2.7790324687957764
2012-10-22,2.8174521923065186
2012-10-23,2.7726290225982666
2012-10-24,2.759822368621826
2012-10-25,2.9263083934783936
2012-10-26,3.4065561294555664
2012-10-31,3.605057954788208
2012-11-01,3.733124017715454
2012-11-02,3.6434781551361084
2012-11-05,3.739527702331543
2012-11-06,3.7715442180633545
2012-11-07,3.739527702331543
2012-11-08,3.758737325668335
2012-11-09,3.777947425842285
2012-11-12,3.8932065963745117
2012-11-13,3.912416696548462
2012-11-14,3.9444329738616943
2012-11-15,4.002063274383545
2012-11-16,4.040482521057129
2012-11-19,4.046885967254639
2012-11-20,4.136531829833984
2012-11-21,4.130128860473633
2012-11-23,4.251791477203369
2012-11-26,4.507923603057861
2012-11-27,4.424680709838867
2012-11-28,4.463100433349609
2012-11-29,4.469503879547119
2012-11-30,4.571956157684326
2012-12-03,4.629586219787598
2012-12-04,4.744845390319824
2012-12-05,4.719232559204102
2012-12-06,4.648796081542969
2012-12-07,4.546342849731445
2012-12-10,4.635989189147949
2012-12-11,4.642392635345459
2012-12-12,4.668006420135498
2012-12-13,4.67440938949585
2012-12-14,4.5847625732421875
2012-12-17,4.725636005401611
2012-12-18,4.700022220611572
2012-12-19,4.693619251251221
2012-12-20,4.706425666809082
2012-12-21,4.559149742126465
2012-12-24,4.796072006225586
2012-12-26,4.680812358856201
2012-12-27,4.539940357208252
2012-12-28,4.603972911834717
2012-12-31,4.635989189147949
2013-01-02,4.930541515350342
2013-01-03,5.161060333251953
2013-01-04,5.1930766105651855
2013-01-07,5.301932334899902
2013-01-08,5.1354475021362305
2013-01-09,5.186673641204834
2013-01-10,5.167463302612305
2013-01-11,5.167463302612305
2013-01-14,5.532451629638672
2013-01-15,5.372368812561035
2013-01-16,5.442805290222168
2013-01-17,5.532451629638672
2013-01-18,5.666921138763428
2013-01-22,5.577274322509766
2013-01-23,5.634904384613037
2013-01-24,5.397982597351074
2013-01-25,5.538854598999023
2013-01-28,5.519644737243652
2013-01-29,5.500434875488281
2013-01-30,5.487627983093262
2013-01-31,5.4107890129089355
2013-02-01,5.942262172698975
2013-02-04,5.69253396987915
2013-02-05,5.750163555145264
2013-02-06,5.698936939239502
2013-02-07,5.756566524505615
2013-02-08,5.859019756317139
2013-02-11,5.91664981842041
2013-02-12,5.865423202514648
2013-02-13,5.846213340759277
2013-02-14,5.833406448364258
2013-02-15,5.423595428466797
2013-02-19,5.948666095733643
2013-02-20,5.69253396987915
2013-02-21,5.545258045196533
2013-02-22,5.660517692565918
2013-02-25,5.583678722381592
2013-02-26,5.519644737243652
2013-02-27,5.666921138763428
2013-02-28,5.641307830810547
2013-03-01,5.891036033630371
2013-03-04,5.923052787780762
2013-03-05,5.859019756317139
2013-03-06,5.923052787780762
2013-03-07,5.705340385437012
2013-03-08,5.590080738067627
2013-03-11,5.468419075012207
2013-03-12,5.429998397827148
2013-03-13,5.762970447540283
2013-03-14,5.7757768630981445
2013-03-15,5.6092915534973145
2013-03-18,5.654114723205566
2013-03-19,5.769373893737793
2013-03-20,5.756566524505615
2013-03-21,5.705340385437012
2013-03-22,5.666921138763428
2013-03-25,5.577274322509766
2013-03-26,5.634904384613037
2013-03-27,5.743760585784912
2013-03-28,5.884632587432861
2013-04-01,5.730953693389893
2013-04-02,5.865423202514648
2013-04-03,5.8206000328063965
2013-04-04,5.9358601570129395
2013-04-05,5.666921138763428
2013-04-08,5.705340385437012
2013-04-09,5.622097492218018
2013-04-10,5.762970447540283
2013-04-11,5.839809894561768
2013-04-12,6.057522296905518
2013-04-15,5.6028876304626465
2013-04-16,5.769373893737793
2013-04-17,5.641307830810547
2013-04-18,5.6028876304626465
2013-04-19,5.718147277832031
2013-04-22,5.730953693389893
2013-04-23,5.871826171875
2013-04-24,6.153571605682373
2013-04-25,6.224008083343506
2013-04-26,6.102344512939453
2013-04-29,6.275234222412109
2013-04-30,6.2688307762146
2013-05-01,6.230411052703857
2013-05-02,6.339267253875732
2013-05-03,6.64662504196167
2013-05-06,6.717061996459961
2013-05-07,6.793901443481445
2013-05-08,6.960387706756592
2013-05-09,6.934774875640869
2013-05-10,7.178099632263184
2013-05-13,7.261342525482178
2013-05-14,7.318972587585449
2013-05-15,7.5943145751953125
2013-05-16,7.549490928649902
2013-05-17,7.6711530685424805
2013-05-20,7.6327338218688965
2013-05-21,7.683960437774658
2013-05-22,7.543088436126709
2013-05-23,7.581506729125977
2013-05-24,7.536684513092041
2013-05-28,7.760799407958984
2013-05-29,7.837638854980469
2013-05-30,7.837638854980469
2013-05-31,7.6583476066589355
2013-06-03,7.613524913787842
2013-06-04,7.645540237426758
2013-06-05,7.459845542907715
2013-06-06,7.415021896362305
2013-06-07,9.047863006591797
2013-06-10,8.80453872680664
2013-06-11,8.842958450317383
2013-06-12,8.862167358398438
2013-06-13,8.791731834411621
2013-06-14,8.574019432067871
2013-06-17,8.516389846801758
2013-06-18,8.5548095703125
2013-06-19,8.638051986694336
2013-06-20,8.177014350891113
2013-06-21,8.144999504089355
2013-06-24,8.048949241638184
2013-06-25,8.260257720947266
2013-06-26,8.490776062011719
2013-06-27,8.631648063659668
2013-06-28,9.566530227661133
2013-07-01,9.797049522399902
2013-07-02,9.58574104309082
2013-07-03,9.406447410583496
2013-07-05,9.822662353515625
2013-07-08,9.797049522399902
2013-07-09,9.854680061340332
2013-07-10,9.861083030700684
2013-07-11,10.283699989318848
2013-07-12,10.200457572937012
2013-07-15,10.238877296447754
2013-07-16,10.142827987670898
2013-07-17,10.130021095275879
2013-07-18,10.2901029586792
2013-07-19,10.341329574584961
2013-07-22,10.27729606628418
2013-07-23,10.42457389831543
2013-07-24,10.386153221130371
2013-07-25,10.501412391662598
2013-07-26,10.520622253417969
2013-07-29,10.469395637512207
2013-07-30,10.450185775756836
2013-07-31,10.64228630065918
2013-08-01,11.391470909118652
2013-08-02,11.769265174865723
2013-08-05,11.814088821411133
2013-08-06,11.839701652526855
2013-08-07,11.60278034210205
2013-08-08,11.698829650878906
2013-08-09,11.55795669555664
2013-08-12,11.654006958007812
2013-08-13,11.788475036621094
2013-08-14,11.897332191467285
2013-08-15,10.559041976928711
2013-08-16,10.892014503479004
2013-08-19,10.661495208740234
2013-08-20,10.93043327331543
2013-08-21,10.635882377624512
