Date,FIBK
2016-11-30,25.1502685546875
2016-12-01,25.58332633972168
2016-12-02,26.11630630493164
2016-12-05,26.54935646057129
2016-12-06,26.915788650512695
2016-12-07,27.015714645385742
2016-12-08,27.31552505493164
2016-12-09,27.84850311279297
2016-12-12,27.58201789855957
2016-12-13,27.71525764465332
2016-12-14,27.5487060546875
2016-12-15,28.181617736816406
2016-12-16,27.815204620361328
2016-12-19,27.948444366455078
2016-12-20,28.248254776000977
2016-12-21,28.28156280517578
2016-12-22,28.214935302734375
2016-12-23,28.181617736816406
2016-12-27,28.514745712280273
2016-12-28,28.4481201171875
2016-12-29,28.348180770874023
2016-12-30,28.348180770874023
2017-01-03,28.481433868408203
2017-01-04,28.881166458129883
2017-01-05,27.84850311279297
2017-01-06,27.84850311279297
2017-01-09,27.482084274291992
2017-01-10,28.181617736816406
2017-01-11,28.1483211517334
2017-01-12,27.5487060546875
2017-01-13,27.948444366455078
2017-01-17,27.115650177001953
2017-01-18,27.31552505493164
2017-01-19,27.148963928222656
2017-01-20,27.51538848876953
2017-01-23,27.348833084106445
2017-01-24,27.781885147094727
2017-01-25,27.84850311279297
2017-01-26,27.908817291259766
2017-01-27,28.210350036621094
2017-01-30,27.841808319091797
2017-01-31,27.573781967163086
2017-02-01,27.339248657226562
2017-02-02,27.104721069335938
2017-02-03,27.774803161621094
2017-02-06,27.13823127746582
2017-02-07,26.970706939697266
2017-02-08,26.602155685424805
2017-02-09,27.104721069335938
2017-02-10,27.674285888671875
2017-02-13,27.908817291259766
2017-02-14,27.908817291259766
2017-02-15,28.143352508544922
2017-02-16,28.3443660736084
2017-02-17,28.478382110595703
2017-02-21,28.64590835571289
2017-02-22,28.88042449951172
2017-02-23,29.584014892578125
2017-02-24,29.61751365661621
2017-02-27,29.651033401489258
2017-02-28,29.382993698120117
2017-03-01,30.019559860229492
2017-03-02,29.315990447998047
2017-03-03,29.282474517822266
2017-03-06,29.181970596313477
2017-03-07,28.94744110107422
2017-03-08,28.578887939453125
2017-03-09,28.54538917541504
2017-03-10,28.277359008789062
2017-03-13,28.310871124267578
2017-03-14,28.310871124267578
2017-03-15,28.310871124267578
2017-03-16,28.3443660736084
2017-03-17,28.17685317993164
2017-03-20,27.573781967163086
2017-03-21,25.865068435668945
2017-03-22,25.831565856933594
2017-03-23,26.032596588134766
2017-03-24,26.233619689941406
2017-03-27,25.99909210205078
2017-03-28,26.367624282836914
2017-03-29,26.09960174560547
2017-03-30,26.970706939697266
2017-03-31,26.56865882873535
2017-04-03,26.233619689941406
2017-04-04,26.30063247680664
2017-04-05,25.798063278198242
2017-04-06,26.233619689941406
2017-04-07,25.99909210205078
2017-04-10,25.76456069946289
2017-04-11,26.032596588134766
2017-04-12,25.496524810791016
2017-04-13,24.859949111938477
2017-04-17,25.194992065429688
2017-04-18,25.362512588500977
2017-04-19,25.496524810791016
2017-04-20,26.20011329650879
2017-04-21,26.5351619720459
2017-04-24,26.836688995361328
2017-04-25,26.87019920349121
2017-04-26,27.071218490600586
2017-04-27,26.032596588134766
2017-04-28,25.452743530273438
2017-05-01,25.992136001586914
2017-05-02,25.78986167907715
2017-05-03,26.194414138793945
2017-05-04,26.160701751708984
2017-05-05,26.126989364624023
2017-05-08,26.39668846130371
2017-05-09,26.0595645904541
