Date,ALLE
2014-05-06,44.073768615722656
2014-05-07,44.109092712402344
2014-05-08,43.605560302734375
2014-05-09,44.17094039916992
2014-05-12,44.5949821472168
2014-05-13,44.5949821472168
2014-05-14,43.98542022705078
2014-05-15,42.66030502319336
2014-05-16,43.53490447998047
2014-05-19,44.356449127197266
2014-05-20,44.61265182495117
2014-05-21,44.79816818237305
2014-05-22,45.48723602294922
2014-05-23,46.34416198730469
2014-05-27,46.35299301147461
2014-05-28,46.768192291259766
2014-05-29,47.280574798583984
2014-05-30,46.282318115234375
2014-06-02,45.99961853027344
2014-06-03,46.29998016357422
2014-06-04,46.95370864868164
2014-06-05,47.97847366333008
2014-06-06,49.32128143310547
2014-06-09,49.78065490722656
2014-06-10,50.11636734008789
2014-06-11,49.77183151245117
2014-06-12,49.64796447753906
2014-06-13,49.621429443359375
2014-06-16,50.54147720336914
2014-06-17,50.647647857666016
2014-06-18,50.72726058959961
2014-06-19,50.665340423583984
2014-06-20,50.9749755859375
2014-06-23,50.921905517578125
2014-06-24,50.14339065551758
2014-06-25,50.152225494384766
2014-06-26,49.82490539550781
2014-06-27,49.17024230957031
2014-06-30,50.14339065551758
2014-07-01,50.479549407958984
2014-07-02,50.75380325317383
2014-07-03,50.56801986694336
2014-07-07,49.57719421386719
2014-07-08,49.10831832885742
2014-07-09,49.19676971435547
2014-07-10,49.18793869018555
2014-07-11,49.568355560302734
2014-07-14,49.52410888671875
2014-07-15,49.19676971435547
2014-07-16,49.03753662109375
2014-07-17,48.011287689208984
2014-07-18,48.55982971191406
2014-07-21,48.44479751586914
2014-07-22,48.568660736083984
2014-07-23,48.17056655883789
2014-07-24,48.63059616088867
2014-07-25,48.74559783935547
2014-07-28,47.39204406738281
2014-07-29,46.401214599609375
2014-07-30,47.4716682434082
2014-07-31,45.49884796142578
2014-08-01,44.552223205566406
2014-08-04,44.33992004394531
2014-08-05,44.587615966796875
2014-08-06,44.33992004394531
2014-08-07,44.118743896484375
2014-08-08,44.773414611816406
2014-08-11,44.552223205566406
2014-08-12,45.08304214477539
2014-08-13,46.215431213378906
2014-08-14,46.02079391479492
2014-08-15,46.233116149902344
2014-08-18,46.56930923461914
2014-08-19,46.54275894165039
2014-08-20,46.4631462097168
2014-08-21,46.1269645690918
2014-08-22,45.976566314697266
2014-08-25,46.41891098022461
2014-08-26,46.33927917480469
2014-08-27,46.011962890625
2014-08-28,45.605010986328125
2014-08-29,45.49884796142578
2014-09-02,46.241966247558594
2014-09-03,46.17119598388672
2014-09-04,46.295047760009766
2014-09-05,46.42775344848633
2014-09-08,46.197731018066406
2014-09-09,45.77309036254883
2014-09-10,45.95887756347656
2014-09-11,46.056182861328125
2014-09-12,45.07268524169922
2014-09-15,45.01066970825195
2014-09-16,45.27647018432617
2014-09-17,45.241024017333984
2014-09-18,44.85116958618164
2014-09-19,44.17778778076172
2014-09-22,43.59300231933594
2014-09-23,43.344905853271484
2014-09-24,43.41579055786133
2014-09-25,42.71582794189453
2014-09-26,42.88417053222656
2014-09-29,42.52975845336914
2014-09-30,42.21079635620117
2014-10-01,42.32597732543945
2014-10-02,42.41456985473633
2014-10-03,43.53984451293945
2014-10-06,43.05252456665039
2014-10-07,41.28044509887695
2014-10-08,41.85637283325195
2014-10-09,41.37791442871094
2014-10-10,40.97920608520508
2014-10-13,40.155174255371094
2014-10-14,39.92481994628906
2014-10-15,40.50959396362305
2014-10-16,41.05006408691406
2014-10-17,41.422218322753906
2014-10-20,41.55513381958008
2014-10-21,42.73353958129883
2014-10-22,41.73232650756836
2014-10-23,42.92848587036133
2014-10-24,43.522125244140625
2014-10-27,43.54869842529297
2014-10-28,44.47903823852539
2014-10-29,44.55878829956055
2014-10-30,46.64098358154297
2014-10-31,47.0396728515625
2014-11-03,47.340938568115234
2014-11-04,47.06626510620117
2014-11-05,47.00423812866211
2014-11-06,47.33207321166992
2014-11-07,46.92451477050781
2014-11-10,46.6764030456543
2014-11-11,46.53464889526367
2014-11-12,46.51692199707031
2014-11-13,46.18023681640625
2014-11-14,46.31313705444336
2014-11-17,46.81818389892578
2014-11-18,47.73080062866211
2014-11-19,47.84597396850586
2014-11-20,47.925724029541016
2014-11-21,48.0231819152832
2014-11-24,47.80168533325195
2014-11-25,47.46498107910156
2014-11-26,47.01310729980469
2014-11-28,47.71306228637695
2014-12-01,47.58017349243164
2014-12-02,48.16495132446289
2014-12-03,48.45734786987305
2014-12-04,48.36873245239258
2014-12-05,49.219329833984375
2014-12-08,48.652278900146484
2014-12-09,48.73200988769531
2014-12-10,47.97887420654297
2014-12-11,48.01432800292969
2014-12-12,47.74812698364258
2014-12-15,47.650516510009766
2014-12-16,47.41092300415039
2014-12-17,48.01434326171875
2014-12-18,48.75969696044922
2014-12-19,48.79518127441406
2014-12-22,49.3453369140625
2014-12-23,49.40745544433594
2014-12-24,49.45182800292969
2014-12-26,49.3808479309082
2014-12-29,49.611541748046875
2014-12-30,49.389713287353516
2014-12-31,49.21224594116211
2015-01-02,48.84843444824219
2015-01-05,48.750816345214844
2015-01-06,48.67095184326172
2015-01-07,49.33647918701172
2015-01-08,50.001976013183594
2015-01-09,49.58492660522461
2015-01-12,48.79518127441406
2015-01-13,48.892799377441406
2015-01-14,49.09688186645508
2015-01-15,47.73925018310547
2015-01-16,47.35769271850586
2015-01-20,46.843021392822266
2015-01-21,46.95838165283203
2015-01-22,48.23615264892578
2015-01-23,48.34263229370117
2015-01-26,47.83684539794922
2015-01-27,47.73925018310547
2015-01-28,48.22728729248047
2015-01-29,48.61772537231445
2015-01-30,47.925594329833984
2015-02-02,48.35151672363281
2015-02-03,48.84843444824219
2015-02-04,49.36309051513672
2015-02-05,50.57876205444336
2015-02-06,51.06679153442383
2015-02-09,50.49889373779297
2015-02-10,50.47227478027344
2015-02-11,50.33030700683594
2015-02-12,51.25313949584961
2015-02-13,52.0517463684082
2015-02-17,51.9630126953125
2015-02-18,49.69141387939453
2015-02-19,51.12891387939453
2015-02-20,51.998497009277344
2015-02-23,51.76780700683594
2015-02-24,51.821048736572266
2015-02-25,51.95414733886719
2015-02-26,51.72343444824219
2015-02-27,51.226524353027344
2015-03-02,52.1937255859375
2015-03-03,51.90977478027344
2015-03-04,51.86542510986328
2015-03-05,51.563716888427734
2015-03-06,50.97806167602539
2015-03-09,51.45722198486328
2015-03-10,51.120033264160156
2015-03-11,51.38623046875
2015-03-12,51.821048736572266
2015-03-13,51.69660186767578
2015-03-16,52.21213150024414
2015-03-17,51.85661315917969
2015-03-18,53.18989181518555
2015-03-19,53.34100341796875
2015-03-20,54.34543228149414
2015-03-23,54.132110595703125
2015-03-24,54.132110595703125
2015-03-25,53.6076774597168
2015-03-26,53.785438537597656
2015-03-27,54.42543029785156
2015-03-30,55.02985763549805
2015-03-31,54.37210464477539
2015-04-01,54.292091369628906
2015-04-02,54.620975494384766
2015-04-06,54.79874038696289
2015-04-07,54.72763442993164
2015-04-08,54.834312438964844
2015-04-09,54.61208724975586
2015-04-10,54.4343147277832
2015-04-13,53.58100509643555
2015-04-14,53.305458068847656
2015-04-15,53.76766586303711
2015-04-16,53.47433853149414
2015-04-17,52.532135009765625
2015-04-20,52.718788146972656
2015-04-21,53.16322326660156
2015-04-22,53.65210723876953
2015-04-23,53.10102081298828
2015-04-24,54.18543243408203
2015-04-27,53.85655212402344
2015-04-28,54.0521125793457
2015-04-29,53.82100296020508
2015-04-30,54.35432052612305
2015-05-01,54.620975494384766
2015-05-04,55.332069396972656
2015-05-05,54.665428161621094
2015-05-06,54.46987533569336
2015-05-07,54.65653991699219
2015-05-08,55.447628021240234
2015-05-11,56.158721923828125
2015-05-12,54.914302825927734
2015-05-13,54.87874984741211
2015-05-14,54.994300842285156
2015-05-15,54.923194885253906
2015-05-18,55.0120735168457
2015-05-19,54.95875549316406
2015-05-20,54.70097732543945
2015-05-21,54.57653045654297
2015-05-22,54.45209503173828
2015-05-26,54.12321090698242
2015-05-27,54.949867248535156
2015-05-28,55.05652618408203
2015-05-29,55.50095748901367
2015-06-01,55.145416259765625
2015-06-02,55.456512451171875
2015-06-03,55.8298454284668
2015-06-04,54.95875549316406
2015-06-05,55.02096939086914
2015-06-08,54.57653045654297
2015-06-09,54.17654037475586
2015-06-10,54.77208709716797
2015-06-11,54.79874038696289
2015-06-12,54.39811325073242
2015-06-15,54.18444061279297
2015-06-16,53.961856842041016
2015-06-17,54.460445404052734
2015-06-18,54.67412185668945
2015-06-19,54.90558624267578
2015-06-22,55.270626068115234
2015-06-23,55.270626068115234
2015-06-24,55.243892669677734
2015-06-25,54.95901870727539
2015-06-26,54.86997985839844
2015-06-29,53.32973861694336
2015-06-30,53.54342269897461
2015-07-01,53.60573959350586
2015-07-02,53.2140007019043
2015-07-06,53.02702713012695
2015-07-07,53.10715866088867
2015-07-08,52.06549072265625
2015-07-09,52.69761657714844
2015-07-10,53.65913772583008
2015-07-13,54.3001823425293
2015-07-14,54.77205276489258
2015-07-15,54.211151123046875
2015-07-16,54.54945755004883
2015-07-17,54.656314849853516
2015-07-20,54.90558624267578
2015-07-21,54.14881134033203
2015-07-22,54.37140655517578
2015-07-23,54.38030242919922
2015-07-24,54.69192123413086
2015-07-27,54.48714828491211
2015-07-28,55.54661178588867
2015-07-29,56.7574462890625
2015-07-30,56.26776123046875
2015-07-31,56.285579681396484
2015-08-03,55.8137092590332
2015-08-04,55.76030349731445
2015-08-05,55.98286819458008
2015-08-06,55.45758819580078
2015-08-07,55.79591369628906
2015-08-10,56.42803192138672
2015-08-11,56.232154846191406
2015-08-12,56.15201950073242
2015-08-13,56.34790802001953
2015-08-14,56.6239013671875
2015-08-17,57.5854377746582
2015-08-18,57.48749542236328
2015-08-19,57.18479919433594
2015-08-20,55.73357391357422
2015-08-21,53.757083892822266
2015-08-24,52.1367073059082
2015-08-25,50.70330810546875
2015-08-26,52.546260833740234
2015-08-27,53.872825622558594
2015-08-28,53.65913772583008
2015-08-31,53.0715446472168
2015-09-01,52.1367073059082
2015-09-02,52.813358306884766
2015-09-03,53.23179244995117
2015-09-04,52.2791633605957
2015-09-08,53.73927688598633
2015-09-09,53.59682846069336
2015-09-10,53.68586349487305
2015-09-11,53.97967529296875
2015-09-14,54.14910888671875
2015-09-15,54.96954345703125
2015-09-16,55.12115478515625
2015-09-17,55.32625961303711
2015-09-18,54.50581359863281
2015-09-21,55.040897369384766
2015-09-22,53.83697509765625
2015-09-23,54.03317642211914
2015-09-24,53.66755294799805
2015-09-25,53.18598175048828
2015-09-28,51.06352233886719
2015-09-29,50.0023078918457
2015-09-30,51.42024230957031
2015-10-01,52.22283935546875
2015-10-02,51.794803619384766
2015-10-05,52.62416076660156
2015-10-06,52.303123474121094
2015-10-07,53.18598175048828
2015-10-08,53.275169372558594
2015-10-09,53.212730407714844
2015-10-12,52.740089416503906
2015-10-13,52.490379333496094
2015-10-14,52.4636344909668
2015-10-15,53.810218811035156
2015-10-16,53.79240417480469
2015-10-19,53.489173889160156
2015-10-20,55.281673431396484
2015-10-21,54.63957595825195
2015-10-22,57.07415008544922
2015-10-23,56.83336639404297
2015-10-26,57.13656997680664
2015-10-27,57.52003860473633
2015-10-28,58.144283294677734
2015-10-29,57.52898025512695
2015-10-30,58.11753845214844
2015-11-02,59.526573181152344
2015-11-03,58.26023483276367
2015-11-04,57.69840621948242
2015-11-05,57.21683883666992
2015-11-06,57.31492233276367
2015-11-09,56.78878402709961
2015-11-10,56.476661682128906
2015-11-11,57.97486877441406
2015-11-12,57.68056869506836
2015-11-13,56.79770278930664
2015-11-16,57.716243743896484
2015-11-17,57.60031509399414
2015-11-18,58.72395706176758
2015-11-19,59.46413040161133
2015-11-20,59.31253433227539
2015-11-23,58.581268310546875
2015-11-24,58.126461029052734
2015-11-25,59.214420318603516
2015-11-27,59.86541748046875
2015-11-30,59.936767578125
2015-12-01,60.66804504394531
2015-12-02,60.02595138549805
2015-12-03,58.94689178466797
2015-12-04,59.85653305053711
2015-12-07,59.205509185791016
2015-12-08,58.72395706176758
2015-12-09,58.126461029052734
2015-12-10,58.31373977661133
2015-12-11,57.60031509399414
2015-12-14,57.97544860839844
2015-12-15,58.43988800048828
2015-12-16,59.35984802246094
2015-12-17,58.609588623046875
2015-12-18,57.74319839477539
2015-12-21,57.84146499633789
2015-12-22,58.20765686035156
2015-12-23,58.78822326660156
2015-12-24,58.60065460205078
2015-12-28,59.22587203979492
2015-12-29,59.80643844604492
2015-12-30,59.493812561035156
2015-12-31,58.87753677368164
2016-01-04,57.63603591918945
2016-01-05,57.57350540161133
2016-01-06,56.064048767089844
2016-01-07,54.44742202758789
2016-01-08,53.384559631347656
2016-01-11,53.13447189331055
2016-01-12,53.688232421875
2016-01-13,52.52712631225586
2016-01-14,53.79542541503906
2016-01-15,52.41100311279297
2016-01-19,51.81257629394531
2016-01-20,51.27668380737305
2016-01-21,51.098060607910156
2016-01-22,53.55424880981445
2016-01-25,52.86652374267578
2016-01-26,53.536399841308594
2016-01-27,53.34884262084961
2016-01-28,52.8933219909668
2016-01-29,54.090152740478516
2016-02-01,53.99190902709961
2016-02-02,52.45567321777344
2016-02-03,53.036224365234375
2016-02-04,53.41135787963867
2016-02-05,50.25848388671875
2016-02-08,48.02557373046875
2016-02-09,48.4810676574707
2016-02-10,48.99016571044922
2016-02-11,50.67826843261719
2016-02-12,51.35706329345703
2016-02-16,52.25023651123047
2016-02-17,52.52712631225586
2016-02-18,52.33061218261719
2016-02-19,52.48246383666992
2016-02-22,54.545677185058594
2016-02-23,54.58140182495117
2016-02-24,55.93902587890625
2016-02-25,56.9840202331543
2016-02-26,57.05548095703125
2016-02-29,56.26948547363281
2016-03-01,57.90398406982422
2016-03-02,57.73427963256836
2016-03-03,57.91291046142578
2016-03-04,57.10905075073242
2016-03-07,56.70713424682617
2016-03-08,56.22483825683594
2016-03-09,56.55530548095703
2016-03-10,56.35880661010742
2016-03-11,56.939369201660156
2016-03-14,57.42258071899414
2016-03-15,56.94831466674805
2016-03-16,57.05569839477539
2016-03-17,57.60155487060547
2016-03-18,57.771568298339844
2016-03-21,57.70893859863281
2016-03-22,57.46732711791992
2016-03-23,56.697750091552734
2016-03-24,56.500885009765625
2016-03-28,56.706687927246094
2016-03-29,56.94831466674805
2016-03-30,57.127288818359375
2016-03-31,57.01095962524414
2016-04-01,58.50536346435547
2016-04-04,58.0400276184082
2016-04-05,57.8968505859375
2016-04-06,59.248085021972656
2016-04-07,57.24361038208008
2016-04-08,57.32413864135742
2016-04-11,56.74250030517578
2016-04-12,56.74250030517578
2016-04-13,57.521026611328125
2016-04-14,57.001991271972656
2016-04-15,57.06464385986328
2016-04-18,57.494163513183594
2016-04-19,57.163082122802734
2016-04-20,57.1899299621582
2016-04-21,56.59037399291992
2016-04-22,57.48522186279297
2016-04-25,57.8968505859375
2016-04-26,58.764854431152344
2016-04-27,59.80287170410156
2016-04-28,58.38006591796875
2016-04-29,58.5679817199707
2016-05-02,59.507591247558594
2016-05-03,58.782752990722656
2016-05-04,58.57693862915039
2016-05-05,58.49640655517578
2016-05-06,59.06909942626953
2016-05-09,59.21228790283203
2016-05-10,59.90134811401367
2016-05-11,59.00647735595703
2016-05-12,59.17649459838867
2016-05-13,59.06909942626953
2016-05-16,59.364402770996094
2016-05-17,59.80287170410156
2016-05-18,60.11610412597656
2016-05-19,60.14291763305664
2016-05-20,60.277164459228516
2016-05-23,60.15187454223633
2016-05-24,60.957252502441406
2016-05-25,60.80512237548828
2016-05-26,60.60826110839844
2016-05-27,60.84090805053711
2016-05-31,60.52772903442383
2016-06-01,61.01987075805664
2016-06-02,60.966190338134766
2016-06-03,60.75143051147461
2016-06-06,60.76038360595703
2016-06-07,60.62614059448242
2016-06-08,61.753662109375
2016-06-09,61.726829528808594
2016-06-10,60.769351959228516
2016-06-13,60.500396728515625
2016-06-14,60.62588119506836
2016-06-15,61.10100555419922
2016-06-16,61.136863708496094
2016-06-17,60.679691314697266
2016-06-20,61.809200286865234
2016-06-21,61.871952056884766
2016-06-22,61.7105827331543
2016-06-23,62.078128814697266
2016-06-24,58.91371536254883
2016-06-27,57.38974380493164
2016-06-28,59.53225326538086
2016-06-29,60.96654510498047
2016-06-30,62.23946762084961
2016-07-01,61.67472839355469
2016-07-05,60.96654510498047
2016-07-06,61.190650939941406
2016-07-07,61.531288146972656
2016-07-08,62.51735305786133
2016-07-11,62.687713623046875
2016-07-12,63.22555160522461
2016-07-13,63.144866943359375
2016-07-14,63.65584182739258
2016-07-15,63.96063995361328
2016-07-18,63.593101501464844
2016-07-19,64.39989471435547
2016-07-20,64.4805679321289
2016-07-21,64.14888000488281
2016-07-22,64.84809112548828
2016-07-25,64.42679595947266
2016-07-26,64.95569610595703
2016-07-27,64.43573760986328
2016-07-28,65.24251556396484
2016-07-29,64.89295196533203
2016-08-01,64.90189361572266
2016-08-02,64.26541137695312
2016-08-03,63.69171142578125
2016-08-04,63.646888732910156
2016-08-05,64.01441192626953
2016-08-08,63.62895202636719
2016-08-09,63.9247932434082
2016-08-10,63.96063995361328
2016-08-11,64.37300109863281
2016-08-12,64.85704803466797
2016-08-15,65.27841186523438
2016-08-16,64.74950408935547
2016-08-17,64.23854064941406
2016-08-18,64.4447021484375
2016-08-19,63.897891998291016
2016-08-22,64.46263122558594
2016-08-23,64.70465850830078
2016-08-24,64.36404418945312
2016-08-25,64.62400817871094
2016-08-26,64.16682434082031
2016-08-29,64.6329345703125
2016-08-30,63.87995529174805
2016-08-31,63.8441162109375
2016-09-01,64.39989471435547
2016-09-02,64.89295196533203
2016-09-06,64.60607147216797
2016-09-07,63.548274993896484
2016-09-08,62.642860412597656
2016-09-09,59.90873718261719
2016-09-12,60.40176773071289
2016-09-13,59.7911262512207
2016-09-14,59.3510856628418
2016-09-15,60.03360366821289
2016-09-16,59.49478530883789
2016-09-19,60.50056838989258
2016-09-20,60.49160385131836
2016-09-21,60.95856857299805
2016-09-22,62.00927734375
2016-09-23,61.668006896972656
2016-09-26,61.290836334228516
2016-09-27,61.910499572753906
2016-09-28,62.332557678222656
2016-09-29,61.2998161315918
2016-09-30,61.883548736572266
2016-10-03,61.21900939941406
2016-10-04,60.50953674316406
2016-10-05,60.6622200012207
2016-10-06,61.021427154541016
2016-10-07,60.06053924560547
2016-10-10,60.41975021362305
2016-10-11,59.476810455322266
2016-10-12,60.19523620605469
2016-10-13,59.755191802978516
2016-10-14,60.78795623779297
2016-10-17,61.371673583984375
2016-10-18,60.976539611816406
2016-10-19,60.347896575927734
2016-10-20,60.41975021362305
2016-10-21,60.329959869384766
2016-10-24,60.85081100463867
2016-10-25,58.839210510253906
2016-10-26,58.902076721191406
2016-10-27,56.432472229003906
2016-10-28,57.10601043701172
2016-10-31,57.33052062988281
2016-11-01,56.9892578125
2016-11-02,56.890472412109375
2016-11-03,56.83659744262695
2016-11-04,57.150901794433594
2016-11-07,58.74939727783203
2016-11-08,59.00983810424805
2016-11-09,59.94380187988281
2016-11-10,62.06315994262695
2016-11-11,62.24275588989258
2016-11-14,61.596168518066406
2016-11-15,61.75782775878906
2016-11-16,60.68019104003906
2016-11-17,61.317771911621094
2016-11-18,60.455650329589844
2016-11-21,61.003475189208984
2016-11-22,61.06635284423828
2016-11-23,60.79692459106445
2016-11-25,60.98552703857422
2016-11-28,60.52750778198242
2016-11-29,60.599361419677734
2016-11-30,60.087486267089844
2016-12-01,58.78532409667969
2016-12-02,58.2554817199707
2016-12-05,58.02199935913086
2016-12-06,58.37222671508789
2016-12-07,59.07270050048828
2016-12-08,58.71348571777344
2016-12-09,58.98289489746094
2016-12-12,58.47999572753906
2016-12-13,59.064796447753906
2016-12-14,58.8758659362793
2016-12-15,58.3900146484375
2016-12-16,57.77823257446289
2016-12-19,58.39902114868164
2016-12-20,58.776893615722656
2016-12-21,58.97483825683594
2016-12-22,58.704917907714844
2016-12-23,58.83087921142578
2016-12-27,58.9658317565918
2016-12-28,58.300052642822266
2016-12-29,58.27306365966797
2016-12-30,57.580291748046875
2017-01-03,58.2100715637207
2017-01-04,59.316688537597656
2017-01-05,59.64060592651367
2017-01-06,59.28071975708008
2017-01-09,58.85785675048828
2017-01-10,58.0301399230957
2017-01-11,59.109771728515625
2017-01-12,59.487648010253906
2017-01-13,58.92983627319336
2017-01-17,59.26271438598633
2017-01-18,59.811546325683594
2017-01-19,59.90150451660156
2017-01-20,58.62394332885742
2017-01-23,58.5429801940918
2017-01-24,59.7575569152832
2017-01-25,59.91950225830078
2017-01-26,59.33470153808594
2017-01-27,59.84751510620117
2017-01-30,59.23573303222656
2017-01-31,59.082786560058594
2017-02-01,59.325706481933594
2017-02-02,59.037803649902344
2017-02-03,60.57627487182617
2017-02-06,60.58525848388672
2017-02-07,60.2973747253418
2017-02-08,60.81919479370117
2017-02-09,64.53491973876953
2017-02-10,64.70587158203125
2017-02-13,64.28298950195312
2017-02-14,63.95009994506836
2017-02-15,64.62488555908203
2017-02-16,65.61453247070312
2017-02-17,65.92044067382812
2017-02-21,67.03606414794922
2017-02-22,66.63119506835938
2017-02-23,66.53221893310547
2017-02-24,66.53221893310547
2017-02-27,66.21733093261719
2017-02-28,65.3086166381836
2017-03-01,66.29833221435547
2017-03-02,66.54124450683594
2017-03-03,66.415283203125
2017-03-06,65.86646270751953
2017-03-07,65.55156707763672
2017-03-08,65.77650451660156
2017-03-09,66.09137725830078
2017-03-10,67.00006103515625
2017-03-13,67.40580749511719
2017-03-14,67.05416870117188
2017-03-15,67.55007934570312
2017-03-16,67.75746154785156
2017-03-17,68.05499267578125
2017-03-20,67.82958221435547
2017-03-21,66.96400451660156
2017-03-22,67.41484069824219
2017-03-23,67.4959716796875
2017-03-24,67.66727447509766
2017-03-27,67.52301025390625
2017-03-28,67.73043060302734
2017-03-29,67.99189758300781
2017-03-30,68.39762878417969
2017-03-31,68.25334930419922
2017-04-03,68.27139282226562
2017-04-04,67.53205108642578
2017-04-05,66.83778381347656
2017-04-06,67.3517074584961
2017-04-07,67.34271240234375
2017-04-10,67.27957916259766
2017-04-11,67.8836898803711
2017-04-12,67.83857727050781
2017-04-13,67.72137451171875
2017-04-17,68.731201171875
2017-04-18,68.46975708007812
2017-04-19,69.27217102050781
2017-04-20,70.07463836669922
2017-04-21,70.24593353271484
2017-04-24,70.54347229003906
2017-04-25,71.0032958984375
2017-04-26,71.87789154052734
2017-04-27,72.68936157226562
2017-04-28,70.90413665771484
2017-05-01,70.05661010742188
2017-05-02,69.98448181152344
2017-05-03,69.67790985107422
2017-05-04,69.74103546142578
2017-05-05,69.87627410888672
2017-05-08,69.24513244628906
2017-05-09,69.40742492675781
2017-05-10,69.27217102050781
2017-05-11,69.68694305419922
2017-05-12,69.1820297241211
2017-05-15,69.641845703125
2017-05-16,70.75987243652344
2017-05-17,69.43448638916016
2017-05-18,69.71398162841797
2017-05-19,71.2828140258789
2017-05-22,71.64346313476562
2017-05-23,71.13855743408203
2017-05-24,71.27378845214844
2017-05-25,71.64346313476562
2017-05-26,71.57133483886719
2017-05-30,70.74182891845703
2017-05-31,70.89510345458984
2017-06-01,71.3549575805664
2017-06-02,72.1844482421875
2017-06-05,72.13033294677734
2017-06-06,70.81397247314453
2017-06-07,70.62462615966797
2017-06-08,70.01151275634766
2017-06-09,69.63282012939453
2017-06-12,70.73281860351562
2017-06-13,71.62727355957031
2017-06-14,72.05189514160156
2017-06-15,72.95535278320312
2017-06-16,73.7052230834961
2017-06-19,74.23828125
2017-06-20,74.0033950805664
2017-06-21,73.64202117919922
2017-06-22,73.3528823852539
2017-06-23,73.58777618408203
2017-06-26,73.55166625976562
2017-06-27,72.81082153320312
2017-06-28,73.3980712890625
2017-06-29,72.11514282226562
2017-06-30,73.2896499633789
2017-07-03,73.51551055908203
2017-07-05,74.21119689941406
2017-07-06,72.8740463256836
2017-07-07,73.38001251220703
2017-07-10,73.66007995605469
2017-07-11,73.60585021972656
2017-07-12,74.07567596435547
2017-07-13,72.99150085449219
2017-07-14,72.9734115600586
2017-07-17,73.02764892578125
2017-07-18,72.81982421875
2017-07-19,72.9101791381836
2017-07-20,73.26254272460938
2017-07-21,72.648193359375
2017-07-24,72.5578384399414
2017-07-25,71.4646224975586
2017-07-26,70.91352844238281
2017-07-27,73.36193084716797
2017-07-28,73.54261016845703
2017-07-31,73.3980712890625
2017-08-01,73.60585021972656
2017-08-02,73.04569244384766
