Date,VTOL
2013-01-22,36.099998474121094
2013-01-23,37.720001220703125
2013-01-24,38.220001220703125
2013-01-25,39.0
2013-01-28,39.29999923706055
2013-01-29,40.0
2013-01-30,39.79999923706055
2013-01-31,40.779998779296875
2013-02-01,43.20000076293945
2013-02-04,42.880001068115234
2013-02-05,47.599998474121094
2013-02-06,44.97999954223633
2013-02-07,43.400001525878906
2013-02-08,42.5
2013-02-11,42.18000030517578
2013-02-12,42.41999816894531
2013-02-13,42.0
2013-02-14,41.63999938964844
2013-02-15,41.7400016784668
2013-02-19,41.97999954223633
2013-02-20,41.5
2013-02-21,41.880001068115234
2013-02-22,42.0
2013-02-25,41.08000183105469
2013-02-26,41.540000915527344
2013-02-27,40.63999938964844
2013-02-28,40.380001068115234
2013-03-01,39.58000183105469
2013-03-04,39.5
2013-03-05,40.0
2013-03-06,39.7599983215332
2013-03-07,39.08000183105469
2013-03-08,40.720001220703125
2013-03-11,40.119998931884766
2013-03-12,39.959999084472656
2013-03-13,40.91999816894531
2013-03-14,41.220001220703125
2013-03-15,40.779998779296875
2013-03-18,41.20000076293945
2013-03-19,40.959999084472656
2013-03-20,40.779998779296875
2013-03-21,41.380001068115234
2013-03-22,41.91999816894531
2013-03-25,42.13999938964844
2013-03-26,41.63999938964844
2013-03-27,41.91999816894531
2013-03-28,42.0
2013-04-01,42.0
2013-04-02,42.58000183105469
2013-04-03,42.599998474121094
2013-04-04,42.099998474121094
2013-04-05,43.18000030517578
2013-04-08,44.63999938964844
2013-04-09,45.5
2013-04-10,48.099998474121094
2013-04-11,50.20000076293945
2013-04-12,49.81999969482422
2013-04-15,47.099998474121094
2013-04-16,46.58000183105469
2013-04-17,46.52000045776367
2013-04-18,46.18000030517578
2013-04-19,46.15999984741211
2013-04-22,45.41999816894531
2013-04-23,46.119998931884766
2013-04-24,46.2599983215332
2013-04-25,45.20000076293945
2013-04-26,45.58000183105469
2013-04-29,45.599998474121094
2013-04-30,45.70000076293945
2013-05-01,46.439998626708984
2013-05-02,46.959999084472656
2013-05-03,48.47999954223633
2013-05-06,48.880001068115234
2013-05-07,49.81999969482422
2013-05-08,49.599998474121094
2013-05-09,49.779998779296875
2013-05-10,50.040000915527344
2013-05-13,49.939998626708984
2013-05-14,49.58000183105469
2013-05-15,52.959999084472656
2013-05-16,50.779998779296875
2013-05-17,49.84000015258789
2013-05-20,49.220001220703125
2013-05-21,52.720001220703125
2013-05-22,50.939998626708984
2013-05-23,51.099998474121094
2013-05-24,50.02000045776367
2013-05-28,50.20000076293945
2013-05-29,51.939998626708984
2013-05-30,51.97999954223633
2013-05-31,51.52000045776367
2013-06-03,53.0
2013-06-04,50.29999923706055
2013-06-05,48.599998474121094
2013-06-06,50.220001220703125
2013-06-07,51.18000030517578
2013-06-10,50.439998626708984
2013-06-11,50.939998626708984
2013-06-12,51.599998474121094
2013-06-13,54.880001068115234
2013-06-14,55.34000015258789
2013-06-17,53.119998931884766
2013-06-18,55.13999938964844
2013-06-19,53.7400016784668
2013-06-20,52.459999084472656
2013-06-21,51.97999954223633
2013-06-24,51.31999969482422
2013-06-25,52.84000015258789
2013-06-26,54.779998779296875
2013-06-27,54.65999984741211
2013-06-28,52.29999923706055
2013-07-01,51.099998474121094
2013-07-02,50.65999984741211
2013-07-03,49.540000915527344
2013-07-05,49.81999969482422
2013-07-08,50.15999984741211
2013-07-09,50.959999084472656
2013-07-10,51.2599983215332
2013-07-11,52.540000915527344
2013-07-12,52.2599983215332
2013-07-15,51.36000061035156
2013-07-16,51.0
2013-07-17,51.02000045776367
2013-07-18,50.959999084472656
2013-07-19,50.47999954223633
2013-07-22,51.08000183105469
2013-07-23,50.439998626708984
2013-07-24,50.15999984741211
2013-07-25,50.08000183105469
2013-07-26,49.220001220703125
2013-07-29,48.599998474121094
2013-07-30,48.779998779296875
2013-07-31,48.779998779296875
2013-08-01,49.040000915527344
2013-08-02,49.0
2013-08-05,50.880001068115234
2013-08-06,49.7400016784668
2013-08-07,51.0
2013-08-08,52.34000015258789
2013-08-09,52.34000015258789
2013-08-12,52.02000045776367
2013-08-13,51.65999984741211
2013-08-14,52.0
2013-08-15,50.400001525878906
2013-08-16,51.040000915527344
2013-08-19,50.540000915527344
2013-08-20,50.86000061035156
2013-08-21,51.29999923706055
2013-08-22,51.779998779296875
2013-08-23,50.959999084472656
2013-08-26,50.279998779296875
2013-08-27,50.119998931884766
2013-08-28,50.880001068115234
2013-08-29,51.86000061035156
2013-08-30,49.65999984741211
2013-09-03,49.58000183105469
2013-09-04,51.15999984741211
2013-09-05,51.2599983215332
2013-09-06,51.619998931884766
2013-09-09,52.15999984741211
2013-09-10,52.400001525878906
2013-09-11,52.959999084472656
2013-09-12,53.040000915527344
2013-09-13,52.84000015258789
2013-09-16,52.18000030517578
2013-09-17,53.02000045776367
2013-09-18,53.959999084472656
2013-09-19,53.380001068115234
2013-09-20,54.84000015258789
2013-09-23,55.0
2013-09-24,55.439998626708984
2013-09-25,55.400001525878906
2013-09-26,55.29999923706055
2013-09-27,54.599998474121094
2013-09-30,54.36000061035156
2013-10-01,55.52000045776367
2013-10-02,54.880001068115234
2013-10-03,53.91999816894531
2013-10-04,54.279998779296875
2013-10-07,54.099998474121094
2013-10-08,54.720001220703125
2013-10-09,54.7599983215332
2013-10-10,56.91999816894531
2013-10-11,57.400001525878906
2013-10-14,58.52000045776367
2013-10-15,59.599998474121094
2013-10-16,59.779998779296875
2013-10-17,59.86000061035156
2013-10-18,62.13999938964844
2013-10-21,62.15999984741211
2013-10-22,64.26000213623047
2013-10-23,65.19999694824219
2013-10-24,63.81999969482422
2013-10-25,63.0
2013-10-28,63.0
2013-10-29,64.9000015258789
2013-10-30,65.77999877929688
2013-10-31,63.20000076293945
2013-11-01,61.58000183105469
2013-11-04,61.79999923706055
2013-11-05,61.58000183105469
2013-11-06,60.880001068115234
2013-11-07,60.79999923706055
2013-11-08,62.560001373291016
2013-11-11,62.29999923706055
2013-11-12,62.20000076293945
2013-11-13,62.880001068115234
2013-11-14,62.459999084472656
2013-11-15,62.47999954223633
2013-11-18,62.060001373291016
2013-11-19,61.70000076293945
2013-11-20,62.5
2013-11-21,62.939998626708984
2013-11-22,62.52000045776367
2013-11-25,62.52000045776367
2013-11-26,64.0
2013-11-27,65.05999755859375
2013-11-29,65.26000213623047
2013-12-02,64.77999877929688
2013-12-03,66.31999969482422
2013-12-04,65.54000091552734
2013-12-05,66.26000213623047
2013-12-06,68.12000274658203
2013-12-09,67.22000122070312
2013-12-10,66.44000244140625
2013-12-11,65.62000274658203
2013-12-12,64.13999938964844
2013-12-13,63.79999923706055
2013-12-16,63.70000076293945
2013-12-17,63.0
2013-12-18,63.959999084472656
2013-12-19,62.939998626708984
2013-12-20,63.060001373291016
2013-12-23,62.08000183105469
2013-12-24,60.31999969482422
2013-12-26,62.2599983215332
2013-12-27,61.70000076293945
2013-12-30,61.2400016784668
2013-12-31,61.720001220703125
2014-01-02,61.779998779296875
2014-01-03,63.29999923706055
2014-01-06,63.34000015258789
2014-01-07,62.47999954223633
2014-01-08,61.29999923706055
2014-01-09,62.15999984741211
2014-01-10,62.68000030517578
2014-01-13,61.040000915527344
2014-01-14,61.41999816894531
2014-01-15,62.099998474121094
2014-01-16,61.560001373291016
2014-01-17,61.119998931884766
2014-01-21,61.880001068115234
2014-01-22,61.34000015258789
2014-01-23,61.040000915527344
2014-01-24,60.279998779296875
2014-01-27,58.84000015258789
2014-01-28,59.099998474121094
2014-01-29,56.47999954223633
2014-01-30,59.08000183105469
2014-01-31,58.58000183105469
2014-02-03,55.91999816894531
2014-02-04,56.65999984741211
2014-02-05,56.41999816894531
2014-02-06,56.2599983215332
2014-02-07,56.02000045776367
2014-02-10,56.41999816894531
2014-02-11,55.939998626708984
2014-02-12,56.040000915527344
2014-02-13,56.0
2014-02-14,55.34000015258789
2014-02-18,55.29999923706055
2014-02-19,55.5
2014-02-20,56.400001525878906
2014-02-21,56.619998931884766
2014-02-24,57.400001525878906
2014-02-25,55.31999969482422
2014-02-26,56.779998779296875
2014-02-27,56.7400016784668
2014-02-28,56.5
2014-03-03,56.18000030517578
2014-03-04,58.29999923706055
2014-03-05,57.79999923706055
2014-03-06,58.84000015258789
2014-03-07,58.939998626708984
2014-03-10,58.939998626708984
2014-03-11,58.279998779296875
2014-03-12,58.380001068115234
2014-03-13,58.0
2014-03-14,59.20000076293945
2014-03-17,59.7400016784668
2014-03-18,58.7400016784668
2014-03-19,58.47999954223633
2014-03-20,58.5
2014-03-21,60.060001373291016
2014-03-24,58.720001220703125
2014-03-25,58.720001220703125
2014-03-26,58.18000030517578
2014-03-27,57.540000915527344
2014-03-28,59.060001373291016
2014-03-31,58.619998931884766
2014-04-01,60.29999923706055
2014-04-02,61.20000076293945
2014-04-03,60.84000015258789
2014-04-04,60.29999923706055
2014-04-07,59.939998626708984
2014-04-08,60.720001220703125
2014-04-09,60.959999084472656
2014-04-10,58.560001373291016
2014-04-11,56.81999969482422
2014-04-14,56.119998931884766
2014-04-15,55.779998779296875
2014-04-16,56.0
2014-04-17,56.91999816894531
2014-04-21,56.58000183105469
2014-04-22,57.29999923706055
2014-04-23,56.779998779296875
2014-04-24,56.34000015258789
2014-04-25,56.279998779296875
2014-04-28,56.58000183105469
2014-04-29,56.97999954223633
2014-04-30,57.099998474121094
2014-05-01,56.439998626708984
2014-05-02,56.560001373291016
2014-05-05,56.81999969482422
2014-05-06,56.7400016784668
2014-05-07,58.5
2014-05-08,58.2400016784668
2014-05-09,58.939998626708984
2014-05-12,60.13999938964844
2014-05-13,60.63999938964844
2014-05-14,58.63999938964844
2014-05-15,59.060001373291016
2014-05-16,59.720001220703125
2014-05-19,60.18000030517578
2014-05-20,58.79999923706055
2014-05-21,58.70000076293945
2014-05-22,59.119998931884766
2014-05-23,59.439998626708984
2014-05-27,59.540000915527344
2014-05-28,58.84000015258789
2014-05-29,58.86000061035156
2014-05-30,58.439998626708984
2014-06-02,57.880001068115234
2014-06-03,57.439998626708984
2014-06-04,57.36000061035156
2014-06-05,58.380001068115234
2014-06-06,58.720001220703125
2014-06-09,58.880001068115234
2014-06-10,59.060001373291016
2014-06-11,58.7400016784668
2014-06-12,57.619998931884766
2014-06-13,56.7400016784668
2014-06-16,57.29999923706055
2014-06-17,57.31999969482422
2014-06-18,58.5
2014-06-19,59.119998931884766
2014-06-20,59.060001373291016
2014-06-23,57.91999816894531
2014-06-24,56.959999084472656
2014-06-25,57.02000045776367
2014-06-26,57.2400016784668
2014-06-27,57.58000183105469
2014-06-30,57.36000061035156
2014-07-01,58.08000183105469
2014-07-02,57.939998626708984
2014-07-03,58.63999938964844
2014-07-07,58.720001220703125
2014-07-08,59.18000030517578
2014-07-09,59.459999084472656
2014-07-10,59.02000045776367
2014-07-11,58.279998779296875
2014-07-14,58.099998474121094
2014-07-15,57.58000183105469
2014-07-16,56.84000015258789
2014-07-17,56.619998931884766
2014-07-18,56.720001220703125
2014-07-21,56.619998931884766
2014-07-22,56.880001068115234
2014-07-23,56.720001220703125
2014-07-24,56.31999969482422
2014-07-25,56.29999923706055
2014-07-28,56.47999954223633
2014-07-29,56.0
2014-07-30,55.79999923706055
2014-07-31,53.599998474121094
2014-08-01,53.099998474121094
2014-08-04,52.0
2014-08-05,51.81999969482422
2014-08-06,51.0
2014-08-07,51.13999938964844
2014-08-08,51.34000015258789
2014-08-11,51.720001220703125
2014-08-12,51.34000015258789
2014-08-13,51.540000915527344
2014-08-14,53.720001220703125
2014-08-15,52.880001068115234
2014-08-18,53.58000183105469
2014-08-19,53.040000915527344
2014-08-20,52.099998474121094
2014-08-21,51.779998779296875
2014-08-22,51.619998931884766
2014-08-25,51.599998474121094
2014-08-26,51.720001220703125
2014-08-27,51.900001525878906
2014-08-28,51.52000045776367
2014-08-29,51.220001220703125
2014-09-02,51.119998931884766
2014-09-03,51.20000076293945
2014-09-04,51.20000076293945
2014-09-05,50.52000045776367
2014-09-08,50.68000030517578
2014-09-09,50.0
2014-09-10,49.86000061035156
2014-09-11,49.2599983215332
2014-09-12,49.459999084472656
2014-09-15,48.63999938964844
2014-09-16,47.97999954223633
2014-09-17,48.0
2014-09-18,47.84000015258789
2014-09-19,46.84000015258789
2014-09-22,46.220001220703125
2014-09-23,45.52000045776367
2014-09-24,45.400001525878906
2014-09-25,45.099998474121094
2014-09-26,45.65999984741211
2014-09-29,44.52000045776367
2014-09-30,43.5
2014-10-01,42.84000015258789
2014-10-02,43.47999954223633
2014-10-03,43.97999954223633
2014-10-06,44.20000076293945
2014-10-07,44.29999923706055
2014-10-08,44.2400016784668
2014-10-09,42.2599983215332
2014-10-10,41.7599983215332
2014-10-13,41.7400016784668
2014-10-14,41.7599983215332
2014-10-15,42.099998474121094
2014-10-16,42.52000045776367
2014-10-17,42.13999938964844
2014-10-20,41.599998474121094
2014-10-21,42.5
2014-10-22,42.79999923706055
