Date,SPNS
2010-07-27,2.4216127395629883
2010-07-28,2.3654823303222656
2010-07-29,2.389538049697876
2010-07-30,2.3975565433502197
2010-08-02,2.349445343017578
2010-08-03,2.3654823303222656
2010-08-04,2.389538049697876
2010-08-05,2.317371129989624
2010-08-06,2.3815195560455322
2010-08-09,2.357464075088501
2010-08-10,2.205111026763916
2010-08-11,2.084831714630127
2010-08-12,2.1329433917999268
2010-08-13,2.124924898147583
2010-08-16,1.980590581893921
2010-08-17,1.9645533561706543
2010-08-18,2.044739007949829
2010-08-19,2.0367202758789062
2010-08-20,2.044739007949829
2010-08-23,1.9645533561706543
2010-08-24,2.012664794921875
2010-08-25,1.9404975175857544
2010-08-26,1.8843673467636108
2010-08-27,1.780125617980957
2010-08-30,1.6758842468261719
2010-08-31,1.5636241436004639
2010-09-01,1.6277728080749512
2010-09-02,1.6758842468261719
2010-09-03,1.764088749885559
2010-09-07,1.780125617980957
2010-09-08,1.8041813373565674
2010-09-09,1.8041813373565674
2010-09-10,1.6438099145889282
2010-09-13,1.6839029788970947
2010-09-14,1.764088749885559
2010-09-15,1.7239956855773926
2010-09-16,1.8041813373565674
2010-09-17,1.7881443500518799
2010-09-20,1.8763487339019775
2010-09-21,1.9565343856811523
2010-09-22,2.1810553073883057
2010-09-23,2.052757740020752
2010-09-24,2.044739007949829
2010-09-27,2.1730363368988037
2010-09-28,2.285296678543091
2010-09-29,2.2452034950256348
2010-09-30,2.2452034950256348
2010-10-01,2.165018081665039
2010-10-04,2.2452034950256348
2010-10-05,2.2612407207489014
2010-10-06,2.0687947273254395
2010-10-07,2.004646062850952
2010-10-08,1.9886094331741333
2010-10-11,1.8843673467636108
2010-10-12,1.8122000694274902
2010-10-13,1.9004045724868774
2010-10-14,1.8442741632461548
2010-10-15,1.9164416790008545
2010-10-18,1.9886094331741333
2010-10-19,1.9645533561706543
2010-10-20,1.9645533561706543
2010-10-21,2.004646062850952
2010-10-22,1.9886094331741333
2010-10-25,1.9485160112380981
2010-10-26,2.004646062850952
2010-10-27,1.980590581893921
2010-10-28,2.012664794921875
2010-10-29,2.012664794921875
2010-11-01,2.012664794921875
2010-11-02,2.004646062850952
2010-11-03,2.004646062850952
2010-11-04,1.972571849822998
2010-11-05,2.004646062850952
2010-11-08,1.9886094331741333
2010-11-09,2.0206830501556396
2010-11-10,2.0206830501556396
2010-11-11,2.124924898147583
2010-11-12,2.044739007949829
2010-11-15,2.044739007949829
2010-11-16,2.044739007949829
2010-11-17,2.044739007949829
2010-11-18,2.0206830501556396
2010-11-19,1.9966275691986084
2010-11-22,2.0687947273254395
2010-11-23,2.0607762336730957
2010-11-24,1.9324793815612793
2010-11-26,1.9324793815612793
2010-11-29,1.972571849822998
2010-11-30,2.004646062850952
2010-12-01,1.9966275691986084
2010-12-02,1.9966275691986084
2010-12-03,1.980590581893921
2010-12-06,1.980590581893921
2010-12-07,2.012664794921875
2010-12-08,1.980590581893921
2010-12-09,1.9244602918624878
2010-12-10,1.9565343856811523
2010-12-13,1.9645533561706543
2010-12-14,1.9565343856811523
2010-12-15,1.9084233045578003
2010-12-16,1.9645533561706543
2010-12-17,1.9485160112380981
2010-12-20,1.9244602918624878
2010-12-21,1.8362559080123901
2010-12-22,1.8763487339019775
2010-12-23,1.9324793815612793
2010-12-27,1.8202189207077026
2010-12-28,1.8282374143600464
2010-12-29,1.8843673467636108
2010-12-30,1.8843673467636108
2010-12-31,1.8442741632461548
2011-01-03,1.86031174659729
2011-01-04,2.0367202758789062
2011-01-05,2.2211477756500244
2011-01-06,2.2612407207489014
2011-01-07,2.229166269302368
2011-01-10,2.205111026763916
2011-01-11,2.269259452819824
2011-01-12,2.3093526363372803
2011-01-13,2.349445343017578
2011-01-14,2.3975565433502197
2011-01-18,2.501797914505005
2011-01-19,2.501797914505005
2011-01-20,2.4857609272003174
2011-01-21,2.5338728427886963
2011-01-24,2.5659470558166504
2011-01-25,2.5178356170654297
2011-01-26,2.5579288005828857
2011-01-27,2.581984043121338
2011-01-28,2.581984043121338
2011-01-31,2.581984043121338
2011-02-01,2.581984043121338
2011-02-02,2.5980212688446045
2011-02-03,2.5900025367736816
2011-02-04,2.6060397624969482
2011-02-07,2.8947088718414307
2011-02-08,2.9428205490112305
2011-02-09,2.998950242996216
2011-02-10,2.918765068054199
2011-02-11,3.039043664932251
2011-02-14,3.079136371612549
2011-02-15,3.1352667808532715
2011-02-16,3.2395083904266357
2011-02-17,3.6083626747131348
2011-02-18,3.528177499771118
2011-02-22,3.4399733543395996
2011-02-23,3.3277132511138916
2011-02-24,3.415917158126831
2011-02-25,3.423935890197754
2011-02-28,3.3277132511138916
2011-03-01,3.231490135192871
2011-03-02,3.1272482872009277
2011-03-03,3.2555456161499023
2011-03-04,3.2796008586883545
2011-03-07,3.151303768157959
2011-03-08,3.1352667808532715
2011-03-09,3.1031923294067383
2011-03-10,3.159322500228882
2011-03-11,3.1432855129241943
2011-03-14,3.079136371612549
2011-03-15,3.071117877960205
2011-03-16,3.079136371612549
2011-03-17,3.1031923294067383
2011-03-18,3.071117877960205
2011-03-21,3.119229555130005
2011-03-22,3.303656816482544
2011-03-23,3.2395083904266357
2011-03-24,3.1673409938812256
2011-03-25,3.199415683746338
2011-03-28,3.1031923294067383
2011-03-29,3.1352667808532715
2011-03-30,3.199415683746338
2011-03-31,3.199415683746338
2011-04-01,3.1352667808532715
2011-04-04,3.0951738357543945
2011-04-05,3.2475271224975586
2011-04-06,3.2234714031219482
2011-04-07,3.191396951675415
2011-04-08,3.1272482872009277
2011-04-11,3.1753597259521484
2011-04-12,3.0630991458892822
2011-04-13,3.1673409938812256
2011-04-14,2.990931987762451
2011-04-15,3.159322500228882
2011-04-18,3.1673409938812256
2011-04-19,3.191396951675415
2011-04-20,3.159322500228882
2011-04-21,3.231490135192871
2011-04-25,3.0871551036834717
2011-04-26,3.0871551036834717
2011-04-27,3.1272482872009277
2011-04-28,3.111210823059082
2011-04-29,3.151303768157959
2011-05-02,3.0470621585845947
2011-05-03,3.119229555130005
2011-05-04,2.9428205490112305
2011-05-05,2.9107463359832764
2011-05-06,3.0149879455566406
2011-05-09,3.0149879455566406
2011-05-10,3.006969451904297
2011-05-11,2.9428205490112305
2011-05-12,2.918765068054199
2011-05-13,2.734337329864502
2011-05-16,2.7182998657226562
2011-05-17,2.6782066822052
2011-05-18,2.886690139770508
2011-05-19,2.870652914047241
2011-05-20,2.870652914047241
2011-05-23,2.7984862327575684
2011-05-24,2.7503743171691895
2011-05-25,2.806504487991333
2011-05-26,2.806504487991333
2011-05-27,2.886690139770508
2011-05-31,2.9428205490112305
2011-06-01,2.990931987762451
2011-06-02,2.990931987762451
2011-06-03,2.9668760299682617
2011-06-06,2.806504487991333
2011-06-07,2.9508397579193115
2011-06-08,2.886690139770508
2011-06-09,2.886690139770508
2011-06-10,2.8305602073669434
2011-06-13,2.846597671508789
2011-06-14,2.926783323287964
2011-06-15,2.886690139770508
2011-06-16,2.774430274963379
2011-06-17,2.806504487991333
2011-06-20,2.806504487991333
2011-06-21,2.7824485301971436
2011-06-22,2.7583930492401123
2011-06-23,2.7182998657226562
2011-06-24,2.646132707595825
2011-06-27,2.806504487991333
2011-06-28,2.854616165161133
2011-06-29,2.854616165161133
2011-06-30,2.854616165161133
2011-07-01,2.9027276039123535
2011-07-05,2.8947088718414307
2011-07-06,2.838578939437866
2011-07-07,2.926783323287964
2011-07-08,2.918765068054199
2011-07-11,2.926783323287964
2011-07-12,2.9829132556915283
2011-07-13,2.9107463359832764
2011-07-14,2.918765068054199
2011-07-15,2.886690139770508
2011-07-18,2.886690139770508
2011-07-19,2.886690139770508
2011-07-20,2.886690139770508
2011-07-21,3.079136371612549
2011-07-22,3.0470621585845947
2011-07-25,3.071117877960205
2011-07-26,3.0470621585845947
2011-07-27,3.079136371612549
2011-07-28,3.0871551036834717
2011-07-29,2.9668760299682617
2011-08-01,3.0230066776275635
2011-08-02,3.0470621585845947
2011-08-03,3.006969451904297
2011-08-04,2.926783323287964
2011-08-05,2.9107463359832764
2011-08-08,2.926783323287964
2011-08-09,3.0550806522369385
2011-08-10,3.1352667808532715
2011-08-11,3.0470621585845947
2011-08-12,3.0871551036834717
2011-08-15,3.119229555130005
2011-08-16,3.0470621585845947
2011-08-17,3.4399733543395996
2011-08-18,3.3678059577941895
2011-08-19,3.2876198291778564
2011-08-22,3.1352667808532715
2011-08-23,3.119229555130005
2011-08-24,3.1352667808532715
2011-08-25,3.2876198291778564
2011-08-26,3.2876198291778564
2011-08-29,3.3357315063476562
2011-08-30,3.2074339389801025
2011-08-31,3.1432855129241943
2011-09-01,3.1432855129241943
2011-09-02,3.079136371612549
2011-09-06,2.9348020553588867
2011-09-07,2.870652914047241
2011-09-08,2.9668760299682617
2011-09-09,2.9107463359832764
2011-09-12,2.646132707595825
2011-09-13,2.806504487991333
2011-09-14,2.549909830093384
2011-09-15,2.5980212688446045
2011-09-16,2.509817123413086
2011-09-19,2.501797914505005
2011-09-20,2.6300957202911377
2011-09-21,2.646132707595825
2011-09-22,2.3334081172943115
2011-09-23,2.5900025367736816
2011-09-26,2.3334081172943115
2011-09-27,2.4055752754211426
2011-09-28,2.4055752754211426
2011-09-29,2.3975565433502197
2011-09-30,2.357464075088501
2011-10-03,2.205111026763916
2011-10-04,2.205111026763916
2011-10-05,2.205111026763916
2011-10-06,2.205111026763916
2011-10-07,2.3334081172943115
2011-10-10,2.285296678543091
2011-10-11,2.4536867141723633
2011-10-12,2.4536867141723633
2011-10-13,2.4376490116119385
2011-10-14,2.501797914505005
2011-10-17,2.4536867141723633
2011-10-18,2.5258541107177734
2011-10-19,2.5579288005828857
2011-10-20,2.4857609272003174
2011-10-21,2.4857609272003174
2011-10-24,2.646132707595825
2011-10-25,2.846597671508789
2011-10-26,2.854616165161133
2011-10-27,2.926783323287964
2011-10-28,2.926783323287964
2011-10-31,2.854616165161133
2011-11-01,2.766411781311035
2011-11-02,2.806504487991333
2011-11-03,3.006969451904297
2011-11-04,3.1031923294067383
2011-11-07,3.1031923294067383
2011-11-08,3.3678059577941895
2011-11-09,3.1272482872009277
2011-11-10,3.1272482872009277
2011-11-11,3.1272482872009277
2011-11-14,3.1272482872009277
2011-11-15,3.1272482872009277
2011-11-16,3.191396951675415
2011-11-17,3.0470621585845947
2011-11-18,3.0550806522369385
2011-11-21,3.0470621585845947
2011-11-22,2.8626348972320557
2011-11-23,3.0470621585845947
2011-11-25,2.998950242996216
2011-11-28,2.9107463359832764
2011-11-29,2.9428205490112305
2011-11-30,2.838578939437866
2011-12-01,2.7022628784179688
2011-12-02,2.806504487991333
2011-12-05,2.6862258911132812
2011-12-06,2.581984043121338
2011-12-07,2.5258541107177734
2011-12-08,2.5258541107177734
2011-12-09,2.4937796592712402
2011-12-12,2.4216127395629883
2011-12-13,2.3654823303222656
2011-12-14,2.3093526363372803
2011-12-15,2.2452034950256348
2011-12-16,2.317371129989624
2011-12-19,2.3975565433502197
2011-12-20,2.4055752754211426
2011-12-21,2.5178356170654297
2011-12-22,2.509817123413086
2011-12-23,2.5338728427886963
2011-12-27,2.998950242996216
2011-12-28,3.039043664932251
2011-12-29,2.8947088718414307
2011-12-30,3.0149879455566406
2012-01-03,3.0149879455566406
2012-01-04,2.998950242996216
2012-01-05,3.039043664932251
2012-01-06,3.0470621585845947
2012-01-09,3.111210823059082
2012-01-10,3.191396951675415
2012-01-11,3.199415683746338
2012-01-12,3.191396951675415
2012-01-13,3.1673409938812256
2012-01-17,3.2715821266174316
2012-01-18,3.1031923294067383
2012-01-19,3.2154529094696045
2012-01-20,3.4720475673675537
2012-01-23,3.4399733543395996
2012-01-24,3.4078989028930664
2012-01-25,3.447991371154785
2012-01-26,3.4319541454315186
2012-01-27,3.4319541454315186
2012-01-30,3.3918616771698
2012-01-31,3.4078989028930664
2012-02-01,3.4078989028930664
2012-02-02,3.2074339389801025
2012-02-03,3.2154529094696045
2012-02-06,3.1272482872009277
2012-02-07,3.1272482872009277
2012-02-08,3.2234714031219482
2012-02-09,3.2395083904266357
2012-02-10,3.2074339389801025
2012-02-13,3.0951738357543945
2012-02-14,3.2475271224975586
2012-02-15,3.199415683746338
2012-02-16,3.199415683746338
2012-02-17,3.1031923294067383
2012-02-21,3.2074339389801025
2012-02-22,3.2715821266174316
2012-02-23,3.2154529094696045
2012-02-24,3.2154529094696045
2012-02-27,3.2074339389801025
2012-02-28,3.199415683746338
2012-02-29,3.2074339389801025
2012-03-01,3.1833784580230713
2012-03-02,3.2074339389801025
2012-03-05,3.2074339389801025
2012-03-06,3.1833784580230713
2012-03-07,3.2074339389801025
2012-03-08,3.2475271224975586
2012-03-09,3.2475271224975586
2012-03-12,3.0871551036834717
2012-03-13,2.958857774734497
2012-03-14,3.006969451904297
2012-03-15,2.926783323287964
2012-03-16,2.806504487991333
2012-03-19,2.6701886653900146
2012-03-20,2.694244146347046
2012-03-21,2.4376490116119385
2012-03-22,2.509817123413086
2012-03-23,2.742356061935425
2012-03-26,2.7263190746307373
2012-03-27,2.886690139770508
2012-03-28,2.806504487991333
2012-03-29,2.8225414752960205
2012-03-30,2.8225414752960205
2012-04-02,2.8626348972320557
2012-04-03,2.774430274963379
2012-04-04,2.8786721229553223
2012-04-05,2.886690139770508
2012-04-09,2.7503743171691895
2012-04-10,2.734337329864502
2012-04-11,2.6300957202911377
2012-04-12,2.654151439666748
2012-04-13,2.654151439666748
2012-04-16,2.654151439666748
2012-04-17,2.766411781311035
2012-04-18,2.6701886653900146
2012-04-19,2.8225414752960205
2012-04-20,2.7984862327575684
2012-04-23,2.8626348972320557
2012-04-24,2.846597671508789
2012-04-25,2.846597671508789
2012-04-26,2.846597671508789
2012-04-27,2.6782066822052
2012-04-30,2.6782066822052
2012-05-01,2.8225414752960205
2012-05-02,2.806504487991333
2012-05-03,2.806504487991333
2012-05-04,2.806504487991333
2012-05-07,2.806504487991333
2012-05-08,3.1673409938812256
2012-05-09,3.1272482872009277
2012-05-10,3.0470621585845947
2012-05-11,3.0470621585845947
2012-05-14,3.1673409938812256
2012-05-15,2.990931987762451
2012-05-16,3.0149879455566406
2012-05-17,3.0871551036834717
2012-05-18,2.8786721229553223
2012-05-21,3.1673409938812256
2012-05-22,3.191396951675415
2012-05-23,3.0871551036834717
2012-05-24,2.9668760299682617
2012-05-25,3.0550806522369385
2012-05-29,3.191396951675415
2012-05-30,3.1272482872009277
2012-05-31,3.199415683746338
2012-06-01,3.0951738357543945
2012-06-04,2.926783323287964
2012-06-05,2.9748945236206055
2012-06-06,2.9829132556915283
2012-06-07,3.039043664932251
2012-06-08,3.0149879455566406
2012-06-11,3.2234714031219482
2012-06-12,3.2074339389801025
2012-06-13,3.1673409938812256
2012-06-14,3.1673409938812256
2012-06-15,3.1673409938812256
2012-06-18,3.1753597259521484
2012-06-19,3.1673409938812256
2012-06-20,3.2074339389801025
2012-06-21,3.2154529094696045
2012-06-22,3.0871551036834717
2012-06-25,3.0630991458892822
2012-06-26,2.958857774734497
2012-06-27,3.0470621585845947
2012-06-28,3.151303768157959
2012-06-29,2.886690139770508
2012-07-02,3.2074339389801025
2012-07-03,3.1753597259521484
2012-07-05,3.1673409938812256
2012-07-06,3.111210823059082
2012-07-09,2.854616165161133
2012-07-10,3.111210823059082
2012-07-11,3.151303768157959
2012-07-12,3.1031923294067383
2012-07-13,3.191396951675415
2012-07-16,3.159322500228882
2012-07-17,3.199415683746338
2012-07-18,3.1673409938812256
2012-07-19,3.111210823059082
2012-07-20,3.1272482872009277
2012-07-23,3.0470621585845947
2012-07-24,2.870652914047241
2012-07-25,2.846597671508789
2012-07-26,2.8786721229553223
2012-07-27,2.926783323287964
2012-07-30,2.8786721229553223
2012-07-31,2.8225414752960205
2012-08-01,2.742356061935425
2012-08-02,2.806504487991333
2012-08-03,2.8786721229553223
2012-08-06,2.9829132556915283
2012-08-07,2.9348020553588867
2012-08-08,2.8626348972320557
2012-08-09,2.7904672622680664
2012-08-10,2.918765068054199
2012-08-13,3.1352667808532715
2012-08-14,3.0470621585845947
2012-08-15,3.1673409938812256
2012-08-16,3.159322500228882
2012-08-17,3.2074339389801025
2012-08-20,2.926783323287964
2012-08-21,2.838578939437866
2012-08-22,2.806504487991333
2012-08-23,2.7583930492401123
2012-08-24,2.8225414752960205
2012-08-27,2.814523220062256
2012-08-28,3.0470621585845947
2012-08-29,3.0149879455566406
2012-08-30,2.854616165161133
2012-08-31,3.006969451904297
2012-09-04,2.990931987762451
2012-09-05,2.886690139770508
2012-09-06,3.079136371612549
2012-09-07,2.9829132556915283
2012-09-10,2.9668760299682617
2012-09-11,2.926783323287964
2012-09-12,2.926783323287964
2012-09-13,3.006969451904297
2012-09-14,2.926783323287964
2012-09-17,2.9829132556915283
2012-09-18,2.9508397579193115
2012-09-19,2.990931987762451
2012-09-20,2.9348020553588867
2012-09-21,3.006969451904297
2012-09-24,2.9668760299682617
2012-09-25,3.031024932861328
2012-09-26,2.998950242996216
2012-09-27,2.9668760299682617
2012-09-28,2.918765068054199
2012-10-01,2.958857774734497
2012-10-02,2.958857774734497
2012-10-03,2.9107463359832764
2012-10-04,2.9508397579193115
2012-10-05,2.886690139770508
2012-10-08,2.838578939437866
2012-10-09,2.9027276039123535
2012-10-10,2.7102816104888916
2012-10-11,2.7022628784179688
2012-10-12,2.7102816104888916
2012-10-15,2.7263190746307373
2012-10-16,2.7263190746307373
2012-10-17,2.774430274963379
2012-10-18,2.7102816104888916
2012-10-19,2.6782066822052
2012-10-22,2.6060397624969482
2012-10-23,2.6701886653900146
2012-10-24,2.5980212688446045
2012-10-25,2.6300957202911377
2012-10-26,2.6381144523620605
2012-10-31,2.766411781311035
2012-11-01,2.814523220062256
2012-11-02,2.734337329864502
2012-11-05,2.7904672622680664
2012-11-06,2.846597671508789
2012-11-07,2.6621696949005127
2012-11-08,2.5659470558166504
2012-11-09,2.5659470558166504
2012-11-12,2.6060397624969482
2012-11-13,2.846597671508789
2012-11-14,2.7102816104888916
2012-11-15,2.870652914047241
2012-11-16,2.774430274963379
2012-11-19,2.806504487991333
2012-11-20,2.886690139770508
2012-11-21,2.9107463359832764
2012-11-23,2.926783323287964
2012-11-26,2.8947088718414307
2012-11-27,2.8786721229553223
2012-11-28,2.7984862327575684
2012-11-29,3.006969451904297
2012-11-30,2.9748945236206055
2012-12-03,3.079136371612549
2012-12-04,3.0951738357543945
2012-12-05,3.0951738357543945
2012-12-06,3.1031923294067383
2012-12-07,3.111210823059082
2012-12-10,3.1673409938812256
2012-12-11,3.2074339389801025
2012-12-12,3.159322500228882
2012-12-13,3.1272482872009277
2012-12-14,3.1833784580230713
2012-12-17,3.199415683746338
2012-12-18,3.2796008586883545
2012-12-19,3.2074339389801025
2012-12-20,3.2715821266174316
2012-12-21,3.2154529094696045
2012-12-24,3.1833784580230713
2012-12-26,3.2074339389801025
2012-12-27,3.191396951675415
2012-12-28,3.199415683746338
2012-12-31,3.2074339389801025
2013-01-02,3.2395083904266357
2013-01-03,3.199415683746338
2013-01-04,3.2074339389801025
2013-01-07,3.3517684936523438
2013-01-08,3.5442147254943848
2013-01-09,3.528177499771118
2013-01-10,3.5041215419769287
2013-01-11,3.423935890197754
2013-01-14,3.3277132511138916
2013-01-15,3.2074339389801025
2013-01-16,3.2475271224975586
2013-01-17,3.423935890197754
2013-01-18,3.7045862674713135
2013-01-22,3.6885483264923096
2013-01-23,3.6965677738189697
2013-01-24,3.8489205837249756
2013-01-25,3.964801788330078
2013-01-28,4.163455963134766
2013-01-29,4.039296627044678
2013-01-30,4.130346775054932
2013-01-31,4.138624668121338
2013-02-01,4.130346775054932
2013-02-04,4.014464855194092
2013-02-05,4.055851936340332
2013-02-06,4.031020641326904
2013-02-07,4.0227437019348145
2013-02-08,4.055851936340332
2013-02-11,3.9151387214660645
2013-02-12,3.9234158992767334
2013-02-13,3.9151387214660645
2013-02-14,3.8820295333862305
2013-02-15,3.956524610519409
2013-02-19,4.055851936340332
2013-02-20,4.0227437019348145
2013-02-21,4.039296627044678
2013-02-22,4.055851936340332
2013-02-25,3.9399704933166504
2013-02-26,4.088961601257324
2013-02-27,4.055851936340332
2013-02-28,3.997911214828491
2013-03-01,3.997911214828491
2013-03-04,4.031020641326904
2013-03-05,4.064129829406738
2013-03-06,4.138624668121338
2013-03-07,4.180011749267578
2013-03-08,4.262783050537109
2013-03-11,4.312446594238281
2013-03-12,4.486268043518066
2013-03-13,4.461437225341797
2013-03-14,4.535931587219238
2013-03-15,4.477991104125977
2013-03-18,4.370386600494385
2013-03-19,4.304168701171875
2013-03-20,4.378664016723633
2013-03-21,4.287614822387695
2013-03-22,4.378664016723633
2013-03-25,4.337276935577393
2013-03-26,4.386941432952881
2013-03-27,4.519376754760742
2013-03-28,4.5028228759765625
2013-04-01,4.337276935577393
2013-04-02,4.436605453491211
2013-04-03,4.353833198547363
2013-04-04,4.420051097869873
2013-04-05,4.420051097869873
2013-04-08,4.775972366333008
2013-04-09,4.68492317199707
2013-04-10,4.775972366333008
2013-04-11,4.676645755767822
2013-04-12,4.593873023986816
2013-04-15,4.312446594238281
2013-04-16,4.535931587219238
2013-04-17,4.420051097869873
2013-04-18,4.511100769042969
2013-04-19,4.626982688903809
2013-04-22,4.63525915145874
2013-04-23,4.651814937591553
2013-04-24,4.718032360076904
2013-04-25,4.626982688903809
2013-04-26,4.726309299468994
2013-04-29,4.784250259399414
2013-04-30,4.792527675628662
2013-05-01,4.668368339538574
2013-05-02,4.676645755767822
2013-05-03,4.70147705078125
2013-05-06,4.668368339538574
2013-05-07,4.6104278564453125
2013-05-08,4.618704795837402
2013-05-09,4.544209003448486
2013-05-10,4.469714641571045
2013-05-13,4.353833198547363
2013-05-14,4.345555782318115
2013-05-15,4.2048420906066895
2013-05-16,4.320723533630371
2013-05-17,4.3290019035339355
2013-05-20,4.362110614776611
2013-05-21,4.420051097869873
2013-05-22,4.362110614776611
2013-05-23,4.362110614776611
2013-05-24,4.2545061111450195
2013-05-28,4.453160285949707
2013-05-29,4.403496265411377
2013-05-30,4.403496265411377
2013-05-31,4.287614822387695
2013-06-03,4.403496265411377
2013-06-04,4.403496265411377
2013-06-05,4.386941432952881
2013-06-06,4.469714641571045
2013-06-07,4.436605453491211
2013-06-10,4.444882869720459
2013-06-11,4.420051097869873
2013-06-12,4.453160285949707
2013-06-13,4.552487850189209
2013-06-14,4.436605453491211
2013-06-17,4.718032360076904
2013-06-18,4.858743667602539
2013-06-19,4.833913326263428
2013-06-20,4.734586715698242
2013-06-21,4.70147705078125
2013-06-24,4.751140594482422
2013-06-25,4.751140594482422
2013-06-26,4.726309299468994
2013-06-27,4.718032360076904
2013-06-28,4.751140594482422
2013-07-01,4.718032360076904
2013-07-02,4.693200588226318
2013-07-03,4.734586715698242
2013-07-05,4.718032360076904
2013-07-08,4.9084086418151855
2013-07-09,4.875298023223877
2013-07-10,4.875298023223877
2013-07-11,4.867022514343262
2013-07-12,4.842189788818359
2013-07-15,5.032566547393799
2013-07-16,4.941516876220703
2013-07-17,5.082230567932129
2013-07-18,5.016012668609619
2013-07-19,4.933239936828613
2013-07-22,4.933239936828613
2013-07-23,4.867022514343262
2013-07-24,4.941516876220703
2013-07-25,4.966349124908447
2013-07-26,4.966349124908447
2013-07-29,4.858743667602539
