Date,PUBM
2021-09-22,28.110000610351562
2021-09-23,28.90999984741211
2021-09-24,28.200000762939453
2021-09-27,27.860000610351562
2021-09-28,26.219999313354492
2021-09-29,25.889999389648438
2021-09-30,26.350000381469727
2021-10-01,25.81999969482422
2021-10-04,23.540000915527344
2021-10-05,23.299999237060547
2021-10-06,22.610000610351562
2021-10-07,23.6200008392334
2021-10-08,23.540000915527344
2021-10-11,22.790000915527344
2021-10-12,24.229999542236328
2021-10-13,27.520000457763672
2021-10-14,28.149999618530273
2021-10-15,29.139999389648438
2021-10-18,29.389999389648438
2021-10-19,29.360000610351562
2021-10-20,30.0
2021-10-21,29.530000686645508
2021-10-22,26.510000228881836
2021-10-25,27.950000762939453
2021-10-26,28.6299991607666
2021-10-27,27.510000228881836
2021-10-28,28.649999618530273
2021-10-29,28.579999923706055
2021-11-01,29.40999984741211
2021-11-02,28.709999084472656
2021-11-03,29.670000076293945
2021-11-04,27.06999969482422
2021-11-05,26.760000228881836
2021-11-08,29.899999618530273
2021-11-09,32.11000061035156
2021-11-10,35.029998779296875
2021-11-11,39.90999984741211
2021-11-12,39.400001525878906
2021-11-15,38.29999923706055
2021-11-16,36.16999816894531
2021-11-17,37.650001525878906
2021-11-18,38.5
2021-11-19,39.75
2021-11-22,37.959999084472656
2021-11-23,37.689998626708984
2021-11-24,39.93000030517578
2021-11-26,37.689998626708984
2021-11-29,39.02000045776367
2021-11-30,39.369998931884766
2021-12-01,36.689998626708984
2021-12-02,37.86000061035156
2021-12-03,36.029998779296875
2021-12-06,36.650001525878906
2021-12-07,38.150001525878906
2021-12-08,39.040000915527344
2021-12-09,38.65999984741211
2021-12-10,38.619998931884766
2021-12-13,35.650001525878906
2021-12-14,34.58000183105469
2021-12-15,35.13999938964844
2021-12-16,34.279998779296875
2021-12-17,35.040000915527344
2021-12-20,33.369998931884766
2021-12-21,35.38999938964844
2021-12-22,34.47999954223633
2021-12-23,34.810001373291016
2021-12-27,34.58000183105469
2021-12-28,34.27000045776367
2021-12-29,33.040000915527344
2021-12-30,34.650001525878906
2021-12-31,34.04999923706055
2022-01-03,33.22999954223633
2022-01-04,30.920000076293945
2022-01-05,28.940000534057617
2022-01-06,27.950000762939453
2022-01-07,26.790000915527344
2022-01-10,27.239999771118164
2022-01-11,28.200000762939453
2022-01-12,28.06999969482422
2022-01-13,26.81999969482422
2022-01-14,26.200000762939453
2022-01-18,25.06999969482422
2022-01-19,24.690000534057617
2022-01-20,24.229999542236328
2022-01-21,23.1299991607666
2022-01-24,23.260000228881836
2022-01-25,23.309999465942383
2022-01-26,22.110000610351562
2022-01-27,21.09000015258789
2022-01-28,22.030000686645508
2022-01-31,24.549999237060547
2022-02-01,26.690000534057617
2022-02-02,26.290000915527344
2022-02-03,24.600000381469727
2022-02-04,26.270000457763672
2022-02-07,26.530000686645508
2022-02-08,27.389999389648438
2022-02-09,29.0
2022-02-10,29.68000030517578
2022-02-11,29.75
2022-02-14,29.610000610351562
2022-02-15,31.790000915527344
2022-02-16,29.799999237060547
2022-02-17,28.219999313354492
2022-02-18,27.559999465942383
2022-02-22,25.709999084472656
2022-02-23,25.079999923706055
2022-02-24,28.270000457763672
2022-02-25,29.139999389648438
2022-02-28,30.600000381469727
2022-03-01,25.350000381469727
2022-03-02,23.690000534057617
2022-03-03,23.8700008392334
2022-03-04,21.709999084472656
2022-03-07,20.479999542236328
2022-03-08,20.739999771118164
2022-03-09,21.639999389648438
2022-03-10,20.989999771118164
2022-03-11,19.75
2022-03-14,18.770000457763672
2022-03-15,19.40999984741211
2022-03-16,21.690000534057617
2022-03-17,22.790000915527344
2022-03-18,23.690000534057617
2022-03-21,23.649999618530273
2022-03-22,24.549999237060547
2022-03-23,25.399999618530273
2022-03-24,26.739999771118164
2022-03-25,26.149999618530273
2022-03-28,26.770000457763672
2022-03-29,27.790000915527344
2022-03-30,26.920000076293945
2022-03-31,26.1200008392334
2022-04-01,26.479999542236328
2022-04-04,27.959999084472656
2022-04-05,27.209999084472656
2022-04-06,25.799999237060547
2022-04-07,25.969999313354492
2022-04-08,24.65999984741211
2022-04-11,24.719999313354492
2022-04-12,24.81999969482422
2022-04-13,24.790000915527344
2022-04-14,24.43000030517578
2022-04-18,23.829999923706055
2022-04-19,25.790000915527344
2022-04-20,25.110000610351562
2022-04-21,23.530000686645508
2022-04-22,22.860000610351562
2022-04-25,24.530000686645508
2022-04-26,23.760000228881836
2022-04-27,23.110000610351562
2022-04-28,23.639999389648438
2022-04-29,22.56999969482422
2022-05-02,23.90999984741211
2022-05-03,23.65999984741211
2022-05-04,24.1299991607666
2022-05-05,22.81999969482422
2022-05-06,21.6299991607666
2022-05-09,19.0
2022-05-10,19.450000762939453
2022-05-11,19.290000915527344
2022-05-12,19.18000030517578
2022-05-13,22.280000686645508
2022-05-16,20.93000030517578
2022-05-17,21.860000610351562
2022-05-18,21.549999237060547
2022-05-19,22.040000915527344
2022-05-20,22.329999923706055
2022-05-23,21.829999923706055
2022-05-24,18.3700008392334
2022-05-25,19.200000762939453
2022-05-26,20.149999618530273
2022-05-27,20.8799991607666
2022-05-31,19.940000534057617
2022-06-01,19.309999465942383
2022-06-02,20.719999313354492
2022-06-03,19.889999389648438
2022-06-06,20.049999237060547
2022-06-07,19.950000762939453
2022-06-08,20.469999313354492
2022-06-09,19.469999313354492
2022-06-10,18.59000015258789
2022-06-13,17.510000228881836
2022-06-14,17.6200008392334
2022-06-15,18.920000076293945
2022-06-16,18.0
2022-06-17,18.579999923706055
2022-06-21,17.889999389648438
2022-06-22,18.0
2022-06-23,18.040000915527344
2022-06-24,17.959999084472656
2022-06-27,17.989999771118164
2022-06-28,16.719999313354492
2022-06-29,16.110000610351562
2022-06-30,15.890000343322754
2022-07-01,15.75
2022-07-05,16.770000457763672
2022-07-06,16.1299991607666
2022-07-07,16.809999465942383
2022-07-08,17.1299991607666
2022-07-11,16.030000686645508
2022-07-12,15.84000015258789
2022-07-13,15.850000381469727
2022-07-14,14.920000076293945
2022-07-15,15.539999961853027
2022-07-18,15.149999618530273
2022-07-19,15.760000228881836
2022-07-20,17.209999084472656
2022-07-21,17.43000030517578
2022-07-22,15.720000267028809
2022-07-25,15.470000267028809
2022-07-26,15.15999984741211
2022-07-27,16.1200008392334
2022-07-28,16.229999542236328
2022-07-29,16.59000015258789
2022-08-01,16.110000610351562
2022-08-02,16.84000015258789
2022-08-03,17.760000228881836
2022-08-04,17.649999618530273
2022-08-05,17.43000030517578
2022-08-08,17.760000228881836
2022-08-09,21.979999542236328
2022-08-10,22.3799991607666
2022-08-11,22.93000030517578
2022-08-12,23.350000381469727
2022-08-15,22.68000030517578
2022-08-16,22.56999969482422
2022-08-17,22.219999313354492
2022-08-18,22.299999237060547
2022-08-19,21.020000457763672
2022-08-22,20.139999389648438
2022-08-23,20.09000015258789
2022-08-24,20.280000686645508
2022-08-25,20.8799991607666
2022-08-26,20.149999618530273
2022-08-29,19.399999618530273
2022-08-30,19.260000228881836
2022-08-31,19.56999969482422
2022-09-01,19.020000457763672
2022-09-02,18.8700008392334
2022-09-06,18.6299991607666
2022-09-07,18.93000030517578
2022-09-08,18.139999389648438
2022-09-09,19.040000915527344
2022-09-12,19.239999771118164
2022-09-13,17.959999084472656
2022-09-14,18.440000534057617
2022-09-15,18.200000762939453
2022-09-16,17.0
2022-09-19,17.530000686645508
2022-09-20,17.139999389648438
2022-09-21,16.920000076293945
2022-09-22,16.219999313354492
2022-09-23,16.25
2022-09-26,15.819999694824219
2022-09-27,16.3799991607666
2022-09-28,16.899999618530273
2022-09-29,17.219999313354492
2022-09-30,16.6299991607666
2022-10-03,17.510000228881836
2022-10-04,18.670000076293945
2022-10-05,18.549999237060547
2022-10-06,18.190000534057617
2022-10-07,18.229999542236328
2022-10-10,17.81999969482422
2022-10-11,17.280000686645508
2022-10-12,17.200000762939453
2022-10-13,17.729999542236328
2022-10-14,16.68000030517578
2022-10-17,17.739999771118164
2022-10-18,17.729999542236328
2022-10-19,17.43000030517578
2022-10-20,17.729999542236328
2022-10-21,17.889999389648438
2022-10-24,18.040000915527344
2022-10-25,19.309999465942383
2022-10-26,18.479999542236328
2022-10-27,17.719999313354492
2022-10-28,17.299999237060547
2022-10-31,17.399999618530273
2022-11-01,17.31999969482422
2022-11-02,16.649999618530273
2022-11-03,16.260000228881836
2022-11-04,16.31999969482422
2022-11-07,16.110000610351562
2022-11-08,16.149999618530273
2022-11-09,13.859999656677246
2022-11-10,15.40999984741211
2022-11-11,16.18000030517578
2022-11-14,15.979999542236328
2022-11-15,16.3700008392334
2022-11-16,15.800000190734863
2022-11-17,15.420000076293945
2022-11-18,15.0600004196167
2022-11-21,15.130000114440918
2022-11-22,15.079999923706055
2022-11-23,15.369999885559082
2022-11-25,15.449999809265137
2022-11-28,15.029999732971191
2022-11-29,14.979999542236328
2022-11-30,15.670000076293945
2022-12-01,15.829999923706055
2022-12-02,15.84000015258789
2022-12-05,14.960000038146973
2022-12-06,14.520000457763672
2022-12-07,13.569999694824219
2022-12-08,13.59000015258789
2022-12-09,13.40999984741211
2022-12-12,13.510000228881836
2022-12-13,13.680000305175781
2022-12-14,13.600000381469727
2022-12-15,13.010000228881836
2022-12-16,12.970000267028809
2022-12-19,12.819999694824219
2022-12-20,12.970000267028809
2022-12-21,13.140000343322754
2022-12-22,12.779999732971191
2022-12-23,12.614999771118164
2022-12-27,12.420000076293945
2022-12-28,12.460000038146973
2022-12-29,12.899999618530273
2022-12-30,12.8100004196167
2023-01-03,13.170000076293945
2023-01-04,13.119999885559082
2023-01-05,12.970000267028809
2023-01-06,13.199999809265137
2023-01-09,13.630000114440918
2023-01-10,14.079999923706055
2023-01-11,14.1899995803833
2023-01-12,14.239999771118164
2023-01-13,14.1899995803833
2023-01-17,14.319999694824219
2023-01-18,14.140000343322754
2023-01-19,14.069999694824219
2023-01-20,14.399999618530273
2023-01-23,14.9399995803833
2023-01-24,14.699999809265137
2023-01-25,14.729999542236328
2023-01-26,15.100000381469727
2023-01-27,15.180000305175781
2023-01-30,15.039999961853027
2023-01-31,15.329999923706055
2023-02-01,15.510000228881836
2023-02-02,16.899999618530273
2023-02-03,16.270000457763672
2023-02-06,15.90999984741211
2023-02-07,16.31999969482422
2023-02-08,15.930000305175781
2023-02-09,15.289999961853027
2023-02-10,15.050000190734863
2023-02-13,15.140000343322754
2023-02-14,15.449999809265137
2023-02-15,16.940000534057617
2023-02-16,16.899999618530273
2023-02-17,16.979999542236328
2023-02-21,16.280000686645508
2023-02-22,16.450000762939453
2023-02-23,15.630000114440918
2023-02-24,15.180000305175781
2023-02-27,15.170000076293945
2023-02-28,15.180000305175781
2023-03-01,14.020000457763672
2023-03-02,13.579999923706055
2023-03-03,13.619999885559082
2023-03-06,13.510000228881836
2023-03-07,13.970000267028809
2023-03-08,13.59000015258789
2023-03-09,13.210000038146973
2023-03-10,12.949999809265137
2023-03-13,12.960000038146973
2023-03-14,13.319999694824219
2023-03-15,13.25
2023-03-16,13.25
2023-03-17,13.119999885559082
2023-03-20,12.920000076293945
2023-03-21,13.350000381469727
2023-03-22,13.029999732971191
2023-03-23,13.369999885559082
2023-03-24,13.630000114440918
2023-03-27,13.630000114440918
2023-03-28,13.119999885559082
2023-03-29,13.390000343322754
2023-03-30,13.5
2023-03-31,13.819999694824219
2023-04-03,13.859999656677246
2023-04-04,13.779999732971191
2023-04-05,13.569999694824219
2023-04-06,13.880000114440918
2023-04-10,14.09000015258789
2023-04-11,14.1899995803833
2023-04-12,13.8100004196167
2023-04-13,14.550000190734863
2023-04-14,14.25
2023-04-17,14.289999961853027
2023-04-18,14.319999694824219
2023-04-19,14.170000076293945
2023-04-20,14.149999618530273
2023-04-21,14.079999923706055
2023-04-24,13.699999809265137
2023-04-25,13.529999732971191
2023-04-26,13.350000381469727
2023-04-27,13.90999984741211
2023-04-28,13.65999984741211
2023-05-01,13.619999885559082
2023-05-02,12.630000114440918
2023-05-03,12.210000038146973
2023-05-04,11.869999885559082
2023-05-05,12.149999618530273
2023-05-08,12.5600004196167
2023-05-09,12.619999885559082
2023-05-10,14.239999771118164
2023-05-11,15.130000114440918
2023-05-12,15.260000228881836
2023-05-15,14.880000114440918
2023-05-16,14.960000038146973
2023-05-17,15.4399995803833
2023-05-18,16.170000076293945
2023-05-19,16.260000228881836
2023-05-22,17.399999618530273
2023-05-23,17.059999465942383
2023-05-24,17.18000030517578
2023-05-25,17.209999084472656
2023-05-26,17.100000381469727
2023-05-30,17.65999984741211
2023-05-31,17.549999237060547
2023-06-01,17.985000610351562
2023-06-02,18.170000076293945
2023-06-05,18.530000686645508
2023-06-06,18.739999771118164
2023-06-07,18.219999313354492
2023-06-08,18.809999465942383
2023-06-09,18.809999465942383
2023-06-12,18.649999618530273
2023-06-13,18.670000076293945
2023-06-14,18.8799991607666
2023-06-15,19.290000915527344
2023-06-16,19.079999923706055
2023-06-20,18.899999618530273
2023-06-21,18.3799991607666
2023-06-22,18.18000030517578
2023-06-23,18.43000030517578
2023-06-26,18.040000915527344
2023-06-27,18.139999389648438
2023-06-28,18.729999542236328
2023-06-29,18.5
2023-06-30,18.280000686645508
2023-07-03,18.09000015258789
2023-07-05,17.829999923706055
2023-07-06,17.200000762939453
2023-07-07,17.239999771118164
2023-07-10,17.56999969482422
2023-07-11,18.450000762939453
2023-07-12,19.1200008392334
2023-07-13,19.530000686645508
2023-07-14,19.200000762939453
2023-07-17,19.350000381469727
2023-07-18,19.190000534057617
2023-07-19,19.0
2023-07-20,18.7549991607666
2023-07-21,18.59000015258789
2023-07-24,18.43000030517578
2023-07-25,18.479999542236328
2023-07-26,18.579999923706055
2023-07-27,18.389999389648438
2023-07-28,19.489999771118164
2023-07-31,19.989999771118164
2023-08-01,19.770000457763672
2023-08-02,19.43000030517578
2023-08-03,19.420000076293945
2023-08-04,19.479999542236328
2023-08-07,19.209999084472656
2023-08-08,18.559999465942383
2023-08-09,12.300000190734863
2023-08-10,13.09000015258789
2023-08-11,13.300000190734863
2023-08-14,13.0
2023-08-15,12.850000381469727
2023-08-16,12.510000228881836
2023-08-17,12.199999809265137
2023-08-18,12.289999961853027
2023-08-21,12.140000343322754
2023-08-22,12.430000305175781
2023-08-23,13.199999809265137
2023-08-24,12.670000076293945
2023-08-25,12.90999984741211
2023-08-28,12.720000267028809
2023-08-29,13.1899995803833
2023-08-30,13.770000457763672
2023-08-31,13.899999618530273
2023-09-01,14.225000381469727
2023-09-05,14.350000381469727
2023-09-06,13.989999771118164
2023-09-07,13.399999618530273
2023-09-08,12.930000305175781
2023-09-11,13.050000190734863
2023-09-12,12.75
2023-09-13,12.579999923706055
2023-09-14,12.789999961853027
2023-09-15,12.529999732971191
2023-09-18,12.270000457763672
2023-09-19,12.210000038146973
2023-09-20,11.989999771118164
2023-09-21,11.770000457763672
2023-09-22,11.720000267028809
2023-09-25,11.829999923706055
2023-09-26,11.600000381469727
2023-09-27,11.630000114440918
2023-09-28,12.130000114440918
2023-09-29,12.100000381469727
2023-10-02,11.760000228881836
2023-10-03,11.710000038146973
2023-10-04,11.90999984741211
2023-10-05,11.890000343322754
2023-10-06,12.029999732971191
2023-10-09,12.279999732971191
2023-10-10,12.40999984741211
2023-10-11,12.369999885559082
2023-10-12,12.140000343322754
2023-10-13,12.010000228881836
2023-10-16,12.510000228881836
2023-10-17,12.529999732971191
2023-10-18,12.140000343322754
2023-10-19,12.069999694824219
2023-10-20,11.6899995803833
2023-10-23,11.960000038146973
2023-10-24,12.100000381469727
2023-10-25,11.680000305175781
2023-10-26,11.369999885559082
2023-10-27,11.260000228881836
2023-10-30,11.229999542236328
2023-10-31,11.270000457763672
2023-11-01,11.15999984741211
2023-11-02,11.800000190734863
2023-11-03,12.149999618530273
2023-11-06,11.899999618530273
2023-11-07,12.020000457763672
2023-11-08,12.100000381469727
2023-11-09,14.960000038146973
2023-11-10,14.954999923706055
2023-11-13,14.880000114440918
2023-11-14,15.569999694824219
2023-11-15,15.989999771118164
2023-11-16,15.680000305175781
2023-11-17,15.920000076293945
2023-11-20,16.200000762939453
2023-11-21,15.9399995803833
2023-11-22,16.15999984741211
2023-11-24,16.329999923706055
2023-11-27,16.709999084472656
2023-11-28,16.799999237060547
2023-11-29,17.049999237060547
2023-11-30,16.709999084472656
2023-12-01,17.139999389648438
2023-12-04,17.190000534057617
2023-12-05,17.06999969482422
2023-12-06,16.989999771118164
2023-12-07,15.970000267028809
2023-12-08,17.110000610351562
2023-12-11,17.020000457763672
2023-12-12,17.09000015258789
2023-12-13,17.43000030517578
2023-12-14,17.549999237060547
2023-12-15,17.40999984741211
2023-12-18,17.489999771118164
2023-12-19,17.690000534057617
2023-12-20,16.959999084472656
2023-12-21,17.09000015258789
2023-12-22,16.649999618530273
2023-12-26,16.790000915527344
2023-12-27,16.760000228881836
2023-12-28,16.709999084472656
2023-12-29,16.309999465942383
2024-01-02,16.020000457763672
2024-01-03,15.479999542236328
2024-01-04,15.069999694824219
2024-01-05,14.859999656677246
2024-01-08,15.329999923706055
2024-01-09,15.0
2024-01-10,15.050000190734863
2024-01-11,15.020000457763672
2024-01-12,14.949999809265137
2024-01-16,14.210000038146973
2024-01-17,14.270000457763672
2024-01-18,14.65999984741211
2024-01-19,14.890000343322754
2024-01-22,15.069999694824219
2024-01-23,15.010000228881836
2024-01-24,14.729999542236328
2024-01-25,15.529999732971191
2024-01-26,15.380000114440918
2024-01-29,16.06999969482422
2024-01-30,15.760000228881836
2024-01-31,15.180000305175781
2024-02-01,15.0
2024-02-02,15.220000267028809
2024-02-05,14.8100004196167
2024-02-06,15.34000015258789
2024-02-07,15.300000190734863
2024-02-08,15.510000228881836
2024-02-09,15.84000015258789
2024-02-12,15.819999694824219
2024-02-13,14.960000038146973
2024-02-14,15.649999618530273
2024-02-15,16.34000015258789
2024-02-16,17.190000534057617
2024-02-20,16.43000030517578
2024-02-21,16.15999984741211
2024-02-22,16.049999237060547
2024-02-23,16.360000610351562
2024-02-26,16.56999969482422
2024-02-27,20.479999542236328
2024-02-28,19.18000030517578
2024-02-29,20.940000534057617
2024-03-01,21.06999969482422
2024-03-04,21.309999465942383
2024-03-05,20.690000534057617
2024-03-06,20.739999771118164
2024-03-07,20.56999969482422
2024-03-08,20.7450008392334
2024-03-11,20.3700008392334
2024-03-12,21.790000915527344
2024-03-13,22.979999542236328
2024-03-14,23.579999923706055
2024-03-15,22.899999618530273
2024-03-18,22.979999542236328
2024-03-19,22.8799991607666
2024-03-20,23.389999389648438
2024-03-21,23.75
2024-03-22,23.299999237060547
2024-03-25,23.299999237060547
2024-03-26,23.610000610351562
2024-03-27,23.260000228881836
2024-03-28,23.719999313354492
2024-04-01,23.739999771118164
2024-04-02,23.6200008392334
2024-04-03,23.5
2024-04-04,23.420000076293945
2024-04-05,23.690000534057617
2024-04-08,23.68000030517578
2024-04-09,23.639999389648438
2024-04-10,22.90999984741211
2024-04-11,23.280000686645508
2024-04-12,22.860000610351562
2024-04-15,21.670000076293945
2024-04-16,21.729999542236328
2024-04-17,21.56999969482422
2024-04-18,21.540000915527344
2024-04-19,21.610000610351562
2024-04-22,22.170000076293945
2024-04-23,22.84000015258789
2024-04-24,23.34000015258789
2024-04-25,22.809999465942383
2024-04-26,23.209999084472656
2024-04-29,23.170000076293945
2024-04-30,22.440000534057617
2024-05-01,22.780000686645508
2024-05-02,23.110000610351562
2024-05-03,23.43000030517578
2024-05-06,23.530000686645508
2024-05-07,24.020000457763672
2024-05-08,22.579999923706055
2024-05-09,22.469999313354492
2024-05-10,22.489999771118164
2024-05-13,22.739999771118164
2024-05-14,22.81999969482422
2024-05-15,23.290000915527344
2024-05-16,22.825000762939453
2024-05-17,24.020000457763672
2024-05-20,23.579999923706055
2024-05-21,23.079999923706055
2024-05-22,23.079999923706055
2024-05-23,22.719999313354492
2024-05-24,23.75
2024-05-28,23.65999984741211
2024-05-29,23.579999923706055
2024-05-30,23.280000686645508
2024-05-31,21.899999618530273
2024-06-03,21.079999923706055
2024-06-04,21.100000381469727
2024-06-05,21.56999969482422
2024-06-06,21.350000381469727
2024-06-07,21.1200008392334
2024-06-10,21.139999389648438
2024-06-11,21.479999542236328
2024-06-12,21.65999984741211
2024-06-13,21.549999237060547
2024-06-14,21.219999313354492
2024-06-17,21.149999618530273
2024-06-18,20.389999389648438
2024-06-20,19.489999771118164
2024-06-21,19.889999389648438
2024-06-24,19.309999465942383
2024-06-25,19.649999618530273
2024-06-26,19.6299991607666
2024-06-27,19.59000015258789
2024-06-28,20.309999465942383
2024-07-01,20.399999618530273
2024-07-02,20.440000534057617
2024-07-03,20.670000076293945
2024-07-05,19.81999969482422
2024-07-08,20.059999465942383
2024-07-09,20.290000915527344
2024-07-10,20.030000686645508
2024-07-11,20.229999542236328
2024-07-12,20.200000762939453
2024-07-15,21.18000030517578
2024-07-16,21.969999313354492
2024-07-17,21.40999984741211
2024-07-18,20.90999984741211
2024-07-19,21.280000686645508
2024-07-22,21.809999465942383
2024-07-23,22.780000686645508
2024-07-24,21.75
2024-07-25,22.09000015258789
2024-07-26,22.399999618530273
2024-07-29,22.010000228881836
2024-07-30,21.860000610351562
2024-07-31,21.959999084472656
2024-08-01,21.170000076293945
2024-08-02,20.040000915527344
2024-08-05,19.100000381469727
2024-08-06,19.25
2024-08-07,18.959999084472656
2024-08-08,19.600000381469727
2024-08-09,14.0600004196167
2024-08-12,14.229999542236328
2024-08-13,14.140000343322754
2024-08-14,13.65999984741211
2024-08-15,13.850000381469727
2024-08-16,13.630000114440918
2024-08-19,14.489999771118164
2024-08-20,14.380000114440918
2024-08-21,15.300000190734863
2024-08-22,15.319999694824219
2024-08-23,15.949999809265137
2024-08-26,16.010000228881836
2024-08-27,15.539999961853027
2024-08-28,15.25
2024-08-29,15.460000038146973
2024-08-30,15.600000381469727
2024-09-03,14.989999771118164
2024-09-04,15.0600004196167
2024-09-05,15.289999961853027
2024-09-06,14.510000228881836
2024-09-09,14.020000457763672
2024-09-10,14.0600004196167
2024-09-11,14.109999656677246
2024-09-12,14.319999694824219
