Date,HP
2010-11-04,24.568607330322266
2010-11-05,24.406639099121094
2010-11-08,24.428983688354492
2010-11-09,24.568607330322266
2010-11-10,25.167022705078125
2010-11-11,25.989152908325195
2010-11-12,25.552907943725586
2010-11-15,25.40751075744629
2010-11-16,25.150243759155273
2010-11-17,25.351581573486328
2010-11-18,26.498083114624023
2010-11-19,26.03949546813965
2010-11-22,25.726285934448242
2010-11-23,25.09432029724121
2010-11-24,25.55850601196289
2010-11-26,25.385133743286133
2010-11-29,25.429880142211914
2010-11-30,25.368358612060547
2010-12-01,26.20725440979004
2010-12-02,27.029390335083008
2010-12-03,27.00700569152832
2010-12-06,26.78329849243164
2010-12-07,26.492481231689453
2010-12-08,26.408592224121094
2010-12-09,26.50926971435547
2010-12-10,26.699426651000977
2010-12-13,26.900753021240234
2010-12-14,26.78329849243164
2010-12-15,26.816858291625977
2010-12-16,27.225122451782227
2010-12-17,27.258684158325195
2010-12-20,27.174793243408203
2010-12-21,27.158004760742188
2010-12-22,27.258684158325195
2010-12-23,27.24749183654785
2010-12-27,27.074127197265625
2010-12-28,27.118867874145508
2010-12-29,27.437652587890625
2010-12-30,27.33698081970215
2010-12-31,27.11327362060547
2011-01-03,27.426462173461914
2011-01-04,26.906349182128906
2011-01-05,27.527130126953125
2011-01-06,27.074127197265625
2011-01-07,27.34256362915039
2011-01-10,27.158004760742188
2011-01-11,27.32020378112793
2011-01-12,28.01369285583496
2011-01-13,27.80677032470703
2011-01-14,28.388404846191406
2011-01-18,29.053926467895508
2011-01-19,28.545001983642578
2011-01-20,28.310096740722656
2011-01-21,28.31569480895996
2011-01-24,28.282140731811523
2011-01-25,27.879457473754883
2011-01-26,28.975629806518555
2011-01-27,31.73281478881836
2011-01-28,31.525890350341797
2011-01-31,32.845767974853516
2011-02-01,32.9855842590332
2011-02-02,33.03031921386719
2011-02-03,33.09184265136719
2011-02-04,33.05268859863281
2011-02-07,33.33231735229492
2011-02-08,33.5560302734375
2011-02-09,32.96880340576172
2011-02-10,33.276390075683594
2011-02-11,33.16443634033203
2011-02-14,33.67387390136719
2011-02-15,33.679473876953125
2011-02-16,34.50240707397461
2011-02-17,34.474422454833984
2011-02-18,34.79352569580078
2011-02-22,34.569618225097656
2011-02-23,35.28618240356445
2011-02-24,34.67038345336914
2011-02-25,36.26589584350586
2011-02-28,36.383453369140625
2011-03-01,35.403743743896484
2011-03-02,35.678070068359375
2011-03-03,36.01396560668945
2011-03-04,35.862815856933594
2011-03-07,35.45412063598633
2011-03-08,35.3925666809082
2011-03-09,34.927894592285156
2011-03-10,33.83623123168945
2011-03-11,34.51363754272461
2011-03-14,34.659183502197266
2011-03-15,34.63678741455078
2011-03-16,33.90901184082031
2011-03-17,35.38695526123047
2011-03-18,34.25050354003906
2011-03-21,35.448543548583984
2011-03-22,35.3925666809082
2011-03-23,35.68366622924805
2011-03-24,35.8740234375
2011-03-25,36.629798889160156
2011-03-28,37.0888557434082
2011-03-29,38.09654998779297
2011-03-30,37.839012145996094
2011-03-31,38.454856872558594
2011-04-01,38.59480285644531
2011-04-04,38.482845306396484
2011-04-05,38.454856872558594
2011-04-06,37.531124114990234
2011-04-07,37.78864669799805
2011-04-08,38.59480285644531
2011-04-11,37.42474365234375
2011-04-12,36.22671127319336
2011-04-13,36.65778350830078
2011-04-14,37.11125183105469
2011-04-15,37.978973388671875
2011-04-18,37.486331939697266
2011-04-19,37.79982376098633
2011-04-20,38.4604377746582
2011-04-21,38.68997573852539
2011-04-25,38.639583587646484
2011-04-26,39.378570556640625
2011-04-27,39.17700958251953
2011-04-28,36.417057037353516
2011-04-29,37.13923263549805
2011-05-02,35.353370666503906
2011-05-03,33.981773376464844
2011-05-04,32.6773681640625
2011-05-05,32.71095275878906
2011-05-06,32.28550338745117
2011-05-09,33.26518249511719
2011-05-10,34.08255386352539
2011-05-11,32.90575408935547
2011-05-12,32.88893508911133
2011-05-13,33.07946014404297
2011-05-16,32.446224212646484
2011-05-17,32.362178802490234
2011-05-18,33.63425064086914
2011-05-19,33.76313781738281
2011-05-20,33.7967643737793
2011-05-23,33.169124603271484
2011-05-24,33.707096099853516
2011-05-25,34.59811019897461
2011-05-26,34.87268829345703
2011-05-27,35.063209533691406
2011-05-31,35.12486267089844
2011-06-01,35.11366653442383
2011-06-02,35.825347900390625
2011-06-03,35.489105224609375
2011-06-06,34.250675201416016
2011-06-07,34.46922302246094
2011-06-08,34.519657135009766
2011-06-09,35.0688362121582
2011-06-10,33.925636291503906
2011-06-13,33.00101089477539
2011-06-14,34.004093170166016
2011-06-15,33.152320861816406
2011-06-16,33.01221466064453
2011-06-17,32.69841384887695
2011-06-20,33.22515106201172
2011-06-21,34.20022964477539
2011-06-22,34.49164581298828
2011-06-23,34.329124450683594
2011-06-24,34.004093170166016
2011-06-27,34.155399322509766
2011-06-28,35.30979537963867
2011-06-29,36.12795639038086
2011-06-30,37.05259704589844
2011-07-01,37.80909729003906
2011-07-05,37.803504943847656
2011-07-06,38.25181579589844
2011-07-07,38.789764404296875
2011-07-08,38.35828399658203
2011-07-11,37.38320541381836
2011-07-12,37.54013442993164
2011-07-13,38.26861572265625
2011-07-14,37.53453063964844
2011-07-15,39.25489044189453
2011-07-18,38.73374557495117
2011-07-19,39.95536804199219
2011-07-20,39.89372634887695
2011-07-21,40.269195556640625
2011-07-22,40.66146469116211
2011-07-25,40.683868408203125
2011-07-26,40.66706848144531
2011-07-27,39.4454231262207
2011-07-28,40.21315383911133
2011-07-29,38.69451904296875
2011-08-01,38.319053649902344
2011-08-02,36.87326431274414
2011-08-03,35.864585876464844
2011-08-04,32.32855224609375
2011-08-05,31.85222625732422
2011-08-08,28.753313064575195
2011-08-09,30.933198928833008
2011-08-10,30.664207458496094
2011-08-11,32.73466873168945
2011-08-12,33.048892974853516
2011-08-15,33.733436584472656
2011-08-16,32.21845626831055
2011-08-17,32.016456604003906
2011-08-18,29.31755828857422
2011-08-19,27.684764862060547
2011-08-22,27.30321502685547
2011-08-23,29.104345321655273
2011-08-24,29.362443923950195
2011-08-25,28.762086868286133
2011-08-26,30.192882537841797
2011-08-29,31.561969757080078
2011-08-30,31.747129440307617
2011-08-31,31.99402618408203
2011-09-01,32.23528289794922
2011-09-02,30.697877883911133
2011-09-06,30.0470027923584
2011-09-07,31.668581008911133
2011-09-08,30.922311782836914
2011-09-09,29.620559692382812
2011-09-12,30.01333236694336
2011-09-13,30.01333236694336
2011-09-14,30.316314697265625
2011-09-15,30.3724365234375
2011-09-16,30.01894187927246
2011-09-19,29.457839965820312
2011-09-20,28.65546226501465
2011-09-21,27.08439064025879
2011-09-22,25.468406677246094
2011-09-23,25.03074836730957
2011-09-26,25.995851516723633
2011-09-27,25.502077102661133
2011-09-28,24.149812698364258
2011-09-29,24.323755264282227
2011-09-30,22.78072738647461
2011-10-03,20.97958755493164
2011-10-04,22.253292083740234
2011-10-05,24.026378631591797
2011-10-06,23.712148666381836
2011-10-07,23.5494384765625
2011-10-10,25.098079681396484
2011-10-11,25.58062744140625
2011-10-12,26.108064651489258
2011-10-13,26.11368751525879
2011-10-14,27.224651336669922
2011-10-17,25.692846298217773
2011-10-18,26.94409942626953
2011-10-19,26.276391983032227
2011-10-20,26.607439041137695
2011-10-21,26.966550827026367
2011-10-24,27.86432456970215
2011-10-25,27.53325843811035
2011-10-26,28.750864028930664
2011-10-27,31.59563446044922
2011-10-28,31.921079635620117
2011-10-31,29.839393615722656
2011-11-01,28.223426818847656
2011-11-02,29.008968353271484
2011-11-03,30.518325805664062
2011-11-04,30.748374938964844
2011-11-07,30.815698623657227
2011-11-08,31.421693801879883
2011-11-09,29.093114852905273
2011-11-10,30.104469299316406
2011-11-11,31.09334945678711
2011-11-14,30.587669372558594
2011-11-15,30.969736099243164
2011-11-16,31.08210563659668
2011-11-17,30.413494110107422
2011-11-18,30.621379852294922
2011-11-21,30.09885025024414
2011-11-22,30.149410247802734
2011-11-23,28.39641571044922
2011-11-25,28.486310958862305
2011-11-28,30.3516902923584
2011-11-29,29.688697814941406
2011-11-30,32.003562927246094
2011-12-01,32.50361251831055
2011-12-02,32.7620735168457
2011-12-05,33.256507873535156
2011-12-06,33.57676696777344
2011-12-07,33.481258392333984
2011-12-08,33.0205192565918
2011-12-09,34.03749084472656
2011-12-12,32.615989685058594
2011-12-13,32.20582580566406
2011-12-14,30.413494110107422
2011-12-15,30.273027420043945
2011-12-16,31.340564727783203
2011-12-19,30.587669372558594
2011-12-20,32.62723922729492
2011-12-21,32.430580139160156
2011-12-22,32.70026397705078
2011-12-23,33.14976119995117
2011-12-27,33.18346405029297
2011-12-28,32.35190963745117
2011-12-29,32.73396682739258
2011-12-30,32.79016876220703
2012-01-03,34.71733856201172
2012-01-04,35.15559387207031
2012-01-05,35.4196891784668
2012-01-06,35.74553680419922
2012-01-09,36.12760925292969
2012-01-10,36.59396743774414
2012-01-11,34.94209289550781
2012-01-12,33.31830978393555
2012-01-13,32.87443923950195
2012-01-17,32.21707534790039
2012-01-18,34.27347946166992
2012-01-19,34.211673736572266
2012-01-20,33.45315933227539
2012-01-23,33.93074035644531
2012-01-24,34.57125473022461
2012-01-25,35.36909866333008
2012-01-26,34.13862991333008
2012-01-27,34.0318717956543
2012-01-30,33.89703369140625
2012-01-31,34.67239761352539
2012-02-01,34.55440902709961
2012-02-02,34.72858428955078
2012-02-03,34.62183380126953
2012-02-06,34.245384216308594
2012-02-07,34.26224136352539
2012-02-08,34.15549087524414
2012-02-09,33.677913665771484
2012-02-10,33.301456451416016
2012-02-13,33.36334228515625
2012-02-14,33.23958206176758
2012-02-15,33.09332275390625
2012-02-16,33.931480407714844
2012-02-17,35.596561431884766
2012-02-21,35.034019470214844
2012-02-22,35.495304107666016
2012-02-23,35.270286560058594
2012-02-24,35.28154373168945
2012-02-27,34.966529846191406
2012-02-28,34.52214431762695
2012-02-29,34.482757568359375
2012-03-01,35.09028244018555
2012-03-02,34.18462371826172
2012-03-05,33.453346252441406
2012-03-06,32.542057037353516
2012-03-07,33.23958206176758
2012-03-08,33.99335479736328
2012-03-09,34.229618072509766
2012-03-12,33.301456451416016
2012-03-13,33.8077392578125
2012-03-14,33.08207702636719
2012-03-15,32.96956253051758
2012-03-16,33.36894989013672
2012-03-19,33.2620849609375
2012-03-20,32.53080749511719
2012-03-21,31.88389015197754
2012-03-22,30.82635498046875
2012-03-23,31.231380462646484
2012-03-26,30.93885040283203
2012-03-27,30.680086135864258
2012-03-28,29.909440994262695
2012-03-29,29.476280212402344
2012-03-30,30.34819793701172
2012-04-02,30.916353225708008
2012-04-03,30.809473037719727
2012-04-04,30.190692901611328
2012-04-05,30.09506607055664
2012-04-09,30.162572860717773
2012-04-10,29.2906494140625
2012-04-11,29.363792419433594
2012-04-12,30.590097427368164
2012-04-13,29.375032424926758
2012-04-16,28.919387817382812
2012-04-17,29.57192611694336
2012-04-18,29.487545013427734
2012-04-19,29.43691635131836
2012-04-20,28.970012664794922
2012-04-23,29.195022583007812
2012-04-24,29.684425354003906
2012-04-25,30.70258903503418
2012-04-26,29.740680694580078
2012-04-27,28.683134078979492
2012-04-30,28.908138275146484
2012-05-01,29.155656814575195
2012-05-02,28.58187484741211
2012-05-03,27.72121238708496
2012-05-04,26.70304298400879
2012-05-07,26.79304313659668
2012-05-08,26.781795501708984
2012-05-09,26.433032989501953
2012-05-10,26.08989715576172
2012-05-11,25.881444931030273
2012-05-14,25.368762969970703
2012-05-15,24.709630966186523
2012-05-16,24.467374801635742
2012-05-17,24.534976959228516
2012-05-18,24.489906311035156
2012-05-21,25.45891571044922
2012-05-22,25.6673641204834
2012-05-23,26.236366271972656
2012-05-24,25.819477081298828
2012-05-25,26.056089401245117
2012-05-29,26.534950256347656
2012-05-30,25.90398597717285
2012-05-31,25.5208797454834
2012-06-01,24.968780517578125
2012-06-04,25.419475555419922
2012-06-05,25.965951919555664
2012-06-06,26.64200210571289
2012-06-07,26.50115203857422
2012-06-08,25.965951919555664
2012-06-11,25.160324096679688
2012-06-12,25.6673641204834
2012-06-13,24.596939086914062
2012-06-14,24.585676193237305
2012-06-15,25.08145523071289
2012-06-18,25.160324096679688
2012-06-19,26.022287368774414
2012-06-20,25.689897537231445
2012-06-21,23.82512664794922
2012-06-22,23.56597328186035
2012-06-25,22.163162231445312
2012-06-26,22.073036193847656
2012-06-27,22.97442626953125
2012-06-28,23.396961212158203
2012-06-29,24.49553871154785
2012-07-02,24.354690551757812
2012-07-03,25.77440071105957
2012-07-05,25.211034774780273
2012-07-06,24.788503646850586
2012-07-09,24.489906311035156
2012-07-10,23.819494247436523
2012-07-11,24.433568954467773
2012-07-12,24.033571243286133
2012-07-13,24.33216094970703
2012-07-16,24.21949005126953
2012-07-17,25.019474029541016
2012-07-18,25.723703384399414
2012-07-19,25.77440071105957
2012-07-20,25.68425941467285
2012-07-23,25.487079620361328
2012-07-24,24.92371368408203
2012-07-25,24.3659725189209
2012-07-26,25.785659790039062
2012-07-27,27.3743896484375
2012-07-30,27.070158004760742
2012-07-31,26.196929931640625
2012-08-01,26.478620529174805
2012-08-02,25.96031951904297
2012-08-03,26.472986221313477
2012-08-06,26.726511001586914
2012-08-07,27.15467071533203
2012-08-08,27.013824462890625
2012-08-09,27.509607315063477
2012-08-10,28.123672485351562
2012-08-13,27.249204635620117
2012-08-14,27.06868553161621
2012-08-15,26.843021392822266
2012-08-16,27.384620666503906
2012-08-17,27.81902313232422
2012-08-20,27.768238067626953
2012-08-21,27.45232582092285
2012-08-22,27.147672653198242
2012-08-23,26.51015853881836
2012-08-24,26.442455291748047
2012-08-27,26.092679977416992
2012-08-28,25.912139892578125
2012-08-29,25.489030838012695
2012-08-30,25.325408935546875
2012-08-31,25.74854278564453
2012-09-04,24.97562599182129
2012-09-05,24.97562599182129
2012-09-06,25.83315658569336
2012-09-07,27.079973220825195
2012-09-10,26.48758888244629
2012-09-11,27.260507583618164
2012-09-12,27.243576049804688
2012-09-13,28.202667236328125
2012-09-14,29.04890251159668
2012-09-17,28.089826583862305
2012-09-18,27.81902313232422
2012-09-19,27.694908142089844
2012-09-20,27.598997116088867
2012-09-21,27.728750228881836
2012-09-24,27.204082489013672
2012-09-25,26.329620361328125
2012-09-26,26.194231033325195
2012-09-27,27.046125411987305
2012-09-28,26.859939575195312
2012-10-01,26.4537410736084
2012-10-02,26.623001098632812
2012-10-03,25.511579513549805
2012-10-04,26.14910125732422
2012-10-05,26.544002532958984
2012-10-08,26.27884292602539
2012-10-09,27.390260696411133
2012-10-10,26.888158798217773
2012-10-11,27.226646423339844
2012-10-12,27.982629776000977
2012-10-15,28.383193969726562
2012-10-16,28.930437088012695
2012-10-17,29.04890251159668
2012-10-18,29.07146453857422
2012-10-19,28.304203033447266
2012-10-22,28.445249557495117
2012-10-23,27.74003791809082
2012-10-24,27.44666290283203
2012-10-25,27.661048889160156
2012-10-26,27.1307430267334
2012-10-31,26.967140197753906
2012-11-01,27.9882755279541
2012-11-02,26.88250732421875
2012-11-05,27.497447967529297
2012-11-06,27.835956573486328
2012-11-07,26.549654006958008
2012-11-08,25.810583114624023
2012-11-09,25.906492233276367
2012-11-12,26.34091567993164
2012-11-13,26.44826316833496
2012-11-14,26.024503707885742
2012-11-15,27.60089683532715
2012-11-16,28.205459594726562
2012-11-19,29.17727279663086
2012-11-20,28.889127731323242
2012-11-21,28.821319580078125
2012-11-23,29.149017333984375
2012-11-26,28.646167755126953
2012-11-27,28.312808990478516
2012-11-28,28.623558044433594
2012-11-29,29.036022186279297
2012-11-30,29.493696212768555
2012-12-03,29.747953414916992
2012-12-04,30.612409591674805
2012-12-05,31.064424514770508
2012-12-06,30.945768356323242
2012-12-07,31.33561897277832
2012-12-10,31.352575302124023
2012-12-11,31.2056827545166
2012-12-12,30.8723201751709
2012-12-13,30.606746673583984
2012-12-14,30.324249267578125
2012-12-17,30.680219650268555
2012-12-18,31.770687103271484
2012-12-19,31.78197479248047
2012-12-20,32.194461822509766
2012-12-21,31.883689880371094
2012-12-24,31.6407413482666
2012-12-26,31.499481201171875
2012-12-27,31.290424346923828
2012-12-28,30.827116012573242
2012-12-31,31.646385192871094
2013-01-02,32.23400115966797
2013-01-03,32.200096130371094
2013-01-04,32.57865905761719
2013-01-07,32.23400115966797
2013-01-08,31.96844482421875
2013-01-09,32.635154724121094
2013-01-10,33.2623176574707
2013-01-11,33.07587432861328
2013-01-14,32.79335403442383
2013-01-15,33.358367919921875
2013-01-16,33.426170349121094
2013-01-17,33.73128128051758
2013-01-18,34.46580123901367
2013-01-22,34.567508697509766
2013-01-23,34.624000549316406
2013-01-24,34.99126434326172
2013-01-25,35.14382553100586
2013-01-28,35.172054290771484
2013-01-29,35.358524322509766
2013-01-30,35.78227996826172
2013-01-31,36.352943420410156
2013-02-01,36.57330322265625
2013-02-04,36.01959228515625
2013-02-05,36.32468795776367
2013-02-06,36.40944290161133
2013-02-07,36.33599090576172
2013-02-08,36.38119125366211
2013-02-11,36.64674758911133
2013-02-12,36.96315383911133
2013-02-13,37.19533920288086
2013-02-14,38.42989730834961
2013-02-15,38.41291809082031
2013-02-19,38.4752082824707
2013-02-20,37.15569305419922
2013-02-21,36.39683532714844
2013-02-22,37.11606216430664
2013-02-25,35.98343276977539
2013-02-26,36.56108474731445
2013-02-27,37.036773681640625
2013-02-28,37.523799896240234
2013-03-01,37.433189392089844
2013-03-04,36.24959945678711
2013-03-05,36.78193664550781
2013-03-06,36.63470458984375
2013-03-07,36.81024932861328
2013-03-08,36.40250778198242
2013-03-11,36.10237503051758
2013-03-12,36.1250114440918
2013-03-13,35.84751892089844
2013-03-14,37.042442321777344
2013-03-15,37.523799896240234
2013-03-18,35.451114654541016
2013-03-19,34.703575134277344
2013-03-20,34.35811996459961
2013-03-21,34.22221755981445
2013-03-22,34.301483154296875
2013-03-25,34.120269775390625
2013-03-26,34.62428665161133
2013-03-27,34.52235412597656
2013-03-28,34.37510681152344
2013-04-01,33.871089935302734
2013-04-02,33.91640853881836
2013-04-03,33.41238021850586
2013-04-04,33.531314849853516
2013-04-05,34.49970245361328
2013-04-08,34.74888229370117
2013-04-09,35.01505661010742
2013-04-10,35.892826080322266
2013-04-11,35.45677185058594
2013-04-12,34.74321746826172
2013-04-15,32.6875
2013-04-16,33.24249267578125
2013-04-17,31.855024337768555
2013-04-18,32.47230911254883
2013-04-19,32.43833541870117
2013-04-22,33.29345703125
2013-04-23,33.712528228759766
2013-04-24,34.38077163696289
2013-04-25,33.73517990112305
2013-04-26,32.84040451049805
2013-04-29,32.976318359375
2013-04-30,33.197181701660156
2013-05-01,32.89704132080078
2013-05-02,33.86543273925781
2013-05-03,34.96974182128906
2013-05-06,35.264217376708984
2013-05-07,35.451114654541016
2013-05-08,35.51905822753906
2013-05-09,35.65497589111328
2013-05-10,35.371826171875
2013-05-13,35.15611267089844
2013-05-14,35.26396179199219
2013-05-15,35.19016647338867
2013-05-16,35.746490478515625
2013-05-17,37.120262145996094
2013-05-20,37.182708740234375
2013-05-21,36.72856521606445
2013-05-22,35.417236328125
2013-05-23,35.24694061279297
2013-05-24,35.774864196777344
2013-05-28,36.20063018798828
2013-05-29,36.41066360473633
2013-05-30,35.91679000854492
2013-05-31,35.04824447631836
2013-06-03,35.61024475097656
2013-06-04,35.65566635131836
2013-06-05,35.57051086425781
2013-06-06,35.5080680847168
2013-06-07,36.39931106567383
2013-06-10,36.51851272583008
2013-06-11,35.41154479980469
2013-06-12,34.61113357543945
2013-06-13,35.14474868774414
2013-06-14,34.52597427368164
2013-06-17,36.05303192138672
2013-06-18,36.35389709472656
2013-06-19,35.91679000854492
2013-06-20,34.75873565673828
2013-06-21,35.01987075805664
2013-06-24,35.087982177734375
2013-06-25,36.13817596435547
2013-06-26,35.729461669921875
2013-06-27,35.598880767822266
2013-06-28,35.451290130615234
2013-07-01,36.194950103759766
2013-07-02,36.35957717895508
2013-07-03,36.22901153564453
2013-07-05,37.171348571777344
2013-07-08,37.381378173828125
2013-07-09,37.108909606933594
2013-07-10,36.666114807128906
2013-07-11,36.74559783935547
2013-07-12,37.171348571777344
2013-07-15,37.04646682739258
2013-07-16,36.524200439453125
2013-07-17,37.0180778503418
2013-07-18,37.75606918334961
2013-07-19,38.255611419677734
2013-07-22,38.034202575683594
2013-07-23,37.94905471801758
2013-07-24,37.43247604370117
2013-07-25,37.78443908691406
2013-07-26,36.74559783935547
2013-07-29,36.0132942199707
2013-07-30,35.842987060546875
2013-07-31,35.8770637512207
2013-08-01,36.825069427490234
2013-08-02,37.23379898071289
2013-08-05,37.6368522644043
2013-08-06,37.682254791259766
2013-08-07,38.1988525390625
2013-08-08,38.52809143066406
2013-08-09,38.55080032348633
2013-08-12,38.20452117919922
2013-08-13,38.467613220214844
2013-08-14,38.027225494384766
2013-08-15,37.46101760864258
2013-08-16,37.03778839111328
2013-08-19,36.61456298828125
2013-08-20,37.140743255615234
2013-08-21,36.54594421386719
2013-08-22,36.91769027709961
2013-08-23,36.9863166809082
2013-08-26,36.64316940307617
2013-08-27,36.15703201293945
2013-08-28,36.69464111328125
2013-08-29,36.18561935424805
2013-08-30,36.0540885925293
2013-09-03,35.979732513427734
2013-09-04,36.580257415771484
2013-09-05,36.88909149169922
2013-09-06,36.809017181396484
2013-09-09,37.59828186035156
2013-09-10,37.815608978271484
2013-09-11,38.387535095214844
2013-09-12,38.06725311279297
2013-09-13,39.45703125
2013-09-16,39.41129684448242
