Date,ASH
2010-11-05,20.01200294494629
2010-11-08,21.92127799987793
2010-11-09,20.950931549072266
2010-11-10,20.94306755065918
2010-11-11,20.766286849975586
2010-11-12,20.377363204956055
2010-11-15,20.514862060546875
2010-11-16,20.287002563476562
2010-11-17,20.37342643737793
2010-11-18,20.868432998657227
2010-11-19,20.94306755065918
2010-11-22,20.60521697998047
2010-11-23,20.03950309753418
2010-11-24,20.601285934448242
2010-11-26,20.31057357788086
2010-11-29,20.239662170410156
2010-11-30,20.046598434448242
2010-12-01,20.507572174072266
2010-12-02,20.866106033325195
2010-12-03,20.751850128173828
2010-12-06,20.47605323791504
2010-12-07,19.87323570251465
2010-12-08,19.684125900268555
2010-12-09,19.936275482177734
2010-12-10,20.511518478393555
2010-12-13,20.365726470947266
2010-12-14,20.76367950439453
2010-12-15,20.47605323791504
2010-12-16,20.743974685668945
2010-12-17,20.56667709350586
2010-12-20,20.464237213134766
2010-12-21,20.937030792236328
2010-12-22,20.94491195678711
2010-12-23,20.424837112426758
2010-12-27,20.172679901123047
2010-12-28,20.089935302734375
2010-12-29,20.20813751220703
2010-12-30,20.164793014526367
2010-12-31,20.038715362548828
2011-01-03,20.80307960510254
2011-01-04,20.87398910522461
2011-01-05,21.177370071411133
2011-01-06,21.169490814208984
2011-01-07,21.137971878051758
2011-01-10,21.29163360595703
2011-01-11,21.382247924804688
2011-01-12,21.736846923828125
2011-01-13,21.520143508911133
2011-01-14,21.79594612121582
2011-01-18,21.85110855102539
2011-01-19,21.34284210205078
2011-01-20,21.303451538085938
2011-01-21,21.059175491333008
2011-01-24,20.984315872192383
2011-01-25,22.650920867919922
2011-01-26,22.926725387573242
2011-01-27,23.42709732055664
2011-01-28,22.832162857055664
2011-01-31,22.875497817993164
2011-02-01,23.37587547302246
2011-02-02,23.42709732055664
2011-02-03,23.37194061279297
2011-02-04,23.25767707824707
2011-02-07,23.167062759399414
2011-02-08,23.005523681640625
2011-02-09,22.717899322509766
2011-02-10,22.816404342651367
2011-02-11,23.013399124145508
2011-02-14,23.31283950805664
2011-02-15,23.2300968170166
2011-02-16,23.948999404907227
2011-02-17,24.126754760742188
2011-02-18,24.055644989013672
2011-02-22,23.1313533782959
2011-02-23,22.384788513183594
2011-02-24,22.05694580078125
2011-02-25,22.412443161010742
2011-02-28,22.23863983154297
2011-03-01,22.124094009399414
2011-03-02,22.033241271972656
2011-03-03,22.795597076416016
2011-03-04,22.495393753051758
2011-03-07,22.230743408203125
2011-03-08,22.337387084960938
2011-03-09,22.009536743164062
2011-03-10,21.784391403198242
2011-03-11,22.13593864440918
2011-03-14,22.613893508911133
2011-03-15,22.246540069580078
2011-03-16,22.12014389038086
2011-03-17,22.495393753051758
2011-03-18,22.673145294189453
2011-03-21,23.356496810913086
2011-03-22,22.902244567871094
2011-03-23,22.613893508911133
2011-03-24,22.609943389892578
2011-03-25,22.45984649658203
2011-03-28,22.692895889282227
2011-03-29,22.79163932800293
2011-03-30,22.73240089416504
2011-03-31,22.815351486206055
2011-04-01,22.91014862060547
2011-04-04,23.19849967956543
2011-04-05,23.48685073852539
2011-04-06,23.787057876586914
2011-04-07,23.546092987060547
2011-04-08,23.17875099182129
2011-04-11,22.72449493408203
2011-04-12,22.282087326049805
2011-04-13,22.289989471435547
2011-04-14,22.045087814331055
2011-04-15,22.4479923248291
2011-04-18,21.9305477142334
2011-04-19,21.922639846801758
2011-04-20,22.254446029663086
2011-04-21,22.55069923400879
2011-04-25,22.534900665283203
2011-04-26,24.944414138793945
2011-04-27,24.332162857055664
2011-04-28,24.537553787231445
2011-04-29,24.521753311157227
2011-05-02,24.217607498168945
2011-05-03,24.17416000366211
2011-05-04,23.814697265625
2011-05-05,23.99639892578125
2011-05-06,24.541500091552734
2011-05-09,24.52965545654297
2011-05-10,24.93256187438965
2011-05-11,24.47040367126465
2011-05-12,24.45461082458496
2011-05-13,24.17416000366211
2011-05-16,23.783103942871094
2011-05-17,23.881845474243164
2011-05-18,24.00035285949707
2011-05-19,24.292659759521484
2011-05-20,23.787057876586914
2011-05-23,23.779150009155273
2011-05-24,23.727798461914062
2011-05-25,24.020109176635742
2011-05-26,23.968751907348633
2011-05-27,24.182044982910156
2011-05-31,27.071863174438477
2011-06-01,26.52123260498047
2011-06-02,26.56083869934082
2011-06-03,25.645771026611328
2011-06-06,25.26152229309082
2011-06-07,24.84162139892578
2011-06-08,24.48113441467285
2011-06-09,24.734661102294922
2011-06-10,24.560365676879883
2011-06-13,24.26721954345703
2011-06-14,24.960458755493164
2011-06-15,24.13253402709961
2011-06-16,23.82355308532715
2011-06-17,23.661134719848633
2011-06-20,24.77031898498535
2011-06-21,25.039688110351562
2011-06-22,24.893117904663086
2011-06-23,25.067413330078125
2011-06-24,24.67523956298828
2011-06-27,24.58413314819336
2011-06-28,25.07137680053711
2011-06-29,25.21398162841797
2011-06-30,25.598230361938477
2011-07-01,26.216205596923828
2011-07-05,26.081523895263672
2011-07-06,26.239974975585938
2011-07-07,26.311277389526367
2011-07-08,25.915138244628906
2011-07-11,25.277362823486328
2011-07-12,24.798036575317383
2011-07-13,24.932735443115234
2011-07-14,24.87727165222168
2011-07-15,25.063451766967773
2011-07-18,24.80992889404297
2011-07-19,25.26548194885254
2011-07-20,25.744813919067383
2011-07-21,25.950788497924805
2011-07-22,25.796300888061523
2011-07-25,25.83591651916504
2011-07-26,25.42789077758789
2011-07-27,24.449443817138672
2011-07-28,24.615814208984375
2011-07-29,24.25930404663086
2011-08-01,24.128568649291992
2011-08-02,22.777751922607422
2011-08-03,22.837173461914062
2011-08-04,21.51408576965332
2011-08-05,21.098140716552734
2011-08-08,19.533414840698242
2011-08-09,20.599016189575195
2011-08-10,19.715635299682617
2011-08-11,20.62674331665039
2011-08-12,20.872346878051758
2011-08-15,21.632919311523438
2011-08-16,21.52596664428711
2011-08-17,21.122591018676758
2011-08-18,19.473316192626953
2011-08-19,18.873231887817383
2011-08-22,18.440044403076172
2011-08-23,19.226926803588867
2011-08-24,19.950218200683594
2011-08-25,19.298460006713867
2011-08-26,19.811126708984375
2011-08-29,20.633769989013672
2011-08-30,20.836458206176758
2011-08-31,21.066959381103516
2011-09-01,20.458908081054688
2011-09-02,19.79522705078125
2011-09-06,19.250764846801758
2011-09-07,20.053550720214844
2011-09-08,19.648181915283203
2011-09-09,18.98052978515625
2011-09-12,18.865278244018555
2011-09-13,19.40973472595215
2011-09-14,20.101234436035156
2011-09-15,20.68543243408203
2011-09-16,20.649667739868164
2011-09-19,20.22842025756836
2011-09-20,19.811126708984375
2011-09-21,18.90898895263672
2011-09-22,17.903539657592773
2011-09-23,17.998910903930664
2011-09-26,18.436073303222656
2011-09-27,18.78976821899414
2011-09-28,17.82007598876953
2011-09-29,17.85187530517578
2011-09-30,17.541885375976562
2011-10-03,17.005374908447266
2011-10-04,17.367027282714844
2011-10-05,17.60547637939453
2011-10-06,17.839942932128906
2011-10-07,17.704822540283203
2011-10-10,18.547348022460938
2011-10-11,18.44402313232422
2011-10-12,19.13551902770996
2011-10-13,18.83348846435547
2011-10-14,19.381916046142578
2011-10-17,18.551319122314453
2011-10-18,19.254743576049805
2011-10-19,18.78579330444336
2011-10-20,18.74207878112793
2011-10-21,19.501150131225586
2011-10-24,20.399301528930664
2011-10-25,19.86676025390625
2011-10-26,20.502628326416016
2011-10-27,21.833969116210938
2011-10-28,22.084339141845703
2011-10-31,21.04708480834961
2011-11-01,20.2919921875
2011-11-02,20.97157859802246
2011-11-03,21.51205825805664
2011-11-04,21.34117317199707
2011-11-07,21.225914001464844
2011-11-08,21.937292098999023
2011-11-09,19.88663673400879
2011-11-10,20.367504119873047
2011-11-11,20.86029052734375
2011-11-14,20.673513412475586
2011-11-15,21.702816009521484
2011-11-16,21.933319091796875
2011-11-17,21.05901527404785
2011-11-18,20.840425491333008
2011-11-21,20.41916847229004
2011-11-22,20.053550720214844
2011-11-23,19.369993209838867
2011-11-25,19.1553897857666
2011-11-28,19.894588470458984
2011-11-29,19.880630493164062
2011-11-30,22.181743621826172
2011-12-01,22.022232055664062
2011-12-02,22.157817840576172
2011-12-05,22.612462997436523
2011-12-06,22.775976181030273
2011-12-07,22.967403411865234
2011-12-08,22.213661193847656
2011-12-09,22.48884391784668
2011-12-12,21.69520378112793
2011-12-13,21.164783477783203
2011-12-14,20.97734260559082
2011-12-15,21.85871124267578
2011-12-16,22.078065872192383
2011-12-19,21.276451110839844
2011-12-20,22.177766799926758
2011-12-21,22.357227325439453
2011-12-22,22.795913696289062
2011-12-23,23.015262603759766
2011-12-27,22.947465896606445
2011-12-28,22.59650993347168
2011-12-29,22.967403411865234
2011-12-30,22.795913696289062
2012-01-03,23.08704948425293
2012-01-04,23.36621856689453
2012-01-05,23.358230590820312
2012-01-06,23.661333084106445
2012-01-09,23.725143432617188
2012-01-10,23.529722213745117
2012-01-11,23.45395278930664
2012-01-12,23.800914764404297
2012-01-13,23.705196380615234
2012-01-17,23.72115707397461
2012-01-18,24.3951358795166
2012-01-19,24.562639236450195
2012-01-20,24.574607849121094
2012-01-23,24.143898010253906
2012-01-24,25.236623764038086
2012-01-25,25.51579475402832
2012-01-26,25.503835678100586
2012-01-27,25.723176956176758
2012-01-30,25.252578735351562
2012-01-31,25.148881912231445
2012-02-01,25.57561683654785
2012-02-02,25.695255279541016
2012-02-03,26.253589630126953
2012-02-06,26.201738357543945
2012-02-07,26.07013702392578
2012-02-08,26.237640380859375
2012-02-09,25.97841453552246
2012-02-10,25.56365394592285
2012-02-13,25.73513412475586
2012-02-14,25.420072555541992
2012-02-15,25.17413330078125
2012-02-16,25.578044891357422
2012-02-17,25.909971237182617
2012-02-21,25.558042526245117
2012-02-22,24.97818374633789
2012-02-23,25.226125717163086
2012-02-24,25.218124389648438
2012-02-27,25.394079208374023
2012-02-28,25.474077224731445
2012-02-29,25.418081283569336
2012-03-01,25.606040954589844
2012-03-02,25.286109924316406
2012-03-05,24.662248611450195
2012-03-06,23.894437789916992
2012-03-07,24.1143741607666
2012-03-08,24.534284591674805
2012-03-09,24.686246871948242
2012-03-12,24.2663516998291
2012-03-13,24.394323348999023
2012-03-14,24.594274520874023
2012-03-15,25.274110794067383
2012-03-16,24.94219207763672
2012-03-19,24.982175827026367
2012-03-20,24.766231536865234
2012-03-21,24.486295700073242
2012-03-22,24.210365295410156
2012-03-23,24.502294540405273
2012-03-26,24.94219207763672
2012-03-27,25.010169982910156
2012-03-28,24.482297897338867
2012-03-29,24.41831398010254
2012-03-30,24.41831398010254
2012-04-02,24.7822322845459
2012-04-03,25.270112991333008
2012-04-04,24.80221939086914
2012-04-05,24.54628562927246
2012-04-09,23.834453582763672
2012-04-10,23.50251579284668
2012-04-11,23.934419631958008
2012-04-12,24.65425682067871
2012-04-13,24.42630958557129
2012-04-16,24.758235931396484
2012-04-17,25.378089904785156
2012-04-18,25.198129653930664
2012-04-19,25.61402702331543
2012-04-20,25.706012725830078
2012-04-23,25.430072784423828
2012-04-24,25.89797019958496
2012-04-25,26.437843322753906
2012-04-26,26.633804321289062
2012-04-27,26.485830307006836
2012-04-30,26.341867446899414
2012-05-01,26.549819946289062
2012-05-02,26.77376365661621
2012-05-03,26.42584228515625
2012-05-04,26.113914489746094
2012-05-07,26.59381103515625
2012-05-08,26.517824172973633
2012-05-09,26.633804321289062
2012-05-10,26.513824462890625
2012-05-11,26.917726516723633
2012-05-14,26.205902099609375
2012-05-15,26.24988555908203
2012-05-16,25.961959838867188
2012-05-17,24.80221939086914
2012-05-18,24.522293090820312
2012-05-21,25.61402702331543
2012-05-22,25.166133880615234
2012-05-23,25.58203887939453
2012-05-24,26.07792854309082
2012-05-25,25.754003524780273
2012-05-29,26.421842575073242
2012-05-30,25.62130355834961
2012-05-31,25.653406143188477
2012-06-01,24.493732452392578
2012-06-04,24.469650268554688
2012-06-05,24.826784133911133
2012-06-06,25.833982467651367
2012-06-07,25.9583797454834
2012-06-08,26.21920394897461
2012-06-11,25.645376205444336
2012-06-12,26.484039306640625
2012-06-13,25.98646354675293
2012-06-14,26.22321128845215
2012-06-15,26.660608291625977
2012-06-18,26.98162078857422
2012-06-19,27.55544662475586
2012-06-20,27.88849639892578
2012-06-21,27.005695343017578
2012-06-22,27.306652069091797
2012-06-25,27.11002540588379
2012-06-26,27.511301040649414
2012-06-27,27.671810150146484
2012-06-28,27.439067840576172
2012-06-29,27.812257766723633
2012-07-02,27.687864303588867
2012-07-03,27.764095306396484
2012-07-05,28.141294479370117
2012-07-06,27.97276496887207
2012-07-09,27.675825119018555
2012-07-10,27.314680099487305
2012-07-11,27.322710037231445
2012-07-12,27.366840362548828
2012-07-13,27.52333641052246
2012-07-16,27.519330978393555
2012-07-17,27.848373413085938
2012-07-18,27.936641693115234
2012-07-19,27.832324981689453
2012-07-20,27.812257766723633
2012-07-23,26.696712493896484
2012-07-24,26.472002029418945
2012-07-25,26.81308364868164
2012-07-26,27.15015411376953
2012-07-27,28.285764694213867
2012-07-30,28.771284103393555
2012-07-31,28.245635986328125
2012-08-01,27.627674102783203
2012-08-02,27.832324981689453
2012-08-03,28.249645233154297
2012-08-06,28.245635986328125
2012-08-07,28.345947265625
2012-08-08,28.610795974731445
2012-08-09,28.558635711669922
2012-08-10,29.252824783325195
2012-08-13,29.212696075439453
2012-08-14,29.56583023071289
2012-08-15,29.809328079223633
2012-08-16,29.90191650390625
2012-08-17,29.865690231323242
2012-08-20,29.736879348754883
2012-08-21,29.48331642150879
2012-08-22,29.805309295654297
2012-08-23,29.57990074157715
2012-08-24,29.57990074157715
2012-08-27,29.29010581970215
2012-08-28,29.378671646118164
2012-08-29,29.282060623168945
2012-08-30,29.261940002441406
2012-08-31,29.636266708374023
2012-09-04,29.6765193939209
2012-09-05,30.030710220336914
2012-09-06,30.38894271850586
2012-09-07,30.143415451049805
2012-09-10,30.884016036987305
2012-09-11,30.590179443359375
2012-09-12,30.48151206970215
2012-09-13,30.863882064819336
2012-09-14,30.751184463500977
2012-09-17,30.421131134033203
2012-09-18,29.9783935546875
2012-09-19,30.199764251708984
2012-09-20,30.199764251708984
2012-09-21,29.934112548828125
2012-09-24,29.664432525634766
2012-09-25,27.88134002685547
2012-09-26,27.998071670532227
2012-09-27,29.157283782958984
2012-09-28,28.819181442260742
2012-10-01,28.927852630615234
2012-10-02,28.778926849365234
2012-10-03,28.895654678344727
2012-10-04,29.418907165527344
2012-10-05,29.38268280029297
2012-10-08,28.6259765625
2012-10-09,28.235553741455078
2012-10-10,28.014179229736328
2012-10-11,27.957820892333984
2012-10-12,27.732421875
2012-10-15,28.199323654174805
2012-10-16,28.114795684814453
2012-10-17,28.36032485961914
2012-10-18,28.577674865722656
2012-10-19,28.159074783325195
2012-10-22,28.23152732849121
2012-10-23,27.68412971496582
2012-10-24,27.74449920654297
2012-10-25,27.575454711914062
2012-10-26,27.66802406311035
2012-10-31,28.638050079345703
2012-11-01,29.519527435302734
2012-11-02,28.678302764892578
2012-11-05,29.125078201293945
2012-11-06,29.567842483520508
2012-11-07,29.07275390625
2012-11-08,28.61389923095703
2012-11-09,29.092866897583008
2012-11-12,29.008359909057617
2012-11-13,28.960054397583008
2012-11-14,28.32410430908203
2012-11-15,27.482866287231445
2012-11-16,27.478851318359375
2012-11-19,28.00611686706543
2012-11-20,27.985994338989258
2012-11-21,27.873292922973633
2012-11-23,28.279823303222656
2012-11-26,27.833051681518555
2012-11-27,28.118825912475586
2012-11-28,28.42069435119629
2012-11-29,28.475215911865234
2012-11-30,28.636728286743164
2012-12-03,28.450984954833984
2012-12-04,29.43623161315918
2012-12-05,30.203441619873047
2012-12-06,30.320531845092773
2012-12-07,30.845439910888672
2012-12-10,30.926206588745117
2012-12-11,31.01102066040039
2012-12-12,31.2088623046875
2012-12-13,30.720266342163086
2012-12-14,30.5870361328125
2012-12-17,31.455175399780273
2012-12-18,31.963943481445312
2012-12-19,31.69744873046875
2012-12-20,32.62212371826172
2012-12-21,32.34754180908203
2012-12-24,32.214298248291016
2012-12-26,32.214298248291016
2012-12-27,32.13353729248047
2012-12-28,31.92357635498047
2012-12-31,32.46869659423828
2013-01-02,34.12421798706055
2013-01-03,33.53873062133789
2013-01-04,34.21709442138672
2013-01-07,33.93040084838867
2013-01-08,33.89809799194336
2013-01-09,34.12018585205078
2013-01-10,34.87527084350586
2013-01-11,34.18883514404297
2013-01-14,34.063655853271484
2013-01-15,34.30188751220703
2013-01-16,34.059627532958984
2013-01-17,34.4109001159668
2013-01-18,34.31804275512695
2013-01-22,34.3988037109375
2013-01-23,34.76625442504883
2013-01-24,34.63299560546875
2013-01-25,34.8631477355957
2013-01-28,34.53607940673828
2013-01-29,32.47676467895508
2013-01-30,31.774169921875
2013-01-31,31.701486587524414
2013-02-01,31.907419204711914
2013-02-04,31.64495277404785
2013-02-05,31.863004684448242
2013-02-06,31.705520629882812
2013-02-07,31.3542423248291
2013-02-08,31.439023971557617
2013-02-11,31.285587310791016
2013-02-12,31.531904220581055
2013-02-13,31.66755485534668
2013-02-14,31.91457176208496
2013-02-15,32.4207763671875
2013-02-19,32.63136291503906
2013-02-20,31.424596786499023
2013-02-21,30.537729263305664
2013-02-22,31.20591163635254
2013-02-25,30.290708541870117
2013-02-26,30.614665985107422
2013-02-27,31.74045181274414
2013-02-28,31.574430465698242
2013-03-01,31.396230697631836
2013-03-04,31.57036590576172
2013-03-05,31.529878616333008
2013-03-06,31.371946334838867
2013-03-07,31.509611129760742
2013-03-08,32.137290954589844
2013-03-11,32.9836540222168
2013-03-12,32.83788299560547
2013-03-13,32.75688934326172
2013-03-14,32.73257827758789
2013-03-15,32.809532165527344
2013-03-18,32.408626556396484
2013-03-19,32.10490798950195
2013-03-20,32.40457534790039
2013-03-21,31.817384719848633
2013-03-22,30.914344787597656
2013-03-25,30.537729263305664
2013-03-26,30.339296340942383
2013-03-27,29.464599609375
2013-03-28,30.08823585510254
2013-04-01,30.039640426635742
2013-04-02,30.73615264892578
2013-04-03,30.266420364379883
2013-04-04,30.6754207611084
2013-04-05,30.464841842651367
2013-04-08,30.408143997192383
2013-04-09,30.906234741210938
2013-04-10,31.230199813842773
2013-04-11,31.922687530517578
2013-04-12,35.09347915649414
2013-04-15,34.218772888183594
2013-04-16,34.575138092041016
2013-04-17,34.53059387207031
2013-04-18,34.117530822753906
2013-04-19,35.11372756958008
2013-04-22,35.016536712646484
2013-04-23,35.23118209838867
2013-04-24,35.29596710205078
2013-04-25,35.18256378173828
2013-04-26,34.781681060791016
2013-04-29,34.61564254760742
2013-04-30,34.50629425048828
2013-05-01,34.26737976074219
2013-05-02,34.72903060913086
2013-05-03,35.579429626464844
2013-05-06,35.61992645263672
2013-05-07,35.632083892822266
2013-05-08,36.207122802734375
2013-05-09,35.858848571777344
2013-05-10,35.749515533447266
2013-05-13,35.3040657043457
2013-05-14,35.741416931152344
2013-05-15,36.454132080078125
2013-05-16,35.90744400024414
2013-05-17,36.08563232421875
2013-05-20,36.016780853271484
2013-05-21,36.251651763916016
2013-05-22,35.96818923950195
2013-05-23,36.081581115722656
2013-05-24,35.94794464111328
2013-05-28,36.1666145324707
2013-05-29,35.85767364501953
2013-05-30,35.85767364501953
2013-05-31,36.14630126953125
2013-06-03,35.963356018066406
2013-06-04,35.62190246582031
2013-06-05,34.78856658935547
2013-06-06,34.8170280456543
2013-06-07,35.29262161254883
2013-06-10,35.134098052978516
2013-06-11,34.98775863647461
2013-06-12,34.74385452270508
2013-06-13,35.35361099243164
2013-06-14,35.04873275756836
2013-06-17,34.99995803833008
2013-06-18,35.2601203918457
2013-06-19,34.926788330078125
2013-06-20,34.292625427246094
2013-06-21,34.223533630371094
2013-06-24,33.304832458496094
2013-06-25,33.67475891113281
2013-06-26,34.0853271484375
2013-06-27,34.47555923461914
2013-06-28,33.94304656982422
2013-07-01,34.33734893798828
2013-07-02,34.032470703125
2013-07-03,33.87393569946289
2013-07-05,34.44710159301758
2013-07-08,34.483680725097656
2013-07-09,34.70726776123047
2013-07-10,34.72352600097656
2013-07-11,34.96335983276367
2013-07-12,34.995887756347656
2013-07-15,34.967430114746094
2013-07-16,34.53654098510742
2013-07-17,34.98775863647461
2013-07-18,35.247920989990234
2013-07-19,35.63816452026367
2013-07-22,35.80483627319336
2013-07-23,35.930843353271484
2013-07-24,35.134098052978516
2013-07-25,35.95524978637695
2013-07-26,35.28043746948242
2013-07-29,34.959293365478516
2013-07-30,35.21133041381836
2013-07-31,35.3007698059082
2013-08-01,35.528404235839844
2013-08-02,35.5446662902832
2013-08-05,35.670684814453125
2013-08-06,35.812957763671875
2013-08-07,35.695072174072266
2013-08-08,36.195064544677734
2013-08-09,36.475555419921875
2013-08-12,36.75199890136719
2013-08-13,36.93898391723633
2013-08-14,36.734954833984375
2013-08-15,35.914817810058594
2013-08-16,35.97603225708008
2013-08-19,35.057960510253906
2013-08-20,35.788333892822266
2013-08-21,35.69856643676758
2013-08-22,35.7312126159668
2013-08-23,35.665931701660156
2013-08-26,35.62920379638672
2013-08-27,35.184444427490234
2013-08-28,35.33541488647461
2013-08-29,35.70671463012695
2013-08-30,35.584320068359375
2013-09-03,35.690391540527344
2013-09-04,35.788333892822266
2013-09-05,35.633270263671875
2013-09-06,35.70264434814453
2013-09-09,36.110679626464844
2013-09-10,36.14739990234375
2013-09-11,36.83696746826172
2013-09-12,37.232749938964844
2013-09-13,37.29804229736328
2013-09-16,37.432682037353516
