Date,VEL
2021-09-30,13.15999984741211
2021-10-01,13.239999771118164
2021-10-04,13.109999656677246
2021-10-05,13.25
2021-10-06,12.859999656677246
2021-10-07,13.020000457763672
2021-10-08,12.9399995803833
2021-10-11,12.859999656677246
2021-10-12,12.640000343322754
2021-10-13,12.699999809265137
2021-10-14,12.630000114440918
2021-10-15,12.470000267028809
2021-10-18,12.09000015258789
2021-10-19,12.220000267028809
2021-10-20,12.130000114440918
2021-10-21,12.0
2021-10-22,12.260000228881836
2021-10-25,12.119999885559082
2021-10-26,12.0600004196167
2021-10-27,12.050000190734863
2021-10-28,12.699999809265137
2021-10-29,12.850000381469727
2021-11-01,12.529999732971191
2021-11-02,12.5600004196167
2021-11-03,12.859999656677246
2021-11-04,13.199999809265137
2021-11-05,13.0
2021-11-08,13.100000381469727
2021-11-09,13.270000457763672
2021-11-10,13.069999694824219
2021-11-11,13.069999694824219
2021-11-12,12.960000038146973
2021-11-15,13.010000228881836
2021-11-16,13.0
2021-11-17,13.010000228881836
2021-11-18,13.010000228881836
2021-11-19,13.0
2021-11-22,12.949999809265137
2021-11-23,13.0
2021-11-24,13.0
2021-11-26,12.789999961853027
2021-11-29,12.979999542236328
2021-11-30,12.079999923706055
2021-12-01,12.4399995803833
2021-12-02,12.829999923706055
2021-12-03,12.8100004196167
2021-12-06,12.930000305175781
2021-12-07,13.09000015258789
2021-12-08,13.149999618530273
2021-12-09,13.34000015258789
2021-12-10,13.380000114440918
2021-12-13,13.350000381469727
2021-12-14,13.130000114440918
2021-12-15,13.15999984741211
2021-12-16,13.010000228881836
2021-12-17,13.0
2021-12-20,12.670000076293945
2021-12-21,12.90999984741211
2021-12-22,12.970000267028809
2021-12-23,13.319999694824219
2021-12-27,13.420000076293945
2021-12-28,13.449999809265137
2021-12-29,13.640000343322754
2021-12-30,13.510000228881836
2021-12-31,13.699999809265137
2022-01-03,13.579999923706055
2022-01-04,13.489999771118164
2022-01-05,13.460000038146973
2022-01-06,13.449999809265137
2022-01-07,13.529999732971191
2022-01-10,13.5
2022-01-11,13.489999771118164
2022-01-12,13.359999656677246
2022-01-13,13.470000267028809
2022-01-14,13.609999656677246
2022-01-18,13.229999542236328
2022-01-19,13.010000228881836
2022-01-20,12.8100004196167
2022-01-21,12.869999885559082
2022-01-24,12.899999618530273
2022-01-25,13.050000190734863
2022-01-26,12.789999961853027
2022-01-27,12.699999809265137
2022-01-28,13.430000305175781
2022-01-31,12.859999656677246
2022-02-01,12.890000343322754
2022-02-02,12.649999618530273
2022-02-03,12.479999542236328
2022-02-04,12.5
2022-02-07,12.6899995803833
2022-02-08,12.609999656677246
2022-02-09,12.600000381469727
2022-02-10,12.550000190734863
2022-02-11,12.34000015258789
2022-02-14,12.630000114440918
2022-02-15,12.800000190734863
2022-02-16,12.670000076293945
2022-02-17,12.460000038146973
2022-02-18,12.5
2022-02-22,12.699999809265137
2022-02-23,12.90999984741211
2022-02-24,12.770000457763672
2022-02-25,12.9399995803833
2022-02-28,12.789999961853027
2022-03-01,12.539999961853027
2022-03-02,12.680000305175781
2022-03-03,12.710000038146973
2022-03-04,11.640000343322754
2022-03-07,11.020000457763672
2022-03-08,11.109999656677246
2022-03-09,11.649999618530273
2022-03-10,11.569999694824219
2022-03-11,11.220000267028809
2022-03-14,11.0
2022-03-15,10.600000381469727
2022-03-16,11.100000381469727
2022-03-17,11.1899995803833
2022-03-18,11.25
2022-03-21,11.010000228881836
2022-03-22,11.1899995803833
2022-03-23,10.760000228881836
2022-03-24,10.59000015258789
2022-03-25,10.539999961853027
2022-03-28,10.75
2022-03-29,10.739999771118164
2022-03-30,10.619999885559082
2022-03-31,10.9399995803833
2022-04-01,10.5
2022-04-04,10.90999984741211
2022-04-05,10.600000381469727
2022-04-06,10.720000267028809
2022-04-07,10.6899995803833
2022-04-08,10.65999984741211
2022-04-11,10.65999984741211
2022-04-12,10.210000038146973
2022-04-13,10.069999694824219
2022-04-14,9.899999618530273
2022-04-18,9.75
2022-04-19,9.34000015258789
2022-04-20,10.460000038146973
2022-04-21,10.260000228881836
2022-04-22,10.239999771118164
2022-04-25,10.5600004196167
2022-04-26,10.399999618530273
2022-04-27,10.449999809265137
2022-04-28,10.8100004196167
2022-04-29,10.699999809265137
2022-05-02,10.899999618530273
2022-05-03,10.59000015258789
2022-05-04,11.100000381469727
2022-05-05,11.1899995803833
2022-05-06,11.170000076293945
2022-05-09,10.670000076293945
2022-05-10,10.470000267028809
2022-05-11,10.630000114440918
2022-05-12,10.359999656677246
2022-05-13,10.819999694824219
