Date,AFCG
2021-07-09,8.368228912353516
2021-07-12,8.446399688720703
2021-07-13,8.469852447509766
2021-07-14,8.426856994628906
2021-07-15,8.121988296508789
2021-07-16,7.887474536895752
2021-07-19,7.910928249359131
2021-07-20,7.852299690246582
2021-07-21,8.149349212646484
2021-07-22,8.31351089477539
2021-07-23,8.207979202270508
2021-07-26,8.520662307739258
2021-07-27,8.34086799621582
2021-07-28,8.364319801330566
2021-07-29,8.403404235839844
2021-07-30,8.317418098449707
2021-08-02,8.266606330871582
2021-08-03,7.9695563316345215
2021-08-04,7.930469512939453
2021-08-05,7.98128080368042
2021-08-06,7.9695563316345215
2021-08-09,7.973464488983154
2021-08-10,7.895291805267334
2021-08-11,8.211885452270508
2021-08-12,8.19625186920166
2021-08-13,8.153257369995117
2021-08-16,8.176709175109863
2021-08-17,8.00864028930664
2021-08-18,8.168890953063965
2021-08-19,7.852299690246582
2021-08-20,7.8835673332214355
2021-08-23,8.137624740600586
2021-08-24,8.227521896362305
2021-08-25,8.250971794128418
2021-08-26,8.1610746383667
2021-08-27,8.329143524169922
2021-08-30,8.247062683105469
2021-08-31,8.329143524169922
2021-09-01,8.391678810119629
2021-09-02,8.458126068115234
2021-09-03,8.352593421936035
2021-09-07,8.598833084106445
2021-09-08,8.192343711853027
2021-09-09,8.24315357208252
2021-09-10,8.192343711853027
2021-09-13,8.180617332458496
2021-09-14,8.094630241394043
2021-09-15,8.458126068115234
2021-09-16,8.794261932373047
2021-09-17,8.536294937133789
2021-09-20,8.446399688720703
2021-09-21,8.598833084106445
2021-09-22,8.684822082519531
2021-09-23,8.77471923828125
2021-09-24,8.653553009033203
2021-09-27,8.821621894836426
2021-09-28,8.645736694335938
2021-09-29,8.510210037231445
2021-09-30,8.601888656616211
2021-10-01,8.693568229675293
2021-10-04,8.633777618408203
2021-10-05,8.77328872680664
2021-10-06,8.876925468444824
2021-10-07,9.036369323730469
2021-10-08,8.968605995178223
2021-10-11,9.092172622680664
2021-10-12,9.12804889678955
2021-10-13,9.108116149902344
2021-10-14,9.454904556274414
2021-10-15,9.622319221496582
2021-10-18,9.518678665161133
2021-10-19,9.47084903717041
2021-10-20,9.542597770690918
2021-10-21,9.554553031921387
2021-10-22,9.530637741088867
2021-10-25,9.47084903717041
2021-10-26,9.359240531921387
2021-10-27,9.239656448364258
2021-10-28,9.403084754943848
2021-10-29,9.351265907287598
2021-11-01,9.434972763061523
2021-11-02,9.327351570129395
2021-11-03,9.243642807006836
2021-11-04,9.423014640808105
2021-11-05,9.438960075378418
2021-11-08,9.526652336120605
2021-11-09,9.566514015197754
2021-11-10,9.518678665161133
2021-11-11,9.638261795043945
2021-11-12,9.973090171813965
2021-11-15,9.913298606872559
2021-11-16,9.81364917755127
2021-11-17,9.558541297912598
2021-11-18,9.430986404418945
2021-11-19,9.478819847106934
2021-11-22,9.554553031921387
2021-11-23,9.335322380065918
2021-11-24,9.291476249694824
2021-11-26,9.108116149902344
2021-11-29,8.908814430236816
2021-11-30,8.621819496154785
2021-12-01,8.402586936950684
2021-12-02,8.625805854797363
2021-12-03,8.769302368164062
2021-12-06,8.900843620300293
2021-12-07,8.88489818572998
2021-12-08,8.641751289367676
2021-12-09,8.526153564453125
2021-12-10,8.41853141784668
2021-12-13,8.306922912597656
2021-12-14,8.243145942687988
2021-12-15,8.14349365234375
2021-12-16,8.251114845275879
2021-12-17,7.812652111053467
2021-12-20,8.183357238769531
2021-12-21,8.227201461791992
2021-12-22,8.366714477539062
2021-12-23,8.617833137512207
2021-12-27,8.980565071105957
2021-12-28,9.096159934997559
2021-12-29,9.092172622680664
2021-12-30,9.092172622680664
2021-12-31,9.275565147399902
2022-01-03,9.238887786865234
2022-01-04,8.50124454498291
2022-01-05,8.378982543945312
2022-01-06,8.150758743286133
2022-01-07,8.191514015197754
2022-01-10,8.21596622467041
2022-01-11,8.224117279052734
2022-01-12,8.273022651672363
2022-01-13,8.285247802734375
2022-01-14,8.354527473449707
2022-01-18,8.268945693969727
2022-01-19,8.146684646606445
2022-01-20,8.020349502563477
2022-01-21,7.828804016113281
2022-01-24,7.849181175231934
2022-01-25,7.804354190826416
2022-01-26,7.539452075958252
2022-01-27,7.4334940910339355
2022-01-28,7.620960235595703
2022-01-31,8.024423599243164
2022-02-01,8.21596622467041
2022-02-02,8.183363914489746
2022-02-03,8.085555076599121
2022-02-04,7.906237602233887
2022-02-07,7.9143877029418945
2022-02-08,7.922539234161377
2022-02-09,8.073328971862793
2022-02-10,7.963293075561523
2022-02-11,8.150758743286133
2022-02-14,7.983670234680176
2022-02-15,8.232269287109375
2022-02-16,8.264870643615723
2022-02-17,8.0447998046875
2022-02-18,8.114082336425781
2022-02-22,7.946990966796875
2022-02-23,7.710620880126953
2022-02-24,7.995895862579346
2022-02-25,8.065176963806152
2022-02-28,8.048876762390137
2022-03-01,8.040724754333496
2022-03-02,7.995895862579346
2022-03-03,8.012197494506836
2022-03-04,7.951066493988037
2022-03-07,7.832881450653076
2022-03-08,7.918464660644531
2022-03-09,7.881783962249756
2022-03-10,7.8980865478515625
2022-03-11,7.881783962249756
2022-03-14,7.865486145019531
2022-03-15,7.910312175750732
2022-03-16,7.971444606781006
2022-03-17,7.910312175750732
2022-03-18,7.743222236633301
2022-03-21,7.739148139953613
2022-03-22,8.061102867126465
2022-03-23,8.0447998046875
2022-03-24,8.105931282043457
2022-03-25,8.203740119934082
2022-03-28,8.366755485534668
2022-03-29,8.436037063598633
2022-03-30,8.038307189941406
2022-03-31,8.004815101623535
2022-04-01,8.126226425170898
2022-04-04,8.080175399780273
2022-04-05,7.883401870727539
2022-04-06,7.5903401374816895
2022-04-07,7.60290002822876
2022-04-08,7.619645118713379
2022-04-11,7.535913944244385
2022-04-12,7.5987138748168945
2022-04-13,7.5903401374816895
2022-04-14,7.577779293060303
2022-04-18,7.556848526000977
2022-04-19,7.468926906585693
2022-04-20,7.401941776275635
2022-04-21,7.192610263824463
2022-04-22,7.113064765930176
2022-04-25,7.054450988769531
2022-04-26,6.7572021484375
2022-04-27,6.74464225769043
2022-04-28,6.937227725982666
2022-04-29,6.7027764320373535
2022-05-02,6.644163608551025
2022-05-03,6.740456581115723
2022-05-04,6.924667835235596
2022-05-05,6.7027764320373535
2022-05-06,6.619043827056885
2022-05-09,6.334354877471924
2022-05-10,6.37203311920166
2022-05-11,6.94978666305542
2022-05-12,7.133998394012451
2022-05-13,7.464740753173828
2022-05-16,7.087944507598877
2022-05-17,7.385194778442383
2022-05-18,7.259597301483154
2022-05-19,7.2344770431518555
2022-05-20,7.142372131347656
2022-05-23,7.2386627197265625
2022-05-24,7.322398662567139
2022-05-25,7.322398662567139
2022-05-26,7.343328475952148
2022-05-27,7.355888843536377
2022-05-31,7.502420902252197
2022-06-01,7.468926906585693
2022-06-02,7.468926906585693
2022-06-03,7.452182769775391
2022-06-06,7.477303504943848
2022-06-07,7.594526767730713
2022-06-08,7.561033248901367
2022-06-09,7.360074520111084
2022-06-10,7.180051326751709
2022-06-13,6.74464225769043
2022-06-14,6.660911560058594
2022-06-15,6.5688042640686035
2022-06-16,6.656724452972412
2022-06-17,6.656724452972412
2022-06-21,7.004213809967041
2022-06-22,6.970719814300537
2022-06-23,6.937227725982666
2022-06-24,7.046078681945801
2022-06-27,7.09631872177124
2022-06-28,6.966533660888672
2022-06-29,6.741247653961182
2022-06-30,6.641602516174316
2022-07-01,6.810567378997803
2022-07-05,6.7585768699646
2022-07-06,6.671929359436035
2022-07-07,6.784572124481201
2022-07-08,6.745580196380615
2022-07-11,6.667597770690918
2022-07-12,6.7022552490234375
2022-07-13,6.7715744972229
2022-07-14,6.719585418701172
2022-07-15,6.745580196380615
2022-07-18,6.793238162994385
2022-07-19,6.775907516479492
2022-07-20,6.996861457824707
2022-07-21,7.061847686767578
2022-07-22,6.966533660888672
2022-07-25,6.897214889526367
2022-07-26,6.862555503845215
2022-07-27,6.949204921722412
2022-07-28,7.135497570037842
2022-07-29,7.105171203613281
2022-08-01,7.113835334777832
2022-08-02,7.061847686767578
2022-08-03,7.330456733703613
2022-08-04,7.499421119689941
2022-08-05,7.620728969573975
2022-08-08,7.729040145874023
2022-08-09,7.729040145874023
2022-08-10,7.841683864593506
2022-08-11,7.841683864593506
2022-08-12,7.893672943115234
2022-08-15,8.062636375427246
2022-08-16,8.11895751953125
2022-08-17,7.967323303222656
2022-08-18,8.023643493652344
2022-08-19,8.097296714782715
2022-08-22,7.720375061035156
2022-08-23,7.750701904296875
2022-08-24,7.772364139556885
2022-08-25,7.8070244789123535
2022-08-26,7.729040145874023
2022-08-29,7.690047740936279
2022-08-30,7.499421119689941
2022-08-31,7.5340800285339355
2022-09-01,7.222146511077881
2022-09-02,7.209147930145264
2022-09-06,7.261137962341309
2022-09-07,7.438767910003662
2022-09-08,7.4604291915893555
2022-09-09,7.577406406402588
2022-09-12,7.620728969573975
2022-09-13,7.5340800285339355
2022-09-14,7.521082401275635
2022-09-15,7.521082401275635
2022-09-16,7.204817295074463
2022-09-19,7.213481903076172
2022-09-20,7.291464805603027
2022-09-21,7.282800197601318
2022-09-22,7.248140335083008
2022-09-23,7.15716028213501
2022-09-26,7.161493301391602
2022-09-27,7.248140335083008
2022-09-28,7.30012845993042
2022-09-29,6.9864349365234375
2022-09-30,6.856475353240967
2022-10-03,7.161208152770996
2022-10-04,7.344943046569824
2022-10-05,7.214983940124512
2022-10-06,7.309092998504639
2022-10-07,7.035729885101318
2022-10-10,6.928177356719971
2022-10-11,6.923696994781494
2022-10-12,6.959547519683838
2022-10-13,7.201540470123291
2022-10-14,7.183614253997803
2022-10-17,7.277723789215088
2022-10-18,7.282203197479248
2022-10-19,7.102950096130371
2022-10-20,7.008842468261719
2022-10-21,7.116394996643066
2022-10-24,7.116394996643066
2022-10-25,7.483865737915039
2022-10-26,7.479383945465088
2022-10-27,7.533161163330078
2022-10-28,7.649674415588379
2022-10-31,7.676562786102295
2022-11-01,7.676562786102295
2022-11-02,7.4524970054626465
2022-11-03,7.434570789337158
2022-11-04,7.515235424041748
2022-11-07,7.618307113647461
2022-11-08,7.385275840759277
2022-11-09,6.878883361816406
2022-11-10,7.058136463165283
2022-11-11,7.093986988067627
2022-11-14,7.125358581542969
2022-11-15,7.1567277908325195
2022-11-16,7.1567277908325195
2022-11-17,7.295648574829102
2022-11-18,7.600380897521973
2022-11-21,7.497310161590576
2022-11-22,7.55108642578125
2022-11-23,7.533161163330078
2022-11-25,7.6227874755859375
2022-11-28,7.5017924308776855
2022-11-29,7.613824844360352
2022-11-30,7.833411693572998
2022-12-01,7.887187957763672
2022-12-02,7.81548547744751
2022-12-05,7.685526371002197
2022-12-06,7.555567264556885
2022-12-07,7.483865737915039
2022-12-08,7.497310161590576
2022-12-09,7.519717693328857
2022-12-12,7.528679370880127
2022-12-13,7.448014259338379
2022-12-14,7.335979461669922
2022-12-15,7.465940952301025
2022-12-16,7.591418266296387
2022-12-19,7.412164688110352
2022-12-20,7.443532466888428
2022-12-21,7.362868785858154
2022-12-22,7.367351055145264
2022-12-23,7.403202056884766
2022-12-27,7.335979461669922
2022-12-28,7.134318828582764
2022-12-29,7.315464019775391
2022-12-30,7.306175708770752
2023-01-03,7.231860637664795
2023-01-04,7.222569942474365
2023-01-05,7.231860637664795
2023-01-06,7.338688373565674
2023-01-09,7.292240619659424
2023-01-10,7.380490303039551
2023-01-11,7.580216407775879
2023-01-12,7.659175395965576
2023-01-13,7.73349142074585
2023-01-17,7.61272668838501
2023-01-18,7.580216407775879
2023-01-19,7.3433332443237305
2023-01-20,7.389780044555664
2023-01-23,7.352622032165527
2023-01-24,7.241148948669434
2023-01-25,7.227215766906738
2023-01-26,7.241148948669434
2023-01-27,7.2504377365112305
2023-01-30,7.208636283874512
2023-01-31,7.292240619659424
2023-02-01,7.287595748901367
2023-02-02,7.431583404541016
2023-02-03,7.445517063140869
2023-02-06,7.347977638244629
2023-02-07,7.3990702629089355
2023-02-08,7.301529407501221
2023-02-09,7.208636283874512
2023-02-10,7.32475471496582
2023-02-13,7.459450721740723
2023-02-14,7.450162410736084
2023-02-15,7.459450721740723
2023-02-16,7.320109844207764
2023-02-17,7.445517063140869
2023-02-21,7.32475471496582
2023-02-22,7.315464019775391
2023-02-23,7.361912727355957
2023-02-24,7.227215766906738
2023-02-27,7.101806640625
2023-02-28,7.194701671600342
2023-03-01,7.241148948669434
2023-03-02,7.1714768409729
2023-03-03,7.203990936279297
2023-03-06,7.152898788452148
2023-03-07,7.176122665405273
2023-03-08,6.600175857543945
2023-03-09,6.502634048461914
2023-03-10,6.038161754608154
2023-03-13,5.838438034057617
2023-03-14,5.713029861450195
2023-03-15,5.736252307891846
2023-03-16,5.726964473724365
2023-03-17,5.582977294921875
2023-03-20,5.62477970123291
2023-03-21,5.875594615936279
2023-03-22,5.638713359832764
2023-03-23,5.5969109535217285
2023-03-24,5.699095726013184
2023-03-27,5.791989803314209
2023-03-28,5.912753105163574
2023-03-29,5.903463363647461
2023-03-30,5.835439205169678
2023-03-31,5.908321857452393
2023-04-03,5.801429748535156
2023-04-04,5.655663967132568
2023-04-05,5.548770427703857
2023-04-06,5.5827813148498535
2023-04-10,5.52447509765625
2023-04-11,5.456451892852783
2023-04-12,5.519617080688477
2023-04-13,5.675098896026611
2023-04-14,5.645946979522705
2023-04-17,5.791711330413818
2023-04-18,5.655663967132568
2023-04-19,5.747981071472168
2023-04-20,5.723687648773193
2023-04-21,5.777133941650391
2023-04-24,5.772275924682617
2023-04-25,5.713969707489014
2023-04-26,5.728546142578125
2023-04-27,5.820863723754883
2023-04-28,5.888887882232666
2023-05-01,5.78685188293457
2023-05-02,5.529334545135498
2023-05-03,5.558487415313721
2023-05-04,5.31068754196167
2023-05-05,5.422441005706787
2023-05-08,5.378712177276611
2023-05-09,5.237805366516113
2023-05-10,5.106618404388428
2023-05-11,5.028876304626465
2023-05-12,5.028876304626465
2023-05-15,5.092041492462158
2023-05-16,5.194075584411621
2023-05-17,5.2426629066467285
2023-05-18,5.514758110046387
2023-05-19,5.514758110046387
2023-05-22,5.675098896026611
2023-05-23,5.718829154968262
2023-05-24,5.59250020980835
2023-05-25,5.548770427703857
2023-05-26,5.611934661865234
2023-05-30,5.713969707489014
2023-05-31,5.57306432723999
2023-06-01,5.6945343017578125
2023-06-02,5.8111467361450195
2023-06-05,5.772275924682617
2023-06-06,5.9471917152404785
2023-06-07,6.107533931732178
2023-06-08,5.986063480377197
2023-06-09,5.952052116394043
2023-06-12,6.058945655822754
2023-06-13,6.097816467285156
2023-06-14,6.112392425537109
2023-06-15,6.326180458068848
2023-06-16,6.345615863800049
2023-06-20,6.2873101234436035
2023-06-21,6.437933444976807
2023-06-22,6.457369327545166
2023-06-23,6.224145889282227
2023-06-26,6.4427924156188965
2023-06-27,6.510815143585205
2023-06-28,6.573980331420898
2023-06-29,6.448043346405029
2023-06-30,6.271728515625
2023-07-03,6.342252254486084
2023-07-05,6.332178592681885
2023-07-06,6.327141761779785
2023-07-07,6.367440700531006
2023-07-10,6.387591361999512
2023-07-11,6.448043346405029
2023-07-12,6.4530792236328125
2023-07-13,6.468191146850586
2023-07-14,6.392629623413086
2023-07-17,6.6142802238464355
2023-07-18,6.689843654632568
2023-07-19,6.644505023956299
2023-07-20,6.609243869781494
2023-07-21,6.443005084991455
2023-07-24,6.6142802238464355
2023-07-25,7.1331467628479
2023-07-26,7.213747024536133
2023-07-27,7.138184547424316
2023-07-28,7.173447608947754
2023-07-31,6.961869239807129
2023-08-01,7.022320747375488
2023-08-02,6.795632362365723
2023-08-03,6.851044178009033
2023-08-04,6.9467573165893555
2023-08-07,6.7351813316345215
2023-08-08,6.573980331420898
2023-08-09,6.528642654418945
2023-08-10,6.634430408477783
2023-08-11,6.503454685211182
2023-08-14,6.533680438995361
2023-08-15,6.463153839111328
2023-08-16,6.337215900421143
2023-08-17,6.2364654541015625
2023-08-18,6.15586519241333
2023-08-21,6.2314276695251465
2023-08-22,6.382554054260254
2023-08-23,6.523604869842529
2023-08-24,6.518566608428955
2023-08-25,6.528642654418945
2023-08-28,6.5840535163879395
2023-08-29,6.599167823791504
2023-08-30,6.815782070159912
2023-08-31,6.679768085479736
2023-09-01,6.6646552085876465
2023-09-05,6.563905239105225
2023-09-06,6.523604869842529
2023-09-07,6.498416900634766
2023-09-08,6.634430408477783
2023-09-11,6.699917793273926
2023-09-12,6.543755054473877
2023-09-13,6.397665977478027
2023-09-14,6.385072708129883
2023-09-15,6.513530731201172
2023-09-18,6.589091777801514
2023-09-19,6.463153839111328
2023-09-20,6.4581170082092285
2023-09-21,6.382554054260254
2023-09-22,6.271728515625
2023-09-25,6.2969160079956055
2023-09-26,6.176015853881836
2023-09-27,6.2969160079956055
2023-09-28,6.097845554351807
2023-09-29,6.15023136138916
2023-10-02,5.877820014953613
2023-10-03,5.7678070068359375
2023-10-04,5.856865882873535
2023-10-05,5.987833023071289
2023-10-06,5.99307107925415
2023-10-09,6.008787155151367
2023-10-10,6.071651458740234
2023-10-11,6.15023136138916
2023-10-12,6.066412448883057
2023-10-13,5.99307107925415
2023-10-16,6.055935859680176
2023-10-17,6.1397552490234375
2023-10-18,5.930207252502441
2023-10-19,5.909251689910889
2023-10-20,5.820194721221924
2023-10-23,5.725897312164307
2023-10-24,5.621124267578125
2023-10-25,5.5215888023376465
2023-10-26,5.5844526290893555
2023-10-27,5.563498497009277
2023-10-30,5.610645771026611
2023-10-31,5.542542934417725
2023-11-01,5.5215888023376465
2023-11-02,5.78876256942749
2023-11-03,5.835909843444824
2023-11-06,5.7049431800842285
2023-11-07,5.76256799697876
2023-11-08,5.678750038146973
2023-11-09,5.741613388061523
2023-11-10,5.699704647064209
2023-11-13,5.495395183563232
2023-11-14,5.888297080993652
2023-11-15,5.883058547973633
2023-11-16,5.794000148773193
2023-11-17,5.835909843444824
2023-11-20,5.9459228515625
2023-11-21,6.050696849822998
2023-11-22,6.019265174865723
2023-11-24,6.050696849822998
2023-11-27,6.071651458740234
2023-11-28,5.930207252502441
2023-11-29,6.066412448883057
2023-11-30,5.9459228515625
2023-12-01,6.108322620391846
2023-12-04,6.171187400817871
2023-12-05,6.076889514923096
2023-12-06,6.108322620391846
2023-12-07,6.380734920501709
2023-12-08,6.438361644744873
2023-12-11,6.296916484832764
2023-12-12,6.2445292472839355
2023-12-13,6.454076766967773
2023-12-14,6.359780311584473
2023-12-15,6.380734920501709
2023-12-18,6.438361644744873
2023-12-19,6.501224517822266
2023-12-20,6.522180080413818
2023-12-21,6.768397808074951
2023-12-22,6.6374311447143555
2023-12-26,6.857456684112549
2023-12-27,6.925559997558594
2023-12-28,6.6320109367370605
2023-12-29,6.539597511291504
2024-01-02,6.566778182983398
2024-01-03,6.463492393493652
2024-01-04,6.506980895996094
2024-01-05,6.5015459060668945
2024-01-08,6.539597511291504
2024-01-09,6.468929290771484
2024-01-10,6.577651023864746
2024-01-11,6.550469875335693
2024-01-12,6.534162998199463
2024-01-16,6.468929290771484
2024-01-17,6.36564302444458
2024-01-18,6.343899726867676
2024-01-19,6.430876731872559
2024-01-22,6.577651023864746
2024-01-23,6.485237121582031
2024-01-24,6.360208034515381
2024-01-25,6.485237121582031
2024-01-26,6.479801654815674
2024-01-29,6.5015459060668945
2024-01-30,6.463492393493652
2024-01-31,6.338463306427002
2024-02-01,6.512418270111084
2024-02-02,6.327591419219971
2024-02-05,6.218869686126709
2024-02-06,6.275949001312256
2024-02-07,6.1101484298706055
2024-02-08,6.159072399139404
2024-02-09,6.159072399139404
2024-02-12,6.267794609069824
2024-02-13,6.088403701782227
2024-02-14,6.126456260681152
2024-02-15,6.360208034515381
2024-02-16,6.36564302444458
2024-02-20,6.099276065826416
2024-02-21,6.213434219360352
2024-02-22,6.13189172744751
2024-02-23,6.1101484298706055
2024-02-26,6.088403701782227
2024-02-27,6.153636932373047
2024-02-28,6.10471248626709
2024-02-29,6.251486778259277
2024-03-01,6.26235818862915
2024-03-04,6.159072399139404
2024-03-05,6.180817127227783
2024-03-06,6.1916890144348145
2024-03-07,6.311282634735107
2024-03-08,6.452620506286621
2024-03-11,6.629293918609619
2024-03-12,6.735296726226807
2024-03-13,6.757040500640869
2024-03-14,6.697244167327881
2024-03-15,6.800529479980469
2024-03-18,6.865762233734131
2024-03-19,6.865762233734131
2024-03-20,7.034280300140381
2024-03-21,7.115821838378906
2024-03-22,7.083205699920654
2024-03-25,7.077769756317139
2024-03-26,7.126693248748779
2024-03-27,7.058981895446777
2024-03-28,6.985627174377441
2024-04-01,6.805061340332031
2024-04-02,6.78813362121582
2024-04-03,6.799418926239014
2024-04-04,6.692208766937256
2024-04-05,6.759920597076416
2024-04-08,6.771206378936768
2024-04-09,6.765563488006592
2024-04-10,6.511643409729004
2024-04-11,6.641424655914307
2024-04-12,6.528570175170898
2024-04-15,6.53985595703125
2024-04-16,6.500357151031494
2024-04-17,6.40443229675293
2024-04-18,6.427002906799316
2024-04-19,6.573712348937988
2024-04-22,6.6809234619140625
2024-04-23,6.6527099609375
2024-04-24,6.647068023681641
2024-04-25,6.601926326751709
2024-04-26,6.669637680053711
2024-04-29,6.709136486053467
2024-04-30,6.771206378936768
2024-05-01,6.7317070960998535
2024-05-02,6.884059429168701
2024-05-03,6.889702796936035
2024-05-06,6.996912002563477
2024-05-07,6.9686994552612305
2024-05-08,6.996912002563477
2024-05-09,6.9574151039123535
2024-05-10,6.9574151039123535
2024-05-13,6.889702796936035
2024-05-14,7.0081987380981445
2024-05-15,6.923558712005615
2024-05-16,6.940486431121826
2024-05-17,6.90662956237793
2024-05-20,6.991269588470459
2024-05-21,7.042054176330566
2024-05-22,6.940486431121826
2024-05-23,6.900988578796387
2024-05-24,7.047696590423584
2024-05-28,6.900988578796387
2024-05-29,6.50600004196167
2024-05-30,6.562427043914795
2024-05-31,6.630139350891113
2024-06-03,6.60756778717041
2024-06-04,6.6527099609375
2024-06-05,6.850203037261963
2024-06-06,6.72042179107666
2024-06-07,6.855846405029297
2024-06-10,6.8219895362854
2024-06-11,6.793776512145996
2024-06-12,6.889702796936035
2024-06-13,6.991269588470459
2024-06-14,6.996912002563477
2024-06-17,7.0759100914001465
2024-06-18,7.0138397216796875
2024-06-20,7.053339958190918
2024-06-21,7.042054176330566
2024-06-24,6.8953447341918945
2024-06-25,6.819055557250977
2024-06-26,6.819055557250977
2024-06-27,6.948159694671631
2024-06-28,7.159421920776367
2024-07-01,7.089000225067139
2024-07-02,7.147684574127197
2024-07-03,7.130079746246338
2024-07-05,7.1359477043151855
2024-07-08,7.201306343078613
2024-07-09,6.90422248840332
2024-07-10,7.456791877746582
2024-07-11,7.283176422119141
2024-07-12,7.587003707885742
2024-07-15,7.830066204071045
2024-07-16,8.255424499511719
2024-07-17,8.481124877929688
2024-07-18,8.099170684814453
2024-07-19,8.116532325744629
2024-07-22,8.159934997558594
2024-07-23,8.151254653930664
2024-07-24,7.838746547698975
2024-07-25,8.012360572814941
2024-07-26,7.986319065093994
2024-07-29,7.786663055419922
2024-07-30,7.830066204071045
2024-07-31,7.786663055419922
2024-08-01,7.621726989746094
2024-08-02,7.604365825653076
2024-08-05,7.361302852630615
2024-08-06,7.534919738769531
2024-08-07,8.159934997558594
2024-08-08,8.420358657836914
2024-08-09,8.30750846862793
2024-08-12,8.420358657836914
2024-08-13,8.593974113464355
2024-08-14,8.593974113464355
2024-08-15,8.550570487976074
2024-08-16,8.57661247253418
2024-08-19,8.680782318115234
2024-08-20,8.646059036254883
2024-08-21,8.793631553649902
2024-08-22,8.672101020812988
2024-08-23,8.845717430114746
2024-08-26,8.880440711975098
2024-08-27,8.845717430114746
2024-08-28,8.828354835510254
2024-08-29,9.054057121276855
2024-08-30,9.080099105834961
2024-09-03,9.010651588439941
2024-09-04,8.889121055603027
2024-09-05,8.945547103881836
2024-09-06,8.975929260253906
2024-09-09,8.819674491882324
2024-09-10,8.750228881835938
2024-09-11,8.672101020812988
2024-09-12,8.810993194580078
2024-09-13,8.975929260253906
2024-09-16,9.149544715881348
2024-09-17,9.21899127960205
2024-09-18,9.236352920532227
2024-09-19,9.331840515136719
2024-09-20,9.288436889648438
2024-09-23,9.314478874206543
2024-09-24,9.288436889648438
2024-09-25,9.288436889648438
2024-09-26,9.21899127960205
2024-09-27,9.184267044067383
2024-09-30,9.14842700958252
2024-10-01,8.942340850830078
2024-10-02,8.933381080627441
2024-10-03,8.906498908996582
2024-10-04,8.834816932678223
2024-10-07,8.834816932678223
2024-10-08,8.691452980041504
2024-10-09,8.852737426757812
2024-10-10,8.619771957397461
2024-10-11,8.70937442779541
2024-10-14,8.987141609191895
2024-10-15,9.139466285705566
2024-10-16,9.318672180175781
2024-10-17,9.37243366241455
2024-10-18,9.300750732421875
2024-10-21,9.085704803466797
2024-10-22,9.076744079589844
2024-10-23,8.969222068786621
2024-10-24,8.960261344909668
2024-10-25,8.915458679199219
2024-10-28,9.067784309387207
2024-10-29,8.816896438598633
2024-10-30,8.933381080627441
2024-10-31,8.736255645751953
2024-11-01,8.646652221679688
2024-11-04,8.700413703918457
2024-11-05,8.825857162475586
2024-11-06,8.906498908996582
2024-11-07,8.781057357788086
2024-11-08,8.67353343963623
2024-11-11,8.548089981079102
2024-11-12,8.467446327209473
2024-11-13,8.279280662536621
2024-11-14,8.288241386413574
2024-11-15,8.171757698059082
2024-11-18,8.646652221679688
2024-11-19,8.628731727600098
2024-11-20,8.619771957397461
2024-11-21,8.664572715759277
