Date,STAA
2010-07-23,5.679999828338623
2010-07-26,6.010000228881836
2010-07-27,5.980000019073486
2010-07-28,5.889999866485596
2010-07-29,5.960000038146973
2010-07-30,6.039999961853027
2010-08-02,5.980000019073486
2010-08-03,5.989999771118164
2010-08-04,5.539999961853027
2010-08-05,5.269999980926514
2010-08-06,5.230000019073486
2010-08-09,5.25
2010-08-10,5.130000114440918
2010-08-11,4.929999828338623
2010-08-12,4.949999809265137
2010-08-13,4.699999809265137
2010-08-16,4.690000057220459
2010-08-17,4.880000114440918
2010-08-18,4.75
2010-08-19,4.5
2010-08-20,4.769999980926514
2010-08-23,4.5
2010-08-24,4.429999828338623
2010-08-25,4.599999904632568
2010-08-26,4.539999961853027
2010-08-27,4.949999809265137
2010-08-30,4.519999980926514
2010-08-31,4.570000171661377
2010-09-01,4.880000114440918
2010-09-02,4.730000019073486
2010-09-03,4.630000114440918
2010-09-07,4.230000019073486
2010-09-08,4.599999904632568
2010-09-09,4.489999771118164
2010-09-10,4.590000152587891
2010-09-13,4.800000190734863
2010-09-14,4.739999771118164
2010-09-15,4.840000152587891
2010-09-16,4.860000133514404
2010-09-17,4.96999979019165
2010-09-20,5.460000038146973
2010-09-21,5.409999847412109
2010-09-22,5.150000095367432
2010-09-23,5.03000020980835
2010-09-24,5.440000057220459
2010-09-27,5.46999979019165
2010-09-28,5.579999923706055
2010-09-29,5.510000228881836
2010-09-30,5.409999847412109
2010-10-01,5.440000057220459
2010-10-04,5.21999979019165
2010-10-05,5.5
2010-10-06,5.559999942779541
2010-10-07,5.429999828338623
2010-10-08,5.349999904632568
2010-10-11,5.320000171661377
2010-10-12,5.46999979019165
2010-10-13,5.650000095367432
2010-10-14,5.650000095367432
2010-10-15,5.579999923706055
2010-10-18,5.75
2010-10-19,5.539999961853027
2010-10-20,5.510000228881836
2010-10-21,5.380000114440918
2010-10-22,5.329999923706055
2010-10-25,5.28000020980835
2010-10-26,5.340000152587891
2010-10-27,5.260000228881836
2010-10-28,5.170000076293945
2010-10-29,5.269999980926514
2010-11-01,4.989999771118164
2010-11-02,5.28000020980835
2010-11-03,5.019999980926514
2010-11-04,5.380000114440918
2010-11-05,5.480000019073486
2010-11-08,5.550000190734863
2010-11-09,5.349999904632568
2010-11-10,5.53000020980835
2010-11-11,5.409999847412109
2010-11-12,5.21999979019165
2010-11-15,5.139999866485596
2010-11-16,4.96999979019165
2010-11-17,5.21999979019165
2010-11-18,5.210000038146973
2010-11-19,5.340000152587891
2010-11-22,5.28000020980835
2010-11-23,5.199999809265137
2010-11-24,5.349999904632568
2010-11-26,5.320000171661377
2010-11-29,5.420000076293945
2010-11-30,5.349999904632568
2010-12-01,5.510000228881836
2010-12-02,5.619999885559082
2010-12-03,5.699999809265137
2010-12-06,5.639999866485596
2010-12-07,5.630000114440918
2010-12-08,5.53000020980835
2010-12-09,5.650000095367432
2010-12-10,5.639999866485596
2010-12-13,5.579999923706055
2010-12-14,5.619999885559082
2010-12-15,5.679999828338623
2010-12-16,5.880000114440918
2010-12-17,5.800000190734863
2010-12-20,5.71999979019165
2010-12-21,5.739999771118164
2010-12-22,5.860000133514404
2010-12-23,5.840000152587891
2010-12-27,6.010000228881836
2010-12-28,6.119999885559082
2010-12-29,6.230000019073486
2010-12-30,6.110000133514404
2010-12-31,6.099999904632568
2011-01-03,6.300000190734863
2011-01-04,6.309999942779541
2011-01-05,6.380000114440918
2011-01-06,6.340000152587891
2011-01-07,6.239999771118164
2011-01-10,6.170000076293945
2011-01-11,6.349999904632568
2011-01-12,6.409999847412109
2011-01-13,6.349999904632568
2011-01-14,6.239999771118164
2011-01-18,6.239999771118164
2011-01-19,5.809999942779541
2011-01-20,5.53000020980835
2011-01-21,5.449999809265137
2011-01-24,5.460000038146973
2011-01-25,5.409999847412109
2011-01-26,5.639999866485596
2011-01-27,5.650000095367432
2011-01-28,5.360000133514404
2011-01-31,5.230000019073486
2011-02-01,5.429999828338623
2011-02-02,5.340000152587891
2011-02-03,5.230000019073486
2011-02-04,5.079999923706055
2011-02-07,5.309999942779541
2011-02-08,5.539999961853027
2011-02-09,5.519999980926514
2011-02-10,5.579999923706055
2011-02-11,5.670000076293945
2011-02-14,5.610000133514404
2011-02-15,5.670000076293945
2011-02-16,5.760000228881836
2011-02-17,5.800000190734863
2011-02-18,5.789999961853027
2011-02-22,5.710000038146973
2011-02-23,5.679999828338623
2011-02-24,5.739999771118164
2011-02-25,5.920000076293945
2011-02-28,6.0
2011-03-01,5.75
2011-03-02,5.5
2011-03-03,5.789999961853027
2011-03-04,5.789999961853027
2011-03-07,5.75
2011-03-08,5.820000171661377
2011-03-09,5.849999904632568
2011-03-10,5.739999771118164
2011-03-11,5.760000228881836
2011-03-14,5.630000114440918
2011-03-15,5.489999771118164
2011-03-16,5.050000190734863
2011-03-17,5.159999847412109
2011-03-18,5.400000095367432
2011-03-21,5.5
2011-03-22,5.480000019073486
2011-03-23,5.489999771118164
2011-03-24,5.440000057220459
2011-03-25,5.380000114440918
2011-03-28,5.360000133514404
2011-03-29,5.449999809265137
2011-03-30,5.639999866485596
2011-03-31,5.570000171661377
2011-04-01,5.5
2011-04-04,5.5
2011-04-05,5.460000038146973
2011-04-06,5.550000190734863
2011-04-07,5.420000076293945
2011-04-08,5.119999885559082
2011-04-11,5.079999923706055
2011-04-12,5.050000190734863
2011-04-13,4.940000057220459
2011-04-14,4.989999771118164
2011-04-15,5.099999904632568
2011-04-18,4.929999828338623
2011-04-19,4.559999942779541
2011-04-20,4.78000020980835
2011-04-21,4.829999923706055
2011-04-25,5.409999847412109
2011-04-26,5.460000038146973
2011-04-27,5.5
2011-04-28,5.510000228881836
2011-04-29,5.550000190734863
2011-05-02,5.449999809265137
2011-05-03,5.480000019073486
2011-05-04,5.519999980926514
2011-05-05,5.369999885559082
2011-05-06,5.409999847412109
2011-05-09,5.460000038146973
2011-05-10,5.659999847412109
2011-05-11,5.5
2011-05-12,5.710000038146973
2011-05-13,5.75
2011-05-16,5.400000095367432
2011-05-17,5.369999885559082
2011-05-18,5.53000020980835
2011-05-19,5.630000114440918
2011-05-20,5.630000114440918
2011-05-23,5.510000228881836
2011-05-24,5.170000076293945
2011-05-25,5.320000171661377
2011-05-26,5.619999885559082
2011-05-27,5.809999942779541
2011-05-31,5.920000076293945
2011-06-01,5.710000038146973
2011-06-02,5.699999809265137
2011-06-03,5.449999809265137
2011-06-06,5.360000133514404
2011-06-07,5.440000057220459
2011-06-08,5.239999771118164
2011-06-09,5.230000019073486
2011-06-10,5.059999942779541
2011-06-13,5.230000019073486
2011-06-14,5.400000095367432
2011-06-15,5.130000114440918
2011-06-16,5.380000114440918
2011-06-17,5.119999885559082
2011-06-20,5.239999771118164
2011-06-21,5.340000152587891
2011-06-22,5.079999923706055
2011-06-23,5.070000171661377
2011-06-24,5.039999961853027
2011-06-27,5.28000020980835
2011-06-28,5.360000133514404
2011-06-29,5.170000076293945
2011-06-30,5.300000190734863
2011-07-01,5.320000171661377
2011-07-05,5.400000095367432
2011-07-06,5.400000095367432
2011-07-07,5.349999904632568
2011-07-08,5.369999885559082
2011-07-11,5.380000114440918
2011-07-12,5.289999961853027
2011-07-13,5.429999828338623
2011-07-14,5.329999923706055
2011-07-15,5.429999828338623
2011-07-18,5.260000228881836
2011-07-19,5.449999809265137
2011-07-20,5.420000076293945
2011-07-21,5.440000057220459
2011-07-22,5.300000190734863
2011-07-25,5.150000095367432
2011-07-26,5.079999923706055
2011-07-27,4.860000133514404
2011-07-28,4.75
2011-07-29,4.550000190734863
2011-08-01,4.619999885559082
2011-08-02,4.480000019073486
2011-08-03,5.710000038146973
2011-08-04,5.420000076293945
2011-08-05,5.329999923706055
2011-08-08,5.179999828338623
2011-08-09,5.789999961853027
2011-08-10,5.550000190734863
2011-08-11,6.730000019073486
2011-08-12,6.739999771118164
2011-08-15,6.889999866485596
2011-08-16,6.710000038146973
2011-08-17,6.710000038146973
2011-08-18,6.710000038146973
2011-08-19,6.949999809265137
2011-08-22,6.980000019073486
2011-08-23,7.199999809265137
2011-08-24,7.78000020980835
2011-08-25,7.71999979019165
2011-08-26,8.25
2011-08-29,8.369999885559082
2011-08-30,8.109999656677246
2011-08-31,8.1899995803833
2011-09-01,8.010000228881836
2011-09-02,7.820000171661377
2011-09-06,8.039999961853027
2011-09-07,8.09000015258789
2011-09-08,7.960000038146973
2011-09-09,7.769999980926514
2011-09-12,7.769999980926514
2011-09-13,7.949999809265137
2011-09-14,8.34000015258789
2011-09-15,8.5
2011-09-16,8.359999656677246
2011-09-19,8.130000114440918
2011-09-20,8.3100004196167
2011-09-21,7.920000076293945
2011-09-22,8.029999732971191
2011-09-23,7.980000019073486
2011-09-26,8.119999885559082
2011-09-27,8.15999984741211
2011-09-28,7.929999828338623
2011-09-29,7.880000114440918
2011-09-30,7.800000190734863
2011-10-03,7.199999809265137
2011-10-04,7.769999980926514
2011-10-05,7.909999847412109
2011-10-06,7.989999771118164
2011-10-07,7.809999942779541
2011-10-10,8.100000381469727
2011-10-11,7.920000076293945
2011-10-12,8.84000015258789
2011-10-13,9.210000038146973
2011-10-14,9.119999885559082
2011-10-17,9.0
2011-10-18,8.9399995803833
2011-10-19,9.25
2011-10-20,9.40999984741211
2011-10-21,9.680000305175781
2011-10-24,9.949999809265137
2011-10-25,8.6899995803833
2011-10-26,8.760000228881836
2011-10-27,9.170000076293945
2011-10-28,9.369999885559082
2011-10-31,9.0
2011-11-01,8.710000038146973
2011-11-02,9.25
2011-11-03,9.380000114440918
2011-11-04,9.319999694824219
2011-11-07,9.170000076293945
2011-11-08,9.380000114440918
2011-11-09,8.630000114440918
2011-11-10,8.65999984741211
2011-11-11,8.739999771118164
2011-11-14,8.609999656677246
2011-11-15,8.640000343322754
2011-11-16,8.979999542236328
2011-11-17,8.880000114440918
2011-11-18,9.149999618530273
2011-11-21,8.789999961853027
2011-11-22,8.829999923706055
2011-11-23,8.510000228881836
2011-11-25,8.449999809265137
2011-11-28,8.9399995803833
2011-11-29,9.579999923706055
2011-11-30,9.829999923706055
2011-12-01,9.850000381469727
2011-12-02,9.819999694824219
2011-12-05,10.770000457763672
2011-12-06,11.079999923706055
2011-12-07,10.970000267028809
2011-12-08,10.520000457763672
2011-12-09,11.039999961853027
2011-12-12,10.979999542236328
2011-12-13,11.34000015258789
2011-12-14,11.5
2011-12-15,11.380000114440918
2011-12-16,11.350000381469727
2011-12-19,10.609999656677246
2011-12-20,10.90999984741211
2011-12-21,10.930000305175781
2011-12-22,10.9399995803833
2011-12-23,10.729999542236328
2011-12-27,10.829999923706055
2011-12-28,10.470000267028809
2011-12-29,10.6899995803833
2011-12-30,10.489999771118164
2012-01-03,10.569999694824219
2012-01-04,10.670000076293945
2012-01-05,10.289999961853027
2012-01-06,10.319999694824219
2012-01-09,10.1899995803833
2012-01-10,10.449999809265137
2012-01-11,10.399999618530273
2012-01-12,10.600000381469727
2012-01-13,10.640000343322754
2012-01-17,11.359999656677246
2012-01-18,11.329999923706055
2012-01-19,10.899999618530273
2012-01-20,10.960000038146973
2012-01-23,10.600000381469727
2012-01-24,10.779999732971191
2012-01-25,11.100000381469727
2012-01-26,11.119999885559082
2012-01-27,11.279999732971191
2012-01-30,11.029999732971191
2012-01-31,10.890000343322754
2012-02-01,11.369999885559082
2012-02-02,11.220000267028809
2012-02-03,11.359999656677246
2012-02-06,11.079999923706055
2012-02-07,11.0600004196167
2012-02-08,10.970000267028809
2012-02-09,10.899999618530273
2012-02-10,10.460000038146973
2012-02-13,11.050000190734863
2012-02-14,10.399999618530273
2012-02-15,10.270000457763672
2012-02-16,10.510000228881836
2012-02-17,10.380000114440918
2012-02-21,9.989999771118164
2012-02-22,9.649999618530273
2012-02-23,10.420000076293945
2012-02-24,10.40999984741211
2012-02-27,10.5600004196167
2012-02-28,10.380000114440918
2012-02-29,10.430000305175781
2012-03-01,11.0
2012-03-02,11.0
2012-03-05,11.0
2012-03-06,10.649999618530273
2012-03-07,10.220000267028809
2012-03-08,10.399999618530273
2012-03-09,10.140000343322754
2012-03-12,10.039999961853027
2012-03-13,10.279999732971191
2012-03-14,10.229999542236328
2012-03-15,10.270000457763672
2012-03-16,10.0600004196167
2012-03-19,10.510000228881836
2012-03-20,10.569999694824219
2012-03-21,10.640000343322754
2012-03-22,10.579999923706055
2012-03-23,10.829999923706055
2012-03-26,11.359999656677246
2012-03-27,11.359999656677246
2012-03-28,11.239999771118164
2012-03-29,11.100000381469727
2012-03-30,10.829999923706055
2012-04-02,11.020000457763672
2012-04-03,11.210000038146973
2012-04-04,10.970000267028809
2012-04-05,10.949999809265137
2012-04-09,10.800000190734863
2012-04-10,10.789999961853027
2012-04-11,10.9399995803833
2012-04-12,11.010000228881836
2012-04-13,11.15999984741211
2012-04-16,10.960000038146973
2012-04-17,11.149999618530273
2012-04-18,10.859999656677246
2012-04-19,10.720000267028809
2012-04-20,11.0
2012-04-23,10.800000190734863
2012-04-24,10.84000015258789
2012-04-25,11.069999694824219
2012-04-26,10.869999885559082
2012-04-27,11.180000305175781
2012-04-30,10.970000267028809
2012-05-01,10.960000038146973
2012-05-02,11.170000076293945
2012-05-03,10.520000457763672
2012-05-04,10.039999961853027
2012-05-07,10.260000228881836
2012-05-08,10.390000343322754
2012-05-09,10.350000381469727
2012-05-10,10.680000305175781
2012-05-11,10.539999961853027
2012-05-14,10.3100004196167
2012-05-15,10.260000228881836
2012-05-16,10.260000228881836
2012-05-17,10.170000076293945
2012-05-18,9.699999809265137
2012-05-21,9.739999771118164
2012-05-22,9.569999694824219
2012-05-23,8.9399995803833
2012-05-24,8.800000190734863
2012-05-25,8.859999656677246
2012-05-29,8.739999771118164
2012-05-30,8.550000190734863
2012-05-31,8.489999771118164
2012-06-01,8.149999618530273
2012-06-04,8.270000457763672
2012-06-05,8.270000457763672
2012-06-06,8.5600004196167
2012-06-07,8.350000381469727
2012-06-08,8.210000038146973
2012-06-11,7.849999904632568
2012-06-12,8.100000381469727
2012-06-13,7.989999771118164
2012-06-14,8.050000190734863
2012-06-15,8.020000457763672
2012-06-18,7.889999866485596
2012-06-19,7.820000171661377
2012-06-20,7.940000057220459
2012-06-21,7.860000133514404
2012-06-22,8.010000228881836
2012-06-25,7.739999771118164
2012-06-26,7.579999923706055
2012-06-27,7.440000057220459
2012-06-28,7.380000114440918
2012-06-29,7.769999980926514
2012-07-02,8.220000267028809
2012-07-03,8.430000305175781
2012-07-05,8.1899995803833
2012-07-06,8.329999923706055
2012-07-09,8.369999885559082
2012-07-10,8.069999694824219
2012-07-11,8.300000190734863
2012-07-12,8.210000038146973
2012-07-13,8.34000015258789
2012-07-16,8.199999809265137
2012-07-17,8.210000038146973
2012-07-18,8.229999542236328
2012-07-19,8.079999923706055
2012-07-20,6.0
2012-07-23,5.840000152587891
2012-07-24,5.590000152587891
2012-07-25,5.710000038146973
2012-07-26,5.639999866485596
2012-07-27,5.71999979019165
2012-07-30,5.400000095367432
2012-07-31,5.139999866485596
2012-08-01,5.139999866485596
2012-08-02,6.489999771118164
2012-08-03,6.400000095367432
2012-08-06,6.360000133514404
2012-08-07,6.320000171661377
2012-08-08,6.369999885559082
2012-08-09,6.610000133514404
2012-08-10,6.639999866485596
2012-08-13,6.46999979019165
2012-08-14,6.679999828338623
2012-08-15,6.659999847412109
2012-08-16,6.760000228881836
2012-08-17,6.800000190734863
2012-08-20,7.019999980926514
2012-08-21,6.800000190734863
2012-08-22,6.710000038146973
2012-08-23,6.690000057220459
2012-08-24,6.699999809265137
2012-08-27,6.679999828338623
2012-08-28,6.679999828338623
2012-08-29,6.78000020980835
2012-08-30,6.650000095367432
2012-08-31,6.550000190734863
2012-09-04,6.710000038146973
2012-09-05,6.829999923706055
2012-09-06,6.760000228881836
2012-09-07,6.769999980926514
2012-09-10,6.699999809265137
2012-09-11,6.650000095367432
2012-09-12,6.550000190734863
2012-09-13,6.829999923706055
2012-09-14,7.119999885559082
2012-09-17,7.25
2012-09-18,7.489999771118164
2012-09-19,7.409999847412109
2012-09-20,7.309999942779541
2012-09-21,7.53000020980835
2012-09-24,7.429999828338623
2012-09-25,7.420000076293945
2012-09-26,7.449999809265137
2012-09-27,7.510000228881836
2012-09-28,7.559999942779541
2012-10-01,7.619999885559082
2012-10-02,7.599999904632568
2012-10-03,7.650000095367432
2012-10-04,7.710000038146973
2012-10-05,7.53000020980835
2012-10-08,7.230000019073486
2012-10-09,6.880000114440918
2012-10-10,6.920000076293945
2012-10-11,6.860000133514404
2012-10-12,6.760000228881836
2012-10-15,6.599999904632568
2012-10-16,6.590000152587891
2012-10-17,6.610000133514404
2012-10-18,6.650000095367432
2012-10-19,6.539999961853027
2012-10-22,6.389999866485596
2012-10-23,6.239999771118164
2012-10-24,6.230000019073486
2012-10-25,6.309999942779541
2012-10-26,6.53000020980835
2012-10-31,6.440000057220459
2012-11-01,5.28000020980835
2012-11-02,5.090000152587891
2012-11-05,5.409999847412109
2012-11-06,5.46999979019165
2012-11-07,5.190000057220459
2012-11-08,5.28000020980835
2012-11-09,5.210000038146973
2012-11-12,5.239999771118164
2012-11-13,5.110000133514404
2012-11-14,5.050000190734863
2012-11-15,5.079999923706055
2012-11-16,5.320000171661377
2012-11-19,5.269999980926514
2012-11-20,5.360000133514404
2012-11-21,5.369999885559082
2012-11-23,5.360000133514404
2012-11-26,5.380000114440918
2012-11-27,5.559999942779541
2012-11-28,5.579999923706055
2012-11-29,5.880000114440918
2012-11-30,5.78000020980835
2012-12-03,5.619999885559082
2012-12-04,5.590000152587891
2012-12-05,5.510000228881836
2012-12-06,5.409999847412109
2012-12-07,5.53000020980835
2012-12-10,5.429999828338623
2012-12-11,5.440000057220459
2012-12-12,5.53000020980835
2012-12-13,5.679999828338623
2012-12-14,5.699999809265137
2012-12-17,5.760000228881836
2012-12-18,5.96999979019165
2012-12-19,6.119999885559082
2012-12-20,6.21999979019165
2012-12-21,6.0
2012-12-24,6.03000020980835
2012-12-26,5.909999847412109
2012-12-27,6.03000020980835
2012-12-28,5.820000171661377
2012-12-31,6.099999904632568
2013-01-02,6.190000057220459
2013-01-03,6.25
2013-01-04,6.199999809265137
2013-01-07,6.059999942779541
2013-01-08,6.21999979019165
2013-01-09,6.190000057220459
2013-01-10,5.650000095367432
2013-01-11,5.980000019073486
2013-01-14,5.599999904632568
2013-01-15,5.340000152587891
2013-01-16,5.289999961853027
2013-01-17,5.289999961853027
2013-01-18,5.349999904632568
2013-01-22,5.289999961853027
2013-01-23,5.230000019073486
2013-01-24,5.199999809265137
2013-01-25,5.25
2013-01-28,5.539999961853027
2013-01-29,5.690000057220459
2013-01-30,5.519999980926514
2013-01-31,5.659999847412109
2013-02-01,5.570000171661377
2013-02-04,5.360000133514404
2013-02-05,5.559999942779541
2013-02-06,5.519999980926514
2013-02-07,5.28000020980835
2013-02-08,5.28000020980835
2013-02-11,5.380000114440918
2013-02-12,5.369999885559082
2013-02-13,5.289999961853027
2013-02-14,5.349999904632568
2013-02-15,5.300000190734863
2013-02-19,5.809999942779541
2013-02-20,5.800000190734863
2013-02-21,5.599999904632568
2013-02-22,5.650000095367432
2013-02-25,5.539999961853027
2013-02-26,5.710000038146973
2013-02-27,5.800000190734863
2013-02-28,5.389999866485596
2013-03-01,5.349999904632568
2013-03-04,5.340000152587891
2013-03-05,5.599999904632568
2013-03-06,5.630000114440918
2013-03-07,5.679999828338623
2013-03-08,5.650000095367432
2013-03-11,5.559999942779541
2013-03-12,5.53000020980835
2013-03-13,5.670000076293945
2013-03-14,5.650000095367432
2013-03-15,5.690000057220459
2013-03-18,5.619999885559082
2013-03-19,5.690000057220459
2013-03-20,5.800000190734863
2013-03-21,5.75
2013-03-22,5.71999979019165
2013-03-25,5.570000171661377
2013-03-26,5.510000228881836
2013-03-27,5.440000057220459
2013-03-28,5.630000114440918
2013-04-01,5.340000152587891
2013-04-02,5.400000095367432
2013-04-03,5.309999942779541
2013-04-04,5.389999866485596
2013-04-05,5.320000171661377
2013-04-08,5.510000228881836
2013-04-09,6.110000133514404
2013-04-10,6.409999847412109
2013-04-11,6.440000057220459
2013-04-12,6.409999847412109
2013-04-15,5.809999942779541
2013-04-16,6.150000095367432
2013-04-17,6.300000190734863
2013-04-18,6.269999980926514
2013-04-19,6.429999828338623
2013-04-22,6.360000133514404
2013-04-23,6.619999885559082
2013-04-24,6.590000152587891
2013-04-25,6.650000095367432
2013-04-26,6.639999866485596
2013-04-29,6.829999923706055
2013-04-30,6.980000019073486
2013-05-01,6.550000190734863
2013-05-02,8.430000305175781
2013-05-03,8.600000381469727
2013-05-06,8.59000015258789
2013-05-07,8.880000114440918
2013-05-08,8.979999542236328
2013-05-09,8.960000038146973
2013-05-10,9.0600004196167
2013-05-13,9.25
2013-05-14,9.1899995803833
2013-05-15,8.869999885559082
2013-05-16,8.600000381469727
2013-05-17,8.640000343322754
2013-05-20,8.8100004196167
2013-05-21,8.779999732971191
2013-05-22,8.579999923706055
2013-05-23,8.789999961853027
2013-05-24,8.779999732971191
2013-05-28,9.020000457763672
2013-05-29,8.979999542236328
2013-05-30,8.989999771118164
2013-05-31,8.899999618530273
2013-06-03,8.890000343322754
2013-06-04,8.949999809265137
2013-06-05,8.819999694824219
2013-06-06,8.890000343322754
2013-06-07,8.869999885559082
2013-06-10,8.829999923706055
2013-06-11,8.989999771118164
2013-06-12,8.970000267028809
2013-06-13,8.979999542236328
2013-06-14,8.920000076293945
2013-06-17,9.470000267028809
2013-06-18,10.510000228881836
2013-06-19,10.319999694824219
2013-06-20,10.010000228881836
2013-06-21,10.239999771118164
2013-06-24,10.039999961853027
2013-06-25,10.1899995803833
2013-06-26,10.220000267028809
2013-06-27,10.34000015258789
2013-06-28,10.149999618530273
2013-07-01,10.510000228881836
2013-07-02,10.479999542236328
2013-07-03,10.779999732971191
2013-07-05,10.949999809265137
2013-07-08,10.899999618530273
2013-07-09,10.90999984741211
2013-07-10,10.550000190734863
2013-07-11,10.539999961853027
2013-07-12,10.609999656677246
2013-07-15,10.920000076293945
2013-07-16,10.760000228881836
2013-07-17,10.8100004196167
2013-07-18,10.819999694824219
2013-07-19,10.779999732971191
2013-07-22,10.75
2013-07-23,10.680000305175781
2013-07-24,10.40999984741211
2013-07-25,10.850000381469727
2013-07-26,10.649999618530273
2013-07-29,10.420000076293945
2013-07-30,10.460000038146973
2013-07-31,10.510000228881836
2013-08-01,12.40999984741211
2013-08-02,12.319999694824219
2013-08-05,11.90999984741211
2013-08-06,11.6899995803833
2013-08-07,11.5
2013-08-08,11.569999694824219
2013-08-09,11.59000015258789
2013-08-12,11.630000114440918
2013-08-13,11.25
2013-08-14,11.420000076293945
2013-08-15,11.369999885559082
2013-08-16,11.270000457763672
2013-08-19,11.359999656677246
2013-08-20,11.84000015258789
2013-08-21,11.930000305175781
2013-08-22,12.229999542236328
2013-08-23,12.260000228881836
2013-08-26,12.15999984741211
2013-08-27,12.149999618530273
2013-08-28,12.25
2013-08-29,12.430000305175781
2013-08-30,12.6899995803833
2013-09-03,12.579999923706055
2013-09-04,12.630000114440918
2013-09-05,12.149999618530273
2013-09-06,12.220000267028809
2013-09-09,12.15999984741211
2013-09-10,12.619999885559082
2013-09-11,12.869999885559082
2013-09-12,12.989999771118164
2013-09-13,12.710000038146973
2013-09-16,12.770000457763672
2013-09-17,12.970000267028809
2013-09-18,12.979999542236328
2013-09-19,13.229999542236328
2013-09-20,13.010000228881836
2013-09-23,12.800000190734863
2013-09-24,12.789999961853027
2013-09-25,12.9399995803833
2013-09-26,13.039999961853027
2013-09-27,13.149999618530273
2013-09-30,13.539999961853027
2013-10-01,13.710000038146973
