Date,AUB
2010-11-04,8.617694854736328
2010-11-05,8.636932373046875
2010-11-08,8.527929306030273
2010-11-09,8.284273147583008
2010-11-10,8.30992317199707
2010-11-11,8.066266059875488
2010-11-12,8.002144813537598
2010-11-15,8.085500717163086
2010-11-16,7.956545829772949
2010-11-17,8.208009719848633
2010-11-18,8.23380184173584
2010-11-19,8.330519676208496
2010-11-22,8.330519676208496
2010-11-23,8.362754821777344
2010-11-24,8.68514633178711
2010-11-26,8.659353256225586
2010-11-29,8.775412559509277
2010-11-30,8.833446502685547
2010-12-01,9.104246139526367
2010-12-02,9.375056266784668
2010-12-03,9.613622665405273
2010-12-06,9.587834358215332
2010-12-07,9.690997123718262
2010-12-08,9.607173919677734
2010-12-09,9.665205001831055
2010-12-10,9.994040489196777
2010-12-13,9.600726127624512
2010-12-14,9.536250114440918
2010-12-15,9.471774101257324
2010-12-16,9.819948196411133
2010-12-17,9.271889686584473
2010-12-20,9.078459739685059
2010-12-21,9.497563362121582
2010-12-22,9.781264305114746
2010-12-23,9.594284057617188
2010-12-27,9.697444915771484
2010-12-28,9.697444915771484
2010-12-29,9.68454647064209
2010-12-30,9.568490982055664
2010-12-31,9.529799461364746
2011-01-03,9.716787338256836
2011-01-04,9.381505012512207
2011-01-05,9.626516342163086
2011-01-06,9.678098678588867
2011-01-07,9.471774101257324
2011-01-10,9.265445709228516
2011-01-11,9.439535140991211
2011-01-12,9.652311325073242
2011-01-13,9.697444915771484
2011-01-14,9.368611335754395
2011-01-18,9.104246139526367
2011-01-19,8.485261917114258
2011-01-20,8.330519676208496
2011-01-21,8.156427383422852
2011-01-24,8.285382270812988
2011-01-25,8.491713523864746
2011-01-26,8.852785110473633
2011-01-27,8.253143310546875
2011-01-28,7.814693927764893
2011-01-31,7.879171848297119
2011-02-01,7.8082475662231445
2011-02-02,7.698635101318359
2011-02-03,7.692188262939453
2011-02-04,7.627708911895752
2011-02-07,7.750216960906982
2011-02-08,7.730876445770264
2011-02-09,7.608365058898926
2011-02-10,7.563231468200684
2011-02-11,7.608365058898926
2011-02-14,7.543506145477295
2011-02-15,7.439726829528809
2011-02-16,7.517559051513672
2011-02-17,7.472159385681152
2011-02-18,7.472159385681152
2011-02-22,7.303513526916504
2011-02-23,7.251622676849365
2011-02-24,7.212706565856934
2011-02-25,7.387834548950195
2011-02-28,7.465669631958008
2011-03-01,7.20621919631958
2011-03-02,7.368374347686768
2011-03-03,7.537018299102783
2011-03-04,7.511075496673584
2011-03-07,7.524048328399658
2011-03-08,7.809443950653076
2011-03-09,7.7770094871521
2011-03-10,7.634312629699707
2011-03-11,7.355406761169434
2011-03-14,7.284053325653076
2011-03-15,7.316485404968262
2011-03-16,7.160816669464111
2011-03-17,7.219194412231445
2011-03-18,7.329459190368652
2011-03-21,7.478643894195557
2011-03-22,7.504586219787598
2011-03-23,7.485127925872803
2011-03-24,7.368374347686768
2011-03-25,7.400808811187744
2011-03-28,7.290542125701904
2011-03-29,7.342431545257568
2011-03-30,7.342431545257568
2011-03-31,7.297027111053467
2011-04-01,7.511075496673584
2011-04-04,7.608364105224609
2011-04-05,7.751065254211426
2011-04-06,8.042943000793457
2011-04-07,7.997543811798096
2011-04-08,7.666743278503418
2011-04-11,7.634312629699707
2011-04-12,7.575936794281006
2011-04-13,7.575936794281006
2011-04-14,7.549988746643066
2011-04-15,7.6732306480407715
2011-04-18,7.543506145477295
2011-04-19,7.439726829528809
2011-04-20,7.537018299102783
2011-04-21,7.543506145477295
2011-04-25,7.420264720916748
2011-04-26,7.854846477508545
2011-04-27,8.347801208496094
2011-04-28,8.23104476928711
2011-04-29,8.25699234008789
2011-05-02,8.03646183013916
2011-05-03,8.094834327697754
2011-05-04,8.055920600891113
2011-05-05,7.8937602043151855
2011-05-06,7.796466827392578
2011-05-09,7.9261932373046875
2011-05-10,8.055920600891113
2011-05-11,7.835385799407959
2011-05-12,8.029973983764648
2011-05-13,7.783496379852295
2011-05-16,7.692688465118408
2011-05-17,8.071123123168945
2011-05-18,8.155948638916016
2011-05-19,8.142895698547363
2011-05-20,8.221195220947266
2011-05-23,8.06460189819336
2011-05-24,7.966728210449219
2011-05-25,8.136369705200195
2011-05-26,8.227716445922852
2011-05-27,8.195093154907227
2011-05-31,8.247292518615723
2011-06-01,7.894953727722168
2011-06-02,8.038500785827637
2011-06-03,7.894953727722168
2011-06-06,7.960201740264893
2011-06-07,7.979778289794922
2011-06-08,7.95367956161499
2011-06-09,7.940628528594971
2011-06-10,7.901481628417969
2011-06-13,8.149420738220215
2011-06-14,8.116798400878906
2011-06-15,7.999353408813477
2011-06-16,8.136369705200195
2011-06-17,8.332114219665527
2011-06-20,8.449560165405273
2011-06-21,8.508284568786621
2011-06-22,8.299491882324219
2011-06-23,7.9471564292907715
2011-06-24,7.82970666885376
2011-06-27,7.940628528594971
2011-06-28,7.921056747436523
2011-06-29,7.823182582855225
2011-06-30,7.9471564292907715
2011-07-01,8.06460189819336
2011-07-05,7.986301422119141
2011-07-06,8.084173202514648
2011-07-07,8.247292518615723
2011-07-08,8.175520896911621
2011-07-11,8.129846572875977
2011-07-12,8.09069538116455
2011-07-13,8.149420738220215
2011-07-14,8.116798400878906
2011-07-15,8.058075904846191
2011-07-18,7.986301422119141
2011-07-19,8.2864408493042
2011-07-20,8.038500785827637
2011-07-21,8.299491882324219
2011-07-22,8.201616287231445
2011-07-25,8.149420738220215
2011-07-26,8.149420738220215
2011-07-27,7.986301422119141
2011-07-28,8.09721851348877
2011-07-29,8.123324394226074
2011-08-01,8.084173202514648
2011-08-02,7.855809688568115
2011-08-03,8.09721851348877
2011-08-04,7.836233615875244
2011-08-05,7.901481628417969
2011-08-08,7.82970666885376
2011-08-09,7.9145307540893555
2011-08-10,7.14460563659668
2011-08-11,7.523045063018799
2011-08-12,7.027161121368408
2011-08-15,7.222907066345215
2011-08-16,7.079361438751221
2011-08-17,7.269809722900391
2011-08-18,7.0399580001831055
2011-08-19,6.810110569000244
2011-08-22,6.7444376945495605
2011-08-23,6.888911247253418
2011-08-24,6.993988513946533
2011-08-25,6.764139175415039
2011-08-26,6.790407180786133
2011-08-29,7.164734363555908
2011-08-30,7.171300888061523
2011-08-31,7.21727180480957
2011-09-01,7.013691425323486
2011-09-02,6.783840656280518
2011-09-06,6.67219877243042
2011-09-07,7.066229343414307
2011-09-08,6.8429412841796875
2011-09-09,6.665633678436279
2011-09-12,6.770707130432129
2011-09-13,6.921748638153076
2011-09-14,7.158162593841553
2011-09-15,7.348614692687988
2011-09-16,7.486526012420654
2011-09-19,7.256672382354736
2011-09-20,6.882349967956543
2011-09-21,6.619662761688232
2011-09-22,6.6393632888793945
2011-09-23,6.770707130432129
2011-09-26,7.007124900817871
2011-09-27,7.125331878662109
2011-09-28,6.803542137145996
2011-09-29,7.263240337371826
2011-09-30,7.0399580001831055
2011-10-03,6.665633678436279
2011-10-04,7.6638336181640625
2011-10-05,7.585032939910889
2011-10-06,7.525922775268555
2011-10-07,7.17786979675293
2011-10-10,7.545627117156982
2011-10-11,7.519357204437256
2011-10-12,7.565331935882568
2011-10-13,7.539061069488525
2011-10-14,7.657268047332764
2011-10-17,7.256672382354736
2011-10-18,7.755775451660156
2011-10-19,7.6244330406188965
2011-10-20,7.440552711486816
2011-10-21,7.749210357666016
2011-10-24,8.189203262329102
2011-10-25,7.880552768707275
2011-10-26,8.182640075683594
2011-10-27,8.924724578857422
2011-10-28,8.681739807128906
2011-10-31,8.41905689239502
2011-11-01,7.887115478515625
2011-11-02,8.235174179077148
2011-11-03,8.629204750061035
2011-11-04,8.399353981018066
2011-11-07,8.491291046142578
2011-11-08,8.629204750061035
2011-11-09,8.11696720123291
2011-11-10,8.215474128723145
2011-11-11,8.41248893737793
2011-11-14,8.281143188476562
2011-11-15,8.524127960205078
2011-11-16,8.2930326461792
2011-11-17,8.392070770263672
2011-11-18,8.491113662719727
2011-11-21,8.286430358886719
2011-11-22,8.193988800048828
2011-11-23,7.7648162841796875
2011-11-25,7.579938888549805
2011-11-28,7.995913028717041
2011-11-29,7.857253551483154
2011-11-30,8.642975807189941
2011-12-01,8.411881446838379
2011-12-02,8.596758842468262
2011-12-05,8.636373519897461
2011-12-06,8.58355712890625
2011-12-07,8.557138442993164
2011-12-08,8.200594902038574
2011-12-09,8.662785530090332
2011-12-12,8.504321098327637
2011-12-13,8.180788040161133
2011-12-14,8.543936729431152
2011-12-15,8.709003448486328
2011-12-16,8.656182289123535
2011-12-19,8.39867877960205
2011-12-20,8.80144214630127
2011-12-21,8.926896095275879
2011-12-22,8.880674362182617
2011-12-23,8.755227088928223
2011-12-27,8.926896095275879
2011-12-28,8.675992965698242
2011-12-29,8.781634330749512
2011-12-30,8.775033950805664
2012-01-03,8.979719161987305
2012-01-04,8.920294761657715
2012-01-05,9.045747756958008
2012-01-06,8.913690567016602
2012-01-09,9.012731552124023
2012-01-10,9.05894660949707
2012-01-11,9.111771583557129
2012-01-12,9.085357666015625
2012-01-13,9.045747756958008
2012-01-17,8.986318588256836
2012-01-18,9.118375778198242
2012-01-19,9.078756332397461
2012-01-20,9.131579399108887
2012-01-23,9.098567962646484
2012-01-24,9.243828773498535
2012-01-25,9.362676620483398
2012-01-26,9.39569091796875
2012-01-27,9.296651840209961
2012-01-30,9.032540321350098
2012-01-31,9.072154998779297
2012-02-01,9.32305908203125
2012-02-02,9.250428199768066
2012-02-03,9.488129615783691
2012-02-06,9.567361831665039
2012-02-07,9.501336097717285
2012-02-08,9.6201810836792
2012-02-09,9.474924087524414
2012-02-10,9.303251266479492
2012-02-13,9.527745246887207
2012-02-14,9.237225532531738
2012-02-15,9.064688682556152
2012-02-16,9.56902027130127
2012-02-17,9.622109413146973
2012-02-21,9.409757614135742
2012-02-22,9.1111421585083
2012-02-23,9.555747985839844
2012-02-24,9.502662658691406
2012-02-27,9.509300231933594
2012-02-28,9.44957447052002
2012-02-29,9.210680961608887
2012-03-01,9.25713062286377
2012-03-02,8.93196964263916
2012-03-05,9.124412536621094
2012-03-06,8.825796127319336
2012-03-07,8.978422164916992
2012-03-08,9.13768482208252
2012-03-09,9.416393280029297
2012-03-12,9.44957447052002
2012-03-13,9.754828453063965
2012-03-14,9.549117088317871
2012-03-15,9.622109413146973
2012-03-16,9.562384605407715
2012-03-19,9.741551399230957
2012-03-20,9.608834266662598
2012-03-21,9.595564842224121
2012-03-22,9.389850616455078
2012-03-23,9.515931129455566
2012-03-26,9.661921501159668
2012-03-27,9.54247760772705
2012-03-28,9.622109413146973
2012-03-29,9.549117088317871
2012-03-30,9.290312767028809
2012-04-02,9.628743171691895
2012-04-03,9.54247760772705
2012-04-04,9.237225532531738
2012-04-05,9.117776870727539
2012-04-09,8.91869831085205
2012-04-10,8.74616527557373
2012-04-11,8.951875686645508
2012-04-12,9.038145065307617
2012-04-13,8.839068412780762
2012-04-16,9.038145065307617
2012-04-17,9.184137344360352
2012-04-18,8.938604354858398
2012-04-19,8.766077995300293
2012-04-20,8.91869831085205
2012-04-23,8.785983085632324
2012-04-24,8.985057830810547
2012-04-25,9.336764335632324
2012-04-26,9.52256965637207
2012-04-27,9.64201831817627
2012-04-30,9.26377010345459
2012-05-01,9.243858337402344
2012-05-02,9.157593727111816
2012-05-03,9.024874687194824
2012-05-04,8.91869831085205
2012-05-07,9.004966735839844
2012-05-08,9.117776870727539
2012-05-09,8.898794174194336
2012-05-10,9.091235160827637
2012-05-11,9.024874687194824
2012-05-14,9.058053970336914
2012-05-15,9.051417350769043
2012-05-16,9.218293190002441
2012-05-17,9.251668930053711
2012-05-18,9.198269844055176
2012-05-21,9.371821403503418
2012-05-22,9.178241729736328
2012-05-23,9.278369903564453
2012-05-24,9.592103004455566
2012-05-25,9.538695335388184
2012-05-29,9.6121244430542
2012-05-30,9.485296249389648
2012-05-31,9.3184232711792
2012-06-01,8.944616317749023
2012-06-04,9.224970817565918
2012-06-05,9.231646537780762
2012-06-06,9.331772804260254
2012-06-07,9.298397064208984
2012-06-08,9.565400123596191
2012-06-11,9.138193130493164
2012-06-12,9.405197143554688
2012-06-13,9.218293190002441
2012-06-14,9.451923370361328
2012-06-15,9.678876876831055
2012-06-18,9.471946716308594
2012-06-19,9.618800163269043
2012-06-20,9.6121244430542
2012-06-21,9.411872863769531
2012-06-22,9.665525436401367
2012-06-25,9.39852523803711
2012-06-26,9.538695335388184
2012-06-27,9.618800163269043
2012-06-28,9.538695335388184
2012-06-29,9.645500183105469
2012-07-02,9.665525436401367
2012-07-03,9.685550689697266
2012-07-05,9.758975982666016
2012-07-06,9.792351722717285
2012-07-09,9.939204216003418
2012-07-10,9.965901374816895
2012-07-11,10.046004295349121
2012-07-12,10.066027641296387
2012-07-13,10.172833442687988
2012-07-16,10.112759590148926
2012-07-17,10.159481048583984
2012-07-18,10.226231575012207
2012-07-19,10.099407196044922
2012-07-20,10.032654762268066
2012-07-23,9.84575080871582
2012-07-24,9.985934257507324
2012-07-25,10.099407196044922
2012-07-26,10.159481048583984
2012-07-27,10.179511070251465
2012-07-30,10.066027641296387
2012-07-31,10.192855834960938
2012-08-01,9.792351722717285
2012-08-02,9.8123779296875
2012-08-03,10.046004295349121
2012-08-06,9.999282836914062
2012-08-07,10.052681922912598
2012-08-08,9.972579002380371
2012-08-09,9.925853729248047
2012-08-10,9.899152755737305
2012-08-13,9.859102249145508
2012-08-14,9.912506103515625
2012-08-15,9.959545135498047
2012-08-16,10.033468246459961
2012-08-17,10.188037872314453
2012-08-20,10.282122611999512
2012-08-21,10.181320190429688
2012-08-22,10.060352325439453
2012-08-23,9.831862449645996
2012-08-24,9.872184753417969
2012-08-27,9.90578556060791
2012-08-28,9.90578556060791
2012-08-29,10.013310432434082
2012-08-30,9.872184753417969
2012-08-31,9.865459442138672
2012-09-04,9.993148803710938
2012-09-05,10.02003002166748
2012-09-06,10.201478004455566
2012-09-07,10.342606544494629
2012-09-10,10.194758415222168
2012-09-11,10.27540397644043
2012-09-12,10.302282333374023
2012-09-13,10.477012634277344
2012-09-14,10.342606544494629
2012-09-17,10.309001922607422
2012-09-18,10.335884094238281
2012-09-19,10.241801261901855
2012-09-20,10.10067367553711
2012-09-21,10.37620735168457
2012-09-24,10.389644622802734
2012-09-25,10.396367073059082
2012-09-26,10.483736038208008
2012-09-27,10.564377784729004
2012-09-28,10.4568510055542
2012-10-01,10.604700088500977
2012-10-02,10.665181159973145
2012-10-03,10.577818870544434
2012-10-04,10.584535598754883
2012-10-05,10.651741981506348
2012-10-08,10.584535598754883
2012-10-09,10.416528701782227
2012-10-10,10.530777931213379
2012-10-11,10.63830280303955
2012-10-12,10.50389289855957
2012-10-15,10.550936698913574
2012-10-16,10.429970741271973
2012-10-17,10.557657241821289
2012-10-18,10.107393264770508
2012-10-19,10.127555847167969
2012-10-22,10.228360176086426
2012-10-23,10.37620735168457
2012-10-24,10.282122611999512
2012-10-25,10.45013427734375
2012-10-26,10.416528701782227
2012-10-31,10.550936698913574
2012-11-01,10.416528701782227
2012-11-02,10.309001922607422
2012-11-05,10.389644622802734
2012-11-06,10.423250198364258
2012-11-07,10.208197593688965
2012-11-08,9.878901481628418
2012-11-09,10.013310432434082
2012-11-12,10.248523712158203
2012-11-13,9.90578556060791
2012-11-14,9.878681182861328
2012-11-15,9.824478149414062
2012-11-16,9.76349925994873
2012-11-19,9.844803810119629
2012-11-20,9.79060173034668
2012-11-21,9.76349925994873
2012-11-23,9.777052879333496
2012-11-26,10.298763275146484
2012-11-27,10.407172203063965
2012-11-28,10.224231719970703
2012-11-29,10.312314987182617
2012-11-30,10.3597412109375
2012-12-03,10.413946151733398
2012-12-04,10.420722007751465
2012-12-05,10.488473892211914
2012-12-06,10.502028465270996
2012-12-07,10.468148231506348
2012-12-10,10.508804321289062
2012-12-11,10.502028465270996
2012-12-12,10.380069732666016
2012-12-13,10.413946151733398
2012-12-14,10.339415550231934
2012-12-17,10.52235221862793
2012-12-18,10.542682647705078
2012-12-19,10.407172203063965
2012-12-20,10.420722007751465
2012-12-21,10.603663444519043
2012-12-24,10.583334922790527
2012-12-26,10.529129981994629
2012-12-27,10.529129981994629
2012-12-28,10.474923133850098
2012-12-31,10.684967041015625
2013-01-02,11.071171760559082
2013-01-03,10.94920825958252
2013-01-04,10.94920825958252
2013-01-07,10.834030151367188
2013-01-08,10.88145637512207
2013-01-09,10.955985069274902
2013-01-10,11.15247631072998
2013-01-11,11.105046272277832
2013-01-14,11.145705223083496
2013-01-15,11.057618141174316
2013-01-16,11.016965866088867
2013-01-17,11.03052043914795
2013-01-18,11.010191917419434
2013-01-22,11.0779447555542
2013-01-23,11.023741722106934
2013-01-24,11.193130493164062
2013-01-25,11.40317153930664
2013-01-28,11.674187660217285
2013-01-29,11.755496978759766
2013-01-30,11.653864860534668
2013-01-31,11.843576431274414
2013-02-01,11.979089736938477
2013-02-04,12.04006576538086
2013-02-05,11.979089736938477
2013-02-06,12.080718040466309
2013-02-07,11.992640495300293
2013-02-08,12.026516914367676
2013-02-11,12.128148078918457
2013-02-12,12.195904731750488
2013-02-13,12.148131370544434
2013-02-14,12.120832443237305
2013-02-15,12.195902824401855
2013-02-19,12.407470703125
2013-02-20,12.291450500488281
2013-02-21,12.277801513671875
2013-02-22,12.264150619506836
2013-02-25,12.038930892944336
2013-02-26,12.195902824401855
2013-02-27,12.33240032196045
2013-02-28,12.386998176574707
2013-03-01,12.946632385253906
2013-03-04,13.110424041748047
2013-03-05,13.185495376586914
2013-03-06,13.02852725982666
2013-03-07,13.171846389770508
2013-03-08,13.376591682434082
2013-03-11,13.308348655700684
2013-03-12,13.315168380737305
2013-03-13,13.315168380737305
2013-03-14,13.39706802368164
2013-03-15,13.519908905029297
2013-03-18,13.410719871520996
2013-03-19,13.492609024047852
2013-03-20,13.601805686950684
2013-03-21,13.513090133666992
2013-03-22,13.540392875671387
2013-03-25,13.465312004089355
2013-03-26,13.540392875671387
2013-03-27,13.492609024047852
2013-03-28,13.349295616149902
2013-04-01,13.233270645141602
2013-04-02,13.253745079040527
2013-04-03,13.130897521972656
2013-04-04,13.130897521972656
2013-04-05,12.987577438354492
2013-04-08,12.994407653808594
2013-04-09,12.878381729125977
2013-04-10,13.178678512573242
2013-04-11,13.042177200317383
2013-04-12,13.02170181274414
2013-04-15,12.448417663574219
2013-04-16,12.625863075256348
2013-04-17,12.564441680908203
2013-04-18,12.653167724609375
2013-04-19,12.721413612365723
2013-04-22,12.71458625793457
2013-04-23,12.946632385253906
2013-04-24,12.605386734008789
2013-04-25,12.810134887695312
2013-04-26,12.598563194274902
2013-04-29,12.741888999938965
2013-04-30,12.905681610107422
2013-05-01,12.455245018005371
2013-05-02,12.680459976196289
2013-05-03,12.612215042114258
2013-05-06,12.700937271118164
2013-05-07,13.008054733276367
2013-05-08,13.110424041748047
2013-05-09,13.27422046661377
2013-05-10,13.683708190917969
2013-05-13,13.642757415771484
2013-05-14,13.656408309936523
2013-05-15,13.814407348632812
2013-05-16,13.773188591003418
2013-05-17,13.862492561340332
2013-05-20,13.903709411621094
2013-05-21,13.828141212463379
2013-05-22,13.800668716430664
2013-05-23,13.876230239868164
2013-05-24,13.883097648620605
2013-05-28,13.944923400878906
2013-05-29,13.718234062194824
2013-05-30,13.835012435913086
2013-05-31,13.752580642700195
2013-06-03,13.944923400878906
2013-06-04,13.766319274902344
2013-06-05,13.539626121520996
2013-06-06,13.66327953338623
2013-06-07,13.752580642700195
2013-06-10,13.573975563049316
2013-06-11,13.498414993286133
2013-06-12,13.587714195251465
2013-06-13,13.910573959350586
2013-06-14,13.910573959350586
2013-06-17,13.738837242126465
2013-06-18,13.738837242126465
2013-06-19,13.718234062194824
2013-06-20,13.690751075744629
2013-06-21,13.718234062194824
2013-06-24,13.622060775756836
2013-06-25,13.780056953430176
2013-06-26,13.910573959350586
2013-06-27,14.05483341217041
2013-06-28,14.144137382507324
2013-07-01,14.288390159606934
2013-07-02,14.29526138305664
2013-07-03,14.521954536437988
2013-07-05,14.886033058166504
2013-07-08,14.81733512878418
2013-07-09,14.81733512878418
2013-07-10,14.782994270324707
2013-07-11,14.714298248291016
2013-07-12,14.934123992919922
2013-07-15,15.098992347717285
2013-07-16,15.071515083312988
2013-07-17,15.105849266052246
2013-07-18,15.442462921142578
2013-07-19,15.524887084960938
2013-07-22,15.62793254852295
2013-07-23,15.66227912902832
2013-07-24,15.572980880737305
2013-07-25,15.579848289489746
2013-07-26,15.449325561523438
2013-07-29,15.263846397399902
2013-07-30,15.277593612670898
2013-07-31,15.181416511535645
2013-08-01,15.318807601928711
2013-08-02,15.408113479614258
2013-08-05,15.380632400512695
2013-08-06,15.208897590637207
2013-08-07,15.208897590637207
2013-08-08,15.311935424804688
2013-08-09,15.318807601928711
2013-08-12,15.311935424804688
2013-08-13,15.353157043457031
2013-08-14,15.201068878173828
2013-08-15,14.813957214355469
2013-08-16,15.007515907287598
2013-08-19,14.917654037475586
2013-08-20,15.20798397064209
2013-08-21,15.194162368774414
2013-08-22,15.449934005737305
2013-08-23,15.498321533203125
2013-08-26,15.373889923095703
2013-08-27,14.869268417358398
2013-08-28,15.104301452636719
2013-08-29,15.256380081176758
2013-08-30,14.786311149597168
2013-09-03,15.08355712890625
2013-09-04,15.27711296081543
2013-09-05,15.366984367370605
2013-09-06,15.394634246826172
2013-09-09,15.484493255615234
2013-09-10,15.608922958374023
2013-09-11,15.50523567199707
2013-09-12,15.332409858703613
