Date,ESAB
2022-07-07,42.05970001220703
2022-07-08,41.23809814453125
2022-07-11,40.495697021484375
2022-07-12,40.43629837036133
2022-07-13,40.050254821777344
2022-07-14,39.3078498840332
2022-07-15,39.59490966796875
2022-07-18,40.159141540527344
2022-07-19,42.920875549316406
2022-07-20,42.0695915222168
2022-07-21,42.475440979003906
2022-07-22,41.584556579589844
2022-07-25,41.14901351928711
2022-07-26,40.0997428894043
2022-07-27,40.762962341308594
2022-07-28,40.82235336303711
2022-07-29,40.80255889892578
2022-08-01,41.73303985595703
2022-08-02,42.1685791015625
2022-08-03,43.871158599853516
2022-08-04,43.86126708984375
2022-08-05,44.14832305908203
2022-08-08,43.71278381347656
2022-08-09,42.10918426513672
2022-08-10,43.8018684387207
2022-08-11,44.34629440307617
2022-08-12,44.801639556884766
2022-08-15,45.34607696533203
2022-08-16,44.89073181152344
2022-08-17,43.593990325927734
2022-08-18,44.33639907836914
2022-08-19,44.54427719116211
2022-08-22,43.27724075317383
2022-08-23,43.039669036865234
2022-08-24,43.38612365722656
2022-08-25,44.18791961669922
2022-08-26,42.7229118347168
2022-08-29,41.93101501464844
2022-08-30,41.08961868286133
2022-08-31,40.67387390136719
2022-09-01,39.792884826660156
2022-09-02,39.505821228027344
2022-09-06,38.317970275878906
2022-09-07,38.94158935546875
2022-09-08,39.782989501953125
2022-09-09,40.48579406738281
2022-09-12,40.93124008178711
2022-09-13,39.36723709106445
2022-09-14,38.85250473022461
2022-09-15,37.99131393432617
2022-09-16,37.1202278137207
2022-09-19,37.763648986816406
2022-09-20,37.56566619873047
2022-09-21,36.476810455322266
2022-09-22,34.7346305847168
2022-09-23,34.437679290771484
2022-09-26,33.457698822021484
2022-09-27,32.853878021240234
2022-09-28,33.16073989868164
2022-09-29,33.08142852783203
2022-09-30,33.0715217590332
2022-10-03,33.91416931152344
2022-10-04,35.50033187866211
2022-10-05,35.87704086303711
2022-10-06,34.89560317993164
2022-10-07,34.003387451171875
2022-10-10,32.50644302368164
2022-10-11,33.21030807495117
2022-10-12,33.60685348510742
2022-10-13,33.08142852783203
2022-10-14,32.30817794799805
2022-10-17,34.18183135986328
2022-10-18,35.94643020629883
2022-10-19,35.093868255615234
2022-10-20,34.6180305480957
2022-10-21,35.52016067504883
2022-10-24,35.21284103393555
2022-10-25,36.46194076538086
2022-10-26,36.28349685668945
2022-10-27,36.590816497802734
2022-10-28,37.770530700683594
2022-10-31,36.977447509765625
2022-11-01,37.106319427490234
2022-11-02,35.77790832519531
2022-11-03,37.552433013916016
2022-11-04,39.04937744140625
2022-11-07,40.298484802246094
2022-11-08,40.02088928222656
2022-11-09,39.43600082397461
2022-11-10,41.240257263183594
2022-11-11,42.856170654296875
2022-11-14,39.75323486328125
2022-11-15,41.041988372802734
2022-11-16,44.680259704589844
2022-11-17,45.07680130004883
2022-11-18,45.3048095703125
2022-11-21,45.56254959106445
2022-11-22,46.157371520996094
2022-11-23,45.8698844909668
2022-11-25,46.187110900878906
2022-11-28,45.31471252441406
2022-11-29,45.10653305053711
2022-11-30,46.930625915527344
2022-12-01,46.94053649902344
2022-12-02,47.15863800048828
2022-12-05,46.335819244384766
2022-12-06,45.532814025878906
2022-12-07,46.4250373840332
2022-12-08,46.752174377441406
2022-12-09,46.16727828979492
2022-12-12,46.83148956298828
2022-12-13,47.376739501953125
2022-12-14,47.128902435302734
2022-12-15,46.534088134765625
2022-12-16,46.504337310791016
2022-12-19,46.74226760864258
2022-12-20,47.2676887512207
2022-12-21,48.41765594482422
2022-12-22,48.24911880493164
2022-12-23,48.66549301147461
2022-12-27,48.61592483520508
2022-12-28,47.43620681762695
2022-12-29,48.02172088623047
2022-12-30,46.56290817260742
2023-01-03,48.14080810546875
2023-01-04,49.579769134521484
2023-01-05,49.62939453125
2023-01-06,51.604251861572266
2023-01-09,51.604251861572266
2023-01-10,51.713409423828125
2023-01-11,51.36607360839844
2023-01-12,52.31877136230469
2023-01-13,53.19207000732422
2023-01-17,53.35085678100586
2023-01-18,53.22184753417969
2023-01-19,52.20960998535156
2023-01-20,54.07530212402344
2023-01-23,54.85927963256836
2023-01-24,56.179161071777344
2023-01-25,55.49441146850586
2023-01-26,56.149391174316406
2023-01-27,55.960838317871094
2023-01-30,55.86159896850586
2023-01-31,57.37004089355469
2023-02-01,58.29295349121094
2023-02-02,61.32966232299805
2023-02-03,59.95024871826172
2023-02-06,58.908233642578125
2023-02-07,59.57312774658203
2023-02-08,59.84107971191406
2023-02-09,59.41436004638672
2023-02-10,58.54105758666992
2023-02-13,59.04716873168945
2023-02-14,58.55097961425781
2023-02-15,59.01740264892578
2023-02-16,58.531124114990234
2023-02-17,58.154014587402344
2023-02-21,55.78221130371094
2023-02-22,56.883758544921875
2023-02-23,57.64789962768555
2023-02-24,56.80437469482422
2023-02-27,57.895999908447266
2023-02-28,58.20363998413086
2023-03-01,59.10671615600586
2023-03-02,60.19834518432617
2023-03-03,60.21818923950195
2023-03-06,59.03724670410156
2023-03-07,61.190731048583984
2023-03-08,60.85331726074219
2023-03-09,61.00218200683594
2023-03-10,59.285343170166016
2023-03-13,58.86854553222656
2023-03-14,60.43651580810547
2023-03-15,57.945621490478516
2023-03-16,59.62274932861328
2023-03-17,58.61051559448242
2023-03-20,57.1219367980957
2023-03-21,57.727291107177734
2023-03-22,56.08985137939453
2023-03-23,56.10969543457031
2023-03-24,56.1593132019043
2023-03-27,56.5562744140625
2023-03-28,56.943302154541016
2023-03-29,58.29295349121094
2023-03-30,57.99498748779297
2023-03-31,58.67038345336914
2023-04-03,59.0577507019043
2023-04-04,56.17736053466797
2023-04-05,55.14439392089844
2023-04-06,55.303321838378906
2023-04-10,56.22702407836914
2023-04-11,56.76337432861328
2023-04-12,57.8062744140625
2023-04-13,58.412147521972656
2023-04-14,58.69024658203125
2023-04-17,58.64059066772461
2023-04-18,58.31282043457031
2023-04-19,58.26315689086914
2023-04-20,58.61078643798828
2023-04-21,59.2464599609375
2023-04-24,58.66044998168945
2023-04-25,57.33944320678711
2023-04-26,55.243717193603516
2023-04-27,57.111000061035156
2023-04-28,57.96518325805664
2023-05-01,57.60762405395508
2023-05-02,57.746673583984375
2023-05-03,59.52456283569336
2023-05-04,58.362483978271484
2023-05-05,60.21982955932617
2023-05-08,58.412147521972656
2023-05-09,58.412147521972656
2023-05-10,58.34261703491211
2023-05-11,58.948486328125
2023-05-12,59.047813415527344
2023-05-15,59.62388229370117
2023-05-16,60.170169830322266
2023-05-17,59.862266540527344
2023-05-18,59.47490310668945
2023-05-19,59.713279724121094
2023-05-22,59.25639343261719
2023-05-23,58.50153350830078
2023-05-24,58.392276763916016
2023-05-25,58.42207336425781
2023-05-26,59.2464599609375
2023-05-30,59.2464599609375
2023-05-31,58.32275390625
2023-06-01,60.209896087646484
2023-06-02,62.65325164794922
2023-06-05,61.10380935668945
2023-06-06,62.54399871826172
2023-06-07,64.72911071777344
2023-06-08,64.42121124267578
2023-06-09,64.242431640625
2023-06-12,64.15304565429688
2023-06-13,65.17607879638672
2023-06-14,65.42436218261719
2023-06-15,65.275390625
2023-06-16,65.76207733154297
2023-06-20,64.00407409667969
2023-06-21,64.86817169189453
2023-06-22,64.20270538330078
2023-06-23,62.79230880737305
2023-06-26,62.414878845214844
2023-06-27,64.242431640625
2023-06-28,64.5702133178711
2023-06-29,65.77312469482422
2023-06-30,66.15090942382812
2023-07-03,65.48481750488281
2023-07-05,65.11698913574219
2023-07-06,63.8046989440918
2023-07-07,65.3555679321289
2023-07-10,66.8468017578125
2023-07-11,68.03980255126953
2023-07-12,68.96435546875
2023-07-13,68.70587158203125
2023-07-14,68.00001525878906
2023-07-17,68.72575378417969
2023-07-18,68.27838134765625
2023-07-19,68.80528259277344
2023-07-20,68.23861694335938
2023-07-21,67.21464538574219
2023-07-24,67.1351089477539
2023-07-25,67.58248901367188
2023-07-26,67.10527801513672
2023-07-27,67.1351089477539
2023-07-28,67.10527801513672
2023-07-31,68.29826354980469
2023-08-01,72.92106628417969
2023-08-02,71.31056213378906
2023-08-03,72.29476928710938
2023-08-04,70.74388885498047
2023-08-07,72.40412139892578
2023-08-08,71.5988540649414
2023-08-09,70.88307189941406
2023-08-10,70.67427825927734
2023-08-11,70.95265197753906
2023-08-14,70.92283630371094
2023-08-15,70.07780456542969
2023-08-16,69.14329528808594
2023-08-17,68.00001525878906
2023-08-18,67.55265045166016
2023-08-21,68.68598175048828
2023-08-22,68.28832244873047
2023-08-23,69.08364868164062
2023-08-24,67.94036865234375
2023-08-25,68.5766372680664
2023-08-28,70.44564056396484
2023-08-29,71.23101806640625
2023-08-30,71.72809600830078
2023-08-31,71.74797821044922
2023-09-01,72.56317901611328
2023-09-05,71.30062103271484
2023-09-06,70.66434478759766
2023-09-07,68.96435546875
2023-09-08,69.15322875976562
2023-09-11,69.07369995117188
2023-09-12,68.86494445800781
2023-09-13,67.73159790039062
2023-09-14,67.85089874267578
2023-09-15,67.9006118774414
2023-09-18,71.99652099609375
2023-09-19,71.74797821044922
2023-09-20,70.4356918334961
2023-09-21,68.67604064941406
2023-09-22,68.74563598632812
2023-09-25,70.46551513671875
2023-09-26,68.77545166015625
2023-09-27,69.70002746582031
2023-09-28,70.53582763671875
2023-09-29,69.86917877197266
2023-10-02,67.37171936035156
2023-10-03,67.640380859375
2023-10-04,68.44632720947266
2023-10-05,67.2523193359375
2023-10-06,68.28711700439453
2023-10-09,69.93883514404297
2023-10-10,69.36172485351562
2023-10-11,71.33183288574219
2023-10-12,70.5059814453125
2023-10-13,69.65027618408203
2023-10-16,69.61046600341797
2023-10-17,70.64527130126953
2023-10-18,66.37671661376953
2023-10-19,64.90410614013672
2023-10-20,64.7548599243164
2023-10-23,64.61555480957031
2023-10-24,61.78974151611328
2023-10-25,62.09819030761719
2023-10-26,62.48624801635742
2023-10-27,62.77479553222656
2023-10-30,63.0235481262207
2023-10-31,62.98374557495117
2023-11-01,68.70502471923828
2023-11-02,71.95868682861328
2023-11-03,74.69493865966797
2023-11-06,74.65513610839844
2023-11-07,74.65513610839844
2023-11-08,74.69493865966797
2023-11-09,75.86904907226562
2023-11-10,76.61530303955078
2023-11-13,77.13270568847656
2023-11-14,78.89386749267578
2023-11-15,79.03315734863281
2023-11-16,78.38639831542969
2023-11-17,78.7446060180664
2023-11-20,78.60530090332031
2023-11-21,78.81426239013672
2023-11-22,78.53565979003906
2023-11-24,79.39136505126953
2023-11-27,78.71476745605469
2023-11-28,76.98345184326172
2023-11-29,76.19740295410156
2023-11-30,76.76455688476562
2023-12-01,78.68490600585938
2023-12-04,79.06300354003906
2023-12-05,79.5804214477539
2023-12-06,81.26197052001953
2023-12-07,81.09282684326172
2023-12-08,81.73957061767578
2023-12-11,82.11766815185547
2023-12-12,81.89876556396484
2023-12-13,82.71467590332031
2023-12-14,84.95342254638672
2023-12-15,85.29174041748047
2023-12-18,85.88873291015625
2023-12-19,86.33648681640625
2023-12-20,85.82904052734375
2023-12-21,86.14744567871094
2023-12-22,86.57528686523438
2023-12-26,86.84394073486328
2023-12-27,86.89369201660156
2023-12-28,87.11273956298828
2023-12-29,86.24649810791016
2024-01-02,84.713134765625
2024-01-03,83.12004089355469
2024-01-04,83.64775085449219
2024-01-05,84.05597686767578
2024-01-08,83.83692932128906
2024-01-09,84.05597686767578
2024-01-10,84.15554809570312
2024-01-11,84.1655044555664
2024-01-12,83.56808471679688
2024-01-16,83.15985107421875
2024-01-17,82.84124755859375
2024-01-18,85.25080871582031
2024-01-19,86.96337890625
2024-01-22,86.6945571899414
2024-01-23,87.1525650024414
2024-01-24,86.21662139892578
2024-01-25,86.26640319824219
2024-01-26,85.96769714355469
2024-01-29,86.9932632446289
2024-01-30,86.6945571899414
2024-01-31,85.61921691894531
2024-02-01,86.93351745605469
2024-02-02,88.03873443603516
2024-02-05,87.610595703125
2024-02-06,88.32747650146484
2024-02-07,87.5807113647461
2024-02-08,88.5465316772461
2024-02-09,89.85088348388672
2024-02-12,89.80109405517578
2024-02-13,89.20368194580078
2024-02-14,89.91062927246094
2024-02-15,93.44532012939453
2024-02-16,93.0072250366211
2024-02-20,92.74834442138672
2024-02-21,93.59468078613281
2024-02-22,93.41545867919922
2024-02-23,94.05268096923828
2024-02-26,96.67134094238281
2024-02-27,96.0938491821289
2024-02-28,96.66139221191406
2024-02-29,98.69258880615234
2024-03-01,98.57311248779297
2024-03-04,99.2601318359375
2024-03-05,98.5531997680664
2024-03-06,99.558837890625
2024-03-07,99.58871459960938
2024-03-08,100.16620635986328
2024-03-11,98.3142318725586
2024-03-12,99.1506118774414
2024-03-13,98.27440643310547
2024-03-14,98.47354888916016
2024-03-15,99.0112075805664
2024-03-18,101.87879943847656
2024-03-19,103.40219116210938
2024-03-20,106.04077911376953
2024-03-21,107.65379333496094
2024-03-22,107.60401153564453
2024-03-25,107.10616302490234
2024-03-26,107.88279724121094
2024-03-27,109.68599700927734
2024-03-28,110.15422058105469
2024-04-01,110.1143798828125
2024-04-02,109.92507934570312
2024-04-03,111.678466796875
2024-04-04,110.53279113769531
2024-04-05,113.31230163574219
2024-04-08,113.43185424804688
2024-04-09,111.41944122314453
2024-04-10,109.63618469238281
2024-04-11,109.89520263671875
2024-04-12,107.5241470336914
2024-04-15,107.14557647705078
2024-04-16,107.18544006347656
2024-04-17,106.06963348388672
2024-04-18,105.39219665527344
2024-04-19,105.62132263183594
2024-04-22,104.80441284179688
2024-04-23,107.84294891357422
2024-04-24,107.04595947265625
2024-04-25,106.4183349609375
2024-04-26,107.45441436767578
2024-04-29,107.44445037841797
2024-04-30,105.48185729980469
2024-05-01,100.8692855834961
2024-05-02,103.1108169555664
2024-05-03,104.54539489746094
2024-05-06,107.18544006347656
2024-05-07,109.6561050415039
2024-05-08,109.03843688964844
2024-05-09,108.63995361328125
2024-05-10,109.8553466796875
2024-05-13,108.01231384277344
2024-05-14,108.04219818115234
2024-05-15,110.60252380371094
2024-05-16,108.25141906738281
2024-05-17,107.62377166748047
2024-05-20,107.73336791992188
2024-05-21,107.45441436767578
2024-05-22,105.94012451171875
2024-05-23,102.69239044189453
2024-05-24,103.30010223388672
2024-05-28,101.19802856445312
2024-05-29,100.12208557128906
2024-05-30,101.89540100097656
2024-05-31,102.4333724975586
2024-06-03,96.7946548461914
2024-06-04,95.01138305664062
2024-06-05,95.1707763671875
2024-06-06,93.90554809570312
2024-06-07,93.00894165039062
2024-06-10,95.28036499023438
2024-06-11,95.1707763671875
2024-06-12,98.06983184814453
2024-06-13,96.01758575439453
2024-06-14,91.65406036376953
2024-06-17,93.56683349609375
2024-06-18,95.07115173339844
2024-06-20,95.95780944824219
2024-06-21,96.19690704345703
2024-06-24,96.0972900390625
2024-06-25,93.67642211914062
2024-06-26,95.13092803955078
2024-06-27,94.4734115600586
2024-06-28,94.15435028076172
2024-07-01,92.48922729492188
2024-07-02,92.3296890258789
2024-07-03,92.9478759765625
2024-07-05,91.71150207519531
2024-07-08,92.0804214477539
2024-07-09,91.80123901367188
2024-07-10,92.90799713134766
2024-07-11,95.45055389404297
2024-07-12,95.53031921386719
2024-07-15,99.26937103271484
2024-07-16,103.01840209960938
2024-07-17,99.67817687988281
2024-07-18,97.78372192382812
2024-07-19,97.49456787109375
2024-07-22,100.49578857421875
2024-07-23,101.18376922607422
2024-07-24,97.74383544921875
2024-07-25,99.12977600097656
2024-07-26,99.67817687988281
2024-07-29,98.65119171142578
2024-07-30,99.87759399414062
2024-07-31,101.30341339111328
2024-08-01,97.95323181152344
2024-08-02,95.70979309082031
2024-08-05,92.5689926147461
2024-08-06,94.23411560058594
2024-08-07,92.7385025024414
2024-08-08,94.47340393066406
2024-08-09,94.34380340576172
2024-08-12,93.74554443359375
2024-08-13,94.78250885009766
2024-08-14,97.3150863647461
2024-08-15,99.26937103271484
2024-08-16,99.89754486083984
2024-08-19,100.49578857421875
2024-08-20,98.33212280273438
2024-08-21,100.24650573730469
2024-08-22,100.30633544921875
2024-08-23,103.40726470947266
2024-08-26,102.77909851074219
2024-08-27,102.46003723144531
2024-08-28,102.74919128417969
2024-08-29,102.91869354248047
2024-08-30,104.66358947753906
2024-09-03,98.08285522460938
2024-09-04,96.68693542480469
2024-09-05,95.07166290283203
2024-09-06,93.67575073242188
2024-09-09,94.56315612792969
2024-09-10,95.22122192382812
2024-09-11,96.30803680419922
2024-09-12,97.40483856201172
2024-09-13,98.57141876220703
2024-09-16,100.68523406982422
2024-09-17,103.50696563720703
2024-09-18,102.99845886230469
2024-09-19,105.62077331542969
2024-09-20,105.291748046875
2024-09-23,105.43133544921875
2024-09-24,105.58089447021484
2024-09-25,104.88294982910156
2024-09-26,106.71756744384766
2024-09-27,106.27852630615234
2024-09-30,106.0789566040039
2024-10-01,104.75184631347656
2024-10-02,104.61214447021484
2024-10-03,101.52886962890625
2024-10-04,102.92582702636719
2024-10-07,102.75619506835938
2024-10-08,102.89588928222656
2024-10-09,103.70413208007812
2024-10-10,102.87593841552734
2024-10-11,106.63774108886719
2024-10-14,108.7431640625
2024-10-15,108.94271850585938
2024-10-16,111.00821685791016
2024-10-17,112.25550079345703
2024-10-18,113.67240905761719
2024-10-21,112.6446533203125
2024-10-22,110.79867553710938
2024-10-23,111.24769592285156
2024-10-24,110.84856414794922
2024-10-25,109.80084991455078
2024-10-28,111.1778564453125
2024-10-29,125.25718688964844
2024-10-30,125.15740966796875
2024-10-31,122.77259826660156
2024-11-01,123.18170166015625
2024-11-04,122.2437515258789
2024-11-05,126.42463684082031
2024-11-06,132.82070922851562
2024-11-07,132.09230041503906
2024-11-08,130.93482971191406
2024-11-11,134.7864532470703
2024-11-12,131.6233367919922
2024-11-13,128.6497802734375
2024-11-14,126.16521453857422
2024-11-15,123.84027862548828
2024-11-18,122.09407806396484
2024-11-19,120.93659210205078
2024-11-20,121.74484252929688
2024-11-21,125.18733978271484
2024-11-22,127.2628173828125
2024-11-25,128.83937072753906
2024-11-26,128.4402618408203
2024-11-27,127.98123931884766
2024-11-29,128.79946899414062
2024-12-02,130.16648864746094
2024-12-03,129.39816284179688
2024-12-04,130.71530151367188
2024-12-05,130.0367889404297
2024-12-06,128.13092041015625
2024-12-09,128.11097717285156
2024-12-10,129.77734375
2024-12-11,128.5400390625
2024-12-12,127.78169250488281
2024-12-13,127.35262298583984
2024-12-16,130.2263641357422
2024-12-17,129.22853088378906
2024-12-18,123.61077117919922
2024-12-19,121.85459899902344
2024-12-20,120.40774536132812
2024-12-23,120.74700927734375
2024-12-24,122.08409881591797
2024-12-26,122.47325134277344
2024-12-27,121.1461410522461
2024-12-30,119.92878723144531
2024-12-31,119.7590560913086
2025-01-02,118.15148162841797
2025-01-03,117.75208282470703
2025-01-06,117.80200958251953
2025-01-07,117.00321197509766
2025-01-08,117.44255065917969
2025-01-10,114.86644744873047
2025-01-13,116.61380004882812
2025-01-14,119.86888122558594
2025-01-15,120.88734436035156
2025-01-16,123.8728256225586
2025-01-17,123.72306060791016
2025-01-21,128.28616333007812
2025-01-22,125.15089416503906
2025-01-23,123.59325408935547
2025-01-24,123.81292724609375
2025-01-27,120.7974853515625
2025-01-28,122.52487182617188
2025-01-29,121.2268295288086
2025-01-30,124.05256652832031
2025-01-31,123.65316009521484
2025-02-03,119.90882110595703
2025-02-04,121.45648193359375
2025-02-05,121.6362075805664
2025-02-06,124.16239166259766
2025-02-07,122.64468383789062
2025-02-10,122.66465759277344
2025-02-11,122.53485870361328
2025-02-12,123.8927993774414
2025-02-13,128.7255096435547
2025-02-14,128.99510192871094
2025-02-18,131.47134399414062
2025-02-19,124.94121551513672
2025-02-20,119.92879486083984
2025-02-21,119.96873474121094
2025-02-24,121.2867431640625
2025-02-25,123.36360931396484
2025-02-26,124.29219818115234
2025-02-27,123.9427261352539
2025-02-28,125.1109619140625
2025-03-03,120.23831939697266
2025-03-04,117.38263702392578
2025-03-05,120.96722412109375
2025-03-06,120.32819366455078
2025-03-07,122.28523254394531
2025-03-10,122.22532653808594
2025-03-11,125.09098815917969
2025-03-12,119.46949005126953
2025-03-13,115.73513793945312
2025-03-14,120.0985336303711
2025-03-17,121.65617370605469
2025-03-18,119.58930206298828
2025-03-19,122.21533966064453
2025-03-20,120.1983871459961
2025-03-21,118.78052520751953
2025-03-24,122.70459747314453
2025-03-25,122.58477783203125
2025-03-26,120.26827239990234
2025-03-27,119.39958953857422
2025-03-28,115.66522979736328
2025-03-31,116.3242416381836
2025-04-01,120.71760559082031
2025-04-02,122.9941635131836
2025-04-03,112.69971466064453
2025-04-04,107.02426147460938
2025-04-07,105.53545379638672
2025-04-08,104.39636993408203
2025-04-09,117.48587799072266
2025-04-10,112.99946594238281
2025-04-11,115.2276840209961
2025-04-14,115.3675765991211
2025-04-15,115.45750427246094
2025-04-16,113.3991470336914
2025-04-17,113.28923797607422
2025-04-21,109.73208618164062
2025-04-22,112.85958099365234
2025-04-23,115.20771026611328
2025-04-24,119.90393829345703
2025-04-25,119.8539810180664
2025-04-28,119.154541015625
2025-04-29,118.40514373779297
2025-04-30,120.02384948730469
2025-05-01,118.13536071777344
2025-05-02,123.6709213256836
2025-05-05,122.53182983398438
2025-05-06,122.19210815429688
2025-05-07,121.97228240966797
2025-05-08,125.82919311523438
2025-05-09,127.75765228271484
2025-05-12,128.5570068359375
2025-05-13,129.3363800048828
2025-05-14,128.4470977783203
2025-05-15,128.17730712890625
2025-05-16,130.14573669433594
2025-05-19,129.6361541748047
2025-05-20,128.79681396484375
2025-05-21,125.45948791503906
2025-05-22,124.81001281738281
2025-05-23,123.12136840820312
2025-05-27,126.4287109375
2025-05-28,123.46109008789062
2025-05-29,123.7009048461914
2025-05-30,122.89154815673828
2025-06-02,122.11216735839844
2025-06-03,123.33119201660156
2025-06-04,124.14054870605469
2025-06-05,125.56939697265625
2025-06-06,126.8983383178711
2025-06-09,127.39793395996094
2025-06-10,126.0889892578125
2025-06-11,126.41871643066406
2025-06-12,125.01984405517578
2025-06-13,124.03063201904297
2025-06-16,123.64094543457031
2025-06-17,119.47428131103516
2025-06-18,118.08539581298828
2025-06-20,115.53743743896484
2025-06-23,117.39595031738281
2025-06-24,118.3451919555664
2025-06-25,118.56501770019531
2025-06-26,121.18291473388672
2025-06-27,120.60337829589844
2025-06-30,120.45350646972656
2025-07-01,123.98067474365234
2025-07-02,124.81999969482422
2025-07-03,125.44999694824219
2025-07-07,124.97000122070312
2025-07-08,126.47000122070312
2025-07-09,126.47000122070312
2025-07-10,128.22000122070312
2025-07-11,127.33000183105469
2025-07-14,126.68000030517578
2025-07-15,123.87000274658203
2025-07-16,125.31999969482422
2025-07-17,129.6300048828125
2025-07-18,129.99000549316406
2025-07-21,128.0399932861328
2025-07-22,130.86000061035156
2025-07-23,132.27999877929688
2025-07-24,132.07000732421875
2025-07-25,133.27999877929688
2025-07-28,131.6300048828125
2025-07-29,130.33999633789062
2025-07-30,132.47000122070312
2025-07-31,134.1699981689453
2025-08-01,130.4199981689453
2025-08-04,131.02999877929688
2025-08-05,132.02999877929688
2025-08-06,109.2699966430664
2025-08-07,115.86000061035156
2025-08-08,111.12999725341797
2025-08-11,108.77999877929688
2025-08-12,112.20999908447266
2025-08-13,114.41999816894531
2025-08-14,111.68000030517578
2025-08-15,110.30999755859375
2025-08-18,110.25
2025-08-19,113.30999755859375
2025-08-20,112.69999694824219
2025-08-21,111.93000030517578
2025-08-22,117.13999938964844
2025-08-25,115.36000061035156
2025-08-26,117.52999877929688
2025-08-27,117.5
2025-08-28,116.80999755859375
2025-08-29,115.37000274658203
2025-09-02,114.87999725341797
2025-09-03,114.05999755859375
2025-09-04,116.41999816894531
2025-09-05,117.80000305175781
2025-09-08,116.38999938964844
2025-09-09,113.95999908447266
2025-09-10,113.5999984741211
2025-09-11,113.08000183105469
2025-09-12,110.27999877929688
2025-09-15,109.06999969482422
2025-09-16,108.81999969482422
2025-09-17,109.52999877929688
2025-09-18,109.63999938964844
2025-09-19,110.44999694824219
