Date,CR
2023-07-06,85.7908935546875
2023-07-07,86.0277328491211
2023-07-10,88.74169158935547
2023-07-11,89.9852066040039
2023-07-12,91.02143859863281
2023-07-13,89.82728576660156
2023-07-14,90.67601776123047
2023-07-17,91.82081604003906
2023-07-18,91.42605590820312
2023-07-19,91.71226501464844
2023-07-20,91.5050277709961
2023-07-21,90.66616821289062
2023-07-24,89.83716583251953
2023-07-25,90.13323974609375
2023-07-26,92.29454040527344
2023-07-27,92.31427001953125
2023-07-28,93.01496124267578
2023-07-31,92.4623031616211
2023-08-01,91.47541046142578
2023-08-02,91.21881866455078
2023-08-03,90.89314270019531
2023-08-04,88.5640640258789
2023-08-07,90.25165557861328
2023-08-08,89.13645935058594
2023-08-09,88.43576049804688
2023-08-10,88.52458190917969
2023-08-11,89.09699249267578
2023-08-14,87.98180389404297
2023-08-15,86.9554214477539
2023-08-16,86.36328887939453
2023-08-17,85.36652374267578
2023-08-18,83.17560577392578
2023-08-21,84.87307739257812
2023-08-22,84.64608764648438
2023-08-23,86.24486541748047
2023-08-24,85.73167419433594
2023-08-25,86.22512817382812
2023-08-28,87.29096221923828
2023-08-29,88.6824951171875
2023-08-30,89.44392395019531
2023-08-31,90.10648345947266
2023-09-01,89.88892364501953
2023-09-05,86.08175659179688
2023-09-06,85.12254333496094
2023-09-07,85.53785705566406
2023-09-08,84.1336669921875
2023-09-11,84.60832214355469
2023-09-12,85.2214126586914
2023-09-13,85.2214126586914
2023-09-14,86.18062591552734
2023-09-15,85.91363525390625
2023-09-18,86.43773651123047
2023-09-19,85.49830627441406
2023-09-20,85.12254333496094
2023-09-21,84.86543273925781
2023-09-22,85.00386047363281
2023-09-25,85.36975860595703
2023-09-26,84.47976684570312
2023-09-27,85.43897247314453
2023-09-28,88.31661224365234
2023-09-29,87.8518295288086
2023-10-02,85.84441375732422
2023-10-03,85.14230346679688
2023-10-04,86.87285614013672
2023-10-05,85.4884262084961
2023-10-06,88.31661224365234
2023-10-09,90.20537567138672
2023-10-10,88.61328125
2023-10-11,89.27582550048828
2023-10-12,87.08051300048828
2023-10-13,85.73563385009766
2023-10-16,85.72575378417969
2023-10-17,86.06197357177734
2023-10-18,83.08546447753906
2023-10-19,83.065673828125
2023-10-20,83.1744384765625
2023-10-23,81.76036071777344
2023-10-24,92.85555267333984
2023-10-25,91.19424438476562
2023-10-26,92.54901123046875
2023-10-27,90.22514343261719
2023-10-30,92.9148941040039
2023-10-31,96.2474136352539
2023-11-01,96.6231918334961
2023-11-02,98.50203704833984
2023-11-03,98.8580322265625
2023-11-06,98.74925994873047
2023-11-07,98.80859375
2023-11-08,99.77769470214844
2023-11-09,99.88648223876953
2023-11-10,101.0335693359375
2023-11-13,100.70722961425781
2023-11-14,103.42664337158203
2023-11-15,103.71340942382812
2023-11-16,104.50453186035156
2023-11-17,105.02862548828125
2023-11-20,105.89884948730469
2023-11-21,105.48351287841797
2023-11-22,106.39328002929688
2023-11-24,107.6392593383789
2023-11-27,108.7665786743164
2023-11-28,103.1497573852539
2023-11-29,103.07051849365234
2023-11-30,104.68517303466797
2023-12-01,105.0318832397461
2023-12-04,105.79463958740234
2023-12-05,104.10071563720703
2023-12-06,103.96204376220703
2023-12-07,103.02098846435547
2023-12-08,105.66586303710938
2023-12-11,106.38898468017578
2023-12-12,106.5474624633789
2023-12-13,106.80501556396484
2023-12-14,108.12250518798828
2023-12-15,109.32111358642578
2023-12-18,111.17351531982422
2023-12-19,112.47118377685547
2023-12-20,111.5400390625
2023-12-21,112.95657348632812
2023-12-22,114.91792297363281
2023-12-26,115.85899353027344
2023-12-27,116.76043701171875
2023-12-28,117.2160873413086
2023-12-29,117.02787780761719
2024-01-02,115.8193588256836
2024-01-03,112.62966918945312
2024-01-04,114.33348846435547
2024-01-05,113.3428955078125
2024-01-08,113.50139617919922
2024-01-09,113.27354431152344
2024-01-10,111.89663696289062
2024-01-11,111.62918090820312
2024-01-12,113.20420837402344
2024-01-16,112.32260131835938
2024-01-17,112.97637176513672
2024-01-18,115.16557312011719
2024-01-19,117.00807189941406
2024-01-22,118.23640441894531
2024-01-23,115.80945587158203
2024-01-24,110.97539520263672
2024-01-25,112.56031799316406
2024-01-26,111.93626403808594
2024-01-29,112.54052734375
2024-01-30,121.81241607666016
2024-01-31,122.94168090820312
2024-02-01,125.19031524658203
2024-02-02,124.78417205810547
2024-02-05,122.59497833251953
2024-02-06,123.6549072265625
2024-02-07,124.76435089111328
2024-02-08,125.68560028076172
2024-02-09,125.51720428466797
2024-02-12,123.62519073486328
2024-02-13,120.99021911621094
2024-02-14,123.00111389160156
2024-02-15,121.84213256835938
2024-02-16,120.85154724121094
2024-02-20,118.01847076416016
2024-02-21,119.30622863769531
2024-02-22,121.12890625
2024-02-23,120.76239013671875
2024-02-26,123.42706298828125
2024-02-27,122.18882751464844
2024-02-28,122.46170043945312
2024-02-29,120.61614990234375
2024-03-01,121.5488510131836
2024-03-04,124.93236541748047
2024-03-05,123.27533721923828
2024-03-06,124.85298919677734
2024-03-07,132.92977905273438
2024-03-08,127.54193878173828
2024-03-11,128.59375
2024-03-12,130.2705841064453
2024-03-13,130.60797119140625
2024-03-14,128.14720153808594
2024-03-15,128.1670684814453
2024-03-18,128.76239013671875
2024-03-19,130.35989379882812
2024-03-20,132.44358825683594
2024-03-21,133.9021759033203
2024-03-22,132.26498413085938
2024-03-25,133.19769287109375
2024-03-26,132.86032104492188
2024-03-27,133.84263610839844
2024-03-28,134.08079528808594
2024-04-01,133.9319305419922
2024-04-02,134.1502227783203
2024-04-03,136.94834899902344
2024-04-04,134.44790649414062
2024-04-05,136.92849731445312
2024-04-08,136.6903839111328
2024-04-09,136.0652618408203
2024-04-10,134.2097625732422
2024-04-11,135.74774169921875
2024-04-12,133.80296325683594
2024-04-15,130.17137145996094
2024-04-16,130.73695373535156
2024-04-17,129.11961364746094
2024-04-18,128.38534545898438
2024-04-19,128.4746551513672
2024-04-22,129.7149200439453
2024-04-23,137.03762817382812
2024-04-24,141.02642822265625
2024-04-25,142.86204528808594
2024-04-26,143.2292022705078
2024-04-29,143.1498260498047
2024-04-30,138.9228973388672
2024-05-01,138.41683959960938
2024-05-02,140.38145446777344
2024-05-03,141.8400421142578
2024-05-06,143.48716735839844
2024-05-07,144.1023406982422
2024-05-08,143.556640625
2024-05-09,143.1498260498047
2024-05-10,142.7926025390625
2024-05-13,141.254638671875
2024-05-14,144.18173217773438
2024-05-15,148.45828247070312
2024-05-16,144.44964599609375
2024-05-17,144.2809600830078
2024-05-20,145.8784637451172
2024-05-21,146.7913055419922
2024-05-22,145.5014190673828
2024-05-23,145.01519775390625
2024-05-24,145.92808532714844
2024-05-28,144.1619110107422
2024-05-29,142.4949493408203
2024-05-30,146.4539794921875
2024-05-31,148.12818908691406
2024-06-03,144.96849060058594
2024-06-04,142.15658569335938
2024-06-05,146.38937377929688
2024-06-06,141.65977478027344
2024-06-07,141.0735321044922
2024-06-10,141.56040954589844
2024-06-11,141.25238037109375
2024-06-12,144.96849060058594
2024-06-13,144.24314880371094
2024-06-14,138.80809020996094
2024-06-17,140.5966033935547
2024-06-18,142.5540313720703
2024-06-20,141.75912475585938
2024-06-21,143.74635314941406
2024-06-24,145.69386291503906
2024-06-25,143.43833923339844
2024-06-26,142.46458435058594
2024-06-27,143.7761688232422
2024-06-28,144.05438232421875
2024-07-01,142.11683654785156
2024-07-02,142.2261199951172
2024-07-03,143.69667053222656
2024-07-05,141.9280548095703
2024-07-08,141.5305938720703
2024-07-09,139.7023468017578
2024-07-10,140.99403381347656
2024-07-11,145.37588500976562
2024-07-12,146.10121154785156
2024-07-15,151.62571716308594
2024-07-16,154.55690002441406
2024-07-17,151.24815368652344
2024-07-18,150.00613403320312
2024-07-19,149.9266357421875
2024-07-22,152.9472198486328
2024-07-23,155.75917053222656
2024-07-24,150.801025390625
2024-07-25,154.3681182861328
2024-07-26,157.85569763183594
2024-07-29,158.10409545898438
2024-07-30,150.45327758789062
2024-07-31,159.3957977294922
2024-08-01,153.68251037597656
2024-08-02,144.8790740966797
2024-08-05,139.44398498535156
2024-08-06,143.62713623046875
2024-08-07,140.90463256835938
2024-08-08,144.5909423828125
2024-08-09,144.88900756835938
2024-08-12,144.11398315429688
2024-08-13,150.04588317871094
2024-08-14,148.32691955566406
2024-08-15,150.17506408691406
2024-08-16,148.3865509033203
2024-08-19,148.64486694335938
2024-08-20,147.14451599121094
2024-08-21,149.90676879882812
2024-08-22,149.87696838378906
2024-08-23,153.8911895751953
2024-08-26,152.90748596191406
2024-08-27,152.42062377929688
2024-08-28,153.930908203125
2024-08-29,154.9344482421875
2024-08-30,157.57598876953125
2024-09-03,150.13394165039062
2024-09-04,150.12400817871094
2024-09-05,148.2436065673828
2024-09-06,141.51792907714844
2024-09-09,143.53762817382812
2024-09-10,144.0549774169922
2024-09-11,147.26858520507812
2024-09-12,149.1788330078125
2024-09-13,152.14370727539062
2024-09-16,152.13377380371094
2024-09-17,151.81536865234375
2024-09-18,153.8350830078125
2024-09-19,153.63609313964844
2024-09-20,151.65618896484375
2024-09-23,151.82533264160156
2024-09-24,157.05862426757812
2024-09-25,156.5711212158203
2024-09-26,157.784912109375
2024-09-27,156.6009521484375
2024-09-30,157.4764862060547
2024-10-01,154.23306274414062
2024-10-02,155.8050537109375
2024-10-03,155.33740234375
2024-10-04,158.3619842529297
2024-10-07,157.26756286621094
2024-10-08,156.10348510742188
2024-10-09,155.61599731445312
2024-10-10,154.29275512695312
2024-10-11,157.92420959472656
2024-10-14,157.86451721191406
2024-10-15,158.33213806152344
2024-10-16,160.62046813964844
2024-10-17,162.4013671875
2024-10-18,158.9788360595703
2024-10-21,157.6953887939453
2024-10-22,148.22369384765625
2024-10-23,151.02938842773438
2024-10-24,149.75588989257812
2024-10-25,148.30328369140625
2024-10-28,151.61639404296875
2024-10-29,158.0336456298828
2024-10-30,160.85923767089844
2024-10-31,156.4815673828125
2024-11-01,156.67059326171875
2024-11-04,159.31712341308594
2024-11-05,168.1321258544922
2024-11-06,173.315673828125
2024-11-07,172.9873504638672
2024-11-08,175.10653686523438
2024-11-11,177.8226776123047
2024-11-12,176.10145568847656
2024-11-13,175.05679321289062
2024-11-14,173.0271453857422
2024-11-15,172.61923217773438
2024-11-18,170.34088134765625
2024-11-19,177.4844207763672
2024-11-20,178.08135986328125
2024-11-21,182.23020935058594
2024-11-22,183.42408752441406
2024-11-25,183.8618621826172
2024-11-26,184.02105712890625
2024-11-27,180.67811584472656
2024-11-29,181.3603973388672
2024-12-02,180.5237274169922
2024-12-03,178.06349182128906
2024-12-04,177.1371612548828
2024-12-05,175.4737548828125
2024-12-06,175.67298889160156
2024-12-09,169.6468963623047
2024-12-10,168.6807403564453
2024-12-11,169.38790893554688
2024-12-12,165.47344970703125
2024-12-13,164.3180389404297
2024-12-16,163.76025390625
2024-12-17,159.0389862060547
2024-12-18,152.76385498046875
2024-12-19,151.92718505859375
2024-12-20,152.19613647460938
2024-12-23,152.43516540527344
2024-12-24,155.26394653320312
2024-12-26,155.80181884765625
2024-12-27,153.3316192626953
2024-12-30,151.5885467529297
2024-12-31,151.15028381347656
2025-01-02,150.38331604003906
2025-01-03,154.5069580078125
2025-01-06,152.8634796142578
2025-01-07,151.79769897460938
2025-01-08,153.052734375
2025-01-10,149.7358856201172
2025-01-13,150.9709930419922
2025-01-14,150.2637939453125
2025-01-15,154.13841247558594
2025-01-16,154.8356475830078
2025-01-17,155.3834686279297
2025-01-21,161.81796264648438
2025-01-22,161.2302703857422
2025-01-23,162.2661590576172
2025-01-24,161.04103088378906
2025-01-27,155.8217315673828
2025-01-28,175.11517333984375
2025-01-29,170.11502075195312
2025-01-30,170.961669921875
2025-01-31,169.6468963623047
2025-02-03,168.640869140625
2025-02-04,170.55328369140625
2025-02-05,172.54537963867188
2025-02-06,172.1071319580078
2025-02-07,171.4696502685547
2025-02-10,172.81431579589844
2025-02-11,171.32025146484375
2025-02-12,169.42774963378906
2025-02-13,167.95359802246094
2025-02-14,170.81227111816406
2025-02-18,171.91787719726562
2025-02-19,172.88404846191406
2025-02-20,170.8222198486328
2025-02-21,164.37779235839844
2025-02-24,161.4294891357422
2025-02-25,160.8617401123047
2025-02-26,162.37574768066406
2025-02-27,160.00514221191406
2025-02-28,162.57862854003906
2025-03-03,156.39427185058594
2025-03-04,151.7460479736328
2025-03-05,154.1300048828125
2025-03-06,151.2073974609375
2025-03-07,153.6911163330078
2025-03-10,153.11257934570312
2025-03-11,154.82823181152344
2025-03-12,153.93051147460938
2025-03-13,150.3894805908203
2025-03-14,154.89805603027344
2025-03-17,154.05020141601562
2025-03-18,151.26724243164062
2025-03-19,154.4990692138672
2025-03-20,152.7834014892578
2025-03-21,152.3445281982422
2025-03-24,158.28948974609375
2025-03-25,159.9851837158203
2025-03-26,155.67608642578125
2025-03-27,155.51649475097656
2025-03-28,151.6363067626953
2025-03-31,152.7933807373047
2025-04-01,154.53895568847656
2025-04-02,157.18228149414062
2025-04-03,145.5018310546875
2025-04-04,136.78390502929688
2025-04-07,132.71420288085938
2025-04-08,132.454833984375
2025-04-09,147.42697143554688
2025-04-10,140.18528747558594
2025-04-11,140.53439331054688
2025-04-14,140.94337463378906
2025-04-15,141.57177734375
2025-04-16,141.2126922607422
2025-04-17,142.28994750976562
2025-04-21,136.4347686767578
2025-04-22,140.0556182861328
2025-04-23,141.66156005859375
2025-04-24,149.05284118652344
2025-04-25,148.38453674316406
2025-04-28,148.29476928710938
2025-04-29,158.46902465820312
2025-04-30,160.57369995117188
2025-05-01,162.6284942626953
2025-05-02,167.5061492919922
2025-05-05,166.88772583007812
2025-05-06,166.0498504638672
2025-05-07,167.02737426757812
2025-05-08,169.34152221679688
2025-05-09,169.19189453125
2025-05-12,174.90744018554688
2025-05-13,175.44606018066406
2025-05-14,174.85757446289062
2025-05-15,175.67547607421875
2025-05-16,177.44102478027344
2025-05-19,177.4908905029297
2025-05-20,174.76779174804688
2025-05-21,170.2093048095703
2025-05-22,170.27914428710938
2025-05-23,169.64076232910156
2025-05-27,173.6905059814453
2025-05-28,171.8152618408203
2025-05-29,172.8326873779297
2025-05-30,171.19464111328125
2025-06-02,170.61534118652344
2025-06-03,174.28094482421875
2025-06-04,174.91018676757812
2025-06-05,174.6804656982422
2025-06-06,177.4671173095703
2025-06-09,185.7671661376953
2025-06-10,186.44635009765625
2025-06-11,186.38641357421875
2025-06-12,186.6061553955078
2025-06-13,181.2226104736328
2025-06-16,182.1614990234375
2025-06-17,178.735595703125
2025-06-18,178.18624877929688
2025-06-20,178.58578491210938
2025-06-23,183.51986694335938
2025-06-24,184.12913513183594
2025-06-25,185.04803466796875
2025-06-26,187.62493896484375
2025-06-27,188.16429138183594
2025-06-30,189.66249084472656
2025-07-01,189.4127960205078
2025-07-02,192.189453125
2025-07-03,192.92857360839844
2025-07-07,190.9209747314453
2025-07-08,191.29054260253906
2025-07-09,190.8710479736328
2025-07-10,186.6161346435547
2025-07-11,184.66848754882812
2025-07-14,187.62493896484375
2025-07-15,185.52745056152344
2025-07-16,187.20542907714844
2025-07-17,189.0931854248047
2025-07-18,188.89340209960938
2025-07-21,186.63612365722656
2025-07-22,186.805908203125
2025-07-23,188.26417541503906
2025-07-24,188.94334411621094
2025-07-25,190.50148010253906
2025-07-28,189.75238037109375
2025-07-29,198.11236572265625
2025-07-30,195.69525146484375
2025-07-31,195.5354461669922
2025-08-01,193.2581787109375
2025-08-04,194.8063201904297
2025-08-05,195.47552490234375
2025-08-06,194.19703674316406
2025-08-07,194.44674682617188
2025-08-08,193.7276153564453
2025-08-11,194.12713623046875
2025-08-12,197.07359313964844
2025-08-13,198.2122344970703
2025-08-14,190.7511749267578
2025-08-15,188.9633331298828
2025-08-18,192.60894775390625
2025-08-19,191.75997924804688
2025-08-20,189.77235412597656
2025-08-21,188.47390747070312
2025-08-22,193.99728393554688
2025-08-25,191.67007446289062
2025-08-26,195.43556213378906
2025-08-27,193.54782104492188
2025-08-28,191.74000549316406
2025-08-29,185.3000030517578
2025-09-02,183.49000549316406
2025-09-03,182.55999755859375
2025-09-04,185.08999633789062
2025-09-05,184.27000427246094
2025-09-08,184.42999267578125
2025-09-09,182.4199981689453
2025-09-10,182.72000122070312
2025-09-11,186.38999938964844
2025-09-12,182.99000549316406
2025-09-15,182.60000610351562
2025-09-16,182.7899932861328
2025-09-17,180.66000366210938
2025-09-18,184.1300048828125
2025-09-19,182.0500030517578
