Date,CCB
2019-06-06,16.139999389648438
2019-06-07,16.1299991607666
2019-06-10,16.600000381469727
2019-06-11,16.989999771118164
2019-06-12,16.549999237060547
2019-06-13,15.890000343322754
2019-06-14,15.539999961853027
2019-06-17,15.600000381469727
2019-06-18,15.369999885559082
2019-06-19,15.869999885559082
2019-06-20,15.890000343322754
2019-06-21,15.399999618530273
2019-06-24,15.3100004196167
2019-06-25,15.270000457763672
2019-06-26,15.350000381469727
2019-06-27,15.279999732971191
2019-06-28,15.470000267028809
2019-07-01,15.170000076293945
2019-07-02,15.020000457763672
2019-07-03,15.350000381469727
2019-07-05,15.350000381469727
2019-07-08,15.220000267028809
2019-07-09,15.260000228881836
2019-07-10,15.130000114440918
2019-07-11,15.079999923706055
2019-07-12,15.859999656677246
2019-07-15,15.140000343322754
2019-07-16,15.300000190734863
2019-07-17,15.029999732971191
2019-07-18,15.0
2019-07-19,15.109999656677246
2019-07-22,15.350000381469727
2019-07-23,15.210000038146973
2019-07-24,15.350000381469727
2019-07-25,15.350000381469727
2019-07-26,15.869999885559082
2019-07-29,15.989999771118164
2019-07-30,15.989999771118164
2019-07-31,15.890000343322754
2019-08-01,15.609999656677246
2019-08-02,15.600000381469727
2019-08-05,15.170000076293945
2019-08-06,15.149999618530273
2019-08-07,14.899999618530273
2019-08-08,14.850000381469727
2019-08-09,15.199999809265137
2019-08-12,15.039999961853027
2019-08-13,14.979999542236328
2019-08-14,14.710000038146973
2019-08-15,14.640000343322754
2019-08-16,14.899999618530273
2019-08-19,14.8100004196167
2019-08-20,14.760000228881836
2019-08-21,14.670000076293945
2019-08-22,15.0
2019-08-23,14.829999923706055
2019-08-26,14.800000190734863
2019-08-27,14.729999542236328
2019-08-28,14.6899995803833
2019-08-29,14.649999618530273
2019-08-30,14.770000457763672
2019-09-03,14.5
2019-09-04,14.640000343322754
2019-09-05,14.699999809265137
2019-09-06,14.670000076293945
2019-09-09,14.699999809265137
2019-09-10,14.670000076293945
2019-09-11,14.710000038146973
2019-09-12,16.059999465942383
2019-09-13,16.0
2019-09-16,15.960000038146973
2019-09-17,16.020000457763672
2019-09-18,15.800000190734863
2019-09-19,15.979999542236328
2019-09-20,15.699999809265137
2019-09-23,15.9399995803833
2019-09-24,15.479999542236328
2019-09-25,15.899999618530273
2019-09-26,15.0600004196167
2019-09-27,15.34000015258789
2019-09-30,15.109999656677246
2019-10-01,14.890000343322754
2019-10-02,15.020000457763672
2019-10-03,15.170000076293945
2019-10-04,15.170000076293945
2019-10-07,15.100000381469727
2019-10-08,15.100000381469727
2019-10-09,15.300000190734863
2019-10-10,15.569999694824219
2019-10-11,15.779999732971191
2019-10-14,16.0
2019-10-15,16.1299991607666
2019-10-16,16.0
2019-10-17,15.960000038146973
2019-10-18,15.899999618530273
2019-10-21,16.0
2019-10-22,15.800000190734863
2019-10-23,15.729999542236328
2019-10-24,15.399999618530273
2019-10-25,15.079999923706055
2019-10-28,15.1899995803833
2019-10-29,15.130000114440918
2019-10-30,15.25
2019-10-31,15.050000190734863
2019-11-01,15.069999694824219
2019-11-04,15.289999961853027
2019-11-05,15.489999771118164
2019-11-06,15.229999542236328
2019-11-07,15.899999618530273
2019-11-08,15.859999656677246
2019-11-11,16.280000686645508
2019-11-12,16.229999542236328
2019-11-13,16.200000762939453
2019-11-14,16.565000534057617
2019-11-15,16.600000381469727
2019-11-18,17.5
2019-11-19,17.299999237060547
2019-11-20,17.1299991607666
2019-11-21,16.899999618530273
2019-11-22,16.809999465942383
2019-11-25,17.010000228881836
2019-11-26,16.65999984741211
2019-11-27,16.889999389648438
2019-11-29,16.989999771118164
2019-12-02,16.700000762939453
2019-12-03,16.600000381469727
2019-12-04,16.600000381469727
2019-12-05,16.709999084472656
2019-12-06,16.90999984741211
2019-12-09,16.829999923706055
2019-12-10,17.06999969482422
2019-12-11,16.790000915527344
2019-12-12,16.8700008392334
2019-12-13,16.8700008392334
2019-12-16,16.700000762939453
2019-12-17,16.6200008392334
2019-12-18,16.610000610351562
2019-12-19,16.6200008392334
2019-12-20,16.700000762939453
2019-12-23,16.6299991607666
2019-12-24,16.8799991607666
2019-12-26,16.540000915527344
2019-12-27,16.700000762939453
2019-12-30,16.600000381469727
2019-12-31,16.469999313354492
2020-01-02,16.25
2020-01-03,16.209999084472656
2020-01-06,16.170000076293945
2020-01-07,16.110000610351562
2020-01-08,16.139999389648438
2020-01-09,16.299999237060547
2020-01-10,16.709999084472656
2020-01-13,17.299999237060547
2020-01-14,17.15999984741211
2020-01-15,17.200000762939453
2020-01-16,17.290000915527344
2020-01-17,17.329999923706055
2020-01-21,17.149999618530273
2020-01-22,17.299999237060547
2020-01-23,17.280000686645508
2020-01-24,17.399999618530273
2020-01-27,17.0
2020-01-28,17.68000030517578
2020-01-29,17.690000534057617
2020-01-30,18.100000381469727
2020-01-31,17.799999237060547
2020-02-03,17.809999465942383
2020-02-04,17.600000381469727
2020-02-05,18.030000686645508
2020-02-06,17.75
2020-02-07,17.5
2020-02-10,17.5
2020-02-11,17.190000534057617
2020-02-12,16.56999969482422
2020-02-13,16.389999389648438
2020-02-14,16.649999618530273
2020-02-18,16.829999923706055
2020-02-19,16.90999984741211
2020-02-20,17.190000534057617
2020-02-21,17.149999618530273
2020-02-24,16.790000915527344
2020-02-25,16.700000762939453
2020-02-26,16.670000076293945
2020-02-27,16.649999618530273
2020-02-28,16.389999389648438
2020-03-02,16.440000534057617
2020-03-03,16.0
2020-03-04,16.469999313354492
2020-03-05,16.020000457763672
2020-03-06,15.75
2020-03-09,15.539999961853027
2020-03-10,14.979999542236328
2020-03-11,14.619999885559082
2020-03-12,12.520000457763672
2020-03-13,13.899999618530273
2020-03-16,10.609999656677246
2020-03-17,12.5
2020-03-18,9.010000228881836
2020-03-19,9.779999732971191
2020-03-20,9.510000228881836
2020-03-23,9.140000343322754
2020-03-24,11.449999809265137
2020-03-25,13.979999542236328
2020-03-26,14.0
2020-03-27,12.520000457763672
2020-03-30,11.930000305175781
2020-03-31,10.510000228881836
2020-04-01,10.0
2020-04-02,10.0
2020-04-03,9.319999694824219
2020-04-06,11.020000457763672
2020-04-07,10.949999809265137
2020-04-08,12.34000015258789
2020-04-09,13.25
2020-04-13,13.470000267028809
2020-04-14,13.100000381469727
2020-04-15,11.100000381469727
2020-04-16,11.65999984741211
2020-04-17,13.989999771118164
2020-04-20,12.3100004196167
2020-04-21,12.100000381469727
2020-04-22,13.970000267028809
2020-04-23,13.1899995803833
2020-04-24,12.489999771118164
2020-04-27,13.430000305175781
2020-04-28,13.569999694824219
2020-04-29,15.550000190734863
2020-04-30,13.130000114440918
2020-05-01,12.079999923706055
2020-05-04,12.25
2020-05-05,12.25
2020-05-06,12.600000381469727
2020-05-07,12.600000381469727
2020-05-08,14.029999732971191
2020-05-11,13.34000015258789
2020-05-12,12.210000038146973
2020-05-13,11.5
2020-05-14,12.079999923706055
2020-05-15,12.489999771118164
2020-05-18,14.010000228881836
2020-05-19,12.210000038146973
2020-05-20,13.210000038146973
2020-05-21,12.880000114440918
2020-05-22,13.0600004196167
2020-05-26,13.869999885559082
2020-05-27,14.710000038146973
2020-05-28,13.3100004196167
2020-05-29,12.699999809265137
2020-06-01,12.489999771118164
2020-06-02,12.850000381469727
2020-06-03,13.449999809265137
2020-06-04,13.850000381469727
2020-06-05,14.100000381469727
2020-06-08,14.329999923706055
2020-06-09,14.800000190734863
2020-06-10,14.6899995803833
2020-06-11,13.390000343322754
2020-06-12,13.699999809265137
2020-06-15,13.880000114440918
2020-06-16,13.819999694824219
2020-06-17,15.09000015258789
2020-06-18,14.399999618530273
2020-06-19,15.430000305175781
2020-06-22,15.25
2020-06-23,15.100000381469727
2020-06-24,14.550000190734863
2020-06-25,14.800000190734863
2020-06-26,13.859999656677246
2020-06-29,14.319999694824219
2020-06-30,14.520000457763672
2020-07-01,14.489999771118164
2020-07-02,13.899999618530273
2020-07-06,13.510000228881836
2020-07-07,12.75
2020-07-08,13.0
2020-07-09,12.539999961853027
2020-07-10,13.100000381469727
2020-07-13,13.100000381469727
2020-07-14,13.300000190734863
2020-07-15,13.800000190734863
2020-07-16,13.890000343322754
2020-07-17,14.760000228881836
2020-07-20,14.880000114440918
2020-07-21,14.9399995803833
2020-07-22,13.899999618530273
2020-07-23,13.630000114440918
2020-07-24,13.649999618530273
2020-07-27,13.699999809265137
2020-07-28,13.270000457763672
2020-07-29,13.34000015258789
2020-07-30,13.399999618530273
2020-07-31,13.369999885559082
2020-08-03,13.970000267028809
2020-08-04,13.979999542236328
2020-08-05,13.989999771118164
2020-08-06,13.899999618530273
2020-08-07,13.890000343322754
2020-08-10,13.829999923706055
2020-08-11,14.029999732971191
2020-08-12,14.5
2020-08-13,14.350000381469727
2020-08-14,14.40999984741211
2020-08-17,14.220000267028809
2020-08-18,13.979999542236328
2020-08-19,13.920000076293945
2020-08-20,14.039999961853027
2020-08-21,13.119999885559082
2020-08-24,13.40999984741211
2020-08-25,13.819999694824219
2020-08-26,13.75
2020-08-27,13.8100004196167
2020-08-28,14.079999923706055
2020-08-31,13.75
2020-09-01,13.9399995803833
2020-09-02,13.920000076293945
2020-09-03,14.039999961853027
2020-09-04,14.079999923706055
2020-09-08,13.850000381469727
2020-09-09,14.270000457763672
2020-09-10,14.779999732971191
2020-09-11,14.609999656677246
2020-09-14,15.1899995803833
2020-09-15,15.350000381469727
2020-09-16,15.760000228881836
2020-09-17,15.970000267028809
2020-09-18,14.59000015258789
2020-09-21,13.3100004196167
2020-09-22,13.289999961853027
2020-09-23,12.260000228881836
2020-09-24,12.270000457763672
2020-09-25,12.350000381469727
2020-09-28,12.579999923706055
2020-09-29,12.600000381469727
2020-09-30,12.25
2020-10-01,12.399999618530273
2020-10-02,12.630000114440918
2020-10-05,13.220000267028809
2020-10-06,13.180000305175781
2020-10-07,13.670000076293945
2020-10-08,13.819999694824219
2020-10-09,13.859999656677246
2020-10-12,13.989999771118164
2020-10-13,13.329999923706055
2020-10-14,13.109999656677246
2020-10-15,13.430000305175781
2020-10-16,13.600000381469727
2020-10-19,13.670000076293945
2020-10-20,13.970000267028809
2020-10-21,14.029999732971191
2020-10-22,15.319999694824219
2020-10-23,15.430000305175781
2020-10-26,14.850000381469727
2020-10-27,14.699999809265137
2020-10-28,14.789999961853027
2020-10-29,14.949999809265137
2020-10-30,14.859999656677246
2020-11-02,15.989999771118164
2020-11-03,17.18000030517578
2020-11-04,17.299999237060547
2020-11-05,17.850000381469727
2020-11-06,17.770000457763672
2020-11-09,18.280000686645508
2020-11-10,18.3799991607666
2020-11-11,17.979999542236328
2020-11-12,18.100000381469727
2020-11-13,18.139999389648438
2020-11-16,18.850000381469727
2020-11-17,18.889999389648438
2020-11-18,18.979999542236328
2020-11-19,19.520000457763672
2020-11-20,19.709999084472656
2020-11-23,19.790000915527344
2020-11-24,19.899999618530273
2020-11-25,19.860000610351562
2020-11-27,19.75
2020-11-30,19.719999313354492
2020-12-01,19.649999618530273
2020-12-02,19.735000610351562
2020-12-03,19.31999969482422
2020-12-04,19.729999542236328
2020-12-07,19.889999389648438
2020-12-08,20.760000228881836
2020-12-09,21.360000610351562
2020-12-10,21.6200008392334
2020-12-11,22.190000534057617
2020-12-14,22.010000228881836
2020-12-15,22.299999237060547
2020-12-16,22.0
2020-12-17,21.170000076293945
2020-12-18,21.479999542236328
2020-12-21,20.600000381469727
2020-12-22,21.170000076293945
2020-12-23,21.700000762939453
2020-12-24,21.350000381469727
2020-12-28,21.610000610351562
2020-12-29,21.309999465942383
2020-12-30,20.950000762939453
2020-12-31,21.0
2021-01-04,20.030000686645508
2021-01-05,20.110000610351562
2021-01-06,21.81999969482422
2021-01-07,22.100000381469727
2021-01-08,21.959999084472656
2021-01-11,21.760000228881836
2021-01-12,21.809999465942383
2021-01-13,20.719999313354492
2021-01-14,21.690000534057617
2021-01-15,21.479999542236328
2021-01-19,21.600000381469727
2021-01-20,21.049999237060547
2021-01-21,21.329999923706055
2021-01-22,21.530000686645508
2021-01-25,20.90999984741211
2021-01-26,21.239999771118164
2021-01-27,20.239999771118164
2021-01-28,20.8700008392334
2021-01-29,19.799999237060547
2021-02-01,20.459999084472656
2021-02-02,21.1200008392334
2021-02-03,21.479999542236328
2021-02-04,22.270000457763672
2021-02-05,22.010000228881836
2021-02-08,22.09000015258789
2021-02-09,21.81999969482422
2021-02-10,22.25
2021-02-11,22.5
2021-02-12,23.06999969482422
2021-02-16,23.5
2021-02-17,23.510000228881836
2021-02-18,23.600000381469727
2021-02-19,24.5
2021-02-22,24.5
2021-02-23,25.0
2021-02-24,26.5
2021-02-25,26.5
2021-02-26,28.0
2021-03-01,30.280000686645508
2021-03-02,29.309999465942383
2021-03-03,30.979999542236328
2021-03-04,30.56999969482422
2021-03-05,30.0
2021-03-08,30.0
2021-03-09,30.75
2021-03-10,30.670000076293945
2021-03-11,30.770000457763672
2021-03-12,31.489999771118164
2021-03-15,30.420000076293945
2021-03-16,29.0
2021-03-17,27.040000915527344
2021-03-18,27.06999969482422
2021-03-19,29.3799991607666
2021-03-22,27.799999237060547
2021-03-23,26.549999237060547
2021-03-24,26.260000228881836
2021-03-25,26.700000762939453
2021-03-26,26.850000381469727
2021-03-29,26.100000381469727
2021-03-30,26.610000610351562
2021-03-31,26.219999313354492
2021-04-01,26.65999984741211
2021-04-05,26.90999984741211
2021-04-06,26.399999618530273
2021-04-07,26.389999389648438
2021-04-08,26.600000381469727
2021-04-09,27.290000915527344
2021-04-12,27.530000686645508
2021-04-13,27.299999237060547
2021-04-14,27.520000457763672
2021-04-15,26.43000030517578
2021-04-16,26.18000030517578
2021-04-19,26.229999542236328
2021-04-20,25.6200008392334
2021-04-21,26.09000015258789
2021-04-22,26.229999542236328
2021-04-23,28.0
2021-04-26,27.760000228881836
2021-04-27,28.25
2021-04-28,29.329999923706055
2021-04-29,29.540000915527344
2021-04-30,29.770000457763672
2021-05-03,30.239999771118164
2021-05-04,29.0
2021-05-05,29.489999771118164
2021-05-06,29.209999084472656
2021-05-07,29.549999237060547
2021-05-10,31.969999313354492
2021-05-11,31.209999084472656
2021-05-12,29.56999969482422
2021-05-13,30.219999313354492
2021-05-14,30.899999618530273
2021-05-17,31.09000015258789
2021-05-18,30.520000457763672
2021-05-19,30.399999618530273
2021-05-20,31.049999237060547
2021-05-21,31.170000076293945
2021-05-24,30.670000076293945
2021-05-25,30.170000076293945
2021-05-26,30.81999969482422
2021-05-27,31.049999237060547
2021-05-28,31.100000381469727
2021-06-01,31.149999618530273
2021-06-02,31.010000228881836
2021-06-03,31.049999237060547
2021-06-04,30.700000762939453
2021-06-07,31.049999237060547
2021-06-08,30.799999237060547
2021-06-09,30.389999389648438
2021-06-10,30.25
2021-06-11,29.950000762939453
2021-06-14,28.809999465942383
2021-06-15,29.639999389648438
2021-06-16,29.950000762939453
2021-06-17,30.09000015258789
2021-06-18,29.459999084472656
2021-06-21,30.489999771118164
2021-06-22,31.040000915527344
2021-06-23,30.709999084472656
2021-06-24,31.170000076293945
2021-06-25,29.6299991607666
2021-06-28,29.34000015258789
2021-06-29,28.209999084472656
2021-06-30,28.559999465942383
2021-07-01,28.899999618530273
2021-07-02,28.899999618530273
2021-07-06,28.0
2021-07-07,28.729999542236328
2021-07-08,28.5
2021-07-09,28.84000015258789
2021-07-12,29.549999237060547
2021-07-13,30.06999969482422
2021-07-14,29.100000381469727
2021-07-15,30.3799991607666
2021-07-16,29.030000686645508
2021-07-19,27.5
2021-07-20,28.299999237060547
2021-07-21,29.40999984741211
2021-07-22,28.450000762939453
2021-07-23,28.65999984741211
2021-07-26,28.799999237060547
2021-07-27,29.40999984741211
2021-07-28,29.700000762939453
2021-07-29,29.450000762939453
2021-07-30,29.219999313354492
2021-08-02,28.8799991607666
2021-08-03,28.799999237060547
2021-08-04,28.75
2021-08-05,30.790000915527344
2021-08-06,30.940000534057617
2021-08-09,31.170000076293945
2021-08-10,31.329999923706055
2021-08-11,30.729999542236328
2021-08-12,30.209999084472656
2021-08-13,29.459999084472656
2021-08-16,29.75
2021-08-17,29.8700008392334
2021-08-18,29.350000381469727
2021-08-19,29.489999771118164
2021-08-20,29.600000381469727
2021-08-23,30.56999969482422
2021-08-24,31.040000915527344
2021-08-25,30.68000030517578
2021-08-26,29.8799991607666
2021-08-27,30.440000534057617
2021-08-30,29.329999923706055
2021-08-31,29.3700008392334
2021-09-01,30.139999389648438
2021-09-02,30.540000915527344
2021-09-03,29.770000457763672
2021-09-07,29.350000381469727
2021-09-08,28.510000228881836
2021-09-09,29.0
2021-09-10,29.5
2021-09-13,29.549999237060547
2021-09-14,29.510000228881836
2021-09-15,29.559999465942383
2021-09-16,29.600000381469727
2021-09-17,31.399999618530273
2021-09-20,30.020000457763672
2021-09-21,30.25
2021-09-22,30.450000762939453
2021-09-23,30.729999542236328
2021-09-24,31.6299991607666
2021-09-27,31.790000915527344
2021-09-28,31.780000686645508
2021-09-29,33.029998779296875
2021-09-30,31.860000610351562
2021-10-01,31.459999084472656
2021-10-04,31.0
2021-10-05,31.989999771118164
2021-10-06,32.70000076293945
2021-10-07,33.41999816894531
2021-10-08,33.369998931884766
2021-10-11,33.29999923706055
2021-10-12,33.599998474121094
2021-10-13,32.630001068115234
2021-10-14,33.04999923706055
2021-10-15,33.72999954223633
2021-10-18,33.5
2021-10-19,33.529998779296875
2021-10-20,34.45000076293945
2021-10-21,34.47999954223633
2021-10-22,34.47999954223633
2021-10-25,34.91999816894531
2021-10-26,34.97999954223633
2021-10-27,35.65999984741211
2021-10-28,36.279998779296875
2021-10-29,38.04999923706055
2021-11-01,38.939998626708984
2021-11-02,38.93000030517578
2021-11-03,39.540000915527344
2021-11-04,38.88999938964844
2021-11-05,40.099998474121094
2021-11-08,42.31999969482422
2021-11-09,42.86000061035156
2021-11-10,43.61000061035156
2021-11-11,44.0
2021-11-12,43.970001220703125
2021-11-15,44.02000045776367
2021-11-16,44.47999954223633
2021-11-17,44.68000030517578
2021-11-18,45.65999984741211
2021-11-19,46.5099983215332
2021-11-22,47.5099983215332
2021-11-23,47.25
2021-11-24,47.61000061035156
2021-11-26,44.43000030517578
2021-11-29,45.150001525878906
2021-11-30,43.72999954223633
2021-12-01,42.75
2021-12-02,44.810001373291016
2021-12-03,42.70000076293945
2021-12-06,44.310001373291016
2021-12-07,44.56999969482422
2021-12-08,45.06999969482422
2021-12-09,44.290000915527344
2021-12-10,43.65999984741211
2021-12-13,42.630001068115234
2021-12-14,41.099998474121094
2021-12-15,42.810001373291016
2021-12-16,42.91999816894531
2021-12-17,47.97999954223633
2021-12-20,47.880001068115234
2021-12-21,50.869998931884766
2021-12-22,52.029998779296875
2021-12-23,52.029998779296875
2021-12-27,51.79999923706055
2021-12-28,50.93000030517578
2021-12-29,50.25
2021-12-30,49.779998779296875
2021-12-31,50.619998931884766
2022-01-03,49.810001373291016
2022-01-04,50.31999969482422
2022-01-05,51.400001525878906
2022-01-06,53.0
2022-01-07,53.22999954223633
2022-01-10,53.119998931884766
2022-01-11,52.880001068115234
2022-01-12,51.779998779296875
2022-01-13,51.869998931884766
2022-01-14,52.08000183105469
2022-01-18,51.0099983215332
2022-01-19,49.79999923706055
2022-01-20,48.880001068115234
2022-01-21,48.56999969482422
2022-01-24,50.150001525878906
2022-01-25,49.20000076293945
2022-01-26,48.869998931884766
2022-01-27,48.099998474121094
2022-01-28,46.959999084472656
2022-01-31,48.41999816894531
2022-02-01,49.75
2022-02-02,48.88999938964844
2022-02-03,48.83000183105469
2022-02-04,49.22999954223633
2022-02-07,49.5
2022-02-08,49.83000183105469
2022-02-09,49.279998779296875
2022-02-10,49.11000061035156
2022-02-11,49.0099983215332
2022-02-14,49.08000183105469
2022-02-15,49.61000061035156
2022-02-16,49.709999084472656
2022-02-17,46.83000183105469
2022-02-18,47.22999954223633
2022-02-22,46.95000076293945
2022-02-23,45.2599983215332
2022-02-24,44.970001220703125
2022-02-25,47.43000030517578
2022-02-28,47.599998474121094
2022-03-01,45.560001373291016
2022-03-02,47.93000030517578
2022-03-03,47.29999923706055
2022-03-04,46.349998474121094
2022-03-07,46.0
2022-03-08,45.95000076293945
2022-03-09,47.560001373291016
2022-03-10,47.9900016784668
2022-03-11,48.54999923706055
2022-03-14,47.470001220703125
2022-03-15,47.90999984741211
2022-03-16,48.61000061035156
2022-03-17,48.439998626708984
2022-03-18,47.54999923706055
2022-03-21,47.290000915527344
2022-03-22,48.40999984741211
2022-03-23,47.0099983215332
2022-03-24,47.66999816894531
2022-03-25,48.02000045776367
2022-03-28,47.060001373291016
2022-03-29,47.70000076293945
2022-03-30,46.290000915527344
2022-03-31,45.75
2022-04-01,46.119998931884766
2022-04-04,46.349998474121094
2022-04-05,44.900001525878906
2022-04-06,44.58000183105469
2022-04-07,43.45000076293945
2022-04-08,43.25
2022-04-11,43.15999984741211
2022-04-12,43.08000183105469
2022-04-13,44.130001068115234
2022-04-14,43.54999923706055
2022-04-18,43.33000183105469
2022-04-19,45.20000076293945
2022-04-20,45.29999923706055
2022-04-21,44.13999938964844
2022-04-22,43.279998779296875
2022-04-25,43.2400016784668
2022-04-26,41.18000030517578
2022-04-27,41.470001220703125
2022-04-28,41.619998931884766
2022-04-29,41.040000915527344
2022-05-02,41.15999984741211
2022-05-03,41.63999938964844
2022-05-04,42.16999816894531
2022-05-05,40.45000076293945
2022-05-06,40.20000076293945
2022-05-09,39.7400016784668
