Date,MHO
2010-01-04,10.770000457763672
2010-01-05,10.9399995803833
2010-01-06,10.899999618530273
2010-01-07,12.050000190734863
2010-01-08,12.039999961853027
2010-01-11,12.270000457763672
2010-01-12,11.699999809265137
2010-01-13,12.149999618530273
2010-01-14,12.09000015258789
2010-01-15,11.789999961853027
2010-01-19,11.960000038146973
2010-01-20,11.579999923706055
2010-01-21,10.850000381469727
2010-01-22,10.460000038146973
2010-01-25,10.229999542236328
2010-01-26,9.979999542236328
2010-01-27,10.300000190734863
2010-01-28,10.300000190734863
2010-01-29,10.319999694824219
2010-02-01,10.210000038146973
2010-02-02,12.0600004196167
2010-02-03,12.850000381469727
2010-02-04,12.8100004196167
2010-02-05,12.520000457763672
2010-02-08,12.9399995803833
2010-02-09,13.119999885559082
2010-02-10,13.109999656677246
2010-02-11,13.3100004196167
2010-02-12,13.390000343322754
2010-02-16,13.699999809265137
2010-02-17,13.680000305175781
2010-02-18,13.649999618530273
2010-02-19,13.699999809265137
2010-02-22,13.630000114440918
2010-02-23,13.399999618530273
2010-02-24,13.229999542236328
2010-02-25,13.260000228881836
2010-02-26,12.850000381469727
2010-03-01,13.199999809265137
2010-03-02,13.199999809265137
2010-03-03,13.489999771118164
2010-03-04,13.470000267028809
2010-03-05,13.699999809265137
2010-03-08,13.880000114440918
2010-03-09,14.3100004196167
2010-03-10,14.760000228881836
2010-03-11,14.739999771118164
2010-03-12,14.600000381469727
2010-03-15,14.649999618530273
2010-03-16,15.170000076293945
2010-03-17,15.109999656677246
2010-03-18,14.859999656677246
2010-03-19,14.5600004196167
2010-03-22,14.8100004196167
2010-03-23,15.029999732971191
2010-03-24,14.920000076293945
2010-03-25,14.989999771118164
2010-03-26,15.0600004196167
2010-03-29,14.930000305175781
2010-03-30,14.779999732971191
2010-03-31,14.649999618530273
2010-04-01,14.649999618530273
2010-04-05,15.010000228881836
2010-04-06,14.90999984741211
2010-04-07,14.65999984741211
2010-04-08,14.770000457763672
2010-04-09,14.880000114440918
2010-04-12,14.800000190734863
2010-04-13,14.569999694824219
2010-04-14,15.960000038146973
2010-04-15,15.979999542236328
2010-04-16,15.550000190734863
2010-04-19,15.40999984741211
2010-04-20,16.170000076293945
2010-04-21,16.549999237060547
2010-04-22,17.290000915527344
2010-04-23,17.5
2010-04-26,17.639999389648438
2010-04-27,16.809999465942383
2010-04-28,15.25
2010-04-29,15.869999885559082
2010-04-30,15.600000381469727
2010-05-03,16.950000762939453
2010-05-04,15.739999771118164
2010-05-05,14.5600004196167
2010-05-06,13.59000015258789
2010-05-07,11.800000190734863
2010-05-10,14.399999618530273
2010-05-11,13.949999809265137
2010-05-12,14.550000190734863
2010-05-13,13.449999809265137
2010-05-14,13.050000190734863
2010-05-17,13.109999656677246
2010-05-18,12.4399995803833
2010-05-19,12.170000076293945
2010-05-20,11.239999771118164
2010-05-21,11.630000114440918
2010-05-24,11.420000076293945
2010-05-25,11.710000038146973
2010-05-26,11.720000267028809
2010-05-27,12.449999809265137
2010-05-28,11.84000015258789
2010-06-01,11.010000228881836
2010-06-02,11.40999984741211
2010-06-03,11.399999618530273
2010-06-04,10.760000228881836
2010-06-07,10.220000267028809
2010-06-08,10.199999809265137
2010-06-09,10.020000457763672
2010-06-10,10.920000076293945
2010-06-11,10.869999885559082
2010-06-14,10.739999771118164
2010-06-15,11.539999961853027
2010-06-16,11.510000228881836
2010-06-17,11.109999656677246
2010-06-18,11.5
2010-06-21,10.6899995803833
2010-06-22,10.460000038146973
2010-06-23,10.579999923706055
2010-06-24,10.770000457763672
2010-06-25,10.59000015258789
2010-06-28,10.680000305175781
2010-06-29,10.079999923706055
2010-06-30,9.640000343322754
2010-07-01,9.40999984741211
2010-07-02,9.050000190734863
2010-07-06,9.039999961853027
2010-07-07,9.109999656677246
2010-07-08,9.260000228881836
2010-07-09,9.640000343322754
2010-07-12,9.859999656677246
2010-07-13,10.40999984741211
2010-07-14,10.289999961853027
2010-07-15,10.229999542236328
2010-07-16,9.670000076293945
2010-07-19,9.229999542236328
2010-07-20,9.640000343322754
2010-07-21,9.399999618530273
2010-07-22,9.609999656677246
2010-07-23,10.09000015258789
2010-07-26,10.670000076293945
2010-07-27,10.529999732971191
2010-07-28,10.100000381469727
2010-07-29,10.199999809265137
2010-07-30,10.550000190734863
2010-08-02,10.800000190734863
2010-08-03,10.25
2010-08-04,10.449999809265137
2010-08-05,10.170000076293945
2010-08-06,10.300000190734863
2010-08-09,10.609999656677246
2010-08-10,10.319999694824219
2010-08-11,9.989999771118164
2010-08-12,10.010000228881836
2010-08-13,9.949999809265137
2010-08-16,9.890000343322754
2010-08-17,10.020000457763672
2010-08-18,10.180000305175781
2010-08-19,9.890000343322754
2010-08-20,9.6899995803833
2010-08-23,9.5
2010-08-24,9.380000114440918
2010-08-25,9.739999771118164
2010-08-26,9.520000457763672
2010-08-27,9.84000015258789
2010-08-30,9.489999771118164
2010-08-31,9.430000305175781
2010-09-01,9.9399995803833
2010-09-02,10.380000114440918
2010-09-03,10.760000228881836
2010-09-07,10.699999809265137
2010-09-08,10.789999961853027
2010-09-09,11.020000457763672
2010-09-10,11.109999656677246
2010-09-13,11.430000305175781
2010-09-14,11.350000381469727
2010-09-15,11.050000190734863
2010-09-16,10.329999923706055
2010-09-17,10.25
2010-09-20,11.210000038146973
2010-09-21,11.0
2010-09-22,10.779999732971191
2010-09-23,10.149999618530273
2010-09-24,10.960000038146973
2010-09-27,10.729999542236328
2010-09-28,10.619999885559082
2010-09-29,10.390000343322754
2010-09-30,10.369999885559082
2010-10-01,10.4399995803833
2010-10-04,10.220000267028809
2010-10-05,10.34000015258789
2010-10-06,10.40999984741211
2010-10-07,10.380000114440918
2010-10-08,10.75
2010-10-11,10.6899995803833
2010-10-12,10.569999694824219
2010-10-13,10.729999542236328
2010-10-14,10.680000305175781
2010-10-15,10.420000076293945
2010-10-18,10.649999618530273
2010-10-19,10.5600004196167
2010-10-20,10.569999694824219
2010-10-21,10.600000381469727
2010-10-22,10.65999984741211
2010-10-25,11.0600004196167
2010-10-26,10.619999885559082
2010-10-27,10.640000343322754
2010-10-28,10.640000343322754
2010-10-29,10.579999923706055
2010-11-01,10.680000305175781
2010-11-02,11.020000457763672
2010-11-03,10.869999885559082
2010-11-04,11.710000038146973
2010-11-05,11.949999809265137
2010-11-08,12.020000457763672
