Date,SLDP
2021-05-18,10.0
2021-05-19,10.0
2021-05-20,9.73900032043457
2021-05-21,9.73900032043457
2021-05-24,9.73900032043457
2021-05-25,9.75
2021-05-26,9.789999961853027
2021-05-27,9.789999961853027
2021-05-28,9.699999809265137
2021-06-01,9.699999809265137
2021-06-02,9.680000305175781
2021-06-03,9.680000305175781
2021-06-04,9.720000267028809
2021-06-07,9.989999771118164
2021-06-08,10.649999618530273
2021-06-09,10.789999961853027
2021-06-10,10.989999771118164
2021-06-11,12.4399995803833
2021-06-14,12.09000015258789
2021-06-15,10.449999809265137
2021-06-16,10.59000015258789
2021-06-17,10.670000076293945
2021-06-18,10.600000381469727
2021-06-21,10.430000305175781
2021-06-22,10.579999923706055
2021-06-23,10.529999732971191
2021-06-24,10.380000114440918
2021-06-25,10.5
2021-06-28,10.550000190734863
2021-06-29,10.470000267028809
2021-06-30,10.369999885559082
2021-07-01,10.3100004196167
2021-07-02,10.270000457763672
2021-07-06,10.220000267028809
2021-07-07,10.180000305175781
2021-07-08,10.149999618530273
2021-07-09,10.119999885559082
2021-07-12,10.069999694824219
2021-07-13,9.989999771118164
2021-07-14,9.970000267028809
2021-07-15,10.020000457763672
2021-07-16,9.970000267028809
2021-07-19,9.899999618530273
2021-07-20,9.975000381469727
2021-07-21,10.09000015258789
2021-07-22,10.0
2021-07-23,9.979999542236328
2021-07-26,9.975000381469727
2021-07-27,9.960000038146973
2021-07-28,9.949999809265137
2021-07-29,9.949999809265137
2021-07-30,9.920000076293945
2021-08-02,9.869999885559082
2021-08-03,9.869999885559082
2021-08-04,9.869999885559082
2021-08-05,9.859999656677246
2021-08-06,9.890000343322754
2021-08-09,9.880000114440918
2021-08-10,9.930000305175781
2021-08-11,9.90999984741211
2021-08-12,9.890000343322754
2021-08-13,9.869999885559082
2021-08-16,9.869999885559082
2021-08-17,9.84000015258789
2021-08-18,9.819999694824219
2021-08-19,9.829999923706055
2021-08-20,9.829999923706055
2021-08-23,9.84000015258789
2021-08-24,9.859999656677246
2021-08-25,9.84000015258789
2021-08-26,9.880000114440918
2021-08-27,9.899999618530273
2021-08-30,9.920000076293945
2021-08-31,9.920000076293945
2021-09-01,9.880000114440918
2021-09-02,9.899999618530273
2021-09-03,9.920000076293945
2021-09-07,9.970000267028809
2021-09-08,9.989999771118164
2021-09-09,10.010000228881836
2021-09-10,9.989999771118164
2021-09-13,9.979999542236328
2021-09-14,9.960000038146973
2021-09-15,9.960000038146973
2021-09-16,9.989999771118164
2021-09-17,10.0
2021-09-20,9.949999809265137
2021-09-21,10.010000228881836
2021-09-22,9.989999771118164
2021-09-23,10.0600004196167
2021-09-24,10.140000343322754
2021-09-27,10.109999656677246
2021-09-28,10.039999961853027
2021-09-29,10.0
2021-09-30,10.050000190734863
2021-10-01,10.109999656677246
2021-10-04,10.239999771118164
2021-10-05,10.210000038146973
2021-10-06,10.229999542236328
2021-10-07,10.210000038146973
2021-10-08,10.020000457763672
2021-10-11,10.039999961853027
2021-10-12,9.989999771118164
2021-10-13,10.069999694824219
2021-10-14,10.09000015258789
2021-10-15,10.069999694824219
2021-10-18,10.079999923706055
2021-10-19,10.09000015258789
2021-10-20,10.050000190734863
2021-10-21,10.1899995803833
2021-10-22,10.25
2021-10-25,10.430000305175781
2021-10-26,10.729999542236328
2021-10-27,10.600000381469727
2021-10-28,10.979999542236328
2021-10-29,12.210000038146973
2021-11-01,12.899999618530273
2021-11-02,12.710000038146973
2021-11-03,12.949999809265137
2021-11-04,12.3100004196167
2021-11-05,11.380000114440918
2021-11-08,12.25
2021-11-09,11.90999984741211
2021-11-10,11.020000457763672
2021-11-11,11.300000190734863
2021-11-12,11.979999542236328
2021-11-15,14.170000076293945
2021-11-16,13.399999618530273
2021-11-17,13.09000015258789
2021-11-18,12.720000267028809
2021-11-19,13.4399995803833
2021-11-22,13.479999542236328
2021-11-23,12.699999809265137
2021-11-24,12.640000343322754
2021-11-26,12.1899995803833
2021-11-29,12.520000457763672
2021-11-30,11.890000343322754
2021-12-01,11.600000381469727
2021-12-02,11.25
2021-12-03,10.90999984741211
2021-12-06,11.25
2021-12-07,12.0
2021-12-08,13.010000228881836
2021-12-09,13.399999618530273
2021-12-10,11.520000457763672
2021-12-13,9.579999923706055
2021-12-14,10.020000457763672
2021-12-15,9.680000305175781
2021-12-16,9.710000038146973
2021-12-17,9.15999984741211
2021-12-20,8.800000190734863
2021-12-21,9.010000228881836
2021-12-22,10.170000076293945
2021-12-23,10.65999984741211
2021-12-27,10.170000076293945
2021-12-28,9.34000015258789
2021-12-29,8.9399995803833
2021-12-30,9.039999961853027
2021-12-31,8.739999771118164
2022-01-03,8.960000038146973
2022-01-04,9.15999984741211
2022-01-05,8.260000228881836
2022-01-06,8.3100004196167
2022-01-07,7.710000038146973
2022-01-10,7.420000076293945
2022-01-11,8.609999656677246
2022-01-12,7.96999979019165
2022-01-13,7.599999904632568
2022-01-14,8.300000190734863
2022-01-18,8.470000267028809
2022-01-19,7.739999771118164
2022-01-20,7.769999980926514
2022-01-21,7.619999885559082
2022-01-24,6.980000019073486
2022-01-25,7.260000228881836
2022-01-26,6.789999961853027
2022-01-27,6.21999979019165
2022-01-28,5.980000019073486
2022-01-31,6.670000076293945
2022-02-01,6.869999885559082
2022-02-02,6.300000190734863
2022-02-03,6.0
2022-02-04,6.53000020980835
2022-02-07,6.380000114440918
2022-02-08,7.019999980926514
2022-02-09,7.909999847412109
2022-02-10,7.869999885559082
2022-02-11,7.409999847412109
2022-02-14,7.570000171661377
2022-02-15,8.199999809265137
2022-02-16,8.479999542236328
2022-02-17,7.920000076293945
2022-02-18,7.420000076293945
2022-02-22,6.960000038146973
2022-02-23,6.909999847412109
2022-02-24,7.289999961853027
2022-02-25,7.639999866485596
2022-02-28,7.949999809265137
2022-03-01,7.409999847412109
2022-03-02,7.309999942779541
2022-03-03,7.159999847412109
2022-03-04,6.760000228881836
2022-03-07,7.130000114440918
2022-03-08,7.980000019073486
2022-03-09,8.0
2022-03-10,8.0
2022-03-11,7.710000038146973
2022-03-14,7.510000228881836
2022-03-15,7.989999771118164
2022-03-16,8.390000343322754
2022-03-17,8.550000190734863
2022-03-18,8.630000114440918
2022-03-21,8.800000190734863
2022-03-22,8.34000015258789
2022-03-23,9.079999923706055
2022-03-24,9.40999984741211
2022-03-25,9.170000076293945
2022-03-28,8.880000114440918
2022-03-29,9.109999656677246
2022-03-30,8.779999732971191
2022-03-31,8.670000076293945
2022-04-01,8.84000015258789
2022-04-04,9.859999656677246
2022-04-05,9.75
2022-04-06,9.4399995803833
2022-04-07,9.020000457763672
2022-04-08,8.960000038146973
2022-04-11,8.800000190734863
2022-04-12,8.75
2022-04-13,9.199999809265137
2022-04-14,8.890000343322754
2022-04-18,8.069999694824219
2022-04-19,8.25
2022-04-20,8.359999656677246
2022-04-21,8.0600004196167
2022-04-22,7.929999828338623
2022-04-25,8.319999694824219
2022-04-26,7.909999847412109
2022-04-27,8.170000076293945
2022-04-28,8.390000343322754
2022-04-29,8.119999885559082
2022-05-02,8.149999618530273
2022-05-03,8.260000228881836
2022-05-04,8.270000457763672
2022-05-05,7.840000152587891
2022-05-06,7.460000038146973
2022-05-09,6.739999771118164
2022-05-10,6.230000019073486
2022-05-11,6.590000152587891
2022-05-12,7.260000228881836
2022-05-13,7.800000190734863
2022-05-16,7.690000057220459
2022-05-17,8.420000076293945
2022-05-18,8.670000076293945
2022-05-19,8.960000038146973
2022-05-20,8.550000190734863
2022-05-23,8.75
2022-05-24,8.600000381469727
2022-05-25,8.600000381469727
2022-05-26,8.760000228881836
2022-05-27,8.989999771118164
2022-05-31,9.029999732971191
2022-06-01,8.479999542236328
2022-06-02,8.920000076293945
2022-06-03,7.659999847412109
2022-06-06,7.519999980926514
2022-06-07,7.510000228881836
2022-06-08,7.460000038146973
2022-06-09,7.050000190734863
2022-06-10,6.900000095367432
2022-06-13,6.389999866485596
2022-06-14,6.309999942779541
2022-06-15,6.389999866485596
2022-06-16,6.070000171661377
2022-06-17,6.25
2022-06-21,6.449999809265137
2022-06-22,6.409999847412109
2022-06-23,6.579999923706055
2022-06-24,6.269999980926514
2022-06-27,6.159999847412109
2022-06-28,5.75
2022-06-29,5.480000019073486
2022-06-30,5.380000114440918
2022-07-01,5.510000228881836
2022-07-05,5.639999866485596
2022-07-06,5.579999923706055
2022-07-07,5.989999771118164
2022-07-08,6.110000133514404
2022-07-11,5.900000095367432
2022-07-12,6.019999980926514
2022-07-13,6.010000228881836
2022-07-14,6.0
2022-07-15,6.059999942779541
2022-07-18,6.03000020980835
2022-07-19,6.25
2022-07-20,6.389999866485596
2022-07-21,6.300000190734863
2022-07-22,5.860000133514404
2022-07-25,5.949999809265137
2022-07-26,5.900000095367432
2022-07-27,6.079999923706055
2022-07-28,6.320000171661377
2022-07-29,6.340000152587891
2022-08-01,6.21999979019165
2022-08-02,6.480000019073486
2022-08-03,6.639999866485596
2022-08-04,6.71999979019165
2022-08-05,6.599999904632568
2022-08-08,6.75
2022-08-09,6.699999809265137
2022-08-10,7.510000228881836
2022-08-11,7.340000152587891
2022-08-12,7.329999923706055
2022-08-15,6.909999847412109
2022-08-16,7.190000057220459
2022-08-17,7.079999923706055
2022-08-18,7.320000171661377
2022-08-19,6.829999923706055
2022-08-22,6.78000020980835
2022-08-23,6.409999847412109
2022-08-24,7.059999942779541
2022-08-25,7.0
2022-08-26,6.800000190734863
2022-08-29,6.78000020980835
2022-08-30,6.610000133514404
2022-08-31,6.579999923706055
2022-09-01,6.46999979019165
2022-09-02,6.320000171661377
2022-09-06,6.329999923706055
2022-09-07,6.380000114440918
2022-09-08,6.260000228881836
2022-09-09,6.619999885559082
2022-09-12,6.539999961853027
2022-09-13,6.380000114440918
2022-09-14,6.539999961853027
2022-09-15,6.260000228881836
2022-09-16,6.119999885559082
2022-09-19,6.230000019073486
2022-09-20,6.039999961853027
2022-09-21,5.760000228881836
2022-09-22,5.539999961853027
2022-09-23,5.5
2022-09-26,5.429999828338623
2022-09-27,5.5
2022-09-28,5.659999847412109
2022-09-29,5.289999961853027
2022-09-30,5.260000228881836
2022-10-03,5.389999866485596
2022-10-04,5.550000190734863
2022-10-05,5.489999771118164
2022-10-06,5.460000038146973
2022-10-07,5.130000114440918
2022-10-10,5.010000228881836
2022-10-11,4.849999904632568
2022-10-12,4.820000171661377
2022-10-13,4.929999828338623
2022-10-14,4.679999828338623
2022-10-17,4.900000095367432
2022-10-18,4.929999828338623
2022-10-19,5.010000228881836
2022-10-20,4.989999771118164
2022-10-21,5.110000133514404
2022-10-24,5.110000133514404
2022-10-25,5.619999885559082
2022-10-26,5.630000114440918
2022-10-27,5.53000020980835
2022-10-28,5.550000190734863
2022-10-31,5.610000133514404
2022-11-01,5.679999828338623
2022-11-02,5.559999942779541
2022-11-03,5.829999923706055
2022-11-04,5.889999866485596
2022-11-07,5.599999904632568
2022-11-08,5.269999980926514
2022-11-09,5.110000133514404
2022-11-10,5.460000038146973
2022-11-11,5.630000114440918
2022-11-14,5.429999828338623
2022-11-15,5.389999866485596
2022-11-16,4.920000076293945
2022-11-17,4.710000038146973
2022-11-18,4.630000114440918
2022-11-21,4.659999847412109
2022-11-22,4.510000228881836
2022-11-23,4.559999942779541
2022-11-25,4.550000190734863
2022-11-28,4.389999866485596
2022-11-29,4.289999961853027
2022-11-30,3.6700000762939453
2022-12-01,3.430000066757202
2022-12-02,3.25
2022-12-05,3.0199999809265137
2022-12-06,2.799999952316284
2022-12-07,2.690000057220459
2022-12-08,2.619999885559082
2022-12-09,2.799999952316284
2022-12-12,2.640000104904175
2022-12-13,2.549999952316284
2022-12-14,2.4200000762939453
2022-12-15,2.4200000762939453
2022-12-16,2.369999885559082
2022-12-19,2.2100000381469727
2022-12-20,2.240000009536743
2022-12-21,2.4200000762939453
2022-12-22,2.490000009536743
2022-12-23,2.5
2022-12-27,2.25
2022-12-28,2.2699999809265137
2022-12-29,2.3399999141693115
2022-12-30,2.5399999618530273
2023-01-03,2.369999885559082
2023-01-04,2.240000009536743
2023-01-05,2.0299999713897705
2023-01-06,2.009999990463257
2023-01-09,2.2200000286102295
2023-01-10,2.2799999713897705
2023-01-11,2.359999895095825
2023-01-12,2.6500000953674316
2023-01-13,2.740000009536743
2023-01-17,2.7300000190734863
2023-01-18,2.9100000858306885
2023-01-19,2.799999952316284
2023-01-20,3.069999933242798
2023-01-23,3.1700000762939453
2023-01-24,3.0399999618530273
2023-01-25,3.200000047683716
2023-01-26,3.119999885559082
2023-01-27,3.440000057220459
2023-01-30,3.2200000286102295
2023-01-31,3.3499999046325684
2023-02-01,3.4200000762939453
2023-02-02,3.6500000953674316
2023-02-03,3.640000104904175
2023-02-06,3.4100000858306885
2023-02-07,3.4000000953674316
2023-02-08,3.630000114440918
2023-02-09,3.380000114440918
2023-02-10,3.309999942779541
2023-02-13,3.3299999237060547
2023-02-14,3.5199999809265137
2023-02-15,3.75
2023-02-16,3.440000057220459
2023-02-17,3.569999933242798
2023-02-21,3.240000009536743
2023-02-22,3.3399999141693115
2023-02-23,3.390000104904175
2023-02-24,3.299999952316284
2023-02-27,3.380000114440918
2023-02-28,3.380000114440918
2023-03-01,2.930000066757202
2023-03-02,3.109999895095825
2023-03-03,3.2200000286102295
2023-03-06,3.049999952316284
2023-03-07,2.9100000858306885
2023-03-08,3.0199999809265137
2023-03-09,2.9600000381469727
2023-03-10,2.950000047683716
2023-03-13,2.859999895095825
2023-03-14,2.8299999237060547
2023-03-15,2.7699999809265137
2023-03-16,2.9100000858306885
2023-03-17,2.809999942779541
2023-03-20,2.680000066757202
2023-03-21,2.9700000286102295
2023-03-22,2.7899999618530273
2023-03-23,2.7799999713897705
2023-03-24,2.7200000286102295
2023-03-27,2.7799999713897705
2023-03-28,2.7799999713897705
2023-03-29,2.880000114440918
2023-03-30,2.9100000858306885
2023-03-31,3.009999990463257
2023-04-03,2.930000066757202
2023-04-04,2.869999885559082
2023-04-05,2.6700000762939453
2023-04-06,2.75
2023-04-10,2.819999933242798
2023-04-11,2.890000104904175
2023-04-12,2.700000047683716
2023-04-13,2.7799999713897705
2023-04-14,2.7100000381469727
2023-04-17,2.7300000190734863
2023-04-18,2.3949999809265137
2023-04-19,2.359999895095825
2023-04-20,2.2799999713897705
2023-04-21,2.309999942779541
2023-04-24,2.319999933242798
2023-04-25,2.2699999809265137
