Date,CFFN
2010-06-15,5.605503559112549
2010-06-16,5.602251052856445
2010-06-17,5.590871334075928
2010-06-18,5.660778999328613
2010-06-21,5.636391639709473
2010-06-22,5.530720233917236
2010-06-23,5.5225911140441895
2010-06-24,5.509583473205566
2010-06-25,5.608752727508545
2010-06-28,5.478695392608643
2010-06-29,5.364896297454834
2010-06-30,5.390908241271973
2010-07-01,5.355142116546631
2010-07-02,5.3470139503479
2010-07-06,5.369773864746094
2010-07-07,5.429924488067627
2010-07-08,5.470568656921387
2010-07-09,5.543727397918701
2010-07-12,5.395784854888916
2010-07-13,5.421794414520264
2010-07-14,5.384403228759766
2010-07-15,5.324253559112549
2010-07-16,5.277106285095215
2010-07-19,5.306368350982666
2010-07-20,5.412043571472168
2010-07-21,5.321264743804932
2010-07-22,5.316311359405518
2010-07-23,5.2535929679870605
2010-07-26,5.28330135345459
2010-07-27,5.279998779296875
2010-07-28,5.2453413009643555
2010-07-29,5.209028244018555
2010-07-30,5.187572479248047
2010-08-02,5.232137203216553
2010-08-03,5.166116237640381
2010-08-04,5.048929691314697
2010-08-05,4.953198432922363
2010-08-06,4.944945812225342
2010-08-09,4.946596145629883
2010-08-10,4.938344955444336
2010-08-11,4.877274036407471
2010-08-12,4.910284519195557
2010-08-13,4.885525703430176
2010-08-16,4.892127990722656
2010-08-17,4.900381565093994
2010-08-18,4.847564697265625
2010-08-19,4.77329158782959
2010-08-20,4.733680725097656
2010-08-23,4.666009902954102
2010-08-24,4.801351070404053
2010-08-25,4.593383312225342
2010-08-26,4.256680965423584
2010-08-27,4.28969144821167
2010-08-30,4.218720436096191
2010-08-31,4.235224723815918
2010-09-01,4.261631011962891
2010-09-02,4.218720436096191
2010-09-03,4.245125770568848
2010-09-07,4.220369815826416
2010-09-08,4.205513954162598
2010-09-09,4.180756092071533
2010-09-10,4.1675519943237305
2010-09-13,4.1956095695495605
2010-09-14,4.1526970863342285
2010-09-15,4.157649993896484
2010-09-16,4.124638080596924
2010-09-17,4.060268402099609
2010-09-20,4.124638080596924
2010-09-21,4.093278408050537
2010-09-22,4.0289082527160645
2010-09-23,3.9694905281066895
2010-09-24,3.9760921001434326
2010-09-27,4.0223069190979
2010-09-28,4.048715591430664
2010-09-29,4.045414924621582
2010-09-30,4.076774597167969
2010-10-01,4.073473930358887
2010-10-04,3.962888479232788
2010-10-05,3.966189384460449
2010-10-06,3.97444224357605
2010-10-07,3.951336145401001
2010-10-08,3.934830665588379
2010-10-11,3.9447338581085205
2010-10-12,4.023957252502441
2010-10-13,3.9612369537353516
2010-10-14,3.936481475830078
2010-10-15,3.9183244705200195
2010-10-18,4.035511493682861
2010-10-19,4.0685224533081055
2010-10-20,4.0685224533081055
2010-10-21,4.047064781188965
2010-10-22,4.05696964263916
2010-10-25,4.061918258666992
2010-10-26,4.063569068908691
2010-10-27,3.9970381259918213
2010-10-28,4.027746200561523
2010-10-29,3.9919211864471436
2010-11-01,4.043099880218506
2010-11-02,4.073806285858154
2010-11-03,4.092571258544922
2010-11-04,4.1556901931762695
2010-11-05,4.1454572677612305
2010-11-08,4.007275581359863
2010-11-09,3.9902141094207764
2010-11-10,4.008979797363281
2010-11-11,4.065276145935059
2010-11-12,4.008979797363281
2010-11-15,4.00386381149292
2010-11-16,3.9816858768463135
2010-11-17,3.9577999114990234
2010-11-18,3.939034938812256
2010-11-19,3.9748599529266357
2010-11-22,3.976567029953003
2010-11-23,3.9850971698760986
2010-11-24,3.9885101318359375
2010-11-26,3.9731550216674805
2010-11-29,3.9782724380493164
2010-11-30,3.983391046524048
2010-12-01,4.0209197998046875
2010-12-02,4.008979797363281
2010-12-03,4.022627353668213
2010-12-06,4.027746200561523
2010-12-07,4.102807998657227
2010-12-08,4.118160247802734
2010-12-09,4.198339462280273
2010-12-10,4.259754657745361
2010-12-13,4.268285274505615
2010-12-14,4.171046257019043
2010-12-15,4.13010311126709
2010-12-16,4.290461540222168
2010-12-17,4.334814548492432
2010-12-20,4.411583423614502
2010-12-21,4.5105299949646
2010-12-22,4.4989447593688965
2010-12-23,4.475776672363281
2010-12-27,4.5259785652160645
2010-12-28,4.56073522567749
2010-12-29,4.587766170501709
2010-12-30,4.56073522567749
2010-12-31,4.599352836608887
2011-01-03,4.506670951843262
2011-01-04,4.491222858428955
2011-01-05,4.537565231323242
2011-01-06,4.5337018966674805
2011-01-07,4.5259785652160645
2011-01-10,4.56073522567749
2011-01-11,4.506670951843262
2011-01-12,4.5337018966674805
2011-01-13,4.518255233764648
2011-01-14,4.537565231323242
2011-01-18,4.599352836608887
2011-01-19,4.5337018966674805
2011-01-20,4.502808570861816
2011-01-21,4.47963809967041
2011-01-24,4.549148082733154
2011-01-25,4.607076644897461
2011-01-26,4.603214740753174
2011-01-27,4.568459510803223
2011-01-28,4.572319984436035
2011-01-31,4.707481861114502
2011-02-01,4.68044900894165
2011-02-02,4.713479042053223
2011-02-03,4.721251010894775
2011-02-04,4.717363357543945
2011-02-07,4.748452186584473
2011-02-08,4.744565486907959
2011-02-09,4.662962913513184
2011-02-10,4.690162181854248
2011-02-11,4.729021072387695
2011-02-14,4.740679740905762
2011-02-15,4.748452186584473
2011-02-16,4.752338409423828
2011-02-17,4.729021072387695
2011-02-18,4.732908248901367
2011-02-22,4.729021072387695
2011-02-23,4.717363357543945
2011-02-24,4.748452186584473
2011-02-25,4.826167106628418
2011-02-28,4.9116530418396
2011-03-01,4.876681804656982
2011-03-02,4.876681804656982
2011-03-03,4.845595836639404
2011-03-04,4.841710567474365
2011-03-07,4.849480628967285
2011-03-08,4.880568027496338
2011-03-09,4.8683247566223145
2011-03-10,4.8071136474609375
2011-03-11,4.815274238586426
2011-03-14,4.745903968811035
2011-03-15,4.696934223175049
2011-03-16,4.668368339538574
2011-03-17,4.635723114013672
2011-03-18,4.668368339538574
2011-03-21,4.6520466804504395
2011-03-22,4.623480796813965
2011-03-23,4.611238479614258
2011-03-24,4.631641387939453
2011-03-25,4.6030778884887695
2011-03-28,4.598997592926025
2011-03-29,4.570430278778076
2011-03-30,4.611238479614258
2011-03-31,4.598997592926025
2011-04-01,4.558189868927002
2011-04-04,4.590835094451904
2011-04-05,4.6030778884887695
2011-04-06,4.656126499176025
2011-04-07,4.627561092376709
2011-04-08,4.578591823577881
2011-04-11,4.578591823577881
2011-04-12,4.582672595977783
2011-04-13,4.545947551727295
2011-04-14,4.570430278778076
2011-04-15,4.5867533683776855
2011-04-18,4.558189868927002
2011-04-19,4.533705234527588
2011-04-20,4.533705234527588
2011-04-21,4.537784099578857
2011-04-25,4.505139350891113
2011-04-26,4.5867533683776855
2011-04-27,4.5867533683776855
2011-04-28,4.594915390014648
2011-04-29,4.61531925201416
2011-05-02,4.570430278778076
2011-05-03,4.5500288009643555
2011-05-04,4.523322105407715
2011-05-05,4.519213676452637
2011-05-06,4.523322105407715
2011-05-09,4.5109968185424805
2011-05-10,4.613706588745117
2011-05-11,4.6835503578186035
2011-05-12,4.708199977874756
2011-05-13,4.708199977874756
2011-05-16,4.732850551605225
2011-05-17,4.810909748077393
2011-05-18,4.839666843414307
2011-05-19,4.856100559234619
2011-05-20,4.860209941864014
2011-05-23,4.8232340812683105
2011-05-24,4.839666843414307
2011-05-25,4.827342510223389
2011-05-26,4.872533798217773
2011-05-27,4.880751132965088
2011-05-31,4.909510612487793
2011-06-01,4.810909748077393
2011-06-02,4.835560321807861
2011-06-03,4.839666843414307
2011-06-06,4.7944769859313965
2011-06-07,4.839666843414307
2011-06-08,4.810909748077393
2011-06-09,4.810909748077393
2011-06-10,4.778042316436768
2011-06-13,4.888967037200928
2011-06-14,4.880751132965088
2011-06-15,4.856100559234619
2011-06-16,4.880751132965088
2011-06-17,4.884860038757324
2011-06-20,4.921836853027344
2011-06-21,4.950595378875732
2011-06-22,4.9259443283081055
2011-06-23,4.835560321807861
2011-06-24,4.843776702880859
2011-06-27,4.798584938049316
2011-06-28,4.802693843841553
2011-06-29,4.827342510223389
2011-06-30,4.831451892852783
2011-07-01,4.868424892425537
2011-07-05,4.856100559234619
2011-07-06,4.868424892425537
2011-07-07,4.880751132965088
2011-07-08,4.860209941864014
2011-07-11,4.79036808013916
2011-07-12,4.7698259353637695
2011-07-13,4.86431884765625
2011-07-14,4.835560321807861
2011-07-15,4.876644611358643
2011-07-18,4.7944769859313965
2011-07-19,4.802693843841553
2011-07-20,4.827342510223389
2011-07-21,4.876644611358643
2011-07-22,4.868424892425537
2011-07-25,4.810909748077393
2011-07-26,4.798584938049316
2011-07-27,4.732850551605225
2011-07-28,4.732850551605225
2011-07-29,4.6999831199646
2011-08-01,4.732850551605225
2011-08-02,4.810909748077393
2011-08-03,4.808840751647949
2011-08-04,4.693064212799072
2011-08-05,4.610367774963379
2011-08-08,4.354005813598633
2011-08-09,4.577288627624512
2011-08-10,4.403624534606934
2011-08-11,4.552480697631836
2011-08-12,4.490455627441406
2011-08-15,4.573154449462891
2011-08-16,4.531808376312256
2011-08-17,4.564887523651123
2011-08-18,4.478054046630859
2011-08-19,4.362276554107666
2011-08-22,4.308522701263428
2011-08-23,4.316793918609619
2011-08-24,4.41602897644043
2011-08-25,4.382952690124512
2011-08-26,4.370546340942383
2011-08-29,4.490455627441406
2011-08-30,4.432569980621338
2011-08-31,4.436704158782959
2011-09-01,4.399492263793945
2011-09-02,4.333332538604736
2011-09-06,4.337465763092041
2011-09-07,4.420164585113525
2011-09-08,4.399492263793945
2011-09-09,4.345737934112549
2011-09-12,4.345737934112549
2011-09-13,4.486322402954102
2011-09-14,4.502861499786377
2011-09-15,4.519400596618652
2011-09-16,4.614502906799316
2011-09-19,4.4987263679504395
2011-09-20,4.469784259796143
2011-09-21,4.341601371765137
2011-09-22,4.296120643615723
2011-09-23,4.341601371765137
2011-09-26,4.403624534606934
2011-09-27,4.3953537940979
2011-09-28,4.341601371765137
2011-09-29,4.432569980621338
2011-09-30,4.366413593292236
2011-10-03,4.283714294433594
2011-10-04,4.424299240112305
2011-10-05,4.411894798278809
2011-10-06,4.444973945617676
2011-10-07,4.403624534606934
2011-10-10,4.5276713371276855
2011-10-11,4.490455627441406
2011-10-12,4.540076732635498
2011-10-13,4.420164585113525
2011-10-14,4.449110984802246
2011-10-17,4.374680519104004
2011-10-18,4.494593620300293
2011-10-19,4.506995677947998
2011-10-20,4.548346042633057
2011-10-21,4.560749053955078
2011-10-24,4.602100372314453
2011-10-25,4.52353572845459
2011-10-26,4.548346042633057
2011-10-27,4.6393141746521
2011-10-28,4.618638515472412
2011-10-31,4.585559844970703
2011-11-01,4.548346042633057
2011-11-02,4.575407028198242
2011-11-03,4.6420183181762695
2011-11-04,4.6420183181762695
2011-11-07,4.7044677734375
2011-11-08,4.754426956176758
2011-11-09,4.666998386383057
2011-11-10,4.712792873382568
2011-11-11,4.766915321350098
2011-11-14,4.691980361938477
2011-11-15,4.696140766143799
2011-11-16,4.654135227203369
2011-11-17,4.641536235809326
2011-11-18,4.616331577301025
2011-11-21,4.599528789520264
2011-11-22,4.578527927398682
2011-11-23,4.540721416473389
2011-11-25,4.565925598144531
2011-11-28,4.60792875289917
2011-11-29,4.603729724884033
2011-11-30,4.754948616027832
2011-12-01,4.704540252685547
2011-12-02,4.759149074554443
2011-12-05,4.742344856262207
2011-12-06,4.691939353942871
2011-12-07,4.708742618560791
2011-12-08,4.683539390563965
2011-12-09,4.721344470977783
2011-12-12,4.7297444343566895
2011-12-13,4.73814582824707
2011-12-14,4.712940692901611
2011-12-15,4.704540252685547
2011-12-16,4.696139335632324
2011-12-19,4.708742618560791
2011-12-20,4.717141628265381
2011-12-21,4.809554100036621
2011-12-22,4.843159198760986
2011-12-23,4.872561454772949
2011-12-27,4.872561454772949
2011-12-28,4.8305559158325195
2011-12-29,4.859959602355957
2011-12-30,4.847357749938965
2012-01-03,4.855760097503662
2012-01-04,4.897764205932617
2012-01-05,4.935568332672119
2012-01-06,4.9019646644592285
2012-01-09,4.939767837524414
2012-01-10,4.8893632888793945
2012-01-11,4.893561840057373
2012-01-12,4.935568332672119
2012-01-13,4.952370643615723
2012-01-17,4.935568332672119
2012-01-18,4.948171615600586
2012-01-19,4.906166076660156
2012-01-20,4.8893632888793945
2012-01-23,4.838956356048584
2012-01-24,4.855760097503662
2012-01-25,4.897764205932617
2012-01-26,4.843159198760986
2012-01-27,4.855760097503662
2012-01-30,4.8893632888793945
2012-01-31,4.851556777954102
2012-02-01,4.895951747894287
2012-02-02,4.938232421875
2012-02-03,4.95514440536499
2012-02-06,4.904407501220703
2012-02-07,4.912864685058594
2012-02-08,4.904407501220703
2012-02-09,4.912864685058594
2012-02-10,4.946686267852783
2012-02-13,4.912864685058594
2012-02-14,4.9509148597717285
2012-02-15,4.95514440536499
2012-02-16,4.959370136260986
2012-02-17,4.959370136260986
2012-02-21,4.963598251342773
2012-02-22,4.917093753814697
2012-02-23,4.9509148597717285
2012-02-24,4.917093753814697
2012-02-27,4.9720563888549805
2012-02-28,4.959370136260986
2012-02-29,4.942460060119629
2012-03-01,4.942460060119629
2012-03-02,4.942460060119629
2012-03-05,4.959370136260986
2012-03-06,4.908635139465332
2012-03-07,4.9974236488342285
2012-03-08,4.95514440536499
2012-03-09,5.001649379730225
2012-03-12,4.967826843261719
2012-03-13,5.022790908813477
2012-03-14,5.027017593383789
2012-03-15,5.048157691955566
2012-03-16,5.069296360015869
2012-03-19,5.0735273361206055
2012-03-20,5.060841083526611
2012-03-21,5.022790908813477
2012-03-22,5.022790908813477
2012-03-23,5.014334678649902
2012-03-26,5.014334678649902
2012-03-27,5.010106086730957
2012-03-28,5.048157691955566
2012-03-29,5.022790908813477
2012-03-30,5.022790908813477
2012-04-02,5.001649379730225
2012-04-03,5.018561363220215
2012-04-04,4.984738826751709
2012-04-05,4.976283550262451
2012-04-09,4.942460060119629
2012-04-10,4.904407501220703
2012-04-11,4.946686267852783
2012-04-12,4.993195056915283
2012-04-13,4.942460060119629
2012-04-16,4.95514440536499
2012-04-17,4.9720563888549805
2012-04-18,4.938232421875
2012-04-19,4.92132043838501
2012-04-20,4.942460060119629
2012-04-23,4.92132043838501
2012-04-24,4.925546169281006
2012-04-25,4.925546169281006
2012-04-26,4.9509148597717285
2012-04-27,4.967826843261719
2012-04-30,4.993195056915283
2012-05-01,5.090439796447754
2012-05-02,5.079801082611084
2012-05-03,5.075547695159912
2012-05-04,5.062782287597656
2012-05-07,5.10958194732666
2012-05-08,5.092564582824707
2012-05-09,5.067037105560303
2012-05-10,5.096819877624512
2012-05-11,5.075547695159912
2012-05-14,5.067037105560303
2012-05-15,5.075547695159912
2012-05-16,5.045764923095703
2012-05-17,5.045764923095703
2012-05-18,4.986204147338867
2012-05-21,5.037256240844727
2012-05-22,5.007475852966309
2012-05-23,4.973439693450928
2012-05-24,4.964931011199951
2012-05-25,4.973439693450928
2012-05-29,4.969186782836914
2012-05-30,4.952167987823486
2012-05-31,4.956420421600342
2012-06-01,4.820279598236084
2012-06-04,4.794754981994629
2012-06-05,4.811771392822266
2012-06-06,4.875587463378906
2012-06-07,4.913877010345459
2012-06-08,4.952167987823486
2012-06-11,4.9308953285217285
2012-06-12,4.935150146484375
2012-06-13,4.913877010345459
2012-06-14,4.960677623748779
2012-06-15,4.964931011199951
2012-06-18,4.990455627441406
2012-06-19,5.015983581542969
2012-06-20,5.024494171142578
2012-06-21,5.003222465515137
2012-06-22,5.020237922668457
2012-06-25,4.9479146003723145
2012-06-26,4.981947422027588
2012-06-27,4.981947422027588
2012-06-28,4.994711875915527
2012-06-29,5.0542755126953125
2012-07-02,5.096819877624512
2012-07-03,5.088308811187744
2012-07-05,5.062782287597656
2012-07-06,5.067037105560303
2012-07-09,5.041511535644531
2012-07-10,5.058528423309326
2012-07-11,5.062782287597656
2012-07-12,5.041511535644531
2012-07-13,5.101072788238525
2012-07-16,5.079801082611084
2012-07-17,5.092564582824707
2012-07-18,5.033002853393555
2012-07-19,5.024494171142578
2012-07-20,4.998966217041016
2012-07-23,5.020237922668457
2012-07-24,4.998966217041016
2012-07-25,5.024494171142578
2012-07-26,5.020237922668457
2012-07-27,5.037256240844727
2012-07-30,5.003222465515137
2012-07-31,4.986204147338867
2012-08-01,4.98834228515625
2012-08-02,4.941244602203369
2012-08-03,4.979782581329346
2012-08-06,4.975498676300049
2012-08-07,5.00975227355957
2012-08-08,5.005471706390381
2012-08-09,5.014033317565918
2012-08-10,5.018317699432373
2012-08-13,5.065417766571045
2012-08-14,5.052571773529053
2012-08-15,5.069698810577393
2012-08-16,5.065417766571045
2012-08-17,5.099672317504883
2012-08-20,5.099672317504883
2012-08-21,5.078262805938721
2012-08-22,5.082543849945068
2012-08-23,5.048289775848389
2012-08-24,5.061136245727539
2012-08-27,5.056854724884033
2012-08-28,5.09110689163208
2012-08-29,5.082543849945068
2012-08-30,5.078262805938721
2012-08-31,5.082543849945068
2012-09-04,5.09110689163208
2012-09-05,5.099672317504883
2012-09-06,5.125362873077393
2012-09-07,5.121081352233887
2012-09-10,5.108236312866211
2012-09-11,5.108236312866211
2012-09-12,5.112517833709717
2012-09-13,5.138210773468018
2012-09-14,5.1339263916015625
2012-09-17,5.099672317504883
2012-09-18,5.116800308227539
2012-09-19,5.125362873077393
2012-09-20,5.086828231811523
2012-09-21,5.108236312866211
2012-09-24,5.112517833709717
2012-09-25,5.073981761932373
2012-09-26,5.078262805938721
2012-09-27,5.108236312866211
2012-09-28,5.121081352233887
2012-10-01,5.138210773468018
2012-10-02,5.181027412414551
2012-10-03,5.215280532836914
2012-10-04,5.2281270027160645
2012-10-05,5.112517833709717
2012-10-08,5.129646301269531
2012-10-09,5.112517833709717
2012-10-10,5.09110689163208
2012-10-11,5.078262805938721
2012-10-12,5.001191139221191
2012-10-15,4.992626667022705
2012-10-16,4.954089164733887
2012-10-17,4.966934680938721
2012-10-18,4.975498676300049
2012-10-19,4.966934680938721
2012-10-22,5.00975227355957
2012-10-23,4.962653160095215
2012-10-24,5.001191139221191
2012-10-25,5.061136245727539
2012-10-26,5.061136245727539
2012-10-31,5.127927303314209
2012-11-01,5.171022415161133
2012-11-02,5.119309902191162
2012-11-05,5.110689640045166
2012-11-06,5.132236957550049
2012-11-07,5.110689640045166
2012-11-08,5.089145183563232
2012-11-09,5.076218128204346
2012-11-12,5.076218128204346
2012-11-13,5.058981895446777
2012-11-14,5.058981895446777
2012-11-15,5.063289165496826
2012-11-16,5.067599773406982
2012-11-19,5.071909427642822
2012-11-20,5.141926288604736
2012-11-21,5.133172512054443
2012-11-23,5.172558784484863
2012-11-26,5.185687065124512
2012-11-27,5.172558784484863
2012-11-28,5.159430503845215
2012-11-29,5.176934242248535
2012-11-30,5.203190803527832
2012-12-03,5.181311130523682
2012-12-04,5.185687065124512
2012-12-05,5.190062522888184
2012-12-06,5.277586460113525
2012-12-07,5.321345329284668
2012-12-10,5.286337375640869
2012-12-11,5.334473133087158
2012-12-12,5.299466133117676
2012-12-13,5.303840637207031
2012-12-14,5.286337375640869
2012-12-17,5.343225955963135
2012-12-18,5.343225955963135
2012-12-19,5.085036754608154
2012-12-20,5.146301746368408
2012-12-21,5.13754940032959
2012-12-24,5.120044708251953
2012-12-26,5.120044708251953
2012-12-27,5.120044708251953
2012-12-28,5.124421119689941
2012-12-31,5.1156697273254395
2013-01-02,5.146301746368408
2013-01-03,5.159430503845215
2013-01-04,5.190062522888184
2013-01-07,5.128798007965088
2013-01-08,5.150678634643555
2013-01-09,5.163806915283203
2013-01-10,5.190062522888184
2013-01-11,5.19881534576416
2013-01-14,5.190062522888184
2013-01-15,5.19881534576416
2013-01-16,5.220697402954102
2013-01-17,5.168183326721191
2013-01-18,5.19443941116333
2013-01-22,5.216319561004639
2013-01-23,5.229449272155762
2013-01-24,5.185687065124512
2013-01-25,5.190062522888184
2013-01-28,5.19881534576416
2013-01-29,5.211944580078125
2013-01-30,5.174511432647705
2013-01-31,5.174511432647705
2013-02-01,5.218550682067871
2013-02-04,5.205338001251221
2013-02-05,5.156895160675049
2013-02-06,5.156895160675049
2013-02-07,5.161300182342529
2013-02-08,5.174511432647705
2013-02-11,5.22735595703125
2013-02-12,5.22735595703125
2013-02-13,5.253781318664551
2013-02-14,5.2493767738342285
2013-02-15,5.258184432983398
2013-02-19,5.271395683288574
2013-02-20,5.222953796386719
2013-02-21,5.196530342102051
2013-02-22,5.22735595703125
2013-02-25,5.187723159790039
2013-02-26,5.209740161895752
2013-02-27,5.231761455535889
2013-02-28,5.209740161895752
2013-03-01,5.244974136352539
2013-03-04,5.240567684173584
2013-03-05,5.2493767738342285
2013-03-06,5.297820091247559
2013-03-07,5.302224636077881
2013-03-08,5.324242115020752
2013-03-11,5.266991138458252
2013-03-12,5.258184432983398
2013-03-13,5.2493767738342285
2013-03-14,5.306626319885254
2013-03-15,5.324242115020752
2013-03-18,5.280203342437744
2013-03-19,5.284609317779541
2013-03-20,5.253781318664551
2013-03-21,5.266991138458252
2013-03-22,5.253781318664551
2013-03-25,5.262588977813721
2013-03-26,5.306626319885254
2013-03-27,5.319838047027588
2013-03-28,5.315433502197266
2013-04-01,5.275798797607422
2013-04-02,5.2493767738342285
2013-04-03,5.240567684173584
2013-04-04,5.253781318664551
2013-04-05,5.231761455535889
2013-04-08,5.275798797607422
2013-04-09,5.236164093017578
2013-04-10,5.253781318664551
2013-04-11,5.240567684173584
2013-04-12,5.266991138458252
2013-04-15,5.209740161895752
2013-04-16,5.209740161895752
2013-04-17,5.209740161895752
2013-04-18,5.192126274108887
2013-04-19,5.192126274108887
2013-04-22,5.178914546966553
2013-04-23,5.222953796386719
2013-04-24,5.231761455535889
2013-04-25,5.244974136352539
2013-04-26,5.231761455535889
2013-04-29,5.240567684173584
2013-04-30,5.209740161895752
2013-05-01,5.198659896850586
2013-05-02,5.229685306549072
2013-05-03,5.242980003356934
2013-05-06,5.26514196395874
2013-05-07,5.300596237182617
2013-05-08,5.313891887664795
2013-05-09,5.282868385314941
2013-05-10,5.296165466308594
2013-05-13,5.291732311248779
2013-05-14,5.318326473236084
2013-05-15,5.305028438568115
2013-05-16,5.309460163116455
2013-05-17,5.327186584472656
2013-05-20,5.371506690979004
2013-05-21,5.367076873779297
2013-05-22,5.313891887664795
2013-05-23,5.309460163116455
2013-05-24,5.305028438568115
2013-05-28,5.318326473236084
2013-05-29,5.26514196395874
2013-05-30,5.2740044593811035
2013-05-31,5.256277561187744
2013-06-03,5.269573211669922
2013-06-04,5.256277561187744
2013-06-05,5.225253582000732
2013-06-06,5.247413158416748
2013-06-07,5.260707855224609
2013-06-10,5.26514196395874
2013-06-11,5.247413158416748
2013-06-12,5.260707855224609
2013-06-13,5.340484142303467
2013-06-14,5.26514196395874
2013-06-17,5.340484142303467
2013-06-18,5.313891887664795
2013-06-19,5.269573211669922
2013-06-20,5.256277561187744
2013-06-21,5.291732311248779
2013-06-24,5.318326473236084
2013-06-25,5.340484142303467
2013-06-26,5.380373001098633
2013-06-27,5.420256614685059
2013-06-28,5.384802341461182
2013-07-01,5.402530193328857
2013-07-02,5.455716609954834
2013-07-03,5.406961441040039
2013-07-05,5.429121494293213
2013-07-08,5.513328552246094
2013-07-09,5.504465103149414
2013-07-10,5.473442554473877
2013-07-11,5.424693584442139
2013-07-12,5.420256614685059
2013-07-15,5.500034332275391
2013-07-16,5.482306003570557
2013-07-17,5.535487651824951
2013-07-18,5.62855863571167
2013-07-19,5.6418585777282715
2013-07-22,5.6684489250183105
2013-07-23,5.686176300048828
2013-07-24,5.6684489250183105
2013-07-25,5.650722503662109
2013-07-26,5.619696140289307
2013-07-29,5.610832691192627
2013-07-30,5.606399059295654
2013-07-31,5.622004985809326
2013-08-01,5.6799635887146
2013-08-02,5.6799635887146
2013-08-05,5.671046733856201
2013-08-06,5.653213024139404
2013-08-07,5.626463413238525
2013-08-08,5.666589736938477
2013-08-09,5.662128448486328
2013-08-12,5.662128448486328
2013-08-13,5.6576714515686035
2013-08-14,5.688879013061523
2013-08-15,5.6576714515686035
2013-08-16,5.6576714515686035
2013-08-19,5.613088607788086
2013-08-20,5.666589736938477
2013-08-21,5.608631134033203
2013-08-22,5.662128448486328
2013-08-23,5.662128448486328
2013-08-26,5.6175456047058105
2013-08-27,5.501627445220947
2013-08-28,5.501627445220947
2013-08-29,5.510544776916504
2013-08-30,5.457047462463379
2013-09-03,5.457047462463379
2013-09-04,5.430294036865234
2013-09-05,5.492711544036865
2013-09-06,5.501627445220947
