Date,LMAT
2010-05-07,4.167088985443115
2010-05-10,4.3603196144104
2010-05-11,4.343516826629639
2010-05-12,4.452737808227539
2010-05-13,4.419130325317383
2010-05-14,4.2847065925598145
2010-05-17,4.444334506988525
2010-05-18,4.528349876403809
2010-05-19,4.4863409996032715
2010-05-20,4.452737808227539
2010-05-21,4.410727024078369
2010-05-24,4.461136817932129
2010-05-25,4.528349876403809
2010-05-26,4.62076473236084
2010-05-27,4.62076473236084
2010-05-28,4.603959560394287
2010-06-01,4.704777240753174
2010-06-02,4.88120698928833
2010-06-03,4.6795735359191895
2010-06-04,4.872803688049316
2010-06-07,4.864404201507568
2010-06-08,4.8055949211120605
2010-06-09,4.788790702819824
2010-06-10,4.8055949211120605
2010-06-11,4.738381862640381
2010-06-14,4.713178634643555
2010-06-15,4.6627702713012695
2010-06-16,4.62076473236084
2010-06-17,4.5703558921813965
2010-06-18,4.536749839782715
2010-06-21,4.536749839782715
2010-06-22,4.452737808227539
2010-06-23,4.503144264221191
2010-06-24,4.62076473236084
2010-06-25,4.587157726287842
2010-06-28,4.5787577629089355
2010-06-29,4.561951637268066
2010-06-30,4.704777240753174
2010-07-01,4.612362384796143
2010-07-02,4.5703558921813965
2010-07-06,4.671170711517334
2010-07-07,4.62076473236084
2010-07-08,4.645968437194824
2010-07-09,4.553553104400635
2010-07-12,4.503144264221191
2010-07-13,4.5787577629089355
2010-07-14,4.3603196144104
2010-07-15,4.39392614364624
2010-07-16,4.427530288696289
2010-07-19,4.519949436187744
2010-07-20,4.671170711517334
2010-07-21,4.746783256530762
2010-07-22,4.84760046005249
2010-07-23,4.8223958015441895
2010-07-26,4.914811134338379
2010-07-27,4.89801025390625
2010-07-28,4.6627702713012695
2010-07-29,4.956820011138916
2010-07-30,5.074440002441406
2010-08-02,5.150051116943359
2010-08-03,5.1164445877075195
2010-08-04,4.956820011138916
2010-08-05,4.923214435577393
2010-08-06,4.889607906341553
2010-08-09,5.032431602478027
2010-08-10,5.124847412109375
2010-08-11,4.998826503753662
2010-08-12,4.998826503753662
2010-08-13,5.040833473205566
2010-08-16,5.074440002441406
2010-08-17,5.234065055847168
2010-08-18,5.6709370613098145
2010-08-19,5.536515235900879
2010-08-20,5.544915676116943
2010-08-23,5.7549519538879395
2010-08-24,5.712945461273193
2010-08-25,5.796957969665527
2010-08-26,5.838963985443115
2010-08-27,5.82216215133667
2010-08-30,5.80535888671875
2010-08-31,6.006992340087891
2010-09-01,5.8725690841674805
2010-09-02,5.712945461273193
2010-09-03,5.8725690841674805
2010-09-07,5.830563068389893
2010-09-08,5.864170551300049
2010-09-09,5.880969524383545
2010-09-10,5.9397807121276855
2010-09-13,5.931380748748779
2010-09-14,5.948183059692383
2010-09-15,6.116209506988525
2010-09-16,6.048998832702637
2010-09-17,6.048998832702637
2010-09-20,5.998589992523193
2010-09-21,5.914577484130859
2010-09-22,5.7885565757751465
2010-09-23,5.880969524383545
2010-09-24,5.855767250061035
2010-09-27,5.855767250061035
2010-09-28,5.721345901489258
2010-09-29,5.855767250061035
2010-09-30,5.922979831695557
2010-10-01,5.8137593269348145
2010-10-04,5.9565839767456055
2010-10-05,5.880969524383545
2010-10-06,5.628930568695068
2010-10-07,5.796957969665527
2010-10-08,5.796957969665527
2010-10-11,5.880969524383545
2010-10-12,5.8137593269348145
2010-10-13,5.914577484130859
2010-10-14,5.906176567077637
2010-10-15,5.830563068389893
2010-10-18,5.880969524383545
2010-10-19,5.906176567077637
2010-10-20,5.80535888671875
2010-10-21,5.5785231590271
2010-10-22,5.544915676116943
2010-10-25,5.511309623718262
2010-10-26,5.334883213043213
2010-10-27,5.124847412109375
2010-10-28,5.06603479385376
2010-10-29,5.460903644561768
2010-11-01,5.385290622711182
2010-11-02,5.410495281219482
2010-11-03,5.376889228820801
2010-11-04,5.7885565757751465
2010-11-05,5.7045440673828125
2010-11-08,5.460903644561768
2010-11-09,5.318078994750977
2010-11-10,5.259268760681152
2010-11-11,5.460903644561768
2010-11-12,5.351686000823975
2010-11-15,5.284473419189453
2010-11-16,5.511309623718262
2010-11-17,5.410495281219482
2010-11-18,5.418895244598389
2010-11-19,5.494507789611816
2010-11-22,5.418895244598389
2010-11-23,5.351686000823975
2010-11-24,5.645732879638672
2010-11-26,5.654135227203369
2010-11-29,5.620529651641846
2010-11-30,5.612130165100098
2010-12-01,5.511309623718262
2010-12-02,5.469304084777832
2010-12-03,5.628930568695068
2010-12-06,5.536515235900879
2010-12-07,5.628930568695068
2010-12-08,5.444098949432373
2010-12-09,5.444098949432373
2010-12-10,5.494507789611816
2010-12-13,5.628930568695068
2010-12-14,5.494507789611816
2010-12-15,5.5617194175720215
2010-12-16,5.460903644561768
2010-12-17,5.460903644561768
2010-12-20,5.460903644561768
2010-12-21,5.6709370613098145
2010-12-22,5.553318023681641
2010-12-23,5.645732879638672
2010-12-27,5.6793389320373535
2010-12-28,5.603726863861084
2010-12-29,5.628930568695068
2010-12-30,5.645732879638672
2010-12-31,5.687741756439209
2011-01-03,5.830563068389893
2011-01-04,5.897774696350098
2011-01-05,6.0405988693237305
2011-01-06,6.015394687652588
2011-01-07,5.889373302459717
2011-01-10,5.7549519538879395
2011-01-11,5.796957969665527
2011-01-12,5.771753787994385
2011-01-13,5.880969524383545
2011-01-14,6.0237956047058105
2011-01-18,6.032196044921875
2011-01-19,6.048998832702637
2011-01-20,6.015394687652588
2011-01-21,6.006992340087891
2011-01-24,5.9397807121276855
2011-01-25,5.973385810852051
2011-01-26,5.981786251068115
2011-01-27,6.006992340087891
2011-01-28,5.922979831695557
2011-01-31,5.9565839767456055
2011-02-01,5.906176567077637
2011-02-02,5.922979831695557
2011-02-03,5.897774696350098
2011-02-04,5.880969524383545
2011-02-07,5.922979831695557
2011-02-08,5.964986801147461
2011-02-09,5.906176567077637
2011-02-10,6.048998832702637
2011-02-11,5.880969524383545
2011-02-14,5.864170551300049
2011-02-15,5.8137593269348145
2011-02-16,5.838963985443115
2011-02-17,5.80535888671875
2011-02-18,5.780155181884766
2011-02-22,5.712945461273193
2011-02-23,5.6709370613098145
2011-02-24,5.654135227203369
2011-02-25,5.771753787994385
2011-02-28,5.628930568695068
2011-03-01,5.914577484130859
2011-03-02,5.964986801147461
2011-03-03,6.048998832702637
2011-03-04,5.830563068389893
2011-03-07,5.880969524383545
2011-03-08,5.981786251068115
2011-03-09,5.964986801147461
2011-03-10,5.880969524383545
2011-03-11,5.796957969665527
2011-03-14,5.7885565757751465
2011-03-15,5.712945461273193
2011-03-16,5.586921215057373
2011-03-17,5.628930568695068
2011-03-18,5.645782947540283
2011-03-21,5.645782947540283
2011-03-22,5.578371524810791
2011-03-23,5.6794891357421875
2011-03-24,5.704769611358643
2011-03-25,5.7300496101379395
2011-03-28,5.8143134117126465
2011-03-29,5.721623420715332
2011-03-30,5.7300496101379395
2011-03-31,5.7384748458862305
2011-04-01,5.359280109405518
2011-04-04,5.502532958984375
2011-04-05,5.544665813446045
2011-04-06,5.595223903656006
2011-04-07,5.645782947540283
2011-04-08,5.637357234954834
2011-04-11,5.645782947540283
2011-04-12,5.637357234954834
2011-04-13,5.5530900955200195
2011-04-14,5.6794891357421875
2011-04-15,5.654210090637207
2011-04-18,5.628931999206543
2011-04-19,5.645782947540283
2011-04-20,5.586796283721924
2011-04-21,5.586796283721924
2011-04-25,5.485678672790527
2011-04-26,5.485678672790527
2011-04-27,5.713196277618408
2011-04-28,5.713196277618408
2011-04-29,5.7637553215026855
2011-05-02,5.915433406829834
2011-05-03,5.881728649139404
2011-05-04,5.890152931213379
2011-05-05,5.8143134117126465
2011-05-06,5.8143134117126465
2011-05-09,5.907005786895752
2011-05-10,5.932284355163574
2011-05-11,5.907005786895752
2011-05-12,5.864871978759766
2011-05-13,5.923858642578125
2011-05-16,5.965991973876953
2011-05-17,5.957564830780029
2011-05-18,5.9575653076171875
2011-05-19,6.042069911956787
2011-05-20,6.067420959472656
2011-05-23,5.9575653076171875
2011-05-24,5.99981689453125
2011-05-25,6.042069911956787
2011-05-26,5.99981689453125
2011-05-27,6.008265972137451
2011-05-31,5.96601676940918
2011-06-01,5.940663814544678
2011-06-02,5.923764705657959
2011-06-03,5.915311813354492
2011-06-06,5.906861782073975
2011-06-07,5.89841365814209
2011-06-08,5.915311813354492
2011-06-09,5.932214260101318
2011-06-10,5.923764705657959
2011-06-13,5.9575653076171875
2011-06-14,5.856159687042236
2011-06-15,5.889962196350098
2011-06-16,5.906861782073975
2011-06-17,5.932214260101318
2011-06-20,5.915311813354492
2011-06-21,5.96601676940918
2011-06-22,5.873061656951904
2011-06-23,5.9575653076171875
2011-06-24,5.96601676940918
2011-06-27,5.974466800689697
2011-06-28,6.016716957092285
2011-06-29,5.974466800689697
2011-06-30,5.974466800689697
2011-07-01,5.949116230010986
2011-07-05,5.923764705657959
2011-07-06,5.923764705657959
2011-07-07,5.9575653076171875
2011-07-08,6.042069911956787
2011-07-11,6.118123531341553
2011-07-12,6.050520896911621
2011-07-13,6.261780738830566
2011-07-14,6.151925563812256
2011-07-15,6.337836265563965
2011-07-18,6.287130832672119
2011-07-19,6.135024547576904
2011-07-20,6.016716957092285
2011-07-21,6.287130832672119
2011-07-22,6.101223945617676
2011-07-25,6.050520896911621
2011-07-26,5.99981689453125
2011-07-27,5.96601676940918
2011-07-28,5.737855434417725
2011-07-29,5.5941948890686035
2011-08-01,5.644898414611816
2011-08-02,5.661798477172852
2011-08-03,5.492791652679443
2011-08-04,5.906861782073975
2011-08-05,5.509693145751953
2011-08-08,5.644898414611816
2011-08-09,5.780104637145996
2011-08-10,5.467438697814941
2011-08-11,5.636447429656982
2011-08-12,5.349132061004639
2011-08-15,5.644898414611816
2011-08-16,5.644898414611816
2011-08-17,5.568617343902588
2011-08-18,5.594043254852295
2011-08-19,5.594043254852295
2011-08-22,5.551664352416992
2011-08-23,5.7211809158325195
2011-08-24,5.763561248779297
2011-08-25,5.805940628051758
2011-08-26,5.8822221755981445
2011-08-29,5.916125774383545
2011-08-30,5.865269184112549
2011-08-31,5.975456714630127
2011-09-01,5.738132476806641
2011-09-02,6.017834663391113
2011-09-06,5.907648086547852
2011-09-07,5.839842319488525
2011-09-08,5.780510902404785
2011-09-09,5.712705135345459
2011-09-12,5.814415454864502
2011-09-13,5.822891712188721
2011-09-14,5.8822221755981445
2011-09-15,5.933077335357666
2011-09-16,5.797463893890381
2011-09-19,5.780510902404785
2011-09-20,5.8483195304870605
2011-09-21,5.805940628051758
2011-09-22,5.610994815826416
2011-09-23,5.7211809158325195
2011-09-26,5.763561248779297
2011-09-27,5.873745441436768
2011-09-28,5.610994815826416
2011-09-29,5.509284973144531
2011-09-30,5.2719621658325195
2011-10-03,5.3482441902160645
2011-10-04,5.441479206085205
2011-10-05,5.382148265838623
2011-10-06,5.356720924377441
2011-10-07,5.178727149963379
2011-10-10,5.06854248046875
2011-10-11,4.9837822914123535
2011-10-12,4.975308418273926
2011-10-13,4.856646537780762
2011-10-14,4.915977478027344
2011-10-17,4.814266204833984
2011-10-18,5.043115615844727
2011-10-19,5.0176873207092285
2011-10-20,4.966831207275391
2011-10-21,5.0854949951171875
2011-10-24,5.009211540222168
2011-10-25,5.009211540222168
2011-10-26,5.0176873207092285
2011-10-27,5.000737190246582
2011-10-28,5.0854949951171875
2011-10-31,4.899026870727539
2011-11-01,4.737983703613281
2011-11-02,4.831217288970947
2011-11-03,4.831217288970947
2011-11-04,4.822744846343994
2011-11-07,4.831217288970947
2011-11-08,4.831217288970947
2011-11-09,4.771890163421631
2011-11-10,4.831217288970947
2011-11-11,4.831217288970947
2011-11-14,4.746458530426025
2011-11-15,4.737983703613281
2011-11-16,4.687132358551025
2011-11-17,4.746458530426025
2011-11-18,4.746458530426025
2011-11-21,4.678410530090332
2011-11-22,4.712435722351074
2011-11-23,4.720943450927734
2011-11-25,4.661397933959961
2011-11-28,4.763470649719238
2011-11-29,4.678410530090332
2011-11-30,4.678410530090332
2011-12-01,4.678410530090332
2011-12-02,4.661397933959961
2011-12-05,4.593350410461426
2011-12-06,4.593350410461426
2011-12-07,4.593350410461426
2011-12-08,4.491275787353516
2011-12-09,4.678410530090332
2011-12-12,4.678410530090332
2011-12-13,4.635881423950195
2011-12-14,4.533805847167969
2011-12-15,4.593350410461426
2011-12-16,4.618867874145508
2011-12-19,4.686920166015625
2011-12-20,4.933598041534424
2011-12-21,5.103723049163818
2011-12-22,5.086710453033447
2011-12-23,4.9931416511535645
2011-12-27,4.899571418762207
2011-12-28,4.848534107208252
2011-12-29,4.950611114501953
2011-12-30,5.035670757293701
2012-01-03,4.882559299468994
2012-01-04,4.891066074371338
2012-01-05,4.882559299468994
2012-01-06,4.925090789794922
2012-01-09,5.035670757293701
2012-01-10,5.256832599639893
2012-01-11,5.086710453033447
2012-01-12,5.061191082000732
2012-01-13,4.933598041534424
2012-01-17,4.933598041534424
2012-01-18,4.933598041534424
2012-01-19,4.857043266296387
2012-01-20,4.7804856300354
2012-01-23,4.933598041534424
2012-01-24,4.848534107208252
2012-01-25,4.891066074371338
2012-01-26,4.891066074371338
2012-01-27,4.848534107208252
2012-01-30,4.942103862762451
2012-01-31,4.933598041534424
2012-02-01,4.891066074371338
2012-02-02,4.891066074371338
2012-02-03,4.848534107208252
2012-02-06,4.950611114501953
2012-02-07,4.916585922241211
2012-02-08,4.703930854797363
2012-02-09,4.703930854797363
2012-02-10,4.618867874145508
2012-02-13,4.635881423950195
2012-02-14,4.678410530090332
2012-02-15,4.712435722351074
2012-02-16,4.806003093719482
2012-02-17,4.763470649719238
2012-02-21,4.788992881774902
2012-02-22,4.746460914611816
2012-02-23,4.814509391784668
2012-02-24,4.806003093719482
2012-02-27,4.788992881774902
2012-02-28,4.763470649719238
2012-02-29,4.763470649719238
2012-03-01,4.635881423950195
2012-03-02,4.797497749328613
2012-03-05,4.959117412567139
2012-03-06,4.899571418762207
2012-03-07,4.788992881774902
2012-03-08,4.720943450927734
2012-03-09,4.763470649719238
2012-03-12,4.925090789794922
2012-03-13,4.925090789794922
2012-03-14,4.908079147338867
2012-03-15,4.908079147338867
2012-03-16,4.69022798538208
2012-03-19,4.767115592956543
2012-03-20,4.989241600036621
2012-03-21,4.955067157745361
2012-03-22,4.87817907333374
2012-03-23,4.835461139678955
2012-03-26,4.912350654602051
2012-03-27,4.912350654602051
2012-03-28,4.852546691894531
2012-03-29,4.9806976318359375
2012-03-30,5.031958103179932
2012-04-02,5.049042701721191
2012-04-03,4.955067157745361
2012-04-04,4.758573055267334
2012-04-05,4.955067157745361
2012-04-09,4.937981605529785
2012-04-10,4.920894145965576
2012-04-11,4.920894145965576
2012-04-12,4.9806976318359375
2012-04-13,4.77565860748291
2012-04-16,4.903806686401367
2012-04-17,4.835461139678955
2012-04-18,4.784201145172119
2012-04-19,4.784201145172119
2012-04-20,4.869633197784424
2012-04-23,4.71585750579834
2012-04-24,4.71585750579834
2012-04-25,4.630423069000244
2012-04-26,4.6389665603637695
2012-04-27,4.613338470458984
2012-04-30,4.613338470458984
2012-05-01,4.596252918243408
2012-05-02,4.570621967315674
2012-05-03,4.399757385253906
2012-05-04,4.271608829498291
2012-05-07,4.3570427894592285
2012-05-08,4.468101501464844
2012-05-09,4.553534507751465
2012-05-10,4.451018333435059
2012-05-11,4.604794979095459
2012-05-14,4.493732929229736
2012-05-15,4.71585750579834
2012-05-16,4.454102516174316
2012-05-17,4.617162227630615
2012-05-18,4.7115654945373535
2012-05-21,4.4798479080200195
2012-05-22,4.62574577331543
2012-05-23,4.394029140472412
2012-05-24,4.5141777992248535
2012-05-25,4.4369378089904785
2012-05-29,4.548505783081055
2012-05-30,4.780220985412598
2012-05-31,4.780220985412598
2012-06-01,4.694402694702148
2012-06-04,4.694402694702148
2012-06-05,4.72014856338501
2012-06-06,4.72014856338501
2012-06-07,4.728729724884033
2012-06-08,4.7888054847717285
2012-06-11,4.90037202835083
2012-06-12,4.805968761444092
2012-06-13,4.763058185577393
2012-06-14,4.891790390014648
2012-06-15,4.883208751678467
2012-06-18,4.840296745300293
2012-06-19,4.883208751678467
2012-06-20,4.840296745300293
2012-06-21,4.72014856338501
2012-06-22,4.702981948852539
2012-06-25,4.814550399780273
2012-06-26,4.857460021972656
2012-06-27,4.90037202835083
2012-06-28,5.063432693481445
2012-06-29,5.149252891540527
2012-07-02,5.140670299530029
2012-07-03,4.99477481842041
2012-07-05,5.020519733428955
2012-07-06,4.969027996063232
2012-07-09,5.114923477172852
2012-07-10,5.08917760848999
2012-07-11,5.011940956115723
2012-07-12,5.363805294036865
2012-07-13,5.363805294036865
2012-07-16,5.363805294036865
2012-07-17,5.312312602996826
2012-07-18,5.398132801055908
2012-07-19,5.260821342468262
2012-07-20,5.389550685882568
2012-07-23,5.363805294036865
2012-07-24,5.312312602996826
2012-07-25,5.346639156341553
2012-07-26,5.363805294036865
2012-07-27,5.303731441497803
2012-07-30,5.363805294036865
2012-07-31,5.406715393066406
2012-08-01,5.4925360679626465
2012-08-02,5.441045761108398
2012-08-03,5.441045761108398
2012-08-06,5.561193466186523
2012-08-07,5.5783562660217285
2012-08-08,5.5440263748168945
2012-08-09,5.4238786697387695
2012-08-10,5.5783562660217285
2012-08-13,5.509700298309326
2012-08-14,5.4925360679626465
2012-08-15,5.384839057922363
2012-08-16,5.505458831787109
2012-08-17,5.42791748046875
2012-08-20,5.376222133636475
2012-08-21,5.367605686187744
2012-08-22,5.29868221282959
2012-08-23,5.324530601501465
2012-08-24,5.445148468017578
2012-08-27,5.453766345977783
2012-08-28,5.358991622924805
2012-08-29,5.29868221282959
2012-08-30,5.29868221282959
2012-08-31,5.22975492477417
2012-09-04,5.126367092132568
2012-09-05,5.02297830581665
2012-09-06,5.074671268463135
2012-09-07,5.333146095275879
2012-09-10,5.393455505371094
2012-09-11,5.470998287200928
2012-09-12,5.341760158538818
2012-09-13,5.358991622924805
2012-09-14,5.290065288543701
2012-09-17,5.350374698638916
2012-09-18,5.350374698638916
2012-09-19,5.341760158538818
2012-09-20,5.2383713722229
2012-09-21,5.341760158538818
2012-09-24,5.22975492477417
2012-09-25,5.29868221282959
2012-09-26,5.169445514678955
2012-09-27,5.307295799255371
2012-09-28,5.531307220458984
2012-10-01,5.29868221282959
2012-10-02,5.341760158538818
2012-10-03,5.341760158538818
2012-10-04,5.376222133636475
2012-10-05,5.324530601501465
2012-10-08,5.281451225280762
2012-10-09,5.264219760894775
2012-10-10,5.341760158538818
2012-10-11,5.341760158538818
2012-10-12,5.341760158538818
2012-10-15,5.315914630889893
2012-10-16,5.341760158538818
2012-10-17,5.341760158538818
2012-10-18,5.341760158538818
2012-10-19,5.255602836608887
2012-10-22,5.290065288543701
2012-10-23,5.221139907836914
2012-10-24,5.281451225280762
2012-10-25,5.2383713722229
2012-10-26,5.290065288543701
2012-10-31,5.04020881652832
2012-11-01,5.152215003967285
2012-11-02,5.505458831787109
2012-11-05,5.445148468017578
2012-11-06,5.514075756072998
2012-11-07,5.4882283210754395
2012-11-08,5.350374698638916
2012-11-09,5.367605686187744
2012-11-12,5.315914630889893
2012-11-13,5.272833824157715
2012-11-14,5.367605686187744
2012-11-15,5.315914630889893
2012-11-16,5.441349506378174
2012-11-19,5.450000762939453
2012-11-20,5.406745910644531
2012-11-21,5.406745910644531
2012-11-23,5.406745910644531
2012-11-26,5.398094654083252
2012-11-27,5.372142791748047
2012-11-28,5.346190452575684
2012-11-29,5.527858257293701
2012-11-30,5.579761505126953
2012-12-03,5.493256092071533
2012-12-04,5.527858257293701
2012-12-05,5.527858257293701
2012-12-06,5.562460899353027
2012-12-07,5.623015880584717
2012-12-10,5.415397644042969
2012-12-11,5.302938938140869
2012-12-12,5.302938938140869
2012-12-13,5.190476417541504
2012-12-14,5.103968620300293
2012-12-17,5.3375420570373535
2012-12-18,5.3375420570373535
2012-12-19,5.50190544128418
2012-12-20,5.328888893127441
2012-12-21,5.190476417541504
2012-12-24,5.095317840576172
2012-12-26,5.199127197265625
2012-12-27,5.017461776733398
2012-12-28,5.060713291168213
2012-12-31,4.965555191040039
2013-01-02,4.982857704162598
2013-01-03,5.121270179748535
2013-01-04,5.086666584014893
2013-01-07,5.095317840576172
2013-01-08,5.017461776733398
2013-01-09,5.034761905670166
2013-01-10,5.06936502456665
2013-01-11,5.233732223510742
2013-01-14,5.294286251068115
2013-01-15,5.276983737945557
2013-01-16,5.328888893127441
2013-01-17,5.346190452575684
2013-01-18,5.363492012023926
2013-01-22,5.4326982498168945
2013-01-23,5.380792617797852
2013-01-24,5.398094654083252
2013-01-25,5.406745910644531
2013-01-28,5.363492012023926
2013-01-29,5.484602928161621
2013-01-30,5.259683132171631
2013-01-31,5.493256092071533
2013-02-01,5.406745910644531
2013-02-04,5.398094654083252
2013-02-05,5.424046993255615
2013-02-06,5.450000762939453
2013-02-07,5.493256092071533
2013-02-08,5.536508083343506
2013-02-11,5.527858257293701
2013-02-12,5.475953102111816
2013-02-13,5.450000762939453
2013-02-14,5.415397644042969
2013-02-15,5.363492012023926
2013-02-19,5.4326982498168945
2013-02-20,5.354842662811279
2013-02-21,5.155873775482178
2013-02-22,5.22507905960083
2013-02-25,5.22507905960083
2013-02-26,5.285634994506836
2013-02-27,5.398094654083252
2013-02-28,5.276983737945557
2013-03-01,5.2077789306640625
2013-03-04,5.190476417541504
2013-03-05,5.276983737945557
2013-03-06,5.199127197265625
2013-03-07,5.199127197265625
2013-03-08,5.2077789306640625
2013-03-11,5.2077789306640625
2013-03-12,5.190476417541504
2013-03-13,5.190476417541504
2013-03-14,5.22507905960083
2013-03-15,5.190476417541504
2013-03-18,5.1991705894470215
2013-03-19,5.18178129196167
2013-03-20,5.1991705894470215
2013-03-21,5.233949661254883
2013-03-22,5.260031700134277
2013-03-25,5.3382792472839355
2013-03-26,5.355666637420654
2013-03-27,5.303502082824707
2013-03-28,5.390444755554199
2013-04-01,5.320889472961426
2013-04-02,5.303502082824707
2013-04-03,5.329585552215576
2013-04-04,5.312196731567383
2013-04-05,5.3382792472839355
2013-04-08,5.355666637420654
2013-04-09,5.312196731567383
2013-04-10,5.27741813659668
2013-04-11,5.312196731567383
2013-04-12,5.346975326538086
2013-04-15,5.26872444152832
2013-04-16,5.251335144042969
2013-04-17,5.294806480407715
2013-04-18,5.303502082824707
2013-04-19,5.260031700134277
2013-04-22,5.225252628326416
2013-04-23,5.216559886932373
2013-04-24,5.294806480407715
2013-04-25,5.260031700134277
2013-04-26,5.286113262176514
2013-04-29,5.26872444152832
2013-04-30,5.26872444152832
2013-05-01,5.346975326538086
2013-05-02,5.260031700134277
2013-05-03,5.320889472961426
2013-05-06,5.346975326538086
2013-05-07,5.312196731567383
2013-05-08,5.346975326538086
2013-05-09,5.364364147186279
2013-05-10,5.381751537322998
2013-05-13,5.373057842254639
2013-05-14,5.3382792472839355
2013-05-15,5.416528224945068
2013-05-16,5.425221920013428
2013-05-17,5.477388381958008
2013-05-20,5.4337077140808105
2013-05-21,5.3987650871276855
2013-05-22,5.355085372924805
2013-05-23,5.390030860900879
2013-05-24,5.424973487854004
2013-05-28,5.5298027992248535
2013-05-29,5.547276973724365
2013-05-30,5.861765384674072
2013-05-31,5.7307281494140625
2013-06-03,5.678311824798584
2013-06-04,5.765670299530029
2013-06-05,5.678311824798584
2013-06-06,5.791879177093506
2013-06-07,5.774406433105469
2013-06-10,5.721990585327148
2013-06-11,5.765670299530029
2013-06-12,5.818085670471191
2013-06-13,5.818085670471191
2013-06-14,5.853029727935791
2013-06-17,5.818085670471191
2013-06-18,5.861765384674072
2013-06-19,5.748199462890625
2013-06-20,5.713256359100342
2013-06-21,5.818085670471191
2013-06-24,5.8967084884643555
2013-06-25,5.861765384674072
2013-06-26,5.818085670471191
2013-06-27,5.6957855224609375
2013-06-28,5.713256359100342
2013-07-01,5.835557460784912
2013-07-02,5.783143997192383
2013-07-03,5.7307281494140625
2013-07-05,5.783143997192383
2013-07-08,5.8006134033203125
2013-07-09,5.818085670471191
2013-07-10,5.826823711395264
2013-07-11,5.835557460784912
2013-07-12,5.8006134033203125
2013-07-15,5.826823711395264
2013-07-16,5.7307281494140625
2013-07-17,5.721990585327148
2013-07-18,5.748199462890625
2013-07-19,5.835557460784912
2013-07-22,5.7307281494140625
2013-07-23,5.835557460784912
2013-07-24,5.826823711395264
2013-07-25,5.914180278778076
2013-07-26,5.914180278778076
2013-07-29,5.8967084884643555
2013-07-30,6.0714263916015625
2013-07-31,5.96659517288208
2013-08-01,6.0452189445495605
2013-08-02,5.94038724899292
2013-08-05,6.010274410247803
2013-08-06,5.984066486358643
2013-08-07,5.94038724899292
2013-08-08,5.94038724899292
2013-08-09,6.010274410247803
2013-08-12,6.036483287811279
2013-08-13,6.088897705078125
2013-08-14,6.150048732757568
2013-08-15,6.228671550750732
2013-08-16,6.088897705078125
2013-08-19,6.027481555938721
2013-08-20,6.027481555938721
2013-08-21,6.045030117034912
2013-08-22,6.009934902191162
2013-08-23,6.001162528991699
2013-08-26,6.062575817108154
2013-08-27,6.027481555938721
2013-08-28,6.0976715087890625
2013-08-29,6.0801239013671875
2013-08-30,6.088896751403809
2013-09-03,6.167861461639404
