Date,HY
2013-01-09,38.280704498291016
2013-01-10,37.65266036987305
2013-01-11,36.98723602294922
2013-01-14,36.83023452758789
2013-01-15,37.241455078125
2013-01-16,37.3909797668457
2013-01-17,37.66015625
2013-01-18,37.52556228637695
2013-01-22,37.607810974121094
2013-01-23,37.323707580566406
2013-01-24,37.45828628540039
2013-01-25,37.52556228637695
2013-01-28,37.592864990234375
2013-01-29,37.77229309082031
2013-01-30,37.465763092041016
2013-01-31,37.51809310913086
2013-02-01,38.205936431884766
2013-02-04,37.51809310913086
2013-02-05,37.241455078125
2013-02-06,36.635833740234375
2013-02-07,36.35173416137695
2013-02-08,37.40594482421875
2013-02-11,37.607810974121094
2013-02-12,38.36295700073242
2013-02-13,37.74238967895508
2013-02-14,37.30125427246094
2013-02-15,37.22650146484375
2013-02-19,36.77043533325195
2013-02-20,36.95733642578125
2013-02-21,36.77043533325195
2013-02-22,37.824642181396484
2013-02-25,37.166690826416016
2013-02-26,37.383514404296875
2013-02-27,37.54131317138672
2013-02-28,38.495628356933594
2013-03-01,38.713539123535156
2013-03-04,39.021610260009766
2013-03-05,39.337223052978516
2013-03-06,38.05979919433594
2013-03-07,39.44243240356445
2013-03-08,40.11870193481445
2013-03-11,39.472469329833984
2013-03-12,39.59270095825195
2013-03-13,41.095558166503906
2013-03-14,41.29844665527344
2013-03-15,41.283409118652344
2013-03-18,41.591495513916016
2013-03-19,41.05799102783203
2013-03-20,41.922122955322266
2013-03-21,41.704219818115234
2013-03-22,41.29093933105469
2013-03-25,41.00538635253906
2013-03-26,41.97472381591797
2013-03-27,43.01169967651367
2013-03-28,42.89899826049805
2013-04-01,42.74118423461914
2013-04-02,41.7718391418457
2013-04-03,40.29905700683594
2013-04-04,40.59210968017578
2013-04-05,40.021018981933594
2013-04-08,39.91581344604492
2013-04-09,39.81061935424805
2013-04-10,41.51634216308594
2013-04-11,41.65913772583008
2013-04-12,41.57647705078125
2013-04-15,39.457454681396484
2013-04-16,39.95338439941406
2013-04-17,37.721656799316406
2013-04-18,38.811222076416016
2013-04-19,38.488101959228516
2013-04-22,38.292747497558594
2013-04-23,39.705413818359375
2013-04-24,40.80250549316406
2013-04-25,39.43491744995117
2013-04-26,38.98404312133789
2013-04-29,39.660335540771484
2013-04-30,39.21699142456055
2013-05-01,38.345340728759766
2013-05-02,39.36728286743164
2013-05-03,42.56085205078125
2013-05-06,42.485694885253906
2013-05-07,43.274696350097656
2013-05-08,42.45564270019531
2013-05-09,42.72614669799805
2013-05-10,41.65162658691406
2013-05-13,42.207664489746094
2013-05-14,43.01921844482422
2013-05-15,42.8914680480957
2013-05-16,44.424381256103516
2013-05-17,44.79257583618164
2013-05-20,45.807010650634766
2013-05-21,45.87465286254883
2013-05-22,45.408748626708984
2013-05-23,44.4995231628418
2013-05-24,44.13884353637695
2013-05-28,46.768836975097656
2013-05-29,47.01026153564453
2013-05-30,47.37995147705078
2013-05-31,46.62548828125
2013-06-03,49.14537811279297
2013-06-04,49.862117767333984
2013-06-05,47.00271987915039
2013-06-06,46.135101318359375
2013-06-07,49.16801834106445
2013-06-10,51.29558563232422
2013-06-11,51.257850646972656
2013-06-12,50.759918212890625
2013-06-13,51.80860137939453
2013-06-14,50.405311584472656
2013-06-17,51.22769546508789
2013-06-18,53.785301208496094
2013-06-19,52.31410598754883
2013-06-20,51.27294158935547
2013-06-21,48.13440704345703
2013-06-24,45.14674758911133
2013-06-25,45.6145133972168
2013-06-26,46.59530258178711
2013-06-27,48.11932373046875
2013-06-28,47.37240219116211
2013-07-01,49.14537811279297
2013-07-02,48.03633499145508
2013-07-03,48.157047271728516
2013-07-05,48.111759185791016
2013-07-08,48.70779037475586
2013-07-09,48.45882034301758
2013-07-10,48.92659378051758
2013-07-11,51.24277877807617
2013-07-12,50.11109161376953
2013-07-15,51.27294158935547
2013-07-16,49.650856018066406
2013-07-17,49.77159118652344
2013-07-18,52.117950439453125
2013-07-19,52.223575592041016
2013-07-22,51.604915618896484
2013-07-23,51.13713455200195
2013-07-24,50.307247161865234
2013-07-25,50.5335807800293
2013-07-26,50.39778137207031
2013-07-29,49.91492462158203
2013-07-30,49.696136474609375
2013-07-31,49.047306060791016
2013-08-01,56.192012786865234
2013-08-02,59.16458511352539
2013-08-05,58.41010665893555
2013-08-06,58.153621673583984
2013-08-07,58.259220123291016
2013-08-08,58.470481872558594
2013-08-09,59.03631591796875
2013-08-12,58.58366012573242
2013-08-13,59.97939682006836
2013-08-14,59.081581115722656
2013-08-15,57.527400970458984
2013-08-16,56.727684020996094
2013-08-19,55.73933029174805
2013-08-20,56.20712661743164
2013-08-21,55.58845138549805
2013-08-22,55.965667724609375
2013-08-23,56.456077575683594
2013-08-26,56.09392547607422
2013-08-27,53.453330993652344
2013-08-28,53.08991241455078
2013-08-29,58.223243713378906
2013-08-30,57.24656295776367
2013-09-03,58.38224411010742
2013-09-04,59.27566146850586
2013-09-05,61.58488082885742
2013-09-06,61.100345611572266
2013-09-09,65.80967712402344
2013-09-10,67.64950561523438
2013-09-11,67.27091979980469
2013-09-12,65.93083953857422
2013-09-13,66.80152130126953
2013-09-16,68.2779312133789
2013-09-17,67.18766021728516
2013-09-18,70.84459686279297
2013-09-19,70.79917907714844
2013-09-20,72.16197967529297
2013-09-23,71.91973114013672
2013-09-24,72.51026153564453
2013-09-25,72.1241455078125
2013-09-26,71.50331115722656
2013-09-27,69.42118072509766
2013-09-30,67.89178466796875
2013-10-01,70.07234954833984
2013-10-02,69.45146179199219
2013-10-03,67.53594207763672
2013-10-04,67.61921691894531
2013-10-07,66.08982849121094
2013-10-08,65.31753540039062
2013-10-09,65.01470184326172
2013-10-10,67.35420989990234
2013-10-11,70.72345733642578
2013-10-14,69.31521606445312
2013-10-15,70.04962921142578
2013-10-16,71.17015075683594
2013-10-17,71.2685775756836
2013-10-18,71.92728424072266
2013-10-21,71.62443542480469
2013-10-22,70.85216522216797
2013-10-23,70.8294448852539
2013-10-24,70.57203674316406
2013-10-25,68.55049133300781
2013-10-28,67.76304626464844
2013-10-29,68.30062103271484
2013-10-30,66.62738800048828
2013-10-31,59.389217376708984
2013-11-01,62.266326904296875
2013-11-04,63.250606536865234
2013-11-05,61.78932571411133
2013-11-06,61.80447769165039
2013-11-07,60.7218017578125
2013-11-08,61.69846725463867
2013-11-11,62.15273666381836
2013-11-12,62.56161880493164
2013-11-13,63.129459381103516
2013-11-14,62.349609375
2013-11-15,63.02346420288086
2013-11-18,63.947147369384766
2013-11-19,63.00830078125
2013-11-20,62.15273666381836
2013-11-21,65.02225494384766
2013-11-22,63.44744873046875
2013-11-25,62.53889083862305
2013-11-26,63.146419525146484
2013-11-27,61.9161491394043
2013-11-29,63.30592346191406
2013-12-02,62.07563781738281
2013-12-03,60.83017349243164
2013-12-04,60.45805358886719
2013-12-05,59.97203826904297
2013-12-06,61.25545883178711
2013-12-09,64.52098846435547
2013-12-10,65.8424072265625
2013-12-11,63.22996520996094
2013-12-12,62.698368072509766
2013-12-13,62.25790786743164
2013-12-16,67.07268524169922
2013-12-17,66.82964324951172
2013-12-18,69.27503204345703
2013-12-19,69.8597412109375
2013-12-20,71.34825897216797
2013-12-23,71.87986755371094
2013-12-24,71.94059753417969
2013-12-26,70.7406997680664
2013-12-27,72.1684341430664
2013-12-30,70.62678527832031
2013-12-31,70.74830627441406
2014-01-02,70.59639739990234
2014-01-03,70.04203033447266
2014-01-06,69.89776611328125
2014-01-07,71.29509735107422
2014-01-08,71.75833129882812
2014-01-09,69.08516693115234
2014-01-10,69.0623550415039
2014-01-13,65.74365997314453
2014-01-14,66.98153686523438
2014-01-15,68.41683959960938
2014-01-16,69.01679992675781
2014-01-17,69.50282287597656
2014-01-21,70.83183288574219
2014-01-22,71.3786392211914
2014-01-23,70.06482696533203
2014-01-24,67.23213958740234
2014-01-27,66.64738464355469
2014-01-28,67.69538116455078
2014-01-29,66.38916778564453
2014-01-30,66.48031616210938
2014-01-31,65.12853240966797
2014-02-03,62.77431106567383
2014-02-04,63.116065979003906
2014-02-05,63.275508880615234
2014-02-06,64.61212921142578
2014-02-07,65.89555358886719
2014-02-10,64.62732696533203
2014-02-11,66.28285217285156
2014-02-12,66.22970581054688
2014-02-13,67.18656921386719
2014-02-14,66.72334289550781
2014-02-18,66.5790023803711
2014-02-19,67.740966796875
2014-02-20,73.44425964355469
2014-02-21,72.10009765625
2014-02-24,75.66178894042969
2014-02-25,75.05426025390625
2014-02-26,76.05925750732422
2014-02-27,75.61766815185547
2014-02-28,76.85106658935547
2014-03-03,76.62265014648438
2014-03-04,78.58694458007812
2014-03-05,79.23410034179688
2014-03-06,80.79486846923828
2014-03-07,79.45489501953125
2014-03-10,79.10468292236328
2014-03-11,77.41446685791016
2014-03-12,77.23932647705078
2014-03-13,75.93742370605469
2014-03-14,76.7064208984375
2014-03-17,77.7799072265625
2014-03-18,78.3509292602539
2014-03-19,76.75968170166016
2014-03-20,76.84344482421875
2014-03-21,74.23958587646484
2014-03-24,74.26245880126953
2014-03-25,74.58220672607422
2014-03-26,72.54177856445312
2014-03-27,72.0545425415039
2014-03-28,71.80326843261719
2014-03-31,74.23197937011719
2014-04-01,77.23171997070312
2014-04-02,78.71636199951172
2014-04-03,77.30785369873047
2014-04-04,74.7192611694336
2014-04-07,74.08734130859375
2014-04-08,74.23958587646484
2014-04-09,74.85626983642578
2014-04-10,74.34619903564453
2014-04-11,72.52656555175781
2014-04-14,72.3057632446289
2014-04-15,73.6000747680664
2014-04-16,74.0949478149414
2014-04-17,75.02381896972656
2014-04-21,75.457763671875
2014-04-22,77.7190170288086
2014-04-23,76.06686401367188
2014-04-24,75.2674331665039
2014-04-25,74.16346740722656
2014-04-28,73.73711395263672
2014-04-29,73.1889419555664
2014-04-30,73.38690185546875
2014-05-01,68.86443328857422
2014-05-02,70.31864929199219
2014-05-05,70.55464935302734
2014-05-06,67.95843505859375
2014-05-07,68.1411361694336
2014-05-08,66.06266021728516
2014-05-09,67.12094116210938
2014-05-12,68.83399200439453
2014-05-13,65.84186553955078
2014-05-14,63.550209045410156
2014-05-15,63.344635009765625
2014-05-16,65.2099609375
2014-05-19,65.15666198730469
2014-05-20,63.0096435546875
2014-05-21,63.161922454833984
2014-05-22,64.0146255493164
2014-05-23,64.99675750732422
2014-05-27,65.12621307373047
2014-05-28,64.95867919921875
2014-05-29,65.06183624267578
2014-05-30,64.22161102294922
2014-06-02,64.63410186767578
2014-06-03,63.90843963623047
2014-06-04,64.9472427368164
2014-06-05,66.67347717285156
2014-06-06,66.7040023803711
2014-06-09,67.60533905029297
2014-06-10,68.51427459716797
2014-06-11,67.59004974365234
2014-06-12,65.87911224365234
2014-06-13,65.95548248291016
2014-06-16,65.6194076538086
2014-06-17,66.49014282226562
2014-06-18,67.30743408203125
2014-06-19,67.21578216552734
2014-06-20,67.47547912597656
2014-06-23,67.28453826904297
2014-06-24,66.97135925292969
2014-06-25,66.73458099365234
2014-06-26,66.68110656738281
2014-06-27,67.19286346435547
2014-06-30,67.62825775146484
2014-07-01,69.04129791259766
2014-07-02,67.31507873535156
2014-07-03,68.73576354980469
2014-07-07,66.2457504272461
2014-07-08,65.321533203125
2014-07-09,64.59589385986328
2014-07-10,63.88554382324219
2014-07-11,65.17637634277344
2014-07-14,65.95548248291016
2014-07-15,66.36032104492188
2014-07-16,67.33798217773438
2014-07-17,65.19930267333984
2014-07-18,66.39849090576172
2014-07-21,66.2457504272461
2014-07-22,67.26161193847656
2014-07-23,67.71992492675781
2014-07-24,67.73516845703125
2014-07-25,66.80333709716797
2014-07-28,66.80333709716797
2014-07-29,66.95606231689453
2014-07-30,67.75810241699219
2014-07-31,61.181640625
2014-08-01,58.14164733886719
2014-08-04,58.9207649230957
2014-08-05,57.28618240356445
2014-08-06,57.30144119262695
2014-08-07,55.682167053222656
2014-08-08,55.147499084472656
2014-08-11,56.10224914550781
2014-08-12,56.88136291503906
2014-08-13,57.14105224609375
2014-08-14,57.500064849853516
2014-08-15,56.9348258972168
2014-08-18,57.828487396240234
2014-08-19,58.40135955810547
2014-08-20,58.38607406616211
2014-08-21,59.20336151123047
2014-08-22,59.15753173828125
2014-08-25,58.943641662597656
2014-08-26,59.06586456298828
2014-08-27,58.577030181884766
2014-08-28,59.00247573852539
2014-08-29,59.09446716308594
2014-09-02,59.19410705566406
2014-09-03,59.470069885253906
2014-09-04,60.20597839355469
2014-09-05,59.77670669555664
2014-09-08,59.09446716308594
2014-09-09,59.017799377441406
2014-09-10,59.554412841796875
2014-09-11,59.799705505371094
2014-09-12,59.97600555419922
2014-09-15,59.1557731628418
2014-09-16,59.43173599243164
2014-09-17,59.3627815246582
2014-09-18,59.44707489013672
2014-09-19,57.72230911254883
2014-09-22,56.4575080871582
2014-09-23,56.85609436035156
2014-09-24,56.59545135498047
2014-09-25,55.69091033935547
2014-09-26,55.94389343261719
2014-09-29,56.074188232421875
2014-09-30,54.90134811401367
2014-10-01,55.000999450683594
2014-10-02,55.33063507080078
2014-10-03,55.31528854370117
2014-10-06,55.897884368896484
2014-10-07,53.920135498046875
2014-10-08,55.17732620239258
2014-10-09,53.13825225830078
2014-10-10,52.356353759765625
2014-10-13,52.70131301879883
2014-10-14,53.43722915649414
2014-10-15,55.15432357788086
2014-10-16,55.21564865112305
2014-10-17,55.02400207519531
2014-10-20,54.14244842529297
2014-10-21,56.189186096191406
2014-10-22,54.65605926513672
2014-10-23,56.23518371582031
2014-10-24,56.158512115478516
2014-10-27,55.04698181152344
2014-10-28,57.33137130737305
2014-10-29,56.94041442871094
2014-10-30,61.40184020996094
2014-10-31,60.16764450073242
2014-11-03,59.500732421875
2014-11-04,58.94879150390625
2014-11-05,59.60039138793945
2014-11-06,59.9606819152832
2014-11-07,60.397621154785156
2014-11-10,60.42829132080078
2014-11-11,60.1752815246582
2014-11-12,60.980224609375
2014-11-13,59.163455963134766
2014-11-14,59.968345642089844
2014-11-17,59.52374267578125
2014-11-18,59.78437042236328
2014-11-19,57.49234390258789
2014-11-20,58.557865142822266
2014-11-21,58.8261604309082
2014-11-24,59.470069885253906
2014-11-25,59.09446716308594
2014-11-26,58.6982536315918
2014-11-28,56.4749755859375
2014-12-01,56.5518798828125
2014-12-02,57.521217346191406
2014-12-03,58.85981750488281
2014-12-04,57.86741256713867
2014-12-05,59.25214385986328
2014-12-08,57.6212272644043
2014-12-09,58.9290657043457
2014-12-10,57.2134895324707
2014-12-11,57.936649322509766
2014-12-12,55.97492218017578
2014-12-15,55.73641586303711
2014-12-16,55.55949401855469
2014-12-17,57.075035095214844
2014-12-18,57.35966491699219
2014-12-19,56.682674407958984
2014-12-22,56.036460876464844
2014-12-23,56.498050689697266
2014-12-24,56.390342712402344
2014-12-26,56.77499771118164
2014-12-29,56.336490631103516
2014-12-30,56.19800567626953
2014-12-31,56.313392639160156
2015-01-02,55.4671630859375
2015-01-05,54.413204193115234
2015-01-06,53.08231735229492
2015-01-07,52.35914611816406
2015-01-08,53.49003982543945
2015-01-09,52.49762725830078
2015-01-12,51.28982162475586
2015-01-13,51.5667724609375
2015-01-14,50.72822570800781
2015-01-15,50.274322509765625
2015-01-16,50.582061767578125
2015-01-20,50.274322509765625
2015-01-21,49.98970031738281
2015-01-22,50.00508117675781
2015-01-23,49.81275177001953
2015-01-26,49.851226806640625
2015-01-27,48.966514587402344
2015-01-28,48.46644592285156
2015-01-29,49.512725830078125
2015-01-30,48.19718933105469
2015-02-02,49.04343795776367
2015-02-03,50.98979568481445
2015-02-04,50.49742889404297
2015-02-05,52.31300735473633
2015-02-06,50.10509490966797
2015-02-09,49.251155853271484
2015-02-10,49.81275177001953
2015-02-11,49.97429275512695
2015-02-12,50.10509490966797
2015-02-13,52.50532913208008
2015-02-17,51.39752197265625
2015-02-18,51.70525360107422
2015-02-19,51.67448425292969
2015-02-20,52.83613204956055
2015-02-23,52.020660400390625
2015-02-24,52.04374694824219
2015-02-25,52.719627380371094
2015-02-26,51.86221694946289
2015-02-27,51.03570556640625
2015-03-02,52.17892837524414
2015-03-03,51.924015045166016
2015-03-04,51.80815887451172
2015-03-05,51.35240173339844
2015-03-06,51.128395080566406
2015-03-09,51.306060791015625
2015-03-10,50.76534652709961
2015-03-11,51.0511589050293
2015-03-12,52.820068359375
2015-03-13,52.789154052734375
2015-03-16,54.07916259765625
2015-03-17,54.905670166015625
2015-03-18,55.52362060546875
2015-03-19,55.80171203613281
2015-03-20,56.92949295043945
2015-03-23,56.48919677734375
2015-03-24,56.48919677734375
2015-03-25,56.010276794433594
2015-03-26,55.647216796875
2015-03-27,55.63951110839844
2015-03-30,56.017982482910156
2015-03-31,56.612770080566406
2015-04-01,57.44701385498047
2015-04-02,57.223018646240234
2015-04-06,57.825504302978516
2015-04-07,56.86768341064453
2015-04-08,57.40840530395508
2015-04-09,57.78689193725586
2015-04-10,57.4779167175293
2015-04-13,57.63240051269531
2015-04-14,57.539730072021484
2015-04-15,58.543880462646484
2015-04-16,57.77918243408203
2015-04-17,56.14159393310547
2015-04-20,57.36978530883789
2015-04-21,56.805877685546875
2015-04-22,56.381046295166016
2015-04-23,57.15349578857422
2015-04-24,56.805877685546875
2015-04-27,57.0530891418457
2015-04-28,57.671043395996094
2015-04-29,57.145782470703125
2015-04-30,56.651397705078125
2015-05-01,56.5896110534668
2015-05-04,58.21946716308594
2015-05-05,56.48145294189453
2015-05-06,56.45829391479492
2015-05-07,56.311519622802734
2015-05-08,56.4273796081543
2015-05-11,57.00672149658203
2015-05-12,57.0530891418457
2015-05-13,57.44701385498047
2015-05-14,57.856422424316406
2015-05-15,57.62467956542969
2015-05-18,57.76374435424805
2015-05-19,57.29252243041992
2015-05-20,57.93367004394531
2015-05-21,57.6633186340332
2015-05-22,56.59733200073242
2015-05-26,56.21883773803711
2015-05-27,56.48919677734375
2015-05-28,56.182861328125
2015-05-29,55.027408599853516
2015-06-01,54.45357131958008
2015-06-02,54.74049758911133
2015-06-03,55.384151458740234
2015-06-04,53.724639892578125
2015-06-05,54.445838928222656
2015-06-08,53.89523696899414
2015-06-09,53.49200439453125
2015-06-10,54.46132278442383
2015-06-11,54.538883209228516
2015-06-12,55.68655014038086
2015-06-15,54.84905242919922
2015-06-16,55.019683837890625
2015-06-17,54.23643112182617
2015-06-18,55.50822067260742
2015-06-19,55.857181549072266
2015-06-22,56.16735076904297
2015-06-23,55.384151458740234
2015-06-24,54.78703308105469
2015-06-25,54.90334701538086
2015-06-26,55.663307189941406
2015-06-29,53.81767272949219
2015-06-30,53.724639892578125
2015-07-01,53.957275390625
2015-07-02,53.15852355957031
2015-07-06,52.8250846862793
2015-07-07,52.28226089477539
2015-07-08,51.70840835571289
2015-07-09,51.041500091552734
2015-07-10,49.979103088378906
2015-07-13,51.320682525634766
2015-07-14,51.623111724853516
2015-07-15,51.041500091552734
2015-07-16,51.67739486694336
2015-07-17,51.1268196105957
2015-07-20,51.01824951171875
2015-07-21,50.483158111572266
2015-07-22,50.49091339111328
2015-07-23,49.444026947021484
2015-07-24,48.93220901489258
2015-07-27,48.73059844970703
2015-07-28,48.715091705322266
2015-07-29,49.65340805053711
2015-07-30,52.73203659057617
2015-07-31,52.476131439208984
2015-08-03,51.35946273803711
2015-08-04,50.777835845947266
2015-08-05,51.98759460449219
2015-08-06,51.444732666015625
2015-08-07,51.26637268066406
2015-08-10,52.445106506347656
2015-08-11,52.266746520996094
2015-08-12,52.06513595581055
2015-08-13,52.35979080200195
2015-08-14,53.40669631958008
2015-08-17,53.530765533447266
2015-08-18,53.48424530029297
2015-08-19,52.31327819824219
2015-08-20,51.274147033691406
2015-08-21,50.55294418334961
2015-08-24,50.242767333984375
2015-08-25,47.59065628051758
2015-08-26,47.97063446044922
2015-08-27,46.93927001953125
2015-08-28,47.823577880859375
2015-08-31,47.34051513671875
2015-09-01,46.77174758911133
2015-09-02,47.301544189453125
2015-09-03,46.86525344848633
2015-09-04,46.75617599487305
2015-09-08,47.46518325805664
2015-09-09,47.59762954711914
2015-09-10,47.846954345703125
2015-09-11,47.34831237792969
2015-09-14,47.137939453125
2015-09-15,47.58983612060547
2015-09-16,47.917083740234375
2015-09-17,47.34051513671875
2015-09-18,47.34831237792969
2015-09-21,47.12236404418945
2015-09-22,46.600337982177734
2015-09-23,45.696533203125
2015-09-24,45.17451095581055
2015-09-25,44.940773010253906
2015-09-28,44.66807174682617
2015-09-29,44.8394775390625
2015-09-30,45.057647705078125
2015-10-01,43.62403106689453
2015-10-02,44.761573791503906
2015-10-05,46.2886848449707
2015-10-06,45.57966232299805
2015-10-07,46.3665885925293
2015-10-08,48.96113204956055
2015-10-09,49.11695098876953
2015-10-12,49.381866455078125
2015-10-13,49.14812469482422
2015-10-14,48.46247100830078
2015-10-15,49.32732009887695
2015-10-16,48.63389587402344
2015-10-19,47.511932373046875
2015-10-20,47.30935287475586
2015-10-21,47.92486572265625
2015-10-22,49.12474822998047
2015-10-23,50.12983703613281
2015-10-26,50.05971145629883
2015-10-27,48.81309509277344
2015-10-28,50.47266387939453
2015-10-29,46.87303161621094
2015-10-30,45.59524917602539
2015-11-02,45.14334487915039
2015-11-03,45.35372543334961
2015-11-04,45.299171447753906
2015-11-05,45.696533203125
2015-11-06,46.17959976196289
2015-11-09,44.22395324707031
2015-11-10,44.0681266784668
2015-11-11,43.54610061645508
2015-11-12,42.53322982788086
2015-11-13,42.15923309326172
2015-11-16,42.32285690307617
2015-11-17,42.354026794433594
2015-11-18,42.8526725769043
2015-11-19,42.86046600341797
2015-11-20,43.55390548706055
2015-11-23,43.91230010986328
2015-11-24,44.41094970703125
2015-11-25,44.97193908691406
2015-11-27,46.087703704833984
2015-11-30,45.28123474121094
2015-12-01,45.398677825927734
2015-12-02,45.633567810058594
2015-12-03,44.78792190551758
2015-12-04,44.748783111572266
2015-12-07,44.51388168334961
2015-12-08,43.32369613647461
2015-12-09,42.39194107055664
2015-12-10,41.62458419799805
2015-12-11,40.8259162902832
2015-12-14,40.544044494628906
2015-12-15,40.63017272949219
2015-12-16,40.653648376464844
2015-12-17,41.07649230957031
2015-12-18,40.7162971496582
2015-12-21,40.794612884521484
2015-12-22,41.475807189941406
2015-12-23,42.04740905761719
2015-12-24,41.86732864379883
2015-12-28,41.421016693115234
2015-12-29,42.25882339477539
2015-12-30,41.96128845214844
2015-12-31,41.06864929199219
2016-01-04,40.990352630615234
2016-01-05,41.11562728881836
2016-01-06,40.191688537597656
2016-01-07,38.89189910888672
2016-01-08,38.3281364440918
2016-01-11,38.14804458618164
2016-01-12,38.08539581298828
2016-01-13,37.474666595458984
2016-01-14,37.999263763427734
2016-01-15,36.675994873046875
2016-01-19,36.48806381225586
2016-01-20,37.76436996459961
2016-01-21,37.70172882080078
2016-01-22,38.3281364440918
2016-01-25,37.16146469116211
2016-01-26,39.416507720947266
2016-01-27,39.27555847167969
2016-01-28,39.76103210449219
2016-01-29,40.6693229675293
2016-02-01,39.59659194946289
2016-02-02,39.24424362182617
2016-02-03,40.40309524536133
2016-02-04,41.483642578125
2016-02-05,41.85948944091797
2016-02-08,42.2979621887207
2016-02-09,41.984771728515625
2016-02-10,41.38969421386719
2016-02-11,42.04740905761719
2016-02-12,43.456817626953125
2016-02-16,44.952354431152344
2016-02-17,45.6257438659668
2016-02-18,44.40426254272461
2016-02-19,45.1794319152832
2016-02-22,45.74319076538086
2016-02-23,44.67047882080078
2016-02-24,46.69847106933594
2016-02-25,46.52620315551758
2016-02-26,46.325584411621094
2016-02-29,46.514404296875
2016-03-01,47.86766052246094
2016-03-02,48.21385192871094
2016-03-03,48.567893981933594
2016-03-04,48.65444564819336
2016-03-07,49.37040710449219
2016-03-08,49.433353424072266
2016-03-09,49.5198974609375
2016-03-10,49.197296142578125
2016-03-11,49.99197006225586
2016-03-14,50.11784362792969
2016-03-15,49.87394714355469
2016-03-16,50.95969772338867
2016-03-17,51.502586364746094
2016-03-18,52.62767028808594
2016-03-21,52.22641372680664
2016-03-22,51.581260681152344
2016-03-23,51.02265167236328
2016-03-24,51.03050994873047
2016-03-28,51.471107482910156
2016-03-29,52.77715301513672
2016-03-30,52.75356674194336
2016-03-31,52.39950942993164
2016-04-01,53.571815490722656
2016-04-04,52.194942474365234
2016-04-05,52.16347885131836
2016-04-06,51.43177795410156
2016-04-07,50.975440979003906
2016-04-08,51.3058967590332
2016-04-11,51.250816345214844
2016-04-12,51.282283782958984
2016-04-13,54.16978073120117
2016-04-14,54.25630187988281
2016-04-15,54.248443603515625
2016-04-18,54.25630187988281
2016-04-19,55.01948547363281
2016-04-20,54.626094818115234
2016-04-21,54.79132843017578
2016-04-22,54.79918670654297
2016-04-25,53.61116409301758
2016-04-26,55.1453742980957
2016-04-27,54.74412536621094
2016-04-28,49.31534957885742
2016-04-29,48.19023513793945
2016-05-02,48.921939849853516
2016-05-03,47.8519287109375
2016-05-04,47.3641242980957
2016-05-05,46.939266204833984
2016-05-06,47.836181640625
2016-05-09,46.89991760253906
2016-05-10,47.63950729370117
2016-05-11,47.277584075927734
2016-05-12,47.61588668823242
2016-05-13,47.49787521362305
2016-05-16,47.82044982910156
2016-05-17,46.821231842041016
2016-05-18,46.9156608581543
2016-05-19,46.60093688964844
2016-05-20,46.60881805419922
2016-05-23,46.61669158935547
2016-05-24,48.1115608215332
2016-05-25,48.095829010009766
2016-05-26,47.883392333984375
2016-05-27,47.800376892089844
2016-05-31,48.472408294677734
2016-06-01,48.171974182128906
2016-06-02,48.18777847290039
2016-06-03,48.49612045288086
2016-06-06,49.04164123535156
2016-06-07,49.38161087036133
2016-06-08,49.7215690612793
2016-06-09,49.444862365722656
2016-06-10,49.46857833862305
2016-06-13,48.401248931884766
2016-06-14,48.44077682495117
2016-06-15,48.14035415649414
2016-06-16,48.361717224121094
2016-06-17,48.55146789550781
