Date,SPXC
2010-04-15,15.915030479431152
2010-04-16,15.675342559814453
2010-04-19,15.565967559814453
2010-04-20,15.945287704467773
2010-04-21,15.721884727478027
2010-04-22,15.284385681152344
2010-04-23,15.568296432495117
2010-04-26,16.245473861694336
2010-04-27,15.805660247802734
2010-04-28,15.868488311767578
2010-04-29,16.48749542236328
2010-04-30,16.261768341064453
2010-05-03,16.315292358398438
2010-05-04,15.838241577148438
2010-05-05,15.619490623474121
2010-05-06,15.17035961151123
2010-05-07,14.586256980895996
2010-05-10,15.335582733154297
2010-05-11,15.405397415161133
2010-05-12,15.703265190124512
2010-05-13,15.451937675476074
2010-05-14,15.116836547851562
2010-05-17,15.02840805053711
2010-05-18,14.660722732543945
2010-05-19,14.332600593566895
2010-05-20,13.397109985351562
2010-05-21,13.587931632995605
2010-05-24,13.58327865600586
2010-05-25,13.408745765686035
2010-05-26,13.532081604003906
2010-05-27,13.9951753616333
2010-05-28,13.753156661987305
2010-06-01,13.387803077697754
2010-06-02,13.75780963897705
2010-06-03,13.932344436645508
2010-06-04,13.171382904052734
2010-06-07,12.750177383422852
2010-06-08,12.768794059753418
2010-06-09,12.633822441101074
2010-06-10,13.015466690063477
2010-06-11,13.158056259155273
2010-06-14,13.183767318725586
2010-06-15,13.564788818359375
2010-06-16,13.555438041687012
2010-06-17,13.43388557434082
2010-06-18,13.45726203918457
2010-06-21,13.59517765045166
2010-06-22,13.232856750488281
2010-06-23,13.3567476272583
2010-06-24,12.875213623046875
2010-06-25,13.099618911743164
2010-06-28,13.29596996307373
2010-06-29,12.49185562133789
2010-06-30,12.344588279724121
2010-07-01,12.157587051391602
2010-07-02,12.02668285369873
2010-07-06,12.005645751953125
2010-07-07,12.44510269165039
2010-07-08,12.524580955505371
2010-07-09,12.718595504760742
2010-07-12,12.405364036560059
2010-07-13,12.788722038269043
2010-07-14,12.7069091796875
2010-07-15,12.814436912536621
2010-07-16,12.519904136657715
2010-07-19,12.65548038482666
2010-07-20,12.877552032470703
2010-07-21,12.961702346801758
2010-07-22,13.352071762084961
2010-07-23,13.623229026794434
2010-07-26,14.015933990478516
2010-07-27,13.74244213104248
2010-07-28,13.735428810119629
2010-07-29,13.873345375061035
2010-07-30,13.922433853149414
2010-08-02,14.053336143493652
2010-08-03,14.097748756408691
2010-08-04,14.3759183883667
2010-08-05,14.731223106384277
2010-08-06,14.780312538146973
2010-08-09,14.698500633239746
2010-08-10,14.366568565368652
2010-08-11,13.761139869689941
2010-08-12,13.735428810119629
2010-08-13,13.786855697631836
2010-08-16,13.756467819213867
2010-08-17,13.99957275390625
2010-08-18,14.039311408996582
2010-08-19,13.817242622375488
2010-08-20,13.9060697555542
2010-08-23,13.702705383300781
2010-08-24,13.321683883666992
2010-08-25,13.242207527160645
2010-08-26,13.288957595825195
2010-08-27,13.578816413879395
2010-08-30,13.18610668182373
2010-08-31,13.104291915893555
2010-09-01,13.716729164123535
2010-09-02,14.072035789489746
2010-09-03,13.990221977233887
2010-09-07,13.740103721618652
2010-09-08,13.84295654296875
2010-09-09,13.824257850646973
2010-09-10,14.1094388961792
2010-09-13,14.273749351501465
2010-09-14,14.360595703125
2010-09-15,14.466222763061523
2010-09-16,14.438055038452148
2010-09-17,14.452138900756836
2010-09-20,14.614103317260742
2010-09-21,14.93802261352539
2010-09-22,14.670435905456543
2010-09-23,14.233843803405762
2010-09-24,14.50847339630127
2010-09-27,14.56480884552002
2010-09-28,14.621139526367188
2010-09-29,14.590628623962402
2010-09-30,14.853524208068848
2010-10-01,15.055387496948242
2010-10-04,14.56715202331543
2010-10-05,15.23847484588623
2010-10-06,15.252558708190918
2010-10-07,15.191530227661133
2010-10-08,15.384005546569824
2010-10-11,15.264293670654297
2010-10-12,15.461468696594238
2010-10-13,16.297096252441406
2010-10-14,15.898055076599121
2010-10-15,15.872238159179688
2010-10-18,15.89336109161377
2010-10-19,15.428601264953613
2010-10-20,15.733748435974121
2010-10-21,15.825287818908691
2010-10-22,15.78538990020752
2010-10-25,16.24545669555664
2010-10-26,16.055326461791992
2010-10-27,15.973169326782227
2010-10-28,15.89336109161377
2010-10-29,15.740789413452148
2010-11-01,15.684453010559082
2010-11-02,16.128087997436523
2010-11-03,15.041303634643555
2010-11-04,15.773652076721191
2010-11-05,15.876930236816406
2010-11-08,15.818248748779297
2010-11-09,15.651596069335938
2010-11-10,15.67271614074707
2010-11-11,15.65394115447998
2010-11-12,15.372267723083496
2010-11-15,15.292463302612305
2010-11-16,15.116415977478027
2010-11-17,15.149277687072754
2010-11-18,15.290116310119629
2010-11-19,15.318284034729004
2010-11-22,15.398089408874512
2010-11-23,15.240823745727539
2010-11-24,15.745485305786133
2010-11-26,15.555356979370117
2010-11-29,15.482592582702637
2010-11-30,15.416866302490234
2010-12-01,15.740789413452148
2010-12-02,16.10930824279785
2010-12-03,16.339345932006836
2010-12-06,16.60693359375
2010-12-07,16.700824737548828
2010-12-08,16.64213752746582
2010-12-09,16.66561508178711
2010-12-10,16.787675857543945
2010-12-13,16.834781646728516
2010-12-14,16.787673950195312
2010-12-15,16.580387115478516
2010-12-16,16.85597801208496
2010-12-17,16.919578552246094
2010-12-20,16.396665573120117
2010-12-21,16.561546325683594
2010-12-22,16.81829071044922
2010-12-23,16.757051467895508
2010-12-27,16.860694885253906
2010-12-28,16.73585319519043
2010-12-29,16.709938049316406
2010-12-30,16.681676864624023
2010-12-31,16.839494705200195
2011-01-03,16.896024703979492
2011-01-04,16.622785568237305
2011-01-05,16.73349952697754
2011-01-06,16.757051467895508
2011-01-07,17.013797760009766
2011-01-10,17.26819610595703
2011-01-11,17.430727005004883
2011-01-12,17.546144485473633
2011-01-13,17.39303970336914
2011-01-14,17.47076988220215
2011-01-18,17.85942840576172
2011-01-19,17.6968936920166
2011-01-20,17.397747039794922
2011-01-21,17.499034881591797
2011-01-24,18.186843872070312
2011-01-25,18.047866821289062
2011-01-26,18.2056827545166
2011-01-27,18.356441497802734
2011-01-28,17.998397827148438
2011-01-31,18.46243667602539
2011-02-01,19.04424476623535
2011-02-02,18.869935989379883
2011-02-03,18.895851135253906
2011-02-04,19.53183364868164
2011-02-07,19.873382568359375
2011-02-08,19.666101455688477
2011-02-09,19.44939422607422
2011-02-10,19.727338790893555
2011-02-11,20.080659866333008
2011-02-14,20.250263214111328
2011-02-15,19.974668502807617
2011-02-16,20.06888771057129
2011-02-17,19.78622817993164
2011-02-18,19.89693260192871
2011-02-22,18.83224868774414
2011-02-23,18.537813186645508
2011-02-24,18.441234588623047
2011-02-25,18.610830307006836
2011-02-28,18.787492752075195
2011-03-01,18.523677825927734
2011-03-02,18.28577423095703
2011-03-03,18.999486923217773
2011-03-04,18.761587142944336
2011-03-07,18.424747467041016
2011-03-08,18.69798469543457
2011-03-09,18.561365127563477
2011-03-10,17.95364761352539
2011-03-11,18.087913513183594
2011-03-14,17.771242141723633
2011-03-15,17.631811141967773
2011-03-16,17.326961517333984
2011-03-17,17.747608184814453
2011-03-18,17.8634033203125
2011-03-21,18.395124435424805
2011-03-22,18.343141555786133
2011-03-23,18.444753646850586
2011-03-24,18.68579864501953
2011-03-25,18.851224899291992
2011-03-28,18.610177993774414
2011-03-29,18.68343734741211
2011-03-30,18.73542594909668
2011-03-31,18.761423110961914
2011-04-01,19.002466201782227
2011-04-04,19.02373695373535
2011-04-05,18.995376586914062
2011-04-06,19.054454803466797
2011-04-07,18.950477600097656
2011-04-08,18.837045669555664
2011-04-11,19.035554885864258
2011-04-12,18.66216468811035
2011-04-13,18.551095962524414
2011-04-14,18.47311019897461
2011-04-15,18.976469039916992
2011-04-18,18.915027618408203
2011-04-19,19.45619773864746
2011-04-20,19.57200050354004
2011-04-21,19.605083465576172
2011-04-25,19.484556198120117
2011-04-26,19.73269271850586
2011-04-27,19.931203842163086
2011-04-28,20.210060119628906
2011-04-29,20.429838180541992
2011-05-02,20.41092872619629
2011-05-03,19.87921142578125
2011-05-04,19.80595588684082
2011-05-05,19.200977325439453
2011-05-06,19.312044143676758
2011-05-09,19.652345657348633
2011-05-10,19.727964401245117
2011-05-11,19.58853530883789
2011-05-12,19.406574249267578
2011-05-13,19.274232864379883
2011-05-16,19.30495834350586
2011-05-17,18.915027618408203
2011-05-18,19.330949783325195
2011-05-19,19.368762969970703
2011-05-20,19.165531158447266
2011-05-23,18.62908363342285
2011-05-24,18.541641235351562
2011-05-25,18.707069396972656
2011-05-26,18.82522964477539
2011-05-27,19.248239517211914
2011-05-31,19.593263626098633
2011-06-01,18.870126724243164
2011-06-02,18.89375877380371
2011-06-03,18.46365737915039
2011-06-06,18.23206329345703
2011-06-07,18.00047492980957
2011-06-08,17.804323196411133
2011-06-09,17.986291885375977
2011-06-10,17.576114654541016
2011-06-13,17.476533889770508
2011-06-14,17.860628128051758
2011-06-15,17.765790939331055
2011-06-16,17.96969985961914
2011-06-17,18.09773063659668
2011-06-20,18.469970703125
2011-06-21,18.69521713256836
2011-06-22,18.771085739135742
2011-06-23,18.832731246948242
2011-06-24,18.787683486938477
2011-06-27,18.626461029052734
2011-06-28,18.979732513427734
2011-06-29,19.19786262512207
2011-06-30,19.59856414794922
2011-07-01,20.203163146972656
2011-07-05,20.04667854309082
2011-07-06,20.089353561401367
2011-07-07,20.290891647338867
2011-07-08,20.181827545166016
2011-07-11,19.688661575317383
2011-07-12,19.442073822021484
2011-07-13,19.553510665893555
2011-07-14,19.136219024658203
2011-07-15,19.216835021972656
2011-07-18,18.9465389251709
2011-07-19,19.375690460205078
2011-07-20,19.54877281188965
2011-07-21,19.57722282409668
2011-07-22,19.726593017578125
2011-07-25,19.67206382751465
2011-07-26,18.94179916381836
2011-07-27,18.12143898010254
2011-07-28,17.86774253845215
2011-07-29,17.83928680419922
2011-08-01,17.73971176147461
2011-08-02,16.781831741333008
2011-08-03,14.51754093170166
2011-08-04,13.780162811279297
2011-08-05,13.488532066345215
2011-08-08,12.61838150024414
2011-08-09,13.322564125061035
2011-08-10,12.530654907226562
2011-08-11,13.244321823120117
2011-08-12,13.396064758300781
2011-08-15,13.597599029541016
2011-08-16,13.239579200744629
2011-08-17,12.99062728881836
2011-08-18,11.767195701599121
2011-08-19,11.869149208068848
2011-08-22,11.911828994750977
2011-08-23,12.234282493591309
2011-08-24,12.248510360717773
2011-08-25,11.608342170715332
2011-08-26,12.333863258361816
2011-08-29,13.14237117767334
2011-08-30,13.384207725524902
2011-08-31,13.488532066345215
2011-09-01,12.95980453491211
2011-09-02,12.476120948791504
2011-09-06,12.08491039276123
2011-09-07,12.770124435424805
2011-09-08,12.651575088500977
2011-09-09,12.28881549835205
2011-09-12,12.191134452819824
2011-09-13,12.281668663024902
2011-09-14,12.396026611328125
2011-09-15,12.762927055358887
2011-09-16,12.665245056152344
2011-09-19,12.284048080444336
2011-09-20,11.828995704650879
2011-09-21,11.3953857421875
2011-09-22,10.82835578918457
2011-09-23,11.071369171142578
2011-09-26,11.219080924987793
2011-09-27,11.87426471710205
2011-09-28,11.312000274658203
2011-09-29,11.433504104614258
2011-09-30,10.795000076293945
2011-10-03,10.006403923034668
2011-10-04,10.585341453552246
2011-10-05,10.935567855834961
2011-10-06,11.254819869995117
2011-10-07,11.383474349975586
2011-10-10,11.890941619873047
2011-10-11,11.933825492858887
2011-10-12,12.355524063110352
2011-10-13,12.2935791015625
2011-10-14,12.617596626281738
2011-10-17,12.08154010772705
2011-10-18,12.305490493774414
2011-10-19,12.310256004333496
2011-10-20,12.44367504119873
2011-10-21,12.57709789276123
2011-10-24,13.203685760498047
2011-10-25,12.562800407409668
2011-10-26,12.612831115722656
2011-10-27,13.45146369934082
2011-10-28,13.6754150390625
2011-10-31,13.010705947875977
2011-11-01,12.317405700683594
2011-11-02,13.56343936920166
2011-11-03,14.120940208435059
2011-11-04,14.561697006225586
2011-11-07,14.359187126159668
2011-11-08,14.494989395141602
2011-11-09,13.639676094055176
2011-11-10,13.611089706420898
2011-11-11,14.047080993652344
2011-11-14,14.063760757446289
2011-11-15,14.15429401397705
2011-11-16,14.394923210144043
2011-11-17,14.001816749572754
2011-11-18,14.166206359863281
2011-11-21,13.904135704040527
2011-11-22,14.075672149658203
2011-11-23,13.651592254638672
2011-11-25,13.511026382446289
2011-11-28,14.054229736328125
2011-11-29,14.313920974731445
2011-11-30,15.104900360107422
2011-12-01,14.83329963684082
2011-12-02,14.747529983520508
2011-12-05,15.119195938110352
2011-12-06,14.966716766357422
2011-12-07,14.87856674194336
2011-12-08,14.356804847717285
2011-12-09,14.857124328613281
2011-12-12,14.663368225097656
2011-12-13,14.426553726196289
2011-12-14,13.761558532714844
2011-12-15,13.677835464477539
2011-12-16,13.763951301574707
2011-12-19,13.52474308013916
2011-12-20,14.106017112731934
2011-12-21,14.165818214416504
2011-12-22,14.491138458251953
2011-12-23,14.634663581848145
2011-12-27,14.452864646911621
2011-12-28,14.153857231140137
2011-12-29,14.412199020385742
2011-12-30,14.416984558105469
2012-01-03,14.983905792236328
2012-01-04,15.172874450683594
2012-01-05,15.53647518157959
2012-01-06,15.641717910766602
2012-01-09,15.586702346801758
2012-01-10,15.962257385253906
2012-01-11,15.780462265014648
2012-01-12,15.775677680969238
2012-01-13,15.620195388793945
2012-01-17,15.679993629455566
2012-01-18,15.86418628692627
2012-01-19,16.201461791992188
2012-01-20,16.022062301635742
2012-01-23,15.888106346130371
2012-01-24,16.146446228027344
2012-01-25,16.756423950195312
2012-01-26,16.598546981811523
2012-01-27,16.64160919189453
2012-01-30,16.749248504638672
2012-01-31,16.655956268310547
2012-02-01,16.92386817932129
2012-02-02,16.911909103393555
2012-02-03,17.615177154541016
2012-02-06,17.56254768371582
2012-02-07,17.44773292541504
2012-02-08,17.301816940307617
2012-02-09,17.820894241333008
2012-02-10,17.82567596435547
2012-02-13,18.220373153686523
2012-02-14,17.942890167236328
2012-02-15,17.859169006347656
2012-02-16,18.464359283447266
2012-02-17,18.47392463684082
2012-02-21,18.450008392333984
2012-02-22,18.00269317626953
2012-02-23,18.01943588256836
2012-02-24,18.110336303710938
2012-02-27,17.942890167236328
2012-02-28,17.761093139648438
2012-02-29,17.495573043823242
2012-03-01,17.851993560791016
2012-03-02,17.660627365112305
2012-03-05,17.361614227294922
2012-03-06,16.751644134521484
2012-03-07,17.399890899658203
2012-03-08,17.796972274780273
2012-03-09,18.14860725402832
2012-03-12,18.235004425048828
2012-03-13,18.786998748779297
2012-03-14,18.643001556396484
2012-03-15,18.64539909362793
2012-03-16,18.80860137939453
2012-03-19,18.822998046875
2012-03-20,18.35980224609375
2012-03-21,18.21820640563965
2012-03-22,17.961408615112305
2012-03-23,18.105405807495117
2012-03-26,18.371803283691406
2012-03-27,18.283008575439453
2012-03-28,18.131803512573242
2012-03-29,18.544607162475586
2012-03-30,18.607004165649414
2012-04-02,18.765399932861328
2012-04-03,18.686201095581055
2012-04-04,18.47980308532715
2012-04-05,18.350204467773438
2012-04-09,18.11740493774414
2012-04-10,17.567813873291016
2012-04-11,17.889408111572266
2012-04-12,18.460601806640625
2012-04-13,18.163007736206055
2012-04-16,18.323801040649414
2012-04-17,18.602201461791992
2012-04-18,18.36940574645996
2012-04-19,18.071807861328125
2012-04-20,18.088605880737305
2012-04-23,17.920608520507812
2012-04-24,18.059810638427734
2012-04-25,18.242204666137695
2012-04-26,18.20860481262207
2012-04-27,18.71500015258789
2012-04-30,18.427001953125
2012-05-01,18.33820343017578
2012-05-02,18.40300750732422
2012-05-03,17.812610626220703
2012-05-04,18.295005798339844
2012-05-07,18.309402465820312
2012-05-08,18.280607223510742
2012-05-09,18.513402938842773
2012-05-10,18.78219985961914
2012-05-11,18.825395584106445
2012-05-14,18.475004196166992
2012-05-15,18.079008102416992
2012-05-16,17.495813369750977
2012-05-17,16.759021759033203
2012-05-18,16.754220962524414
2012-05-21,17.325414657592773
2012-05-22,17.659013748168945
2012-05-23,17.81500816345215
2012-05-24,17.807811737060547
2012-05-25,17.90380859375
2012-05-29,18.263809204101562
2012-05-30,17.721412658691406
2012-05-31,17.239015579223633
2012-06-01,16.245426177978516
2012-06-04,15.842229843139648
2012-06-05,15.957428932189941
2012-06-06,16.427820205688477
2012-06-07,16.699024200439453
2012-06-08,16.98221778869629
2012-06-11,16.15423011779785
2012-06-12,16.380666732788086
2012-06-13,16.175905227661133
2012-06-14,15.97355842590332
2012-06-15,15.894062995910645
2012-06-18,15.585721969604492
2012-06-19,16.04100799560547
2012-06-20,15.759160995483398
2012-06-21,15.39059829711914
2012-06-22,15.486955642700195
2012-06-25,15.026851654052734
2012-06-26,15.248472213745117
2012-06-27,15.258108139038086
2012-06-28,15.284605979919434
2012-06-29,15.735075950622559
2012-07-02,15.645947456359863
2012-07-03,15.865158081054688
2012-07-05,15.915743827819824
2012-07-06,15.503819465637207
2012-07-09,15.096712112426758
2012-07-10,14.417396545410156
2012-07-11,14.217453002929688
2012-07-12,14.34753704071045
2012-07-13,14.679966926574707
2012-07-16,14.321038246154785
2012-07-17,14.569157600402832
2012-07-18,14.899178504943848
2012-07-19,15.060577392578125
2012-07-20,14.706465721130371
2012-07-23,14.528204917907715
2012-07-24,14.304176330566406
2012-07-25,14.306584358215332
2012-07-26,14.598064422607422
2012-07-27,15.366511344909668
2012-07-30,14.860635757446289
2012-07-31,14.626972198486328
2012-08-01,14.171685218811035
2012-08-02,14.1981840133667
2012-08-03,14.932904243469238
2012-08-06,15.024443626403809
2012-08-07,15.3978271484375
2012-08-08,15.299059867858887
2012-08-09,15.549586296081543
2012-08-10,15.61221981048584
2012-08-13,15.429140090942383
2012-08-14,15.291834831237793
2012-08-15,15.289424896240234
2012-08-16,15.800117492675781
2012-08-17,15.980786323547363
2012-08-20,15.780847549438477
2012-08-21,15.877204895019531
2012-08-22,15.963921546936035
2012-08-23,15.9904203414917
2012-08-24,15.807342529296875
2012-08-27,15.643536567687988
2012-08-28,15.730257987976074
2012-08-29,15.549586296081543
2012-08-30,15.25329303741455
2012-08-31,15.393009185791016
2012-09-04,15.453230857849121
2012-09-05,14.916044235229492
2012-09-06,15.152116775512695
2012-09-07,15.549586296081543
2012-09-10,15.446002960205078
2012-09-11,15.802526473999023
2012-09-12,16.27889633178711
2012-09-13,16.336933135986328
2012-09-14,16.685142517089844
2012-09-17,16.680309295654297
2012-09-18,16.356279373168945
2012-09-19,16.370784759521484
2012-09-20,16.6561279296875
2012-09-21,16.46026039123535
2012-09-24,16.24262237548828
2012-09-25,15.596982955932617
2012-09-26,15.398695945739746
2012-09-27,15.717893600463867
2012-09-28,15.817031860351562
2012-10-01,15.676780700683594
2012-10-02,15.47365665435791
2012-10-03,16.445749282836914
2012-10-04,16.491689682006836
2012-10-05,16.45783805847168
2012-10-08,16.370784759521484
2012-10-09,16.201515197753906
2012-10-10,16.131393432617188
2012-10-11,16.16524314880371
2012-10-12,16.508617401123047
2012-10-15,16.66096305847168
2012-10-16,16.66096305847168
2012-10-17,16.64887237548828
2012-10-18,16.670637130737305
2012-10-19,16.4022216796875
2012-10-22,16.305500030517578
2012-10-23,16.310331344604492
2012-10-24,16.09511947631836
2012-10-25,16.121721267700195
2012-10-26,15.930688858032227
2012-10-31,16.58599853515625
2012-11-01,16.653709411621094
2012-11-02,16.421566009521484
2012-11-05,16.895523071289062
2012-11-06,17.219554901123047
2012-11-07,16.303077697753906
2012-11-08,15.771089553833008
2012-11-09,16.01774024963379
2012-11-12,15.911336898803711
2012-11-13,15.979045867919922
2012-11-14,15.621163368225098
2012-11-15,15.27053451538086
2012-11-16,15.563129425048828
2012-11-19,16.148319244384766
2012-11-20,16.1991024017334
2012-11-21,16.19426155090332
2012-11-23,16.40464210510254
2012-11-26,16.69965171813965
2012-11-27,16.232954025268555
2012-11-28,16.223283767700195
2012-11-29,16.573909759521484
2012-11-30,16.472347259521484
2012-12-03,16.57874870300293
2012-12-04,16.552146911621094
2012-12-05,16.561819076538086
2012-12-06,16.494110107421875
2012-12-07,16.4022216796875
2012-12-10,16.581829071044922
2012-12-11,15.064898490905762
2012-12-12,14.875585556030273
2012-12-13,14.771222114562988
2012-12-14,14.790639877319336
2012-12-17,15.441096305847168
2012-12-18,15.43867015838623
2012-12-19,15.557598114013672
2012-12-20,15.797881126403809
2012-12-21,15.96777629852295
2012-12-24,16.18378448486328
2012-12-26,16.45561981201172
2012-12-27,16.572118759155273
2012-12-28,16.586681365966797
2012-12-31,17.025981903076172
2013-01-02,17.103654861450195
2013-01-03,17.193450927734375
2013-01-04,17.237140655517578
2013-01-07,17.03326416015625
2013-01-08,16.85365867614746
2013-01-09,16.955596923828125
2013-01-10,16.948314666748047
2013-01-11,16.96530532836914
2013-01-14,16.945890426635742
2013-01-15,16.921615600585938
2013-01-16,16.916763305664062
2013-01-17,17.21529769897461
2013-01-18,17.302669525146484
2013-01-22,17.64003562927246
2013-01-23,17.598773956298828
2013-01-24,17.763816833496094
2013-01-25,17.909439086914062
2013-01-28,18.081762313842773
2013-01-29,18.263795852661133
2013-01-30,18.2031192779541
2013-01-31,18.113311767578125
2013-02-01,18.20554542541504
2013-02-04,18.10845947265625
2013-02-05,18.2031192779541
2013-02-06,18.256511688232422
2013-02-07,18.222532272338867
2013-02-08,18.397279739379883
2013-02-11,18.40699005126953
2013-02-12,18.501649856567383
2013-02-13,18.41912841796875
2013-02-14,19.25889778137207
2013-02-15,19.263751983642578
2013-02-19,19.426366806030273
2013-02-20,19.377826690673828
2013-02-21,19.224916458129883
2013-02-22,19.453065872192383
2013-02-25,19.28559684753418
2013-02-26,19.39481544494629
2013-02-27,19.64237403869629
2013-02-28,19.540435791015625
2013-03-01,19.161813735961914
2013-03-04,19.137542724609375
2013-03-05,19.673931121826172
2013-03-06,19.654512405395508
2013-03-07,19.61810874938965
2013-03-08,19.75402069091797
2013-03-11,19.78314781188965
2013-03-12,19.73202133178711
2013-03-13,19.853748321533203
2013-03-14,19.963302612304688
2013-03-15,19.865922927856445
2013-03-18,19.851314544677734
2013-03-19,19.775842666625977
2013-03-20,19.936525344848633
2013-03-21,19.70767593383789
2013-03-22,19.761232376098633
2013-03-25,19.07225799560547
2013-03-26,19.045480728149414
2013-03-27,19.08930015563965
2013-03-28,19.223196029663086
2013-04-01,18.843412399291992
2013-04-02,18.80202293395996
2013-04-03,18.604825973510742
2013-04-04,18.631607055664062
2013-04-05,18.39301872253418
2013-04-08,18.375978469848633
2013-04-09,18.480663299560547
2013-04-10,18.748462677001953
2013-04-11,18.892105102539062
2013-04-12,18.58291244506836
2013-04-15,17.56040382385254
2013-04-16,18.03757667541504
2013-04-17,17.906110763549805
2013-04-18,17.893936157226562
2013-04-19,17.942628860473633
2013-04-22,17.811161041259766
2013-04-23,17.80142593383789
2013-04-24,17.942628860473633
2013-04-25,18.25425148010254
2013-04-26,18.125221252441406
2013-04-29,18.15686798095703
2013-04-30,18.13982582092285
2013-05-01,16.618234634399414
2013-05-02,17.187917709350586
2013-05-03,17.859851837158203
2013-05-06,18.013227462768555
2013-05-07,18.06922721862793
2013-05-08,18.14712905883789
2013-05-09,18.08869743347168
2013-05-10,18.40762710571289
2013-05-13,18.351634979248047
2013-05-14,18.758201599121094
2013-05-15,18.921314239501953
2013-05-16,18.85071563720703
2013-05-17,19.369274139404297
2013-05-20,19.47395896911621
2013-05-21,19.391185760498047
2013-05-22,19.123382568359375
2013-05-23,18.977312088012695
2013-05-24,18.943227767944336
2013-05-28,19.050350189208984
2013-05-29,19.008960723876953
2013-05-30,19.24997901916504
2013-05-31,19.21346092224121
2013-06-03,19.00408935546875
2013-06-04,18.918882369995117
2013-06-05,18.519615173339844
2013-06-06,18.809328079223633
2013-06-07,19.269458770751953
2013-06-10,19.30110740661621
2013-06-11,18.952966690063477
2013-06-12,18.635456085205078
2013-06-13,18.7624568939209
2013-06-14,18.64522361755371
2013-06-17,18.61103057861328
2013-06-18,18.823518753051758
2013-06-19,18.471813201904297
2013-06-20,17.8514461517334
2013-06-21,17.47043228149414
2013-06-24,17.40204620361328
2013-06-25,17.582782745361328
2013-06-26,17.587665557861328
2013-06-27,17.97600555419922
2013-06-28,17.580341339111328
2013-07-01,17.70245933532715
2013-07-02,17.660940170288086
2013-07-03,17.609649658203125
2013-07-05,18.02485466003418
2013-07-08,17.995546340942383
2013-07-09,18.168954849243164
2013-07-10,18.18849754333496
2013-07-11,18.23978614807129
2013-07-12,18.178726196289062
2013-07-15,18.071258544921875
2013-07-16,18.073705673217773
2013-07-17,18.166515350341797
2013-07-18,18.317941665649414
2013-07-19,18.320388793945312
2013-07-22,18.315502166748047
2013-07-23,18.4254093170166
2013-07-24,18.320388793945312
2013-07-25,18.403427124023438
2013-07-26,18.320388793945312
2013-07-29,18.217802047729492
2013-07-30,18.320388793945312
2013-07-31,18.662321090698242
2013-08-01,19.17522430419922
2013-08-02,19.0335636138916
2013-08-05,19.050657272338867
2013-08-06,18.97739028930664
2013-08-07,18.786882400512695
2013-08-08,18.7380313873291
2013-08-09,18.972501754760742
2013-08-12,19.075084686279297
2013-08-13,19.0555419921875
2013-08-14,18.83817481994629
2013-08-15,18.39365577697754
2013-08-16,18.376564025878906
2013-08-19,18.134761810302734
2013-08-20,18.30817222595215
2013-08-21,18.054161071777344
2013-08-22,18.381446838378906
2013-08-23,18.4254093170166
2013-08-26,18.422962188720703
2013-08-27,18.00531768798828
2013-08-28,18.08102798461914
2013-08-29,18.105457305908203
2013-08-30,18.08347511291504
2013-09-03,18.071258544921875
2013-09-04,18.371673583984375
2013-09-05,18.623241424560547
2013-09-06,19.143468856811523
2013-09-09,19.41946029663086
2013-09-10,19.841995239257812
2013-09-11,19.773609161376953
2013-09-12,19.75400733947754
2013-09-13,19.97205924987793
2013-09-16,20.212154388427734
