Date,SFL
2010-11-01,4.660068511962891
2010-11-02,4.775588512420654
2010-11-03,4.805626392364502
2010-11-04,4.96273136138916
2010-11-05,5.011250972747803
2010-11-08,5.041285037994385
2010-11-09,4.995078086853027
2010-11-10,5.062079906463623
2010-11-11,5.057459354400635
2010-11-12,4.948868751525879
2010-11-15,4.997390270233154
2010-11-16,4.907281875610352
2010-11-17,4.932696342468262
2010-11-18,5.006631374359131
2010-11-19,5.085184574127197
2010-11-22,5.078250885009766
2010-11-23,5.0204925537109375
2010-11-24,5.036664962768555
2010-11-26,4.941938877105713
2010-11-29,4.965040683746338
2010-11-30,5.015872955322266
2010-12-01,5.156805992126465
2010-12-02,5.249221324920654
2010-12-03,5.276946544647217
2010-12-06,5.262861728668213
2010-12-07,5.272252082824707
2010-12-08,5.255819797515869
2010-12-09,5.265210151672363
2010-12-10,5.345020294189453
2010-12-13,5.291031360626221
2010-12-14,5.218262195587158
2010-12-15,5.157229900360107
2010-12-16,5.234692096710205
2010-12-17,5.178356170654297
2010-12-20,5.103238582611084
2010-12-21,5.220609188079834
2010-12-22,5.180703639984131
2010-12-23,5.157229900360107
2010-12-27,5.100892543792725
2010-12-28,5.04925012588501
2010-12-29,5.065680027008057
2010-12-30,5.04925012588501
2010-12-31,5.051597595214844
2011-01-03,5.129061222076416
2011-01-04,5.056290626525879
2011-01-05,5.077417373657227
2011-01-06,5.044553756713867
2011-01-07,5.262861728668213
2011-01-10,5.234692096710205
2011-01-11,5.2393879890441895
2011-01-12,5.24408483505249
2011-01-13,5.265210151672363
2011-01-14,5.24408483505249
2011-01-18,5.215914249420166
2011-01-19,5.133754253387451
2011-01-20,5.039859771728516
2011-01-21,4.9976067543029785
2011-01-24,4.976478099822998
2011-01-25,4.805118560791016
2011-01-26,4.800426006317139
2011-01-27,4.711224555969238
2011-01-28,4.690097332000732
2011-01-31,4.697140216827393
2011-02-01,4.704182147979736
2011-02-02,4.558643341064453
2011-02-03,4.563338279724121
2011-02-04,4.5469069480896
2011-02-07,4.600896835327148
2011-02-08,4.6267194747924805
2011-02-09,4.544558525085449
2011-02-10,4.570379257202148
2011-02-11,4.622021675109863
2011-02-14,4.636107444763184
2011-02-15,4.636107444763184
2011-02-16,4.73000431060791
2011-02-17,4.779298782348633
2011-02-18,4.840331077575684
2011-02-22,4.72765588760376
2011-02-23,4.72765588760376
2011-02-24,4.75817346572876
2011-02-25,4.866150856018066
2011-02-28,4.880237579345703
2011-03-01,4.80746603012085
2011-03-02,4.861455917358398
2011-03-03,4.91544771194458
2011-03-04,4.891972064971924
2011-03-07,4.9107537269592285
2011-03-08,4.950658798217773
2011-03-09,4.881335258483887
2011-03-10,4.7020487785339355
2011-03-11,4.73312520980835
2011-03-14,4.723564624786377
2011-03-15,4.620773792266846
2011-03-16,4.577746391296387
2011-03-17,4.699657917022705
2011-03-18,4.709220886230469
2011-03-21,4.8239641189575195
2011-03-22,4.816793441772461
2011-03-23,4.809620380401611
2011-03-24,4.826354026794434
2011-03-25,4.878944396972656
2011-03-28,4.838305473327637
2011-03-29,4.924363613128662
2011-03-30,4.9673919677734375
2011-03-31,4.955438137054443
2011-04-01,4.99129581451416
2011-04-04,5.008028984069824
2011-04-05,5.0128092765808105
2011-04-06,4.998466968536377
2011-04-07,4.974564075469971
2011-04-08,4.931535243988037
2011-04-11,4.826354026794434
2011-04-12,4.768983364105225
2011-04-13,4.747467994689941
2011-04-14,4.745080947875977
2011-04-15,4.776154041290283
2011-04-18,4.70682954788208
2011-04-19,4.637507915496826
2011-04-20,4.704441070556641
2011-04-21,4.766591548919678
2011-04-25,4.752249717712402
2011-04-26,4.8430891036987305
2011-04-27,4.852647304534912
2011-04-28,4.7809343338012695
2011-04-29,4.778545379638672
2011-05-02,4.725954055786133
2011-05-03,4.714000701904297
2011-05-04,4.670974254608154
2011-05-05,4.6566314697265625
2011-05-06,4.654239654541016
2011-05-09,4.816793441772461
2011-05-10,4.878944396972656
2011-05-11,4.831132888793945
2011-05-12,4.819182395935059
2011-05-13,4.725954055786133
2011-05-16,4.663802623748779
2011-05-17,4.687705993652344
2011-05-18,4.797668933868408
2011-05-19,4.821574687957764
2011-05-20,4.778545379638672
2011-05-23,4.730735778808594
2011-05-24,4.580135822296143
2011-05-25,4.465394496917725
2011-05-26,4.522765636444092
2011-05-27,4.525154113769531
2011-05-31,4.620773792266846
2011-06-01,4.494079113006592
2011-06-02,4.470174789428711
2011-06-03,4.508421897888184
2011-06-06,4.412803649902344
2011-06-07,4.3590779304504395
2011-06-08,4.149060249328613
2011-06-09,4.200343608856201
2011-06-10,4.136849880218506
2011-06-13,4.105103969573975
2011-06-14,4.207670211791992
2011-06-15,4.205226898193359
2011-06-16,4.258952617645264
2011-06-17,4.219881534576416
2011-06-20,4.266278266906738
2011-06-21,4.285815238952637
2011-06-22,4.254068851470947
2011-06-23,4.185690402984619
2011-06-24,4.200343608856201
2011-06-27,4.241858959197998
2011-06-28,4.251626491546631
2011-06-29,4.371288299560547
2011-06-30,4.400592803955078
2011-07-01,4.454319000244141
2011-07-05,4.395707607269287
2011-07-06,4.395707607269287
2011-07-07,4.4714131355285645
2011-07-08,4.4347825050354
2011-07-11,4.288257598876953
2011-07-12,4.278489589691162
2011-07-13,4.31023645401001
2011-07-14,4.212553977966309
2011-07-15,4.185690402984619
2011-07-18,4.085566520690918
2011-07-19,4.112429618835449
2011-07-20,4.107545375823975
2011-07-21,4.117313385009766
2011-07-22,4.124640941619873
2011-07-25,4.031842231750488
2011-07-26,3.9585788249969482
2011-07-27,3.88043475151062
2011-07-28,3.9072964191436768
2011-07-29,3.8828771114349365
2011-08-01,3.8926444053649902
2011-08-02,3.6411120891571045
2011-08-03,3.497030258178711
2011-08-04,3.1697940826416016
2011-08-05,3.023270606994629
2011-08-08,2.798600912094116
2011-08-09,3.111185312271118
2011-08-10,3.025712490081787
2011-08-11,3.2015421390533447
2011-08-12,3.2039833068847656
2011-08-15,3.433537483215332
2011-08-16,3.2748031616210938
2011-08-17,3.3163185119628906
2011-08-18,3.1356067657470703
2011-08-19,3.1038572788238525
2011-08-22,3.072113037109375
2011-08-23,3.1942145824432373
2011-08-24,3.235729694366455
2011-08-25,3.2723610401153564
2011-08-26,3.428652286529541
2011-08-29,3.812056303024292
2011-08-30,3.9072964191436768
2011-08-31,3.8828771114349365
2011-09-01,3.7827515602111816
2011-09-02,3.7046058177948
2011-09-06,3.7021639347076416
2011-09-07,3.6044089794158936
2011-09-08,3.4690558910369873
2011-09-09,3.4139108657836914
2011-09-12,3.4063916206359863
2011-09-13,3.5668106079101562
2011-09-14,3.5843560695648193
2011-09-15,3.5768370628356934
2011-09-16,3.564303398132324
2011-09-19,3.4690558910369873
2011-09-20,3.3938581943511963
2011-09-21,3.341221809387207
2011-09-22,3.2033607959747314
2011-09-23,3.235947608947754
2011-09-26,3.4439895153045654
2011-09-27,3.5216922760009766
2011-09-28,3.2559986114501953
2011-09-29,3.373806953430176
2011-09-30,3.258504867553711
2011-10-03,3.0103583335876465
2011-10-04,3.135685443878174
2011-10-05,3.0830488204956055
2011-10-06,3.168269157409668
2011-10-07,2.9677467346191406
2011-10-10,3.2409608364105225
2011-10-11,3.383831262588501
2011-10-12,3.4339635372161865
2011-10-13,3.4941203594207764
2011-10-14,3.519185781478882
2011-10-17,3.3487401008605957
2011-10-18,3.529212474822998
2011-10-19,3.4114043712615967
2011-10-20,3.4114043712615967
2011-10-21,3.4339635372161865
2011-10-24,3.5442519187927246
2011-10-25,3.4389774799346924
2011-10-26,3.4891083240509033
2011-10-27,3.6219544410705566
2011-10-28,3.6946442127227783
2011-10-31,3.5868630409240723
2011-11-01,3.4815876483917236
2011-11-02,3.5116665363311768
2011-11-03,3.6044089794158936
2011-11-04,3.619447946548462
2011-11-07,3.619447946548462
2011-11-08,3.6745922565460205
2011-11-09,3.561795949935913
2011-11-10,3.589369058609009
2011-11-11,3.7347476482391357
2011-11-14,3.714696168899536
2011-11-15,3.712188959121704
2011-11-16,3.6394989490509033
2011-11-17,3.6219544410705566
2011-11-18,3.6219544410705566
2011-11-21,3.4615349769592285
2011-11-22,2.676987886428833
2011-11-23,2.6193368434906006
2011-11-25,2.5065419673919678
2011-11-28,2.7396504878997803
2011-11-29,2.398761749267578
2011-11-30,2.5090489387512207
2011-12-01,2.499022960662842
2011-12-02,2.611816644668579
2011-12-05,2.8875374794006348
2011-12-06,3.042942523956299
2011-12-07,2.9702529907226562
2011-12-08,2.872497797012329
2011-12-09,2.820600986480713
2011-12-12,2.6467463970184326
2011-12-13,2.5689003467559814
2011-12-14,2.542952299118042
2011-12-15,2.5403566360473633
2011-12-16,2.4780807495117188
2011-12-19,2.2471396923065186
2011-12-20,2.387261152267456
2011-12-21,2.379476308822632
2011-12-22,2.457322597503662
2011-12-23,2.433969020843506
2011-12-27,2.4261832237243652
2011-12-28,2.345743179321289
2011-12-29,2.387261152267456
2011-12-30,2.423588752746582
2012-01-03,2.5922532081604004
2012-01-04,2.5377626419067383
2012-01-05,2.5092194080352783
2012-01-06,2.542952299118042
2012-01-09,2.5299770832061768
2012-01-10,2.620797634124756
2012-01-11,2.6571242809295654
2012-01-12,2.7116165161132812
2012-01-13,2.662313938140869
2012-01-17,2.7194015979766846
2012-01-18,2.8154118061065674
2012-01-19,2.921799659729004
2012-01-20,2.950343132019043
2012-01-23,2.93477463722229
2012-01-24,2.9529383182525635
2012-01-25,2.942559242248535
2012-01-26,2.9399638175964355
2012-01-27,2.965912342071533
2012-01-30,2.9607229232788086
2012-01-31,2.914015531539917
2012-02-01,2.997051239013672
2012-02-02,3.0359723567962646
2012-02-03,3.142361879348755
2012-02-06,3.18388032913208
2012-02-07,3.131983757019043
2012-02-08,3.165715456008911
2012-02-09,3.1190083026885986
2012-02-10,3.022998809814453
2012-02-13,3.165715456008911
2012-02-14,3.1890687942504883
2012-02-15,3.163121461868286
2012-02-16,3.2176127433776855
2012-02-17,3.3862781524658203
2012-02-21,3.5367791652679443
2012-02-22,3.4589340686798096
2012-02-23,3.4667184352874756
2012-02-24,3.5315895080566406
2012-02-27,3.541968822479248
2012-02-28,3.516019582748413
2012-02-29,3.562727451324463
2012-03-01,3.5757017135620117
2012-03-02,3.4667184352874756
2012-03-05,3.4433650970458984
2012-03-06,3.3810877799987793
2012-03-07,3.4368631839752197
2012-03-08,3.4209272861480713
2012-03-09,3.524513006210327
2012-03-12,3.6440324783325195
2012-03-13,3.7184009552001953
2012-03-14,3.6334073543548584
2012-03-15,3.7741754055023193
2012-03-16,4.15929651260376
2012-03-19,4.148670673370361
2012-03-20,3.9786877632141113
2012-03-21,4.045088768005371
2012-03-22,3.9255683422088623
2012-03-23,4.002593040466309
2012-03-26,4.018527984619141
2012-03-27,4.031806945800781
2012-03-28,4.108832836151123
2012-03-29,4.068993091583252
2012-03-30,4.063680648803711
2012-04-02,4.0503997802734375
2012-04-03,4.007904052734375
2012-04-04,3.9388468265533447
2012-04-05,3.9255683422088623
2012-04-09,3.742304801940918
2012-04-10,3.4660804271698
2012-04-11,3.553727865219116
2012-04-12,3.6440324783325195
2012-04-13,3.6148159503936768
2012-04-16,3.6174733638763428
2012-04-17,3.6599671840667725
2012-04-18,3.5802884101867676
2012-04-19,3.596224784851074
2012-04-20,3.593568801879883
2012-04-23,3.524513006210327
2012-04-24,3.6307520866394043
2012-04-25,3.686528205871582
2012-04-26,3.6891839504241943
2012-04-27,3.7343380451202393
2012-04-30,3.678560972213745
2012-05-01,3.601536989212036
2012-05-02,3.593568801879883
2012-05-03,3.476705551147461
2012-05-04,3.365152597427368
2012-05-07,3.3492157459259033
2012-05-08,3.418271541595459
2012-05-09,3.35983943939209
2012-05-10,3.428896903991699
2012-05-11,3.442176103591919
2012-05-14,3.418271541595459
2012-05-15,3.415616512298584
2012-05-16,3.434209108352661
2012-05-17,3.4395198822021484
2012-05-18,3.30672025680542
2012-05-21,3.524513006210327
2012-05-22,3.604191541671753
2012-05-23,3.673248529434204
2012-05-24,3.9866580963134766
2012-05-25,4.369121551513672
2012-05-29,4.2336649894714355
2012-05-30,4.053057670593262
2012-05-31,4.114144325256348
2012-06-01,4.031806945800781
2012-06-04,3.880415678024292
2012-06-05,4.116799831390381
2012-06-06,4.244287967681885
2012-06-07,4.252256870269775
2012-06-08,4.201792240142822
2012-06-11,4.0371198654174805
2012-06-12,4.12211275100708
2012-06-13,4.105763912200928
2012-06-14,4.06489896774292
2012-06-15,4.1139373779296875
2012-06-18,4.045827388763428
2012-06-19,4.176600933074951
2012-06-20,4.168428421020508
2012-06-21,3.988612413406372
2012-06-22,4.06489896774292
2012-06-25,3.939572334289551
2012-06-26,3.988612413406372
2012-06-27,4.119386672973633
2012-06-28,4.179327011108398
2012-06-29,4.258336067199707
2012-07-02,4.2910284996032715
2012-07-03,4.340069770812988
2012-07-05,4.307376861572266
2012-07-06,4.304651260375977
2012-07-09,4.252885818481445
2012-07-10,4.203845977783203
2012-07-11,4.220193386077881
2012-07-12,4.111213684082031
2012-07-13,4.182048797607422
2012-07-16,4.116662979125977
2012-07-17,4.168428421020508
2012-07-18,4.198396682739258
2012-07-19,4.152080535888672
2012-07-20,4.133009910583496
2012-07-23,4.040378570556641
2012-07-24,3.912328004837036
2012-07-25,3.8251454830169678
2012-07-26,3.8932576179504395
2012-07-27,4.00223445892334
2012-07-30,3.955919027328491
2012-07-31,3.945021629333496
2012-08-01,3.8741869926452637
2012-08-02,3.961367607116699
2012-08-03,4.0730719566345215
2012-08-06,4.053999900817871
2012-08-07,4.1439080238342285
2012-08-08,4.127562046051025
2012-08-09,4.1902241706848145
2012-08-10,4.122112274169922
2012-08-13,4.10304069519043
2012-08-14,4.092142581939697
2012-08-15,4.122112274169922
2012-08-16,4.157529354095459
2012-08-17,4.195673942565918
2012-08-20,4.35641622543335
2012-08-21,4.438149929046631
2012-08-22,4.45449686050415
2012-08-23,4.334619998931885
2012-08-24,4.334619998931885
2012-08-27,4.299201488494873
2012-08-28,4.378211975097656
2012-08-29,4.372763633728027
2012-08-30,4.340069770812988
2012-08-31,4.397284030914307
2012-09-04,4.604341506958008
2012-09-05,4.536230564117432
2012-09-06,4.699697494506836
2012-09-07,4.732392311096191
2012-09-10,4.702423095703125
2012-09-11,4.729665756225586
2012-09-12,4.754751682281494
2012-09-13,4.894105434417725
2012-09-14,4.860660552978516
2012-09-17,4.813279628753662
2012-09-18,4.704583168029785
2012-09-19,4.615395545959473
2012-09-20,4.498340606689453
2012-09-21,4.339476108551025
2012-09-24,4.420302391052246
2012-09-25,4.367347240447998
2012-09-26,4.372921466827393
2012-09-27,4.409152030944824
2012-09-28,4.38128137588501
2012-10-01,4.459320545196533
2012-10-02,4.175039291381836
2012-10-03,4.255864143371582
2012-10-04,4.269800186157227
2012-10-05,4.200121879577637
2012-10-08,4.177824974060059
2012-10-09,4.155528545379639
2012-10-10,4.244717121124268
2012-10-11,4.255864143371582
2012-10-12,4.186187267303467
2012-10-15,4.24750280380249
2012-10-16,4.222420692443848
2012-10-17,4.289308547973633
2012-10-18,4.272585868835449
2012-10-19,4.345050811767578
2012-10-22,4.303244590759277
2012-10-23,4.31439208984375
2012-10-24,4.3283281326293945
2012-10-25,4.350625514984131
2012-10-26,4.442596912384033
2012-10-31,4.286523342132568
2012-11-01,4.398004531860352
2012-11-02,4.311605930328369
2012-11-05,4.350625514984131
2012-11-06,4.448173999786377
2012-11-07,4.31439208984375
2012-11-08,4.261436939239502
2012-11-09,4.216845512390137
2012-11-12,4.194549083709717
2012-11-13,4.127658843994141
2012-11-14,3.988304376602173
2012-11-15,3.991093158721924
2012-11-16,4.094213008880615
2012-11-19,4.119298458099365
2012-11-20,4.1053619384765625
2012-11-21,4.172252178192139
2012-11-23,4.250290393829346
2012-11-26,4.283735752105713
2012-11-27,4.286523342132568
2012-11-28,4.300457000732422
2012-11-29,4.489978790283203
2012-11-30,4.512274265289307
2012-12-03,4.537359237670898
2012-12-04,4.540146827697754
2012-12-05,4.548506259918213
2012-12-06,4.537359237670898
2012-12-07,4.609823703765869
2012-12-10,4.654416561126709
2012-12-11,4.662776947021484
2012-12-12,4.58195161819458
2012-12-13,4.512274265289307
2012-12-14,4.498340606689453
2012-12-17,4.568017482757568
2012-12-18,4.676291465759277
2012-12-19,4.693849563598633
2012-12-20,4.737744331359863
2012-12-21,4.696774482727051
2012-12-24,4.6792168617248535
2012-12-26,4.661658763885498
2012-12-27,4.6675124168396
2012-12-28,4.6792168617248535
2012-12-31,4.86650276184082
2013-01-02,4.945513725280762
2013-01-03,4.910398006439209
2013-01-04,5.021598815917969
2013-01-07,5.04793643951416
2013-01-08,5.100610733032227
2013-01-09,5.097685813903809
2013-01-10,5.106463432312012
2013-01-11,5.065495014190674
2013-01-14,5.053788661956787
2013-01-15,5.053788661956787
2013-01-16,5.018671989440918
2013-01-17,5.106463432312012
2013-01-18,5.103536605834961
2013-01-22,5.144505500793457
2013-01-23,5.182548522949219
2013-01-24,5.12694787979126
2013-01-25,4.758230686187744
2013-01-28,4.992335796356201
2013-01-29,4.986484050750732
2013-01-30,4.925029754638672
2013-01-31,4.93380880355835
2013-02-01,4.945513725280762
2013-02-04,4.907471656799316
2013-02-05,4.948441505432129
2013-02-06,4.919178009033203
2013-02-07,4.89284086227417
2013-02-08,5.030380725860596
2013-02-11,5.033306121826172
2013-02-12,5.106463432312012
2013-02-13,5.121094226837158
2013-02-14,5.121094226837158
2013-02-15,5.097685813903809
2013-02-19,5.071347713470459
2013-02-20,4.848943710327148
2013-02-21,4.775786399841309
2013-02-22,4.761155605316162
2013-02-25,4.670440196990967
2013-02-26,4.784566402435303
2013-02-27,4.884060859680176
2013-02-28,4.948441505432129
2013-03-01,4.927957057952881
2013-03-04,4.790419101715088
2013-03-05,4.843093395233154
2013-03-06,4.85479736328125
2013-03-07,4.901619911193848
2013-03-08,4.913325786590576
2013-03-11,4.819681167602539
2013-03-12,4.904544830322266
2013-03-13,4.860651016235352
2013-03-14,4.884060859680176
2013-03-15,4.95136833190918
2013-03-18,4.895767688751221
2013-03-19,4.764082431793213
2013-03-20,4.8138298988342285
2013-03-21,4.878208160400391
2013-03-22,5.036230087280273
2013-03-25,5.030380725860596
2013-03-26,5.129876136779785
2013-03-27,5.109389781951904
2013-03-28,5.162064552307129
2013-04-01,5.173768520355225
2013-04-02,5.170843601226807
2013-04-03,5.07427453994751
2013-04-04,4.995262622833252
2013-04-05,5.012821197509766
2013-04-08,5.164990425109863
2013-04-09,5.135726451873779
2013-04-10,5.203033447265625
2013-04-11,5.147431373596191
2013-04-12,5.103536605834961
2013-04-15,4.898693561553955
2013-04-16,4.875282287597656
2013-04-17,4.772861003875732
2013-04-18,4.690922737121582
2013-04-19,4.6675124168396
2013-04-22,4.655806541442871
2013-04-23,4.746522903442383
2013-04-24,4.758230686187744
2013-04-25,4.737744331359863
2013-04-26,4.723111629486084
2013-04-29,4.761155605316162
2013-04-30,4.822608470916748
2013-05-01,4.685070991516113
2013-05-02,4.802123069763184
2013-05-03,4.93380880355835
2013-05-06,4.965999126434326
2013-05-07,5.021598815917969
2013-05-08,5.062567710876465
2013-05-09,4.998188495635986
2013-05-10,5.0157470703125
2013-05-13,4.983555793762207
2013-05-14,5.018671989440918
2013-05-15,5.0157470703125
2013-05-16,5.033306121826172
2013-05-17,5.124021053314209
2013-05-20,5.121094226837158
2013-05-21,5.1679158210754395
2013-05-22,5.068419933319092
2013-05-23,5.097685813903809
2013-05-24,5.138653755187988
2013-05-28,5.176695823669434
2013-05-29,5.200106143951416
2013-05-30,5.106463432312012
2013-05-31,4.968924522399902
2013-06-03,4.9718523025512695
2013-06-04,4.98940896987915
2013-06-05,4.922103404998779
2013-06-06,4.930883884429932
2013-06-07,5.030380725860596
2013-06-10,4.810903072357178
2013-06-11,4.857725143432617
2013-06-12,4.810903072357178
2013-06-13,4.939660549163818
2013-06-14,4.9718523025512695
2013-06-17,5.065495014190674
2013-06-18,4.769934177398682
2013-06-19,4.685988426208496
2013-06-20,4.56906270980835
2013-06-21,4.53308629989624
2013-06-24,4.368192195892334
2013-06-25,4.302235126495361
2013-06-26,4.377187728881836
2013-06-27,4.431153774261475
2013-06-28,4.449139595031738
2013-07-01,4.470128059387207
2013-07-02,4.434149265289307
2013-07-03,4.470128059387207
2013-07-05,4.452138423919678
2013-07-08,4.467129230499268
2013-07-09,4.449139595031738
2013-07-10,4.374189376831055
2013-07-11,4.578058242797852
2013-07-12,4.602040767669678
2013-07-15,4.662003517150879
2013-07-16,4.626026630401611
2013-07-17,4.670999526977539
2013-07-18,4.703977108001709
2013-07-19,4.706974983215332
2013-07-22,4.67999267578125
2013-07-23,4.730958938598633
2013-07-24,4.748948097229004
2013-07-25,4.808909893035889
2013-07-26,4.823899745941162
2013-07-29,4.841887474060059
2013-07-30,4.8628740310668945
2013-07-31,4.823899745941162
2013-08-01,4.850882530212402
2013-08-02,4.916840553283691
2013-08-05,4.883861541748047
2013-08-06,4.8328938484191895
2013-08-07,4.7879228591918945
2013-08-08,4.7459492683410645
2013-08-09,4.874868392944336
2013-08-12,4.9348273277282715
2013-08-13,4.877864360809326
2013-08-14,4.937825679779053
2013-08-15,4.811906337738037
2013-08-16,4.775930404663086
2013-08-19,4.715968608856201
2013-08-20,4.823899745941162
2013-08-21,4.76993465423584
2013-08-22,4.9108428955078125
2013-08-23,4.931830883026123
2013-08-26,4.853879928588867
