Date,FNB
2010-05-12,5.105429649353027
2010-05-13,5.057469367980957
2010-05-14,4.945552349090576
2010-05-17,4.9828572273254395
2010-05-18,4.886931419372559
2010-05-19,4.817650318145752
2010-05-20,4.385980129241943
2010-05-21,4.503225326538086
2010-05-24,4.327358245849609
2010-05-25,4.369991779327393
2010-05-26,4.364663600921631
2010-05-27,4.532327651977539
2010-05-28,4.4295654296875
2010-06-01,4.348438262939453
2010-06-02,4.548551559448242
2010-06-03,4.656721591949463
2010-06-04,4.326803684234619
2010-06-07,4.353845596313477
2010-06-08,4.3754801750183105
2010-06-09,4.310577869415283
2010-06-10,4.47283411026001
2010-06-11,4.56477689743042
2010-06-14,4.586411952972412
2010-06-15,4.72703218460083
2010-06-16,4.77030086517334
2010-06-17,4.764893531799316
2010-06-18,4.75407600402832
2010-06-21,4.72703218460083
2010-06-22,4.678357124328613
2010-06-23,4.640497207641602
2010-06-24,4.575594425201416
2010-06-25,4.705398082733154
2010-06-28,4.683766841888428
2010-06-29,4.424158096313477
2010-06-30,4.343026638031006
2010-07-01,4.299761772155762
2010-07-02,4.261900424957275
2010-07-06,4.18618106842041
2010-07-07,4.413339138031006
2010-07-08,4.46742582321167
2010-07-09,4.597229480743408
2010-07-12,4.548551559448242
2010-07-13,4.72703218460083
2010-07-14,4.635087966918945
2010-07-15,4.532327651977539
2010-07-16,4.310577869415283
2010-07-19,4.272719383239746
2010-07-20,4.332212924957275
2010-07-21,4.072604179382324
2010-07-22,4.267309665679932
2010-07-23,4.3754801750183105
2010-07-26,4.597229480743408
2010-07-27,4.705398082733154
2010-07-28,4.705398082733154
2010-07-29,4.694582462310791
2010-07-30,4.635087966918945
2010-08-02,4.75407600402832
2010-08-03,4.721623420715332
2010-08-04,4.7757110595703125
2010-08-05,4.672949314117432
2010-08-06,4.597229480743408
2010-08-09,4.748668193817139
2010-08-10,4.72703218460083
2010-08-11,4.46742582321167
2010-08-12,4.332212924957275
2010-08-13,4.256493091583252
2010-08-16,4.321394443511963
2010-08-17,4.46742582321167
2010-08-18,4.483649730682373
2010-08-19,4.343026638031006
2010-08-20,4.2024078369140625
2010-08-23,4.272719383239746
2010-08-24,4.278128147125244
2010-08-25,4.332212924957275
2010-08-26,4.310577869415283
2010-08-27,4.380887985229492
2010-08-30,4.2107038497924805
2010-08-31,4.2656025886535645
2010-09-01,4.380887031555176
2010-09-02,4.364419460296631
2010-09-03,4.529114246368408
2010-09-07,4.435787677764893
2010-09-08,4.556563377380371
2010-09-09,4.616950511932373
2010-09-10,4.655379295349121
2010-09-13,4.770668983459473
2010-09-14,4.666359901428223
2010-09-15,4.726747989654541
2010-09-16,4.699299335479736
2010-09-17,4.688319683074951
2010-09-20,4.765178203582764
2010-09-21,4.682830333709717
2010-09-22,4.556563377380371
2010-09-23,4.512645244598389
2010-09-24,4.7102789878845215
2010-09-27,4.644399642944336
2010-09-28,4.72125768661499
2010-09-29,4.699299335479736
2010-09-30,4.699299335479736
2010-10-01,4.7047882080078125
2010-10-04,4.677340507507324
2010-10-05,4.885953426361084
2010-10-06,4.896932601928711
2010-10-07,4.891444206237793
2010-10-08,4.924382209777832
2010-10-11,4.902422904968262
2010-10-12,4.918892860412598
2010-10-13,5.034178256988525
2010-10-14,4.990261077880859
2010-10-15,4.891444206237793
2010-10-18,5.023197650909424
2010-10-19,4.979280471801758
2010-10-20,5.023197650909424
2010-10-21,4.940852165222168
2010-10-22,4.8310546875
2010-10-25,4.743219375610352
2010-10-26,4.7047882080078125
2010-10-27,4.693809509277344
2010-10-28,4.7047882080078125
2010-10-29,4.666359901428223
2010-11-01,4.523624420166016
2010-11-02,4.627931594848633
2010-11-03,4.7596869468688965
2010-11-04,5.017709255218506
2010-11-05,5.050647258758545
2010-11-08,4.990261077880859
2010-11-09,4.929873466491699
2010-11-10,5.061628341674805
2010-11-11,5.045159339904785
2010-11-12,4.979280471801758
2010-11-15,5.039670944213867
2010-11-16,4.98477029800415
2010-11-17,4.9683003425598145
2010-11-18,5.067119121551514
2010-11-19,5.083587646484375
2010-11-22,4.929873466491699
2010-11-23,4.88046407699585
2010-11-24,4.946342468261719
2010-11-26,4.918892860412598
2010-11-29,4.9578423500061035
2010-11-30,4.879943370819092
2010-12-01,5.024613380432129
2010-12-02,5.141467094421387
2010-12-03,5.180416584014893
2010-12-06,5.20267391204834
2010-12-07,5.20267391204834
2010-12-08,5.319527626037598
2010-12-09,5.33621883392334
2010-12-10,5.441941261291504
2010-12-13,5.402992248535156
2010-12-14,5.469764232635498
2010-12-15,5.436377048492432
2010-12-16,5.430811882019043
2010-12-17,5.313963890075684
2010-12-20,5.352911949157715
2010-12-21,5.475329875946045
2010-12-22,5.65338659286499
2010-12-23,5.575486183166504
2010-12-27,5.614437103271484
2010-12-28,5.614437103271484
2010-12-29,5.581052303314209
2010-12-30,5.542098522186279
2010-12-31,5.464199066162109
2011-01-03,5.6867756843566895
2011-01-04,5.647823810577393
2011-01-05,5.70346736907959
2011-01-06,5.692338466644287
2011-01-07,5.497587203979492
2011-01-10,5.65338659286499
2011-01-11,5.697901725769043
2011-01-12,5.775803089141846
2011-01-13,5.620002746582031
2011-01-14,5.859268665313721
2011-01-18,5.887090682983398
2011-01-19,5.636693477630615
2011-01-20,5.647823810577393
2011-01-21,5.70346736907959
2011-01-24,5.6756463050842285
2011-01-25,5.697901725769043
2011-01-26,5.6867756843566895
2011-01-27,5.74241828918457
2011-01-28,5.592179775238037
2011-01-31,5.620002746582031
2011-02-01,5.753546714782715
2011-02-02,5.714597225189209
2011-02-03,5.731287002563477
2011-02-04,5.736854076385498
2011-02-07,5.814757347106934
2011-02-08,5.803625583648682
2011-02-09,5.753546714782715
2011-02-10,5.725725173950195
2011-02-11,5.903783798217773
2011-02-14,5.87039852142334
2011-02-15,5.798061847686768
2011-02-16,5.853705406188965
2011-02-17,5.887090682983398
2011-02-18,5.914913177490234
2011-02-22,5.731287002563477
2011-02-23,5.6867756843566895
2011-02-24,5.592179775238037
2011-02-25,5.687917232513428
2011-02-28,5.64849853515625
2011-03-01,5.586547374725342
2011-03-02,5.5583882331848145
2011-03-03,5.74986457824707
2011-03-04,5.693548679351807
2011-03-07,5.710444927215576
2011-03-08,5.8962860107421875
2011-03-09,5.8962860107421875
2011-03-10,5.8343400955200195
2011-03-11,5.81744384765625
2011-03-14,5.721706390380859
2011-03-15,5.671021461486816
2011-03-16,5.609073162078857
2011-03-17,5.64849853515625
2011-03-18,5.738601207733154
2011-03-21,5.851233005523682
2011-03-22,5.823076248168945
2011-03-23,5.7160749435424805
2011-03-24,5.682285308837891
2011-03-25,5.7273383140563965
2011-03-28,5.721706390380859
2011-03-29,5.811813831329346
2011-03-30,5.963865756988525
2011-03-31,5.9357075691223145
2011-04-01,5.98076057434082
2011-04-04,6.014548301696777
2011-04-05,5.9357075691223145
2011-04-06,6.0427069664001465
2011-04-07,6.132812976837158
2011-04-08,5.918813228607178
2011-04-11,5.930075645446777
2011-04-12,5.8850250244140625
2011-04-13,5.828709125518799
2011-04-14,5.87376070022583
2011-04-15,5.901918411254883
2011-04-18,5.823076248168945
2011-04-19,5.699179649353027
2011-04-20,5.766758441925049
2011-04-21,5.78365421295166
2011-04-25,5.766758441925049
2011-04-26,5.958233833312988
2011-04-27,6.110287666320801
2011-04-28,6.194762229919434
2011-04-29,6.166604518890381
2011-05-02,6.155339241027832
2011-05-03,6.166604518890381
2011-05-04,6.160970211029053
2011-05-05,6.144077301025391
2011-05-06,6.335551738739014
2011-05-09,6.386237144470215
2011-05-10,6.425657272338867
2011-05-11,6.183497905731201
2011-05-12,6.239813327789307
2011-05-13,6.053971290588379
2011-05-16,5.941338539123535
2011-05-17,5.9357075691223145
2011-05-18,5.941338539123535
2011-05-19,6.008917331695557
2011-05-20,5.8962860107421875
2011-05-23,5.800547122955322
2011-05-24,5.778022766113281
2011-05-25,5.744233131408691
2011-05-26,5.772391319274902
2011-05-27,5.8236775398254395
2011-05-31,6.011721611022949
2011-06-01,5.857867240905762
2011-06-02,5.886357307434082
2011-06-03,5.8008832931518555
2011-06-06,5.755296230316162
2011-06-07,5.760992527008057
2011-06-08,5.874960899353027
2011-06-09,5.857867240905762
2011-06-10,5.78948450088501
2011-06-13,5.829373836517334
2011-06-14,5.949036598205566
2011-06-15,5.880660057067871
2011-06-16,5.612836837768555
2011-06-17,5.715408802032471
2011-06-20,5.760992527008057
2011-06-21,5.8464674949646
2011-06-22,5.8464674949646
2011-06-23,5.74959659576416
2011-06-24,5.755296230316162
2011-06-27,5.897756099700928
2011-06-28,5.880660057067871
2011-06-29,5.903453350067139
2011-06-30,5.897756099700928
2011-07-01,5.988926410675049
2011-07-05,5.954740047454834
2011-07-06,6.023116588592529
2011-07-07,6.045910358428955
2011-07-08,5.920546531677246
2011-07-11,5.755296230316162
2011-07-12,5.840770721435547
2011-07-13,5.903453350067139
2011-07-14,5.812280178070068
2011-07-15,5.74959659576416
2011-07-18,5.669820785522461
2011-07-19,5.817976474761963
2011-07-20,5.8350701332092285
2011-07-21,5.920546531677246
2011-07-22,5.857867240905762
2011-07-25,5.817976474761963
2011-07-26,5.840770721435547
2011-07-27,5.6299333572387695
2011-07-28,5.6584248542785645
2011-07-29,5.698313236236572
2011-08-01,5.732504367828369
2011-08-02,5.572948455810547
2011-08-03,5.732504367828369
2011-08-04,5.419095993041992
2011-08-05,5.305129051208496
2011-08-08,4.763788223266602
2011-08-09,5.151276588439941
2011-08-10,4.843565464019775
2011-08-11,5.162672996520996
2011-08-12,5.031610488891602
2011-08-15,5.219654560089111
2011-08-16,5.111385345458984
2011-08-17,5.139878749847412
2011-08-18,4.860660076141357
2011-08-19,4.672616481781006
2011-08-22,4.6669182777404785
2011-08-23,4.860660076141357
2011-08-24,5.008816242218018
2011-08-25,4.860660076141357
2011-08-26,4.946136474609375
2011-08-29,5.191164970397949
2011-08-30,5.133419990539551
2011-08-31,5.179612636566162
2011-09-01,4.971737384796143
2011-09-02,4.804279804229736
2011-09-06,4.752310276031494
2011-09-07,5.133419990539551
2011-09-08,4.960186958312988
2011-09-09,4.792731285095215
2011-09-12,4.960186958312988
2011-09-13,5.0352559089660645
2011-09-14,5.121870517730713
2011-09-15,5.243134021759033
2011-09-16,5.237359523773193
2011-09-19,5.092998504638672
2011-09-20,5.0468034744262695
2011-09-21,4.758086681365967
2011-09-22,4.729212760925293
2011-09-23,4.734986305236816
2011-09-26,4.919768810272217
2011-09-27,4.97750997543335
2011-09-28,4.7407636642456055
2011-09-29,4.971737384796143
2011-09-30,4.948639869689941
2011-10-03,4.734986305236816
2011-10-04,5.121870517730713
2011-10-05,5.156518459320068
2011-10-06,5.248907089233398
2011-10-07,5.023706436157227
2011-10-10,5.352846145629883
2011-10-11,5.387492656707764
2011-10-12,5.497207164764404
2011-10-13,5.32974910736084
2011-10-14,5.352846145629883
2011-10-17,5.150742530822754
2011-10-18,5.543398857116699
2011-10-19,5.468333721160889
2011-10-20,5.641565799713135
2011-10-21,5.733953952789307
2011-10-24,5.832118988037109
2011-10-25,5.676211357116699
2011-10-26,5.814795017242432
2011-10-27,6.005348205566406
2011-10-28,5.947604656219482
2011-10-31,5.826343536376953
2011-11-01,5.554948329925537
2011-11-02,5.9302825927734375
2011-11-03,6.1728057861328125
2011-11-04,6.138160705566406
2011-11-07,6.207453727722168
2011-11-08,6.317165851593018
2011-11-09,5.970704078674316
2011-11-10,6.068868160247803
2011-11-11,6.207453727722168
2011-11-14,6.063092231750488
2011-11-15,6.178583145141602
2011-11-16,6.086191177368164
2011-11-17,6.086191177368164
2011-11-18,6.219003200531006
2011-11-21,5.964929103851318
2011-11-22,5.907185077667236
2011-11-23,5.658888816833496
2011-11-25,5.658888816833496
2011-11-28,5.866763591766357
2011-11-29,5.802489280700684
2011-11-30,6.229054927825928
2011-12-01,6.170619964599609
2011-12-02,6.258272171020508
2011-12-05,6.416044235229492
2011-12-06,6.380983352661133
2011-12-07,6.468636512756348
2011-12-08,6.193994998931885
2011-12-09,6.462790489196777
2011-12-12,6.433574676513672
2011-12-13,6.328393936157227
2011-12-14,6.281644344329834
2011-12-15,6.334235668182373
2011-12-16,6.404359340667725
2011-12-19,6.269958019256592
2011-12-20,6.515379428863525
2011-12-21,6.538756847381592
2011-12-22,6.585503101348877
2011-12-23,6.603030204772949
2011-12-27,6.696528434753418
2011-12-28,6.54459810256958
2011-12-29,6.649780750274658
2011-12-30,6.608874797821045
2012-01-03,6.8309245109558105
2012-01-04,6.901045799255371
2012-01-05,7.012070655822754
2012-01-06,7.017914295196533
2012-01-09,7.099720001220703
2012-01-10,7.158154010772705
2012-01-11,7.12893533706665
2012-01-12,7.199058532714844
2012-01-13,7.187373161315918
2012-01-17,7.2224297523498535
2012-01-18,7.263335227966309
2012-01-19,7.12893533706665
2012-01-20,7.263335227966309
2012-01-23,7.204902648925781
2012-01-24,7.076345443725586
2012-01-25,6.918575763702393
2012-01-26,6.760805130004883
2012-01-27,6.73743200302124
2012-01-30,6.8309245109558105
2012-01-31,6.848456382751465
2012-02-01,6.994538307189941
2012-02-02,7.000381946563721
2012-02-03,7.134780406951904
2012-02-06,7.08219051361084
2012-02-07,7.08219051361084
2012-02-08,7.105564117431641
2012-02-09,7.076345443725586
2012-02-10,6.906887054443359
2012-02-13,7.006227016448975
2012-02-14,6.936105251312256
2012-02-15,6.971165657043457
2012-02-16,7.117252826690674
2012-02-17,7.158154010772705
2012-02-21,7.105564117431641
2012-02-22,6.883516311645508
2012-02-23,7.064662456512451
2012-02-24,6.98285436630249
2012-02-27,7.088034152984619
2012-02-28,7.023115158081055
2012-02-29,6.958194732666016
2012-03-01,6.940490245819092
2012-03-02,6.810649871826172
2012-03-05,6.846062660217285
2012-03-06,6.704418659210205
2012-03-07,6.77523946762085
2012-03-08,6.869671821594238
2012-03-09,6.952296257019043
2012-03-12,6.993605613708496
2012-03-13,7.170659065246582
2012-03-14,7.158855438232422
2012-03-15,7.276891708374023
2012-03-16,7.288693428039551
2012-03-19,7.34181022644043
2012-03-20,7.241479396820068
2012-03-21,7.253281593322754
2012-03-22,7.141147136688232
2012-03-23,7.194268226623535
2012-03-26,7.2827935218811035
2012-03-27,7.206068992614746
2012-03-28,7.318204879760742
2012-03-29,7.229673385620117
2012-03-30,7.129345893859863
2012-04-02,7.270990371704102
2012-04-03,7.253281593322754
2012-04-04,7.058527946472168
2012-04-05,7.017213344573975
2012-04-09,6.851963996887207
2012-04-10,6.733926296234131
2012-04-11,6.869671821594238
2012-04-12,6.9168829917907715
2012-04-13,6.722123146057129
2012-04-16,6.857865333557129
2012-04-17,6.958194732666016
2012-04-18,6.828355312347412
2012-04-19,6.804749011993408
2012-04-20,6.905080318450928
2012-04-23,6.798847675323486
2012-04-24,6.704418659210205
2012-04-25,6.757533073425293
2012-04-26,6.7811408042907715
2012-04-27,6.851963996887207
2012-04-30,6.698517322540283
2012-05-01,6.686712265014648
2012-05-02,6.645401954650879
2012-05-03,6.627693176269531
2012-05-04,6.474247455596924
2012-05-07,6.497855186462402
2012-05-08,6.5981855392456055
2012-05-09,6.491954326629639
2012-05-10,6.5981855392456055
2012-05-11,6.580479621887207
2012-05-14,6.468348503112793
2012-05-15,6.53326940536499
2012-05-16,6.438840866088867
2012-05-17,6.267687797546387
2012-05-18,6.24407958984375
2012-05-21,6.326705455780029
2012-05-22,6.356215000152588
2012-05-23,6.432936668395996
2012-05-24,6.474247455596924
2012-05-25,6.421133041381836
2012-05-29,6.456543922424316
2012-05-30,6.291294574737549
2012-05-31,6.339045524597168
2012-06-01,6.0943169593811035
2012-06-04,5.951063632965088
2012-06-05,5.9391255378723145
2012-06-06,6.016722202301025
2012-06-07,6.088348865509033
2012-06-08,6.195789813995361
2012-06-11,6.046566486358643
2012-06-12,6.118193626403809
2012-06-13,6.0405964851379395
2012-06-14,6.112224102020264
2012-06-15,6.213696479797363
2012-06-18,6.207728862762451
2012-06-19,6.333077430725098
2012-06-20,6.321138858795166
2012-06-21,6.171915531158447
2012-06-22,6.333077430725098
2012-06-25,6.225635528564453
2012-06-26,6.249511241912842
2012-06-27,6.398736000061035
2012-06-28,6.368890762329102
2012-06-29,6.488270282745361
2012-07-02,6.643463134765625
2012-07-03,6.732998371124268
2012-07-05,6.6733078956604
2012-07-06,6.619585990905762
2012-07-09,6.595712184906006
2012-07-10,6.589743137359619
2012-07-11,6.613619804382324
2012-07-12,6.613619804382324
2012-07-13,6.774782180786133
2012-07-16,6.709123134613037
2012-07-17,6.816562652587891
2012-07-18,6.8225321769714355
2012-07-19,6.732998371124268
2012-07-20,6.631524085998535
2012-07-23,6.530052661895752
2012-07-24,6.4763312339782715
2012-07-25,6.458426475524902
2012-07-26,6.518117427825928
2012-07-27,6.613619804382324
2012-07-30,6.565867900848389
2012-07-31,6.494239330291748
2012-08-01,6.422611713409424
2012-08-02,6.345015525817871
2012-08-03,6.60765266418457
2012-08-06,6.613619804382324
2012-08-07,6.6374945640563965
2012-08-08,6.625557899475098
2012-08-09,6.565867900848389
2012-08-10,6.547959327697754
2012-08-13,6.577805042266846
2012-08-14,6.553927898406982
2012-08-15,6.655398845672607
2012-08-16,6.685245513916016
2012-08-17,6.744933128356934
2012-08-20,6.73896598815918
2012-08-21,6.715089797973633
2012-08-22,6.625557899475098
2012-08-23,6.512148380279541
2012-08-24,6.524084091186523
2012-08-27,6.589743137359619
2012-08-28,6.66137170791626
2012-08-29,6.709123134613037
2012-08-30,6.648787498474121
2012-08-31,6.60655403137207
2012-09-04,6.739289283752441
2012-09-05,6.71515417098999
2012-09-06,6.835821151733398
2012-09-07,6.835821151733398
2012-09-10,6.817720413208008
2012-09-11,6.859956741333008
2012-09-12,6.938392162322998
2012-09-13,7.071125507354736
2012-09-14,7.227993011474609
2012-09-17,7.15559196472168
2012-09-18,7.203861713409424
2012-09-19,7.240059852600098
2012-09-20,7.161625385284424
2012-09-21,7.010792255401611
2012-09-24,7.016825199127197
2012-09-25,6.908222198486328
2012-09-26,6.878056526184082
2012-09-27,6.878056526184082
2012-09-28,6.763422966003418
2012-10-01,6.805656433105469
2012-10-02,6.781522274017334
2012-10-03,6.757387161254883
2012-10-04,6.847890377044678
2012-10-05,6.884089946746826
2012-10-08,6.817720413208008
2012-10-09,6.739289283752441
2012-10-10,6.721189975738525
2012-10-11,6.65482234954834
2012-10-12,6.479855060577393
2012-10-15,6.455720901489258
2012-10-16,6.395387649536133
2012-10-17,6.503986835479736
2012-10-18,6.497955322265625
2012-10-19,6.383321285247803
2012-10-22,6.443653583526611
2012-10-23,6.461751461029053
2012-10-24,6.479855060577393
2012-10-25,6.516054153442383
2012-10-26,6.449686050415039
2012-10-31,6.473819732666016
2012-11-01,6.528120517730713
2012-11-02,6.41951847076416
2012-11-05,6.461751461029053
2012-11-06,6.648787498474121
2012-11-07,6.359184741973877
2012-11-08,6.280751705169678
2012-11-09,6.425551891326904
2012-11-12,6.455720901489258
2012-11-13,6.341085910797119
2012-11-14,6.377286911010742
2012-11-15,6.353151798248291
2012-11-16,6.437618255615234
2012-11-19,6.600522518157959
2012-11-20,6.58242130279541
2012-11-21,6.534152030944824
2012-11-23,6.65482234954834
2012-11-26,6.636722087860107
2012-11-27,6.600522518157959
2012-11-28,6.558284282684326
2012-11-29,6.6620001792907715
2012-11-30,6.588788986206055
2012-12-03,6.607091903686523
2012-12-04,6.600994110107422
2012-12-05,6.6192946434021
2012-12-06,6.625394344329834
2012-12-07,6.5399861335754395
2012-12-10,6.515583038330078
2012-12-11,6.515583038330078
2012-12-12,6.436271667480469
2012-12-13,6.411871433258057
2012-12-14,6.411871433258057
2012-12-17,6.588788986206055
2012-12-18,6.686403274536133
2012-12-19,6.625394344329834
2012-12-20,6.698605060577393
2012-12-21,6.600994110107422
2012-12-24,6.5826921463012695
2012-12-26,6.570491313934326
2012-12-27,6.478978633880615
2012-12-28,6.430171966552734
2012-12-31,6.478978633880615
2013-01-02,6.918230056762695
2013-01-03,6.99753999710083
2013-01-04,6.991440296173096
2013-01-07,6.808418273925781
2013-01-08,6.704707145690918
2013-01-09,6.643698215484619
2013-01-10,6.6620001792907715
2013-01-11,6.649798393249512
2013-01-14,6.686403274536133
2013-01-15,6.710805892944336
2013-01-16,6.765710353851318
2013-01-17,6.8633246421813965
2013-01-18,6.832818508148193
2013-01-22,6.9426374435424805
2013-01-23,6.936532974243164
2013-01-24,6.985335350036621
2013-01-25,6.99753999710083
2013-01-28,7.0646467208862305
2013-01-29,7.070748329162598
2013-01-30,7.040245532989502
2013-01-31,7.070748329162598
2013-02-01,7.211065769195557
2013-02-04,7.101254940032959
2013-02-05,7.1805620193481445
2013-02-06,7.217166423797607
2013-02-07,7.192763328552246
2013-02-08,7.241572380065918
2013-02-11,7.235467433929443
2013-02-12,7.32697868347168
2013-02-13,7.339181900024414
2013-02-14,7.29037618637085
2013-02-15,7.345284461975098
2013-02-19,7.2232666015625
2013-02-20,7.089049816131592
2013-02-21,7.095153331756592
2013-02-22,7.1256537437438965
2013-02-25,6.930429458618164
2013-02-26,6.960936546325684
2013-02-27,6.960936546325684
2013-02-28,7.00409460067749
2013-03-01,7.084247589111328
2013-03-04,7.1397385597229
2013-03-05,7.084247589111328
2013-03-06,7.090413570404053
2013-03-07,7.176734447479248
2013-03-08,7.170563220977783
2013-03-11,7.127408981323242
2013-03-12,7.1089067459106445
2013-03-13,7.152071475982666
2013-03-14,7.2075605392456055
2013-03-15,7.318538665771484
2013-03-18,7.21372652053833
2013-03-19,7.238385200500488
2013-03-20,7.263049125671387
2013-03-21,7.182897090911865
2013-03-22,7.2445502281188965
2013-03-25,7.275378227233887
2013-03-26,7.287708282470703
2013-03-27,7.300041675567627
2013-03-28,7.460346698760986
2013-04-01,7.287708282470703
2013-04-02,7.2692155838012695
2013-04-03,7.182897090911865
2013-04-04,7.238385200500488
2013-04-05,7.256885051727295
2013-04-08,7.300041675567627
2013-04-09,7.195226669311523
2013-04-10,7.275378227233887
2013-04-11,7.21372652053833
2013-04-12,7.164398193359375
2013-04-15,6.9116106033325195
2013-04-16,7.010260581970215
2013-04-17,6.936273574829102
2013-04-18,6.8807830810546875
2013-04-19,6.960936546325684
2013-04-22,6.954769611358643
2013-04-23,7.07191801071167
2013-04-24,7.016425132751465
2013-04-25,6.985597133636475
2013-04-26,6.997929096221924
2013-04-29,7.041087627410889
2013-04-30,7.022591590881348
2013-05-01,6.917777061462402
2013-05-02,6.936273574829102
2013-05-03,7.090413570404053
2013-05-06,7.189064979553223
2013-05-07,7.337034702301025
2013-05-08,7.337034702301025
2013-05-09,7.250717639923096
2013-05-10,7.176734447479248
2013-05-13,7.145904064178467
2013-05-14,7.226057052612305
2013-05-15,7.189064979553223
2013-05-16,7.21989107131958
2013-05-17,7.312372207641602
2013-05-20,7.343202114105225
2013-05-21,7.281548023223877
2013-05-22,7.182897090911865
2013-05-23,7.164398193359375
2013-05-24,7.250717639923096
2013-05-28,7.324703693389893
2013-05-29,7.21372652053833
2013-05-30,7.2573323249816895
2013-05-31,7.163890838623047
2013-06-03,7.163890838623047
2013-06-04,7.095365047454834
2013-06-05,6.983234882354736
2013-06-06,7.051760673522949
2013-06-07,7.101595878601074
2013-06-10,7.195038795471191
2013-06-11,7.107823848724365
2013-06-12,7.020612716674805
2013-06-13,7.120282173156738
2013-06-14,6.9084792137146
2013-06-17,6.889790058135986
2013-06-18,7.014382362365723
2013-06-19,6.995695114135742
2013-06-20,7.051760673522949
2013-06-21,7.120282173156738
2013-06-24,7.15765905380249
2013-06-25,7.2697906494140625
2013-06-26,7.357003211975098
2013-06-27,7.494048118591309
2013-06-28,7.525196552276611
2013-07-01,7.7245402336120605
2013-07-02,7.780608177185059
2013-07-03,7.793063163757324
2013-07-05,8.02978801727295
2013-07-08,8.036017417907715
2013-07-09,8.036017417907715
2013-07-10,7.955033302307129
2013-07-11,7.855361461639404
2013-07-12,7.9425764083862305
2013-07-15,8.011096954345703
2013-07-16,7.9612627029418945
2013-07-17,7.967489242553711
2013-07-18,8.079619407653809
2013-07-19,8.092082023620605
2013-07-22,8.166834831237793
2013-07-23,8.235358238220215
2013-07-24,8.278962135314941
2013-07-25,8.02978801727295
2013-07-26,8.079619407653809
2013-07-29,7.9425764083862305
2013-07-30,7.880279541015625
2013-07-31,7.874048233032227
2013-08-01,8.036017417907715
2013-08-02,8.02355670928955
2013-08-05,8.04224681854248
2013-08-06,7.998638153076172
2013-08-07,7.930111408233643
2013-08-08,8.004868507385254
2013-08-09,7.973719120025635
2013-08-12,8.04847240447998
2013-08-13,8.067161560058594
2013-08-14,8.017327308654785
2013-08-15,7.9425764083862305
2013-08-16,7.911423683166504
2013-08-19,7.830442905426025
2013-08-20,7.967489242553711
2013-08-21,7.855361461639404
2013-08-22,7.979950428009033
2013-08-23,7.923886775970459
2013-08-26,7.892736434936523
2013-08-27,7.6248674392700195
2013-08-28,7.637330055236816
2013-08-29,7.681366443634033
2013-08-30,7.593292713165283
2013-09-03,7.637326240539551
2013-09-04,7.580709457397461
2013-09-05,7.599580764770508
