Date,NABL
2022-02-24,10.699999809265137
2022-02-25,11.020000457763672
2022-02-28,11.569999694824219
2022-03-01,11.029999732971191
2022-03-02,11.140000343322754
2022-03-03,10.930000305175781
2022-03-04,10.6899995803833
2022-03-07,10.619999885559082
2022-03-08,10.569999694824219
2022-03-09,11.109999656677246
2022-03-10,10.800000190734863
2022-03-11,10.270000457763672
2022-03-14,9.550000190734863
2022-03-15,9.0
2022-03-16,9.390000343322754
2022-03-17,9.640000343322754
2022-03-18,9.819999694824219
2022-03-21,10.1899995803833
2022-03-22,9.699999809265137
2022-03-23,9.729999542236328
2022-03-24,9.739999771118164
2022-03-25,9.270000457763672
2022-03-28,9.34000015258789
2022-03-29,9.460000038146973
2022-03-30,9.170000076293945
2022-03-31,9.100000381469727
2022-04-01,9.420000076293945
2022-04-04,9.350000381469727
2022-04-05,9.1899995803833
2022-04-06,9.020000457763672
2022-04-07,8.890000343322754
2022-04-08,8.829999923706055
2022-04-11,9.930000305175781
2022-04-12,10.050000190734863
2022-04-13,10.329999923706055
2022-04-14,10.050000190734863
2022-04-18,9.829999923706055
2022-04-19,10.210000038146973
2022-04-20,10.0600004196167
2022-04-21,9.899999618530273
2022-04-22,9.789999961853027
2022-04-25,10.4399995803833
2022-04-26,10.020000457763672
2022-04-27,10.069999694824219
2022-04-28,10.380000114440918
2022-04-29,10.0
2022-05-02,10.1899995803833
2022-05-03,10.199999809265137
2022-05-04,10.59000015258789
2022-05-05,9.779999732971191
2022-05-06,9.770000457763672
2022-05-09,9.149999618530273
2022-05-10,8.770000457763672
2022-05-11,8.5
2022-05-12,8.5
2022-05-13,9.020000457763672
2022-05-16,8.930000305175781
2022-05-17,9.279999732971191
2022-05-18,9.25
2022-05-19,9.270000457763672
2022-05-20,9.479999542236328
2022-05-23,9.390000343322754
2022-05-24,9.4399995803833
2022-05-25,9.859999656677246
2022-05-26,10.210000038146973
2022-05-27,10.380000114440918
2022-05-31,10.0
2022-06-01,10.369999885559082
2022-06-02,10.84000015258789
2022-06-03,10.850000381469727
2022-06-06,10.6899995803833
2022-06-07,10.460000038146973
2022-06-08,10.819999694824219
2022-06-09,10.5600004196167
2022-06-10,10.220000267028809
2022-06-13,9.34000015258789
2022-06-14,9.270000457763672
2022-06-15,10.510000228881836
2022-06-16,10.539999961853027
2022-06-17,10.65999984741211
2022-06-21,10.729999542236328
2022-06-22,10.319999694824219
2022-06-23,9.890000343322754
2022-06-24,9.279999732971191
2022-06-27,9.1899995803833
2022-06-28,9.220000267028809
2022-06-29,8.960000038146973
2022-06-30,9.0
2022-07-01,8.859999656677246
2022-07-05,9.34000015258789
2022-07-06,9.170000076293945
2022-07-07,9.5
2022-07-08,9.550000190734863
2022-07-11,9.149999618530273
2022-07-12,8.960000038146973
2022-07-13,8.869999885559082
2022-07-14,8.710000038146973
2022-07-15,8.960000038146973
2022-07-18,8.90999984741211
2022-07-19,9.149999618530273
2022-07-20,9.579999923706055
2022-07-21,9.699999809265137
2022-07-22,9.539999961853027
2022-07-25,9.579999923706055
2022-07-26,9.470000267028809
2022-07-27,9.579999923706055
2022-07-28,9.729999542236328
2022-07-29,9.819999694824219
2022-08-01,9.920000076293945
2022-08-02,9.84000015258789
2022-08-03,10.180000305175781
2022-08-04,10.15999984741211
2022-08-05,10.220000267028809
2022-08-08,10.220000267028809
2022-08-09,10.170000076293945
2022-08-10,10.319999694824219
2022-08-11,9.520000457763672
2022-08-12,10.100000381469727
2022-08-15,10.3100004196167
2022-08-16,10.34000015258789
2022-08-17,10.329999923706055
2022-08-18,10.5600004196167
2022-08-19,10.039999961853027
2022-08-22,10.039999961853027
2022-08-23,10.130000114440918
2022-08-24,10.220000267028809
2022-08-25,10.350000381469727
2022-08-26,10.1899995803833
2022-08-29,10.039999961853027
2022-08-30,10.0
2022-08-31,9.960000038146973
2022-09-01,9.859999656677246
2022-09-02,9.850000381469727
2022-09-06,9.680000305175781
2022-09-07,9.619999885559082
2022-09-08,9.899999618530273
2022-09-09,10.100000381469727
2022-09-12,10.8100004196167
2022-09-13,10.239999771118164
2022-09-14,10.319999694824219
2022-09-15,10.079999923706055
2022-09-16,10.170000076293945
2022-09-19,9.970000267028809
2022-09-20,9.520000457763672
2022-09-21,9.390000343322754
2022-09-22,9.199999809265137
2022-09-23,9.010000228881836
2022-09-26,8.970000267028809
2022-09-27,9.170000076293945
2022-09-28,9.34000015258789
2022-09-29,9.489999771118164
2022-09-30,9.229999542236328
2022-10-03,9.4399995803833
2022-10-04,9.899999618530273
2022-10-05,9.850000381469727
2022-10-06,10.520000457763672
2022-10-07,10.3100004196167
2022-10-10,9.989999771118164
2022-10-11,9.960000038146973
2022-10-12,10.279999732971191
2022-10-13,9.880000114440918
2022-10-14,9.699999809265137
2022-10-17,10.390000343322754
2022-10-18,10.899999618530273
2022-10-19,10.4399995803833
2022-10-20,10.670000076293945
2022-10-21,10.380000114440918
2022-10-24,10.569999694824219
2022-10-25,10.949999809265137
2022-10-26,10.739999771118164
2022-10-27,10.880000114440918
2022-10-28,10.890000343322754
2022-10-31,10.829999923706055
2022-11-01,10.619999885559082
2022-11-02,9.970000267028809
2022-11-03,9.829999923706055
2022-11-04,9.859999656677246
2022-11-07,9.8100004196167
2022-11-08,9.930000305175781
2022-11-09,9.6899995803833
2022-11-10,11.270000457763672
2022-11-11,11.640000343322754
2022-11-14,11.140000343322754
2022-11-15,11.579999923706055
2022-11-16,11.40999984741211
2022-11-17,11.319999694824219
2022-11-18,11.170000076293945
2022-11-21,11.399999618530273
2022-11-22,11.520000457763672
2022-11-23,11.300000190734863
2022-11-25,11.380000114440918
2022-11-28,11.289999961853027
2022-11-29,11.229999542236328
2022-11-30,11.229999542236328
2022-12-01,11.539999961853027
2022-12-02,11.539999961853027
2022-12-05,11.229999542236328
2022-12-06,10.970000267028809
2022-12-07,11.020000457763672
2022-12-08,11.239999771118164
2022-12-09,11.15999984741211
2022-12-12,11.010000228881836
2022-12-13,11.270000457763672
2022-12-14,11.069999694824219
2022-12-15,10.600000381469727
2022-12-16,10.65999984741211
2022-12-19,10.460000038146973
2022-12-20,10.479999542236328
2022-12-21,10.649999618530273
2022-12-22,10.380000114440918
2022-12-23,10.100000381469727
2022-12-27,10.119999885559082
2022-12-28,9.84000015258789
2022-12-29,10.1899995803833
2022-12-30,10.279999732971191
2023-01-03,10.3100004196167
2023-01-04,10.380000114440918
2023-01-05,10.020000457763672
2023-01-06,10.050000190734863
2023-01-09,10.039999961853027
2023-01-10,9.869999885559082
2023-01-11,9.970000267028809
2023-01-12,10.050000190734863
2023-01-13,10.010000228881836
2023-01-17,10.010000228881836
2023-01-18,9.819999694824219
2023-01-19,9.699999809265137
2023-01-20,10.279999732971191
2023-01-23,10.15999984741211
2023-01-24,9.850000381469727
2023-01-25,9.930000305175781
2023-01-26,10.149999618530273
2023-01-27,10.220000267028809
2023-01-30,10.109999656677246
2023-01-31,10.270000457763672
2023-02-01,10.630000114440918
2023-02-02,10.9399995803833
2023-02-03,10.729999542236328
2023-02-06,10.520000457763672
2023-02-07,10.550000190734863
2023-02-08,10.399999618530273
2023-02-09,10.34000015258789
2023-02-10,10.199999809265137
2023-02-13,10.229999542236328
2023-02-14,10.220000267028809
2023-02-15,10.380000114440918
2023-02-16,10.09000015258789
2023-02-17,10.130000114440918
2023-02-21,9.920000076293945
2023-02-22,10.260000228881836
2023-02-23,11.8100004196167
2023-02-24,12.260000228881836
2023-02-27,11.579999923706055
2023-02-28,11.84000015258789
2023-03-01,12.029999732971191
2023-03-02,12.329999923706055
2023-03-03,12.449999809265137
2023-03-06,12.289999961853027
2023-03-07,12.0
2023-03-08,12.149999618530273
2023-03-09,11.90999984741211
2023-03-10,11.609999656677246
2023-03-13,11.699999809265137
2023-03-14,11.970000267028809
2023-03-15,11.989999771118164
2023-03-16,12.149999618530273
2023-03-17,12.069999694824219
2023-03-20,11.970000267028809
2023-03-21,12.119999885559082
2023-03-22,11.920000076293945
2023-03-23,12.050000190734863
2023-03-24,11.979999542236328
2023-03-27,12.130000114440918
2023-03-28,12.149999618530273
2023-03-29,13.350000381469727
2023-03-30,13.449999809265137
2023-03-31,13.199999809265137
2023-04-03,13.199999809265137
2023-04-04,13.130000114440918
2023-04-05,12.960000038146973
2023-04-06,13.100000381469727
2023-04-10,13.289999961853027
2023-04-11,13.470000267028809
2023-04-12,13.569999694824219
2023-04-13,13.579999923706055
2023-04-14,13.479999542236328
2023-04-17,13.380000114440918
2023-04-18,13.34000015258789
2023-04-19,13.270000457763672
2023-04-20,13.270000457763672
2023-04-21,13.199999809265137
2023-04-24,13.130000114440918
2023-04-25,12.920000076293945
2023-04-26,12.770000457763672
2023-04-27,12.819999694824219
2023-04-28,12.75
2023-05-01,12.90999984741211
2023-05-02,12.550000190734863
2023-05-03,12.430000305175781
2023-05-04,12.449999809265137
2023-05-05,12.569999694824219
2023-05-08,12.649999618530273
2023-05-09,12.6899995803833
2023-05-10,13.779999732971191
2023-05-11,13.699999809265137
2023-05-12,13.720000267028809
2023-05-15,14.010000228881836
2023-05-16,14.279999732971191
2023-05-17,14.75
2023-05-18,15.039999961853027
2023-05-19,15.069999694824219
2023-05-22,15.270000457763672
2023-05-23,15.25
2023-05-24,15.229999542236328
2023-05-25,14.130000114440918
2023-05-26,14.050000190734863
2023-05-30,14.220000267028809
2023-05-31,14.199999809265137
2023-06-01,14.300000190734863
2023-06-02,14.550000190734863
2023-06-05,14.260000228881836
2023-06-06,14.710000038146973
2023-06-07,14.59000015258789
2023-06-08,14.449999809265137
2023-06-09,14.489999771118164
2023-06-12,14.5600004196167
2023-06-13,14.699999809265137
2023-06-14,14.619999885559082
2023-06-15,14.640000343322754
2023-06-16,14.529999732971191
2023-06-20,14.420000076293945
2023-06-21,14.3100004196167
2023-06-22,14.420000076293945
2023-06-23,14.260000228881836
2023-06-26,14.149999618530273
2023-06-27,14.25
2023-06-28,14.229999542236328
2023-06-29,14.399999618530273
2023-06-30,14.40999984741211
2023-07-03,14.420000076293945
2023-07-05,14.369999885559082
2023-07-06,14.0600004196167
2023-07-07,14.029999732971191
2023-07-10,14.199999809265137
2023-07-11,14.149999618530273
2023-07-12,14.289999961853027
2023-07-13,14.579999923706055
2023-07-14,14.59000015258789
2023-07-17,14.829999923706055
2023-07-18,14.710000038146973
2023-07-19,14.239999771118164
2023-07-20,14.0
2023-07-21,13.760000228881836
2023-07-24,13.680000305175781
2023-07-25,13.869999885559082
2023-07-26,14.010000228881836
2023-07-27,13.880000114440918
2023-07-28,14.010000228881836
2023-07-31,14.069999694824219
2023-08-01,14.180000305175781
2023-08-02,13.880000114440918
2023-08-03,13.880000114440918
2023-08-04,13.6899995803833
2023-08-07,13.670000076293945
2023-08-08,13.710000038146973
2023-08-09,13.390000343322754
2023-08-10,13.430000305175781
2023-08-11,13.5600004196167
2023-08-14,13.260000228881836
2023-08-15,13.40999984741211
2023-08-16,13.359999656677246
2023-08-17,13.289999961853027
2023-08-18,13.130000114440918
2023-08-21,12.989999771118164
2023-08-22,13.25
2023-08-23,13.220000267028809
2023-08-24,13.029999732971191
2023-08-25,13.109999656677246
2023-08-28,13.180000305175781
2023-08-29,13.489999771118164
2023-08-30,13.430000305175781
2023-08-31,13.369999885559082
2023-09-01,13.449999809265137
2023-09-05,13.600000381469727
2023-09-06,13.489999771118164
2023-09-07,13.420000076293945
2023-09-08,13.4399995803833
2023-09-11,13.420000076293945
2023-09-12,13.279999732971191
2023-09-13,13.050000190734863
2023-09-14,13.260000228881836
2023-09-15,13.380000114440918
2023-09-18,13.5
2023-09-19,13.479999542236328
2023-09-20,13.380000114440918
2023-09-21,13.199999809265137
2023-09-22,13.350000381469727
2023-09-25,13.319999694824219
2023-09-26,13.09000015258789
2023-09-27,13.069999694824219
2023-09-28,12.800000190734863
2023-09-29,12.899999618530273
2023-10-02,13.0600004196167
2023-10-03,12.979999542236328
2023-10-04,13.199999809265137
2023-10-05,13.119999885559082
2023-10-06,13.199999809265137
2023-10-09,13.430000305175781
2023-10-10,13.260000228881836
2023-10-11,13.1899995803833
2023-10-12,13.039999961853027
2023-10-13,12.760000228881836
2023-10-16,12.880000114440918
2023-10-17,13.15999984741211
2023-10-18,13.15999984741211
2023-10-19,13.039999961853027
2023-10-20,12.609999656677246
2023-10-23,12.670000076293945
2023-10-24,12.850000381469727
2023-10-25,12.760000228881836
2023-10-26,12.760000228881836
2023-10-27,12.75
2023-10-30,12.800000190734863
2023-10-31,12.960000038146973
2023-11-01,13.050000190734863
2023-11-02,13.260000228881836
2023-11-03,13.449999809265137
2023-11-06,13.550000190734863
2023-11-07,13.520000457763672
2023-11-08,13.510000228881836
2023-11-09,13.380000114440918
2023-11-10,13.699999809265137
2023-11-13,11.649999618530273
2023-11-14,12.109999656677246
2023-11-15,11.869999885559082
2023-11-16,11.899999618530273
2023-11-17,11.8100004196167
2023-11-20,11.850000381469727
2023-11-21,11.859999656677246
2023-11-22,11.800000190734863
2023-11-24,11.890000343322754
2023-11-27,11.710000038146973
2023-11-28,11.640000343322754
2023-11-29,11.829999923706055
2023-11-30,11.90999984741211
2023-12-01,12.229999542236328
2023-12-04,12.270000457763672
2023-12-05,12.329999923706055
2023-12-06,12.1899995803833
2023-12-07,12.09000015258789
2023-12-08,12.1899995803833
2023-12-11,12.210000038146973
2023-12-12,12.180000305175781
2023-12-13,12.609999656677246
2023-12-14,12.569999694824219
2023-12-15,12.479999542236328
2023-12-18,12.489999771118164
2023-12-19,12.619999885559082
2023-12-20,12.699999809265137
2023-12-21,12.829999923706055
2023-12-22,13.09000015258789
2023-12-26,13.199999809265137
2023-12-27,13.229999542236328
2023-12-28,13.260000228881836
2023-12-29,13.25
2024-01-02,13.210000038146973
2024-01-03,12.989999771118164
2024-01-04,13.039999961853027
2024-01-05,12.890000343322754
2024-01-08,13.199999809265137
2024-01-09,13.15999984741211
2024-01-10,13.369999885559082
2024-01-11,13.390000343322754
2024-01-12,13.430000305175781
2024-01-16,13.369999885559082
2024-01-17,13.25
2024-01-18,13.25
2024-01-19,13.289999961853027
2024-01-22,13.579999923706055
2024-01-23,13.529999732971191
2024-01-24,13.399999618530273
2024-01-25,13.220000267028809
2024-01-26,13.149999618530273
2024-01-29,13.359999656677246
2024-01-30,13.210000038146973
2024-01-31,12.979999542236328
2024-02-01,13.329999923706055
2024-02-02,13.430000305175781
2024-02-05,13.270000457763672
2024-02-06,13.5
2024-02-07,13.470000267028809
2024-02-08,13.539999961853027
2024-02-09,13.619999885559082
2024-02-12,13.489999771118164
2024-02-13,13.069999694824219
2024-02-14,13.4399995803833
2024-02-15,13.5
2024-02-16,13.3100004196167
2024-02-20,13.1899995803833
2024-02-21,12.8100004196167
2024-02-22,12.920000076293945
2024-02-23,13.5600004196167
2024-02-26,13.1899995803833
2024-02-27,13.199999809265137
2024-02-28,12.949999809265137
2024-02-29,13.470000267028809
2024-03-01,13.3100004196167
2024-03-04,13.220000267028809
2024-03-05,12.970000267028809
2024-03-06,13.020000457763672
2024-03-07,13.199999809265137
2024-03-08,13.1899995803833
2024-03-11,13.149999618530273
2024-03-12,13.109999656677246
2024-03-13,13.0600004196167
2024-03-14,13.15999984741211
2024-03-15,13.199999809265137
2024-03-18,13.15999984741211
2024-03-19,13.220000267028809
2024-03-20,13.279999732971191
2024-03-21,13.210000038146973
2024-03-22,13.079999923706055
2024-03-25,13.010000228881836
2024-03-26,12.9399995803833
2024-03-27,13.020000457763672
2024-03-28,13.069999694824219
2024-04-01,13.029999732971191
2024-04-02,12.920000076293945
2024-04-03,12.850000381469727
2024-04-04,12.789999961853027
2024-04-05,12.819999694824219
2024-04-08,12.819999694824219
2024-04-09,12.859999656677246
2024-04-10,12.510000228881836
2024-04-11,12.75
2024-04-12,12.5600004196167
2024-04-15,12.279999732971191
2024-04-16,12.220000267028809
2024-04-17,12.140000343322754
2024-04-18,12.1899995803833
2024-04-19,12.1899995803833
2024-04-22,12.15999984741211
2024-04-23,12.25
2024-04-24,12.329999923706055
2024-04-25,12.220000267028809
2024-04-26,12.399999618530273
2024-04-29,12.390000343322754
2024-04-30,12.260000228881836
2024-05-01,12.3100004196167
2024-05-02,12.460000038146973
2024-05-03,12.569999694824219
2024-05-06,12.710000038146973
2024-05-07,12.710000038146973
2024-05-08,12.670000076293945
2024-05-09,12.930000305175781
2024-05-10,12.640000343322754
2024-05-13,12.5
2024-05-14,12.670000076293945
2024-05-15,12.819999694824219
2024-05-16,12.859999656677246
2024-05-17,12.779999732971191
2024-05-20,12.569999694824219
2024-05-21,12.529999732971191
2024-05-22,12.649999618530273
2024-05-23,12.520000457763672
2024-05-24,12.489999771118164
2024-05-28,12.619999885559082
2024-05-29,13.829999923706055
2024-05-30,13.460000038146973
2024-05-31,13.350000381469727
2024-06-03,13.34000015258789
2024-06-04,13.5
2024-06-05,14.020000457763672
2024-06-06,14.079999923706055
2024-06-07,14.170000076293945
2024-06-10,14.199999809265137
2024-06-11,14.350000381469727
2024-06-12,14.470000267028809
2024-06-13,14.25
2024-06-14,14.079999923706055
2024-06-17,14.350000381469727
2024-06-18,14.220000267028809
2024-06-20,14.470000267028809
2024-06-21,14.789999961853027
2024-06-24,14.800000190734863
2024-06-25,14.850000381469727
2024-06-26,14.880000114440918
2024-06-27,15.270000457763672
2024-06-28,15.229999542236328
2024-07-01,15.0600004196167
2024-07-02,14.829999923706055
2024-07-03,14.859999656677246
2024-07-05,14.710000038146973
2024-07-08,14.720000267028809
2024-07-09,14.479999542236328
2024-07-10,14.720000267028809
2024-07-11,14.880000114440918
2024-07-12,14.699999809265137
2024-07-15,14.489999771118164
2024-07-16,14.720000267028809
2024-07-17,14.520000457763672
2024-07-18,14.399999618530273
2024-07-19,14.149999618530273
2024-07-22,14.15999984741211
2024-07-23,14.0600004196167
2024-07-24,13.760000228881836
2024-07-25,13.890000343322754
2024-07-26,14.029999732971191
2024-07-29,13.84000015258789
2024-07-30,13.84000015258789
2024-07-31,13.9399995803833
2024-08-01,13.720000267028809
2024-08-02,13.520000457763672
2024-08-05,13.100000381469727
2024-08-06,13.199999809265137
2024-08-07,13.239999771118164
2024-08-08,13.630000114440918
2024-08-09,13.050000190734863
2024-08-12,12.75
2024-08-13,12.850000381469727
2024-08-14,12.800000190734863
2024-08-15,12.739999771118164
2024-08-16,12.789999961853027
2024-08-19,12.779999732971191
2024-08-20,12.65999984741211
2024-08-21,12.779999732971191
2024-08-22,12.539999961853027
2024-08-23,12.699999809265137
2024-08-26,12.869999885559082
2024-08-27,12.75
2024-08-28,12.850000381469727
2024-08-29,12.899999618530273
2024-08-30,12.859999656677246
2024-09-03,12.680000305175781
2024-09-04,12.779999732971191
2024-09-05,12.569999694824219
2024-09-06,12.529999732971191
2024-09-09,12.420000076293945
2024-09-10,12.300000190734863
2024-09-11,12.289999961853027
2024-09-12,12.359999656677246
2024-09-13,12.510000228881836
2024-09-16,12.899999618530273
2024-09-17,12.739999771118164
2024-09-18,12.819999694824219
2024-09-19,13.010000228881836
2024-09-20,12.920000076293945
2024-09-23,12.90999984741211
2024-09-24,12.899999618530273
2024-09-25,12.880000114440918
2024-09-26,12.960000038146973
2024-09-27,12.989999771118164
2024-09-30,13.0600004196167
2024-10-01,12.6899995803833
2024-10-02,12.600000381469727
2024-10-03,12.40999984741211
2024-10-04,12.630000114440918
2024-10-07,12.510000228881836
2024-10-08,12.399999618530273
2024-10-09,12.550000190734863
2024-10-10,12.489999771118164
2024-10-11,12.600000381469727
2024-10-14,12.600000381469727
2024-10-15,12.529999732971191
2024-10-16,12.5600004196167
2024-10-17,12.479999542236328
2024-10-18,12.720000267028809
2024-10-21,12.670000076293945
2024-10-22,12.539999961853027
2024-10-23,12.380000114440918
2024-10-24,12.40999984741211
2024-10-25,12.390000343322754
2024-10-28,12.420000076293945
2024-10-29,12.510000228881836
2024-10-30,12.4399995803833
2024-10-31,12.229999542236328
2024-11-01,12.3100004196167
2024-11-04,12.369999885559082
2024-11-05,12.470000267028809
2024-11-06,12.720000267028809
2024-11-07,11.960000038146973
2024-11-08,11.229999542236328
2024-11-11,11.149999618530273
2024-11-12,11.010000228881836
2024-11-13,11.020000457763672
2024-11-14,10.800000190734863
2024-11-15,10.539999961853027
2024-11-18,10.220000267028809
2024-11-19,10.119999885559082
2024-11-20,10.15999984741211
2024-11-21,10.279999732971191
2024-11-22,10.369999885559082
2024-11-25,10.3100004196167
2024-11-26,10.25
2024-11-27,10.279999732971191
2024-11-29,10.4399995803833
2024-12-02,10.569999694824219
2024-12-03,10.180000305175781
2024-12-04,10.329999923706055
2024-12-05,10.220000267028809
2024-12-06,10.3100004196167
2024-12-09,10.350000381469727
2024-12-10,10.369999885559082
2024-12-11,10.359999656677246
2024-12-12,10.369999885559082
2024-12-13,10.109999656677246
2024-12-16,10.140000343322754
2024-12-17,10.020000457763672
2024-12-18,9.760000228881836
2024-12-19,9.779999732971191
2024-12-20,9.65999984741211
2024-12-23,9.550000190734863
2024-12-24,9.649999618530273
2024-12-26,9.600000381469727
2024-12-27,9.390000343322754
2024-12-30,9.359999656677246
2024-12-31,9.34000015258789
2025-01-02,9.25
2025-01-03,9.3100004196167
2025-01-06,9.59000015258789
2025-01-07,9.449999809265137
2025-01-08,9.420000076293945
2025-01-10,9.100000381469727
2025-01-13,9.09000015258789
2025-01-14,9.079999923706055
2025-01-15,9.109999656677246
2025-01-16,9.260000228881836
2025-01-17,9.239999771118164
2025-01-21,9.4399995803833
2025-01-22,9.539999961853027
2025-01-23,9.630000114440918
2025-01-24,9.649999618530273
2025-01-27,9.600000381469727
2025-01-28,9.710000038146973
2025-01-29,9.760000228881836
2025-01-30,9.850000381469727
2025-01-31,9.6899995803833
2025-02-03,9.75
2025-02-04,9.789999961853027
2025-02-05,9.869999885559082
2025-02-06,9.760000228881836
2025-02-07,9.729999542236328
2025-02-10,9.989999771118164
2025-02-11,10.010000228881836
2025-02-12,10.029999732971191
2025-02-13,10.15999984741211
2025-02-14,9.930000305175781
2025-02-18,9.960000038146973
2025-02-19,9.979999542236328
2025-02-20,9.850000381469727
2025-02-21,10.300000190734863
2025-02-24,10.25
2025-02-25,10.15999984741211
2025-02-26,10.239999771118164
2025-02-27,10.09000015258789
2025-02-28,10.029999732971191
2025-03-03,7.199999809265137
2025-03-04,7.21999979019165
2025-03-05,7.400000095367432
2025-03-06,7.460000038146973
2025-03-07,7.349999904632568
2025-03-10,6.920000076293945
2025-03-11,7.119999885559082
2025-03-12,7.150000095367432
2025-03-13,7.840000152587891
2025-03-14,7.630000114440918
2025-03-17,7.679999828338623
2025-03-18,7.789999961853027
2025-03-19,7.78000020980835
2025-03-20,7.619999885559082
2025-03-21,7.489999771118164
2025-03-24,7.53000020980835
2025-03-25,7.289999961853027
2025-03-26,7.170000076293945
2025-03-27,7.349999904632568
2025-03-28,7.260000228881836
2025-03-31,7.090000152587891
2025-04-01,7.190000057220459
2025-04-02,7.449999809265137
2025-04-03,7.099999904632568
2025-04-04,6.789999961853027
2025-04-07,6.489999771118164
2025-04-08,6.320000171661377
2025-04-09,7.0
2025-04-10,6.639999866485596
2025-04-11,6.679999828338623
2025-04-14,6.71999979019165
2025-04-15,6.590000152587891
2025-04-16,6.440000057220459
2025-04-17,6.349999904632568
2025-04-21,6.21999979019165
