Date,CC
2016-04-19,6.625582218170166
2016-04-20,6.749903202056885
2016-04-21,7.027798175811768
2016-04-22,6.632896423339844
2016-04-25,6.581704139709473
2016-04-26,6.896162986755371
2016-04-27,6.720649242401123
2016-04-28,6.918103218078613
2016-04-29,6.669457912445068
2016-05-02,6.771841526031494
2016-05-03,7.3130059242248535
2016-05-04,7.261813640594482
2016-05-05,7.2179341316223145
2016-05-06,7.503142833709717
2016-05-09,6.8742241859436035
2016-05-10,7.269125461578369
2016-05-11,7.356883525848389
2016-05-12,7.20330810546875
2016-05-13,7.1959757804870605
2016-05-16,7.364688396453857
2016-05-17,7.658102035522461
2016-05-18,7.636096954345703
2016-05-19,7.518728256225586
2016-05-20,7.313340187072754
2016-05-23,7.012591361999512
2016-05-24,6.770524501800537
2016-05-25,7.0272603034973145
2016-05-26,6.865882873535156
2016-05-27,6.711840629577637
2016-05-31,6.38908576965332
2016-06-01,6.455102920532227
2016-06-02,6.499115467071533
2016-06-03,6.198366641998291
2016-06-06,6.220373630523682
2016-06-07,6.20570182800293
2016-06-08,6.125014305114746
2016-06-09,6.198366641998291
2016-06-10,6.455102920532227
2016-06-13,6.147019863128662
2016-06-14,6.308396816253662
2016-06-15,6.521121501922607
2016-06-16,6.513787746429443
2016-06-17,6.543129920959473
2016-06-20,6.7485198974609375
2016-06-21,6.763189315795898
2016-06-22,6.653159141540527
2016-06-23,7.151962757110596
2016-06-24,6.799865245819092
2016-06-27,6.191032409667969
2016-06-28,6.198366641998291
2016-06-29,6.213037490844727
2016-06-30,6.0443267822265625
2016-07-01,6.220373630523682
2016-07-05,5.611539840698242
2016-07-06,4.349860191345215
2016-07-07,4.811986446380615
2016-07-08,5.633543968200684
2016-07-11,5.816928386688232
2016-07-12,6.000314235687256
2016-07-13,6.058995723724365
2016-07-14,6.440433979034424
2016-07-15,6.535794734954834
2016-07-18,6.858548164367676
2016-07-19,6.675166130065918
2016-07-20,6.697168350219727
2016-07-21,6.719177722930908
2016-07-22,6.484445571899414
2016-07-25,6.44776725769043
2016-07-26,6.821872234344482
2016-07-27,6.968576908111572
2016-07-28,6.8878912925720215
2016-07-29,6.821872234344482
2016-08-01,6.814535617828369
2016-08-02,6.484445571899414
2016-08-03,6.550465106964111
2016-08-04,6.557799816131592
2016-08-05,6.675166130065918
2016-08-08,6.829206466674805
2016-08-09,7.55540657043457
2016-08-10,8.024867057800293
2016-08-11,8.611693382263184
2016-08-12,8.398969650268555
2016-08-15,9.009405136108398
2016-08-16,8.91379451751709
2016-08-17,9.002052307128906
2016-08-18,9.119722366333008
2016-08-19,9.105013847351074
2016-08-22,9.156497955322266
2016-08-23,9.2006254196167
2016-08-24,9.112371444702148
2016-08-25,9.43597412109375
2016-08-26,9.310942649841309
2016-08-29,9.759574890136719
2016-08-30,9.840475082397461
2016-08-31,9.700736999511719
2016-09-01,9.906667709350586
2016-09-02,10.024338722229004
2016-09-06,9.943440437316895
2016-09-07,10.009631156921387
2016-09-08,9.96550464630127
2016-09-09,9.421265602111816
2016-09-12,9.752218246459961
2016-09-13,9.34771728515625
2016-09-14,9.994924545288086
2016-09-15,10.075821876525879
2016-09-16,10.708322525024414
2016-09-19,10.627418518066406
2016-09-20,10.377363204956055
2016-09-21,10.840703010559082
2016-09-22,11.024568557739258
2016-09-23,11.127535820007324
2016-09-26,10.737739562988281
2016-09-27,11.009860038757324
2016-09-28,11.201081275939941
2016-09-29,11.14959716796875
2016-09-30,11.767383575439453
2016-10-03,11.708548545837402
2016-10-04,11.487907409667969
2016-10-05,11.892415046691895
2016-10-06,11.914477348327637
2016-10-07,11.583520889282227
2016-10-10,11.407008171081543
2016-10-11,11.076050758361816
2016-10-12,11.046631813049316
2016-10-13,10.936314582824707
2016-10-14,10.980441093444824
2016-10-17,11.223146438598633
2016-10-18,11.66441822052002
2016-10-19,11.929183959960938
2016-10-20,12.26014518737793
2016-10-21,12.34839916229248
2016-10-24,12.33369255065918
2016-10-25,12.296915054321289
2016-10-26,12.466069221496582
2016-10-27,12.429299354553223
2016-10-28,12.877931594848633
2016-10-31,12.083632469177246
2016-11-01,12.385174751281738
2016-11-02,11.951249122619629
2016-11-03,12.289562225341797
2016-11-04,12.576391220092773
2016-11-07,14.17969799041748
2016-11-08,14.775422096252441
2016-11-09,15.06225299835205
2016-11-10,15.334371566772461
2016-11-11,15.231413841247559
2016-11-14,15.525593757629395
2016-11-15,16.21790885925293
2016-11-16,16.203182220458984
2016-11-17,16.689279556274414
2016-11-18,16.704008102416992
2016-11-21,17.116455078125
2016-11-22,17.3153133392334
2016-11-23,17.528898239135742
2016-11-25,17.381591796875
2016-11-28,16.75556182861328
2016-11-29,17.396324157714844
2016-11-30,18.206485748291016
2016-12-01,18.125473022460938
2016-12-02,18.43480110168457
2016-12-05,19.053468704223633
2016-12-06,19.186038970947266
2016-12-07,19.200769424438477
2016-12-08,19.856264114379883
2016-12-09,19.311246871948242
2016-12-12,17.54363250732422
2016-12-13,18.118101119995117
2016-12-14,18.31696128845215
2016-12-15,18.670486450195312
2016-12-16,17.779308319091797
2016-12-19,18.228578567504883
2016-12-20,18.45689582824707
2016-12-21,17.256393432617188
2016-12-22,16.762928009033203
2016-12-23,16.961780548095703
2016-12-27,16.75556182861328
2016-12-28,16.497785568237305
2016-12-29,16.46095848083496
2016-12-30,16.269466400146484
2017-01-03,15.628704071044922
2017-01-04,16.35784912109375
2017-01-05,16.114795684814453
2017-01-06,15.864383697509766
2017-01-09,16.409404754638672
2017-01-10,17.19746208190918
2017-01-11,18.11073875427246
2017-01-12,17.94133949279785
2017-01-13,18.331687927246094
2017-01-17,18.029727935791016
2017-01-18,18.427438735961914
2017-01-19,17.86768913269043
2017-01-20,18.40534210205078
2017-01-23,18.132835388183594
2017-01-24,18.773597717285156
2017-01-25,18.832515716552734
2017-01-26,18.847248077392578
2017-01-27,18.699947357177734
2017-01-30,18.47162628173828
2017-01-31,19.458555221557617
2017-02-01,19.738418579101562
2017-02-02,19.789974212646484
2017-02-03,20.34235954284668
2017-02-06,20.497026443481445
2017-02-07,20.13613510131836
2017-02-08,20.040386199951172
2017-02-09,20.32026481628418
2017-02-10,20.717975616455078
2017-02-13,23.671369552612305
2017-02-14,23.61981773376465
2017-02-15,24.069095611572266
2017-02-16,23.494619369506836
2017-02-17,24.348970413208008
2017-02-21,26.219696044921875
2017-02-22,25.83670997619629
2017-02-23,25.11431121826172
2017-02-24,25.121686935424805
2017-02-27,24.915285110473633
2017-02-28,24.81208610534668
2017-03-01,25.59345054626465
2017-03-02,24.68677520751953
2017-03-03,25.099571228027344
2017-03-06,24.797351837158203
2017-03-07,24.782594680786133
2017-03-08,24.428770065307617
2017-03-09,24.303462982177734
2017-03-10,24.303462982177734
2017-03-13,24.915285110473633
2017-03-14,24.775232315063477
2017-03-15,25.93253517150879
2017-03-16,25.534482955932617
2017-03-17,25.615570068359375
2017-03-20,25.5639705657959
2017-03-21,24.14865493774414
2017-03-22,24.915285110473633
2017-03-23,25.43864631652832
2017-03-24,25.173282623291016
2017-03-27,25.350202560424805
2017-03-28,26.74339485168457
2017-03-29,27.605836868286133
2017-03-30,28.129215240478516
2017-03-31,28.379840850830078
2017-04-03,28.14394760131836
2017-04-04,28.151323318481445
2017-04-05,27.650070190429688
2017-04-06,27.804868698120117
2017-04-07,27.819612503051758
2017-04-10,27.605836868286133
2017-04-11,27.679561614990234
2017-04-12,26.522253036499023
2017-04-13,25.8883113861084
2017-04-17,26.227397918701172
2017-04-18,26.367454528808594
2017-04-19,26.205276489257812
2017-04-20,27.340476989746094
2017-04-21,27.664806365966797
2017-04-24,28.910587310791016
2017-04-25,29.41183090209961
2017-04-26,29.677200317382812
2017-04-27,29.610868453979492
2017-04-28,29.699312210083008
2017-05-01,30.01629066467285
2017-05-02,29.389724731445312
2017-05-03,28.77052879333496
2017-05-04,29.41183090209961
2017-05-05,30.399595260620117
2017-05-08,29.677200317382812
2017-05-09,30.01629066467285
2017-05-10,31.173595428466797
2017-05-11,30.871374130249023
2017-05-12,32.30141830444336
2017-05-15,33.39312744140625
2017-05-16,33.47426223754883
2017-05-17,31.740808486938477
2017-05-18,31.534257888793945
2017-05-19,32.338294982910156
2017-05-22,32.242401123046875
2017-05-23,31.83669662475586
2017-05-24,30.914642333984375
2017-05-25,31.209701538085938
2017-05-26,31.36460304260254
2017-05-30,30.53107452392578
2017-05-31,29.49836540222168
2017-06-01,30.619577407836914
2017-06-02,30.36141014099121
2017-06-05,30.6933536529541
2017-06-06,28.930391311645508
2017-06-07,29.173805236816406
2017-06-08,29.68277931213379
2017-06-09,29.57950782775879
2017-06-12,29.32870101928711
2017-06-13,30.206497192382812
2017-06-14,28.55418586730957
2017-06-15,27.314952850341797
2017-06-16,27.071529388427734
2017-06-19,28.03045082092285
2017-06-20,27.99358367919922
2017-06-21,27.152660369873047
2017-06-22,27.152660369873047
2017-06-23,26.555173873901367
2017-06-26,26.555173873901367
2017-06-27,25.8839168548584
2017-06-28,27.01988983154297
2017-06-29,26.201107025146484
2017-06-30,27.971439361572266
2017-07-03,28.10422134399414
2017-07-05,28.989395141601562
2017-07-06,28.583702087402344
2017-07-07,29.572126388549805
2017-07-10,30.13274574279785
2017-07-11,30.7966365814209
2017-07-12,31.674419403076172
2017-07-13,32.46369552612305
2017-07-14,33.016929626464844
2017-07-17,33.20872497558594
2017-07-18,33.12019348144531
2017-07-19,33.30461502075195
2017-07-20,33.05382537841797
2017-07-21,33.04643630981445
2017-07-24,34.1750373840332
2017-07-25,35.42163848876953
2017-07-26,35.052825927734375
2017-07-27,34.684017181396484
2017-07-28,35.4732780456543
2017-07-31,35.11920928955078
2017-08-01,35.36263656616211
2017-08-02,35.38477325439453
2017-08-03,34.77989959716797
2017-08-04,36.37320327758789
2017-08-07,36.71253204345703
2017-08-08,34.816776275634766
2017-08-09,34.130767822265625
2017-08-10,32.758758544921875
2017-08-11,34.182411193847656
2017-08-14,34.73564529418945
2017-08-15,34.6175422668457
2017-08-16,34.18943786621094
2017-08-17,33.14868927001953
2017-08-18,34.012290954589844
2017-08-21,34.21895980834961
2017-08-22,35.2375602722168
2017-08-23,35.08256149291992
2017-08-24,35.05303955078125
2017-08-25,35.148983001708984
2017-08-28,35.22279739379883
2017-08-29,35.148983001708984
2017-08-30,35.35567092895508
2017-08-31,36.21925354003906
2017-09-01,36.898319244384766
2017-09-05,35.57709503173828
2017-09-06,35.39994430541992
2017-09-07,36.12329864501953
2017-09-08,36.6916389465332
2017-09-11,37.274749755859375
2017-09-12,36.898319244384766
2017-09-13,36.293067932128906
2017-09-14,36.65473937988281
2017-09-15,37.171417236328125
2017-09-18,37.90215301513672
2017-09-19,38.322872161865234
2017-09-20,38.23429489135742
2017-09-21,38.34501266479492
2017-09-22,38.2269287109375
2017-09-25,37.1345100402832
2017-09-26,37.21570587158203
2017-09-27,37.267364501953125
2017-09-28,37.20832443237305
2017-09-29,37.35596466064453
2017-10-02,38.93551254272461
2017-10-03,39.44480895996094
2017-10-04,39.134796142578125
2017-10-05,40.175533294677734
2017-10-06,40.35268783569336
2017-10-09,40.463401794433594
2017-10-10,40.58888626098633
2017-10-11,40.68484115600586
2017-10-12,40.85459899902344
2017-10-13,41.3639030456543
2017-10-16,42.079864501953125
2017-10-17,41.961769104003906
2017-10-18,41.422950744628906
2017-10-19,41.45985412597656
2017-10-20,41.25318145751953
2017-10-23,41.29747009277344
2017-10-24,42.03559112548828
2017-10-25,41.939640045166016
2017-10-26,41.784629821777344
2017-10-27,42.24226760864258
2017-10-30,42.06510925292969
2017-10-31,41.784629821777344
2017-11-01,42.05036544799805
2017-11-02,41.208900451660156
2017-11-03,38.50001907348633
2017-11-06,38.455726623535156
2017-11-07,37.64380645751953
2017-11-08,37.65119171142578
2017-11-09,37.724998474121094
2017-11-10,36.95735168457031
2017-11-13,38.31549072265625
2017-11-14,37.348567962646484
2017-11-15,36.6473503112793
2017-11-16,38.04977035522461
2017-11-17,38.77355194091797
2017-11-20,38.35258102416992
2017-11-21,39.12066650390625
2017-11-22,39.039424896240234
2017-11-24,39.371768951416016
2017-11-27,38.92863464355469
2017-11-28,39.24620819091797
2017-11-29,38.190093994140625
2017-11-30,37.96115493774414
2017-12-01,38.28610610961914
2017-12-04,36.51359558105469
2017-12-05,36.41020202636719
2017-12-06,34.23149871826172
2017-12-07,35.39840316772461
2017-12-08,35.18422317504883
2017-12-11,35.55349349975586
2017-12-12,35.50179672241211
2017-12-13,35.08820724487305
2017-12-14,35.07343673706055
2017-12-15,35.47964859008789
2017-12-18,37.045352935791016
2017-12-19,36.74256134033203
2017-12-20,36.49883270263672
2017-12-21,36.20341110229492
2017-12-22,36.20341110229492
2017-12-26,36.72039794921875
2017-12-27,36.838565826416016
2017-12-28,37.48848342895508
2017-12-29,36.97149658203125
2018-01-02,38.212257385253906
2018-01-03,37.968528747558594
2018-01-04,37.754364013671875
2018-01-05,37.90945053100586
2018-01-08,37.5844841003418
2018-01-09,37.14875030517578
2018-01-10,37.813438415527344
2018-01-11,39.13542556762695
2018-01-12,38.751380920410156
2018-01-16,37.66572952270508
2018-01-17,38.5815315246582
2018-01-18,38.10886001586914
2018-01-19,39.89613342285156
2018-01-22,40.243247985839844
2018-01-23,39.711490631103516
2018-01-24,39.13542556762695
2018-01-25,38.98773193359375
2018-01-26,39.460391998291016
2018-01-29,39.578556060791016
2018-01-30,38.47813034057617
2018-01-31,38.123619079589844
2018-02-01,38.123619079589844
2018-02-02,36.35112380981445
2018-02-05,34.622920989990234
2018-02-06,35.36885452270508
2018-02-07,35.64950942993164
2018-02-08,33.064598083496094
2018-02-09,34.31273651123047
2018-02-12,35.258079528808594
2018-02-13,35.18422317504883
2018-02-14,36.32564926147461
2018-02-15,36.25153350830078
2018-02-16,36.199642181396484
2018-02-20,37.118717193603516
2018-02-21,37.066837310791016
2018-02-22,37.163185119628906
2018-02-23,37.85991287231445
2018-02-26,37.837684631347656
2018-02-27,36.444244384765625
2018-02-28,35.21387481689453
2018-03-01,35.96986770629883
2018-03-02,36.451656341552734
2018-03-05,36.066246032714844
2018-03-06,36.607303619384766
2018-03-07,36.59247970581055
2018-03-08,36.01435852050781
2018-03-09,37.103904724121094
2018-03-12,37.76356506347656
2018-03-13,37.04460906982422
2018-03-14,36.82223129272461
2018-03-15,36.51835632324219
2018-03-16,36.911197662353516
2018-03-19,36.63695526123047
2018-03-20,35.932830810546875
2018-03-21,37.014957427978516
2018-03-22,36.0588264465332
2018-03-23,34.90257263183594
2018-03-26,35.17680740356445
2018-03-27,34.5542106628418
2018-03-28,34.24291229248047
2018-03-29,36.10329055786133
2018-04-02,34.82844924926758
2018-04-03,34.99892807006836
2018-04-04,35.54739761352539
2018-04-05,37.118717193603516
2018-04-06,36.0810661315918
2018-04-09,36.118125915527344
2018-04-10,37.14837646484375
2018-04-11,36.80742263793945
2018-04-12,37.51896286010742
2018-04-13,37.541202545166016
2018-04-16,38.008148193359375
2018-04-17,38.74934387207031
2018-04-18,39.0013427734375
2018-04-19,38.482521057128906
2018-04-20,38.482521057128906
2018-04-23,38.77898025512695
2018-04-24,37.80803298950195
2018-04-25,37.74131393432617
2018-04-26,37.96366882324219
2018-04-27,37.22249221801758
2018-04-30,35.88093948364258
2018-05-01,35.762351989746094
2018-05-02,35.9254035949707
2018-05-03,35.95505142211914
2018-05-04,37.5560302734375
2018-05-07,37.3707275390625
2018-05-08,37.489315032958984
2018-05-09,37.5560302734375
2018-05-10,37.68943786621094
2018-05-11,37.62272644042969
2018-05-14,37.79320526123047
2018-05-15,38.03779983520508
2018-05-16,38.87812423706055
2018-05-17,39.123531341552734
2018-05-18,38.79631805419922
2018-05-21,39.05659866333008
2018-05-22,38.51374053955078
2018-05-23,38.32038497924805
2018-05-24,38.164215087890625
2018-05-25,37.67340850830078
2018-05-29,37.01899337768555
2018-05-30,37.137977600097656
2018-05-31,36.4315071105957
2018-06-01,36.66947555541992
2018-06-04,37.309017181396484
2018-06-05,37.10823440551758
2018-06-06,38.275760650634766
2018-06-07,37.69571304321289
2018-06-08,38.13447189331055
2018-06-11,37.933692932128906
2018-06-12,37.24209213256836
2018-06-13,37.01899337768555
2018-06-14,37.01899337768555
2018-06-15,36.78102111816406
2018-06-18,36.17866516113281
2018-06-19,35.10036849975586
2018-06-20,35.0408821105957
2018-06-21,34.661617279052734
2018-06-22,34.951637268066406
2018-06-25,34.85496520996094
2018-06-26,33.501529693603516
2018-06-27,32.83223342895508
2018-06-28,32.7132568359375
2018-06-29,32.98839569091797
2018-07-02,32.661190032958984
2018-07-03,32.38604736328125
2018-07-05,32.83223342895508
2018-07-06,33.107383728027344
2018-07-09,33.880775451660156
2018-07-10,34.17823791503906
2018-07-11,32.735557556152344
2018-07-12,33.285850524902344
2018-07-13,33.37509536743164
2018-07-16,32.11089324951172
2018-07-17,32.88428497314453
2018-07-18,34.05183410644531
2018-07-19,33.97745132446289
2018-07-20,33.6353759765625
2018-07-23,33.51639175415039
2018-07-24,33.33048629760742
2018-07-25,34.044395446777344
2018-07-26,34.22285461425781
2018-07-27,33.99976348876953
2018-07-30,33.62794494628906
2018-07-31,34.066688537597656
2018-08-01,33.3527946472168
2018-08-02,32.69837951660156
2018-08-03,34.981388092041016
2018-08-06,34.4831428527832
2018-08-07,35.59117889404297
2018-08-08,35.62092971801758
2018-08-09,34.981388092041016
2018-08-10,33.47177505493164
2018-08-13,32.921470642089844
2018-08-14,32.97351837158203
2018-08-15,31.94729232788086
2018-08-16,32.455928802490234
2018-08-17,32.21656799316406
2018-08-20,32.373653411865234
2018-08-21,32.71025085449219
2018-08-22,32.6728630065918
2018-08-23,32.77757263183594
2018-08-24,33.2114143371582
2018-08-27,34.34837341308594
2018-08-28,33.98933792114258
2018-08-29,33.510616302490234
2018-08-30,32.433494567871094
2018-08-31,32.61301803588867
2018-09-04,32.792537689208984
2018-09-05,33.36850357055664
2018-09-06,32.65040969848633
2018-09-07,32.91222381591797
2018-09-10,33.3236198425293
2018-09-11,30.93748664855957
2018-09-12,29.63595199584961
2018-09-13,29.79303741455078
2018-09-14,30.18199348449707
2018-09-17,30.15955924987793
2018-09-18,30.144594192504883
2018-09-19,30.324113845825195
2018-09-20,31.0795955657959
2018-09-21,30.6981201171875
2018-09-24,29.800512313842773
2018-09-25,29.433992385864258
2018-09-26,29.374155044555664
2018-09-27,29.254470825195312
2018-09-28,29.501310348510742
2018-10-01,29.553674697875977
2018-10-02,30.27174949645996
2018-10-03,31.146926879882812
2018-10-04,30.60088539123535
2018-10-05,29.11983299255371
2018-10-08,29.359188079833984
2018-10-09,26.56913185119629
2018-10-10,26.688817977905273
2018-10-11,26.397092819213867
2018-10-12,27.227378845214844
2018-10-15,27.391937255859375
2018-10-16,27.833261489868164
2018-10-17,27.339576721191406
2018-10-18,26.643930435180664
2018-10-19,26.8309383392334
2018-10-22,26.307336807250977
2018-10-23,25.499488830566406
2018-10-24,23.808998107910156
2018-10-25,24.89360809326172
2018-10-26,24.856201171875
2018-10-29,24.24283790588379
2018-10-30,24.24283790588379
2018-10-31,24.691638946533203
2018-11-01,26.14276695251465
2018-11-02,25.70892333984375
2018-11-05,24.878637313842773
2018-11-06,25.417203903198242
2018-11-07,26.090408325195312
2018-11-08,24.609357833862305
2018-11-09,24.003477096557617
2018-11-12,23.472396850585938
2018-11-13,23.26295280456543
2018-11-14,23.412553787231445
2018-11-15,23.45779800415039
2018-11-16,22.243810653686523
2018-11-19,22.062843322753906
2018-11-20,21.550107955932617
2018-11-21,22.228731155395508
2018-11-23,21.8290958404541
2018-11-26,21.82155418395996
2018-11-27,21.30881690979004
2018-11-28,21.369136810302734
2018-11-29,21.48978614807129
2018-11-30,21.474702835083008
2018-12-03,21.753686904907227
2018-12-04,20.471845626831055
2018-12-06,20.26825714111328
2018-12-07,19.6951961517334
2018-12-10,19.15983772277832
2018-12-11,19.1070556640625
2018-12-12,20.094829559326172
2018-12-13,20.46430778503418
2018-12-14,21.052448272705078
2018-12-17,20.373823165893555
2018-12-18,20.479379653930664
2018-12-19,20.27579689025879
2018-12-20,20.042049407958984
2018-12-21,19.785682678222656
2018-12-24,19.340805053710938
2018-12-26,20.705589294433594
2018-12-27,20.961959838867188
2018-12-28,20.93180274963379
2018-12-31,21.278656005859375
2019-01-02,22.108081817626953
2019-01-03,21.715988159179688
2019-01-04,23.427631378173828
2019-01-07,24.038394927978516
2019-01-08,25.026174545288086
2019-01-09,24.79242515563965
2019-01-10,25.32777976989746
2019-01-11,25.51629066467285
2019-01-14,24.958311080932617
2019-01-15,24.63408088684082
2019-01-16,25.37302589416504
2019-01-17,25.727418899536133
2019-01-18,26.353256225585938
2019-01-22,25.50121307373047
2019-01-23,25.252378463745117
2019-01-24,25.576614379882812
2019-01-25,26.9414005279541
2019-01-28,26.232606887817383
2019-01-29,26.240158081054688
2019-01-30,27.33348846435547
2019-01-31,26.95648193359375
2019-02-01,27.868852615356445
2019-02-04,28.110145568847656
2019-02-05,28.336360931396484
2019-02-06,28.44945526123047
2019-02-07,27.514461517333984
2019-02-08,27.41643714904785
2019-02-11,27.816070556640625
2019-02-12,29.045146942138672
2019-02-13,29.218564987182617
2019-02-14,29.17331886291504
2019-02-15,28.46453285217285
2019-02-19,28.35143280029297
2019-02-20,28.78876304626465
2019-02-21,28.36651611328125
2019-02-22,29.572961807250977
2019-02-25,29.286428451538086
2019-02-26,29.02839469909668
